
[00:00:00.000 --> 00:00:02.000]  各位弟兄姐妹朋友們
[00:04:01.360 --> 00:04:03.560]  就出了問題了
[00:04:03.560 --> 00:04:08.400]  那神造亞當他的目的是什麽呢
[00:04:08.400 --> 00:04:09.920]  創世紀一章八節
[00:04:09.920 --> 00:04:15.560]  他是說要我們自理管理這個世界
[00:04:15.560 --> 00:04:17.520]  也就是說他要我們自理
[00:04:17.520 --> 00:04:20.120]  要遷生養眾多
[00:04:20.120 --> 00:04:21.720]  遍滿地面
[00:04:21.720 --> 00:04:25.680]  然後自理天上的飛鳥
[00:04:25.680 --> 00:04:27.480]  管理地上的活物
[00:04:27.480 --> 00:04:29.640]  海裏的魚
[00:04:29.640 --> 00:04:33.160]  就是我們要管理這個世界
[00:04:33.160 --> 00:04:35.960]  我們管理了沒有
[00:04:35.960 --> 00:04:38.040]  管理成這個樣子
[00:04:38.040 --> 00:04:39.560]  真的不好意思
[00:04:39.560 --> 00:04:41.680]  我們都有責任
[00:04:41.680 --> 00:04:45.680]  現在這個世界落在誰的手上
[00:04:45.680 --> 00:04:49.080]  薩達摩貝爾的手上
[00:04:49.080 --> 00:04:50.440]  但是還有一個目的
[00:04:50.440 --> 00:04:55.760]  就是說原本是創世紀二章十五節
[00:04:55.760 --> 00:04:59.480]  要我們修理看守遺甸園
[00:04:59.480 --> 00:05:02.640]  這是神說的
[00:05:02.640 --> 00:05:05.760]  修理看守是什麽意思
[00:05:05.760 --> 00:05:06.960]  我們在遺甸園裏面
[00:05:06.960 --> 00:05:09.400]  不要去自理管理
[00:05:09.400 --> 00:05:12.400]  所以我常常喜歡說
[00:05:12.400 --> 00:05:13.360]  我在教會裏面
[00:05:13.360 --> 00:05:15.680]  我也不喜歡自理管理
[00:05:15.680 --> 00:05:18.040]  我不喜歡用世界上那一套
[00:05:18.040 --> 00:05:21.400]  我只是修理看守
[00:05:21.400 --> 00:05:23.000]  因為這是神的家
[00:05:23.000 --> 00:05:24.320]  是神在自理
[00:05:24.320 --> 00:05:26.160]  神在管理
[00:05:26.160 --> 00:05:27.840]  反倒是我們應該要
[00:05:27.840 --> 00:05:30.960]  用我們的基督徒的行為
[00:05:30.960 --> 00:05:32.720]  還有我們的愛
[00:05:32.720 --> 00:05:36.720]  來自理管理這個世界
[00:05:36.720 --> 00:05:41.040]  首先亞當有缺陷
[00:05:41.040 --> 00:05:44.320]  我們小孩子生下來會有缺陷
[00:05:44.320 --> 00:05:46.600]  叫做Birth defect
[00:05:46.600 --> 00:05:49.200]  但是神說
[00:05:49.200 --> 00:05:53.320]  神看著一切所造都甚好
[00:05:53.320 --> 00:05:56.960]  這是第六天神造人的說法
[00:05:56.960 --> 00:05:59.680]  唯一有一點不好的是說
[00:05:59.680 --> 00:06:02.840]  那人獨居不好
[00:06:02.840 --> 00:06:07.840]  所以聖經上面就有一個叫做
[00:06:07.840 --> 00:06:10.600]  好像給人相親一樣
[00:06:10.600 --> 00:06:13.600]  神把亞當
[00:06:13.600 --> 00:06:17.160]  帶在所有的活物的面前
[00:06:17.160 --> 00:06:18.160]  然後一個一個
[00:06:18.160 --> 00:06:21.760]  從亞當的前面過去
[00:06:21.760 --> 00:06:24.800]  那麽亞當就給他命名
[00:06:24.800 --> 00:06:27.440]  這個是Dinosaur
[00:06:27.440 --> 00:06:30.400]  這個是Buffalo
[00:06:30.400 --> 00:06:33.120]  這個是Happy
[00:06:33.120 --> 00:06:35.800]  這個是什麼什麼
[00:06:35.800 --> 00:06:40.840]  所以動物都命了名
[00:06:40.840 --> 00:06:42.960]  然後神就講了一句話
[00:06:42.960 --> 00:06:45.080]  聖經上面講了一句話
[00:06:45.080 --> 00:06:47.760]  但是亞當沒有找到他的Pale
[00:06:47.760 --> 00:06:50.320]  他幫助他
[00:06:50.320 --> 00:06:52.640]  所以Pale
[00:06:52.640 --> 00:06:55.440]  他的原意是Helper
[00:06:55.440 --> 00:06:57.080]  是不是
[00:06:57.080 --> 00:07:01.080]  他在所有的活物當中找不到
[00:07:01.080 --> 00:07:03.520]  一個Pale來幫助他
[00:07:03.520 --> 00:07:05.680]  那神說那人獨居不好
[00:07:05.680 --> 00:07:11.520]  所以就給他上了麻藥
[00:07:11.520 --> 00:07:15.760]  然後就取了他一根肋骨
[00:07:15.760 --> 00:07:20.440]  然後就用那根肋骨造了女人
[00:07:20.440 --> 00:07:23.080]  那亞當一起來他看到這個女人
[00:07:23.080 --> 00:07:24.960]  他說 哦
[00:07:24.960 --> 00:07:27.520]  臺灣話說 這是我的骨中骨
[00:07:27.520 --> 00:07:29.160]  肉中肉
[00:07:29.160 --> 00:07:30.480]  這是我的骨中骨
[00:07:30.480 --> 00:07:32.000]  我的肉中肉
[00:07:32.000 --> 00:07:35.200]  哎 各位先生們
[00:07:35.200 --> 00:07:37.840]  真的我們的太太是我們的骨中骨
[00:07:37.840 --> 00:07:40.080]  肉中肉
[00:07:40.080 --> 00:07:42.160]  而且是從我們這裡出去的
[00:07:42.160 --> 00:07:44.640]  不是嗎
[00:07:44.640 --> 00:07:46.920]  我們男人是土造的
[00:07:46.920 --> 00:07:48.600]  是不是
[00:07:48.600 --> 00:07:52.680]  所以太太不要笑我們男人
[00:07:52.680 --> 00:07:53.760]  是不是
[00:07:53.760 --> 00:07:56.880]  因為創世紀2章7節他說
[00:07:56.880 --> 00:08:01.680]  請耶和華先用地上的層土造人
[00:08:01.680 --> 00:08:05.040]  將生氣吹在他鼻孔裡
[00:08:05.040 --> 00:08:08.080]  他就成了有名的活人
[00:08:08.080 --> 00:08:10.600]  名叫亞當
[00:08:10.600 --> 00:08:12.080]  有名的活人
[00:08:12.080 --> 00:08:13.320]  有靈的活人
[00:08:13.320 --> 00:08:14.760]  不是有名的活人
[00:08:14.760 --> 00:08:16.560]  OK
[00:08:16.560 --> 00:08:19.200]  The living creature
[00:08:19.200 --> 00:08:21.800]  英文是這麼講
[00:08:21.800 --> 00:08:25.600]  你去看所有造的活物裡面
[00:08:25.600 --> 00:08:27.720]  只有神
[00:08:27.720 --> 00:08:30.360]  在人的鼻孔吹了一口氣
[00:08:30.360 --> 00:08:33.640]  所以在我們裡面有神的一口氣
[00:08:33.640 --> 00:08:36.600]  我們才成了有靈的活人
[00:08:36.600 --> 00:08:40.400]  甚至於我們說是萬物之靈
[00:08:40.400 --> 00:08:43.280]  你可以試想
[00:08:43.280 --> 00:08:46.760]  神用層土造亞當
[00:08:46.760 --> 00:08:52.320]  造他的形象摸出一個亞當
[00:08:52.320 --> 00:08:55.480]  然後在他的鼻孔吹氣
[00:08:55.480 --> 00:08:57.240]  亞當睜開臉的時候
[00:08:57.240 --> 00:08:59.680]  是誰在跟他親嘴
[00:08:59.680 --> 00:09:01.600]  神
[00:09:01.600 --> 00:09:06.520]  這是一個這樣子一個親密的關係
[00:09:06.520 --> 00:09:09.040]  所以亞當自己很清楚
[00:09:09.040 --> 00:09:10.800]  神是愛他
[00:09:10.800 --> 00:09:13.400]  神是他的創造者
[00:09:13.400 --> 00:09:18.320]  因為就好像我們有科學家做過實驗
[00:09:18.320 --> 00:09:21.480]  生物學家做過實驗
[00:09:21.480 --> 00:09:25.120]  當那個小雞牠浮出來的時候
[00:09:25.120 --> 00:09:27.600]  如果就在那邊的是一隻狗
[00:09:27.600 --> 00:09:30.880]  牠就當作是牠的媽媽
[00:09:30.880 --> 00:09:33.240]  就跟著狗
[00:09:33.240 --> 00:09:37.480]  所以我們人被造
[00:09:37.480 --> 00:09:43.280]  原本是要跟著我們的造物主
[00:09:43.280 --> 00:09:49.040]  所以神就把人安置在一電源裡面
[00:09:49.040 --> 00:09:52.080]  總要有一個地方不是嗎?
[00:09:52.080 --> 00:09:57.920]  因為耶和華神吩咐他說
[00:09:57.920 --> 00:09:58.680]  怎麼樣?
[00:09:58.680 --> 00:10:00.520]  園中各樣樹上的果子
[00:10:00.520 --> 00:10:02.080]  你可以隨意吃
[00:10:02.080 --> 00:10:05.520]  只是分別散於樹的果子
[00:10:05.520 --> 00:10:07.040]  你不可以吃
[00:10:07.040 --> 00:10:12.360]  因為你吃的日子必定是
[00:10:12.360 --> 00:10:16.520]  所以一電源裡面有很多果樹
[00:10:16.520 --> 00:10:19.200]  那時候神造果樹就是要人家
[00:10:19.200 --> 00:10:22.560]  叫我們人吃果樹
[00:10:22.560 --> 00:10:26.200]  那麼那個時候天氣也沒有
[00:10:26.200 --> 00:10:27.280]  春夏秋冬
[00:10:27.280 --> 00:10:30.520]  天天都是春天吧
[00:10:30.520 --> 00:10:33.120]  那濕度也是很棒的
[00:10:33.120 --> 00:10:34.080]  是不是?
[00:10:34.080 --> 00:10:36.640]  是恰到好處的
[00:10:36.640 --> 00:10:39.720]  那麼我們人就活在這個環境裡面
[00:10:39.720 --> 00:10:42.320]  甚至於沒有病痛
[00:10:42.320 --> 00:10:44.280]  沒有憂愁
[00:10:44.280 --> 00:10:46.920]  沒有煩惱
[00:10:46.920 --> 00:10:51.800]  那麼神說有兩棵樹
[00:10:51.800 --> 00:10:54.160]  那麼祂特別指出這兩棵樹
[00:10:54.160 --> 00:10:57.000]  一棵叫做分別散於樹
[00:10:57.000 --> 00:11:00.520]  一棵叫做生命樹
[00:11:00.520 --> 00:11:02.320]  但是神說這個分別散於樹
[00:11:02.320 --> 00:11:03.880]  你不可以吃
[00:11:03.880 --> 00:11:08.040]  祂沒有講說你要吃生命樹
[00:11:08.040 --> 00:11:11.080]  這是跟誰講的?
[00:11:11.080 --> 00:11:13.160]  跟亞當講
[00:11:13.160 --> 00:11:18.880]  所以後來犯了罪的時候
[00:11:18.880 --> 00:11:20.960]  我相信亞當沒有跟他妻子
[00:11:20.960 --> 00:11:23.160]  沒有跟夏娃講
[00:11:23.160 --> 00:11:25.400]  這是做弟兄的
[00:11:25.400 --> 00:11:27.360]  做先生的
[00:11:27.360 --> 00:11:29.720]  請以為戒
[00:11:29.720 --> 00:11:32.560]  不要什麼事情沒講
[00:11:32.560 --> 00:11:35.480]  而造成了一些誤會
[00:11:35.480 --> 00:11:40.480]  或者是沒有能夠阻止這個事情的發生
[00:11:40.480 --> 00:11:43.840]  這常常在我們的生命中會有這樣的事情
[00:11:43.840 --> 00:11:49.960]  神為什麼說不要我們去吃分別散於樹?
[00:11:49.960 --> 00:11:51.800]  我常常比喻
[00:11:51.800 --> 00:11:55.800]  到底什麼叫分別散於樹?
[00:11:55.800 --> 00:12:00.360]  那麼另外的翻譯叫做Tree of Wisdom
[00:12:00.360 --> 00:12:05.440]  但是分別散惡它實際上是
[00:12:05.440 --> 00:12:11.640]  你來判定什麼是善什麼是惡
[00:12:11.640 --> 00:12:15.920]  所以說等於是說judgmental
[00:12:15.920 --> 00:12:22.480]  換句話說神不要人去judgmental
[00:12:22.480 --> 00:12:28.040]  也就是說審判是在神
[00:12:28.040 --> 00:12:32.080]  分別散惡如果說你把它當做是Tree of Wisdom
[00:12:32.080 --> 00:12:34.440]  智慧樹
[00:12:34.440 --> 00:12:38.040]  其實神也不要我們去吃
[00:12:38.040 --> 00:12:44.160]  因為如果說神要人在自理管理
[00:12:44.160 --> 00:12:47.080]  這世界修理看守於人
[00:12:47.080 --> 00:12:50.200]  他當然給人有智慧
[00:12:50.200 --> 00:12:51.400]  是不是?
[00:12:51.400 --> 00:12:54.360]  不然你怎麼自理管理修理看守?
[00:12:54.360 --> 00:12:58.920]  所以我們人本來就有十五天的智慧
[00:12:58.920 --> 00:13:05.320]  只不過是說我們需要有十五天的生命
[00:13:05.320 --> 00:13:09.040]  或許神在創世間他就已經知道
[00:13:09.040 --> 00:13:12.360]  人會去吃分別散惡樹
[00:13:12.360 --> 00:13:14.840]  人會墮落人會背叛神
[00:13:14.840 --> 00:13:19.480]  所以他又擺了一顆生命樹
[00:13:19.480 --> 00:13:23.960]  他多麼希望人去吃生命樹的果
[00:13:23.960 --> 00:13:27.480]  就會有十五天的生命
[00:13:27.480 --> 00:13:30.160]  人恰恰弄反了
[00:13:30.160 --> 00:13:35.160]  就吃了分別散惡樹
[00:13:35.160 --> 00:13:38.280]  就有數地的智慧了
[00:13:38.280 --> 00:13:44.760]  數地的智慧其實有一些問題
[00:13:44.760 --> 00:13:48.840]  我姑且把它說是小聰明吧
[00:13:48.840 --> 00:13:50.280]  我們常常會有小聰明
[00:13:50.280 --> 00:13:56.400]  就是說做生意的該賺的錢能夠不賺嗎?
[00:13:56.400 --> 00:13:57.600]  是不是?
[00:13:57.600 --> 00:14:01.640]  世界上面財富最多的不是你贏就是我贏
[00:14:01.640 --> 00:14:04.200]  所以我要贏到手上來
[00:14:04.200 --> 00:14:06.480]  這是數地的智慧
[00:14:06.480 --> 00:14:09.760]  數天的智慧是
[00:14:09.760 --> 00:14:13.200]  該賺的錢有的時候我都不願意賺
[00:14:13.200 --> 00:14:16.160]  為了神的緣故
[00:14:16.160 --> 00:14:20.400]  我可以讓你去得到這些好處
[00:14:20.400 --> 00:14:22.960]  然後歸榮要與神
[00:14:22.960 --> 00:14:25.240]  這是數天的智慧
[00:14:25.240 --> 00:14:26.840]  那麼換句話說
[00:14:26.840 --> 00:14:29.040]  當人吃了分別散惡樹的時候
[00:14:29.040 --> 00:14:30.680]  人就怎麼樣?
[00:14:30.680 --> 00:14:33.440]  發現自己是赤身露體的
[00:14:33.440 --> 00:14:36.440]  所以當人躲在樹木後面的時候
[00:14:36.440 --> 00:14:38.840]  神呼叫人的時候
[00:14:38.840 --> 00:14:41.080]  人說我們躲在這裡
[00:14:41.080 --> 00:14:42.400]  我們怕
[00:14:42.400 --> 00:14:46.560]  為什麼?因為我們是赤身露體的
[00:14:46.560 --> 00:14:50.800]  你看到你自己的不足缺陷
[00:14:50.800 --> 00:14:53.800]  你看到你自己的缺點
[00:14:53.800 --> 00:14:55.080]  三歲
[00:14:55.080 --> 00:14:57.320]  我不知道兩歲以前小孩子
[00:14:57.320 --> 00:15:01.720]  他不會覺得赤身露體有什麼不好的意思
[00:15:01.720 --> 00:15:03.360]  開始慢慢長大
[00:15:03.360 --> 00:15:06.400]  就開始有這個
[00:15:06.400 --> 00:15:12.280]  我們講好的叫做羞恥心
[00:15:12.280 --> 00:15:15.240]  其實是在分別散惡
[00:15:15.240 --> 00:15:17.640]  是不是?
[00:15:17.640 --> 00:15:20.960]  但是原本不是這個樣子
[00:15:20.960 --> 00:15:23.600]  但是後來呢
[00:15:23.600 --> 00:15:27.520]  既然發生那個事情
[00:15:27.520 --> 00:15:32.160]  神就後來就要把人趕出邊
[00:15:32.160 --> 00:15:36.320]  因為我常常喜歡這麼說
[00:15:36.320 --> 00:15:41.080]  人變得以為像神一樣
[00:15:41.080 --> 00:15:42.840]  能夠分別散惡
[00:15:42.840 --> 00:15:45.080]  能夠判定是非
[00:15:45.080 --> 00:15:46.840]  我對你錯
[00:15:46.840 --> 00:15:48.760]  他對他錯
[00:15:48.760 --> 00:15:51.320]  或者是歸我不歸你等等
[00:15:51.320 --> 00:15:54.200]  都來從自己的角度
[00:15:54.200 --> 00:15:57.640]  來決定這個事情的時候
[00:15:57.640 --> 00:16:02.160]  如果他在吃生命樹
[00:16:02.160 --> 00:16:03.560]  我常常喜歡說
[00:16:03.560 --> 00:16:05.320]  惡人不死
[00:16:05.320 --> 00:16:08.240]  那最大惡極了
[00:16:08.240 --> 00:16:11.040]  分別散惡樹或者智慧樹
[00:16:11.040 --> 00:16:13.280]  我相信
[00:16:13.280 --> 00:16:16.360]  假如人先吃生命樹
[00:16:16.360 --> 00:16:18.800]  再吃分別散惡樹
[00:16:18.800 --> 00:16:19.840]  或許
[00:16:19.840 --> 00:16:23.520]  其實他就不會吃分別散惡樹
[00:16:23.520 --> 00:16:26.400]  因為他有了暑天的生命
[00:16:26.400 --> 00:16:30.320]  他本來就有暑天的智慧
[00:16:30.320 --> 00:16:34.400]  那麼這個世界就多麼的完美
[00:16:34.400 --> 00:16:39.720]  其實今天在迪格里斯河
[00:16:39.720 --> 00:16:42.720]  幼法拉里河那個角落
[00:16:42.720 --> 00:16:49.440]  那個盆地
[00:16:49.440 --> 00:16:51.640]  再也找不到一個原因
[00:16:51.640 --> 00:16:53.800]  這是好事
[00:16:53.800 --> 00:16:56.400]  我有的時候在想
[00:16:56.400 --> 00:16:58.840]  各位比較認識我的都知道
[00:16:58.840 --> 00:17:02.200]  我說我要活到一百歲
[00:17:02.200 --> 00:17:03.520]  你知道活到一百歲
[00:17:03.520 --> 00:17:06.200]  是像什麼樣子嗎
[00:17:06.200 --> 00:17:07.760]  我今年才七十多歲
[00:17:07.760 --> 00:17:09.520]  七十三歲
[00:17:09.520 --> 00:17:12.280]  頭髮已經白了
[00:17:12.280 --> 00:17:15.680]  那麼眼睛也開始有點花了
[00:17:15.680 --> 00:17:20.960]  耳朵也不會說很清楚了
[00:17:20.960 --> 00:17:22.600]  我還好
[00:17:22.600 --> 00:17:25.680]  有些人已經開始掉牙齒
[00:17:25.680 --> 00:17:27.200]  有些人已經重聽了
[00:17:27.200 --> 00:17:29.400]  有些人已經心臟不行
[00:17:29.400 --> 00:17:32.480]  有些人的息怒不方便
[00:17:32.480 --> 00:17:35.000]  甚至於失不下氣
[00:17:35.000 --> 00:17:39.320]  拉不出來
[00:17:39.320 --> 00:17:42.760]  甚至於
[00:17:42.760 --> 00:17:47.880]  我在世上好像很累贅
[00:17:47.880 --> 00:17:50.440]  所以我說這是神的恩典
[00:17:50.440 --> 00:17:52.160]  讓我們活到
[00:17:52.160 --> 00:17:55.080]  祂給我們定歲數
[00:17:55.080 --> 00:17:57.120]  我們就去見祂
[00:17:57.120 --> 00:17:59.200]  真的到了那一天的時候
[00:17:59.200 --> 00:18:01.040]  我躺在床上的時候
[00:18:01.040 --> 00:18:03.960]  行動不行的時候
[00:18:03.960 --> 00:18:05.600]  真的是頭髮也掉光了
[00:18:05.600 --> 00:18:07.480]  事茫茫 髮長長
[00:18:07.480 --> 00:18:10.800]  齒搖搖 耳目蒙蔽
[00:18:10.800 --> 00:18:13.280]  甚至於行動不便
[00:18:13.280 --> 00:18:15.040]  或者是什麼
[00:18:15.040 --> 00:18:15.760]  我說神啊
[00:18:15.760 --> 00:18:16.480]  我感謝你
[00:18:16.480 --> 00:18:17.840]  你把我接去
[00:18:17.840 --> 00:18:18.640]  對不對
[00:18:18.640 --> 00:18:22.120]  所以這也不是壞事
[00:18:22.120 --> 00:18:23.120]  好的
[00:18:23.120 --> 00:18:25.800]  首先亞當成了有靈的活人
[00:18:25.800 --> 00:18:30.440]  他是在創世紀二章十八到二十四節
[00:18:30.440 --> 00:18:32.000]  我們一起來念
[00:18:32.000 --> 00:18:33.360]  耶和華神說
[00:18:33.360 --> 00:18:35.280]  那人獨居不好
[00:18:35.280 --> 00:18:38.720]  我要為他造一個配偶幫助他
[00:18:38.720 --> 00:18:40.840]  耶和華神用土所造的
[00:18:40.840 --> 00:18:42.840]  野地各樣走獸
[00:18:42.840 --> 00:18:44.960]  和空中這樣飛鳥
[00:18:44.960 --> 00:18:47.240]  都帶在那人面前
[00:18:47.240 --> 00:18:48.440]  看他叫什麼
[00:18:48.440 --> 00:18:51.400]  那人怎樣叫各樣的活物
[00:18:51.400 --> 00:18:53.360]  那就是他的名字
[00:18:53.360 --> 00:18:56.520]  那人便給一切身處和空中飛鳥
[00:18:56.520 --> 00:18:59.000]  野地走獸都起了名
[00:18:59.000 --> 00:19:02.480]  只是那人沒有運鑑配偶幫助他
[00:19:02.480 --> 00:19:04.800]  耶和華神使他沉睡
[00:19:04.800 --> 00:19:06.120]  他就睡了
[00:19:06.120 --> 00:19:08.760]  於是取下他的一根肋骨
[00:19:08.760 --> 00:19:10.960]  又把肉合起來
[00:19:10.960 --> 00:19:14.640]  耶和華神就有那人身上所取的肋骨
[00:19:14.640 --> 00:19:16.440]  造成一個女人
[00:19:16.440 --> 00:19:18.440]  領他到那人跟前
[00:19:18.440 --> 00:19:19.440]  那人說
[00:19:19.440 --> 00:19:21.720]  這是我的骨中骨 肉中肉
[00:19:21.720 --> 00:19:25.200]  可以稱他為女人
[00:19:25.200 --> 00:19:26.960]  所以男人有的時候被罵
[00:19:26.960 --> 00:19:31.440]  被尤其是太太罵 少了一根筋
[00:19:31.440 --> 00:19:32.480]  不是少了一根筋
[00:19:32.480 --> 00:19:36.800]  是少了一根肋骨
[00:19:36.800 --> 00:19:38.240]  是不是
[00:19:38.240 --> 00:19:41.320]  那麼歧視男人也很冤枉
[00:19:41.320 --> 00:19:42.920]  你知道嗎
[00:19:42.920 --> 00:19:44.320]  你想想看
[00:19:44.320 --> 00:19:46.600]  男人是頭做的
[00:19:46.600 --> 00:19:47.960]  對不對
[00:19:47.960 --> 00:19:52.120]  你們姐妹是肉做的
[00:19:52.120 --> 00:19:53.880]  是不是有血有肉
[00:19:53.880 --> 00:19:57.600]  是比較高級一點 是吧
[00:19:57.600 --> 00:19:59.400]  當然了
[00:19:59.400 --> 00:20:01.640]  但是他就與神隔絕
[00:20:01.640 --> 00:20:03.560]  為什麼會隔絕呢
[00:20:03.560 --> 00:20:04.520]  同樣呢
[00:20:04.520 --> 00:20:05.720]  創世紀
[00:20:05.720 --> 00:20:07.720]  所謂的創世紀第三章以後
[00:20:07.720 --> 00:20:09.960]  人就與神隔絕了
[00:20:09.960 --> 00:20:12.520]  耶和華神所造的
[00:20:12.520 --> 00:20:17.200]  唯有蛇比別人一切的活物更狡猾
[00:20:17.200 --> 00:20:19.040]  蛇對女人說
[00:20:19.040 --> 00:20:24.240]  神啟示真說不許你們吃圓中所有樹上的果子嗎
[00:20:24.240 --> 00:20:25.520]  女人對蛇說
[00:20:25.520 --> 00:20:27.560]  圓中樹上的果子我可以吃
[00:20:27.560 --> 00:20:30.640]  唯有圓中那棵樹上的果子
[00:20:30.640 --> 00:20:33.720]  神前說你們不可吃也不可摸
[00:20:33.720 --> 00:20:35.880]  免得你們死
