
[00:00:00.000 --> 00:00:05.000]  好,大家家裡像不像這幅圖畫呢?
[00:01:27.000 --> 00:01:30.000]  一二八篇是其他詩人的作品
[00:01:30.000 --> 00:01:34.000]  不過他們共同都是上行之詩
[00:01:34.000 --> 00:01:37.000]  去到耶路撒冷的殿去敬拜他們的神
[00:01:37.000 --> 00:01:39.000]  即是我們的神
[00:01:39.000 --> 00:01:41.000]  所以在上行之詩
[00:01:41.000 --> 00:01:43.000]  他給我們一幅很美麗的圖畫
[00:01:43.000 --> 00:01:46.000]  一家大小,有男有女,開開心心
[00:01:46.000 --> 00:01:48.000]  他們不是愁眉苦臉地去敬拜
[00:01:48.000 --> 00:01:51.000]  是開心心去到聖殿裡邊
[00:01:51.000 --> 00:01:54.000]  一路走一路唱歌,就唱這些歌
[00:01:54.000 --> 00:01:56.000]  或者去背誦這些詩篇
[00:01:56.000 --> 00:01:59.000]  當我想到我們教會崇拜的時候
[00:01:59.000 --> 00:02:01.000]  我們有沒有一家人在聖殿裡邊
[00:02:01.000 --> 00:02:03.000]  開開心心去敬拜神呢?
[00:02:03.000 --> 00:02:06.000]  當你拖著你的孩子回來的時候
[00:02:06.000 --> 00:02:08.000]  你有沒有一路走一路罵他呢?
[00:02:08.000 --> 00:02:10.000]  為什麼昨晚不中午睡呢?
[00:02:10.000 --> 00:02:11.000]  現在污眉黑睡呢?
[00:02:11.000 --> 00:02:14.000]  有沒有看到你在當中敬拜神的時候
[00:02:14.000 --> 00:02:16.000]  你仍然在講電話
[00:02:16.000 --> 00:02:18.000]  因為你仍然在睡覺呢?
[00:02:18.000 --> 00:02:21.000]  所以所羅門是太平的之子
[00:02:21.000 --> 00:02:23.000]  因為他沒有經歷過打仗
[00:02:23.000 --> 00:02:25.000]  不過他的父親大衛
[00:02:25.000 --> 00:02:28.000]  就將在聖殿裡的責任
[00:02:28.000 --> 00:02:30.000]  為他預備
[00:02:30.000 --> 00:02:33.000]  於是他就為神建了這個聖殿
[00:02:33.000 --> 00:02:37.000]  當時他用了三萬多人去建這個聖殿
[00:02:37.000 --> 00:02:39.000]  八萬多人在當中
[00:02:39.000 --> 00:02:43.000]  大家知道要抬石、抬禮等等
[00:02:43.000 --> 00:02:44.000]  他終於
[00:02:44.000 --> 00:02:47.000]  所羅門為什麼寫詩篇127篇
[00:02:47.000 --> 00:02:49.000]  原來他發覺
[00:02:49.000 --> 00:02:51.000]  就算我動用三萬多人
[00:02:51.000 --> 00:02:53.000]  八萬多人、十一萬多人
[00:02:53.000 --> 00:02:55.000]  去建這個聖殿
[00:02:55.000 --> 00:02:59.000]  若非耶和華所建造的人就枉然
[00:02:59.000 --> 00:03:03.000]  所以今天讓我從127篇和128篇
[00:03:03.000 --> 00:03:05.000]  讓我分兩個主題
[00:03:05.000 --> 00:03:07.000]  就是我們希望我們的家庭都很幸福
[00:03:07.000 --> 00:03:10.000]  我們希望我們是一個蒙福的家庭
[00:03:10.000 --> 00:03:12.000]  不過蒙福的家庭都有條件的
[00:03:12.000 --> 00:03:14.000]  究竟這個條件是怎樣呢?
[00:03:14.000 --> 00:03:17.000]  當我們這個家庭說我們很蒙福
[00:03:17.000 --> 00:03:19.000]  那他的寫照是什麼呢?
[00:03:19.000 --> 00:03:21.000]  他的實景是怎樣呢?
[00:03:21.000 --> 00:03:23.000]  讓我們透過詩人所羅門王
[00:03:23.000 --> 00:03:25.000]  他所作的127篇
[00:03:25.000 --> 00:03:27.000]  和另外一個詩人寫128篇
[00:03:27.000 --> 00:03:30.000]  讓我們能夠一起去學習
[00:03:30.000 --> 00:03:34.000]  若不是耶和華建造的人就枉然
[00:03:34.000 --> 00:03:35.000]  福是什麼呢?
[00:03:35.000 --> 00:03:37.000]  我們中國人的福就是說
[00:03:37.000 --> 00:03:41.000]  我有名、有利、有地位
[00:03:41.000 --> 00:03:43.000]  最重要是長壽
[00:03:43.000 --> 00:03:45.000]  昨天已經公佈了
[00:03:45.000 --> 00:03:47.000]  我們男士是八十多歲
[00:03:47.000 --> 00:03:49.000]  女士是九十多歲
[00:03:49.000 --> 00:03:51.000]  將來因為我們的健康
[00:03:51.000 --> 00:03:54.000]  我們的資訊發達、醫療發達
[00:03:54.000 --> 00:03:58.000]  中國人更加要長壽、有健康
[00:03:58.000 --> 00:04:01.000]  以色列人對於福的觀念是什麼呢?
[00:04:01.000 --> 00:04:03.000]  他和我們有一點點不同
[00:04:03.000 --> 00:04:10.000]  他希望有家室、有兒女、有飯、有財富、有飯吃
[00:04:10.000 --> 00:04:13.000]  還有一個賢妻、有智慧的妻子
[00:04:13.000 --> 00:04:15.000]  然後有地位
[00:04:15.000 --> 00:04:17.000]  不過他和我們中國人還差一點點
[00:04:17.000 --> 00:04:21.000]  他覺得這些東西一定要神給他
[00:04:21.000 --> 00:04:22.000]  然後才可以
[00:04:22.000 --> 00:04:24.000]  否則他永遠都得不到
[00:04:24.000 --> 00:04:26.000]  一個蒙福的家庭
[00:04:26.000 --> 00:04:31.000]  我們這一年都說和家庭有關
[00:04:31.000 --> 00:04:35.000]  所以我們家庭一定是一男一女
[00:04:35.000 --> 00:04:37.000]  雖然有些國家通過了
[00:04:37.000 --> 00:04:40.000]  家庭同性都可以
[00:04:40.000 --> 00:04:41.000]  不過在神的教導
[00:04:41.000 --> 00:04:43.000]  我們是一男一女的
[00:04:43.000 --> 00:04:44.000]  然後我們結婚
[00:04:44.000 --> 00:04:47.000]  然後我們創出新的家庭
[00:04:47.000 --> 00:04:52.000]  如果我們從詩篇127篇的脈絡去看
[00:04:52.000 --> 00:04:54.000]  我們就會這樣說
[00:04:54.000 --> 00:04:58.000]  什麼叫做房屋呢?
[00:04:58.000 --> 00:05:04.000]  原來在希伯來文的原文裡
[00:05:04.000 --> 00:05:06.000]  房屋是有五個解釋的
[00:05:06.000 --> 00:05:08.000]  第一是居住
[00:05:08.000 --> 00:05:12.000]  第二是房屋可以指神的聖殿
[00:05:12.000 --> 00:05:15.000]  或者教會的建築物
[00:05:15.000 --> 00:05:20.000]  第三是房屋可以指一個朝代的家族
[00:05:20.000 --> 00:05:25.000]  第四是房屋是合神心意的一個家庭
[00:05:25.000 --> 00:05:30.000]  這個家庭之間的父母、子女、兒女
[00:05:30.000 --> 00:05:32.000]  他們要互相關懷
[00:05:32.000 --> 00:05:37.000]  然後要有愛心和彼此尊重
[00:05:37.000 --> 00:05:40.000]  所以詩人寫的時候的限制是什麼呢?
[00:05:40.000 --> 00:05:42.000]  他看到後面的真理
[00:05:42.000 --> 00:05:46.000]  詩人看到原來人世間我們很忙忙
[00:05:46.000 --> 00:05:49.000]  經常做事忙忙碌碌
[00:05:49.000 --> 00:05:52.000]  如果我們做的事情不是神所喜悅的
[00:05:52.000 --> 00:05:54.000]  不是神所批准的時候
[00:05:54.000 --> 00:05:57.000]  也不是神所託付給我們的時候
[00:05:57.000 --> 00:06:00.000]  我們就好像傳道書說的虛空的虛空
[00:06:00.000 --> 00:06:04.000]  因為傳道書大多數人都認為是所羅門王的作品
[00:06:04.000 --> 00:06:06.000]  所以所羅門王覺得
[00:06:06.000 --> 00:06:08.000]  就算我多勤力去建這個聖殿
[00:06:08.000 --> 00:06:10.000]  我花多少人力、物力
[00:06:10.000 --> 00:06:12.000]  如果不是神在當中的時候
[00:06:12.000 --> 00:06:14.000]  這一切都是枉然的
[00:06:14.000 --> 00:06:18.000]  所以如果我們家庭要得到神的祝福
[00:06:18.000 --> 00:06:21.000]  我們就要敬畏上主
[00:06:21.000 --> 00:06:23.000]  不過弟兄姊妹你會覺得
[00:06:23.000 --> 00:06:25.000]  不知道你有沒有以下的覺得
[00:06:25.000 --> 00:06:28.000]  我已經成為神的兒女
[00:06:28.000 --> 00:06:31.000]  無論我做什麼都好
[00:06:31.000 --> 00:06:33.000]  神都會站在我那邊的
[00:06:33.000 --> 00:06:35.000]  其實是錯的
[00:06:35.000 --> 00:06:37.000]  真正的想法應該是
[00:06:37.000 --> 00:06:39.000]  我們成為的兒女
[00:06:39.000 --> 00:06:40.000]  成為神的兒女
[00:06:40.000 --> 00:06:42.000]  我們有沒有肯定
[00:06:42.000 --> 00:06:44.000]  我們自己站在神那邊呢?
[00:06:44.000 --> 00:06:46.000]  而不是神站在我們那邊呢?
[00:06:46.000 --> 00:06:49.000]  很多時候我們所做的事情就會覺得
[00:06:49.000 --> 00:06:51.000]  既然我是教徒
[00:06:51.000 --> 00:06:52.000]  我又受浸了
[00:06:52.000 --> 00:06:54.000]  我又成為十年二十年的教徒
[00:06:54.000 --> 00:06:57.000]  這樣神一定是站在我那邊
[00:06:57.000 --> 00:06:59.000]  其實真正的就是
[00:06:59.000 --> 00:07:00.000]  我們要問自己
[00:07:00.000 --> 00:07:03.000]  我們的家庭有沒有站在神那邊呢?
[00:07:03.000 --> 00:07:06.000]  我們的人有沒有站在神那邊呢?
[00:07:06.000 --> 00:07:07.000]  我們這個教會
[00:07:07.000 --> 00:07:09.000]  我們這個屬靈的大家庭
[00:07:09.000 --> 00:07:12.000]  有沒有站在神那邊呢?
[00:07:12.000 --> 00:07:14.000]  所以如果要我們明白
[00:07:14.000 --> 00:07:16.000]  我們怎樣站在神那邊
[00:07:16.000 --> 00:07:19.000]  我們一定要和神建立一個很好的關係
[00:07:19.000 --> 00:07:20.000]  這個包括
[00:07:20.000 --> 00:07:23.000]  我們要真真正正去認識我們這位上主
[00:07:23.000 --> 00:07:25.000]  我們又要真真正正去認識
[00:07:25.000 --> 00:07:27.000]  我們自己的限制
[00:07:27.000 --> 00:07:29.000]  我們很多時候
[00:07:29.000 --> 00:07:32.000]  因為受了這個世界的價值觀的影響
[00:07:32.000 --> 00:07:34.000]  我們出去的時候
[00:07:34.000 --> 00:07:37.000]  我們就會跟著世界的價值觀去看
[00:07:37.000 --> 00:07:38.000]  去做事
[00:07:38.000 --> 00:07:41.000]  我們很少去跟著神的價值觀
[00:07:41.000 --> 00:07:44.000]  是因為我們對神認識不夠深
[00:07:44.000 --> 00:07:46.000]  是因為我們對自己認識不夠深
[00:07:46.000 --> 00:07:50.000]  是因為我們對這個世界更加認識不夠深
[00:07:50.000 --> 00:07:53.000]  所以我們一切以為自己的成功
[00:07:53.000 --> 00:07:55.000]  都是自己有條件的
[00:07:55.000 --> 00:07:58.000]  我們的成功是在乎自己的
[00:07:58.000 --> 00:08:01.000]  所以當我們走這個天路的時候
[00:08:01.000 --> 00:08:04.000]  我們要告訴上主
[00:08:04.000 --> 00:08:06.000]  我們是站在神那邊的
[00:08:06.000 --> 00:08:09.000]  我們要真真正正去認識
[00:08:09.000 --> 00:08:12.000]  這位拯救我們這位的主
[00:08:12.000 --> 00:08:14.000]  所以在詩篇第一篇
[00:08:14.000 --> 00:08:15.000]  他怎樣說呢?
[00:08:15.000 --> 00:08:18.000]  他說:為喜愛耶和華的律法
[00:08:18.000 --> 00:08:19.000]  奏耶思想
[00:08:19.000 --> 00:08:21.000]  這人言為有福
[00:08:21.000 --> 00:08:24.000]  他要像一棵樹栽種溪水婆
[00:08:24.000 --> 00:08:26.000]  按時候結果指
[00:08:26.000 --> 00:08:28.000]  葉子也不枯乾
[00:08:28.000 --> 00:08:32.000]  凡他所作的盡都順利
[00:08:32.000 --> 00:08:38.000]  所羅門去寫詩篇一頁七篇的時候
[00:08:38.000 --> 00:08:40.000]  大家知不知道他的經歷呢?
[00:08:40.000 --> 00:08:43.000]  大家知道所羅門王他什麼都不求
[00:08:43.000 --> 00:08:46.000]  只是求上主給他有智慧
[00:08:46.000 --> 00:08:50.000]  懂得去判別究竟那個嬰孩是誰的媽媽所殺
[00:08:50.000 --> 00:08:51.000]  不過很可惜
[00:08:51.000 --> 00:08:53.000]  所羅門王對晚年的時候
[00:08:53.000 --> 00:08:57.000]  他都是恨耶和華眼中所遺憾的事
[00:08:57.000 --> 00:08:58.000]  惡的事
[00:08:58.000 --> 00:09:02.000]  他娶了一個愛邦的女子做他妃嬪
[00:09:02.000 --> 00:09:04.000]  他晚年的時候
[00:09:04.000 --> 00:09:05.000]  他沒有敬畏神
[00:09:05.000 --> 00:09:09.000]  他也沒有遵行神給他所做的事
[00:09:09.000 --> 00:09:12.000]  所以他要突破他自己的人生
[00:09:12.000 --> 00:09:14.000]  他寫了詩篇一二七篇
[00:09:14.000 --> 00:09:17.000]  其實這篇是他心裡所要的
[00:09:17.000 --> 00:09:20.000]  他覺得他自己所做的事
[00:09:20.000 --> 00:09:22.000]  真的不是神的
[00:09:22.000 --> 00:09:24.000]  他覺得他很悔改
[00:09:24.000 --> 00:09:27.000]  所以詩篇一二七篇很強調
[00:09:27.000 --> 00:09:30.000]  如果不是神叫他做的時候
[00:09:30.000 --> 00:09:32.000]  一切都是枉然的
[00:09:32.000 --> 00:09:37.000]  當我們說到我們在一二七篇的房屋
[00:09:37.000 --> 00:09:41.000]  如果我們用最後一個的希伯來文去解釋
[00:09:41.000 --> 00:09:43.000]  是一個家庭的時候
[00:09:43.000 --> 00:09:44.000]  什麼是家呢?
[00:09:44.000 --> 00:09:48.000]  我們某個電視台播了一千多二千集
[00:09:48.000 --> 00:09:50.000]  叫愛回家
[00:09:50.000 --> 00:09:52.000]  你每晚都要愛回家
[00:09:52.000 --> 00:09:54.000]  在英國有一份報章
[00:09:54.000 --> 00:09:56.000]  他在幾年前
[00:09:56.000 --> 00:10:00.000]  他要求倫敦的居民
[00:10:00.000 --> 00:10:01.000]  給一個定義
[00:10:01.000 --> 00:10:02.000]  什麼叫家呢?
[00:10:02.000 --> 00:10:04.000]  你認識的家是什麼呢?
[00:10:04.000 --> 00:10:09.000]  於是他就將那些投稿來的人
[00:10:09.000 --> 00:10:12.000]  就撮要了究竟是什麼家呢?
[00:10:12.000 --> 00:10:15.000]  我撮要了兩個給你聽
[00:10:15.000 --> 00:10:18.000]  原來在倫敦的人覺得家是什麼呢?
[00:10:18.000 --> 00:10:22.000]  原來家就是把全世界的紛亂
[00:10:22.000 --> 00:10:24.000]  排在門外
[00:10:24.000 --> 00:10:27.000]  然後把我們骨肉的團圓的愛情
[00:10:27.000 --> 00:10:29.000]  關在門內
[00:10:29.000 --> 00:10:31.000]  家是什麼呢?
[00:10:31.000 --> 00:10:32.000]  如果我們熟悉的家
[00:10:32.000 --> 00:10:34.000]  或者你家裡的家
[00:10:34.000 --> 00:10:37.000]  你就要將那些紛亂世界
[00:10:37.000 --> 00:10:39.000]  不要放在你家裡
[00:10:39.000 --> 00:10:40.000]  然後你家裡放什麼呢?
[00:10:40.000 --> 00:10:42.000]  就放在你骨肉團圓
[00:10:42.000 --> 00:10:45.000]  有那份的愛在當中
[00:10:45.000 --> 00:10:48.000]  另一個人就寫了
[00:10:48.000 --> 00:10:49.000]  家是什麼呢?
[00:10:49.000 --> 00:10:53.000]  家就是地上獨一的地方
[00:10:53.000 --> 00:10:55.000]  在你的家裡
[00:10:55.000 --> 00:10:57.000]  大家有錯的
[00:10:57.000 --> 00:10:59.000]  有失敗的
[00:10:59.000 --> 00:11:03.000]  都是被這個家的愛心去遮蓋
[00:11:03.000 --> 00:11:05.000]  就是說在我們家裡
[00:11:05.000 --> 00:11:06.000]  誰做錯了
[00:11:06.000 --> 00:11:08.000]  誰做得不好
[00:11:08.000 --> 00:11:09.000]  都不要緊
[00:11:09.000 --> 00:11:13.000]  我們用神給我們的愛心去遮蓋
[00:11:13.000 --> 00:11:15.000]  有個人就很簡單
[00:11:15.000 --> 00:11:19.000]  家就是我們一家人愛情的中心
[00:11:19.000 --> 00:11:21.000]  我們心裡最喜愛
[00:11:21.000 --> 00:11:22.000]  大家都有情感
[00:11:22.000 --> 00:11:24.000]  有愛情
[00:11:24.000 --> 00:11:26.000]  葛培里牧師
[00:11:26.000 --> 00:11:28.000]  他怎樣描寫這個家呢?
[00:11:28.000 --> 00:11:30.000]  牧師就說
[00:11:30.000 --> 00:11:32.000]  幸福家庭的秘訣
[00:11:32.000 --> 00:11:33.000]  就是我們的家人
[00:11:33.000 --> 00:11:35.000]  彼此去學習
[00:11:35.000 --> 00:11:38.000]  施與你那份的愛
[00:11:38.000 --> 00:11:41.000]  和你要接受那份的愛
[00:11:41.000 --> 00:11:43.000]  我們很喜歡接受愛
[00:11:43.000 --> 00:11:44.000]  不過我們的愛
[00:11:44.000 --> 00:11:46.000]  有沒有施與我們家裡呢?
[00:11:46.000 --> 00:11:51.000]  所以葛牧師就說出這個秘訣
[00:11:51.000 --> 00:11:53.000]  恆林寺說出這個秘訣
[00:11:53.000 --> 00:11:55.000]  就和剛才那個視頻
[00:11:55.000 --> 00:11:57.000]  一分鐘很有關係
[00:11:57.000 --> 00:12:00.000]  恆林寺劉俠就寫
[00:12:00.000 --> 00:12:02.000]  他說家不在乎大小
[00:12:02.000 --> 00:12:03.000]  不在乎你有三千呎
[00:12:03.000 --> 00:12:04.000]  一千呎
[00:12:04.000 --> 00:12:06.000]  一呎、一百呎
[00:12:06.000 --> 00:12:08.000]  也不在乎你家是否很豪華
[00:12:08.000 --> 00:12:09.000]  還是很簡陋
[00:12:09.000 --> 00:12:11.000]  還是住在劏房
[00:12:11.000 --> 00:12:13.000]  這個家在乎什麼呢?
[00:12:13.000 --> 00:12:15.000]  這個家在乎在這個家裡
[00:12:15.000 --> 00:12:17.000]  你有沒有互相的尊重
[00:12:17.000 --> 00:12:19.000]  你有沒有互相的諒解
[00:12:19.000 --> 00:12:21.000]  你有沒有互相的安慰
[00:12:21.000 --> 00:12:23.000]  你有沒有互相的關心
[00:12:23.000 --> 00:12:25.000]  你有沒有互相的信任
[00:12:25.000 --> 00:12:27.000]  你有沒有互相的付出
[00:12:27.000 --> 00:12:29.000]  你有沒有的犧牲
[00:12:29.000 --> 00:12:31.000]  不過恆林寺說
[00:12:31.000 --> 00:12:32.000]  最重要
[00:12:32.000 --> 00:12:35.000]  都是上主那份的愛
[00:12:35.000 --> 00:12:37.000]  所羅門他覺得
[00:12:37.000 --> 00:12:39.000]  無論我們的人生
[00:12:39.000 --> 00:12:41.000]  都是有兩個階段
[00:12:41.000 --> 00:12:43.000]  第一,你去建造你的生命
[00:12:43.000 --> 00:12:46.000]  第二,你去看守你的生命
[00:12:46.000 --> 00:12:48.000]  無論你建造你的生命
[00:12:48.000 --> 00:12:50.000]  或者你去看守你的生命
[00:12:50.000 --> 00:12:51.000]  我們的家
[00:12:51.000 --> 00:12:53.000]  通常都由一對新婚的夫婦
[00:12:53.000 --> 00:12:56.000]  開始去成立這個家
[00:12:56.000 --> 00:12:57.000]  所以很多弟兄姊妹
[00:12:57.000 --> 00:12:59.000]  在教會舉行這個婚禮
[00:12:59.000 --> 00:13:01.000]  告訴別人我們成立了這個家
[00:13:01.000 --> 00:13:03.000]  不過我也會挑戰他們
[00:13:03.000 --> 00:13:06.000]  你這個家用什麼做你的根基呢?
[00:13:06.000 --> 00:13:09.000]  你這個家用什麼支撐你這個家呢?
[00:13:09.000 --> 00:13:12.000]  你這個家有沒有用聖經作為你的根基呢?
[00:13:12.000 --> 00:13:16.000]  你這個家有沒有用那份的信仰作為你的根基呢?
[00:13:16.000 --> 00:13:19.000]  你這個家有沒有用神那份的愛心
[00:13:19.000 --> 00:13:21.000]  作為你的根基呢?
[00:13:21.000 --> 00:13:23.000]  這些根基
[00:13:23.000 --> 00:13:25.000]  就是成為你的家打得深不深
[00:13:25.000 --> 00:13:27.000]  就是我們的莊柱打得深不深
[00:13:27.000 --> 00:13:29.000]  或者我們的短莊
[00:13:29.000 --> 00:13:30.000]  很容易倒塌
[00:13:30.000 --> 00:13:31.000]  沒有人在那裡住
[00:13:31.000 --> 00:13:34.000]  我們的家打得堅固不堅固呢?
[00:13:34.000 --> 00:13:38.000]  如果我們的家只是建築在浮沙上面
[00:13:38.000 --> 00:13:39.000]  我們的家
[00:13:39.000 --> 00:13:43.000]  會不會建築在一個很剛強的盆石上面
[00:13:43.000 --> 00:13:47.000]  是經得起風雨的考驗呢?
[00:13:47.000 --> 00:13:49.000]  所以蒙福的家庭
[00:13:49.000 --> 00:13:51.000]  不在乎你的設備好不好玩
[00:13:51.000 --> 00:13:56.000]  不在乎你有沒有豐富的收入
[00:13:56.000 --> 00:13:58.000]  因為在詩篇一二七篇
[00:13:58.000 --> 00:14:01.000]  它提出三樣東西
[00:14:01.000 --> 00:14:04.000]  它說如果你的家不是神所建造的
[00:14:04.000 --> 00:14:06.000]  第一,你是枉然勞力
[00:14:06.000 --> 00:14:08.000]  就算你花多少精神也好
[00:14:08.000 --> 00:14:10.000]  你也是枉然的
[00:14:10.000 --> 00:14:12.000]  你也是枉然警醒
[00:14:12.000 --> 00:14:14.000]  你也是枉然
[00:14:14.000 --> 00:14:16.000]  所以詩人去用枉然
[00:14:16.000 --> 00:14:17.000]  告訴你
[00:14:17.000 --> 00:14:20.000]  如果你的家沒有神在當中的時候
[00:14:20.000 --> 00:14:22.000]  你無論擺上多少的氣力
[00:14:22.000 --> 00:14:24.000]  擺上多少的心思意念
[00:14:24.000 --> 00:14:26.000]  都是枉然的
[00:14:26.000 --> 00:14:28.000]  蒙福的家庭呢
[00:14:28.000 --> 00:14:30.000]  就在一二八篇
[00:14:30.000 --> 00:14:32.000]  如果我們遵行上主
[00:14:32.000 --> 00:14:36.000]  知道我們的家是神為我們建造的時候
[00:14:36.000 --> 00:14:38.000]  那麼
[00:14:38.000 --> 00:14:40.000]  第一二八篇第一節
[00:14:40.000 --> 00:14:41.000]  它說
[00:14:41.000 --> 00:14:45.000]  「范敬威耶和說遵行他道的人便為有福」
[00:14:45.000 --> 00:14:48.000]  大家知不知道原文的「有福」
[00:14:48.000 --> 00:14:50.000]  其實它是想說什麼呢?
[00:14:50.000 --> 00:14:53.000]  原來在希伯來文的原文的「有福」
[00:14:53.000 --> 00:14:56.000]  它是指快樂
[00:14:56.000 --> 00:14:58.000]  它說人的快樂
[00:14:58.000 --> 00:15:00.000]  乃是來自什麼呢?
[00:15:00.000 --> 00:15:03.000]  對主那種敬畏
[00:15:03.000 --> 00:15:05.000]  意思是人覺得
[00:15:05.000 --> 00:15:07.000]  他的快樂
[00:15:07.000 --> 00:15:10.000]  是來自對耶和說神那種敬畏
[00:15:10.000 --> 00:15:11.000]  如果你的快樂
[00:15:11.000 --> 00:15:13.000]  你沒有對神的敬畏
[00:15:13.000 --> 00:15:15.000]  你的快樂都是虛空的
[00:15:15.000 --> 00:15:16.000]  所以它說
[00:15:16.000 --> 00:15:18.000]  你要吃奴隸得來的東西
[00:15:18.000 --> 00:15:19.000]  你要享福
[00:15:19.000 --> 00:15:20.000]  事情順利
[00:15:20.000 --> 00:15:24.000]  大家知道家庭通常有三個組合
[00:15:24.000 --> 00:15:28.000]  有丈夫、太太和兒女
[00:15:28.000 --> 00:15:30.000]  所以以下我們會在
[00:15:30.000 --> 00:15:31.000]  C篇一二八篇
[00:15:31.000 --> 00:15:33.000]  究竟我們做丈夫
[00:15:33.000 --> 00:15:36.000]  我們如果想在一個無福的家庭裡
[00:15:36.000 --> 00:15:38.000]  究竟我們要做些什麼呢?
[00:15:38.000 --> 00:15:41.000]  如果我是妻子在這個家庭裡
[00:15:41.000 --> 00:15:42.000]  我又想做些什麼呢?
[00:15:42.000 --> 00:15:44.000]  如果我在這個家庭裡
[00:15:44.000 --> 00:15:45.000]  是一個兒女的時候
[00:15:45.000 --> 00:15:47.000]  我又要做些什麼
[00:15:47.000 --> 00:15:51.000]  才使這個家庭蒙福呢?
[00:15:51.000 --> 00:15:53.000]  是使我們家庭的快樂
[00:15:53.000 --> 00:15:57.000]  源於我們敬畏這位主呢?
[00:15:57.000 --> 00:16:00.000]  我們做丈夫在香港其實都不容易的
[00:16:00.000 --> 00:16:02.000]  我們都是很勞碌的
[00:16:02.000 --> 00:16:05.000]  聖經說我們丈夫是家庭的頭
[00:16:05.000 --> 00:16:09.000]  上次大家都說過什麼叫頭
[00:16:09.000 --> 00:16:12.000]  我們對家庭有一個責任
[00:16:12.000 --> 00:16:14.000]  大家不知道有沒有收過WhatsApp
[00:16:14.000 --> 00:16:15.000]  因為資訊發達
[00:16:15.000 --> 00:16:17.000]  經常都會來
[00:16:17.000 --> 00:16:19.000]  有些女士就說
[00:16:19.000 --> 00:16:21.000]  你選丈夫的條件
[00:16:21.000 --> 00:16:23.000]  你是要去有沒有學位
[00:16:23.000 --> 00:16:24.000]  有沒有錢
[00:16:24.000 --> 00:16:25.000]  有沒有名
[00:16:25.000 --> 00:16:26.000]  有沒有利
[00:16:26.000 --> 00:16:28.000]  有沒有遊艇等等
[00:16:28.000 --> 00:16:29.000]  其中一個就是
[00:16:29.000 --> 00:16:32.000]  你想不想有個丈夫是負責任的呢?
[00:16:32.000 --> 00:16:35.000]  原來很多女士都選擇
[00:16:35.000 --> 00:16:37.000]  原來她不要錢的
[00:16:37.000 --> 00:16:38.000]  又不要又什麼
[00:16:38.000 --> 00:16:40.000]  原來她要將來嫁給丈夫
[00:16:40.000 --> 00:16:42.000]  是一個負責任的
[00:16:42.000 --> 00:16:45.000]  所以未嫁的姐妹
[00:16:45.000 --> 00:16:47.000]  如果選個弟兄的時候
[00:16:47.000 --> 00:16:49.000]  你負不負責任的呢?
[00:16:49.000 --> 00:16:51.000]  你會不會這樣選呢?
[00:16:51.000 --> 00:16:53.000]  你選什麼呢?
[00:16:53.000 --> 00:16:55.000]  所以在丈夫裡面
[00:16:55.000 --> 00:16:57.000]  我們很多時候都很勞碌的
[00:16:57.000 --> 00:16:59.000]  我們朝七晚八
