
[00:00:00.000 --> 00:00:02.420]  好 鼎姐妹平安
[00:03:25.580 --> 00:03:30.020]  裏面大衛經歷了他人生的故事
[00:03:30.020 --> 00:03:31.900]  當你去看聖經的時候
[00:03:31.900 --> 00:03:34.300]  都會有其中的四篇
[00:03:34.300 --> 00:03:36.780]  很明顯地講述他的背景
[00:03:36.780 --> 00:03:39.940]  就是大衛經歷了甚麼呢
[00:03:39.940 --> 00:03:43.900]  第一 有第五十九篇
[00:03:43.900 --> 00:03:51.580]  他遭到塑羅王的人來窺探他
[00:03:51.580 --> 00:03:53.540]  偷看他 跟蹤他
[00:03:53.540 --> 00:03:55.620]  然後追殺他
[00:03:55.620 --> 00:03:59.220]  然後被塑羅王追殺
[00:03:59.220 --> 00:04:02.260]  逃到阿道蘭洞
[00:04:02.260 --> 00:04:04.060]  更加他在逃難的時候
[00:04:04.060 --> 00:04:07.980]  又曾經被菲利士人抓過
[00:04:07.980 --> 00:04:11.860]  然後裝瘋裝傻 逃脫了
[00:04:11.860 --> 00:04:15.940]  又曾經被他的兒子追殺
[00:04:15.940 --> 00:04:17.940]  其實他在生命裏面
[00:04:17.940 --> 00:04:22.220]  這些歲月都是很困難 很危難的
[00:04:22.220 --> 00:04:23.820]  沒有人可以幫助他
[00:04:23.820 --> 00:04:24.900]  在困苦之中
[00:04:24.900 --> 00:04:27.580]  他如何經歷到神的救助
[00:04:27.580 --> 00:04:31.020]  更加他在生命中有很多輝煌歷史
[00:04:31.020 --> 00:04:34.820]  亦曾經在作以色列王的時候
[00:04:34.820 --> 00:04:36.620]  擊殺過外邦人
[00:04:36.620 --> 00:04:40.020]  阿蘭人有一萬八千人
[00:04:40.020 --> 00:04:44.220]  其實他在生命裏面有很低落的時間
[00:04:44.220 --> 00:04:46.540]  亦有很多風光的時刻
[00:04:46.540 --> 00:04:49.060]  他寫成了這些詩篇
[00:04:49.060 --> 00:04:53.220]  然後第十六篇似乎是這幾篇詩篇
[00:04:53.220 --> 00:04:55.300]  金詩裏面的一個總結
[00:04:55.300 --> 00:04:57.180]  剛才我們讀經文的時候
[00:04:57.180 --> 00:04:59.780]  有沒有發覺有很多很好的經文
[00:04:59.780 --> 00:05:03.260]  亦有很多的金句
[00:05:03.260 --> 00:05:08.060]  這篇詩篇裏面有我們很多熟悉的金句
[00:05:08.060 --> 00:05:11.140]  我們如何去理解今天我們所看的
[00:05:11.140 --> 00:05:14.940]  其實就是一個很有歷練的
[00:05:14.940 --> 00:05:19.180]  很有豐盛的生命經歷的一個詩人
[00:05:19.180 --> 00:05:22.420]  就是大衛所寫的作品
[00:05:22.420 --> 00:05:26.300]  剛才所說的是人生
[00:05:26.300 --> 00:05:27.860]  大衛的人生
[00:05:27.860 --> 00:05:31.980]  當我們思考這篇經文的時候
[00:05:31.980 --> 00:05:36.940]  很想我們先從人性的角度去理解人
[00:05:36.940 --> 00:05:41.380]  在世界裏面有不同的科學
[00:05:41.380 --> 00:05:45.220]  其中有研究人的科學
[00:05:45.220 --> 00:05:49.740]  在心理學上、人本主義上
[00:05:49.740 --> 00:05:51.700]  我都想有少許的參考
[00:05:51.700 --> 00:05:53.260]  我只是一個參考
[00:05:53.260 --> 00:05:55.420]  不等於它是一個真理
[00:05:55.420 --> 00:05:56.420]  聽得明白吧
[00:05:56.420 --> 00:05:58.860]  我們先有一個參考、一個概念
[00:05:58.860 --> 00:06:01.740]  就是人會有美好的人生
[00:06:01.740 --> 00:06:03.140]  我們先有一個概念
[00:06:03.140 --> 00:06:06.940]  亦有受苦的人生
[00:06:06.940 --> 00:06:11.100]  在這個大前提下提出了一幅圖
[00:06:11.100 --> 00:06:13.740]  有一個中直的圖
[00:06:13.740 --> 00:06:17.940]  人生裏面我們會覺得是窒礙了成長
[00:06:17.940 --> 00:06:20.940]  在人性裏面有些窒礙了成長
[00:06:20.940 --> 00:06:24.300]  可以誇佛了、缺欠了
[00:06:24.300 --> 00:06:27.540]  而有一些可以幫助我們人去成長
[00:06:27.540 --> 00:06:31.180]  令我們可以成為一個快樂的小花
[00:06:31.180 --> 00:06:36.340]  裏面提到在人性的研究裏面
[00:06:36.340 --> 00:06:38.340]  原來在心理上的需要
[00:06:38.340 --> 00:06:39.820]  我們是否能夠吃得飽
[00:06:39.820 --> 00:06:43.340]  我們是否舒服
[00:06:43.340 --> 00:06:45.140]  沒有洗澡數天都不舒服
[00:06:45.140 --> 00:06:47.020]  這些都是
[00:06:47.020 --> 00:06:50.420]  我們的衛生、我們的環境
[00:06:50.420 --> 00:06:52.700]  或者我們是否有安全感
[00:06:52.700 --> 00:06:57.340]  其實安全感可能有很多去建造安全感
[00:06:57.340 --> 00:07:02.980]  在大風大雨有瓦遮頭的一個安全的地方
[00:07:02.980 --> 00:07:06.100]  但在一個環境、一個陌生的群體裏面
[00:07:06.100 --> 00:07:08.420]  我們都會有沒有安全感的時候
[00:07:08.420 --> 00:07:09.420]  你明白我說甚麼嗎
[00:07:09.420 --> 00:07:13.260]  即是那些人的關係、的結連
[00:07:13.260 --> 00:07:15.740]  會否被認同
[00:07:15.740 --> 00:07:18.500]  即是有很多人裏面的需要的感覺
[00:07:18.500 --> 00:07:20.180]  那種的安全
[00:07:20.180 --> 00:07:23.860]  並且我有沒有覺得這個群體是屬於我
[00:07:23.860 --> 00:07:26.860]  或者在教會、回教會的時候
[00:07:26.860 --> 00:07:28.380]  我們有沒有一個熟悉的群體
[00:07:28.380 --> 00:07:30.620]  有沒有一個很開心的弟兄姊妹
[00:07:30.620 --> 00:07:32.260]  很有愛的
[00:07:32.260 --> 00:07:34.100]  我們才會選擇回來的
[00:07:34.100 --> 00:07:36.340]  大家選擇收浸是否這樣
[00:07:36.340 --> 00:07:37.900]  我們坐在這裏的弟兄姊妹
[00:07:37.900 --> 00:07:40.580]  都是去尋求一個愛的歸屬的群體
[00:07:40.580 --> 00:07:42.380]  就在我們的教會裏面
[00:07:42.380 --> 00:07:43.980]  還有我們的自尊
[00:07:43.980 --> 00:07:45.180]  有沒有被尊重
[00:07:45.180 --> 00:07:46.700]  我們自己的感覺
[00:07:46.700 --> 00:07:51.140]  是否有一個肯定的自我
[00:07:51.140 --> 00:07:53.500]  會否覺得經常被傷害
[00:07:53.500 --> 00:07:54.900]  玻璃心那種
[00:07:54.900 --> 00:07:59.700]  還是覺得自己很被尊重
[00:07:59.700 --> 00:08:00.940]  很舒服
[00:08:00.940 --> 00:08:02.900]  這個不斷去追求的時候
[00:08:02.900 --> 00:08:04.060]  原來還不夠
[00:08:04.060 --> 00:08:06.820]  還有一個成長的階梯
[00:08:06.820 --> 00:08:09.140]  可能我們人生有很多大計
[00:08:09.140 --> 00:08:11.100]  神給我們很多使命
[00:08:11.100 --> 00:08:13.900]  我們有沒有去實踐、去實現
[00:08:13.900 --> 00:08:16.100]  實現到我們的人生
[00:08:16.100 --> 00:08:20.220]  所以在人性的角度可以這樣理解
[00:08:20.220 --> 00:08:25.100]  還有如果有讀過輔導的弟兄姊妹
[00:08:25.100 --> 00:08:27.220]  我最近跟Anna講時
[00:08:27.220 --> 00:08:28.220]  她有讀輔導
[00:08:28.220 --> 00:08:29.740]  我問她有沒有聽過
[00:08:29.740 --> 00:08:35.740]  一個叫做Marslow Hierarchy of Needs的金字塔
[00:08:35.740 --> 00:08:36.540]  她說有
[00:08:36.540 --> 00:08:38.500]  我說是 我也是學金字塔的
[00:08:38.500 --> 00:08:40.780]  接著我再去看這個金字塔的時候
[00:08:40.780 --> 00:08:43.860]  原來在人本主義的範疇的研究
[00:08:43.860 --> 00:08:45.580]  是不斷地在更新的
[00:08:45.580 --> 00:08:46.460]  是在進步的
[00:08:46.460 --> 00:08:49.540]  不同的人在前人上繼續研究
[00:08:49.540 --> 00:08:50.540]  接著發展了
[00:08:50.540 --> 00:08:53.980]  原來不是三角形的金字塔
[00:08:53.980 --> 00:08:55.540]  原來是有一條梯子
[00:08:55.540 --> 00:08:57.980]  那條梯子就是金字塔的內容
[00:08:57.980 --> 00:08:59.860]  因為我們看金字塔的時候
[00:08:59.860 --> 00:09:02.140]  就會覺得底層是比較寬闊的
[00:09:02.140 --> 00:09:04.140]  安全、生理的需求
[00:09:04.140 --> 00:09:05.980]  接著慢慢一層層上
[00:09:05.980 --> 00:09:09.300]  好像似乎要完成了某一個階段
[00:09:09.300 --> 00:09:10.780]  才去到另一個階段
[00:09:10.780 --> 00:09:12.780]  如果在梯子裡面
[00:09:12.780 --> 00:09:16.460]  就發現原來我們去攀爬梯級的時候
[00:09:16.460 --> 00:09:17.820]  可能跨了幾步
[00:09:17.820 --> 00:09:20.780]  手就拉在上面 腳跨了第二步 第三步
[00:09:20.780 --> 00:09:24.140]  全部都在當中包攬了
[00:09:24.140 --> 00:09:26.340]  都在同步之中經歷著
[00:09:26.340 --> 00:09:27.340]  有人這樣研究
[00:09:27.340 --> 00:09:28.740]  不知道大家是否認同
[00:09:28.740 --> 00:09:33.140]  另外最新又說是一個帆船形的
[00:09:33.140 --> 00:09:37.220]  帆船形你看到那個船身就寫著安全
[00:09:37.220 --> 00:09:38.700]  就是有一個安全感
[00:09:38.700 --> 00:09:40.900]  連結就是我們跟人的關係
[00:09:40.900 --> 00:09:43.380]  我們被認同那種的結連
[00:09:43.380 --> 00:09:45.300]  接著那個自尊
[00:09:45.300 --> 00:09:46.980]  就是在一個底層
[00:09:46.980 --> 00:09:51.060]  原來船可以不用出海
[00:09:51.060 --> 00:09:54.820]  因為可以欣賞海岸的風光
[00:09:54.820 --> 00:09:56.900]  停泊在一個安逸的地方
[00:09:56.900 --> 00:10:00.220]  但手船就要是最安全的
[00:10:00.220 --> 00:10:02.660]  然後才可以揚帆出海
[00:10:02.660 --> 00:10:05.020]  你想再增進自己去成長
[00:10:05.020 --> 00:10:07.220]  去探索、去冒險
[00:10:07.220 --> 00:10:09.500]  然後去愛一些
[00:10:09.500 --> 00:10:13.420]  你真的不是因為安全感而設的行動
[00:10:13.420 --> 00:10:14.820]  譬如說你想讀書
[00:10:14.820 --> 00:10:20.060]  可能你讀書不等於你真的喜歡讀書
[00:10:20.060 --> 00:10:24.980]  因為你想有更加安全的收入
[00:10:24.980 --> 00:10:26.820]  不要被人叮走
[00:10:26.820 --> 00:10:31.820]  或者你想在你的自尊裏面被認同
[00:10:31.820 --> 00:10:34.220]  不等於你是成長
[00:10:34.220 --> 00:10:34.940]  你明白我的意思嗎
[00:10:34.940 --> 00:10:40.140]  原來人是比較複雜的結構
[00:10:40.140 --> 00:10:43.420]  但上面是否有一個超越
[00:10:43.420 --> 00:10:45.300]  當我們看超越的時候
[00:10:45.300 --> 00:10:47.780]  原來在這個圖裏面也有說超越
[00:10:47.780 --> 00:10:50.220]  我想看這個超越不是人性那種
[00:10:50.220 --> 00:10:53.380]  我已經不問世事的那種超越
[00:10:53.380 --> 00:10:56.340]  我反而想到耶穌
[00:10:56.340 --> 00:10:59.660]  耶穌祂豈不是超越了這一切
[00:10:59.660 --> 00:11:02.340]  耶穌如果在人性的角度
[00:11:02.340 --> 00:11:04.100]  祂有沒有住大屋
[00:11:04.100 --> 00:11:07.540]  有沒有養狗
[00:11:07.540 --> 00:11:11.100]  有沒有人要追求的美滿的婚姻
[00:11:11.100 --> 00:11:19.060]  或者有很多很高水平的學歷被認同
[00:11:19.060 --> 00:11:22.940]  看耶穌似乎是在安全裏面
[00:11:22.940 --> 00:11:25.020]  還在努力
[00:11:25.020 --> 00:11:27.460]  如果從人性的角度去看耶穌
[00:11:27.460 --> 00:11:31.260]  祂只是木匠的兒子
[00:11:31.260 --> 00:11:33.860]  如果你想像耶穌雙手的時候
[00:11:33.860 --> 00:11:36.740]  不知道你覺得耶穌雙手會是怎樣的呢
[00:11:36.740 --> 00:11:39.020]  我曾經默想過耶穌雙手
[00:11:39.020 --> 00:11:40.860]  我會假設耶穌雙手
[00:11:40.860 --> 00:11:43.380]  會比較粗一點
[00:11:43.380 --> 00:11:48.460]  因為祂也要幫忙家裡的工作
[00:11:48.460 --> 00:11:51.980]  會不會也要鬥一下木呢
[00:11:51.980 --> 00:11:55.260]  似乎在人的標準裏面
[00:11:55.260 --> 00:11:58.260]  耶穌似乎也是個安全感
[00:11:58.260 --> 00:12:01.100]  但耶穌是超越了這些的
[00:12:01.100 --> 00:12:03.260]  祂是去服侍的
[00:12:03.260 --> 00:12:04.580]  祂是犧牲的
[00:12:04.580 --> 00:12:07.460]  甚至祂犧牲到上十字架
[00:12:07.460 --> 00:12:10.260]  這麼偉大的
[00:12:10.260 --> 00:12:13.620]  祂為全人類的罪去背棄
[00:12:13.620 --> 00:12:15.060]  祂已經超越了一切
[00:12:15.060 --> 00:12:18.620]  祂為的事是完成天父給祂的使命
[00:12:18.620 --> 00:12:26.940]  不讓人的枷鎖或祂的際遇來捆綁
[00:12:26.940 --> 00:12:28.740]  超越了
[00:12:28.740 --> 00:12:30.340]  當我們想到的時候
[00:12:30.340 --> 00:12:33.700]  嘩!這就是我們今天看的詩篇裏面
[00:12:33.700 --> 00:12:37.180]  一起去追尋去理解的
[00:12:37.180 --> 00:12:38.740]  我們在人性裏面
[00:12:38.740 --> 00:12:41.100]  嘩!耶穌當然可以 耶穌那麼厲害
[00:12:41.100 --> 00:12:42.620]  我們有沒有曾幾何時
[00:12:42.620 --> 00:12:45.660]  去試過好像這樣超越去經歷呢
[00:12:45.660 --> 00:12:47.300]  我感謝神
[00:12:47.300 --> 00:12:49.900]  我回想也試過
[00:12:49.900 --> 00:12:52.700]  就是在我讀神學的時候
[00:12:52.700 --> 00:12:56.740]  其實我戶口只有四個位數字
[00:12:56.740 --> 00:12:58.300]  但要讀四年神學
[00:12:58.300 --> 00:12:59.260]  那怎麼讀呢
[00:12:59.260 --> 00:13:03.180]  教會就不會支持神學生的經費
[00:13:03.180 --> 00:13:04.620]  生活費也沒有
[00:13:04.620 --> 00:13:08.500]  那你要嘗試去走 要探索
[00:13:08.500 --> 00:13:09.820]  跟著神的路
[00:13:09.820 --> 00:13:14.860]  神說 祂呼召你 去讀吧
[00:13:14.860 --> 00:13:16.580]  我真的跟我爸爸說了一句
[00:13:16.580 --> 00:13:19.740]  看看神是不是真的
[00:13:19.740 --> 00:13:22.100]  感謝神 經歷了畢業
[00:13:22.100 --> 00:13:24.180]  一個學期一萬多元學費
[00:13:24.180 --> 00:13:25.340]  一年三萬多元
[00:13:25.340 --> 00:13:26.540]  我還要住宿舍
[00:13:26.540 --> 00:13:30.540]  一個月要付二千多元宿舍費
[00:13:30.540 --> 00:13:34.580]  我還有錢可以跟同學去
[00:13:34.580 --> 00:13:36.300]  神學院在元朗區
[00:13:36.300 --> 00:13:40.740]  和同學騎單車去元朗市中心吃好東西
[00:13:40.740 --> 00:13:42.500]  不是餐餐
[00:13:42.500 --> 00:13:44.020]  也挺開心
[00:13:44.020 --> 00:13:48.980]  也是有神的供應
[00:13:48.980 --> 00:13:50.300]  教會在九龍區
[00:13:50.300 --> 00:13:51.300]  我住在元朗
[00:13:51.300 --> 00:13:53.420]  我家本身在沙田
[00:13:53.420 --> 00:13:55.620]  交通費
[00:13:55.620 --> 00:13:56.940]  很真實
[00:13:56.940 --> 00:13:57.940]  神怎麼去經歷
[00:13:57.940 --> 00:13:59.220]  怎麼超越一切
[00:13:59.220 --> 00:14:00.060]  我感謝主
[00:14:00.060 --> 00:14:01.460]  我再回顧的時候
[00:14:01.460 --> 00:14:05.060]  原來耶穌給了我一個很寶貴的人生
[00:14:05.060 --> 00:14:08.140]  我經歷了那種超越
[00:14:08.140 --> 00:14:11.140]  曾經經歷過
[00:14:11.140 --> 00:14:13.580]  在詩篇裏面
[00:14:13.580 --> 00:14:15.300]  他講了兩件事
[00:14:15.300 --> 00:14:16.220]  剛才一開始
[00:14:16.220 --> 00:14:18.860]  叫大家有個觀念
[00:14:18.860 --> 00:14:20.420]  有一個美好的人生
[00:14:20.420 --> 00:14:23.660]  和受苦的人生
[00:14:23.660 --> 00:14:25.580]  在詩篇一至三節
[00:14:25.580 --> 00:14:27.140]  是一個簡介
[00:14:27.140 --> 00:14:31.580]  但這個簡介是很重要的簡介
[00:14:31.580 --> 00:14:34.540]  就是啟動美好的人生的簡介
[00:14:34.540 --> 00:14:36.100]  第一至三節
[00:14:36.100 --> 00:14:38.620]  神求你保佑我
[00:14:38.620 --> 00:14:40.620]  因為我投靠你
[00:14:40.620 --> 00:14:41.620]  我的心
[00:14:41.620 --> 00:14:43.860]  你趁對耶和華說一起說
[00:14:43.860 --> 00:14:46.060]  你是我的主
[00:14:46.060 --> 00:14:48.420]  我的好處不在你以外
[00:14:48.420 --> 00:14:50.500]  論道世上的聖民
[00:14:50.500 --> 00:14:52.380]  他們又美又善
[00:14:52.380 --> 00:14:54.220]  是我最喜悅的
[00:14:54.220 --> 00:14:55.860]  剛才叫大家讀
[00:14:55.860 --> 00:14:57.300]  我強調了
[00:14:57.300 --> 00:15:00.140]  你是我的主
[00:15:00.140 --> 00:15:06.380]  很想這幾個字讀到你入心入肺
[00:15:06.380 --> 00:15:08.380]  一至三字不懂背也不要緊
[00:15:08.380 --> 00:15:11.180]  背幾個字很容易
[00:15:11.180 --> 00:15:13.380]  你是我的主
[00:15:13.380 --> 00:15:17.500]  就是拿著你是我的主這幾個字
[00:15:17.500 --> 00:15:21.620]  去啟動我們美好的人生
[00:15:21.620 --> 00:15:26.980]  在說一切的好處不在哪裡
[00:15:26.980 --> 00:15:28.100]  不在你以外
[00:15:28.100 --> 00:15:31.940]  是在主裡面一切的好處都有
[00:15:31.940 --> 00:15:33.740]  我們是屬於主
[00:15:33.740 --> 00:15:35.940]  我們是祂的子民
[00:15:35.940 --> 00:15:43.780]  祂的子民被人見到是又美又善
[00:15:43.780 --> 00:15:45.980]  是美好的
[00:15:45.980 --> 00:15:47.260]  是見得到的
[00:15:47.260 --> 00:15:49.940]  祂的生命 祂的人生
[00:15:49.940 --> 00:15:55.220]  是不會影衰主的
[00:15:55.220 --> 00:15:57.620]  曾經我也會覺得
[00:15:57.620 --> 00:16:01.580]  人生最窮的時候
[00:16:01.580 --> 00:16:04.020]  真的有句說話勉勵自己
[00:16:04.020 --> 00:16:09.580]  主不要叫我做乞丐
[00:16:09.580 --> 00:16:15.900]  我不是說貶低一些人
[00:16:15.900 --> 00:16:17.340]  當我們是最軟弱的時候
[00:16:17.340 --> 00:16:19.140]  可能真是一個乞丐
[00:16:19.140 --> 00:16:22.180]  可以去信耶穌
[00:16:22.180 --> 00:16:23.580]  乞丐是信耶穌
[00:16:23.580 --> 00:16:25.660]  但我們本身不是乞丐的時候
[00:16:25.660 --> 00:16:28.740]  神不會叫我們去成為一個乞丐
[00:16:28.740 --> 00:16:32.180]  我的意思是這樣
[00:16:32.180 --> 00:16:33.980]  神去愛我們
[00:16:33.980 --> 00:16:37.740]  我們要拿著祂是我們的主
[00:16:37.740 --> 00:16:39.300]  要看著祂的子民
[00:16:39.300 --> 00:16:42.780]  祂的子民是又美又善的
[00:16:42.780 --> 00:16:46.180]  我們要依靠祂是我們的神
[00:16:46.180 --> 00:16:47.740]  我們依靠祂的時候
[00:16:47.740 --> 00:16:52.340]  祂必定帶領我們去經歷祂的美善
[00:16:52.340 --> 00:16:54.500]  並且有美好的見證去活出
[00:16:54.500 --> 00:16:57.060]  我們先拿著這個概念
[00:16:57.060 --> 00:16:58.780]  我們繼續看第四節
[00:16:58.780 --> 00:17:00.900]  第四節有一個簡介
[00:17:00.900 --> 00:17:02.260]  簡介什麼呢?
[00:17:02.260 --> 00:17:04.140]  是受苦的人生
[00:17:04.140 --> 00:17:06.140]  啟動受苦的人生是怎樣呢?
[00:17:06.140 --> 00:17:06.980]  我們一起讀
[00:17:06.980 --> 00:17:08.260]  1 2 3
[00:17:08.260 --> 00:17:11.700]  「以別臣代替耶和華的
[00:17:11.700 --> 00:17:14.660]  他們的受苦必加珍
[00:17:14.660 --> 00:17:18.500]  他們所囂墊的血我不獻上
[00:17:18.500 --> 00:17:22.980]  我嘴唇也不提別臣的名號」
[00:17:22.980 --> 00:17:27.740]  這裡是說「以別臣代替耶和華」
[00:17:27.740 --> 00:17:30.540]  他們的受苦必加珍
[00:17:30.540 --> 00:17:32.900]  這個很明白了
[00:17:32.900 --> 00:17:34.500]  作者詩人說
[00:17:34.500 --> 00:17:35.900]  他不會去獻祭
[00:17:35.900 --> 00:17:38.580]  不會向假神去敬拜
[00:17:38.580 --> 00:17:39.620]  「好 頂姐妹
[00:17:39.620 --> 00:17:40.860]  我們有沒有信耶穌
[00:17:40.860 --> 00:17:43.300]  又去拜假神的?
[00:17:43.300 --> 00:17:44.700]  會不會啊?
[00:17:44.700 --> 00:17:47.580]  除非是剛剛去聽福音的
[00:17:47.580 --> 00:17:49.740]  信多一個不怕啦」
[00:17:49.740 --> 00:17:51.380]  然後我們就會鼓勵他
[00:17:51.380 --> 00:17:53.460]  你嘗試去信耶穌
[00:17:53.460 --> 00:17:54.860]  神會告訴你
[00:17:54.860 --> 00:17:56.820]  祂是那位又真又活的神
[00:17:56.820 --> 00:17:58.180]  除非是這個階段
[00:17:58.180 --> 00:18:00.020]  如果我們真實去信耶穌
[00:18:00.020 --> 00:18:02.340]  就不會去拜假神
[00:18:02.340 --> 00:18:06.100]  這是顯而易見的偶像
[00:18:06.100 --> 00:18:08.380]  我們說偶像的崇拜
[00:18:08.380 --> 00:18:11.820]  有人說自己仍然在拜偶像嗎?
[00:18:11.820 --> 00:18:14.780]  有人說自己仍然在拜偶像嗎?
[00:18:14.780 --> 00:18:15.420]  沒有
[00:18:15.420 --> 00:18:18.380]  但原來在我們生命裡
[00:18:18.380 --> 00:18:21.900]  有無形的一些東西
[00:18:21.900 --> 00:18:23.900]  我們要測驗這些東西
[00:18:23.900 --> 00:18:27.500]  會不會成為一些無形的偶像呢?
[00:18:27.500 --> 00:18:28.980]  在我們生命裡
[00:18:28.980 --> 00:18:31.740]  什麼叫無形的偶像呢?
[00:18:31.740 --> 00:18:34.700]  可能我們生命中有很多的夢想
[00:18:34.700 --> 00:18:37.380]  因為我們的安全感
[00:18:37.380 --> 00:18:39.140]  因為我們想被認同
[00:18:39.140 --> 00:18:41.700]  或者社會的價值觀念
[00:18:41.700 --> 00:18:42.580]  跟我們說
[00:18:42.580 --> 00:18:44.860]  人生應該要怎樣怎樣
[00:18:44.860 --> 00:18:49.700]  接著你會發現我人生無XXXX
[00:18:49.700 --> 00:18:50.820]  的時候
[00:18:50.820 --> 00:18:53.220]  我們心裡有種desire
[00:18:53.220 --> 00:18:55.020]  很想去滿足
[00:18:55.020 --> 00:18:57.580]  很想去得到
[00:18:57.580 --> 00:19:00.700]  夢想是沒有錯的
[00:19:00.700 --> 00:19:02.340]  但有一個界限
[00:19:02.340 --> 00:19:03.620]  我們要留意
[00:19:03.620 --> 00:19:06.140]  如果那個desire
[00:19:06.140 --> 00:19:07.780]  那種渴想
[00:19:07.780 --> 00:19:14.100]  成為一種不健康的慾望
[00:19:14.100 --> 00:19:16.100]  超越了界限
[00:19:16.100 --> 00:19:18.340]  用自己很多的努力
[00:19:18.340 --> 00:19:22.340]  問上帝為何你不在
[00:19:22.340 --> 00:19:25.140]  我的人生為何會這麼慘
[00:19:25.140 --> 00:19:28.100]  然後迂迴在一個光景
