
[00:00:00.000 --> 00:00:02.700]  在上一次我記得我和大家講到甚麼
[00:03:16.000 --> 00:03:17.000]  祂的道路高於我們的道路
[00:03:17.000 --> 00:03:19.000]  祂是絕對的權威
[00:03:19.000 --> 00:03:21.000]  所以理論上
[00:03:21.000 --> 00:03:22.000]  我用理論上
[00:03:22.000 --> 00:03:24.000]  當我們真真正正的認識神
[00:03:24.000 --> 00:03:26.000]  認識主耶穌基督的時候
[00:03:26.000 --> 00:03:29.000]  即是當我們接受耶穌成為我們的救主的時候
[00:03:29.000 --> 00:03:32.000]  我們是要絕對的聽祂的說話的
[00:03:32.000 --> 00:03:33.000]  是絕對聽祂的說話
[00:03:33.000 --> 00:03:35.000]  不過我們還是一個人
[00:03:35.000 --> 00:03:36.000]  人有罪性
[00:03:36.000 --> 00:03:38.000]  我們還有一個墮落的性情在我們裏面
[00:03:38.000 --> 00:03:40.000]  雖然我們得了這個救恩
[00:03:40.000 --> 00:03:42.000]  但是我們仍然有罪性在我們裏面
[00:03:42.000 --> 00:03:44.000]  所以很多時候我們沒有聽神的說話
[00:03:44.000 --> 00:03:45.000]  是不是?
[00:03:45.000 --> 00:03:47.000]  大家都知道的
[00:03:47.000 --> 00:03:49.000]  連今天牧師自己都一樣有事
[00:03:49.000 --> 00:03:51.000]  我都會不聽神的說話的
[00:03:51.000 --> 00:03:53.000]  我會的
[00:03:53.000 --> 00:03:56.000]  但是
[00:03:56.000 --> 00:03:57.000]  自己明白
[00:03:57.000 --> 00:03:58.000]  如果不聽神的說話
[00:03:58.000 --> 00:04:00.000]  自己拿來碎的
[00:04:00.000 --> 00:04:03.000]  遲早你都要聽他的說話的
[00:04:03.000 --> 00:04:04.000]  不過看一看
[00:04:04.000 --> 00:04:06.000]  是遲還是早的
[00:04:06.000 --> 00:04:08.000]  所以其實
[00:04:08.000 --> 00:04:09.000]  神的國的意思是什麼?
[00:04:09.000 --> 00:04:11.000]  就好像耶穌祂都自己說
[00:04:11.000 --> 00:04:12.000]  人不能說
[00:04:12.000 --> 00:04:13.000]  康啊在這裏
[00:04:13.000 --> 00:04:14.000]  或者說在那裏
[00:04:14.000 --> 00:04:17.000]  因為神的國就在我們的心裏面
[00:04:17.000 --> 00:04:19.000]  不是在我們的口裏面
[00:04:19.000 --> 00:04:20.000]  口就是我的口可以說
[00:04:20.000 --> 00:04:21.000]  口可以天下無敵的
[00:04:21.000 --> 00:04:24.000]  口說Yes Yes Yes Yes Yes Yes Yes Yes
[00:04:24.000 --> 00:04:28.000]  但是根本心裏面是No No No No No
[00:04:28.000 --> 00:04:30.000]  有時不做出來
[00:04:30.000 --> 00:04:31.000]  但是有時會做出來
[00:04:31.000 --> 00:04:34.000]  在裏面是不接受神的旨意
[00:04:34.000 --> 00:04:36.000]  沒有聽從神的心意
[00:04:36.000 --> 00:04:38.000]  教會之所以軟弱就是這個原因
[00:04:38.000 --> 00:04:40.000]  不是我們不得救
[00:04:40.000 --> 00:04:42.000]  我們很多都是真真正正的得救
[00:04:42.000 --> 00:04:44.000]  但是因為各種的原因
[00:04:44.000 --> 00:04:46.000]  我們貪愛世界
[00:04:46.000 --> 00:04:47.000]  貪愛錢財
[00:04:47.000 --> 00:04:48.000]  貪愛好榮
[00:04:48.000 --> 00:04:49.000]  我們不忠行神的旨意
[00:04:49.000 --> 00:04:50.000]  要高舉自己
[00:04:50.000 --> 00:04:51.000]  表演自己
[00:04:51.000 --> 00:04:53.000]  甚至運用金錢或者名利
[00:04:53.000 --> 00:04:55.000]  或者各種的享受
[00:04:55.000 --> 00:04:57.000]  或者是利慾
[00:04:57.000 --> 00:04:58.000]  我們會分心
[00:04:58.000 --> 00:05:01.000]  這個就是為什麼教會是軟弱
[00:05:01.000 --> 00:05:02.000]  牧師都是軟弱
[00:05:02.000 --> 00:05:03.000]  傳道都會軟弱
[00:05:03.000 --> 00:05:05.000]  信徒都會軟弱
[00:05:05.000 --> 00:05:08.000]  去到第十二章第三十四節那裏
[00:05:08.000 --> 00:05:10.000]  耶穌見他回答得有智慧
[00:05:10.000 --> 00:05:12.000]  有一個人和耶穌對話
[00:05:12.000 --> 00:05:13.000]  就對他說
[00:05:13.000 --> 00:05:15.000]  你來上帝的國不遠了
[00:05:15.000 --> 00:05:18.000]  從此以後沒有人敢再問他什麼
[00:05:18.000 --> 00:05:20.000]  當主耶穌跟一個人說
[00:05:20.000 --> 00:05:22.000]  你來上帝的國不遠了
[00:05:22.000 --> 00:05:24.000]  即是怎樣
[00:05:24.000 --> 00:05:26.000]  即是他未在上帝的國裏面
[00:05:26.000 --> 00:05:28.000]  不過他都
[00:05:28.000 --> 00:05:29.000]  收得贓
[00:05:29.000 --> 00:05:30.000]  執得願意
[00:05:30.000 --> 00:05:33.000]  可能當時的態度就是說
[00:05:33.000 --> 00:05:35.000]  看見你都有追求的心
[00:05:35.000 --> 00:05:36.000]  不過未得
[00:05:36.000 --> 00:05:37.000]  你都未認真
[00:05:37.000 --> 00:05:38.000]  明白清楚
[00:05:38.000 --> 00:05:39.000]  接受這個的救恩
[00:05:39.000 --> 00:05:41.000]  你未認識
[00:05:41.000 --> 00:05:44.000]  所以是未在神的國裏面
[00:05:44.000 --> 00:05:46.000]  但是這樣說法的時候
[00:05:46.000 --> 00:05:47.000]  即是說
[00:05:47.000 --> 00:05:49.000]  有些人已經進到神的國裏面
[00:05:49.000 --> 00:05:52.000]  正如耶穌剛才引了那兩次經文
[00:05:52.000 --> 00:05:53.000]  所以這個就叫
[00:05:53.000 --> 00:05:55.000]  already but not yet
[00:05:55.000 --> 00:05:57.000]  這個就是當我說到
[00:05:57.000 --> 00:05:59.000]  為什麼說到啟示錄說
[00:05:59.000 --> 00:06:00.000]  快了快了
[00:06:00.000 --> 00:06:02.000]  必要快成的事
[00:06:02.000 --> 00:06:04.000]  必要快成的事是什麼意思
[00:06:04.000 --> 00:06:05.000]  有些的事
[00:06:05.000 --> 00:06:07.000]  是真的很快就發生了
[00:06:07.000 --> 00:06:09.000]  在若翰
[00:06:09.000 --> 00:06:11.000]  始皇若翰
[00:06:11.000 --> 00:06:13.000]  去寫啟示錄的時候
[00:06:13.000 --> 00:06:14.000]  甚至到
[00:06:14.000 --> 00:06:17.000]  在始皇若翰寫啟示錄之前
[00:06:17.000 --> 00:06:19.000]  之前已經發生了
[00:06:19.000 --> 00:06:21.000]  因為當耶穌剛在世上的時候
[00:06:21.000 --> 00:06:22.000]  他未死
[00:06:22.000 --> 00:06:23.000]  未復活
[00:06:23.000 --> 00:06:24.000]  未升天的時候
[00:06:24.000 --> 00:06:26.000]  已經一路一路發生這樣
[00:06:26.000 --> 00:06:27.000]  已經一路一路
[00:06:27.000 --> 00:06:29.000]  有些人已經進到神的國裏面
[00:06:29.000 --> 00:06:30.000]  已經得到這個救恩
[00:06:30.000 --> 00:06:32.000]  已經得到這個永生
[00:06:32.000 --> 00:06:33.000]  但是
[00:06:33.000 --> 00:06:38.000]  要到將來那個神的國全面的臨到
[00:06:38.000 --> 00:06:39.000]  聽清楚
[00:06:39.000 --> 00:06:40.000]  全面的臨到
[00:06:40.000 --> 00:06:44.000]  將來我們全然得救
[00:06:44.000 --> 00:06:46.000]  將來我們全然能夠
[00:06:46.000 --> 00:06:49.000]  享受到那個永生這個回事
[00:06:49.000 --> 00:06:51.000]  是未到的
[00:06:51.000 --> 00:06:52.000]  現在都未到的
[00:06:52.000 --> 00:06:53.000]  所以接著呢
[00:06:53.000 --> 00:06:55.000]  我又引用另外一個
[00:06:55.000 --> 00:06:57.000]  聖經裏面的經文給大家
[00:06:57.000 --> 00:06:58.000]  參考經文
[00:06:58.000 --> 00:07:00.000]  就一樣一書二章十八節
[00:07:00.000 --> 00:07:02.000]  這個好像上一次的港督大綱裏面沒有的
[00:07:02.000 --> 00:07:03.000]  新加萊的
[00:07:03.000 --> 00:07:05.000]  一樣一書二章十八節
[00:07:05.000 --> 00:07:07.000]  約翰一書就是約翰者的
[00:07:07.000 --> 00:07:08.000]  約翰
[00:07:08.000 --> 00:07:09.000]  使徒約翰
[00:07:09.000 --> 00:07:11.000]  就是寫啟示錄的這位約翰
[00:07:11.000 --> 00:07:12.000]  寫啟示錄的這位約翰
[00:07:12.000 --> 00:07:13.000]  他說
[00:07:13.000 --> 00:07:14.000]  孩子們啊
[00:07:14.000 --> 00:07:16.000]  如今自末世的時光了
[00:07:16.000 --> 00:07:19.000]  你要知道當使徒約翰說這番話的時候
[00:07:19.000 --> 00:07:21.000]  已經是一千九百多年前了
[00:07:21.000 --> 00:07:22.000]  他說如今
[00:07:22.000 --> 00:07:24.000]  就是末世的時光了
[00:07:24.000 --> 00:07:26.000]  是如今自末世的時光了
[00:07:26.000 --> 00:07:28.000]  就是當使徒約翰
[00:07:28.000 --> 00:07:30.000]  在一千九百年的時候
[00:07:30.000 --> 00:07:32.000]  他說已經是末世了
[00:07:32.000 --> 00:07:34.000]  但是這個末世呢
[00:07:34.000 --> 00:07:35.000]  給大家知道
[00:07:35.000 --> 00:07:38.000]  末世是一段很長的時間來的
[00:07:38.000 --> 00:07:40.000]  末世
[00:07:40.000 --> 00:07:43.000]  和最後最後那個世界末日
[00:07:43.000 --> 00:07:45.000]  是不同的
[00:07:45.000 --> 00:07:47.000]  這個很容易明白
[00:07:47.000 --> 00:07:48.000]  末世
[00:07:48.000 --> 00:07:50.000]  和最後最後那個世界末日
[00:07:50.000 --> 00:07:51.000]  是不同的
[00:07:51.000 --> 00:07:52.000]  世界末日
[00:07:52.000 --> 00:07:55.000]  是去到最後最後那個階段
[00:07:55.000 --> 00:07:57.000]  才叫做世界的末日
[00:07:57.000 --> 00:08:00.000]  從很多的不同的神學派別裡面
[00:08:00.000 --> 00:08:01.000]  有不同的看法
[00:08:01.000 --> 00:08:03.000]  不過有一個共通點一定是對的
[00:08:03.000 --> 00:08:05.000]  那個共通點是什麼
[00:08:05.000 --> 00:08:07.000]  就是迪基督會出現
[00:08:07.000 --> 00:08:10.000]  迪基督出現了沒有
[00:08:10.000 --> 00:08:11.000]  我想問一下大家
[00:08:11.000 --> 00:08:12.000]  迪基督出現了沒有
[00:08:12.000 --> 00:08:13.000]  如果你覺得出現了
[00:08:13.000 --> 00:08:14.000]  舉手給我看
[00:08:14.000 --> 00:08:16.000]  迪基督出現了沒有
[00:08:16.000 --> 00:08:17.000]  好了
[00:08:17.000 --> 00:08:19.000]  有誰認為迪基督還沒有出現的
[00:08:19.000 --> 00:08:21.000]  舉手給我看
[00:08:21.000 --> 00:08:24.000]  都有人覺得迪基督還沒有出現
[00:08:24.000 --> 00:08:27.000]  不過兩種舉手都很少
[00:08:27.000 --> 00:08:29.000]  換言之我知道很多人不知道怎麼回答
[00:08:29.000 --> 00:08:30.000]  是不是
[00:08:30.000 --> 00:08:31.000]  我給大家看這個經文
[00:08:31.000 --> 00:08:34.000]  《約翰一書》二章十八節說什麼
[00:08:34.000 --> 00:08:35.000]  孩子們啊
[00:08:35.000 --> 00:08:37.000]  如今是末世的時光了
[00:08:37.000 --> 00:08:39.000]  你們曾聽過
[00:08:39.000 --> 00:08:41.000]  那迪基督者要來
[00:08:41.000 --> 00:08:43.000]  現在有好些
[00:08:43.000 --> 00:08:44.000]  很有趣啊
[00:08:44.000 --> 00:08:45.000]  聽清楚這個字
[00:08:45.000 --> 00:08:50.000]  有好些迪基督者已經出來了
[00:08:50.000 --> 00:08:52.000]  這個是講一千九百年之前
[00:08:52.000 --> 00:08:54.000]  已經好些
[00:08:54.000 --> 00:08:56.000]  好些是眾數
[00:08:56.000 --> 00:08:59.000]  就是有Many Antichrists
[00:08:59.000 --> 00:09:04.000]  Many Antichrists
[00:09:04.000 --> 00:09:06.000]  已經出來了
[00:09:06.000 --> 00:09:10.000]  一千九百年前迪基督已經出來了
[00:09:10.000 --> 00:09:12.000]  由此我們就知道
[00:09:12.000 --> 00:09:14.000]  如今是末世的時光了
[00:09:14.000 --> 00:09:17.000]  其實是什麼意思呢
[00:09:17.000 --> 00:09:19.000]  原來這個迪基督這個名稱
[00:09:19.000 --> 00:09:22.000]  其實有時我們會有一個錯誤的觀念
[00:09:22.000 --> 00:09:23.000]  特別是我們中國人
[00:09:23.000 --> 00:09:24.000]  好容易有一個錯誤的觀念
[00:09:24.000 --> 00:09:27.000]  因為我們中文的聖經譯叫迪基督
[00:09:27.000 --> 00:09:28.000]  迪基督
[00:09:28.000 --> 00:09:30.000]  迪是什麼意思
[00:09:30.000 --> 00:09:31.000]  迪即是迪人
[00:09:31.000 --> 00:09:32.000]  迪即是迪黨
[00:09:32.000 --> 00:09:34.000]  迪即是跟你不妥
[00:09:34.000 --> 00:09:35.000]  不對
[00:09:35.000 --> 00:09:37.000]  甚至是跟你拼過
[00:09:37.000 --> 00:09:39.000]  跟你拼過
[00:09:39.000 --> 00:09:41.000]  但其實這個迪字
[00:09:41.000 --> 00:09:43.000]  英文叫Antichrist
[00:09:43.000 --> 00:09:45.000]  Anti你都可以說
[00:09:45.000 --> 00:09:47.000]  Anti不是一樣的意思
[00:09:47.000 --> 00:09:48.000]  Anti
[00:09:48.000 --> 00:09:50.000]  這個人為什麼這麼Antisocial
[00:09:50.000 --> 00:09:52.000]  或者Antisocial
[00:09:52.000 --> 00:09:53.000]  這麼不social
[00:09:53.000 --> 00:09:55.000]  這麼Antisocial
[00:09:55.000 --> 00:09:58.000]  不友善
[00:09:58.000 --> 00:10:00.000]  但其實在希臘文裡面
[00:10:00.000 --> 00:10:02.000]  這個Anti這個字
[00:10:02.000 --> 00:10:04.000]  其實那個譯法
[00:10:04.000 --> 00:10:06.000]  其中一個合適的譯法是什麼
[00:10:06.000 --> 00:10:08.000]  就是Instead of
[00:10:08.000 --> 00:10:10.000]  Instead of
[00:10:10.000 --> 00:10:12.000]  什麼叫Instead of
[00:10:12.000 --> 00:10:16.000]  就是說不是這個乃是那個
[00:10:16.000 --> 00:10:18.000]  Instead of這個乃是那個
[00:10:18.000 --> 00:10:20.000]  但你要小心
[00:10:20.000 --> 00:10:22.000]  不是這個乃是那個
[00:10:22.000 --> 00:10:24.000]  應該兩個是對抗的
[00:10:24.000 --> 00:10:25.000]  未必一定
[00:10:25.000 --> 00:10:27.000]  表面未必一定對抗
[00:10:27.000 --> 00:10:29.000]  甚至我們可以
[00:10:29.000 --> 00:10:31.000]  這個是他的copy
[00:10:31.000 --> 00:10:33.000]  是他的硬品
[00:10:33.000 --> 00:10:36.000]  是他的假貨
[00:10:36.000 --> 00:10:38.000]  但假貨要成功
[00:10:38.000 --> 00:10:40.000]  要做得真
[00:10:40.000 --> 00:10:41.000]  要做得似
[00:10:41.000 --> 00:10:42.000]  不過不是那件事
[00:10:42.000 --> 00:10:44.000]  大家明白我的意思嗎
[00:10:44.000 --> 00:10:48.000]  我們今天說教會是全港純正的福音
[00:10:48.000 --> 00:10:50.000]  如果有人是全港一些福音
[00:10:50.000 --> 00:10:51.000]  不是純正的福音
[00:10:51.000 --> 00:10:53.000]  他應該和那個純正的福音
[00:10:53.000 --> 00:10:56.000]  有很多地方都會是相似的
[00:10:56.000 --> 00:10:57.000]  看到嗎
[00:10:57.000 --> 00:10:59.000]  因為完全都離韓離納的
[00:10:59.000 --> 00:11:03.000]  那些根本是吸引不到那些信徒的
[00:11:03.000 --> 00:11:05.000]  吸引不到那些慕道的人的
[00:11:05.000 --> 00:11:06.000]  但有些不是
[00:11:06.000 --> 00:11:08.000]  有些是很接近
[00:11:08.000 --> 00:11:11.000]  接近到你覺得究竟是真還是不真
[00:11:11.000 --> 00:11:13.000]  所以有時有些弟兄姊妹會問我的
[00:11:13.000 --> 00:11:15.000]  牧師有什麼教會
[00:11:15.000 --> 00:11:17.000]  究竟它是不是異端
[00:11:17.000 --> 00:11:19.000]  因為他又覺得它好像有些
[00:11:19.000 --> 00:11:22.000]  是很不同是異端的成份在那裏
[00:11:22.000 --> 00:11:23.000]  我就會和他分享
[00:11:23.000 --> 00:11:24.000]  究竟它有什麼不同
[00:11:24.000 --> 00:11:26.000]  這樣這樣這樣
[00:11:26.000 --> 00:11:29.000]  這些很多時候不一定是異端
[00:11:29.000 --> 00:11:30.000]  是極端
[00:11:30.000 --> 00:11:33.000]  異端和極端我們要分清楚
[00:11:33.000 --> 00:11:35.000]  極端就是將一些
[00:11:35.000 --> 00:11:37.000]  我用一個這樣的說法
[00:11:37.000 --> 00:11:39.000]  就是將一些很相對的東西
[00:11:39.000 --> 00:11:41.000]  變成絕對化了它
[00:11:41.000 --> 00:11:43.000]  大家明白我的意思嗎
[00:11:43.000 --> 00:11:45.000]  第二端就是怎樣
[00:11:45.000 --> 00:11:48.000]  就是將絕對的東西變成相對化了它
[00:11:48.000 --> 00:11:50.000]  很多時候會這樣
[00:11:50.000 --> 00:11:51.000]  絕對的東西
[00:11:51.000 --> 00:11:53.000]  唯有耶穌基督
[00:11:53.000 --> 00:11:55.000]  接受耶穌基督成為我們的救主
[00:11:55.000 --> 00:11:57.000]  才能夠得到救恩
[00:11:57.000 --> 00:11:58.000]  這個是絕對的
[00:11:58.000 --> 00:12:00.000]  但有些人說不是一定的
[00:12:00.000 --> 00:12:04.000]  或者神派了個女基督來呢
[00:12:04.000 --> 00:12:07.000]  或者神派了耶穌的弟弟來呢
[00:12:07.000 --> 00:12:13.000]  或者神派了一個特別是有恩高的先知來呢
[00:12:13.000 --> 00:12:14.000]  看到嗎
[00:12:14.000 --> 00:12:17.000]  或者可以代替耶穌
[00:12:17.000 --> 00:12:19.000]  不透著耶穌都可以的
[00:12:19.000 --> 00:12:22.000]  很多這些叫異端出現
[00:12:22.000 --> 00:12:24.000]  但極端就是聖經有些教導
[00:12:24.000 --> 00:12:25.000]  你可以做就行
[00:12:25.000 --> 00:12:27.000]  你可以不做就行
[00:12:27.000 --> 00:12:29.000]  我講一個例子
[00:12:29.000 --> 00:12:31.000]  幫門徒洗腳
[00:12:31.000 --> 00:12:34.000]  那教會有沒有洗腳這件事呢
[00:12:34.000 --> 00:12:36.000]  但有些教會有做洗腳的
[00:12:36.000 --> 00:12:41.000]  沒有洗腳的又不可以說你們洗腳
[00:12:41.000 --> 00:12:46.000]  那些洗腳的又不可以說你們沒有洗腳
[00:12:46.000 --> 00:12:49.000]  這些不是絕對的東西
[00:12:49.000 --> 00:12:51.000]  洗不洗腳是一個表現
[00:12:51.000 --> 00:12:54.000]  一個謙卑的樣式不是要幫人洗腳的
[00:12:54.000 --> 00:12:56.000]  可以幫人擦鞋都可以的
[00:12:56.000 --> 00:13:00.000]  擦鞋都可以是謙卑的
[00:13:00.000 --> 00:13:03.000]  不過擦鞋都有很多含意的
[00:13:03.000 --> 00:13:07.000]  如果是這樣的話師母說她快要窩窩了
[00:13:07.000 --> 00:13:08.000]  她剛才跟我講過
[00:13:08.000 --> 00:13:11.000]  如果再這樣長的話我會窩窩的
[00:13:11.000 --> 00:13:13.000]  不過她笑著講的
[00:13:13.000 --> 00:13:15.000]  不要認真
[00:13:15.000 --> 00:13:17.000]  所以狄基督是什麼呢
[00:13:17.000 --> 00:13:19.000]  狄基督就是在那個時候
[00:13:19.000 --> 00:13:21.000]  在約翰的時候
[00:13:21.000 --> 00:13:22.000]  他用中蘇來講
[00:13:22.000 --> 00:13:23.000]  為什麼用中蘇呢
[00:13:23.000 --> 00:13:27.000]  原來當時在約翰一書所講的狄基督
[00:13:27.000 --> 00:13:31.000]  就是那些傳講異端的假教師
[00:13:31.000 --> 00:13:33.000]  中文叫做false teacher
[00:13:33.000 --> 00:13:35.000]  他們所傳講的東西
[00:13:35.000 --> 00:13:36.000]  好像傳講基督的道理
[00:13:36.000 --> 00:13:38.000]  但他們不是傳講基督的道理
[00:13:38.000 --> 00:13:41.000]  所以約翰都叫這些做狄基督但是中蘇
[00:13:41.000 --> 00:13:43.000]  但是聖經裏面去到啟示錄裏面
[00:13:43.000 --> 00:13:45.000]  有沒有講狄基督呢
[00:13:45.000 --> 00:13:47.000]  啟示錄裏面有沒有講狄基督呢
[00:13:47.000 --> 00:13:49.000]  如果講有的舉手
[00:13:49.000 --> 00:13:51.000]  有嗎 有啊
[00:13:51.000 --> 00:13:53.000]  麻煩你崇拜人有知又好
[00:13:53.000 --> 00:13:58.000]  告訴我啟示錄在哪一章哪一節有講狄基督
[00:13:58.000 --> 00:14:02.000]  那大家認為啟示錄沒有講狄基督有舉手
[00:14:02.000 --> 00:14:06.000]  沒有人舉手
[00:14:06.000 --> 00:14:12.000]  主要許可去到啟示錄第13章的時候
[00:14:12.000 --> 00:14:15.000]  讓我們看一下狄基督是怎樣的
[00:14:15.000 --> 00:14:18.000]  不過他不是叫做狄基督
[00:14:18.000 --> 00:14:20.000]  大家明不明白意思
[00:14:20.000 --> 00:14:22.000]  譬如你在一間公司裏面
[00:14:22.000 --> 00:14:28.000]  這個是我們的老闆叫做王大文
[00:14:28.000 --> 00:14:30.000]  是我們的老闆
[00:14:30.000 --> 00:14:32.000]  但如果有一個人說
[00:14:32.000 --> 00:14:38.000]  我們公司的最高領導的主事人就是王大文
[00:14:38.000 --> 00:14:40.000]  可以嗎
[00:14:40.000 --> 00:14:42.000]  我不用說老闆
[00:14:42.000 --> 00:14:44.000]  我叫做最高領導都可以
[00:14:44.000 --> 00:14:46.000]  你只是用一個不同的字眼去表達
[00:14:46.000 --> 00:14:49.000]  所以啟示錄裏面是沒有講狄基督這個名稱
[00:14:49.000 --> 00:14:51.000]  但是有講狄基督這件事
[00:14:51.000 --> 00:14:53.000]  大家明白我的意思嗎
[00:14:53.000 --> 00:14:54.000]  他沒有用一個名稱
[00:14:54.000 --> 00:14:56.000]  他用那些海裏面出來的獸
[00:14:56.000 --> 00:14:59.000]  用一個隱晦的講法去讓我們知道
[00:14:59.000 --> 00:15:01.000]  這個就叫做狄基督
[00:15:01.000 --> 00:15:04.000]  甚至用一個號碼叫666
[00:15:04.000 --> 00:15:07.000]  我們到時講到那裏就精彩了
