
[00:00:00.000 --> 00:00:03.400]  剛纔兩個星期我們學習的是什麼呢?
[00:02:37.700 --> 00:02:39.400]  但是如果你覺得
[00:02:39.400 --> 00:02:40.700]  我是喜歡買一間房子
[00:02:40.700 --> 00:02:42.000]  好房子 買房子
[00:02:42.000 --> 00:02:42.900]  我想買一輛好車
[00:02:42.900 --> 00:02:46.100]  但是我不可以承諾
[00:02:46.100 --> 00:02:48.900]  我能夠每個月給到房租的話
[00:02:48.900 --> 00:02:51.000]  可不可以先讓我住着呢
[00:02:51.000 --> 00:02:52.200]  我不可以說
[00:02:52.200 --> 00:02:54.100]  每個月開了favor
[00:02:54.100 --> 00:02:55.700]  交我那個premium的
[00:02:55.700 --> 00:02:58.600]  那些人會不會讓你開車走呢
[00:02:58.600 --> 00:03:00.100]  我們當中可能有些學生
[00:03:00.100 --> 00:03:01.900]  說我想拿個大學位
[00:03:01.900 --> 00:03:04.900]  因爲沒有學位現在很難找工作
[00:03:04.900 --> 00:03:08.100]  不過我不能夠毀身
[00:03:08.100 --> 00:03:10.300]  功課要過做足
[00:03:10.300 --> 00:03:13.100]  或者我覺得
[00:03:13.100 --> 00:03:17.200]  我不能夠承諾我每天都要上課
[00:03:17.200 --> 00:03:18.900]  可不可以
[00:03:18.900 --> 00:03:20.400]  很容易我相信
[00:03:20.400 --> 00:03:23.600]  多走一半就被front了出來
[00:03:23.600 --> 00:03:26.600]  當然當我們說commitment的時候
[00:03:26.600 --> 00:03:28.800]  很多時候是說男女之間
[00:03:28.800 --> 00:03:30.600]  關於夫妻的關係
[00:03:30.600 --> 00:03:32.100]  這個在美國社會里面
[00:03:32.100 --> 00:03:34.100]  是有更大的挑戰的
[00:03:34.100 --> 00:03:36.700]  大家想不想結婚
[00:03:36.700 --> 00:03:39.100]  人好像有個傾向想結婚
[00:03:39.100 --> 00:03:40.200]  我們可以錯覺
[00:03:40.200 --> 00:03:41.600]  以爲現在人不喜歡結婚
[00:03:41.600 --> 00:03:43.400]  原來不是的
[00:03:43.400 --> 00:03:45.200]  我剛剛看過一個報告
[00:03:45.200 --> 00:03:48.000]  他說其實在美國85%的人
[00:03:48.000 --> 00:03:49.900]  會在49歲之前結婚
[00:03:49.900 --> 00:03:52.000]  你還沒到那個島還有希望嗎
[00:03:52.000 --> 00:03:54.900]  過了就是有希望的
[00:03:54.900 --> 00:03:56.800]  不過那些人是遲了
[00:03:56.800 --> 00:03:58.400]  把時間拉得越來越長
[00:03:58.400 --> 00:03:59.400]  爲什麼
[00:03:59.400 --> 00:04:02.400]  不敢爲神
[00:04:02.400 --> 00:04:03.600]  先農居一下
[00:04:03.600 --> 00:04:05.400]  先住一會兒
[00:04:05.400 --> 00:04:07.600]  我要commit my life
[00:04:07.600 --> 00:04:08.900]  和你一起
[00:04:08.900 --> 00:04:11.400]  for the rest of my life
[00:04:11.400 --> 00:04:13.600]  可不可以這樣
[00:04:13.600 --> 00:04:15.400]  但是等於姐妹
[00:04:15.400 --> 00:04:16.900]  說這些我現在似乎
[00:04:16.900 --> 00:04:19.900]  都是我們平時會遇到的事情
[00:04:19.900 --> 00:04:21.700]  我發覺做人
[00:04:21.700 --> 00:04:24.400]  如果你不能夠對某些事情
[00:04:24.400 --> 00:04:28.700]  作出一個若干程度的承諾
[00:04:28.700 --> 00:04:30.800]  或者說好了我立定心意
[00:04:30.800 --> 00:04:32.800]  好了下去做
[00:04:32.800 --> 00:04:35.500]  其實you can accomplish nothing
[00:04:35.500 --> 00:04:38.100]  你什麼都做不到的
[00:04:38.100 --> 00:04:40.900]  而從正義的角度來說
[00:04:40.900 --> 00:04:42.400]  我們經常說中國人的一句話
[00:04:42.400 --> 00:04:44.500]  志不立無可成之事
[00:04:44.500 --> 00:04:45.400]  你不肯立志
[00:04:45.400 --> 00:04:47.700]  你不肯對你自己前面的生命
[00:04:47.700 --> 00:04:49.900]  作出承諾的時候
[00:04:49.900 --> 00:04:51.500]  其實你不會得到一個
[00:04:51.500 --> 00:04:55.000]  長遠的成功
[00:04:55.000 --> 00:04:58.600]  一個人叫什麼名字
[00:04:58.600 --> 00:05:01.100]  Tony Robbins
[00:05:01.100 --> 00:05:01.700]  他說
[00:05:01.700 --> 00:05:06.500]  There is no abiding success without commitment
[00:05:06.500 --> 00:05:08.500]  他說在人生當中
[00:05:08.500 --> 00:05:12.300]  沒有承諾就沒有持久的成功
[00:05:12.300 --> 00:05:13.600]  所以這方面
[00:05:13.600 --> 00:05:15.900]  我們現在是面對一個很嚴峻的問題
[00:05:15.900 --> 00:05:17.000]  我們這個社會里面來說
[00:05:17.000 --> 00:05:19.000]  越來越多人不說commitment
[00:05:19.000 --> 00:05:20.500]  甚至在教會里面也是
[00:05:20.500 --> 00:05:23.000]  以前我們小時候
[00:05:23.000 --> 00:05:25.800]  在教會里面服事一年兩年十年
[00:05:25.800 --> 00:05:29.000]  然後拿長期服務獎
[00:05:29.000 --> 00:05:30.200]  現在在教會里面
[00:05:30.200 --> 00:05:32.000]  三個月可以嗎牧師
[00:05:32.000 --> 00:05:33.300]  我最多半年
[00:05:33.300 --> 00:05:35.900]  一年太長了
[00:05:35.900 --> 00:05:39.200]  那時候我們小朋友經常看見別人轉身
[00:05:39.200 --> 00:05:41.600]  我們服事的弟妹轉身
[00:05:41.600 --> 00:05:43.900]  怎麼能夠建立一個牢固的關係呢
[00:05:43.900 --> 00:05:44.700]  是很困難的
[00:05:44.700 --> 00:05:46.500]  所以這是一個很大的挑戰
[00:05:46.500 --> 00:05:49.500]  但是今天我要跟大家說的是
[00:05:49.500 --> 00:05:50.500]  作爲一個教徒
[00:05:50.500 --> 00:05:53.500]  你怎麼能夠向上帝爲生
[00:05:53.500 --> 00:05:56.200]  除非你不相信有上帝
[00:05:56.200 --> 00:05:58.700]  除非我們相信上帝不是真的
[00:05:58.700 --> 00:06:02.300]  其實上帝是期待我們
[00:06:02.300 --> 00:06:05.500]  將我們的生命教導給他的
[00:06:05.500 --> 00:06:07.500]  所以有一節聖經
[00:06:07.500 --> 00:06:09.000]  想跟大家分享的是
[00:06:09.000 --> 00:06:13.900]  羅馬書第六章十三節
[00:06:13.900 --> 00:06:16.100]  羅馬書第六章十三節是怎樣說的呢
[00:06:16.100 --> 00:06:19.500]  他們說你們要把自己奉獻給上帝
[00:06:19.500 --> 00:06:22.900]  將一個從死裏被救活起來的人
[00:06:22.900 --> 00:06:25.800]  把自己的整體奉獻給他
[00:06:25.800 --> 00:06:31.000]  作爲一個公義的器皿
[00:06:31.000 --> 00:06:32.300]  我相信我們很多人看聖經
[00:06:32.300 --> 00:06:34.900]  不過這些節好像不太熟悉
[00:06:34.900 --> 00:06:37.900]  看了都會很快跳過去
[00:06:37.900 --> 00:06:39.100]  爲什麼
[00:06:39.100 --> 00:06:41.500]  因爲這裏的要求好像高一點
[00:06:41.500 --> 00:06:46.900]  因爲這裏說我們要把自己奉獻給上帝
[00:06:46.900 --> 00:06:48.500]  不僅是把自己奉獻給上帝
[00:06:48.500 --> 00:06:54.600]  是整體完全的奉獻給上帝
[00:06:54.600 --> 00:06:58.300]  可能你說牧師你應該體諒我們
[00:06:58.300 --> 00:06:59.100]  剛纔不是說了
[00:06:59.100 --> 00:07:00.100]  就算是夫妻之間
[00:07:00.100 --> 00:07:02.600]  我們都不敢公正結婚
[00:07:02.600 --> 00:07:04.300]  很多人都要拖很久
[00:07:04.300 --> 00:07:07.200]  我連一個人都不敢這樣做
[00:07:07.200 --> 00:07:09.700]  我發覺我沒有這樣的把握
[00:07:09.700 --> 00:07:12.900]  可以將我的生命奉獻給對方
[00:07:12.900 --> 00:07:14.600]  何況對上帝呢
[00:07:14.600 --> 00:07:18.200]  對上帝我怎麼能夠做這些呢
[00:07:18.200 --> 00:07:20.700]  不過我覺得有時候要反過來想
[00:07:20.700 --> 00:07:22.200]  對人你有保留
[00:07:22.200 --> 00:07:23.900]  Understand
[00:07:23.900 --> 00:07:25.100]  對人你又覺得
[00:07:25.100 --> 00:07:27.100]  哇 我覺得真的不行
[00:07:27.100 --> 00:07:28.900]  其實不是覺得自己不行
[00:07:28.900 --> 00:07:31.000]  我是不知道那個人行不行
[00:07:31.000 --> 00:07:35.300]  這個人值不值得我把我一生人交給他
[00:07:35.300 --> 00:07:37.300]  我們當中的姐妹 弟兄
[00:07:37.300 --> 00:07:38.700]  這個人呀
[00:07:38.700 --> 00:07:40.700]  這個人我可不可以
[00:07:40.700 --> 00:07:42.500]  我認識他有多深
[00:07:42.500 --> 00:07:44.300]  他是一個怎樣的人
[00:07:44.300 --> 00:07:46.600]  有時候我們因爲不是太清楚
[00:07:46.600 --> 00:07:48.400]  就算拖了很久
[00:07:48.400 --> 00:07:50.300]  有時候都不是一個把握
[00:07:50.300 --> 00:07:52.200]  所以我值不值得
[00:07:52.200 --> 00:07:54.500]  就是真的憑信心
[00:07:54.500 --> 00:07:56.400]  我一生人就和他在一起
[00:07:56.400 --> 00:07:59.500]  所以人們越拖越長就是這個意思
[00:07:59.500 --> 00:08:02.300]  反過來想的原因是什麼
[00:08:02.300 --> 00:08:03.900]  因爲現在聖經裏面要求
[00:08:03.900 --> 00:08:06.700]  我們的偉生對象是誰
[00:08:06.700 --> 00:08:08.900]  是天父上帝
[00:08:08.900 --> 00:08:10.000]  天父上帝是什麼
[00:08:10.000 --> 00:08:12.500]  是創造宇宙萬物的神
[00:08:12.500 --> 00:08:13.200]  聖經有說到
[00:08:13.200 --> 00:08:15.900]  他是將你從死亡當中拯救出來的
[00:08:15.900 --> 00:08:17.300]  根本你的命是屬於他
[00:08:17.300 --> 00:08:18.300]  你拿這個觀念來
[00:08:18.300 --> 00:08:19.500]  可能沒感覺到
[00:08:19.500 --> 00:08:21.300]  這個就是我們要學習的
[00:08:21.300 --> 00:08:22.100]  但無論如何
[00:08:22.100 --> 00:08:23.100]  我們知道原來
[00:08:23.100 --> 00:08:27.100]  我們要奉獻自己的生命給他的對象
[00:08:27.100 --> 00:08:28.900]  是一個愛我們
[00:08:28.900 --> 00:08:30.700]  創造宇宙萬物的主宰
[00:08:30.700 --> 00:08:32.900]  而他對我們的愛
[00:08:32.900 --> 00:08:35.700]  已經透過耶穌爲你爲我的犧牲
[00:08:35.700 --> 00:08:36.300]  顯明出來了
[00:08:36.300 --> 00:08:37.900]  所以是no doubt的
[00:08:37.900 --> 00:08:39.700]  不單是聖經裏面這樣說
[00:08:39.700 --> 00:08:41.500]  上帝是實際做了一些東西出來
[00:08:41.500 --> 00:08:42.500]  讓我們看到
[00:08:42.500 --> 00:08:46.100]  他真的那麼愛我們
[00:08:46.100 --> 00:08:48.100]  所以我們的對象不同
[00:08:48.100 --> 00:08:49.900]  上帝是絕對可靠
[00:08:49.900 --> 00:08:51.100]  不同一般的人
[00:08:51.100 --> 00:08:52.100]  人呢
[00:08:52.100 --> 00:08:53.700]  你怎麼看都好
[00:08:53.700 --> 00:08:54.700]  你沒辦法知道
[00:08:54.700 --> 00:08:57.300]  他是否100%reliable
[00:08:57.300 --> 00:08:59.700]  值得你將你的生命交代給他
[00:08:59.700 --> 00:09:01.700]  但對上帝來說
[00:09:01.700 --> 00:09:03.900]  again除非你不相信上帝
[00:09:03.900 --> 00:09:05.900]  除非你沒經歷過上帝
[00:09:05.900 --> 00:09:08.300]  我們向上帝爲神
[00:09:08.300 --> 00:09:10.900]  而且剛纔聖經裏面說什麼呢
[00:09:10.900 --> 00:09:12.500]  本來要說我們將自己奉獻給他
[00:09:12.500 --> 00:09:13.500]  這個是應該的
[00:09:13.500 --> 00:09:15.700]  因爲好像從死裏被他救活一樣
[00:09:15.700 --> 00:09:17.500]  這條命屬於他
[00:09:17.500 --> 00:09:18.300]  不單如此
[00:09:18.300 --> 00:09:21.900]  原來上帝要我們將生命奉獻給他
[00:09:21.900 --> 00:09:24.500]  我們要做什麼
[00:09:24.500 --> 00:09:28.300]  成爲公義的器皿
[00:09:28.300 --> 00:09:30.100]  不是叫他做壞事
[00:09:30.100 --> 00:09:31.700]  將生命擺上來
[00:09:31.700 --> 00:09:32.700]  不是叫他做壞事
[00:09:32.700 --> 00:09:33.500]  是做好事
[00:09:33.500 --> 00:09:35.700]  是做公義的器皿
[00:09:35.700 --> 00:09:37.300]  將盼望
[00:09:37.300 --> 00:09:38.900]  將真理
[00:09:38.900 --> 00:09:40.700]  將平安
[00:09:40.700 --> 00:09:42.500]  將愛
[00:09:42.500 --> 00:09:43.900]  帶給人
[00:09:43.900 --> 00:09:44.900]  兄弟姐妹
[00:09:44.900 --> 00:09:46.500]  我們經常說
[00:09:46.500 --> 00:09:49.100]  這個世界變得越來越差
[00:09:49.100 --> 00:09:51.300]  人心多麼恐怖
[00:09:51.300 --> 00:09:52.900]  這個世界
[00:09:52.900 --> 00:09:54.300]  很多時候我們覺得
[00:09:54.300 --> 00:09:56.500]  還有沒有天理
[00:09:56.500 --> 00:09:57.700]  有時候有這種感覺
[00:09:57.700 --> 00:09:59.900]  人們可以做這麼沒有良心的事
[00:09:59.900 --> 00:10:01.500]  這麼殘暴的事
[00:10:01.500 --> 00:10:03.500]  有時候我們看得新聞多
[00:10:03.500 --> 00:10:06.500]  都會很depressed的
[00:10:06.500 --> 00:10:08.700]  幸好這個世界充滿這樣的問題
[00:10:08.700 --> 00:10:10.300]  都doubt about it
[00:10:10.300 --> 00:10:11.300]  但是大家看到嗎
[00:10:11.300 --> 00:10:13.300]  原來上帝要你和我在這個世界裏
[00:10:13.300 --> 00:10:15.500]  就要成爲他公義的器皿
[00:10:15.500 --> 00:10:16.500]  將什麼是真理
[00:10:16.500 --> 00:10:17.300]  什麼是公義
[00:10:17.300 --> 00:10:18.100]  什麼是和平
[00:10:18.100 --> 00:10:18.900]  什麼是愛
[00:10:18.900 --> 00:10:19.700]  什麼是包容
[00:10:19.700 --> 00:10:20.700]  什麼是接納
[00:10:20.700 --> 00:10:22.700]  帶給這個世界
[00:10:22.700 --> 00:10:23.500]  兄弟姐妹你們看到嗎
[00:10:23.500 --> 00:10:27.100]  其實這是一個很崇高的人心目標
[00:10:27.100 --> 00:10:29.900]  不是單單爲兩餐這麼簡單
[00:10:29.900 --> 00:10:31.900]  We do something meaningful
[00:10:31.900 --> 00:10:33.700]  做一些有意義的事
[00:10:33.700 --> 00:10:37.700]  而且是爲上帝而做
[00:10:37.700 --> 00:10:40.300]  牧師可能會覺得很偉大
[00:10:40.300 --> 00:10:42.100]  事實上真的這麼偉大
[00:10:42.100 --> 00:10:43.100]  這麼偉大的事
[00:10:43.100 --> 00:10:45.500]  不輪到我做了
[00:10:45.500 --> 00:10:47.900]  會不會這麼想
[00:10:47.900 --> 00:10:49.500]  奉獻生命我也學一下
[00:10:49.500 --> 00:10:51.100]  這麼偉大的事
[00:10:51.100 --> 00:10:53.100]  我怎麼做
[00:10:53.100 --> 00:10:55.500]  當你有這樣的疑惑的時候
[00:10:55.500 --> 00:10:58.100]  這表示什麼
[00:10:58.100 --> 00:10:59.100]  不夠信心
[00:10:59.100 --> 00:11:00.100]  你說你做不來
[00:11:00.100 --> 00:11:01.300]  做不到
[00:11:01.300 --> 00:11:03.500]  想做也力不從心
[00:11:03.500 --> 00:11:05.500]  Understand
[00:11:05.500 --> 00:11:08.500]  所以今天當我們說要學僞身
[00:11:08.500 --> 00:11:12.700]  要學習怎樣向上帝作出承諾的時候
[00:11:12.700 --> 00:11:14.900]  第一件事我們相信要學的是什麼
[00:11:14.900 --> 00:11:16.700]  我們要立志
[00:11:16.700 --> 00:11:19.500]  怎樣強化我們的信心
[00:11:19.500 --> 00:11:20.300]  你信心不足
[00:11:20.300 --> 00:11:21.500]  所以覺得不行
[00:11:21.500 --> 00:11:22.100]  做不到
[00:11:22.100 --> 00:11:23.900]  不可以這樣僞身
[00:11:23.900 --> 00:11:25.300]  That's why
[00:11:25.300 --> 00:11:29.700]  你要學習怎樣增強你對上帝的信心
[00:11:29.700 --> 00:11:32.300]  聖經裏面怎麼說
[00:11:32.300 --> 00:11:35.700]  我們看
[00:11:35.700 --> 00:11:43.700]  是《哥羅西書》第二章第六到第七節
[00:11:43.700 --> 00:11:44.300]  這裏說
[00:11:44.300 --> 00:11:46.500]  你們既然接受了主耶穌的基督
[00:11:46.500 --> 00:11:47.500]  如果你信耶穌了
[00:11:47.500 --> 00:11:48.900]  你基督徒了
[00:11:48.900 --> 00:11:49.700]  就應該怎樣
[00:11:49.700 --> 00:11:51.500]  遵他而行
[00:11:51.500 --> 00:11:52.300]  什麼意思
[00:11:52.300 --> 00:11:56.100]  按着耶穌的心意而去生活
[00:11:56.100 --> 00:11:58.300]  而當我們能夠這樣做的時候
[00:11:58.300 --> 00:12:01.500]  我們就能夠在耶穌基督裏面
[00:12:01.500 --> 00:12:02.700]  生根建造
[00:12:02.700 --> 00:12:03.900]  什麼叫生根建造
[00:12:03.900 --> 00:12:05.300]  是我們的信心
[00:12:05.300 --> 00:12:08.100]  信心會越來越堅固
[00:12:08.100 --> 00:12:11.100]  正如你所領受到的教堂一樣
[00:12:11.100 --> 00:12:12.500]  接下來的結果是什麼
[00:12:12.500 --> 00:12:17.900]  你自然就會感謝的心都會增加
[00:12:17.900 --> 00:12:19.700]  所以聖經是教導我們
[00:12:19.700 --> 00:12:22.100]  既然信了耶穌的時候
[00:12:22.100 --> 00:12:24.100]  怎樣能夠增強我們的信心
[00:12:24.100 --> 00:12:26.100]  聽耶穌的話
[00:12:26.100 --> 00:12:27.500]  越聽越多
[00:12:27.500 --> 00:12:28.900]  經歷越來越多
[00:12:28.900 --> 00:12:31.100]  信心就會被建立
[00:12:31.100 --> 00:12:33.300]  問題是我們怎樣能夠知道
[00:12:33.300 --> 00:12:34.100]  耶穌的心意
[00:12:34.100 --> 00:12:37.100]  按着耶穌的心意而過生活
[00:12:37.100 --> 00:12:40.100]  我們的信心怎樣才能夠生根
[00:12:40.100 --> 00:12:41.300]  向下紮根
[00:12:41.300 --> 00:12:42.100]  然後向上
[00:12:42.100 --> 00:12:44.100]  我們的信心可以被培養出來
[00:12:44.100 --> 00:12:46.300]  越來越有越大的信心
[00:12:46.300 --> 00:12:48.700]  其實很簡單
[00:12:48.700 --> 00:12:50.100]  在教會里面
[00:12:50.100 --> 00:12:54.700]  特別是當我們來參加教會的敬拜的時候
[00:12:54.700 --> 00:12:56.700]  原來在敬拜當中
[00:12:56.700 --> 00:13:00.100]  是一個培養我們信心的起步
[00:13:00.100 --> 00:13:01.500]  是一個開始
[00:13:01.500 --> 00:13:03.700]  你信耶穌之後不參加敬拜
[00:13:03.700 --> 00:13:04.500]  我告訴你
[00:13:04.500 --> 00:13:06.500]  你的信心就很難增長
[00:13:06.500 --> 00:13:09.100]  原因在哪裏呢
[00:13:09.100 --> 00:13:12.500]  因爲當我們參加敬拜的時候
[00:13:12.500 --> 00:13:14.700]  其實我們知道
[00:13:14.700 --> 00:13:16.500]  可能你不經過
[00:13:16.500 --> 00:13:18.300]  當你參加敬拜
[00:13:18.300 --> 00:13:20.700]  你不是一個人坐在那裏敬拜
[00:13:20.700 --> 00:13:21.900]  你不是一個人坐在那裏敬拜
[00:13:21.900 --> 00:13:23.500]  哇 雖然坐不滿
[00:13:23.500 --> 00:13:25.500]  希望遲些我們坐滿這個地方
[00:13:25.500 --> 00:13:27.700]  那麼多人
[00:13:27.700 --> 00:13:28.900]  坐在那裏敬拜
[00:13:28.900 --> 00:13:31.100]  星期六我在國語堂講道
[00:13:31.100 --> 00:13:32.300]  我們幾十人在那裏
[00:13:32.300 --> 00:13:34.500]  哇 不過原來在大陸裏面
[00:13:34.500 --> 00:13:36.700]  我們將直播
[00:13:36.700 --> 00:13:38.900]  幾百人在看我們的敬拜
[00:13:38.900 --> 00:13:41.100]  You are not alone
[00:13:41.100 --> 00:13:45.100]  原來那麼多人都將這個時間set aside
[00:13:45.100 --> 00:13:46.900]  就是爲了要來敬拜上帝
[00:13:46.900 --> 00:13:48.700]  我不是唯一一個相信上帝的人
[00:13:48.700 --> 00:13:49.700]  那麼多弟子妹妹
[00:13:49.700 --> 00:13:52.300]  跟我一起相信上帝
[00:13:52.300 --> 00:13:53.500]  星期天那麼多事不做
[00:13:53.500 --> 00:13:54.700]  爲什麼你回來坐在那裏
[00:13:54.700 --> 00:13:57.100]  因爲我相信上帝
[00:13:57.100 --> 00:13:58.300]  當你來到的時候
[00:13:58.300 --> 00:14:00.700]  你就見到那些人
[00:14:00.700 --> 00:14:01.500]  都已經去家了
[00:14:01.500 --> 00:14:02.300]  你信心了嗎
[00:14:02.300 --> 00:14:05.700]  大家同意嗎
[00:14:05.700 --> 00:14:06.700]  第二樣東西
[00:14:06.700 --> 00:14:08.300]  當你來的時候
[00:14:08.300 --> 00:14:09.500]  你知道來這裏做什麼嗎
[00:14:09.500 --> 00:14:10.500]  剛纔講
[00:14:10.500 --> 00:14:11.700]  你來這裏敬拜
[00:14:11.700 --> 00:14:13.900]  敬拜誰
[00:14:13.900 --> 00:14:15.300]  敬拜上帝
[00:14:15.300 --> 00:14:16.900]  你知不知道來敬拜上帝
[00:14:16.900 --> 00:14:19.100]  你不是來聽牧師講道
[00:14:19.100 --> 00:14:21.700]  你不是來聽那些批詩唱歌
[00:14:21.700 --> 00:14:22.900]  雖然上帝在那裏
[00:14:22.900 --> 00:14:24.100]  寧眼不能見
[00:14:24.100 --> 00:14:25.900]  但是我們來敬拜上帝
[00:14:25.900 --> 00:14:28.900]  所以我講過很多次
[00:14:28.900 --> 00:14:32.900]  當我們能夠全心投入在敬拜當中
[00:14:32.900 --> 00:14:34.500]  我們不是作爲旁觀者
[00:14:34.500 --> 00:14:35.900]  我們不是作爲觀摩者
[00:14:35.900 --> 00:14:38.100]  是要看你們這羣人怎麼樣
[00:14:38.100 --> 00:14:40.100]  你的heart put into yourself
[00:14:40.100 --> 00:14:40.900]  兄弟妹妹
[00:14:40.900 --> 00:14:41.900]  我告訴你們
[00:14:41.900 --> 00:14:45.500]  其實我們正在彼此服侍當中
[00:14:45.500 --> 00:14:48.100]  原來敬拜是這樣一回事
[00:14:48.100 --> 00:14:49.300]  爲什麼我們要小朋友留在這裏
[00:14:49.300 --> 00:14:50.500]  看我們敬拜
[00:14:50.500 --> 00:14:53.300]  爲什麼要參與那個奉獻
[00:14:53.300 --> 00:14:55.100]  這就是其中一個原因
[00:14:55.100 --> 00:14:56.500]  因爲原來我們一起敬拜的時候
[00:14:56.500 --> 00:14:58.300]  我們可以從你的身上學習
[00:14:58.300 --> 00:15:00.500]  這個弟兄多談談敬拜
[00:15:00.500 --> 00:15:02.900]  這個姐妹多虔誠
[00:15:02.900 --> 00:15:03.900]  這次我進來的時候
[00:15:03.900 --> 00:15:05.100]  這是我的習慣
[00:15:05.100 --> 00:15:06.700]  誰早到
[00:15:06.700 --> 00:15:07.700]  如果你想和牧師握手
[00:15:07.700 --> 00:15:08.900]  早點到
[00:15:08.900 --> 00:15:10.700]  我就會來和你握手
[00:15:10.700 --> 00:15:11.500]  歡迎你
[00:15:11.500 --> 00:15:14.300]  我會問候你們兩句
[00:15:14.300 --> 00:15:15.700]  有時我看到有人祈禱
[00:15:15.700 --> 00:15:16.700]  我就不敢過去
[00:15:16.700 --> 00:15:17.900]  爲什麼呢
[00:15:17.900 --> 00:15:20.900]  他是在預備去見上帝
[00:15:20.900 --> 00:15:21.700]  I learned something
