
[00:00:00.000 --> 00:00:03.000]  在上星期我們同工的分享裡
[00:02:10.040 --> 00:02:13.280]  但這句說話我是抄自一個前輩
[00:02:13.280 --> 00:02:16.840]  一個第四世紀、第五世紀的主教
[00:02:16.840 --> 00:02:18.520]  一個哲學家、一個神學家
[00:02:18.520 --> 00:02:20.120]  叫做奧古斯丁
[00:02:20.120 --> 00:02:23.840]  他曾經說過一句這樣的說話
[00:02:23.840 --> 00:02:24.880]  他說出處在哪裏
[00:02:24.880 --> 00:02:25.840]  其實我都不知道
[00:02:25.840 --> 00:02:27.000]  我都沒有時間去找
[00:02:27.000 --> 00:02:29.040]  因為我都是看一本書裏面
[00:02:29.040 --> 00:02:31.200]  曾經出現過一句這樣的說話
[00:02:31.200 --> 00:02:33.840]  他說是來自奧古斯丁
[00:02:33.840 --> 00:02:35.640]  我亦都沒有時間去深究
[00:02:35.640 --> 00:02:38.560]  究竟這句說話是奧古斯丁的想法
[00:02:38.560 --> 00:02:41.800]  但當我自己看到這句說話的時候
[00:02:41.800 --> 00:02:44.960]  反而幫助我自己去詮釋
[00:02:44.960 --> 00:02:49.000]  羅馬書第一章由十八節到第三十二節
[00:02:49.000 --> 00:02:51.000]  一段較為長的聖經
[00:02:51.000 --> 00:02:57.360]  而當中的確有兩段經文很困難去解釋
[00:02:57.360 --> 00:02:59.600]  所以當我去解釋的時候
[00:02:59.600 --> 00:03:04.680]  或許未必和大家的意見百分之一百一樣
[00:03:04.680 --> 00:03:05.640]  但另一方面
[00:03:05.640 --> 00:03:09.160]  我只能夠按照我自己對聖經的認識
[00:03:09.160 --> 00:03:12.840]  我自己覺得是按照正義去分解真理
[00:03:12.840 --> 00:03:14.640]  是和大家去思考
[00:03:14.640 --> 00:03:18.920]  可能在這段日子有很多爭拗的經文
[00:03:18.920 --> 00:03:21.280]  如果我們能夠按照上帝的心意
[00:03:21.280 --> 00:03:23.920]  按照我自己的領受和大家分享
[00:03:23.920 --> 00:03:26.160]  所以大家可以去聆聽
[00:03:26.160 --> 00:03:27.880]  亦都可以去思考
[00:03:27.880 --> 00:03:30.840]  究竟我所說的是否你們所想的呢?
[00:03:30.840 --> 00:03:31.480]  不要緊
[00:03:31.480 --> 00:03:32.760]  我們在主那邊
[00:03:32.760 --> 00:03:34.120]  我仍然深信上帝
[00:03:34.120 --> 00:03:35.080]  都是愛你
[00:03:35.080 --> 00:03:35.920]  上帝亦都愛我
[00:03:35.920 --> 00:03:36.400]  Amen
[00:03:36.400 --> 00:03:39.440]  罪所帶來的懲罰就是罪
[00:03:39.440 --> 00:03:41.800]  究竟第一個罪是指甚麼
[00:03:41.800 --> 00:03:43.680]  第二個罪是指甚麼
[00:03:43.680 --> 00:03:45.320]  當我自己去思考的時候
[00:03:45.320 --> 00:03:47.400]  我就看回羅馬書第一章
[00:03:47.400 --> 00:03:49.560]  由十八節到三十二節的時候
[00:03:49.560 --> 00:03:51.200]  我就發覺這段聖經
[00:03:51.200 --> 00:03:54.520]  正正是幫我自己去思考
[00:03:54.520 --> 00:03:57.280]  奧古斯丁所說的話的意思
[00:03:57.280 --> 00:03:58.840]  我覺得他是這樣
[00:03:58.840 --> 00:04:00.760]  當然我不知道他是否真的這樣
[00:04:00.760 --> 00:04:02.880]  我只能夠是我覺得他是這樣
[00:04:02.880 --> 00:04:04.400]  但當我自己去思考的時候
[00:04:04.400 --> 00:04:05.880]  我就從三方面
[00:04:05.880 --> 00:04:07.920]  和大家分析
[00:04:07.920 --> 00:04:11.160]  究竟羅馬書第一章十八節到三十二節
[00:04:11.160 --> 00:04:13.800]  為何我會用這個題目
[00:04:13.800 --> 00:04:20.600]  第一,罪必須會面對神的憤怒
[00:04:20.600 --> 00:04:24.800]  罪必須會面對神的憤怒
[00:04:24.800 --> 00:04:26.520]  我們讀一讀十八節
[00:04:26.520 --> 00:04:28.200]  準備,一二三
[00:04:28.200 --> 00:04:30.920]  原來神的憤怒從天上
[00:04:30.920 --> 00:04:35.200]  顯明在一切不權不義的人身上
[00:04:35.200 --> 00:04:39.520]  就是那些行不義阻擋真理的人
[00:04:39.520 --> 00:04:42.560]  當然,如果我們看羅馬書第一章
[00:04:42.560 --> 00:04:45.280]  如果去到第十七節就停止了
[00:04:45.280 --> 00:04:48.000]  沒有十八節到三十二節的話
[00:04:48.000 --> 00:04:52.080]  其實我們回顧保羅對於福音觀
[00:04:52.080 --> 00:04:54.440]  是一個很開心的福音觀
[00:04:54.440 --> 00:04:56.400]  就是說神是愛我們
[00:04:56.400 --> 00:04:58.080]  我們是因信稱義
[00:04:58.080 --> 00:05:00.120]  我們是本於信,以至於信
[00:05:00.120 --> 00:05:02.800]  無論這個信是指向神的信實
[00:05:02.800 --> 00:05:05.600]  還是我們對神的信心的第一步
[00:05:05.600 --> 00:05:08.480]  其實都是在強調神的慈愛
[00:05:08.480 --> 00:05:10.640]  但當去到第十八節的時候
[00:05:10.640 --> 00:05:14.120]  保羅突然間有一個一百八十度的轉變
[00:05:14.120 --> 00:05:15.360]  他忽然之間說
[00:05:15.360 --> 00:05:18.280]  原來神的憤怒從天上
[00:05:18.280 --> 00:05:22.320]  顯明在一切不權不義的人身上
[00:05:22.320 --> 00:05:27.080]  就是那些行不義阻擋真理的人
[00:05:27.080 --> 00:05:31.640]  換言之,保羅好像去到另一個極端
[00:05:31.640 --> 00:05:33.840]  原本是在說神的愛
[00:05:33.840 --> 00:05:37.280]  突然間他帶出了神的憤怒
[00:05:37.280 --> 00:05:41.560]  究竟這個憤怒在整個福音的好消息的福音裡面
[00:05:41.560 --> 00:05:44.360]  究竟他霸佔了什麼地位呢?
[00:05:44.360 --> 00:05:46.520]  當然我們想神的憤怒
[00:05:46.520 --> 00:05:48.160]  我們會想起憤怒兩個字
[00:05:48.160 --> 00:05:50.240]  我相信今天你和我都試過憤怒
[00:05:50.240 --> 00:05:51.480]  你試過沒有?
[00:05:51.480 --> 00:05:53.360]  你憤怒的時候會不會照鏡子?
[00:05:53.360 --> 00:05:54.920]  你比較少照鏡子
[00:05:54.920 --> 00:05:56.960]  開心的時候就是笑一下
[00:05:56.960 --> 00:05:58.400]  憤怒的時候很少照鏡子
[00:05:58.400 --> 00:06:01.680]  憤怒我相信今天你和我都試過
[00:06:01.680 --> 00:06:02.920]  但另一方面
[00:06:02.920 --> 00:06:04.800]  我們很多時候人的憤怒
[00:06:04.800 --> 00:06:11.120]  是在於有些人對你自己的想法有偏差
[00:06:11.120 --> 00:06:13.200]  你就很容易有憤怒
[00:06:13.200 --> 00:06:17.360]  換言之憤怒很在乎自己今天怎麼看一件事
[00:06:17.360 --> 00:06:20.560]  我記得十幾年前我第一次去紐西蘭
[00:06:20.560 --> 00:06:21.600]  在那邊去港島
[00:06:21.600 --> 00:06:22.880]  第一次去那邊港島
[00:06:22.880 --> 00:06:25.160]  當時我們坐完飛機
[00:06:25.160 --> 00:06:28.400]  就去到一個移民的地方
[00:06:28.400 --> 00:06:29.960]  打算離開移民局
[00:06:29.960 --> 00:06:32.000]  就可以進去紐西蘭
[00:06:32.000 --> 00:06:33.080]  我第一次去到
[00:06:33.080 --> 00:06:37.080]  你知道我們香港人是很有效率的
[00:06:37.080 --> 00:06:40.720]  我們香港人看東西是環顧世界環顧四周
[00:06:40.720 --> 00:06:42.240]  看哪條路最短
[00:06:42.240 --> 00:06:43.760]  你就會走過去那邊
[00:06:43.760 --> 00:06:44.920]  馬上排隊
[00:06:44.920 --> 00:06:46.640]  這是我們香港人很厲害的
[00:06:46.640 --> 00:06:47.280]  很聰明
[00:06:47.280 --> 00:06:48.160]  我們去到最短
[00:06:48.160 --> 00:06:48.880]  就快點出去
[00:06:48.880 --> 00:06:49.440]  快點拿行李
[00:06:49.440 --> 00:06:50.200]  快點去玩
[00:06:50.200 --> 00:06:50.920]  玩就快點玩
[00:06:50.920 --> 00:06:51.960]  回家就快點回家
[00:06:51.960 --> 00:06:53.360]  我們是很不錯的
[00:06:53.360 --> 00:06:54.400]  我也是一個這樣的人
[00:06:54.400 --> 00:06:55.440]  所以我一去到的時候
[00:06:55.440 --> 00:06:56.440]  我就一看
[00:06:56.440 --> 00:06:57.040]  咦?
[00:06:57.040 --> 00:06:57.960]  有個櫃檯
[00:06:57.960 --> 00:06:59.040]  有一個地方
[00:06:59.040 --> 00:06:59.840]  沒有人
[00:06:59.840 --> 00:07:01.480]  第一個人站在櫃檯那裡
[00:07:01.480 --> 00:07:02.480]  我馬上跑過去
[00:07:02.480 --> 00:07:03.760]  我第一個
[00:07:03.760 --> 00:07:04.840]  嘩!第一個
[00:07:04.840 --> 00:07:06.240]  多開心
[00:07:06.240 --> 00:07:08.960]  結果等了三十分鐘
[00:07:08.960 --> 00:07:10.120]  三十分鐘
[00:07:10.120 --> 00:07:12.120]  嘩!當時很憤怒
[00:07:12.120 --> 00:07:12.960]  怎麼搞的
[00:07:12.960 --> 00:07:13.680]  那他說什麼呢?
[00:07:13.680 --> 00:07:16.080]  那個移民官跟遊客說什麼呢?
[00:07:16.080 --> 00:07:19.280]  他說介紹紐西蘭有什麼地方玩
[00:07:19.280 --> 00:07:21.320]  我說關你什麼事
[00:07:21.320 --> 00:07:22.840]  你是移民官
[00:07:22.840 --> 00:07:24.680]  你不是導遊
[00:07:24.680 --> 00:07:27.400]  但是他說我們的文化就是這樣
[00:07:27.400 --> 00:07:28.720]  我剛剛去完澳洲
[00:07:28.720 --> 00:07:30.400]  去到一個很小的地方
[00:07:30.400 --> 00:07:31.920]  去到晚上七點多
[00:07:31.920 --> 00:07:34.440]  嘩!全個城市沒有東西吃
[00:07:34.440 --> 00:07:35.560]  拗了頭
[00:07:35.560 --> 00:07:37.520]  七點多香港才開始
[00:07:37.520 --> 00:07:38.880]  那邊已經沒有東西吃
[00:07:38.880 --> 00:07:40.160]  到那天我離開那個地方
[00:07:40.160 --> 00:07:41.240]  去到機場
[00:07:41.240 --> 00:07:42.600]  就是去到還車的時候
[00:07:42.600 --> 00:07:44.800]  那個開車載我們去機場的人
[00:07:44.800 --> 00:07:45.480]  跟我們說
[00:07:45.480 --> 00:07:46.960]  他說我們這個城市
[00:07:46.960 --> 00:07:48.000]  是很
[00:07:48.000 --> 00:07:50.680]  Relax
[00:07:50.680 --> 00:07:53.480]  我們稱之為好heh
[00:07:53.480 --> 00:07:54.400]  我們是這樣
[00:07:54.400 --> 00:07:55.520]  我們的文化就是這樣
[00:07:55.520 --> 00:07:57.560]  整個島只有五十萬人
[00:07:57.560 --> 00:07:58.840]  這個島比台灣還要大
[00:07:58.840 --> 00:08:00.240]  那五十萬人想怎樣呢?
[00:08:00.240 --> 00:08:01.800]  是不是?
[00:08:01.800 --> 00:08:02.520]  我們覺得
[00:08:02.520 --> 00:08:04.400]  嘩!搞錯
[00:08:04.400 --> 00:08:05.080]  我們會覺得
[00:08:05.080 --> 00:08:07.080]  嘩!找東西吃也沒有東西吃
[00:08:07.080 --> 00:08:08.440]  但是對於他們來說
[00:08:08.440 --> 00:08:11.960]  這個是我們地方的文化
[00:08:11.960 --> 00:08:13.400]  今天我們
[00:08:13.400 --> 00:08:15.000]  他怎麼可以遷就我們呢?
[00:08:15.000 --> 00:08:15.640]  換言之
[00:08:15.640 --> 00:08:16.920]  今天我們的憤怒
[00:08:16.920 --> 00:08:19.440]  很多時候是因為自己
[00:08:19.440 --> 00:08:20.840]  達不到自己的標準
[00:08:20.840 --> 00:08:21.760]  但是一方面
[00:08:21.760 --> 00:08:23.520]  我們看回聖經
[00:08:23.520 --> 00:08:25.240]  為什麼有神的憤怒
[00:08:25.240 --> 00:08:26.640]  當然神的憤怒
[00:08:26.640 --> 00:08:27.760]  很多時候有的人
[00:08:27.760 --> 00:08:28.720]  我侍奉主三十多年
[00:08:28.720 --> 00:08:30.240]  很多人都會問我一個問題
[00:08:30.240 --> 00:08:33.000]  他說為什麼舊約的耶和華
[00:08:33.000 --> 00:08:34.440]  和新約的耶穌
[00:08:34.440 --> 00:08:36.240]  縱然大家都是姓耶
[00:08:36.240 --> 00:08:38.200]  為什麼這兩個神好像很不同
[00:08:38.200 --> 00:08:39.760]  就是因為舊約的耶和華神
[00:08:39.760 --> 00:08:41.600]  是一個很殘忍的神
[00:08:41.600 --> 00:08:42.240]  動不動
[00:08:42.240 --> 00:08:43.240]  一違背那一點點東西
[00:08:43.240 --> 00:08:44.800]  就殺殺殺
[00:08:44.800 --> 00:08:46.120]  去到耶穌基督的時候
[00:08:46.120 --> 00:08:46.560]  就覺得
[00:08:46.560 --> 00:08:47.800]  嘩!耶穌基督說
[00:08:47.800 --> 00:08:51.600]  你要寬恕人七十個七次
[00:08:51.600 --> 00:08:52.400]  很不同
[00:08:52.400 --> 00:08:53.520]  很多人都問我
[00:08:53.520 --> 00:08:55.400]  但是我們很多時候看聖經
[00:08:55.400 --> 00:08:57.000]  我們是被某些東西
[00:08:57.000 --> 00:08:58.600]  某些人的觀點
[00:08:58.600 --> 00:09:00.360]  將我們的注意力
[00:09:00.360 --> 00:09:01.400]  去到那邊
[00:09:01.400 --> 00:09:02.440]  譬如舊約
[00:09:02.440 --> 00:09:02.800]  你會說
[00:09:02.800 --> 00:09:04.040]  嘩!為什麼舊約
[00:09:04.040 --> 00:09:05.880]  耶和華神動不動去到迦南
[00:09:05.880 --> 00:09:06.960]  殺了所有的人
[00:09:06.960 --> 00:09:09.920]  將那塊地給了以色列百姓
[00:09:09.920 --> 00:09:11.080]  我們會將這個焦點
[00:09:11.080 --> 00:09:12.040]  放在那裡
[00:09:12.040 --> 00:09:12.960]  但是一方面
[00:09:12.960 --> 00:09:14.840]  我們有沒有看回整部舊約
[00:09:14.840 --> 00:09:17.840]  出現了無數次的一句話
[00:09:17.840 --> 00:09:19.240]  他說我們耶和華神
[00:09:19.240 --> 00:09:23.760]  是一位守約斯慈愛的神
[00:09:23.760 --> 00:09:25.360]  這個Grace
[00:09:25.360 --> 00:09:26.520]  這個恩典
[00:09:26.520 --> 00:09:28.520]  在舊約出現無數次
[00:09:28.520 --> 00:09:29.280]  去到新約
[00:09:29.280 --> 00:09:30.800]  聖經我們看回啟示錄
[00:09:30.800 --> 00:09:32.200]  我們看到啟示錄那邊
[00:09:32.200 --> 00:09:33.800]  嘩!將來上帝
[00:09:33.800 --> 00:09:36.400]  給大地上的審判
[00:09:36.400 --> 00:09:37.600]  那個災難
[00:09:37.600 --> 00:09:39.920]  是可以有四分之一的人死光
[00:09:39.920 --> 00:09:41.480]  四分之一的海產死光
[00:09:41.480 --> 00:09:43.160]  四分之一的動物死光
[00:09:43.160 --> 00:09:45.800]  甚至去到三分之一人死光
[00:09:45.800 --> 00:09:47.360]  三分之一的海產死光
[00:09:47.360 --> 00:09:49.320]  三分之一的動物死光
[00:09:49.320 --> 00:09:51.200]  上帝有祂的時間
[00:09:51.200 --> 00:09:53.880]  去施行祂的憤怒
[00:09:53.880 --> 00:09:54.640]  換言之
[00:09:54.640 --> 00:09:56.160]  舊約和新約的神
[00:09:56.160 --> 00:09:57.880]  都是同一個神
[00:09:57.880 --> 00:09:59.880]  但為什麼我說這一次聖經
[00:09:59.880 --> 00:10:01.720]  這麼多人的爭拗
[00:10:01.720 --> 00:10:02.880]  就是因為來自一個
[00:10:02.880 --> 00:10:05.720]  很出名的聖經學者
[00:10:05.720 --> 00:10:06.960]  這個叫做C.H.Dodd
[00:10:06.960 --> 00:10:07.960]  這個圖德
[00:10:07.960 --> 00:10:09.120]  他曾經說
[00:10:09.120 --> 00:10:10.400]  當他讀這段聖經的時候
[00:10:10.400 --> 00:10:13.080]  他沒辦法去理解神的憤怒
[00:10:13.080 --> 00:10:14.680]  他覺得神是慈愛
[00:10:14.680 --> 00:10:16.360]  所以他沒辦法理解神的憤怒
[00:10:16.360 --> 00:10:19.120]  以致到他的理念當中
[00:10:19.120 --> 00:10:21.000]  他說我們是因信稱義的
[00:10:21.000 --> 00:10:23.560]  怎麼可能要講了神的憤怒
[00:10:23.560 --> 00:10:24.720]  他沒辦法理解
[00:10:24.720 --> 00:10:28.280]  就帶來了現在很多不同的學者
[00:10:28.280 --> 00:10:30.560]  其實有很多不同的進程
[00:10:30.560 --> 00:10:31.840]  對這節聖經
[00:10:31.840 --> 00:10:32.840]  但我自己覺得
[00:10:32.840 --> 00:10:35.000]  我們不要去擺重點
[00:10:35.000 --> 00:10:36.880]  擺在神的憤怒
[00:10:36.880 --> 00:10:39.960]  反而是擺在神的憤怒的對象
[00:10:39.960 --> 00:10:41.760]  這個對象是很清楚的
[00:10:41.760 --> 00:10:42.680]  保羅說
[00:10:42.680 --> 00:10:46.600]  是臨在不乾不義的身上
[00:10:46.600 --> 00:10:48.040]  那什麼叫不乾不義
[00:10:48.040 --> 00:10:48.800]  J.B. Wright
[00:10:48.800 --> 00:10:50.560]  這個賴庫德
[00:10:50.560 --> 00:10:51.600]  他就解釋
[00:10:51.600 --> 00:10:55.360]  不乾就是得罪神
[00:10:55.360 --> 00:10:57.920]  不義就是得罪人
[00:10:57.920 --> 00:11:03.920]  當然得罪神一定包含得罪人
[00:11:03.920 --> 00:11:05.480]  換言之一個不乾的人
[00:11:05.480 --> 00:11:07.320]  他一定不義的
[00:11:07.320 --> 00:11:10.000]  換言之今天罪
[00:11:10.000 --> 00:11:12.840]  我們說要面對神的憤怒
[00:11:12.840 --> 00:11:16.800]  但是人為什麼會有罪
[00:11:16.800 --> 00:11:20.120]  這是第二點保羅要處理
[00:11:20.120 --> 00:11:21.560]  第二點保羅就說
[00:11:21.560 --> 00:11:27.120]  罪的成因是不以神為神
[00:11:27.120 --> 00:11:29.720]  對這個真神沒有尊敬
[00:11:29.720 --> 00:11:32.200]  不以祂為我們的神
[00:11:32.200 --> 00:11:33.720]  當然我們去年
[00:11:33.720 --> 00:11:34.840]  現在說去年
[00:11:34.840 --> 00:11:36.200]  去年我們聖誕節
[00:11:36.200 --> 00:11:37.360]  我們的主題
[00:11:37.360 --> 00:11:38.280]  如果大家記得
[00:11:38.280 --> 00:11:40.960]  我們是專注為大
[00:11:40.960 --> 00:11:42.960]  我們Let God be God
[00:11:42.960 --> 00:11:43.920]  專注為大
[00:11:43.920 --> 00:11:45.120]  我用了瑪麗亞
[00:11:45.120 --> 00:11:47.600]  來成為一個講道的內容
[00:11:47.600 --> 00:11:50.000]  就是說當她訂了婚
[00:11:50.000 --> 00:11:51.280]  還沒結婚的時候
[00:11:51.280 --> 00:11:52.160]  有一晚
[00:11:52.160 --> 00:11:53.480]  忽然有天使跟她說
[00:11:53.480 --> 00:11:57.200]  她說她要懷孕生子
[00:11:57.200 --> 00:11:58.120]  為什麼要懷孕
[00:11:58.120 --> 00:11:59.360]  是聖靈感應
[00:11:59.360 --> 00:12:00.840]  簡直不可思議
[00:12:00.840 --> 00:12:02.560]  你們有沒有聽過聖靈感應的味道
[00:12:02.560 --> 00:12:03.680]  如果你們還沒分妻
[00:12:03.680 --> 00:12:04.640]  忽然走到這裡
[00:12:04.640 --> 00:12:05.640]  我懷孕了
[00:12:05.640 --> 00:12:06.200]  為什麼要懷孕
[00:12:06.200 --> 00:12:07.240]  我是聖靈感應
[00:12:07.240 --> 00:12:08.000]  你會信不信
[00:12:08.000 --> 00:12:08.960]  你會信他
[00:12:08.960 --> 00:12:12.200]  不可思議
[00:12:12.200 --> 00:12:14.320]  但是瑪麗亞她卻說
[00:12:14.320 --> 00:12:16.320]  她說我心專注為大
[00:12:16.320 --> 00:12:18.400]  因為她信她的神
[00:12:18.400 --> 00:12:19.920]  是一個信實的神
[00:12:19.920 --> 00:12:21.800]  所以她一定相信
[00:12:21.800 --> 00:12:24.400]  神所作的每一件事
[00:12:24.400 --> 00:12:27.320]  就算面對所有的鄙視
[00:12:27.320 --> 00:12:29.000]  羞辱的眼光
[00:12:29.000 --> 00:12:32.240]  她也接受了天使跟她說
[00:12:32.240 --> 00:12:33.440]  聖靈感應
[00:12:33.440 --> 00:12:34.480]  你會生一個兒子
[00:12:34.480 --> 00:12:36.800]  這個兒子叫耶穌
[00:12:36.800 --> 00:12:38.240]  她當神為神
[00:12:38.240 --> 00:12:39.680]  她Let God be God
[00:12:39.680 --> 00:12:41.200]  她專注為大
[00:12:41.200 --> 00:12:42.840]  但是另一方面相對之下
[00:12:42.840 --> 00:12:46.160]  人很多時候不以神為神
[00:12:46.160 --> 00:12:48.480]  十九節二十節說
[00:12:48.480 --> 00:12:50.440]  神的事情人所能知道的
[00:12:50.440 --> 00:12:52.880]  如顯明在人心裡
[00:12:52.880 --> 00:12:54.760]  因為神已經給他們顯明
[00:12:54.760 --> 00:12:56.120]  自從做天地以來
[00:12:56.120 --> 00:12:57.720]  神的永恆和神聖
[00:12:57.720 --> 00:12:59.880]  是明明可知
[00:12:59.880 --> 00:13:01.280]  雖是眼不能見
[00:13:01.280 --> 00:13:03.600]  但藉著神所做的物
[00:13:03.600 --> 00:13:05.280]  就可以曉得
[00:13:05.280 --> 00:13:07.080]  叫人無可推諉
[00:13:07.080 --> 00:13:08.400]  保羅很清楚
[00:13:08.400 --> 00:13:12.520]  他說今天我們對神的存在
[00:13:12.520 --> 00:13:14.160]  其實是無可推諉
[00:13:14.160 --> 00:13:15.960]  有兩個原因是無可推諉
[00:13:15.960 --> 00:13:17.520]  第一就是十九節
[00:13:17.520 --> 00:13:21.880]  他說神是將他自己的事
[00:13:21.880 --> 00:13:23.280]  人應該知道的事
[00:13:23.280 --> 00:13:26.800]  就會放在人心裡
[00:13:26.800 --> 00:13:30.640]  縱然我們中國人的信仰
[00:13:30.640 --> 00:13:31.960]  不是西方信仰
[00:13:31.960 --> 00:13:34.040]  所謂的基督教信仰
[00:13:34.040 --> 00:13:35.440]  我們是立國
[00:13:35.440 --> 00:13:37.360]  我們的信仰絕對不是
[00:13:37.360 --> 00:13:38.800]  以基督教立國
[00:13:38.800 --> 00:13:40.400]  但我們的信仰裡
[00:13:40.400 --> 00:13:42.240]  我們的前輩裡
[00:13:42.240 --> 00:13:44.760]  很多說話都有很多智慧
[00:13:44.760 --> 00:13:47.160]  而這個智慧正正帶出了十九節
[00:13:47.160 --> 00:13:48.400]  我們有一句說話就是
[00:13:48.400 --> 00:13:50.520]  舉頭三尺有什麼?
[00:13:50.520 --> 00:13:52.160]  有神明
[00:13:52.160 --> 00:13:53.840]  為什麼有神明?
[00:13:53.840 --> 00:13:54.840]  就是說
[00:13:54.840 --> 00:13:56.360]  今天你不只是看左看右
[00:13:56.360 --> 00:13:58.040]  還要看上面
[00:13:58.040 --> 00:13:59.440]  就是說舉頭三尺有神明
[00:13:59.440 --> 00:14:01.520]  你冥冥中做事小心點
[00:14:01.520 --> 00:14:03.280]  你不要以為左邊沒人看你
[00:14:03.280 --> 00:14:04.320]  右邊沒人看你
[00:14:04.320 --> 00:14:06.760]  你就可以去做一些不對的事
[00:14:06.760 --> 00:14:08.360]  還有我們經常說的
[00:14:08.360 --> 00:14:09.320]  我經常都會說
[00:14:09.320 --> 00:14:10.800]  臨急抱乜腳
[00:14:10.800 --> 00:14:12.480]  我們經常都不說「我」字
[00:14:12.480 --> 00:14:15.280]  就是說我們去到人生最緊急的時候
[00:14:15.280 --> 00:14:17.520]  不要記了 求啊 求一個
[00:14:17.520 --> 00:14:19.720]  我自己心會變 過過神
[00:14:19.720 --> 00:14:21.480]  第一節會很有趣
[00:14:21.480 --> 00:14:25.880]  人的心冥冥中好像都有一個神的觀點
[00:14:25.880 --> 00:14:28.040]  昨天我和師母去看中醫
[00:14:28.040 --> 00:14:29.120]  因為他要做針灸
[00:14:29.120 --> 00:14:30.200]  當他進去針灸的時候
[00:14:30.200 --> 00:14:32.200]  我就坐在外面等他
[00:14:32.200 --> 00:14:34.640]  忽然間有一位肢體
[00:14:34.640 --> 00:14:35.600]  不是我們教會的
[00:14:35.600 --> 00:14:36.480]  有一位信徒
[00:14:36.480 --> 00:14:37.800]  就是其他教會信徒進來
[00:14:37.800 --> 00:14:39.680]  他就說「何牧師」
[00:14:39.680 --> 00:14:41.640]  我說不要緊 我打個招呼
[00:14:41.640 --> 00:14:42.600]  接著他說
[00:14:42.600 --> 00:14:45.520]  「嘩 神今天讓我見到你 有意思」
[00:14:45.520 --> 00:14:46.680]  我問他什麼意思
[00:14:46.680 --> 00:14:48.280]  他說沒什麼意思
[00:14:48.280 --> 00:14:50.800]  他說因為他剛剛來醫務所的時候
[00:14:50.800 --> 00:14:54.360]  因為心急就紅燈過馬路
[00:14:54.360 --> 00:14:55.760]  他說因為你講道講過
[00:14:55.760 --> 00:14:57.080]  紅燈不可以過馬路
