
[00:00:00.000 --> 00:00:03.000]  待會我們又繼續讀聖經
[00:02:40.000 --> 00:02:42.000]  不過拉娅多數都是少年人
[00:02:42.000 --> 00:02:44.000]  可以服侍別人
[00:02:44.000 --> 00:02:46.000]  戰士出去打仗
[00:02:46.000 --> 00:02:47.000]  她做跟班
[00:02:47.000 --> 00:02:49.000]  服侍大人那些
[00:02:49.000 --> 00:02:51.000]  不過看來這個時候
[00:02:51.000 --> 00:02:53.000]  她都應該不是很大
[00:02:53.000 --> 00:02:56.000]  應該都是一個兒童
[00:02:56.000 --> 00:02:58.000]  她穿著
[00:02:58.000 --> 00:02:59.000]  她平時穿什麼呢
[00:02:59.000 --> 00:03:02.000]  穿著西瑪布的爾忽德
[00:03:02.000 --> 00:03:04.000]  這個要解釋一下
[00:03:04.000 --> 00:03:07.000]  爾忽德其實是大濟斯
[00:03:07.000 --> 00:03:13.000]  才會穿的禮服裡面才有的
[00:03:13.000 --> 00:03:15.000]  多數都是大祥合大志
[00:03:15.000 --> 00:03:16.000]  才會穿的
[00:03:16.000 --> 00:03:17.000]  平日不會穿著
[00:03:17.000 --> 00:03:19.000]  整套大濟斯的衣服
[00:03:19.000 --> 00:03:21.000]  在大濟斯的衣服上面
[00:03:21.000 --> 00:03:23.000]  就有爾忽德
[00:03:23.000 --> 00:03:25.000]  其實老老實實
[00:03:25.000 --> 00:03:27.000]  我又不怕跟大家說
[00:03:27.000 --> 00:03:29.000]  其實我都不知道為什麼
[00:03:29.000 --> 00:03:30.000]  不過可能這個是一個
[00:03:30.000 --> 00:03:32.000]  當時的習慣
[00:03:32.000 --> 00:03:34.000]  於是大家都這樣做
[00:03:34.000 --> 00:03:36.000]  就容許了
[00:03:36.000 --> 00:03:38.000]  沒有人覺得奇怪
[00:03:38.000 --> 00:03:40.000]  說你不對
[00:03:40.000 --> 00:03:42.000]  因為爾忽德其實
[00:03:42.000 --> 00:03:45.000]  應該是要大濟斯才能穿的
[00:03:45.000 --> 00:03:48.000]  普通濟斯都不行的
[00:03:48.000 --> 00:03:51.000]  待會我會給大家看圖
[00:03:51.000 --> 00:03:53.000]  不過濟斯是穿著
[00:03:53.000 --> 00:03:55.000]  西瑪布的衣服
[00:03:55.000 --> 00:03:58.000]  就是那些白色的亞麻布
[00:03:58.000 --> 00:04:00.000]  西瑪布的希伯來文
[00:04:00.000 --> 00:04:02.000]  就是bad
[00:04:02.000 --> 00:04:04.000]  不要讀英文
[00:04:04.000 --> 00:04:06.000]  bad這樣
[00:04:06.000 --> 00:04:08.000]  bad就是壞
[00:04:08.000 --> 00:04:11.000]  西瑪布是白色的亞麻布
[00:04:11.000 --> 00:04:13.000]  即是用麻來織成的
[00:04:13.000 --> 00:04:14.000]  都頗白的
[00:04:14.000 --> 00:04:16.000]  不白都要漂白它
[00:04:16.000 --> 00:04:18.000]  就是爾忽德
[00:04:18.000 --> 00:04:21.000]  爾忽德本來就不是白色的
[00:04:21.000 --> 00:04:24.000]  不過他穿白色西瑪布爾忽德
[00:04:24.000 --> 00:04:26.000]  即是說
[00:04:26.000 --> 00:04:32.000]  我想當是開始學習
[00:04:32.000 --> 00:04:34.000]  將來做濟斯
[00:04:34.000 --> 00:04:36.000]  他現在在做濟斯學徒
[00:04:36.000 --> 00:04:41.000]  濟斯的學生
[00:04:41.000 --> 00:04:43.000]  爾忽德呢
[00:04:43.000 --> 00:04:45.000]  又叫adprote
[00:04:45.000 --> 00:04:47.000]  adprote
[00:04:47.000 --> 00:04:49.000]  這個ad就是爾
[00:04:49.000 --> 00:04:50.000]  prote
[00:04:50.000 --> 00:04:51.000]  忽
[00:04:51.000 --> 00:04:52.000]  這個d呢
[00:04:52.000 --> 00:04:54.000]  應該是德
[00:04:54.000 --> 00:04:56.000]  adprote
[00:04:56.000 --> 00:04:59.000]  或者叫ephrote都可以的
[00:04:59.000 --> 00:05:00.000]  adprote
[00:05:00.000 --> 00:05:01.000]  ephrote
[00:05:01.000 --> 00:05:02.000]  爾忽德
[00:05:02.000 --> 00:05:03.000]  爾忽德是甚麼呢?
[00:05:03.000 --> 00:05:04.000]  稍後解釋一下
[00:05:04.000 --> 00:05:06.000]  我最欣賞的就是
[00:05:06.000 --> 00:05:08.000]  一個薩姆爾
[00:05:08.000 --> 00:05:10.000]  孩子薩姆爾
[00:05:10.000 --> 00:05:11.000]  已經有機會
[00:05:11.000 --> 00:05:14.000]  事立在耶和華面前
[00:05:14.000 --> 00:05:15.000]  事立甚麼?
[00:05:15.000 --> 00:05:17.000]  arise就是服侍公職
[00:05:17.000 --> 00:05:18.000]  即是說
[00:05:18.000 --> 00:05:20.000]  他是當值的
[00:05:20.000 --> 00:05:21.000]  先用這個字
[00:05:21.000 --> 00:05:22.000]  當值
[00:05:22.000 --> 00:05:23.000]  是做事的
[00:05:23.000 --> 00:05:25.000]  你是哪一班?
[00:05:25.000 --> 00:05:27.000]  或者入口
[00:05:27.000 --> 00:05:29.000]  你學習做藉口生
[00:05:29.000 --> 00:05:31.000]  做藉口生
[00:05:31.000 --> 00:05:33.000]  要品刷
[00:05:33.000 --> 00:05:35.000]  老師說書
[00:05:35.000 --> 00:05:36.000]  一轉身
[00:05:36.000 --> 00:05:37.000]  藉口生走出來
[00:05:37.000 --> 00:05:38.000]  刷黑板
[00:05:38.000 --> 00:05:40.000]  遞些甚麼
[00:05:40.000 --> 00:05:41.000]  傳些甚麼
[00:05:41.000 --> 00:05:42.000]  這份東西派給大家
[00:05:42.000 --> 00:05:44.000]  藉口生就會走出來
[00:05:44.000 --> 00:05:45.000]  派給大家
[00:05:45.000 --> 00:05:46.000]  藉口生
[00:05:46.000 --> 00:05:48.000]  事立arise
[00:05:48.000 --> 00:05:51.000]  arise就是公職
[00:05:51.000 --> 00:05:52.000]  的意思
[00:05:52.000 --> 00:05:54.000]  服侍在耶和華面前
[00:05:54.000 --> 00:05:56.000]  這真是一個福分
[00:05:56.000 --> 00:05:58.000]  很感恩薩姆爾
[00:05:58.000 --> 00:06:01.000]  去到以利濟斯那裡
[00:06:01.000 --> 00:06:03.000]  以利濟斯
[00:06:03.000 --> 00:06:05.000]  神可能感動他
[00:06:05.000 --> 00:06:07.000]  或者他特別給多些機會
[00:06:07.000 --> 00:06:09.000]  薩姆爾疼愛這個孩子
[00:06:09.000 --> 00:06:11.000]  也知道他是祈禱求來的
[00:06:11.000 --> 00:06:13.000]  有個這麼敬虔的媽媽
[00:06:13.000 --> 00:06:15.000]  而且薩姆爾的爸爸
[00:06:15.000 --> 00:06:16.000]  以利迦納
[00:06:16.000 --> 00:06:17.000]  他是一個
[00:06:17.000 --> 00:06:19.000]  都是屬於利美族
[00:06:19.000 --> 00:06:24.000]  也是有些影響力
[00:06:24.000 --> 00:06:27.000]  因為他能夠獻三隻牛
[00:06:27.000 --> 00:06:29.000]  在當日很不簡單
[00:06:29.000 --> 00:06:31.000]  他也是一個
[00:06:31.000 --> 00:06:33.000]  每一年都去聖殿
[00:06:33.000 --> 00:06:36.000]  他都去士羅守節旗
[00:06:36.000 --> 00:06:37.000]  不是聖殿
[00:06:37.000 --> 00:06:40.000]  去士羅會幕守節旗
[00:06:40.000 --> 00:06:41.000]  這一次
[00:06:41.000 --> 00:06:43.000]  都是有些背景
[00:06:43.000 --> 00:06:44.000]  於是薩姆爾
[00:06:44.000 --> 00:06:46.000]  挺被看重
[00:06:46.000 --> 00:06:47.000]  小時候
[00:06:47.000 --> 00:06:49.000]  可以說是
[00:06:49.000 --> 00:06:50.000]  細麻布爾忽德
[00:06:50.000 --> 00:06:51.000]  即是說
[00:06:51.000 --> 00:06:53.000]  好像一個濟斯學生
[00:06:53.000 --> 00:06:55.000]  濟斯小學生
[00:06:55.000 --> 00:06:57.000]  也挺好
[00:06:57.000 --> 00:06:58.000]  而且很感恩
[00:06:58.000 --> 00:06:59.000]  有機會
[00:06:59.000 --> 00:07:02.000]  事立在耶和華面前
[00:07:02.000 --> 00:07:05.000]  這是一個感恩的事
[00:07:05.000 --> 00:07:07.000]  有些人覺得
[00:07:07.000 --> 00:07:09.000]  做傳道人
[00:07:09.000 --> 00:07:10.000]  做伏事臣的
[00:07:10.000 --> 00:07:11.000]  好呀
[00:07:11.000 --> 00:07:13.000]  做機構工作
[00:07:13.000 --> 00:07:14.000]  做教會工作
[00:07:14.000 --> 00:07:15.000]  好呀
[00:07:15.000 --> 00:07:16.000]  我真的認識一些
[00:07:16.000 --> 00:07:17.000]  教會裏面
[00:07:17.000 --> 00:07:19.000]  他只是做文職
[00:07:19.000 --> 00:07:20.000]  幹事
[00:07:20.000 --> 00:07:22.000]  但他做得很開心
[00:07:22.000 --> 00:07:25.000]  很賣力、很主動
[00:07:25.000 --> 00:07:26.000]  不是走多一步
[00:07:26.000 --> 00:07:28.000]  是走多幾里路
[00:07:28.000 --> 00:07:29.000]  什麼都做
[00:07:29.000 --> 00:07:31.000]  沒有怨言
[00:07:31.000 --> 00:07:32.000]  你知道
[00:07:32.000 --> 00:07:34.000]  在教會裏面
[00:07:34.000 --> 00:07:36.000]  如果做一個文職工作
[00:07:36.000 --> 00:07:39.000]  除了有清潔工之外
[00:07:39.000 --> 00:07:41.000]  很多時候都是
[00:07:41.000 --> 00:07:42.000]  在層次
[00:07:42.000 --> 00:07:45.000]  Hierarchy裏面不高
[00:07:45.000 --> 00:07:46.000]  於是很慘
[00:07:46.000 --> 00:07:48.000]  這些濟斯叫你做事
[00:07:48.000 --> 00:07:50.000]  牧師傳道叫你做事
[00:07:50.000 --> 00:07:52.000]  聚眾都叫你做事
[00:07:52.000 --> 00:07:54.000]  覺得你是工作人員
[00:07:54.000 --> 00:07:56.000]  於是他經常都
[00:07:56.000 --> 00:07:57.000]  做什麼
[00:07:57.000 --> 00:07:59.000]  我知道有些教會的濟斯
[00:07:59.000 --> 00:08:00.000]  很厲害
[00:08:00.000 --> 00:08:01.000]  打電話回去
[00:08:01.000 --> 00:08:02.000]  叫我幹事
[00:08:02.000 --> 00:08:04.000]  你和我去買些什麼
[00:08:04.000 --> 00:08:06.000]  我一會回來教會拿
[00:08:06.000 --> 00:08:08.000]  真的背過工人
[00:08:08.000 --> 00:08:11.000]  但我見到有些受得氣
[00:08:11.000 --> 00:08:12.000]  頂不住了
[00:08:12.000 --> 00:08:13.000]  不要做了
[00:08:13.000 --> 00:08:15.000]  但有些是很開心
[00:08:15.000 --> 00:08:16.000]  不要緊
[00:08:16.000 --> 00:08:18.000]  我在這裏是侍奉耶和華
[00:08:18.000 --> 00:08:20.000]  侍奉神
[00:08:20.000 --> 00:08:21.000]  是立在教會當中
[00:08:21.000 --> 00:08:22.000]  他就很開心
[00:08:22.000 --> 00:08:24.000]  都是一個很不簡單的事
[00:08:24.000 --> 00:08:27.000]  有機會侍奉耶和華
[00:08:27.000 --> 00:08:28.000]  詩篇裏面說
[00:08:28.000 --> 00:08:31.000]  寧可在神的殿裏住一日
[00:08:31.000 --> 00:08:34.000]  勝過在別處住千日
[00:08:34.000 --> 00:08:37.000]  寧願在這裏看門
[00:08:37.000 --> 00:08:41.000]  好過住在惡人的帳棚裏
[00:08:41.000 --> 00:08:43.000]  所以撒姆爾小時候
[00:08:43.000 --> 00:08:46.000]  就住在耶和華的地方
[00:08:46.000 --> 00:08:48.000]  勝過住千日
[00:08:48.000 --> 00:08:50.000]  是很感恩的事
[00:08:50.000 --> 00:08:52.000]  我以前聽過一個好笑的
[00:08:52.000 --> 00:08:54.000]  有個婆婆
[00:08:54.000 --> 00:08:57.000]  她的禱告是什麼呢
[00:08:57.000 --> 00:09:02.000]  我有四個兒子
[00:09:02.000 --> 00:09:05.000]  我希望他們都找到好的工作
[00:09:05.000 --> 00:09:07.000]  希望一個做醫生
[00:09:07.000 --> 00:09:08.000]  好賺錢
[00:09:08.000 --> 00:09:10.000]  一個做律師
[00:09:10.000 --> 00:09:12.000]  一個做教書
[00:09:12.000 --> 00:09:14.000]  都不錯
[00:09:14.000 --> 00:09:17.000]  看看第四個可不可以
[00:09:17.000 --> 00:09:18.000]  如果他讀書不成功
[00:09:18.000 --> 00:09:21.000]  我叫他做傳道
[00:09:21.000 --> 00:09:22.000]  讀書不成功
[00:09:22.000 --> 00:09:24.000]  那個才做傳道
[00:09:24.000 --> 00:09:26.000]  為什麼你最厲害的兒子
[00:09:26.000 --> 00:09:27.000]  不叫他做傳道呢
[00:09:27.000 --> 00:09:28.000]  為什麼最厲害的第二個
[00:09:28.000 --> 00:09:30.000]  又不叫他做傳道呢
[00:09:30.000 --> 00:09:31.000]  第四個讀不成書
[00:09:31.000 --> 00:09:34.000]  我叫他做傳道
[00:09:34.000 --> 00:09:37.000]  最不成功的才做傳道
[00:09:37.000 --> 00:09:38.000]  好慘
[00:09:38.000 --> 00:09:39.000]  其實不是的
[00:09:39.000 --> 00:09:41.000]  能夠在神的殿裏
[00:09:41.000 --> 00:09:44.000]  自立在神的面前是很開心的
[00:09:44.000 --> 00:09:47.000]  還有細麻布衣服
[00:09:47.000 --> 00:09:49.000]  細麻布的以佛德
[00:09:49.000 --> 00:09:51.000]  我介紹一下以佛德是什麼
[00:09:51.000 --> 00:09:53.000]  我記得以前都介紹過
[00:09:53.000 --> 00:09:58.000]  這是一個大祭司標準的
[00:09:58.000 --> 00:10:00.000]  最正式行禮
[00:10:00.000 --> 00:10:03.000]  大節旗的禮服
[00:10:03.000 --> 00:10:07.000]  頭上戴著一頂帽子
[00:10:07.000 --> 00:10:12.000]  然後有一個金的環
[00:10:12.000 --> 00:10:15.000]  有字寫著歸耶和華為聖
[00:10:15.000 --> 00:10:17.000]  在額頭上
[00:10:17.000 --> 00:10:20.000]  然後他穿著一件白色的衣服
[00:10:20.000 --> 00:10:21.000]  在裏面
[00:10:21.000 --> 00:10:24.000]  那件內袍就是這件
[00:10:24.000 --> 00:10:26.000]  我不知道這件是否冬天
[00:10:26.000 --> 00:10:27.000]  這件是夏天
[00:10:27.000 --> 00:10:28.000]  這件是短袖的
[00:10:28.000 --> 00:10:30.000]  有一件內袍
[00:10:30.000 --> 00:10:31.000]  時時都有的
[00:10:31.000 --> 00:10:33.000]  白色這件是何時都要穿的
[00:10:33.000 --> 00:10:37.000]  是一件祭司最通常會穿的
[00:10:37.000 --> 00:10:41.000]  白色的細麻布的衣服
[00:10:41.000 --> 00:10:44.000]  所有祭司都會穿的
[00:10:44.000 --> 00:10:49.000]  到了大祭司要穿起他的正式禮服
[00:10:49.000 --> 00:10:52.000]  他就先要穿一件外袍
[00:10:52.000 --> 00:10:55.000]  那件外袍就是藍色這件
[00:10:55.000 --> 00:10:56.000]  藍色這件
[00:10:56.000 --> 00:10:59.000]  到這裏近腳上下五吋
[00:10:59.000 --> 00:11:02.000]  有一些小鈴鐺
[00:11:02.000 --> 00:11:04.000]  有些是釘著石榴的
[00:11:04.000 --> 00:11:06.000]  這裏沒有畫石榴
[00:11:06.000 --> 00:11:07.000]  有些石榴
[00:11:07.000 --> 00:11:09.000]  其實是走路時會有聲音
[00:11:09.000 --> 00:11:10.000]  有聲音的
[00:11:10.000 --> 00:11:11.000]  甚麼用途呢
[00:11:11.000 --> 00:11:13.000]  稍後再說
[00:11:13.000 --> 00:11:15.000]  藍色是外袍
[00:11:15.000 --> 00:11:17.000]  白色是內袍
[00:11:17.000 --> 00:11:19.000]  然後這一件
[00:11:19.000 --> 00:11:21.000]  這件很花的
[00:11:21.000 --> 00:11:24.000]  這一件就是爾忽德
[00:11:24.000 --> 00:11:25.000]  而這一位
[00:11:25.000 --> 00:11:27.000]  他的爾忽德是短一點的
[00:11:27.000 --> 00:11:30.000]  紫色這一件就是爾忽德
[00:11:30.000 --> 00:11:35.000]  穿在袍的外面
[00:11:35.000 --> 00:11:38.000]  另外大祭司多一樣東西
[00:11:38.000 --> 00:11:43.000]  就是吊著一個胸牌
[00:11:43.000 --> 00:11:46.000]  這個胸牌有十二塊寶石
[00:11:46.000 --> 00:11:48.000]  不同顏色的
[00:11:48.000 --> 00:11:50.000]  代表以色列十二支派
[00:11:50.000 --> 00:11:53.000]  胸懷十二支派
[00:11:53.000 --> 00:11:59.000]  大祭司標準衣服
[00:11:59.000 --> 00:12:02.000]  爾忽德就是外面這一件
[00:12:02.000 --> 00:12:04.000]  穿著爾忽德
[00:12:04.000 --> 00:12:07.000]  他不是大祭司穿著爾忽德
[00:12:07.000 --> 00:12:10.000]  其實他穿著一件細麻布的爾忽德
[00:12:10.000 --> 00:12:11.000]  即是說
[00:12:11.000 --> 00:12:15.000]  好像學做祭司一樣
[00:12:15.000 --> 00:12:18.000]  其實我有一件事是不明白的
[00:12:18.000 --> 00:12:20.000]  就是因為做祭司
[00:12:20.000 --> 00:12:23.000]  必須要在舊約聖經裏
[00:12:23.000 --> 00:12:25.000]  必須要是亞倫
[00:12:25.000 --> 00:12:27.000]  不單止是利微人
[00:12:27.000 --> 00:12:29.000]  必須要是亞倫家的後人
[00:12:29.000 --> 00:12:31.000]  才可以做祭司
[00:12:31.000 --> 00:12:33.000]  因此能夠做祭司的
[00:12:33.000 --> 00:12:35.000]  不是太多的
[00:12:35.000 --> 00:12:37.000]  當然一直反映出來
[00:12:37.000 --> 00:12:38.000]  亞倫有幾個兒子
[00:12:38.000 --> 00:12:39.000]  每個兒子又差那麼多
[00:12:39.000 --> 00:12:40.000]  每個兒子又差那麼多
[00:12:40.000 --> 00:12:41.000]  很多的
[00:12:41.000 --> 00:12:44.000]  必須是亞倫的血脈
[00:12:44.000 --> 00:12:46.000]  他的弟弟摩西的血脈
[00:12:46.000 --> 00:12:48.000]  能否做到祭司呢?
[00:12:48.000 --> 00:12:49.000]  是不行的
[00:12:49.000 --> 00:12:51.000]  只有亞倫的
[00:12:51.000 --> 00:12:57.000]  但是莫非伊利加拿
[00:12:57.000 --> 00:12:59.000]  也是利微人
[00:12:59.000 --> 00:13:00.000]  而且是亞倫家族
[00:13:00.000 --> 00:13:01.000]  可能是這樣
[00:13:01.000 --> 00:13:02.000]  也不一定
[00:13:02.000 --> 00:13:03.000]  如果是這樣
[00:13:03.000 --> 00:13:05.000]  撒姆爾當然是利微人
[00:13:05.000 --> 00:13:07.000]  是否亞倫家族呢?
[00:13:07.000 --> 00:13:08.000]  我就不太清楚
[00:13:08.000 --> 00:13:09.000]  沒有研究過
[00:13:09.000 --> 00:13:10.000]  我只研究到
[00:13:10.000 --> 00:13:11.000]  再說說
[00:13:11.000 --> 00:13:14.000]  他穿著一件小爾忽德
[00:13:14.000 --> 00:13:15.000]  即是說
[00:13:15.000 --> 00:13:18.000]  他是學做祭司
[00:13:18.000 --> 00:13:21.000]  我再看看
[00:13:21.000 --> 00:13:23.000]  大祭司的衣服
[00:13:23.000 --> 00:13:25.000]  這件長外袍
[00:13:25.000 --> 00:13:28.000]  裏面有一件內袍
[00:13:28.000 --> 00:13:29.000]  因為裏面這件那麼長
[00:13:29.000 --> 00:13:30.000]  白色袖子的這件
[00:13:30.000 --> 00:13:34.000]  其實是這樣的
[00:13:34.000 --> 00:13:36.000]  他外面再加一件爾忽德
[00:13:36.000 --> 00:13:38.000]  爾忽德就是這件那麼長
[00:13:38.000 --> 00:13:40.000]  來到這裏
[00:13:40.000 --> 00:13:43.000]  然後掛一個胸牌
[00:13:43.000 --> 00:13:45.000]  說錯了
[00:13:45.000 --> 00:13:47.000]  他的外袍長到這裏
[00:13:47.000 --> 00:13:49.000]  爾忽德應該來到這裏
[00:13:49.000 --> 00:13:50.000]  那麼短
[00:13:50.000 --> 00:13:52.000]  這件是甚麼呢?
[00:13:52.000 --> 00:13:54.000]  這件是大祭司
[00:13:54.000 --> 00:13:56.000]  這是普通祭司
[00:13:56.000 --> 00:13:57.000]  普通祭司
[00:13:57.000 --> 00:13:59.000]  任何時候見到他都是這樣的
[00:13:59.000 --> 00:14:01.000]  全身白色
[00:14:01.000 --> 00:14:05.000]  這件是白色的細麻布的衣服
[00:14:05.000 --> 00:14:08.000]  這件是比較模糊的
[00:14:08.000 --> 00:14:09.000]  不好意思
[00:14:09.000 --> 00:14:12.000]  我只是在谷歌剪的
[00:14:12.000 --> 00:14:14.000]  我只要這件不同一點
[00:14:14.000 --> 00:14:15.000]  有沒有發覺到
[00:14:15.000 --> 00:14:18.000]  這位祭司戴的是圓帽
[00:14:18.000 --> 00:14:21.000]  而這位祭司戴的都是圓帽
[00:14:21.000 --> 00:14:23.000]  不過後面有布
[00:14:23.000 --> 00:14:26.000]  很多時候是有布的
[00:14:26.000 --> 00:14:28.000]  這是大祭司的衣服
[00:14:28.000 --> 00:14:31.000]  他母親每年為撒姆爾
[00:14:31.000 --> 00:14:33.000]  做一件小外袍
[00:14:33.000 --> 00:14:37.000]  每一年和丈夫上來獻年祭的時候
[00:14:37.000 --> 00:14:39.000]  就帶來給他
[00:14:39.000 --> 00:14:43.000]  媽媽掛不掛著兒子呢?
[00:14:43.000 --> 00:14:44.000]  當然掛了
[00:14:44.000 --> 00:14:47.000]  慈母手中線
[00:14:47.000 --> 00:14:50.000]  臨行勿勿縫
[00:14:50.000 --> 00:14:54.000]  於是媽媽每年為他做一件小外袍
[00:14:54.000 --> 00:14:56.000]  留意媽媽很疼愛他
[00:14:56.000 --> 00:14:57.000]  但他不在身邊
[00:14:57.000 --> 00:14:58.000]  經常掛著他
[00:14:58.000 --> 00:15:00.000]  我想媽媽的禱告真的很多
[00:15:00.000 --> 00:15:05.000]  每年都為他做一件小外袍
[00:15:05.000 --> 00:15:08.000]  今年做了
[00:15:08.000 --> 00:15:10.000]  明年不知他高多少呢?
[00:15:10.000 --> 00:15:12.000]  又做一件
[00:15:12.000 --> 00:15:13.000]  每年都做一件
[00:15:13.000 --> 00:15:17.000]  每年母親哈娜和丈夫耶加拿
[00:15:17.000 --> 00:15:19.000]  上來獻年祭的時候
[00:15:19.000 --> 00:15:21.000]  就會帶給撒姆爾穿
[00:15:21.000 --> 00:15:23.000]  很疼愛他
[00:15:23.000 --> 00:15:25.000]  每年都有一件新的外袍
[00:15:25.000 --> 00:15:27.000]  但這件外袍不是以不得
[00:15:27.000 --> 00:15:32.000]  那些衣服是在會幕上供應的
[00:15:32.000 --> 00:15:35.000]  而是穿了一件厚一點的外袍
[00:15:35.000 --> 00:15:37.000]  讓他可以有時冷
[00:15:37.000 --> 00:15:39.000]  可以穿一下 蓋一下
[00:15:39.000 --> 00:15:43.000]  亦代表讓他知道媽媽關心他
[00:15:43.000 --> 00:15:46.000]  他一家人關係不錯
[00:15:46.000 --> 00:15:49.000]  而且他丈夫耶加拿
[00:15:49.000 --> 00:15:52.000]  每年都來獻年祭
[00:15:52.000 --> 00:15:55.000]  一個好的小朋友
[00:15:55.000 --> 00:15:57.000]  靈性好的小朋友
[00:15:57.000 --> 00:15:59.000]  其實都頗重要
[00:15:59.000 --> 00:16:02.000]  有一個好靈性的父親
[00:16:02.000 --> 00:16:03.000]  真的
[00:16:03.000 --> 00:16:05.000]  有一個好靈性的父親與母親
[00:16:05.000 --> 00:16:08.000]  對孩子的屬靈成長
[00:16:08.000 --> 00:16:11.000]  對整個人的成長都很重要
[00:16:11.000 --> 00:16:12.000]  這裡可以看到
[00:16:12.000 --> 00:16:15.000]  每年都上來獻年祭
[00:16:15.000 --> 00:16:18.000]  孩子都知道父親是很虔誠
[00:16:18.000 --> 00:16:20.000]  是非常有用的
[00:16:20.000 --> 00:16:22.000]  不過話分兩頭
[00:16:22.000 --> 00:16:25.000]  你會見到以利作為父親
[00:16:25.000 --> 00:16:28.000]  以利都頗虔誠
[00:16:28.000 --> 00:16:30.000]  不過照顧兩個兒子就不力
