
[00:00:00.000 --> 00:00:04.600]  剛才主席所讀的《路加福音》四章十六至三十節
[00:01:59.280 --> 00:02:01.360]  甚至到一個地步想殺死祂
[00:02:01.360 --> 00:02:03.400]  將祂推下山崖
[00:02:03.400 --> 00:02:06.880]  這就是整篇訊息的內容
[00:02:06.880 --> 00:02:09.680]  如果這樣說完是不是很快呢
[00:02:09.680 --> 00:02:11.200]  那就不夠耶穌快
[00:02:11.200 --> 00:02:12.120]  不過還未完
[00:02:12.120 --> 00:02:15.280]  我們一起同心祈禱
[00:02:15.280 --> 00:02:16.480]  慈悲仁愛的天父
[00:02:16.480 --> 00:02:18.400]  我們感謝祢的話語
[00:02:18.400 --> 00:02:21.520]  真是在地上讓我們能夠演讀
[00:02:21.520 --> 00:02:22.720]  神求祢的聖靈
[00:02:22.720 --> 00:02:25.440]  在我們個人心裏運行
[00:02:25.440 --> 00:02:28.680]  讓我們在這個時間與祢相遇
[00:02:28.680 --> 00:02:31.240]  又讓我們能夠知道祢的心意
[00:02:31.240 --> 00:02:33.960]  讓我們生命因為多聽神祢的話
[00:02:33.960 --> 00:02:35.440]  生命得著改變
[00:02:35.440 --> 00:02:39.000]  並且能夠在地上經歷祢的醫治
[00:02:39.000 --> 00:02:39.760]  祢的保守
[00:02:39.760 --> 00:02:40.720]  祢的幫助
[00:02:40.720 --> 00:02:42.280]  聽我們在祢面前祈禱
[00:02:42.280 --> 00:02:45.160]  是奉主耶穌基督得勝的明智祈求
[00:02:45.160 --> 00:02:46.640]  阿們
[00:02:46.640 --> 00:02:53.120]  在《路加福音》四章十四至三十節的經文
[00:02:53.120 --> 00:02:55.600]  可以簡單分為兩個部分
[00:02:55.600 --> 00:02:57.960]  第一個部分就是十四和十五節
[00:02:57.960 --> 00:03:00.120]  是一個簡單的摘要
[00:03:00.120 --> 00:03:01.800]  而第十六節打後
[00:03:01.800 --> 00:03:04.240]  就可以說記載著耶穌基督
[00:03:04.240 --> 00:03:07.400]  祂公開服侍的情形
[00:03:07.400 --> 00:03:08.680]  這個摘要是什麼呢
[00:03:08.680 --> 00:03:09.560]  十四、十五節
[00:03:09.560 --> 00:03:11.480]  請聽我讀
[00:03:11.480 --> 00:03:15.640]  耶穌沒有聖靈的能力回到加利利
[00:03:15.640 --> 00:03:18.400]  祂的名聲就傳遍了四方
[00:03:18.400 --> 00:03:21.440]  祂在國會堂裡教訓人
[00:03:21.440 --> 00:03:26.400]  眾人都稱讚祂
[00:03:26.400 --> 00:03:29.000]  當我們看《路加福音》知道
[00:03:29.000 --> 00:03:30.400]  耶穌受完試探
[00:03:30.400 --> 00:03:34.040]  就跟著十四、十五節出現了
[00:03:34.040 --> 00:03:38.920]  其實在《路加》記載這件事件之間
[00:03:38.920 --> 00:03:43.840]  其實由受試探到去到國會堂
[00:03:43.840 --> 00:03:45.840]  有整整一年的時間
[00:03:45.840 --> 00:03:49.440]  為什麼這段時間是空白了呢
[00:03:49.440 --> 00:03:52.640]  我們再看四章二十三節
[00:03:52.640 --> 00:03:53.760]  耶穌對他們說
[00:03:53.760 --> 00:03:56.320]  「你們必引者俗語向我說
[00:03:56.320 --> 00:03:58.320]  醫生,你醫治自己吧
[00:03:58.320 --> 00:04:02.800]  我們聽見你在加伯隆所行的事
[00:04:02.800 --> 00:04:06.960]  也當行在你自己家鄉裡」
[00:04:06.960 --> 00:04:09.160]  就是說耶穌受完試探之後
[00:04:09.160 --> 00:04:15.520]  其實還在加伯隆其他地方去行祂的傳道工作
[00:04:15.520 --> 00:04:17.760]  去行祂的神蹟
[00:04:17.760 --> 00:04:19.880]  《路加》醫生只為知道
[00:04:19.880 --> 00:04:22.800]  但是祂專登沒有記載在這裡
[00:04:22.800 --> 00:04:24.440]  祂在說什麼呢
[00:04:24.440 --> 00:04:26.160]  《路加》是跟著說
[00:04:26.160 --> 00:04:31.880]  耶穌是「滿有聖靈的能力回到加利利」
[00:04:31.880 --> 00:04:36.280]  雖然這是一個很簡單的記載
[00:04:36.280 --> 00:04:39.760]  也讓我們很快聯想到之前說
[00:04:39.760 --> 00:04:42.440]  「被聖靈充滿進入曠野」
[00:04:42.440 --> 00:04:45.560]  聖靈將祂引導受試探的經歷
[00:04:45.560 --> 00:04:51.040]  也「滿有聖靈的能力開始耶穌的事工」
[00:04:51.040 --> 00:04:52.080]  重點是
[00:04:52.080 --> 00:04:54.400]  原來《路加》是想告訴我們
[00:04:54.400 --> 00:04:58.440]  耶穌也是靠著聖靈的能力去行事
[00:04:58.440 --> 00:05:00.280]  今天我們每一個基督徒
[00:05:00.280 --> 00:05:01.400]  當我們信了耶穌
[00:05:01.400 --> 00:05:02.880]  跟從耶穌的時候
[00:05:02.880 --> 00:05:05.000]  我們要靠的不是我們自己
[00:05:05.000 --> 00:05:09.160]  而是我們要靠聖靈的大能
[00:05:09.160 --> 00:05:10.960]  然後《路加》告訴我們
[00:05:10.960 --> 00:05:11.840]  四章十四節
[00:05:11.840 --> 00:05:16.040]  「他的明星就全遍四方」
[00:05:16.040 --> 00:05:18.560]  如果我們再看四章三十一節
[00:05:18.560 --> 00:05:20.440]  三十七節的話
[00:05:20.440 --> 00:05:21.680]  我們也看到
[00:05:21.680 --> 00:05:23.000]  聖經這樣說
[00:05:23.000 --> 00:05:29.600]  「於是耶穌的明星全遍了周圍地方」
[00:05:29.600 --> 00:05:30.680]  首先
[00:05:30.680 --> 00:05:33.520]  《路加》可以說是在開頭摘要了
[00:05:33.520 --> 00:05:37.480]  祂有滿有聖靈的能力去回到加里尼
[00:05:37.480 --> 00:05:41.320]  祂用「回到」這個詞毫無疑問去指
[00:05:41.320 --> 00:05:42.800]  耶穌在第一年的時間
[00:05:42.800 --> 00:05:45.640]  是曾經再經過加里尼這個地方
[00:05:45.640 --> 00:05:50.440]  而加里尼也是耶穌同年在加里尼度過
[00:05:50.440 --> 00:05:54.320]  然後耶穌在國會堂裡面教訓人
[00:05:54.320 --> 00:05:58.240]  眾人都稱讚他
[00:05:58.240 --> 00:05:59.320]  在希臘文
[00:05:59.320 --> 00:06:00.360]  在新約聖經裡面
[00:06:00.360 --> 00:06:03.080]  這個「他」是一個強調的語勢
[00:06:03.080 --> 00:06:07.480]  是襯托著祂給眾人不同的對比
[00:06:07.480 --> 00:06:10.080]  當大家在談論耶穌的時候
[00:06:10.080 --> 00:06:13.320]  祂就進入會堂裡面去教訓人
[00:06:13.320 --> 00:06:17.640]  這個可以說是我們看到耶穌用的方法
[00:06:17.640 --> 00:06:20.040]  祂沒有因為當祂出了名之後
[00:06:20.040 --> 00:06:21.320]  祂就迷失了
[00:06:21.320 --> 00:06:25.920]  祂仍然繼續去到會堂裡面去教訓人
[00:06:25.920 --> 00:06:28.840]  會堂到底是什麼呢?
[00:06:28.840 --> 00:06:31.800]  會堂的興起是因為以色列人
[00:06:31.800 --> 00:06:35.760]  去秘魯到巴比倫那段時間去出現
[00:06:35.760 --> 00:06:40.080]  會堂裡面是沒有憲制的
[00:06:40.080 --> 00:06:44.560]  不過可以說當沒有了聖殿敬拜的時候
[00:06:44.560 --> 00:06:47.920]  會堂就成為了猶太人一個聚集的地方
[00:06:47.920 --> 00:06:50.800]  在四處四山的猶太人裡面
[00:06:50.800 --> 00:06:54.680]  無論那個小鎮有十個人或者以上
[00:06:54.680 --> 00:06:57.400]  都可以設立一個會堂
[00:06:57.400 --> 00:06:59.480]  而會堂就成為了他們聚集
[00:06:59.480 --> 00:07:02.360]  和一個宗教生活的中心
[00:07:02.360 --> 00:07:05.520]  而耶穌就是進出不同地方的會堂
[00:07:05.520 --> 00:07:07.480]  在那裡去教訓人
[00:07:07.480 --> 00:07:09.160]  當我們看到十六節
[00:07:09.160 --> 00:07:10.720]  耶穌來到拿撒勒
[00:07:10.720 --> 00:07:13.160]  就是祂長大的地方
[00:07:13.160 --> 00:07:16.200]  在安息日照祂平常的規矩
[00:07:16.200 --> 00:07:20.400]  進了會堂站起來要唸聖經
[00:07:20.400 --> 00:07:22.600]  加利利其實有個意思
[00:07:22.600 --> 00:07:25.000]  是一個環的意思
[00:07:25.000 --> 00:07:29.520]  就是說在加利利周邊有很多不同的會堂的設立
[00:07:29.520 --> 00:07:32.040]  耶穌就一個一個這樣去
[00:07:32.040 --> 00:07:35.880]  而去到祂長大的地方拿撒勒
[00:07:35.880 --> 00:07:40.640]  也可以說在這個時間就開始了祂公開傳道的事工
[00:07:40.640 --> 00:07:44.040]  也可以說耶穌有一個明確的目標
[00:07:44.040 --> 00:07:46.320]  去公開祂自己的職事
[00:07:46.320 --> 00:07:48.760]  祂來到祂自己生長的地方
[00:07:48.760 --> 00:07:52.160]  那裡的人都知道祂爸爸是一個木匠
[00:07:52.160 --> 00:07:53.680]  祂也是一個木匠
[00:07:53.680 --> 00:07:57.360]  祂在那裡開始祂偉大的彌賽亞事工
[00:07:57.360 --> 00:07:59.040]  聖經這樣說
[00:07:59.040 --> 00:08:03.720]  按照著平常的規矩進了會堂
[00:08:03.720 --> 00:08:05.800]  這個是在童年開始的時候
[00:08:05.800 --> 00:08:07.320]  踏足的足跡
[00:08:07.320 --> 00:08:09.880]  祂聽到人去宣讀律法書
[00:08:09.880 --> 00:08:13.920]  當祂回想祂早年的歲月的時候
[00:08:13.920 --> 00:08:18.400]  我相信祂踏足拿撒勒的會堂的時候
[00:08:18.400 --> 00:08:20.960]  都是充滿著記憶和情感
[00:08:20.960 --> 00:08:24.360]  按照祂平常的規矩進了會堂
[00:08:24.360 --> 00:08:27.160]  也告訴我們一個很好的榜樣
[00:08:27.160 --> 00:08:30.560]  今天即使我們在很多的媒體裡面很方便
[00:08:30.560 --> 00:08:33.920]  我們上網可以聽講道
[00:08:33.920 --> 00:08:35.120]  看講道
[00:08:35.120 --> 00:08:38.680]  買很多不同的聽道的材料
[00:08:38.680 --> 00:08:41.080]  但是耶穌的榜樣也告訴我們
[00:08:41.080 --> 00:08:44.320]  我們不可以用這些東西來代替
[00:08:44.320 --> 00:08:48.720]  去神的家裡面去敬拜神
[00:08:48.720 --> 00:08:50.680]  當耶穌進入會堂之後
[00:08:50.680 --> 00:08:53.440]  祂就肩負起彌賽亞的使命
[00:08:53.440 --> 00:08:54.680]  祂就起身
[00:08:54.680 --> 00:08:57.640]  然後在當時來說是可以的
[00:08:57.640 --> 00:08:59.360]  除了祭司和文士
[00:08:59.360 --> 00:09:02.880]  其實其他人都可以有講預言的話
[00:09:02.880 --> 00:09:04.520]  都可以站起來講
[00:09:04.520 --> 00:09:07.960]  甚至他們可以有讀律法書
[00:09:07.960 --> 00:09:12.120]  先知書和聖卷的經課來學習
[00:09:12.120 --> 00:09:15.400]  有人看到耶穌去到會堂站起來的時候
[00:09:15.400 --> 00:09:19.400]  就將當日的經卷交給了耶穌
[00:09:19.400 --> 00:09:22.960]  耶穌剛剛讀到彌賽亞書
[00:09:22.960 --> 00:09:25.280]  祂就找了一段經文
[00:09:25.280 --> 00:09:29.640]  記載在彌賽亞書的61章第一和第二節
[00:09:29.640 --> 00:09:34.120]  這段經文是關於耶和華僕人的預言的一部分
[00:09:34.120 --> 00:09:36.680]  如果我們讀彌賽亞書
[00:09:36.680 --> 00:09:38.040]  其實就會發現
[00:09:38.040 --> 00:09:43.480]  跟耶穌所讀的是有一點點的不同的
[00:09:43.480 --> 00:09:45.200]  例如2號傷心的人
[00:09:45.200 --> 00:09:47.960]  耶穌是沒有引用的
[00:09:47.960 --> 00:09:54.400]  另外耶穌在講到黑暗的得釋放
[00:09:54.400 --> 00:09:56.360]  在彌賽亞書是沒有的
[00:09:56.360 --> 00:10:01.560]  很明顯這段書是根據希臘文的七十字譯本
[00:10:01.560 --> 00:10:05.240]  來讀這段經文
[00:10:05.240 --> 00:10:08.080]  我們一起起來讀
[00:10:08.080 --> 00:10:17.960]  《老家福音》四章十八、十九節
[00:10:17.960 --> 00:10:18.920]  一起讀
[00:10:18.920 --> 00:10:21.200]  主的靈在我身上
[00:10:21.200 --> 00:10:23.320]  因祂用告告我
[00:10:23.320 --> 00:10:26.040]  叫我傳福音給貧窮的人
[00:10:26.040 --> 00:10:29.280]  差遣我報告被擄的得釋放
[00:10:29.280 --> 00:10:31.200]  黑暗的得看見
[00:10:31.200 --> 00:10:33.880]  基那受壓制的得自由
[00:10:33.880 --> 00:10:36.840]  報告神閱立人的欺凌
[00:10:36.840 --> 00:10:41.520]  各位請坐
[00:10:41.520 --> 00:10:42.520]  十八字開始說
[00:10:42.520 --> 00:10:45.080]  主的靈在我身上
[00:10:45.080 --> 00:10:48.720]  原來聖靈就好像從高天降下的高柔
[00:10:48.720 --> 00:10:53.280]  是為祂的工作來告耶穌
[00:10:53.280 --> 00:10:58.120]  然後經文記載著
[00:10:58.120 --> 00:11:02.880]  這個經文是記載著耶和華僕人的工作
[00:11:02.880 --> 00:11:04.640]  這個彌賽亞的工作
[00:11:04.640 --> 00:11:09.960]  接著二十節 於是耶穌就把書卷卷起來
[00:11:09.960 --> 00:11:11.320]  交還執事
[00:11:11.320 --> 00:11:12.480]  就坐下
[00:11:12.480 --> 00:11:16.760]  會堂裡的人都定睛看著他
[00:11:16.760 --> 00:11:18.880]  當時不是這一種聖經
[00:11:18.880 --> 00:11:22.240]  而是一卷卷的卷軸
[00:11:22.240 --> 00:11:23.960]  耶穌對他們說
[00:11:23.960 --> 00:11:27.840]  今天這經應驗在你們耳中了
[00:11:27.840 --> 00:11:29.440]  眾人都稱讚他
[00:11:29.440 --> 00:11:32.560]  並稀奇他口中所出的恩言
[00:11:32.560 --> 00:11:38.600]  又說「這不是約瑟的兒子嗎?」
[00:11:38.600 --> 00:11:41.360]  這個當日發生的故事的結束
[00:11:41.360 --> 00:11:45.080]  初初讓我們看到人先承認他的話
[00:11:45.080 --> 00:11:47.640]  耶穌的話是真的滿有恩詞
[00:11:47.640 --> 00:11:50.120]  也都稀奇他所說的
[00:11:50.120 --> 00:11:52.560]  但是接著就有人這樣說
[00:11:52.560 --> 00:11:54.960]  「這個不是約瑟的兒子嗎?」
[00:11:54.960 --> 00:11:58.720]  其實背後是帶著輕視耶穌
[00:11:58.720 --> 00:12:03.320]  甚至不可以說他們不會接受耶穌所說的宣告
[00:12:03.320 --> 00:12:06.400]  雖然他們覺得耶穌所宣稱的很奇妙
[00:12:06.400 --> 00:12:11.400]  也都聽過耶穌在加伯隆所行過的事蹟、神蹟
[00:12:11.400 --> 00:12:13.200]  甚至為之感動
[00:12:13.200 --> 00:12:17.320]  但是他們似乎在逃避接受耶穌的宣稱
[00:12:17.320 --> 00:12:19.960]  「這個不是約瑟的兒子嗎?」
[00:12:19.960 --> 00:12:22.160]  他們用一種輕視的態度
[00:12:22.160 --> 00:12:25.760]  以為他們自己過去認識耶穌
[00:12:25.760 --> 00:12:29.760]  對於耶穌的出生知道得一清二楚
[00:12:29.760 --> 00:12:33.560]  主耶穌基督當然明白他們的心在想甚麼
[00:12:33.560 --> 00:12:40.400]  所以在四章二十三節就記載著耶穌怎樣回答他們
[00:12:40.400 --> 00:12:43.680]  「你們必忍者俗語向我說
[00:12:43.680 --> 00:12:45.680]  『醫生,你醫治自己吧』
[00:12:45.680 --> 00:12:48.600]  我們聽見你在加伯隆所行的事
[00:12:48.600 --> 00:12:51.960]  也當行在你自己家鄉裡。」
[00:12:51.960 --> 00:12:59.920]  「我實在告訴你們,沒有先知在自己家鄉被人越立的。」
[00:12:59.920 --> 00:13:04.800]  當耶穌說完「沒有先知在自己家鄉被人越立」之後
[00:13:04.800 --> 00:13:07.240]  他就即時舉了舊約時代
[00:13:07.240 --> 00:13:12.360]  《列王記》下記載的兩個例子
[00:13:12.360 --> 00:13:17.040]  說了神的大能如何去祝福外邦人
[00:13:17.040 --> 00:13:20.440]  他說有一個時代就是以賽亞的時候
[00:13:20.440 --> 00:13:22.920]  以色列中有很多寡婦
[00:13:22.920 --> 00:13:29.040]  神卻猜見以利亞去到西頓一個寡婦那裡
[00:13:29.040 --> 00:13:36.960]  當時那個寡婦很窮
[00:13:36.960 --> 00:13:39.720]  窮得只有一點麵粉
[00:13:39.720 --> 00:13:44.640]  才知道以利亞要求這個寡婦為她煮餅
[00:13:44.640 --> 00:13:50.640]  這個寡婦就將她僅有的,憑著信心都交出來了
[00:13:50.640 --> 00:13:57.000]  就讓這個寡婦和以利亞足足有牌吃
[00:13:57.000 --> 00:13:58.880]  這個都是信心的功課
[00:13:58.880 --> 00:14:02.000]  另外記載在以利沙的時代
[00:14:02.000 --> 00:14:08.280]  有一個掌大麻風的官員叫萊曼
[00:14:08.280 --> 00:14:11.680]  這個萊曼是敘利亞人,不是以色列人
[00:14:11.680 --> 00:14:19.400]  他就憑著信心讓他的麻風得著潔淨
[00:14:19.400 --> 00:14:24.840]  簡單地說,能夠得到神國的好處和祝福
[00:14:24.840 --> 00:14:26.600]  只是憑著信心
[00:14:26.600 --> 00:14:30.520]  不是憑著他們的族群
[00:14:30.520 --> 00:14:32.520]  不是憑著種族
[00:14:32.520 --> 00:14:36.040]  當耶穌這樣說的時候,他們是會明白的
[00:14:36.040 --> 00:14:40.080]  以致這群在會堂裡的人被激得活生生地跳
[00:14:40.080 --> 00:14:42.360]  他們很生氣,馬上想趕耶穌出城
[00:14:42.360 --> 00:14:45.880]  然後推祂下山,以後都不想聽祂說了
[00:14:45.880 --> 00:14:50.800]  這個是他們傳道開始的時候所面對的反應
[00:14:50.800 --> 00:14:56.640]  當這些人想推祂下山的時候
[00:14:56.640 --> 00:15:04.960]  聖經記載,他卻從他們中間直行過去了
[00:15:04.960 --> 00:15:10.720]  路加似乎沒有詳細說,到底耶穌是否隱形了過去
[00:15:10.720 --> 00:15:14.680]  或者是怎樣過去,在這裡沒有說明
[00:15:14.680 --> 00:15:17.960]  總之,耶穌就是這樣過去了
[00:15:17.960 --> 00:15:21.680]  很多時候我們聽耶穌自己的自稱
[00:15:21.680 --> 00:15:23.440]  「我的時候還沒有到」
[00:15:23.440 --> 00:15:27.720]  我們相信這個只是剛剛耶穌公開傳道的開始
[00:15:27.720 --> 00:15:31.400]  路加很想告訴不是猶太人的讀者知道
[00:15:31.400 --> 00:15:34.760]  當耶穌在自己的家鄉被拒絕的時候
[00:15:34.760 --> 00:15:37.200]  到後來被釘十字架受死
[00:15:37.200 --> 00:15:41.480]  而愛邦人在沒有會堂的時候
[00:15:41.480 --> 00:15:48.640]  但仍然可以得著救恩
[00:15:48.640 --> 00:15:51.680]  耶穌在這裡說
[00:15:51.680 --> 00:15:56.440]  兩個愛邦人得著神的救恩
[00:15:56.440 --> 00:16:02.280]  然後說「神月納人的欺憐」
[00:16:02.280 --> 00:16:08.200]  是說「神月納人的時代來臨了」
[00:16:08.200 --> 00:16:13.960]  「我們要好好把握機會去信靠神,去認定神」
[00:16:13.960 --> 00:16:16.520]  耶穌在這個會堂的宣告
[00:16:16.520 --> 00:16:25.000]  是應驗了以賽亞書耶和華的僕人的身份
[00:16:25.000 --> 00:16:30.160]  當耶穌以耶和華的僕人的身份被拒絕的時候
[00:16:30.160 --> 00:16:34.600]  祂的表明是告訴世上的人知道
[00:16:34.600 --> 00:16:38.160]  也是成就了以色列眾仙之祭司
[00:16:38.160 --> 00:16:40.920]  和當時的君王不能夠成就
[00:16:40.920 --> 00:16:44.640]  就是叫人從罪裏面的捆綁裏面得釋放
[00:16:44.640 --> 00:16:46.920]  並且滿有權柄地說
[00:16:46.920 --> 00:16:52.760]  「這就是欺憐,神的欺憐,神月納人的欺憐」
[00:16:52.760 --> 00:16:57.280]  當我們記得在施浸約翰在收在監裏的時候
[00:16:57.280 --> 00:17:01.200]  是記載在《馬太福音》十一章第二節開始
[00:17:01.200 --> 00:17:02.520]  他就這樣說
[00:17:02.520 --> 00:17:07.200]  「約翰在監裏聽見基督所做的事,就打發兩個門徒去」
[00:17:07.200 --> 00:17:13.040]  「問他說:那將要來的是你嗎?還是我們等候別人呢?」
[00:17:13.040 --> 00:17:16.240]  其實可以說施浸約翰都想問一下耶穌
[00:17:16.240 --> 00:17:20.400]  我們怎樣知道你就是從神而來的那個救贖主
[00:17:20.400 --> 00:17:23.760]  就是耶和華的僕人,就是那個的尼塞亞呢?
[00:17:23.760 --> 00:17:28.880]  接著在《馬太福音》十一章四節,耶穌就回答
[00:17:28.880 --> 00:17:33.120]  「你們去把所聽見、所看見的告訴約翰」
[00:17:33.120 --> 00:17:38.320]  「就是黑眼看見,瓊子行走,掌大麻風的潔淨」
[00:17:38.320 --> 00:17:47.080]  「龍子聽見,死人復活,窮人有福音傳給他們」
[00:17:47.080 --> 00:17:54.440]  當耶穌在會堂裏面講到「以利亞的時候,先知以利沙的時候」
[00:17:54.440 --> 00:17:56.160]  是想告訴他們
[00:17:56.160 --> 00:18:01.360]  這些時候,神的工作、行蹟在那裏
[00:18:01.360 --> 00:18:06.080]  今天亦都應驗在你們的耳中
[00:18:06.080 --> 00:18:10.280]  對於當時的人來說
[00:18:10.280 --> 00:18:15.480]  「黑眼看見,瓊子行走,掌大麻風的潔淨」
[00:18:15.480 --> 00:18:17.840]  「龍子聽見,死人復活」
[00:18:17.840 --> 00:18:21.560]  都是真是神的作為才可以這樣做
[00:18:21.560 --> 00:18:24.880]  更加窮人有福音傳給他們
[00:18:24.880 --> 00:18:27.840]  當時的窮人可能是沒有甚麼人理會
[00:18:27.840 --> 00:18:30.520]  今天我們這個世界又怎樣呢?
[00:18:30.520 --> 00:18:34.800]  今天我們世界仍然是有貧窮
[00:18:34.800 --> 00:18:37.080]  物質上的貧窮不用說了
[00:18:37.080 --> 00:18:39.880]  靈性的貧窮有沒有呢?
[00:18:39.880 --> 00:18:41.560]  聖經正正告訴我們
[00:18:41.560 --> 00:18:46.000]  無論是物質上的貧窮,或者靈性上的貧窮
[00:18:46.000 --> 00:18:50.960]  神都願意去關顧、願意去關心
[00:18:50.960 --> 00:18:54.960]  今天的世界有沒有被擄呢?
[00:18:54.960 --> 00:18:56.640]  今天的世界有沒有被擄呢?
[00:18:56.640 --> 00:18:59.000]  我們有沒有被擄呢?
[00:18:59.000 --> 00:19:01.880]  有些人很喜歡吃東西
[00:19:01.880 --> 00:19:04.160]  吃到可能叫做「無飲無食」
[00:19:04.160 --> 00:19:05.560]  那算不算是被擄呢?
[00:19:05.560 --> 00:19:08.240]  就是被食物所擄了
[00:19:08.240 --> 00:19:12.960]  有些人拿著手機
[00:19:12.960 --> 00:19:15.240]  可能五分鐘、三分鐘就要看一看
[00:19:15.240 --> 00:19:16.520]  不看不安心
[00:19:16.520 --> 00:19:19.800]  那是不是被手機擄了呢?
[00:19:19.800 --> 00:19:21.960]  有些人可能很喜歡工作
[00:19:21.960 --> 00:19:23.880]  工作狂的
[00:19:23.880 --> 00:19:25.680]  做到不懂得分界線
[00:19:25.680 --> 00:19:28.080]  甚麼身邊發生的事都不管
[00:19:28.080 --> 00:19:30.680]  那是不是被工作擄掠了呢?
[00:19:30.680 --> 00:19:34.280]  甚至可能在道德上沉溺色情
[00:19:34.280 --> 00:19:37.120]  可能是一種被擄
[00:19:37.120 --> 00:19:40.520]  無論是食物的被擄
[00:19:40.520 --> 00:19:42.480]  無論是工作的被擄
[00:19:42.480 --> 00:19:45.880]  都是求神讓我們有一個自制
[00:19:45.880 --> 00:19:48.160]  道德上的被擄是叫我們
[00:19:48.160 --> 00:19:50.680]  要再一次奉獻我們自己
[00:19:50.680 --> 00:19:54.120]  倚靠基督以祂為我們生命的主
[00:19:54.120 --> 00:19:56.200]  今天我們世人都知道
[00:19:56.200 --> 00:19:58.480]  當然有人看不到東西
[00:19:58.480 --> 00:20:00.560]  但是其實可能很平常
[00:20:00.560 --> 00:20:02.640]  我們都很多時候看不到東西
[00:20:02.640 --> 00:20:07.960]  譬如怎樣說呢?我比較大意一點
[00:20:07.960 --> 00:20:10.280]  有時候我會問太太
[00:20:10.280 --> 00:20:11.680]  東西放在哪裡了
[00:20:11.680 --> 00:20:13.840]  我太太說「就放在你面前」
[00:20:13.840 --> 00:20:15.800]  這些算不算是黑眼呢?
[00:20:15.800 --> 00:20:18.480]  這些黑眼很小事,有時候看不到
[00:20:18.480 --> 00:20:22.160]  但是原來昔日的那撒勒人
[00:20:22.160 --> 00:20:25.520]  他們看耶穌其實都是黑眼的
[00:20:25.520 --> 00:20:28.960]  他們用很久以前的眼光
[00:20:28.960 --> 00:20:32.760]  以為知道耶穌一清二楚
[00:20:32.760 --> 00:20:36.840]  甚至門徒都是帶著舊有的價值觀
[00:20:36.840 --> 00:20:39.600]  來參與神的工作
[00:20:39.600 --> 00:20:42.480]  甚至我們可能曾經小時候上過主一學
[00:20:42.480 --> 00:20:46.040]  都可能停在小時候主一學時對耶穌的認識
[00:20:46.040 --> 00:20:48.400]  甚至還沒有認識神的時候
[00:20:48.400 --> 00:20:51.560]  那種階段來看耶穌
[00:20:51.560 --> 00:20:55.720]  今天我們都需要被神去重塑我們的生命
[00:20:55.720 --> 00:20:59.320]  讓我們真的去認識這位主
[00:20:59.320 --> 00:21:01.080]  能夠認識我們的主
[00:21:01.080 --> 00:21:03.960]  是因為我們能夠時時回到神的身邊
[00:21:03.960 --> 00:21:06.680]  去尋求祂、去讀祂的話語
[00:21:06.680 --> 00:21:10.240]  並且去經歷到耶穌所說的釋放的能力
[00:21:10.240 --> 00:21:12.640]  在我們自己生命裡經歷過
[00:21:12.640 --> 00:21:18.040]  我們就認定耶穌是基督,是我們的主
