
[00:00:00.000 --> 00:00:08.360]  今天我選擇了這一段聖經作為今天唐慶川講的經文
[00:02:11.000 --> 00:02:12.800]  一種屬靈的福分
[00:02:12.800 --> 00:02:18.920]  上帝高瀘他的高柔
[00:02:18.920 --> 00:02:21.600]  很滿日的、很滿舍的感覺
[00:02:21.600 --> 00:02:25.720]  而後者就是大自然的恩賜
[00:02:25.720 --> 00:02:28.960]  「黑門」是一個山名
[00:02:28.960 --> 00:02:31.680]  就是以色列北部最高的山
[00:02:31.680 --> 00:02:34.280]  那個山冬天會下雪
[00:02:34.280 --> 00:02:35.800]  我也上過那個山
[00:02:35.800 --> 00:02:39.160]  有些吊車上去被人滑雪
[00:02:39.160 --> 00:02:41.560]  雖然那些雪當然不會像瑞士的雪那麼多
[00:02:41.560 --> 00:02:43.640]  但都可以夠你滑雪
[00:02:43.640 --> 00:02:47.520]  即是有一定的厚度
[00:02:47.520 --> 00:02:49.960]  我們知道大自然就是
[00:02:49.960 --> 00:02:52.000]  當春天的時候
[00:02:52.000 --> 00:02:53.800]  那些雪開始融的時候
[00:02:53.800 --> 00:02:57.080]  那些濕氣就會流下來
[00:02:57.080 --> 00:02:58.960]  以及會飄過來石鞍山
[00:02:58.960 --> 00:03:00.960]  石鞍山就在下面南面
[00:03:00.960 --> 00:03:02.520]  是比較低的地方
[00:03:02.520 --> 00:03:07.600]  那些雨露就由黑門飄過來
[00:03:07.600 --> 00:03:09.520]  滋潤那裡的大地
[00:03:09.520 --> 00:03:11.080]  很美麗的
[00:03:11.080 --> 00:03:15.040]  做一個這樣的對比
[00:03:15.040 --> 00:03:17.000]  「和睦同居」
[00:03:17.000 --> 00:03:19.960]  我們一般感覺是靜態一點的
[00:03:19.960 --> 00:03:22.680]  即是你不要搞我,我又不要搞你
[00:03:22.680 --> 00:03:27.280]  大家就不要麻煩到對方
[00:03:27.280 --> 00:03:29.080]  起碼就是這樣
[00:03:29.080 --> 00:03:33.320]  而不是動態的
[00:03:33.320 --> 00:03:38.240]  我在元朗堂第一個講章就是講「Solum」
[00:03:38.240 --> 00:03:40.240]  要提醒一下
[00:03:40.240 --> 00:03:42.360]  我有四個意思的「Solum」
[00:03:42.360 --> 00:03:43.960]  第一個就是合奏
[00:03:43.960 --> 00:03:46.360]  因為我們今天是聯合詩班
[00:03:46.360 --> 00:03:47.720]  一起演奏
[00:03:47.720 --> 00:03:51.000]  要加一些樂器就更加豐滿
[00:03:51.000 --> 00:03:52.880]  很多不同的聲部、不同的樂器
[00:03:52.880 --> 00:03:55.440]  一起奏出一個和諧的詩歌
[00:03:55.440 --> 00:03:57.760]  比較動態的感覺
[00:03:57.760 --> 00:03:59.440]  亦都是談判
[00:03:59.440 --> 00:04:03.480]  即是我們互相之間討論怎樣去解決那個問題
[00:04:03.480 --> 00:04:06.000]  又有破鏡重圓
[00:04:06.000 --> 00:04:07.800]  第四個呢
[00:04:07.800 --> 00:04:09.560]  考考大家
[00:04:09.560 --> 00:04:11.360]  多數都忘記了
[00:04:11.360 --> 00:04:13.840]  就是愛與和平
[00:04:13.840 --> 00:04:15.840]  是積極的創造
[00:04:15.840 --> 00:04:19.080]  所以平安不是靜態的
[00:04:19.080 --> 00:04:20.560]  平安是動態的
[00:04:20.560 --> 00:04:22.280]  是創造出來的
[00:04:22.280 --> 00:04:23.120]  不是坐在那裡
[00:04:23.120 --> 00:04:26.440]  我不攻擊你,你不攻擊我
[00:04:26.440 --> 00:04:27.680]  你不煩我,我不煩你
[00:04:27.680 --> 00:04:28.800]  這樣就很和平
[00:04:28.800 --> 00:04:30.600]  好像死水一潭
[00:04:30.600 --> 00:04:31.840]  不是這樣的
[00:04:31.840 --> 00:04:35.600]  它是有一種創造力的
[00:04:35.600 --> 00:04:39.280]  要明白一首詩歌
[00:04:39.280 --> 00:04:43.520]  就要知道它寫作的背景
[00:04:43.520 --> 00:04:45.840]  我亦都寫過一篇文章叫做
[00:04:45.840 --> 00:04:47.360]  「今天繼續航行」
[00:04:47.360 --> 00:04:49.640]  可能有人記得了
[00:04:49.640 --> 00:04:51.800]  不是很久之前,是六月才登出來的
[00:04:51.800 --> 00:04:54.600]  我又不是寫了很多東西
[00:04:54.600 --> 00:04:57.560]  就是講哥倫布在他的航海日誌裏面
[00:04:57.560 --> 00:05:00.480]  寫了一句說話叫做
[00:05:00.480 --> 00:05:05.200]  「我們今天繼續航行,方向西南西」
[00:05:05.200 --> 00:05:07.520]  記不記得?
[00:05:07.520 --> 00:05:11.360]  在我們的網站裏面找得到
[00:05:11.360 --> 00:05:12.600]  一句很平淡的說話
[00:05:12.600 --> 00:05:15.240]  一個船長每日的例行公事
[00:05:15.240 --> 00:05:16.480]  在他的航海日誌裏面
[00:05:16.480 --> 00:05:18.920]  他要寫下今天發生了甚麼事
[00:05:18.920 --> 00:05:20.720]  有紀錄的
[00:05:20.720 --> 00:05:24.000]  以前沒有黑盒,就是靠這個紀錄
[00:05:24.000 --> 00:05:24.880]  很平淡的
[00:05:24.880 --> 00:05:27.960]  「今天繼續航行,向一個方向行」
[00:05:27.960 --> 00:05:31.920]  當時哥倫布的船隊在北大西洋
[00:05:31.920 --> 00:05:35.840]  其實天氣是非常非常惡劣的
[00:05:35.840 --> 00:05:38.400]  而且他們的船隊裏面
[00:05:38.400 --> 00:05:41.760]  已經有些人覺得太過冒險
[00:05:41.760 --> 00:05:43.760]  甚至想劫船
[00:05:43.760 --> 00:05:47.320]  威脅哥倫布一定要回頭
[00:05:47.320 --> 00:05:50.200]  但是哥倫布是很決心
[00:05:50.200 --> 00:05:53.080]  他的船隊好像已經過了不回歸線
[00:05:53.080 --> 00:05:54.560]  即是不能回頭
[00:05:54.560 --> 00:05:56.040]  一定要向前
[00:05:56.040 --> 00:05:58.200]  所以他寫下這句說話的時候
[00:05:58.200 --> 00:06:01.080]  他說「今天我們繼續向前行」
[00:06:01.080 --> 00:06:03.760]  向西南西的方向前行
[00:06:03.760 --> 00:06:05.440]  如果我們知道當時哥倫布
[00:06:05.440 --> 00:06:09.280]  寫這一句說話的實際處境
[00:06:09.280 --> 00:06:11.400]  我們就很驚訝
[00:06:11.400 --> 00:06:15.000]  他那種勇氣
[00:06:15.000 --> 00:06:17.000]  那種堅強
[00:06:17.000 --> 00:06:19.800]  你明白了就不妥了
[00:06:19.800 --> 00:06:20.880]  保羅說
[00:06:20.880 --> 00:06:26.680]  「我們照常放膽」
[00:06:26.680 --> 00:06:29.080]  是甚麼處境呢?
[00:06:29.080 --> 00:06:34.600]  是一個性命攸關的處境裏面
[00:06:34.600 --> 00:06:35.360]  是不是?
[00:06:35.360 --> 00:06:37.880]  他教我們上上起落
[00:06:37.880 --> 00:06:39.400]  好了
[00:06:39.400 --> 00:06:41.960]  這首詩歌是甚麼背景呢?
[00:06:41.960 --> 00:06:43.600]  這首詩歌
[00:06:43.600 --> 00:06:47.920]  細細字語的讀聖經是大衛上行之詩
[00:06:47.920 --> 00:06:50.120]  好像是大衛的詩
[00:06:50.120 --> 00:06:52.760]  如果是大衛寫的詩
[00:06:52.760 --> 00:06:54.120]  就是在大衛的時代
[00:06:54.120 --> 00:06:56.520]  大衛再生的時代
[00:06:56.520 --> 00:07:00.000]  當時以色列的景況是頗理想的
[00:07:00.000 --> 00:07:00.960]  頗好的
[00:07:00.960 --> 00:07:03.920]  都有少少錦上添花
[00:07:03.920 --> 00:07:08.360]  歌頌聲評的那種氣氛
[00:07:08.360 --> 00:07:10.480]  但是聖經裏面所說的大衛的詩
[00:07:10.480 --> 00:07:12.000]  其實不一定是大衛寫的
[00:07:12.000 --> 00:07:13.720]  你可以讀聖經裏面讀到
[00:07:13.720 --> 00:07:17.320]  這個細字是大衛上行之詩
[00:07:17.320 --> 00:07:20.240]  第一個可能是大衛寫的
[00:07:20.240 --> 00:07:21.360]  第二個就是
[00:07:21.360 --> 00:07:24.280]  是寫來獻給大衛的
[00:07:24.280 --> 00:07:25.720]  我寫了一首詩
[00:07:25.720 --> 00:07:27.160]  我就獻給
[00:07:27.160 --> 00:07:30.400]  為大衛之名而寫的詩
[00:07:30.400 --> 00:07:34.320]  或者是以大衛的名義去編修的詩
[00:07:34.320 --> 00:07:38.200]  即是去搜集那些詩歌
[00:07:38.200 --> 00:07:40.400]  在希伯來文的聖經裏面
[00:07:40.400 --> 00:07:42.200]  大衛的詩
[00:07:42.200 --> 00:07:43.760]  即是冠以大衛的詩的名
[00:07:43.760 --> 00:07:46.720]  大約有三十七首
[00:07:46.720 --> 00:07:50.600]  而在稍為後期的兩約之間的時候
[00:07:50.600 --> 00:07:55.560]  即是耶穌降生之前的那四百年的時間裏面
[00:07:55.560 --> 00:07:58.080]  七十世的希臘文聖經
[00:07:58.080 --> 00:08:00.880]  就編修了八十七首
[00:08:00.880 --> 00:08:03.560]  稱之為大衛的詩
[00:08:03.560 --> 00:08:05.360]  去到耶穌的時代
[00:08:05.360 --> 00:08:06.800]  即是主前
[00:08:06.800 --> 00:08:08.080]  即是耶穌的時代
[00:08:08.080 --> 00:08:10.000]  那些猶太的拉比就說
[00:08:10.000 --> 00:08:11.360]  所有的詩篇
[00:08:11.360 --> 00:08:14.600]  整個詩篇都叫做大衛的詩篇
[00:08:14.600 --> 00:08:16.760]  所以我們自己說大衛的詩
[00:08:16.760 --> 00:08:20.120]  就不要想著它一定是大衛寫的詩
[00:08:20.120 --> 00:08:22.800]  我們就要去問一下
[00:08:22.800 --> 00:08:26.640]  這個一百三十三篇
[00:08:26.640 --> 00:08:30.040]  是一首甚麼背景的詩呢?
[00:08:30.040 --> 00:08:31.280]  不少學者都認為
[00:08:31.280 --> 00:08:33.600]  詩篇一百三十三篇
[00:08:33.600 --> 00:08:36.360]  是猶太人在主前六世紀
[00:08:36.360 --> 00:08:38.640]  被擄巴比倫
[00:08:38.640 --> 00:08:40.360]  七十年之後
[00:08:40.360 --> 00:08:43.920]  他們回歸耶路撒冷的時候
[00:08:43.920 --> 00:08:47.720]  他們的詩篇的作品
[00:08:47.720 --> 00:08:51.080]  如果要這樣去理解的話
[00:08:51.080 --> 00:08:53.560]  就要回到當時的
[00:08:53.560 --> 00:08:58.640]  猶太社會或者耶路撒冷的背景那裏看
[00:08:58.640 --> 00:09:03.000]  當猶太人被擄巴比倫七十年之後
[00:09:03.000 --> 00:09:06.040]  上帝就感動
[00:09:06.040 --> 00:09:08.000]  就解開了這個鎖
[00:09:08.000 --> 00:09:09.800]  他們就可以
[00:09:09.800 --> 00:09:11.640]  如果願意的話
[00:09:11.640 --> 00:09:15.240]  就可以回到耶路撒冷那裏居住
[00:09:15.240 --> 00:09:19.360]  以及容許他們重修聖殿
[00:09:19.360 --> 00:09:25.320]  於是就有一些很熱心的人
[00:09:25.320 --> 00:09:27.960]  如果我們讀聖經裏面的歷史書
[00:09:27.960 --> 00:09:32.360]  尼西米、以斯拉、索羅巴伯
[00:09:32.360 --> 00:09:34.840]  這些人就回來了
[00:09:34.840 --> 00:09:40.600]  也有一些居住在當地的猶太人
[00:09:40.600 --> 00:09:43.440]  號召響應就回來了
[00:09:43.440 --> 00:09:44.960]  但那個位數不是很多
[00:09:44.960 --> 00:09:49.160]  因為已經是兩代或者三代的人
[00:09:49.160 --> 00:09:53.000]  你想想我們移民到一個地方
[00:09:53.000 --> 00:09:54.360]  那些小女孩又在那裏出生
[00:09:54.360 --> 00:09:56.320]  在那裏長大
[00:09:56.320 --> 00:09:59.760]  她不容易像一條筋般拔起來回來
[00:09:59.760 --> 00:10:02.960]  所以回來的是一部分
[00:10:02.960 --> 00:10:04.360]  有很多很複雜的
[00:10:04.360 --> 00:10:08.640]  有些是很有一種民族的理想
[00:10:08.640 --> 00:10:12.040]  覺得既然上帝已經打開了門
[00:10:12.040 --> 00:10:13.640]  無論如何都要回來
[00:10:13.640 --> 00:10:17.520]  所以將所有在那裏的事業結束了回來
[00:10:17.520 --> 00:10:21.120]  也有一些在當地是無法謀生
[00:10:21.120 --> 00:10:22.360]  很艱難
[00:10:22.360 --> 00:10:24.120]  這裏也這麼難謀生
[00:10:24.120 --> 00:10:25.640]  不如我們回去吧
[00:10:25.640 --> 00:10:28.680]  那裏有一個空間
[00:10:28.680 --> 00:10:30.840]  有很多種情況
[00:10:30.840 --> 00:10:33.280]  所以研究這段歷史的學者
[00:10:33.280 --> 00:10:34.920]  都會告訴我們那個時間
[00:10:34.920 --> 00:10:43.040]  其實流浪的時間是很複雜的
[00:10:43.040 --> 00:10:45.640]  有很多事情在那裏
[00:10:45.640 --> 00:10:47.240]  他們就回來了
[00:10:47.240 --> 00:10:50.360]  回來後當地的人
[00:10:50.360 --> 00:10:53.040]  又突然湧了這麼多人回來
[00:10:53.040 --> 00:10:55.120]  又搞亂了他們的生活
[00:10:55.120 --> 00:10:57.840]  猶太人被擄之後
[00:10:57.840 --> 00:10:59.240]  他們沒有被擄
[00:10:59.240 --> 00:11:01.160]  他們留在那裏
[00:11:01.160 --> 00:11:04.040]  於是就多了很多土地
[00:11:04.040 --> 00:11:06.760]  他們就霸佔了很多土地
[00:11:06.760 --> 00:11:09.560]  他們回來又拿回土地
[00:11:09.560 --> 00:11:10.760]  你想一想
[00:11:10.760 --> 00:11:12.120]  我們元朗區都知道
[00:11:12.120 --> 00:11:14.080]  有多些外地的人下來的時候
[00:11:14.080 --> 00:11:17.600]  我們都有一些好像不接受的感覺
[00:11:17.600 --> 00:11:20.160]  你套入那個處境我們就知道
[00:11:20.160 --> 00:11:22.800]  有這個回歸的走
[00:11:22.800 --> 00:11:25.400]  所以當時以色列的領袖
[00:11:25.400 --> 00:11:33.120]  要去領導重建或整個城市和國家
[00:11:33.120 --> 00:11:38.520]  其實是非常困難的一件事
[00:11:38.520 --> 00:11:39.480]  很困難
[00:11:39.480 --> 00:11:43.080]  我們就讀幾段舊約的聖經
[00:11:43.080 --> 00:11:44.120]  尼西米記
[00:11:44.120 --> 00:11:46.040]  我們都是讀尼西米記
[00:11:46.040 --> 00:11:48.600]  不用讀太多
[00:11:48.600 --> 00:11:52.240]  尼西米記就是那段歷史的紀錄
[00:11:52.240 --> 00:12:01.280]  尼西米記第五章
[00:12:01.280 --> 00:12:03.560]  第五章第一節
[00:12:03.560 --> 00:12:07.040]  「百姓和他們的妻子大大呼號
[00:12:07.040 --> 00:12:09.960]  埋怨他們的弟兄猶太人
[00:12:09.960 --> 00:12:13.360]  有的說我們和兒女人口眾多
[00:12:13.360 --> 00:12:16.280]  必須得糧吃才能活下去」
[00:12:16.280 --> 00:12:18.600]  即是他們沒有田耕
[00:12:18.600 --> 00:12:20.120]  找不到食
[00:12:20.120 --> 00:12:22.360]  「有的說我們點壓了田地
[00:12:22.360 --> 00:12:25.680]  葡萄園房屋才得糧食充飢
[00:12:25.680 --> 00:12:27.160]  有的說我們借了錢
[00:12:27.160 --> 00:12:31.520]  賦田地和葡萄園的給稅給王
[00:12:31.520 --> 00:12:32.720]  現在我們的身體
[00:12:32.720 --> 00:12:35.320]  與我們弟兄是一樣的
[00:12:35.320 --> 00:12:42.400]  我們的兒女與他們的兒女沒有分別
[00:12:42.400 --> 00:12:46.240]  看那我們卻逼使兒女作人的奴僕
[00:12:46.240 --> 00:12:49.160]  我們有些女兒已被搶走了
[00:12:49.160 --> 00:12:50.480]  我們卻無能為力
[00:12:50.480 --> 00:12:55.560]  因為我們的田地和葡萄園已經歸給別人了」
[00:12:55.560 --> 00:12:56.680]  你讀這段聖經
[00:12:56.680 --> 00:13:00.760]  回歸回來的時候
[00:13:00.760 --> 00:13:02.520]  有一個這樣的情況
[00:13:02.520 --> 00:13:05.120]  有些人因為生活不到
[00:13:05.120 --> 00:13:07.400]  就要借別人的錢
[00:13:07.400 --> 00:13:15.360]  於是就要甚至將兒女作為一種勞動力出讓
[00:13:15.360 --> 00:13:16.240]  你讀這段聖經
[00:13:16.240 --> 00:13:18.760]  你會看到很多埋怨
[00:13:18.760 --> 00:13:21.040]  甚至有控訴
[00:13:21.040 --> 00:13:24.200]  亦都感覺到很多的壓迫
[00:13:24.200 --> 00:13:30.600]  這是尼西米的經驗
[00:13:30.600 --> 00:13:32.480]  他不是回到一個地方很歡迎
[00:13:32.480 --> 00:13:33.960]  「嘩!很好呀!很好呀!」
[00:13:33.960 --> 00:13:34.880]  不是的
[00:13:34.880 --> 00:13:44.000]  是百般艱難的時候
[00:13:44.000 --> 00:13:47.440]  我在元朗堂到來的時候
[00:13:47.440 --> 00:13:50.600]  總是有些人跟我講
[00:13:50.600 --> 00:13:58.560]  他說有些埋怨
[00:13:58.560 --> 00:14:01.720]  有些抱怨的聲音
[00:14:01.720 --> 00:14:05.640]  或者有些訴苦的聲音
[00:14:05.640 --> 00:14:09.920]  但我來了不是很多時間
[00:14:09.920 --> 00:14:15.080]  我的經驗又不多
[00:14:15.080 --> 00:14:20.600]  或者這些是過去的事情
[00:14:20.600 --> 00:14:23.200]  這個不是我的經驗
[00:14:23.200 --> 00:14:25.120]  我開這麼多次會
[00:14:25.120 --> 00:14:27.200]  出席這麼多的地方
[00:14:27.200 --> 00:14:29.920]  我覺得我們的教會
[00:14:29.920 --> 00:14:35.320]  其實都頗正常的
[00:14:35.320 --> 00:14:37.560]  是真的
[00:14:37.560 --> 00:14:40.240]  可能我們對教會有些不適當的期望
[00:14:40.240 --> 00:14:47.360]  以為教會是不會有任何強烈的溝通的
[00:14:47.360 --> 00:14:51.360]  知不知道甚麼是強烈的溝通?
[00:14:51.360 --> 00:14:53.400]  不認識這個字嗎?
[00:14:53.400 --> 00:14:58.800]  我們夫妻間有時都會有強烈的溝通
[00:14:58.800 --> 00:15:01.360]  即是把聲音放大了一點
[00:15:01.360 --> 00:15:02.880]  放大了一點的溝通
[00:15:02.880 --> 00:15:05.440]  到處都有的
[00:15:05.440 --> 00:15:07.480]  其實我們的教會
[00:15:07.480 --> 00:15:09.760]  我自己第一要讀尼西米
[00:15:09.760 --> 00:15:15.840]  是遠比尼西米的時代所遇到的情況是好很多倍
[00:15:15.840 --> 00:15:21.320]  當然我們仍然都可以更好
[00:15:21.320 --> 00:15:24.440]  做得更好
[00:15:24.440 --> 00:15:28.560]  尼西米第七章
[00:15:28.560 --> 00:15:31.320]  第一至第四節
[00:15:31.320 --> 00:15:38.240]  「城牆修完,我安了門扇門口的守衞歌唱的和利美人都已派定
[00:15:38.240 --> 00:15:44.200]  我吩咐我的兄弟哈拿尼和城堡的長官哈拿尼亞管理耶路撒冷
[00:15:44.200 --> 00:15:46.600]  因為哈拿尼亞是一個忠信的人
[00:15:46.600 --> 00:15:48.160]  敬畏神過於眾人
[00:15:48.160 --> 00:15:49.320]  我對他們說
[00:15:49.320 --> 00:15:53.400]  要等到太陽熱的時候才可以開耶路撒冷的城門
[00:15:53.400 --> 00:15:58.680]  要派耶路撒冷的居民各按班次在自己的房屋面前站崗
[00:15:58.680 --> 00:16:01.080]  他們還在站崗的時候
[00:16:01.080 --> 00:16:04.040]  就要關上城門
[00:16:04.040 --> 00:16:07.240]  門扇城又寬又大
[00:16:07.240 --> 00:16:09.440]  城中的百姓卻稀少
[00:16:09.440 --> 00:16:13.480]  房屋還沒有建造
[00:16:13.480 --> 00:16:19.960]  城市廣大的人卻是少」
[00:16:19.960 --> 00:16:22.320]  而且你看到尼西米很謹慎
[00:16:22.320 --> 00:16:24.280]  要等到太陽出來
[00:16:24.280 --> 00:16:25.360]  出來的時候是熱的
[00:16:25.360 --> 00:16:26.400]  你感覺到熱了
[00:16:26.400 --> 00:16:27.520]  太陽真的很高
[00:16:27.520 --> 00:16:30.600]  你才開那個城門
[00:16:30.600 --> 00:16:32.880]  太陽未落,你就要關上城門
[00:16:32.880 --> 00:16:35.320]  因為有威脅
[00:16:35.320 --> 00:16:37.200]  如果大家熟悉這段歷史的時候
[00:16:37.200 --> 00:16:38.720]  他們建城牆的時候
[00:16:38.720 --> 00:16:41.240]  有人要守住城門
[00:16:41.240 --> 00:16:42.560]  看住城門
[00:16:42.560 --> 00:16:45.000]  周圍的人想破壞它
[00:16:45.000 --> 00:16:48.920]  今天就不說那麼多歷史的事件了
[00:16:48.920 --> 00:16:52.520]  整個耶路撒冷是很脆弱的
[00:16:52.520 --> 00:16:54.400]  很緊張的
[00:16:54.400 --> 00:16:58.640]  而且有一點點荒涼的感覺
[00:16:58.640 --> 00:17:00.160]  因為回歸的人少
[00:17:00.160 --> 00:17:02.760]  城市廣大
[00:17:02.760 --> 00:17:07.960]  回到耶路撒冷,因為耶路撒冷是一個
[00:17:07.960 --> 00:17:11.760]  可以說是比較難居住的地方
[00:17:11.760 --> 00:17:14.920]  第一,它沒有田耕
[00:17:14.920 --> 00:17:16.520]  回到城裡的時候
[00:17:16.520 --> 00:17:18.120]  你很難一下子進入城裡
[00:17:18.120 --> 00:17:19.520]  又沒有生意做
[00:17:19.520 --> 00:17:21.840]  人少,你做不到生意
[00:17:21.840 --> 00:17:24.280]  所以人們不肯搬進耶路撒冷
[00:17:24.280 --> 00:17:26.000]  但是如果人們住在耶路撒冷
[00:17:26.000 --> 00:17:29.520]  你就沒有人力去重建耶路撒冷
[00:17:29.520 --> 00:17:31.440]  因為需要很多勞動力
[00:17:31.440 --> 00:17:34.960]  你才可以慢慢去復修耶路撒冷
[00:17:34.960 --> 00:17:38.320]  所以當時的領袖是有一個
[00:17:38.320 --> 00:17:40.560]  相當大的現實上的困難
[00:17:40.560 --> 00:17:44.280]  怎樣將人吸引來到耶路撒冷
[00:17:44.280 --> 00:17:46.560]  在這裡居住和生活呢?
[00:17:46.560 --> 00:17:48.960]  當然如果有很多人在耶路撒冷
[00:17:48.960 --> 00:17:50.000]  居住和生活
[00:17:50.000 --> 00:17:52.000]  他就可以轉動了那個城市
[00:17:52.000 --> 00:17:53.880]  但是那個時候
[00:17:53.880 --> 00:17:55.960]  城又寬又大
[00:17:55.960 --> 00:17:59.960]  城中的百姓卻稀少
[00:17:59.960 --> 00:18:04.320]  這是尼米面對的現實
[00:18:04.320 --> 00:18:07.560]  我們中華基督教會的元朗堂
[00:18:07.560 --> 00:18:11.240]  真的是很大的
[00:18:11.240 --> 00:18:12.160]  有多大呢?
[00:18:12.160 --> 00:18:14.480]  從那裡走到那裡
[00:18:14.480 --> 00:18:19.200]  如果要跑樓場也是三秒鐘
[00:18:19.200 --> 00:18:21.800]  但是你知道嗎?
[00:18:21.800 --> 00:18:26.440]  香港的教會有這麼大的地方
[00:18:26.440 --> 00:18:30.240]  我也數不了多少間
[00:18:30.240 --> 00:18:32.520]  我有些朋友來探望我
[00:18:32.520 --> 00:18:33.960]  我跟他走一圈之後
[00:18:33.960 --> 00:18:35.160]  他總是說
[00:18:35.160 --> 00:18:37.000]  很大啊
[00:18:37.000 --> 00:18:40.040]  很大啊
[00:18:40.040 --> 00:18:40.840]  是不是?
[00:18:40.840 --> 00:18:43.640]  是很大的
[00:18:43.640 --> 00:18:45.400]  是很大的
[00:18:45.400 --> 00:18:46.400]  我是很勤力的
[00:18:46.400 --> 00:18:49.440]  我經常到處走
[00:18:49.440 --> 00:18:51.840]  你試試到處走走
[00:18:51.840 --> 00:18:52.560]  是很大的
[00:18:52.560 --> 00:18:57.360]  而一個香港是尺金寸土的地方
[00:18:57.360 --> 00:18:58.720]  不是寸金尺土
[00:18:58.720 --> 00:19:01.360]  是尺金寸土
[00:19:01.360 --> 00:19:03.560]  這樣的地方
[00:19:03.560 --> 00:19:07.160]  這裡是一個非常之大的地方
[00:19:07.160 --> 00:19:09.840]  很多朋友都很羨慕
[00:19:09.840 --> 00:19:12.040]  但是我初初來的時候
[00:19:12.040 --> 00:19:15.000]  他是有少少荒涼的感覺
[00:19:15.000 --> 00:19:16.600]  這麼靜的?
[00:19:16.600 --> 00:19:18.800]  特別到黃昏日落之後
[00:19:18.800 --> 00:19:20.400]  人們都去了哪裡?
[00:19:20.400 --> 00:19:23.240]  通常日落之後人們就會回教會
[00:19:23.240 --> 00:19:24.320]  沒有人回教會的
[00:19:24.320 --> 00:19:27.480]  所以我第一個著力點就是
[00:19:27.480 --> 00:19:30.440]  怎麼樣令到人們晚上可以回教會
[00:19:30.440 --> 00:19:32.640]  教會的地方已經在這裡
[00:19:32.640 --> 00:19:35.480]  你也知道我做了一些努力
[00:19:35.480 --> 00:19:37.560]  現在又罵這麼多
[00:19:37.560 --> 00:19:39.720]  我們星期五又Happy Friday
[00:19:39.720 --> 00:19:41.560]  又要宣傳一下
[00:19:41.560 --> 00:19:43.520]  這樣就回來了
[00:19:43.520 --> 00:19:48.240]  我們希望星期六我們又可以栽培
[00:19:48.240 --> 00:19:50.760]  我們很多努力就希望
[00:19:50.760 --> 00:19:54.160]  這個地不是一個荒涼的地方
[00:19:54.160 --> 00:19:56.840]  是一個很多人氣的地方
[00:19:56.840 --> 00:20:00.280]  今天對我來說是特別有一種開心的
[00:20:00.280 --> 00:20:02.280]  很多人
[00:20:02.280 --> 00:20:04.480]  牧師總是喜歡見到很多人
