
[00:00:00.000 --> 00:00:03.220]  今日呢其實都係一個嘅機會
[00:13:16.600 --> 00:13:17.500]  但都冇得食
[00:13:17.500 --> 00:13:19.100]  咁你又知道幾慘
[00:13:19.100 --> 00:13:20.600]  但係咁樣嘅情況之下呢
[00:13:20.600 --> 00:13:22.600]  呢個細仔
[00:13:22.600 --> 00:13:26.400]  所有嘅經歷呢
[00:13:26.400 --> 00:13:28.300]  佢就發現到
[00:13:28.300 --> 00:13:30.600]  喺低谷嘅時候呢
[00:13:30.600 --> 00:13:33.700]  原來佢一無所有
[00:13:33.700 --> 00:13:36.800]  喺低谷嘅時候佢係一無所有
[00:13:36.800 --> 00:13:37.800]  喺平時嘅時候
[00:13:37.800 --> 00:13:40.100]  嘩好多嘅朋友
[00:13:40.100 --> 00:13:42.200]  稱為飲食嘅朋友
[00:13:42.200 --> 00:13:44.800]  稱為一啲
[00:13:44.800 --> 00:13:46.200]  即係大家都係
[00:13:46.200 --> 00:13:47.800]  志趣相投嘅朋友
[00:13:47.800 --> 00:13:48.700]  可能大家
[00:13:48.700 --> 00:13:51.300]  有錢嘅時候一齊講下點樣飲紅酒呀
[00:13:51.300 --> 00:13:53.000]  點樣揸靚車呀
[00:13:53.000 --> 00:13:56.200]  點樣去投資呀
[00:13:56.200 --> 00:13:58.600]  呢啲係有錢風光嘅時候
[00:13:58.600 --> 00:13:59.800]  嘩好相投嘅
[00:13:59.800 --> 00:14:01.300]  嘩大家一齊講下
[00:14:01.300 --> 00:14:02.800]  講下興趣呀
[00:14:02.800 --> 00:14:04.800]  講下點樣去旅遊呀
[00:14:04.800 --> 00:14:06.300]  點樣洗錢嘅生活嘅時候
[00:14:06.300 --> 00:14:11.300]  嘩大家意氣風發嘅日子嘅朋友
[00:14:11.300 --> 00:14:13.900]  但係喺低谷嘅時候
[00:14:13.900 --> 00:14:15.600]  就發覺
[00:14:15.600 --> 00:14:20.500]  原來其實身邊係冇朋友
[00:14:20.500 --> 00:14:21.100]  嗰啲
[00:14:21.100 --> 00:14:23.500]  大家都係平時嘅日子嘅朋友
[00:14:23.500 --> 00:14:25.100]  都係表面嘅
[00:14:25.100 --> 00:14:28.000]  講下笑就好開心
[00:14:28.000 --> 00:14:29.300]  講下飲食
[00:14:29.300 --> 00:14:31.000]  大家都志趣相投
[00:14:31.000 --> 00:14:33.500]  講下點樣享受生活
[00:14:33.500 --> 00:14:37.000]  大家都談笑風生
[00:14:37.000 --> 00:14:39.800]  但係心底
[00:14:39.800 --> 00:14:44.100]  真正可以講到心事嘅朋友
[00:14:44.100 --> 00:14:47.000]  可以分享人生嘅
[00:14:47.000 --> 00:14:48.500]  感受到嗰種虛空
[00:14:48.500 --> 00:14:49.900]  可以分享出嚟
[00:14:49.900 --> 00:14:52.200]  覺得尋求人生意義
[00:14:52.200 --> 00:14:55.000]  可以一齊傾談嘅
[00:14:55.000 --> 00:14:57.800]  發覺原來佢係冇朋友
[00:14:57.800 --> 00:14:59.600]  唔講到咁樣低谷嘅時候
[00:14:59.600 --> 00:15:02.400]  更加要搵人接濟下
[00:15:02.400 --> 00:15:05.800]  更加冇人接濟啦
[00:15:05.800 --> 00:15:07.800]  當去到低谷嘅時候
[00:15:07.800 --> 00:15:09.700]  呢個小兒子
[00:15:09.700 --> 00:15:12.600]  就發覺原來自己
[00:15:12.600 --> 00:15:13.800]  係好空洞
[00:15:13.800 --> 00:15:16.200]  個生命係好空洞
[00:15:16.200 --> 00:15:17.400]  喺平時好日子嘅時候
[00:15:17.400 --> 00:15:20.200]  樣樣嘢都覺得ok
[00:15:20.200 --> 00:15:22.100]  但係去到低谷嘅時候
[00:15:22.100 --> 00:15:24.300]  甚至乎自己生存
[00:15:24.300 --> 00:15:26.100]  我嘅人生意義係邊呢
[00:15:26.100 --> 00:15:28.300]  一世人就咁過咗咁多嘅日子之後
[00:15:28.300 --> 00:15:29.200]  返返轉頭
[00:15:29.200 --> 00:15:31.800]  又有咩意義
[00:15:31.800 --> 00:15:33.000]  一無所有
[00:15:33.000 --> 00:15:37.200]  係一個空洞嘅人生
[00:15:37.200 --> 00:15:39.300]  呢個就係嗰個細仔
[00:15:39.300 --> 00:15:41.000]  呢個就係嗰個細仔
[00:15:41.000 --> 00:15:42.400]  呢個就係呢個故事嘅當中
[00:15:42.400 --> 00:15:45.500]  其中一個嘅主角
[00:15:45.500 --> 00:15:47.200]  佢嚮往住
[00:15:47.200 --> 00:15:48.300]  以為離開咗神
[00:15:48.300 --> 00:15:49.700]  離開咗信仰
[00:15:49.700 --> 00:15:52.400]  就會得到一種無愧無束嘅自由
[00:15:52.400 --> 00:15:53.700]  佢嚮往住
[00:15:53.700 --> 00:15:55.800]  喺興昇色犬馬嘅當中
