
[00:00:00.000 --> 00:00:04.000]  約書亞記系列我們來到第十七篇取勝了
[00:01:42.000 --> 00:01:45.000]  其實人生都是這樣
[00:01:45.000 --> 00:01:48.000]  在約書亞記裏面有很多看見
[00:01:48.000 --> 00:01:50.000]  我們生命裏面的爭戰
[00:01:50.000 --> 00:01:51.000]  一些的反應
[00:01:51.000 --> 00:01:52.000]  一些的反省
[00:01:52.000 --> 00:01:54.000]  人生戰役取勝之道
[00:01:54.000 --> 00:01:57.000]  今天我想用五方面跟大家說
[00:01:57.000 --> 00:02:01.000]  是關乎焦點聚焦
[00:02:01.000 --> 00:02:04.000]  當我們今天做一個總結
[00:02:04.000 --> 00:02:05.000]  有很多地方
[00:02:05.000 --> 00:02:07.000]  可能你已經聽過
[00:02:07.000 --> 00:02:11.000]  我們在不同的講道裏面展現過出來
[00:02:11.000 --> 00:02:15.000]  但是這個FOCUS
[00:02:15.000 --> 00:02:17.000]  今天很想在當中
[00:02:17.000 --> 00:02:19.000]  再一次幫助我們
[00:02:19.000 --> 00:02:22.000]  作為一個得勝生命
[00:02:22.000 --> 00:02:23.000]  一個跟隨耶穌的門徒
[00:02:23.000 --> 00:02:26.000]  能夠在當中再一次去聚焦
[00:02:26.000 --> 00:02:28.000]  並且再一次在主面前
[00:02:28.000 --> 00:02:30.000]  去拿著這個秘訣
[00:02:30.000 --> 00:02:32.000]  第一樣東西我們想看的
[00:02:32.000 --> 00:02:34.000]  關乎F
[00:02:34.000 --> 00:02:36.000]  Fight or Flight
[00:02:36.000 --> 00:02:38.000]  真戰的決心
[00:02:38.000 --> 00:02:40.000]  真戰的決心
[00:02:40.000 --> 00:02:42.000]  我想大家還很記得
[00:02:42.000 --> 00:02:47.000]  整場進入迦南的戰役
[00:02:47.000 --> 00:02:51.000]  其實它不是在耶利哥開始
[00:02:51.000 --> 00:02:52.000]  大家還記得嗎
[00:02:52.000 --> 00:02:54.000]  當時那幫以色列人士
[00:02:54.000 --> 00:02:57.000]  在埃及地圍爐的日子
[00:02:57.000 --> 00:03:00.000]  摩西在埃及領他們出來
[00:03:00.000 --> 00:03:02.000]  然後經過紅河
[00:03:02.000 --> 00:03:04.000]  一個很偉大的神蹟
[00:03:04.000 --> 00:03:07.000]  走到這個迦南地
[00:03:07.000 --> 00:03:10.000]  其實是不需要四十年的旅程的
[00:03:10.000 --> 00:03:12.000]  為什麼會有四十年
[00:03:12.000 --> 00:03:14.000]  就是因為那個戰役
[00:03:14.000 --> 00:03:16.000]  當時他們就去到那個地方
[00:03:16.000 --> 00:03:18.000]  派了十二個探子進去
[00:03:18.000 --> 00:03:20.000]  在那個探子回來的時候
[00:03:20.000 --> 00:03:24.000]  他們發現那個地圖很肥沃
[00:03:24.000 --> 00:03:27.000]  所以那些人就帶著那些葡萄
[00:03:27.000 --> 00:03:30.000]  幾個人一起去拿著那些葡萄
[00:03:30.000 --> 00:03:31.000]  那些土產
[00:03:31.000 --> 00:03:33.000]  你想像一下
[00:03:33.000 --> 00:03:38.000]  比我們近來經常買的那些什麼波子蹄
[00:03:38.000 --> 00:03:40.000]  香菸蹄
[00:03:40.000 --> 00:03:43.000]  更大更甜更肥美
[00:03:43.000 --> 00:03:46.000]  可想而知那個地圖是多麼的肥沃
[00:03:46.000 --> 00:03:48.000]  但是探子帶來的
[00:03:48.000 --> 00:03:52.000]  不只是地圖肥沃的消息
[00:03:52.000 --> 00:03:54.000]  在另一邊廂十個探子帶來的
[00:03:54.000 --> 00:03:56.000]  就是說那裡的人
[00:03:56.000 --> 00:04:01.000]  那個亞納族人高大威猛是偉人
[00:04:01.000 --> 00:04:03.000]  在這些消息下
[00:04:03.000 --> 00:04:06.000]  帶來整個的民族
[00:04:06.000 --> 00:04:08.000]  他不相信上帝
[00:04:08.000 --> 00:04:10.000]  他甚至乎不埋怨
[00:04:10.000 --> 00:04:12.000]  你是什麼神來的
[00:04:12.000 --> 00:04:14.000]  竟然帶我們出來抗疫死
[00:04:14.000 --> 00:04:16.000]  帶我們在這個地方
[00:04:16.000 --> 00:04:18.000]  被這些偉人踩扁
[00:04:18.000 --> 00:04:21.000]  我不如找找哪一個還願意做領袖
[00:04:21.000 --> 00:04:23.000]  帶我回埃及
[00:04:23.000 --> 00:04:26.000]  所以戰役是一個很長的旅程
[00:04:26.000 --> 00:04:30.000]  剛才我講到Fight or Flight
[00:04:30.000 --> 00:04:32.000]  很多心理專家會講到
[00:04:32.000 --> 00:04:34.000]  人面對一些事情
[00:04:34.000 --> 00:04:36.000]  我們有兩個很自然的反應
[00:04:36.000 --> 00:04:38.000]  要麼就跟他死過
[00:04:38.000 --> 00:04:42.000]  要麼就Flight 走路
[00:04:42.000 --> 00:04:44.000]  面對這場戰役
[00:04:44.000 --> 00:04:46.000]  他們開頭的態度
[00:04:46.000 --> 00:04:48.000]  是要走
[00:04:48.000 --> 00:04:51.000]  是埋怨不肯做
[00:04:51.000 --> 00:04:53.000]  但是今天
[00:04:53.000 --> 00:04:56.000]  在這個約旦河西之地
[00:04:56.000 --> 00:04:58.000]  約書亞大令以色列文
[00:04:58.000 --> 00:05:00.000]  進入一場真戰的裏面
[00:05:00.000 --> 00:05:02.000]  正經這樣講約書亞幾十一章十八節
[00:05:02.000 --> 00:05:05.000]  他說約書亞或者珠王的真戰
[00:05:05.000 --> 00:05:07.000]  許多的連日
[00:05:07.000 --> 00:05:11.000]  其實長期地要去打贏一場聖戰
[00:05:11.000 --> 00:05:15.000]  裏面的決心是很重要
[00:05:15.000 --> 00:05:18.000]  黃嘉良博士在約書亞
[00:05:18.000 --> 00:05:21.000]  懂得讀這本書裏面這樣講
[00:05:21.000 --> 00:05:23.000]  他說約旦河西的應許
[00:05:23.000 --> 00:05:25.000]  催使人作出回應
[00:05:25.000 --> 00:05:29.000]  原來當人去進入加南美地
[00:05:29.000 --> 00:05:31.000]  這個是上帝給以色列文
[00:05:31.000 --> 00:05:32.000]  一個很大的應許
[00:05:32.000 --> 00:05:34.000]  而這個應許背後
[00:05:34.000 --> 00:05:36.000]  或者更高層次的裏面
[00:05:36.000 --> 00:05:39.000]  看見是上帝救贖的應許
[00:05:39.000 --> 00:05:41.000]  上帝有一個應許
[00:05:41.000 --> 00:05:45.000]  人有不同的回應和配合
[00:05:45.000 --> 00:05:46.000]  這樣講的話
[00:05:46.000 --> 00:05:49.000]  有人願意正面回應
[00:05:49.000 --> 00:05:52.000]  這就是約書亞和後來打聖戰的那幫人
[00:05:52.000 --> 00:05:55.000]  他說他們相信這個應許會實現
[00:05:55.000 --> 00:05:58.000]  並且他們以這個應許
[00:05:58.000 --> 00:05:59.000]  為他們人生的目標
[00:05:59.000 --> 00:06:01.000]  剛強壯膽起來
[00:06:01.000 --> 00:06:04.000]  並且去侍奉耶和華的態度
[00:06:04.000 --> 00:06:06.000]  去進入這個地方
[00:06:06.000 --> 00:06:08.000]  但人亦都會有負面
[00:06:08.000 --> 00:06:10.000]  我再講這個應許在這裏
[00:06:10.000 --> 00:06:14.000]  但有些人卻採取一個另外的態度
[00:06:14.000 --> 00:06:17.000]  就是他不相信耶和華的應許可以實現
[00:06:17.000 --> 00:06:19.000]  亦都不相信祂的大能
[00:06:19.000 --> 00:06:20.000]  不會敬拜祂
[00:06:20.000 --> 00:06:21.000]  亦都不跟隨祂
[00:06:21.000 --> 00:06:25.000]  不會與祂同工
[00:06:25.000 --> 00:06:27.000]  第一方面我們看到
[00:06:27.000 --> 00:06:29.000]  耶和華的應許得以成就
[00:06:29.000 --> 00:06:33.000]  是在乎人的回應裏面
[00:06:33.000 --> 00:06:35.000]  帶來互相的關係
[00:06:35.000 --> 00:06:40.000]  亦都帶來的就是前行的動力
[00:06:40.000 --> 00:06:42.000]  上帝喜悅人
[00:06:42.000 --> 00:06:45.000]  參與在祂的計劃裏面
[00:06:45.000 --> 00:06:47.000]  上帝喜悅我們
[00:06:47.000 --> 00:06:49.000]  面對生命很多的軟弱
[00:06:49.000 --> 00:06:51.000]  不足不能
[00:06:51.000 --> 00:06:52.000]  一時內心的爭戰
[00:06:52.000 --> 00:06:54.000]  你知道我們人的內心
[00:06:54.000 --> 00:06:56.000]  有很多東西
[00:06:56.000 --> 00:06:59.000]  多到不敢讓人知道
[00:06:59.000 --> 00:07:01.000]  為甚麼
[00:07:01.000 --> 00:07:02.000]  因為太骯髒了
[00:07:02.000 --> 00:07:03.000]  很多的想法
[00:07:03.000 --> 00:07:05.000]  很多的思念
[00:07:05.000 --> 00:07:08.000]  但這一場的爭戰要贏
[00:07:08.000 --> 00:07:09.000]  上帝說
[00:07:09.000 --> 00:07:11.000]  你有沒有一種爭戰的決心
[00:07:11.000 --> 00:07:13.000]  你願不願意與上帝一起
[00:07:13.000 --> 00:07:14.000]  去贏你人生的戰勝
[00:07:14.000 --> 00:07:16.000]  好樣好樣
[00:07:16.000 --> 00:07:18.000]  你的生命
[00:07:18.000 --> 00:07:19.000]  像耶穌
[00:07:19.000 --> 00:07:21.000]  第二方面我們再說
[00:07:21.000 --> 00:07:22.000]  剛才我們說到
[00:07:22.000 --> 00:07:24.000]  需要有那種正面的回應
[00:07:24.000 --> 00:07:25.000]  F
[00:07:25.000 --> 00:07:26.000]  O
[00:07:26.000 --> 00:07:33.000]  O代表這個信復根除的裏面
[00:07:33.000 --> 00:07:34.000]  正面的回應
[00:07:34.000 --> 00:07:36.000]  我們看到約書亞記這樣寫
[00:07:36.000 --> 00:07:38.000]  他說十一章十九至二十節
[00:07:38.000 --> 00:07:41.000]  這段是比較難解的經文
[00:07:41.000 --> 00:07:42.000]  他這樣說
[00:07:42.000 --> 00:07:44.000]  我們一起讀出請讀
[00:07:44.000 --> 00:07:47.000]  除了欺騙的喜悅人之外
[00:07:47.000 --> 00:07:50.000]  沒有一成與以色列人講和的
[00:07:50.000 --> 00:07:53.000]  都是以色列人爭戰奪來的
[00:07:53.000 --> 00:07:58.000]  因為耶和華的意思是要使他們心裏剛硬
[00:07:58.000 --> 00:08:00.000]  來與以色列人爭戰
[00:08:00.000 --> 00:08:02.000]  好叫他們盡刀殺滅
[00:08:02.000 --> 00:08:03.000]  不蒙憐憫
[00:08:03.000 --> 00:08:06.000]  正如耶和華所吩咐摩西的
[00:08:06.000 --> 00:08:08.000]  剛才我們說到信復應該在這裏
[00:08:08.000 --> 00:08:10.000]  有人積極回應
[00:08:10.000 --> 00:08:12.000]  也有人負面回應
[00:08:12.000 --> 00:08:16.000]  其實在整個加南的爭戰旅程
[00:08:16.000 --> 00:08:19.000]  曾經有兩批人
[00:08:19.000 --> 00:08:21.000]  那兩批在加南的人
[00:08:21.000 --> 00:08:24.000]  是不需要打仗也沒有被除滅
[00:08:24.000 --> 00:08:25.000]  第一個
[00:08:25.000 --> 00:08:26.000]  這裡聖經說了
[00:08:26.000 --> 00:08:28.000]  是欺騙
[00:08:28.000 --> 00:08:31.000]  我們曾經有一個講道裏面提過
[00:08:31.000 --> 00:08:33.000]  欺騙
[00:08:33.000 --> 00:08:35.000]  他們聽聞耶和華的作為
[00:08:35.000 --> 00:08:38.000]  他們見到以色列人有神的同在
[00:08:38.000 --> 00:08:41.000]  於是他們用一個方法
[00:08:41.000 --> 00:08:44.000]  讓以色列人不打他們的城
[00:08:44.000 --> 00:08:46.000]  並且與他們和好
[00:08:46.000 --> 00:08:48.000]  講和這種方法
[00:08:48.000 --> 00:08:52.000]  去接納並且去相信跟隨上帝
[00:08:52.000 --> 00:08:54.000]  要將這個加南美地
[00:08:54.000 --> 00:08:58.000]  讓以色列人成為他們的產業和地圖
[00:08:58.000 --> 00:09:00.000]  還有一個
[00:09:00.000 --> 00:09:02.000]  在耶利哥城之前
[00:09:02.000 --> 00:09:03.000]  那個戰役之前
[00:09:03.000 --> 00:09:04.000]  記得嗎
[00:09:04.000 --> 00:09:05.000]  叫做什麼
[00:09:05.000 --> 00:09:07.000]  拉合市
[00:09:07.000 --> 00:09:09.000]  拉合
[00:09:09.000 --> 00:09:12.000]  他住在耶利哥城的城牆裏
[00:09:12.000 --> 00:09:15.000]  當那個探子來到的時候
[00:09:15.000 --> 00:09:19.000]  他容讓他們在他家中躲藏
[00:09:19.000 --> 00:09:21.000]  他救了他們
[00:09:21.000 --> 00:09:22.000]  但是他救了之後
[00:09:22.000 --> 00:09:24.000]  他不是一片好心那麼簡單
[00:09:24.000 --> 00:09:27.000]  是他說我聽聞耶和華的作為
[00:09:27.000 --> 00:09:30.000]  我知道他的計劃並且相信他
[00:09:30.000 --> 00:09:32.000]  所以他求那些以色列探子
[00:09:32.000 --> 00:09:35.000]  到你們入侵這個城市的時候
[00:09:35.000 --> 00:09:36.000]  不要忘記我
[00:09:36.000 --> 00:09:38.000]  我和我的家要得救
[00:09:38.000 --> 00:09:39.000]  請你幫助我們
[00:09:39.000 --> 00:09:41.000]  保護我們
[00:09:41.000 --> 00:09:42.000]  所以
[00:09:42.000 --> 00:09:45.000]  基片和拉合市
[00:09:45.000 --> 00:09:47.000]  在這個戰役裏面
[00:09:47.000 --> 00:09:50.000]  他們就不需要去打仗
[00:09:50.000 --> 00:09:52.000]  聖經裏面說到
[00:09:52.000 --> 00:09:55.000]  那些人心裏剛硬
[00:09:55.000 --> 00:09:56.000]  很難解的
[00:09:56.000 --> 00:09:57.000]  很難解是因為
[00:09:57.000 --> 00:10:00.000]  他說神洗他心裏剛硬
[00:10:00.000 --> 00:10:02.000]  不過上次謝牧師說過一篇
[00:10:02.000 --> 00:10:03.000]  特別去強調
[00:10:03.000 --> 00:10:05.000]  解釋這件事
[00:10:05.000 --> 00:10:07.000]  但是我想在這個經文裏面
[00:10:07.000 --> 00:10:09.000]  再一次去看
[00:10:09.000 --> 00:10:12.000]  憐憫這裏面說到
[00:10:12.000 --> 00:10:16.000]  加拿大人拒絕回應
[00:10:16.000 --> 00:10:20.000]  他裏面沒有一份對上帝的心
[00:10:20.000 --> 00:10:23.000]  他仍同樣聽聞耶和華的作為
[00:10:23.000 --> 00:10:26.000]  見到以色列民在真戰裏面
[00:10:26.000 --> 00:10:28.000]  場場仗都贏
[00:10:28.000 --> 00:10:31.000]  但是一個一個王
[00:10:31.000 --> 00:10:34.000]  仍然堅持相信自己的能力比耶和華大
[00:10:34.000 --> 00:10:38.000]  仍然去不懇求耶和華
[00:10:38.000 --> 00:10:40.000]  所以憐憫這個字
[00:10:40.000 --> 00:10:42.000]  我們從其中看到的意義
[00:10:42.000 --> 00:10:44.000]  這個字在約書下記容有一次
[00:10:44.000 --> 00:10:46.000]  但是整個聖經裏面有25次之多
[00:10:46.000 --> 00:10:50.000]  那個原文比較多出現的一個演繹
[00:10:50.000 --> 00:10:53.000]  就是叫做懇求
[00:10:53.000 --> 00:10:57.000]  就是說他們這班人心裏剛硬
[00:10:57.000 --> 00:10:59.000]  身體就任憑他們去剛硬
[00:10:59.000 --> 00:11:02.000]  然後他們沒有去懇求耶和華
[00:11:02.000 --> 00:11:04.000]  所以他最終極
[00:11:04.000 --> 00:11:06.000]  在神的計劃裏面
[00:11:06.000 --> 00:11:12.000]  他們要得到招來那個除滅的結果
[00:11:12.000 --> 00:11:17.000]  人需要在主裏面去看見上帝的工作
[00:11:17.000 --> 00:11:20.000]  我們是不是聽聞耶和華的作為
[00:11:20.000 --> 00:11:23.000]  看見很多上帝的奇妙
[00:11:23.000 --> 00:11:26.000]  卻是不願意去回應的人
[00:11:26.000 --> 00:11:30.000]  還是我們是一班願意跟隨順服
[00:11:30.000 --> 00:11:33.000]  並且在主裏面去等候的人
[00:11:33.000 --> 00:11:38.000]  第三樣東西我們要看兩代的聯手
[00:11:38.000 --> 00:11:41.000]  F,O,C
[00:11:41.000 --> 00:11:46.000]  這個是continuation and completion
[00:11:46.000 --> 00:11:50.000]  裏面提到聖經裏面的一代與一代
[00:11:50.000 --> 00:11:52.000]  約書下記11章15節
[00:11:52.000 --> 00:11:55.000]  頂姐妹我們一起讀出這段經文請讀
[00:11:55.000 --> 00:11:58.000]  耶和華怎樣吩咐他僕人摩西
[00:11:58.000 --> 00:12:00.000]  摩西就照樣吩咐約書下
[00:12:00.000 --> 00:12:02.000]  約書下也照樣行
[00:12:02.000 --> 00:12:05.000]  凡耶和華所吩咐摩西的
[00:12:05.000 --> 00:12:09.000]  約書下沒有一件蟹枱不幸的
[00:12:09.000 --> 00:12:11.000]  耶和華吩咐摩西
[00:12:11.000 --> 00:12:14.000]  而摩西吩咐約書下
[00:12:14.000 --> 00:12:18.000]  我們後來在接下來約書下的紀錄裏面
[00:12:18.000 --> 00:12:21.000]  我們也看見約書下多次多方
[00:12:21.000 --> 00:12:25.000]  很重的吩咐他的下一代
[00:12:25.000 --> 00:12:26.000]  同樣地
[00:12:26.000 --> 00:12:32.000]  約書下跟隨他的前輩上一代摩西
[00:12:32.000 --> 00:12:36.000]  而摩西也跟著耶和華
[00:12:36.000 --> 00:12:40.000]  頂姐妹這一個戰勝之道
[00:12:40.000 --> 00:12:45.000]  是在我們一代一代的講局的關係裏面
[00:12:45.000 --> 00:12:48.000]  兩代的聯手是看得到
[00:12:48.000 --> 00:12:50.000]  譬如約書下記我們再看下一個經文
[00:12:50.000 --> 00:12:53.000]  12章6至7節
[00:12:53.000 --> 00:12:59.000]  這2王在形容約旦河東那邊
[00:12:59.000 --> 00:13:02.000]  他說伏人摩西和以色列人所擊殺的
[00:13:02.000 --> 00:13:06.000]  約旦河說伏人摩西將他們的地賜給誰為業
[00:13:06.000 --> 00:13:08.000]  而同時他講到約書下
[00:13:08.000 --> 00:13:13.000]  他說約書下和以色列人在約旦河西擊殺了諸王
[00:13:13.000 --> 00:13:17.000]  約書下將那個地分給他們為業
[00:13:17.000 --> 00:13:23.000]  是一個很平衡的演繹
[00:13:23.000 --> 00:13:24.000]  摩西這樣做
[00:13:24.000 --> 00:13:27.000]  帶著以色列人去擊殺那些
[00:13:27.000 --> 00:13:28.000]  那兩個王
[00:13:28.000 --> 00:13:31.000]  然後他分了地給兩個半支派
[00:13:31.000 --> 00:13:33.000]  然後來到約旦河西
[00:13:33.000 --> 00:13:37.000]  約書下和他的子民以色列人
[00:13:37.000 --> 00:13:39.000]  同樣去擊殺那些王
[00:13:39.000 --> 00:13:42.000]  然後他們拿了那些產業分給他們
[00:13:42.000 --> 00:13:48.000]  作為宗派宗族然後他們分配他們
[00:13:48.000 --> 00:13:52.000]  一代一代去敬畏上帝
[00:13:52.000 --> 00:13:56.000]  我不知道大家在家裡有沒有很多老人家
[00:13:56.000 --> 00:13:58.000]  好像我家裡的老人家一樣
[00:13:58.000 --> 00:14:02.000]  講來講去都是那幾個故事
[00:14:02.000 --> 00:14:04.000]  你說不是你都九十幾歲
[00:14:04.000 --> 00:14:06.000]  一百歲或者八十幾歲
[00:14:06.000 --> 00:14:12.000]  怎麼你講來講去都是你當時那種威威的故事
[00:14:12.000 --> 00:14:13.000]  是啊
[00:14:13.000 --> 00:14:15.000]  我家裡就有一個老人家
[00:14:15.000 --> 00:14:19.000]  他講來講去每次我們吃飯的時候
[00:14:19.000 --> 00:14:21.000]  他都是講我
[00:14:21.000 --> 00:14:24.000]  以前我是軍校出身的
[00:14:24.000 --> 00:14:28.000]  我是軍校吃那些沙石菊
[00:14:28.000 --> 00:14:29.000]  即是什麼
[00:14:29.000 --> 00:14:30.000]  有沙的
[00:14:30.000 --> 00:14:32.000]  那些米怎麼樣
[00:14:32.000 --> 00:14:33.000]  沒有磨好的
[00:14:33.000 --> 00:14:35.000]  不是好像那些那麼乾淨
[00:14:35.000 --> 00:14:36.000]  吃下去怎麼樣
[00:14:36.000 --> 00:14:37.000]  吃下去的胃
[00:14:37.000 --> 00:14:40.000]  我們咬的時候是雜雜聲的
[00:14:40.000 --> 00:14:43.000]  我們就問你的牙就崩了不會的
[00:14:43.000 --> 00:14:45.000]  操練了我的牙很壯
[00:14:45.000 --> 00:14:46.000]  我的胃很壯
[00:14:46.000 --> 00:14:49.000]  所以我現在就這麼壯
[00:14:49.000 --> 00:14:51.000]  他說我當年
[00:14:51.000 --> 00:14:53.000]  由哪一處去到哪一處
[00:14:53.000 --> 00:14:55.000]  一個人都沒有靠
[00:14:55.000 --> 00:14:57.000]  我現在九十幾歲
[00:14:57.000 --> 00:14:58.000]  是
[00:14:58.000 --> 00:14:59.000]  我不需要你們帶著我
[00:14:59.000 --> 00:15:01.000]  我自己都可以出街到處走
[00:15:01.000 --> 00:15:06.000]  我是軍校出身的
[00:15:06.000 --> 00:15:09.000]  這個就是我家裡
[00:15:09.000 --> 00:15:14.000]  我老爺每餐飯都會講的故事
[00:15:14.000 --> 00:15:17.000]  其實我們每一次都問相同的問題
[00:15:17.000 --> 00:15:20.000]  每一次都很想氣到他
[00:15:20.000 --> 00:15:21.000]  但是每一次
[00:15:21.000 --> 00:15:24.000]  他都帶著威威軍校的一個
[00:15:24.000 --> 00:15:27.000]  相信自己仍然高大威猛
[00:15:27.000 --> 00:15:28.000]  帥哥沒有肚腩的樣子
[00:15:28.000 --> 00:15:32.000]  去和我們這幫人吃飯
[00:15:32.000 --> 00:15:34.000]  家族就是這樣
[00:15:34.000 --> 00:15:36.000]  家庭就是這樣
[00:15:36.000 --> 00:15:38.000]  接著在你家庭裡面
[00:15:38.000 --> 00:15:39.000]  有沒有那個家庭祭壇
[00:15:39.000 --> 00:15:44.000]  是上上去數算神的恩典
[00:15:44.000 --> 00:15:48.000]  我見到無數的家庭
[00:15:48.000 --> 00:15:49.000]  是啊
[00:15:49.000 --> 00:15:51.000]  其實很多時候有趣的就是
[00:15:51.000 --> 00:15:52.000]  我們做父母
[00:15:52.000 --> 00:15:57.000]  其實子女是看到我們弱的點
[00:15:57.000 --> 00:15:58.000]  很熟悉
[00:15:58.000 --> 00:16:00.000]  很知道
[00:16:00.000 --> 00:16:03.000]  但是我們就經常都想
[00:16:03.000 --> 00:16:04.000]  他不知道的
[00:16:04.000 --> 00:16:05.000]  他沒有看到的
[00:16:05.000 --> 00:16:06.000]  不要讓他知道
[00:16:06.000 --> 00:16:09.000]  不要讓他看到
[00:16:09.000 --> 00:16:11.000]  但是在家庭裡面
[00:16:11.000 --> 00:16:13.000]  如果我們能夠坦誠相向
[00:16:13.000 --> 00:16:14.000]  將我人生裡面
[00:16:14.000 --> 00:16:17.000]  面對這些困難
[00:16:17.000 --> 00:16:19.000]  面對過這些事情
[00:16:19.000 --> 00:16:22.000]  然後我能夠告訴我兒女
[00:16:22.000 --> 00:16:24.000]  我怎樣去勝過
[00:16:24.000 --> 00:16:26.000]  怎樣走過這些路
[00:16:26.000 --> 00:16:27.000]  甚至乎我沒走過
[00:16:27.000 --> 00:16:28.000]  沒勝過
[00:16:28.000 --> 00:16:29.000]  你可不可以和我一起同行
[00:16:29.000 --> 00:16:32.000]  為我禱告
[00:16:32.000 --> 00:16:35.000]  一代接著一代
[00:16:35.000 --> 00:16:37.000]  其實神的計劃
[00:16:37.000 --> 00:16:40.000]  為神增戰這件事
[00:16:40.000 --> 00:16:42.000]  它不是停留在摩西這一代
[00:16:42.000 --> 00:16:45.000]  其實摩西已經是最威猛
[00:16:45.000 --> 00:16:46.000]  最有能力
[00:16:46.000 --> 00:16:47.000]  是神的朋友
[00:16:47.000 --> 00:16:49.000]  也是神的僕人
[00:16:49.000 --> 00:16:52.000]  但是神沒有容養這個戰役
[00:16:52.000 --> 00:16:54.000]  在摩西完成
[00:16:54.000 --> 00:16:57.000]  摩西又未得之地交給約書亞
[00:16:57.000 --> 00:17:01.000]  約書亞仍然能夠打贏三十一個王
[00:17:01.000 --> 00:17:05.000]  約大河西差不多全地都拿到了
[00:17:05.000 --> 00:17:07.000]  但是其實他所得的
[00:17:07.000 --> 00:17:08.000]  這個奪了
[00:17:08.000 --> 00:17:11.000]  在很多的字詞的演繹
[00:17:11.000 --> 00:17:12.000]  或者在味道裡面
[00:17:12.000 --> 00:17:13.000]  其實他未真的得
[00:17:13.000 --> 00:17:15.000]  裡面還有一些殘留的人
[00:17:15.000 --> 00:17:17.000]  並且有一些事情
[00:17:17.000 --> 00:17:19.000]  是要他下一代去繼承
[00:17:19.000 --> 00:17:20.000]  去攻打
[00:17:20.000 --> 00:17:22.000]  去剋成
[00:17:22.000 --> 00:17:24.000]  所以為什麼約書亞
[00:17:24.000 --> 00:17:26.000]  一直交代下去下一代
[00:17:26.000 --> 00:17:27.000]  他就提醒他們
[00:17:27.000 --> 00:17:29.000]  你們住在迦南地的時候
[00:17:29.000 --> 00:17:31.000]  仍然要謹守遵行由我吩咐
[00:17:31.000 --> 00:17:34.000]  你不要和內族這一班的迦南人通婚
[00:17:34.000 --> 00:17:36.000]  不然你的價值觀就會一直跟隨
[00:17:36.000 --> 00:17:38.000]  以致你的信仰
[00:17:38.000 --> 00:17:41.000]  你自己能在這個地方享受福樂
[00:17:41.000 --> 00:17:43.000]  就會失去
[00:17:43.000 --> 00:17:45.000]  在當中那個增戰
[00:17:45.000 --> 00:17:47.000]  是因為我們一代一代
[00:17:47.000 --> 00:17:52.000]  上帝作為真正的決策和大能
[00:17:52.000 --> 00:17:53.000]  告訴我們的下一代
[00:17:53.000 --> 00:17:56.000]  以致他們能夠得勝
[00:17:56.000 --> 00:17:59.000]  教父很想在家庭祭壇的事上
[00:17:59.000 --> 00:18:01.000]  我們一直去幫助丁智媒
[00:18:01.000 --> 00:18:03.000]  所以我希望丁智媒都為
[00:18:03.000 --> 00:18:05.000]  我們兒童的事工
[00:18:05.000 --> 00:18:07.000]  為家庭事工去禱告
[00:18:07.000 --> 00:18:09.000]  我們無論在當中
