
[00:00:00.000 --> 00:00:06.500]  我們要跟弟兄姊妹一同來看詩篇第三十篇
[00:02:40.500 --> 00:02:46.500]  或者是可以說是獻出聖殿的殿旨的時候
[00:02:46.500 --> 00:02:52.500]  那麼這個殿也可以說是家
[00:02:52.500 --> 00:02:54.500]  house也可以說家
[00:02:54.500 --> 00:02:57.500]  所以這個一些猶太人呢
[00:02:57.500 --> 00:02:59.500]  他們在蓋好一個新的家以後
[00:02:59.500 --> 00:03:03.500]  他們要把這個家這個房子獻給神
[00:03:03.500 --> 00:03:06.500]  就會叫做獻
[00:03:06.500 --> 00:03:12.500]  奉獻的時候也會用這樣的一個內容
[00:03:12.500 --> 00:03:16.500]  但是這個聖殿呢
[00:03:16.500 --> 00:03:21.500]  在聖經裡頭也是說是神的家
[00:03:21.500 --> 00:03:23.500]  所以這個獻殿呢
[00:03:23.500 --> 00:03:27.500]  我想在大衛的時候
[00:03:27.500 --> 00:03:29.500]  聖殿他還沒有蓋起來
[00:03:29.500 --> 00:03:32.500]  聖殿是在他的兒子索羅門
[00:03:32.500 --> 00:03:35.500]  做王的時候才蓋的
[00:03:35.500 --> 00:03:37.500]  所以這個大衛呢
[00:03:37.500 --> 00:03:41.500]  他沒有看到這個聖殿蓋成
[00:03:41.500 --> 00:03:43.500]  但他說他獻殿呢
[00:03:43.500 --> 00:03:47.500]  很可能就是他把這個聖殿
[00:03:47.500 --> 00:03:49.500]  要蓋那個聖殿的地址
[00:03:49.500 --> 00:03:51.500]  這個殿址
[00:03:51.500 --> 00:03:53.500]  要奉獻的時候
[00:03:53.500 --> 00:03:55.500]  他有這樣的一個感動
[00:03:55.500 --> 00:03:57.500]  就寫了這首詩歌
[00:03:57.500 --> 00:03:59.500]  那這個背景呢
[00:03:59.500 --> 00:04:03.500]  就是可以說是在大衛的晚年
[00:04:03.500 --> 00:04:07.500]  他是在歷代誌上
[00:04:07.500 --> 00:04:09.500]  這個第21章
[00:04:09.500 --> 00:04:12.500]  就會講到有一個事件的發生
[00:04:12.500 --> 00:04:18.500]  這個聖殿的地方是怎麼樣選定下來的
[00:04:18.500 --> 00:04:20.500]  怎麼奉獻給神呢
[00:04:20.500 --> 00:04:24.500]  那麼在歷代誌上的21章
[00:04:24.500 --> 00:04:26.500]  就會提到
[00:04:26.500 --> 00:04:28.500]  歷代誌上21章呢
[00:04:28.500 --> 00:04:30.500]  提到什麼事情呢
[00:04:30.500 --> 00:04:34.500]  就提到這個當大衛在晚年的時候
[00:04:34.500 --> 00:04:36.500]  他要數點人數
[00:04:36.500 --> 00:04:38.500]  他要數點一下以色列國
[00:04:38.500 --> 00:04:40.500]  我們現在還有多少人
[00:04:40.500 --> 00:04:43.500]  這可不是神所吩咐的
[00:04:43.500 --> 00:04:46.500]  神並沒有吩咐他數點這個人數
[00:04:46.500 --> 00:04:50.500]  那下面一些將軍大臣也不同意
[00:04:50.500 --> 00:04:51.500]  可是大衛呢
[00:04:51.500 --> 00:04:54.500]  就是出於他自己的心
[00:04:54.500 --> 00:04:57.500]  要來數點
[00:04:57.500 --> 00:05:01.500]  全國到底我們還有多少人
[00:05:01.500 --> 00:05:05.500]  那麼神就很不喜歡
[00:05:05.500 --> 00:05:07.500]  那麼這個就是說
[00:05:07.500 --> 00:05:11.500]  要降災給以色列人
[00:05:11.500 --> 00:05:15.500]  那麼就大衛就求神赦免
[00:05:15.500 --> 00:05:17.500]  大衛發現這個錯了
[00:05:17.500 --> 00:05:19.500]  神並不喜歡我做這個事情
[00:05:19.500 --> 00:05:22.500]  可是已經數點完了
[00:05:22.500 --> 00:05:25.500]  那麼他就求神赦免
[00:05:25.500 --> 00:05:27.500]  神就告訴他
[00:05:27.500 --> 00:05:29.500]  我給你三個選擇
[00:05:29.500 --> 00:05:31.500]  有三種的災害
[00:05:31.500 --> 00:05:33.500]  你要哪一種
[00:05:33.500 --> 00:05:35.500]  一種呢
[00:05:35.500 --> 00:05:39.500]  就是全國有三年的飢荒
[00:05:39.500 --> 00:05:41.500]  這是一個很厲害的
[00:05:41.500 --> 00:05:43.500]  全國三年
[00:05:43.500 --> 00:05:45.500]  不是一天兩天
[00:05:45.500 --> 00:05:47.500]  不是一個月兩個月
[00:05:47.500 --> 00:05:48.500]  要三年飢荒
[00:05:48.500 --> 00:05:50.500]  你想要死多少人
[00:05:50.500 --> 00:05:52.500]  第二個呢選擇呢
[00:05:52.500 --> 00:05:54.500]  三個月被敵人追趕
[00:05:54.500 --> 00:05:56.500]  這三個中間
[00:05:56.500 --> 00:05:58.500]  你要這些你的軍隊
[00:05:58.500 --> 00:06:00.500]  你的國家你的人民
[00:06:00.500 --> 00:06:03.500]  要被敵人的軍隊打進來以後追趕他
[00:06:03.500 --> 00:06:05.500]  你要追趕你們
[00:06:05.500 --> 00:06:06.500]  那這樣的話
[00:06:06.500 --> 00:06:09.500]  也是一個很大的一個災禍
[00:06:09.500 --> 00:06:10.500]  第三個呢
[00:06:10.500 --> 00:06:13.500]  就是有三天的瘟疫
[00:06:13.500 --> 00:06:18.500]  在全國發生瘟疫就三天
[00:06:18.500 --> 00:06:20.500]  大衛怎麼選呢
[00:06:20.500 --> 00:06:21.500]  三樣都不好
[00:06:21.500 --> 00:06:23.500]  三樣都要死很多人
[00:06:23.500 --> 00:06:25.500]  但大衛說呢
[00:06:25.500 --> 00:06:27.500]  我不願落在人的手中
[00:06:27.500 --> 00:06:30.500]  我情願落在神的手中
[00:06:30.500 --> 00:06:32.500]  神你懲罰我
[00:06:32.500 --> 00:06:34.500]  降禍給我
[00:06:34.500 --> 00:06:35.500]  降禍給我
[00:06:35.500 --> 00:06:37.500]  你覺得怎麼好就怎麼做
[00:06:37.500 --> 00:06:38.500]  然後呢
[00:06:38.500 --> 00:06:42.500]  神就讓他有這個三天的瘟疫
[00:06:42.500 --> 00:06:45.500]  在全國有三天瘟疫
[00:06:45.500 --> 00:06:47.500]  死了幾萬人
[00:06:47.500 --> 00:06:49.500]  三天以後瘟疫就停下來了
[00:06:49.500 --> 00:06:51.500]  所以這個是一個
[00:06:51.500 --> 00:06:53.500]  這個在對大衛說呢
[00:06:53.500 --> 00:06:57.500]  是一個很大的一個教訓
[00:06:57.500 --> 00:06:59.500]  為了自己的情願
[00:06:59.500 --> 00:07:02.500]  要看看自己國家有多麼強盛
[00:07:02.500 --> 00:07:04.500]  那麼就這些所謂人數
[00:07:04.500 --> 00:07:09.500]  結果不是神所喜歡的
[00:07:09.500 --> 00:07:11.500]  那麼就災害停了以後
[00:07:11.500 --> 00:07:13.500]  神就吩咐大衛說呢
[00:07:13.500 --> 00:07:17.500]  你到這個阿爾南河場的地方
[00:07:17.500 --> 00:07:20.500]  做一個壇獻祭給我
[00:07:20.500 --> 00:07:22.500]  現在沒有把這個災害
[00:07:22.500 --> 00:07:24.500]  只有三天已經停掉了
[00:07:24.500 --> 00:07:28.500]  那麼你要獻祭獻給神
[00:07:28.500 --> 00:07:32.500]  所以他就到這個阿爾南河場的地方
[00:07:32.500 --> 00:07:33.500]  跟阿爾南
[00:07:33.500 --> 00:07:34.500]  阿爾南是一個人
[00:07:34.500 --> 00:07:36.500]  買他這個地
[00:07:36.500 --> 00:07:38.500]  買他這塊地
[00:07:38.500 --> 00:07:40.500]  那麼他就在這地上面
[00:07:40.500 --> 00:07:44.500]  做了壇獻祭給耶和華
[00:07:44.500 --> 00:07:46.500]  那這個場地什麼地方呢
[00:07:46.500 --> 00:07:49.500]  就是聖殿的地方
[00:07:49.500 --> 00:07:51.500]  以後就在阿爾南河場上面
[00:07:51.500 --> 00:07:55.500]  蓋起了聖殿
[00:07:55.500 --> 00:07:56.500]  第一個聖殿
[00:07:56.500 --> 00:07:58.500]  第二個聖殿
[00:07:58.500 --> 00:07:59.500]  第三個聖殿
[00:07:59.500 --> 00:08:01.500]  還是在這個地方
[00:08:01.500 --> 00:08:03.500]  所以這個地方就是
[00:08:03.500 --> 00:08:05.500]  阿爾南河場呢
[00:08:05.500 --> 00:08:07.500]  就是一個聖殿的地方
[00:08:07.500 --> 00:08:12.500]  也就是神吩咐他要做壇
[00:08:12.500 --> 00:08:13.500]  要獻給
[00:08:13.500 --> 00:08:15.500]  貢獻給神的一個地方
[00:08:15.500 --> 00:08:18.500]  所以說他把這個地方獻給神
[00:08:18.500 --> 00:08:20.500]  後來蓋了聖殿
[00:08:20.500 --> 00:08:24.500]  那麼是不是這個就是獻殿的時候
[00:08:24.500 --> 00:08:25.500]  那我們就
[00:08:25.500 --> 00:08:27.500]  雖然聖經沒有明確的說
[00:08:27.500 --> 00:08:29.500]  也可以這麼體會
[00:08:29.500 --> 00:08:33.500]  就是說大衛是經過一場大的災禍以後
[00:08:33.500 --> 00:08:36.500]  神赦免了他
[00:08:36.500 --> 00:08:40.500]  讓他從這個災禍裡頭出來
[00:08:40.500 --> 00:08:46.500]  他這樣也感恩寫了這首詩歌
[00:08:46.500 --> 00:08:47.500]  這首詩歌呢
[00:08:47.500 --> 00:08:49.500]  一共有十二節
[00:08:49.500 --> 00:08:52.500]  可以分成五個小段
[00:08:52.500 --> 00:08:54.500]  那麼第一段的話呢
[00:08:54.500 --> 00:08:57.500]  他是尊崇神
[00:08:57.500 --> 00:08:59.500]  從第一節到第三節
[00:08:59.500 --> 00:09:01.500]  講到他讚美神
[00:09:01.500 --> 00:09:02.500]  尊崇神
[00:09:02.500 --> 00:09:05.500]  因為神救了他
[00:09:05.500 --> 00:09:06.500]  那麼第二段呢
[00:09:06.500 --> 00:09:10.500]  就是他從第四節到第五節
[00:09:10.500 --> 00:09:16.500]  他稱讚主的恩典乃是一生之久
[00:09:16.500 --> 00:09:20.500]  到下面這個第六節第七節
[00:09:20.500 --> 00:09:24.500]  他就回想起為什麼他失敗了
[00:09:24.500 --> 00:09:31.500]  他能夠惹成這麼大的一個審判
[00:09:31.500 --> 00:09:35.500]  就是因為他在平安穩妥的時候
[00:09:35.500 --> 00:09:37.500]  他不僅行
[00:09:37.500 --> 00:09:39.500]  他靠著自己的意志來做
[00:09:39.500 --> 00:09:42.500]  那麼第八節到第十節呢
[00:09:42.500 --> 00:09:43.500]  第四段
[00:09:43.500 --> 00:09:46.500]  就想到他在難處中間呢
[00:09:46.500 --> 00:09:49.500]  他不敢求神給他什麼
[00:09:49.500 --> 00:09:52.500]  只求神多多的憐憫他
[00:09:52.500 --> 00:09:54.500]  那麼最後呢
[00:09:54.500 --> 00:09:56.500]  到第十一節到第十二節
[00:09:56.500 --> 00:09:59.500]  仍然以稱謝主
[00:09:59.500 --> 00:10:00.500]  直到永遠
[00:10:00.500 --> 00:10:01.500]  作為結束
[00:10:01.500 --> 00:10:04.500]  所以第一段是感謝神
[00:10:04.500 --> 00:10:05.500]  稱崇神
[00:10:05.500 --> 00:10:09.500]  到最後一段仍然是要稱謝神
[00:10:09.500 --> 00:10:13.500]  那我們就來看看每一段的情況
[00:10:13.500 --> 00:10:17.500]  我們先來看第一段
[00:10:17.500 --> 00:10:19.500]  尊崇神
[00:10:19.500 --> 00:10:23.500]  因為他的拯救
[00:10:23.500 --> 00:10:25.500]  尊崇的意思呢
[00:10:25.500 --> 00:10:31.500]  就是一個極力讚美的意思
[00:10:31.500 --> 00:10:33.500]  不是一般的讚美
[00:10:33.500 --> 00:10:37.500]  而是極盡的他的力量來讚美
[00:10:37.500 --> 00:10:41.500]  因為神是把大衛高舉
[00:10:41.500 --> 00:10:46.500]  所以大衛就要極力的來稱崇神
[00:10:46.500 --> 00:10:51.500]  神是從三方面來拯救大衛
[00:10:51.500 --> 00:10:53.500]  從三界聖經裡頭
[00:10:53.500 --> 00:10:56.500]  第一段是第一節
[00:10:56.500 --> 00:11:01.500]  神把他從仇敵的手中救出來
[00:11:01.500 --> 00:11:03.500]  救出來呢
[00:11:03.500 --> 00:11:04.500]  在第一節裡頭
[00:11:04.500 --> 00:11:07.500]  因為你曾提拔我
[00:11:07.500 --> 00:11:10.500]  提拔就是救的意思
[00:11:10.500 --> 00:11:11.500]  這個救呢
[00:11:11.500 --> 00:11:13.500]  是一個很厲害的救
[00:11:13.500 --> 00:11:16.500]  這個救就是提拔
[00:11:16.500 --> 00:11:18.500]  就是從深處
[00:11:18.500 --> 00:11:20.500]  從井裡頭把他拉上來
[00:11:20.500 --> 00:11:22.500]  當一個人掉到井裡頭的時候
[00:11:22.500 --> 00:11:24.500]  他自己爬不上來的
[00:11:24.500 --> 00:11:27.500]  一定有人要弄個繩子給他
[00:11:27.500 --> 00:11:31.500]  想辦法從井的底下把他給拉上來
[00:11:31.500 --> 00:11:34.500]  他就知道自己所遇到的災禍危險
[00:11:34.500 --> 00:11:37.500]  就好像一個人掉到井裡頭
[00:11:37.500 --> 00:11:40.500]  完全沒有什麼幫助
[00:11:40.500 --> 00:11:41.500]  但是神呢
[00:11:41.500 --> 00:11:45.500]  把他從井裡面深處把他給救出來
[00:11:45.500 --> 00:11:49.500]  所以他要稱崇神
[00:11:49.500 --> 00:11:52.500]  所以這樣的話呢
[00:11:52.500 --> 00:11:55.500]  他說這樣的救出來呢
[00:11:55.500 --> 00:11:58.500]  就不叫仇敵向我拔腰了
[00:11:58.500 --> 00:12:01.500]  因為當崇神的人失敗的時候
[00:12:01.500 --> 00:12:05.500]  就給仇敵拔腰的機會
[00:12:05.500 --> 00:12:09.500]  當被神救出來以後
[00:12:09.500 --> 00:12:12.500]  仇敵就沒有再有機會
[00:12:12.500 --> 00:12:14.500]  來向神拔腰了
[00:12:14.500 --> 00:12:16.500]  所以我們犯罪的時候
[00:12:16.500 --> 00:12:18.500]  最高興的是誰呢
[00:12:18.500 --> 00:12:19.500]  撒旦
[00:12:19.500 --> 00:12:20.500]  撒旦看見你犯罪
[00:12:20.500 --> 00:12:21.500]  他最高興的
[00:12:21.500 --> 00:12:22.500]  因為這一下的話
[00:12:22.500 --> 00:12:25.500]  神得不到榮耀
[00:12:25.500 --> 00:12:26.500]  所以第一個
[00:12:26.500 --> 00:12:29.500]  他歌頌神是救了他
[00:12:29.500 --> 00:12:33.500]  把他從仇敵手中給救出來
[00:12:33.500 --> 00:12:34.500]  第二個呢
[00:12:34.500 --> 00:12:35.500]  第二節說呢
[00:12:35.500 --> 00:12:37.500]  耶華我的神啊
[00:12:37.500 --> 00:12:38.500]  我曾呼救你
[00:12:38.500 --> 00:12:40.500]  你醫治了我
[00:12:40.500 --> 00:12:41.500]  那這個醫治呢
[00:12:41.500 --> 00:12:43.500]  不單單是身體的醫治
[00:12:43.500 --> 00:12:46.500]  更重要的是靈性的醫治
[00:12:46.500 --> 00:12:48.500]  我們身體重要
[00:12:48.500 --> 00:12:51.500]  但是我們的靈性也更重要
[00:12:51.500 --> 00:12:52.500]  那麼就說到
[00:12:52.500 --> 00:12:54.500]  神醫治他
[00:12:54.500 --> 00:12:56.500]  他靈頭出了毛病了
[00:12:56.500 --> 00:12:58.500]  所以神醫治了他
[00:12:58.500 --> 00:13:01.500]  藉著這些遇到的一些難處
[00:13:01.500 --> 00:13:04.500]  一些情形來醫治了他
[00:13:04.500 --> 00:13:08.500]  叫他仍然能夠來歸向神
[00:13:08.500 --> 00:13:10.500]  第三個呢
[00:13:10.500 --> 00:13:12.500]  使他存活
[00:13:12.500 --> 00:13:13.500]  使他存活
[00:13:13.500 --> 00:13:15.500]  不至於下坑
[00:13:15.500 --> 00:13:17.500]  或者可以翻譯成呢
[00:13:17.500 --> 00:13:20.500]  你叫我
[00:13:20.500 --> 00:13:23.500]  在那些下到坑裡的人呢
[00:13:23.500 --> 00:13:25.500]  你叫我活過來
[00:13:25.500 --> 00:13:27.500]  本來我是下到坑裡頭了
[00:13:27.500 --> 00:13:28.500]  但是呢
[00:13:28.500 --> 00:13:30.500]  你叫我能夠活過來
[00:13:30.500 --> 00:13:32.500]  叫我能夠出來
[00:13:32.500 --> 00:13:33.500]  所以你看
[00:13:33.500 --> 00:13:35.500]  他為什麼稱眾神呢
[00:13:35.500 --> 00:13:37.500]  有這三方面的原因
[00:13:37.500 --> 00:13:38.500]  一個
[00:13:38.500 --> 00:13:41.500]  神把他從仇敵手中救出來了
[00:13:41.500 --> 00:13:42.500]  第二個
[00:13:42.500 --> 00:13:43.500]  神醫治了他
[00:13:43.500 --> 00:13:47.500]  使他的靈性能夠恢復過來
[00:13:47.500 --> 00:13:48.500]  第三個呢
[00:13:48.500 --> 00:13:50.500]  叫他不至於死亡
[00:13:50.500 --> 00:13:54.500]  能夠從死亡中間被救出來
[00:13:54.500 --> 00:13:57.500]  這是第一節到第三節說到
[00:13:57.500 --> 00:14:00.500]  他極力地稱眾神
[00:14:00.500 --> 00:14:02.500]  所以這個是一個
[00:14:02.500 --> 00:14:04.500]  大衛從心裡頭
[00:14:04.500 --> 00:14:06.500]  用盡他的力量
[00:14:06.500 --> 00:14:10.500]  來感謝稱眾神的一個原因
[00:14:10.500 --> 00:14:16.500]  第二個
[00:14:16.500 --> 00:14:17.500]  第二段我們看到的
[00:14:17.500 --> 00:14:21.500]  他稱讚主的恩典一生之久
[00:14:21.500 --> 00:14:26.500]  所以他在第四節說
[00:14:26.500 --> 00:14:27.500]  耶和華的聖名呢
[00:14:27.500 --> 00:14:29.500]  你們要歌頌他
[00:14:29.500 --> 00:14:32.500]  稱讚他可紀念的聖名
[00:14:32.500 --> 00:14:36.500]  大衛就要呼籲眾聖徒
[00:14:36.500 --> 00:14:39.500]  一起來歌頌這位聖潔的神
[00:14:39.500 --> 00:14:42.500]  聖潔不是單單指到
[00:14:42.500 --> 00:14:44.500]  聖潔毫無瑕疵
[00:14:44.500 --> 00:14:47.500]  他沒有缺點
[00:14:47.500 --> 00:14:48.500]  神是沒有缺點
[00:14:48.500 --> 00:14:49.500]  他沒有錯誤
[00:14:49.500 --> 00:14:51.500]  就不是單單這方面聖潔
[00:14:51.500 --> 00:14:53.500]  聖潔乃至提到他
[00:14:53.500 --> 00:14:56.500]  跟眾與眾不同
[00:14:56.500 --> 00:14:58.500]  就事實上沒有一樣東西
[00:14:58.500 --> 00:14:59.500]  沒有一個人
[00:14:59.500 --> 00:15:01.500]  能夠跟神相比的
[00:15:01.500 --> 00:15:03.500]  他是聖潔的神
[00:15:03.500 --> 00:15:06.500]  他是獨一無二的眾神
[00:15:06.500 --> 00:15:10.500]  這是他要叫眾人一起來稱頌
[00:15:10.500 --> 00:15:15.500]  他說你的名是配得稱頌的
[00:15:15.500 --> 00:15:17.500]  所以這個
[00:15:17.500 --> 00:15:21.500]  在以賽亞書第六章也提到
[00:15:21.500 --> 00:15:25.500]  當以賽亞在意象中間
[00:15:25.500 --> 00:15:29.500]  看見主神高高坐在寶座上
[00:15:29.500 --> 00:15:35.500]  而且還看到有撒拉伯天使在唱歌
[00:15:35.500 --> 00:15:38.500]  說聖哉聖哉聖哉
[00:15:38.500 --> 00:15:41.500]  所以這個是一個最高的讚美
[00:15:41.500 --> 00:15:44.500]  讚美神是聖潔的神
[00:15:44.500 --> 00:15:46.500]  是聖的神
[00:15:46.500 --> 00:15:48.500]  與眾不同
[00:15:48.500 --> 00:15:50.500]  意義上沒有一個人
[00:15:50.500 --> 00:15:54.500]  在臨界中間也沒有一樣的東西
[00:15:54.500 --> 00:15:56.500]  可以跟神來比較的
[00:15:56.500 --> 00:15:59.500]  他是獨一無二的眾神
[00:15:59.500 --> 00:16:02.500]  我們講到這位神
[00:16:02.500 --> 00:16:07.500]  他說他也是有憐憫有恩典的神
[00:16:07.500 --> 00:16:09.500]  他不輕易發怒
[00:16:09.500 --> 00:16:12.500]  而且他樂意赦免罪
[00:16:12.500 --> 00:16:15.500]  神很願意赦免人的罪
[00:16:15.500 --> 00:16:19.500]  只要是人來到神面前認罪違改
[00:16:19.500 --> 00:16:20.500]  神就赦免
[00:16:20.500 --> 00:16:22.500]  他很樂意赦免
[00:16:22.500 --> 00:16:24.500]  所以在這一說
[00:16:24.500 --> 00:16:29.500]  他說因為他的怒氣不過是轉眼之間
[00:16:29.500 --> 00:16:33.500]  他的恩典乃是一生之久
[00:16:33.500 --> 00:16:39.500]  說到怒氣跟恩典的比較
[00:16:39.500 --> 00:16:41.500]  神發怒的話
[00:16:41.500 --> 00:16:44.500]  他會說不過是轉眼之間
[00:16:44.500 --> 00:16:46.500]  很短的時間就過去了
[00:16:46.500 --> 00:16:49.500]  神的怒氣不是一直一直的
[00:16:49.500 --> 00:16:52.500]  一直他不肯止息的
[00:16:52.500 --> 00:16:55.500]  他就發怒不過一很短的時間
[00:16:55.500 --> 00:16:59.500]  但是他的恩典卻是一生之久
[00:16:59.500 --> 00:17:03.500]  這個轉眼之間跟一生之久
[00:17:03.500 --> 00:17:06.500]  你要比較起來相差有多大
[00:17:06.500 --> 00:17:13.500]  就看見神是一位滿有憐憫滿有恩典的神
[00:17:13.500 --> 00:17:19.500]  所以當以色列人在曠野裡頭
[00:17:19.500 --> 00:17:24.500]  背叛了神去拜金牛圖的時候
[00:17:24.500 --> 00:17:27.500]  神就跟摩西說
[00:17:27.500 --> 00:17:29.500]  我要把這些人滅掉
[00:17:29.500 --> 00:17:32.500]  要讓你的後裔來代替他們
[00:17:32.500 --> 00:17:36.500]  摩西就為以色列禱告
[00:17:36.500 --> 00:17:40.500]  是以色列流行的摩西的禱告
[00:17:40.500 --> 00:17:43.500]  所以在《出埃及記》第三十四章
[00:17:43.500 --> 00:17:46.500]  神就向摩西宣告說
[00:17:46.500 --> 00:17:51.500]  他說耶和華是有憐憫有恩典的神
[00:17:51.500 --> 00:17:53.500]  他不輕易發怒
[00:17:53.500 --> 00:17:58.500]  並且他有公正的慈愛和誠實
[00:17:58.500 --> 00:18:02.500]  他為千萬人純慈愛
[00:18:02.500 --> 00:18:04.500]  他是赦免罪惡
[00:18:04.500 --> 00:18:06.500]  赦免過犯
[00:18:06.500 --> 00:18:09.500]  赦免人的罪孽
[00:18:09.500 --> 00:18:12.500]  神是有憐憫
[00:18:12.500 --> 00:18:15.500]  你不要看見神很厲害
[00:18:15.500 --> 00:18:18.500]  人犯罪了神就刑罰
[00:18:18.500 --> 00:18:20.500]  神就降獲
[00:18:20.500 --> 00:18:26.500]  但是更要看到神是滿有憐憫滿有慈愛
[00:18:26.500 --> 00:18:28.500]  因為他是公義的神
[00:18:28.500 --> 00:18:29.500]  人犯了罪
[00:18:29.500 --> 00:18:32.500]  那麼他一定要有誠摯的
[00:18:32.500 --> 00:18:37.500]  但是他的心並不甘心使人失敗
[00:18:37.500 --> 00:18:40.500]  不甘心使人受苦
[00:18:40.500 --> 00:18:43.500]  所以就講到
[00:18:43.500 --> 00:18:45.500]  大衛就體會這個
[00:18:45.500 --> 00:18:48.500]  他說神向我發怒
[00:18:48.500 --> 00:18:50.500]  不過就是轉眼之間
[00:18:50.500 --> 00:18:52.500]  很快就過去了
[00:18:52.500 --> 00:18:54.500]  可是這個恩典難是一生
[00:18:54.500 --> 00:18:59.500]  大衛要想到他從小到他老年的時候
[00:18:59.500 --> 00:19:06.500]  這個時候大衛已經離世的日子並不是很多了
[00:19:06.500 --> 00:19:08.500]  一生中間他回憶起來
[00:19:08.500 --> 00:19:10.500]  都是神的恩典
[00:19:10.500 --> 00:19:12.500]  如果不是神的恩典
[00:19:12.500 --> 00:19:16.500]  他不能夠在神手中被神所用
[00:19:16.500 --> 00:19:20.500]  不能夠在李治郭的王位上面
[00:19:20.500 --> 00:19:24.500]  不能夠看見他的國家興旺
[00:19:24.500 --> 00:19:26.500]  百姓鴻圖
[00:19:26.500 --> 00:19:28.500]  他說都是神的恩典
[00:19:28.500 --> 00:19:30.500]  一生之久
[00:19:30.500 --> 00:19:37.500]  所以我想這也是我們每個信主的人都有這樣的體會
[00:19:37.500 --> 00:19:42.500]  神因著我們做錯事情
[00:19:42.500 --> 00:19:44.500]  因著我們犯罪
[00:19:44.500 --> 00:19:46.500]  因著我們離開祂
[00:19:46.500 --> 00:19:47.500]  我們失敗了
[00:19:47.500 --> 00:19:49.500]  祂會發怒
[00:19:49.500 --> 00:19:51.500]  祂會來管教我們
[00:19:51.500 --> 00:19:53.500]  祂會懲治我們
[00:19:53.500 --> 00:19:57.500]  所以我們一生中間有失敗
[00:19:57.500 --> 00:19:58.500]  神有管教
[00:19:58.500 --> 00:20:00.500]  但是我們感謝神
[00:20:00.500 --> 00:20:03.500]  祂是滿有恩典
[00:20:03.500 --> 00:20:05.500]  滿有美女的神
[00:20:05.500 --> 00:20:09.500]  祂的恩典難是一生之久
[00:20:09.500 --> 00:20:14.500]  所以這些聖經給我的印象是很深的
[00:20:14.500 --> 00:20:20.500]  我就在這個四十年以前
[00:20:20.500 --> 00:20:23.500]  在我這一生中間
[00:20:23.500 --> 00:20:25.500]  可以說這個四十年以前
[00:20:25.500 --> 00:20:27.500]  那次的災禍的話
[00:20:27.500 --> 00:20:29.500]  可以說是第二個大災禍
[00:20:29.500 --> 00:20:33.500]  第一個大災禍是我在二十多歲的時候
[00:20:33.500 --> 00:20:36.500]  因為這個政府的運動來了以後
