
[00:00:00.000 --> 00:00:04.600]  很高興再一次在這個港台和大家見面
[00:02:06.600 --> 00:02:11.000]  他說真真假假,只要相信他就可以了
[00:02:11.000 --> 00:02:11.800]  是嗎?
[00:02:11.800 --> 00:02:14.000]  他說真的可以害怕
[00:02:14.000 --> 00:02:16.000]  假的可能更加好
[00:02:16.000 --> 00:02:20.600]  有時真的東西是不想聽的
[00:02:20.600 --> 00:02:24.600]  有些人跟你講真心說話是不想聽的
[00:02:24.600 --> 00:02:27.600]  因為可能真心說話是很難聽的
[00:02:27.600 --> 00:02:30.600]  假假的說話反而好
[00:02:30.600 --> 00:02:33.200]  他說真與假有何用?不如體化了它
[00:02:33.200 --> 00:02:35.200]  今日我們就體化了
[00:02:35.200 --> 00:02:37.200]  因為真可以變假
[00:02:37.200 --> 00:02:38.400]  假可以變真
[00:02:38.400 --> 00:02:39.600]  亦都可以當真
[00:02:39.600 --> 00:02:43.400]  真假的界線開始分得不清楚的時候
[00:02:43.400 --> 00:02:48.400]  就好像黑與白的界線已經開始模糊不清
[00:02:48.400 --> 00:02:50.000]  有很多是灰色的
[00:02:50.000 --> 00:02:51.800]  都不知道哪樣是對哪樣是錯
[00:02:51.800 --> 00:02:54.600]  這就是今日我們21世紀
[00:02:54.600 --> 00:02:59.000]  我們信徒所遇到的一個很大的問題
[00:02:59.000 --> 00:03:01.200]  最近我收到很多
[00:03:01.200 --> 00:03:03.000]  最怕這些的
[00:03:03.000 --> 00:03:05.400]  不明來歷的電話
[00:03:05.400 --> 00:03:07.400]  OK?不明來歷
[00:03:07.400 --> 00:03:10.400]  這幾個月特別多
[00:03:10.400 --> 00:03:15.400]  我經常覺得可能有人黑了我們教會的群組
[00:03:15.400 --> 00:03:18.400]  因為我問了很多教會的弟兄姊妹都收到很多
[00:03:18.400 --> 00:03:20.400]  又知道我們是中國人
[00:03:20.400 --> 00:03:24.400]  有時聽的是一個講國語的
[00:03:24.400 --> 00:03:26.400]  通常國語的錄音
[00:03:26.400 --> 00:03:30.400]  有時是講英文的
[00:03:30.400 --> 00:03:34.000]  通常都是一些執法部門打給我的
[00:03:34.000 --> 00:03:37.600]  海關又說我的包裹被扣留了
[00:03:37.600 --> 00:03:40.600]  需要怎樣怎樣怎樣,通常我不會聽下去的
[00:03:40.600 --> 00:03:45.600]  有稅務局又說我欠了多少稅
[00:03:45.600 --> 00:03:49.600]  如果24小時內不解決又要拉又要鎖
[00:03:49.600 --> 00:03:53.600]  我相信如果真的是瞞稅人真的會害怕的
[00:03:53.600 --> 00:03:58.600]  所以有時都要自己如果真的不是那麼清的話
[00:03:58.600 --> 00:04:00.600]  就會上當
[00:04:00.600 --> 00:04:06.600]  又說銀行打來,又說你的密碼被人盜用
[00:04:06.600 --> 00:04:11.600]  你需要進去某個網站更改,確認你的身份
[00:04:11.600 --> 00:04:13.600]  不然錢就沒有了
[00:04:13.600 --> 00:04:16.600]  又有中國大使館打來,說你申請過護照
[00:04:16.600 --> 00:04:19.600]  中國護照被扣留了,又要怎樣怎樣
[00:04:19.600 --> 00:04:21.600]  我說我都沒有申請過中國護照
[00:04:21.600 --> 00:04:23.600]  可能他知道我中國人名字
[00:04:23.600 --> 00:04:26.600]  所以這些事實在是很滋擾的
[00:04:26.600 --> 00:04:29.600]  因為每次打來都是不同電話
[00:04:29.600 --> 00:04:32.600]  所以你都封鎖都封鎖不完
[00:04:32.600 --> 00:04:35.600]  我最忙的時候,我在看證的時候他就打來了
[00:04:35.600 --> 00:04:38.600]  我不知道是不是緊不緊要,不知道應不應該聽
[00:04:38.600 --> 00:04:40.600]  他又真的很困擾
[00:04:40.600 --> 00:04:46.600]  但一句到底就是今天的網上有很多都是假的東西
[00:04:46.600 --> 00:04:50.600]  真假已經是分得不清楚了
[00:04:50.600 --> 00:04:53.600]  很多時候我們就被人欺騙
[00:04:53.600 --> 00:04:57.600]  我們很多很多今天的信息有時不是欺騙的
[00:04:57.600 --> 00:05:00.600]  有很多所謂網上的資訊
[00:05:00.600 --> 00:05:03.600]  那些人傳出來,一個傳一個一個傳一個
[00:05:03.600 --> 00:05:06.600]  傳得多,我們就以為是真
[00:05:06.600 --> 00:05:09.600]  但聖經很清楚告訴我們第一件事
[00:05:09.600 --> 00:05:12.600]  就是真理一定是從神而來的
[00:05:12.600 --> 00:05:15.600]  因為耶穌就是真理
[00:05:15.600 --> 00:05:18.600]  在約翰福音那裏
[00:05:18.600 --> 00:05:23.600]  約翰說:律法本是藉著摩西傳的
[00:05:23.600 --> 00:05:28.600]  因典和真理都是由耶穌基督來的
[00:05:28.600 --> 00:05:31.600]  很清楚,在新的時代
[00:05:31.600 --> 00:05:36.600]  因典和真理都是從耶穌來的
[00:05:36.600 --> 00:05:40.600]  不是從人來的,不是從世界來的
[00:05:40.600 --> 00:05:44.600]  因為這個世界有很多東西是假的
[00:05:44.600 --> 00:05:49.600]  而且我們很難分辨得它是真的假的
[00:05:49.600 --> 00:05:53.600]  我們用了人的罪,人的軟弱去分辨
[00:05:53.600 --> 00:05:55.600]  很多時候都是錯的
[00:05:55.600 --> 00:05:58.600]  很多時候你的心已經幫了哪一邊
[00:05:58.600 --> 00:06:01.600]  你看那些東西就是這樣
[00:06:01.600 --> 00:06:06.600]  你不會用一個公正的角度去判斷一件事的真假
[00:06:06.600 --> 00:06:08.600]  真理不是從人而來的
[00:06:08.600 --> 00:06:13.600]  不是誰大聲,誰大誰惡誰正確
[00:06:13.600 --> 00:06:17.600]  不是的,不是你夠大聲夠惡就一定對
[00:06:17.600 --> 00:06:19.600]  也不是人云亦云
[00:06:19.600 --> 00:06:22.600]  不是每個人都這樣說一定是對的
[00:06:22.600 --> 00:06:24.600]  你不讓每個人都錯嗎
[00:06:24.600 --> 00:06:29.600]  實在你網絡那裡傳一些假消息,你很快一傳十,十傳百
[00:06:29.600 --> 00:06:31.600]  百傳千,千傳萬
[00:06:31.600 --> 00:06:35.600]  很快就是全世界可能一半人口都是這樣說的
[00:06:35.600 --> 00:06:37.600]  但是不是代表對呢
[00:06:37.600 --> 00:06:39.600]  很多時候都不是代表對
[00:06:39.600 --> 00:06:43.600]  我們每一天收到多少的資訊
[00:06:43.600 --> 00:06:45.600]  又說吃這些東西會長命一點
[00:06:45.600 --> 00:06:47.600]  吃那些是抗癌
[00:06:47.600 --> 00:06:49.600]  又說這些是疫苗,打了又會死
[00:06:49.600 --> 00:06:53.600]  那些是打了又會發達,都有的
[00:06:53.600 --> 00:06:55.600]  信不信,信得幾多
[00:06:55.600 --> 00:06:59.600]  指名道姓的,某某醫生說的
[00:06:59.600 --> 00:07:02.600]  你上網找那個醫生是不是真的有這個人
[00:07:02.600 --> 00:07:04.600]  不過他沒有說過
[00:07:04.600 --> 00:07:06.600]  不過那些人就用了他的名字
[00:07:06.600 --> 00:07:08.600]  所以你說fact check是沒有用的
[00:07:08.600 --> 00:07:10.600]  你先check一下,你去哪裡check
[00:07:10.600 --> 00:07:12.600]  你去那個網去check
[00:07:12.600 --> 00:07:14.600]  網是假的,很多東西
[00:07:14.600 --> 00:07:17.600]  所以你check都沒有用,check什麼
[00:07:17.600 --> 00:07:21.600]  所以我們真的很容易就誤信一些消息
[00:07:21.600 --> 00:07:24.600]  四圍傳了,傳給家人,傳給朋友
[00:07:24.600 --> 00:07:26.600]  是不是都傳了
[00:07:26.600 --> 00:07:28.600]  那當然有些人信的
[00:07:28.600 --> 00:07:30.600]  是不是
[00:07:30.600 --> 00:07:33.600]  因為有些人就說寧可信其有
[00:07:33.600 --> 00:07:35.600]  這句我很不同意的
[00:07:35.600 --> 00:07:38.600]  如果你什麼都信,你信其有就不用出街了
[00:07:38.600 --> 00:07:40.600]  這個世界真的很危險
[00:07:40.600 --> 00:07:42.600]  什麼都有可能
[00:07:42.600 --> 00:07:47.600]  所以我們不是說大聲那個就一定對
[00:07:47.600 --> 00:07:50.600]  也不是很多人說他是對的
[00:07:50.600 --> 00:07:53.600]  也不是親眼見到一定對
[00:07:53.600 --> 00:07:56.600]  不一定親眼見到對
[00:07:56.600 --> 00:07:58.600]  我們看到的東西
[00:07:58.600 --> 00:08:01.600]  就是我們的sight,vision
[00:08:01.600 --> 00:08:06.600]  和我們的感知,理解,perception
[00:08:06.600 --> 00:08:08.600]  是兩個很不同的字
[00:08:08.600 --> 00:08:10.600]  中文和英文都很不同
[00:08:10.600 --> 00:08:13.600]  你看到的東西未必一定就是那樣東西
[00:08:13.600 --> 00:08:16.600]  我們小時候經常玩的圖畫
[00:08:16.600 --> 00:08:20.600]  有個小女孩和老婆婆,同一張畫
[00:08:20.600 --> 00:08:22.600]  畫得好就畫得好
[00:08:22.600 --> 00:08:24.600]  有些人看到是個小女孩
[00:08:24.600 --> 00:08:26.600]  有些人看到是個老太婆
[00:08:26.600 --> 00:08:28.600]  大家相信見過這幅圖畫
[00:08:28.600 --> 00:08:30.600]  其實很多的
[00:08:30.600 --> 00:08:31.600]  哪條線長一點
[00:08:31.600 --> 00:08:33.600]  看起來明明是那條長一點
[00:08:33.600 --> 00:08:35.600]  但量一下原來一樣
[00:08:35.600 --> 00:08:37.600]  因為這叫optical illusion
[00:08:37.600 --> 00:08:39.600]  它是一個假象騙了你的眼
[00:08:39.600 --> 00:08:43.600]  所以你不要以為看到就是真的
[00:08:43.600 --> 00:08:45.600]  看到和看法是不同的
[00:08:45.600 --> 00:08:48.600]  你的看法和你看到的東西是不同的
[00:08:48.600 --> 00:08:50.600]  你的看法是什麼
[00:08:50.600 --> 00:08:53.600]  是視乎你對那樣東西的認知
[00:08:53.600 --> 00:08:55.600]  和你之前的經驗
[00:08:55.600 --> 00:08:57.600]  或者你的偏好
[00:08:57.600 --> 00:09:00.600]  或者你已經是前設了一些東西
[00:09:00.600 --> 00:09:02.600]  令你看東西是不同了
[00:09:02.600 --> 00:09:04.600]  很簡單
[00:09:04.600 --> 00:09:06.600]  在香港很混亂的時候
[00:09:06.600 --> 00:09:08.600]  大家知道我在說什麼混亂
[00:09:08.600 --> 00:09:10.600]  藍色,黃色,每天都聽到
[00:09:10.600 --> 00:09:14.600]  同一幅圖畫,同一個影片
[00:09:14.600 --> 00:09:18.600]  不同派別的朋友發給我
[00:09:18.600 --> 00:09:20.600]  有不同的解讀
[00:09:20.600 --> 00:09:22.600]  這個說肯定那個不對
[00:09:22.600 --> 00:09:24.600]  那個說不是,看清楚這裡
[00:09:24.600 --> 00:09:26.600]  原來那個不對
[00:09:26.600 --> 00:09:28.600]  公有公說,婆有婆說
[00:09:28.600 --> 00:09:30.600]  哪個對
[00:09:30.600 --> 00:09:32.600]  沒有人知道哪個對
[00:09:32.600 --> 00:09:33.600]  真理是從神而來
[00:09:33.600 --> 00:09:35.600]  神才知道
[00:09:35.600 --> 00:09:36.600]  因為我們的前設
[00:09:36.600 --> 00:09:37.600]  我們的態度
[00:09:37.600 --> 00:09:38.600]  我們的認知
[00:09:38.600 --> 00:09:39.600]  我們的經驗
[00:09:39.600 --> 00:09:41.600]  我們就判斷了一些東西
[00:09:41.600 --> 00:09:43.600]  所以很多時候都是錯的
[00:09:43.600 --> 00:09:46.600]  就算是一個真的東西
[00:09:46.600 --> 00:09:48.600]  今天都未必是真的
[00:09:48.600 --> 00:09:50.600]  以前說有圖有真相
[00:09:50.600 --> 00:09:52.600]  不相信嗎?
[00:09:52.600 --> 00:09:54.600]  給你看一張照片
[00:09:54.600 --> 00:09:55.600]  今天的照片
[00:09:55.600 --> 00:09:57.600]  要弄假容什麼
[00:09:57.600 --> 00:10:00.600]  有沒有聽過Photoshop
[00:10:00.600 --> 00:10:01.600]  台下的姊妹說
[00:10:01.600 --> 00:10:03.600]  她也是靠弄一個樣子的
[00:10:03.600 --> 00:10:06.600]  所以呢
[00:10:06.600 --> 00:10:08.600]  你可以Photoshop
[00:10:08.600 --> 00:10:10.600]  皺紋可以沒有了
[00:10:10.600 --> 00:10:11.600]  後生十年又可以
[00:10:11.600 --> 00:10:13.600]  男變女也可以
[00:10:13.600 --> 00:10:15.600]  變回個小朋友也可以
[00:10:15.600 --> 00:10:17.600]  我們很喜歡玩這樣的東西
[00:10:17.600 --> 00:10:19.600]  但是你說有圖有真相
[00:10:19.600 --> 00:10:20.600]  沒有的
[00:10:20.600 --> 00:10:24.600]  今天有圖都沒有真相
[00:10:24.600 --> 00:10:26.600]  不單是圖畫
[00:10:26.600 --> 00:10:27.600]  大家知道
[00:10:27.600 --> 00:10:31.600]  現在最新的科技就是
[00:10:31.600 --> 00:10:34.600]  影片都可以是假的
[00:10:34.600 --> 00:10:36.600]  之前不是說過
[00:10:36.600 --> 00:10:39.600]  在聖誕節的時候
[00:10:39.600 --> 00:10:41.600]  Channel 4就放了鷹女王出來
[00:10:41.600 --> 00:10:43.600]  但那個不是她
[00:10:43.600 --> 00:10:45.600]  你看不出她不是她
[00:10:45.600 --> 00:10:46.600]  不是化了妝
[00:10:46.600 --> 00:10:47.600]  她是用了鷹女王的像
[00:10:47.600 --> 00:10:50.600]  她說明了是假的
[00:10:50.600 --> 00:10:51.600]  就在那裡說話
[00:10:51.600 --> 00:10:53.600]  其實是那個演員在說
[00:10:53.600 --> 00:10:55.600]  說到亂七八糟
[00:10:55.600 --> 00:10:56.600]  錯了
[00:10:56.600 --> 00:10:58.600]  說完之後就起身跳舞
[00:10:58.600 --> 00:11:00.600]  鷹女王不會做這樣的事
[00:11:00.600 --> 00:11:03.600]  但是這個純粹搞笑
[00:11:03.600 --> 00:11:06.600]  但終有一天你連看影片都是假的
[00:11:06.600 --> 00:11:08.600]  很多年前我都預計過
[00:11:08.600 --> 00:11:10.600]  將來何理會拍的戲
[00:11:10.600 --> 00:11:14.600]  他不用幾千萬去請明星回來拍
[00:11:14.600 --> 00:11:15.600]  浪費時間浪費錢
[00:11:15.600 --> 00:11:16.600]  那個人任務
[00:11:16.600 --> 00:11:19.600]  你買了他的肖像就可以了
[00:11:19.600 --> 00:11:20.600]  或者甚至你不能買
[00:11:20.600 --> 00:11:22.600]  肖像那個時候沒有版權
[00:11:22.600 --> 00:11:24.600]  你找另一個演員就可以了
[00:11:24.600 --> 00:11:27.600]  但拍出來就是好像他拍的一樣
[00:11:27.600 --> 00:11:29.600]  現在的科技可以做到
[00:11:29.600 --> 00:11:32.600]  不知道真不知道假
[00:11:32.600 --> 00:11:34.600]  所以不要以為有圖有真相
[00:11:34.600 --> 00:11:36.600]  有影片有真相
[00:11:36.600 --> 00:11:39.600]  你說我實驗室研究的東西
[00:11:39.600 --> 00:11:40.600]  有證有據的
[00:11:40.600 --> 00:11:42.600]  因為我們讀科學的人
[00:11:42.600 --> 00:11:43.600]  讀理科的人
[00:11:43.600 --> 00:11:44.600]  很重要證明
[00:11:44.600 --> 00:11:45.600]  很多要證明
[00:11:45.600 --> 00:11:46.600]  數學證明到的
[00:11:46.600 --> 00:11:48.600]  實驗證明到就一定是真的
[00:11:48.600 --> 00:11:50.600]  都未必是真的
[00:11:50.600 --> 00:11:54.600]  也都未必是事實的全部
[00:11:54.600 --> 00:11:56.600]  所以很多東西我們不可以完全相信
[00:11:56.600 --> 00:11:58.600]  哪個疫苗是有效
[00:11:58.600 --> 00:12:02.600]  到今時今日都沒有一個專家可以告訴你
[00:12:02.600 --> 00:12:04.600]  哪個疫苗是有效一點
[00:12:04.600 --> 00:12:05.600]  哪個疫苗是少一點副作用
[00:12:05.600 --> 00:12:07.600]  因為各有各好
[00:12:07.600 --> 00:12:08.600]  各有各不好
[00:12:08.600 --> 00:12:10.600]  因為從你什麼角度
[00:12:10.600 --> 00:12:12.600]  從你研究的時候
[00:12:12.600 --> 00:12:14.600]  用什麼角度去看
[00:12:14.600 --> 00:12:17.600]  你是這間藥廠研究的疫苗
[00:12:17.600 --> 00:12:22.600]  你當然是用最對你有利的角度去研究
[00:12:22.600 --> 00:12:24.600]  所以在現實世界
[00:12:24.600 --> 00:12:25.600]  在真實世界
[00:12:25.600 --> 00:12:27.600]  你打八折就可以了
[00:12:27.600 --> 00:12:28.600]  都是那句
[00:12:28.600 --> 00:12:30.600]  打了是好我不打的
[00:12:30.600 --> 00:12:31.600]  但不要被他們騙了
[00:12:31.600 --> 00:12:34.600]  就說真的這麼有效
[00:12:34.600 --> 00:12:35.600]  怎樣比較?
[00:12:35.600 --> 00:12:36.600]  沒得比較的
[00:12:36.600 --> 00:12:40.600]  橙好吃一點還是蘋果好吃一點?
[00:12:40.600 --> 00:12:42.600]  你可以比較嗎?
[00:12:42.600 --> 00:12:45.600]  視乎你喜歡吃橙還是蘋果
[00:12:45.600 --> 00:12:46.600]  你不可以說橙好吃一點
[00:12:46.600 --> 00:12:47.600]  蘋果好吃一點
[00:12:47.600 --> 00:12:48.600]  疫苗都一樣
[00:12:48.600 --> 00:12:50.600]  你問我哪個好?
[00:12:50.600 --> 00:12:51.600]  其實不同的
[00:12:51.600 --> 00:12:53.600]  不同科技
[00:12:53.600 --> 00:12:55.600]  不同方法去研究
[00:12:55.600 --> 00:12:57.600]  你是沒得這樣去比較
[00:12:57.600 --> 00:13:00.600]  只能夠比較就是打了應該就
[00:13:00.600 --> 00:13:01.600]  照常理就好過不打
[00:13:01.600 --> 00:13:02.600]  就這麼多了
[00:13:02.600 --> 00:13:04.600]  所以不要以為有證據有證明
[00:13:04.600 --> 00:13:07.600]  有實驗就一定是真的
[00:13:07.600 --> 00:13:09.600]  也不是真的
[00:13:09.600 --> 00:13:11.600]  第二就是這個真理
[00:13:11.600 --> 00:13:13.600]  一定是永恆不變的
[00:13:13.600 --> 00:13:15.600]  所謂真理是永恆不變
[00:13:15.600 --> 00:13:16.600]  如果今天是這樣說的
[00:13:16.600 --> 00:13:17.600]  明天就說不是了
[00:13:17.600 --> 00:13:19.600]  那個就不是真理
[00:13:19.600 --> 00:13:21.600]  那你怎麼知道?
[00:13:21.600 --> 00:13:22.600]  就是不知道
[00:13:22.600 --> 00:13:26.600]  所以這個世界沒有真理
[00:13:26.600 --> 00:13:28.600]  歷史是真理了吧?
[00:13:28.600 --> 00:13:29.600]  歷史是發生了的
[00:13:29.600 --> 00:13:31.600]  發生了那件事怎麼會是假的?
[00:13:31.600 --> 00:13:35.600]  有書本記載
[00:13:35.600 --> 00:13:36.600]  是
[00:13:36.600 --> 00:13:38.600]  但是歷史可以改寫
[00:13:38.600 --> 00:13:40.600]  可以修訂的
[00:13:40.600 --> 00:13:43.600]  因為你可能又發現一些新的考古文獻
[00:13:43.600 --> 00:13:46.600]  說那個皇帝原來不是那麼壞的
[00:13:46.600 --> 00:13:48.600]  歷史經常說他壞
[00:13:48.600 --> 00:13:49.600]  可能原來他有苦衷的
[00:13:49.600 --> 00:13:52.600]  原來他幕後有他媽媽操縱他的
[00:13:52.600 --> 00:13:53.600]  可能有這個新發現的
[00:13:53.600 --> 00:13:56.600]  歷史就要改寫
[00:13:56.600 --> 00:13:58.600]  一個壞皇帝
[00:13:58.600 --> 00:14:01.600]  後來可以變成一個好皇帝
[00:14:01.600 --> 00:14:02.600]  歷史也可以改寫
[00:14:02.600 --> 00:14:04.600]  還有不要忘記
[00:14:04.600 --> 00:14:06.600]  寫歷史的人是什麼人
[00:14:06.600 --> 00:14:08.600]  他也是人
[00:14:08.600 --> 00:14:10.600]  他有偏見
[00:14:10.600 --> 00:14:11.600]  是嗎?
[00:14:11.600 --> 00:14:12.600]  他有偏見
[00:14:12.600 --> 00:14:14.600]  他喜歡那個人
[00:14:14.600 --> 00:14:17.600]  就寫他好一點
[00:14:17.600 --> 00:14:18.600]  不用特意寫好一點的
[00:14:18.600 --> 00:14:21.600]  他把不好的東西不寫就行了
[00:14:21.600 --> 00:14:23.600]  每個人都有好有不好的
[00:14:23.600 --> 00:14:24.600]  我寫了十樣東西
[00:14:24.600 --> 00:14:25.600]  我寫了九樣是好的
[00:14:25.600 --> 00:14:27.600]  一樣是不好的
[00:14:27.600 --> 00:14:29.600]  那你就覺得那個人好
[00:14:29.600 --> 00:14:32.600]  因為寫歷史的人也是人
[00:14:32.600 --> 00:14:34.600]  他有他自己個人的偏見
[00:14:34.600 --> 00:14:36.600]  有自私
[00:14:36.600 --> 00:14:39.600]  所以世上沒有真理就是這個意思
[00:14:39.600 --> 00:14:41.600]  聖經很不同
[00:14:41.600 --> 00:14:43.600]  聖經是神所默示去寫的
[00:14:43.600 --> 00:14:45.600]  好與不好都寫的
[00:14:45.600 --> 00:14:47.600]  彼得應該是好
[00:14:47.600 --> 00:14:49.600]  但他三次犯罪
[00:14:49.600 --> 00:14:51.600]  三次不認主耶穌
[00:14:51.600 --> 00:14:54.600]  是嗎?
[00:14:54.600 --> 00:14:57.600]  把不好的東西都寫了出來
[00:14:57.600 --> 00:14:58.600]  保羅很偉大
[00:14:58.600 --> 00:15:02.600]  但保羅在神向他顯現之前
[00:15:02.600 --> 00:15:04.600]  他是一個很壞的人
[00:15:04.600 --> 00:15:05.600]  聖經說
[00:15:05.600 --> 00:15:07.600]  他不會將這些東西模糊不清
[00:15:07.600 --> 00:15:09.600]  全部刪除
[00:15:09.600 --> 00:15:12.600]  告他保羅多麼神聖
[00:15:12.600 --> 00:15:14.600]  不會的
[00:15:14.600 --> 00:15:18.600]  因為真理只是從神而來
[00:15:18.600 --> 00:15:20.600]  科學可以更新
[00:15:20.600 --> 00:15:22.600]  今天講明那些科學是對的
[00:15:22.600 --> 00:15:24.600]  似曾曾的
[00:15:24.600 --> 00:15:26.600]  已經是經過很多實驗證明
[00:15:26.600 --> 00:15:28.600]  很多年的證據
[00:15:28.600 --> 00:15:30.600]  很多旁證引證
[00:15:30.600 --> 00:15:32.600]  但都可以推翻的
[00:15:32.600 --> 00:15:36.600]  大家最常知的理論就是牛頓定律
[00:15:36.600 --> 00:15:38.600]  牛頓定律
[00:15:38.600 --> 00:15:40.600]  Sir Isaac Newton
[00:15:40.600 --> 00:15:41.600]  他很厲害
[00:15:41.600 --> 00:15:42.600]  幾百年
[00:15:42.600 --> 00:15:43.600]  英國的科學家
[00:15:43.600 --> 00:15:45.600]  即是全世界的物理
[00:15:45.600 --> 00:15:46.600]  Theoretical Physics
[00:15:46.600 --> 00:15:49.600]  起源就是他想出來的很多東西
[00:15:49.600 --> 00:15:52.600]  當然是一個很厲害的科學家
[00:15:52.600 --> 00:15:53.600]  但在上世紀
[00:15:53.600 --> 00:15:57.600]  愛因斯坦推翻了他一個很重要的定律
[00:15:57.600 --> 00:15:58.600]  今天不是講科學
[00:15:58.600 --> 00:15:59.600]  不和大家講科學
[00:15:59.600 --> 00:16:04.600]  但幾百年來的定律
[00:16:04.600 --> 00:16:07.600]  都可以今天因為一些新的發現
[00:16:07.600 --> 00:16:08.600]  或者新的想法
[00:16:08.600 --> 00:16:12.600]  是可以用今天的數學
[00:16:12.600 --> 00:16:15.600]  用今天的思維可以推翻的
[00:16:15.600 --> 00:16:18.600]  愛因斯坦絕對是對的
[00:16:18.600 --> 00:16:19.600]  沒有人敢講
[00:16:19.600 --> 00:16:21.600]  可能過十年、二十年、一百年
[00:16:21.600 --> 00:16:24.600]  也都有人推翻這個定律
[00:16:24.600 --> 00:16:26.600]  就是今個星期
[00:16:26.600 --> 00:16:28.600]  大家不知道有沒有留意新聞
[00:16:28.600 --> 00:16:30.600]  是一個物理學的新聞
[00:16:30.600 --> 00:16:34.600]  宇宙一般來說
[00:16:34.600 --> 00:16:37.600]  有四種基本的我們叫作用力
[00:16:37.600 --> 00:16:38.600]  Reaction Force
[00:16:38.600 --> 00:16:39.600]  不要理會
[00:16:39.600 --> 00:16:40.600]  不要太深入知道什麼
[00:16:40.600 --> 00:16:41.600]  總之
[00:16:41.600 --> 00:16:43.600]  他說整個宇宙能夠均衡
[00:16:43.600 --> 00:16:45.600]  物理學家就計算出來
[00:16:45.600 --> 00:16:46.600]  這個思維很多年了
[00:16:46.600 --> 00:16:48.600]  就是有四種的引力
[00:16:48.600 --> 00:16:51.600]  四種的力是互相效力的
[00:16:51.600 --> 00:16:53.600]  才可以維持這個宇宙
[00:16:53.600 --> 00:16:55.600]  包括這個所謂引力
[00:16:55.600 --> 00:16:57.600]  我們稱為第三級的引力
[00:16:57.600 --> 00:16:58.600]  有電磁力
[00:16:58.600 --> 00:17:00.600]  有核力
[00:17:00.600 --> 00:17:01.600]  核子的力
[00:17:01.600 --> 00:17:03.600]  核子和核子之間的互相引力
[00:17:03.600 --> 00:17:05.600]  但發現原來今個星期
[00:17:05.600 --> 00:17:07.600]  今個星期的研究
[00:17:07.600 --> 00:17:09.600]  發現有第五種的力
[00:17:09.600 --> 00:17:11.600]  Fifth Force
[00:17:11.600 --> 00:17:12.600]  這是一個很大的新聞
[00:17:12.600 --> 00:17:13.600]  在科學界
[00:17:13.600 --> 00:17:14.600]  不過我們只顧著疫症
[00:17:14.600 --> 00:17:15.600]  我們沒有留意科學
[00:17:15.600 --> 00:17:17.600]  而且對我們沒有什麼影響
[00:17:17.600 --> 00:17:19.600]  只有第五力和第六力
[00:17:19.600 --> 00:17:21.600]  最重要是努力工作
[00:17:21.600 --> 00:17:23.600]  努力賺錢
[00:17:23.600 --> 00:17:24.600]  什麼力都與我無關
