
[00:00:00.000 --> 00:00:03.520]  「有仇不報,被困之」
[00:02:48.120 --> 00:02:52.120]  從耶穌的身上讓我們學習
[00:02:52.120 --> 00:02:55.120]  特別給我們有力量
[00:02:55.120 --> 00:02:59.120]  帶我們衝出現在我們面對的困境
[00:02:59.120 --> 00:03:02.120]  可能我們心裏面仍然有很多的東西放不下
[00:03:02.120 --> 00:03:06.120]  我們有很多的憂愁,困苦
[00:03:06.120 --> 00:03:10.120]  是的,天父,求祢幫助我們
[00:03:10.120 --> 00:03:12.120]  又或者我們身邊有些人
[00:03:12.120 --> 00:03:15.120]  我們很難去愛他們
[00:03:15.120 --> 00:03:18.120]  求祢今天藉著祢的說話
[00:03:18.120 --> 00:03:22.120]  幫助我們,提醒我們
[00:03:22.120 --> 00:03:23.120]  聽我們的祈禱
[00:03:23.120 --> 00:03:25.120]  奉耶穌基督的聖名求
[00:03:25.120 --> 00:03:27.120]  阿們
[00:03:27.120 --> 00:03:31.120]  第一點想和大家看的時候
[00:03:31.120 --> 00:03:34.120]  當我們面對挑戰困難受苦的時候
[00:03:34.120 --> 00:03:39.120]  我們可以繼續學習放下自己
[00:03:39.120 --> 00:03:42.120]  繼續學習放下自己
[00:03:42.120 --> 00:03:45.120]  假如你還有一天的生命
[00:03:45.120 --> 00:03:47.120]  我不是詛咒你們
[00:03:47.120 --> 00:03:51.120]  假如我們還有24小時在地上
[00:03:51.120 --> 00:03:53.120]  你會做些什麼呢?
[00:03:53.120 --> 00:03:58.120]  你會做些什麼呢?
[00:03:58.120 --> 00:04:04.120]  這些事情是關於自己
[00:04:04.120 --> 00:04:07.120]  還是關乎其他的人?
[00:04:09.120 --> 00:04:12.120]  留意剛才耶穌所說的這句說話
[00:04:12.120 --> 00:04:15.120]  是一句很簡單的祈禱
[00:04:15.120 --> 00:04:19.120]  但是裏面有兩樣我留意到的地方
[00:04:19.120 --> 00:04:23.120]  第一,「我」字
[00:04:23.120 --> 00:04:26.120]  那句經文有沒有出現過「我」字?
[00:04:26.120 --> 00:04:30.120]  或者上一上上面那段經文給大家看看
[00:04:30.120 --> 00:04:33.120]  十加七言第一句,有沒有?
[00:04:33.120 --> 00:04:35.120]  沒有
[00:04:35.120 --> 00:04:39.120]  這句經文這句祈禱沒有「我」字
[00:04:39.120 --> 00:04:42.120]  通常我們祈禱的時候一定會有「我」字
[00:04:42.120 --> 00:04:46.120]  我們祈禱的時候會和神說我們想怎樣
[00:04:46.120 --> 00:04:50.120]  但是這個祈禱沒有說「我」字
[00:04:50.120 --> 00:04:55.120]  甚至連一個「我」字都沒有提過
[00:04:55.120 --> 00:04:58.120]  想想當時耶穌的環境
[00:04:58.120 --> 00:05:03.120]  祂其實是身體上受著很大的痛苦
[00:05:03.120 --> 00:05:06.120]  祂之前被審問了很久
[00:05:06.120 --> 00:05:09.120]  甚至被鞭打皮開肉爛
[00:05:09.120 --> 00:05:12.120]  還要揹著那個木頭走上山
[00:05:12.120 --> 00:05:14.120]  各個他的山
[00:05:14.120 --> 00:05:16.120]  走到祂自己都不夠力
[00:05:16.120 --> 00:05:21.120]  要找其他人幫祂揹那個十字架上山
[00:05:21.120 --> 00:05:26.120]  還要釘在十字架上面
[00:05:26.120 --> 00:05:30.120]  這些骨裏釘了很多
[00:05:30.120 --> 00:05:33.120]  釘在木頭上
[00:05:33.120 --> 00:05:35.120]  腳也是釘在木頭上
[00:05:35.120 --> 00:05:38.120]  撐著祂的人在十字架上面
[00:05:38.120 --> 00:05:41.120]  你可以想像一下當時耶穌
[00:05:41.120 --> 00:05:44.120]  祂的身體裏面其實是我們平常人
[00:05:44.120 --> 00:05:47.120]  受不到的痛苦
[00:05:47.120 --> 00:05:49.120]  如果換成是我會怎樣?
[00:05:49.120 --> 00:05:52.120]  哎呀好痛呀好痛呀救命呀好痛呀
[00:05:52.120 --> 00:05:55.120]  神呀求你救我呀我真是好痛呀救我呀
[00:05:55.120 --> 00:05:57.120]  很正常
[00:05:57.120 --> 00:06:00.120]  會呼求神會告訴神我真是受不了
[00:06:00.120 --> 00:06:02.120]  好痛呀好痛呀
[00:06:02.120 --> 00:06:05.120]  但是耶穌在這個時刻
[00:06:05.120 --> 00:06:09.120]  祂沒有提到自己這個痛楚
[00:06:09.120 --> 00:06:11.120]  其實不單止心靈上面的痛
[00:06:11.120 --> 00:06:13.120]  身體的痛楚沒有提到
[00:06:13.120 --> 00:06:15.120]  心靈的痛楚祂都沒有提到
[00:06:15.120 --> 00:06:17.120]  其實耶穌真是好痛苦
[00:06:17.120 --> 00:06:19.120]  祂好孤單
[00:06:19.120 --> 00:06:23.120]  一路祂都想門徒陪祂多走一段路
[00:06:23.120 --> 00:06:25.120]  但是門徒不明白祂
[00:06:25.120 --> 00:06:30.120]  甚至當耶穌被捉拿的時候
[00:06:30.120 --> 00:06:32.120]  那些門徒四散
[00:06:32.120 --> 00:06:36.120]  不認耶穌基督是他們的老師
[00:06:36.120 --> 00:06:40.120]  身邊的人嘲笑祂
[00:06:40.120 --> 00:06:42.120]  萬王之王萬主之主
[00:06:42.120 --> 00:06:44.120]  我們的彌賽亞救世主
[00:06:44.120 --> 00:06:47.120]  在這一刻好像一個乞丐一樣
[00:06:47.120 --> 00:06:50.120]  乞丐都不如
[00:06:50.120 --> 00:06:53.120]  沒有人親近祂
[00:06:53.120 --> 00:06:55.120]  祂被出賣
[00:06:55.120 --> 00:06:57.120]  出賣祂是什麼人呢
[00:06:57.120 --> 00:07:00.120]  就是他們
[00:07:00.120 --> 00:07:03.120]  他們就是這裡所說的他們
[00:07:03.120 --> 00:07:05.120]  反過來剛才沒有我字
[00:07:05.120 --> 00:07:08.120]  他們出現了多少次
[00:07:08.120 --> 00:07:10.120]  三次
[00:07:10.120 --> 00:07:12.120]  證明耶穌基督在這個時刻
[00:07:12.120 --> 00:07:15.120]  好掛念這一班的人
[00:07:15.120 --> 00:07:18.120]  他們他們他們
[00:07:18.120 --> 00:07:22.120]  他們這裡沒有很詳細說了是什麼人
[00:07:22.120 --> 00:07:24.120]  但是我們看回上文下理
[00:07:24.120 --> 00:07:27.120]  我們相信是包括什麼人呢
[00:07:27.120 --> 00:07:29.120]  掌摑耶穌的臉
[00:07:29.120 --> 00:07:32.120]  要耶穌人頭落地的大祭司
[00:07:32.120 --> 00:07:34.120]  該亞伯
[00:07:34.120 --> 00:07:36.120]  那一班
[00:07:36.120 --> 00:07:38.120]  一路整個過程
[00:07:38.120 --> 00:07:40.120]  很多的群眾
[00:07:40.120 --> 00:07:41.120]  在周圍的環境
[00:07:41.120 --> 00:07:43.120]  經常說要釘耶穌在十字架上
[00:07:43.120 --> 00:07:44.120]  釘他在十字架上
[00:07:44.120 --> 00:07:47.120]  那一班的群眾
[00:07:47.120 --> 00:07:49.120]  到最後博取
[00:07:49.120 --> 00:07:54.120]  判耶穌行十字架刑罰的比拉多
[00:07:54.120 --> 00:07:59.120]  羞辱耶穌那一班周圍的病定
[00:07:59.120 --> 00:08:04.120]  甚至出賣耶穌的門徒猶大
[00:08:04.120 --> 00:08:05.120]  很多的人
[00:08:05.120 --> 00:08:06.120]  這一班的人
[00:08:06.120 --> 00:08:08.120]  都會令到耶穌失望
[00:08:08.120 --> 00:08:13.120]  令祂陷入身體和心靈上的痛苦
[00:08:13.120 --> 00:08:15.120]  不過耶穌在這裡
[00:08:15.120 --> 00:08:17.120]  祂紀念他們
[00:08:17.120 --> 00:08:19.120]  祂的紀念不是剛才說
[00:08:19.120 --> 00:08:21.120]  你很厲害這樣對我
[00:08:21.120 --> 00:08:22.120]  你看著
[00:08:22.120 --> 00:08:23.120]  我一定會記得你
[00:08:23.120 --> 00:08:25.120]  我一定會報復
[00:08:25.120 --> 00:08:26.120]  不是
[00:08:26.120 --> 00:08:28.120]  耶穌在這個階段
[00:08:28.120 --> 00:08:30.120]  祂記得這一班的人
[00:08:30.120 --> 00:08:32.120]  是為他們代求
[00:08:32.120 --> 00:08:34.120]  向天父去代求
[00:08:34.120 --> 00:08:37.120]  祂沒有帶著任何的埋怨
[00:08:37.120 --> 00:08:39.120]  上十字架
[00:08:39.120 --> 00:08:41.120]  沒有帶著任何的埋怨
[00:08:41.120 --> 00:08:44.120]  離開這個世界
[00:08:44.120 --> 00:08:45.120]  在過往這幾年
[00:08:45.120 --> 00:08:47.120]  前幾年我在香港
[00:08:47.120 --> 00:08:51.120]  我有機會接觸兩位老人家
[00:08:51.120 --> 00:08:54.120]  兩位老人家都九十幾歲了
[00:08:54.120 --> 00:08:59.120]  我就很定期地去探訪他們
[00:08:59.120 --> 00:09:01.120]  這兩位老人家
[00:09:01.120 --> 00:09:05.120]  同樣都不是很記得一些事情
[00:09:05.120 --> 00:09:07.120]  有一些腦退化症
[00:09:07.120 --> 00:09:11.120]  很多事情他們都不太記得
[00:09:11.120 --> 00:09:16.120]  但是不約而同這兩位姊妹
[00:09:16.120 --> 00:09:18.120]  她有一件事情
[00:09:18.120 --> 00:09:22.120]  是到了她現在還是很記得的
[00:09:22.120 --> 00:09:28.120]  知道是什麼事情嗎?
[00:09:28.120 --> 00:09:31.120]  她就很記得她的媳婦
[00:09:31.120 --> 00:09:33.120]  我每一次去探訪他們的時候
[00:09:33.120 --> 00:09:36.120]  他們不斷重複又重複地說
[00:09:36.120 --> 00:09:41.120]  她很清楚地記錄了那些細節
[00:09:41.120 --> 00:09:43.120]  以前和媳婦同住的時候
[00:09:43.120 --> 00:09:44.120]  媳婦怎樣得罪她
[00:09:44.120 --> 00:09:48.120]  怎樣做了什麼令她很不高興
[00:09:48.120 --> 00:09:50.120]  其實我也會背出來
[00:09:50.120 --> 00:09:55.120]  因為我也聽過很多次
[00:09:55.120 --> 00:09:57.120]  每一次他們說的時候
[00:09:57.120 --> 00:09:59.120]  心裡面都會越說越生氣
[00:09:59.120 --> 00:10:02.120]  越說越不開心
[00:10:02.120 --> 00:10:07.120]  她就將這些不開心的事情放在心底裡
[00:10:07.120 --> 00:10:11.120]  差不多人生去到晚年的時候
[00:10:11.120 --> 00:10:13.120]  過往可能有一些開心的事情他們不記得
[00:10:13.120 --> 00:10:16.120]  是記得這樣不開心的事情
[00:10:16.120 --> 00:10:20.120]  所以每一次我都習慣和他們說
[00:10:20.120 --> 00:10:22.120]  你以前很不開心
[00:10:22.120 --> 00:10:24.120]  你放下吧
[00:10:24.120 --> 00:10:26.120]  你現在感謝主
[00:10:26.120 --> 00:10:29.120]  因為你現在記得耶穌愛你就很足夠了
[00:10:29.120 --> 00:10:32.120]  你記得耶穌愛你就很足夠了
[00:10:32.120 --> 00:10:37.120]  我希望耶穌能夠幫他們化解心中裡面
[00:10:37.120 --> 00:10:39.120]  很多的怨恨很多的苦毒
[00:10:39.120 --> 00:10:42.120]  過去他們心裡面受的傷害
[00:10:42.120 --> 00:10:43.120]  今天因為耶穌的愛
[00:10:43.120 --> 00:10:45.120]  能夠幫他們填補一切
[00:10:45.120 --> 00:10:47.120]  我覺得我們所做的很有限
[00:10:47.120 --> 00:10:49.120]  我都不能夠幫助他們什麼
[00:10:49.120 --> 00:10:51.120]  唯有希望和他們一起
[00:10:51.120 --> 00:10:53.120]  去經歷更加多耶穌的愛
[00:10:53.120 --> 00:10:56.120]  去填補這一份的苦毒
[00:10:56.120 --> 00:10:59.120]  另外我也見到一個老人家
[00:10:59.120 --> 00:11:00.120]  我聽說
[00:11:00.120 --> 00:11:01.120]  這個不是我認識的
[00:11:01.120 --> 00:11:02.120]  我聽說有一個故事
[00:11:02.120 --> 00:11:03.120]  有一個老人家
[00:11:03.120 --> 00:11:06.120]  他也是有腦退化症
[00:11:06.120 --> 00:11:11.120]  但是每一次他的孫子去探望他的時候
[00:11:11.120 --> 00:11:15.120]  他都會笑的
[00:11:15.120 --> 00:11:16.120]  為什麼呢?
[00:11:16.120 --> 00:11:18.120]  他的孫子每次去探望他
[00:11:18.120 --> 00:11:24.120]  都習慣會拿一些他喜歡吃的雪糕給他
[00:11:24.120 --> 00:11:25.120]  他每次見到孫子
[00:11:25.120 --> 00:11:26.120]  他都不認得孫子
[00:11:26.120 --> 00:11:28.120]  他都不記得這個孫子叫什麼名字
[00:11:28.120 --> 00:11:29.120]  但是每一次孫子來到
[00:11:29.120 --> 00:11:33.120]  他就懂得叫雪糕
[00:11:33.120 --> 00:11:37.120]  雪糕不單止是他喜歡吃的東西
[00:11:37.120 --> 00:11:40.120]  同樣也是原來當他的孫子小的時候
[00:11:40.120 --> 00:11:43.120]  他的孫子都很喜歡吃雪糕
[00:11:43.120 --> 00:11:47.120]  他小時候就很喜歡買雪糕給他的孫子吃
[00:11:47.120 --> 00:11:49.120]  所以每一次當他見到雪糕
[00:11:49.120 --> 00:11:50.120]  吃到雪糕的時候
[00:11:50.120 --> 00:11:52.120]  他就回想起自己和這個孫子
[00:11:52.120 --> 00:11:55.120]  有很多甜蜜的關係
[00:11:55.120 --> 00:11:57.120]  這個是從心底裏
[00:11:57.120 --> 00:11:59.120]  可能很多東西他都忘記了
[00:11:59.120 --> 00:12:02.120]  但是他就記得有雪糕
[00:12:02.120 --> 00:12:03.120]  有孫子
[00:12:03.120 --> 00:12:04.120]  有幸福
[00:12:04.120 --> 00:12:06.120]  有開心
[00:12:06.120 --> 00:12:08.120]  弟兄姊妹
[00:12:08.120 --> 00:12:11.120]  我們人生裏如果要說受傷害
[00:12:11.120 --> 00:12:13.120]  很容易的
[00:12:13.120 --> 00:12:14.120]  很少的說話
[00:12:14.120 --> 00:12:15.120]  或者很少的舉動
[00:12:15.120 --> 00:12:19.120]  我們都會受傷害
[00:12:19.120 --> 00:12:21.120]  但是當我們受傷害的同時
[00:12:21.120 --> 00:12:27.120]  我們可以學習不斷的去放下自己
[00:12:27.120 --> 00:12:29.120]  有時慢慢人生的閱歷幫助我們
[00:12:29.120 --> 00:12:33.120]  輕看自己個人得失榮辱
[00:12:33.120 --> 00:12:38.120]  甚至我們能夠從其他人的好處去著想的時候
[00:12:38.120 --> 00:12:40.120]  好像很難
[00:12:40.120 --> 00:12:42.120]  真的很難做到
[00:12:42.120 --> 00:12:46.120]  但是耶穌就做了一個很好的榜樣
[00:12:46.120 --> 00:12:48.120]  耶穌他臨死
[00:12:48.120 --> 00:12:51.120]  他的心仍然掛著其他人的好處
[00:12:51.120 --> 00:12:55.120]  其他人的生命
[00:12:55.120 --> 00:12:56.120]  弟兄姊妹
[00:12:56.120 --> 00:12:58.120]  我相信你有禱告
[00:12:58.120 --> 00:13:02.120]  可能你每一天都會和神祈禱
[00:13:02.120 --> 00:13:06.120]  通常你是祈禱什麼內容呢?
[00:13:06.120 --> 00:13:11.120]  早上晚上你的禱告
[00:13:11.120 --> 00:13:14.120]  你留意一下會不會有很多個「我」字呢?
[00:13:14.120 --> 00:13:15.120]  我的工作
[00:13:15.120 --> 00:13:16.120]  我的學業
[00:13:16.120 --> 00:13:18.120]  我的家庭
[00:13:18.120 --> 00:13:19.120]  我的太太
[00:13:19.120 --> 00:13:20.120]  我的兒子
[00:13:20.120 --> 00:13:22.120]  我的車
[00:13:22.120 --> 00:13:25.120]  還有我的什麼
[00:13:25.120 --> 00:13:30.120]  有時我們很容易會放進這些「我」裏面
[00:13:30.120 --> 00:13:34.120]  有時我們太著重自己的時候
[00:13:34.120 --> 00:13:37.120]  我們不懂得怎樣去安慰其他人
[00:13:37.120 --> 00:13:39.120]  我們很期望別人來安慰我們
[00:13:39.120 --> 00:13:41.120]  我們不舒服不開心的時候
[00:13:41.120 --> 00:13:44.120]  我們希望別人來安慰我們
[00:13:44.120 --> 00:13:47.120]  我們沒那麼容易看到別人的需要
[00:13:47.120 --> 00:13:51.120]  我們很想別人來滿足我們的需要
[00:13:51.120 --> 00:13:54.120]  我們很容易只看到自己的痛苦
[00:13:54.120 --> 00:13:56.120]  我們自己沒有了什麼
[00:13:56.120 --> 00:14:01.120]  但是主耶穌卻是為其他人而去禱告
[00:14:01.120 --> 00:14:02.120]  默默地來愛我們
[00:14:02.120 --> 00:14:04.120]  放下自己來愛我們
[00:14:04.120 --> 00:14:06.120]  所以當我們去發覺
[00:14:06.120 --> 00:14:09.120]  你越是學習放下自己的時候
[00:14:09.120 --> 00:14:12.120]  你就發覺自己的人生越來越輕散
[00:14:12.120 --> 00:14:15.120]  過往你生命遇到一些不開心
[00:14:15.120 --> 00:14:17.120]  甚至有些苦毒
[00:14:17.120 --> 00:14:19.120]  真的好像排走了
[00:14:19.120 --> 00:14:22.120]  因為有神的愛幫助你
[00:14:22.120 --> 00:14:24.120]  越來越看得到
[00:14:24.120 --> 00:14:26.120]  我們放下自己
[00:14:26.120 --> 00:14:27.120]  愛身邊的人
[00:14:27.120 --> 00:14:29.120]  第二點
[00:14:29.120 --> 00:14:31.120]  將我們在受傷的同時
[00:14:31.120 --> 00:14:36.120]  我們繼續堅持使命
[00:14:36.120 --> 00:14:38.120]  我們在這裏讀幾段經文
[00:14:38.120 --> 00:14:42.120]  這裏包括耶穌基督度成肉身來這個世界上
[00:14:42.120 --> 00:14:44.120]  祂的使命是一些什麼使命
[00:14:44.120 --> 00:14:45.120]  我們一起讀
[00:15:08.120 --> 00:15:20.120]  耶穌基督最關心的是你
[00:15:20.120 --> 00:15:22.120]  是我的得救
[00:15:22.120 --> 00:15:25.120]  祂最關心的是我們的生命
[00:15:25.120 --> 00:15:29.120]  能不能夠得著這份救恩
[00:15:29.120 --> 00:15:32.120]  這就是祂在這個世界上
[00:15:32.120 --> 00:15:34.120]  祂犧牲自己受苦受死
[00:15:34.120 --> 00:15:37.120]  為我們代替我們去受苦受死
[00:15:37.120 --> 00:15:39.120]  祂最終極的目標
[00:15:39.120 --> 00:15:43.120]  要幫助我們洗清我們一切的不義
[00:15:43.120 --> 00:15:46.120]  讓我們能夠去到上帝面前
[00:15:46.120 --> 00:15:51.120]  過這個豐盛的人生
[00:15:51.120 --> 00:15:52.120]  留意
[00:15:52.120 --> 00:15:56.120]  祂不只是為我們一些可愛的人而去愛
[00:15:56.120 --> 00:15:58.120]  當我們仍然犯罪
[00:15:58.120 --> 00:16:00.120]  軟弱的時候
[00:16:00.120 --> 00:16:03.120]  神就是這樣為我們寫在十字架上
[00:16:03.120 --> 00:16:05.120]  祂不是等我們已經做得很好了
[00:16:05.120 --> 00:16:07.120]  我們願意改過了
[00:16:07.120 --> 00:16:09.120]  祂才為我們去死
[00:16:09.120 --> 00:16:11.120]  而是祂一早這樣
[00:16:11.120 --> 00:16:13.120]  當我們仍然作罪人的時候
[00:16:13.120 --> 00:16:15.120]  犯罪的時候
[00:16:15.120 --> 00:16:17.120]  祂就為我們去死
[00:16:17.120 --> 00:16:18.120]  電影
[00:16:18.120 --> 00:16:20.120]  有沒有看過這套電影
[00:16:20.120 --> 00:16:24.120]  一九
[00:16:24.120 --> 00:16:25.120]  多少
[00:16:25.120 --> 00:16:28.120]  可能八九年尾或者九零年頭
[00:16:28.120 --> 00:16:30.120]  一定是十幾年了
[00:16:30.120 --> 00:16:31.120]  十幾年了
[00:16:31.120 --> 00:16:33.120]  史培琛史福堡的電影
[00:16:33.120 --> 00:16:34.120]  雷霆救兵
[00:16:34.120 --> 00:16:36.120]  Saving Pirate Ryan
[00:16:36.120 --> 00:16:38.120]  不是這個Ryan
[00:16:38.120 --> 00:16:40.120]  Pirate Ryan是什麼呢
[00:16:40.120 --> 00:16:42.120]  就是說當時美國去打仗
[00:16:42.120 --> 00:16:43.120]  很多仗打
[00:16:43.120 --> 00:16:45.120]  其中有一家Ryan的家
[00:16:45.120 --> 00:16:47.120]  一家四個兒子
[00:16:47.120 --> 00:16:51.120]  但是媽媽同一天時間就收到消息
[00:16:51.120 --> 00:16:54.120]  三個兒子
[00:16:54.120 --> 00:16:57.120]  在打仗裡面死了
[00:16:57.120 --> 00:16:59.120]  就剩下最後一個兒子
[00:16:59.120 --> 00:17:01.120]  下落不明
[00:17:01.120 --> 00:17:05.120]  美國軍方就因為知道這件事情
[00:17:05.120 --> 00:17:07.120]  就很體恤這個家庭
[00:17:07.120 --> 00:17:08.120]  剩下最後一個兒子
[00:17:08.120 --> 00:17:10.120]  這個媽媽剩下最後一個兒子
[00:17:10.120 --> 00:17:13.120]  所以美國軍方就做出一個決定
[00:17:13.120 --> 00:17:17.120]  臨時就在前線裡面
[00:17:17.120 --> 00:17:19.120]  找了八個人
[00:17:19.120 --> 00:17:21.120]  找了八個精兵
[00:17:21.120 --> 00:17:23.120]  就負責他們的任務
[00:17:23.120 --> 00:17:25.120]  就去到前方
[00:17:25.120 --> 00:17:28.120]  找回這個失散了的Ryan
[00:17:28.120 --> 00:17:30.120]  這個兒子回來
[00:17:30.120 --> 00:17:36.120]  這個是一個人道立場的考慮
[00:17:36.120 --> 00:17:38.120]  當這個拯救小組
[00:17:38.120 --> 00:17:39.120]  八人的拯救小組
[00:17:39.120 --> 00:17:41.120]  他們深入敵區的時候
[00:17:41.120 --> 00:17:42.120]  他們發現
[00:17:42.120 --> 00:17:44.120]  真的很困難
[00:17:44.120 --> 00:17:46.120]  槍林大火
[00:17:46.120 --> 00:17:47.120]  全部都是危險
[00:17:47.120 --> 00:17:50.120]  他們自己的人力裝備也不足夠
[00:17:50.120 --> 00:17:52.120]  他們怎樣走進去
[00:17:52.120 --> 00:17:54.120]  語言地形他們也不熟悉
[00:17:54.120 --> 00:17:56.120]  走著走著街
[00:17:56.120 --> 00:17:58.120]  角落可能都有些狙擊手出來
[00:17:58.120 --> 00:18:01.120]  射擊他們
[00:18:01.120 --> 00:18:02.120]  當他們經歷到
[00:18:02.120 --> 00:18:05.120]  這八個人有戰友
[00:18:05.120 --> 00:18:10.120]  相繼中槍受傷的時候
[00:18:10.120 --> 00:18:13.120]  他們開始有一個疑問
[00:18:13.120 --> 00:18:15.120]  會問
[00:18:15.120 --> 00:18:18.120]  為什麼會有這樣的任務
[00:18:18.120 --> 00:18:22.120]  為什麼我們要為了一個士兵
[00:18:22.120 --> 00:18:24.120]  要我們八個人
[00:18:24.120 --> 00:18:25.120]  沒有這麼大的危險
[00:18:25.120 --> 00:18:28.120]  走進去救他呢
[00:18:28.120 --> 00:18:31.120]  這個Ryan他的命
[00:18:31.120 --> 00:18:36.120]  比起我們八個人的命更加重要
[00:18:36.120 --> 00:18:39.120]  雖然他們心裡很懷疑
[00:18:39.120 --> 00:18:41.120]  但是他們是一個信服的軍人
[00:18:41.120 --> 00:18:43.120]  所以他們繼續
[00:18:43.120 --> 00:18:45.120]  執行上級對他們的指令
[00:18:45.120 --> 00:18:50.120]  去找這個Ryan這個士兵
[00:18:50.120 --> 00:18:52.120]  千辛萬苦
[00:18:52.120 --> 00:18:54.120]  進到戰場
[00:18:54.120 --> 00:18:56.120]  終於被他們找到了
[00:18:56.120 --> 00:18:58.120]  這個Ryan
[00:18:58.120 --> 00:19:00.120]  找到他的時候
[00:19:00.120 --> 00:19:02.120]  不說也有自可,說就把火
[00:19:02.120 --> 00:19:05.120]  不肯走
[00:19:05.120 --> 00:19:07.120]  找到他不肯走
[00:19:07.120 --> 00:19:10.120]  還要留在戰場上死守
[00:19:10.120 --> 00:19:12.120]  所以這班士兵更加
[00:19:12.120 --> 00:19:15.120]  火滾更加不知道怎樣去做
[00:19:15.120 --> 00:19:17.120]  不過就是在這個時刻
[00:19:17.120 --> 00:19:19.120]  敵人打到來
[00:19:19.120 --> 00:19:22.120]  情況很危急
[00:19:22.120 --> 00:19:24.120]  所以這個小組
[00:19:24.120 --> 00:19:25.120]  他們決定
[00:19:25.120 --> 00:19:28.120]  要和這個Ryan這個士兵
[00:19:28.120 --> 00:19:30.120]  一起守住那條橋那個地方
[00:19:30.120 --> 00:19:32.120]  因為如果對方攻陷那條橋
[00:19:32.120 --> 00:19:34.120]  就會繼續再攻陷過來
[00:19:34.120 --> 00:19:37.120]  傷亡很慘重
[00:19:37.120 --> 00:19:40.120]  所以他們就是和這個士兵一起
[00:19:40.120 --> 00:19:42.120]  想辦法守住那個地方
[00:19:42.120 --> 00:19:44.120]  等待救援
[00:19:44.120 --> 00:19:46.120]  在那個時候
