
[00:00:00.000 --> 00:00:03.520]  我們一起低頭,在上帝的懷念面前,我們先做個祈禱
[00:02:36.480 --> 00:02:39.000]  多很多了,是不是?
[00:02:39.000 --> 00:02:42.560]  我想問一下大家
[00:02:42.560 --> 00:02:45.560]  既然大家做基督徒都知道
[00:02:45.560 --> 00:02:46.840]  很多都是知識上的東西
[00:02:46.840 --> 00:02:49.320]  知道就是祈禱很重要
[00:02:49.320 --> 00:02:51.800]  大家有經歷過、禱告過,是實在的
[00:02:51.800 --> 00:02:52.840]  祈禱是很實在的
[00:02:52.840 --> 00:02:55.200]  那為什麼我們花這麼少時間
[00:02:55.200 --> 00:02:57.680]  或者這麼少次數在祈禱當中呢?
[00:02:57.680 --> 00:02:59.480]  為什麼呢?
[00:02:59.480 --> 00:03:03.960]  反而就是我們用很多時間去跟其他人
[00:03:03.960 --> 00:03:05.160]  現在都不用說話的
[00:03:05.160 --> 00:03:08.440]  全部都whatsapp、text
[00:03:08.440 --> 00:03:10.880]  我大女兒在LA讀書也是的
[00:03:10.880 --> 00:03:12.080]  我跟她出去吃飯
[00:03:12.080 --> 00:03:13.720]  整頓飯就是低頭一族
[00:03:13.720 --> 00:03:16.120]  就是跟別人text
[00:03:16.120 --> 00:03:17.400]  跟我聊天也是text
[00:03:17.400 --> 00:03:19.720]  我坐在你對面而已
[00:03:19.720 --> 00:03:22.800]  一樣照text
[00:03:22.800 --> 00:03:26.480]  這個是現代人的文化
[00:03:26.480 --> 00:03:31.080]  但為什麼我們會花這麼少時間在禱告當中呢?
[00:03:31.080 --> 00:03:32.880]  很簡單
[00:03:32.880 --> 00:03:34.800]  基督徒很多時候有很多東西知道
[00:03:34.800 --> 00:03:36.440]  但是我們沒有去做
[00:03:36.440 --> 00:03:38.160]  但另一方面就是
[00:03:38.160 --> 00:03:39.880]  懶惰
[00:03:39.880 --> 00:03:40.960]  就是不想去做
[00:03:40.960 --> 00:03:44.560]  因為祈禱好像很辛苦
[00:03:44.560 --> 00:03:47.880]  可能是一些discipline
[00:03:47.880 --> 00:03:49.080]  一些紀律上的東西
[00:03:49.080 --> 00:03:50.720]  所以我們又不太想去做
[00:03:50.720 --> 00:03:51.320]  是不是?
[00:03:51.320 --> 00:03:52.640]  有時候基督徒也是的
[00:03:52.640 --> 00:03:53.440]  知而不行
[00:03:53.440 --> 00:03:54.000]  是不是?
[00:03:54.000 --> 00:03:56.120]  我們以前在香港讀書
[00:03:56.120 --> 00:03:56.760]  讀國文就是
[00:03:56.760 --> 00:03:58.160]  知而不行事為不知
[00:03:58.160 --> 00:03:58.520]  是不是?
[00:03:58.520 --> 00:03:59.760]  黃耀明說的
[00:03:59.760 --> 00:04:02.360]  你知道不去做其實你還不知道
[00:04:02.360 --> 00:04:05.640]  知道重要但是我們不會去做
[00:04:05.640 --> 00:04:08.280]  但是我想很多基督徒在我認識裡面
[00:04:08.280 --> 00:04:10.640]  包括我最初信耶穌的時候
[00:04:10.640 --> 00:04:13.640]  都是對祈禱有很多迷思
[00:04:13.640 --> 00:04:17.160]  有很多疑惑在當中
[00:04:17.160 --> 00:04:19.920]  第一件疑惑就是
[00:04:19.920 --> 00:04:24.040]  究竟怎樣才算是合神心意的祈禱呢?
[00:04:24.040 --> 00:04:24.960]  是不是?
[00:04:24.960 --> 00:04:28.000]  我曾經聽過一些講座或者看書
[00:04:28.000 --> 00:04:30.800]  或者聽一些牧者講道
[00:04:30.800 --> 00:04:35.880]  他說一個蒙神英文的禱告應該有多少東西呢?
[00:04:35.880 --> 00:04:45.680]  又要敬拜、認罪、代求、謙卑、信心、愛心、潔性
[00:04:45.680 --> 00:04:47.560]  列出十幾樣東西
[00:04:47.560 --> 00:04:49.960]  我看完之後或者聽完之後我說
[00:04:49.960 --> 00:04:53.120]  我想我的禱告也不會是蒙神英文的
[00:04:53.120 --> 00:04:53.520]  是不是?
[00:04:53.520 --> 00:04:56.400]  因為這麼多東西怎麼能夠做得到呢?
[00:04:56.400 --> 00:04:57.640]  第二件事
[00:04:57.640 --> 00:04:58.960]  我想我的迷思就是
[00:04:58.960 --> 00:05:00.440]  究竟什麼應該祈禱
[00:05:00.440 --> 00:05:02.200]  什麼不需要祈禱呢?
[00:05:02.200 --> 00:05:03.080]  是不是?
[00:05:03.080 --> 00:05:06.640]  有些人說上帝也給我們自由意志的
[00:05:06.640 --> 00:05:09.960]  有些事情是你做決定的時候
[00:05:09.960 --> 00:05:12.080]  你打算不需要禱告的
[00:05:12.080 --> 00:05:13.960]  什麼才需要祈禱
[00:05:13.960 --> 00:05:15.880]  什麼不需要祈禱呢?
[00:05:15.880 --> 00:05:18.120]  大家今天開車來的時候
[00:05:18.120 --> 00:05:20.040]  有沒有胃
[00:05:20.040 --> 00:05:23.120]  能不能夠在這裡找到一個停車場去禱告呢?
[00:05:23.120 --> 00:05:25.360]  請舉手
[00:05:25.360 --> 00:05:26.080]  沒有吧?
[00:05:26.080 --> 00:05:26.760]  我有啊
[00:05:26.760 --> 00:05:27.920]  因為我新來的嘛
[00:05:27.920 --> 00:05:29.720]  是不是?
[00:05:29.720 --> 00:05:32.760]  你說不重要的事情就不需要祈禱
[00:05:32.760 --> 00:05:34.240]  那我想問問大家
[00:05:34.240 --> 00:05:36.200]  什麼叫做重要的事情
[00:05:36.200 --> 00:05:40.360]  什麼叫做不重要的事情呢?
[00:05:40.360 --> 00:05:42.120]  你去超級市場
[00:05:42.120 --> 00:05:43.680]  買一支牙膏
[00:05:43.680 --> 00:05:47.000]  有沒有人為買牙膏祈禱的呢?
[00:05:47.000 --> 00:05:48.040]  沒有吧?
[00:05:48.040 --> 00:05:49.680]  刷爛牙的
[00:05:49.680 --> 00:05:50.520]  是不是?
[00:05:50.520 --> 00:05:51.000]  是不是?
[00:05:51.000 --> 00:05:52.080]  蛀牙的
[00:05:52.080 --> 00:05:52.800]  是不是?
[00:05:52.800 --> 00:05:53.600]  那為什麼不祈禱呢?
[00:05:53.600 --> 00:05:54.240]  什麼叫做重要呢?
[00:05:54.240 --> 00:05:54.960]  有人說
[00:05:54.960 --> 00:05:56.000]  結婚啊
[00:05:56.000 --> 00:05:57.240]  找工作啊
[00:05:57.240 --> 00:05:58.720]  搞居留啊
[00:05:58.720 --> 00:05:59.360]  進大學啊
[00:05:59.360 --> 00:06:00.360]  這些不就重要了嗎?
[00:06:00.360 --> 00:06:03.320]  那誰去定義呢?
[00:06:03.320 --> 00:06:07.200]  誰去決定這些事情是不是重要呢?
[00:06:07.200 --> 00:06:10.160]  另外一件迷思的就是
[00:06:10.160 --> 00:06:12.040]  我想在座當中剛才舉手說
[00:06:12.040 --> 00:06:15.480]  我們經歷過上帝禱告的英雲
[00:06:15.480 --> 00:06:15.760]  沒錯
[00:06:15.760 --> 00:06:16.640]  是的
[00:06:16.640 --> 00:06:17.600]  我自己也是
[00:06:17.600 --> 00:06:20.080]  嘗試經歷上帝的禱告英雲
[00:06:20.080 --> 00:06:22.920]  但是苦心自問基督徒
[00:06:22.920 --> 00:06:26.360]  我們豈不是有更多的時間
[00:06:26.360 --> 00:06:28.160]  當你嘗試禱告的時候
[00:06:28.160 --> 00:06:29.080]  你會發覺就是
[00:06:29.080 --> 00:06:31.920]  你更多時間禱告不蒙英雲
[00:06:31.920 --> 00:06:32.840]  是不是?
[00:06:32.840 --> 00:06:35.000]  有些人說不要騙自己
[00:06:35.000 --> 00:06:36.600]  你基督徒啞Q精神
[00:06:36.600 --> 00:06:37.320]  是不是?
[00:06:37.320 --> 00:06:37.920]  是不是?
[00:06:37.920 --> 00:06:38.880]  你祈禱的時候
[00:06:38.880 --> 00:06:39.400]  哦
[00:06:39.400 --> 00:06:40.040]  成功了
[00:06:40.040 --> 00:06:42.600]  那你就說上帝祝福你
[00:06:42.600 --> 00:06:44.840]  但是當你祈禱不英雲的時候
[00:06:44.840 --> 00:06:45.400]  你就說
[00:06:45.400 --> 00:06:46.760]  神有祂的美意
[00:06:46.760 --> 00:06:48.400]  感謝主
[00:06:48.400 --> 00:06:50.840]  今天想著陽光普照的時候
[00:06:50.840 --> 00:06:51.680]  就感謝主
[00:06:51.680 --> 00:06:52.560]  英雲你禱告
[00:06:52.560 --> 00:06:54.200]  但是下雨的時候又感謝主
[00:06:54.200 --> 00:06:55.400]  滋潤大地
[00:06:55.400 --> 00:06:57.920]  隨便你說了
[00:06:57.920 --> 00:07:02.400]  禱告的結果和上帝有什麼關係呢?
[00:07:02.400 --> 00:07:04.800]  還有最後最吊詭的一點
[00:07:04.800 --> 00:07:06.720]  就是
[00:07:06.720 --> 00:07:08.200]  耶穌曾經說過
[00:07:08.200 --> 00:07:10.520]  你們未求已先
[00:07:10.520 --> 00:07:13.920]  上帝已經知道你們想要什麼
[00:07:13.920 --> 00:07:15.080]  我心想
[00:07:15.080 --> 00:07:15.400]  喂
[00:07:15.400 --> 00:07:16.880]  你只是在耍我
[00:07:16.880 --> 00:07:18.240]  是不是?
[00:07:18.240 --> 00:07:20.080]  你又知道我要什麼
[00:07:20.080 --> 00:07:21.840]  你又有你的心意
[00:07:21.840 --> 00:07:23.160]  你想賜給我
[00:07:23.160 --> 00:07:25.000]  又有你的心意
[00:07:25.000 --> 00:07:25.360]  是不是?
[00:07:25.360 --> 00:07:27.560]  我們要信服
[00:07:27.560 --> 00:07:29.320]  但另一方面你又要我祈禱
[00:07:29.320 --> 00:07:30.040]  是不是?
[00:07:30.040 --> 00:07:32.040]  你只是在耍我
[00:07:32.040 --> 00:07:32.760]  是不是?
[00:07:32.760 --> 00:07:34.040]  既然你也知道
[00:07:34.040 --> 00:07:36.840]  那為什麼我要祈禱呢?
[00:07:36.840 --> 00:07:38.680]  我們常常都在想
[00:07:38.680 --> 00:07:43.560]  這幅就是我們看看新馬利人耶穌的聖潔禱告
[00:07:43.560 --> 00:07:45.680]  我們常常都以為一件事就是
[00:07:45.680 --> 00:07:46.280]  喂
[00:07:46.280 --> 00:07:51.280]  耶穌的祈禱是不是一個公式
[00:07:51.280 --> 00:07:52.560]  有一個公式化
[00:07:52.560 --> 00:07:54.320]  我們常常都很想一件事
[00:07:54.320 --> 00:07:58.720]  如果能夠找到方程式、一條公式化
[00:07:58.720 --> 00:07:59.760]  OK
[00:07:59.760 --> 00:08:03.400]  一祈禱的時候就能夠捉到上帝的心
[00:08:03.400 --> 00:08:04.960]  上帝就喜悅
[00:08:04.960 --> 00:08:07.000]  然後就應允你禱告
[00:08:07.000 --> 00:08:07.800]  你說多棒
[00:08:07.800 --> 00:08:08.320]  是不是?
[00:08:08.320 --> 00:08:08.640]  是不是?
[00:08:08.640 --> 00:08:09.320]  馮律師
[00:08:09.320 --> 00:08:09.960]  多棒
[00:08:09.960 --> 00:08:10.800]  你想想
[00:08:10.800 --> 00:08:13.160]  如果你禱告就是一條公式化
[00:08:13.160 --> 00:08:13.640]  是不是?
[00:08:13.640 --> 00:08:14.800]  你也不用在這裡做了
[00:08:14.800 --> 00:08:15.160]  是不是?
[00:08:15.160 --> 00:08:16.320]  出去賣也可以了
[00:08:16.320 --> 00:08:16.720]  是不是?
[00:08:16.720 --> 00:08:17.680]  在發財了
[00:08:17.680 --> 00:08:19.160]  你放一條公式化出來
[00:08:19.160 --> 00:08:19.640]  喂
[00:08:19.640 --> 00:08:20.760]  這樣做的話
[00:08:20.760 --> 00:08:22.280]  上帝就會應允你禱告
[00:08:22.280 --> 00:08:23.480]  是不是?
[00:08:23.480 --> 00:08:24.760]  但是沒有
[00:08:24.760 --> 00:08:27.080]  我們應該怎麼學習祈禱呢?
[00:08:27.080 --> 00:08:29.120]  今天我們跟大家分享一段
[00:08:29.120 --> 00:08:30.200]  大家很熟悉的
[00:08:30.200 --> 00:08:31.840]  雅各(Jacob's Letter)
[00:08:31.840 --> 00:08:33.400]  這一段經文
[00:08:33.400 --> 00:08:35.560]  我們嘗試從幾方面去看看
[00:08:35.560 --> 00:08:38.040]  祈禱一些基本功
[00:08:38.040 --> 00:08:40.840]  究竟什麼是祈禱呢?
[00:08:40.840 --> 00:08:42.320]  我們看看背景
[00:08:42.320 --> 00:08:43.840]  第一件事叫做全心仰望
[00:08:43.840 --> 00:08:45.400]  我們看看聖經怎麼說
[00:08:45.400 --> 00:08:46.720]  到一個地方
[00:08:46.720 --> 00:08:47.640]  就是雅各
[00:08:47.640 --> 00:08:49.000]  當時你會明白背景
[00:08:49.000 --> 00:08:49.840]  大家都知道了
[00:08:49.840 --> 00:08:52.200]  廣東話就叫做雀草
[00:08:52.200 --> 00:08:52.880]  是不是?
[00:08:52.880 --> 00:08:56.760]  當時雅各騙來騙去
[00:08:56.760 --> 00:08:58.280]  越騙越厲害的時候
[00:08:58.280 --> 00:09:00.120]  搞到他老大要追殺他
[00:09:00.120 --> 00:09:01.480]  好了
[00:09:01.480 --> 00:09:03.000]  雅各呢
[00:09:03.000 --> 00:09:06.440]  我們以前那一輩就叫做裙腳仔
[00:09:06.440 --> 00:09:07.640]  那些叫做
[00:09:07.640 --> 00:09:09.640]  就是經常黏著媽媽
[00:09:09.640 --> 00:09:10.480]  媽媽又…
[00:09:10.480 --> 00:09:11.920]  李百嘉又疼他
[00:09:11.920 --> 00:09:14.240]  他又觸不出戶的
[00:09:14.240 --> 00:09:15.800]  整天躲在帳幕
[00:09:15.800 --> 00:09:17.000]  就是在家裡
[00:09:17.000 --> 00:09:19.520]  老大就跑出去打獵
[00:09:19.520 --> 00:09:20.960]  找事情做
[00:09:20.960 --> 00:09:21.880]  辛苦苦
[00:09:21.880 --> 00:09:26.960]  他經常在家裡打Apps
[00:09:26.960 --> 00:09:28.320]  NDS
[00:09:28.320 --> 00:09:30.360]  或者是玩iPhone
[00:09:30.360 --> 00:09:32.080]  躲起來就觸不出戶的
[00:09:32.080 --> 00:09:32.920]  是不是?
[00:09:32.920 --> 00:09:35.040]  媽媽就疼得他很生氣
[00:09:35.040 --> 00:09:39.560]  從沒離開過他自己的家庭
[00:09:39.560 --> 00:09:41.040]  不僅如此
[00:09:41.040 --> 00:09:42.000]  這個人呢
[00:09:42.000 --> 00:09:44.200]  自小在基督教
[00:09:44.200 --> 00:09:49.480]  當時他也是人的信仰的父母的長大
[00:09:49.480 --> 00:09:50.200]  是不是?
[00:09:50.200 --> 00:09:55.840]  以薩和李百嘉都是信仰上帝的
[00:09:55.840 --> 00:09:58.640]  自小有宗教的教育
[00:09:58.640 --> 00:10:00.360]  但是聖經一直記載
[00:10:00.360 --> 00:10:01.840]  從沒說過
[00:10:01.840 --> 00:10:04.640]  他有祈禱過
[00:10:04.640 --> 00:10:07.040]  這個豈不是今天很多
[00:10:07.040 --> 00:10:08.040]  下一代
[00:10:08.040 --> 00:10:08.880]  我們下一代
[00:10:08.880 --> 00:10:12.520]  在教會長大的小朋友
[00:10:12.520 --> 00:10:16.000]  可能在一個宗教環境裡面長大
[00:10:16.000 --> 00:10:19.320]  但我們從沒跟上帝溝通過
[00:10:19.320 --> 00:10:21.000]  我們去過很多聚會
[00:10:21.000 --> 00:10:21.760]  去崇拜
[00:10:21.760 --> 00:10:23.400]  我們沒有敬拜上帝
[00:10:23.400 --> 00:10:25.680]  我們祈禱沒有跟上帝溝通
[00:10:25.680 --> 00:10:28.080]  我們讀聖經
[00:10:28.080 --> 00:10:30.000]  我們沒有聽上帝說話
[00:10:30.000 --> 00:10:31.520]  我們侍奉
[00:10:31.520 --> 00:10:33.480]  其實是在做事
[00:10:33.480 --> 00:10:36.760]  我們沒有去侍奉上帝
[00:10:36.760 --> 00:10:37.320]  同樣地
[00:10:37.320 --> 00:10:37.880]  阿哥也是
[00:10:37.880 --> 00:10:38.800]  聖經記載的是
[00:10:38.800 --> 00:10:42.240]  他從沒記載他有跟上帝溝通
[00:10:42.240 --> 00:10:42.960]  但是呢
[00:10:42.960 --> 00:10:44.440]  這一次
[00:10:44.440 --> 00:10:45.680]  當他要著草了
[00:10:45.680 --> 00:10:46.680]  被人追殺了
[00:10:46.680 --> 00:10:47.760]  前路茫茫了
[00:10:47.760 --> 00:10:49.160]  要找頭炮
[00:10:49.160 --> 00:10:51.080]  他舅父拉班
[00:10:51.080 --> 00:10:51.880]  但是呢
[00:10:51.880 --> 00:10:57.560]  又不知道何時可以回到父親家的身邊
[00:10:57.560 --> 00:10:58.480]  於是呢
[00:10:58.480 --> 00:10:59.120]  他呢
[00:10:59.120 --> 00:11:00.320]  就很疲乏
[00:11:00.320 --> 00:11:01.840]  走到曠野那邊一直走
[00:11:01.840 --> 00:11:03.040]  都不知道能不能去到
[00:11:03.040 --> 00:11:05.200]  去完之後又不知道有沒有機會回到家鄉
[00:11:05.200 --> 00:11:06.840]  於是就很疲乏了
[00:11:06.840 --> 00:11:07.720]  於是呢
[00:11:07.720 --> 00:11:09.400]  就撿起一塊石頭
[00:11:09.400 --> 00:11:10.200]  就睡覺了
[00:11:10.200 --> 00:11:12.120]  可能也是
[00:11:12.120 --> 00:11:12.920]  大家都知道
[00:11:12.920 --> 00:11:18.120]  以前在媽媽家裡高床亂枕
[00:11:18.120 --> 00:11:20.960]  可能是毫無用處的
[00:11:20.960 --> 00:11:25.400]  枕頭現在要用石頭來枕著
[00:11:25.400 --> 00:11:27.560]  那當然是發惡夢了
[00:11:27.560 --> 00:11:28.360]  那麼辛苦
[00:11:28.360 --> 00:11:29.120]  於是呢
[00:11:29.120 --> 00:11:31.040]  就發了個夢
[00:11:31.040 --> 00:11:34.000]  就是Jacob's Letter的夢
[00:11:34.000 --> 00:11:34.640]  於是
[00:11:34.640 --> 00:11:36.040]  我們就聽見
[00:11:36.040 --> 00:11:39.480]  阿哥開始他人生裡面
[00:11:39.480 --> 00:11:43.440]  第一個的祈禱
[00:11:43.440 --> 00:11:45.680]  為什麼這件事這麼重要呢
[00:11:45.680 --> 00:11:47.000]  弟兄姊妹
[00:11:47.000 --> 00:11:49.600]  是因為在祈禱
[00:11:49.600 --> 00:11:50.560]  亞國祈禱裡面
[00:11:50.560 --> 00:11:53.400]  讓我們看到一樣很重要的東西
[00:11:53.400 --> 00:11:55.000]  就是我們經常說的一句話
[00:11:55.000 --> 00:11:56.800]  人的盡頭
[00:11:56.800 --> 00:12:00.720]  才是神的開始
[00:12:00.720 --> 00:12:02.640]  有多少次我們起碼都是這樣
[00:12:02.640 --> 00:12:04.800]  臨急抱神腳
[00:12:04.800 --> 00:12:05.800]  是不是
[00:12:05.800 --> 00:12:07.880]  我們要不壞到貼地
[00:12:07.880 --> 00:12:08.280]  是不是
[00:12:08.280 --> 00:12:09.480]  我們覺得這些東西不重要
[00:12:09.480 --> 00:12:11.640]  我們自己自由意志搞定
[00:12:11.640 --> 00:12:13.920]  用不著勞動到上帝才行
[00:12:13.920 --> 00:12:14.240]  是不是
[00:12:14.240 --> 00:12:17.880]  但是到了我們山窮水盡
[00:12:17.880 --> 00:12:18.640]  是不是
[00:12:18.640 --> 00:12:20.000]  沒辦法了
[00:12:20.000 --> 00:12:22.040]  於是我們想到的就是
[00:12:22.040 --> 00:12:23.320]  我們躺在地上
[00:12:23.320 --> 00:12:24.520]  然後我們看上去
[00:12:24.520 --> 00:12:25.320]  是不是
[00:12:25.320 --> 00:12:26.640]  躺在地上了
[00:12:26.640 --> 00:12:27.360]  看不到身
[00:12:27.360 --> 00:12:29.720]  於是我們就會向上仰望
[00:12:29.720 --> 00:12:30.600]  是不是
[00:12:30.600 --> 00:12:32.280]  上帝就是這樣
[00:12:32.280 --> 00:12:34.040]  有時候我們忘記了上帝
[00:12:34.040 --> 00:12:35.120]  我們不會和上帝溝通
[00:12:35.120 --> 00:12:36.720]  也不會向他求
[00:12:36.720 --> 00:12:38.280]  就是有些什麼呢
[00:12:38.280 --> 00:12:40.680]  到了我們人生裡面的絕境
[00:12:40.680 --> 00:12:42.800]  或者我們有些東西很想要
[00:12:42.800 --> 00:12:43.280]  是不是
[00:12:43.280 --> 00:12:45.280]  我很想要新車
[00:12:45.280 --> 00:12:45.560]  是不是
[00:12:45.560 --> 00:12:47.840]  我很想要進到某一間學校
[00:12:47.840 --> 00:12:48.080]  是不是
[00:12:48.080 --> 00:12:51.120]  我很想要搞居留可以搞定
[00:12:51.120 --> 00:12:53.880]  於是我們就向上帝求
[00:12:53.880 --> 00:12:56.600]  愛上帝就好像王大仙
[00:12:56.600 --> 00:13:00.440]  又或者好像阿拉丁神燈裡面的燈神
[00:13:00.440 --> 00:13:01.080]  是不是
[00:13:01.080 --> 00:13:02.880]  只要你揉一揉
[00:13:02.880 --> 00:13:04.160]  平時就不要搞他
[00:13:04.160 --> 00:13:04.920]  是不是
[00:13:04.920 --> 00:13:07.680]  這個神放他出來很威猛的
[00:13:07.680 --> 00:13:08.040]  是不是
[00:13:08.040 --> 00:13:08.560]  不要搞他
[00:13:08.560 --> 00:13:10.040]  但是有些什麼呢
[00:13:10.040 --> 00:13:10.960]  我們揉一揉
[00:13:10.960 --> 00:13:12.040]  他又走出來
[00:13:12.040 --> 00:13:13.400]  然後他會向你鞠躬
[00:13:13.400 --> 00:13:16.680]  然後說主人有什麼吩咐
[00:13:16.680 --> 00:13:19.880]  奴才願意為你效勞
[00:13:19.880 --> 00:13:20.960]  於是你說
[00:13:20.960 --> 00:13:26.360]  我要十萬塊買一間二千呎的房子
[00:13:26.360 --> 00:13:30.560]  麻煩你弄一間房子給我
[00:13:30.560 --> 00:13:32.960]  於是燈神就會鞠躬
[00:13:32.960 --> 00:13:37.000]  主人應允你的禱告
[00:13:37.000 --> 00:13:40.480]  這個禱告就好像一個橡皮圖章
[00:13:40.480 --> 00:13:42.200]  你寫了一張check
[00:13:42.200 --> 00:13:43.520]  寫了多少錢銀碼
[00:13:43.520 --> 00:13:45.400]  寫了你的名字
[00:13:45.400 --> 00:13:47.000]  然後遞給耶穌
[00:13:47.000 --> 00:13:49.240]  奉耶穌基督的名求
[00:13:49.240 --> 00:13:50.680]  擔任阿門
[00:13:50.680 --> 00:13:53.400]  於是就可以兌現
[00:13:53.400 --> 00:13:56.360]  我們看禱告就好像一個中國人式的王大仙式
[00:13:56.360 --> 00:14:00.560]  或者阿拉丁神燈式的祈禱
[00:14:00.560 --> 00:14:04.680]  但殊不知祈禱絕對不是一個
[00:14:04.680 --> 00:14:10.920]  你唸咒語可以指揮上帝的一種方式
[00:14:10.920 --> 00:14:13.560]  耶穌說你們禱告不要像外邦人那樣
[00:14:13.560 --> 00:14:15.800]  用許多的言語
[00:14:15.800 --> 00:14:17.240]  什麼叫許多的言語
[00:14:17.240 --> 00:14:18.600]  重複的言語
[00:14:18.600 --> 00:14:21.000]  不是說一邊祈禱一邊祈禱
[00:14:21.000 --> 00:14:21.600]  多說一點
[00:14:21.600 --> 00:14:22.560]  不是
[00:14:22.560 --> 00:14:24.600]  重複言語的原文意思就是
[00:14:24.600 --> 00:14:25.840]  沒有意思的
[00:14:25.840 --> 00:14:27.960]  沒有意義的重複一些言語
[00:14:27.960 --> 00:14:31.160]  就好像外邦人那些人唸咒語
[00:14:31.160 --> 00:14:32.720]  好像芝麻開門
[00:14:32.720 --> 00:14:34.720]  你開門吧
[00:14:34.720 --> 00:14:37.200]  或者有時我們聽其他宗教的
[00:14:37.200 --> 00:14:39.800]  (唸咒語)
[00:14:39.800 --> 00:14:40.880]  在唸咒語
[00:14:40.880 --> 00:14:41.760]  你不知道他們在唸什麼
[00:14:41.760 --> 00:14:43.840]  但總之是唸咒語
[00:14:43.840 --> 00:14:49.640]  希望上帝他們的神容易應運來
[00:14:49.640 --> 00:14:54.560]  耶穌說你不能夠指揮上帝
[00:14:54.560 --> 00:14:57.360]  禱告第一樣基本功就是
[00:14:57.360 --> 00:14:59.960]  無論什麼情況
[00:14:59.960 --> 00:15:06.240]  你看到自己只是一個軟弱無助的罪人
[00:15:06.240 --> 00:15:12.000]  我們時時刻刻都需要我們的上帝
[00:15:12.000 --> 00:15:15.640]  聖經說貧窮的人有福了
[00:15:15.640 --> 00:15:19.520]  因為天國是他們的
[00:15:19.520 --> 00:15:23.120]  這裡說的是靈女貧窮
