
[00:00:00.000 --> 00:00:03.000]  聖經都是神所物是的
[00:03:20.000 --> 00:03:25.000]  我們不是每一個人都喜歡進入我們的內室
[00:03:25.000 --> 00:03:35.000]  我們的內心是一個我們自己都不敢走進去的地方
[00:03:35.000 --> 00:03:40.000]  當一個人願意透過禱告進入內室
[00:03:40.000 --> 00:03:42.000]  去面對自己的真相
[00:03:42.000 --> 00:03:45.000]  去面對天父的時候
[00:03:45.000 --> 00:03:49.000]  這是不容易的歷程
[00:03:49.000 --> 00:03:54.000]  因為當自己的真愛面對天父的時候
[00:03:54.000 --> 00:03:57.000]  這是一場手術
[00:03:57.000 --> 00:04:01.000]  做外科的手術會痛
[00:04:01.000 --> 00:04:07.000]  透過禱告進入天父的內室同樣會痛
[00:04:07.000 --> 00:04:11.000]  因為你碰到很多你不想碰
[00:04:11.000 --> 00:04:16.000]  見到有很多不想見的地方
[00:04:16.000 --> 00:04:20.000]  但耶穌為什麼要我們進入內室禱告呢?
[00:04:20.000 --> 00:04:25.000]  因為如果我們內心一片光明的話
[00:04:25.000 --> 00:04:28.000]  我們的人生就會一片光明
[00:04:28.000 --> 00:04:32.000]  內心沒有了一片光明境的話
[00:04:32.000 --> 00:04:37.000]  我們的人生都不會有一片不光明的境界
[00:04:37.000 --> 00:04:42.000]  有人以為資深的基督徒是回教會很長
[00:04:42.000 --> 00:04:44.000]  撈的職位很高
[00:04:44.000 --> 00:04:47.000]  就是資深的基督徒
[00:04:47.000 --> 00:04:52.000]  但資深的基督徒不是在乎年日
[00:04:52.000 --> 00:05:00.000]  是在乎你和天父面對面的日子有多長來決定
[00:05:00.000 --> 00:05:04.000]  可能大家都聽過心靜自然涼
[00:05:04.000 --> 00:05:06.000]  很小的時候
[00:05:06.000 --> 00:05:08.000]  當天氣很熱又沒有冷氣
[00:05:08.000 --> 00:05:11.000]  開極風扇都很熱的時候
[00:05:11.000 --> 00:05:15.000]  在那裡言言暗暗的時候媽媽就說心靜自然涼
[00:05:15.000 --> 00:05:20.000]  安靜下來的話就會很涼快
[00:05:20.000 --> 00:05:24.000]  有時候可以有時候是不可以的
[00:05:24.000 --> 00:05:27.000]  如果心靜就很涼的話
[00:05:27.000 --> 00:05:29.000]  那就不用教冷氣了
[00:05:29.000 --> 00:05:32.000]  所以有時候心靜不是一定可以涼的
[00:05:32.000 --> 00:05:37.000]  不過今天我說的不是心靜安靜
[00:05:37.000 --> 00:05:40.000]  然後你的人感覺到涼快
[00:05:40.000 --> 00:05:43.000]  我說的是心的乾淨
[00:05:43.000 --> 00:05:48.000]  然後內心有涼善
[00:05:48.000 --> 00:05:52.000]  哪個時候一個人充滿著幸福感
[00:05:52.000 --> 00:05:56.000]  充滿著滿足感的時候
[00:05:56.000 --> 00:06:02.000]  他說的話通常都充滿著涼善
[00:06:02.000 --> 00:06:05.000]  一個幸福一個滿足的人
[00:06:05.000 --> 00:06:08.000]  他想的是好事
[00:06:08.000 --> 00:06:10.000]  說的是好話
[00:06:10.000 --> 00:06:12.000]  做的是好人
[00:06:12.000 --> 00:06:15.000]  如果心裡面沒有滿足感
[00:06:15.000 --> 00:06:17.000]  沒有幸福感的話
[00:06:17.000 --> 00:06:22.000]  就會將這種沒有幸福沒有滿足的埋怨
[00:06:22.000 --> 00:06:29.000]  向我們教會在家庭在社會各方面來四散
[00:06:29.000 --> 00:06:33.000]  所以今天基督徒要在這個世界裡面做見證
[00:06:33.000 --> 00:06:36.000]  重要的一件事
[00:06:36.000 --> 00:06:40.000]  是我們的心乾不乾淨
[00:06:40.000 --> 00:06:44.000]  裡面有沒有一片光明境
[00:06:44.000 --> 00:06:48.000]  當我們裡面有一片光明的境的時候
[00:06:48.000 --> 00:06:51.000]  我們整個人就不同
[00:06:51.000 --> 00:06:55.000]  上個禮拜和大家透過聖經去分享一個主題
[00:06:55.000 --> 00:06:58.000]  用涼言去創造幸福
[00:06:58.000 --> 00:07:00.000]  誰知道要講涼言
[00:07:00.000 --> 00:07:01.000]  講好的說話
[00:07:01.000 --> 00:07:03.000]  講造就人說話
[00:07:03.000 --> 00:07:06.000]  講鼓勵人的說話
[00:07:06.000 --> 00:07:09.000]  但我心裡面充滿著各種苦毒的時候
[00:07:09.000 --> 00:07:13.000]  我怎麼能夠講出良好的說話呢
[00:07:13.000 --> 00:07:15.000]  所以今天要講的
[00:07:15.000 --> 00:07:17.000]  不是你怎樣講良好的說話
[00:07:17.000 --> 00:07:20.000]  而是怎樣有良好的心
[00:07:20.000 --> 00:07:22.000]  心的乾淨
[00:07:22.000 --> 00:07:27.000]  你就能夠講良好的說話出來
[00:07:27.000 --> 00:07:29.000]  在我小學時期
[00:07:29.000 --> 00:07:33.000]  我的中文老師教我一句說話是這樣說的
[00:07:33.000 --> 00:07:36.000]  他說君子坦蕩蕩
[00:07:36.000 --> 00:07:37.000]  下一句呢
[00:07:37.000 --> 00:07:39.000]  小人長戚戚
[00:07:39.000 --> 00:07:42.000]  都好叻喔
[00:07:42.000 --> 00:07:44.000]  君子是怎樣的呢
[00:07:44.000 --> 00:07:46.000]  不穿衣服
[00:07:46.000 --> 00:07:48.000]  坦蕩蕩
[00:07:48.000 --> 00:07:52.000]  不受牽掛
[00:07:52.000 --> 00:07:54.000]  了然自在
[00:07:54.000 --> 00:07:57.000]  萬里長空
[00:07:57.000 --> 00:07:59.000]  心裡面舒暢
[00:07:59.000 --> 00:08:03.000]  君子坦蕩蕩
[00:08:03.000 --> 00:08:08.000]  所以我很小的時候就已經很想做君子
[00:08:08.000 --> 00:08:13.000]  誰小的時候立志做君子的請舉手
[00:08:13.000 --> 00:08:17.000]  不要搞得我這麼零落
[00:08:17.000 --> 00:08:20.000]  接著說小人長戚戚
[00:08:20.000 --> 00:08:22.000]  小人長戚戚是甚麼意思呢
[00:08:22.000 --> 00:08:27.000]  小人長戚戚就表示一個人經常寸寸不安
[00:08:27.000 --> 00:08:31.000]  患得患失
[00:08:31.000 --> 00:08:37.000]  請問你是時時寸寸不安患得患失
[00:08:37.000 --> 00:08:41.000]  還是心裡面一片光明呢
[00:08:41.000 --> 00:08:45.000]  在大專時期我買了一本書叫《蔡根談》
[00:08:45.000 --> 00:08:49.000]  蔡根談集裡面有一句說話我很喜歡
[00:08:49.000 --> 00:08:52.000]  君子之心猶如青天白日
[00:08:52.000 --> 00:08:55.000]  不可使人不知
[00:08:55.000 --> 00:08:58.000]  我們的心好像青天白日一樣
[00:08:58.000 --> 00:09:00.000]  坦蕩蕩
[00:09:00.000 --> 00:09:02.000]  怕甚麼被人知
[00:09:02.000 --> 00:09:08.000]  小人就藏起很多東西不夠膽被人知
[00:09:08.000 --> 00:09:11.000]  每逢翻風落雨
[00:09:11.000 --> 00:09:14.000]  每逢半夜敲門的時候
[00:09:14.000 --> 00:09:18.000]  就沒辦法可以安靜下來
[00:09:18.000 --> 00:09:21.000]  我渴望做君子
[00:09:21.000 --> 00:09:24.000]  因為我渴望心靈的平靜
[00:09:24.000 --> 00:09:27.000]  心靈的乾淨
[00:09:27.000 --> 00:09:29.000]  雖然是這樣
[00:09:29.000 --> 00:09:33.000]  但我知道在我內室裡面
[00:09:33.000 --> 00:09:36.000]  不是時時都平靜
[00:09:36.000 --> 00:09:38.000]  有時在萬里長空
[00:09:38.000 --> 00:09:41.000]  好像小鳥在天上飛翔
[00:09:41.000 --> 00:09:43.000]  但眨下眼之間
[00:09:43.000 --> 00:09:45.000]  我就跌落一個陰森恐怖
[00:09:45.000 --> 00:09:51.000]  一個自私自我的幽谷的樹
[00:09:51.000 --> 00:09:57.000]  我們怎樣可以保持心靜自然良呢
[00:09:57.000 --> 00:10:03.000]  聖經說我們要進入我們內室的樹
[00:10:03.000 --> 00:10:08.000]  保羅是一個坦蕩蕩的君子
[00:10:08.000 --> 00:10:11.000]  保羅是一個坦蕩蕩的君子
[00:10:11.000 --> 00:10:15.000]  因為他說我知道在我裡頭
[00:10:15.000 --> 00:10:17.000]  就是我肉身之中
[00:10:17.000 --> 00:10:19.000]  沒有良善
[00:10:19.000 --> 00:10:21.000]  因為立志行善由得我
[00:10:21.000 --> 00:10:23.000]  只是行不出來
[00:10:23.000 --> 00:10:25.000]  由不得我
[00:10:25.000 --> 00:10:27.000]  保羅發現到
[00:10:27.000 --> 00:10:30.000]  他裡頭是沒有良善的
[00:10:30.000 --> 00:10:33.000]  因為我可以立善行善
[00:10:33.000 --> 00:10:36.000]  但原來在我裡面有另外一個我
[00:10:36.000 --> 00:10:38.000]  故此我願意的事
[00:10:38.000 --> 00:10:40.000]  我反不作
[00:10:40.000 --> 00:10:42.000]  我所不願意的惡
[00:10:42.000 --> 00:10:44.000]  我倒去作
[00:10:44.000 --> 00:10:46.000]  故此我去做我不願意做的
[00:10:46.000 --> 00:10:48.000]  就不是我做的
[00:10:48.000 --> 00:10:53.000]  而是住在我裡頭的惡所做
[00:10:53.000 --> 00:10:54.000]  下一幅
[00:10:54.000 --> 00:10:55.000]  我覺得有兩個律
[00:10:55.000 --> 00:10:56.000]  我覺得有一個律
[00:10:56.000 --> 00:10:58.000]  我願意行善的時候
[00:10:58.000 --> 00:11:00.000]  便有惡與我同在
[00:11:00.000 --> 00:11:02.000]  因為我按照我裡面的意思
[00:11:02.000 --> 00:11:05.000]  我喜歡神的律
[00:11:05.000 --> 00:11:06.000]  下一幅
[00:11:06.000 --> 00:11:08.000]  但我覺得我之中有另外一個律
[00:11:08.000 --> 00:11:10.000]  在我心中的律交戰
[00:11:10.000 --> 00:11:12.000]  將我擄去
[00:11:12.000 --> 00:11:14.000]  使我附從肢體中犯罪的律
[00:11:14.000 --> 00:11:16.000]  我真是苦
[00:11:16.000 --> 00:11:21.000]  誰能救我脫離這取死的身體呢
[00:11:21.000 --> 00:11:24.000]  保羅說到他是精神分裂的
[00:11:24.000 --> 00:11:27.000]  他有三個的我
[00:11:27.000 --> 00:11:29.000]  立志行善由得我
[00:11:29.000 --> 00:11:31.000]  想做好人的我
[00:11:31.000 --> 00:11:33.000]  行出來由不得我
[00:11:33.000 --> 00:11:35.000]  作惡的我
[00:11:35.000 --> 00:11:37.000]  然後在兩個我裡面互相交戰的時候
[00:11:37.000 --> 00:11:39.000]  我非常痛苦
[00:11:39.000 --> 00:11:42.000]  那個痛苦的我
[00:11:42.000 --> 00:11:44.000]  事實上
[00:11:44.000 --> 00:11:48.000]  我們每個人起碼有三個的面孔
[00:11:48.000 --> 00:11:52.000]  以前有個廣告叫什麼橡皮軟糖
[00:11:52.000 --> 00:11:54.000]  什麼橡皮軟糖呢
[00:11:54.000 --> 00:11:56.000]  講一個少女
[00:11:56.000 --> 00:11:57.000]  她在吃橡皮軟糖的時候
[00:11:57.000 --> 00:11:59.000]  旁邊都有兩個少女
[00:11:59.000 --> 00:12:00.000]  不過兩個少女
[00:12:00.000 --> 00:12:04.000]  一個是天使一個是魔鬼
[00:12:04.000 --> 00:12:06.000]  當她正在吃這個橡皮軟糖的時候
[00:12:06.000 --> 00:12:09.000]  天使就跟她說
[00:12:09.000 --> 00:12:11.000]  答得照得請人吃
[00:12:11.000 --> 00:12:15.000]  有美德無損失
[00:12:15.000 --> 00:12:17.000]  後來魔鬼又說
[00:12:17.000 --> 00:12:19.000]  答得照得請人吃
[00:12:19.000 --> 00:12:22.000]  點寫得
[00:12:22.000 --> 00:12:24.000]  於是天使見到魔鬼引誘她的時候
[00:12:24.000 --> 00:12:25.000]  就很激氣
[00:12:25.000 --> 00:12:26.000]  於是搶了一粒橡皮軟糖
[00:12:26.000 --> 00:12:27.000]  自己吃了它
[00:12:27.000 --> 00:12:32.000]  後來自己也做了魔鬼
[00:12:32.000 --> 00:12:35.000]  你留意那個廣告
[00:12:35.000 --> 00:12:39.000]  那個女子是同一個人
[00:12:39.000 --> 00:12:43.000]  她既是人又是天使又是魔鬼
[00:12:43.000 --> 00:12:46.000]  三重的面孔
[00:12:46.000 --> 00:12:48.000]  在這個三重面孔裏面
[00:12:48.000 --> 00:12:51.000]  我們內在世界是這樣的話
[00:12:51.000 --> 00:12:55.000]  我們如何找到平靜呢
[00:12:55.000 --> 00:12:56.000]  心裏面
[00:12:56.000 --> 00:13:01.000]  怎樣可以找到那片寧靜境呢
[00:13:01.000 --> 00:13:03.000]  在我小時候
[00:13:03.000 --> 00:13:07.000]  有一段經文我大話不解
[00:13:07.000 --> 00:13:09.000]  在聖經記載
[00:13:09.000 --> 00:13:12.000]  聖靈去引導耶穌進入曠野
[00:13:12.000 --> 00:13:16.000]  受魔鬼的試探
[00:13:16.000 --> 00:13:19.000]  試探是恐怖的
[00:13:19.000 --> 00:13:23.000]  試探跌下去怎麼辦
[00:13:23.000 --> 00:13:25.000]  但說也奇怪
[00:13:25.000 --> 00:13:27.000]  竟然是聖靈去引導耶穌
[00:13:27.000 --> 00:13:31.000]  去曠野接受魔鬼的試探
[00:13:31.000 --> 00:13:34.000]  這段經文告訴我們
[00:13:34.000 --> 00:13:35.000]  無論你願意也好
[00:13:35.000 --> 00:13:37.000]  不願意也好
[00:13:37.000 --> 00:13:38.000]  你信耶穌也好
[00:13:38.000 --> 00:13:40.000]  又不信耶穌也好
[00:13:40.000 --> 00:13:43.000]  試探就在你前面
[00:13:43.000 --> 00:13:45.000]  不過基督徒是不同的
[00:13:45.000 --> 00:13:46.000]  那個試探
[00:13:46.000 --> 00:13:49.000]  是由聖靈和你一起去
[00:13:49.000 --> 00:13:52.000]  去接受魔鬼的試探
[00:13:52.000 --> 00:13:55.000]  耶穌所受的試探
[00:13:55.000 --> 00:13:58.000]  第一是飢餓的試探
[00:13:58.000 --> 00:14:01.000]  飢餓將石頭變為餅
[00:14:01.000 --> 00:14:03.000]  是成功的試探
[00:14:03.000 --> 00:14:05.000]  你試試走上電頂
[00:14:05.000 --> 00:14:07.000]  從電頂跳下來
[00:14:07.000 --> 00:14:08.000]  顯一個神蹟
[00:14:08.000 --> 00:14:09.000]  在眾目睽睽下
[00:14:09.000 --> 00:14:10.000]  將顯一個神蹟
[00:14:10.000 --> 00:14:12.000]  你就是上帝的兒子
[00:14:12.000 --> 00:14:14.000]  還用說那麼多
[00:14:14.000 --> 00:14:15.000]  你只是從電頂跳下來
[00:14:15.000 --> 00:14:16.000]  竟然不死
[00:14:16.000 --> 00:14:18.000]  就已經是一個神蹟
[00:14:18.000 --> 00:14:21.000]  萬人就歸附你
[00:14:21.000 --> 00:14:23.000]  第三個試探
[00:14:23.000 --> 00:14:25.000]  是一個榮耀的試探
[00:14:25.000 --> 00:14:28.000]  人人都有一個虛榮心
[00:14:28.000 --> 00:14:31.000]  希望全世界的人都向他下拜
[00:14:31.000 --> 00:14:33.000]  撒旦人你向我下拜
[00:14:33.000 --> 00:14:37.000]  我將萬國的榮華都賜給你
[00:14:37.000 --> 00:14:39.000]  耶穌所身處的年代
[00:14:39.000 --> 00:14:41.000]  是一個飢餓的年代
[00:14:41.000 --> 00:14:43.000]  他們是亡國奴
[00:14:43.000 --> 00:14:45.000]  是一個失敗的人群
[00:14:45.000 --> 00:14:47.000]  他們是亡國奴
[00:14:47.000 --> 00:14:50.000]  是經常受欺壓的一群
[00:14:50.000 --> 00:14:53.000]  飢餓的人想飽食
[00:14:53.000 --> 00:14:59.000]  失敗的人想快取成功
[00:14:59.000 --> 00:15:01.000]  而時時被人欺負的人
[00:15:01.000 --> 00:15:05.000]  就希望掌有權力
[00:15:05.000 --> 00:15:06.000]  每一個人
[00:15:06.000 --> 00:15:10.000]  在心裏面都有一片曠野
[00:15:10.000 --> 00:15:11.000]  這片曠野裏面
[00:15:11.000 --> 00:15:15.000]  代表了我們的缺乏
[00:15:15.000 --> 00:15:18.000]  我們嘗試用自己的方式
[00:15:18.000 --> 00:15:19.000]  去滿足曠野
[00:15:19.000 --> 00:15:22.000]  所給我們的挑戰要求
[00:15:22.000 --> 00:15:23.000]  結果
[00:15:23.000 --> 00:15:26.000]  慢慢我們出賣了我們的人性
[00:15:26.000 --> 00:15:30.000]  也出賣了我們的信仰
[00:15:30.000 --> 00:15:32.000]  無論我做傳道人也好
[00:15:32.000 --> 00:15:34.000]  做信徒也好
[00:15:34.000 --> 00:15:36.000]  做教會領袖也好
[00:15:36.000 --> 00:15:39.000]  或者你未信主也好
[00:15:39.000 --> 00:15:42.000]  你一生都面對著一個挑戰
[00:15:42.000 --> 00:15:43.000]  就是試探
[00:15:43.000 --> 00:15:45.000]  時時與你一起
[00:15:45.000 --> 00:15:47.000]  所不同的就是基督徒受試探
[00:15:47.000 --> 00:15:50.000]  受了聖靈的引導
[00:15:50.000 --> 00:15:52.000]  帶你進去
[00:15:52.000 --> 00:15:53.000]  現在引導你出來
[00:15:53.000 --> 00:15:55.000]  而未信主的人
[00:15:55.000 --> 00:15:57.000]  就只能夠靠自己的良知
[00:15:57.000 --> 00:16:00.000]  去面對著這些事情
[00:16:00.000 --> 00:16:04.000]  試探是不是一件壞事呢
[00:16:04.000 --> 00:16:08.000]  我以為試探都有一個好處
[00:16:08.000 --> 00:16:09.000]  試探的好處
[00:16:09.000 --> 00:16:11.000]  是有機會讓你認識
[00:16:11.000 --> 00:16:13.000]  原來你裏面
[00:16:13.000 --> 00:16:16.000]  有一隻野獸
[00:16:16.000 --> 00:16:18.000]  在你的內在世界裏面
[00:16:18.000 --> 00:16:20.000]  有一隻野獸
[00:16:20.000 --> 00:16:21.000]  一有機會
[00:16:21.000 --> 00:16:24.000]  這個野獸就會走出來
[00:16:24.000 --> 00:16:27.000]  所以有部份的社會學家這樣說
[00:16:27.000 --> 00:16:30.000]  人究竟會不會犯法呢
[00:16:30.000 --> 00:16:34.000]  人基本上都是會犯法
[00:16:34.000 --> 00:16:36.000]  就看他有沒有機會
[00:16:36.000 --> 00:16:41.000]  有機會他就會犯法
[00:16:41.000 --> 00:16:43.000]  我問一下你
[00:16:43.000 --> 00:16:45.000]  如果一個晚上
[00:16:45.000 --> 00:16:46.000]  你在街上走
[00:16:46.000 --> 00:16:47.000]  四周沒有人
[00:16:47.000 --> 00:16:49.000]  你見到地上有五百元紙
[00:16:49.000 --> 00:16:52.000]  你撿不撿起來呢
[00:16:52.000 --> 00:16:53.000]  撿了之後
[00:16:53.000 --> 00:16:56.000]  是不是交回給警署呢
[00:16:56.000 --> 00:16:57.000]  真是難的
[00:16:57.000 --> 00:16:58.000]  不要問這些問題
[00:16:58.000 --> 00:17:00.000]  牧師
[00:17:00.000 --> 00:17:01.000]  你看一看
[00:17:01.000 --> 00:17:03.000]  前一段時間
[00:17:03.000 --> 00:17:05.000]  有一間運錢的公司
[00:17:05.000 --> 00:17:06.000]  是不是
[00:17:06.000 --> 00:17:07.000]  掉了一堆錢出來
[00:17:07.000 --> 00:17:10.000]  撿不撿啊
[00:17:10.000 --> 00:17:12.000]  交出來的是少數
[00:17:12.000 --> 00:17:16.000]  還有很多的都沒有交出來
[00:17:16.000 --> 00:17:18.000]  人不是會不會犯法
[00:17:18.000 --> 00:17:21.000]  而是有沒有機會給你
[00:17:21.000 --> 00:17:24.000]  一旦機會來到的時候
[00:17:24.000 --> 00:17:26.000]  人還能站穩嗎
[00:17:26.000 --> 00:17:31.000]  還有沒有終止原則呢
[00:17:31.000 --> 00:17:33.000]  又或者這樣說
[00:17:33.000 --> 00:17:35.000]  你一個侍奉神的人
[00:17:35.000 --> 00:17:36.000]  你只是在網上裏面
[00:17:36.000 --> 00:17:37.000]  搜集一些資料
[00:17:37.000 --> 00:17:39.000]  去怎樣大團契
[00:17:39.000 --> 00:17:40.000]  一下子不小心
[00:17:40.000 --> 00:17:43.000]  去了色情網站那裏
[00:17:43.000 --> 00:17:45.000]  沒有一下子不小心的
[00:17:45.000 --> 00:17:47.000]  發生這件事
[00:17:47.000 --> 00:17:49.000]  不過當你上到色情網站的時候
[00:17:49.000 --> 00:17:52.000]  四周都沒有人
[00:17:52.000 --> 00:17:59.000]  你還看不看下去呢
[00:17:59.000 --> 00:18:01.000]  有很多正人君子
[00:18:01.000 --> 00:18:03.000]  在崇拜裏面聚會
[00:18:03.000 --> 00:18:06.000]  在我所認識的團體裏面
[00:18:06.000 --> 00:18:10.000]  他是名副其實的正人君子
[00:18:10.000 --> 00:18:12.000]  一旦關上門
[00:18:12.000 --> 00:18:14.000]  進入內室
[00:18:14.000 --> 00:18:15.000]  或者工作
[00:18:15.000 --> 00:18:18.000]  去到一個沒人認識的地方的時候
[00:18:18.000 --> 00:18:23.000]  你還是不是正人君子呢
[00:18:23.000 --> 00:18:27.000]  還是不是那副面孔
[00:18:27.000 --> 00:18:31.000]  還是換了另一副面孔呢
[00:18:31.000 --> 00:18:33.000]  我們很容易發覺到
[00:18:33.000 --> 00:18:35.000]  我們內在的世界
[00:18:35.000 --> 00:18:37.000]  那個黑暗的力量
[00:18:37.000 --> 00:18:39.000]  這隻野獸一走出來的時候
[00:18:39.000 --> 00:18:40.000]  要控制它
[00:18:40.000 --> 00:18:42.000]  就一點都不容易
[00:18:42.000 --> 00:18:45.000]  不過在試探裏面我們知道
[00:18:45.000 --> 00:18:48.000]  這隻野獸隨時找機會走出來
[00:18:48.000 --> 00:18:52.000]  將我們吞噬
[00:18:52.000 --> 00:18:55.000]  試探帶我們進入了
[00:18:55.000 --> 00:18:58.000]  我們人性裏面的黑暗面
[00:18:58.000 --> 00:19:01.000]  一旦跌落了試探裏面
[00:19:01.000 --> 00:19:06.000]  就會在黑暗和迷失的當中
[00:19:06.000 --> 00:19:12.000]  事實上今天我們見到很多雙面人
[00:19:12.000 --> 00:19:13.000]  三面人
[00:19:13.000 --> 00:19:15.000]  四面人
[00:19:15.000 --> 00:19:17.000]  在不同的處境
[00:19:17.000 --> 00:19:20.000]  他就戴不同的面具
[00:19:20.000 --> 00:19:22.000]  當光明的要求
[00:19:22.000 --> 00:19:25.000]  與黑暗的勢力碰撞的時候
[00:19:25.000 --> 00:19:28.000]  在糾結不清的情況之下
[00:19:28.000 --> 00:19:31.000]  我們難以表裡一致
[00:19:31.000 --> 00:19:35.000]  君子是一個遙不可及的夢想
[00:19:35.000 --> 00:19:38.000]  這一種的痛苦
[00:19:38.000 --> 00:19:40.000]  保羅所作的呼喊
[00:19:40.000 --> 00:19:41.000]  是我的呼喊
[00:19:41.000 --> 00:19:43.000]  是保羅的呼喊
[00:19:43.000 --> 00:19:44.000]  是你的呼喊
[00:19:44.000 --> 00:19:46.000]  我真是苦
[00:19:46.000 --> 00:19:50.000]  誰能救我脫離這取死的身體呢
[00:19:50.000 --> 00:19:52.000]  這一種痛
[00:19:52.000 --> 00:19:55.000]  都是有益處的
[00:19:55.000 --> 00:19:57.000]  人有感痛神經
[00:19:57.000 --> 00:19:59.000]  所以一旦我們感到痛的時候
[00:19:59.000 --> 00:20:01.000]  我們會尋求醫治
[00:20:01.000 --> 00:20:03.000]  甚至傾家蕩產
[00:20:03.000 --> 00:20:05.000]  都會醫好這個痛症
[00:20:05.000 --> 00:20:07.000]  但心靈這種痛
[00:20:07.000 --> 00:20:09.000]  都成為我們的推動力
[00:20:09.000 --> 00:20:12.000]  我們怎樣可以繼續活在痛苦的內在世界裏面
[00:20:12.000 --> 00:20:14.000]  不得醫治呢
[00:20:14.000 --> 00:20:17.000]  所以當你感覺到心靈充滿痛苦的時候
[00:20:17.000 --> 00:20:19.000]  你要感謝主
[00:20:19.000 --> 00:20:21.000]  是聖靈在裏面
[00:20:21.000 --> 00:20:22.000]  叫你為罪為義
[00:20:22.000 --> 00:20:24.000]  為審判自己責備自己
[00:20:24.000 --> 00:20:25.000]  去推動你
[00:20:25.000 --> 00:20:28.000]  要改變你內在的世界
[00:20:28.000 --> 00:20:31.000]  如果內在的世界不能改變
[00:20:31.000 --> 00:20:34.000]  我們外在的世界根本沒有前途
[00:20:34.000 --> 00:20:37.000]  也沒有明天
[00:20:37.000 --> 00:20:39.000]  我想問你一個問題
[00:20:39.000 --> 00:20:46.000]  鐵達尼號是怎樣沉落大海的
[00:20:46.000 --> 00:20:51.000]  鐵達尼號是因為撞到浮冰
[00:20:51.000 --> 00:20:53.000]  這樣就錯了
[00:20:53.000 --> 00:20:57.000]  鐵達尼號不是撞到浮冰
[00:20:57.000 --> 00:21:03.000]  鐵達尼號是撞到浮冰下面那座冰山
[00:21:03.000 --> 00:21:05.000]  很多時候我們的跌倒
[00:21:05.000 --> 00:21:07.000]  不是表面的原因
