
[00:00:00.000 --> 00:00:01.600]  好,丁姐妹,早晨
[00:03:25.360 --> 00:03:29.000]  為了我們這一幫這樣的罪人
[00:03:29.000 --> 00:03:29.920]  去犧牲
[00:03:29.920 --> 00:03:31.080]  很奇妙很奇妙
[00:03:31.080 --> 00:03:33.400]  這個愛是澎湃到
[00:03:33.400 --> 00:03:36.160]  你很動容
[00:03:36.160 --> 00:03:38.000]  或者能夠去推動
[00:03:38.000 --> 00:03:39.120]  你的一生
[00:03:39.120 --> 00:03:40.440]  這個愛
[00:03:40.440 --> 00:03:43.720]  我相信巴行這個記號是很重要
[00:03:43.720 --> 00:03:46.200]  不單單對多瑪很重要
[00:03:46.200 --> 00:03:49.000]  不單單對第一代的門徒很重要
[00:03:49.000 --> 00:03:50.880]  對今天的我們
[00:03:50.880 --> 00:03:53.200]  都是很重要
[00:03:53.200 --> 00:03:57.320]  我們人生是需要有一些標記
[00:03:57.320 --> 00:03:59.400]  耶穌巴行這個標記
[00:03:59.400 --> 00:04:01.680]  令到我們一生都改變
[00:04:01.680 --> 00:04:03.880]  但是如果耶穌在你生命上
[00:04:03.880 --> 00:04:06.640]  在你身體上留下的標記
[00:04:06.640 --> 00:04:09.080]  我不知道會不會幫助你
[00:04:09.080 --> 00:04:11.800]  紀念神的救贖
[00:04:11.800 --> 00:04:13.800]  幫助你紀念神上上
[00:04:13.800 --> 00:04:15.920]  帶領你的大能
[00:04:15.920 --> 00:04:18.640]  幫助你能夠驚乾道日
[00:04:18.640 --> 00:04:22.520]  能夠上上去等祂回來
[00:04:22.520 --> 00:04:24.720]  我們每個人都需要標記
[00:04:24.720 --> 00:04:26.200]  需要記號
[00:04:26.200 --> 00:04:27.880]  今天的經文
[00:04:27.880 --> 00:04:32.120]  就是說以色列人在曠野流浪了40年
[00:04:32.120 --> 00:04:34.760]  他們終於可以去到約旦河東
[00:04:34.760 --> 00:04:36.240]  現在預備過約旦河
[00:04:36.240 --> 00:04:39.680]  進入迦南的英許之地
[00:04:39.680 --> 00:04:41.160]  他們立了一個標記
[00:04:41.160 --> 00:04:42.840]  立了一堆石
[00:04:42.840 --> 00:04:46.240]  這一堆石來紀念神的拯救
[00:04:46.240 --> 00:04:47.280]  很重要的
[00:04:47.280 --> 00:04:49.400]  如果我們人生的這些標記
[00:04:49.400 --> 00:04:51.840]  讓它白白流走
[00:04:51.840 --> 00:04:55.440]  我想可能真的枉費了神一番的苦心
[00:04:55.440 --> 00:04:57.280]  我們看看這一段經文
[00:04:57.280 --> 00:04:58.560]  怎樣立石
[00:04:58.560 --> 00:05:00.280]  立石來做什麼的呢?
[00:05:00.280 --> 00:05:01.360]  怎樣去紀念?
[00:05:01.360 --> 00:05:06.960]  紀念什麼呢?
[00:05:06.960 --> 00:05:09.440]  好,我們先看一下背景
[00:05:09.440 --> 00:05:11.440]  看聖經
[00:05:11.440 --> 00:05:12.280]  這是第四章
[00:05:12.280 --> 00:05:13.600]  我們看第三章
[00:05:13.600 --> 00:05:17.800]  剛剛的上一段這段的背景
[00:05:17.800 --> 00:05:21.120]  已經在印在 Power Point 上
[00:05:21.120 --> 00:05:25.760]  在這一段說到以色列人過約旦河
[00:05:25.760 --> 00:05:31.960]  抬若桂的祭司的腳一踏入約旦河的水
[00:05:31.960 --> 00:05:36.440]  約旦河就在很遠的亞當城那裡停住
[00:05:36.440 --> 00:05:39.120]  就立起城壘
[00:05:39.120 --> 00:05:43.560]  亞當城距離現在這幫以色列人過河的地方
[00:05:43.560 --> 00:05:45.840]  大約有 30 公里
[00:05:45.840 --> 00:05:47.080]  在它的北邊
[00:05:47.080 --> 00:05:48.640]  就是上游
[00:05:48.640 --> 00:05:49.760]  大約 30 公里
[00:05:49.760 --> 00:05:51.560]  這 30 公里長的河水
[00:05:51.560 --> 00:05:55.640]  一直向下流到死海
[00:05:55.640 --> 00:05:57.520]  「鹽海」就是死海
[00:05:57.520 --> 00:06:02.240]  流完之後就露出河床的乾地
[00:06:02.240 --> 00:06:04.840]  以色列人就越過約旦
[00:06:04.840 --> 00:06:06.080]  約旦就停在這裡
[00:06:06.080 --> 00:06:10.320]  在河床裡面的祭司抬著
[00:06:10.320 --> 00:06:15.880]  以色列人就越過約旦直到約旦河的河西
[00:06:15.880 --> 00:06:20.160]  這上一段很明顯就跟著下面的這一段
[00:06:20.160 --> 00:06:26.600]  留意第三章的第 17 節
[00:06:26.600 --> 00:06:30.160]  就是「直到全國都過了約旦河」
[00:06:30.160 --> 00:06:34.400]  跟我們今天讀的這一段的第一節的上半節
[00:06:34.400 --> 00:06:36.800]  當全民都過了約旦河
[00:06:36.800 --> 00:06:37.920]  幾乎是一模一樣
[00:06:37.920 --> 00:06:40.200]  在原文幾乎一模一樣
[00:06:40.200 --> 00:06:42.360]  很明顯就是聯繫上下文
[00:06:42.360 --> 00:06:44.040]  這個很容易理解
[00:06:44.040 --> 00:06:47.480]  但是當你一路看到第 11 節
[00:06:47.480 --> 00:06:52.160]  全民都過了約旦河之後
[00:06:52.160 --> 00:06:54.680]  是繼續這個故事的發展
[00:06:54.680 --> 00:06:55.880]  有點奇怪了
[00:06:55.880 --> 00:07:00.920]  這三句好像在說過了河之後的事情
[00:07:00.920 --> 00:07:04.600]  4 章的 1 節到 4 章的 10 節
[00:07:04.600 --> 00:07:07.120]  這一段寫了技巧
[00:07:07.120 --> 00:07:09.840]  我們叫做「中斷經文」
[00:07:09.840 --> 00:07:12.320]  即是在中間加插下去
[00:07:12.320 --> 00:07:13.840]  它的意思是什麼呢?
[00:07:13.840 --> 00:07:16.600]  就是這一段經文所說的是
[00:07:16.600 --> 00:07:22.520]  過河前和過河期間所發生的事情
[00:07:22.520 --> 00:07:25.880]  不是在說過河之後發生的事情
[00:07:25.880 --> 00:07:31.360]  譬如「吩咐 12 個人去撿石」
[00:07:31.360 --> 00:07:34.320]  其實在 3 章 12 節已經說了
[00:07:34.320 --> 00:07:37.360]  在過河之前已經吩咐了
[00:07:37.360 --> 00:07:40.360]  所以作者故意加插下去
[00:07:40.360 --> 00:07:42.160]  它的目的是什麼呢?
[00:07:42.160 --> 00:07:46.080]  是強調神吩咐人聽命
[00:07:46.080 --> 00:07:49.000]  故意加在這一個段落裡面
[00:07:49.000 --> 00:07:52.760]  其實這個意味在整個第 4 章
[00:07:52.760 --> 00:07:54.960]  你會發覺會重複
[00:07:54.960 --> 00:07:57.520]  「上帝吩咐人要聽命」
[00:07:57.520 --> 00:08:01.120]  這個也是很重要第 4 章的一個主題
[00:08:01.120 --> 00:08:02.840]  好,我交代了背景
[00:08:02.840 --> 00:08:05.760]  我們就進入經文的第 1 個段落
[00:08:05.760 --> 00:08:07.680]  第 1 到 10 節
[00:08:07.680 --> 00:08:10.040]  「立石為基」
[00:08:10.040 --> 00:08:12.160]  我們先看第 1 到 3 節
[00:08:12.160 --> 00:08:14.240]  「當傳聞都過了約旦河
[00:08:14.240 --> 00:08:16.240]  耶和華對約書也說
[00:08:16.240 --> 00:08:18.760]  你要從百姓中選出 12 個人
[00:08:18.760 --> 00:08:22.160]  每支派一人,吩咐他們說
[00:08:22.160 --> 00:08:26.040]  你們從這裡,從約旦河中祭司的腳站
[00:08:26.040 --> 00:08:29.800]  穩穩站立的地方,取 12 塊石頭
[00:08:29.800 --> 00:08:33.600]  一起帶過河,放在你們今夜住宿的地方」
[00:08:33.600 --> 00:08:36.440]  這個就是「吉甲」
[00:08:36.440 --> 00:08:38.600]  這個是神的吩咐
[00:08:38.600 --> 00:08:42.000]  他吩咐約書要找 12 個人
[00:08:42.000 --> 00:08:43.880]  每支派一人
[00:08:43.880 --> 00:08:49.280]  就是代表全以色列人都參與在中間
[00:08:49.280 --> 00:08:52.160]  在祭司站立的地方去拿石頭
[00:08:52.160 --> 00:08:53.440]  不是祭司很厲害
[00:08:53.440 --> 00:08:55.760]  或者祭司特別厲害
[00:08:55.760 --> 00:08:59.200]  是祭司抬著那個約跪,厲害
[00:08:59.200 --> 00:09:02.080]  約跪是代表神的臨在
[00:09:02.080 --> 00:09:03.800]  其實都不是約跪厲害
[00:09:03.800 --> 00:09:05.920]  是上帝厲害
[00:09:05.920 --> 00:09:08.440]  是上帝臨在其中
[00:09:08.440 --> 00:09:12.120]  約旦河水仙可以在中段
[00:09:12.120 --> 00:09:13.360]  讓百姓過河
[00:09:13.360 --> 00:09:20.600]  所以他們要在代表神臨在的地方去撿石
[00:09:20.600 --> 00:09:23.800]  接著我們看第四、第五節
[00:09:23.800 --> 00:09:25.160]  「於是約書也召集了
[00:09:25.160 --> 00:09:27.880]  他從以色列人所選的 12 個人
[00:09:27.880 --> 00:09:29.360]  每支派一人
[00:09:29.360 --> 00:09:31.480]  約書也對他們說
[00:09:31.480 --> 00:09:33.760]  「你們要過去到約旦河
[00:09:33.760 --> 00:09:36.680]  中耶和華你們的神的約跪面前
[00:09:36.680 --> 00:09:39.040]  按以色列人之派的數目
[00:09:39.040 --> 00:09:40.360]  每人取一塊石頭
[00:09:40.360 --> 00:09:41.720]  光載肩上」
[00:09:41.720 --> 00:09:44.440]  再重複了這個吩咐
[00:09:44.440 --> 00:09:46.400]  神怎樣吩咐約書
[00:09:46.400 --> 00:09:49.080]  約書怎樣吩咐以色列人
[00:09:49.080 --> 00:09:53.320]  是完全的聽命和跟從
[00:09:53.320 --> 00:09:56.800]  這些石頭我們相信不會像石春那麼小
[00:09:56.800 --> 00:09:59.720]  因為要光載肩上
[00:09:59.720 --> 00:10:02.280]  可能是幾十磅、可能是百多磅
[00:10:02.280 --> 00:10:04.280]  也不可能太大塊
[00:10:04.280 --> 00:10:06.160]  不可能幾噸重
[00:10:06.160 --> 00:10:07.600]  12個人每人一塊
[00:10:07.600 --> 00:10:09.920]  所以我猜都是幾十磅
[00:10:09.920 --> 00:10:12.520]  或者百多磅
[00:10:12.520 --> 00:10:14.280]  第六和第七節
[00:10:14.280 --> 00:10:15.960]  「這些石頭在你們中間
[00:10:15.960 --> 00:10:17.400]  將要成為記號
[00:10:17.400 --> 00:10:19.840]  日後你們的子孫問你們說
[00:10:19.840 --> 00:10:22.920]  這些石頭對你們有什麼意思呢?
[00:10:22.920 --> 00:10:24.720]  你們就對他們說
[00:10:24.720 --> 00:10:26.800]  這是因為約旦河的水
[00:10:26.800 --> 00:10:29.640]  在耶和華的約跪前中段
[00:10:29.640 --> 00:10:31.600]  約跪過約旦河的時候
[00:10:31.600 --> 00:10:33.960]  約旦河的水就中斷了
[00:10:33.960 --> 00:10:39.040]  這些石頭要作以色列人永遠的紀念
[00:10:39.040 --> 00:10:41.200]  「立石」有什麼意義呢?
[00:10:41.200 --> 00:10:45.160]  在這裡提供了一個很簡單的解釋
[00:10:45.160 --> 00:10:50.280]  比較詳細的解釋在後面的22到24節
[00:10:50.280 --> 00:10:53.040]  「立石」是為了未來的人
[00:10:53.040 --> 00:10:55.040]  石頭是不會說話的
[00:10:55.040 --> 00:10:58.000]  但是父母是會說話的
[00:10:58.000 --> 00:11:01.080]  「讓後世的子子孫孫知道
[00:11:01.080 --> 00:11:02.680]  是紀念神
[00:11:02.680 --> 00:11:06.920]  令到河水中斷紀念神的拯救」
[00:11:06.920 --> 00:11:09.600]  這是「立石」一個最重要的意義
[00:11:09.600 --> 00:11:14.040]  紀念上帝的拯救
[00:11:14.040 --> 00:11:16.440]  接著我們看第八和第九節
[00:11:16.440 --> 00:11:19.800]  「以色列人就照約書也所吩咐的做了」
[00:11:19.800 --> 00:11:23.600]  吩咐這個字在這一章重複又重複出現
[00:11:23.600 --> 00:11:26.880]  這也是這一段很重要的主題
[00:11:26.880 --> 00:11:29.880]  我們是不是聽神的吩咐呢?
[00:11:29.880 --> 00:11:31.920]  「他們按以色列人之派的數目
[00:11:31.920 --> 00:11:34.240]  從約旦河中取了12塊石頭
[00:11:34.240 --> 00:11:37.200]  正如耶和華所吩咐約書也的
[00:11:37.200 --> 00:11:38.760]  他們把石頭帶過去
[00:11:38.760 --> 00:11:42.120]  到他們所住宿的地方就放在那裡
[00:11:42.120 --> 00:11:44.360]  約書也另外把12塊石頭
[00:11:44.360 --> 00:11:46.600]  立在約旦河的中間
[00:11:46.600 --> 00:11:50.920]  在台約跪祭司的腳站立的地方
[00:11:50.920 --> 00:11:52.040]  直到今天
[00:11:52.040 --> 00:11:55.680]  石頭還在那裡」
[00:11:55.680 --> 00:12:00.000]  神吩咐約書也去立石
[00:12:00.000 --> 00:12:02.640]  約書也吩咐以色列人立石
[00:12:02.640 --> 00:12:04.240]  以色列人就按吩咐而行
[00:12:04.240 --> 00:12:08.680]  一幅很美麗的圖畫
[00:12:08.680 --> 00:12:12.920]  其實要經歷神大能的拯救
[00:12:12.920 --> 00:12:17.360]  最重要是按神的吩咐而行
[00:12:17.360 --> 00:12:21.080]  而不是自作主張去找出路
[00:12:21.080 --> 00:12:24.720]  好,這一章還沒出現
[00:12:24.720 --> 00:12:27.280]  頂姐妹,我不知道你覺不覺得
[00:12:27.280 --> 00:12:29.520]  其實我自己經常犯這個錯
[00:12:29.520 --> 00:12:33.120]  遇到困難,遇到問題
[00:12:33.120 --> 00:12:35.200]  我用自己的方法
[00:12:35.200 --> 00:12:38.640]  是自作主張去解決
[00:12:38.640 --> 00:12:41.680]  起碼我自己很經常是這樣
[00:12:41.680 --> 00:12:44.800]  無論在教會、在機構、在家庭
[00:12:44.800 --> 00:12:48.680]  很快想到很多答案可以這樣處理
[00:12:48.680 --> 00:12:52.640]  頂姐妹要很小心、很小心
[00:12:52.640 --> 00:12:54.880]  遇到困難、遇到問題
[00:12:54.880 --> 00:12:58.520]  是否按神的吩咐去處理、去解決
[00:12:58.520 --> 00:13:00.600]  遠遠重要過這個問題
[00:13:00.600 --> 00:13:03.400]  是否可以處理、解決
[00:13:03.400 --> 00:13:06.800]  我們很著重是解決、處理這個問題
[00:13:06.800 --> 00:13:09.120]  但是今天我更加著重是
[00:13:09.120 --> 00:13:11.760]  怎樣去解決、處理這個問題
[00:13:11.760 --> 00:13:14.560]  是否按神的吩咐去做呢?
[00:13:14.560 --> 00:13:17.440]  這一章給我們很深刻的教徒
[00:13:17.440 --> 00:13:22.440]  按上帝的吩咐去得到拯救
[00:13:22.440 --> 00:13:23.960]  去過河
[00:13:23.960 --> 00:13:26.040]  不過這一段經文有一節很奇怪
[00:13:26.040 --> 00:13:28.080]  是全章最奇怪的一節經文
[00:13:28.080 --> 00:13:29.880]  就是第九節
[00:13:29.880 --> 00:13:32.280]  約書在約旦河的河床
[00:13:32.280 --> 00:13:34.520]  另外就立了一堆石
[00:13:34.520 --> 00:13:36.360]  一堆在岸上
[00:13:36.360 --> 00:13:39.160]  一堆在河的中間
[00:13:39.160 --> 00:13:41.200]  就是河床
[00:13:41.200 --> 00:13:43.800]  究竟是立了一堆石
[00:13:43.800 --> 00:13:48.560]  還是立了兩堆石呢?
[00:13:48.560 --> 00:13:50.280]  一般的解釋
[00:13:50.280 --> 00:13:52.520]  或者大部分傳統的解釋
[00:13:52.520 --> 00:13:54.960]  就是立了兩堆石
[00:13:54.960 --> 00:13:56.320]  不過如果立了兩堆石
[00:13:56.320 --> 00:13:57.800]  有兩個問題
[00:13:57.800 --> 00:13:58.320]  第一
[00:13:58.320 --> 00:14:00.880]  為什麼要另外立一堆石呢?
[00:14:00.880 --> 00:14:03.800]  記住上帝沒有吩咐約書
[00:14:03.800 --> 00:14:06.800]  另外立一堆石在河床上
[00:14:06.800 --> 00:14:07.880]  上帝沒有吩咐
[00:14:07.880 --> 00:14:09.240]  起碼按這段經文
[00:14:09.240 --> 00:14:12.520]  或者整本聖經沒有這樣說
[00:14:12.520 --> 00:14:14.200]  而這段經文我剛才說過
[00:14:14.200 --> 00:14:17.360]  很明顯的訊息是聽命
[00:14:17.360 --> 00:14:19.040]  我們聽命於神
[00:14:19.040 --> 00:14:20.760]  遵行神的吩咐
[00:14:20.760 --> 00:14:22.520]  其實你看第十節
[00:14:22.520 --> 00:14:23.960]  你也看到很清楚
[00:14:23.960 --> 00:14:27.360]  「台約跪的祭司站在約旦河的中間
[00:14:27.360 --> 00:14:30.640]  直到耶和華命令約書亞
[00:14:30.640 --> 00:14:34.360]  告訴百姓一切事辦完為止」
[00:14:34.360 --> 00:14:38.320]  正如摩西所吩咐約書亞的一切話
[00:14:38.320 --> 00:14:40.160]  很明顯是在說聽命
[00:14:40.160 --> 00:14:42.480]  上帝怎麼吩咐你又怎麼做
[00:14:42.480 --> 00:14:43.560]  但是約書亞
[00:14:43.560 --> 00:14:45.040]  它沒有理由
[00:14:45.040 --> 00:14:47.880]  自把自為另外立一堆石
[00:14:47.880 --> 00:14:51.200]  我暫時未看到很多的釋經
[00:14:51.200 --> 00:14:54.960]  令到一個很順服的答案
[00:14:54.960 --> 00:14:56.080]  第二個原因
[00:14:56.080 --> 00:14:57.680]  當百姓過河之後
[00:14:57.680 --> 00:15:00.160]  記住河水在三十公里的北方
[00:15:00.160 --> 00:15:01.640]  一路湧下來
[00:15:01.640 --> 00:15:03.480]  那些石頭講的不是很大
[00:15:03.480 --> 00:15:05.400]  一個人抬到
[00:15:05.400 --> 00:15:07.120]  應該全都沖散了
[00:15:07.120 --> 00:15:09.160]  為什麼會直到今天
[00:15:09.160 --> 00:15:11.480]  約書亞寄承書的時候
[00:15:11.480 --> 00:15:12.960]  還在那裡呢?
[00:15:12.960 --> 00:15:14.440]  按道理是不會的
[00:15:14.440 --> 00:15:17.960]  在三十公里遠的河水湧下來
[00:15:17.960 --> 00:15:19.840]  那個衝擊力很大
[00:15:19.840 --> 00:15:21.840]  所以我想想
[00:15:21.840 --> 00:15:24.640]  或者想提供另外一個解釋
[00:15:24.640 --> 00:15:28.240]  其實約書亞是沒有另外立一堆石頭
[00:15:28.240 --> 00:15:30.120]  約書亞立了一堆而已
[00:15:30.120 --> 00:15:31.920]  不是兩堆
[00:15:31.920 --> 00:15:34.440]  第一個解釋就是在第九節
[00:15:34.440 --> 00:15:35.760]  其實第九節
[00:15:35.760 --> 00:15:40.360]  約書亞把十二塊石頭立在約旦河的中間
[00:15:40.360 --> 00:15:44.120]  在原文是沒有「另外」這個字
[00:15:44.120 --> 00:15:47.120]  所以未必約書亞在河床立了一堆
[00:15:47.120 --> 00:15:49.360]  在岸上也立了一堆
[00:15:49.360 --> 00:15:52.720]  第二,其實第八和第九節
[00:15:52.720 --> 00:15:55.680]  很明顯他立了石頭之後
[00:15:55.680 --> 00:16:00.120]  約書亞在祭司站立的河床
[00:16:00.120 --> 00:16:03.800]  在那裡撿了十二塊石頭
[00:16:03.800 --> 00:16:06.120]  然後吩咐十二個人
[00:16:06.120 --> 00:16:08.320]  光抬到岸上
[00:16:08.320 --> 00:16:10.360]  放在他們住宿的地方
[00:16:10.360 --> 00:16:11.920]  即是吉格
[00:16:11.920 --> 00:16:16.800]  第八節尾的那裡是對應第九節尾的那裡
[00:16:16.800 --> 00:16:22.240]  那裡指的是他們那晚會去住宿紮營的地方
[00:16:22.240 --> 00:16:24.320]  即是吉格這個地方
[00:16:24.320 --> 00:16:26.720]  直到約書亞寄成書的時候
[00:16:26.720 --> 00:16:28.400]  這些石頭都在那裡
[00:16:28.400 --> 00:16:30.120]  這個就是我自己覺得
[00:16:30.120 --> 00:16:34.960]  另外一個解釋可能還比較合理一點
[00:16:34.960 --> 00:16:36.320]  當然這兩個解釋
[00:16:36.320 --> 00:16:37.720]  一個是傳統的解釋
[00:16:37.720 --> 00:16:39.320]  立了兩堆石頭
[00:16:39.320 --> 00:16:42.720]  一個就是這個另外的解釋立了一堆的石頭
[00:16:42.720 --> 00:16:45.120]  我都提供給大家參考
[00:16:45.120 --> 00:16:48.920]  我自己就傾向是另外一個解釋
[00:16:48.920 --> 00:16:51.520]  是吻合這一章的主題
[00:16:51.520 --> 00:16:56.520]  「聽明,約書亞母自把自為」
[00:16:56.520 --> 00:16:57.600]  不過怎樣也好
[00:16:57.600 --> 00:17:02.520]  無論是立一堆石頭還是立兩堆石頭
[00:17:02.520 --> 00:17:07.320]  立石為基的重點是紀念上帝的拯救
[00:17:07.320 --> 00:17:10.320]  神拯救以色列人出埃及入迦南
[00:17:10.320 --> 00:17:13.720]  入迦南的最後一道障礙就是約旦河
[00:17:13.720 --> 00:17:16.120]  神為以色列人掃除了這個障礙
[00:17:16.120 --> 00:17:18.320]  讓他們可以過去得地
[00:17:18.320 --> 00:17:20.720]  所以他們就立石去拯救
[00:17:20.720 --> 00:17:24.120]  立石去紀念上帝的拯救
[00:17:24.120 --> 00:17:27.520]  丁姐妹,在你的人生裡面
[00:17:27.520 --> 00:17:31.920]  有沒有經歷神為你掃除的困難
[00:17:31.920 --> 00:17:34.920]  甚至拯救了你呢?
[00:17:34.920 --> 00:17:38.120]  多數都有,多數都有
[00:17:38.120 --> 00:17:43.320]  有多少人是沒有經歷過上帝幫助你的?
[00:17:43.320 --> 00:17:47.320]  應該沒有了,我們個個都有
[00:17:47.320 --> 00:17:51.920]  問題是我們有沒有立石為基呢?
[00:17:51.920 --> 00:17:54.920]  還是我們先過了海底神?
[00:17:54.920 --> 00:17:57.320]  當上帝幫助我們之後
[00:17:57.320 --> 00:17:58.520]  我們怎樣紀念
[00:17:58.520 --> 00:18:02.920]  還有這個紀念有沒有一個長遠的意義和價值?
[00:18:02.920 --> 00:18:04.920]  我常常都分享
[00:18:04.920 --> 00:18:07.520]  我在《窩福事鳳》都分享了很多次
[00:18:07.520 --> 00:18:09.520]  我讀神學的經歷
[00:18:09.520 --> 00:18:11.920]  有四塊石頭
[00:18:11.920 --> 00:18:15.920]  第一塊就是我入神學院一年級之前的幾個月
[00:18:15.920 --> 00:18:17.920]  我的大兒子出生
[00:18:17.920 --> 00:18:21.320]  弄到一頭煙,然後才入神學院
[00:18:21.320 --> 00:18:23.120]  我入神學院的第一年
[00:18:23.120 --> 00:18:25.320]  我的岳父過世
[00:18:25.320 --> 00:18:30.120]  對於外家,對於我們一家都很大衝擊
[00:18:30.120 --> 00:18:33.920]  到了二年級一開學,我的小兒子出生
[00:18:33.920 --> 00:18:38.920]  兩個弄到你一頭煙變成兩頭煙了
[00:18:38.920 --> 00:18:42.120]  到了我三年級,我媽媽去世了
[00:18:42.120 --> 00:18:45.520]  這就是第四塊石頭,也是最大的石頭
[00:18:45.520 --> 00:18:50.920]  一摘下來,我就整個都幾乎倒塌了
[00:18:50.920 --> 00:18:52.320]  我太太跟我說
[00:18:52.320 --> 00:18:54.520]  其實我媽媽去世之後的那半年
[00:18:54.520 --> 00:18:58.520]  我有些輕度的抑鬱的症狀
