
[00:00:00.000 --> 00:00:01.800]  很多人都說
[00:04:20.880 --> 00:04:22.680]  當我想起我自己的成長
[00:04:22.680 --> 00:04:24.000]  我又想起
[00:04:24.000 --> 00:04:24.880]  真的是
[00:04:24.880 --> 00:04:26.000]  一般人的成長
[00:04:26.000 --> 00:04:27.800]  我今天看到有些小朋友在
[00:04:27.800 --> 00:04:29.720]  我們就開始想
[00:04:29.720 --> 00:04:32.680]  我們每個人都在人生的不同階段
[00:04:32.680 --> 00:04:33.560]  我們其實
[00:04:33.560 --> 00:04:35.640]  未出生的時候
[00:04:35.640 --> 00:04:37.000]  我們的父母已經
[00:04:37.000 --> 00:04:38.480]  憂慮我們
[00:04:38.480 --> 00:04:39.960]  輸在起跑線
[00:04:39.960 --> 00:04:40.840]  是不是
[00:04:40.840 --> 00:04:42.000]  嘩
[00:04:42.000 --> 00:04:44.080]  未出生已經在肚子裡
[00:04:44.080 --> 00:04:45.280]  就開始要
[00:04:45.280 --> 00:04:46.960]  幫他想
[00:04:46.960 --> 00:04:48.720]  然後小朋友出了世
[00:04:48.720 --> 00:04:49.760]  就開始要想
[00:04:49.760 --> 00:04:50.120]  啊
[00:04:50.120 --> 00:04:51.080]  擔心他
[00:04:51.080 --> 00:04:52.960]  進到哪間學校呢
[00:04:52.960 --> 00:04:54.400]  應該讓他讀哪間學校呢
[00:04:54.400 --> 00:04:55.960]  考不考到心儀的學校呢
[00:04:55.960 --> 00:04:56.240]  是不是
[00:04:56.240 --> 00:04:57.880]  我們又開始這樣想
[00:04:57.880 --> 00:04:58.960]  然後就憂慮
[00:04:58.960 --> 00:04:59.840]  然後之後
[00:04:59.840 --> 00:05:00.680]  到小朋友
[00:05:00.680 --> 00:05:02.520]  真的進了去讀書
[00:05:02.520 --> 00:05:04.000]  那不單止父母
[00:05:04.000 --> 00:05:05.800]  小朋友都開始
[00:05:05.800 --> 00:05:08.400]  會開始為學業
[00:05:08.400 --> 00:05:09.520]  為成績
[00:05:09.520 --> 00:05:10.920]  為教友
[00:05:10.920 --> 00:05:11.800]  為四周的朋友
[00:05:11.800 --> 00:05:13.520]  可能有不同的憂慮
[00:05:13.520 --> 00:05:14.600]  再大一點
[00:05:14.600 --> 00:05:15.560]  又會擔心
[00:05:15.560 --> 00:05:16.320]  擔心什麼
[00:05:16.320 --> 00:05:19.080]  我能不能達到我父母的期望呢
[00:05:19.080 --> 00:05:19.760]  是不是
[00:05:19.760 --> 00:05:20.240]  嘩
[00:05:20.240 --> 00:05:21.440]  他真的一直
[00:05:21.440 --> 00:05:23.680]  這個講到剛剛小朋友
[00:05:23.680 --> 00:05:25.320]  然後再大一點
[00:05:25.320 --> 00:05:26.040]  畢業了
[00:05:26.040 --> 00:05:26.960]  讀完書
[00:05:26.960 --> 00:05:27.600]  那我們
[00:05:27.600 --> 00:05:29.240]  可能畢業之前我們會想
[00:05:29.240 --> 00:05:29.640]  嘩
[00:05:29.640 --> 00:05:30.120]  我
[00:05:30.120 --> 00:05:31.480]  我前途如何呢
[00:05:31.480 --> 00:05:32.840]  我能不能找到一份
[00:05:32.840 --> 00:05:34.600]  我心儀的工作呢
[00:05:34.600 --> 00:05:35.200]  是不是
[00:05:35.200 --> 00:05:35.680]  到然後
[00:05:35.680 --> 00:05:35.880]  好了
[00:05:35.880 --> 00:05:36.920]  再大一點做一下事
[00:05:36.920 --> 00:05:37.720]  我們就會想
[00:05:37.720 --> 00:05:38.600]  適婚年齡了
[00:05:38.600 --> 00:05:41.160]  我的另一半會不會出現呢
[00:05:41.160 --> 00:05:41.960]  又會這樣想
[00:05:41.960 --> 00:05:43.880]  好了 如果真的結了婚
[00:05:43.880 --> 00:05:45.680]  結了婚又開始想
[00:05:45.680 --> 00:05:46.840]  另外一些的憂慮
[00:05:46.840 --> 00:05:48.960]  我們通常以為結婚很美麗
[00:05:48.960 --> 00:05:49.400]  但是
[00:05:49.400 --> 00:05:50.400]  原來你發覺
[00:05:50.400 --> 00:05:53.600]  婚姻不是想像中那麼羅馬蒂克的
[00:05:53.600 --> 00:05:55.520]  當兩個人相處的時候
[00:05:55.520 --> 00:05:56.520]  你會發覺
[00:05:56.520 --> 00:05:58.240]  原來有很多事情
[00:05:58.240 --> 00:06:00.240]  都會令我們很煩擾
[00:06:00.240 --> 00:06:01.320]  很憂慮
[00:06:01.320 --> 00:06:01.880]  是不是
[00:06:01.880 --> 00:06:02.880]  然後好了
[00:06:02.880 --> 00:06:03.920]  結完婚之後
[00:06:03.920 --> 00:06:04.920]  你就會想
[00:06:04.920 --> 00:06:05.880]  生不生孩子呢
[00:06:05.880 --> 00:06:06.760]  我又想生孩子
[00:06:06.760 --> 00:06:07.560]  今天怎樣
[00:06:07.560 --> 00:06:09.080]  那生完孩子又怎樣
[00:06:09.080 --> 00:06:10.480]  生完孩子你又會為
[00:06:10.480 --> 00:06:12.240]  開始為你的子女一生
[00:06:12.240 --> 00:06:14.080]  來到這裡憂慮
[00:06:14.080 --> 00:06:15.280]  是不是
[00:06:15.280 --> 00:06:16.080]  哇 所以
[00:06:16.080 --> 00:06:16.560]  然後
[00:06:16.560 --> 00:06:17.360]  還沒結束的
[00:06:17.360 --> 00:06:19.560]  你只不過去到生了孩子
[00:06:19.560 --> 00:06:20.720]  然後再下去
[00:06:20.720 --> 00:06:21.320]  就是
[00:06:21.320 --> 00:06:22.520]  開始
[00:06:22.520 --> 00:06:23.760]  年紀大了
[00:06:23.760 --> 00:06:25.080]  身體開始
[00:06:25.080 --> 00:06:26.840]  我覺得自己壞了
[00:06:26.840 --> 00:06:28.920]  年紀覺得出問題
[00:06:28.920 --> 00:06:30.080]  你就會憂慮
[00:06:30.080 --> 00:06:31.520]  我的身體怎樣呢
[00:06:31.520 --> 00:06:32.800]  我能撐到多少歲呢
[00:06:32.800 --> 00:06:33.760]  然後最後就是
[00:06:33.760 --> 00:06:36.160]  到最後有誰來照顧我呢
[00:06:36.160 --> 00:06:37.000]  是不是
[00:06:37.000 --> 00:06:39.200]  所以我就在想
[00:06:39.200 --> 00:06:41.360]  真是人生怎樣能夠一無掛慮
[00:06:41.360 --> 00:06:42.520]  其實如果
[00:06:42.520 --> 00:06:43.400]  應該反過來說
[00:06:43.400 --> 00:06:45.640]  人生是充滿掛慮
[00:06:45.640 --> 00:06:46.680]  因為由出生開始
[00:06:46.680 --> 00:06:48.480]  未出生開始到
[00:06:48.480 --> 00:06:49.880]  生命最後一刻
[00:06:49.880 --> 00:06:52.600]  都是有不同的掛慮
[00:06:52.600 --> 00:06:54.040]  人生是否就是充滿掛慮呢
[00:06:54.040 --> 00:06:55.280]  怎樣一無掛慮
[00:06:55.280 --> 00:06:56.520]  剛才那些都不算了
[00:06:56.520 --> 00:06:57.160]  還有
[00:06:57.160 --> 00:06:58.240]  我們可能會生病的
[00:06:58.240 --> 00:06:59.240]  是不是
[00:06:59.240 --> 00:07:00.360]  我們會生病
[00:07:00.360 --> 00:07:01.720]  家人會生病
[00:07:01.720 --> 00:07:03.400]  多擔心
[00:07:03.400 --> 00:07:04.360]  還有
[00:07:04.360 --> 00:07:05.600]  如果你做生意的
[00:07:05.600 --> 00:07:06.080]  哇
[00:07:06.080 --> 00:07:07.360]  今天這樣的光景
[00:07:07.360 --> 00:07:09.280]  真的很難說
[00:07:09.280 --> 00:07:11.480]  你的事業前途會不會被人解僱
[00:07:11.480 --> 00:07:13.680]  都很害怕的
[00:07:13.680 --> 00:07:14.280]  還有
[00:07:14.280 --> 00:07:17.320]  不單止自己
[00:07:17.320 --> 00:07:21.480]  這個社會的前景
[00:07:21.480 --> 00:07:23.680]  這個世界
[00:07:23.680 --> 00:07:24.480]  我們國家
[00:07:24.480 --> 00:07:25.760]  世界一打仗
[00:07:25.760 --> 00:07:27.440]  生靈塗炭
[00:07:27.440 --> 00:07:29.240]  氣候變化
[00:07:29.240 --> 00:07:30.320]  哇
[00:07:30.320 --> 00:07:30.920]  你有沒有發覺
[00:07:30.920 --> 00:07:31.880]  其實我們
[00:07:31.880 --> 00:07:33.920]  經常都被這些東西
[00:07:33.920 --> 00:07:36.720]  被憂慮籠罩著我們
[00:07:36.720 --> 00:07:37.560]  所有的事情
[00:07:37.560 --> 00:07:39.000]  我們都可以憂慮的
[00:07:39.000 --> 00:07:39.680]  然後這些東西
[00:07:39.680 --> 00:07:40.400]  不停地
[00:07:40.400 --> 00:07:41.400]  一天到晚
[00:07:41.400 --> 00:07:42.800]  就籠罩著我們
[00:07:42.800 --> 00:07:45.560]  給我們不同的憂慮
[00:07:45.560 --> 00:07:46.240]  那麼
[00:07:46.240 --> 00:07:47.360]  當我想到這裡的時候
[00:07:47.360 --> 00:07:48.800]  我就問神
[00:07:48.800 --> 00:07:49.400]  其實
[00:07:49.400 --> 00:07:52.360]  你叫我們一無掛慮
[00:07:52.360 --> 00:07:54.880]  怎樣做
[00:07:54.880 --> 00:07:56.720]  是不是求你
[00:07:56.720 --> 00:07:57.760]  主耶穌
[00:07:57.760 --> 00:08:00.280]  你就可以叫我一帆風順
[00:08:00.280 --> 00:08:02.800]  一無掛慮
[00:08:02.800 --> 00:08:03.520]  我真的這樣問神
[00:08:03.520 --> 00:08:04.480]  我不知道你有沒有
[00:08:04.480 --> 00:08:05.840]  你讀經文時
[00:08:05.840 --> 00:08:06.520]  你有沒有去問神
[00:08:06.520 --> 00:08:07.600]  我跟神說
[00:08:07.600 --> 00:08:09.160]  是不是我求你
[00:08:09.160 --> 00:08:11.160]  你就可以幫我
[00:08:11.160 --> 00:08:12.280]  一帆風順
[00:08:12.280 --> 00:08:13.040]  我所憂慮
[00:08:13.040 --> 00:08:14.640]  剛才說過的東西
[00:08:14.640 --> 00:08:17.000]  都不再成為憂慮
[00:08:17.000 --> 00:08:18.360]  是不是可以
[00:08:18.360 --> 00:08:19.640]  我就這樣去問神
[00:08:19.640 --> 00:08:21.240]  然後我又有另一個疑問
[00:08:21.240 --> 00:08:21.840]  就是
[00:08:21.840 --> 00:08:22.720]  祂說
[00:08:22.720 --> 00:08:23.760]  一無掛慮
[00:08:23.760 --> 00:08:24.600]  上上起落
[00:08:24.600 --> 00:08:26.320]  祂將這兩件事
[00:08:26.320 --> 00:08:28.880]  跟凡事禱告
[00:08:28.880 --> 00:08:29.680]  凡事謝恩
[00:08:29.680 --> 00:08:31.400]  掛勾
[00:08:31.400 --> 00:08:32.160]  是不是
[00:08:32.160 --> 00:08:32.840]  祂說
[00:08:32.840 --> 00:08:33.920]  你們要這樣
[00:08:33.920 --> 00:08:35.280]  你就要凡事禱告
[00:08:35.280 --> 00:08:36.400]  凡事謝恩
[00:08:36.400 --> 00:08:37.480]  我就在想
[00:08:37.480 --> 00:08:39.000]  什麼叫凡事禱告
[00:08:39.000 --> 00:08:40.120]  凡事謝恩
[00:08:40.120 --> 00:08:42.840]  我們通常什麼時候祈禱呢
[00:08:42.840 --> 00:08:44.280]  通常我們有些事發生
[00:08:44.280 --> 00:08:46.080]  或者我們想一些事發生
[00:08:46.080 --> 00:08:48.120]  未發生的事
[00:08:48.120 --> 00:08:49.360]  或者一些發生了的事
[00:08:49.360 --> 00:08:50.960]  我不想它發生
[00:08:50.960 --> 00:08:53.080]  我們就很努力去禱告
[00:08:53.080 --> 00:08:54.480]  譬如我想轉工
[00:08:54.480 --> 00:08:56.360]  我就會跟神祈禱
[00:08:56.360 --> 00:08:56.880]  神啊
[00:08:56.880 --> 00:08:58.920]  你讓我找到一份好的工作
[00:08:58.920 --> 00:09:00.360]  或者我很想做一份工作
[00:09:00.360 --> 00:09:00.800]  神啊
[00:09:00.800 --> 00:09:02.240]  你讓我得到一份工作
[00:09:02.240 --> 00:09:02.960]  是不是
[00:09:02.960 --> 00:09:04.680]  這些是未發生的事
[00:09:04.680 --> 00:09:06.760]  我想它發生
[00:09:06.760 --> 00:09:09.120]  又或者一些發生了的事
[00:09:09.120 --> 00:09:11.320]  但我不想它繼續發生
[00:09:11.320 --> 00:09:12.280]  例如我剛才說過
[00:09:12.280 --> 00:09:13.520]  我今天不舒服
[00:09:13.520 --> 00:09:14.760]  我病
[00:09:14.760 --> 00:09:15.720]  我家人病
[00:09:15.720 --> 00:09:16.000]  神啊
[00:09:16.000 --> 00:09:17.680]  你幫我拿走這些病
[00:09:17.680 --> 00:09:19.760]  我不想它繼續纏擾我
[00:09:19.760 --> 00:09:20.680]  我想我康復
[00:09:20.680 --> 00:09:21.640]  我想我的家人康復
[00:09:21.640 --> 00:09:22.240]  是不是
[00:09:22.240 --> 00:09:23.640]  就是為了一些發生了的事
[00:09:23.640 --> 00:09:24.760]  我不想它繼續發生
[00:09:24.760 --> 00:09:25.880]  所以我去禱告
[00:09:25.880 --> 00:09:26.640]  所以人
[00:09:26.640 --> 00:09:28.080]  我們基本上都是
[00:09:28.080 --> 00:09:29.800]  在這些狀態之下
[00:09:29.800 --> 00:09:31.040]  我們就
[00:09:31.040 --> 00:09:32.360]  多些祈禱的
[00:09:32.360 --> 00:09:33.000]  是不是這樣
[00:09:33.000 --> 00:09:35.800]  就會放上我們的禱告
[00:09:35.800 --> 00:09:36.800]  我就想
[00:09:36.800 --> 00:09:38.120]  凡是禱告
[00:09:38.120 --> 00:09:40.520]  我不是天天有問題的
[00:09:40.520 --> 00:09:41.280]  對不對
[00:09:41.280 --> 00:09:42.880]  我不是天天上班有問題的
[00:09:42.880 --> 00:09:43.800]  我不是天天生病的
[00:09:43.800 --> 00:09:45.160]  我很多時候都沒事的
[00:09:45.160 --> 00:09:45.800]  是不是
[00:09:45.800 --> 00:09:46.960]  沒事沒幹的時候
[00:09:46.960 --> 00:09:48.600]  或者一些事不重要
[00:09:48.600 --> 00:09:49.960]  我自己可以處理
[00:09:49.960 --> 00:09:51.400]  我自己可以拿捏到
[00:09:51.400 --> 00:09:52.480]  做得到的事
[00:09:52.480 --> 00:09:54.080]  我都要祈禱
[00:09:54.080 --> 00:09:56.920]  凡事嘛
[00:09:56.920 --> 00:09:59.520]  是不是這些事我都要祈禱
[00:09:59.520 --> 00:10:01.120]  大家會怎樣回答呢
[00:10:01.120 --> 00:10:02.480]  是不是都要祈禱呢
[00:10:02.480 --> 00:10:03.960]  然後我又再問
[00:10:03.960 --> 00:10:08.360]  為什麼祈禱要感恩呢
[00:10:08.360 --> 00:10:09.600]  在祈禱
[00:10:09.600 --> 00:10:11.360]  還不知道會怎樣
[00:10:11.360 --> 00:10:13.200]  還不知道結果
[00:10:13.200 --> 00:10:15.600]  怎樣感恩呢
[00:10:15.600 --> 00:10:17.920]  如果之後神成就了
[00:10:17.920 --> 00:10:18.920]  那當然是感恩了
[00:10:18.920 --> 00:10:19.440]  對不對
[00:10:19.440 --> 00:10:21.320]  很容易就感恩了
[00:10:21.320 --> 00:10:22.760]  但是如果
[00:10:22.760 --> 00:10:23.840]  我祈禱的事
[00:10:23.840 --> 00:10:25.120]  不發生
[00:10:25.120 --> 00:10:26.400]  可能
[00:10:26.400 --> 00:10:27.280]  還要反過來
[00:10:27.280 --> 00:10:29.280]  再差一點
[00:10:29.280 --> 00:10:32.080]  那怎樣感恩呢
[00:10:32.080 --> 00:10:33.680]  我就帶著很多這些疑問
[00:10:33.680 --> 00:10:35.480]  我不知道你是不是每次都問
[00:10:35.480 --> 00:10:36.960]  我就一直看
[00:10:36.960 --> 00:10:38.400]  一直很不明白
[00:10:38.400 --> 00:10:39.080]  我就一直問
[00:10:39.080 --> 00:10:40.960]  不過我都很感謝主的
[00:10:40.960 --> 00:10:41.920]  祂沒有叫我覺得
[00:10:41.920 --> 00:10:44.240]  這些說話太難明白了
[00:10:44.240 --> 00:10:44.800]  就放棄了
[00:10:44.800 --> 00:10:46.200]  反而我就去讀聖經
[00:10:46.200 --> 00:10:48.200]  我就繼續去
[00:10:48.200 --> 00:10:50.200]  希望神告訴我
[00:10:50.200 --> 00:10:50.960]  為什麼
[00:10:50.960 --> 00:10:52.680]  我就繼續去讀聖經
[00:10:52.680 --> 00:10:54.520]  誰知道就感謝神了
[00:10:54.520 --> 00:10:56.320]  我就讀到
[00:10:56.320 --> 00:10:57.840]  當我讀到這個
[00:10:57.840 --> 00:11:00.760]  菲勒比書和切撒諾里加前書
[00:11:00.760 --> 00:11:03.400]  這兩本書的背景
[00:11:03.400 --> 00:11:04.160]  還有
[00:11:04.160 --> 00:11:05.840]  我相信大家都知道
[00:11:05.840 --> 00:11:08.480]  這是保羅寫的書信
[00:11:08.480 --> 00:11:11.320]  其實當我知道了
[00:11:11.320 --> 00:11:13.880]  這兩本書的背景
[00:11:13.880 --> 00:11:14.440]  寫作背景
[00:11:14.440 --> 00:11:17.280]  以及保羅當時的狀況
[00:11:17.280 --> 00:11:19.760]  是一個很深陷困境的
[00:11:19.760 --> 00:11:20.560]  以及當時
[00:11:20.560 --> 00:11:22.560]  那時候教會裡面的人
[00:11:22.560 --> 00:11:24.320]  面對的狀況
[00:11:24.320 --> 00:11:25.280]  我就會開始發現
[00:11:25.280 --> 00:11:28.800]  原來神是想跟我說一些話
[00:11:28.800 --> 00:11:31.000]  我是一直都未必去留意到
[00:11:31.000 --> 00:11:32.080]  或者明白到
[00:11:32.080 --> 00:11:33.680]  為什麼我開始明白呢
[00:11:33.680 --> 00:11:34.200]  就是
[00:11:34.200 --> 00:11:36.640]  當我看回原來
[00:11:36.640 --> 00:11:38.240]  這段兩字的經文
[00:11:38.240 --> 00:11:42.480]  是保羅在很困難的狀況底下
[00:11:42.480 --> 00:11:43.520]  在患難的當中
[00:11:43.520 --> 00:11:48.440]  甚至乎在監獄裡面寫的
[00:11:48.440 --> 00:11:51.040]  神透過他告訴我
[00:11:51.040 --> 00:11:52.960]  強如保羅
[00:11:52.960 --> 00:11:55.040]  保羅已經是一個很愛神的人
[00:11:55.040 --> 00:11:55.680]  是不是
[00:11:55.680 --> 00:11:57.440]  他是被神翻天覆地的
[00:11:57.440 --> 00:11:58.240]  改變的一個人
[00:11:58.240 --> 00:12:01.160]  由一個完全迫迫基督徒的人
[00:12:01.160 --> 00:12:02.480]  變成一個很愛神
[00:12:02.480 --> 00:12:03.400]  為神傳福音
[00:12:03.400 --> 00:12:05.040]  甚至乎現在因為這樣
[00:12:05.040 --> 00:12:07.240]  而身陷困境
[00:12:07.240 --> 00:12:09.000]  生死未卜的狀況底下
[00:12:09.000 --> 00:12:11.400]  但是強如保羅
[00:12:11.400 --> 00:12:12.680]  一個這樣的人
[00:12:12.680 --> 00:12:16.000]  原來他一生都會遭遇很多的困苦
[00:12:16.000 --> 00:12:17.520]  艱難
[00:12:17.520 --> 00:12:18.320]  挫折
[00:12:18.320 --> 00:12:20.560]  甚至乎迫迫
[00:12:20.560 --> 00:12:22.760]  生死未卜
[00:12:22.760 --> 00:12:23.640]  就是說
[00:12:23.640 --> 00:12:26.200]  其實如果我想著
[00:12:26.200 --> 00:12:27.840]  我是信神
[00:12:27.840 --> 00:12:28.800]  我的信仰
[00:12:28.800 --> 00:12:30.480]  對這個上帝的祈禱
[00:12:30.480 --> 00:12:32.040]  是一個
[00:12:32.040 --> 00:12:33.720]  我能夠風調雨順
[00:12:33.720 --> 00:12:35.320]  一生順利
[00:12:35.320 --> 00:12:36.680]  事事順景
[00:12:36.680 --> 00:12:37.800]  大富大貴
[00:12:37.800 --> 00:12:38.720]  這樣的話
[00:12:38.720 --> 00:12:41.880]  其實是沒有什麼可能的
[00:12:41.880 --> 00:12:47.080]  因為人生是不會無風浪
[00:12:47.080 --> 00:12:50.400]  人生是不會無困難
[00:12:50.400 --> 00:12:54.800]  人生是不會無挫折
