
[00:00:00.000 --> 00:00:05.240]  早晨,兄弟姊妹們,早晨
[00:18:24.080 --> 00:18:28.080]  我不是這條河
[00:18:28.080 --> 00:18:32.080]  我不是這條河
[00:18:32.080 --> 00:18:36.080]  耶和華就跟約書亞說
[00:18:36.080 --> 00:18:40.080]  你去吧
[00:18:40.080 --> 00:18:44.080]  我給你三個應許
[00:18:44.080 --> 00:18:48.080]  是一個禮物
[00:18:48.080 --> 00:18:52.080]  這是一個禮物
[00:18:52.080 --> 00:18:56.080]  我給你三個應許
[00:18:56.080 --> 00:19:00.080]  跟你一言為定
[00:19:00.080 --> 00:19:04.080]  我們三個神的應許
[00:19:04.080 --> 00:19:08.080]  都是有個P字
[00:19:08.080 --> 00:19:12.080]  是不是聖誕節
[00:19:12.080 --> 00:19:16.080]  為什麼有這麼多禮物
[00:19:16.080 --> 00:19:20.080]  其實這三個禮物
[00:19:20.080 --> 00:19:24.080]  就是耶和華給約書亞
[00:19:24.080 --> 00:19:28.080]  三個的應許
[00:19:28.080 --> 00:19:32.080]  也是給我們今天三個的應許
[00:19:32.080 --> 00:19:36.080]  我們會有小朋友
[00:19:36.080 --> 00:19:40.080]  預備幫我們去拆禮物
[00:19:40.080 --> 00:19:44.080]  讓我們有
[00:19:44.080 --> 00:19:48.080]  Choco和Beth
[00:19:48.080 --> 00:19:52.080]  讓我們有
[00:19:52.080 --> 00:19:56.080]  Choco和Beth
[00:19:56.080 --> 00:20:00.080]  你知道是什麼嗎
[00:20:00.080 --> 00:20:04.080]  大家看一下
[00:20:04.080 --> 00:20:08.080]  包得很漂亮
[00:20:08.080 --> 00:20:12.080]  看一下
[00:20:12.080 --> 00:20:16.080]  好像小鳥
[00:20:16.080 --> 00:20:20.080]  有毛
[00:20:20.080 --> 00:20:24.080]  拿出來
[00:20:24.080 --> 00:20:28.080]  可以讓我抱抱嗎
[00:20:28.080 --> 00:20:32.080]  謝謝
[00:20:32.080 --> 00:20:36.080]  你先抱抱
[00:20:36.080 --> 00:20:40.080]  讓我抱抱
[00:20:40.080 --> 00:20:44.080]  很可愛
[00:20:44.080 --> 00:20:48.080]  是一個很大的心
[00:20:48.080 --> 00:20:52.080]  這讓我們想起
[00:20:52.080 --> 00:20:56.080]  你的心在哪裡
[00:20:56.080 --> 00:21:00.080]  你的心在哪裡
[00:21:00.080 --> 00:21:04.080]  你的心在你左邊
[00:21:04.080 --> 00:21:08.080]  不是在你右邊
[00:21:08.080 --> 00:21:12.080]  大部份都應該在左邊
[00:21:12.080 --> 00:21:16.080]  你的心在你身上
[00:21:16.080 --> 00:21:20.080]  你的心在你身上
[00:21:20.080 --> 00:21:24.080]  我們都被提醒
[00:21:24.080 --> 00:21:28.080]  神的同在也和我們
[00:21:28.080 --> 00:21:32.080]  自時黑黑在一起
[00:21:32.080 --> 00:21:36.080]  就好像約書亞
[00:21:36.080 --> 00:21:40.080]  一章五節這樣說
[00:21:40.080 --> 00:21:44.080]  和約書亞這樣說
[00:21:44.080 --> 00:21:48.080]  我怎樣和摩西同在
[00:21:48.080 --> 00:21:52.080]  我不會撇下你
[00:21:52.080 --> 00:21:56.080]  又好像一章第九節
[00:21:56.080 --> 00:22:00.080]  今天讀經所說
[00:22:00.080 --> 00:22:04.080]  因為你無論去到哪裡
[00:22:04.080 --> 00:22:08.080]  耶和華你的神必與你同在
[00:22:08.080 --> 00:22:12.080]  因為你無論去到哪裡
[00:22:12.080 --> 00:22:16.080]  耶和華你的神必與你同在
[00:22:16.080 --> 00:22:20.080]  神的同在也和我們
[00:22:20.080 --> 00:22:24.080]  自時黑黑在一起
[00:22:24.080 --> 00:22:28.080]  你不如和摩西同在
[00:22:28.080 --> 00:22:32.080]  神的同在也和摩西同在
[00:22:32.080 --> 00:22:36.080]  神的同在也和摩西同在
[00:22:36.080 --> 00:22:40.080]  神的同在也和摩西同在
[00:22:40.080 --> 00:22:44.080]  神的同在也和摩西同在
[00:22:44.080 --> 00:22:48.080]  神的同在也和摩西同在
[00:22:48.080 --> 00:22:52.080]  神的同在也和摩西同在
[00:22:52.080 --> 00:22:56.080]  神的同在也和摩西同在
[00:22:56.080 --> 00:23:00.080]  神的同在也和摩西同在
[00:23:00.080 --> 00:23:04.080]  神的同在也和摩西同在
[00:23:04.080 --> 00:23:08.080]  神的同在也和摩西同在
[00:23:08.080 --> 00:23:12.080]  神的同在也和摩西同在
[00:23:12.080 --> 00:23:16.080]  神的同在也和摩西同在
[00:23:16.080 --> 00:23:20.080]  神的同在也和摩西同在
[00:23:20.080 --> 00:23:24.080]  神的同在也和摩西同在
[00:23:24.080 --> 00:23:28.080]  神的同在也和摩西同在
[00:23:28.080 --> 00:23:32.080]  神的同在也和摩西同在
[00:23:32.080 --> 00:23:36.080]  神的同在也和摩西同在
[00:23:36.080 --> 00:23:40.080]  神的同在也和摩西同在
[00:23:40.080 --> 00:23:44.080]  神的同在也和摩西同在
[00:23:44.080 --> 00:23:48.080]  神的同在也和摩西同在
[00:23:48.080 --> 00:23:52.080]  神的同在也和摩西同在
[00:23:52.080 --> 00:23:56.080]  神的同在也和摩西同在
[00:23:56.080 --> 00:24:00.080]  神的同在也和摩西同在
[00:24:00.080 --> 00:24:04.080]  神的同在也和摩西同在
[00:24:04.080 --> 00:24:08.080]  神的同在也和摩西同在
[00:24:08.080 --> 00:24:12.080]  神的同在也和摩西同在
[00:24:12.080 --> 00:24:16.080]  神的同在也和摩西同在
[00:24:16.080 --> 00:24:20.080]  神的同在也和摩西同在
[00:24:20.080 --> 00:24:24.080]  神的同在也和摩西同在
[00:24:24.080 --> 00:24:28.080]  神的同在也和摩西同在
[00:24:28.080 --> 00:24:32.080]  神的同在也和摩西同在
[00:24:32.080 --> 00:24:38.080]  神的同在也和摩西同在
[00:24:38.080 --> 00:24:42.080]  神的同在也和摩西同在
[00:24:42.080 --> 00:24:46.080]  神的同在也和摩西同在
[00:24:46.080 --> 00:24:50.080]  神的同在也和摩西同在
[00:24:50.080 --> 00:24:54.080]  神的同在也和摩西同在
[00:24:54.080 --> 00:24:58.080]  神的同在也和摩西同在
[00:24:58.080 --> 00:25:02.080]  神的同在也和摩西同在
[00:25:02.080 --> 00:25:06.080]  神的同在也和摩西同在
[00:25:06.080 --> 00:25:10.080]  神的同在也和摩西同在
[00:25:10.080 --> 00:25:14.080]  神的同在也和摩西同在
[00:25:14.080 --> 00:25:18.080]  神的同在也和摩西同在
[00:25:18.080 --> 00:25:22.080]  神的同在也和摩西同在
[00:25:22.080 --> 00:25:26.080]  神的同在也和摩西同在
[00:25:26.080 --> 00:25:30.080]  神的同在也和摩西同在
[00:25:30.080 --> 00:25:34.080]  神的同在也和摩西同在
[00:25:34.080 --> 00:25:38.080]  神的同在也和摩西同在
[00:25:38.080 --> 00:25:42.080]  神的同在也和摩西同在
[00:25:42.080 --> 00:25:46.080]  神的同在也和摩西同在
[00:25:46.080 --> 00:25:50.080]  神的同在也和摩西同在
[00:25:50.080 --> 00:25:54.080]  神的同在也和摩西同在
[00:25:54.080 --> 00:25:58.080]  神的同在也和摩西同在
[00:25:58.080 --> 00:26:02.080]  神的同在也和摩西同在
[00:26:02.080 --> 00:26:06.080]  神的同在也和摩西同在
[00:26:06.080 --> 00:26:10.080]  神的同在也和摩西同在
[00:26:10.080 --> 00:26:14.080]  神的同在也和摩西同在
[00:26:14.080 --> 00:26:18.080]  神的同在也和摩西同在
[00:26:18.080 --> 00:26:22.080]  神的同在也和摩西同在
[00:26:22.080 --> 00:26:26.080]  神的同在也和摩西同在
[00:26:26.080 --> 00:26:30.080]  神的同在也和摩西同在
[00:26:30.080 --> 00:26:34.080]  神的同在也和摩西同在
[00:26:34.080 --> 00:26:38.080]  神的同在也和摩西同在
[00:26:38.080 --> 00:26:42.080]  神的同在也和摩西同在
[00:26:42.080 --> 00:26:46.080]  神的同在也和摩西同在
[00:26:46.080 --> 00:26:50.080]  神的同在也和摩西同在
[00:26:50.080 --> 00:26:54.080]  神的同在也和摩西同在
[00:26:54.080 --> 00:26:58.080]  神的同在也和摩西同在
[00:26:58.080 --> 00:27:02.080]  神的同在也和摩西同在
[00:27:02.080 --> 00:27:06.080]  神的同在也和摩西同在
[00:27:06.080 --> 00:27:10.080]  神的同在也和摩西同在
[00:27:10.080 --> 00:27:14.080]  神的同在也和摩西同在
[00:27:14.080 --> 00:27:18.080]  神的同在也和摩西同在
[00:27:18.080 --> 00:27:22.080]  神的同在也和摩西同在
[00:27:22.080 --> 00:27:26.080]  神的同在也和摩西同在
[00:27:26.080 --> 00:27:30.080]  神的同在也和摩西同在
[00:27:30.080 --> 00:27:34.080]  神的同在也和摩西同在
[00:27:34.080 --> 00:27:38.080]  神的同在也和摩西同在
[00:27:38.080 --> 00:27:42.080]  神的同在也和摩西同在
[00:27:42.080 --> 00:27:46.080]  神的同在也和摩西同在
[00:27:46.080 --> 00:27:50.080]  神的同在也和摩西同在
[00:27:50.080 --> 00:27:54.080]  神的同在也和摩西同在
[00:27:54.080 --> 00:27:58.080]  神的同在也和摩西同在
[00:27:58.080 --> 00:28:02.080]  神的同在也和摩西同在
[00:28:02.080 --> 00:28:06.080]  神的同在也和摩西同在
[00:28:06.080 --> 00:28:10.080]  神的同在也和摩西同在
[00:28:10.080 --> 00:28:14.080]  神的同在也和摩西同在
[00:28:14.080 --> 00:28:18.080]  神的同在也和摩西同在
[00:28:18.080 --> 00:28:22.080]  神的同在也和摩西同在
[00:28:22.080 --> 00:28:26.080]  神的同在也和摩西同在
[00:28:26.080 --> 00:28:30.080]  神的同在也和摩西同在
[00:28:30.080 --> 00:28:34.080]  神的同在也和摩西同在
[00:28:34.080 --> 00:28:38.080]  神的同在也和摩西同在
[00:28:38.080 --> 00:28:42.080]  神的同在也和摩西同在
[00:28:42.080 --> 00:28:46.080]  神的同在也和摩西同在
[00:28:46.080 --> 00:28:50.080]  神的同在也和摩西同在
[00:28:50.080 --> 00:28:54.080]  神的同在也和摩西同在
[00:28:54.080 --> 00:28:58.080]  神的同在也和摩西同在
[00:28:58.080 --> 00:29:02.080]  神的同在也和摩西同在
[00:29:02.080 --> 00:29:06.080]  神的同在也和摩西同在
[00:29:06.080 --> 00:29:10.080]  神的同在也和摩西同在
[00:29:10.080 --> 00:29:14.080]  神的同在也和摩西同在
[00:29:14.080 --> 00:29:18.080]  神的同在也和摩西同在
[00:29:18.080 --> 00:29:22.080]  神的同在也和摩西同在
[00:29:22.080 --> 00:29:26.080]  神的同在也和摩西同在
[00:29:26.080 --> 00:29:30.080]  神的同在也和摩西同在
[00:29:30.080 --> 00:29:34.080]  神的同在也和摩西同在
[00:29:34.080 --> 00:29:38.080]  神的同在也和摩西同在
[00:29:38.080 --> 00:29:42.080]  神的同在也和摩西同在
[00:29:42.080 --> 00:29:46.080]  神的同在也和摩西同在
[00:29:46.080 --> 00:29:50.080]  神的同在也和摩西同在
[00:29:50.080 --> 00:29:54.080]  神的同在也和摩西同在
[00:29:54.080 --> 00:29:58.080]  神的同在也和摩西同在
[00:29:58.080 --> 00:30:02.080]  神的同在也和摩西同在
[00:30:02.080 --> 00:30:06.080]  神的同在也和摩西同在
[00:30:06.080 --> 00:30:10.080]  神的同在也和摩西同在
[00:30:10.080 --> 00:30:14.080]  神的同在也和摩西同在
[00:30:14.080 --> 00:30:18.080]  神的同在也和摩西同在
[00:30:18.080 --> 00:30:22.080]  神的同在也和摩西同在
[00:30:22.080 --> 00:30:26.080]  神的同在也和摩西同在
[00:30:26.080 --> 00:30:30.080]  神的同在也和摩西同在
[00:30:30.080 --> 00:30:34.080]  神的同在也和摩西同在
[00:30:34.080 --> 00:30:38.080]  神的同在也和摩西同在
[00:30:38.080 --> 00:30:42.080]  神的同在也和摩西同在
[00:30:42.080 --> 00:30:46.080]  神的同在也和摩西同在
[00:30:46.080 --> 00:30:50.080]  神的同在也和摩西同在
[00:30:50.080 --> 00:30:54.080]  神的同在也和摩西同在
[00:30:54.080 --> 00:30:58.080]  神的同在也和摩西同在
[00:30:58.080 --> 00:31:02.080]  神的同在也和摩西同在
[00:31:02.080 --> 00:31:06.080]  神的同在也和摩西同在
[00:31:06.080 --> 00:31:10.080]  神的同在也和摩西同在
[00:31:10.080 --> 00:31:14.080]  神的同在也和摩西同在
[00:31:14.080 --> 00:31:18.080]  神的同在也和摩西同在
[00:31:18.080 --> 00:31:22.080]  神的同在也和摩西同在
[00:31:22.080 --> 00:31:26.080]  神的同在也和摩西同在
[00:31:26.080 --> 00:31:30.080]  神的同在也和摩西同在
[00:31:30.080 --> 00:31:34.080]  神的同在也和摩西同在
[00:31:34.080 --> 00:31:38.080]  神的同在也和摩西同在
[00:31:38.080 --> 00:31:42.080]  神的同在也和摩西同在
[00:31:42.080 --> 00:31:46.080]  神的同在也和摩西同在
[00:31:46.080 --> 00:31:50.080]  神的同在也和摩西同在
[00:31:50.080 --> 00:31:54.080]  神的同在也和摩西同在
[00:31:54.080 --> 00:31:58.080]  神的同在也和摩西同在
[00:31:58.080 --> 00:32:02.080]  神的同在也和摩西同在
[00:32:02.080 --> 00:32:06.080]  神的同在也和摩西同在
[00:32:06.080 --> 00:32:10.080]  神的同在也和摩西同在
[00:32:10.080 --> 00:32:14.080]  神的同在也和摩西同在
[00:32:14.080 --> 00:32:18.080]  神的同在也和摩西同在
[00:32:18.080 --> 00:32:22.080]  神的同在也和摩西同在
[00:32:22.080 --> 00:32:26.080]  神的同在也和摩西同在
[00:32:26.080 --> 00:32:30.080]  神的同在也和摩西同在
[00:32:30.080 --> 00:32:34.080]  神的同在也和摩西同在
[00:32:34.080 --> 00:32:38.080]  神的同在也和摩西同在
[00:32:38.080 --> 00:32:42.080]  神的同在也和摩西同在
[00:32:42.080 --> 00:32:46.080]  神的同在也和摩西同在
[00:32:46.080 --> 00:32:50.080]  神的同在也和摩西同在
[00:32:50.080 --> 00:32:54.080]  神的同在也和摩西同在
[00:32:54.080 --> 00:32:58.080]  神的同在也和摩西同在
[00:32:58.080 --> 00:33:02.080]  神的同在也和摩西同在
[00:33:02.080 --> 00:33:06.080]  神的同在也和摩西同在
[00:33:06.080 --> 00:33:10.080]  神的同在也和摩西同在
[00:33:10.080 --> 00:33:14.080]  神的同在也和摩西同在
[00:33:14.080 --> 00:33:18.080]  神的同在也和摩西同在
[00:33:18.080 --> 00:33:22.080]  神的同在也和摩西同在
[00:33:22.080 --> 00:33:26.080]  神的同在也和摩西同在
[00:33:26.080 --> 00:33:30.080]  神的同在也和摩西同在
[00:33:30.080 --> 00:33:34.080]  神的同在也和摩西同在
[00:33:34.080 --> 00:33:38.080]  神的同在也和摩西同在
[00:33:38.080 --> 00:33:42.080]  神的同在也和摩西同在
[00:33:42.080 --> 00:33:46.080]  神的同在也和摩西同在
[00:33:46.080 --> 00:33:50.080]  神的同在也和摩西同在
[00:33:50.080 --> 00:33:54.080]  神的愛神的應許我們是否要繼續傳承下去
[00:33:54.080 --> 00:34:00.080]  就像摩西把他的棒交給約書亞一樣
[00:34:00.080 --> 00:34:06.080]  神的愛神的應許我們是否要繼續傳承下去
[00:34:06.080 --> 00:34:10.080]  就像摩西把他的棒交給約書亞一樣
[00:34:10.080 --> 00:34:14.080]  神的愛神的應許我們是否要繼續傳承下去
[00:34:14.080 --> 00:34:18.080]  不論那個下一代是你自己子女
[00:34:18.080 --> 00:34:22.080]  不論那個下一代是你自己子女
[00:34:22.080 --> 00:34:26.080]  或孫兒
[00:34:26.080 --> 00:34:30.080]  所以我們一起去唱這首詩歌
[00:34:30.080 --> 00:34:34.080]  所以我們一起去唱這首詩歌
[00:34:34.080 --> 00:34:48.080]  這首詩歌在我年輕的時候已經學到
[00:34:48.080 --> 00:34:50.080]  讓我讀出來給大家聽
[00:34:50.080 --> 00:34:54.080]  這首詩歌在我年輕的時候已經學到
[00:34:54.080 --> 00:34:56.080]  讓我讀出來給大家聽
[00:34:56.080 --> 00:34:58.080]  讓我讀出來給大家聽
