
[00:00:00.000 --> 00:00:03.200]  這一節聖經在真言第十章二十二節
[00:11:18.880 --> 00:11:24.080]  直到上禮拜天在跟DETROIT的LIONS隊打球的時候
[00:11:24.080 --> 00:11:28.560]  本來上半場49er還是7比24落後
[00:11:28.560 --> 00:11:30.880]  落後很多
[00:11:30.880 --> 00:11:34.840]  可是後半場他以幾乎完美的演出
[00:11:34.840 --> 00:11:40.200]  帶領49er以34比31反敗爲勝
[00:11:40.200 --> 00:11:46.240]  使得49er下個禮拜能夠得以進入Super Bowl的決賽當中
[00:11:46.240 --> 00:11:53.480]  他是有史以來帶領球隊打進Super Bowl最年輕的球員
[00:11:53.480 --> 00:11:57.320]  纔剛大學畢業不到兩年最年輕的球員
[00:11:57.320 --> 00:12:03.160]  現在人們就開始稱他Mr.Relevant
[00:12:03.160 --> 00:12:07.680]  至關緊要先生不是無關緊要
[00:12:07.680 --> 00:12:13.920]  上個禮拜在打贏球之後記者就問他做何感想
[00:12:13.920 --> 00:12:17.080]  他回答的一句話很讓我感動
[00:12:17.080 --> 00:12:21.760]  他說我感謝神一直給我機會
[00:12:21.760 --> 00:12:24.840]  我要將一切的榮耀都歸給神
[00:12:24.840 --> 00:12:29.800]  在他身上我真的看見我們的神
[00:12:29.800 --> 00:12:34.080]  真是一位不斷率領我們反敗爲勝的神
[00:12:34.080 --> 00:12:35.320]  你們
[00:12:35.320 --> 00:12:38.320]  所以下禮拜天我非常期待看這個Super Bowl
[00:12:38.320 --> 00:12:39.800]  非常期待
[00:12:39.800 --> 00:12:43.280]  不是因爲我認爲一定會贏
[00:12:43.280 --> 00:12:44.600]  正如Purdy自己說
[00:12:44.600 --> 00:12:47.200]  他說無論是輸是贏
[00:12:47.200 --> 00:12:50.800]  我只是盡力要榮耀神
[00:12:50.800 --> 00:12:52.920]  我期待看這場球賽
[00:12:52.920 --> 00:12:57.360]  是因爲我想看一個確信神同在的人
[00:12:57.360 --> 00:13:01.240]  他所擺在世人面前的見證
[00:13:01.240 --> 00:13:04.360]  同樣的地方你們今天無論你在人生當中
[00:13:04.360 --> 00:13:07.400]  遇到怎麼樣人生的困境
[00:13:07.400 --> 00:13:13.240]  你都需要重新來確信神仍然與你同在
[00:13:13.240 --> 00:13:16.680]  你要憑信心宣告這個同在
[00:13:16.680 --> 00:13:20.720]  而且一生盡力爲主而活
[00:13:20.720 --> 00:13:25.800]  神開路的恩高就要親自在你一生當中帶領你
[00:13:25.800 --> 00:13:29.280]  給你各樣的機會
[00:13:29.280 --> 00:13:33.800]  好讓你能夠走上神蒙福的道路
[00:13:33.800 --> 00:13:34.760]  你們
[00:13:34.760 --> 00:13:38.400]  所以第一個你一定要確信神的同在
[00:13:38.400 --> 00:13:39.000]  太重要
[00:13:39.000 --> 00:13:43.840]  因爲在你裏面是有個寶貝
[00:13:43.840 --> 00:13:46.160]  第二要信靠神的話語
[00:13:46.160 --> 00:13:49.640]  各位朋友要信靠神的話語
[00:13:49.640 --> 00:13:52.160]  詩篇第一篇第二節到第三節這裏說
[00:13:52.160 --> 00:13:56.560]  惟喜愛耶話律法奏夜思想這人便爲有福
[00:13:56.560 --> 00:13:58.600]  他要像一棵樹栽在七水旁
[00:13:58.600 --> 00:14:00.000]  暗時候結果子
[00:14:00.000 --> 00:14:01.440]  葉子也不枯乾
[00:14:01.440 --> 00:14:03.240]  凡他所做的怎麼樣
[00:14:03.240 --> 00:14:05.480]  竟都順利
[00:14:05.480 --> 00:14:10.720]  這裏講到神的話語跟神的祝福太有關係
[00:14:10.720 --> 00:14:12.360]  神的話語太重要了
[00:14:12.360 --> 00:14:15.320]  這裏說不但我們要去讀神的話語
[00:14:15.320 --> 00:14:18.560]  而且要奏夜思想
[00:14:18.560 --> 00:14:21.120]  因爲當我們奏夜思想神話語的時候
[00:14:21.120 --> 00:14:23.880]  神的話語就給我們智慧
[00:14:23.880 --> 00:14:25.960]  去明白神的心意
[00:14:25.960 --> 00:14:30.240]  也能夠明白神所指引我們當做的事
[00:14:30.240 --> 00:14:32.440]  當我們按照神的心意去做的時候
[00:14:32.440 --> 00:14:37.520]  自然而然我們的生活就結出許多美好的果子來
[00:14:37.520 --> 00:14:43.200]  神的話語的確能夠帶領我們走上一條蒙福的道路
[00:14:43.200 --> 00:14:48.760]  那你說我們怎麼樣能夠在神的話語上奏夜思想
[00:14:48.760 --> 00:14:54.160]  那其實意思就是要學習把神的話放在我們心裏
[00:14:54.160 --> 00:14:56.000]  放在我們心裏
[00:14:56.000 --> 00:14:58.160]  詩篇一百一十九篇第十一節怎麼說呢
[00:14:58.160 --> 00:14:59.400]  我們一頭來唸來
[00:14:59.400 --> 00:15:01.640]  我將你的話藏在心裏
[00:15:01.640 --> 00:15:04.400]  免得我得罪你
[00:15:04.400 --> 00:15:06.840]  要把神的話放在我們心裏
[00:15:06.840 --> 00:15:08.680]  免得我們得罪神
[00:15:08.680 --> 00:15:13.400]  那個意思就是我們要常常把神的話背誦在我們心裏
[00:15:13.400 --> 00:15:16.360]  牢記在我們心裏
[00:15:16.360 --> 00:15:18.960]  爲什麼這件事這麼重要呢
[00:15:18.960 --> 00:15:21.680]  最主要原因就是因爲聖靈
[00:15:21.680 --> 00:15:25.960]  是常常藉着神的話語在我們心裏來工作的
[00:15:25.960 --> 00:15:26.880]  我再一次說
[00:15:26.880 --> 00:15:32.400]  聖靈就是藉着神的話語在我們心裏來工作
[00:15:32.400 --> 00:15:34.040]  聖靈是藉着神的話
[00:15:34.040 --> 00:15:37.120]  讓我們看見自己的污穢跟軟弱
[00:15:37.120 --> 00:15:39.160]  好叫我們謙卑下來
[00:15:39.160 --> 00:15:40.440]  迴轉歸向神
[00:15:40.440 --> 00:15:41.720]  不是嗎
[00:15:41.720 --> 00:15:42.680]  聖靈告訴我們說
[00:15:42.680 --> 00:15:47.040]  聖靈好像我們生命中的光一樣
[00:15:47.040 --> 00:15:53.120]  但如果一個人想要看見自己裏面的污穢跟黑暗
[00:15:53.120 --> 00:15:55.800]  那單單有光是不夠的
[00:15:55.800 --> 00:15:58.120]  他還需要一面鏡子纔行
[00:15:58.120 --> 00:15:58.800]  不是嗎
[00:15:58.800 --> 00:16:01.040]  你光有光是看不見自己
[00:16:01.040 --> 00:16:02.680]  只有一個面鏡子的時候
[00:16:02.680 --> 00:16:05.760]  你才透過鏡子看見你的黑暗
[00:16:05.760 --> 00:16:08.880]  而聖經裏面只要告訴我們神的話語
[00:16:08.880 --> 00:16:12.000]  就是我們生命的那一面鏡子
[00:16:12.000 --> 00:16:14.240]  聖靈藉着神的話
[00:16:14.240 --> 00:16:16.080]  讓我們知罪
[00:16:16.080 --> 00:16:17.720]  讓我們認罪
[00:16:17.720 --> 00:16:21.200]  而且我們生命才得以潔淨
[00:16:21.200 --> 00:16:23.440]  我們才能夠坦然無懼
[00:16:23.440 --> 00:16:25.200]  站立在神的面前
[00:16:25.200 --> 00:16:27.920]  聖靈也是藉着神的話
[00:16:27.920 --> 00:16:29.840]  讓我們得到信心
[00:16:29.840 --> 00:16:31.760]  來跟隨神
[00:16:31.760 --> 00:16:33.400]  因爲在大水氾濫的時候
[00:16:33.400 --> 00:16:38.960]  人的眼目只會看見大水氾濫所帶來的恐慌
[00:16:38.960 --> 00:16:41.880]  只有聖靈能夠藉着神的話
[00:16:41.880 --> 00:16:45.040]  讓我們明白到我們的神是在大水之上
[00:16:45.040 --> 00:16:47.360]  坐着爲王的神
[00:16:47.360 --> 00:16:51.120]  我們的信心就不至於動搖
[00:16:51.120 --> 00:16:53.520]  當你走在死因幽谷當中的時候
[00:16:53.520 --> 00:16:57.520]  人的眼目只會看見死因幽谷所帶給我們的恐懼
[00:16:57.520 --> 00:16:59.000]  不是嗎
[00:16:59.000 --> 00:17:00.720]  只有聖靈能借着神的話
[00:17:00.720 --> 00:17:05.160]  讓我們看見我們的主是與我們同在的神
[00:17:05.160 --> 00:17:09.040]  主的葬 主的肝都可以安慰我們
[00:17:09.040 --> 00:17:10.880]  所以在死因幽谷當中
[00:17:10.880 --> 00:17:14.440]  你的信心就得以堅立
[00:17:14.440 --> 00:17:18.960]  我們看見聖靈是藉着神的話帶給我們信心的
[00:17:18.960 --> 00:17:20.920]  聖靈更是藉着神的話
[00:17:20.920 --> 00:17:24.800]  在我們每天的生活當中指引我們的道路
[00:17:24.800 --> 00:17:26.720]  很多人常問我說牧師
[00:17:26.720 --> 00:17:28.720]  爲什麼那些被神所使用的人
[00:17:28.720 --> 00:17:30.960]  神這麼容易向他們說話
[00:17:30.960 --> 00:17:35.040]  爲什麼他們這麼容易明白神的心意呢
[00:17:35.040 --> 00:17:37.800]  我常說祕訣很簡單
[00:17:37.800 --> 00:17:40.160]  因爲這些被神所使用的人
[00:17:40.160 --> 00:17:43.120]  他們裏面神的話語很多
[00:17:43.120 --> 00:17:45.440]  聖靈很容易感動他們
[00:17:45.440 --> 00:17:48.000]  聖靈很容易在他們心裏面向他們說話
[00:17:48.000 --> 00:17:53.080]  我再說聖靈是藉着神的話語在我們心裏工作
[00:17:53.080 --> 00:17:55.640]  你心裏神的話越多
[00:17:55.640 --> 00:17:57.480]  聖靈越容易感動你
[00:17:57.480 --> 00:18:01.200]  你越容易明白神的工作不是嗎
[00:18:01.200 --> 00:18:03.960]  反過來說如果今天在你的心裏面
[00:18:03.960 --> 00:18:05.720]  神的話不大多
[00:18:05.720 --> 00:18:09.040]  你只會背一節聖經約翰福音三章十六節
[00:18:09.040 --> 00:18:11.000]  還背不完全
[00:18:11.000 --> 00:18:12.720]  難怪聖靈很難引導你
[00:18:12.720 --> 00:18:15.120]  非常困難
[00:18:15.120 --> 00:18:18.720]  這爲什麼把神的話放在心裏是這麼重要
[00:18:18.720 --> 00:18:20.040]  特別是在現今的時代
[00:18:20.040 --> 00:18:22.600]  我看見很多基督徒已經
[00:18:22.600 --> 00:18:25.880]  好像已經沒有這個背聖經的習慣了
[00:18:25.880 --> 00:18:27.160]  沒有背聖經的習慣
[00:18:27.160 --> 00:18:28.160]  就是爲什麼要背聖經
[00:18:28.160 --> 00:18:30.520]  反正手機隨身都有嘛
[00:18:30.520 --> 00:18:34.640]  所以把神的話放在手機裏
[00:18:34.640 --> 00:18:37.960]  跟你們說那是不夠的
[00:18:37.960 --> 00:18:40.120]  雖然它隨身攜帶
[00:18:40.120 --> 00:18:43.120]  但不在你心裏啊
[00:18:43.120 --> 00:18:46.200]  當仇敵的試探攻擊來的時候
[00:18:46.200 --> 00:18:49.480]  我告訴你你是來不及search的
[00:18:49.480 --> 00:18:51.560]  來不及search
[00:18:51.560 --> 00:18:52.320]  我們看見
[00:18:52.320 --> 00:18:55.440]  只有當你把神的話放在你心裏的時候
[00:18:55.440 --> 00:18:58.280]  你才能夠立刻用神的話來抵掌仇
[00:18:58.280 --> 00:18:59.360]  就像耶穌基督嘛
[00:18:59.360 --> 00:19:00.120]  你還記得
[00:19:00.120 --> 00:19:03.960]  當耶穌面對魔鬼撒旦的試探的時候
[00:19:03.960 --> 00:19:05.600]  當魔鬼試探耶穌的時候
[00:19:05.600 --> 00:19:06.920]  耶穌沒有對魔鬼說
[00:19:06.920 --> 00:19:10.440]  等一下我去翻翻聖經好不好
[00:19:10.440 --> 00:19:11.520]  耶穌沒有這樣
[00:19:11.520 --> 00:19:14.600]  耶穌立刻用神的話去抵擋
[00:19:14.600 --> 00:19:17.680]  魔鬼就立刻逃跑
[00:19:17.680 --> 00:19:19.480]  我們一定要學習
[00:19:19.480 --> 00:19:21.880]  把神的話放在我們心裏
[00:19:21.880 --> 00:19:24.080]  在這一新的年我也鼓勵你
[00:19:24.080 --> 00:19:26.440]  真的立志背聖經吧
[00:19:26.440 --> 00:19:26.960]  背聖經
[00:19:26.960 --> 00:19:28.840]  無論哪個版本的聖經都好
[00:19:28.840 --> 00:19:29.720]  背聖經
[00:19:29.720 --> 00:19:33.160]  把神的話放在你心裏
[00:19:33.160 --> 00:19:34.800]  就使你有力量
[00:19:34.800 --> 00:19:37.440]  因爲神的話不但是我們信心的根基
[00:19:37.440 --> 00:19:42.440]  也是使得我們生命得聖得蒙祝福的關鍵
[00:19:42.440 --> 00:19:43.760]  你們
[00:19:43.760 --> 00:19:44.960]  第三
[00:19:44.960 --> 00:19:47.080]  要遵循神的法則
[00:19:47.080 --> 00:19:50.960]  跟着我說遵循神的法則
[00:19:50.960 --> 00:19:53.680]  列王記上第二章第三節這裏說
