
[00:00:00.000 --> 00:00:07.000]  好,等姐妹早晨,我們在聆聽主的說話以先一起同心低頭禱告
[00:06:43.000 --> 00:06:46.000]  and the experts in the law
[00:06:46.000 --> 00:06:49.000]  They will condemn him to death
[00:06:49.000 --> 00:06:52.000]  and will turn him over to the gentiles
[00:06:52.000 --> 00:06:59.000]  to be mocked and flocked severely and crucified
[00:06:59.000 --> 00:07:04.000]  Yet on the third day he will be raised
[00:07:05.000 --> 00:07:08.000]  上個禮拜我們講了些什麼呢
[00:07:08.000 --> 00:07:10.000]  recap一下先 不是那麼突然
[00:07:10.000 --> 00:07:12.000]  我們講這段聖經
[00:07:12.000 --> 00:07:16.000]  如果看回第20章前頭
[00:07:16.000 --> 00:07:19.000]  我們剛剛所看過的經文
[00:07:19.000 --> 00:07:22.000]  我們在上文已經講過
[00:07:22.000 --> 00:07:25.000]  我們有一個能夠持續明白
[00:07:25.000 --> 00:07:29.000]  我們仁慈的君主 這位上帝
[00:07:29.000 --> 00:07:34.000]  而我們也要學懂怎樣去體貼這位人君
[00:07:35.000 --> 00:07:36.000]  英文講很容易講
[00:07:36.000 --> 00:07:40.000]  Benevolent King or Benevolent Ruler
[00:07:40.000 --> 00:07:43.000]  即他是會有權柄的
[00:07:43.000 --> 00:07:47.000]  不過他是為我們的好處而著想
[00:07:47.000 --> 00:07:50.000]  而不是為他個人自己的好處而著想
[00:07:50.000 --> 00:07:53.000]  如果大家曾經回顧一下
[00:07:53.000 --> 00:07:55.000]  看回撒姆爾記的時候
[00:07:55.000 --> 00:07:57.000]  我們也講過
[00:07:57.000 --> 00:07:59.000]  撒姆爾講到當以色列民
[00:07:59.000 --> 00:08:02.000]  要求要為他們立一個君王
[00:08:03.000 --> 00:08:05.000]  要上帝再做他們的主的時候
[00:08:05.000 --> 00:08:08.000]  撒姆爾清楚陳述到
[00:08:08.000 --> 00:08:12.000]  如果你要一個和世界一樣的君王來管治你
[00:08:12.000 --> 00:08:14.000]  這些君王他做每一件事
[00:08:14.000 --> 00:08:18.000]  都是要為自己的好處而去謀取的
[00:08:18.000 --> 00:08:21.000]  甚至他要搶你的土地
[00:08:21.000 --> 00:08:24.000]  搶你的財產 搶你的家人
[00:08:24.000 --> 00:08:29.000]  成為他自己滿足他慾望的一個途徑
[00:08:29.000 --> 00:08:32.000]  但是我們的上帝卻不是這樣
[00:08:33.000 --> 00:08:36.000]  因為他是一位仁慈之君
[00:08:36.000 --> 00:08:42.000]  他做每一件事都是為我們的好處而思量
[00:08:42.000 --> 00:08:46.000]  就好像一個父母連小朋友或者子女
[00:08:46.000 --> 00:08:48.000]  到了五六十歲都好
[00:08:48.000 --> 00:08:51.000]  他仍然都問你吃不吃飽
[00:08:51.000 --> 00:08:56.000]  你今天究竟睡得好不好
[00:08:56.000 --> 00:08:58.000]  是如此無微不至的上帝
[00:08:58.000 --> 00:09:01.000]  我們如果作為一個信徒
[00:09:02.000 --> 00:09:04.000]  當上帝有這份心思意念的時候
[00:09:04.000 --> 00:09:09.000]  甚至反而我們倒轉過來跟上帝斤斤計較
[00:09:09.000 --> 00:09:13.000]  甚至跟上帝進行增敬的情況的話
[00:09:13.000 --> 00:09:15.000]  其實是一種很愚蠢的行為
[00:09:15.000 --> 00:09:17.000]  這是上一課我們所看到的題目
[00:09:17.000 --> 00:09:20.000]  來到今天這段聖經的時候
[00:09:20.000 --> 00:09:23.000]  我們會集中去看的就是
[00:09:23.000 --> 00:09:28.000]  當我們明白了上帝是如此的時候
[00:09:29.000 --> 00:09:34.000]  你的表態你的態度怎樣跟他一起走面前的路
[00:09:34.000 --> 00:09:36.000]  就會有截然不同的狀態
[00:09:36.000 --> 00:09:39.000]  所以來到今天這段聖經
[00:09:39.000 --> 00:09:42.000]  當我們剛剛讀完這段聖經的時候
[00:09:42.000 --> 00:09:45.000]  我們就會問一個問題
[00:09:45.000 --> 00:09:49.000]  為什麼耶穌來到這段經文裡面
[00:09:49.000 --> 00:09:57.000]  又重複又再講有關於他受死的問題呢
[00:09:58.000 --> 00:10:00.000]  有些信徒就會說
[00:10:00.000 --> 00:10:02.000]  我當然知道了
[00:10:02.000 --> 00:10:05.000]  因為聖經裡面有講
[00:10:05.000 --> 00:10:08.000]  和合本聖經裡面有個標題
[00:10:08.000 --> 00:10:14.000]  耶穌第三次預言他受難同復活
[00:10:14.000 --> 00:10:16.000]  我就想問一個問題
[00:10:16.000 --> 00:10:20.000]  為什麼耶穌要講這件事三次呢
[00:10:20.000 --> 00:10:22.000]  你有沒有想過這個問題
[00:10:22.000 --> 00:10:25.000]  耶穌這麼沉氣嗎
[00:10:26.000 --> 00:10:29.000]  難怪人們一看見我們跟他談信仰的時候
[00:10:29.000 --> 00:10:32.000]  第一句就說不要講那麼多耶穌
[00:10:32.000 --> 00:10:34.000]  因為他們覺得耶穌很沉氣
[00:10:34.000 --> 00:10:38.000]  講他自己受死然後復活都講三次
[00:10:38.000 --> 00:10:41.000]  有時候我也覺得我好像很沉氣
[00:10:41.000 --> 00:10:47.000]  所以是不是也被耶穌這種沉氣感染了呢
[00:10:47.000 --> 00:10:49.000]  今天我們專注去看看
[00:10:49.000 --> 00:10:52.000]  這段聖經其實想講些什麼
[00:10:53.000 --> 00:10:57.000]  在大家的程序表裡面
[00:10:57.000 --> 00:11:03.000]  附頁了一張印製得非常精美彩色
[00:11:03.000 --> 00:11:05.000]  我真的很喜歡這張
[00:11:05.000 --> 00:11:07.000]  不知道為什麼
[00:11:07.000 --> 00:11:11.000]  大家有沒有留意教會的直播畫面
[00:11:11.000 --> 00:11:13.000]  現在很綠的
[00:11:13.000 --> 00:11:15.000]  春天轉轉的畫面
[00:11:15.000 --> 00:11:18.000]  有一種很生氣的現象
[00:11:18.000 --> 00:11:20.000]  在這個附頁裡面
[00:11:21.000 --> 00:11:23.000]  我們就將過去兩次
[00:11:23.000 --> 00:11:25.000]  包括今天這段經文
[00:11:25.000 --> 00:11:29.000]  去談論到有關於耶穌他自己預言
[00:11:29.000 --> 00:11:32.000]  他會受難和復活的經文
[00:11:32.000 --> 00:11:35.000]  都詳細地列出來
[00:11:35.000 --> 00:11:37.000]  中英文版本都有的
[00:11:37.000 --> 00:11:39.000]  先大家一起去看看
[00:11:39.000 --> 00:11:41.000]  這三段經文講的東西
[00:11:41.000 --> 00:11:46.000]  有什麼相同和不同的地方
[00:11:46.000 --> 00:11:48.000]  如果大家有的
[00:11:49.000 --> 00:11:51.000]  可以去看看這張附頁
[00:11:51.000 --> 00:11:53.000]  我們從右手邊開始
[00:11:53.000 --> 00:11:55.000]  我們看看第一次耶穌
[00:11:55.000 --> 00:11:58.000]  在第16章第21節裡面的預言
[00:11:58.000 --> 00:12:00.000]  然後第二次在17章
[00:12:00.000 --> 00:12:03.000]  第22至23節裡面的預言
[00:12:03.000 --> 00:12:05.000]  以及今天我們所看的
[00:12:05.000 --> 00:12:07.000]  這段經文的預言
[00:12:07.000 --> 00:12:09.000]  它裡面有什麼不同
[00:12:09.000 --> 00:12:11.000]  我們讀讀看
[00:12:11.000 --> 00:12:13.000]  先讀第一段 右手邊的
[00:12:13.000 --> 00:12:15.000]  第21節 馬太福音
[00:12:15.000 --> 00:12:17.000]  16章21節
[00:12:18.000 --> 00:12:22.000]  從此 耶穌才子是門徒
[00:12:22.000 --> 00:12:25.000]  他必須上耶路撒冷去
[00:12:25.000 --> 00:12:30.000]  受長老 祭司長 民事許多的苦
[00:12:30.000 --> 00:12:34.000]  並且被殺 第三日復活
[00:12:34.000 --> 00:12:37.000]  我都很熟悉這些英文
[00:12:37.000 --> 00:12:39.000]  你熟不熟悉 熟悉了吧
[00:12:39.000 --> 00:12:41.000]  讀完第二段
[00:12:41.000 --> 00:12:44.000]  第二段 馬太福音 17章 22至23節
[00:12:45.000 --> 00:12:48.000]  他們還住在加利利的時候
[00:12:48.000 --> 00:12:50.000]  耶穌對門徒說
[00:12:50.000 --> 00:12:54.000]  人子將要被交在人手裡
[00:12:54.000 --> 00:12:57.000]  他們要殺害他
[00:12:57.000 --> 00:12:59.000]  第三日他要復活
[00:12:59.000 --> 00:13:02.000]  門徒就大大地憂愁
[00:13:02.000 --> 00:13:05.000]  好像有些東西不同了
[00:13:05.000 --> 00:13:09.000]  我讀多一次第三次耶穌的預言
[00:13:09.000 --> 00:13:12.000]  馬太福音 20章18至19節
[00:13:13.000 --> 00:13:16.000]  看吧 我們上耶路撒冷去
[00:13:16.000 --> 00:13:20.000]  人子要被交給祭司長和民事
[00:13:20.000 --> 00:13:23.000]  他們要定他的死罪
[00:13:23.000 --> 00:13:25.000]  又交給外邦人
[00:13:25.000 --> 00:13:28.000]  將他戲弄 鞭打
[00:13:28.000 --> 00:13:30.000]  釘在十字架上
[00:13:30.000 --> 00:13:33.000]  第三日他要復活
[00:13:33.000 --> 00:13:35.000]  好 三段經文讀完了
[00:13:35.000 --> 00:13:38.000]  我們只需要很簡單地去立一下
[00:13:38.000 --> 00:13:40.000]  看看這三段經文的時候
[00:13:41.000 --> 00:13:44.000]  我們就會明白到其實有一個進展
[00:13:44.000 --> 00:13:46.000]  這個進展是什麼呢
[00:13:46.000 --> 00:13:49.000]  首先第一次講到的就是說
[00:13:49.000 --> 00:13:51.000]  耶穌從某一個時段開始
[00:13:51.000 --> 00:13:53.000]  去介紹給門徒聽
[00:13:53.000 --> 00:13:57.000]  有關於他要受苦
[00:13:57.000 --> 00:14:02.000]  和被殺最後第三日復活
[00:14:02.000 --> 00:14:05.000]  在這個簡介裡面
[00:14:05.000 --> 00:14:08.000]  勾畫了一個整幅的圖畫
[00:14:09.000 --> 00:14:12.000]  大致上耶穌要去面對的活動是怎麼樣
[00:14:12.000 --> 00:14:15.000]  連地點都告訴他們
[00:14:15.000 --> 00:14:18.000]  他要上耶路撒冷去
[00:14:18.000 --> 00:14:21.000]  面對的祭司長老
[00:14:21.000 --> 00:14:23.000]  他們和民事
[00:14:23.000 --> 00:14:26.000]  都是在當地那些有權有勢的人
[00:14:26.000 --> 00:14:29.000]  這個是很重要的地方
[00:14:29.000 --> 00:14:33.000]  遲些我們講到耶穌結正聖典的時候
[00:14:33.000 --> 00:14:35.000]  這一點是很重要的
[00:14:36.000 --> 00:14:39.000]  因為當時這班人只是把持著
[00:14:39.000 --> 00:14:42.000]  耶路撒冷的權力
[00:14:42.000 --> 00:14:45.000]  結正聖典是怎麼樣呢
[00:14:45.000 --> 00:14:47.000]  解決了是不是
[00:14:47.000 --> 00:14:49.000]  我們到時候再看
[00:14:49.000 --> 00:14:51.000]  但是到了第二段的時候
[00:14:51.000 --> 00:14:53.000]  耶穌第二次的預言
[00:14:53.000 --> 00:14:56.000]  我們會發現到這段經文就講到
[00:14:56.000 --> 00:15:00.000]  他們還在加利利的時候
[00:15:00.000 --> 00:15:03.000]  未上耶路撒冷
[00:15:04.000 --> 00:15:06.000]  還在加利利 加利利在哪裡
[00:15:06.000 --> 00:15:08.000]  加利利距離耶路撒冷以北
[00:15:08.000 --> 00:15:11.000]  三十多公里以外的地方
[00:15:11.000 --> 00:15:13.000]  很遠的地方
[00:15:13.000 --> 00:15:18.000]  耶穌在那個時候就向門徒再講
[00:15:18.000 --> 00:15:21.000]  祂說人只要被交在人的手裡
[00:15:21.000 --> 00:15:23.000]  是誰
[00:15:23.000 --> 00:15:25.000]  沒有說
[00:15:25.000 --> 00:15:28.000]  交在人的手裡
[00:15:29.000 --> 00:15:35.000]  耶穌在這裡將被迫害祂的對象
[00:15:35.000 --> 00:15:38.000]  將祂擴闊了
[00:15:38.000 --> 00:15:42.000]  不只是耶路撒冷上的長老祭司長同盟士
[00:15:42.000 --> 00:15:45.000]  是所有的人
[00:15:45.000 --> 00:15:50.000]  如果這樣講下去
[00:15:50.000 --> 00:15:55.000]  耶穌其實將迫害的責任
[00:15:55.000 --> 00:15:58.000]  擺在所有的人身上
[00:16:00.000 --> 00:16:04.000]  其實正在回應殺人也犯了罪這個主題
[00:16:04.000 --> 00:16:06.000]  不過不講了 我不詳細講了
[00:16:06.000 --> 00:16:09.000]  有興趣看之前講到
[00:16:09.000 --> 00:16:11.000]  並且要將祂殺害
[00:16:11.000 --> 00:16:14.000]  不是受苦那麼簡單
[00:16:14.000 --> 00:16:16.000]  直接講殺害
[00:16:16.000 --> 00:16:19.000]  不講租賃 直接講殺害
[00:16:19.000 --> 00:16:22.000]  第三天復活
[00:16:22.000 --> 00:16:24.000]  但是這裡多了一樣東西
[00:16:24.000 --> 00:16:27.000]  門徒聽了之後就很
[00:16:28.000 --> 00:16:30.000]  憂愁
[00:16:30.000 --> 00:16:32.000]  非常之憂愁
[00:16:32.000 --> 00:16:36.000]  我們看完這兩段經文
[00:16:36.000 --> 00:16:41.000]  我們看回這兩段經文的主角之一
[00:16:41.000 --> 00:16:44.000]  那個叫做彼得
[00:16:44.000 --> 00:16:47.000]  如果大家還記得
[00:16:47.000 --> 00:16:51.000]  彼得是耶穌其中一個門徒的時候
[00:16:51.000 --> 00:16:55.000]  當耶穌第一次去啟示
[00:16:56.000 --> 00:16:58.000]  預言到祂會上耶路撒冷
[00:16:58.000 --> 00:17:00.000]  是一件必須的事情
[00:17:00.000 --> 00:17:03.000]  會受長老祭司長民事
[00:17:03.000 --> 00:17:05.000]  彼加在祂身上的害
[00:17:05.000 --> 00:17:07.000]  然後殺他 第三天復活
[00:17:07.000 --> 00:17:09.000]  彼得的第一個回應是怎樣
[00:17:09.000 --> 00:17:14.000]  就是暗暗私下地將耶穌帶在一邊
[00:17:14.000 --> 00:17:16.000]  然後跟耶穌說
[00:17:16.000 --> 00:17:19.000]  不行啊 夫子這件事
[00:17:19.000 --> 00:17:22.000]  這些事情不能發生在你身上
[00:17:24.000 --> 00:17:28.000]  彼得是一個很衝動的人
[00:17:28.000 --> 00:17:31.000]  但是他也把握很多時間
[00:17:31.000 --> 00:17:34.000]  將自己的信仰
[00:17:34.000 --> 00:17:38.000]  比人高人一等的狀態中表揚出來
[00:17:38.000 --> 00:17:43.000]  你說 哇 原來耶穌的門徒
[00:17:43.000 --> 00:17:45.000]  甚至最出名的那個叫彼得
[00:17:45.000 --> 00:17:47.000]  是這樣的嗎 是啊
[00:17:47.000 --> 00:17:49.000]  他真的是這樣的人
[00:17:49.000 --> 00:17:51.000]  他信耶穌也好
[00:17:52.000 --> 00:17:55.000]  他說 各位 我什麼都要出頭的
[00:17:55.000 --> 00:17:58.000]  連耶穌說的 我都不聽
[00:17:58.000 --> 00:18:01.000]  我要說這些事情不能發生在你身上
[00:18:01.000 --> 00:18:03.000]  因為這些事情不能發生在你身上
[00:18:03.000 --> 00:18:06.000]  上帝有恩典有憐憫
[00:18:06.000 --> 00:18:11.000]  很多時候我們會不會在這種狀態之下呢
[00:18:11.000 --> 00:18:13.000]  留意一下
[00:18:13.000 --> 00:18:17.000]  但是去到第17章 第22節的時候
[00:18:17.000 --> 00:18:19.000]  似乎他學聰明了
[00:18:20.000 --> 00:18:22.000]  為什麼 在上一次的時候
[00:18:22.000 --> 00:18:24.000]  當他這樣說完之後
[00:18:24.000 --> 00:18:26.000]  耶穌跟他說 撒旦退到我後面去吧
[00:18:26.000 --> 00:18:28.000]  我已經詳細解釋過了
[00:18:28.000 --> 00:18:31.000]  那裡說撒旦退到我後面去吧
[00:18:31.000 --> 00:18:33.000]  不是說彼得 是撒旦
[00:18:33.000 --> 00:18:38.000]  而是撒旦在用一個這樣的思維去想
[00:18:38.000 --> 00:18:44.000]  而彼得原來是存留在這種思想當中
[00:18:44.000 --> 00:18:46.000]  退到後面去吧
[00:18:46.000 --> 00:18:49.000]  在那段經文裡面說得很清楚
[00:18:50.000 --> 00:18:51.000]  接著我來學一下吧
[00:18:51.000 --> 00:18:53.000]  這個是耶穌的動機
[00:18:53.000 --> 00:18:57.000]  不是去指控 指責 甚至鄙視彼得
[00:18:57.000 --> 00:19:02.000]  不是 耶穌仍然帶著一個栽培彼得的心思意念
[00:19:02.000 --> 00:19:06.000]  好像一個老師永遠想學生是好的
[00:19:06.000 --> 00:19:08.000]  不想學生是壞的
[00:19:08.000 --> 00:19:10.000]  就算學生差也好
[00:19:10.000 --> 00:19:12.000]  他知道的
[00:19:12.000 --> 00:19:14.000]  我自己做過老師 我很清楚
[00:19:14.000 --> 00:19:16.000]  我那時候教御科班
[00:19:16.000 --> 00:19:18.000]  或者我以前教英文的時候
[00:19:19.000 --> 00:19:22.000]  那個學生是想來竅探誰想來真的學習
[00:19:22.000 --> 00:19:24.000]  你全部都知道的
[00:19:24.000 --> 00:19:28.000]  但不是因為他來到根本無心向學的時候
[00:19:28.000 --> 00:19:30.000]  那你就算數
[00:19:30.000 --> 00:19:32.000]  至少他回來的時候
[00:19:32.000 --> 00:19:35.000]  作為一個老師 仍然想他學到一些東西
[00:19:35.000 --> 00:19:40.000]  彼得上一次被耶穌這樣說完之後
[00:19:40.000 --> 00:19:43.000]  他第二次 他不出聲
[00:19:43.000 --> 00:19:45.000]  他叻了 不出聲
[00:19:46.000 --> 00:19:49.000]  不出聲不代表那個人是同意
[00:19:49.000 --> 00:19:52.000]  因為其實我們很明白
[00:19:52.000 --> 00:19:55.000]  彼得這個人物
[00:19:55.000 --> 00:19:57.000]  他去到最後仍然都
[00:19:57.000 --> 00:20:00.000]  最後不認主都是他的
[00:20:00.000 --> 00:20:03.000]  不過來到
[00:20:03.000 --> 00:20:06.000]  這段第二段經文的時候
[00:20:06.000 --> 00:20:08.000]  門徒大大憂愁 為什麼呢
[00:20:08.000 --> 00:20:12.000]  因為在那段聖經的記載裡面
[00:20:13.000 --> 00:20:16.000]  剛剛那班門徒才學會了一件事
[00:20:16.000 --> 00:20:18.000]  就是有一個父親帶著兒子
[00:20:18.000 --> 00:20:21.000]  兒子被鬼附 被他附了之後
[00:20:21.000 --> 00:20:24.000]  曾經去找個門徒幫他們醫治
[00:20:24.000 --> 00:20:26.000]  不過醫不了
[00:20:26.000 --> 00:20:29.000]  這班門徒知道自己不行了
[00:20:29.000 --> 00:20:31.000]  不敢出聲
[00:20:31.000 --> 00:20:34.000]  那第三次來到
[00:20:34.000 --> 00:20:36.000]  發生什麼事呢
[00:20:36.000 --> 00:20:39.000]  第三次這次的來到
[00:20:39.000 --> 00:20:41.000]  我分兩部份跟大家一起去看看
[00:20:43.000 --> 00:20:46.000]  這段聖經有個發展的脈絡
[00:20:46.000 --> 00:20:49.000]  第一 他們概括知道耶穌的受死
[00:20:49.000 --> 00:20:52.000]  第二 他們知道自己是不行
[00:20:52.000 --> 00:20:57.000]  第三 怎樣處理呢
[00:20:57.000 --> 00:21:00.000]  怎樣處理呢
[00:21:00.000 --> 00:21:02.000]  是不是還好像彼得那樣
[00:21:02.000 --> 00:21:04.000]  之前認叻 不過失敗了
[00:21:04.000 --> 00:21:06.000]  第二次 自己都搞不定
[00:21:06.000 --> 00:21:07.000]  這班門徒醫不好
[00:21:07.000 --> 00:21:10.000]  這個被鬼附的小孩
[00:21:10.000 --> 00:21:12.000]  不出聲
[00:21:14.000 --> 00:21:16.000]  今天的信徒就是這兩大類
[00:21:16.000 --> 00:21:18.000]  要麼就啪啪唄唄
[00:21:18.000 --> 00:21:20.000]  要麼就在教會什麼聲音都不出
[00:21:20.000 --> 00:21:22.000]  做個隱形信徒
[00:21:22.000 --> 00:21:24.000]  到第三段
[00:21:24.000 --> 00:21:26.000]  我們來看這段
[00:21:26.000 --> 00:21:28.000]  耶穌打開了一個
[00:21:28.000 --> 00:21:33.000]  很不一樣的一個發展給我們看到
[00:21:33.000 --> 00:21:36.000]  他怎樣栽培這班的信徒
[00:21:36.000 --> 00:21:38.000]  特別這12個
[00:21:38.000 --> 00:21:40.000]  我們分兩部份來看
[00:21:41.000 --> 00:21:43.000]  第20章第17節
[00:21:43.000 --> 00:21:46.000]  在這裏我們嘗試看一下
[00:21:46.000 --> 00:21:50.000]  有一個很靠近很貼身的屬靈信息
[00:21:50.000 --> 00:21:52.000]  傳遞給他們知道
[00:21:52.000 --> 00:21:54.000]  我讀多一次給大家聽聽
[00:21:54.000 --> 00:21:58.000]  耶穌上耶路撒冷去的時候
[00:21:58.000 --> 00:22:02.000]  在路上把12個門徒帶到一邊
[00:22:02.000 --> 00:22:04.000]  跟著對他們說
[00:22:04.000 --> 00:22:06.000]  一會兒看看說什麼
[00:22:06.000 --> 00:22:09.000]  很多時候
[00:22:10.000 --> 00:22:12.000]  教會就有很多的信徒
[00:22:12.000 --> 00:22:14.000]  喜歡轉會
[00:22:14.000 --> 00:22:17.000]  轉會
[00:22:17.000 --> 00:22:20.000]  轉會是很普遍的東西
[00:22:20.000 --> 00:22:22.000]  譬如我也轉過會
[00:22:22.000 --> 00:22:24.000]  轉什麼會呢
