
[00:00:00.000 --> 00:00:03.800]  在蘇格蘭有個字典
[00:05:53.640 --> 00:05:55.240]  很多時候聖經形容是
[00:05:55.240 --> 00:05:58.040]  攻打一個城牆
[00:05:58.040 --> 00:05:59.400]  圍著它
[00:05:59.400 --> 00:06:05.320]  哇 神真的這樣去跟我們親近的
[00:06:05.320 --> 00:06:07.440]  看著我們 去認識我們
[00:06:07.440 --> 00:06:09.400]  我不知道大家覺不覺得
[00:06:09.400 --> 00:06:10.960]  這個真理非常重要
[00:06:10.960 --> 00:06:12.360]  它說「安守在我身上」
[00:06:12.360 --> 00:06:15.840]  即是近距離接觸的
[00:06:15.840 --> 00:06:17.280]  它的影響力
[00:06:17.280 --> 00:06:20.720]  會直接在我們的生活上高發生
[00:06:20.720 --> 00:06:24.320]  這個大衛很明顯說
[00:06:24.320 --> 00:06:26.480]  這個知識奇妙我不能夠測度
[00:06:26.480 --> 00:06:28.600]  至高是我不能及的
[00:06:28.600 --> 00:06:30.920]  雖然大衛這樣說
[00:06:30.920 --> 00:06:32.880]  但是他覺得他沒有辦法
[00:06:32.880 --> 00:06:34.520]  才明白這個真理
[00:06:34.520 --> 00:06:35.760]  但是大家留意
[00:06:35.760 --> 00:06:38.280]  他認定這個真理
[00:06:38.280 --> 00:06:39.800]  他認定這個真理很重要
[00:06:39.800 --> 00:06:42.760]  即是等於如果我們想像不到
[00:06:42.760 --> 00:06:43.880]  你可能不覺的
[00:06:43.880 --> 00:06:48.040]  神真的這麼近距離看著我
[00:06:48.040 --> 00:06:50.680]  你可能不了解
[00:06:50.680 --> 00:06:52.160]  哇 這個世界這麼多
[00:06:52.160 --> 00:06:53.920]  無千無萬的人
[00:06:53.920 --> 00:06:56.600]  神是這樣來看著我
[00:06:56.600 --> 00:06:58.440]  是啊 大衛都不明白
[00:06:58.440 --> 00:06:59.800]  但是他認定這個真理
[00:06:59.800 --> 00:07:02.400]  對他的生命非常重要
[00:07:02.400 --> 00:07:04.880]  如果你這樣想的時候
[00:07:04.880 --> 00:07:06.600]  我們一舉一動
[00:07:06.600 --> 00:07:09.920]  你會留意神有什麼觀感
[00:07:09.920 --> 00:07:11.440]  這個真理
[00:07:11.440 --> 00:07:14.640]  或許沒有人知道
[00:07:14.640 --> 00:07:16.920]  但是神知道我們做了些什麼
[00:07:16.920 --> 00:07:19.600]  譬如我們看回大衛親人的經驗
[00:07:19.600 --> 00:07:20.960]  大家都知道
[00:07:20.960 --> 00:07:22.760]  在十五二劫下
[00:07:22.760 --> 00:07:25.320]  他做了很大的罪惡
[00:07:25.320 --> 00:07:31.720]  拿了烏里亞的妻子
[00:07:31.720 --> 00:07:33.440]  就拿她去一些陣
[00:07:33.440 --> 00:07:35.240]  哇 不用自己
[00:07:35.240 --> 00:07:36.560]  用一些橫手
[00:07:36.560 --> 00:07:40.480]  派她去一些戰爭險要的地方
[00:07:40.480 --> 00:07:41.560]  就等她死了
[00:07:41.560 --> 00:07:42.640]  哇 乾手成腳
[00:07:42.640 --> 00:07:44.640]  沒有人知道
[00:07:44.640 --> 00:07:47.360]  約鴨就做這個工作
[00:07:47.360 --> 00:07:49.160]  但是在那個經文
[00:07:49.160 --> 00:07:51.440]  一點都沒有提神的名字
[00:07:51.440 --> 00:07:53.880]  他甚至乎做了所有的事情
[00:07:53.880 --> 00:07:56.400]  殺了這個烏里亞
[00:07:56.400 --> 00:07:57.680]  用人的手
[00:07:57.680 --> 00:08:02.080]  也都拿了這個娶了人的妻子
[00:08:02.080 --> 00:08:03.000]  生了她的兒子
[00:08:03.000 --> 00:08:05.480]  接著那段經文才說
[00:08:05.480 --> 00:08:10.600]  神看為有罪
[00:08:10.600 --> 00:08:14.320]  就是說 好像看不到
[00:08:14.320 --> 00:08:16.360]  但是大衛卻知道
[00:08:16.360 --> 00:08:19.000]  神知道
[00:08:19.000 --> 00:08:20.800]  我們這個是
[00:08:20.800 --> 00:08:22.120]  我想對我們
[00:08:22.120 --> 00:08:24.400]  2023年我覺得
[00:08:24.400 --> 00:08:27.160]  第一 你要認定這個真理
[00:08:27.160 --> 00:08:27.880]  很重要的
[00:08:27.880 --> 00:08:30.040]  如果你看到神是存在的
[00:08:30.040 --> 00:08:31.960]  這個是頭腦上我們知道
[00:08:31.960 --> 00:08:33.880]  但是若然我們看到這個
[00:08:33.880 --> 00:08:36.200]  這麼細節去看的時候
[00:08:36.200 --> 00:08:39.000]  那你的人生就很不同
[00:08:39.000 --> 00:08:40.080]  那你會說
[00:08:40.080 --> 00:08:42.720]  哇 這樣啊 這麼靠近
[00:08:42.720 --> 00:08:44.080]  會不會我沒什麼空間
[00:08:44.080 --> 00:08:46.400]  我私隱都沒有了
[00:08:46.400 --> 00:08:50.280]  我不知道你會怎麼想
[00:08:50.280 --> 00:08:52.840]  但是從另一個角度來看
[00:08:52.840 --> 00:08:54.000]  為什麼有一個人
[00:08:54.000 --> 00:08:55.600]  為什麼有一個神
[00:08:55.600 --> 00:08:57.280]  看著我們呢
[00:08:57.280 --> 00:08:58.600]  望到足呢
[00:08:58.600 --> 00:08:59.640]  望到實呢
[00:08:59.640 --> 00:09:02.680]  隨時手可以按在我們身上
[00:09:02.680 --> 00:09:04.000]  我就記得有一次
[00:09:04.000 --> 00:09:04.960]  我很深印象
[00:09:04.960 --> 00:09:07.680]  我很小時候
[00:09:07.680 --> 00:09:09.320]  剛剛學寫字
[00:09:09.320 --> 00:09:10.320]  寫英文字
[00:09:10.320 --> 00:09:13.200]  為什麼我小時候都這麼深刻呢
[00:09:13.200 --> 00:09:15.440]  就是有一個字我很難寫的
[00:09:15.440 --> 00:09:17.160]  我不知道大家可能你又好
[00:09:17.160 --> 00:09:18.520]  我又差一點
[00:09:18.520 --> 00:09:20.320]  「S」這個字
[00:09:20.320 --> 00:09:22.000]  它又不像「C」
[00:09:22.000 --> 00:09:24.600]  又彎在中間這樣鬧一鬧
[00:09:24.600 --> 00:09:25.600]  我就寫不出這個字
[00:09:25.600 --> 00:09:26.560]  很難寫
[00:09:26.560 --> 00:09:27.760]  我記得我小時候
[00:09:27.760 --> 00:09:32.200]  就一直這樣小時候會逐個寫
[00:09:32.200 --> 00:09:33.520]  我就記得
[00:09:33.520 --> 00:09:35.560]  我就很洩氣
[00:09:35.560 --> 00:09:36.440]  寫著寫著
[00:09:36.440 --> 00:09:39.080]  我就記得我媽坐在我旁邊
[00:09:39.080 --> 00:09:39.920]  她沒怎麼教我
[00:09:39.920 --> 00:09:43.040]  因為她英文都不是很高水準
[00:09:43.040 --> 00:09:43.760]  那個年代
[00:09:43.760 --> 00:09:45.440]  媽媽不是很讀英文
[00:09:45.440 --> 00:09:47.640]  但是她就陪著我
[00:09:47.640 --> 00:09:49.800]  就是她陪著我這個力量
[00:09:49.800 --> 00:09:51.600]  我一直寫著寫著
[00:09:51.600 --> 00:09:53.360]  寫個「S」字
[00:09:53.360 --> 00:09:56.000]  一種很安全的感覺
[00:09:56.000 --> 00:09:58.120]  我不知道你是怎樣感覺
[00:09:58.120 --> 00:10:01.640]  就是神是四位環繞你
[00:10:01.640 --> 00:10:03.200]  你會怎樣感覺呢
[00:10:03.200 --> 00:10:04.560]  大衛又怎樣感覺呢
[00:10:04.560 --> 00:10:05.400]  大衛會不會覺得
[00:10:05.400 --> 00:10:07.600]  喂 我沒有我的私隱了
[00:10:07.600 --> 00:10:09.440]  不行 我要怎樣呢
[00:10:09.440 --> 00:10:11.680]  我們繼續看下一個段落
[00:10:11.680 --> 00:10:14.760]  就是神和我們同在
[00:10:14.760 --> 00:10:16.400]  這裡說
[00:10:16.400 --> 00:10:17.280]  第七節
[00:10:17.280 --> 00:10:21.560]  「我往哪裏去逃躲避你的靈」
[00:10:21.560 --> 00:10:26.960]  「我往哪裏去逃躲避你的面」
[00:10:26.960 --> 00:10:29.480]  表面上好像我會看
[00:10:29.480 --> 00:10:31.120]  大衛肯定是後者
[00:10:31.120 --> 00:10:32.320]  覺得沒什麼私隱
[00:10:32.320 --> 00:10:34.920]  走啦 走路啦
[00:10:34.920 --> 00:10:37.680]  你可以有這些性學者的看法
[00:10:37.680 --> 00:10:41.240]  但是我在經文去思考的時候
[00:10:41.240 --> 00:10:43.240]  我又覺得大衛不應該這樣
[00:10:43.240 --> 00:10:45.560]  因為第一段是一個
[00:10:45.560 --> 00:10:48.520]  正面的描寫
[00:10:48.520 --> 00:10:51.760]  「認識」這個字是代表有關係
[00:10:51.760 --> 00:10:53.600]  不是監控
[00:10:53.600 --> 00:10:58.280]  是關懷 一種很親密的關係
[00:10:58.280 --> 00:11:01.160]  很親密的那種認識
[00:11:01.160 --> 00:11:03.400]  然後他這樣說
[00:11:03.400 --> 00:11:04.880]  我估計他就是說
[00:11:04.880 --> 00:11:06.600]  用這個方式代表
[00:11:06.600 --> 00:11:09.920]  沒有人能夠離開 躲避神
[00:11:09.920 --> 00:11:12.680]  這個不是代表他想躲避神
[00:11:12.680 --> 00:11:15.240]  他只是看到神在這裡
[00:11:15.240 --> 00:11:17.600]  這裡說到有對比
[00:11:17.600 --> 00:11:20.040]  這個寫法非常優美
[00:11:20.040 --> 00:11:22.040]  之前說到我所有的活動
[00:11:22.040 --> 00:11:22.840]  是一個對比
[00:11:22.840 --> 00:11:25.000]  現在這裡也是
[00:11:25.000 --> 00:11:29.760]  或者最基本有兩個領域神是同在的
[00:11:29.760 --> 00:11:31.240]  第一個是地域上的
[00:11:31.240 --> 00:11:33.080]  地域上也有兩個對比
[00:11:33.080 --> 00:11:34.320]  一個在天上
[00:11:34.320 --> 00:11:36.160]  一個在陰間
[00:11:36.160 --> 00:11:38.880]  一個極之最高 極之最低的
[00:11:38.880 --> 00:11:40.600]  陰間在猶太人的
[00:11:40.600 --> 00:11:43.040]  或者舊約的理念裏面
[00:11:43.040 --> 00:11:44.680]  就是說地下裏面
[00:11:44.680 --> 00:11:46.920]  那些死了的人就會去到陰間
[00:11:46.920 --> 00:11:49.160]  就是比地更加深的
[00:11:49.160 --> 00:11:51.240]  你想一下 就是說一個天
[00:11:51.240 --> 00:11:54.320]  去到天空 天堂這個地方
[00:11:54.320 --> 00:11:57.080]  天上極高的
[00:11:57.080 --> 00:12:00.040]  他說在那裏
[00:12:00.040 --> 00:12:02.440]  然後就是你也在那裏
[00:12:02.440 --> 00:12:05.120]  這裡說到我躺在陰間
[00:12:05.120 --> 00:12:06.240]  我又躺在
[00:12:06.240 --> 00:12:06.960]  意思就是說
[00:12:06.960 --> 00:12:08.720]  我在那裏鋪床 在那裏睡覺
[00:12:08.720 --> 00:12:11.560]  就是很少人會這樣想的 是不是
[00:12:11.560 --> 00:12:12.840]  就是說我就算住在那裏
[00:12:12.840 --> 00:12:14.840]  我就在什麽領域呢
[00:12:14.840 --> 00:12:16.040]  你也在那裏
[00:12:16.040 --> 00:12:16.920]  如果我
[00:12:16.920 --> 00:12:19.000]  另外一個領域就不是高
[00:12:19.000 --> 00:12:20.720]  就是上下了
[00:12:20.720 --> 00:12:22.200]  而是橫面
[00:12:22.200 --> 00:12:25.440]  如果太陽清晨的時候
[00:12:25.440 --> 00:12:26.640]  由東方
[00:12:26.640 --> 00:12:29.400]  那些光綫一路散散到去很遠
[00:12:29.400 --> 00:12:31.120]  光速很快的 是不是
[00:12:31.120 --> 00:12:34.400]  就是我用這麽快的速度去到地球
[00:12:34.400 --> 00:12:36.560]  或者極遠的海那裏
[00:12:36.560 --> 00:12:38.480]  你也在那裏
[00:12:38.480 --> 00:12:39.200]  但是留意
[00:12:39.200 --> 00:12:40.720]  接著大衛怎麽描寫呢
[00:12:40.720 --> 00:12:41.720]  不止只是在那裏
[00:12:41.720 --> 00:12:43.160]  加深了第十節說
[00:12:43.160 --> 00:12:46.080]  在那裏你的手引導我
[00:12:46.080 --> 00:12:48.120]  引導這個詞就是
[00:12:48.120 --> 00:12:50.440]  CP23篇
[00:12:50.440 --> 00:12:52.320]  神引領他
[00:12:52.320 --> 00:12:56.320]  就是去到清草地或者這些地方
[00:12:56.320 --> 00:12:57.480]  知道他的需要
[00:12:57.480 --> 00:12:58.280]  引領他
[00:12:58.280 --> 00:13:01.360]  然後這個右手去扶持
[00:13:01.360 --> 00:13:02.720]  我相信這個是正面的
[00:13:02.720 --> 00:13:05.880]  就是說右手是很有權力
[00:13:05.880 --> 00:13:07.280]  很有能力的
[00:13:07.280 --> 00:13:08.200]  這樣去扶持
[00:13:08.200 --> 00:13:09.640]  就是在找一個人
[00:13:09.640 --> 00:13:12.960]  一個圓明的意思 這樣去找他
[00:13:12.960 --> 00:13:14.680]  就是怕他有什麽差池
[00:13:14.680 --> 00:13:17.960]  這裏是一個非常之
[00:13:17.960 --> 00:13:23.400]  一個很安心的一個體會
[00:13:23.400 --> 00:13:24.920]  最近很多人去移民
[00:13:24.920 --> 00:13:27.800]  其實我們都知道很多大英智慧
[00:13:27.800 --> 00:13:31.440]  是很不容易經歷過很多的適應
[00:13:31.440 --> 00:13:33.400]  就是有一個家庭
[00:13:33.400 --> 00:13:37.000]  特別我是跟他們繼續聯絡
[00:13:37.000 --> 00:13:40.240]  父母是非常之難受的
[00:13:40.240 --> 00:13:41.280]  因爲爲什麽呢
[00:13:41.280 --> 00:13:44.560]  就是沒有想過要走的都走
[00:13:44.560 --> 00:13:48.520]  就是一兒一女
[00:13:48.520 --> 00:13:50.560]  因爲沒有想過走
[00:13:50.560 --> 00:13:53.440]  多數都不喜歡太過冒險
[00:13:53.440 --> 00:13:54.200]  都去了
[00:13:54.200 --> 00:13:56.880]  然後另外一位都去了
[00:13:56.880 --> 00:13:59.920]  哇 真的是很失落
[00:13:59.920 --> 00:14:03.840]  我就一直跟這個家庭聯絡
[00:14:03.840 --> 00:14:07.280]  這對夫婦去到那裏
[00:14:07.280 --> 00:14:11.080]  然後聽著慢慢找到房子
[00:14:11.080 --> 00:14:13.600]  接著有間教會在附近
[00:14:13.600 --> 00:14:16.280]  神很多的供應
[00:14:16.280 --> 00:14:18.240]  看到神的扶持
[00:14:18.240 --> 00:14:21.440]  香港的父母就慘
[00:14:21.440 --> 00:14:23.960]  就是說我聽
[00:14:23.960 --> 00:14:26.040]  好像經常發呆
[00:14:26.040 --> 00:14:28.520]  用這個形容詞 不容易
[00:14:28.520 --> 00:14:30.680]  但是看到教會的頂智慧
[00:14:30.680 --> 00:14:32.520]  是互相的扶持
[00:14:32.520 --> 00:14:35.040]  神是托著 繼續的引領
[00:14:35.040 --> 00:14:38.360]  無論在香港或者在海外
[00:14:38.360 --> 00:14:39.680]  無論在什麽地方
[00:14:39.680 --> 00:14:41.800]  神都會去引領
[00:14:41.800 --> 00:14:45.120]  我又記得另外一位關愛師姐
[00:14:45.120 --> 00:14:46.520]  潘又明師妹
[00:14:46.520 --> 00:14:48.280]  她很多時候都分享見證
[00:14:48.280 --> 00:14:49.440]  她去過不同的地方
[00:14:49.440 --> 00:14:52.120]  去服侍一些麻瘋的病人
[00:14:52.120 --> 00:14:55.200]  她發覺很多不同的文化
[00:14:55.200 --> 00:14:56.560]  是很多的難阻
[00:14:56.560 --> 00:14:58.880]  一些制度或者人的文化
[00:14:58.880 --> 00:15:00.360]  她說有個地方的文化
[00:15:00.360 --> 00:15:02.920]  令她最難堪的就是
[00:15:02.920 --> 00:15:05.640]  那個文化是很喜歡說謊的
[00:15:05.640 --> 00:15:06.800]  那你就糟糕了
[00:15:06.800 --> 00:15:08.240]  如果醫療那樣
[00:15:08.240 --> 00:15:10.000]  那不止是一般的人
[00:15:10.000 --> 00:15:12.520]  基督徒都會習慣這樣說謊
[00:15:12.520 --> 00:15:15.720]  那還得了 那怎麽侍奉呢
[00:15:15.720 --> 00:15:17.560]  其實就是很困難
[00:15:17.560 --> 00:15:20.520]  我們就為潘又明禱告
[00:15:20.520 --> 00:15:22.600]  然後神就給他有智慧
[00:15:22.600 --> 00:15:24.280]  怎麽去慢慢引導他
[00:15:24.280 --> 00:15:26.240]  怎麽去面對這個光景
[00:15:26.240 --> 00:15:27.800]  這個如果我們
[00:15:27.800 --> 00:15:29.560]  真是很不容易
[00:15:29.560 --> 00:15:30.520]  但是神會帶領
[00:15:30.520 --> 00:15:31.880]  無論什麽角落
[00:15:31.880 --> 00:15:35.040]  祂在同在
[00:15:35.040 --> 00:15:36.320]  這裏跟著說
[00:15:36.320 --> 00:15:37.760]  不止這樣
[00:15:37.760 --> 00:15:40.600]  還有時遇上的無限制
[00:15:40.600 --> 00:15:41.600]  這裏說
[00:15:41.600 --> 00:15:44.840]  我又說黑暗必定壓碎我
[00:15:44.840 --> 00:15:47.960]  我周圍的亮光必成為黑夜
[00:15:47.960 --> 00:15:50.920]  黑暗對你不再是黑暗
[00:15:50.920 --> 00:15:53.520]  這裏說從人的角度
[00:15:53.520 --> 00:15:54.760]  你走到很遠很遠
[00:15:54.760 --> 00:15:55.560]  神在這裏
[00:15:55.560 --> 00:15:56.960]  這裏從人的角度
[00:15:56.960 --> 00:16:00.400]  黑暗這個真是壓碎我
[00:16:00.400 --> 00:16:01.600]  很困難
[00:16:01.600 --> 00:16:04.120]  甚至乎我覺得周圍的亮光
[00:16:04.120 --> 00:16:05.800]  即是照著我的光
[00:16:05.800 --> 00:16:07.760]  都變成黑夜 夜晚黑
[00:16:07.760 --> 00:16:11.400]  黑夜有時都挺不容易過的
[00:16:11.400 --> 00:16:15.320]  我聽到很多有些失眠的朋友
[00:16:15.320 --> 00:16:18.240]  你真是很難等到天亮
[00:16:18.240 --> 00:16:20.000]  有時甚至乎
[00:16:20.000 --> 00:16:21.720]  譬如兩點鐘醒了
[00:16:21.720 --> 00:16:25.560]  六點鐘都很難睡得著
[00:16:25.560 --> 00:16:26.440]  漫漫長夜
[00:16:26.440 --> 00:16:29.560]  誰和你聊天呢
[00:16:29.560 --> 00:16:31.120]  很多的憂慮
[00:16:31.120 --> 00:16:33.120]  在夜晚黑裏面發出來
[00:16:33.120 --> 00:16:36.680]  誰可以和你去給一個支持呢
[00:16:36.680 --> 00:16:37.480]  但這裏說
[00:16:37.480 --> 00:16:40.640]  黑夜對你不再是黑暗
[00:16:40.640 --> 00:16:41.520]  不是黑暗的
[00:16:41.520 --> 00:16:42.160]  在神裏面
[00:16:42.160 --> 00:16:44.040]  這些黑暗不會攔阻他
[00:16:44.040 --> 00:16:46.720]  黑夜卻如白晝發光
[00:16:46.720 --> 00:16:48.480]  反而是會一樣的
[00:16:48.480 --> 00:16:54.400]  其實黑暗光明在你捍衛一樣
[00:16:54.400 --> 00:16:55.920]  很多時候當我們在黑暗
[00:16:55.920 --> 00:16:57.240]  或者我們面對一些
[00:16:57.240 --> 00:16:59.040]  其實簡單來說
[00:16:59.040 --> 00:17:01.920]  無論日夜神都在
[00:17:01.920 --> 00:17:03.440]  我們的感覺好像黑夜
[00:17:03.440 --> 00:17:06.400]  就更加的神難去幫我們
[00:17:06.400 --> 00:17:08.000]  因為沒有人沒有物
[00:17:08.000 --> 00:17:10.480]  但是神在那時候在
[00:17:10.480 --> 00:17:12.600]  詩篇一百二十一篇說
