
[00:00:00.000 --> 00:00:05.200]  我們說天堂的系列已經說了幾個訊息
[00:05:23.080 --> 00:05:26.040]  永遠與神同在
[00:05:26.040 --> 00:05:30.400]  保羅亦都在加拉太書的四章二十六節
[00:05:30.400 --> 00:05:34.040]  說「那再上的耶路撒冷」
[00:05:34.040 --> 00:05:38.960]  「再上的耶路撒冷」不是我們所說的大衛之城
[00:05:38.960 --> 00:05:43.800]  就是我們將來在天堂的耶路撒冷城
[00:05:43.800 --> 00:05:46.640]  在我們今天的經文我們都看到
[00:05:46.640 --> 00:05:49.040]  在啟示錄的三章十二節
[00:05:49.040 --> 00:05:50.680]  二十一章二節
[00:05:50.680 --> 00:05:53.120]  和二十一章的十節
[00:05:53.120 --> 00:05:55.760]  經文三次提到
[00:05:55.760 --> 00:05:58.920]  天使被約翰見到
[00:05:58.920 --> 00:06:02.520]  有個耶路撒冷城是從天而降
[00:06:02.520 --> 00:06:05.480]  是從神那裏降落下來
[00:06:05.480 --> 00:06:09.120]  為何會從神那裏降落?
[00:06:09.120 --> 00:06:10.640]  原因很簡單
[00:06:10.640 --> 00:06:13.040]  因為這個城是屬於神的
[00:06:13.040 --> 00:06:15.680]  因為這個城亦都是神所設計
[00:06:15.680 --> 00:06:17.240]  是神所創造
[00:06:17.240 --> 00:06:21.360]  城裏亦都是充滿了神的榮耀
[00:06:21.360 --> 00:06:24.880]  在創世紀的二十一章九至十節
[00:06:24.880 --> 00:06:27.760]  有一位天使對約翰說
[00:06:27.760 --> 00:06:30.640]  「你來,我要將新婦
[00:06:30.640 --> 00:06:34.120]  就是羔羊的妻子給你看」
[00:06:34.120 --> 00:06:36.920]  於是約翰就被聖靈感動
[00:06:36.920 --> 00:06:39.480]  天使帶他去到一座高山
[00:06:39.480 --> 00:06:45.000]  他就見到聖城耶路撒冷從天而降
[00:06:45.000 --> 00:06:51.480]  經文說天使要將新娘給約翰來看
[00:06:51.480 --> 00:06:53.640]  我們先看看
[00:06:53.640 --> 00:06:57.920]  羔羊的新婦是甚麼
[00:06:57.920 --> 00:07:00.400]  我們見到聖經教我們
[00:07:00.400 --> 00:07:02.920]  教會是耶穌基督的新婦
[00:07:02.920 --> 00:07:06.520]  耶穌基督有一天會回來迎接我們
[00:07:06.520 --> 00:07:08.560]  我們跟耶穌基督的關係
[00:07:08.560 --> 00:07:10.640]  教會跟耶穌基督的關係
[00:07:10.640 --> 00:07:15.360]  與猶太人婚禮的習俗很相似
[00:07:15.360 --> 00:07:17.240]  根據猶太人的習俗
[00:07:17.240 --> 00:07:20.240]  他們的婚禮有五個部分
[00:07:20.240 --> 00:07:23.840]  第一個步驟就是下聘定婚
[00:07:23.840 --> 00:07:26.400]  第二個步驟是迎娶
[00:07:26.400 --> 00:07:29.040]  第三個步驟是婚宴
[00:07:29.040 --> 00:07:32.400]  第四個步驟是有一個很大的慶祝
[00:07:32.400 --> 00:07:35.000]  然後第五個步驟就是婚成
[00:07:35.000 --> 00:07:38.240]  新郎新娘永遠在一起
[00:07:38.240 --> 00:07:42.440]  這與我們跟耶穌基督的關係很相似
[00:07:42.440 --> 00:07:46.600]  教會是何時被贈來下聘
[00:07:46.600 --> 00:07:49.800]  是在這裏已不鎖書的一章四節
[00:07:49.800 --> 00:07:52.120]  在神創立世界以前
[00:07:52.120 --> 00:07:56.840]  已經在耶穌基督裏面揀選了我們
[00:07:56.840 --> 00:07:59.720]  而我們的聘禮就是聖靈
[00:07:59.720 --> 00:08:01.840]  每一個接受耶穌基督的人
[00:08:01.840 --> 00:08:04.640]  都有聖靈在我們的身上
[00:08:04.640 --> 00:08:07.320]  根據猶太人的婚禮習俗
[00:08:07.320 --> 00:08:10.280]  在下聘至迎娶
[00:08:10.280 --> 00:08:12.320]  是有一段很長的時間
[00:08:12.320 --> 00:08:15.800]  新郎和新娘可能都不會見面
[00:08:15.800 --> 00:08:18.400]  這就是我們現在這個時候
[00:08:18.400 --> 00:08:23.920]  我們在等待耶穌基督回來迎娶教會
[00:08:23.920 --> 00:08:26.280]  第二個步驟就是迎娶
[00:08:26.280 --> 00:08:29.840]  在鐵撒羅尼加前書的四章十六節
[00:08:29.840 --> 00:08:33.280]  說耶穌基督會回來迎娶教會
[00:08:33.280 --> 00:08:34.560]  一聲號響
[00:08:34.560 --> 00:08:39.080]  我們就會在半空與耶穌基督相會
[00:08:39.080 --> 00:08:42.240]  第三個步驟就是婚宴
[00:08:42.240 --> 00:08:44.480]  啟示錄的十九章九節
[00:08:44.480 --> 00:08:49.840]  說凡被請赴羔羊之婚宴的有福了
[00:08:49.840 --> 00:08:53.120]  有一個實實在在的婚宴
[00:08:53.120 --> 00:08:57.160]  我相信這個婚宴就在耶路撒冷城裏舉行
[00:08:57.160 --> 00:08:59.160]  是天上的耶路撒冷城
[00:08:59.160 --> 00:09:01.360]  在地上我們知道
[00:09:01.360 --> 00:09:03.840]  經過了耶穌基督
[00:09:03.840 --> 00:09:05.680]  來到迎娶教會
[00:09:05.680 --> 00:09:07.640]  來到迎接教會
[00:09:07.640 --> 00:09:10.520]  地上就會有七年的災難
[00:09:10.520 --> 00:09:12.200]  地上有七年的災難
[00:09:12.200 --> 00:09:17.400]  但是天上就有七年的筵席
[00:09:17.400 --> 00:09:20.760]  接著第四個步驟就是慶祝
[00:09:20.760 --> 00:09:22.600]  我們知道
[00:09:22.600 --> 00:09:24.400]  接著七年的災難
[00:09:24.400 --> 00:09:26.600]  就是有個千年的國度
[00:09:26.600 --> 00:09:29.280]  在啟示錄的二十章第六節
[00:09:29.280 --> 00:09:33.960]  說他們必作神和基督的祭司
[00:09:33.960 --> 00:09:37.640]  並要與基督一同作王一千年
[00:09:37.640 --> 00:09:41.520]  就是我們教會耶穌基督的身父
[00:09:41.520 --> 00:09:43.440]  會與耶穌基督一同回來
[00:09:43.440 --> 00:09:46.600]  在地上一同掌權一千年
[00:09:46.600 --> 00:09:50.800]  這個就在地上有一千年的慶祝
[00:09:50.800 --> 00:09:53.000]  最後就是婚城
[00:09:53.000 --> 00:09:56.080]  在啟示錄的二十一章第三節
[00:09:56.080 --> 00:09:58.480]  說神的帳幕在人間
[00:09:58.480 --> 00:10:00.520]  祂要與人同住
[00:10:00.520 --> 00:10:06.960]  我們將永遠與神一同同在
[00:10:06.960 --> 00:10:10.760]  當天使指這個新耶路撒冷城
[00:10:10.760 --> 00:10:13.240]  從天而降被約翰見到
[00:10:13.240 --> 00:10:17.600]  我相信就在第四和第五點的中間
[00:10:17.600 --> 00:10:20.760]  當這個千年的國度過了之後
[00:10:20.760 --> 00:10:23.560]  有大白寶座的審判
[00:10:23.560 --> 00:10:26.720]  然後舊的天地都會被毀滅
[00:10:26.720 --> 00:10:29.320]  接著就會有新天新地
[00:10:29.320 --> 00:10:31.160]  我相信就在這個時候
[00:10:31.160 --> 00:10:37.320]  這個新耶路撒冷城是從天而降
[00:10:37.320 --> 00:10:40.920]  我們見到在啟示錄的二十一章第九節
[00:10:40.920 --> 00:10:44.080]  剛才說有一位天使與約翰說
[00:10:44.080 --> 00:10:47.640]  「你來,我給你看新娘」
[00:10:47.640 --> 00:10:52.040]  究竟約翰接著所描述的
[00:10:52.040 --> 00:10:54.560]  是實實在在一個城
[00:10:54.560 --> 00:10:56.440]  是新耶路撒冷城
[00:10:56.440 --> 00:10:58.520]  還是像經文所說
[00:10:58.520 --> 00:10:59.720]  是看新娘
[00:10:59.720 --> 00:11:04.000]  所以所描述的是新娘是教會
[00:11:04.000 --> 00:11:06.160]  究竟約翰所描述的是教會
[00:11:06.160 --> 00:11:08.720]  還是一個實實在在的地方
[00:11:08.720 --> 00:11:14.120]  我們解經不可以只拿著一節經文當令箭
[00:11:14.120 --> 00:11:16.880]  拿著一節經文大做文章
[00:11:16.880 --> 00:11:19.800]  我們要看經文的全面性
[00:11:19.800 --> 00:11:23.160]  所以解經最怕就是斷章取義
[00:11:23.160 --> 00:11:25.360]  首先解經第一部分
[00:11:25.360 --> 00:11:28.040]  我們就要看經文的前文後理
[00:11:28.040 --> 00:11:31.400]  第二個步驟就是看同一本書
[00:11:31.400 --> 00:11:35.720]  有沒有其他章節能夠給我們啟示
[00:11:35.720 --> 00:11:38.880]  然後我們再放寬一點我們的眼光
[00:11:38.880 --> 00:11:42.160]  看看其他聖經裡的書本
[00:11:42.160 --> 00:11:47.560]  有沒有其他經文能夠給我們見到有連帶關係
[00:11:47.560 --> 00:11:51.600]  千萬不要拿著一節經文就斷章取義
[00:11:51.600 --> 00:11:55.800]  我們先看看經文的前後說什麼
[00:11:55.800 --> 00:11:58.520]  原來在二十一章九節之前
[00:11:58.520 --> 00:12:01.080]  就是說看新娘之前
[00:12:01.080 --> 00:12:05.720]  已經有提到新耶路撒冷城和新娘的關係
[00:12:05.720 --> 00:12:08.080]  在啟示錄的二十一章二節
[00:12:08.080 --> 00:12:09.280]  經文說
[00:12:09.280 --> 00:12:12.280]  「我又看見聖城新耶路撒冷
[00:12:12.280 --> 00:12:15.440]  由神那裡從天而降
[00:12:15.440 --> 00:12:20.760]  預備好了就如新婦裝飾整齊等候丈夫」
[00:12:20.760 --> 00:12:23.080]  原來前面的經文已經說了
[00:12:23.080 --> 00:12:26.680]  新耶路撒冷城就好像一個新娘
[00:12:26.680 --> 00:12:31.120]  預備好了等待新郎
[00:12:31.120 --> 00:12:33.040]  新郎未來之前
[00:12:33.040 --> 00:12:34.760]  天使就跟約翰說
[00:12:34.760 --> 00:12:37.520]  「你來,我帶你看新娘」
[00:12:37.520 --> 00:12:39.640]  究竟是看什麼?
[00:12:39.640 --> 00:12:41.560]  是看新耶路撒冷城
[00:12:41.560 --> 00:12:44.640]  這節經文是很清楚的
[00:12:44.640 --> 00:12:46.040]  所以我們看到
[00:12:46.040 --> 00:12:51.560]  其實新娘是新耶路撒冷城的一個比喻
[00:12:51.560 --> 00:12:55.400]  在聖經裡有很多有關天堂的比喻
[00:12:55.400 --> 00:12:57.640]  高陽的新婦或新娘
[00:12:57.640 --> 00:13:00.080]  就是其中一個比喻
[00:13:00.080 --> 00:13:03.000]  為什麼要用新娘來比喻?
[00:13:03.000 --> 00:13:04.800]  經文說得很清楚
[00:13:04.800 --> 00:13:09.080]  「預備好了就如等待丈夫一樣」
[00:13:09.080 --> 00:13:11.200]  這個新耶路撒冷城
[00:13:11.200 --> 00:13:15.640]  也是將來被教會居住的地方
[00:13:15.640 --> 00:13:17.840]  如果我們留意的話
[00:13:17.840 --> 00:13:20.600]  在聖經裡很多時候
[00:13:20.600 --> 00:13:23.600]  一個城和裡面所住的居民
[00:13:23.600 --> 00:13:25.200]  是有一個等號的
[00:13:25.200 --> 00:13:26.560]  相等的
[00:13:26.560 --> 00:13:28.000]  好像耶穌基督
[00:13:28.000 --> 00:13:31.480]  是為耶路撒冷城來哭泣
[00:13:31.480 --> 00:13:33.560]  真的為耶路撒冷城哭泣
[00:13:33.560 --> 00:13:36.680]  是為了裡面的以色列人來哭泣
[00:13:36.680 --> 00:13:38.080]  所以很多時候一個城
[00:13:38.080 --> 00:13:41.200]  和裡面居住的人是相等的
[00:13:41.200 --> 00:13:43.760]  高陽的新婦被我們看到
[00:13:43.760 --> 00:13:48.160]  就是告訴我們天堂的新耶路撒冷城
[00:13:48.160 --> 00:13:51.000]  天堂還有很多其他的比喻
[00:13:51.000 --> 00:13:53.520]  我在講《哥林多號書》五章一節
[00:13:53.520 --> 00:13:55.200]  都跟大家說
[00:13:55.200 --> 00:13:57.040]  天堂好像房屋
[00:13:57.040 --> 00:14:00.560]  我們在地上就好像是帳棚
[00:14:00.560 --> 00:14:05.480]  天上才是永遠存在的地方
[00:14:05.480 --> 00:14:09.520]  也有用國家來比喻天堂
[00:14:09.520 --> 00:14:12.320]  就好像《肥納比書》三章二十節
[00:14:12.320 --> 00:14:15.160]  說我們都是天上的國民
[00:14:15.160 --> 00:14:17.080]  這個用國家的比喻
[00:14:17.080 --> 00:14:20.880]  我們在《馬太福音》十三章也看得到
[00:14:20.880 --> 00:14:23.800]  是天國是神的國
[00:14:23.800 --> 00:14:27.240]  另外在希伯來書十一章第十六節
[00:14:27.240 --> 00:14:29.600]  也用一個城來比喻
[00:14:29.600 --> 00:14:33.240]  這個就是我們今天所講的新耶路撒冷城
[00:14:33.240 --> 00:14:36.120]  將來在天堂有一座城
[00:14:36.120 --> 00:14:39.680]  是一個更美好的家鄉
[00:14:39.680 --> 00:14:42.520]  看完本身的經文
[00:14:42.520 --> 00:14:46.160]  我們不妨將眼光再放闊一些
[00:14:46.160 --> 00:14:47.800]  看看在啟示錄裡面
[00:14:47.800 --> 00:14:51.680]  有沒有其他的經文可以給我們啟示
[00:14:51.680 --> 00:14:56.800]  其實啟示錄可以說是兩個城的故事
[00:14:56.800 --> 00:14:59.320]  一個就是新耶路撒冷城
[00:14:59.320 --> 00:15:01.240]  是屬於神的城
[00:15:01.240 --> 00:15:04.280]  另外一個城就是巴比倫城
[00:15:04.280 --> 00:15:06.160]  是屬於撒旦的
[00:15:06.160 --> 00:15:08.560]  在啟示錄裡面很明顯
[00:15:08.560 --> 00:15:11.800]  是將這兩個城來比較
[00:15:11.800 --> 00:15:14.880]  例如在啟示錄的十七章一節
[00:15:14.880 --> 00:15:17.800]  和啟示錄的二十一章九節
[00:15:17.800 --> 00:15:21.280]  約翰所描述的手法都是一模一樣
[00:15:21.280 --> 00:15:25.440]  十七章一節是講到巴比倫城大淫婦
[00:15:25.440 --> 00:15:28.920]  二十一章九節是講到新耶路撒冷城
[00:15:28.920 --> 00:15:31.720]  是羔羊的媳婦
[00:15:31.720 --> 00:15:34.040]  為什麼手法這麼相似
[00:15:34.040 --> 00:15:36.080]  都是講到有一位天使
[00:15:36.080 --> 00:15:38.960]  這位天使就是拿著七碗
[00:15:38.960 --> 00:15:41.680]  其中七位天使的一個
[00:15:41.680 --> 00:15:44.240]  來指給約翰看
[00:15:44.240 --> 00:15:47.360]  十七章一節就是看大淫婦巴比倫
[00:15:47.360 --> 00:15:50.560]  二十一章九節就是看羔羊的媳婦
[00:15:50.560 --> 00:15:52.440]  新耶路撒冷城
[00:15:52.440 --> 00:15:58.400]  我們也看到兩個城都和兩個女人息息相關
[00:15:58.400 --> 00:16:02.120]  巴比倫城就是和大淫婦息息相關
[00:16:02.120 --> 00:16:05.040]  為什麼和這個女人息息相關
[00:16:05.040 --> 00:16:09.320]  因為巴比倫就是所有假宗教的發源地
[00:16:09.320 --> 00:16:11.240]  就是大淫婦
[00:16:11.240 --> 00:16:14.960]  其中一個我們最出名的假宗教
[00:16:14.960 --> 00:16:17.480]  就是由巴別塔開始
[00:16:17.480 --> 00:16:20.920]  在那時候他們已經預備自己建座塔
[00:16:20.920 --> 00:16:22.200]  塔頂通天
[00:16:22.200 --> 00:16:25.800]  能夠自己達到神那裡
[00:16:25.800 --> 00:16:29.920]  我們看到在啟示錄的十七章八節
[00:16:29.920 --> 00:16:31.200]  很相似的經文
[00:16:31.200 --> 00:16:32.000]  經文說
[00:16:32.000 --> 00:16:34.240]  「你所看見的那女人
[00:16:34.240 --> 00:16:37.400]  就是管轄地上縱橫的大城」
[00:16:37.400 --> 00:16:39.160]  這裏約翰又說
[00:16:39.160 --> 00:16:43.040]  大淫婦這個女人就是巴比倫城
[00:16:43.040 --> 00:16:46.240]  和我們剛才看到的經文是一模一樣
[00:16:46.240 --> 00:16:48.560]  接著十七章
[00:16:48.560 --> 00:16:50.840]  十八章的經文
[00:16:50.840 --> 00:16:54.080]  就是描述巴比倫城的被毀滅
[00:16:54.080 --> 00:16:56.680]  完全是說一個城被毀滅
[00:16:56.680 --> 00:16:58.320]  和我們今天的經文一樣
[00:16:58.320 --> 00:16:59.960]  二十一章二節
[00:16:59.960 --> 00:17:03.760]  說新耶路撒冷城就像新娘一樣
[00:17:03.760 --> 00:17:06.360]  接著二十一章九節就說
[00:17:06.360 --> 00:17:08.920]  「你來,我帶你去看新娘」
[00:17:08.920 --> 00:17:11.280]  然後經文就是讓我們看到
[00:17:11.280 --> 00:17:15.040]  新耶路撒冷城是一個怎樣的地方
[00:17:15.040 --> 00:17:17.680]  所以我們看到啟示錄裏面
[00:17:17.680 --> 00:17:21.120]  高揚的新婦就是代表新耶路撒冷
[00:17:21.120 --> 00:17:25.240]  大淫婦就是代表巴比倫
[00:17:25.240 --> 00:17:28.960]  我們也不妨再放闊一點的眼光來看
[00:17:28.960 --> 00:17:31.440]  看看在啟示錄以外
[00:17:31.440 --> 00:17:35.400]  有沒有其他的經文有連帶的關係
[00:17:35.400 --> 00:17:36.880]  我剛才說過
[00:17:36.880 --> 00:17:40.520]  在聖經裏面有三個耶路撒冷城
[00:17:40.520 --> 00:17:44.280]  約翰在啟示錄二十一章所描述的
[00:17:44.280 --> 00:17:46.600]  就是第三個耶路撒冷城
[00:17:46.600 --> 00:17:49.080]  是天堂的耶路撒冷城
[00:17:49.080 --> 00:17:52.280]  但在以西傑書的第四十八章
[00:17:52.280 --> 00:17:55.160]  是有描述第二個耶路撒冷城
[00:17:55.160 --> 00:17:58.160]  就是千禧年國道的耶路撒冷城
[00:17:58.160 --> 00:18:01.200]  兩個城的描述是很相似的
[00:18:01.200 --> 00:18:03.600]  都有尺碼
[00:18:03.600 --> 00:18:08.360]  如果真是描述高揚的新婦是新娘
[00:18:08.360 --> 00:18:09.840]  或者是教會
[00:18:09.840 --> 00:18:12.400]  你說要尺碼來做甚麼才可以
[00:18:12.400 --> 00:18:14.600]  難道是說新娘的三位
[00:18:14.600 --> 00:18:17.200]  完全是沒有意思的
[00:18:17.200 --> 00:18:20.680]  但是說一個真正的城的尺碼就有意思了
[00:18:20.680 --> 00:18:23.600]  在以西傑書的第四十八章
[00:18:23.600 --> 00:18:27.480]  說到千禧年國道的耶路撒冷城
[00:18:27.480 --> 00:18:30.480]  亦有十二道城門
[00:18:30.480 --> 00:18:32.240]  每邊有三道城門
[00:18:32.240 --> 00:18:34.200]  一共有十二道城門
[00:18:34.200 --> 00:18:37.720]  在城門上都有十二支派的名字
[00:18:37.720 --> 00:18:41.360]  就好像啟示錄二十一章所說的一模一樣
[00:18:41.360 --> 00:18:42.880]  不單有尺寸
[00:18:42.880 --> 00:18:45.520]  亦有十二支派的名字
[00:18:45.520 --> 00:18:49.080]  我們看到雖然這兩個城是不同的
[00:18:49.080 --> 00:18:51.360]  雖然尺碼是不同的
[00:18:51.360 --> 00:18:54.000]  但是格式是一模一樣的
[00:18:54.000 --> 00:18:59.240]  兩處的描述都是一個實實在在的地方
[00:18:59.240 --> 00:19:04.120]  為甚麼新耶路撒冷城是用高揚的新婦來代表
[00:19:04.120 --> 00:19:10.520]  因為這個是被教會所居住的地方
[00:19:10.520 --> 00:19:17.760]  究竟這個地方是不是教會唯一居住的地方
[00:19:17.760 --> 00:19:19.160]  我相信不是
[00:19:19.160 --> 00:19:20.480]  我剛才說過
[00:19:20.480 --> 00:19:24.000]  新耶路撒冷城只不過是其中一個城
[00:19:24.000 --> 00:19:25.360]  天堂很大
[00:19:25.360 --> 00:19:27.360]  還有其他地方
[00:19:27.360 --> 00:19:31.800]  而我們是從新耶路撒冷城去到三層天
[00:19:31.800 --> 00:19:35.920]  只需要眨眨眼就能去到
[00:19:35.920 --> 00:19:42.320]  注意,剛才說約翰見到新耶路撒冷城從天而降
[00:19:42.320 --> 00:19:48.000]  經文不是說神在約翰的眼前創造新耶路撒冷
[00:19:48.000 --> 00:19:51.080]  而是說這個新耶路撒冷城是從天而降
[00:19:51.080 --> 00:19:54.760]  很明顯當耶穌基督回來迎接新娘
[00:19:54.760 --> 00:19:56.520]  迎接教會的時候
[00:19:56.520 --> 00:20:00.560]  這個新耶路撒冷城已經是存在的
[00:20:00.560 --> 00:20:03.360]  這個也就是剛才我和大家分享
[00:20:03.360 --> 00:20:05.680]  在約翰福音的十四章
[00:20:05.680 --> 00:20:10.040]  經文說耶穌基督要回去為我們預備一個地方
[00:20:10.040 --> 00:20:12.040]  然後回來迎接我們
[00:20:12.040 --> 00:20:13.680]  當他回來迎接的時候
[00:20:13.680 --> 00:20:17.240]  這個地方已經是預備好了
[00:20:17.240 --> 00:20:22.320]  我相信這個也是高揚婚宴所舉行的地方
[00:20:22.320 --> 00:20:25.760]  就是天上的新耶路撒冷城
[00:20:25.760 --> 00:20:30.840]  接著耶穌基督就會帶領我們回到地上
[00:20:30.840 --> 00:20:36.160]  在地上有一千年的統治,有一千年的慶祝
[00:20:36.160 --> 00:20:39.680]  接著就會有大白寶座的審判
[00:20:39.680 --> 00:20:44.400]  舊天地會過去,新天新地會被創造
[00:20:44.400 --> 00:20:48.520]  接著新耶路撒冷城就會從天而降
[00:20:48.520 --> 00:20:51.760]  所以約翰見到的一個預象
[00:20:51.760 --> 00:20:53.560]  其實就是這一點
