
[00:00:00.000 --> 00:00:03.600]  你們姐妹早 平安
[00:07:01.800 --> 00:07:03.880]  來明白祢
[00:07:03.880 --> 00:07:05.200]  謝謝祢主耶穌
[00:07:05.200 --> 00:07:07.720]  與我們同在奉耶穌的名
[00:07:07.720 --> 00:07:09.400]  Amen
[00:07:09.400 --> 00:07:10.560]  真的很感謝主
[00:07:10.560 --> 00:07:13.600]  剛才我們宣召的經文
[00:07:13.600 --> 00:07:16.800]  其實我們剛才宣召的經文裡面
[00:07:16.800 --> 00:07:20.240]  每一段經文都在跟我們講
[00:07:20.240 --> 00:07:24.040]  我們目前現在社會的景況
[00:07:24.040 --> 00:07:26.840]  你看得到我們社會的景況
[00:07:26.840 --> 00:07:31.120]  那大家都有沒有注意到
[00:07:31.120 --> 00:07:37.240]  去年的臺灣就好像我們現在的美國
[00:07:37.240 --> 00:07:40.160]  甚至他們那個時候比我們還要好
[00:07:40.160 --> 00:07:42.640]  他們好像疫情都控制得很好
[00:07:42.640 --> 00:07:46.280]  所以有誰會想到
[00:07:46.280 --> 00:07:51.040]  誰會想到說這個時局就完全倒轉過來了
[00:07:51.040 --> 00:07:52.440]  就倒轉過來了
[00:07:52.440 --> 00:07:58.120]  所以目前臺灣所面對的緊張和不安
[00:07:58.120 --> 00:08:00.000]  就跟我們去年一樣
[00:08:00.000 --> 00:08:02.800]  剛才也是小園講的
[00:08:02.800 --> 00:08:05.480]  我們去年是空巷
[00:08:05.480 --> 00:08:07.400]  我們沒有人敢出去
[00:08:07.400 --> 00:08:09.200]  現在臺灣也是這樣子
[00:08:09.200 --> 00:08:14.760]  所有的聚會都到網上去了
[00:08:14.760 --> 00:08:17.360]  最近其實到今天
[00:08:17.360 --> 00:08:24.040]  就說全球染疫的人已經到1億7千萬了
[00:08:24.040 --> 00:08:32.120]  我們臺灣也還是在很嚴重的二級的管理之下
[00:08:32.120 --> 00:08:35.040]  還繼續的在延長
[00:08:35.040 --> 00:08:38.240]  而且你知道印度也是
[00:08:38.240 --> 00:08:42.360]  每一天都有35萬的人在染病
[00:08:42.360 --> 00:08:48.520]  臺灣新增的例子死亡411個
[00:08:48.520 --> 00:08:50.440]  到今天早上為止
[00:08:50.440 --> 00:08:57.240]  我們臺灣也面臨了56年來最嚴重的缺水
[00:08:57.240 --> 00:09:02.160]  6月初在臺灣的北投
[00:09:02.160 --> 00:09:05.320]  有一家人
[00:09:05.320 --> 00:09:06.640]  有一家四口人
[00:09:06.640 --> 00:09:09.680]  有三個人猝死
[00:09:09.680 --> 00:09:10.520]  死掉了
[00:09:10.520 --> 00:09:15.120]  他們的親戚從南部上來的時候破門而入
[00:09:15.120 --> 00:09:18.200]  結果他們91歲的老公公
[00:09:18.200 --> 00:09:20.400]  88歲的老太太
[00:09:20.400 --> 00:09:22.800]  還有他們71歲的兒子
[00:09:22.800 --> 00:09:24.880]  都已經死在床上
[00:09:24.880 --> 00:09:29.200]  還有一個53歲的女兒還在發燒
[00:09:29.200 --> 00:09:30.960]  所以CPR來的人測量
[00:09:30.960 --> 00:09:33.040]  四個人都是陽性的
[00:09:33.040 --> 00:09:35.120]  這是一個很嚴重的悲劇
[00:09:35.120 --> 00:09:38.520]  但是是我們都不在我們想像裡面的
[00:09:38.520 --> 00:09:41.280]  我們根本就無法知道
[00:09:41.280 --> 00:09:45.000]  為什麼這些事情會臨到這些我們
[00:09:45.000 --> 00:09:47.400]  但是在這一年中
[00:09:47.400 --> 00:09:51.640]  沒錯我們也是在不同的艱難和挑戰裡面
[00:09:51.640 --> 00:09:56.400]  雖然我們現在美國的疫苗已經很普遍了
[00:09:56.400 --> 00:09:59.560]  但是各種不同的說法
[00:09:59.560 --> 00:10:02.840]  讓我們連想都不要再想
[00:10:02.840 --> 00:10:06.360]  本來今天東方是要來給我們做見證的
[00:10:06.360 --> 00:10:09.760]  但是東方來的時間已經都超過我們見證的時間了
[00:10:09.760 --> 00:10:13.760]  但是沒有關係
[00:10:13.760 --> 00:10:19.440]  看看或者是東方如果還有要做什麼追思禮拜之類的話
[00:10:19.440 --> 00:10:22.320]  那個時候也是一個很好的機會
[00:10:22.320 --> 00:10:28.600]  向大家來分享怎麼樣走過最近這段艱難的時間
[00:10:28.600 --> 00:10:33.240]  而且怎麼樣的用他這個人來榮耀神的
[00:10:33.240 --> 00:10:34.640]  因為我可以告訴你
[00:10:34.640 --> 00:10:37.280]  今天假如事情發生在我的身上
[00:10:37.280 --> 00:10:39.080]  I don't know what to do
[00:10:39.080 --> 00:10:43.360]  我的孩子都是我的生命
[00:10:43.360 --> 00:10:46.120]  如果有發生什麼事情在他們身上
[00:10:46.120 --> 00:10:47.520]  對我來講是很難過的
[00:10:47.520 --> 00:10:51.000]  但是我們的姐妹卻是活出神的榮耀來
[00:10:51.000 --> 00:10:54.320]  我們有機會我們要來聽她的見證
[00:10:54.320 --> 00:10:56.640]  感謝主
[00:10:56.640 --> 00:10:57.760]  She finally get here
[00:10:57.760 --> 00:10:59.880]  OK 感謝主
[00:10:59.880 --> 00:11:02.560]  所以我們看到世界的疫情
[00:11:02.560 --> 00:11:05.840]  仍然不停的在節節上升
[00:11:05.840 --> 00:11:08.640]  所以我們面對這整個時局
[00:11:08.640 --> 00:11:10.680]  是令人很不安的
[00:11:10.680 --> 00:11:13.640]  常常你都不曉得什麼事情會發生
[00:11:13.640 --> 00:11:15.760]  但是我告訴你
[00:11:15.760 --> 00:11:19.440]  這些屬靈的征戰的強度會越來越厲害的
[00:11:19.440 --> 00:11:21.280]  不會慢下來的
[00:11:21.280 --> 00:11:23.680]  而且在未來幾年裡面
[00:11:23.680 --> 00:11:28.560]  整個世界都會處在一個征戰的季節裡面
[00:11:28.560 --> 00:11:31.520]  我們幾乎可以看到
[00:11:31.520 --> 00:11:33.920]  在美國國內也是一樣
[00:11:33.920 --> 00:11:36.200]  我們新總統上台之後
[00:11:36.200 --> 00:11:41.040]  有很多的令人匪夷所思的新政策
[00:11:41.040 --> 00:11:43.040]  大量的非法移民進來
[00:11:43.040 --> 00:11:44.920]  還有經濟危機 通貨膨脹
[00:11:44.920 --> 00:11:46.200]  你們有沒有注意到
[00:11:46.200 --> 00:11:48.360]  很多人都跟我講你去Costco買東西
[00:11:48.360 --> 00:11:51.440]  你有沒有注意到Costco的東西都漲價了
[00:11:51.440 --> 00:11:55.480]  全部都漲價了
[00:11:55.480 --> 00:11:59.120]  這個整個國家都在一個混亂的裡面
[00:11:59.120 --> 00:12:02.080]  而且你看看還有什麼
[00:12:02.080 --> 00:12:04.040]  你從整個世界來看
[00:12:04.040 --> 00:12:06.960]  緬甸的軍政府的對立
[00:12:06.960 --> 00:12:10.920]  還有台海之間也很緊張
[00:12:10.920 --> 00:12:16.120]  台海之間的緊張情勢不停的在升高
[00:12:16.120 --> 00:12:18.880]  中國的軍艦 軍機
[00:12:18.880 --> 00:12:21.080]  你們有沒有注意到4月份的時候
[00:12:21.080 --> 00:12:22.720]  25台軍機
[00:12:22.720 --> 00:12:27.120]  就在我們台灣很龐大的軍機的陣容
[00:12:27.120 --> 00:12:34.800]  就在我們台灣西南航空識別區
[00:12:34.800 --> 00:12:36.680]  不停的繞
[00:12:36.680 --> 00:12:38.200]  好像讓你感覺到
[00:12:38.200 --> 00:12:42.920]  台海的情勢一下子就爆發了
[00:12:42.920 --> 00:12:49.080]  真的是讓人有一種很不安的感覺
[00:12:49.080 --> 00:12:51.840]  更嚴重的 還有嚴重的事情
[00:12:51.840 --> 00:12:53.360]  不是只有台海之間
[00:12:53.360 --> 00:12:56.040]  還有美國跟中國也是一樣
[00:12:56.040 --> 00:12:57.920]  美國所有的對抗
[00:12:57.920 --> 00:12:59.920]  都不只是在貿易
[00:12:59.920 --> 00:13:02.480]  還有科技和軍事上的
[00:13:02.480 --> 00:13:03.800]  這些對抗
[00:13:03.800 --> 00:13:08.720]  兩個大國就不停的在那邊撞來撞去
[00:13:08.720 --> 00:13:09.600]  還有什麼
[00:13:09.600 --> 00:13:14.080]  還有中國跟菲律賓
[00:13:14.080 --> 00:13:15.680]  跟越南 東南亞
[00:13:15.680 --> 00:13:17.920]  在這個南海的領域裡面
[00:13:17.920 --> 00:13:20.240]  也是不停的撞擊
[00:13:20.240 --> 00:13:24.440]  所以在4月30號的時候
[00:13:24.440 --> 00:13:30.080]  美國的印太新舊司令交換的時候
[00:13:30.080 --> 00:13:34.960]  新任的司令叫做阿奎琳娜
[00:13:34.960 --> 00:13:39.240]  她在夏威夷舉行就職典禮的時候
[00:13:39.240 --> 00:13:41.640]  美國的國防部長奧斯丁
[00:13:41.640 --> 00:13:45.320]  他就提出了一個非常有趣的報告
[00:13:45.320 --> 00:13:46.640]  他的報告說什麼呢
[00:13:46.640 --> 00:13:51.440]  他說將來的戰爭方式
[00:13:51.440 --> 00:13:54.680]  這個重大的戰爭跟以前都不一樣了
[00:13:54.680 --> 00:13:58.880]  不是像以前舊時代的打仗方法了
[00:13:58.880 --> 00:14:03.040]  而且是甚至沒有相同之處
[00:14:03.040 --> 00:14:05.080]  將來打仗方式都不一樣了
[00:14:05.080 --> 00:14:08.680]  那面對這些國與國之間的衝突
[00:14:08.680 --> 00:14:09.560]  你有沒有注意到
[00:14:09.560 --> 00:14:12.800]  各個國家都開始提高
[00:14:12.800 --> 00:14:14.880]  他們的戰爭的能力了
[00:14:14.880 --> 00:14:16.520]  每一個國家都在預備了
[00:14:16.520 --> 00:14:20.640]  那美國一向是以世界強權自居的
[00:14:20.640 --> 00:14:23.440]  所以他們也非常的加強
[00:14:23.440 --> 00:14:27.320]  他們的技術作戰觀念和能力
[00:14:27.320 --> 00:14:29.440]  他們不斷的在調整
[00:14:29.440 --> 00:14:36.640]  而且他們認為這些所有的戰爭的方式
[00:14:36.640 --> 00:14:41.000]  都要用一種很可靠靈活強大的方式
[00:14:41.000 --> 00:14:45.880]  來互相交織才可以抑制對方
[00:14:45.880 --> 00:14:50.800]  所以嚇止對方不要輕舉妄動
[00:14:50.800 --> 00:14:54.280]  所以他們一直在加強自己的軍事能力
[00:14:54.280 --> 00:14:58.120]  那你們有沒有看到上個月在中東
[00:14:58.120 --> 00:15:04.560]  中東的以色列跟亞哈斯的對亞哈斯之戰
[00:15:04.560 --> 00:15:06.880]  這個亞哈斯他們一開始的時候
[00:15:06.880 --> 00:15:10.640]  就用這個千枚的炮彈打到以色列去
[00:15:10.640 --> 00:15:12.520]  然後以色列他們也很厲害
[00:15:12.520 --> 00:15:15.000]  他們有這個最新型的技術
[00:15:15.000 --> 00:15:17.600]  就在空中攔截了這些所有的炮彈
[00:15:17.600 --> 00:15:21.400]  然後再用定點的方式打回去亞哈斯
[00:15:21.400 --> 00:15:23.960]  然後你看這場戰爭
[00:15:23.960 --> 00:15:25.000]  哈瑪斯
[00:15:25.000 --> 00:15:27.000]  OK 謝謝
[00:15:27.000 --> 00:15:30.560]  所以你看到他們這些打仗的過程中
[00:15:30.560 --> 00:15:34.240]  所花的金錢跟人命
[00:15:34.240 --> 00:15:37.280]  人命當然因為他們都是科技戰
[00:15:37.280 --> 00:15:39.640]  所以他們的人命是還有限
[00:15:39.640 --> 00:15:41.720]  但是他們花的那些錢
[00:15:41.720 --> 00:15:44.920]  你真的搞不清楚誰是贏家
[00:15:44.920 --> 00:15:47.760]  你打一打去你真的搞不清楚誰是贏家
[00:15:47.760 --> 00:15:55.080]  那剛才我們的宣昭的經文
[00:15:55.080 --> 00:15:56.960]  馬太福音二十四章
[00:15:56.960 --> 00:15:59.560]  其實跟馬可福音跟路加福音
[00:15:59.560 --> 00:16:03.200]  馬可福音十三章跟路加福音二十一章
[00:16:03.200 --> 00:16:06.600]  這些經節都是在預言
[00:16:06.600 --> 00:16:07.520]  預言什麼
[00:16:07.520 --> 00:16:10.120]  預言啟示錄第六章裡面
[00:16:10.120 --> 00:16:12.960]  那四匹馬要出來的時候
[00:16:12.960 --> 00:16:16.640]  這四匹馬是代表我們今世
[00:16:16.640 --> 00:16:20.240]  這些所有罪惡的徵兆
[00:16:20.240 --> 00:16:21.280]  白馬是什麼
[00:16:21.280 --> 00:16:24.360]  白馬是一個控制要征服
[00:16:24.360 --> 00:16:27.040]  當你有這個要控制世界
[00:16:27.040 --> 00:16:31.320]  要征服人的這個心態跟這種手段的時候
[00:16:31.320 --> 00:16:33.480]  接下來是什麼
[00:16:33.480 --> 00:16:34.720]  戰爭
[00:16:34.720 --> 00:16:37.120]  戰爭就是什麼紅馬就出來了
[00:16:37.120 --> 00:16:39.560]  就帶來戰爭流血
[00:16:39.560 --> 00:16:43.560]  大家都要有一個概念
[00:16:43.560 --> 00:16:45.560]  戰爭跟流血之後是什麼
[00:16:45.560 --> 00:16:46.320]  就是黑馬
[00:16:46.320 --> 00:16:47.880]  黑馬帶什麼出來
[00:16:47.880 --> 00:16:49.520]  饑荒跟地震
[00:16:49.520 --> 00:16:52.000]  我們有上課的人都知道
[00:16:52.000 --> 00:16:52.760]  感謝主
[00:16:52.760 --> 00:16:55.400]  我們有在上啟示錄的人都很知道
[00:16:55.400 --> 00:16:58.520]  馬上饑荒跟地震就跟著出來了
[00:16:58.520 --> 00:17:02.720]  最後灰馬就會帶下了瘟疫和死亡
[00:17:02.720 --> 00:17:03.920]  親愛的弟兄姊妹
[00:17:03.920 --> 00:17:07.480]  這些都是剛才我們照我們聖經所念的
[00:17:07.480 --> 00:17:12.840]  這些都只是災難的起頭
[00:17:12.840 --> 00:17:14.800]  剛剛才開始而已
[00:17:14.800 --> 00:17:17.120]  這些徵戰都剛剛才開始而已
[00:17:17.120 --> 00:17:22.880]  但是卻是我們現今世代的寫照
[00:17:22.880 --> 00:17:25.800]  那這個美國國防部長這個Austin
[00:17:25.800 --> 00:17:26.800]  他繼續的講
[00:17:26.800 --> 00:17:30.840]  他說美國的軍隊是在預備進入打仗之前
[00:17:30.840 --> 00:17:32.480]  也要提升
[00:17:32.480 --> 00:17:35.040]  繼續不斷的在他們在提升他們的技術
[00:17:35.040 --> 00:17:37.120]  作戰的觀念能力
[00:17:37.120 --> 00:17:39.360]  要用正確的搭配
[00:17:39.360 --> 00:17:40.560]  互相交織
[00:17:40.560 --> 00:17:44.680]  也就是說他們將要大量的使用
[00:17:44.680 --> 00:17:46.520]  我都不知道這是什麼意思
[00:17:46.520 --> 00:17:48.680]  大量的使用量子計算
[00:17:48.680 --> 00:17:52.480]  人工智能和邊緣計算的方式
[00:17:52.480 --> 00:17:54.880]  來收集數據
[00:17:54.880 --> 00:17:59.680]  然後再來進行處理
[00:17:59.680 --> 00:18:02.640]  所以在將來的戰爭裡面
[00:18:02.640 --> 00:18:05.240]  時間是一件很重要的事情
[00:18:05.240 --> 00:18:07.600]  誰在時間上掌握住了
[00:18:07.600 --> 00:18:09.520]  誰就是贏家
[00:18:09.520 --> 00:18:14.840]  那在這種處理看不見的大數據的速度的時候
[00:18:14.840 --> 00:18:17.960]  會決定將來誰是贏家
[00:18:17.960 --> 00:18:22.680]  但是這種想法也在提醒我們基督徒
[00:18:22.680 --> 00:18:25.240]  提醒我們基督徒要在這種
[00:18:25.240 --> 00:18:27.640]  從這種理論中去察覺
[00:18:27.640 --> 00:18:30.760]  而且要在看不見的屬靈徵戰上面
[00:18:30.760 --> 00:18:33.160]  在看不見的屬靈徵戰上面
[00:18:33.160 --> 00:18:35.800]  要有屬靈的靈敏
[00:18:35.800 --> 00:18:37.080]  屬靈的靈敏度
[00:18:37.080 --> 00:18:38.920]  你才能夠影響
[00:18:38.920 --> 00:18:41.560]  你才能夠在生活中
[00:18:41.560 --> 00:18:44.400]  過一個得勝者的生活
[00:18:44.400 --> 00:18:48.000]  其實我們目前的生活
[00:18:48.000 --> 00:18:49.320]  真的很多時候
[00:18:49.320 --> 00:18:52.160]  都是在苦難與黑暗的詮釋當中的
[00:18:52.160 --> 00:18:55.440]  我不知道你們有沒有體會到
[00:18:55.440 --> 00:18:59.080]  對非基督徒不信主的人來講
[00:18:59.080 --> 00:19:01.160]  這些都是勞苦愁煩
[00:19:01.160 --> 00:19:03.680]  很叫人心煩的事情
[00:19:03.680 --> 00:19:05.960]  但是對我們神的兒女
[00:19:05.960 --> 00:19:07.400]  你要知道
[00:19:07.400 --> 00:19:09.000]  神有祂的計畫
[00:19:09.000 --> 00:19:10.520]  祂也有祂的目的
[00:19:10.520 --> 00:19:13.160]  祂在我們身上是有計畫有目的的
[00:19:13.160 --> 00:19:16.960]  祂要將各樣的能力智慧賜給我們
[00:19:16.960 --> 00:19:19.080]  即使我們在最黑暗的時候
[00:19:19.080 --> 00:19:20.480]  我們也知道
[00:19:20.480 --> 00:19:21.800]  祂要與我們同在
[00:19:21.800 --> 00:19:23.040]  這是我們剛才上課的時候
[00:19:23.040 --> 00:19:24.880]  都一再提醒大家的
[00:19:24.880 --> 00:19:26.640]  神要與我們同在
[00:19:26.640 --> 00:19:29.320]  那我們要做什麼
[00:19:29.320 --> 00:19:30.880]  我們就要用禱告
[00:19:30.880 --> 00:19:32.920]  用傳福音
