
[00:00:00.000 --> 00:00:04.580]  好,讓我們在聽神的話語之前,我們先低頭禱告。
[00:02:01.900 --> 00:02:06.340]  當時姨嫂她不太注重這個名分,
[00:02:06.340 --> 00:02:11.620]  所以就讓弟弟雅各把他用紅豆湯換取過來了,
[00:02:11.620 --> 00:02:14.500]  那是第二次的抓。
[00:02:14.500 --> 00:02:20.580]  第三次的抓,就是雅各他也看他哥哥的祝福,
[00:02:20.580 --> 00:02:24.740]  就是他父親對哥哥的祝福,他也想抓取,
[00:02:24.740 --> 00:02:28.260]  所以又是欺騙了他的父親,
[00:02:28.260 --> 00:02:31.020]  因為當時他的父親是瞎眼的,
[00:02:31.020 --> 00:02:33.700]  所以看不到要祝福的對象,
[00:02:33.700 --> 00:02:36.780]  所以就騙取了他父親的祝福,
[00:02:36.780 --> 00:02:41.300]  本來是祝福他哥哥的,變成祝福了他。
[00:02:41.300 --> 00:02:45.700]  後來他逃跑以後,跑到他舅舅那裡去,
[00:02:45.700 --> 00:02:52.940]  在那裡,他又為了自己心愛的女人想要娶他為妻,
[00:02:52.940 --> 00:02:56.780]  就是拉潔,他很想娶這個女子為妻,
[00:02:56.780 --> 00:03:01.220]  所以他就死死的抓住這樣的一個期盼,
[00:03:01.220 --> 00:03:04.380]  他後來無論多辛苦的時候,
[00:03:04.380 --> 00:03:08.380]  他都可以娶到拉潔作為他的妻子,
[00:03:08.380 --> 00:03:12.580]  然後他又從他的岳父那邊又抓取很多的財富,
[00:03:12.580 --> 00:03:17.340]  他用盡手段使到自己可以非常的富足,
[00:03:17.340 --> 00:03:20.620]  到他離開他的岳父的家庭的時候,
[00:03:20.620 --> 00:03:26.220]  他已經是一個充滿,他已經有很多財產的一個人。
[00:03:26.220 --> 00:03:33.100]  就是那一次,他從他的父親那邊騙取了這個長子的祝福,
[00:03:33.100 --> 00:03:37.220]  使到他的哥哥姨嫂非常的憤怒。
[00:03:37.220 --> 00:03:40.700]  這個姨嫂她本來可以得到這個祝福的,
[00:03:40.700 --> 00:03:46.060]  但是被弟弟用欺騙的手段,騙取了他父親的祝福。
[00:03:46.060 --> 00:03:48.460]  我們不要小看這個祝福,
[00:03:48.460 --> 00:03:53.900]  因為當時來說,這個祝福只是單單給長子的一個祝福。
[00:03:53.900 --> 00:04:01.940]  意思說,他父親很願意他的長子能夠在各方面都蒙神的恩典。
[00:04:01.940 --> 00:04:07.660]  所以雅各就騙取了這個祝福以後,他哥哥非常的憤怒。
[00:04:07.660 --> 00:04:10.620]  你本來騙取了我這個長子的名分,
[00:04:10.620 --> 00:04:16.060]  現在你還要騙取這個長子的福分。
[00:04:16.060 --> 00:04:20.540]  所以就發誓一定要追殺雅各。
[00:04:20.540 --> 00:04:25.980]  雅各從他父親那邊逃跑,到他舅舅那邊去。
[00:04:25.980 --> 00:04:33.180]  那一陣子他離開的時候,他完全是空空的離開。
[00:04:33.180 --> 00:04:41.460]  二十多年以後,他終於必須回到他父親的地方,就是迦南地。
[00:04:41.460 --> 00:04:49.340]  二十年前他身無遺物,他帶著的只是一些簡單的行李,就離開他的家鄉。
[00:04:49.340 --> 00:04:55.540]  但是二十年以後,他是滿載而歸,他帶著很多的財富,
[00:04:55.540 --> 00:05:04.780]  而且帶著一大幫的家庭成員和僕輩,所有的都來到他父親的地方。
[00:05:04.780 --> 00:05:09.580]  這時候他可以說是以金榮歸,以錦榮歸。
[00:05:09.580 --> 00:05:18.900]  所以想想看,我們有多少人如果有機會從外國回到自己的家鄉,
[00:05:18.900 --> 00:05:25.220]  是帶著無比的榮耀回去的話,我們心裡面應該是非常開心才是的。
[00:05:25.220 --> 00:05:28.740]  想想看,如果你在波斯住了一段時間以後,
[00:05:28.740 --> 00:05:36.020]  回到你的家鄉去,竟然帶著一大幫的隨從,
[00:05:36.020 --> 00:05:41.300]  然後還有一大批的財富回到自己的家鄉去,
[00:05:41.300 --> 00:05:45.740]  那是多麼大的榮耀,父母親也會很高興。
[00:05:45.740 --> 00:05:57.500]  但是雅各竟然是非常的擔心,他心裡面非常的不安,回到自己的地方去。
[00:05:57.500 --> 00:06:01.260]  你看他很狼狽的離開他岳父的家,
[00:06:01.260 --> 00:06:08.380]  當然要回到自己住了很久的一個地方去,幼年的時候的一個地方去,
[00:06:08.380 --> 00:06:12.060]  但是他心裡面卻非常的不安,為什麼?
[00:06:12.060 --> 00:06:18.820]  因為他非常害怕,他害怕他的哥哥不原諒他,要殺害他。
[00:06:18.820 --> 00:06:25.780]  他前面的路,他不知道是凶還是吉,看來是凶多吉少,
[00:06:25.780 --> 00:06:29.260]  因為吉少是一個非常凶悍的人,
[00:06:29.260 --> 00:06:36.220]  而且心裡面常常懷恨,發誓要殺掉雅各。
[00:06:36.220 --> 00:06:41.980]  雅各就在這樣徬徨,在這樣不安的情況當中,
[00:06:41.980 --> 00:06:46.860]  在他生命裡面就遇到了一件事情。
[00:06:46.860 --> 00:06:50.580]  這件事情就是剛才我們所讀的經文。
[00:06:50.580 --> 00:06:59.420]  我們看到在這段經文之前,告訴我們雅各他替他的家人做好了安排,
[00:06:59.420 --> 00:07:05.820]  也安排好去見他的哥哥,預備了一大批的禮物來見他的哥哥,
[00:07:05.820 --> 00:07:09.020]  然後他為他的家人做了很多的安排,
[00:07:09.020 --> 00:07:17.300]  最後他剩下自己一個人,就在雅伯的渡口那邊,自己一個人在那邊等候。
[00:07:17.300 --> 00:07:24.980]  就在這個時候,來了一個人,和他摔跤,直到黎明。
[00:07:24.980 --> 00:07:29.460]  我們聖經看到這裡的時候,我不知道你有什麼感想。
[00:07:29.460 --> 00:07:33.700]  這好像是一個很奇怪的情節,
[00:07:33.700 --> 00:07:36.820]  好像無緣無故的就跑出一個這樣的人物,
[00:07:36.820 --> 00:07:40.660]  然後完全沒有交代這個人是從哪裡來,
[00:07:40.660 --> 00:07:44.980]  然後也沒有提到他到了什麼地方去。
[00:07:44.980 --> 00:07:48.740]  他來到,就是無緣無故的跟雅各摔跤,
[00:07:48.740 --> 00:07:53.940]  然後故事好像沒了上下文的那種連貫性。
[00:07:53.940 --> 00:07:58.580]  來摔跤以後,這個人跟雅各有一些對話,然後就離開了。
[00:07:58.580 --> 00:08:03.540]  這好像什麼?就好像你看電影,忽然間無緣無故的就跑出一個人來。
[00:08:03.540 --> 00:08:09.460]  這是像什麼情節?像什麼電影?像周星馳的電影。
[00:08:09.460 --> 00:08:14.020]  周星馳的電影常常有這樣的,忽然間跑出一個角色,你也不知道他是什麼角色,
[00:08:14.020 --> 00:08:17.540]  忽然間就不見了,這個人好像完全沒有關係。
[00:08:17.540 --> 00:08:23.060]  香港人就叫做無釐頭,就是莫名其妙的一個情節。
[00:08:23.060 --> 00:08:26.660]  這裡好像也是這樣,好像一個莫名其妙的情節,
[00:08:26.660 --> 00:08:28.900]  怎麼就忽然間就跑出一個人來,
[00:08:28.900 --> 00:08:36.020]  這個人就跟雅各,也惡話不說的就摔跤,然後就離開了。
[00:08:36.020 --> 00:08:40.580]  不過,其實這樣的一場情節是非常重要的。
[00:08:40.580 --> 00:08:46.340]  在雅各的生命裡面,這是一個非常重要的一個轉捩點。
[00:08:46.340 --> 00:08:50.580]  使到他的生命從此以後不再一樣。
[00:08:50.580 --> 00:08:56.500]  那我們就看看,到底這件事情對雅各為什麼會造成這麼重要的影響。
[00:08:56.500 --> 00:09:01.060]  你看到雅各,他在這件事情當中,
[00:09:01.060 --> 00:09:08.900]  慢慢地就發現自己竟然不是一個能夠靠抓取而來勝過一切的人。
[00:09:08.900 --> 00:09:13.380]  聖經告訴我們,當雅各跟這個人搏鬥的時候,
[00:09:13.380 --> 00:09:16.420]  情況好像是雅各勝了。
[00:09:16.420 --> 00:09:19.620]  為什麼?因為在第25節那邊,
[00:09:19.620 --> 00:09:26.340]  那邊說,那個人看見自己勝不過他,就是勝不過雅各。
[00:09:26.340 --> 00:09:32.580]  我們想,這個人竟然是輸了,他勝不過雅各。
[00:09:32.580 --> 00:09:36.180]  首先我們要問一個問題,這個人到底是誰?
[00:09:36.180 --> 00:09:40.340]  雖然聖經裡面沒有交代他從什麼地方來,
[00:09:40.340 --> 00:09:43.620]  但是我們要知道這個人到底是誰?
[00:09:43.620 --> 00:09:47.220]  聖經沒有正式地介紹這個人是誰,
[00:09:47.220 --> 00:09:51.620]  但是在第30節那邊,雅各所說的話,
[00:09:51.620 --> 00:09:55.540]  我們就可以知道這個人非同凡響,
[00:09:55.540 --> 00:09:58.260]  他不是一個平凡的人。
[00:09:58.260 --> 00:10:03.860]  如果他不是上帝,他至少是上帝所拆來的一個人。
[00:10:03.860 --> 00:10:08.900]  因為雅各後來他說,我面對面見了上帝,
[00:10:08.900 --> 00:10:14.020]  看見了神,我的性命忍得安全。
[00:10:14.020 --> 00:10:17.220]  再來我們又難免要問一個問題,
[00:10:17.220 --> 00:10:19.940]  為什麼一個從上帝那邊來的,
[00:10:19.940 --> 00:10:24.820]  不論是天使也好,還是上帝本身也好,
[00:10:24.820 --> 00:10:30.020]  為什麼他跟雅各摔跤,竟然勝不了他呢?
[00:10:30.020 --> 00:10:34.180]  我們常常想,上帝是全能的,是蠻有能力的,
[00:10:34.180 --> 00:10:39.220]  為什麼竟然跟雅各摔跤的時候,不能夠勝過雅各呢?
[00:10:39.220 --> 00:10:40.980]  很多人都會問這個問題。
[00:10:40.980 --> 00:10:44.420]  其實當我們再詳細地讀這段經文的時候,
[00:10:44.420 --> 00:10:48.100]  我們就會發現,這不是事實的全部。
[00:10:48.100 --> 00:10:49.300]  為什麼這麼說?
[00:10:49.300 --> 00:10:51.700]  因為經文告訴我們,
[00:10:51.700 --> 00:10:54.820]  他說那個人見自己勝不過他,
[00:10:54.820 --> 00:11:00.660]  其實那只不過是暫時還沒有下的一個最後的定論。
[00:11:00.660 --> 00:11:05.540]  意思是說,其實那時候還沒有定輸贏,
[00:11:05.540 --> 00:11:10.900]  只是那個人,上帝使者也好,或者是上帝本身也好,
[00:11:10.900 --> 00:11:14.500]  他自己下了一個結論而已。
[00:11:14.500 --> 00:11:19.140]  事實上,當那個人摸了雅各的大腿窩一把的時候,
[00:11:19.140 --> 00:11:20.660]  雅各就扭傷了。
[00:11:20.660 --> 00:11:22.660]  原來就是這麼簡單。
[00:11:22.660 --> 00:11:27.780]  上帝要勝過雅各,根本不需要出太大的力,
[00:11:27.780 --> 00:11:30.820]  根本不需要跟他搏鬥,
[00:11:30.820 --> 00:11:33.300]  上帝就可以勝過他。
[00:11:33.300 --> 00:11:36.580]  所以上帝只要輕輕地把他一摸,
[00:11:36.580 --> 00:11:39.700]  出這最後的一招,雅各就輸了。
[00:11:39.700 --> 00:11:42.340]  根本就不是一件難事。
[00:11:42.340 --> 00:11:45.780]  不過雅各他看整件事情的時候,
[00:11:45.780 --> 00:11:48.100]  他有另外一種的想法。
[00:11:48.100 --> 00:11:52.340]  似乎這個搏鬥並沒有滿足他的心。
[00:11:52.340 --> 00:11:54.820]  他勝了這場搏鬥又如何呢?
[00:11:54.820 --> 00:12:00.020]  他過去曾經很成功地允許了很多的東西。
[00:12:00.020 --> 00:12:03.620]  他有了長子的名分,他有了長子的祝福,
[00:12:03.620 --> 00:12:09.060]  他有了何興義的終身伴侶,他有很多的財富。
[00:12:09.060 --> 00:12:12.340]  如果再加上這一次他跟這個神秘的人物,
[00:12:12.340 --> 00:12:15.460]  他的搏鬥也能夠勝利的話,
[00:12:15.460 --> 00:12:18.820]  他可以說是天下無敵了。
[00:12:18.820 --> 00:12:22.020]  但是雅各他心裡面很明白,
[00:12:22.020 --> 00:12:24.340]  過去種種的成功,
[00:12:24.340 --> 00:12:28.340]  都是因為靠著自己的小聰明來贏得的。
[00:12:28.340 --> 00:12:31.060]  甚至現在這個搏鬥,
[00:12:31.060 --> 00:12:33.620]  如果算他勝利的話,
[00:12:33.620 --> 00:12:37.860]  也是因為他靠自己蠻力來獲得的。
[00:12:37.860 --> 00:12:40.020]  這些都不夠真實,
[00:12:40.020 --> 00:12:44.180]  都好像浮雲一樣,很快地就會過去。
[00:12:44.180 --> 00:12:50.820]  就在明天,他要面對一個使到自己非常擔心,
[00:12:50.820 --> 00:12:53.700]  心驚膽戰的一個劇面,
[00:12:53.700 --> 00:12:56.260]  就是他要面對他的哥哥,
[00:12:56.260 --> 00:12:58.980]  他要跟他的哥哥見面,
[00:12:58.980 --> 00:13:01.860]  他要跟余嫂這個人見面,
[00:13:01.860 --> 00:13:04.340]  這個人是這麼地恨自己,
[00:13:04.340 --> 00:13:07.220]  這個人要報仇。
[00:13:07.220 --> 00:13:10.420]  他心裡面想,到底是怎樣的一個劇面?
[00:13:10.420 --> 00:13:13.380]  這個劇面他完全不能夠控制,
[00:13:13.380 --> 00:13:15.940]  自己的命運就在那一刻,
[00:13:15.940 --> 00:13:19.300]  他覺得他不能夠控制。
[00:13:19.300 --> 00:13:21.380]  你看他面對余嫂,
[00:13:21.380 --> 00:13:26.980]  雅各不是沒有想過一些策略去應對,
[00:13:26.980 --> 00:13:30.980]  他也想過他要準備很多的禮物來見他的哥哥,
[00:13:30.980 --> 00:13:33.620]  希望能夠消一消他的氣。
[00:13:33.620 --> 00:13:38.260]  他希望他能夠因此而跨過這個困難。
[00:13:38.260 --> 00:13:42.580]  面對現在自己面前的這個人物,
[00:13:42.580 --> 00:13:46.420]  在摔跤上好像是自己勝過了對方,
[00:13:46.420 --> 00:13:49.620]  他用他的蠻力,他可以應付得來。
[00:13:49.620 --> 00:13:52.900]  看來好像很有把握去勝利,
[00:13:52.900 --> 00:13:55.860]  但是當對方真正地出手的時候,
[00:13:55.860 --> 00:13:58.500]  自己竟然還是招架不來,
[00:13:58.500 --> 00:14:01.300]  最後還是要輸了。
[00:14:01.300 --> 00:14:05.540]  你看,當時候是在黎明的一個情況當中。
[00:14:05.540 --> 00:14:08.260]  黎明很多人都說是最黑暗的時候,
[00:14:08.260 --> 00:14:09.060]  為什麼呢?
[00:14:09.060 --> 00:14:11.460]  因為在黎明要來臨之前,
[00:14:11.460 --> 00:14:14.100]  那個天是非常地暗的。
[00:14:14.100 --> 00:14:18.660]  雅各就是處在這樣一個非常黑暗的環境當中,
[00:14:18.660 --> 00:14:21.380]  他心裡面也非常黑暗,
[00:14:21.380 --> 00:14:24.500]  他不知道自己前面應該怎麼做,
[00:14:24.500 --> 00:14:26.740]  他不曉得自己有什麼方法,
[00:14:26.740 --> 00:14:30.180]  可以面對前面的那種困局。
[00:14:30.180 --> 00:14:34.020]  那時候雅各就特別地感到自己的不足。
[00:14:34.020 --> 00:14:36.500]  你看到當他扭傷了腳以後,
[00:14:36.500 --> 00:14:37.780]  這說明瞭什麼?
[00:14:37.780 --> 00:14:39.700]  這說明瞭從此以後,
[00:14:39.700 --> 00:14:45.460]  他可能再也不能夠很神氣地誇大他的腳步了。
[00:14:45.460 --> 00:14:50.420]  這樣就是正式挫折了他的銳氣。
[00:14:50.420 --> 00:14:52.740]  有時候我們就好像雅各一樣,
[00:14:52.740 --> 00:14:56.580]  看起來一切都很順利,
[00:14:56.580 --> 00:15:00.500]  當我們正在直高氣昂的時候,
[00:15:00.500 --> 00:15:03.300]  但是我們會遇到許多的挫折。
[00:15:03.300 --> 00:15:06.980]  我們人的命很多時候就是這樣,
[00:15:06.980 --> 00:15:09.700]  我們稱這個為命運,
[00:15:09.700 --> 00:15:11.380]  很多時候我們覺得我們順利,
[00:15:11.380 --> 00:15:12.660]  我們很成功,
[00:15:12.660 --> 00:15:17.700]  但是有時候我們還是要遇到很多的挫折。
[00:15:17.700 --> 00:15:21.620]  其實呢,如果我們可以謙卑下來的時候,
[00:15:21.620 --> 00:15:24.100]  我們就會發現我們什麼都不是,
[00:15:24.100 --> 00:15:27.940]  我們很多成功都算不了什麼。
[00:15:27.940 --> 00:15:32.100]  有一個演員叫做Christopher Reeves,
[00:15:32.100 --> 00:15:37.300]  可以換一換嗎?再換。
[00:15:37.300 --> 00:15:39.700]  知道這個人嗎?Christopher Reeves。
[00:15:39.700 --> 00:15:42.820]  你知道,有誰知道這個人物?
[00:15:42.820 --> 00:15:44.580]  有誰看過他的電影?
[00:15:44.580 --> 00:15:50.180]  意思是說你跟我同年齡。
[00:15:50.180 --> 00:15:54.580]  這是我們年輕的時候看的一個人物。
[00:15:54.580 --> 00:15:57.300]  Christopher Reeves這個演員,
[00:15:57.300 --> 00:16:00.500]  他就是在七八十年代的時候,
[00:16:00.500 --> 00:16:03.380]  演了好幾部的超人的電影,
[00:16:03.380 --> 00:16:06.900]  一套又一套,好像大概有四套還是五套吧,
[00:16:06.900 --> 00:16:10.340]  這個電影。
[00:16:10.340 --> 00:16:15.220]  他外表好看,身材非常棒,很結實。
[00:16:15.220 --> 00:16:21.540]  在當時,好像沒有更適合的人選來演這個超人,
[00:16:21.540 --> 00:16:27.460]  所以你看,一套又一套的超人電影都找他來演,
[00:16:27.460 --> 00:16:30.420]  演了四套五套左右。
[00:16:30.420 --> 00:16:35.220]  那時候他演的超人,看起來非常棒,
[00:16:35.220 --> 00:16:39.060]  在那時候我們還沒有看到更好的那種技術,
[00:16:39.060 --> 00:16:44.580]  看到他天空飛來飛去的,還會鋤強扶弱,
[00:16:44.580 --> 00:16:48.100]  看到他,人家有需要的時候,他就出現了。
[00:16:48.100 --> 00:16:51.300]  然後還有一幕,如果你看過這套電影,你記得嗎?
[00:16:51.300 --> 00:16:54.500]  他帶著他的女朋友在天上飛。
[00:16:54.500 --> 00:16:59.140]  那時候心裡面想,這才是真正的超人,
[00:16:59.140 --> 00:17:02.740]  好像這個就是一個真正的超人那樣。
[00:17:02.740 --> 00:17:06.260]  我們那時候簡直就是看他為一個偶像。
[00:17:06.260 --> 00:17:13.780]  但是在1995年的時候,他就在一次的墮馬的意外,
[00:17:13.780 --> 00:17:19.940]  導致他全身不能夠動,他從頸項以下都不能夠動,
[00:17:19.940 --> 00:17:24.740]  就只是頭部能夠動,意思是說他還有命,
[00:17:24.740 --> 00:17:29.300]  但是全身就是植物人,不能夠再動。
[00:17:29.300 --> 00:17:35.780]  那時候,這個超人他變成需要人家服侍,
[00:17:35.780 --> 00:17:41.060]  自己差不多連一根手指頭都不能夠動,動不了。
[00:17:41.060 --> 00:17:45.540]  不過他癱瘓以後仍然是非常棒的,
[00:17:45.540 --> 00:17:50.740]  因為他有很堅強的意志,你看他也活了很多年。
[00:17:50.740 --> 00:17:56.500]  那時候有人訪問他的時候,我覺得他精神非常的超人,
[00:17:56.500 --> 00:17:58.820]  他很好,表現得非常好。
[00:17:58.820 --> 00:18:05.460]  但是當89年過去以後,他最終還是要面對死亡。
[00:18:05.460 --> 00:18:09.940]  2004年的時候,他終於就去世了。
[00:18:09.940 --> 00:18:19.940]  其實有報導說,過去很多演超人的演員都沒有好的下場,很奇怪。
[00:18:19.940 --> 00:18:27.460]  這些演超人的人物,他們都不是病死,就是自殺死。
[00:18:27.460 --> 00:18:33.460]  為什麼?因為他們的演藝事業,演超人以後就不斷的下降。
[00:18:33.460 --> 00:18:41.540]  這位人士他不是這樣的情況,但是最終他還是面對死亡,就是要死。
[00:18:41.540 --> 00:18:50.420]  你看那時候,你知道超人是一個畫漫畫的一個人想出來的角色。
[00:18:50.420 --> 00:18:54.740]  當超人到今天仍然是這麼的賣作的時候,
[00:18:54.740 --> 00:18:59.700]  這個人一定發達吧,一定很多錢吧,原來不是。
[00:18:59.700 --> 00:19:05.060]  原來發明這個人物的那個人,他當時候非常潦倒。
[00:19:05.060 --> 00:19:11.460]  他把這個人物賣出去,版權賣出去,賣了多少錢?
[00:19:11.460 --> 00:19:14.180]  只不過是澳幣兩百塊左右。
[00:19:14.180 --> 00:19:18.260]  把這個人物賣出去,從此以後版權不是屬於他的。
[00:19:18.260 --> 00:19:26.420]  然後後來這個人物紅起來了,大賣了,他只賺了兩百塊。
[00:19:26.420 --> 00:19:30.180]  他發明瞭這個人物,但是他賺了兩百塊。
[00:19:30.180 --> 00:19:36.420]  然後所有演超人的人,好像都沒有一個好的下場。
[00:19:36.420 --> 00:19:44.820]  我們看到很多迷信的人說,超人不吉利,所以就認為演超人不好。
[00:19:44.820 --> 00:19:54.020]  但其實我倒是沒有這樣的觀念,我反而可以從這個人的身上想出一些事情來。
[00:19:54.020 --> 00:19:58.180]  在表面上很多時候我們都可以演超人,明白嗎?
[00:19:58.180 --> 00:20:06.900]  我們都可以表現得很超人,但是在私底下,事實上我們是非常非常軟弱。
[00:20:06.900 --> 00:20:14.580]  一場病痛來到,我們就沒了命,一場意外來到,我們就失去了行動。
[00:20:14.580 --> 00:20:21.860]  所以看起來我們可以很超人,但是事實上很多時候我們什麼都不是。
[00:20:21.860 --> 00:20:26.820]  雅各在困境裡面,他就認識到自己的不足。
[00:20:26.820 --> 00:20:33.860]  看起來他好像勝過對方,但是他看到自己還是非常的軟弱。
[00:20:33.860 --> 00:20:38.500]  這時候他又再拿出他的看家本事來,他要抓。
[00:20:38.500 --> 00:20:43.300]  但是這次雅各要抓的是神的祝福。
[00:20:43.300 --> 00:20:54.340]  經文告訴我們說,當跟雅各摔跤的那個人,他想離開的時候,雅各就緊緊地抓住他,
[00:20:54.340 --> 00:21:00.740]  對他說,你不給我祝福,我就不容你去。
[00:21:00.740 --> 00:21:05.220]  也是很奇怪的一件事情,如果那個人要走,你說能夠嗎?
[00:21:05.220 --> 00:21:11.220]  雅各抓也抓不住他,但是這個人就停留下來。
[00:21:11.220 --> 00:21:16.740]  我們看到雅各為什麼會有這種表現,要死死地抓住對方呢?
[00:21:16.740 --> 00:21:20.500]  一方面當然是因為他認識到自己的不足,
[00:21:20.500 --> 00:21:26.660]  但是另外一方面,他知道他將要面對明天,他的哥哥。
[00:21:26.660 --> 00:21:35.860]  他要面對他的哥哥,一個將要把自己不知道會發生什麼,在自己身上的一個對象。
[00:21:35.860 --> 00:21:41.220]  所以他這時候要死死地拉住對方,要求對方給他祝福,
[00:21:41.220 --> 00:21:47.380]  以至於他能夠明天有能力來面對他的敵人。
[00:21:47.380 --> 00:21:53.780]  他需要祝福來肯定自己明天或者以後的命運。
[00:21:53.780 --> 00:22:00.180]  在這裡雅各比任何人都更明白了,就是自己從來都沒有贏過對方。
[00:22:00.180 --> 00:22:05.300]  我們可以這樣想,有什麼理由贏方,就是勝利的這一方,
[00:22:05.300 --> 00:22:11.460]  會要求手下敗將來給自己祝福的?
[00:22:11.460 --> 00:22:22.980]  所以沒有的。雅各雖然看起來自己是勝利的,他沒有理由去抓住這些手下敗將,要求他給他利益,沒有這樣的一回事。
[00:22:22.980 --> 00:22:30.420]  很多時候勝利的那個人高高在上,往往都看不起輸的那一方。
[00:22:30.420 --> 00:22:35.540]  但是這時候雅各竟然認識到對方是一個比自己更有能力的人,
[00:22:35.540 --> 00:22:41.700]  所以他死死的要抓住對方,祈求對方來祝福自己。
[00:22:41.700 --> 00:22:50.660]  過去的雅各,他靠著自己做了很多的大事,他克服了很多的困難,很多的攔阻,
[00:22:50.660 --> 00:22:54.420]  往往得到的都是成功的結果。
[00:22:54.420 --> 00:23:01.380]  但是這時候他所面對的是他沒有把握的,明天要發生什麼事情他不知道,
[00:23:01.380 --> 00:23:11.620]  很多不明朗的因素,使得他很疲弱,覺得非常的需要有什麼源頭,有什麼力量來支持他。
[00:23:11.620 --> 00:23:20.420]  所以他死死的抓住這個人,這個非凡的人,他想從這個人身上得到祝福。
[00:23:20.420 --> 00:23:26.900]  當這個人問雅各叫什麼名字,雅各就回答他說:雅各。
[00:23:26.900 --> 00:23:32.900]  這也是看起來很莫名其妙的一件事情。如果我們說這是上帝,這是上帝的使者,
[00:23:32.900 --> 00:23:38.900]  這個人一定認識雅各就是雅各,他沒有理由再問雅各你叫什麼名字。
[00:23:38.900 --> 00:23:45.140]  為什麼要問雅各叫什麼名字呢?因為他要雅各自己講出自己的名字。
[00:23:45.140 --> 00:23:55.140]  我們看起來是雅各這個名字,但是當雅各說出自己的名字雅各的時候,他其實是在講什麼?抓。
[00:23:55.140 --> 00:24:01.140]  就好像這個人的名字叫做阿抓,當人家問他你叫什麼名字,他說我叫阿抓。
[00:24:01.140 --> 00:24:13.140]  他一講我叫阿抓的時候,他想到什麼?對,我叫阿抓,我人生裡面有許多的抓,但是我抓不到,現在我再也不能夠抓。
[00:24:13.140 --> 00:24:23.140]  所以這個人,就是說上帝或者是他的使者,要他講出自己的名字的時候,他就會反省自己的名字。
[00:24:23.140 --> 00:24:44.140]  到底跟自己的能力符合不符合?過去自己抓了很多,許許多多的東西,但是他今天會發現抓在手上的東西,在他很急難的時候竟然幫不了他,反而有時候會害了他。
[00:24:44.140 --> 00:25:01.140]  雅各他當初為了奪取這個長子的名分跟祝福,他不惜得罪了他自己的哥哥,他破壞了兩個人的感情跟關係,導致哥哥今天要追殺他,要報復。
[00:25:01.140 --> 00:25:20.140]  這時候上帝就替雅各改了名字,他說你不要再叫雅各,你要叫以色列。以色列的意思是什麼呢?以色列的意思就是跟神較力者,就要跟神較力的人。
