
[00:00:00.000 --> 00:00:02.440]  今天我會繼續跟各位來講
[00:02:34.460 --> 00:02:38.160]  他是一個覺得他有做這個禱告
[00:02:38.160 --> 00:02:40.260]  他來到聖殿裡面禱告
[00:02:40.260 --> 00:02:42.060]  他有禱告
[00:02:42.060 --> 00:02:44.860]  他跟神說我有很多
[00:02:44.860 --> 00:02:45.860]  所以我來到你面前
[00:02:45.860 --> 00:02:47.780]  我做了很多的事情
[00:02:47.780 --> 00:02:48.780]  我有禁食禱告
[00:02:48.780 --> 00:02:49.940]  我有奉獻
[00:02:49.940 --> 00:02:51.340]  我做了
[00:02:51.340 --> 00:02:53.100]  我有禱告
[00:02:53.100 --> 00:02:54.780]  但這個瑞麗我跟各位說
[00:02:54.780 --> 00:02:56.920]  跟這個法醫師人比較是什麼
[00:02:56.920 --> 00:03:01.660]  這個瑞麗是一無所有
[00:03:01.660 --> 00:03:03.080]  這個法醫師人有
[00:03:03.080 --> 00:03:05.180]  但這個瑞麗一無所有
[00:03:05.180 --> 00:03:06.780]  所以這個是我們來到神面前
[00:03:06.780 --> 00:03:10.660]  我真的懂得禱告的那種心態
[00:03:10.660 --> 00:03:13.300]  不是說我在禱告當中
[00:03:13.300 --> 00:03:16.040]  跟神說我有做什麼
[00:03:16.040 --> 00:03:18.000]  我曾經為神來扶持
[00:03:18.000 --> 00:03:20.200]  我為做了很多的事情
[00:03:20.200 --> 00:03:21.100]  我有
[00:03:21.100 --> 00:03:23.300]  這個有跟沒有的比較
[00:03:23.300 --> 00:03:24.840]  我們來到神面前的禱告
[00:03:24.840 --> 00:03:28.120]  就是告訴神說我一無所有
[00:03:28.120 --> 00:03:30.420]  要像瑞麗一樣
[00:03:30.420 --> 00:03:31.720]  所以這個就是我上次
[00:03:31.720 --> 00:03:35.180]  從瑞麗跟法醫師人的禱告當中
[00:03:35.180 --> 00:03:36.980]  來到神面前的禱告
[00:03:36.980 --> 00:03:40.900]  不要覺得你有很多
[00:03:40.900 --> 00:03:43.200]  你就可以來到神面前
[00:03:43.200 --> 00:03:46.060]  跟神做不同的禱告
[00:03:46.060 --> 00:03:48.300]  我上次有講到這種禱告的心態
[00:03:48.300 --> 00:03:49.860]  是很危險的
[00:03:49.860 --> 00:03:52.100]  好今天我想跟各位再進一步
[00:03:52.100 --> 00:03:54.740]  其實這個禱告的教導
[00:03:54.740 --> 00:03:57.480]  耶穌是用很多不同的機會
[00:03:57.480 --> 00:03:59.640]  都教導我們怎麼樣
[00:03:59.640 --> 00:04:02.040]  真的是要學懂的
[00:04:02.040 --> 00:04:04.020]  真正的禱告是怎麼樣
[00:04:04.020 --> 00:04:05.320]  我今天還是用耶穌
[00:04:05.320 --> 00:04:07.120]  在這個禱告的教訓裡面
[00:04:07.120 --> 00:04:08.480]  跟各位來做一個
[00:04:08.480 --> 00:04:09.980]  這個新路加福音十八章
[00:04:09.980 --> 00:04:13.500]  當耶穌他進到耶路撒冷裡面
[00:04:13.500 --> 00:04:15.400]  他做了一件事情
[00:04:15.400 --> 00:04:19.120]  在差不多是那個福音書都有記載的
[00:04:19.120 --> 00:04:20.960]  我跟各位來請看
[00:04:20.960 --> 00:04:23.600]  這個路加福音的第十九章
[00:04:23.600 --> 00:04:25.500]  這個是在耶穌他
[00:04:25.500 --> 00:04:27.840]  進到耶路撒冷裡面做的事情
[00:04:27.840 --> 00:04:29.480]  我們看到邀請各位
[00:04:29.480 --> 00:04:31.180]  我們一起來讀這一段經文
[00:04:31.180 --> 00:04:32.540]  路加福音的第十九章
[00:04:32.540 --> 00:04:34.340]  45到46節
[00:04:34.340 --> 00:04:35.940]  好預備來
[00:04:35.940 --> 00:04:37.740]  耶穌進了殿
[00:04:37.740 --> 00:04:40.580]  趕出裡頭做買賣的人
[00:04:40.580 --> 00:04:41.960]  對於他們說
[00:04:41.960 --> 00:04:46.220]  經上說我的殿必做禱告的殿
[00:04:46.220 --> 00:04:49.720]  你們都使他成為賊窩了
[00:04:49.720 --> 00:04:51.600]  這個是耶穌進到耶路撒冷
[00:04:51.600 --> 00:04:54.040]  他在他準備上十字架之前
[00:04:54.040 --> 00:04:55.560]  所發生的事情
[00:04:55.560 --> 00:04:57.940]  路加福音記載的比較簡單
[00:04:57.940 --> 00:05:00.840]  我想跟各位來看那個馬太福音
[00:05:00.840 --> 00:05:02.200]  二十一章的經文
[00:05:02.200 --> 00:05:04.100]  這個其實就是同一個事情
[00:05:04.100 --> 00:05:05.540]  但在馬太福音裡面
[00:05:05.540 --> 00:05:08.920]  他所記載的是比較豐富一點
[00:05:08.920 --> 00:05:11.340]  我們再來讀這一段經文
[00:05:11.340 --> 00:05:13.560]  這跟剛才有一些部分是相同
[00:05:13.560 --> 00:05:14.920]  但有些是不同的
[00:05:14.920 --> 00:05:17.420]  我們有些是這個比較豐富
[00:05:17.420 --> 00:05:19.300]  我們一起來讀馬太福音的
[00:05:19.300 --> 00:05:21.300]  二十一章這一段經文
[00:05:21.300 --> 00:05:22.100]  看到的我們來
[00:05:22.100 --> 00:05:23.360]  預備來
[00:05:23.360 --> 00:05:25.600]  耶穌進了神的殿
[00:05:25.600 --> 00:05:29.040]  趕出店裡一切做買賣的人
[00:05:29.040 --> 00:05:32.540]  推倒兌換贏錢之人的桌子
[00:05:32.540 --> 00:05:35.440]  和賣鴿子之人的凳子
[00:05:35.440 --> 00:05:36.900]  對於他們說
[00:05:36.900 --> 00:05:38.780]  經上記者說
[00:05:38.780 --> 00:05:42.120]  我的店必稱為禱告的店
[00:05:42.120 --> 00:05:45.380]  您倒許它成為賊窩了
[00:05:45.380 --> 00:05:47.680]  在店裡有蝦子
[00:05:47.680 --> 00:05:50.360]  瘸子到耶穌跟前
[00:05:50.360 --> 00:05:52.660]  他就記好了他們
[00:05:52.660 --> 00:05:54.400]  祭司長和文婿
[00:05:54.400 --> 00:05:57.400]  看見耶穌所行的旗幟
[00:05:57.400 --> 00:06:01.060]  又見小孩子在店裡喊著說
[00:06:01.060 --> 00:06:04.240]  和尚啊 歸於大衛的子孫
[00:06:04.240 --> 00:06:06.140]  就聖老祿
[00:06:06.140 --> 00:06:07.500]  對於他說
[00:06:07.500 --> 00:06:09.300]  這些人所說的
[00:06:09.300 --> 00:06:10.840]  你聽見了嗎
[00:06:10.840 --> 00:06:11.680]  耶穌說
[00:06:11.680 --> 00:06:12.580]  是的
[00:06:12.580 --> 00:06:13.880]  經上說
[00:06:13.880 --> 00:06:16.940]  你從嬰孩和赤奶的口中
[00:06:16.940 --> 00:06:19.280]  完全的讚美的話
[00:06:19.280 --> 00:06:21.580]  你們沒有念過嗎
[00:06:21.580 --> 00:06:23.560]  於是離開他們
[00:06:23.560 --> 00:06:25.760]  出城到佛大尼去
[00:06:25.760 --> 00:06:27.860]  在那裡住宿
[00:06:27.860 --> 00:06:29.220]  那這裡就是記載
[00:06:29.220 --> 00:06:31.160]  耶穌在店裡面
[00:06:31.160 --> 00:06:35.140]  在聖殿裡面發生的一些事情
[00:06:35.140 --> 00:06:38.300]  如果你有比較熟悉聖經
[00:06:38.300 --> 00:06:40.100]  記載以色列人
[00:06:40.100 --> 00:06:43.100]  他們在聖殿裡面做的事情
[00:06:43.100 --> 00:06:44.280]  就會比較
[00:06:44.280 --> 00:06:45.980]  會有一點
[00:06:45.980 --> 00:06:47.220]  多明白一點
[00:06:47.220 --> 00:06:48.720]  其實你講到
[00:06:48.720 --> 00:06:49.580]  在聖殿裡面
[00:06:49.580 --> 00:06:52.120]  有些叫兌換銀錢的人
[00:06:52.120 --> 00:06:53.820]  這個大家我們都懂
[00:06:53.820 --> 00:06:55.760]  就有點像你去旅行的話
[00:06:55.760 --> 00:06:58.160]  你到機場下飛機的時候
[00:06:58.160 --> 00:07:00.600]  你就馬上會抓門內交易員
[00:07:00.600 --> 00:07:03.300]  要兌換當地的錢幣
[00:07:03.300 --> 00:07:06.160]  然後就是有買賣鴿子的
[00:07:06.160 --> 00:07:07.560]  甚至他沒有一個記載
[00:07:07.560 --> 00:07:10.100]  就是說在聖殿某一個地方
[00:07:10.100 --> 00:07:12.600]  就是在那邊去殺那些
[00:07:12.600 --> 00:07:14.780]  要獻祭的祭品
[00:07:14.780 --> 00:07:16.480]  這個是在當時聖殿裡面
[00:07:16.480 --> 00:07:18.080]  附近都會做的
[00:07:18.080 --> 00:07:18.980]  所以整個聖殿
[00:07:18.980 --> 00:07:21.220]  是很特別的一個地方
[00:07:21.220 --> 00:07:23.380]  大概跟我們現在來到教會
[00:07:23.380 --> 00:07:24.720]  或者說你到現在
[00:07:24.720 --> 00:07:27.260]  如果你真的有機會到耶路撒冷
[00:07:27.260 --> 00:07:28.360]  那個聖殿的話
[00:07:28.360 --> 00:07:29.880]  就完全不一樣
[00:07:29.880 --> 00:07:32.020]  當時耶穌時代的聖殿
[00:07:32.020 --> 00:07:34.120]  真的是很多人
[00:07:34.120 --> 00:07:36.320]  也做不少的事情
[00:07:36.320 --> 00:07:38.160]  真的有人兌換銀錢
[00:07:38.160 --> 00:07:41.000]  有些人真的是在宰
[00:07:41.000 --> 00:07:44.540]  要獻祭用的祭品
[00:07:44.540 --> 00:07:47.080]  所以當然實際的情況是這樣子
[00:07:47.080 --> 00:07:50.280]  但為什麼耶穌進到那個地方的時候
[00:07:50.280 --> 00:07:53.840]  他好像這記載是耶穌很憤怒
[00:07:53.840 --> 00:07:55.240]  耶穌很生氣
[00:07:55.240 --> 00:07:57.580]  你們都把這個神的地方
[00:07:57.580 --> 00:08:00.020]  祂那個聖殿變成怎麼樣
[00:08:00.020 --> 00:08:01.580]  賊窩
[00:08:01.580 --> 00:08:04.460]  這個其實為什麼會這樣子
[00:08:04.460 --> 00:08:07.120]  為什麼耶穌又責備他們
[00:08:07.120 --> 00:08:10.060]  是不是他們在那邊兌換銀錢不好
[00:08:10.060 --> 00:08:12.260]  做生意不好呢
[00:08:12.260 --> 00:08:13.600]  是不是
[00:08:13.600 --> 00:08:14.140]  但我告訴你
[00:08:14.140 --> 00:08:16.600]  這個是很正常的一個活動
[00:08:16.600 --> 00:08:18.040]  當時因為他們
[00:08:18.040 --> 00:08:19.800]  如果你知道背景的話
[00:08:19.800 --> 00:08:21.880]  那時候那些人要到聖殿裡面
[00:08:21.880 --> 00:08:25.180]  去參與他們的聚會
[00:08:25.180 --> 00:08:26.620]  要敬拜的時候
[00:08:26.620 --> 00:08:27.980]  其實他們真的是有時候
[00:08:27.980 --> 00:08:29.640]  你知道那個時候
[00:08:29.640 --> 00:08:31.420]  已經很多不同的猶太人
[00:08:31.420 --> 00:08:33.820]  以聖殿他們分散在不同的地方
[00:08:33.820 --> 00:08:35.180]  他們很少
[00:08:35.180 --> 00:08:37.580]  就正如現在很多的基督
[00:08:37.580 --> 00:08:39.020]  很少到以聖殿
[00:08:39.020 --> 00:08:41.220]  至少一生人去一次
[00:08:41.220 --> 00:08:43.000]  就是很少到以聖殿這個地方
[00:08:43.000 --> 00:08:44.060]  他們那時候是
[00:08:44.060 --> 00:08:46.260]  其實按照他們的規矩
[00:08:46.260 --> 00:08:48.640]  他們應該是一年到聖殿裡面
[00:08:48.640 --> 00:08:49.960]  做一些獻祭
[00:08:49.960 --> 00:08:52.100]  或者說做一些敬拜的活動
[00:08:52.100 --> 00:08:54.600]  他們老遠的地方到聖殿的時候
[00:08:54.600 --> 00:08:56.380]  他們的奉獻
[00:08:56.380 --> 00:08:58.140]  如果要奉獻的時候
[00:08:58.140 --> 00:08:59.240]  他們有點真的是像
[00:08:59.240 --> 00:09:01.640]  他們要兌換一些去聖殿用的
[00:09:01.640 --> 00:09:03.920]  奉獻的那個錢
[00:09:03.920 --> 00:09:05.320]  不是一些普通的錢
[00:09:05.320 --> 00:09:08.360]  所以他們定有一個兌換的一個人
[00:09:08.360 --> 00:09:12.500]  或說一個攤檔子還是怎麼樣
[00:09:12.500 --> 00:09:13.900]  就要做這些工作
[00:09:13.900 --> 00:09:15.860]  所以還是需要的
[00:09:15.860 --> 00:09:17.860]  然後就是他們還是真的要
[00:09:17.860 --> 00:09:19.000]  有一些地方去安排
[00:09:19.000 --> 00:09:20.800]  他們把那個祭品
[00:09:20.800 --> 00:09:22.160]  這裡買賣鴿子
[00:09:22.160 --> 00:09:24.200]  就是說因為他們有些人限制
[00:09:24.200 --> 00:09:25.040]  他們的
[00:09:25.040 --> 00:09:26.700]  按照他們的經濟能力的時候
[00:09:26.700 --> 00:09:28.700]  他們獻不同的祭品
[00:09:28.700 --> 00:09:30.640]  而且他們要馬上獻祭的話
[00:09:30.640 --> 00:09:33.720]  他們真的是把那個祭品要殺掉
[00:09:33.720 --> 00:09:34.720]  無論是歌集
[00:09:34.720 --> 00:09:37.420]  是什麼其他的祭品也好
[00:09:37.420 --> 00:09:39.380]  所以還是會有
[00:09:39.380 --> 00:09:40.160]  是不是這樣子
[00:09:40.160 --> 00:09:42.460]  耶穌就覺得他們把那個地方
[00:09:42.460 --> 00:09:43.960]  搞得那個衛生不好
[00:09:43.960 --> 00:09:47.160]  就是很髒的地方
[00:09:47.160 --> 00:09:49.100]  是不是他們在聖殿裡面
[00:09:49.100 --> 00:09:51.100]  沒有禱告會舉行
[00:09:51.100 --> 00:09:53.660]  所以耶穌就責備他們
[00:09:53.660 --> 00:09:56.540]  所以在我們要搞清楚
[00:09:56.540 --> 00:09:58.400]  第一個背景的時候
[00:09:58.400 --> 00:09:59.900]  他們為什麼要
[00:09:59.900 --> 00:10:01.780]  耶穌又責備這些
[00:10:01.780 --> 00:10:03.580]  有些已聖的人
[00:10:03.580 --> 00:10:06.280]  他們耶穌那個形容詞是說
[00:10:06.280 --> 00:10:10.140]  他們把那個聖殿變成那個賊窩
[00:10:10.140 --> 00:10:11.480]  這個是什麼意思呢
[00:10:11.480 --> 00:10:13.120]  我們來看另外一段經文
[00:10:13.120 --> 00:10:14.380]  在耶律米書
[00:10:14.380 --> 00:10:16.480]  這個能夠幫助我們能夠多瞭解
[00:10:16.480 --> 00:10:17.420]  為什麼
[00:10:17.420 --> 00:10:20.660]  耶穌說你們沒有把神的殿
[00:10:20.660 --> 00:10:22.600]  作為禱告殿
[00:10:22.600 --> 00:10:26.300]  反而成為一個賊窩
[00:10:26.300 --> 00:10:27.200]  我們來看
[00:10:27.200 --> 00:10:28.540]  耶律米書一段的經文
[00:10:28.540 --> 00:10:30.500]  第七章八到十一節
[00:10:30.500 --> 00:10:32.500]  這裡講到是耶律米先知
[00:10:32.500 --> 00:10:34.340]  神透過他說的話
[00:10:34.340 --> 00:10:37.480]  看來你依靠那個虛晃無依的話
[00:10:37.480 --> 00:10:41.680]  你們偷盜 殺害 姦淫 欺詐事
[00:10:41.680 --> 00:10:44.340]  喪巴利燒香定隨從
[00:10:44.340 --> 00:10:46.320]  恕不認識的別神
[00:10:46.320 --> 00:10:48.720]  且來到這稱為我名下的殿
[00:10:48.720 --> 00:10:50.460]  在我面前敬拜
[00:10:50.460 --> 00:10:52.960]  又說我們可以自由了
[00:10:52.960 --> 00:10:54.200]  你們這樣的舉動
[00:10:54.200 --> 00:10:57.160]  是要行那些可徵的事嗎
[00:10:57.160 --> 00:10:58.700]  這稱為我名下的殿
[00:10:58.700 --> 00:11:02.140]  在你們眼中時可看為賊窩嗎
[00:11:02.140 --> 00:11:03.460]  我都看見了
[00:11:03.460 --> 00:11:06.200]  這是耶和華說的
[00:11:06.200 --> 00:11:08.540]  這裡一個在當時
[00:11:08.540 --> 00:11:10.840]  耶律米先知已經有這樣子
[00:11:10.840 --> 00:11:13.280]  警告那些以色列人
[00:11:13.280 --> 00:11:14.640]  耶穌的時代
[00:11:14.640 --> 00:11:17.020]  耶穌也是引用這個
[00:11:17.020 --> 00:11:20.580]  作為警告以色列人的所作所為
[00:11:20.580 --> 00:11:22.260]  那個問題是在哪裡
[00:11:22.260 --> 00:11:26.220]  為什麼要用賊窩來形容
[00:11:26.220 --> 00:11:28.500]  這裡是講到當時後
[00:11:28.500 --> 00:11:30.960]  那些以色列人把聖殿
[00:11:30.960 --> 00:11:35.760]  當作一個他們逃避的地方
[00:11:35.760 --> 00:11:37.300]  他們逃避的地方
[00:11:37.300 --> 00:11:39.900]  他們以為躲在聖殿裡面
[00:11:39.900 --> 00:11:41.740]  他們就可以很安全
[00:11:41.740 --> 00:11:45.740]  是因為他們在外面做奸犯科
[00:11:45.740 --> 00:11:47.480]  他們做了很多的罪
[00:11:47.480 --> 00:11:48.480]  犯了很多的罪
[00:11:48.480 --> 00:11:50.140]  做了很多的惡
[00:11:50.140 --> 00:11:51.040]  但他們以為
[00:11:51.040 --> 00:11:53.180]  只要他們跑到聖殿裡面
[00:11:53.180 --> 00:11:57.280]  聖殿都能夠成為他們的藏身之處
[00:11:57.280 --> 00:12:00.220]  成為躲在聖殿就可以得到安全
[00:12:00.220 --> 00:12:01.400]  這是因為在這樣子
[00:12:01.400 --> 00:12:04.400]  他用賊窩的形容是怎麼樣
[00:12:04.400 --> 00:12:06.200]  如果我們熟悉一些小說
[00:12:06.200 --> 00:12:10.840]  或是說你熟悉一些那些武俠小說
[00:12:10.840 --> 00:12:12.160]  他們那些賊
[00:12:12.160 --> 00:12:14.300]  那個歹徒
[00:12:14.300 --> 00:12:15.640]  那些肥包
[00:12:15.640 --> 00:12:18.380]  他們在外面打劫完以後
[00:12:18.380 --> 00:12:20.840]  他們最安全的地方就是怎麼樣
[00:12:20.840 --> 00:12:22.820]  逃回他們的大本營
[00:12:22.820 --> 00:12:25.180]  逃回他們的山寨
[00:12:25.180 --> 00:12:27.120]  或是他們的地盤
[00:12:27.120 --> 00:12:28.720]  他們只要在外面
[00:12:28.720 --> 00:12:31.380]  乾了一打屁的活的話
[00:12:31.380 --> 00:12:34.120]  他們做了一個很大的買賣以後
[00:12:34.120 --> 00:12:36.360]  他們犯罪以後
[00:12:36.360 --> 00:12:37.500]  他們只要跑到
[00:12:37.500 --> 00:12:38.760]  跑回去他們的賊窩
[00:12:38.760 --> 00:12:40.960]  跑回他們的大本營
[00:12:40.960 --> 00:12:42.660]  他們就覺得很安全
[00:12:42.660 --> 00:12:45.300]  這就是那些做奸犯科的人
[00:12:45.300 --> 00:12:48.240]  他們那種行為
[00:12:48.240 --> 00:12:52.080]  所以耶穌或是耶穌心之
[00:12:52.080 --> 00:12:53.880]  所說的就是這樣子
[00:12:53.880 --> 00:12:56.980]  這些以色列人他們在外面犯罪
[00:12:56.980 --> 00:12:59.620]  他們在外面做了很多不好的事情
[00:12:59.620 --> 00:13:02.160]  但他們的以為
[00:13:02.160 --> 00:13:04.860]  只要按照他們的律法
[00:13:04.860 --> 00:13:06.360]  回到那個聖殿
[00:13:06.360 --> 00:13:08.620]  上神獻祭
[00:13:08.620 --> 00:13:12.320]  上神來做那個敬拜活動
[00:13:12.320 --> 00:13:14.760]  他們就以為就已經可以自由
[00:13:14.760 --> 00:13:17.800]  可以得到那個赦免
[00:13:17.800 --> 00:13:19.360]  這就是他們
[00:13:19.360 --> 00:13:20.940]  無論是耶穌心之所說
[00:13:20.940 --> 00:13:22.580]  或是說是耶穌所說
[00:13:22.580 --> 00:13:27.140]  他們是以為用他們的功德
[00:13:27.140 --> 00:13:28.520]  以他們的德行
[00:13:28.520 --> 00:13:30.040]  以他們的金錢
[00:13:30.040 --> 00:13:31.720]  以他們以為回來聚會
[00:13:31.720 --> 00:13:35.560]  他們就可以補償他們所犯的罪
[00:13:35.560 --> 00:13:37.180]  所以這就是他們
[00:13:37.180 --> 00:13:42.220]  把聖殿成為賊窩的意思
[00:13:42.220 --> 00:13:46.740]  這是一個以色列人的聰明
[00:13:46.740 --> 00:13:48.300]  也是一些
[00:13:48.300 --> 00:13:49.600]  如果我用一個例子
[00:13:49.600 --> 00:13:50.840]  大家可能很明白
[00:13:50.840 --> 00:13:51.940]  在電視劇裡面
[00:13:51.940 --> 00:13:54.040]  或是電影裡面都常出現的
[00:13:54.040 --> 00:13:55.300]  如果一個先生
[00:13:55.300 --> 00:13:56.440]  一個丈夫
[00:13:56.440 --> 00:13:59.540]  他有一天突然買了一束花
[00:13:59.540 --> 00:14:02.480]  或是說買了一些很貴重的東西
[00:14:02.480 --> 00:14:04.380]  回家送給他太太
[00:14:04.380 --> 00:14:08.080]  你知道他在外面做了什麼事情嗎
[00:14:08.080 --> 00:14:10.660]  這個大概是電視劇都常有的
[00:14:10.660 --> 00:14:11.320]  就是這樣子
[00:14:11.320 --> 00:14:14.120]  他們以為那個男丈夫
[00:14:14.120 --> 00:14:17.100]  他以為在這樣子就可以掩飾他
[00:14:17.100 --> 00:14:20.640]  或是說他補償他在外面做了一些
[00:14:20.640 --> 00:14:23.060]  事情不想讓太太知道
[00:14:23.060 --> 00:14:25.140]  太太知道他要補償
[00:14:25.140 --> 00:14:27.640]  所以如果有什麼
[00:14:27.640 --> 00:14:28.640]  不是這樣子
[00:14:28.640 --> 00:14:30.180]  我們大概我們的丈夫都很好
[00:14:30.180 --> 00:14:31.980]  你的丈夫回家送你一些禮物
[00:14:31.980 --> 00:14:33.980]  你就很小心
[00:14:33.980 --> 00:14:35.940]  他們以色列人就是這樣子
[00:14:35.940 --> 00:14:37.680]  賊窩的意思就是這樣子
[00:14:37.680 --> 00:14:40.380]  他們以為他回到聖殿
[00:14:40.380 --> 00:14:41.880]  做了一些補償
[00:14:41.880 --> 00:14:44.960]  他們就可以沒有罪
[00:14:44.960 --> 00:14:45.760]  在神面前
[00:14:45.760 --> 00:14:49.060]  神就會悅納他們的祭品
[00:14:49.060 --> 00:14:50.260]  不是這樣子
[00:14:50.260 --> 00:14:51.960]  當時耶穌時代的以色列人
[00:14:51.960 --> 00:14:53.560]  就是這樣子的光景
[00:14:53.560 --> 00:14:55.500]  這樣子的狀況
[00:14:55.500 --> 00:14:58.240]  所以耶穌說你們來到聖殿
[00:14:58.240 --> 00:15:01.180]  不要以為什麼都
[00:15:01.180 --> 00:15:03.800]  神不知道你們所作所為
[00:15:03.800 --> 00:15:08.020]  所以我們很容易就像法尼薩人一樣
[00:15:08.020 --> 00:15:09.240]  有時候我們回到教會
[00:15:09.240 --> 00:15:12.380]  我們覺得神我每個禮拜天都來崇拜
[00:15:12.380 --> 00:15:14.480]  我在你面前都有奉獻
[00:15:14.480 --> 00:15:17.580]  我甚至在教會裡面有服侍有侍奉
[00:15:17.580 --> 00:15:18.620]  神你都知道
[00:15:18.620 --> 00:15:20.820]  我就是做了不少的為你做
[00:15:20.820 --> 00:15:22.660]  我有做這些
[00:15:22.660 --> 00:15:24.700]  那你應該赦免我的罪
[00:15:24.700 --> 00:15:27.660]  或者說不要看我做的不好的地方
[00:15:27.660 --> 00:15:29.640]  不是這樣子
[00:15:29.640 --> 00:15:32.400]  神要我們真的是一個
[00:15:32.400 --> 00:15:36.400]  來到神面前是一個願意認罪
[00:15:36.400 --> 00:15:38.880]  不是以其他的東西
[00:15:38.880 --> 00:15:41.120]  以你的功德 以你的金錢
[00:15:41.120 --> 00:15:43.520]  以你的福訊來補償
[00:15:43.520 --> 00:15:46.260]  或者說來掩飾你的罪行
[00:15:46.260 --> 00:15:48.880]  所以這裡告訴我們說
[00:15:48.880 --> 00:15:49.880]  為什麼耶穌說
[00:15:49.880 --> 00:15:52.620]  你們沒有把我的聖殿做為禱告的店
[00:15:52.620 --> 00:15:53.860]  只是把祂成為賊窩
[00:15:53.860 --> 00:15:57.000]  就是說當人來到神面前禱告的時候
[00:15:57.000 --> 00:16:01.540]  以為祂有做很多的其他的事情
[00:16:01.540 --> 00:16:04.740]  有為神好像有奉獻有服侍
[00:16:04.740 --> 00:16:06.680]  好像我有盡時禱告
[00:16:06.680 --> 00:16:08.080]  我做了很多的事情
[00:16:08.080 --> 00:16:09.040]  我就可以
[00:16:09.040 --> 00:16:11.780]  神啊你就不要再看我其他不好的地方
[00:16:11.780 --> 00:16:14.020]  不是這樣子的功利主義
