
[00:00:00.000 --> 00:00:03.000]  今日的講題叫做「人算什麼」
[00:03:15.000 --> 00:03:17.000]  原來不只是猶太人和外邦人
[00:03:17.000 --> 00:03:20.000]  其實我們全人類都在罪的影響裡面
[00:03:20.000 --> 00:03:22.000]  以至今天去看他們的聖經
[00:03:22.000 --> 00:03:24.000]  我有三個重點
[00:03:24.000 --> 00:03:26.000]  這個重點都是圍繞著
[00:03:26.000 --> 00:03:29.000]  這個人的罪的困境
[00:03:29.000 --> 00:03:31.000]  原來人的困境是什麼呢?
[00:03:31.000 --> 00:03:33.000]  被罪去困鎖
[00:03:33.000 --> 00:03:34.000]  我們就要認定
[00:03:34.000 --> 00:03:36.000]  我們每一個人都需要救主
[00:03:36.000 --> 00:03:38.000]  可能你心中有不同的訊息
[00:03:38.000 --> 00:03:40.000]  想和身邊的人說
[00:03:40.000 --> 00:03:42.000]  但我們認定原來每一個人
[00:03:42.000 --> 00:03:44.000]  都需要主耶穌基督
[00:03:44.000 --> 00:03:46.000]  在納瑪書三章九節裡面
[00:03:46.000 --> 00:03:47.000]  一開始
[00:03:47.000 --> 00:03:50.000]  保羅對猶太人說
[00:03:50.000 --> 00:03:52.000]  不要想像我們比身邊的人強
[00:03:52.000 --> 00:03:54.000]  不要想像猶太人
[00:03:54.000 --> 00:03:56.000]  不要想像你比外邦人強
[00:03:56.000 --> 00:03:58.000]  原來我們猶太人和希臘人
[00:03:58.000 --> 00:04:02.000]  都在罪惡之下
[00:04:02.000 --> 00:04:03.000]  罪惡之下
[00:04:03.000 --> 00:04:05.000]  保羅用的是一個單數
[00:04:05.000 --> 00:04:08.000]  單數的意思是指罪過的權勢
[00:04:08.000 --> 00:04:11.000]  這裡說到罪過的權勢
[00:04:11.000 --> 00:04:12.000]  其實猶太人覺得
[00:04:12.000 --> 00:04:14.000]  我都不在罪惡的權勢裡面
[00:04:14.000 --> 00:04:15.000]  我多好啊
[00:04:15.000 --> 00:04:17.000]  但這裡說到罪惡的權勢
[00:04:17.000 --> 00:04:19.000]  保羅說的是關猶太人事
[00:04:19.000 --> 00:04:23.000]  他們都需要神的救恩
[00:04:23.000 --> 00:04:25.000]  這裡說到罪惡
[00:04:25.000 --> 00:04:27.000]  其實不單止說到人的罪
[00:04:27.000 --> 00:04:30.000]  還說到敵對神的勢力
[00:04:30.000 --> 00:04:32.000]  以前我們傳福音的時候
[00:04:32.000 --> 00:04:34.000]  我們真的將人從黑暗的角度
[00:04:34.000 --> 00:04:36.000]  帶到光明的角度
[00:04:36.000 --> 00:04:39.000]  由一個屬於那惡者的角度
[00:04:39.000 --> 00:04:41.000]  去到上帝愛之的角度
[00:04:41.000 --> 00:04:43.000]  所以傳福音一個人的信主
[00:04:43.000 --> 00:04:46.000]  相差不是一,而是二
[00:04:46.000 --> 00:04:47.000]  地獄少了一個人
[00:04:47.000 --> 00:04:48.000]  天堂多了一個人
[00:04:48.000 --> 00:04:49.000]  相差是二的
[00:04:49.000 --> 00:04:50.000]  所以你跟身邊的弟兄姊妹說
[00:04:50.000 --> 00:04:51.000]  傳福音沒有關係的
[00:04:51.000 --> 00:04:52.000]  傳福音沒有關係的
[00:04:52.000 --> 00:04:53.000]  傳福音沒有關係的
[00:04:53.000 --> 00:04:54.000]  很重要的
[00:04:54.000 --> 00:04:55.000]  唯有基督徒才能夠傳福音
[00:04:55.000 --> 00:04:57.000]  唯有人的生命被轉化
[00:04:57.000 --> 00:05:00.000]  其他的事情才能夠被轉化
[00:05:00.000 --> 00:05:02.000]  但這裡保羅說到
[00:05:02.000 --> 00:05:04.000]  原來猶太人和愛邦人
[00:05:04.000 --> 00:05:05.000]  都在罪惡之下
[00:05:05.000 --> 00:05:09.000]  以致他之後舉出了七段經文
[00:05:09.000 --> 00:05:11.000]  我第二點會說
[00:05:11.000 --> 00:05:12.000]  但在這裡我想跟大家分享
[00:05:12.000 --> 00:05:14.000]  原來我們今天在罪惡之下
[00:05:14.000 --> 00:05:16.000]  其實我們作為基督徒
[00:05:16.000 --> 00:05:17.000]  在兩方面
[00:05:17.000 --> 00:05:19.000]  以致我們要傳福音
[00:05:19.000 --> 00:05:22.000]  這是我們一個很重要的訊息
[00:05:22.000 --> 00:05:24.000]  是很重要的訊息
[00:05:24.000 --> 00:05:25.000]  要跟他分享
[00:05:25.000 --> 00:05:28.000]  無論如何要跟他分享
[00:05:28.000 --> 00:05:30.000]  讓他能夠認識耶穌基督
[00:05:30.000 --> 00:05:32.000]  而第二方面對於基督徒來說
[00:05:32.000 --> 00:05:34.000]  其實我們都不要輕忽
[00:05:34.000 --> 00:05:36.000]  罪對我們的影響力
[00:05:36.000 --> 00:05:37.000]  我們今天不犯罪
[00:05:37.000 --> 00:05:39.000]  不代表明天會不犯罪
[00:05:39.000 --> 00:05:41.000]  我也不肯定
[00:05:41.000 --> 00:05:44.000]  但我知道我每時每刻都要將生命獻上給神
[00:05:44.000 --> 00:05:46.000]  求神親自帶領我們
[00:05:46.000 --> 00:05:47.000]  是怎麼樣呢?
[00:05:47.000 --> 00:05:49.000]  要一點點劇透
[00:05:49.000 --> 00:05:51.000]  因為之後的經文
[00:05:51.000 --> 00:05:53.000]  說到我們要過一個向罪死
[00:05:53.000 --> 00:05:55.000]  向神活的生命
[00:05:55.000 --> 00:05:56.000]  向罪死
[00:05:56.000 --> 00:05:58.000]  對罪越來越沒有反應
[00:05:58.000 --> 00:06:00.000]  但向神是怎樣呢?
[00:06:00.000 --> 00:06:02.000]  越來越活的
[00:06:02.000 --> 00:06:03.000]  我們要留意
[00:06:03.000 --> 00:06:06.000]  罪惡對我們生命中的影響
[00:06:06.000 --> 00:06:07.000]  有人說過一句話
[00:06:07.000 --> 00:06:11.000]  就是罪惡使我們遠離聖經
[00:06:11.000 --> 00:06:15.000]  但聖經卻使我們能夠遠離罪惡
[00:06:15.000 --> 00:06:18.000]  原來當我們認識聖經的時候
[00:06:18.000 --> 00:06:21.000]  我們才能夠經歷上帝那份愛
[00:06:21.000 --> 00:06:23.000]  所以求主都去幫助我們
[00:06:23.000 --> 00:06:25.000]  特別在接下來的時間
[00:06:25.000 --> 00:06:29.000]  不知道有沒有一些罪其實在影響你
[00:06:29.000 --> 00:06:30.000]  我們基督徒信了耶穌之後
[00:06:30.000 --> 00:06:31.000]  沒錯
[00:06:31.000 --> 00:06:32.000]  我們能夠得罪救恩
[00:06:32.000 --> 00:06:35.000]  但我們仍然都要過一個誠信的旅程
[00:06:35.000 --> 00:06:36.000]  我們信了耶穌之後
[00:06:36.000 --> 00:06:37.000]  我們要從耶穌基督
[00:06:37.000 --> 00:06:39.000]  由嬰孩的階段
[00:06:39.000 --> 00:06:40.000]  剛才那個嬰孩哭了
[00:06:40.000 --> 00:06:41.000]  由嬰孩的階段
[00:06:41.000 --> 00:06:42.000]  去到少年人
[00:06:42.000 --> 00:06:44.000]  去到成年人的階段
[00:06:44.000 --> 00:06:45.000]  我們越來越能夠
[00:06:45.000 --> 00:06:47.000]  滿有基督長成的那份新娘
[00:06:47.000 --> 00:06:50.000]  我們更加無論是愛神
[00:06:50.000 --> 00:06:51.000]  愛人的心
[00:06:51.000 --> 00:06:52.000]  一路一路去增長
[00:06:52.000 --> 00:06:54.000]  我們在這個誠信的旅程裡
[00:06:54.000 --> 00:06:55.000]  我們繼續要向罪死
[00:06:55.000 --> 00:06:56.000]  向神活
[00:06:56.000 --> 00:06:59.000]  所以我們特別
[00:06:59.000 --> 00:07:00.000]  我們今天的成功
[00:07:00.000 --> 00:07:01.000]  不代表我們明天會成功
[00:07:01.000 --> 00:07:03.000]  我們很需要時刻去警醒
[00:07:03.000 --> 00:07:05.000]  在《國安服事》裡面
[00:07:05.000 --> 00:07:07.000]  有機會去認識一班
[00:07:07.000 --> 00:07:10.000]  不同的藝術家
[00:07:10.000 --> 00:07:12.000]  一些演藝的朋友
[00:07:12.000 --> 00:07:14.000]  我也很喜歡聽聽不同的歌
[00:07:14.000 --> 00:07:15.000]  其中一位
[00:07:15.000 --> 00:07:19.000]  我尊敬的一位黑人女歌手
[00:07:19.000 --> 00:07:20.000]  Windy Houston
[00:07:20.000 --> 00:07:23.000]  其實在她人生晚年那段時間
[00:07:23.000 --> 00:07:26.000]  是經歷了一段很不容易的經歷
[00:07:26.000 --> 00:07:29.000]  其實這幅相片裡面
[00:07:29.000 --> 00:07:33.000]  其實上面那間教會是她第一次
[00:07:33.000 --> 00:07:35.000]  唱詩班的一間教會
[00:07:35.000 --> 00:07:37.000]  一間New Hope Baptist Church
[00:07:37.000 --> 00:07:40.000]  其實她信了耶穌
[00:07:40.000 --> 00:07:42.000]  但是在她人生的一個階段裡
[00:07:42.000 --> 00:07:44.000]  她被毒品捆綁
[00:07:44.000 --> 00:07:47.000]  她和她先生一起去吸毒
[00:07:47.000 --> 00:07:49.000]  而且她自己也分享了一句話
[00:07:49.000 --> 00:07:51.000]  她最好的朋友是她自己
[00:07:51.000 --> 00:07:54.000]  但是她最大的敵人也是她自己
[00:07:54.000 --> 00:07:56.000]  她罪的克制非常之大
[00:07:56.000 --> 00:08:01.000]  最後她在浴缸裡面吸毒去昏迷
[00:08:01.000 --> 00:08:03.000]  而她的女兒也在三年之後
[00:08:03.000 --> 00:08:05.000]  步她媽媽的後塵
[00:08:05.000 --> 00:08:09.000]  也在浴缸裡面昏迷離開這個世界
[00:08:09.000 --> 00:08:10.000]  所以有時候我們想
[00:08:10.000 --> 00:08:12.000]  可能一些的罪
[00:08:12.000 --> 00:08:13.000]  沒有什麼人知道
[00:08:13.000 --> 00:08:15.000]  沒有什麼特別
[00:08:15.000 --> 00:08:16.000]  但是如果我們融入這個罪
[00:08:16.000 --> 00:08:19.000]  繼續在我們生命中去影響的時候
[00:08:19.000 --> 00:08:21.000]  其實那個的後果
[00:08:21.000 --> 00:08:22.000]  是可以很大
[00:08:22.000 --> 00:08:27.000]  會引領我們走向被罪困所的道路
[00:08:27.000 --> 00:08:29.000]  所以求神幫助我們
[00:08:29.000 --> 00:08:30.000]  有一個警醒
[00:08:30.000 --> 00:08:32.000]  我們要重奪我們生命的主權
[00:08:32.000 --> 00:08:33.000]  要遠離罪
[00:08:33.000 --> 00:08:34.000]  而另一方面
[00:08:34.000 --> 00:08:36.000]  當我去預備這個訊息的時候
[00:08:36.000 --> 00:08:38.000]  我不是覺得我很好
[00:08:38.000 --> 00:08:39.000]  她不好
[00:08:39.000 --> 00:08:40.000]  我絕對沒有這樣想過
[00:08:40.000 --> 00:08:41.000]  但是我在想
[00:08:41.000 --> 00:08:43.000]  如果當天在這位姐妹身邊
[00:08:43.000 --> 00:08:45.000]  如果有一些很好的弟兄姐妹
[00:08:45.000 --> 00:08:47.000]  見到她有些情況
[00:08:47.000 --> 00:08:49.000]  開始有一點不對勁
[00:08:49.000 --> 00:08:51.000]  如果那些弟兄姐妹
[00:08:51.000 --> 00:08:52.000]  能夠去挽回
[00:08:52.000 --> 00:08:53.000]  能夠去提醒的時候
[00:08:53.000 --> 00:08:55.000]  那個結果可不可以不一樣呢
[00:08:55.000 --> 00:08:57.000]  所以求主去幫助我們
[00:08:57.000 --> 00:08:58.000]  所以特別是剛剛
[00:08:58.000 --> 00:08:59.000]  Much of You 大家安安心心的詩歌
[00:08:59.000 --> 00:09:01.000]  講到一個愛的團契的時候
[00:09:01.000 --> 00:09:02.000]  其實我們發現
[00:09:02.000 --> 00:09:03.000]  我們真的很需要弟兄姐妹
[00:09:03.000 --> 00:09:04.000]  我們很需要弟兄姐妹
[00:09:04.000 --> 00:09:06.000]  因為我們今天在罪惡之下
[00:09:06.000 --> 00:09:07.000]  我們在罪的權勢之下
[00:09:07.000 --> 00:09:08.000]  我們信了耶穌之後
[00:09:08.000 --> 00:09:09.000]  不會免疫的
[00:09:09.000 --> 00:09:11.000]  罪仍然會影響我們
[00:09:11.000 --> 00:09:13.000]  仍然會將我們
[00:09:13.000 --> 00:09:15.000]  拉下來
[00:09:15.000 --> 00:09:17.000]  在我們不警醒的時候
[00:09:17.000 --> 00:09:18.000]  所以求神幫助我們
[00:09:18.000 --> 00:09:20.000]  無論是親近上帝的話
[00:09:20.000 --> 00:09:21.000]  無論我們是親近神
[00:09:21.000 --> 00:09:22.000]  讓上帝的話
[00:09:22.000 --> 00:09:23.000]  去轉化我們的生命
[00:09:23.000 --> 00:09:25.000]  這個很重要
[00:09:25.000 --> 00:09:26.000]  所以讓我們第一點去認定
[00:09:26.000 --> 00:09:27.000]  人的不義
[00:09:27.000 --> 00:09:33.000]  我們很需要上帝的恩典
[00:09:33.000 --> 00:09:35.000]  我們很需要
[00:09:35.000 --> 00:09:36.000]  求上帝的恩典
[00:09:36.000 --> 00:09:38.000]  淋到我們的生命當中
[00:09:38.000 --> 00:09:40.000]  第二點我想分享的是
[00:09:40.000 --> 00:09:42.000]  原來人的不義
[00:09:42.000 --> 00:09:44.000]  就是被罪滲透
[00:09:44.000 --> 00:09:45.000]  剛才保羅講到
[00:09:45.000 --> 00:09:47.000]  不單止和猶太人說
[00:09:47.000 --> 00:09:49.000]  你不要低估罪的影響力
[00:09:49.000 --> 00:09:50.000]  猶太人和愛保人
[00:09:50.000 --> 00:09:51.000]  都在罪的權勢之下
[00:09:51.000 --> 00:09:53.000]  因此我們要警醒
[00:09:53.000 --> 00:09:54.000]  接著保羅就列出了
[00:09:54.000 --> 00:09:56.000]  七段舊約的經文
[00:09:56.000 --> 00:09:57.000]  和猶太人說
[00:09:57.000 --> 00:09:58.000]  也證明了
[00:09:58.000 --> 00:10:00.000]  其實原來我們全人類
[00:10:00.000 --> 00:10:02.000]  都在罪的影響之下
[00:10:02.000 --> 00:10:03.000]  接下來這段經文
[00:10:03.000 --> 00:10:07.000]  講到第十八節
[00:10:07.000 --> 00:10:10.000]  是一個很醜陋的圖畫
[00:10:10.000 --> 00:10:13.000]  一個罪惡的圖畫
[00:10:13.000 --> 00:10:14.000]  這段經文講什麼呢
[00:10:14.000 --> 00:10:18.000]  不單止有七段舊約的經文
[00:10:18.000 --> 00:10:19.000]  五段是詩篇
[00:10:19.000 --> 00:10:20.000]  一篇異賽亞書
[00:10:20.000 --> 00:10:22.000]  一篇傳道書
[00:10:22.000 --> 00:10:25.000]  講到一個罪惡對人的影響
[00:10:25.000 --> 00:10:27.000]  歸納為三點
[00:10:27.000 --> 00:10:29.000]  第一點是什麼是罪呢
[00:10:29.000 --> 00:10:31.000]  罪是不敬虔
[00:10:31.000 --> 00:10:34.000]  沒有讓神得到他應得的地位
[00:10:34.000 --> 00:10:36.000]  當神無道
[00:10:36.000 --> 00:10:38.000]  其實罪有兩重意義
[00:10:38.000 --> 00:10:39.000]  第一重意義是
[00:10:39.000 --> 00:10:41.000]  講到人背叛上帝
[00:10:41.000 --> 00:10:42.000]  人離開了上帝
[00:10:42.000 --> 00:10:43.000]  第二重意義
[00:10:43.000 --> 00:10:45.000]  就是罪的不道德
[00:10:45.000 --> 00:10:46.000]  以致離開了上帝
[00:10:46.000 --> 00:10:48.000]  以致開始有問題出現
[00:10:48.000 --> 00:10:49.000]  記得我剛剛信主的時候
[00:10:49.000 --> 00:10:52.000]  發現罪的影響都很真實
[00:10:52.000 --> 00:10:53.000]  我信了耶穌之後
[00:10:53.000 --> 00:10:54.000]  發現我真的說過一些謊話
[00:10:54.000 --> 00:10:56.000]  我真的做過一些不好的事
[00:10:56.000 --> 00:10:58.000]  不單止是這樣
[00:10:58.000 --> 00:11:00.000]  我還發現有時罪的影響力
[00:11:00.000 --> 00:11:01.000]  因為人離開了神
[00:11:01.000 --> 00:11:02.000]  有很多
[00:11:02.000 --> 00:11:03.000]  人真的很需要上帝
[00:11:03.000 --> 00:11:04.000]  可能我們心裡面
[00:11:04.000 --> 00:11:06.000]  有很多隱藏的驕傲
[00:11:06.000 --> 00:11:09.000]  有很多隱藏的比較
[00:11:09.000 --> 00:11:12.000]  或者很多不妥某些的人
[00:11:12.000 --> 00:11:13.000]  但我們如果容讓這些意念
[00:11:13.000 --> 00:11:16.000]  在心裡面發芽生長的時候
[00:11:16.000 --> 00:11:18.000]  這個會成為不單止
[00:11:18.000 --> 00:11:20.000]  你心裡面充滿就會怎樣
[00:11:20.000 --> 00:11:22.000]  口裡面就會充滿出來
[00:11:22.000 --> 00:11:23.000]  甚至會做出來
[00:11:23.000 --> 00:11:24.000]  所以第一個圖畫
[00:11:24.000 --> 00:11:26.000]  講到罪的圖畫
[00:11:26.000 --> 00:11:27.000]  就是當神無道
[00:11:27.000 --> 00:11:29.000]  如經上所記
[00:11:29.000 --> 00:11:31.000]  保羅引用舊約詩篇
[00:11:31.000 --> 00:11:32.000]  講到沒有二人
[00:11:32.000 --> 00:11:34.000]  連一個都沒有
[00:11:34.000 --> 00:11:36.000]  沒有明白
[00:11:36.000 --> 00:11:38.000]  沒有一個人尋求神
[00:11:38.000 --> 00:11:39.000]  都是偏離正道
[00:11:39.000 --> 00:11:41.000]  一同變為無用
[00:11:41.000 --> 00:11:43.000]  沒有行善的一個都沒有
[00:11:43.000 --> 00:11:44.000]  他們眼中不怕神
[00:11:44.000 --> 00:11:45.000]  完全不怕神
[00:11:45.000 --> 00:11:46.000]  當神無道
[00:11:46.000 --> 00:11:47.000]  覺得神存在
[00:11:47.000 --> 00:11:49.000]  以致他們喜歡做什麼就去做什麼
[00:11:49.000 --> 00:11:51.000]  以致帶來下一幅圖畫
[00:11:51.000 --> 00:11:54.000]  講到罪的滲透性
[00:11:54.000 --> 00:11:55.000]  這裡講到言語的暴力
[00:11:55.000 --> 00:11:57.000]  接著就是肢體的暴力
[00:11:57.000 --> 00:11:59.000]  保羅接著就去講一個人
[00:11:59.000 --> 00:12:00.000]  言語
[00:12:00.000 --> 00:12:02.000]  我們說話是怎樣說的
[00:12:02.000 --> 00:12:04.000]  喉嚨
[00:12:04.000 --> 00:12:06.000]  接著就是舌頭
[00:12:06.000 --> 00:12:07.000]  接著就是嘴唇
[00:12:07.000 --> 00:12:09.000]  這裡分享了一幅圖畫
[00:12:09.000 --> 00:12:11.000]  就是說人離開了上帝
[00:12:11.000 --> 00:12:13.000]  開始出現很多問題
[00:12:13.000 --> 00:12:15.000]  他們的喉嚨是一個
[00:12:15.000 --> 00:12:17.000]  好像墳墓一樣
[00:12:17.000 --> 00:12:19.000]  引領人走向滅亡
[00:12:19.000 --> 00:12:21.000]  他們的舌頭弄鬼咋
[00:12:21.000 --> 00:12:22.000]  騙人
[00:12:22.000 --> 00:12:24.000]  不是宣講真理
[00:12:24.000 --> 00:12:26.000]  嘴裡有猥褻的毒氣
[00:12:26.000 --> 00:12:27.000]  好像毒蛇一樣
[00:12:27.000 --> 00:12:28.000]  他們說話
[00:12:28.000 --> 00:12:29.000]  很毒的
[00:12:29.000 --> 00:12:30.000]  很陰毒
[00:12:30.000 --> 00:12:33.000]  充滿著敗壞和病毒
[00:12:33.000 --> 00:12:35.000]  滿口是咒罵
[00:12:35.000 --> 00:12:37.000]  這個是苦毒
[00:12:37.000 --> 00:12:40.000]  由裡到外的咒罵
[00:12:40.000 --> 00:12:42.000]  當人離開了上帝
[00:12:42.000 --> 00:12:44.000]  人會突然之間說一些不好的話
[00:12:44.000 --> 00:12:46.000]  一定是由一些異念開始
[00:12:46.000 --> 00:12:47.000]  所以這方面我們提醒
[00:12:47.000 --> 00:12:49.000]  當我們有惡的異念的時候
[00:12:49.000 --> 00:12:50.000]  就快點
[00:12:50.000 --> 00:12:51.000]  只是一個小小的火種的時候
[00:12:51.000 --> 00:12:53.000]  就快點踩熄它
[00:12:53.000 --> 00:12:55.000]  不要用這些罪在生命中作王
[00:12:55.000 --> 00:12:56.000]  否則會很危險
[00:12:56.000 --> 00:12:58.000]  這裡講到不單止言語上的暴力
[00:12:58.000 --> 00:13:00.000]  之後就講到一幅圖畫
[00:13:00.000 --> 00:13:01.000]  講到怎樣
[00:13:01.000 --> 00:13:02.000]  殺人流血
[00:13:02.000 --> 00:13:03.000]  他們的腳飛跑
[00:13:03.000 --> 00:13:04.000]  所經過的路
[00:13:04.000 --> 00:13:05.000]  不是平安的路
[00:13:05.000 --> 00:13:07.000]  而是充滿著殘暴
[00:13:07.000 --> 00:13:09.000]  充滿著很多的暴虐的事
[00:13:09.000 --> 00:13:10.000]  平安的路
[00:13:10.000 --> 00:13:12.000]  他們未曾知道
[00:13:12.000 --> 00:13:15.000]  這裡講到罪的滲透性很嚴重
[00:13:15.000 --> 00:13:17.000]  當人離開了上帝
[00:13:17.000 --> 00:13:18.000]  是越來越離譜的
[00:13:18.000 --> 00:13:22.000]  很多道德的界線開始崩潰
[00:13:22.000 --> 00:13:26.000]  源於人沒有尊上帝為大
[00:13:26.000 --> 00:13:28.000]  這是罪的滲透性
[00:13:28.000 --> 00:13:29.000]  而第三方面
[00:13:29.000 --> 00:13:31.000]  講到罪的普世性
[00:13:31.000 --> 00:13:33.000]  罪不單止很深入
[00:13:33.000 --> 00:13:35.000]  個人和社會的層面
[00:13:35.000 --> 00:13:36.000]  還是很普世性
[00:13:36.000 --> 00:13:37.000]  很闊的
[00:13:37.000 --> 00:13:39.000]  以至保羅分享到
[00:13:39.000 --> 00:13:41.000]  我們都是偏離正路
[00:13:41.000 --> 00:13:43.000]  一同變為無用
[00:13:43.000 --> 00:13:44.000]  我們離開了正路
[00:13:44.000 --> 00:13:46.000]  在神的意義上
[00:13:46.000 --> 00:13:53.000]  我們不能夠行善
[00:13:53.000 --> 00:13:55.000]  一同變為無用
[00:13:55.000 --> 00:13:58.000]  這三幅圖畫
[00:13:58.000 --> 00:14:00.000]  罪的不敬虔
[00:14:00.000 --> 00:14:01.000]  罪的滲透性
[00:14:01.000 --> 00:14:03.000]  和罪的普世性
[00:14:03.000 --> 00:14:06.000]  給我們一個提醒
[00:14:06.000 --> 00:14:09.000]  求神幫助我們
[00:14:09.000 --> 00:14:13.000]  原來我們由個人的敵黨上帝
[00:14:13.000 --> 00:14:16.000]  會蔓延到整個群體的敵黨上帝
[00:14:16.000 --> 00:14:18.000]  個人的罪是容易察覺的
