
[00:00:00.000 --> 00:00:06.600]  剛才領昌和主席跟我們提到今天是2025年開始
[00:02:35.000 --> 00:02:37.600]  不過他們是很愚昧的
[00:02:37.600 --> 00:02:39.300]  在聖靈上很遲鈍的
[00:02:39.300 --> 00:02:41.000]  在聖靈上很遲鈍的
[00:02:41.000 --> 00:02:42.700]  好像聽了又不記得
[00:02:42.700 --> 00:02:43.900]  好像聽了又不記得
[00:02:43.900 --> 00:02:45.000]  有些不明白
[00:02:45.000 --> 00:02:45.900]  有些不明白
[00:02:45.900 --> 00:02:46.900]  耶穌復活了
[00:02:46.900 --> 00:02:48.200]  耶穌復活了
[00:02:48.200 --> 00:02:51.200]  記不記得有兩個門徒撞到耶穌
[00:02:51.200 --> 00:02:53.100]  記不記得有兩個門徒撞到耶穌
[00:02:53.100 --> 00:02:54.500]  根本不知道他是耶穌
[00:02:54.500 --> 00:02:56.000]  他們不知道他是耶穌
[00:02:56.000 --> 00:02:59.400]  他還問耶穌究竟發生了什麼事
[00:02:59.400 --> 00:03:01.600]  他問耶穌究竟發生了什麼事情
[00:03:01.600 --> 00:03:02.800]  耶穌和他講解了
[00:03:02.800 --> 00:03:06.000]  從去年開始講解究竟耶穌基督是誰
[00:03:06.000 --> 00:03:10.000]  耶穌跟他從舊約開始講起來耶穌是哪一個
[00:03:10.000 --> 00:03:12.300]  這班門徒在耶穌復活之後
[00:03:12.300 --> 00:03:13.900]  他們要補課
[00:03:13.900 --> 00:03:17.200]  從復活之後他要開始去給他們補課
[00:03:17.200 --> 00:03:18.900]  講論天國的事情
[00:03:18.900 --> 00:03:19.900]  講論天國的事情
[00:03:19.900 --> 00:03:22.500]  哇 四十天天天講 時時講
[00:03:22.500 --> 00:03:25.200]  這個四十天裡面日日講 時時去講
[00:03:25.200 --> 00:03:26.900]  如果我們開個培靈會
[00:03:26.900 --> 00:03:29.200]  四十週夜是不可以睡覺的
[00:03:29.200 --> 00:03:30.300]  如果我們開培靈會
[00:03:30.300 --> 00:03:32.600]  四十個週夜不可以睡覺的話
[00:03:32.600 --> 00:03:34.000]  我想大家不會參加
[00:03:34.000 --> 00:03:35.600]  我想大家都不一定會參加了
[00:03:35.600 --> 00:03:38.300]  不過話說我們在八十年代
[00:03:38.300 --> 00:03:41.200]  去大陸去講解聖經
[00:03:41.200 --> 00:03:42.900]  我們話說在八十年代
[00:03:42.900 --> 00:03:44.800]  我們在大陸的時候講解聖經的時候
[00:03:44.800 --> 00:03:49.100]  我們有一次從鄭州落基
[00:03:49.100 --> 00:03:51.100]  有一次從鄭州落基
[00:03:51.100 --> 00:03:55.400]  搭了十二個鐘頭的士去到一個山區
[00:03:55.400 --> 00:03:58.300]  搭了十二個小時的士去了一個山區
[00:03:58.300 --> 00:03:59.500]  哇 在山區裡面
[00:03:59.500 --> 00:04:02.400]  農村的信徒全都不放過我們
[00:04:02.400 --> 00:04:05.600]  這個在山區裡面農村的信徒就不放過他們
[00:04:05.600 --> 00:04:08.600]  講聖經一個鐘頭是不夠的
[00:04:08.600 --> 00:04:11.500]  講聖經一個小時是不夠的
[00:04:11.500 --> 00:04:12.900]  四十幾度啊河南
[00:04:12.900 --> 00:04:14.100]  四十幾度啊
[00:04:14.100 --> 00:04:16.200]  我們一路講到一路流汗
[00:04:16.200 --> 00:04:18.100]  一路講一路流汗
[00:04:18.100 --> 00:04:19.800]  旁邊有個侍女
[00:04:19.800 --> 00:04:21.100]  旁邊有個侍女
[00:04:21.100 --> 00:04:22.500]  或者是丫鬟
[00:04:22.500 --> 00:04:23.700]  或者是丫鬟
[00:04:23.700 --> 00:04:25.000]  古代的丫鬟
[00:04:25.000 --> 00:04:26.400]  丫鬟 古代的丫鬟
[00:04:26.400 --> 00:04:28.000]  用毛巾和我們抹汗
[00:04:28.000 --> 00:04:30.100]  用毛巾幫牧師抹汗
[00:04:30.100 --> 00:04:32.200]  抹到損了
[00:04:32.200 --> 00:04:34.700]  抹到受傷了
[00:04:34.700 --> 00:04:36.400]  受傷 受傷掉了
[00:04:36.400 --> 00:04:38.400]  結果那天一講講了六個鐘頭
[00:04:38.400 --> 00:04:39.900]  一講講六個小時
[00:04:39.900 --> 00:04:43.300]  想像一下如果門口河沒有真理的話
[00:04:43.300 --> 00:04:45.500]  如果想像如果門口河沒有真理的話
[00:04:45.500 --> 00:04:48.100]  這四十天對著耶穌是很多毛病
[00:04:48.100 --> 00:04:50.500]  這四十天對著耶穌是好得無比的
[00:04:50.500 --> 00:04:51.700]  耶穌要叮囑他們
[00:04:51.700 --> 00:04:55.100]  要在耶穌山裡面等候聖明光臨
[00:04:55.100 --> 00:04:56.100]  耶穌叮囑他們
[00:04:56.100 --> 00:04:58.300]  你們要在耶穌沙林等候聖靈的降臨
[00:04:58.300 --> 00:04:59.700]  開始講大陸節經文了
[00:04:59.700 --> 00:05:00.900]  開始講第六節經文了
[00:05:00.900 --> 00:05:03.700]  門徒聚集的時候就問耶穌一個什麼問題
[00:05:03.700 --> 00:05:06.100]  這個門徒聚集的時候就問耶穌一個什麼問題
[00:05:06.100 --> 00:05:07.900]  如果我們是耶穌怎麼回答這個問題
[00:05:07.900 --> 00:05:08.900]  如果我們是耶穌的話
[00:05:08.900 --> 00:05:10.000]  怎麼來回答這個問題
[00:05:10.000 --> 00:05:13.600]  他們問你復興以色列國就在這時候嗎
[00:05:13.600 --> 00:05:16.700]  他們問你復興以色列國就在這時候嗎
[00:05:16.700 --> 00:05:19.600]  這個問題是有一個固定答案的
[00:05:19.600 --> 00:05:21.500]  這個問題是有一個固定答案的
[00:05:21.500 --> 00:05:23.500]  他希望耶穌說「是」
[00:05:23.500 --> 00:05:25.100]  他希望耶穌回答說「是」
[00:05:25.100 --> 00:05:26.300]  耶穌你復活了嗎
[00:05:26.300 --> 00:05:27.300]  耶穌你復活了嗎
[00:05:27.300 --> 00:05:30.100]  他們仍然不解釋是一個軍事強人
[00:05:30.100 --> 00:05:32.200]  他們仍然誤解他是一個軍事強人
[00:05:32.200 --> 00:05:34.800]  帶領我們以色列人推倒羅馬政權
[00:05:34.800 --> 00:05:36.800]  帶領以色列人推倒羅馬的政權
[00:05:36.800 --> 00:05:40.500]  重建蘇羅大衛所建立的統一王朝
[00:05:40.500 --> 00:05:43.400]  帶領他們去建立蘇羅和大衛
[00:05:43.400 --> 00:05:45.100]  帶領他們去建立統一王朝
[00:05:45.100 --> 00:05:46.800]  以色列國是什麼意思呢
[00:05:46.800 --> 00:05:48.100]  以色列國是什麼意思呢
[00:05:48.100 --> 00:05:53.200]  我們以色列人12個支派組成的國家
[00:05:53.200 --> 00:05:57.600]  是由以色列人12個支派組成的國家
[00:05:57.600 --> 00:06:06.100]  這個國家的版圖就是大衛和索羅門所建立的版圖一樣大的
[00:06:06.100 --> 00:06:13.000]  這個國家的版圖就是大衛和索羅門所建立的國家的版圖一樣
[00:06:13.000 --> 00:06:17.300]  如果我們看這個版圖的話
[00:06:17.300 --> 00:06:19.800]  除了包括了今天以色列國之外
[00:06:19.800 --> 00:06:22.100]  除了包含當前的以色列國之外
[00:06:22.100 --> 00:06:24.400]  黎巴嫩
[00:06:24.400 --> 00:06:26.200]  敘利亞
[00:06:26.200 --> 00:06:29.200]  都是索羅門所統治的
[00:06:29.200 --> 00:06:33.200]  大概有9萬平方公里
[00:06:33.200 --> 00:06:36.000]  這些數字是代表什麼
[00:06:36.000 --> 00:06:37.300]  這個數字代表什麼呢
[00:06:37.300 --> 00:06:38.900]  很多人去過台灣
[00:06:38.900 --> 00:06:40.100]  好多人去過台灣
[00:06:40.100 --> 00:06:41.200]  台灣都很大
[00:06:41.200 --> 00:06:42.200]  台灣都很大
[00:06:42.200 --> 00:06:43.600]  三萬六千平方公里
[00:06:43.600 --> 00:06:45.100]  三萬六千多平方公里
[00:06:45.100 --> 00:06:50.200]  就是說當日索羅門所建立的統一皇朝有九萬平方公里
[00:06:50.200 --> 00:06:53.300]  大概有兩個幾三個台灣那麼大
[00:06:53.300 --> 00:06:57.800]  當時索羅門所建立的統一王朝大概有兩個多三個台灣那麼大
[00:06:57.800 --> 00:06:58.700]  不過很可惜
[00:06:58.700 --> 00:06:59.600]  但是很可惜
[00:06:59.600 --> 00:07:01.800]  很快這個國家就分裂了
[00:07:01.800 --> 00:07:03.200]  很快這個國家就分裂了
[00:07:03.200 --> 00:07:04.400]  索羅門一死
[00:07:04.400 --> 00:07:05.500]  索羅門一死
[00:07:05.500 --> 00:07:06.400]  一分為二
[00:07:06.400 --> 00:07:07.400]  一分為二
[00:07:07.400 --> 00:07:08.700]  有北國以色列
[00:07:08.700 --> 00:07:09.900]  有北國以色列
[00:07:09.900 --> 00:07:10.700]  南國有大
[00:07:10.700 --> 00:07:12.000]  南國有大
[00:07:12.000 --> 00:07:18.000]  那麼這兩個國家先後分別被亞述和巴比倫毀滅了
[00:07:18.000 --> 00:07:21.000]  這兩個國家先後被亞述和巴比倫毀滅了
[00:07:21.000 --> 00:07:22.200]  在猶太人心目中
[00:07:22.200 --> 00:07:24.700]  以色列國並不是正統
[00:07:24.700 --> 00:07:25.400]  在他們心目中
[00:07:25.400 --> 00:07:27.300]  以色列國並不是正統
[00:07:27.300 --> 00:07:32.200]  因為以色列國的立國者耶羅波安不是猶大之派的
[00:07:32.200 --> 00:07:38.900]  因為當時以色列國建國的耶大波安並不是猶大之派的
[00:07:38.900 --> 00:07:43.600]  猶大國的建立者羅波安就是大衛的子孫
[00:07:43.600 --> 00:07:48.300]  猶大國建立之派羅波安就是大衛的子孫
[00:07:48.300 --> 00:07:49.900]  所以在猶太人心目中
[00:07:49.900 --> 00:07:51.200]  所以在猶太人心目中
[00:07:51.200 --> 00:07:55.900]  亡國的年份不是公元前722年
[00:07:55.900 --> 00:08:01.400]  南國的年份不是在公元前722年
[00:08:01.400 --> 00:08:02.200]  不是
[00:08:02.200 --> 00:08:03.100]  不是
[00:08:03.100 --> 00:08:07.600]  而是亡於586年主旨
[00:08:07.600 --> 00:08:11.400]  而是亡於586年主旨
[00:08:11.400 --> 00:08:14.100]  所以當門徒問耶穌這個問題的時候
[00:08:14.100 --> 00:08:16.500]  所以當門徒問耶穌這個問題的時候
[00:08:16.500 --> 00:08:21.000]  以色列國什麼時候復國呢
[00:08:21.000 --> 00:08:25.600]  距離南國滅亡的日子有620年這麼長
[00:08:25.600 --> 00:08:29.500]  南國滅國的日子有620年這麼長
[00:08:29.500 --> 00:08:34.300]  620多年都經過多少十代的人
[00:08:34.300 --> 00:08:36.800]  620年都經過好多時代的人了
[00:08:36.800 --> 00:08:40.300]  猶太人仍然念念不忘想復國
[00:08:40.300 --> 00:08:44.300]  猶太人仍然年年都想去復國
[00:08:44.300 --> 00:08:46.300]  猶太人一復國很兇的
[00:08:46.300 --> 00:08:52.300]  猶太人一復國很兇的
[00:08:52.300 --> 00:08:54.600]  其實有段歷史插曲的
[00:08:54.600 --> 00:08:56.300]  其實有段歷史插曲的
[00:08:56.300 --> 00:08:59.600]  很多人都不知道有這個事實存在
[00:08:59.600 --> 00:09:04.300]  我們講到以色列復國一定是1948年
[00:09:04.300 --> 00:09:07.900]  我們講到以色列復國一定是1948年
[00:09:07.900 --> 00:09:09.100]  這是公元的
[00:09:09.100 --> 00:09:14.500]  但是耶穌出世之前有個希臘帝國
[00:09:14.500 --> 00:09:17.600]  但是耶穌復國之前有個希臘帝國
[00:09:17.600 --> 00:09:21.700]  希臘帝國很快又一分為三
[00:09:21.700 --> 00:09:23.800]  希臘帝國很快又一分為三了
[00:09:23.800 --> 00:09:30.800]  這個時候有個老祭司建立了一個馬加比王朝
[00:09:30.800 --> 00:09:37.600]  這個時候有個老祭司建立了一個馬加比王朝
[00:09:37.600 --> 00:09:40.300]  就是一個猶大國
[00:09:40.300 --> 00:09:41.800]  就是一個猶大國
[00:09:41.800 --> 00:09:43.900]  所以曾經是復國國的
[00:09:43.900 --> 00:09:45.500]  曾經是復國國的
[00:09:45.500 --> 00:09:48.500]  不過被羅馬軍隊很快又毀滅了
[00:09:48.500 --> 00:09:51.300]  不過被羅馬軍隊很快就毀滅了
[00:09:51.300 --> 00:09:53.000]  講回這620年
[00:09:53.000 --> 00:09:56.500]  講回這620年
[00:09:56.500 --> 00:09:59.900]  他們日日念念不忘早日要復國
[00:09:59.900 --> 00:10:02.100]  他們日日念念不忘早日要復國
[00:10:02.100 --> 00:10:04.200]  誰不想要自己的國家
[00:10:04.200 --> 00:10:06.600]  誰不想要自己的國家
[00:10:06.600 --> 00:10:12.200]  但是耶穌並沒有掉進這個問題的語言陷阱裡面
[00:10:12.200 --> 00:10:15.400]  但是耶穌並沒有被這個語言所控制在裡面
[00:10:15.400 --> 00:10:16.900]  耶穌沒有直接回答這個問題
[00:10:16.900 --> 00:10:18.700]  耶穌沒有直接回答這個問題
[00:10:18.700 --> 00:10:21.300]  問耶穌日子 耶穌就是不回答日子
[00:10:21.300 --> 00:10:24.300]  你問耶穌日子 耶穌就不回答這個日子
[00:10:24.300 --> 00:10:26.200]  講回來
[00:10:26.200 --> 00:10:27.800]  如果我們回答這個問題的話
[00:10:27.800 --> 00:10:29.100]  如果我們回答這個問題的話
[00:10:29.100 --> 00:10:31.400]  我們就知道1948年以色列復國
[00:10:31.400 --> 00:10:34.000]  我們就知道以色列國是1948年復國
[00:10:34.000 --> 00:10:37.600]  如果由1948年復國向前推
[00:10:37.600 --> 00:10:39.300]  由大國的毀滅
[00:10:39.300 --> 00:10:42.200]  如果從1948年開始向前推
[00:10:42.200 --> 00:10:43.700]  由大國的毀滅
[00:10:43.700 --> 00:10:47.600]  前後有2534年
[00:10:47.600 --> 00:10:50.700]  期間有2534年
[00:10:50.700 --> 00:10:52.300]  讀下歷史的人都知道
[00:10:52.300 --> 00:10:53.500]  讀過歷史的人都知道
[00:10:53.500 --> 00:10:57.100]  一個國家的民族沒有了自己國家的話
[00:10:57.100 --> 00:10:59.700]  如果一個國家的民族沒有自己國家的話
[00:10:59.700 --> 00:11:01.300]  最多不夠三百年
[00:11:01.300 --> 00:11:02.800]  不可以再復國
[00:11:02.800 --> 00:11:04.400]  最多不可以超過三百年
[00:11:04.400 --> 00:11:05.400]  不可以再復國
[00:11:05.400 --> 00:11:07.300]  亡國2500多年都可以復國
[00:11:07.300 --> 00:11:10.100]  如果亡了2500多年還可以復國
[00:11:10.100 --> 00:11:11.600]  只有以色列
[00:11:11.600 --> 00:11:12.700]  只有以色列
[00:11:12.700 --> 00:11:13.900]  這個是例外
[00:11:13.900 --> 00:11:14.900]  這個是例外
[00:11:14.900 --> 00:11:18.400]  本來耶穌不是40天期間跟他們講天國的事
[00:11:18.400 --> 00:11:22.600]  本來不是耶穌40日期間跟他們講天國的事情
[00:11:22.600 --> 00:11:23.900]  如果有人
[00:11:23.900 --> 00:11:28.200]  有我們的長輩經常都呼我婆媽跟我們講同一件事
[00:11:28.200 --> 00:11:31.500]  如果有我們長輩天天跟你講同一件事情
[00:11:31.500 --> 00:11:32.800]  我們覺得很厭煩
[00:11:32.800 --> 00:11:33.700]  我們覺得很厭煩
[00:11:33.700 --> 00:11:35.100]  但其實對老人家來說
[00:11:35.100 --> 00:11:36.600]  這件事很重要很重要的
[00:11:36.600 --> 00:11:38.700]  但對老人家這個事情很重要很重要
[00:11:38.700 --> 00:11:40.300]  我還記得我小時候
[00:11:40.300 --> 00:11:41.400]  我記得我小時候的時候
[00:11:41.400 --> 00:11:43.900]  我婆婆在我出街的時候
[00:11:43.900 --> 00:11:45.100]  一定講一句話的
[00:11:45.100 --> 00:11:47.000]  我婆婆在我出街的時候
[00:11:47.000 --> 00:11:48.100]  一定跟我講一句話的
[00:11:48.100 --> 00:11:48.800]  芯仔啊
[00:11:48.800 --> 00:11:49.900]  多穿件衫啊
[00:11:49.900 --> 00:11:52.700]  芯仔
[00:11:52.700 --> 00:11:54.900]  芯仔
[00:11:54.900 --> 00:11:56.000]  小朋友的時候芯仔
[00:11:56.000 --> 00:11:56.900]  芯仔
[00:11:56.900 --> 00:11:57.800]  多穿衣服
[00:11:57.800 --> 00:11:58.700]  多穿衣服
[00:11:58.700 --> 00:11:59.700]  一定要多穿衣服
[00:11:59.700 --> 00:12:01.100]  記得早點回來
[00:12:01.100 --> 00:12:02.500]  記得早點回來
[00:12:02.500 --> 00:12:05.600]  這些婆婆媽媽的叮囑是非常重要的
[00:12:05.600 --> 00:12:07.800]  這個婆婆媽媽的叮囑是很重要的
[00:12:07.800 --> 00:12:11.300]  那耶穌其實經常講天國的事
[00:12:11.300 --> 00:12:13.300]  這個耶穌成天講天國的事情
[00:12:13.300 --> 00:12:14.600]  向門徒暗示什麼
[00:12:14.600 --> 00:12:16.200]  向門徒暗示什麼呢
[00:12:16.200 --> 00:12:18.900]  你們就是要參與天國的侍奉
[00:12:18.900 --> 00:12:20.500]  抗旨神的國
[00:12:20.500 --> 00:12:22.900]  你們就要參與天國的侍奉
[00:12:22.900 --> 00:12:24.300]  要擴展神的國
[00:12:24.300 --> 00:12:28.700]  你們的人生目標不要只放在自己的民族國家的復興裡面
[00:12:28.700 --> 00:12:33.700]  你們的人生目標不要只放在自己國家的復國復興裡面
[00:12:33.700 --> 00:12:36.600]  究竟我們國家什麼時候復國呢
[00:12:36.600 --> 00:12:38.300]  究竟我們國家什麼時候復國呢
[00:12:38.300 --> 00:12:40.100]  耶穌說是神的心意
[00:12:40.100 --> 00:12:41.900]  耶穌說這是神的心意
[00:12:41.900 --> 00:12:44.900]  日子時間是由神決定
[00:12:44.900 --> 00:12:46.900]  日子的時間是由神決定的
[00:12:46.900 --> 00:12:49.300]  那接著耶穌在第八節就提到
[00:12:49.300 --> 00:12:51.500]  門徒的人生使命
[00:12:51.500 --> 00:12:54.300]  那接著耶穌在第八節就提到
[00:12:54.300 --> 00:12:55.700]  門徒的人生使命
[00:12:55.700 --> 00:12:58.700]  簡單來講就是拓展天國的侍功
[00:12:58.700 --> 00:13:00.700]  簡單來講就是拓展天國的侍功
[00:13:00.700 --> 00:13:04.300]  好多搞差傳的學者就稱之為
[00:13:04.300 --> 00:13:07.300]  普世宣教使命
[00:13:07.300 --> 00:13:10.100]  好多搞差傳的學者就稱之為
[00:13:10.100 --> 00:13:13.300]  天國差傳的使命
[00:13:13.300 --> 00:13:16.300]  普世宣教使命
[00:13:16.300 --> 00:13:20.900]  好 耶穌首先提出天國侍功的範圍
[00:13:20.900 --> 00:13:23.500]  耶穌首先講到天國侍功的範圍
[00:13:23.500 --> 00:13:24.700]  由本地開始
[00:13:24.700 --> 00:13:25.700]  由本地開始
[00:13:25.700 --> 00:13:27.100]  本地就是耶路撒冷
[00:13:27.100 --> 00:13:28.100]  本地就是耶路撒冷
[00:13:28.100 --> 00:13:30.500]  耶路撒冷是屬於猶大省的
[00:13:30.500 --> 00:13:32.500]  耶路撒冷屬於猶大省的
[00:13:32.500 --> 00:13:34.500]  耶路撒冷猶太全地
[00:13:34.500 --> 00:13:36.100]  耶路撒冷猶太全地
[00:13:36.100 --> 00:13:37.300]  然後向外擴充
[00:13:37.300 --> 00:13:39.100]  向外擴充就是撒瑪利亞
[00:13:39.100 --> 00:13:40.300]  就是撒瑪利亞
[00:13:40.300 --> 00:13:42.300]  接著就到地極了
[00:13:42.300 --> 00:13:43.700]  接著就知道地極了
[00:13:43.700 --> 00:13:47.100]  當時的地極不在東邊、不在南邊、不在北邊
[00:13:47.100 --> 00:13:49.700]  當時地極不是東邊、不是南面、不是北面
[00:13:49.700 --> 00:13:52.500]  當時的人來說是在極西那裡
[00:13:52.500 --> 00:13:54.700]  當時人們講的是極西那邊
[00:13:54.700 --> 00:13:55.500]  西班牙
[00:13:55.500 --> 00:13:56.300]  西班牙
[00:13:56.300 --> 00:13:58.500]  保羅很想有個心願
[00:13:58.500 --> 00:14:00.700]  將福音帶到西班牙
[00:14:00.700 --> 00:14:01.700]  保羅有個心願
[00:14:01.700 --> 00:14:03.700]  就好想這個福音去帶到西班牙
[00:14:03.700 --> 00:14:05.100]  最終他是去不了的
[00:14:05.100 --> 00:14:06.300]  最終他是沒有去到的
[00:14:06.300 --> 00:14:09.100]  他最多就最遠去到羅馬這個地方
[00:14:09.100 --> 00:14:11.100]  最遠就去到羅馬這個地方
[00:14:11.100 --> 00:14:13.700]  如果以耶路撒冷為中心的話
[00:14:13.700 --> 00:14:15.500]  如果以耶路撒冷為中心的話
[00:14:15.500 --> 00:14:17.700]  將福音帶到去最西的地方
[00:14:17.700 --> 00:14:19.500]  我們將擴大到最西的地方
[00:14:19.500 --> 00:14:20.500]  去到西班牙
[00:14:20.500 --> 00:14:21.500]  去到西班牙
[00:14:21.500 --> 00:14:23.300]  在地圖上面
[00:14:23.300 --> 00:14:27.900]  在地圖上面就呈現從東南向西北的走向
[00:14:27.900 --> 00:14:31.500]  這個從地圖上就是從東南去向西北的一個走向
[00:14:31.500 --> 00:14:32.700]  我們打開小行書
[00:14:32.700 --> 00:14:34.500]  從第一章看到二十八章
[00:14:34.500 --> 00:14:36.100]  我們打開十讀前端
[00:14:36.100 --> 00:14:37.300]  從第一章看到第二十八章
[00:14:37.300 --> 00:14:41.300]  整個教會天國的發展都是朝著這個方向的
[00:14:41.300 --> 00:14:44.700]  整個天國的發展方向都是朝著這個方向的
[00:14:44.700 --> 00:14:46.700]  首先彼得建立了猶散教會
[00:14:46.700 --> 00:14:48.900]  首先彼得建立了耶路撒冷教會
[00:14:48.900 --> 00:14:52.700]  彼得有個同伴叫「匪利」
[00:14:52.700 --> 00:14:54.700]  彼得有個同伴叫「匪利」
[00:14:54.700 --> 00:14:57.700]  留意「匪利」和「匪力」是同一個音來的
[00:14:57.700 --> 00:14:59.700]  「匪利」跟「匪利」
[00:14:59.700 --> 00:15:02.500]  「匪力」和「匪力」是同一個字來的
[00:15:02.500 --> 00:15:04.100]  「匪利」跟「匪力」是同一個音
[00:15:04.100 --> 00:15:04.700]  沒錯了
[00:15:04.700 --> 00:15:06.300]  現在才知道了
[00:15:06.300 --> 00:15:10.300]  新約裡面小行書記載「匪力」和「匪利」兩個不同的人
[00:15:10.300 --> 00:15:13.100]  現在記載「匪力」跟「匪力」兩個不同的人
[00:15:13.100 --> 00:15:17.100]  我們的和合本翻譯的人不是中國人
[00:15:17.100 --> 00:15:19.300]  我們和合版翻譯的人不是中國人
[00:15:19.300 --> 00:15:21.300]  全部是西人宣教士
[00:15:21.300 --> 00:15:22.700]  全部都是西方的宣教士
[00:15:22.700 --> 00:15:26.100]  為了不想讀聖經的弟兄姊妹
[00:15:26.100 --> 00:15:26.100]  為了不想讀聖經的弟兄姊妹
[00:15:26.100 --> 00:15:26.100]  為了不想讀聖經的弟兄姊妹
[00:15:26.100 --> 00:15:26.100]  為了不想讀聖經的弟兄姊妹
[00:15:26.100 --> 00:15:26.100]  為了不想讀聖經的弟兄姊妹
[00:15:26.100 --> 00:15:26.100]  為了不想讀聖經的弟兄姊妹
[00:15:26.100 --> 00:15:26.100]  為了不想讀聖經的弟兄姊妹
[00:15:26.100 --> 00:15:44.100]  為了不想讀聖經的弟兄姊妹
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:15:44.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:15:44.100 --> 00:16:04.100]  所以讀史上有「匪力」和「匪利」兩個不同的人
[00:16:14.100 --> 00:16:38.100]  「聖靈打擊教會」
[00:16:38.100 --> 00:16:46.100]  教會被打擊的時候,名徒就四散
[00:16:46.100 --> 00:16:50.100]  其中有一批頂子妹去到安提阿
[00:16:50.100 --> 00:16:55.100]  有一批教徒就去到安提亞
