
[00:00:00.000 --> 00:00:02.000]  謝謝 我們再一次低頭禱告
[00:04:08.000 --> 00:04:09.000]  他仍然上班
[00:04:09.000 --> 00:04:11.000]  可以這樣說
[00:04:11.000 --> 00:04:13.000]  繼續上班
[00:04:13.000 --> 00:04:16.000]  繼續生活
[00:04:16.000 --> 00:04:18.000]  沒有任何改變
[00:04:18.000 --> 00:04:20.000]  好像在中間的四個月
[00:04:20.000 --> 00:04:24.000]  其實是沒有任何東西出現
[00:04:24.000 --> 00:04:26.000]  有時我們這樣看
[00:04:26.000 --> 00:04:28.000]  就知道後面尼希米記
[00:04:28.000 --> 00:04:29.000]  所發生的事情
[00:04:29.000 --> 00:04:30.000]  我們就知道
[00:04:30.000 --> 00:04:32.000]  真的做了一番大事
[00:04:32.000 --> 00:04:34.000]  但是如果你是置身其中
[00:04:34.000 --> 00:04:39.000]  你想像自己是尼希米的時候
[00:04:39.000 --> 00:04:41.000]  你肝腸寸斷
[00:04:41.000 --> 00:04:44.000]  傾心吐意的
[00:04:44.000 --> 00:04:45.000]  流淚哭泣的
[00:04:45.000 --> 00:04:48.000]  禁食苦求的
[00:04:48.000 --> 00:04:51.000]  但是一個星期過去
[00:04:51.000 --> 00:04:53.000]  兩個星期過去
[00:04:53.000 --> 00:04:54.000]  三個星期過去
[00:04:54.000 --> 00:04:55.000]  一個月過去
[00:04:55.000 --> 00:04:57.000]  兩個月過去
[00:04:57.000 --> 00:04:59.000]  三個月過去
[00:04:59.000 --> 00:05:03.000]  都沒有事情發生
[00:05:03.000 --> 00:05:05.000]  可能
[00:05:05.000 --> 00:05:07.000]  你心裏都可能
[00:05:07.000 --> 00:05:09.000]  很容易會想
[00:05:09.000 --> 00:05:12.000]  現實都是歸於現實
[00:05:12.000 --> 00:05:14.000]  人都要繼續生活
[00:05:14.000 --> 00:05:16.000]  工作都要繼續
[00:05:16.000 --> 00:05:18.000]  錢都要繼續賺
[00:05:18.000 --> 00:05:21.000]  是不是?
[00:05:21.000 --> 00:05:23.000]  那我
[00:05:23.000 --> 00:05:25.000]  眼淚又流過
[00:05:25.000 --> 00:05:28.000]  祈禱又祈過
[00:05:28.000 --> 00:05:30.000]  我還可以做些什麼呢?
[00:05:30.000 --> 00:05:32.000]  我覺得一個
[00:05:32.000 --> 00:05:34.000]  生於異地
[00:05:34.000 --> 00:05:37.000]  長於異鄉的人
[00:05:37.000 --> 00:05:39.000]  我很關心我的故鄉
[00:05:39.000 --> 00:05:41.000]  但是
[00:05:41.000 --> 00:05:44.000]  都似乎只能夠這樣
[00:05:44.000 --> 00:05:51.000]  很容易會有這種心態
[00:05:51.000 --> 00:05:53.000]  因為這個不是一個星期
[00:05:53.000 --> 00:05:54.000]  兩個星期
[00:05:54.000 --> 00:05:55.000]  已經過了一個月
[00:05:55.000 --> 00:05:56.000]  兩個月
[00:05:56.000 --> 00:05:58.000]  三個月都是這樣
[00:05:58.000 --> 00:05:59.000]  但是
[00:05:59.000 --> 00:06:01.000]  接下來所發生的事
[00:06:01.000 --> 00:06:02.000]  就是第四個月
[00:06:02.000 --> 00:06:06.000]  神的英韻就來臨了
[00:06:06.000 --> 00:06:08.000]  神的英韻就來臨了
[00:06:08.000 --> 00:06:09.000]  弟兄姊妹
[00:06:09.000 --> 00:06:13.000]  很容易我們都會落於一個這樣的情況
[00:06:13.000 --> 00:06:14.000]  我們的祈禱
[00:06:14.000 --> 00:06:16.000]  特別我們越是激情的祈禱
[00:06:16.000 --> 00:06:18.000]  越是迫切的呼求
[00:06:18.000 --> 00:06:19.000]  我們很想
[00:06:19.000 --> 00:06:21.000]  即時會見到有回應
[00:06:21.000 --> 00:06:24.000]  即時會有所
[00:06:24.000 --> 00:06:28.000]  見到神的工作的手已經開始
[00:06:28.000 --> 00:06:29.000]  因為
[00:06:29.000 --> 00:06:31.000]  我們都很想有些即時的反應
[00:06:31.000 --> 00:06:34.000]  不如我跟你聊天
[00:06:34.000 --> 00:06:36.000]  你是目無表情
[00:06:36.000 --> 00:06:37.000]  又不回答
[00:06:37.000 --> 00:06:39.000]  我都不知道你是否在聽
[00:06:39.000 --> 00:06:41.000]  那我都沒有忍的
[00:06:41.000 --> 00:06:42.000]  那
[00:06:42.000 --> 00:06:44.000]  祈禱如是
[00:06:44.000 --> 00:06:45.000]  那
[00:06:45.000 --> 00:06:48.000]  過了這麼久了
[00:06:48.000 --> 00:06:52.000]  我們都很想有神即時的回應
[00:06:52.000 --> 00:06:54.000]  但是你就知道
[00:06:54.000 --> 00:06:57.000]  神的回應很多時候不是即時的
[00:06:57.000 --> 00:06:59.000]  神的回應不是即時的
[00:06:59.000 --> 00:07:00.000]  坦白說
[00:07:00.000 --> 00:07:02.000]  這個妮曦米的回應
[00:07:02.000 --> 00:07:03.000]  已經快了
[00:07:03.000 --> 00:07:04.000]  四個月了
[00:07:04.000 --> 00:07:06.000]  可能在你來說
[00:07:06.000 --> 00:07:07.000]  有些事情是
[00:07:07.000 --> 00:07:08.000]  你求了我
[00:07:08.000 --> 00:07:09.000]  四個月了
[00:07:09.000 --> 00:07:10.000]  四年了
[00:07:10.000 --> 00:07:12.000]  可能十年了
[00:07:12.000 --> 00:07:15.000]  我仍然都在等
[00:07:15.000 --> 00:07:16.000]  是不是
[00:07:16.000 --> 00:07:19.000]  我為我的家人祈禱
[00:07:19.000 --> 00:07:22.000]  我在家裡是第一個人信主的
[00:07:22.000 --> 00:07:24.000]  我祈禱了十年
[00:07:24.000 --> 00:07:26.000]  我每晚為他們祈禱
[00:07:26.000 --> 00:07:27.000]  但是後來
[00:07:27.000 --> 00:07:29.000]  現在我們每個人都信主了
[00:07:29.000 --> 00:07:32.000]  但是我當中是不斷不斷地祈禱
[00:07:32.000 --> 00:07:35.000]  神的工作的時間
[00:07:35.000 --> 00:07:38.000]  當然是由神有去的時間
[00:07:38.000 --> 00:07:39.000]  我相信這一點
[00:07:39.000 --> 00:07:41.000]  每個人都明白的
[00:07:41.000 --> 00:07:42.000]  但是重點
[00:07:42.000 --> 00:07:43.000]  我相信就是說
[00:07:43.000 --> 00:07:45.000]  如果神的時間還沒有到的時候
[00:07:45.000 --> 00:07:47.000]  那又如何呢?
[00:07:47.000 --> 00:07:51.000]  我們要用什麼心態去準備呢?
[00:07:51.000 --> 00:07:54.000]  我想這一點更加重要
[00:07:54.000 --> 00:07:57.000]  每個人都知道神有神的時間
[00:07:57.000 --> 00:07:59.000]  我們神看一日如千年
[00:07:59.000 --> 00:08:00.000]  千年如一日的時候
[00:08:00.000 --> 00:08:02.000]  千年我也不知道去了哪裡
[00:08:02.000 --> 00:08:04.000]  所以沒有辦法
[00:08:04.000 --> 00:08:08.000]  但是重點不是神的時間
[00:08:08.000 --> 00:08:13.000]  重點是我用什麼態度去等候
[00:08:13.000 --> 00:08:14.000]  妮曦米算快了
[00:08:14.000 --> 00:08:15.000]  四個月了
[00:08:15.000 --> 00:08:18.000]  但是如果她想做些事情的時候
[00:08:18.000 --> 00:08:20.000]  四個月都心急如焚
[00:08:23.000 --> 00:08:25.000]  我記得我自己
[00:08:25.000 --> 00:08:29.000]  在出來傳道之前
[00:08:29.000 --> 00:08:31.000]  其實我沒有想過做傳道
[00:08:31.000 --> 00:08:32.000]  基本上
[00:08:32.000 --> 00:08:35.000]  但是有一次
[00:08:35.000 --> 00:08:39.000]  那時候我是跑大學之前
[00:08:39.000 --> 00:08:41.000]  差不多中學畢業
[00:08:41.000 --> 00:08:43.000]  在香港預科畢業之前
[00:08:43.000 --> 00:08:47.000]  我也和你們兄姊妹分享過
[00:08:47.000 --> 00:08:50.000]  有一個主修老師也影響我很深
[00:08:50.000 --> 00:08:53.000]  他問我
[00:08:53.000 --> 00:08:56.000]  你有沒有準備好呢?
[00:08:56.000 --> 00:08:59.000]  我相信這就是重點
[00:08:59.000 --> 00:09:01.000]  我那時候聽他這樣說
[00:09:01.000 --> 00:09:03.000]  是的,其實神未必呼召我去傳道
[00:09:03.000 --> 00:09:04.000]  那又如何呢?
[00:09:04.000 --> 00:09:06.000]  但是如果神要呼召我的時候
[00:09:06.000 --> 00:09:08.000]  我有沒有準備好呢?
[00:09:08.000 --> 00:09:11.000]  於是從那一刻開始
[00:09:11.000 --> 00:09:15.000]  我就計劃怎樣好好讀聖經
[00:09:15.000 --> 00:09:17.000]  怎樣去追求
[00:09:17.000 --> 00:09:19.000]  怎樣去認識神
[00:09:19.000 --> 00:09:21.000]  當然我之前也有
[00:09:21.000 --> 00:09:22.000]  但是我更加認真
[00:09:22.000 --> 00:09:24.000]  因為我想
[00:09:24.000 --> 00:09:27.000]  如果神沒有呼召我
[00:09:27.000 --> 00:09:29.000]  我也會在我的崗位做好
[00:09:29.000 --> 00:09:32.000]  但是如果神要呼召我
[00:09:32.000 --> 00:09:36.000]  我是準備好
[00:09:36.000 --> 00:09:38.000]  我是準備好
[00:09:38.000 --> 00:09:42.000]  當然教了很多年之後
[00:09:42.000 --> 00:09:44.000]  神才呼召我去傳道
[00:09:44.000 --> 00:09:47.000]  但是在整個歷程當中
[00:09:47.000 --> 00:09:49.000]  基本上
[00:09:49.000 --> 00:09:53.000]  神也給我好好準備
[00:09:53.000 --> 00:09:56.000]  我記得我在入庫拿讀神學院的時候
[00:09:56.000 --> 00:10:00.000]  那些神學書基本上我看過了
[00:10:00.000 --> 00:10:05.000]  不過是來學學怎樣寫英文寫出來
[00:10:05.000 --> 00:10:07.000]  但是在整個過程當中
[00:10:07.000 --> 00:10:11.000]  神是給我好好去準備
[00:10:11.000 --> 00:10:14.000]  弟兄姊妹那個重點不是說
[00:10:14.000 --> 00:10:15.000]  神何時應運
[00:10:15.000 --> 00:10:17.000]  重點是神未應運的時候
[00:10:17.000 --> 00:10:18.000]  我們有沒有準備
[00:10:18.000 --> 00:10:20.000]  後面你又看
[00:10:20.000 --> 00:10:21.000]  你就知道
[00:10:21.000 --> 00:10:24.000]  當妮曦米被皇問
[00:10:24.000 --> 00:10:26.000]  你為什麼面帶仇戎的時候
[00:10:26.000 --> 00:10:29.000]  當然第一反應是很害怕
[00:10:29.000 --> 00:10:33.000]  在皇帝面前苦口苦面
[00:10:33.000 --> 00:10:34.000]  殺頭都可以
[00:10:34.000 --> 00:10:37.000]  所以妮曦米的答案是很害怕
[00:10:37.000 --> 00:10:42.000]  她說願皇萬歲
[00:10:42.000 --> 00:10:45.000]  她的第一個反應是
[00:10:45.000 --> 00:10:46.000]  我甚懼怕
[00:10:46.000 --> 00:10:47.000]  然後她才說
[00:10:47.000 --> 00:10:48.000]  願皇萬歲
[00:10:48.000 --> 00:10:50.000]  我列祖所在的那城
[00:10:50.000 --> 00:10:52.000]  荒涼城門被火焚燒
[00:10:52.000 --> 00:10:53.000]  我豈能面無仇戎
[00:10:53.000 --> 00:10:56.000]  然後才氣定神閒地答出來
[00:10:56.000 --> 00:10:58.000]  但是她的第一反應是很害怕
[00:10:58.000 --> 00:10:59.000]  這個是正常的
[00:10:59.000 --> 00:11:01.000]  但是接下來
[00:11:01.000 --> 00:11:04.000]  皇就說你要求什麼
[00:11:04.000 --> 00:11:06.000]  於是妮曦米就馬上說
[00:11:06.000 --> 00:11:08.000]  我密討天上的神
[00:11:08.000 --> 00:11:09.000]  我對皇說
[00:11:09.000 --> 00:11:11.000]  僕人約在皇晚前
[00:11:11.000 --> 00:11:13.000]  蒙恩皇若喜歡求皇
[00:11:13.000 --> 00:11:15.000]  差遣我往猶大
[00:11:15.000 --> 00:11:17.000]  到我列祖墳墓所在的那城
[00:11:17.000 --> 00:11:20.000]  許我好重新建造
[00:11:20.000 --> 00:11:22.000]  從這個回應當中
[00:11:22.000 --> 00:11:23.000]  你就看到
[00:11:23.000 --> 00:11:28.000]  妮曦米是有準備的
[00:11:28.000 --> 00:11:30.000]  正如我剛才所說
[00:11:30.000 --> 00:11:33.000]  在她見不到神
[00:11:33.000 --> 00:11:34.000]  已經找她禱告的時候
[00:11:34.000 --> 00:11:37.000]  其實她已經做了心理準備
[00:11:37.000 --> 00:11:39.000]  你想想突然間毛澄澄
[00:11:39.000 --> 00:11:40.000]  如果她沒有準備
[00:11:40.000 --> 00:11:41.000]  毛澄澄
[00:11:41.000 --> 00:11:44.000]  神突然給她一個機會
[00:11:44.000 --> 00:11:45.000]  那個皇突然說
[00:11:45.000 --> 00:11:48.000]  你要我可以為你做什麼
[00:11:48.000 --> 00:11:50.000]  你可以求什麼的時候
[00:11:50.000 --> 00:11:52.000]  你不懂得回答
[00:11:52.000 --> 00:11:54.000]  是不是
[00:11:54.000 --> 00:11:55.000]  即時千頭萬緒
[00:11:55.000 --> 00:11:58.000]  我可以求皇什麼呢
[00:11:58.000 --> 00:12:00.000]  當她很有急才
[00:12:00.000 --> 00:12:02.000]  她即時密討完
[00:12:02.000 --> 00:12:03.000]  馬上懂得回答
[00:12:03.000 --> 00:12:05.000]  但是你看她回答什麼
[00:12:05.000 --> 00:12:06.000]  她不是說
[00:12:06.000 --> 00:12:09.000]  求神派一些護衛隊去
[00:12:09.000 --> 00:12:10.000]  保衛耶路撒冷
[00:12:10.000 --> 00:12:13.000]  或者求神撥一些錢去
[00:12:13.000 --> 00:12:16.000]  增加那裡的保安經費
[00:12:16.000 --> 00:12:17.000]  是不是
[00:12:17.000 --> 00:12:19.000]  不是
[00:12:19.000 --> 00:12:24.000]  她說求神差她回去重建
[00:12:24.000 --> 00:12:25.000]  當她說得出
[00:12:25.000 --> 00:12:28.000]  求神差我回去重建
[00:12:28.000 --> 00:12:30.000]  求皇差我回去重建的時候
[00:12:30.000 --> 00:12:33.000]  其實她已經想好了
[00:12:33.000 --> 00:12:37.000]  她要回去做省長
[00:12:37.000 --> 00:12:39.000]  這個答案
[00:12:39.000 --> 00:12:41.000]  絕對不是說
[00:12:41.000 --> 00:12:44.000]  即時密討完馬上答得出
[00:12:44.000 --> 00:12:47.000]  你想想是不是
[00:12:47.000 --> 00:12:50.000]  她不是回去考察
[00:12:50.000 --> 00:12:52.000]  她回去重建
[00:12:52.000 --> 00:12:54.000]  她重建後來就知道
[00:12:54.000 --> 00:12:57.000]  她拿了職位做省長
[00:12:57.000 --> 00:12:59.000]  所以皇問你要什麼重建的時候
[00:12:59.000 --> 00:13:01.000]  她已經想好了
[00:13:01.000 --> 00:13:05.000]  要木、要什麼
[00:13:05.000 --> 00:13:08.000]  有計劃
[00:13:08.000 --> 00:13:09.000]  正如我剛才所說
[00:13:09.000 --> 00:13:13.000]  不是神的時間
[00:13:13.000 --> 00:13:15.000]  我們可以決定
[00:13:15.000 --> 00:13:17.000]  但是在等待的過程
[00:13:17.000 --> 00:13:20.000]  我們有沒有預備
[00:13:20.000 --> 00:13:24.000]  我們要怎樣預備
[00:13:24.000 --> 00:13:26.000]  你起碼絕對有預備
[00:13:26.000 --> 00:13:27.000]  當她這樣回答的時候
[00:13:27.000 --> 00:13:32.000]  她心理上已經預定了
[00:13:32.000 --> 00:13:36.000]  她求神讓她成功在上一次討論當中
[00:13:36.000 --> 00:13:39.000]  其實她已經預備有所行動
[00:13:39.000 --> 00:13:41.000]  可能她求神讓她順利的時候
[00:13:41.000 --> 00:13:46.000]  她那時候還沒有詳細的計劃
[00:13:46.000 --> 00:13:48.000]  但是經過了四個月之後
[00:13:48.000 --> 00:13:51.000]  當皇一問的時候
[00:13:51.000 --> 00:13:56.000]  其實她已經計劃好要回去重建
[00:13:56.000 --> 00:14:00.000]  她已經計劃好要回去重建
[00:14:00.000 --> 00:14:02.000]  所以弟兄姊妹
[00:14:02.000 --> 00:14:06.000]  我們不是猜度神給你的禱告
[00:14:06.000 --> 00:14:08.000]  什麼時候應運
[00:14:08.000 --> 00:14:12.000]  當然你知道需要祈禱求神
[00:14:12.000 --> 00:14:16.000]  給你的禱告時可以應運
[00:14:16.000 --> 00:14:18.000]  你要有信心
[00:14:18.000 --> 00:14:20.000]  知道會不會成就
[00:14:20.000 --> 00:14:22.000]  但是在等候的過程
[00:14:22.000 --> 00:14:26.000]  我們不是什麼都不做
[00:14:26.000 --> 00:14:29.000]  我們是要預備
[00:14:29.000 --> 00:14:31.000]  你想神為你成就的事情
[00:14:31.000 --> 00:14:34.000]  你自己有沒有預備
[00:14:34.000 --> 00:14:36.000]  當神給你機會的時候
[00:14:36.000 --> 00:14:41.000]  你會不會即時迎難而上
[00:14:41.000 --> 00:14:44.000]  還是那時候還在
[00:14:44.000 --> 00:14:45.000]  那時候才開始想
[00:14:45.000 --> 00:14:47.000]  如果神要我這樣
[00:14:47.000 --> 00:14:48.000]  我要預備什麼
[00:14:48.000 --> 00:14:49.000]  要我預備什麼
[00:14:49.000 --> 00:14:50.000]  你明白嗎
[00:14:50.000 --> 00:14:53.000]  絕對已經不是這樣了
[00:14:53.000 --> 00:14:56.000]  在那個機會瞬間即逝
[00:14:56.000 --> 00:14:59.000]  那個皇帝一問完還在等你思考
[00:14:59.000 --> 00:15:05.000]  30分鐘後才回答
[00:15:05.000 --> 00:15:06.000]  當然沒有
[00:15:06.000 --> 00:15:09.000]  這是很即時的對答
[00:15:09.000 --> 00:15:11.000]  是不是
[00:15:11.000 --> 00:15:14.000]  然後你就知道
[00:15:14.000 --> 00:15:17.000]  你起碼已經想好要回去
[00:15:17.000 --> 00:15:19.000]  所以聖經說
[00:15:19.000 --> 00:15:21.000]  那時皇后坐在皇的旁邊
[00:15:21.000 --> 00:15:22.000]  皇問我說
[00:15:22.000 --> 00:15:24.000]  我去要多少日子
[00:15:24.000 --> 00:15:26.000]  什麼時候回來
[00:15:26.000 --> 00:15:27.000]  我就定了日期
[00:15:27.000 --> 00:15:29.000]  於是皇喜歡差遣我去
[00:15:29.000 --> 00:15:32.000]  其實這裡已經定了要回去重建
[00:15:32.000 --> 00:15:35.000]  他基本上是停職留身
[00:15:35.000 --> 00:15:37.000]  這樣回去重建
[00:15:37.000 --> 00:15:40.000]  他真的停職
[00:15:40.000 --> 00:15:45.000]  他做酒政是大官
[00:15:45.000 --> 00:15:48.000]  基本上
[00:15:48.000 --> 00:15:51.000]  你知道在任何古代宮廷
[00:15:51.000 --> 00:15:53.000]  中國也好外國也好
[00:15:53.000 --> 00:15:55.000]  最得權勢的就是
[00:15:55.000 --> 00:15:57.000]  可以經常見到皇帝的人
[00:15:57.000 --> 00:15:59.000]  以前中國的宦官
[00:15:59.000 --> 00:16:00.000]  外戚
[00:16:00.000 --> 00:16:03.000]  經常見到皇帝是最大勢力
[00:16:03.000 --> 00:16:06.000]  做酒政見到皇帝是很大勢力
[00:16:06.000 --> 00:16:10.000]  基本上人只要奉承他
[00:16:10.000 --> 00:16:14.000]  基本上不會和他作對
[00:16:14.000 --> 00:16:15.000]  在皇帝身邊的人
[00:16:15.000 --> 00:16:16.000]  只要受到人奉承
[00:16:16.000 --> 00:16:20.000]  不會被人挑剔
[00:16:20.000 --> 00:16:23.000]  但是他回去絕對是另一個世界
[00:16:23.000 --> 00:16:25.000]  後來你們看到就知道
[00:16:25.000 --> 00:16:29.000]  但他願意停職留身
[00:16:29.000 --> 00:16:30.000]  於是
[00:16:30.000 --> 00:16:34.000]  他想定了怎樣的時候
[00:16:34.000 --> 00:16:35.000]  他就說
[00:16:35.000 --> 00:16:38.000]  我又對皇說皇若喜歡
[00:16:38.000 --> 00:16:39.000]  求皇賜我詔書
[00:16:39.000 --> 00:16:41.000]  通知大河西的省長
[00:16:41.000 --> 00:16:44.000]  准我經過直到猶大
[00:16:44.000 --> 00:16:45.000]  第一
[00:16:45.000 --> 00:16:48.000]  我已經想定那條路是怎樣走
[00:16:48.000 --> 00:16:50.000]  所以他即時可以和皇說
[00:16:50.000 --> 00:16:53.000]  我要經過那裏讓我過去
[00:16:53.000 --> 00:16:55.000]  其實他過去不是一個人過去
[00:16:55.000 --> 00:16:57.000]  因為怕被人打劫
[00:16:57.000 --> 00:17:01.000]  他後面就說有御林軍護送他去
[00:17:01.000 --> 00:17:05.000]  所以他得到詔書可以批准走那條路
[00:17:05.000 --> 00:17:07.000]  又次詔書
[00:17:07.000 --> 00:17:11.000]  通知管理皇元臨的阿薩
[00:17:11.000 --> 00:17:13.000]  使他給我木料
[00:17:13.000 --> 00:17:19.000]  造屬殿營之樓之門的還樑和城牆
[00:17:19.000 --> 00:17:22.000]  與我自己的房屋使用的
[00:17:22.000 --> 00:17:23.000]  皇就允許我
[00:17:23.000 --> 00:17:26.000]  因我神師恩的手幫助我
[00:17:26.000 --> 00:17:29.000]  皇派了軍長和馬兵護送我
[00:17:29.000 --> 00:17:31.000]  我到了河西的省長那裏
[00:17:31.000 --> 00:17:33.000]  將皇的詔書交給他們
[00:17:33.000 --> 00:17:36.000]  這裏說得很簡單
[00:17:36.000 --> 00:17:43.000]  基本上求要木材
[00:17:43.000 --> 00:17:45.000]  要許可證
[00:17:45.000 --> 00:17:46.000]  可以通行證
[00:17:46.000 --> 00:17:47.000]  可以過去
[00:17:47.000 --> 00:17:52.000]  基本上就是要這些東西
[00:17:52.000 --> 00:17:54.000]  但是正如剛才所說
[00:17:54.000 --> 00:17:55.000]  他有計劃
[00:17:55.000 --> 00:17:57.000]  他知道怎樣做
[00:17:57.000 --> 00:18:01.000]  這裏也給我們一個反省
[00:18:01.000 --> 00:18:05.000]  神已經找了你的禱告
[00:18:05.000 --> 00:18:06.000]  給你有機會
[00:18:06.000 --> 00:18:09.000]  可能有些事你可以做
[00:18:09.000 --> 00:18:13.000]  但是你怎樣看神的供應呢?
[00:18:13.000 --> 00:18:17.000]  你怎樣看神的供應呢?
[00:18:17.000 --> 00:18:20.000]  神給你一些機會去做一些事
[00:18:20.000 --> 00:18:22.000]  但是你一個人做不完
[00:18:22.000 --> 00:18:23.000]  或者你一個人做不完
[00:18:23.000 --> 00:18:25.000]  或者你需要有某些資源
[00:18:25.000 --> 00:18:27.000]  才可以做得到
[00:18:27.000 --> 00:18:30.000]  你怎樣看神的供應呢?
[00:18:30.000 --> 00:18:33.000]  這是一個很實在的問題
[00:18:33.000 --> 00:18:35.000]  後來尼歇米就說
[00:18:35.000 --> 00:18:39.000]  王允準因我神的手施恩幫助我
[00:18:39.000 --> 00:18:41.000]  尼歇米就看到
[00:18:41.000 --> 00:18:43.000]  供應那些木材
[00:18:43.000 --> 00:18:46.000]  和他有那個詔書
[00:18:46.000 --> 00:18:47.000]  有那個通行證
[00:18:47.000 --> 00:18:49.000]  是神的供應
[00:18:49.000 --> 00:18:50.000]  事實上
[00:18:50.000 --> 00:18:52.000]  供應那些木材本身
[00:18:52.000 --> 00:18:55.000]  是非常之重要的
[00:18:55.000 --> 00:18:58.000]  他們因為要重建城牆
