
[00:00:00.000 --> 00:00:06.000]  今天要講的講題是《衝突與調解》
[00:05:01.000 --> 00:05:03.000]  他們會有一些變革
[00:05:03.000 --> 00:05:05.000]  究竟原因是什麼我們都知道
[00:05:05.000 --> 00:05:07.000]  其實我們每一個人真的有盲點
[00:05:07.000 --> 00:05:10.000]  因爲我們所知道的其實都有限
[00:05:10.000 --> 00:05:14.000]  當我們有這些情況出現的時候
[00:05:14.000 --> 00:05:17.000]  而雙方爭持不下的時候
[00:05:17.000 --> 00:05:22.000]  很容易就產生不同的異議
[00:05:22.000 --> 00:05:24.000]  這些異議可能是策略上面
[00:05:24.000 --> 00:05:26.000]  可能是管治上面
[00:05:26.000 --> 00:05:28.000]  甚至是教義上面
[00:05:28.000 --> 00:05:30.000]  所以試圖行轉的裏面
[00:05:30.000 --> 00:05:32.000]  同樣在這個教義上面
[00:05:32.000 --> 00:05:34.000]  都出現了不同的看法
[00:05:34.000 --> 00:05:36.000]  以至在耶路撒冷的裏面
[00:05:36.000 --> 00:05:39.000]  都要開大會來討論
[00:05:39.000 --> 00:05:43.000]  所以如果互相繼續有阻截的行動
[00:05:43.000 --> 00:05:45.000]  干擾的行動的時候
[00:05:45.000 --> 00:05:51.000]  衝突就會發生
[00:05:51.000 --> 00:05:54.000]  今天是在四章一至三節
[00:05:54.000 --> 00:05:56.000]  而上文是講到什麼呢
[00:05:56.000 --> 00:06:00.000]  上文是講到三章二十至二十一節
[00:06:00.000 --> 00:06:03.000]  講到我們是天上的國民
[00:06:03.000 --> 00:06:06.000]  我們要記得我們的角色
[00:06:06.000 --> 00:06:07.000]  我們的身份
[00:06:07.000 --> 00:06:09.000]  我們是天上的國民
[00:06:09.000 --> 00:06:12.000]  並且等候救主就是主耶穌基督
[00:06:12.000 --> 00:06:14.000]  從天上降臨
[00:06:14.000 --> 00:06:16.000]  這個很重要的
[00:06:16.000 --> 00:06:18.000]  因爲如果我們知道我們的身份
[00:06:18.000 --> 00:06:19.000]  我們的角色
[00:06:19.000 --> 00:06:24.000]  原來是我們是天上的國民
[00:06:24.000 --> 00:06:27.000]  這是一個很肯定的保證
[00:06:27.000 --> 00:06:32.000]  指示我們今天怎麼生活
[00:06:32.000 --> 00:06:34.000]  所以現在的生活
[00:06:34.000 --> 00:06:37.000]  是由對未來的認知推動的
[00:06:37.000 --> 00:06:38.000]  意思就是說
[00:06:38.000 --> 00:06:42.000]  今天我們坐在這裏的每一位基督徒
[00:06:42.000 --> 00:06:44.000]  我們的弟兄姊妹
[00:06:44.000 --> 00:06:47.000]  你對未來的認知是多少
[00:06:47.000 --> 00:06:49.000]  你認知的正不正確
[00:06:49.000 --> 00:06:52.000]  其實是在推動我們今天怎麼生活
[00:06:52.000 --> 00:06:54.000]  怎麼行事爲人
[00:06:54.000 --> 00:06:57.000]  既然我們是天上的公民
[00:06:57.000 --> 00:07:01.000]  我們的名字都在天上的公民冊上
[00:07:01.000 --> 00:07:05.000]  天國的王就是我們的神我們的主
[00:07:05.000 --> 00:07:09.000]  現在是一直一直和我們同在的
[00:07:09.000 --> 00:07:14.000]  教導我們怎麼過一個屬天的生活模式
[00:07:14.000 --> 00:07:20.000]  所以這段經文第一節
[00:07:20.000 --> 00:07:22.000]  頭上有一個"所以"的字
[00:07:22.000 --> 00:07:27.000]  所以保羅就命令我們
[00:07:27.000 --> 00:07:31.000]  要這樣在主的身邊站立得穩
[00:07:31.000 --> 00:07:34.000]  所以保羅就命令我們
[00:07:34.000 --> 00:07:38.000]  要這樣站立得穩
[00:07:38.000 --> 00:07:41.000]  要這樣靠主站立得穩
[00:07:41.000 --> 00:07:44.000]  要這樣站立得穩
[00:07:44.000 --> 00:07:48.000]  在一至九節裏面保羅用了
[00:07:48.000 --> 00:07:51.000]  八個命令詞語
[00:07:51.000 --> 00:07:54.000]  八個命令語氣的字
[00:07:54.000 --> 00:07:57.000]  來講到怎麼站立得穩
[00:07:57.000 --> 00:08:00.000]  今天我們只是講第一個命令
[00:08:00.000 --> 00:08:06.000]  第三節講到命令要幫助這兩位
[00:08:06.000 --> 00:08:09.000]  有衝突的姐妹解決不和
[00:08:09.000 --> 00:08:13.000]  令到團體是合一
[00:08:13.000 --> 00:08:17.000]  所以我會用幾點來和大家分享
[00:08:17.000 --> 00:08:25.000]  四個詩,羣體,衝突,幫助,共同的基礎
[00:08:25.000 --> 00:08:28.000]  保羅用了一句很長的說話
[00:08:28.000 --> 00:08:32.000]  來表揚菲律賓的弟兄姐妹
[00:08:32.000 --> 00:08:35.000]  我所親愛,所想念的弟兄們
[00:08:35.000 --> 00:08:39.000]  就是弟兄姐妹們,你們就是我的喜樂
[00:08:39.000 --> 00:08:43.000]  我的冠冕,我所親愛的弟兄
[00:08:43.000 --> 00:08:46.000]  你認爲這幅是一個什麼樣的圖畫?
[00:08:46.000 --> 00:08:49.000]  保羅和菲律賓教會的弟兄姐妹是怎麼樣的?
[00:08:49.000 --> 00:08:52.000]  你有沒有這樣去表揚
[00:08:52.000 --> 00:08:58.000]  或者稱讚九龍城朕信會這個羣體呢?
[00:08:58.000 --> 00:09:01.000]  保羅以他們爲驕傲
[00:09:01.000 --> 00:09:05.000]  以他們爲歡樂,以他們爲尊榮
[00:09:05.000 --> 00:09:10.000]  另外,這幾節的經文充滿了很多人
[00:09:10.000 --> 00:09:13.000]  如果你在這裏看,哇,這麼多人
[00:09:13.000 --> 00:09:17.000]  弟兄姐妹,有阿蝶,這些是名字
[00:09:17.000 --> 00:09:23.000]  秦都姬,你者真實同父一厄的這個人
[00:09:23.000 --> 00:09:26.000]  這兩個女人,隔壁面
[00:09:26.000 --> 00:09:29.000]  還有其餘和我一同做工的
[00:09:29.000 --> 00:09:32.000]  哇,這裏真是充滿了人
[00:09:32.000 --> 00:09:34.000]  這就是羣體
[00:09:34.000 --> 00:09:38.000]  教會就是充滿人的羣體
[00:09:38.000 --> 00:09:40.000]  在城朕的場景
[00:09:40.000 --> 00:09:45.000]  當我們看到每個星期的程序表的第一頁
[00:09:45.000 --> 00:09:47.000]  哇,那裏有很多人名
[00:09:47.000 --> 00:09:49.000]  很多童工
[00:09:49.000 --> 00:09:52.000]  我們教會也有很多的執事
[00:09:52.000 --> 00:09:56.000]  部長,部員,成長班的弟兄姐妹
[00:09:56.000 --> 00:09:59.000]  有導師,有財經組長,有職員
[00:09:59.000 --> 00:10:01.000]  女傳導會有很多姐妹
[00:10:01.000 --> 00:10:06.000]  司職人員,聯誼部的司士,關僱部的關僱大使
[00:10:06.000 --> 00:10:11.000]  和我們一起勾鍋衆戰的我們後面的司班員
[00:10:11.000 --> 00:10:17.000]  有Daniel,有Amy,有受訪傳導
[00:10:17.000 --> 00:10:20.000]  和剛纔領師的文心弟兄
[00:10:20.000 --> 00:10:24.000]  又有男星小組等等
[00:10:24.000 --> 00:10:29.000]  還有你們每一個,樓下的每一個弟兄姐妹
[00:10:29.000 --> 00:10:31.000]  親愛的弟兄姐妹
[00:10:31.000 --> 00:10:35.000]  你們都是一起與神同工的
[00:10:35.000 --> 00:10:38.000]  我們要好好珍惜這個羣體
[00:10:38.000 --> 00:10:42.000]  我們要好好珍惜弟兄姐妹
[00:10:42.000 --> 00:10:47.000]  但是今天我們這個世代是一個什麼世代呢
[00:10:47.000 --> 00:10:49.000]  是高舉個人主義的世代
[00:10:49.000 --> 00:10:51.000]  我們說Me Generation
[00:10:51.000 --> 00:10:56.000]  Me 世代,Me,Me,Me,Me,我,我,我,我
[00:10:56.000 --> 00:10:59.000]  但是基督徒不可能只是Me
[00:10:59.000 --> 00:11:02.000]  不可能是一個獨行俠
[00:11:02.000 --> 00:11:04.000]  不可能是一個單打獨鬥的情況
[00:11:04.000 --> 00:11:08.000]  因爲耶穌在世界上的生活都不是這樣
[00:11:08.000 --> 00:11:12.000]  我BB仔已經回教會了
[00:11:12.000 --> 00:11:15.000]  我從小就回教會參加聚會
[00:11:15.000 --> 00:11:19.000]  間中我都會有一些不同的侍奉
[00:11:19.000 --> 00:11:22.000]  哪怕都是很簡單的侍奉
[00:11:22.000 --> 00:11:25.000]  我年輕的時候就自己和自己講
[00:11:25.000 --> 00:11:27.000]  自己和自己講
[00:11:27.000 --> 00:11:29.000]  教會那麼多人
[00:11:29.000 --> 00:11:33.000]  又那麼人制又那麼複雜
[00:11:33.000 --> 00:11:37.000]  全時間侍奉就千萬不要找我
[00:11:37.000 --> 00:11:40.000]  其他侍奉沒問題的
[00:11:40.000 --> 00:11:43.000]  不過神真的休我一脈
[00:11:43.000 --> 00:11:46.000]  竟然呼召我走上全時間侍奉的路
[00:11:46.000 --> 00:11:49.000]  走到今天
[00:11:49.000 --> 00:11:52.000]  當時神呼召我
[00:11:52.000 --> 00:11:56.000]  而我就說究竟我的生命
[00:11:56.000 --> 00:12:01.000]  可以投資在哪裏呢
[00:12:01.000 --> 00:12:04.000]  可以投資在哪裏呢
[00:12:04.000 --> 00:12:07.000]  我的一生可以投資在哪裏呢
[00:12:07.000 --> 00:12:10.000]  我就這樣去答神
[00:12:10.000 --> 00:12:16.000]  神啊我願意把我的生命投資在神的國裏
[00:12:16.000 --> 00:12:19.000]  好像今天的閱詩所講的
[00:12:19.000 --> 00:12:25.000]  求我的一生被主使用並事上尋見你
[00:12:25.000 --> 00:12:31.000]  願作你僕人事主一生不枉過
[00:12:31.000 --> 00:12:35.000]  眨下眼就已經幾十年了
[00:12:35.000 --> 00:12:38.000]  就像成燈眨下眼就八十三年了
[00:12:38.000 --> 00:12:40.000]  時間真的很快過的
[00:12:40.000 --> 00:12:42.000]  今天弟兄姊妹
[00:12:42.000 --> 00:12:45.000]  你要把你的生命投資在哪裏
[00:12:45.000 --> 00:12:49.000]  你可以跟神說
[00:12:49.000 --> 00:12:52.000]  當然在這些年間的裏面
[00:12:52.000 --> 00:12:53.000]  在信仰羣體
[00:12:53.000 --> 00:12:57.000]  我不單止認識了無數的忠心的侍奉者
[00:12:57.000 --> 00:13:00.000]  更加在他們的身上
[00:13:00.000 --> 00:13:03.000]  我見到神的作爲
[00:13:03.000 --> 00:13:07.000]  甚至我見到一些羣體有復興
[00:13:07.000 --> 00:13:09.000]  我見到聖靈的工作
[00:13:09.000 --> 00:13:11.000]  這個叫我驚訝不已
[00:13:11.000 --> 00:13:13.000]  大開眼界
[00:13:13.000 --> 00:13:15.000]  很多忠心的執事
[00:13:15.000 --> 00:13:17.000]  很多忠心的導師
[00:13:17.000 --> 00:13:19.000]  很多忠心的弟兄姊妹
[00:13:19.000 --> 00:13:23.000]  一起的並肩作戰
[00:13:23.000 --> 00:13:26.000]  一起的聯羣結隊
[00:13:26.000 --> 00:13:29.000]  來參與神國的事情
[00:13:29.000 --> 00:13:31.000]  讓我大開眼界
[00:13:31.000 --> 00:13:34.000]  豐富了我的人生
[00:13:34.000 --> 00:13:38.000]  透過侍奉我更認識神
[00:13:38.000 --> 00:13:40.000]  更認識自己
[00:13:40.000 --> 00:13:43.000]  更認識人
[00:13:43.000 --> 00:13:50.000]  去操練什麼叫做信望愛的生活
[00:13:50.000 --> 00:13:51.000]  沒錯
[00:13:51.000 --> 00:13:53.000]  人生都是有艱難
[00:13:53.000 --> 00:13:56.000]  但是當我回望的時候
[00:13:56.000 --> 00:13:57.000]  有很多的學習
[00:13:57.000 --> 00:13:59.000]  有很多的提醒
[00:13:59.000 --> 00:14:04.000]  讓我自己的生命更加成長成熟
[00:14:04.000 --> 00:14:08.000]  信仰羣體是神給我們的一份禮物
[00:14:08.000 --> 00:14:11.000]  是一羣被神呼叫出來
[00:14:11.000 --> 00:14:13.000]  歸屬主耶穌基督的人
[00:14:13.000 --> 00:14:16.000]  這個就是教會的意思
[00:14:16.000 --> 00:14:19.000]  我們在其中要珍惜
[00:14:19.000 --> 00:14:20.000]  弟兄姊妹
[00:14:20.000 --> 00:14:22.000]  今天你可以在這裏
[00:14:22.000 --> 00:14:24.000]  一起去敬拜神
[00:14:24.000 --> 00:14:25.000]  我們要珍惜
[00:14:25.000 --> 00:14:26.000]  我們要歡呼
[00:14:26.000 --> 00:14:28.000]  我們要慶祝
[00:14:28.000 --> 00:14:30.000]  我們在地上
[00:14:30.000 --> 00:14:33.000]  在預演天上的一幕
[00:14:33.000 --> 00:14:38.000]  屆時主再來的時候
[00:14:38.000 --> 00:14:40.000]  各國各族各方各民
[00:14:40.000 --> 00:14:42.000]  都要一起去敬拜
[00:14:42.000 --> 00:14:43.000]  萬王之王
[00:14:43.000 --> 00:14:44.000]  萬主之主
[00:14:44.000 --> 00:14:47.000]  我相信屆時那個羣體
[00:14:47.000 --> 00:14:49.000]  陣營更厲害
[00:14:49.000 --> 00:14:52.000]  更加壯觀
[00:14:52.000 --> 00:14:53.000]  又或者我們在這裏
[00:14:53.000 --> 00:14:55.000]  可以反思一下
[00:14:55.000 --> 00:14:58.000]  今天的信仰羣體
[00:14:58.000 --> 00:15:00.000]  我們會不會因爲其他人
[00:15:00.000 --> 00:15:03.000]  和我們有不同的意見的時候
[00:15:03.000 --> 00:15:05.000]  我們就和他割席呢
[00:15:05.000 --> 00:15:07.000]  我們就unfriend他呢
[00:15:07.000 --> 00:15:10.000]  又或者會不會因爲其他人
[00:15:10.000 --> 00:15:12.000]  說了一些你不想聽的東西
[00:15:12.000 --> 00:15:14.000]  心裏就記住他
[00:15:14.000 --> 00:15:15.000]  認住他
[00:15:15.000 --> 00:15:18.000]  在背後說壞他
[00:15:18.000 --> 00:15:19.000]  或者排斥他呢
[00:15:19.000 --> 00:15:21.000]  又會不會因爲弟兄姊妹
[00:15:21.000 --> 00:15:22.000]  在侍奉的裏面
[00:15:22.000 --> 00:15:25.000]  真的有一些錯失
[00:15:25.000 --> 00:15:28.000]  就在背後來貶低他呢
[00:15:28.000 --> 00:15:29.000]  說他是非呢
[00:15:29.000 --> 00:15:31.000]  當然在侍奉的當中
[00:15:31.000 --> 00:15:36.000]  我們都需要有人來提點的
[00:15:36.000 --> 00:15:39.000]  要來提醒他的
[00:15:39.000 --> 00:15:41.000]  但是是不是一些人生的攻擊呢
[00:15:41.000 --> 00:15:43.000]  去針對呢
[00:15:43.000 --> 00:15:44.000]  會不會因爲弟兄姊妹
[00:15:44.000 --> 00:15:46.000]  有軟弱不足的時候
[00:15:46.000 --> 00:15:48.000]  我們在背後用不堪入耳的說話
[00:15:48.000 --> 00:15:50.000]  來傷害他呢
[00:15:50.000 --> 00:15:51.000]  弟兄姊妹要知道
[00:15:51.000 --> 00:15:52.000]  你所傷害的
[00:15:52.000 --> 00:15:53.000]  你所排斥的
[00:15:53.000 --> 00:15:54.000]  你所貶低的
[00:15:54.000 --> 00:15:55.000]  你所憎恨的
[00:15:55.000 --> 00:15:57.000]  你所非議的
[00:15:57.000 --> 00:15:59.000]  是什麼人呢
[00:15:59.000 --> 00:16:01.000]  那個原來是神創造的
[00:16:01.000 --> 00:16:03.000]  是有神的形象的
[00:16:03.000 --> 00:16:06.000]  是神已經在基督裏面接納他
[00:16:06.000 --> 00:16:09.000]  以及已經與他復活的
[00:16:09.000 --> 00:16:12.000]  是耶穌基督在十字架爲他死的
[00:16:12.000 --> 00:16:13.000]  他的名冊
[00:16:13.000 --> 00:16:16.000]  是在生命冊上面的
[00:16:16.000 --> 00:16:17.000]  和你一樣的
[00:16:17.000 --> 00:16:25.000]  所以保羅在表揚菲勒比的弟兄姊妹之後
[00:16:25.000 --> 00:16:27.000]  隨即就命令
[00:16:27.000 --> 00:16:29.000]  隨即就命令什麼呢
[00:16:29.000 --> 00:16:35.000]  命令你們要這樣站穩在主裏面
[00:16:35.000 --> 00:16:36.000]  親愛的
[00:16:36.000 --> 00:16:38.000]  你們要這樣站穩
[00:16:38.000 --> 00:16:40.000]  怎麼站穩呢
[00:16:40.000 --> 00:16:42.000]  然後第二節
[00:16:42.000 --> 00:16:47.000]  我勸友阿蝶 我勸秦都機
[00:16:47.000 --> 00:16:49.000]  這個勸字出現了兩次
[00:16:49.000 --> 00:16:51.000]  所以看到保羅很中立
[00:16:51.000 --> 00:16:53.000]  保羅不只是勸一個
[00:16:53.000 --> 00:16:54.000]  而是兩個都勸
[00:16:54.000 --> 00:16:57.000]  所謂一條鎖匙敲不響
[00:16:57.000 --> 00:16:58.000]  是吧
[00:16:58.000 --> 00:17:00.000]  兩條鎖匙才能敲響
[00:17:00.000 --> 00:17:04.000]  保羅勸這兩個人都需要有責任
[00:17:04.000 --> 00:17:06.000]  來採取主動去做一些事情
[00:17:06.000 --> 00:17:08.000]  怎麼站穩呢
[00:17:08.000 --> 00:17:09.000]  爲了什麼事
[00:17:09.000 --> 00:17:13.000]  保羅這麼嚴重 這麼正宗來勸他們
[00:17:13.000 --> 00:17:15.000]  發生了什麼事
[00:17:15.000 --> 00:17:18.000]  究竟怎麼站穩呢
[00:17:18.000 --> 00:17:20.000]  首先我們問問
[00:17:20.000 --> 00:17:23.000]  誰叫友阿蝶
[00:17:23.000 --> 00:17:25.000]  誰叫秦都機
[00:17:25.000 --> 00:17:27.000]  究竟他們是什麼單位
[00:17:27.000 --> 00:17:28.000]  他們做了什麼
[00:17:28.000 --> 00:17:31.000]  不過聖經沒有怎麼說
[00:17:31.000 --> 00:17:34.000]  不過來看看這兩個人的名字的意思
[00:17:34.000 --> 00:17:35.000]  是什麼意思
[00:17:35.000 --> 00:17:38.000]  友阿蝶這個名字的意思
[00:17:38.000 --> 00:17:40.000]  是美好的道路
[00:17:40.000 --> 00:17:42.000]  秦都機這個名字的意思
[00:17:42.000 --> 00:17:44.000]  就是美好的交往
[00:17:44.000 --> 00:17:48.000]  美好的巧遇
[00:17:48.000 --> 00:17:51.000]  似乎這個名字都很美好
[00:17:51.000 --> 00:17:54.000]  就是美好的有來有往
[00:17:54.000 --> 00:17:55.000]  好來好去
[00:17:55.000 --> 00:17:57.000]  不過現在呢
[00:17:57.000 --> 00:17:59.000]  就沒有來沒有往
[00:17:59.000 --> 00:18:01.000]  不和不合
[00:18:01.000 --> 00:18:02.000]  他們是誰呢
[00:18:02.000 --> 00:18:04.000]  聖經沒有提到他們的資料
[00:18:04.000 --> 00:18:08.000]  但是他們說他在教會里面
[00:18:08.000 --> 00:18:12.000]  是擔任過重要的領導職務的
[00:18:12.000 --> 00:18:15.000]  說他是當時的女執事
[00:18:15.000 --> 00:18:18.000]  他們的家可能是當時的聚會點
[00:18:18.000 --> 00:18:23.000]  要知道菲律賓教會是誰第一個信耶穌的
[00:18:23.000 --> 00:18:27.000]  就是買紫色布的那個女底牙
[00:18:27.000 --> 00:18:32.000]  他和一家成爲菲律賓最早期的基督徒
[00:18:32.000 --> 00:18:35.000]  而友阿蝶和秦都機
[00:18:35.000 --> 00:18:40.000]  可能就是這一幫最早期的一批信徒
[00:18:40.000 --> 00:18:43.000]  他們曾經一起團結
[00:18:43.000 --> 00:18:44.000]  並肩作戰
[00:18:44.000 --> 00:18:48.000]  和保羅一起的肩負傳福音的任務
[00:18:48.000 --> 00:18:50.000]  但是現在有一些不爲人知的事情
[00:18:50.000 --> 00:18:52.000]  讓他們彼此不和
[00:18:52.000 --> 00:18:54.000]  兩人之間的衝突
[00:18:54.000 --> 00:18:57.000]  已經威脅到破壞整體的團結
[00:18:57.000 --> 00:18:59.000]  產生不良的影響
[00:18:59.000 --> 00:19:01.000]  事態嚴重了
[00:19:01.000 --> 00:19:03.000]  他們之間的不和不合
[00:19:03.000 --> 00:19:05.000]  本質是什麼呢
[00:19:05.000 --> 00:19:07.000]  在教育上?
[00:19:07.000 --> 00:19:09.000]  在倫理道德上?
[00:19:09.000 --> 00:19:11.000]  在教會事宮的策略上?
[00:19:11.000 --> 00:19:13.000]  在個人的承建上?
[00:19:13.000 --> 00:19:14.000]  在權力上?
[00:19:14.000 --> 00:19:15.000]  在財務上?
[00:19:15.000 --> 00:19:16.000]  在誠信上?
[00:19:16.000 --> 00:19:18.000]  是什麼呢?
[00:19:18.000 --> 00:19:20.000]  聖經沒有說
[00:19:20.000 --> 00:19:22.000]  但是令保羅很憂心的
[00:19:22.000 --> 00:19:24.000]  不是他這兩個人
[00:19:24.000 --> 00:19:26.000]  爲了什麼問題來爭論
[00:19:26.000 --> 00:19:29.000]  而是因爲他們的爭論和衝突
[00:19:29.000 --> 00:19:31.000]  應該是不小的了
[00:19:31.000 --> 00:19:35.000]  將分裂的種子引進了教會
[00:19:35.000 --> 00:19:38.000]  可能我們仍然想問
[00:19:38.000 --> 00:19:40.000]  究竟發生什麼事呢?
[00:19:40.000 --> 00:19:41.000]  這麼大件事
[00:19:41.000 --> 00:19:43.000]  沒有說
[00:19:43.000 --> 00:19:45.000]  《化學聖經》作者
[00:19:45.000 --> 00:19:47.000]  在這裏是留白
[00:19:47.000 --> 00:19:48.000]  讓我們每一個人
[00:19:48.000 --> 00:19:50.000]  可以反思一下
[00:19:50.000 --> 00:19:54.000]  將發生在我們身上的情節填進去
[00:19:54.000 --> 00:19:57.000]  是結黨?
[00:19:57.000 --> 00:19:58.000]  是紛爭?
[00:19:58.000 --> 00:19:59.000]  是嫉妒?
[00:19:59.000 --> 00:20:01.000]  是搬弄是非?
[00:20:01.000 --> 00:20:03.000]  是貪圖虛浮的榮耀?
[00:20:03.000 --> 00:20:05.000]  是正義感?
[00:20:05.000 --> 00:20:07.000]  是追求自己的事?
[00:20:07.000 --> 00:20:09.000]  是自己的自尊?
[00:20:09.000 --> 00:20:12.000]  沒有將這個羣體
[00:20:12.000 --> 00:20:14.000]  放在考慮之列呢?
[00:20:14.000 --> 00:20:16.000]  這一切一切一切
[00:20:16.000 --> 00:20:18.000]  都是與耶穌基督的
[00:20:18.000 --> 00:20:19.000]  自我犧牲
[00:20:19.000 --> 00:20:22.000]  謙卑淳服的僕人態度
[00:20:22.000 --> 00:20:24.000]  背道而馳
[00:20:25.000 --> 00:20:28.000]  保羅在這裏很強烈地
[00:20:28.000 --> 00:20:30.000]  勸譽
[00:20:30.000 --> 00:20:31.000]  尤阿蝶
[00:20:31.000 --> 00:20:33.000]  秦都基
[00:20:33.000 --> 00:20:37.000]  要在主裏同心
[00:20:37.000 --> 00:20:39.000]  這個"要同心"這個字
[00:20:39.000 --> 00:20:42.000]  在菲律賓書出現了十次
[00:20:42.000 --> 00:20:44.000]  比起其他書卷
[00:20:44.000 --> 00:20:46.000]  多得很多
[00:20:46.000 --> 00:20:48.000]  這個詞
[00:20:48.000 --> 00:20:51.000]  同時是講到理性
[00:20:51.000 --> 00:20:52.000]  感情
[00:20:52.000 --> 00:20:53.000]  意志
[00:20:53.000 --> 00:20:55.000]  和行動
[00:20:55.000 --> 00:20:59.000]  就是講到人的態度
