
[00:00:00.000 --> 00:00:04.120]  早晨,歡迎大家來到十教基督教會
[00:02:01.440 --> 00:02:04.800]  因為當時菲律賓教會差派了他們一個弟兄
[00:02:04.800 --> 00:02:06.240]  叫做爾巴忽提
[00:02:06.240 --> 00:02:11.120]  把一些款項和關心交給保羅
[00:02:11.120 --> 00:02:15.440]  爾巴忽提也在羅馬照顧保羅獄中的生活
[00:02:15.440 --> 00:02:18.040]  甚至他之後因為勞累而病倒
[00:02:18.040 --> 00:02:19.520]  幾乎要死
[00:02:19.520 --> 00:02:22.760]  後來夢想而憐憫 得以痊癒
[00:02:22.760 --> 00:02:27.120]  保羅決定將爾巴忽提打發回菲律賓教會
[00:02:27.120 --> 00:02:29.240]  他也寫了菲律賓書
[00:02:29.240 --> 00:02:33.880]  可以透過這封信向菲律賓教會的信徒致謝
[00:02:33.880 --> 00:02:38.080]  第二個原因是保羅透過爾巴忽提
[00:02:38.080 --> 00:02:40.240]  他知道菲律賓教會面對一些問題
[00:02:40.240 --> 00:02:43.720]  所以他給了他們一些提醒
[00:02:43.720 --> 00:02:46.760]  雖然這些問題不算是十分嚴重
[00:02:46.760 --> 00:02:50.400]  但是保羅也特意在信中作出提醒
[00:02:50.400 --> 00:02:53.480]  問題主要有兩個
[00:02:53.480 --> 00:02:57.680]  第一個就是菲律賓教會當時受著猶太主義
[00:02:57.680 --> 00:03:00.680]  一些割禮派的異端影響
[00:03:00.680 --> 00:03:05.000]  所以保羅不斷強調基督的福音
[00:03:05.000 --> 00:03:08.160]  強調清義是靠著耶穌基督
[00:03:08.160 --> 00:03:10.720]  他提醒菲律賓教會要防備犬類
[00:03:10.720 --> 00:03:14.160]  防備那些妄自行割
[00:03:14.160 --> 00:03:16.120]  而第二個問題就是
[00:03:16.120 --> 00:03:19.080]  他們的會眾之間有失和的現象
[00:03:19.080 --> 00:03:20.880]  當中特別提到兩個人
[00:03:20.880 --> 00:03:24.000]  一個叫友亞的 一個叫巡都基
[00:03:24.000 --> 00:03:26.640]  他勸這兩個姊妹要在主裡面同心
[00:03:26.640 --> 00:03:31.600]  也希望其他會眾幫助他們
[00:03:31.600 --> 00:03:33.000]  我們要留意寫作背景
[00:03:33.000 --> 00:03:35.600]  因為它可以幫助我們更加清楚
[00:03:35.600 --> 00:03:40.040]  更加準確地解讀保羅的勸勉
[00:03:40.040 --> 00:03:42.800]  雖然保羅提及到割禮派的異端
[00:03:42.800 --> 00:03:44.480]  和會眾間的失和
[00:03:44.480 --> 00:03:45.480]  但是整體來說
[00:03:45.480 --> 00:03:49.400]  菲律賓教會是一間屬靈上非常健康的教會
[00:03:49.400 --> 00:03:52.840]  保羅提到他們同心合意的興旺福音
[00:03:52.840 --> 00:03:56.560]  他們有關懷保羅 經常為他祈禱
[00:03:56.560 --> 00:04:00.120]  他們也樂意為天國擴展去奉獻
[00:04:00.120 --> 00:04:02.720]  他們似乎在真理和道德上
[00:04:02.720 --> 00:04:05.520]  沒有任何大的問題
[00:04:05.520 --> 00:04:08.240]  然而即使是一間如此健康的教會
[00:04:08.240 --> 00:04:10.920]  仍然有他們的屬靈隱憂
[00:04:10.920 --> 00:04:14.480]  我們要想想我們這間初生的嬰兒教會
[00:04:14.480 --> 00:04:17.080]  我們會不會也有屬於我們這個時代
[00:04:17.080 --> 00:04:21.760]  這個境況的屬靈隱憂呢
[00:04:21.760 --> 00:04:24.200]  好了 我們進入今天的經文
[00:04:24.200 --> 00:04:27.240]  剛才Jacqueline已經幫我們讀過這五節的經文
[00:04:27.240 --> 00:04:29.680]  如果我問你 就這樣看這五節的經文
[00:04:29.680 --> 00:04:31.200]  你選一個主題
[00:04:31.200 --> 00:04:33.320]  你覺得這五節經文的主題是什麼
[00:04:33.320 --> 00:04:35.400]  你會怎樣去回答呢
[00:04:35.400 --> 00:04:36.880]  可能你要回答 我知道
[00:04:36.880 --> 00:04:38.480]  一定是合一
[00:04:38.480 --> 00:04:39.880]  因為你看看第二節
[00:04:39.880 --> 00:04:41.720]  意志相同 愛心相同
[00:04:41.720 --> 00:04:43.760]  一致的心思 一致的想法
[00:04:43.760 --> 00:04:45.120]  重複了四次
[00:04:45.120 --> 00:04:47.160]  合一這個主題很明顯
[00:04:47.160 --> 00:04:49.240]  三字五節說不要自私
[00:04:49.240 --> 00:04:50.720]  不要貪圖虛榮
[00:04:50.720 --> 00:04:53.760]  那些是達致合一的方法
[00:04:53.760 --> 00:04:55.560]  這個是答案一
[00:04:55.560 --> 00:04:57.400]  可能有個答案二就是說
[00:04:57.400 --> 00:04:59.040]  主題是謙卑
[00:04:59.040 --> 00:05:01.560]  雖然謙卑在這五節經文之中
[00:05:01.560 --> 00:05:03.600]  只是出現了一次
[00:05:03.600 --> 00:05:06.320]  但是前後不自私自利
[00:05:06.320 --> 00:05:08.080]  看別人比自己強
[00:05:08.080 --> 00:05:09.840]  不要單顧自己的事
[00:05:09.840 --> 00:05:11.800]  都是在說謙卑
[00:05:11.800 --> 00:05:13.480]  更重要的是第五節
[00:05:13.480 --> 00:05:14.720]  以基督的心為心
[00:05:14.720 --> 00:05:16.160]  然後冒號
[00:05:16.160 --> 00:05:18.880]  冒號之後就是彌賽亞之師
[00:05:18.880 --> 00:05:20.960]  說到基督怎樣倒空自己
[00:05:20.960 --> 00:05:22.840]  怎樣謙卑自己
[00:05:22.840 --> 00:05:24.720]  所以連同前後
[00:05:24.720 --> 00:05:26.280]  很明顯保羅是想肥辣
[00:05:26.280 --> 00:05:30.000]  給信徒去學習謙卑
[00:05:30.000 --> 00:05:33.040]  其實合一和謙卑都是熱門的答案
[00:05:33.040 --> 00:05:35.240]  如果你用Google搜尋一下這段經文
[00:05:35.240 --> 00:05:37.840]  二章一字五節講道
[00:05:37.840 --> 00:05:40.360]  你會發現合一和謙卑
[00:05:40.360 --> 00:05:44.280]  講道的題目會很熱門地彈出來
[00:05:44.280 --> 00:05:45.880]  我的答案是什麼呢
[00:05:45.880 --> 00:05:47.880]  容許我先賣個關子
[00:05:47.880 --> 00:05:50.480]  我們稍後再說
[00:05:50.480 --> 00:05:53.000]  現在我們看看今天的經文
[00:05:53.000 --> 00:05:54.680]  首先我們留意到就是
[00:05:54.680 --> 00:05:57.280]  二章一開始是「所以」
[00:05:57.280 --> 00:05:59.000]  「所以」即是前面有個「因為」
[00:05:59.000 --> 00:06:03.960]  所以我們要看回一章尾的內容
[00:06:03.960 --> 00:06:06.440]  一章尾的內容上次我們在編導說過的
[00:06:06.440 --> 00:06:08.880]  我們再稍稍稍稍重溫
[00:06:08.880 --> 00:06:12.000]  保羅說你們作為天國的公民
[00:06:12.000 --> 00:06:15.520]  你們的生命要對得起基督的福音
[00:06:15.520 --> 00:06:17.480]  這個生命有四個特質
[00:06:17.480 --> 00:06:22.800]  無畏、暫穩、同心、競鬥
[00:06:22.800 --> 00:06:24.760]  保羅去勸勉菲律賓信徒
[00:06:24.760 --> 00:06:26.800]  你們作為天國的公民
[00:06:26.800 --> 00:06:28.560]  你們不屬於這個世界
[00:06:28.560 --> 00:06:30.440]  所以世界會恨你們
[00:06:30.440 --> 00:06:32.880]  正如他們恨主耶穌基督一樣
[00:06:32.880 --> 00:06:34.560]  也因為這樣
[00:06:34.560 --> 00:06:37.040]  你們會面對敵人的威脅
[00:06:37.040 --> 00:06:38.120]  所以保羅勸他們
[00:06:38.120 --> 00:06:40.280]  你們不要懼怕敵人的威脅
[00:06:40.280 --> 00:06:41.680]  要有同一個心智
[00:06:41.680 --> 00:06:43.480]  要「站立得穩」
[00:06:43.480 --> 00:06:46.040]  這個就是在福音裡面去防守
[00:06:46.040 --> 00:06:48.080]  更且要進攻
[00:06:48.080 --> 00:06:51.160]  保羅說你們要為福音齊心努力
[00:06:51.160 --> 00:06:53.600]  為福音去進攻
[00:06:53.600 --> 00:06:55.880]  如果你們記得齊心努力
[00:06:55.880 --> 00:06:58.320]  希臘文是sanephileo
[00:06:58.320 --> 00:07:01.840]  前半部分的「身」是「一齊」的意思
[00:07:01.840 --> 00:07:03.120]  後半部分是athlete
[00:07:03.120 --> 00:07:04.880]  是「運動員」的意思
[00:07:04.880 --> 00:07:06.600]  這裡有個圖畫
[00:07:06.600 --> 00:07:08.720]  就是一群運動員
[00:07:08.720 --> 00:07:09.520]  一個teamwork
[00:07:09.520 --> 00:07:11.000]  可能是一隊足球隊
[00:07:11.000 --> 00:07:12.400]  或者一個籃球隊
[00:07:12.400 --> 00:07:13.800]  他們各盡其職
[00:07:13.800 --> 00:07:17.520]  為一個目標同心努力
[00:07:17.520 --> 00:07:19.080]  接著29節開始
[00:07:19.080 --> 00:07:19.680]  保羅繼續說
[00:07:19.680 --> 00:07:21.880]  他說你們要蒙恩
[00:07:21.880 --> 00:07:24.760]  蒙恩當中包括為主受苦
[00:07:24.760 --> 00:07:26.760]  就好像他們見到保羅
[00:07:26.760 --> 00:07:30.440]  聽過保羅身上所發生的情況一樣
[00:07:30.440 --> 00:07:36.080]  他們是和保羅面對一樣的屬靈爭戰
[00:07:36.080 --> 00:07:37.920]  就在這個情況之下
[00:07:37.920 --> 00:07:40.720]  保羅說所以
[00:07:40.720 --> 00:07:41.760]  換言而之
[00:07:41.760 --> 00:07:43.840]  就是因為前面的狀況
[00:07:43.840 --> 00:07:46.280]  因為你們要為主受苦
[00:07:46.280 --> 00:07:48.280]  因為你們有屬靈爭戰
[00:07:48.280 --> 00:07:50.360]  所以你們會得到
[00:07:50.360 --> 00:07:54.840]  二章一節所說的四樣東西
[00:07:54.840 --> 00:07:57.440]  不知道你們會不會打機呢
[00:07:57.440 --> 00:07:59.000]  在遊戲的世界裡面
[00:07:59.000 --> 00:08:01.080]  有一個術語叫Buff
[00:08:01.080 --> 00:08:03.240]  中文叫增益效果
[00:08:03.240 --> 00:08:05.520]  意思就是你可能有些警況之下
[00:08:05.520 --> 00:08:09.720]  你某些的能力會加強了
[00:08:09.720 --> 00:08:11.040]  譬如這個角色
[00:08:11.040 --> 00:08:13.160]  我不知道他是否站在水裡
[00:08:13.160 --> 00:08:14.040]  可能站在水裡
[00:08:14.040 --> 00:08:15.560]  你會見到他有一把劍上升
[00:08:15.560 --> 00:08:18.080]  就是他的攻擊力加強了
[00:08:18.080 --> 00:08:20.600]  保羅在這裡其實在說類似的警況
[00:08:20.600 --> 00:08:22.080]  他就是說信徒
[00:08:22.080 --> 00:08:23.520]  你在受苦當中
[00:08:23.520 --> 00:08:25.440]  你在屬靈爭戰當中
[00:08:25.440 --> 00:08:27.160]  你會有四個Buff
[00:08:27.160 --> 00:08:28.520]  那四個Buff
[00:08:28.520 --> 00:08:30.520]  就是基督女的全面
[00:08:30.520 --> 00:08:32.080]  愛心的安慰
[00:08:32.080 --> 00:08:33.760]  聖靈的團契
[00:08:33.760 --> 00:08:38.320]  和慈悲憐憫
[00:08:38.320 --> 00:08:40.120]  那麼仔細說那四個Buff之前
[00:08:40.120 --> 00:08:43.520]  我要說一下這個若有和任何
[00:08:43.520 --> 00:08:48.200]  因為這個字眼是比較難去翻譯
[00:08:48.200 --> 00:08:49.400]  若有呢
[00:08:49.400 --> 00:08:50.520]  英文是if
[00:08:50.520 --> 00:08:52.240]  但是這裡不是在說
[00:08:52.240 --> 00:08:53.400]  你可能有
[00:08:53.400 --> 00:08:54.240]  若果有
[00:08:54.240 --> 00:08:55.960]  假設有這樣的意思
[00:08:55.960 --> 00:08:58.720]  其實這個字在原文裡
[00:08:58.720 --> 00:09:00.600]  其實是假設了你有
[00:09:00.600 --> 00:09:03.520]  基本上是你會有
[00:09:03.520 --> 00:09:05.280]  在這個狀況之下你會有
[00:09:05.280 --> 00:09:07.280]  有任何不是any
[00:09:07.280 --> 00:09:08.480]  英文不是any
[00:09:08.480 --> 00:09:09.280]  英文是certain
[00:09:09.280 --> 00:09:11.080]  你會有某些
[00:09:11.080 --> 00:09:13.040]  所以這四個重複
[00:09:13.040 --> 00:09:15.040]  其實保羅是在說
[00:09:15.040 --> 00:09:18.320]  你會有某些的基督女的全面
[00:09:18.320 --> 00:09:22.400]  你會有某些的愛心的安慰等等等等
[00:09:22.400 --> 00:09:24.760]  正正因為那個若有不是if
[00:09:24.760 --> 00:09:26.440]  其實英文是since
[00:09:26.440 --> 00:09:29.040]  既然你有這四樣東西
[00:09:29.040 --> 00:09:30.640]  接著你就要做二章二節了
[00:09:30.640 --> 00:09:33.680]  你們就要意志相同愛心相同等等
[00:09:33.680 --> 00:09:36.080]  這個是這樣的意思
[00:09:36.080 --> 00:09:38.520]  所以二章一節那四個重複
[00:09:38.520 --> 00:09:40.360]  既是之前的因
[00:09:40.360 --> 00:09:41.880]  不是既是之前的果
[00:09:41.880 --> 00:09:43.360]  因為你們為主受苦
[00:09:43.360 --> 00:09:44.320]  你會得到的結果
[00:09:44.320 --> 00:09:45.560]  你有四個重複
[00:09:45.560 --> 00:09:47.680]  亦都是後面的因
[00:09:47.680 --> 00:09:49.600]  因為你有這四個重複
[00:09:49.600 --> 00:09:51.520]  你就要去做後面
[00:09:51.520 --> 00:09:55.240]  意志相同愛心相同的東西
[00:09:55.240 --> 00:09:57.440]  好了我們逐一去看看
[00:09:57.440 --> 00:10:00.720]  基督女的「勸勉」是什麼意思呢
[00:10:00.720 --> 00:10:01.920]  「勸勉」這個字的意思是
[00:10:01.920 --> 00:10:03.000]  字面意思就是
[00:10:03.000 --> 00:10:06.440]  叫一個人來到身邊給一些幫助
[00:10:06.440 --> 00:10:08.880]  它其實有一個背景的
[00:10:08.880 --> 00:10:11.240]  在聖經裡面有一個相關的字
[00:10:11.240 --> 00:10:13.880]  是「叫來身邊提供幫助的人」
[00:10:13.880 --> 00:10:15.400]  一個法律背景
[00:10:15.400 --> 00:10:18.520]  其實這個字是指代表律師的意思
[00:10:18.520 --> 00:10:19.840]  在約翰一書有一節經文
[00:10:19.840 --> 00:10:21.520]  大家可能都熟悉的就是說
[00:10:21.520 --> 00:10:23.880]  「若有人犯罪在父那裡」
[00:10:23.880 --> 00:10:25.280]  「我們有一位宗保」
[00:10:25.280 --> 00:10:26.600]  那個是耶穌基督
[00:10:26.600 --> 00:10:29.520]  「宗保」這個字就是那個字的意思
[00:10:29.520 --> 00:10:32.120]  「叫來身邊提供幫助的人」
[00:10:32.120 --> 00:10:33.440]  所以你可以想像到
[00:10:33.440 --> 00:10:34.920]  其實這個「勸勉」
[00:10:34.920 --> 00:10:37.240]  「勸勉」不是在旁邊勸一下你
[00:10:37.240 --> 00:10:38.840]  它好像代表律師那樣
[00:10:38.840 --> 00:10:40.800]  在旁邊會鼓勵你
[00:10:40.800 --> 00:10:42.080]  會安慰你
[00:10:42.080 --> 00:10:44.080]  亦都會為你去代求
[00:10:44.080 --> 00:10:47.720]  很多重的意思
[00:10:47.720 --> 00:10:48.680]  第二個「Buff」
[00:10:48.680 --> 00:10:50.520]  愛心的「安慰」
[00:10:50.520 --> 00:10:52.720]  這個「安慰」是指信徒之間
[00:10:52.720 --> 00:10:56.920]  又或者是從神而來的「安慰」的說話
[00:10:56.920 --> 00:10:58.800]  這個「安慰」比起之前「勸勉」
[00:10:58.800 --> 00:11:02.160]  那個「安慰」的含義是更加大更加多
[00:11:02.160 --> 00:11:04.840]  有更強的溫柔的程度
[00:11:04.840 --> 00:11:06.680]  那個「景象」就是
[00:11:06.680 --> 00:11:08.920]  可能爸爸抱著一個小朋友
[00:11:08.920 --> 00:11:10.200]  在他耳邊
[00:11:10.200 --> 00:11:11.720]  在他耳邊 whisper
[00:11:11.720 --> 00:11:14.720]  在他耳邊細細聲聲地說一些「安慰」的說話
[00:11:14.720 --> 00:11:18.320]  這樣的「景象」
[00:11:18.320 --> 00:11:21.120]  第三個是「聖靈的團契」
[00:11:21.120 --> 00:11:24.680]  是指聖靈與為主受苦的信徒
[00:11:24.680 --> 00:11:26.920]  一同經歷 一同參與
[00:11:26.920 --> 00:11:27.880]  這個「團契」這個字
[00:11:27.880 --> 00:11:29.440]  其實之前保羅用過的
[00:11:29.440 --> 00:11:30.840]  是一章五節
[00:11:30.840 --> 00:11:35.800]  「從頭一天 你們在福音之推廣上就有了份」
[00:11:35.800 --> 00:11:37.560]  他說菲勒比信徒和保羅
[00:11:37.560 --> 00:11:39.040]  一起在福音推廣上
[00:11:39.040 --> 00:11:42.880]  一起參與 一起 participate
[00:11:42.880 --> 00:11:46.400]  這個「有份」就是那個「團契」這個字
[00:11:46.400 --> 00:11:48.400]  好 最後第四個
[00:11:48.400 --> 00:11:50.000]  「慈悲憐憫」
[00:11:50.000 --> 00:11:52.640]  在原文是兩個字
[00:11:52.640 --> 00:11:54.160]  「易造慈悲」這個字
[00:11:54.160 --> 00:11:55.960]  字面意思是「心腸」
[00:11:55.960 --> 00:12:00.120]  簡直就是「心」和「腸」的內臟的意思
[00:12:00.120 --> 00:12:02.240]  所以在一章八節也用過這個字
[00:12:02.240 --> 00:12:07.480]  保羅說「我以基督耶穌的心腸徹徹想念你們」
[00:12:07.480 --> 00:12:08.600]  在這個「心腸」裡面
[00:12:08.600 --> 00:12:10.560]  所以這兩個字「慈悲憐憫」
[00:12:10.560 --> 00:12:12.040]  其實是「憐憫之心」
[00:12:12.040 --> 00:12:13.720]  「憐憫的心腸」
[00:12:13.720 --> 00:12:15.640]  在這份「憐憫心腸」
[00:12:15.640 --> 00:12:19.960]  既是指上帝對為主受苦的信徒的憐憫
[00:12:19.960 --> 00:12:22.760]  亦都是信徒之間彼此的想念
[00:12:22.760 --> 00:12:26.960]  彼此的關顧
[00:12:26.960 --> 00:12:30.320]  好了 保羅說你們有這四個「buff」
[00:12:30.320 --> 00:12:31.720]  有這四個「爭益」
[00:12:31.720 --> 00:12:33.040]  你們要做什麼呢
[00:12:33.040 --> 00:12:35.080]  你們要「意志相同」
[00:12:35.080 --> 00:12:36.880]  記住這個「意志相同」
[00:12:36.880 --> 00:12:38.960]  稍後我們會再說的
[00:12:38.960 --> 00:12:41.280]  在現代中文譯本
[00:12:41.280 --> 00:12:45.120]  「意志相同」它翻譯為「有共同的目標」
[00:12:45.120 --> 00:12:46.560]  我們就要問
[00:12:46.560 --> 00:12:48.680]  這個「共同的目標」是什麼呢
[00:12:48.680 --> 00:12:50.360]  你看二章二節
[00:12:50.360 --> 00:12:52.520]  咦 目標很有趣
[00:12:52.520 --> 00:12:54.760]  「使我的喜樂得以滿足」
[00:12:54.760 --> 00:12:57.200]  目標就是大家一起去哄保羅開心
[00:12:57.200 --> 00:12:58.080]  說笑話
[00:12:58.080 --> 00:13:00.560]  讓他不要在獄中那麼辛苦那麼悶
[00:13:00.560 --> 00:13:02.360]  是不是這樣呢
[00:13:02.360 --> 00:13:04.360]  當然不是
[00:13:04.360 --> 00:13:07.240]  因為整個《菲勒比書》裡面
[00:13:07.240 --> 00:13:08.960]  保羅的喜樂
[00:13:08.960 --> 00:13:11.120]  都是跟福音有關的
[00:13:11.120 --> 00:13:13.560]  譬如之前一章我們看過經文
[00:13:13.560 --> 00:13:14.240]  保羅說
[00:13:14.240 --> 00:13:17.360]  「我每逢為你們菲勒比信徒祈禱的時間
[00:13:17.360 --> 00:13:18.760]  總是歡歡喜喜」
[00:13:18.760 --> 00:13:19.400]  為什麼呢
[00:13:19.400 --> 00:13:22.640]  「因為他們是同心合意興亡福音」
[00:13:22.640 --> 00:13:24.720]  一章十八節他說
[00:13:24.720 --> 00:13:26.560]  「只要基督被傳開了
[00:13:26.560 --> 00:13:28.280]  我就很開心了」
[00:13:28.280 --> 00:13:29.760]  整個《菲勒比書》的喜樂
[00:13:29.760 --> 00:13:30.920]  保羅的喜樂
[00:13:30.920 --> 00:13:32.640]  是跟福音傳揚
[00:13:32.640 --> 00:13:33.760]  天國擴展
[00:13:33.760 --> 00:13:35.360]  是掛勾的
[00:13:35.360 --> 00:13:36.840]  所以二章二節這裡它說
[00:13:36.840 --> 00:13:38.280]  「你們有共同的目標
[00:13:38.280 --> 00:13:39.640]  使保羅開心」
[00:13:39.640 --> 00:13:41.520]  開心是在於
[00:13:41.520 --> 00:13:43.040]  你們要傳揚福音
[00:13:43.040 --> 00:13:44.960]  你們要天國擴展
[00:13:44.960 --> 00:13:46.440]  保羅的開心是在於
[00:13:46.440 --> 00:13:49.520]  他見到菲勒比信徒被福音影響
[00:13:49.520 --> 00:13:51.320]  他們生命得著改變
[00:13:51.320 --> 00:13:52.800]  以天國為目標
[00:13:52.800 --> 00:13:56.440]  這個就是他的喜樂
[00:13:56.440 --> 00:13:59.120]  另外第二個原因就是
[00:13:59.120 --> 00:14:00.120]  其實幾節之前
[00:14:00.120 --> 00:14:02.400]  保羅已經說過「同心」
[00:14:02.400 --> 00:14:03.800]  「你們同有一個心智
[00:14:03.800 --> 00:14:05.000]  站立得穩
[00:14:05.000 --> 00:14:07.320]  為福音的信仰齊心努力」
[00:14:07.320 --> 00:14:08.840]  剛剛幾節之前
[00:14:08.840 --> 00:14:11.600]  所以當二章二節這裡再說「同心」
[00:14:11.600 --> 00:14:14.160]  再說「有共同目標的時間」
[00:14:14.160 --> 00:14:16.440]  很可能它說的都是同一個目標
[00:14:16.440 --> 00:14:22.280]  「為福音信仰齊心努力」
[00:14:22.280 --> 00:14:24.520]  我們再看下去
[00:14:24.520 --> 00:14:26.920]  二章三節五節保羅說了
[00:14:26.920 --> 00:14:27.960]  兩個「不可」
[00:14:27.960 --> 00:14:29.640]  和三個「要」
[00:14:29.640 --> 00:14:31.400]  我們先看「不可」
[00:14:31.400 --> 00:14:33.040]  保羅說「你們凡事
[00:14:33.040 --> 00:14:33.800]  做任何事
[00:14:33.800 --> 00:14:37.120]  都不可自私自利」
[00:14:37.120 --> 00:14:39.920]  自私自利原文的意思是
[00:14:39.920 --> 00:14:41.600]  僱傭兵
[00:14:41.600 --> 00:14:43.400]  引伸出來的意思就是
[00:14:43.400 --> 00:14:44.400]  好像僱傭兵一樣
[00:14:44.400 --> 00:14:46.120]  他們是會罔顧他人
[00:14:46.120 --> 00:14:47.240]  他們為了利益
[00:14:47.240 --> 00:14:49.800]  不會理會其他人的死活
[00:14:49.800 --> 00:14:50.920]  而在聖經當中
[00:14:50.920 --> 00:14:52.280]  用這個字的時間
[00:14:52.280 --> 00:14:54.600]  不單止是罔顧他人
[00:14:54.600 --> 00:14:57.880]  更加是引伸到他是罔顧上帝
[00:14:57.880 --> 00:15:00.040]  一個人如果將自身的利益
[00:15:00.040 --> 00:15:03.720]  置於上帝所宣稱為正確的事之上
[00:15:03.720 --> 00:15:07.760]  這個就是這裡所說的自私自利
[00:15:07.760 --> 00:15:08.640]  換句話說
[00:15:08.640 --> 00:15:11.960]  有些字典說這個字的時間
[00:15:11.960 --> 00:15:14.720]  他用一個英文叫做Carnal Ambition
[00:15:14.720 --> 00:15:16.000]  肉體的野心
[00:15:16.000 --> 00:15:19.360]  屬肉體的野心
[00:15:19.360 --> 00:15:20.680]  第二個「不可」
[00:15:20.680 --> 00:15:23.000]  不可貪圖虛榮
[00:15:23.000 --> 00:15:24.680]  甚麼叫虛榮呢
[00:15:24.680 --> 00:15:26.640]  英文叫Vain Glory
[00:15:26.640 --> 00:15:27.920]  一個沒有用的
[00:15:27.920 --> 00:15:28.600]  虛假的
[00:15:28.600 --> 00:15:32.040]  會失去的榮耀
[00:15:32.040 --> 00:15:34.040]  所以詳細地說就是一個
[00:15:34.040 --> 00:15:35.320]  沒有根據
[00:15:35.320 --> 00:15:36.680]  沒有理由
[00:15:36.680 --> 00:15:38.320]  沒有實質的東西去支持的
[00:15:38.320 --> 00:15:41.320]  一個驕傲的狀態
[00:15:41.320 --> 00:15:42.560]  所以你會發覺當保羅說
[00:15:42.560 --> 00:15:44.000]  你們不要自私自利
[00:15:44.000 --> 00:15:46.080]  不要貪圖虛榮的時間
[00:15:46.080 --> 00:15:47.440]  其實他是在說
[00:15:47.440 --> 00:15:49.720]  不要追求地上的事
[00:15:49.720 --> 00:15:52.240]  不要追求你的自已
[00:15:52.240 --> 00:15:54.400]  不要追求你肉體的野心
[00:15:54.400 --> 00:15:57.640]  不要追求一些不能夠stand的
[00:15:57.640 --> 00:16:02.680]  不能夠永存的一些所謂的榮耀
[00:16:02.680 --> 00:16:06.160]  好 接著我們看後面的三個「要」
[00:16:06.160 --> 00:16:06.960]  第一個「要」
[00:16:06.960 --> 00:16:08.600]  只要心存謙卑
[00:16:08.600 --> 00:16:11.120]  各人看別人比自己強
[00:16:11.120 --> 00:16:12.840]  這裡中文似乎是兩句
[00:16:12.840 --> 00:16:13.920]  心存謙卑逗號
[00:16:13.920 --> 00:16:15.400]  然後各人看別人比自己強
[00:16:15.400 --> 00:16:18.960]  其實原文是一句來的
[00:16:18.960 --> 00:16:20.880]  所以一句的翻譯就是
[00:16:20.880 --> 00:16:23.040]  你要以謙卑的心
[00:16:23.040 --> 00:16:26.080]  彼此看別人比自己強
[00:16:26.080 --> 00:16:28.680]  但是很多時候我們都會有個誤會
[00:16:28.680 --> 00:16:29.560]  看別人比自己強
[00:16:29.560 --> 00:16:30.800]  就是欣賞一下
[00:16:30.800 --> 00:16:33.400]  這個人唱歌好聽
[00:16:33.400 --> 00:16:35.160]  這個人彈琴好叻
[00:16:35.160 --> 00:16:36.600]  他有他的優點
[00:16:36.600 --> 00:16:38.400]  然後他謙卑下來
[00:16:38.400 --> 00:16:39.480]  不是這樣的意思
[00:16:39.480 --> 00:16:41.200]  這個「強」字呢
[00:16:41.200 --> 00:16:43.600]  不是在說能力
