
[00:00:00.000 --> 00:00:04.940]  天就是美 聖誕節快到了
[00:13:11.340 --> 00:13:12.800]  他講的是說
[00:13:12.800 --> 00:13:16.240]  要比來我們來比
[00:13:16.240 --> 00:13:17.540]  我為主受的苦
[00:13:17.540 --> 00:13:20.440]  我們來比
[00:13:20.440 --> 00:13:22.780]  保羅用這一個來證明
[00:13:22.780 --> 00:13:28.880]  他的身份是上帝的僕人
[00:13:28.880 --> 00:13:33.680]  所以這個身份何等的寶貴
[00:13:33.680 --> 00:13:35.860]  但是你看見這個世界上面
[00:13:35.860 --> 00:13:38.120]  這個世界上的人追求的是什麼身份呢
[00:13:38.120 --> 00:13:43.200]  來我們看一下好不好
[00:13:43.200 --> 00:13:46.360]  有沒有人知道五師
[00:13:46.360 --> 00:13:49.200]  五師是哪五師
[00:13:49.200 --> 00:13:51.200]  不是那個五師
[00:13:51.200 --> 00:13:52.480]  過年五師
[00:13:52.480 --> 00:13:54.340]  五師五個
[00:13:54.340 --> 00:13:56.780]  什麼師
[00:13:56.780 --> 00:13:58.680]  老師
[00:13:58.680 --> 00:14:01.320]  醫師
[00:14:01.320 --> 00:14:02.040]  還有什麼師
[00:14:02.040 --> 00:14:03.160]  會計師
[00:14:03.160 --> 00:14:05.580]  還有呢
[00:14:05.580 --> 00:14:07.680]  藥師
[00:14:07.680 --> 00:14:09.120]  藥師也是
[00:14:09.120 --> 00:14:10.620]  Mary師父說藥計師也算
[00:14:10.620 --> 00:14:12.520]  我不知道藥計師算不算
[00:14:12.520 --> 00:14:16.700]  沒關係還有沒有
[00:14:16.700 --> 00:14:18.460]  律師
[00:14:18.460 --> 00:14:22.000]  牧師
[00:14:22.000 --> 00:14:23.660]  只有林良強弟兄
[00:14:23.660 --> 00:14:27.940]  準備把牧師放在五師裡面
[00:14:27.940 --> 00:14:30.280]  一般講五師是哪五師呢
[00:14:30.280 --> 00:14:30.880]  醫師
[00:14:30.880 --> 00:14:31.440]  律師
[00:14:31.440 --> 00:14:32.180]  工程師
[00:14:32.180 --> 00:14:33.020]  會計師
[00:14:33.020 --> 00:14:35.020]  老師
[00:14:35.020 --> 00:14:39.860]  我覺得這應該在美國不會把老師放進去
[00:14:39.860 --> 00:14:41.160]  老師賺的薪水
[00:14:41.160 --> 00:14:43.120]  老師的現在的這個
[00:14:43.120 --> 00:14:45.100]  所受到的待遇
[00:14:45.100 --> 00:14:45.720]  坦白說
[00:14:45.720 --> 00:14:50.760]  年輕人不會羨慕是嗎
[00:14:50.760 --> 00:14:54.000]  為什麼我們羨慕你的自己的兒子女兒做五師
[00:14:54.000 --> 00:14:57.540]  為什麼
[00:14:57.540 --> 00:14:59.340]  為什麼這個五師這麼樣受尊重
[00:14:59.340 --> 00:15:00.740]  為什麼大家追求要做五師
[00:15:00.740 --> 00:15:03.840]  為什麼
[00:15:03.840 --> 00:15:05.920]  簡單的
[00:15:05.920 --> 00:15:08.180]  錢多
[00:15:08.180 --> 00:15:10.620]  那不是說少啦
[00:15:10.620 --> 00:15:14.660]  你問宋長老他事不少不少
[00:15:14.660 --> 00:15:15.560]  錢多
[00:15:15.560 --> 00:15:20.000]  然後呢
[00:15:20.000 --> 00:15:21.460]  地位
[00:15:21.460 --> 00:15:27.360]  高
[00:15:27.360 --> 00:15:32.140]  我多年前的時候我家鄰居對面一個
[00:15:32.140 --> 00:15:34.680]  比我小兩歲的一個年輕人
[00:15:34.680 --> 00:15:38.180]  我們差不多同一時代的
[00:15:38.180 --> 00:15:41.420]  他其實高中讀書
[00:15:41.420 --> 00:15:44.220]  讀的不是特別怎麼樣
[00:15:44.220 --> 00:15:48.020]  但是沒想到他考上了這個
[00:15:48.020 --> 00:15:49.320]  在臺灣的國防醫學
[00:15:49.320 --> 00:15:49.920]  你們知道嗎
[00:15:49.920 --> 00:15:50.860]  臺灣的
[00:15:50.860 --> 00:15:55.960]  國防醫學是軍隊的醫學院
[00:15:55.960 --> 00:15:59.060]  好歹也是個醫學院你懂嗎
[00:15:59.060 --> 00:16:02.840]  所以他畢業出來了就做醫生了
[00:16:02.840 --> 00:16:04.300]  有時候就跟他聊起來
[00:16:04.300 --> 00:16:05.380]  他不清楚
[00:16:05.380 --> 00:16:06.180]  就跟他聊起來
[00:16:06.180 --> 00:16:07.340]  他就開玩笑
[00:16:07.340 --> 00:16:12.780]  他說我們做醫師的是高級流氓
[00:16:12.780 --> 00:16:17.380]  我說什麼意思
[00:16:17.380 --> 00:16:20.380]  什麼叫高級流氓
[00:16:20.380 --> 00:16:22.520]  醫師洽給你多少錢
[00:16:22.520 --> 00:16:27.960]  你會跟他討價還價嗎
[00:16:27.960 --> 00:16:28.800]  前六師妹
[00:16:28.800 --> 00:16:31.200]  當然我們教會的意思不是高級流氓
[00:16:31.200 --> 00:16:34.700]  對不起
[00:16:34.700 --> 00:16:36.200]  前六師妹
[00:16:36.200 --> 00:16:39.540]  所以你會發現這個世界所崇尚的
[00:16:39.540 --> 00:16:41.440]  所追求的那種身份
[00:16:41.440 --> 00:16:44.640]  不管是武師也好
[00:16:44.640 --> 00:16:47.780]  臺灣流行三師
[00:16:47.780 --> 00:16:49.520]  不是那個三師而後行
[00:16:49.520 --> 00:16:50.180]  三個師
[00:16:50.180 --> 00:16:51.760]  他把它改成三個師
[00:16:51.760 --> 00:16:52.980]  有舊三師
[00:16:52.980 --> 00:16:54.380]  新三師
[00:16:54.380 --> 00:16:57.320]  那麼舊三師就是醫師
[00:16:57.320 --> 00:16:57.920]  律師
[00:16:57.920 --> 00:16:58.460]  工程師
[00:16:58.460 --> 00:16:59.520]  這幾個師
[00:16:59.520 --> 00:17:01.260]  那新三師是什麼呢
[00:17:01.260 --> 00:17:04.760]  新三師是殯葬的禮儀師
[00:17:04.760 --> 00:17:08.000]  SPA的方療師
[00:17:08.000 --> 00:17:11.740]  還有形象顧問師
[00:17:11.740 --> 00:17:14.080]  你大概聽都沒聽過這些東西
[00:17:14.080 --> 00:17:15.940]  在臺灣的大概就比較了解
[00:17:15.940 --> 00:17:19.640]  做殯葬業才賺錢
[00:17:19.640 --> 00:17:20.480]  他給你開價
[00:17:20.480 --> 00:17:25.160]  你敢跟他殺價嗎
[00:17:25.160 --> 00:17:28.160]  你都不知道從哪殺去
[00:17:28.160 --> 00:17:31.620]  你爸爸這個東西還需要買這個東西
[00:17:31.620 --> 00:17:33.800]  這個多少錢
[00:17:33.800 --> 00:17:34.400]  前六師妹
[00:17:34.400 --> 00:17:37.100]  你可以看見現代人追求的這些師
[00:17:37.100 --> 00:17:38.440]  這些的身份
[00:17:38.440 --> 00:17:42.440]  都是賺錢的成名的是嗎
[00:17:42.440 --> 00:17:44.700]  前六師妹
[00:17:44.700 --> 00:17:45.980]  那你看看
[00:17:45.980 --> 00:17:47.080]  聖經告訴我們說
[00:17:47.080 --> 00:17:50.640]  我們基督徒我們的身份是什麼
[00:17:50.640 --> 00:17:52.040]  來猜一下
[00:17:52.040 --> 00:17:52.980]  想想看
[00:17:52.980 --> 00:17:53.920]  我們的身份是什麼
[00:17:53.920 --> 00:17:55.480]  聖經怎麼稱我們基督徒
[00:17:55.480 --> 00:18:00.660]  來
[00:18:00.660 --> 00:18:01.860]  神的兒子
[00:18:01.860 --> 00:18:04.260]  還有呢
[00:18:04.260 --> 00:18:06.700]  聖徒
[00:18:06.700 --> 00:18:08.860]  看看你旁邊的人聖不聖
[00:18:08.860 --> 00:18:10.900]  聖徒啊
[00:18:10.900 --> 00:18:12.640]  葛聖徒
[00:18:12.640 --> 00:18:14.100]  王聖徒
[00:18:14.100 --> 00:18:16.640]  陳聖徒
[00:18:16.640 --> 00:18:18.540]  聖經上講聖徒
[00:18:18.540 --> 00:18:22.440]  還有呢
[00:18:22.440 --> 00:18:23.280]  格羅西書
[00:18:23.280 --> 00:18:26.480]  格羅西書第一章第二節裡面就稱
[00:18:26.480 --> 00:18:27.540]  保羅就稱
[00:18:27.540 --> 00:18:32.720]  格羅西的信徒稱他們叫做聖徒
[00:18:32.720 --> 00:18:35.320]  聖經耶穌也提到我們說
[00:18:35.320 --> 00:18:40.860]  要我們做他的門徒是不是
[00:18:40.860 --> 00:18:43.000]  還有呢
[00:18:43.000 --> 00:18:46.960]  使徒行傳一章八節
[00:18:46.960 --> 00:18:48.560]  但聖靈降臨在你們身上
[00:18:48.560 --> 00:18:49.760]  你們就必得到能力
[00:18:49.760 --> 00:18:50.960]  必要在耶路撒冷
[00:18:50.960 --> 00:18:51.560]  猶太學禮
[00:18:51.560 --> 00:18:52.300]  撒瑪利亞
[00:18:52.300 --> 00:18:53.100]  遲到地局
[00:18:53.100 --> 00:18:55.400]  做我的
[00:18:55.400 --> 00:18:57.200]  witness
[00:18:57.200 --> 00:18:59.640]  英文講witness是什麼
[00:18:59.640 --> 00:19:01.720]  見證人
[00:19:01.720 --> 00:19:04.420]  所以有一個基督教的譯章叫做
[00:19:04.420 --> 00:19:06.520]  耶和華見證人
[00:19:06.520 --> 00:19:11.620]  Jehovah's Witness
[00:19:11.620 --> 00:19:12.520]  耶和華見證人
[00:19:12.520 --> 00:19:13.620]  你如果有機會碰到
[00:19:13.620 --> 00:19:15.120]  你會看見在大概
[00:19:15.120 --> 00:19:16.700]  他跟摩門教差不多
[00:19:16.700 --> 00:19:18.720]  你如果在一些的什麼超級市場
[00:19:18.720 --> 00:19:20.760]  我就曾經在我們的大華九九這邊的
[00:19:20.760 --> 00:19:22.660]  Gardena的大華九九看到
[00:19:22.660 --> 00:19:26.060]  他們就站在那個地方擺攤位
[00:19:26.060 --> 00:19:28.500]  永遠一看我就知道這是耶和華見證人
[00:19:28.500 --> 00:19:30.780]  摩門教不會這樣做
[00:19:30.780 --> 00:19:33.840]  摩門教一看就是穿西裝筆挺的
[00:19:33.840 --> 00:19:36.020]  或者是沒有外套
[00:19:36.020 --> 00:19:39.180]  就是穿個襯衫打個領帶的兩個人
