
[00:00:00.000 --> 00:00:07.680]  我今天的講題是《亂世中追隨基督,活出一個真正敬拜的生命》
[00:07:28.160 --> 00:07:30.480]  連她自己都不知道前面的路
[00:07:30.480 --> 00:07:32.080]  是可以怎樣走
[00:07:32.080 --> 00:07:33.840]  即是每天都這麼困擾
[00:07:33.840 --> 00:07:36.240]  連喝水都是一個問題
[00:07:36.240 --> 00:07:38.000]  不要說吃東西
[00:07:38.000 --> 00:07:39.520]  不要說生活
[00:07:39.520 --> 00:07:41.200]  對她來說可能都有壓力
[00:07:41.200 --> 00:07:43.760]  所以去到這個位置
[00:07:43.760 --> 00:07:46.240]  耶穌特意繞過其他的路
[00:07:46.240 --> 00:07:48.000]  洗開她的門徒
[00:07:48.000 --> 00:07:49.520]  去到這個古井
[00:07:49.520 --> 00:07:51.440]  即是厄國井那裡
[00:07:51.440 --> 00:07:53.120]  坐在那裡十二點等她
[00:07:53.120 --> 00:07:55.680]  靜的時候等她
[00:07:55.680 --> 00:07:57.600]  就是為了要轉化她的生命
[00:07:57.600 --> 00:07:59.520]  因為其實她要的不是這些
[00:07:59.520 --> 00:08:00.800]  她有更重要的東西
[00:08:00.800 --> 00:08:02.080]  上帝要扭轉她
[00:08:02.080 --> 00:08:03.280]  雖然人很多時候
[00:08:03.280 --> 00:08:05.040]  都不知道自己想要些什麼
[00:08:05.040 --> 00:08:06.400]  或者我們遇到困難
[00:08:06.400 --> 00:08:07.360]  遇到壓力
[00:08:07.360 --> 00:08:10.160]  我們生命裡面會有很多張力
[00:08:10.160 --> 00:08:11.040]  我們會退縮
[00:08:11.040 --> 00:08:11.840]  我們會恐懼
[00:08:11.840 --> 00:08:13.120]  我們會混亂
[00:08:13.120 --> 00:08:16.160]  但是耶穌在她的生命裡面
[00:08:16.160 --> 00:08:20.000]  要扭轉她很多東西
[00:08:20.000 --> 00:08:22.800]  在開初的時候
[00:08:22.800 --> 00:08:28.080]  在聖經裡面提到一個很重要的點
[00:08:28.080 --> 00:08:29.920]  耶穌是生命的倚靠
[00:08:29.920 --> 00:08:31.520]  那段聖經就說
[00:08:31.520 --> 00:08:33.760]  耶穌說:夫人,你當信我
[00:08:33.760 --> 00:08:36.400]  時候將到,你拜父不在這裡
[00:08:36.400 --> 00:08:39.280]  也不在這裡撒冷
[00:08:39.280 --> 00:08:42.720]  我們看到那段聖經
[00:08:42.720 --> 00:08:44.960]  耶穌就問她拿水喝
[00:08:44.960 --> 00:08:46.240]  問她拿水喝
[00:08:46.240 --> 00:08:47.200]  但是照道理
[00:08:47.200 --> 00:08:48.400]  可不可以問她拿水喝
[00:08:48.400 --> 00:08:50.960]  其實就不應該問她拿水喝
[00:08:50.960 --> 00:08:55.120]  因為猶太人和撒瑪利亞人
[00:08:55.120 --> 00:08:56.480]  就是宿敵
[00:08:56.480 --> 00:08:58.320]  大家是有仇口的
[00:08:58.320 --> 00:09:00.560]  有些事情是不妥對方的
[00:09:00.560 --> 00:09:03.760]  我相信大家都不會完全不知道
[00:09:03.760 --> 00:09:04.880]  一點點的歷史
[00:09:04.880 --> 00:09:06.080]  一點點的背景
[00:09:06.080 --> 00:09:07.440]  但是撒瑪利亞人
[00:09:07.440 --> 00:09:09.120]  其實有一點像我們香港
[00:09:09.120 --> 00:09:11.360]  其實有一點像我們中國人
[00:09:11.360 --> 00:09:13.440]  他們當日就是
[00:09:13.440 --> 00:09:17.200]  亞述亡了他們國之後
[00:09:17.200 --> 00:09:19.440]  北角以色列的時候
[00:09:19.440 --> 00:09:20.880]  就將他們搬走
[00:09:20.880 --> 00:09:22.160]  去其他地方移民
[00:09:22.160 --> 00:09:25.680]  那裡也增一些人到那個地方
[00:09:25.680 --> 00:09:28.800]  就雜亂了他們的社會世界
[00:09:28.800 --> 00:09:30.160]  令到他們怎樣
[00:09:30.160 --> 00:09:34.320]  很愛主的人都雜亂了
[00:09:34.320 --> 00:09:35.600]  自然就會有些東西
[00:09:35.600 --> 00:09:39.360]  價值觀、生活、習慣
[00:09:39.360 --> 00:09:41.200]  和信仰受到影響
[00:09:41.200 --> 00:09:45.680]  以致到他們也和他們通婚
[00:09:45.680 --> 00:09:49.600]  在那個很漫長的日子裡面
[00:09:49.600 --> 00:09:51.040]  其實有很多轉變
[00:09:51.040 --> 00:09:55.040]  但不是在說撒瑪利亞人不愛主
[00:09:55.040 --> 00:09:56.640]  不過他們能夠接收到
[00:09:56.640 --> 00:09:58.320]  知道的資訊是少的
[00:09:58.320 --> 00:09:59.840]  事實是這樣
[00:09:59.840 --> 00:10:03.200]  因為他們停留了在
[00:10:03.200 --> 00:10:05.600]  在這個
[00:10:05.600 --> 00:10:08.160]  在曠野摩西頒布的十誡
[00:10:08.160 --> 00:10:09.280]  所以他們只是
[00:10:09.280 --> 00:10:12.000]  「相信不疑,摩西五經」
[00:10:12.000 --> 00:10:13.920]  還有他們深信
[00:10:13.920 --> 00:10:16.240]  他們在這個
[00:10:16.240 --> 00:10:19.040]  基利森山去敬拜上帝
[00:10:19.040 --> 00:10:20.080]  大家有沒有印象
[00:10:20.080 --> 00:10:22.320]  基利森山和以巴魯山
[00:10:22.320 --> 00:10:25.440]  現在信主論得來就知道多一點
[00:10:25.440 --> 00:10:29.920]  宣告祝福和奏坐的那兩座對著的山
[00:10:29.920 --> 00:10:32.160]  那個地方就是最佳
[00:10:32.160 --> 00:10:34.000]  在當中
[00:10:34.000 --> 00:10:36.480]  這裡有很多他們的恩怨
[00:10:36.480 --> 00:10:39.520]  撒瑪利亞人和其他外族人通婚
[00:10:39.520 --> 00:10:40.800]  那就是怎樣
[00:10:40.800 --> 00:10:42.480]  「雜種」
[00:10:42.480 --> 00:10:43.600]  那就是怎樣
[00:10:43.600 --> 00:10:45.280]  「不潔」
[00:10:45.280 --> 00:10:47.360]  如果我們看那些《女麗典章》的時候
[00:10:47.360 --> 00:10:49.360]  動物都不可以,何況他們
[00:10:49.360 --> 00:10:52.960]  所以這個就影響了他們的關係
[00:10:52.960 --> 00:10:56.720]  影響了他們看那個敬拜的敬拜觀
[00:10:56.720 --> 00:10:59.040]  影響了他們看
[00:10:59.040 --> 00:11:02.080]  和他們的關係上的一種敵對
[00:11:02.080 --> 00:11:02.880]  怎樣看
[00:11:02.880 --> 00:11:04.560]  但其實他們仍信守
[00:11:04.560 --> 00:11:08.240]  今天其實還有撒瑪利亞人
[00:11:08.240 --> 00:11:09.440]  還有的
[00:11:09.440 --> 00:11:12.080]  其實他們都嚴守很多他們自己
[00:11:12.080 --> 00:11:14.400]  仍然覺得持守的東西
[00:11:14.400 --> 00:11:17.680]  不過恩爵他們亡國先
[00:11:17.680 --> 00:11:25.120]  所以他那個部分就沒有再衍生到其他的領袖
[00:11:25.120 --> 00:11:27.360]  所以猶太人就多了很多
[00:11:27.360 --> 00:11:30.400]  在那些律例規條裡面
[00:11:30.400 --> 00:11:31.360]  在《女麗典章》裡面
[00:11:31.360 --> 00:11:34.080]  再僭建上去的一些法制
[00:11:34.080 --> 00:11:35.440]  一些法則
[00:11:35.440 --> 00:11:38.560]  以致到他們就會看他們為次等
[00:11:38.560 --> 00:11:40.960]  和很不滿他們
[00:11:40.960 --> 00:11:45.920]  而他們持守基里森山的敬拜都是一個吩咐
[00:11:45.920 --> 00:11:48.640]  都是一個摩西的吩咐
[00:11:48.640 --> 00:11:52.800]  所以引發到他們有很多矛盾
[00:11:52.800 --> 00:11:57.280]  而這個女士竟然說
[00:11:57.280 --> 00:12:02.720]  你來一個猶太人的男人和我拿水喝
[00:12:02.720 --> 00:12:05.360]  都是覺得他有些問題
[00:12:05.360 --> 00:12:08.400]  所以其實女士都是對他有些敵意
[00:12:08.400 --> 00:12:10.400]  串串供,說得難聽
[00:12:10.400 --> 00:12:13.280]  像我們這些年青人經常說串串供
[00:12:13.280 --> 00:12:14.240]  就是這樣
[00:12:14.240 --> 00:12:17.680]  所以你會看到那段談話裡面
[00:12:17.680 --> 00:12:22.800]  耶穌就用一個連女人自己都不知道自己要什麼的東西
[00:12:22.800 --> 00:12:24.800]  他就引導她一直去談
[00:12:24.800 --> 00:12:30.000]  直至扭轉她在那個真正的需要上面
[00:12:30.000 --> 00:12:36.000]  突破了她一些可能她自己心靈裡面的一些限制
[00:12:36.000 --> 00:12:40.800]  在這裡有一個部分
[00:12:40.800 --> 00:12:43.840]  那個女士說你給我活水
[00:12:43.840 --> 00:12:45.840]  耶穌提到水
[00:12:45.840 --> 00:12:48.160]  又提到他要給她活水
[00:12:48.160 --> 00:12:51.040]  這個對她來說是很重要的課題
[00:12:51.040 --> 00:12:51.840]  活水
[00:12:51.840 --> 00:12:53.600]  那就是我不用走九千多里的路
[00:12:53.600 --> 00:12:55.600]  拿了我整個家裡的水
[00:12:55.600 --> 00:12:58.160]  出來就要十二點去拿水
[00:12:58.160 --> 00:12:59.600]  家裡有一條自來水喉
[00:12:59.600 --> 00:13:00.640]  你高不高興
[00:13:00.640 --> 00:13:02.640]  高興就把活水給我
[00:13:02.640 --> 00:13:04.880]  但耶穌很有趣
[00:13:04.880 --> 00:13:11.200]  就是把她扭轉下去就說她的老公
[00:13:11.200 --> 00:13:13.600]  說她有五個丈夫
[00:13:13.600 --> 00:13:17.680]  這個其實對女人來說
[00:13:17.680 --> 00:13:19.600]  本來存著懷疑
[00:13:19.600 --> 00:13:21.280]  當她是一個先生
[00:13:21.280 --> 00:13:23.680]  她突然間知道原來她是先知
[00:13:23.680 --> 00:13:27.280]  知道我從來不跟別人說我逃避
[00:13:27.280 --> 00:13:28.400]  我不想提
[00:13:28.400 --> 00:13:29.840]  因為太痛苦了
[00:13:29.840 --> 00:13:31.200]  真的不想提的東西
[00:13:31.200 --> 00:13:33.200]  都在那裡提了出來
[00:13:33.200 --> 00:13:36.480]  她就開始知道她不是普通人
[00:13:36.480 --> 00:13:38.160]  有時候我們都是這樣的
[00:13:38.160 --> 00:13:41.440]  回教會講著講著的時候
[00:13:41.440 --> 00:13:43.440]  上帝又開通你的心思
[00:13:43.440 --> 00:13:46.000]  一路引導著
[00:13:46.000 --> 00:13:54.000]  雖然我們看到他跟她說那個瓦國井
[00:13:54.000 --> 00:13:56.480]  那個古井其實是很厲害的
[00:13:56.480 --> 00:13:57.760]  我又要提一下
[00:13:57.760 --> 00:14:00.400]  對她來說活水是很重要的
[00:14:00.400 --> 00:14:03.680]  跟那個井都有些關聯
[00:14:03.680 --> 00:14:05.680]  為什麼有關聯呢
[00:14:05.680 --> 00:14:08.400]  我們現在說那個瓦國井
[00:14:08.400 --> 00:14:10.400]  到現在可能是幾千年的事
[00:14:10.400 --> 00:14:12.400]  但對於這個女人來說
[00:14:12.400 --> 00:14:13.600]  她祖先的事
[00:14:13.600 --> 00:14:15.600]  瓦國是很偉大的祖先
[00:14:15.600 --> 00:14:18.800]  瓦國井叫重用緊
[00:14:18.800 --> 00:14:21.600]  她過了二千年還在用
[00:14:21.600 --> 00:14:23.600]  是不是上帝的供應
[00:14:23.600 --> 00:14:25.600]  上帝的供應
[00:14:25.600 --> 00:14:27.600]  所以很厲害
[00:14:27.600 --> 00:14:31.600]  她在講活水的時候就提到祖宗的井
[00:14:31.600 --> 00:14:33.600]  難道你還比他大嗎
[00:14:33.600 --> 00:14:35.600]  你還比他厲害嗎
[00:14:35.600 --> 00:14:37.600]  女人都很囂張
[00:14:37.600 --> 00:14:39.600]  但是在這裡
[00:14:39.600 --> 00:14:41.600]  當耶穌在講的時候
[00:14:41.600 --> 00:14:43.600]  祂就告訴她
[00:14:43.600 --> 00:14:47.600]  如果妳知道我是誰
[00:14:47.600 --> 00:14:49.600]  妳知道我是誰
[00:14:49.600 --> 00:14:51.600]  妳就會求祂
[00:14:51.600 --> 00:14:53.600]  求祂拿這個活水
[00:14:53.600 --> 00:14:55.600]  喝了這個活水
[00:14:55.600 --> 00:14:57.600]  祂永遠不渴
[00:14:57.600 --> 00:14:59.600]  而且這個泉源直湧到永生
[00:14:59.600 --> 00:15:03.600]  在我們看聖經
[00:15:03.600 --> 00:15:07.600]  有時只是看這一段
[00:15:07.600 --> 00:15:09.600]  但其實當我去研究那個仰臥福音
[00:15:09.600 --> 00:15:11.600]  我覺得真的很寶貴
[00:15:11.600 --> 00:15:13.600]  在它前面就提到
[00:15:13.600 --> 00:15:15.600]  關於尼哥底姆論重生
[00:15:15.600 --> 00:15:17.600]  尼哥底姆重生
[00:15:17.600 --> 00:15:21.600]  就挑戰他的生命上的轉變
[00:15:21.600 --> 00:15:23.600]  其實在這裡
[00:15:23.600 --> 00:15:25.600]  其實耶穌是很特別的
[00:15:25.600 --> 00:15:29.600]  祂不是隨便找個人聊天
[00:15:29.600 --> 00:15:31.600]  祂真的知道這個女人真實的需要
[00:15:31.600 --> 00:15:33.600]  也知道這個民族真實的需要
[00:15:33.600 --> 00:15:35.600]  不只是講這個撒瑪利亞女人
[00:15:35.600 --> 00:15:37.600]  無名的一個女人這麼簡單
[00:15:37.600 --> 00:15:39.600]  祂憐憫她
[00:15:39.600 --> 00:15:41.600]  祂恩待她
[00:15:41.600 --> 00:15:43.600]  改變她 鼓勵她
[00:15:43.600 --> 00:15:45.600]  也在突破
[00:15:45.600 --> 00:15:49.600]  扭轉撒瑪利亞人的敬拜觀
[00:15:49.600 --> 00:15:51.600]  之前那一章就提到尼哥底姆
[00:15:51.600 --> 00:15:53.600]  他好像一個猶太的師傅
[00:15:53.600 --> 00:15:56.600]  一個很權重的人
[00:15:56.600 --> 00:16:00.600]  他怎樣扭轉對他的認識
[00:16:00.600 --> 00:16:02.600]  對神的認識和觀念
[00:16:02.600 --> 00:16:04.600]  整篇《仰臥福音》
[00:16:04.600 --> 00:16:06.600]  講了很多這些部分
[00:16:06.600 --> 00:16:09.600]  我們信不信耶穌
[00:16:09.600 --> 00:16:13.600]  講到信靠
[00:16:13.600 --> 00:16:15.600]  就是相信
[00:16:15.600 --> 00:16:17.600]  耶穌是經常挑戰他們的
[00:16:17.600 --> 00:16:19.600]  在這篇書裡面
[00:16:19.600 --> 00:16:21.600]  講了一百次
[00:16:21.600 --> 00:16:23.600]  不是開玩笑
[00:16:23.600 --> 00:16:25.600]  一百次問你信不信
[00:16:25.600 --> 00:16:27.600]  你知不知道我是誰
[00:16:27.600 --> 00:16:29.600]  你知不知道我是誰
[00:16:29.600 --> 00:16:31.600]  經常問
[00:16:31.600 --> 00:16:33.600]  所以我們會看到
[00:16:33.600 --> 00:16:35.600]  他問猶太人的師傅
[00:16:35.600 --> 00:16:37.600]  拉比
[00:16:37.600 --> 00:16:39.600]  他也問這個撒瑪利亞人
[00:16:39.600 --> 00:16:41.600]  你就會明白
[00:16:41.600 --> 00:16:43.600]  上帝無分任何的東西
[00:16:43.600 --> 00:16:45.600]  宗教對他們來說
[00:16:45.600 --> 00:16:47.600]  救恩的出處只有一個
[00:16:47.600 --> 00:16:49.600]  這個不是那個
[00:16:49.600 --> 00:16:51.600]  不是什麼不是什麼
[00:16:51.600 --> 00:16:53.600]  而且這個活水是永遠的
[00:16:53.600 --> 00:16:55.600]  你看到他也會問他
[00:16:55.600 --> 00:16:57.600]  如果你知道跟你說話的那個是誰
[00:16:57.600 --> 00:16:59.600]  你就會求他
[00:16:59.600 --> 00:17:01.600]  他也只是說自己的身份
[00:17:01.600 --> 00:17:03.600]  在《仰臥福音》這個書卷裡面
[00:17:03.600 --> 00:17:05.600]  講了很多
[00:17:05.600 --> 00:17:07.600]  他有一個很重要的主題
[00:17:07.600 --> 00:17:09.600]  就是講耶穌的身份和工作
[00:17:09.600 --> 00:17:11.600]  來到這個世界做什麼
[00:17:11.600 --> 00:17:13.600]  不知道你來到這個世界做什麼
[00:17:13.600 --> 00:17:15.600]  他就要挑戰他
[00:17:15.600 --> 00:17:17.600]  究竟你在拜什麼
[00:17:17.600 --> 00:17:19.600]  究竟你知不知道自己在拜什麼
[00:17:19.600 --> 00:17:21.600]  他在挑戰他
[00:17:21.600 --> 00:17:23.600]  雖然他講到他的古井
[00:17:23.600 --> 00:17:25.600]  講到他的祖先
[00:17:25.600 --> 00:17:27.600]  那就很了不起了
[00:17:27.600 --> 00:17:29.600]  因為水源2000年還可以喝
[00:17:29.600 --> 00:17:31.600]  還在那個山上受上帝的祝福
[00:17:31.600 --> 00:17:33.600]  對他們來說也是
[00:17:33.600 --> 00:17:35.600]  他們一樣是持守的
[00:17:35.600 --> 00:17:37.600]  一樣在
[00:17:37.600 --> 00:17:39.600]  一頓敬拜
[00:17:39.600 --> 00:17:41.600]  上帝一樣跟從律法去做事
[00:17:41.600 --> 00:17:43.600]  只是跟猶太人不同
[00:17:43.600 --> 00:17:49.600]  人裡面有很多不同的渴求
[00:17:49.600 --> 00:17:51.600]  我們又不曉得
[00:17:51.600 --> 00:17:53.600]  不過對他們來說有一個位置是最重要的
[00:17:53.600 --> 00:17:55.600]  可能我們自己也不知道
[00:17:55.600 --> 00:17:57.600]  他也不知道的
[00:17:57.600 --> 00:17:59.600]  他們在嚴守一些舊有的規條
[00:17:59.600 --> 00:18:01.600]  當然是撒瑪利亞的規條
[00:18:01.600 --> 00:18:03.600]  猶太人的規條
[00:18:03.600 --> 00:18:05.600]  耶穌就要扭轉他們
[00:18:05.600 --> 00:18:07.600]  在這裡去提醒他們
[00:18:07.600 --> 00:18:09.600]  救恩的源頭究竟是什麼
[00:18:09.600 --> 00:18:11.600]  因為他們做那麼多儀式來幹什麼
