
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 各位大朋友 小朋友
[00:04:51.000 --> 00:04:53.000]  去孝敬父母的時候
[00:04:53.000 --> 00:04:56.000]  就蒙神所越納
[00:04:56.000 --> 00:04:59.000]  不單止是人倫之間一種應有的表現
[00:04:59.000 --> 00:05:02.000]  而是叫神喜悅的事情
[00:05:02.000 --> 00:05:05.000]  因為是神對人的吩咐
[00:05:05.000 --> 00:05:08.000]  亦都意味著當人敬畏神
[00:05:08.000 --> 00:05:10.000]  聽從祂的吩咐
[00:05:10.000 --> 00:05:14.000]  就透過在祂的家庭生活上表現出來
[00:05:14.000 --> 00:05:17.000]  亦都表達出祂是敬畏神
[00:05:17.000 --> 00:05:20.000]  亦都是神所喜悅的事情
[00:05:20.000 --> 00:05:22.000]  不單止父母因此喜悅
[00:05:22.000 --> 00:05:26.000]  更加是上帝喜悅你如此的做
[00:05:26.000 --> 00:05:28.000]  當聖經在提摩太前書提到
[00:05:28.000 --> 00:05:31.000]  如果家中有需要的父母
[00:05:31.000 --> 00:05:34.000]  你們要去表達那種的孝道
[00:05:34.000 --> 00:05:37.000]  這裏的孝道跟剛才所講的孝敬
[00:05:37.000 --> 00:05:39.000]  有些少的不同
[00:05:39.000 --> 00:05:41.000]  聖經裏面有一個特別的意思是講到
[00:05:41.000 --> 00:05:47.000]  是將你的信仰實踐在你的家庭裏面
[00:05:47.000 --> 00:05:48.000]  所以有一段經文
[00:05:48.000 --> 00:05:51.000]  這段經文有些英文聖經特別的翻譯
[00:05:51.000 --> 00:05:55.000]  就是Put your religion into practice
[00:05:55.000 --> 00:05:58.000]  是意味著將你自己跟神的關係
[00:05:58.000 --> 00:05:59.000]  你的信仰
[00:05:59.000 --> 00:06:02.000]  是實踐在你的家庭當中
[00:06:02.000 --> 00:06:04.000]  所以留心聖經特別是講到
[00:06:04.000 --> 00:06:09.000]  掛做兒孫的先在自己的家裏面
[00:06:09.000 --> 00:06:11.000]  讓這一份信仰
[00:06:11.000 --> 00:06:15.000]  首先在你的家庭當中實踐出來
[00:06:15.000 --> 00:06:17.000]  這個是優先的
[00:06:17.000 --> 00:06:20.000]  亦都是表明出你那種真實
[00:06:20.000 --> 00:06:24.000]  願意聽從神說話的心
[00:06:24.000 --> 00:06:27.000]  沒錯有些時候可能我們有些弟兄姊妹
[00:06:27.000 --> 00:06:28.000]  我們都會在工作上
[00:06:28.000 --> 00:06:31.000]  在外面甚至教會的侍奉崗位
[00:06:31.000 --> 00:06:33.000]  很樂意去服侍神
[00:06:33.000 --> 00:06:35.000]  去服侍其他弟兄姊妹
[00:06:35.000 --> 00:06:40.000]  但是不一定在家庭當中出現
[00:06:40.000 --> 00:06:42.000]  我記得一次一位長者
[00:06:42.000 --> 00:06:44.000]  跟一班弟兄姊妹聊天的時候
[00:06:44.000 --> 00:06:45.000]  有人問他
[00:06:45.000 --> 00:06:46.000]  你的兒子都很大了
[00:06:46.000 --> 00:06:49.000]  現在在做什麼工作
[00:06:49.000 --> 00:06:50.000]  這位長者就說
[00:06:50.000 --> 00:06:53.000]  他做社工的
[00:06:53.000 --> 00:06:55.000]  他專門做一些長者
[00:06:55.000 --> 00:06:57.000]  在老人中心裏面
[00:06:57.000 --> 00:07:00.000]  照顧一些長者的服務工作
[00:07:00.000 --> 00:07:02.000]  其他人就讚賞他
[00:07:02.000 --> 00:07:04.000]  很好的工作
[00:07:04.000 --> 00:07:06.000]  又很能夠關心人
[00:07:06.000 --> 00:07:08.000]  這位長者就說
[00:07:08.000 --> 00:07:10.000]  是呀他都很關心長者
[00:07:10.000 --> 00:07:11.000]  有時候聽他講電話
[00:07:11.000 --> 00:07:13.000]  很關心長者
[00:07:13.000 --> 00:07:15.000]  很呵護他們
[00:07:15.000 --> 00:07:18.000]  突然間唉
[00:07:18.000 --> 00:07:20.000]  突然間唉一聲
[00:07:20.000 --> 00:07:23.000]  大家就說為什麼唉一聲
[00:07:23.000 --> 00:07:24.000]  你們不知道
[00:07:24.000 --> 00:07:26.000]  我兒子很愛惜長者
[00:07:26.000 --> 00:07:29.000]  除了我
[00:07:29.000 --> 00:07:31.000]  除了我這個長者
[00:07:31.000 --> 00:07:32.000]  我上次跟他聊天
[00:07:32.000 --> 00:07:35.000]  我想是兩個星期前
[00:07:35.000 --> 00:07:37.000]  有一次叫他出去喝茶
[00:07:37.000 --> 00:07:38.000]  他說沒空
[00:07:38.000 --> 00:07:40.000]  老爸我要上班
[00:07:40.000 --> 00:07:42.000]  我要做其他事
[00:07:42.000 --> 00:07:44.000]  很多時候
[00:07:44.000 --> 00:07:46.000]  可能在工作上
[00:07:46.000 --> 00:07:49.000]  我們會去實踐我們的信仰
[00:07:49.000 --> 00:07:51.000]  甚至在教會裏面
[00:07:51.000 --> 00:07:53.000]  會關心到其他人的需要
[00:07:53.000 --> 00:07:55.000]  但有時候我們會疏忽
[00:07:55.000 --> 00:07:57.000]  會忘記了
[00:07:57.000 --> 00:07:59.000]  我們的家裏
[00:07:59.000 --> 00:08:01.000]  神要我們將你的信仰
[00:08:01.000 --> 00:08:04.000]  首先在其中實踐出來
[00:08:04.000 --> 00:08:06.000]  這正是聖經裏面
[00:08:06.000 --> 00:08:08.000]  在當中對我們的
[00:08:08.000 --> 00:08:11.000]  一個很大的勉勵和提醒
[00:08:11.000 --> 00:08:13.000]  所以接著你見到聖經
[00:08:13.000 --> 00:08:14.000]  再繼續講的時候
[00:08:14.000 --> 00:08:16.000]  他說你們一定要這樣
[00:08:16.000 --> 00:08:17.000]  去實踐出來
[00:08:17.000 --> 00:08:21.000]  否則是比不信的人還不好
[00:08:21.000 --> 00:08:23.000]  大家再讀下去
[00:08:23.000 --> 00:08:26.000]  在下面的第八節
[00:08:26.000 --> 00:08:29.000]  他說人若不看顧自己的人
[00:08:29.000 --> 00:08:31.000]  或者隔離和學本所講
[00:08:31.000 --> 00:08:33.000]  不看顧自己的親屬
[00:08:33.000 --> 00:08:36.000]  尤其是不看顧自己一家的人
[00:08:36.000 --> 00:08:39.000]  意味著是直系的
[00:08:39.000 --> 00:08:41.000]  跟你一起住的家人
[00:08:41.000 --> 00:08:44.000]  就是背棄信仰
[00:08:44.000 --> 00:08:47.000]  比不信的人還壞
[00:08:47.000 --> 00:08:50.000]  聖經很直接地說
[00:08:50.000 --> 00:08:52.000]  那些未曾經歷過神的愛的人
[00:08:52.000 --> 00:08:55.000]  他們都會知道去愛護自己的家人
[00:08:55.000 --> 00:08:57.000]  但如果屬神的人
[00:08:57.000 --> 00:08:59.000]  竟然不能夠去愛自己的家人
[00:08:59.000 --> 00:09:02.000]  就比不信的人更加不妥
[00:09:02.000 --> 00:09:07.000]  更明顯地失去對神的見證
[00:09:07.000 --> 00:09:09.000]  亦不能夠在其中
[00:09:09.000 --> 00:09:13.000]  真正活出生命信仰的真實
[00:09:13.000 --> 00:09:16.000]  聖經勉勵我們要留心
[00:09:16.000 --> 00:09:19.000]  是真的會去愛護
[00:09:19.000 --> 00:09:22.000]  去孝敬我們的家人
[00:09:22.000 --> 00:09:24.000]  我想起一位姊妹
[00:09:24.000 --> 00:09:26.000]  當她有一次分享到一件事情
[00:09:26.000 --> 00:09:31.000]  她說自己因為自小媽媽對她很惡劣
[00:09:31.000 --> 00:09:33.000]  自小被媽媽打得很厲害
[00:09:33.000 --> 00:09:36.000]  後來自己成長自己結婚
[00:09:36.000 --> 00:09:40.000]  有一段時間心裡的憤怒還是很激烈
[00:09:40.000 --> 00:09:43.000]  所以不再願意跟媽媽接觸
[00:09:43.000 --> 00:09:45.000]  媽媽有些時候找她
[00:09:45.000 --> 00:09:47.000]  她都不願意去聽電話
[00:09:47.000 --> 00:09:49.000]  不願意跟她一起
[00:09:49.000 --> 00:09:51.000]  但她有一個心願
[00:09:51.000 --> 00:09:53.000]  很想媽媽能夠信耶穌
[00:09:53.000 --> 00:09:55.000]  而且她很想媽媽改變
[00:09:55.000 --> 00:09:57.000]  所以她常常請弟兄姊妹
[00:09:57.000 --> 00:10:00.000]  你找媽媽祈禱吧 她還未信主
[00:10:00.000 --> 00:10:03.000]  她自己很多時候都會為媽媽祈禱
[00:10:03.000 --> 00:10:06.000]  但總是不想去接觸她
[00:10:06.000 --> 00:10:09.000]  有一次當她自己祈禱的時候
[00:10:09.000 --> 00:10:13.000]  突然間好像有神的聖靈
[00:10:13.000 --> 00:10:15.000]  告訴她知道
[00:10:15.000 --> 00:10:18.000]  妳常常為媽媽祈禱
[00:10:18.000 --> 00:10:21.000]  妳很想神關心她
[00:10:21.000 --> 00:10:24.000]  但為什麼妳不願意接觸她呢?
[00:10:24.000 --> 00:10:28.000]  因為看到她的時候就被她罵了
[00:10:28.000 --> 00:10:32.000]  但心裡一直有一種催促
[00:10:32.000 --> 00:10:35.000]  妳要去接觸自己的母親
[00:10:35.000 --> 00:10:39.000]  她就說後來她真的知道
[00:10:39.000 --> 00:10:41.000]  她應該再一次做
[00:10:41.000 --> 00:10:43.000]  她很久沒試過打電話給媽媽
[00:10:43.000 --> 00:10:45.000]  我很久沒探望過妳了
[00:10:45.000 --> 00:10:47.000]  我可不可以來探望妳
[00:10:47.000 --> 00:10:49.000]  媽媽喜出望外
[00:10:49.000 --> 00:10:54.000]  然後很歡迎她來探望媽媽
[00:10:54.000 --> 00:10:56.000]  當然探望的時候
[00:10:56.000 --> 00:10:59.000]  未必馬上媽媽完全改變
[00:10:59.000 --> 00:11:02.000]  但突然間這位姐妹就說
[00:11:02.000 --> 00:11:04.000]  我第一次體會到
[00:11:04.000 --> 00:11:08.000]  這個問題不是在媽媽身上
[00:11:08.000 --> 00:11:11.000]  問題在我自己身上
[00:11:11.000 --> 00:11:13.000]  我一直拒絕她
[00:11:13.000 --> 00:11:17.000]  甚至我不願意接觸她
[00:11:17.000 --> 00:11:21.000]  其實也沒有機會讓她改變
[00:11:21.000 --> 00:11:23.000]  然後這位姐妹就開始
[00:11:23.000 --> 00:11:25.000]  繼續關心她的母親
[00:11:25.000 --> 00:11:28.000]  然後看到媽媽的改變
[00:11:28.000 --> 00:11:30.000]  很多時候我們想
[00:11:30.000 --> 00:11:31.000]  有很多事情
[00:11:31.000 --> 00:11:34.000]  父母有很多他們的問題
[00:11:34.000 --> 00:11:37.000]  沒錯我們也有各種不同的問題
[00:11:37.000 --> 00:11:41.000]  但神仍然來勉勵我們的心
[00:11:41.000 --> 00:11:43.000]  要孝敬父母
[00:11:43.000 --> 00:11:45.000]  使妳得福
[00:11:45.000 --> 00:11:48.000]  在世可以長壽
[00:11:48.000 --> 00:11:49.000]  有人問
[00:11:49.000 --> 00:11:52.000]  我們是不是如果早點死
[00:11:52.000 --> 00:11:56.000]  因為我們沒有孝敬父母
[00:11:56.000 --> 00:11:59.000]  聖經裡面特別說到長壽的問題
[00:11:59.000 --> 00:12:01.000]  你們記得剛才提到
[00:12:01.000 --> 00:12:04.000]  在聖經裡面的誡命裡面提到
[00:12:04.000 --> 00:12:06.000]  早期在以色列人
[00:12:06.000 --> 00:12:09.000]  他們在埃及地方出來的時候
[00:12:09.000 --> 00:12:11.000]  上帝將誡命賜給他們
[00:12:11.000 --> 00:12:13.000]  在當時他們未必很完整
[00:12:13.000 --> 00:12:15.000]  明白神的真理
[00:12:15.000 --> 00:12:18.000]  也不會太多知道永生的真理
[00:12:18.000 --> 00:12:20.000]  而神就當時告訴他們
[00:12:20.000 --> 00:12:22.000]  你們要孝敬父母
[00:12:22.000 --> 00:12:28.000]  使你在所得的地圖上可以長久
[00:12:28.000 --> 00:12:31.000]  而當時的以色列人馬上就明白
[00:12:31.000 --> 00:12:33.000]  這個表達是說
[00:12:33.000 --> 00:12:36.000]  神會與他們同在
[00:12:36.000 --> 00:12:38.000]  在神所賜的地圖
[00:12:38.000 --> 00:12:41.000]  正在表達神的同在
[00:12:41.000 --> 00:12:42.000]  而在神的同在當中
[00:12:42.000 --> 00:12:46.000]  領受神給他們的福氣
[00:12:46.000 --> 00:12:47.000]  在新約的時候
[00:12:47.000 --> 00:12:49.000]  聖經用一句說話表達
[00:12:49.000 --> 00:12:51.000]  使你長壽
[00:12:51.000 --> 00:12:53.000]  但更重要的是
[00:12:53.000 --> 00:12:56.000]  人去聽從上帝的吩咐的時候
[00:12:56.000 --> 00:12:59.000]  因此領受神自己的同在
[00:12:59.000 --> 00:13:02.000]  和同在而來的福氣
[00:13:02.000 --> 00:13:04.000]  而這個福氣
[00:13:04.000 --> 00:13:07.000]  聖經說是神的應許
[00:13:07.000 --> 00:13:08.000]  是神的應許
[00:13:08.000 --> 00:13:10.000]  這個應許也意味著
[00:13:10.000 --> 00:13:12.000]  上帝是信實的
[00:13:12.000 --> 00:13:15.000]  祂是必然會這樣來承傳
[00:13:15.000 --> 00:13:18.000]  當你聽從上帝的時候
[00:13:18.000 --> 00:13:21.000]  神的恩惠也可以不被阻隔
[00:13:21.000 --> 00:13:23.000]  淋到你的身上
[00:13:23.000 --> 00:13:25.000]  因為祂的應許是確實的
[00:13:25.000 --> 00:13:30.000]  當我們想到要孝敬父母
[00:13:30.000 --> 00:13:32.000]  愛護我們的家人的時候
[00:13:32.000 --> 00:13:34.000]  同樣我們想到作為父母
[00:13:34.000 --> 00:13:37.000]  我們思想怎樣來管理自己的家
[00:13:37.000 --> 00:13:42.000]  大家翻到前面的第三章
[00:13:42.000 --> 00:13:44.000]  在前面的第三章
[00:13:44.000 --> 00:13:46.000]  聖經提到一些作領袖的
[00:13:46.000 --> 00:13:49.000]  聖經對他們有很多的勉勵
[00:13:49.000 --> 00:13:51.000]  而其中很重要的提到
[00:13:51.000 --> 00:13:56.000]  他們要好好管理自己的家第四節
[00:13:56.000 --> 00:13:57.000]  聖經裏面說
[00:13:57.000 --> 00:13:59.000]  好好管理自己的家
[00:13:59.000 --> 00:14:02.000]  使兒女凡事敬重順服
[00:14:02.000 --> 00:14:05.000]  人若不知道怎樣管理自己的家
[00:14:05.000 --> 00:14:08.000]  怎能照料神的教誨呢?
[00:14:08.000 --> 00:14:10.000]  然後我們再看旁邊的和學本
[00:14:10.000 --> 00:14:12.000]  好好管理自己的家
[00:14:12.000 --> 00:14:15.000]  使兒女凡事端莊順服
[00:14:15.000 --> 00:14:18.000]  或作端端莊莊地
[00:14:18.000 --> 00:14:20.000]  使兒女順服
[00:14:20.000 --> 00:14:23.000]  作為父母要愛自己的子女
[00:14:23.000 --> 00:14:24.000]  愛自己的家庭
[00:14:24.000 --> 00:14:26.000]  其中一個清楚的表達
[00:14:26.000 --> 00:14:29.000]  就是承擔作為父母的責任
[00:14:29.000 --> 00:14:32.000]  去管理自己的家
[00:14:32.000 --> 00:14:34.000]  當聖經提到管理的時候
[00:14:34.000 --> 00:14:37.000]  這個字同樣應用在一些領袖
[00:14:37.000 --> 00:14:39.000]  管理教會是同一個字
[00:14:39.000 --> 00:14:42.000]  但是當聖經提到管理的時候
[00:14:42.000 --> 00:14:43.000]  絕對不是我們所想的
[00:14:43.000 --> 00:14:45.000]  要控制子女
[00:14:45.000 --> 00:14:47.000]  要他們聽話
[00:14:47.000 --> 00:14:50.000]  而是帶著一種愛
[00:14:50.000 --> 00:14:52.000]  一種殷勤
[00:14:52.000 --> 00:14:55.000]  承擔一種責任
[00:14:55.000 --> 00:14:57.000]  所以羅馬書十二章說
[00:14:57.000 --> 00:15:01.000]  你們若有自理就當殷勤
[00:15:01.000 --> 00:15:04.000]  也表示你需要付上時間
[00:15:04.000 --> 00:15:06.000]  付上那種關注
[00:15:06.000 --> 00:15:09.000]  有時候聽到一些男士說
[00:15:09.000 --> 00:15:12.000]  那些子女的事
[00:15:12.000 --> 00:15:14.000]  女人搞定了
[00:15:14.000 --> 00:15:18.000]  很多人都以為照顧子女的事情
[00:15:18.000 --> 00:15:20.000]  是母親的責任
[00:15:20.000 --> 00:15:22.000]  但是聖經不是這樣說
[00:15:22.000 --> 00:15:24.000]  聖經特別在這個地方
[00:15:24.000 --> 00:15:25.000]  不單是向領袖
[00:15:25.000 --> 00:15:26.000]  亦對其他的經文
[00:15:26.000 --> 00:15:28.000]  以弗所書、哥羅西書等等
[00:15:28.000 --> 00:15:31.000]  都會提到所有弟兄姊妹
[00:15:31.000 --> 00:15:35.000]  上帝是強調父母一起
[00:15:35.000 --> 00:15:37.000]  來承擔這個職份
[00:15:37.000 --> 00:15:39.000]  但亦都意味著
[00:15:39.000 --> 00:15:41.000]  他們需要殷勤付上時間
[00:15:41.000 --> 00:15:43.000]  付上心力
[00:15:43.000 --> 00:15:46.000]  來帶領家庭
[00:15:46.000 --> 00:15:48.000]  而在講到自理的時候
[00:15:48.000 --> 00:15:50.000]  很清楚地說出一件事情
[00:15:50.000 --> 00:15:52.000]  他們是要引導子女
[00:15:52.000 --> 00:15:55.000]  你留心回到剛才第四節所說
[00:15:55.000 --> 00:15:59.000]  是讓他們凡事可以馴服
[00:15:59.000 --> 00:16:02.000]  他們能夠馴服在
[00:16:02.000 --> 00:16:04.000]  父母的帶領之下
[00:16:04.000 --> 00:16:07.000]  但更加說他們是馴服上帝
[00:16:07.000 --> 00:16:09.000]  行在神的心意當中
[00:16:09.000 --> 00:16:11.000]  人生的路上
[00:16:11.000 --> 00:16:14.000]  知道分辨是非善惡
[00:16:14.000 --> 00:16:17.000]  而作出好人生的選擇
[00:16:17.000 --> 00:16:20.000]  行在正的路上
[00:16:20.000 --> 00:16:22.000]  剛才我們說到
[00:16:22.000 --> 00:16:26.000]  作為父母要教養孩子的時候
[00:16:26.000 --> 00:16:27.000]  我們會越來越知道
[00:16:27.000 --> 00:16:29.000]  有更多的家庭
[00:16:29.000 --> 00:16:32.000]  開始供應子女
[00:16:32.000 --> 00:16:35.000]  但卻沒有教養
[00:16:35.000 --> 00:16:38.000]  我想翻起一個見證
[00:16:38.000 --> 00:16:41.000]  你可能聽過約翰·維斯里的故事
[00:16:41.000 --> 00:16:42.000]  約翰·威斯利
[00:16:42.000 --> 00:16:45.000]  十九世紀美國的一個很重要的憤卿家
[00:16:45.000 --> 00:16:48.000]  帶動整個美國的復興運動
[00:16:48.000 --> 00:16:50.000]  但他的家庭當中
[00:16:50.000 --> 00:16:52.000]  他的兄弟姐妹
[00:16:52.000 --> 00:16:54.000]  有很多都是敬虔的教徒
[00:16:54.000 --> 00:16:56.000]  其中一位的兄弟
[00:16:56.000 --> 00:16:57.000]  你可能會認識
[00:16:57.000 --> 00:16:59.000]  查理士·維斯里
[00:16:59.000 --> 00:17:03.000]  曾經編作很多首美麗的聖詩
[00:17:03.000 --> 00:17:05.000]  他的兄弟姐妹當中
[00:17:05.000 --> 00:17:07.000]  有很多敬虔的教徒
[00:17:07.000 --> 00:17:10.000]  你知不知道他的兄弟姐妹有多少個?
[00:17:10.000 --> 00:17:15.000]  約翰·維斯里的兄弟姐妹有十九人
[00:17:15.000 --> 00:17:19.000]  他媽媽生得很辛苦
[00:17:19.000 --> 00:17:20.000]  當然在那個年代
[00:17:20.000 --> 00:17:24.000]  有很多未必能長大
[00:17:24.000 --> 00:17:26.000]  但有一位母親
[00:17:26.000 --> 00:17:30.000]  她叫蘇薩娜姐妹
[00:17:30.000 --> 00:17:34.000]  這位姐妹在教養孩子的過程中
[00:17:34.000 --> 00:17:37.000]  她有一個很重要的方向
[00:17:37.000 --> 00:17:41.000]  就是她不會隨便妥協一些原則
[00:17:41.000 --> 00:17:43.000]  在她教養孩子的時候
[00:17:43.000 --> 00:17:44.000]  她常常說
[00:17:44.000 --> 00:17:47.000]  如果對孩子有益的事情
[00:17:47.000 --> 00:17:51.000]  我一定做到底
[00:17:51.000 --> 00:17:55.000]  如果對孩子有益的教導、教訓
[00:17:55.000 --> 00:17:58.000]  我會說二十次
[00:17:58.000 --> 00:18:00.000]  直到她明白
[00:18:00.000 --> 00:18:03.000]  直到她能夠可以走出來
[00:18:03.000 --> 00:18:04.000]  當她這樣說的時候
[00:18:04.000 --> 00:18:06.000]  並不是說她要高壓的手段
[00:18:06.000 --> 00:18:08.000]  要控制、要去打罵
[00:18:08.000 --> 00:18:10.000]  因為很多她的傳記都表達出
[00:18:10.000 --> 00:18:14.000]  她是不會打罵子女的
[00:18:14.000 --> 00:18:17.000]  她是溫和地對待孩子
[00:18:17.000 --> 00:18:21.000]  當然十九個孩子是很不容易處理
[00:18:21.000 --> 00:18:24.000]  但她是以自己的榜樣
[00:18:24.000 --> 00:18:27.000]  以及以她自己的道理
[00:18:27.000 --> 00:18:29.000]  她常常表達
[00:18:29.000 --> 00:18:34.000]  我以你來帶領我的孩子成長
[00:18:34.000 --> 00:18:36.000]  因此你會見到
[00:18:36.000 --> 00:18:37.000]  她所自活出來的子女
[00:18:37.000 --> 00:18:39.000]  後來成為很敬虔
[00:18:39.000 --> 00:18:42.000]  很榮神益人的子女
[00:18:42.000 --> 00:18:45.000]  今天我們回到我們所身處的社會的時候
[00:18:45.000 --> 00:18:47.000]  你會察覺到越來越多的家庭
[00:18:47.000 --> 00:18:51.000]  開始不想怎樣理他們
[00:18:51.000 --> 00:18:52.000]  算了算了,由他們吧
[00:18:52.000 --> 00:18:54.000]  他們會發脾氣的
[00:18:54.000 --> 00:18:56.000]  他們會生氣的
[00:18:56.000 --> 00:18:57.000]  因為有些時候
[00:18:57.000 --> 00:18:59.000]  未必有很多空間陪伴子女的時候
[00:18:59.000 --> 00:19:02.000]  一見到子女就盡量遷就他們的要求
[00:19:02.000 --> 00:19:04.000]  所以你會發覺
[00:19:04.000 --> 00:19:09.000]  現在我們說以前用奶嘴
[00:19:09.000 --> 00:19:12.000]  養一些嬰孩可以比較安定下來
[00:19:12.000 --> 00:19:15.000]  現在就用電子奶嘴
[00:19:15.000 --> 00:19:17.000]  給他們一個手機
[00:19:17.000 --> 00:19:19.000]  讓他們玩得開心一點
