
[00:00:00.000 --> 00:00:03.040]  猶太人有一個這樣的故事
[00:01:54.680 --> 00:01:59.760]  弟兄姊妹,你公佈到Simon遇見這個人代表什麼呢?
[00:01:59.760 --> 00:02:03.000]  這個人就是代表我們的過去
[00:02:03.000 --> 00:02:07.080]  可能是過去的內疚
[00:02:07.080 --> 00:02:08.960]  過去的遺憾
[00:02:08.960 --> 00:02:10.840]  過去的失望
[00:02:10.840 --> 00:02:12.600]  過去的羞恥
[00:02:12.600 --> 00:02:14.360]  過去的恐懼
[00:02:14.360 --> 00:02:17.080]  甚至是過去的憤怒
[00:02:17.080 --> 00:02:19.800]  過去的苦毒
[00:02:19.800 --> 00:02:22.360]  隨著日子過去慢慢
[00:02:22.360 --> 00:02:26.680]  這些的過去就會成為我們的包袱
[00:02:26.680 --> 00:02:29.440]  如果我們不學習去放手
[00:02:29.440 --> 00:02:31.920]  讓過去真的成為過去
[00:02:31.920 --> 00:02:36.040]  我們學習跟過去說再見
[00:02:36.040 --> 00:02:40.040]  慢慢這些的過去就會
[00:02:40.040 --> 00:02:43.360]  跟我們的人生糾纏不清
[00:02:43.360 --> 00:02:48.400]  可能我們慢慢就會不斷被這些過去捆綁
[00:02:48.400 --> 00:02:52.960]  我曾經為一位完美主義者的弟兄禱告
[00:02:52.960 --> 00:02:54.280]  這位弟兄告訴我
[00:02:54.280 --> 00:02:57.960]  我無論做任何事情
[00:02:57.960 --> 00:03:00.520]  都定了一個最高的標準
[00:03:00.520 --> 00:03:01.880]  這個標準
[00:03:01.880 --> 00:03:03.240]  我如果做到
[00:03:03.240 --> 00:03:04.400]  我就很驕傲
[00:03:04.400 --> 00:03:06.480]  於是我就看不起其他人
[00:03:06.480 --> 00:03:07.560]  但如果我做不到
[00:03:07.560 --> 00:03:09.120]  我突然變得很自卑
[00:03:09.120 --> 00:03:10.000]  很沮喪
[00:03:10.000 --> 00:03:11.600]  一團糟
[00:03:11.600 --> 00:03:12.960]  這幾年
[00:03:12.960 --> 00:03:16.480]  他就不斷在這些自卑和沮喪徘徊
[00:03:16.480 --> 00:03:20.560]  他的心情和情緒就像過山車般大起大跌
[00:03:20.560 --> 00:03:22.160]  我聽完之後就帶他去聖經
[00:03:22.160 --> 00:03:24.320]  跟他分享一句聖經
[00:03:24.320 --> 00:03:27.760]  就是哥林多前書的十三章十一節
[00:03:27.760 --> 00:03:28.760]  他說什麼呢
[00:03:28.760 --> 00:03:30.680]  他說我們是小孩子的時候
[00:03:30.680 --> 00:03:32.600]  我們說話像小孩子
[00:03:32.600 --> 00:03:33.960]  想事情像小孩子
[00:03:33.960 --> 00:03:36.280]  心思念念都像小孩子
[00:03:36.280 --> 00:03:38.040]  如果我們長大的時候
[00:03:38.040 --> 00:03:43.880]  我們將這些小孩子的東西完全丟棄
[00:03:43.880 --> 00:03:47.000]  亭姐妹,今天神要和大家說
[00:03:47.000 --> 00:03:49.200]  我們已經在耶穌基督裡面
[00:03:49.200 --> 00:03:51.280]  已經長大成人了
[00:03:51.280 --> 00:03:52.600]  長大成人是什麼呢
[00:03:52.600 --> 00:03:54.160]  我們要學習
[00:03:54.160 --> 00:03:56.560]  丟下那些不好的過去
[00:03:56.560 --> 00:03:58.400]  如果有些過去纏擾我們
[00:03:58.400 --> 00:04:00.360]  我們要學習和它說再見
[00:04:00.360 --> 00:04:01.160]  放手
[00:04:01.160 --> 00:04:03.120]  讓過去真的成為過去
[00:04:03.120 --> 00:04:06.280]  同樣神要為我們預備新的將來
[00:04:06.280 --> 00:04:07.440]  新的盼望
[00:04:07.440 --> 00:04:10.240]  所以我們應該帶著期盼
[00:04:10.240 --> 00:04:13.400]  去擁抱我們未來的人生
[00:04:13.400 --> 00:04:16.120]  不僅是哥林多前書這樣說
[00:04:16.120 --> 00:04:18.120]  希伯來書也是這樣說
[00:04:18.120 --> 00:04:22.960]  我們一起看看希伯來書五章十三節至六章一節
[00:04:22.960 --> 00:04:25.000]  因為希伯來書
[00:04:25.000 --> 00:04:27.680]  原本和合本是比較失誤的字
[00:04:27.680 --> 00:04:29.280]  大家比較難明白
[00:04:29.280 --> 00:04:31.840]  所以我用了和修版
[00:04:31.840 --> 00:04:32.800]  我們一起讀一讀
[00:04:32.800 --> 00:04:34.960]  希伯來書五章十三節至六章一節
[00:04:34.960 --> 00:04:36.280]  一二三
[00:04:36.280 --> 00:04:38.000]  凡只能吃奶的
[00:04:38.000 --> 00:04:41.040]  就不熟練仁義的道理
[00:04:41.040 --> 00:04:43.280]  因為他是嬰孩
[00:04:43.280 --> 00:04:47.560]  唯獨長大成人的才能吃乾糧
[00:04:47.560 --> 00:04:51.320]  他們的心跳因練習而靈活
[00:04:51.320 --> 00:04:53.680]  能分辨善惡了
[00:04:53.680 --> 00:04:58.520]  所以我們應當離開基督道理的基礎
[00:04:58.520 --> 00:05:01.600]  竭力進到成熟的地步
[00:05:01.600 --> 00:05:04.000]  不必再納根基
[00:05:04.000 --> 00:05:05.400]  我解釋一下
[00:05:05.400 --> 00:05:09.800]  嬰孩的意思不僅是肉身的BB
[00:05:09.800 --> 00:05:13.240]  而是屬靈生命的BB
[00:05:13.240 --> 00:05:18.080]  BB只能吃奶
[00:05:18.080 --> 00:05:19.560]  你有沒有人見過
[00:05:19.560 --> 00:05:21.920]  將出前一丁麵餵給BB吃
[00:05:21.920 --> 00:05:22.680]  不會有的
[00:05:22.680 --> 00:05:23.640]  是吃不到的
[00:05:23.640 --> 00:05:25.640]  他只能夠喝奶
[00:05:25.640 --> 00:05:27.480]  喝奶代表什麼
[00:05:27.480 --> 00:05:29.800]  不熟練仁義的道理
[00:05:29.800 --> 00:05:30.800]  就是說
[00:05:30.800 --> 00:05:34.320]  屬靈生命的BB階段的人
[00:05:34.320 --> 00:05:37.360]  他是分辨不到什麼是好什麼是不好的
[00:05:37.360 --> 00:05:41.880]  就舉剛才那個原理主義者的弟兄為例
[00:05:41.880 --> 00:05:44.480]  他小時候
[00:05:44.480 --> 00:05:47.440]  他跟我說一定要做到最好
[00:05:47.440 --> 00:05:49.400]  一定要做到最好
[00:05:49.400 --> 00:05:52.040]  如果你做得不好
[00:05:52.040 --> 00:05:54.040]  就不會有人疼你
[00:05:54.040 --> 00:05:55.840]  不會有人再愛你
[00:05:55.840 --> 00:05:57.680]  他的成長
[00:05:57.680 --> 00:05:59.800]  他沒有放下過去
[00:05:59.800 --> 00:06:02.280]  他就被過去一直綁住
[00:06:02.280 --> 00:06:04.920]  他分辨不到什麼是不好什麼是好
[00:06:04.920 --> 00:06:07.320]  過去的不好他無法放下
[00:06:07.320 --> 00:06:10.680]  他反而被不好的東西控制他這個人生
[00:06:10.680 --> 00:06:12.600]  所以他是分辨不到
[00:06:12.600 --> 00:06:14.560]  什麼是好什麼是不好
[00:06:14.560 --> 00:06:17.320]  但是屬靈生命長大成人的人
[00:06:17.320 --> 00:06:19.120]  就是快高長大的人
[00:06:19.120 --> 00:06:20.840]  這些人是可以吃飯
[00:06:20.840 --> 00:06:22.520]  可以吃固體食物的
[00:06:22.520 --> 00:06:24.120]  他們代表什麼
[00:06:24.120 --> 00:06:27.240]  就是說這些人是分辨到好
[00:06:27.240 --> 00:06:29.320]  分辨什麼是不好
[00:06:29.320 --> 00:06:30.680]  分到兩樣東西
[00:06:30.680 --> 00:06:34.280]  所以他們能夠將他們的過去放下
[00:06:34.280 --> 00:06:36.200]  所以喜不來時的作者
[00:06:36.200 --> 00:06:37.280]  不斷鼓勵我們
[00:06:37.280 --> 00:06:39.800]  要離開基督道理的基礎
[00:06:39.800 --> 00:06:43.600]  也就是說我們要離開屬靈生命幼稚的階段
[00:06:43.600 --> 00:06:46.800]  就好像剛才那些小五小六的小朋友
[00:06:46.800 --> 00:06:48.360]  我不做那些幼稚的事
[00:06:48.360 --> 00:06:49.440]  因為我長大了
[00:06:49.440 --> 00:06:51.640]  我開始慢慢會成人了
[00:06:51.640 --> 00:06:53.520]  長大了
[00:06:53.520 --> 00:06:57.160]  今天我們快高長大的時候
[00:06:57.160 --> 00:06:59.560]  我們必須要放下那些過去
[00:06:59.560 --> 00:07:00.960]  擁抱我們的將來
[00:07:00.960 --> 00:07:03.960]  但是問題是我們憑著什麼
[00:07:03.960 --> 00:07:05.960]  去放下過去呢
[00:07:05.960 --> 00:07:07.600]  喜不來時的作者告訴我們
[00:07:07.600 --> 00:07:09.760]  耶穌已經做了一些事情
[00:07:09.760 --> 00:07:11.760]  耶穌基督已經做了一些事情
[00:07:11.760 --> 00:07:14.280]  我們能夠有能力放下過去
[00:07:14.280 --> 00:07:18.360]  是因為耶穌開始了一些新的事情
[00:07:18.360 --> 00:07:21.160]  為我們完成了一些事情的事實
[00:07:21.160 --> 00:07:25.320]  今天我想和大家講耶穌完成的工作有兩個事實
[00:07:25.320 --> 00:07:26.440]  第一個事實
[00:07:26.440 --> 00:07:27.960]  就是耶穌流血
[00:07:27.960 --> 00:07:29.160]  跌在十字架
[00:07:29.160 --> 00:07:31.160]  其實祂不只是跌在十字架
[00:07:31.160 --> 00:07:34.360]  祂為我們開始一個新的局面
[00:07:34.360 --> 00:07:36.000]  是一個新的方向
[00:07:36.000 --> 00:07:41.000]  我們一起繼續看希伯來書的九章二十二至二十四節
[00:07:41.000 --> 00:07:43.000]  等一會我們一起讀
[00:08:06.000 --> 00:08:10.800]  因為基督並沒有進了人手所做的聖所
[00:08:10.800 --> 00:08:14.280]  只不過是真聖所的影像
[00:08:14.280 --> 00:08:16.280]  而是進到天上
[00:08:16.280 --> 00:08:19.880]  如今為我們出現在神面前
[00:08:19.880 --> 00:08:23.200]  等一會我想解釋一下用血潔淨
[00:08:23.200 --> 00:08:26.480]  用血潔淨的意思是在舊約聖經摩西律法
[00:08:26.480 --> 00:08:30.000]  人犯罪必須要獻祭
[00:08:30.000 --> 00:08:34.320]  獻祭是將一些牛羊那些動物來到祭壇那裡
[00:08:34.320 --> 00:08:36.080]  割了牠們流血
[00:08:36.080 --> 00:08:39.840]  用那些血洗淨犯罪人的罪
[00:08:39.840 --> 00:08:41.840]  但是你想想
[00:08:41.840 --> 00:08:43.400]  其實你有沒有想過呢?
[00:08:43.400 --> 00:08:44.600]  你聽了那麼多
[00:08:44.600 --> 00:08:47.600]  那麼血是怎樣潔淨人的呢?
[00:08:47.600 --> 00:08:49.960]  血怎樣去潔淨我們呢?
[00:08:49.960 --> 00:08:53.880]  你會不會去紅十字會拿一包血來洗臉呢?
[00:08:53.880 --> 00:08:55.200]  你會潔淨了
[00:08:55.200 --> 00:08:56.960]  如果Eleanor這樣
[00:08:56.960 --> 00:08:58.760]  我拿一些血來洗臉
[00:08:58.760 --> 00:08:59.960]  我就不會說她潔淨
[00:08:59.960 --> 00:09:01.960]  我只會說她恐怖
[00:09:01.960 --> 00:09:05.120]  又或者你不小心弄傷手指
[00:09:05.120 --> 00:09:06.120]  手指流血
[00:09:06.120 --> 00:09:08.320]  你會不會覺得手指乾淨了
[00:09:08.320 --> 00:09:09.920]  不會的
[00:09:09.920 --> 00:09:13.240]  我們經常說耶穌的補血洗淨我們
[00:09:13.240 --> 00:09:14.760]  那是什麼意思呢?
[00:09:14.760 --> 00:09:16.240]  我要解釋一下
[00:09:16.240 --> 00:09:17.520]  在聖經裡面說
[00:09:17.520 --> 00:09:20.800]  罪的代價就是死
[00:09:20.800 --> 00:09:21.920]  其實死代表什麼?
[00:09:21.920 --> 00:09:25.160]  死是人的步向毀滅
[00:09:25.160 --> 00:09:27.640]  今天這個世界充滿罪
[00:09:27.640 --> 00:09:29.040]  人的代價就是死
[00:09:29.040 --> 00:09:29.680]  步向毀滅
[00:09:29.680 --> 00:09:31.520]  整個世界都好像充滿毀滅
[00:09:31.520 --> 00:09:32.280]  如果大家同意
[00:09:32.280 --> 00:09:33.840]  這個世界這麼混亂
[00:09:33.840 --> 00:09:37.640]  人犯罪的代價就是步向毀滅
[00:09:37.640 --> 00:09:40.200]  血是代表生命
[00:09:40.200 --> 00:09:42.520]  所以大家看舊約聖經的時候
[00:09:42.520 --> 00:09:43.800]  他又說不要流人血
[00:09:43.800 --> 00:09:45.840]  就是不要摧毀別人的生命
[00:09:45.840 --> 00:09:47.400]  不要殺人
[00:09:47.400 --> 00:09:48.520]  血是代表生命
[00:09:48.520 --> 00:09:51.520]  其實是指向一個事實
[00:09:51.520 --> 00:09:54.480]  就是耶穌用祂自己的生命
[00:09:54.480 --> 00:09:56.280]  幫我們犯罪
[00:09:56.280 --> 00:09:58.440]  我們有很多代價要結帳的
[00:09:58.440 --> 00:10:00.080]  耶穌就幫我們結帳了
[00:10:00.080 --> 00:10:02.640]  用祂的生命幫我們結帳了
[00:10:02.640 --> 00:10:04.640]  結果是
[00:10:04.640 --> 00:10:07.440]  我們信了耶穌之後
[00:10:07.440 --> 00:10:09.160]  不是說我們個個原理
[00:10:09.160 --> 00:10:11.480]  而是在神的眼裡面
[00:10:11.480 --> 00:10:14.560]  當我們好像沒有犯過罪
[00:10:14.560 --> 00:10:17.400]  到最後審判的時候
[00:10:17.400 --> 00:10:19.480]  我們不致滅亡
[00:10:19.480 --> 00:10:21.160]  反得永生
[00:10:21.160 --> 00:10:22.400]  所以
[00:10:22.400 --> 00:10:24.280]  用血來洗淨就是
[00:10:24.280 --> 00:10:28.160]  耶穌用祂的生命代替了我們犯罪的代價
[00:10:28.160 --> 00:10:29.280]  結帳
[00:10:29.280 --> 00:10:31.800]  然後到最後大審判的時候
[00:10:31.800 --> 00:10:33.320]  我們不致滅亡
[00:10:33.320 --> 00:10:35.760]  反而有永生
[00:10:35.760 --> 00:10:38.560]  所以這個就是一個事實
[00:10:38.560 --> 00:10:39.560]  這個永生
[00:10:39.560 --> 00:10:40.840]  耶穌為我們結帳
[00:10:40.840 --> 00:10:43.240]  是開設一些新的局面的
[00:10:43.240 --> 00:10:45.480]  還有怎樣新法呢
[00:10:45.480 --> 00:10:47.480]  我們再解釋一下
[00:10:47.480 --> 00:10:48.920]  沒有流血
[00:10:48.920 --> 00:10:50.640]  就沒有赦罪
[00:10:50.640 --> 00:10:52.760]  我剛才說舊約聖經裡面
[00:10:52.760 --> 00:10:54.680]  人犯罪要獻祭
[00:10:54.680 --> 00:10:56.320]  但不是一次
[00:10:56.320 --> 00:10:58.400]  你犯一次罪就要獻一次祭
[00:10:58.400 --> 00:11:00.160]  你犯一次罪就要獻一次祭
[00:11:00.160 --> 00:11:01.960]  所以大家可以想像
[00:11:01.960 --> 00:11:02.960]  永無止境
[00:11:02.960 --> 00:11:03.680]  你犯罪就要獻祭
[00:11:03.680 --> 00:11:06.000]  因為大家都知道我們會犯罪
[00:11:06.000 --> 00:11:07.680]  犯罪就要獻祭
[00:11:07.680 --> 00:11:11.360]  如是者繼續犯罪獻祭下去
[00:11:11.360 --> 00:11:12.880]  就好像
[00:11:12.880 --> 00:11:15.640]  舊約聖經裡面犯罪獻祭
[00:11:15.640 --> 00:11:17.080]  其實就等於我們生病
[00:11:17.080 --> 00:11:19.160]  我們沒有找出根源
[00:11:19.160 --> 00:11:20.760]  我們只是吃Panadol
[00:11:20.760 --> 00:11:22.120]  你吃一次就止痛
[00:11:22.120 --> 00:11:23.040]  然後藥力過了
[00:11:23.040 --> 00:11:25.000]  然後又再吃
[00:11:25.000 --> 00:11:26.840]  如此類推繼續下去
[00:11:26.840 --> 00:11:29.840]  這些是治標不治本
[00:11:29.840 --> 00:11:31.280]  耶穌就不同了
[00:11:31.280 --> 00:11:32.480]  耶穌就是特效藥
[00:11:32.480 --> 00:11:33.400]  一劑搞定
[00:11:33.400 --> 00:11:34.680]  吃一次就搞定
[00:11:34.680 --> 00:11:35.880]  換句話說
[00:11:35.880 --> 00:11:38.880]  耶穌一次過成為我們
[00:11:38.880 --> 00:11:39.960]  變為我們人類
[00:11:39.960 --> 00:11:41.360]  一次過來到這個世界
[00:11:41.360 --> 00:11:44.240]  我們叫做道成肉身
[00:11:44.240 --> 00:11:46.320]  一次過將自己獻祭
[00:11:46.320 --> 00:11:48.240]  代我們犯罪結束
[00:11:48.240 --> 00:11:51.000]  所以一次過就完成了工作
[00:11:51.000 --> 00:11:53.480]  而賜給我們永生的新約
[00:11:53.480 --> 00:11:56.320]  聖經的新約
[00:11:56.320 --> 00:11:57.800]  賜給我們永生的新約
[00:11:57.800 --> 00:11:59.880]  就馬上開始
[00:11:59.880 --> 00:12:01.880]  我舉個例子
[00:12:01.880 --> 00:12:04.040]  我相信大家有用過電腦
[00:12:04.040 --> 00:12:05.040]  大家用電腦的時候
[00:12:05.040 --> 00:12:06.480]  你覺得檔案舊了
[00:12:06.480 --> 00:12:07.080]  不用了
[00:12:07.080 --> 00:12:08.920]  你是不是要刪除它
[00:12:08.920 --> 00:12:10.080]  那你按了刪除鍵
[00:12:10.080 --> 00:12:11.640]  是不是真的刪除了
[00:12:11.640 --> 00:12:12.880]  不是的
[00:12:12.880 --> 00:12:14.880]  然後有個訊息彈出來了
[00:12:14.880 --> 00:12:16.680]  你是不是真的刪除了
[00:12:16.680 --> 00:12:17.240]  你說是的
[00:12:17.240 --> 00:12:18.240]  我是真的刪除了
[00:12:18.240 --> 00:12:18.800]  確定
[00:12:18.800 --> 00:12:20.640]  那就先刪除了
[00:12:20.640 --> 00:12:22.080]  耶穌就是這樣
[00:12:22.080 --> 00:12:23.840]  耶穌一定要死
[00:12:23.840 --> 00:12:25.880]  一定要流血
[00:12:25.880 --> 00:12:26.840]  祂一流血
[00:12:26.840 --> 00:12:28.040]  在十誡上說
[00:12:28.040 --> 00:12:31.600]  成了就是確定了這個刪除
[00:12:31.600 --> 00:12:34.800]  我們就馬上我們的罪被赦免
[00:12:34.800 --> 00:12:37.240]  我們賜給我們永生的新約
[00:12:37.240 --> 00:12:39.160]  就馬上開始
[00:12:39.160 --> 00:12:41.280]  新約開始代表什麼
[00:12:41.280 --> 00:12:42.600]  新約開始是代表
[00:12:42.600 --> 00:12:45.400]  神已經為我們創造了一個新的局面
[00:12:45.400 --> 00:12:47.160]  什麼是新的局面
[00:12:47.160 --> 00:12:49.640]  新的局面是新的一頁
[00:12:49.640 --> 00:12:50.760]  新的開始
[00:12:50.760 --> 00:12:51.920]  新的人生
[00:12:51.920 --> 00:12:52.960]  新的未來
[00:12:52.960 --> 00:12:57.440]  我們是否擁抱這個新的未來呢
[00:12:57.440 --> 00:12:58.720]  怎樣新化呢
[00:12:58.720 --> 00:12:59.840]  等一會我們繼續看
[00:12:59.840 --> 00:13:02.120]  希伯來書九章二十五至二十六節
[00:13:02.120 --> 00:13:02.920]  我們一起讀
[00:13:02.920 --> 00:13:04.280]  一二三
[00:13:04.280 --> 00:13:08.440]  他也無需多次將自己獻上
[00:13:08.440 --> 00:13:12.680]  像大祭司每年帶著牛羊的血
[00:13:12.680 --> 00:13:14.680]  進入至聖所
[00:13:14.680 --> 00:13:16.280]  如果這樣
[00:13:16.280 --> 00:13:21.040]  他從創世以來就必須多次受苦了
[00:13:21.040 --> 00:13:25.440]  但如今他在今世的末期顯現
[00:13:25.440 --> 00:13:29.000]  僅一次把自己獻上為祭
[00:13:29.000 --> 00:13:31.040]  好除掉罪
[00:13:31.040 --> 00:13:33.720]  等一會這個僅一次就是一個新的
[00:13:33.720 --> 00:13:36.520]  因為舊約聖經裡面不斷地發誓不斷地獻祭
[00:13:36.520 --> 00:13:39.560]  但耶穌一次過就成就了心意
[00:13:39.560 --> 00:13:41.920]  開創了一個新的局面
[00:13:41.920 --> 00:13:43.360]  好除掉罪
[00:13:43.360 --> 00:13:44.720]  就是那個結果了
[00:13:44.720 --> 00:13:47.760]  耶穌赦罪的結果是包括了
[00:13:47.760 --> 00:13:49.400]  全人類所有人
[00:13:49.400 --> 00:13:51.680]  由古至今直至將來
[00:13:51.680 --> 00:13:52.840]  所有覆蓋
[00:13:52.840 --> 00:13:54.000]  那個影響力是什麼呢
[00:13:54.000 --> 00:13:56.480]  我們的過去都被除去
[00:13:56.480 --> 00:13:58.960]  那些不好的過去都被除去
[00:13:58.960 --> 00:14:00.760]  好除掉罪的罪
[00:14:00.760 --> 00:14:03.640]  在希伯來書出現了二十五次
[00:14:03.640 --> 00:14:06.680]  在整本聖經出現一百七十三次
[00:14:06.680 --> 00:14:08.000]  除掉的意思
[00:14:08.000 --> 00:14:11.160]  就是我們等於禁Delete那樣東西
[00:14:11.160 --> 00:14:13.920]  而這個罪是代表我們的過去
[00:14:13.920 --> 00:14:16.440]  可能我們的過去今日
[00:14:16.440 --> 00:14:20.800]  直至今日我們仍然有很多人被過去都仍然綁住
[00:14:20.800 --> 00:14:23.560]  被過去的勢力仍然控制住
[00:14:23.560 --> 00:14:26.640]  可能我們今日仍然在那種內疚
[00:14:26.640 --> 00:14:28.200]  在那種遺憾
[00:14:28.200 --> 00:14:29.560]  在那種失望
[00:14:29.560 --> 00:14:31.120]  在那種苦獨
[00:14:31.120 --> 00:14:33.160]  在那種恐懼裡面
[00:14:33.160 --> 00:14:35.040]  今日仍然綁住
[00:14:35.040 --> 00:14:40.080]  但耶穌在十字架上面成就的工作
[00:14:40.080 --> 00:14:43.000]  就等於禁了那個Delete制
[00:14:43.000 --> 00:14:45.600]  因為有聖靈復活的大能幫助我們
[00:14:45.600 --> 00:14:46.640]  耶穌曾經說過
[00:14:46.640 --> 00:14:49.840]  若有人在基督裡就是新造的人
[00:14:49.840 --> 00:14:53.120]  舊事過都變成新的了
[00:14:53.120 --> 00:14:58.360]  等於今天有沒有一些過去仍然在控制著你的今日
[00:14:58.360 --> 00:14:59.720]  控制著你的人生
[00:14:59.720 --> 00:15:00.960]  控制著你的情緒
[00:15:00.960 --> 00:15:02.560]  控制著你的思考
[00:15:02.560 --> 00:15:05.560]  耶穌說若有人在基督裡就是新造的人
[00:15:05.560 --> 00:15:08.040]  舊事過都變成新的了
[00:15:08.040 --> 00:15:10.920]  耶穌要將這個說話宣告在你的生命裡面
[00:15:10.920 --> 00:15:14.000]  將這個真理宣告在你的生命裡面
[00:15:14.000 --> 00:15:17.480]  今日第一個的事實
[00:15:17.480 --> 00:15:20.320]  就是耶穌為我們流血
[00:15:20.320 --> 00:15:22.720]  成就開創一個新的局面
[00:15:22.720 --> 00:15:23.560]  這個事實
[00:15:23.560 --> 00:15:26.840]  我們可以基於這個事實放下我們的過去
[00:15:26.840 --> 00:15:28.280]  第二個事實
[00:15:28.280 --> 00:15:30.240]  就是耶穌會再回來的
[00:15:30.240 --> 00:15:35.160]  祂會再回來完成祂答應了我們的救恩
[00:15:35.160 --> 00:15:37.360]  我們繼續看希伯來書
[00:15:37.360 --> 00:15:39.320]  希伯來書的九章
[00:15:39.320 --> 00:15:40.360]  二十七至二十八節
[00:15:40.360 --> 00:15:41.960]  我們讀一二三
[00:15:41.960 --> 00:15:45.400]  安著定命人人都有一死
[00:15:45.400 --> 00:15:47.720]  死後且有審判
[00:15:47.720 --> 00:15:51.480]  同樣基督既然一次被獻
[00:15:51.480 --> 00:15:54.000]  擔擔了多人的罪
[00:15:54.000 --> 00:15:59.120]  將來要向那等候他的人第二次顯現
[00:15:59.120 --> 00:16:00.840]  與罪無關
[00:16:00.840 --> 00:16:05.280]  而是為拯救熱切等候他的人
[00:16:05.280 --> 00:16:08.640]  第二次顯現就是可能大家都知道的主再來的時候
[00:16:08.640 --> 00:16:10.880]  就是耶穌將來會再回來
[00:16:10.880 --> 00:16:13.160]  祂回來是做些什麼呢
[00:16:13.160 --> 00:16:15.800]  記住第一次耶穌來的時候
[00:16:15.800 --> 00:16:17.520]  是釘十字架
[00:16:17.520 --> 00:16:18.560]  犧牲自己
[00:16:18.560 --> 00:16:21.160]  流血為我們罪找一數
[00:16:21.160 --> 00:16:22.760]  這是第一次來的使命
[00:16:22.760 --> 00:16:25.520]  第二次來的使命就不是釘十架
[00:16:25.520 --> 00:16:27.520]  是祂答應我們的救恩
[00:16:27.520 --> 00:16:29.240]  是完全成就
[00:16:29.240 --> 00:16:30.920]  換句話說將來的日子裡面
[00:16:30.920 --> 00:16:33.040]  今天這個世界可能大家都看到
[00:16:33.040 --> 00:16:34.680]  步向毀滅這麼混亂
[00:16:34.680 --> 00:16:36.040]  不知道怎麼辦
[00:16:36.040 --> 00:16:37.800]  將來是沒有這件事的
[00:16:37.800 --> 00:16:43.920]  因為所有這個世界混亂根源的罪已經拿走了
[00:16:43.920 --> 00:16:46.240]  我們會和耶穌在一起
[00:16:46.240 --> 00:16:48.440]  但是耶穌還沒回來之前
[00:16:48.440 --> 00:16:51.840]  祂已經賜下聖靈給我們
[00:16:51.840 --> 00:16:55.240]  所以今天是聖靈的時代
[00:16:55.240 --> 00:16:57.880]  耶穌說主的靈在哪裡
[00:16:57.880 --> 00:17:00.000]  哪裡就得著自由
[00:17:00.000 --> 00:17:03.000]  所以今天聖靈是可以幫助我們
