
[00:00:00.000 --> 00:00:04.360]  菩薩師妹,讓我們先在聆聽主導,我們一起同心低頭禱告
[00:03:22.880 --> 00:03:25.840]  信是很快的
[00:03:25.840 --> 00:03:28.480]  你問他,他可以很快的來參與
[00:03:28.480 --> 00:03:31.560]  很快的來到所謂缺字
[00:03:31.560 --> 00:03:34.560]  我不會用「缺字」這個字眼
[00:03:34.560 --> 00:03:37.560]  但是他說,真正一個人的信
[00:03:37.560 --> 00:03:40.560]  其實不是在他所謂缺字的時間
[00:03:40.560 --> 00:03:43.560]  而是在一段很長的日子裡面
[00:03:43.560 --> 00:03:46.560]  才能夠認證得到
[00:03:46.560 --> 00:03:49.840]  我已經信了主三十多年了
[00:03:49.840 --> 00:03:52.840]  我相信這句話
[00:03:52.840 --> 00:03:55.840]  我也有一點點資格去做一些認證
[00:03:55.840 --> 00:03:58.840]  的確,一個人的信
[00:03:58.840 --> 00:04:01.840]  要經過時間的考驗
[00:04:01.840 --> 00:04:04.840]  正所謂「日久才見人心」
[00:04:04.840 --> 00:04:07.840]  不少人曾經聲稱
[00:04:07.840 --> 00:04:10.840]  去教會去信耶穌
[00:04:10.840 --> 00:04:13.840]  可能只不過是一時的興奮
[00:04:13.840 --> 00:04:16.840]  或者是某些其他的企圖
[00:04:16.840 --> 00:04:19.840]  帶了他回到教會裡面
[00:04:19.840 --> 00:04:22.840]  這一點讓我下一點雀脈
[00:04:22.840 --> 00:04:25.840]  其實教會也不應該用這些手段
[00:04:25.840 --> 00:04:28.840]  去引誘別人回教會
[00:04:28.840 --> 00:04:31.840]  或者吸納別人回教會
[00:04:31.840 --> 00:04:34.840]  希望他們留在教會裡面
[00:04:34.840 --> 00:04:37.840]  最簡單,所以為什麼很多教會
[00:04:37.840 --> 00:04:40.840]  很喜歡提供不同類型的
[00:04:40.840 --> 00:04:43.840]  你喜歡的東西
[00:04:43.840 --> 00:04:46.840]  你喜歡跳舞,就弄跳舞
[00:04:46.840 --> 00:04:49.840]  你喜歡弄電腦,就弄電腦
[00:04:49.840 --> 00:04:52.840]  你喜歡拍拖,結婚,找對象
[00:04:52.840 --> 00:04:55.840]  他又找一些年輕人回來
[00:04:55.840 --> 00:04:58.840]  讓你選擇一下,招募多一些年輕人
[00:04:58.840 --> 00:05:01.840]  這些做法其實是很不恰當的
[00:05:01.840 --> 00:05:04.840]  不過,的確很多人是這樣的人
[00:05:04.840 --> 00:05:07.840]  回到教會,當他達到了
[00:05:07.840 --> 00:05:10.840]  他自己的企圖和目的之後
[00:05:10.840 --> 00:05:13.840]  他真正那個人的本性就回歸了
[00:05:13.840 --> 00:05:16.840]  或者用一個俗套一點的說法
[00:05:16.840 --> 00:05:19.840]  狐狸終於露尾巴了
[00:05:19.840 --> 00:05:22.840]  然後怎樣?很多時候就會離開教會
[00:05:22.840 --> 00:05:25.840]  在今天我們所看的經文
[00:05:25.840 --> 00:05:28.840]  其實都不是今天的
[00:05:28.840 --> 00:05:31.840]  其實前文都已經看到
[00:05:31.840 --> 00:05:34.840]  在第26章第14節裡面
[00:05:34.840 --> 00:05:37.840]  他就是一個這樣的人物
[00:05:37.840 --> 00:05:40.840]  他隱藏了
[00:05:40.840 --> 00:05:43.840]  在耶穌這個十二門徒裡面
[00:05:43.840 --> 00:05:46.840]  已經三年有多的時間
[00:05:46.840 --> 00:05:49.840]  終於他露出了尾巴了
[00:05:49.840 --> 00:05:52.840]  在這個情況之下,他想最後挖回一筆
[00:05:52.840 --> 00:05:55.840]  三十塊銀錢
[00:05:55.840 --> 00:05:58.840]  我們經常都說
[00:05:58.840 --> 00:06:01.840]  家樂人猶大
[00:06:01.840 --> 00:06:04.840]  而去跟隨耶穌
[00:06:04.840 --> 00:06:07.840]  其他信徒難道
[00:06:07.840 --> 00:06:10.840]  他們就沒有什麼問題嗎?
[00:06:10.840 --> 00:06:13.840]  今天我們會去看一個人物
[00:06:13.840 --> 00:06:16.840]  這個人物叫做西門彼得
[00:06:16.840 --> 00:06:19.840]  在今天這段經文裡面會看到
[00:06:19.840 --> 00:06:22.840]  其實西門彼得和其他十個門徒
[00:06:22.840 --> 00:06:25.840]  與家樂人猶大
[00:06:25.840 --> 00:06:28.840]  是不是截然不同呢?
[00:06:28.840 --> 00:06:31.840]  如果是真的不同
[00:06:31.840 --> 00:06:34.840]  在什麼地方不同呢?
[00:06:34.840 --> 00:06:37.840]  還是他們都是一模一樣
[00:06:37.840 --> 00:06:40.840]  是受到同樣的引誘試探
[00:06:40.840 --> 00:06:43.840]  不過在這些引誘試探裡面
[00:06:43.840 --> 00:06:46.840]  卻印證出
[00:06:46.840 --> 00:06:49.840]  原來他們的心童或者他們的靈性
[00:06:49.840 --> 00:06:52.840]  與家樂人猶大不同呢?
[00:06:52.840 --> 00:06:55.840]  所以今天我會和大家一起透過這段經文
[00:06:55.840 --> 00:06:58.840]  五個很短的經文
[00:06:58.840 --> 00:07:01.840]  這段經文也是大家很熟悉的經文
[00:07:01.840 --> 00:07:04.840]  一起看看我們如何破除
[00:07:04.840 --> 00:07:07.840]  靈性上的一種
[00:07:07.840 --> 00:07:10.840]  認知障礙症
[00:07:10.840 --> 00:07:13.840]  我給一個英文題目叫做
[00:07:13.840 --> 00:07:16.840]  Overcome Our Spiritual Dementia
[00:07:16.840 --> 00:07:19.840]  很多時候我們有Dementia都不知道
[00:07:19.840 --> 00:07:22.840]  究竟是什麼情況呢?
[00:07:22.840 --> 00:07:25.840]  我們可以讀一次
[00:07:25.840 --> 00:07:28.840]  我們自己再讀一次
[00:07:28.840 --> 00:07:31.840]  讓我們更加仔細一點
[00:07:31.840 --> 00:07:34.840]  看看這段經文裡面的內容
[00:07:34.840 --> 00:07:37.840]  我們一起打開馬太福音
[00:07:37.840 --> 00:07:40.840]  第26章31至35節
[00:07:40.840 --> 00:07:43.840]  我們一起讀這段經文
[00:07:43.840 --> 00:07:46.840]  那時耶穌對他們說
[00:07:46.840 --> 00:07:49.840]  今夜你們為我的緣故
[00:07:49.840 --> 00:07:52.840]  都要跌倒
[00:07:52.840 --> 00:07:55.840]  因為經上記著說
[00:07:55.840 --> 00:07:58.840]  我要擊打木人
[00:07:58.840 --> 00:08:01.840]  羊就分散了
[00:08:01.840 --> 00:08:04.840]  但我復活以後
[00:08:04.840 --> 00:08:07.840]  要在你們以先往加利利去
[00:08:07.840 --> 00:08:10.840]  彼得說
[00:08:10.840 --> 00:08:13.840]  眾人雖然為你的緣故跌倒
[00:08:13.840 --> 00:08:16.840]  我卻永不跌倒
[00:08:16.840 --> 00:08:19.840]  你們雞叫以先
[00:08:19.840 --> 00:08:22.840]  你要三次不認我
[00:08:22.840 --> 00:08:25.840]  彼得說
[00:08:25.840 --> 00:08:28.840]  我就是必須和你同死
[00:08:28.840 --> 00:08:31.840]  也總不能不認你
[00:08:31.840 --> 00:08:34.840]  眾門徒都是這樣說
[00:08:34.840 --> 00:08:37.840]  這段聖經的上文講什麼呢?
[00:08:37.840 --> 00:08:40.840]  我們簡單去講一下
[00:08:40.840 --> 00:08:43.840]  講到剛剛猶太人的逾越節
[00:08:43.840 --> 00:08:46.840]  門徒吃過這個逾越節晚餐
[00:08:46.840 --> 00:08:49.840]  上次我們也講到
[00:08:49.840 --> 00:08:52.840]  逾越節晚餐
[00:08:52.840 --> 00:08:55.840]  在聖經裡的記載
[00:08:55.840 --> 00:08:58.840]  耶穌是很特別的
[00:08:58.840 --> 00:09:01.840]  是沒有喝最後那一杯
[00:09:01.840 --> 00:09:04.840]  因為那杯是留給新的那日子才喝
[00:09:04.840 --> 00:09:07.840]  唱完歌就完了
[00:09:07.840 --> 00:09:10.840]  不喝了
[00:09:10.840 --> 00:09:13.840]  猶太人的傳統是要喝完那杯
[00:09:13.840 --> 00:09:16.840]  和以利亞的那杯一起
[00:09:16.840 --> 00:09:19.840]  好像和以利亞享受在神的
[00:09:19.840 --> 00:09:22.840]  應許地之下那份祝福
[00:09:22.840 --> 00:09:25.840]  真正的祝福原來在永恆裡面
[00:09:25.840 --> 00:09:28.840]  而不是今天在地上的
[00:09:28.840 --> 00:09:31.840]  好像猶太人所指的巴勒斯坦地
[00:09:31.840 --> 00:09:34.840]  或者應許地裡面
[00:09:34.840 --> 00:09:37.840]  以色列人或者猶太人開心得太早
[00:09:37.840 --> 00:09:40.840]  這個拯救是已經完成
[00:09:40.840 --> 00:09:43.840]  但耶穌告訴我們其實還有一段時間
[00:09:43.840 --> 00:09:46.840]  門徒你要在這個時候有一個約定
[00:09:46.840 --> 00:09:49.840]  不是約會是約定
[00:09:49.840 --> 00:09:52.840]  我們在將來見面
[00:09:52.840 --> 00:09:55.840]  但在這個期間你們要一直去抓緊
[00:09:55.840 --> 00:09:58.840]  去努力不要以為自己已經
[00:09:58.840 --> 00:10:01.840]  搞定了進了天堂
[00:10:01.840 --> 00:10:04.840]  進了天堂圈拿了
[00:10:04.840 --> 00:10:07.840]  其實在耶穌其中一個
[00:10:07.840 --> 00:10:10.840]  很重要的呼召的人物
[00:10:10.840 --> 00:10:13.840]  叫做仕途保羅
[00:10:13.840 --> 00:10:16.840]  講得很清楚
[00:10:16.840 --> 00:10:19.840]  在菲勒比書第三章十二至十四節裡面
[00:10:19.840 --> 00:10:22.840]  他這樣說過
[00:10:22.840 --> 00:10:25.840]  這不是說我已經得著了
[00:10:25.840 --> 00:10:28.840]  已經完全了
[00:10:28.840 --> 00:10:31.840]  我乃是要竭力追求
[00:10:31.840 --> 00:10:34.840]  神在基督耶穌所已得著我的
[00:10:34.840 --> 00:10:37.840]  大兄們我不要以為自己已經得著了
[00:10:37.840 --> 00:10:40.840]  我只有一件事就是忘記
[00:10:40.840 --> 00:10:43.840]  背後努力面前
[00:10:43.840 --> 00:10:46.840]  向著標竿直跑
[00:10:46.840 --> 00:10:49.840]  要得神在基督耶穌裡從上面
[00:10:49.840 --> 00:10:52.840]  召我來得的獎賞
[00:10:52.840 --> 00:10:55.840]  一段很熟悉的經文
[00:10:55.840 --> 00:10:58.840]  不過在這裡有一個字眼
[00:10:58.840 --> 00:11:01.840]  我以為「得著了」這個字眼
[00:11:01.840 --> 00:11:04.840]  「得著了」其實這個字
[00:11:04.840 --> 00:11:07.840]  是解釋為「正在找倫巴奴」
[00:11:07.840 --> 00:11:10.840]  這個希臘文
[00:11:10.840 --> 00:11:13.840]  很多人以為今天我只要回教會
[00:11:13.840 --> 00:11:16.840]  回過教會甚至浸過禮
[00:11:16.840 --> 00:11:19.840]  或者舉過手示過意
[00:11:19.840 --> 00:11:22.840]  有些比較宏偉的
[00:11:22.840 --> 00:11:25.840]  我去大的報道會
[00:11:25.840 --> 00:11:28.840]  說完呼召我就走出去
[00:11:28.840 --> 00:11:31.840]  我就已經得了
[00:11:31.840 --> 00:11:34.840]  救恩的入場券搞定
[00:11:34.840 --> 00:11:37.840]  不需要做任何事
[00:11:37.840 --> 00:11:40.840]  但是耶穌基督所呼召的門徒
[00:11:40.840 --> 00:11:43.840]  這位保羅
[00:11:43.840 --> 00:11:46.840]  他自己親口在《菲勒比書》裡
[00:11:46.840 --> 00:11:49.840]  介紹出他自己的心思
[00:11:49.840 --> 00:11:52.840]  不像猶太人那樣說
[00:11:52.840 --> 00:11:55.840]  我等同於我已經享受了
[00:11:55.840 --> 00:11:58.840]  在上帝的祝福裡面
[00:11:58.840 --> 00:12:01.840]  以後一無掛慮
[00:12:01.840 --> 00:12:04.840]  其實仍然需要努力
[00:12:04.840 --> 00:12:07.840]  向著標竿直跑
[00:12:07.840 --> 00:12:10.840]  直到與主學新的那一日為止
[00:12:10.840 --> 00:12:13.840]  上帝藉著主耶穌成就了這個拯救
[00:12:13.840 --> 00:12:16.840]  沒錯是一個徹底而且永恆的本質
[00:12:16.840 --> 00:12:19.840]  但是聖經的介紹
[00:12:19.840 --> 00:12:22.840]  已經得著了這個陳述
[00:12:22.840 --> 00:12:25.840]  和保羅所說我仍然要竭力追求的陳述
[00:12:25.840 --> 00:12:28.840]  是用了一個很不同的
[00:12:28.840 --> 00:12:31.840]  時式去介紹
[00:12:31.840 --> 00:12:34.840]  當他講到要竭力追求的時候
[00:12:34.840 --> 00:12:37.840]  他所提到的是要"現在進行式"
[00:12:37.840 --> 00:12:40.840]  Person continuous tense
[00:12:40.840 --> 00:12:43.840]  來繼續去努力
[00:12:43.840 --> 00:12:46.840]  而不是一個已完成的事項
[00:12:46.840 --> 00:12:51.840]  我覺得為什麼聖經要選用希臘文來寫呢
[00:12:51.840 --> 00:12:54.840]  因為希臘文的辭聖的時態
[00:12:54.840 --> 00:12:57.840]  就能夠反映到這一點
[00:12:57.840 --> 00:13:00.840]  中文反映不了 英文反映不了
[00:13:00.840 --> 00:13:03.840]  希伯來文都比較含糊
[00:13:03.840 --> 00:13:06.840]  但希臘文就能夠很準確地告訴他
[00:13:06.840 --> 00:13:09.840]  這是一個繼續時態
[00:13:09.840 --> 00:13:12.840]  是一件已完成但未完全完成的局面
[00:13:12.840 --> 00:13:15.840]  是需要大家努力去爭取的
[00:13:15.840 --> 00:13:18.840]  這就是我們在上文所看到的題目
[00:13:18.840 --> 00:13:21.840]  來到這一段
[00:13:21.840 --> 00:13:24.840]  當耶穌講完這番話
[00:13:24.840 --> 00:13:29.840]  唱了詩就和門徒一起往橄欖山去
[00:13:29.840 --> 00:13:32.840]  這幅圖畫再次告訴他
[00:13:32.840 --> 00:13:35.840]  耶穌和他的門徒
[00:13:35.840 --> 00:13:38.840]  沒有在耶路撒冷裡面過夜
[00:13:38.840 --> 00:13:41.840]  記不記得他們在那裡
[00:13:41.840 --> 00:13:44.840]  進行這個魚豬節餐
[00:13:44.840 --> 00:13:47.840]  但耶穌卻帶門徒去橄欖山
[00:13:47.840 --> 00:13:50.840]  橄欖山是哪一個地方呢
[00:13:50.840 --> 00:13:53.840]  如果大家知道
[00:13:53.840 --> 00:13:56.840]  橄欖山是一個地下城
[00:13:56.840 --> 00:13:59.840]  橄欖山是一個地下城
[00:13:59.840 --> 00:14:02.840]  橄欖山是一個地下城
[00:14:02.840 --> 00:14:05.840]  橄欖山是一個地下城
[00:14:05.840 --> 00:14:08.840]  橄欖山是一個地下城
[00:14:08.840 --> 00:14:11.840]  橄欖山是一個地下城
[00:14:11.840 --> 00:14:14.840]  橄欖山是一個地下城
[00:14:14.840 --> 00:14:17.840]  橄欖山是一個地下城
[00:14:17.840 --> 00:14:20.840]  橄欖山是一個地下城
[00:14:20.840 --> 00:14:23.840]  橄欖山是一個地下城
[00:14:23.840 --> 00:14:26.840]  橄欖山是一個地下城
[00:14:26.840 --> 00:14:29.840]  橄欖山是一個地下城
[00:14:29.840 --> 00:14:32.840]  橄欖山是一個地下城
[00:14:32.840 --> 00:14:35.840]  橄欖山是一個地下城
[00:14:35.840 --> 00:14:38.840]  橄欖山是一個地下城
[00:14:38.840 --> 00:14:41.840]  橄欖山是一個地下城
[00:14:41.840 --> 00:14:44.840]  橄欖山是一個地下城
[00:14:44.840 --> 00:14:47.840]  橄欖山是一個地下城
[00:14:47.840 --> 00:14:50.840]  橄欖山是一個地下城
[00:14:50.840 --> 00:14:53.840]  橄欖山是一個地下城
[00:14:53.840 --> 00:14:56.840]  橄欖山是一個地下城
[00:14:56.840 --> 00:14:59.840]  橄欖山是一個地下城
[00:14:59.840 --> 00:15:02.840]  橄欖山是一個地下城
[00:15:02.840 --> 00:15:05.840]  橄欖山是一個地下城
[00:15:05.840 --> 00:15:08.840]  橄欖山是一個地下城
[00:15:08.840 --> 00:15:11.840]  橄欖山是一個地下城
[00:15:11.840 --> 00:15:14.840]  橄欖山是一個地下城
[00:15:14.840 --> 00:15:17.840]  橄欖山是一個地下城
[00:15:17.840 --> 00:15:20.840]  橄欖山是一個地下城
[00:15:20.840 --> 00:15:23.840]  橄欖山是一個地下城
[00:15:23.840 --> 00:15:26.840]  橄欖山是一個地下城
[00:15:26.840 --> 00:15:29.840]  橄欖山是一個地下城
[00:15:29.840 --> 00:15:32.840]  橄欖山是一個地下城
[00:15:32.840 --> 00:15:35.840]  橄欖山是一個地下城
[00:15:35.840 --> 00:15:38.840]  橄欖山是一個地下城
[00:15:38.840 --> 00:15:41.840]  橄欖山是一個地下城
[00:15:41.840 --> 00:15:44.840]  橄欖山是一個地下城
[00:15:44.840 --> 00:15:47.840]  橄欖山是一個地下城
[00:15:47.840 --> 00:15:50.840]  橄欖山是一個地下城
[00:15:50.840 --> 00:15:53.840]  橄欖山是一個地下城
[00:15:53.840 --> 00:15:56.840]  橄欖山是一個地下城
[00:15:56.840 --> 00:15:59.840]  橄欖山是一個地下城
[00:15:59.840 --> 00:16:02.840]  橄欖山是一個地下城
[00:16:02.840 --> 00:16:05.840]  橄欖山是一個地下城
[00:16:05.840 --> 00:16:08.840]  橄欖山是一個地下城
[00:16:08.840 --> 00:16:11.840]  橄欖山是一個地下城
[00:16:11.840 --> 00:16:14.840]  橄欖山是一個地下城
[00:16:14.840 --> 00:16:17.840]  橄欖山是一個地下城
[00:16:17.840 --> 00:16:20.840]  橄欖山是一個地下城
[00:16:20.840 --> 00:16:23.840]  橄欖山是一個地下城
[00:16:23.840 --> 00:16:26.840]  橄欖山是一個地下城
[00:16:26.840 --> 00:16:29.840]  橄欖山是一個地下城
[00:16:29.840 --> 00:16:32.840]  橄欖山是一個地下城
[00:16:32.840 --> 00:16:35.840]  橄欖山是一個地下城
[00:16:35.840 --> 00:16:38.840]  橄欖山是一個地下城
[00:16:38.840 --> 00:16:41.840]  橄欖山是一個地下城
[00:16:41.840 --> 00:16:44.840]  橄欖山是一個地下城
[00:16:44.840 --> 00:16:47.840]  橄欖山是一個地下城
[00:16:47.840 --> 00:16:50.840]  橄欖山是一個地下城
[00:16:50.840 --> 00:16:53.840]  橄欖山是一個地下城
[00:16:53.840 --> 00:16:56.840]  橄欖山是一個地下城
[00:16:56.840 --> 00:16:59.840]  橄欖山是一個地下城
[00:16:59.840 --> 00:17:02.840]  橄欖山是一個地下城
[00:17:02.840 --> 00:17:05.840]  橄欖山是一個地下城
[00:17:05.840 --> 00:17:08.840]  橄欖山是一個地下城
[00:17:08.840 --> 00:17:11.840]  橄欖山是一個地下城
[00:17:11.840 --> 00:17:14.840]  橄欖山是一個地下城
[00:17:14.840 --> 00:17:17.840]  橄欖山是一個地下城
[00:17:17.840 --> 00:17:20.840]  橄欖山是一個地下城
[00:17:20.840 --> 00:17:23.840]  橄欖山是一個地下城
[00:17:23.840 --> 00:17:26.840]  橄欖山是一個地下城
[00:17:26.840 --> 00:17:29.840]  橄欖山是一個地下城
[00:17:29.840 --> 00:17:32.840]  橄欖山是一個地下城
[00:17:32.840 --> 00:17:35.840]  橄欖山是一個地下城
[00:17:35.840 --> 00:17:38.840]  橄欖山是一個地下城
[00:17:38.840 --> 00:17:41.840]  橄欖山是一個地下城
[00:17:41.840 --> 00:17:44.840]  橄欖山是一個地下城
[00:17:44.840 --> 00:17:47.840]  橄欖山是一個地下城
[00:17:47.840 --> 00:17:50.840]  橄欖山是一個地下城
[00:17:50.840 --> 00:17:53.840]  橄欖山是一個地下城
[00:17:53.840 --> 00:17:56.840]  橄欖山是一個地下城
[00:17:56.840 --> 00:17:59.840]  橄欖山是一個地下城
[00:17:59.840 --> 00:18:02.840]  橄欖山是一個地下城
[00:18:02.840 --> 00:18:05.840]  橄欖山是一個地下城
[00:18:05.840 --> 00:18:08.840]  橄欖山是一個地下城
[00:18:08.840 --> 00:18:11.840]  橄欖山是一個地下城
[00:18:11.840 --> 00:18:14.840]  橄欖山是一個地下城
[00:18:14.840 --> 00:18:17.840]  橄欖山是一個地下城
[00:18:17.840 --> 00:18:20.840]  橄欖山是一個地下城
[00:18:20.840 --> 00:18:23.840]  橄欖山是一個地下城
[00:18:23.840 --> 00:18:26.840]  橄欖山是一個地下城
[00:18:26.840 --> 00:18:29.840]  橄欖山是一個地下城
[00:18:29.840 --> 00:18:32.840]  橄欖山是一個地下城
[00:18:32.840 --> 00:18:35.840]  橄欖山是一個地下城
[00:18:35.840 --> 00:18:38.840]  橄欖山是一個地下城
[00:18:38.840 --> 00:18:41.840]  橄欖山是一個地下城
[00:18:41.840 --> 00:18:44.840]  橄欖山是一個地下城
[00:18:44.840 --> 00:18:47.840]  橄欖山是一個地下城
[00:18:47.840 --> 00:18:50.840]  橄欖山是一個地下城
[00:18:50.840 --> 00:18:53.840]  橄欖山是一個地下城
[00:18:53.840 --> 00:18:56.840]  橄欖山是一個地下城
[00:18:56.840 --> 00:18:59.840]  橄欖山是一個地下城
[00:18:59.840 --> 00:19:02.840]  橄欖山是一個地下城
[00:19:02.840 --> 00:19:05.840]  橄欖山是一個地下城
[00:19:05.840 --> 00:19:08.840]  橄欖山是一個地下城
[00:19:08.840 --> 00:19:11.840]  橄欖山是一個地下城
[00:19:11.840 --> 00:19:14.840]  橄欖山是一個地下城
[00:19:14.840 --> 00:19:17.840]  橄欖山是一個地下城
[00:19:17.840 --> 00:19:20.840]  橄欖山是一個地下城
[00:19:20.840 --> 00:19:23.840]  橄欖山是一個地下城
[00:19:23.840 --> 00:19:26.840]  橄欖山是一個地下城
[00:19:26.840 --> 00:19:29.840]  橄欖山是一個地下城
[00:19:29.840 --> 00:19:32.840]  橄欖山是一個地下城
[00:19:32.840 --> 00:19:35.840]  橄欖山是一個地下城
[00:19:35.840 --> 00:19:38.840]  橄欖山是一個地下城
[00:19:38.840 --> 00:19:41.840]  橄欖山是一個地下城
[00:19:41.840 --> 00:19:44.840]  橄欖山是一個地下城
[00:19:44.840 --> 00:19:47.840]  橄欖山是一個地下城
[00:19:47.840 --> 00:19:50.840]  橄欖山是一個地下城
[00:19:50.840 --> 00:19:53.840]  橄欖山是一個地下城
[00:19:53.840 --> 00:19:56.840]  橄欖山是一個地下城
[00:19:56.840 --> 00:19:59.840]  橄欖山是一個地下城
[00:19:59.840 --> 00:20:02.840]  橄欖山是一個地下城
[00:20:02.840 --> 00:20:05.840]  橄欖山是一個地下城
[00:20:05.840 --> 00:20:08.840]  橄欖山是一個地下城
[00:20:08.840 --> 00:20:11.840]  橄欖山是一個地下城
[00:20:11.840 --> 00:20:14.840]  橄欖山是一個地下城
[00:20:14.840 --> 00:20:17.840]  橄欖山是一個地下城
[00:20:17.840 --> 00:20:20.840]  橄欖山是一個地下城
[00:20:20.840 --> 00:20:23.840]  橄欖山是一個地下城
[00:20:23.840 --> 00:20:26.840]  橄欖山是一個地下城
[00:20:26.840 --> 00:20:29.840]  橄欖山是一個地下城
[00:20:29.840 --> 00:20:32.840]  橄欖山是一個地下城
[00:20:32.840 --> 00:20:35.840]  橄欖山是一個地下城
[00:20:35.840 --> 00:20:38.840]  橄欖山是一個地下城
[00:20:38.840 --> 00:20:41.840]  橄欖山是一個地下城
[00:20:41.840 --> 00:20:44.840]  橄欖山是一個地下城
[00:20:44.840 --> 00:20:47.840]  橄欖山是一個地下城
[00:20:47.840 --> 00:20:50.840]  橄欖山是一個地下城
[00:20:50.840 --> 00:20:53.840]  橄欖山是一個地下城
[00:20:53.840 --> 00:20:56.840]  橄欖山是一個地下城
[00:20:56.840 --> 00:20:59.840]  橄欖山是一個地下城
[00:20:59.840 --> 00:21:02.840]  橄欖山是一個地下城
