
[00:00:00.000 --> 00:00:03.800]  在這裏先和大家預祝大家
[00:01:33.200 --> 00:01:35.900]  所以我要做一個真誠的人
[00:01:35.900 --> 00:01:37.000]  誠懇
[00:01:37.000 --> 00:01:39.200]  一個很簡單的定義就是
[00:01:39.200 --> 00:01:41.600]  是表裏一致的真誠
[00:01:41.600 --> 00:01:43.800]  而不是一個虛偽
[00:01:43.800 --> 00:01:47.000]  Hypocrisy這個字就是源自希臘文
[00:01:47.000 --> 00:01:50.500]  是說當時他們那個文化裏面
[00:01:50.500 --> 00:01:55.600]  是很流行的一種所謂舞台劇
[00:01:55.600 --> 00:01:58.700]  是一個人可能做幾個角色
[00:01:58.700 --> 00:02:01.100]  做A角色的時候戴著A的面具
[00:02:01.100 --> 00:02:03.100]  做B角色做B的面具
[00:02:03.100 --> 00:02:06.800]  但是我們人生是不是也是這樣呢?
[00:02:06.800 --> 00:02:10.300]  禮拜六 禮拜日我們回來教會很敬虔
[00:02:10.300 --> 00:02:13.800]  但是一到五我們去到職場
[00:02:13.800 --> 00:02:15.400]  或者做生意的地方
[00:02:15.400 --> 00:02:17.400]  我們是不是變成另一種的人呢?
[00:02:17.400 --> 00:02:20.800]  這個是正正上帝要我們檢查的
[00:02:20.800 --> 00:02:23.100]  我們在聖經裏面就會看到
[00:02:23.100 --> 00:02:25.800]  神是很珍惜祂的兒女
[00:02:25.800 --> 00:02:28.300]  對祂是心存誠實
[00:02:28.300 --> 00:02:32.600]  這件事是沒有任何的掩飾
[00:02:32.600 --> 00:02:35.500]  不是用其他東西去遮蓋
[00:02:35.500 --> 00:02:37.300]  所以我先試一下和大家
[00:02:37.300 --> 00:02:40.600]  透過去了解這個真誠這個字
[00:02:40.600 --> 00:02:44.000]  從三方面一個不同的言語裏面
[00:02:44.000 --> 00:02:45.800]  我們看看它的含義
[00:02:45.800 --> 00:02:48.000]  首先在拉丁文來講
[00:02:48.000 --> 00:02:50.900]  誠懇這個字就是Sincere
[00:02:50.900 --> 00:02:54.500]  不是我們香港某間百貨公司的名字
[00:02:54.500 --> 00:02:55.700]  不要誤會
[00:02:55.700 --> 00:02:58.300]  但是這個字很有意思
[00:02:58.300 --> 00:03:00.700]  拉丁文這個善這個字
[00:03:00.700 --> 00:03:03.100]  其實就是沒有、無
[00:03:03.100 --> 00:03:05.000]  這個Sincere這個就是立
[00:03:05.000 --> 00:03:06.400]  立足的立
[00:03:06.400 --> 00:03:09.800]  原來昔日他們在營商裏面
[00:03:09.800 --> 00:03:11.300]  是很流行的
[00:03:11.300 --> 00:03:13.200]  他們用那些瓷器
[00:03:13.200 --> 00:03:15.500]  是要用那些好的土壤
[00:03:15.500 --> 00:03:18.700]  一直來模造一個器皿的時候
[00:03:18.700 --> 00:03:21.900]  打造完之後就會加上色彩
[00:03:21.900 --> 00:03:23.600]  但是有些奸商
[00:03:23.600 --> 00:03:26.300]  就是沒有好好將那些碎石
[00:03:26.300 --> 00:03:28.100]  或者那些雜質除開
[00:03:28.100 --> 00:03:32.100]  變成當他燒紅了這個器皿之後
[00:03:32.100 --> 00:03:35.200]  就發覺要上色的時候
[00:03:35.200 --> 00:03:37.500]  那些碎石就掉下來
[00:03:37.500 --> 00:03:39.300]  就變成有些洞
[00:03:39.300 --> 00:03:41.800]  就好像豆皮拔雞一樣不好看
[00:03:41.800 --> 00:03:43.600]  那些商人就怎樣?
[00:03:43.600 --> 00:03:45.300]  就找一些蠟燭的蠟
[00:03:45.300 --> 00:03:46.600]  就疊上去
[00:03:46.600 --> 00:03:51.300]  疊完之後再塗上那些色彩
[00:03:51.300 --> 00:03:54.700]  人們以為是一個很完美的器皿
[00:03:54.700 --> 00:03:57.700]  誰知道拿回家用一用的時候
[00:03:57.700 --> 00:04:00.200]  那些東西又會出來
[00:04:00.200 --> 00:04:02.300]  這個就是A貨
[00:04:02.300 --> 00:04:06.300]  但是如果那些是有良知的商人
[00:04:06.300 --> 00:04:10.500]  他就說我這個器皿是真材實料
[00:04:10.500 --> 00:04:12.100]  他就說Sincere
[00:04:12.100 --> 00:04:15.100]  就會印在他那個器皿的底部
[00:04:15.100 --> 00:04:17.700]  人們一看就知道有Sincere這個字
[00:04:17.700 --> 00:04:19.100]  就是說明碼實貨
[00:04:19.100 --> 00:04:20.200]  真材實料
[00:04:20.200 --> 00:04:21.900]  我們沒有加蠟
[00:04:21.900 --> 00:04:23.800]  沒有加了這個蠟上去
[00:04:23.800 --> 00:04:26.700]  這個就是很吸引人的一個地方
[00:04:26.700 --> 00:04:29.700]  真材實料不是A貨
[00:04:29.700 --> 00:04:30.800]  行不行?
[00:04:30.800 --> 00:04:31.800]  所以第一方面
[00:04:31.800 --> 00:04:35.700]  我們要做一個真誠的作主的門徒
[00:04:35.700 --> 00:04:37.300]  第一個的特質
[00:04:37.300 --> 00:04:38.800]  你就是要什麼?
[00:04:38.800 --> 00:04:39.700]  真材實料
[00:04:39.700 --> 00:04:41.300]  大家一起說一次好不好?
[00:04:41.300 --> 00:04:43.200]  真材實料
[00:04:43.200 --> 00:04:45.700]  不是補充的
[00:04:45.700 --> 00:04:47.500]  不是假的
[00:04:47.500 --> 00:04:48.500]  是真的
[00:04:48.500 --> 00:04:49.400]  第二
[00:04:49.400 --> 00:04:52.500]  希伯來文用一個字去形容
[00:04:52.500 --> 00:04:53.700]  我們那種的真誠
[00:04:53.700 --> 00:04:55.700]  他用這個Tameen這個字
[00:04:55.700 --> 00:04:57.300]  是表示無瑕疵
[00:04:57.300 --> 00:04:58.700]  完整
[00:04:58.700 --> 00:05:00.300]  充滿
[00:05:00.300 --> 00:05:02.100]  是健康正直的
[00:05:02.100 --> 00:05:04.100]  完全符合事實的
[00:05:04.100 --> 00:05:05.700]  在羅亞那個時代
[00:05:05.700 --> 00:05:07.700]  神看到地上的罪惡
[00:05:07.700 --> 00:05:11.100]  真的充滿著整個地上
[00:05:11.100 --> 00:05:12.300]  他忍無可忍
[00:05:12.300 --> 00:05:16.100]  要用洪水滅絕地上所有的人
[00:05:16.100 --> 00:05:17.900]  但是他揀選羅亞
[00:05:17.900 --> 00:05:19.100]  聖經說到
[00:05:19.100 --> 00:05:20.700]  當時的世代
[00:05:20.700 --> 00:05:22.400]  羅亞是一個異人
[00:05:22.400 --> 00:05:23.900]  他在神的面前
[00:05:23.900 --> 00:05:25.800]  是一個完全人
[00:05:25.800 --> 00:05:27.800]  留意他用這個Tameen這個字
[00:05:27.800 --> 00:05:31.300]  完全不代表他沒有犯過罪
[00:05:31.300 --> 00:05:32.700]  羅亞一樣有軟弱
[00:05:32.700 --> 00:05:33.700]  他有罪
[00:05:33.700 --> 00:05:35.400]  但是他完全的意思就是說
[00:05:35.400 --> 00:05:37.500]  他心裡是正直的
[00:05:37.500 --> 00:05:38.700]  他沒有去隱藏
[00:05:38.700 --> 00:05:44.000]  他被指證他有錯有罪的時候
[00:05:44.000 --> 00:05:46.100]  他願意去面對
[00:05:46.100 --> 00:05:48.800]  羅亞與神同行
[00:05:48.800 --> 00:05:50.800]  今天我們也一樣
[00:05:50.800 --> 00:05:52.600]  我們要做一個
[00:05:52.600 --> 00:05:54.500]  裡外一致的人
[00:05:54.500 --> 00:05:56.500]  這是第二方面的氣質
[00:05:56.500 --> 00:05:58.000]  做真誠的人
[00:05:58.000 --> 00:06:00.200]  你必須心裡正直
[00:06:00.200 --> 00:06:01.800]  裡外一致
[00:06:01.800 --> 00:06:03.100]  就不是說
[00:06:03.100 --> 00:06:04.600]  外表很健全
[00:06:04.600 --> 00:06:06.600]  裡頭原來很多詭詐
[00:06:06.600 --> 00:06:07.600]  可以嗎
[00:06:07.600 --> 00:06:09.900]  所以真誠第二個氣質是什麼
[00:06:09.900 --> 00:06:11.400]  裡外一致
[00:06:11.400 --> 00:06:12.400]  一起說
[00:06:12.400 --> 00:06:14.400]  裡外一致
[00:06:14.400 --> 00:06:16.400]  第三方面
[00:06:16.400 --> 00:06:18.800]  新約聖經的希臘文
[00:06:18.800 --> 00:06:21.600]  用另外一個字去表達這種真誠
[00:06:21.600 --> 00:06:23.900]  他用Elekrenes這個字
[00:06:23.900 --> 00:06:26.600]  是兩部分構成的
[00:06:26.600 --> 00:06:28.100]  第一個部分就是
[00:06:28.100 --> 00:06:30.100]  用Hele這個字
[00:06:30.100 --> 00:06:32.600]  就說陽剛
[00:06:32.600 --> 00:06:35.200]  後半部的Quenes這個字
[00:06:35.200 --> 00:06:38.100]  是由Queneau走出來的
[00:06:38.100 --> 00:06:39.500]  就是審判
[00:06:39.500 --> 00:06:40.600]  兩個字合在一起
[00:06:40.600 --> 00:06:42.500]  就說在陽剛底下
[00:06:42.500 --> 00:06:46.500]  去審判我們所有的生活和行動
[00:06:46.500 --> 00:06:50.400]  你今天能否將你的生命每一部分
[00:06:50.400 --> 00:06:51.900]  都在陽剛
[00:06:51.900 --> 00:06:53.900]  在神的光照底下
[00:06:53.900 --> 00:06:55.400]  赤露躺開
[00:06:55.400 --> 00:06:57.800]  可以被人去審查
[00:06:57.800 --> 00:07:01.500]  這就是真誠的一個很重要的意思
[00:07:01.500 --> 00:07:04.000]  保羅在菲勒比書一章第九到十一節
[00:07:04.000 --> 00:07:06.300]  他為菲勒比教會這樣祈禱
[00:07:06.300 --> 00:07:07.300]  他說就是
[00:07:07.300 --> 00:07:10.800]  為到你們的愛心在知識和各樣見識上
[00:07:10.800 --> 00:07:12.300]  多而又多
[00:07:12.300 --> 00:07:15.100]  叫你們能夠分別是非
[00:07:15.100 --> 00:07:17.900]  作誠實無過的人
[00:07:17.900 --> 00:07:21.300]  這個誠實就是用Elekrenes這個字
[00:07:21.300 --> 00:07:23.100]  就是說在陽剛底下
[00:07:23.100 --> 00:07:25.100]  我所有的生命
[00:07:25.100 --> 00:07:26.800]  你反轉所有的東西
[00:07:26.800 --> 00:07:28.300]  我都可以給你看
[00:07:28.300 --> 00:07:30.100]  沒有任何的虛假
[00:07:30.100 --> 00:07:31.600]  是真實的
[00:07:31.600 --> 00:07:34.200]  這個是一個真誠的人
[00:07:34.200 --> 00:07:36.700]  所以在約翰福音裏面
[00:07:36.700 --> 00:07:40.500]  難怪我們上一次看到引言裏面
[00:07:40.500 --> 00:07:43.500]  耶穌就是我們人生命的那個光
[00:07:43.500 --> 00:07:45.600]  但光來到這個黑暗的世界
[00:07:45.600 --> 00:07:47.300]  竟然不接受這個光
[00:07:47.300 --> 00:07:48.000]  為什麼?
[00:07:48.000 --> 00:07:50.100]  去到第三章還是這樣說
[00:07:50.100 --> 00:07:51.800]  凡作惡的便恨光
[00:07:51.800 --> 00:07:53.300]  並不來就光
[00:07:53.300 --> 00:07:57.200]  恐怕他的行為受責備
[00:07:57.200 --> 00:07:58.500]  耶穌一來
[00:07:58.500 --> 00:08:01.700]  人心裏所有的詭詐、隱惡
[00:08:01.700 --> 00:08:03.900]  其實都會無所遁形
[00:08:03.900 --> 00:08:07.300]  但當一個真誠的人肯去神面前去承認
[00:08:07.300 --> 00:08:08.400]  我是軟弱
[00:08:08.400 --> 00:08:09.600]  我是有瑕疵
[00:08:09.600 --> 00:08:11.200]  我不是完全的
[00:08:11.200 --> 00:08:14.300]  我願意被神去光照
[00:08:14.300 --> 00:08:15.500]  不怕審查
[00:08:15.500 --> 00:08:17.900]  就是這個第三方面的氣質
[00:08:17.900 --> 00:08:20.400]  我們一起說好嗎?
[00:08:20.400 --> 00:08:21.900]  不怕審查
[00:08:21.900 --> 00:08:25.100]  現在一個小考
[00:08:25.100 --> 00:08:27.000]  我們做一個真誠的人
[00:08:27.000 --> 00:08:29.100]  第一個氣質是什麼?
[00:08:29.100 --> 00:08:30.700]  真材實料
[00:08:30.700 --> 00:08:32.400]  第二個呢?
[00:08:32.400 --> 00:08:34.000]  裡外一致
[00:08:34.000 --> 00:08:35.800]  第三呢?
[00:08:35.800 --> 00:08:37.600]  不怕審查
[00:08:37.600 --> 00:08:39.100]  如果這三樣東西
[00:08:39.100 --> 00:08:41.300]  你都堅持在你一生裏面
[00:08:41.300 --> 00:08:43.600]  你去生活的時候
[00:08:43.600 --> 00:08:45.800]  你在神、在人面前去追求
[00:08:45.800 --> 00:08:48.300]  過一個真誠、無過的人
[00:08:48.300 --> 00:08:49.900]  這個是我們的目標
[00:08:49.900 --> 00:08:52.100]  主耶穌是無有瑕疵
[00:08:52.100 --> 00:08:53.100]  有很多人說
[00:08:53.100 --> 00:08:54.700]  我怎麼可以和主耶穌比
[00:08:54.700 --> 00:08:56.700]  我永遠都達不到這個標準
[00:08:56.700 --> 00:08:58.800]  所以就直接放棄
[00:08:58.800 --> 00:09:01.200]  但作門徒就是告訴我們
[00:09:01.200 --> 00:09:02.600]  這是一個關係
[00:09:02.600 --> 00:09:04.200]  是一生之久
[00:09:04.200 --> 00:09:06.400]  你都要去追求
[00:09:06.400 --> 00:09:07.600]  你千萬不要告訴我
[00:09:07.600 --> 00:09:08.800]  我信了主多少年
[00:09:08.800 --> 00:09:11.100]  所以我不用再追求這些東西
[00:09:11.100 --> 00:09:13.800]  這些是我們由信主那一刻
[00:09:13.800 --> 00:09:15.600]  聖靈在我們裏面重生
[00:09:15.600 --> 00:09:17.400]  我們就需要追求
[00:09:17.400 --> 00:09:19.700]  我們試試用這三個特質
[00:09:19.700 --> 00:09:21.700]  我們來檢查一下
[00:09:21.700 --> 00:09:25.600]  初期教會發生一件很震動的事
[00:09:25.600 --> 00:09:27.600]  在《使徒行傳》第五章裏面
[00:09:27.600 --> 00:09:30.100]  形容到一對的夫婦
[00:09:30.100 --> 00:09:32.900]  當時的背景我要給大家知道
[00:09:32.900 --> 00:09:36.400]  就是教會正在面對開始的迫害
[00:09:36.400 --> 00:09:37.700]  在外面進來
[00:09:37.700 --> 00:09:39.300]  是越來越大的
[00:09:39.300 --> 00:09:42.600]  但同時間神使用每一個使徒們
[00:09:42.600 --> 00:09:44.900]  他們去傳福音很有能力
[00:09:44.900 --> 00:09:47.100]  而且行很多神蹟騎士
[00:09:47.100 --> 00:09:50.000]  因為神要引證他們所傳的這位
[00:09:50.000 --> 00:09:52.400]  從死裡頭復活的主耶穌基督
[00:09:52.400 --> 00:09:54.200]  是真真實實的
[00:09:54.200 --> 00:09:55.700]  沒有虛假的
[00:09:55.700 --> 00:09:58.400]  耶穌基督是真正從死裡頭復活的
[00:09:58.400 --> 00:10:02.500]  祂要來引證使徒所傳的福音是真實的
[00:10:02.500 --> 00:10:03.900]  與他們同在
[00:10:03.900 --> 00:10:05.100]  教會蒙福
[00:10:05.100 --> 00:10:07.400]  福音不斷來到興旺
[00:10:07.400 --> 00:10:10.700]  而教會得救的人數每天都添加
[00:10:10.700 --> 00:10:12.100]  正是這個時候
[00:10:12.100 --> 00:10:14.200]  教會出現這件事
[00:10:14.200 --> 00:10:15.400]  這件事是甚麼事呢
[00:10:15.400 --> 00:10:16.500]  一起讀一讀
[00:10:16.500 --> 00:10:19.800]  《使徒行傳》第五章一到十一節
[00:10:19.800 --> 00:10:22.500]  有一個人名叫亞拿尼亞
[00:10:22.500 --> 00:10:26.400]  和他的妻子撒菲拉賣了田產
[00:10:26.400 --> 00:10:29.300]  擺價銀私自留下幾分
[00:10:29.300 --> 00:10:31.400]  他的妻子也知道
[00:10:31.400 --> 00:10:35.300]  其餘的幾分拿來放在使徒腳前
[00:10:35.300 --> 00:10:36.300]  彼得說:
[00:10:36.300 --> 00:10:37.400]  亞拿尼亞
[00:10:37.400 --> 00:10:40.500]  為甚麼撒旦充滿了你的心
[00:10:40.500 --> 00:10:42.300]  叫你欺控聖靈
[00:10:42.300 --> 00:10:46.300]  擺田地的價銀私自留下幾分呢
[00:10:46.300 --> 00:10:48.200]  田地還沒有賣
[00:10:48.200 --> 00:10:50.100]  不是你自己的嗎
[00:10:50.100 --> 00:10:51.100]  既賣了
[00:10:51.100 --> 00:10:53.600]  價銀不是你作主嗎
[00:10:53.600 --> 00:10:56.300]  你怎麼心裡起這意念呢
[00:10:56.300 --> 00:10:58.200]  你不是欺控人
[00:10:58.200 --> 00:11:00.000]  是欺控神了
[00:11:00.000 --> 00:11:01.200]  第五節
[00:11:01.200 --> 00:11:04.500]  亞拿尼亞聽見這話就撲倒
[00:11:04.500 --> 00:11:05.500]  斷了氣
[00:11:05.500 --> 00:11:08.500]  聽見的人都甚懼怕
[00:11:08.500 --> 00:11:10.400]  有些少年人起來
[00:11:10.400 --> 00:11:12.200]  把他包裹
[00:11:12.200 --> 00:11:14.200]  抬出去賣葬了
[00:11:14.200 --> 00:11:15.800]  約了三小時
[00:11:15.800 --> 00:11:17.400]  他的妻子進來
[00:11:17.400 --> 00:11:19.200]  還不知道這事
[00:11:19.200 --> 00:11:20.700]  彼得對她說
[00:11:20.700 --> 00:11:22.100]  她告訴你
[00:11:22.100 --> 00:11:25.800]  你們賣田地的價銀就是這些嗎
[00:11:25.800 --> 00:11:26.700]  她說
[00:11:26.700 --> 00:11:28.100]  就是這些
[00:11:28.100 --> 00:11:29.300]  彼得說
[00:11:29.300 --> 00:11:33.100]  你們為甚麼同心試探主的靈呢
[00:11:33.100 --> 00:11:36.900]  埋葬你丈夫之人的腳已到門口
[00:11:36.900 --> 00:11:39.300]  他們也要把你抬出去
[00:11:39.300 --> 00:11:42.200]  婦人立刻撲倒在彼得腳前
[00:11:42.200 --> 00:11:43.300]  斷了氣
[00:11:43.300 --> 00:11:45.100]  那些少年人進來
[00:11:45.100 --> 00:11:46.900]  見他已經死了
[00:11:46.900 --> 00:11:48.500]  就抬出去
[00:11:48.500 --> 00:11:50.800]  埋在他丈夫旁邊
[00:11:50.800 --> 00:11:53.700]  全教會和聽見這事的人
[00:11:53.700 --> 00:11:55.700]  都甚懼怕
[00:11:55.700 --> 00:11:57.300]  這十一節
[00:11:57.300 --> 00:11:58.900]  真不真
[00:11:58.900 --> 00:12:01.100]  你可能不是第一次聽
[00:12:01.100 --> 00:12:04.000]  但我今天和你讀這段經文
[00:12:04.000 --> 00:12:06.200]  我很想你去了解
[00:12:06.200 --> 00:12:08.000]  究竟發生甚麼事呢
[00:12:08.000 --> 00:12:09.300]  這對夫婦
[00:12:09.300 --> 00:12:13.300]  做了甚麼大奸大惡的事
[00:12:13.300 --> 00:12:17.100]  突然發生這麼嚴厲的審判
[00:12:17.100 --> 00:12:18.800]  我們要追查一下
[00:12:18.800 --> 00:12:20.200]  就好像查案
[00:12:20.200 --> 00:12:22.300]  我和大家翻帶回帶
[00:12:22.300 --> 00:12:24.900]  去看回這段聖經
[00:12:24.900 --> 00:12:26.300]  罪在哪裏呢
[00:12:26.300 --> 00:12:27.700]  很多人一看這段經文
[00:12:27.700 --> 00:12:30.900]  會覺得罪就在第二第三節
[00:12:30.900 --> 00:12:32.800]  這對夫婦
[00:12:32.800 --> 00:12:34.200]  他們買了田產
[00:12:34.200 --> 00:12:37.400]  然後私自留下幾分
[00:12:37.400 --> 00:12:38.200]  他們覺得
[00:12:38.200 --> 00:12:41.000]  他們留下幾分是一個問題
[00:12:41.000 --> 00:12:45.100]  但我們要理解當時的初期教會的背景
[00:12:45.100 --> 00:12:47.700]  前文有講到他們是販物公用
[00:12:47.700 --> 00:12:50.900]  有些人把田產賣掉
[00:12:50.900 --> 00:12:52.600]  但賣掉之後
[00:12:52.600 --> 00:12:55.100]  我們又看回第四節的時候
[00:12:55.100 --> 00:12:57.500]  彼得其實有和他們說
[00:12:57.500 --> 00:13:00.000]  田地未賣
[00:13:00.000 --> 00:13:01.800]  不是你自己的嗎
[00:13:01.800 --> 00:13:03.000]  既賣了
[00:13:03.000 --> 00:13:05.000]  債人不是你作主嗎
[00:13:05.000 --> 00:13:07.400]  即是說這個田地根本是屬於你的
[00:13:07.400 --> 00:13:09.500]  賣之前和賣之後
[00:13:09.500 --> 00:13:11.400]  其實你仍然是去決定的
[00:13:11.400 --> 00:13:13.000]  你去決定甚麼
[00:13:13.000 --> 00:13:16.400]  你將那些東西奉獻給教會
[00:13:16.400 --> 00:13:21.600]  問題其實不是在他們私自留下幾分
[00:13:21.600 --> 00:13:23.600]  因為教會從來沒有強迫他們
[00:13:23.600 --> 00:13:25.700]  要將所有物業賣掉之後
[00:13:25.700 --> 00:13:27.400]  全數給教會
[00:13:27.400 --> 00:13:28.700]  沒有
[00:13:28.700 --> 00:13:31.900]  只不過是問題發生在這對夫婦
[00:13:31.900 --> 00:13:33.400]  他賣了田產
[00:13:33.400 --> 00:13:35.500]  他私自留下幾分
[00:13:35.500 --> 00:13:37.500]  我不知道他留下了多少分
[00:13:37.500 --> 00:13:39.500]  可能留下了四成
[00:13:39.500 --> 00:13:41.700]  將六成拿來給彼得
[00:13:41.700 --> 00:13:44.300]  但彼得當時是被聖靈充滿
[00:13:44.300 --> 00:13:45.800]  神的靈與他同在
[00:13:45.800 --> 00:13:49.800]  他一和他傾談的時候就知道
[00:13:49.800 --> 00:13:53.200]  你是不是將所有的已經帶來了
[00:13:53.200 --> 00:13:54.400]  他說是
[00:13:54.400 --> 00:13:56.000]  這個就是問題
[00:13:56.000 --> 00:13:57.800]  所以我們要看下一個slide
[00:13:57.800 --> 00:14:00.800]  問題是出現在這對夫婦裏面
[00:14:00.800 --> 00:14:03.500]  他們誠信出了問題
[00:14:03.500 --> 00:14:05.200]  integrity
[00:14:05.200 --> 00:14:10.400]  他們去棄控初期教會的領袖
[00:14:10.400 --> 00:14:15.600]  彼得是代表著當時教會的一個領袖
[00:14:15.600 --> 00:14:20.200]  但他竟然去棄控聖靈
[00:14:20.200 --> 00:14:23.100]  彼得在這裏第三節告訴他們
[00:14:23.100 --> 00:14:25.500]  我們再揭去下一張slide
[00:14:25.500 --> 00:14:29.300]  下一張slide 再下一張
[00:14:29.300 --> 00:14:32.400]  你看到他們棄控聖靈
[00:14:32.400 --> 00:14:34.200]  也棄控神
[00:14:34.200 --> 00:14:35.800]  lying
[00:14:35.800 --> 00:14:37.200]  彼得很嚴厲告訴他們
[00:14:37.200 --> 00:14:40.500]  你不是在欺騙人 不是在欺騙我
[00:14:40.500 --> 00:14:42.000]  你是在欺騙聖靈
[00:14:42.000 --> 00:14:44.100]  第四節就強調多一次
[00:14:44.100 --> 00:14:45.600]  你們是在棄控聖靈
[00:14:45.600 --> 00:14:47.500]  也是在棄控神
[00:14:47.500 --> 00:14:49.500]  棄控神
[00:14:49.500 --> 00:14:51.400]  不單止是停在那裏
[00:14:51.400 --> 00:14:52.500]  還是第九節
[00:14:52.500 --> 00:14:55.700]  當他太太不知道自己的老公已經暴斃
[00:14:55.700 --> 00:14:56.800]  他來到的時候
[00:14:56.800 --> 00:15:00.300]  在說同樣的一個謊言去掩飾的時候
[00:15:00.300 --> 00:15:02.000]  結果他
[00:15:02.000 --> 00:15:02.700]  彼得說
[00:15:02.700 --> 00:15:06.700]  為什麼你們同心去試探主的靈呢?
[00:15:06.700 --> 00:15:10.000]  神的靈是興旺著當時的福音
[00:15:10.000 --> 00:15:13.300]  神的靈是充滿著這班使徒們
[00:15:13.300 --> 00:15:15.800]  但是竟然有人
[00:15:15.800 --> 00:15:18.500]  當神的靈是沒有的
[00:15:18.500 --> 00:15:23.100]  他們的犯罪好像一步一步越來越深
[00:15:23.100 --> 00:15:25.700]  這種黑暗是越來越大的
[00:15:25.700 --> 00:15:27.400]  你不要小看這件事
[00:15:27.400 --> 00:15:30.000]  這件事正正在福音書裏面
[00:15:30.000 --> 00:15:33.300]  耶穌基督祂很恨惡的一件事
[00:15:33.300 --> 00:15:34.500]  就是偽善
[00:15:34.500 --> 00:15:35.800]  hypocrisy
[00:15:35.800 --> 00:15:37.300]  耶穌在路加福音裏面
[00:15:37.300 --> 00:15:38.500]  說完那八福之後
[00:15:38.500 --> 00:15:40.200]  接著說白禍
[00:15:40.200 --> 00:15:42.300]  祂就是針對那些發理錯人
[00:15:42.300 --> 00:15:44.800]  你們不要只是說
[00:15:44.800 --> 00:15:47.400]  你拿了一些奉獻來教會
[00:15:47.400 --> 00:15:49.700]  但是你們竟然
[00:15:49.700 --> 00:15:50.600]  你們沒有
[00:15:50.600 --> 00:15:52.200]  來到是怎樣呢?
[00:15:52.200 --> 00:15:54.100]  供養你的父母
[00:15:54.100 --> 00:15:55.700]  還有你們禱告的時候
[00:15:55.700 --> 00:15:57.100]  走去十字路口
[00:15:57.100 --> 00:15:59.000]  除凶
[00:15:59.000 --> 00:16:01.400]  方死人不知道你在祈禱
[00:16:01.400 --> 00:16:04.400]  或者你們每個星期
[00:16:04.400 --> 00:16:06.000]  你們有幾次禁食
[00:16:06.000 --> 00:16:08.300]  守足了規矩
[00:16:08.300 --> 00:16:11.700]  你說我多麼的虔誠
[00:16:11.700 --> 00:16:14.200]  甚至你說你行了多少善事
[00:16:14.200 --> 00:16:16.600]  你做了很多事情
[00:16:16.600 --> 00:16:20.100]  但是上主監察他們的心靈的時候
[00:16:20.100 --> 00:16:23.300]  說你們裏面的骯髒骯髒
[00:16:23.300 --> 00:16:24.800]  要清除
[00:16:24.800 --> 00:16:27.300]  所以施洗讓人一出來傳道的時候
[00:16:27.300 --> 00:16:31.200]  要預備人的心去接受這位主耶穌基督的時候
[00:16:31.200 --> 00:16:32.800]  祂要他們清清楚楚
[00:16:32.800 --> 00:16:35.600]  你們要悔改天國禁了
[00:16:35.600 --> 00:16:38.400]  我們今天看回同樣這段經文
[00:16:38.400 --> 00:16:40.900]  我們要追查多一件事
[00:16:40.900 --> 00:16:43.800]  我們知道這個罪發生在哪裏之後
