
[00:00:00.000 --> 00:00:04.040]  歡迎大家來到五樓的周圍崇拜
[00:04:51.120 --> 00:04:54.600]  甚至可以去美國去看雪
[00:04:54.600 --> 00:04:58.800]  去捉摸白色的聖誕
[00:04:58.800 --> 00:04:59.880]  當然我們當中
[00:04:59.880 --> 00:05:02.800]  如果你是公理堂的忠實粉絲
[00:05:02.800 --> 00:05:04.160]  公理堂的會友
[00:05:04.160 --> 00:05:07.720]  聖誕最美麗最開心的地方
[00:05:07.720 --> 00:05:10.560]  莫過於是在平安夜那一晚
[00:05:10.560 --> 00:05:12.120]  聖誕前夕那一晚
[00:05:12.120 --> 00:05:14.560]  回到公理堂
[00:05:14.560 --> 00:05:15.920]  我都不太記得幾點
[00:05:15.920 --> 00:05:18.640]  八點吧,七點半
[00:05:18.640 --> 00:05:21.160]  我們有一個每年的傳統
[00:05:21.160 --> 00:05:25.800]  我們公理堂聖誕前夕的燭光崇拜
[00:05:25.800 --> 00:05:27.800]  那一晚你來到我們
[00:05:27.800 --> 00:05:30.120]  不是五樓,是二樓、三樓
[00:05:30.120 --> 00:05:34.520]  你在那裡聽我們的詩班
[00:05:34.520 --> 00:05:38.720]  所唱的聖誕讚美詩
[00:05:38.720 --> 00:05:43.280]  詩班好像天使一般的聲音
[00:05:43.280 --> 00:05:47.040]  帶領著我們所有的人
[00:05:47.040 --> 00:05:48.920]  去唱平安夜
[00:05:48.920 --> 00:05:51.880]  你可以想像這是多完美
[00:05:51.880 --> 00:05:54.640]  多美麗的一個聖誕
[00:05:54.640 --> 00:05:56.400]  多快樂的聖誕
[00:05:56.400 --> 00:06:01.680]  你可以想像你陶醉在那一刻
[00:06:01.680 --> 00:06:05.160]  既安靜又興奮
[00:06:05.160 --> 00:06:09.320]  在那裡聆聽平安夜
[00:06:09.320 --> 00:06:10.160]  突然間
[00:06:10.160 --> 00:06:11.360]  Bang!
[00:06:11.360 --> 00:06:12.680]  Bang!
[00:06:12.680 --> 00:06:15.520]  Bang! Bang!
[00:06:15.520 --> 00:06:18.000]  開的是空窗
[00:06:18.000 --> 00:06:20.760]  但是那些人進來
[00:06:20.760 --> 00:06:23.160]  手拿著的是實彈
[00:06:23.160 --> 00:06:27.960]  突然間從北方而來的一個特種部隊
[00:06:27.960 --> 00:06:35.240]  他們奉命要捉拿一百個宗教狂熱的叛亂分子
[00:06:35.240 --> 00:06:41.440]  於是很快他們將公理堂的牧師、傳道人捉起來
[00:06:41.440 --> 00:06:46.640]  很快的他們也找到我們當中的執事
[00:06:46.640 --> 00:06:49.360]  計算一下,還不夠人
[00:06:49.360 --> 00:06:52.400]  不如捉了詩班
[00:06:52.400 --> 00:06:55.760]  剛剛好可以湊夠一百個人
[00:06:55.760 --> 00:06:58.400]  可以交餐
[00:06:58.400 --> 00:07:00.560]  在這樣的情況之下
[00:07:00.560 --> 00:07:01.960]  我想請問你
[00:07:01.960 --> 00:07:05.360]  我們還有沒有快樂?
[00:07:05.360 --> 00:07:09.000]  還有沒有聖誕可以慶祝?
[00:07:09.000 --> 00:07:11.520]  還有沒有?
[00:07:11.520 --> 00:07:12.960]  答案是
[00:07:12.960 --> 00:07:13.680]  有!
[00:07:13.680 --> 00:07:14.400]  有!
[00:07:14.400 --> 00:07:19.080]  多少都有!
[00:07:19.080 --> 00:07:22.520]  如果你過去一個星期有留意新聞
[00:07:22.520 --> 00:07:25.840]  其實無線就不播這些東西
[00:07:25.840 --> 00:07:30.440]  如果你有機會在網上留意一些新聞、報紙
[00:07:30.440 --> 00:07:32.120]  你會知道
[00:07:32.120 --> 00:07:37.000]  在中國大陸的四川成都有一間教會
[00:07:37.000 --> 00:07:40.800]  一個星期之前被政府突擊
[00:07:40.800 --> 00:07:45.040]  這個教會有大概五百個會友
[00:07:45.040 --> 00:07:48.800]  但是聚會的人數是八百人
[00:07:48.800 --> 00:07:52.640]  我們教會也是大概八百多人聚會
[00:07:52.640 --> 00:07:57.040]  但是我們的會友好像很多
[00:07:57.040 --> 00:07:59.680]  在上個星期日
[00:07:59.680 --> 00:08:03.720]  在二十四至四十八小時之內
[00:08:03.720 --> 00:08:06.960]  這間教會五百人的會友當中
[00:08:06.960 --> 00:08:10.800]  有一百人,五分之一
[00:08:10.800 --> 00:08:13.440]  被政府捉了
[00:08:13.440 --> 00:08:17.040]  失蹤的失蹤,被捕的被捕
[00:08:17.040 --> 00:08:20.160]  我不知道你有沒有看過
[00:08:20.160 --> 00:08:22.480]  這六張紙
[00:08:22.480 --> 00:08:26.440]  是一個在逃跑中的長老
[00:08:26.440 --> 00:08:28.680]  手寫的
[00:08:28.680 --> 00:08:32.160]  據說之後他也被捉了
[00:08:32.160 --> 00:08:38.240]  在這六張紙的教目書信裏面
[00:08:38.240 --> 00:08:44.440]  這個長老鼓勵他們的弟兄姊妹
[00:08:44.440 --> 00:08:46.520]  要忠心的侍奉上帝
[00:08:46.520 --> 00:08:50.000]  要傳揚上帝的福音
[00:08:50.000 --> 00:08:53.880]  他也叫他們要喜樂
[00:08:53.880 --> 00:08:55.800]  要喜樂
[00:08:55.800 --> 00:08:59.040]  在六張紙裏面他引用了一段經文
[00:08:59.040 --> 00:09:00.760]  很寶貝的經文
[00:09:00.760 --> 00:09:01.920]  那段經文是這樣說
[00:09:01.920 --> 00:09:04.680]  是彼得前書第四章
[00:09:04.680 --> 00:09:05.840]  他說:親愛的
[00:09:05.840 --> 00:09:07.680]  有火一般的考驗
[00:09:07.680 --> 00:09:10.880]  臨到你們不要奇怪
[00:09:10.880 --> 00:09:13.320]  似乎是遭遇非常的事
[00:09:13.320 --> 00:09:17.760]  都要歡喜 因為你們是與基督一同受苦
[00:09:17.760 --> 00:09:20.840]  使你們在他榮耀顯現的時候
[00:09:20.840 --> 00:09:23.960]  也可以歡喜快樂
[00:09:23.960 --> 00:09:27.000]  你們若為基督的名受辱
[00:09:27.000 --> 00:09:28.960]  那是有福的
[00:09:28.960 --> 00:09:30.240]  因為榮耀的靈
[00:09:30.240 --> 00:09:32.400]  就是上帝的靈在你們身上
[00:09:32.400 --> 00:09:36.200]  你們要喜樂
[00:09:36.200 --> 00:09:38.960]  與基督一同受苦
[00:09:38.960 --> 00:09:44.200]  你們要喜樂
[00:09:44.200 --> 00:09:46.240]  這班四川成都的弟兄姊妹
[00:09:46.240 --> 00:09:49.760]  可以喜樂是因為他們尋找
[00:09:49.760 --> 00:09:51.080]  聖經裏面的聖誕
[00:09:51.080 --> 00:09:54.680]  他們也尋見聖經裏面的聖誕
[00:09:54.680 --> 00:09:57.160]  他們在大大的苦難當中
[00:09:57.160 --> 00:10:01.960]  可以有大大的喜樂
[00:10:01.960 --> 00:10:05.400]  親愛的朋友 親愛的弟兄姊妹
[00:10:05.400 --> 00:10:07.800]  這是我想和你們分享的聖誕
[00:10:07.800 --> 00:10:12.040]  不是開派對短暫的快樂
[00:10:12.040 --> 00:10:16.760]  不是生活順暢一點的感恩
[00:10:16.760 --> 00:10:20.400]  我們不要這些世俗的聖誕
[00:10:20.400 --> 00:10:23.800]  我想帶你們進入一個聖誕的喜樂
[00:10:23.800 --> 00:10:25.200]  一個真正的喜樂
[00:10:25.200 --> 00:10:27.680]  一個沒有人
[00:10:27.680 --> 00:10:31.960]  沒有任何事可以奪取的聖誕的喜樂
[00:10:31.960 --> 00:10:34.200]  是一個真正的聖誕
[00:10:34.200 --> 00:10:37.680]  是一個聖經裏面所說的聖誕
[00:10:37.680 --> 00:10:41.040]  我相信這也是上帝要我們尋找
[00:10:41.040 --> 00:10:45.440]  要我們尋見的聖誕
[00:10:45.440 --> 00:10:47.760]  我想帶你們回到《創世紀》
[00:10:47.760 --> 00:10:52.360]  《創世紀》第十二章第一節
[00:10:52.360 --> 00:10:54.160]  《創世紀》第十二章第一節這樣說
[00:10:54.160 --> 00:10:56.480]  耶和華對亞伯蘭說
[00:10:56.480 --> 00:10:59.640]  你要離開本地本族父家
[00:10:59.640 --> 00:11:04.920]  往我所要指示你的地去
[00:11:04.920 --> 00:11:10.360]  亞伯蘭一出來就接受了上帝一個離家的呼召
[00:11:10.360 --> 00:11:14.040]  上帝說你要離開本地本族父家
[00:11:14.040 --> 00:11:15.560]  一個離家的呼召
[00:11:15.560 --> 00:11:17.800]  一個不可思議的呼召
[00:11:17.800 --> 00:11:20.960]  一個不可能的呼召
[00:11:20.960 --> 00:11:25.480]  我想你留意這個呼召不是發生在今天的香港
[00:11:25.480 --> 00:11:26.880]  如果我昨天做了一個夢
[00:11:26.880 --> 00:11:29.120]  上帝說要我離開香港的話
[00:11:29.120 --> 00:11:32.280]  可能今早我起床很開心跟老婆說
[00:11:32.280 --> 00:11:34.200]  上帝要我們移民
[00:11:34.200 --> 00:11:37.440]  感謝主
[00:11:37.440 --> 00:11:39.920]  這個不是發生在現在的香港
[00:11:39.920 --> 00:11:44.360]  這個是四千年前的中東
[00:11:44.360 --> 00:11:47.760]  當時這個地方沒有Google Map
[00:11:47.760 --> 00:11:48.960]  沒有旅遊節目
[00:11:48.960 --> 00:11:50.840]  沒有天氣報告
[00:11:50.840 --> 00:11:53.600]  上帝不是叫他去旅行
[00:11:53.600 --> 00:11:56.680]  上帝叫他去移民
[00:11:56.680 --> 00:11:57.320]  不單止這樣
[00:11:57.320 --> 00:11:59.360]  如果你去看希伯來書第十一章
[00:11:59.360 --> 00:12:00.040]  我告訴你
[00:12:00.040 --> 00:12:04.120]  他出去的時候連去哪裡都不知道
[00:12:04.120 --> 00:12:08.720]  不可能的呼召
[00:12:08.720 --> 00:12:10.800]  然而當你去看第四節的時候
[00:12:10.800 --> 00:12:16.160]  你發現阿伯蘭就遵照耶和華的吩咐去了
[00:12:16.160 --> 00:12:18.720]  他遵照耶和華的吩咐去了
[00:12:18.720 --> 00:12:22.360]  問都不問多一點
[00:12:22.360 --> 00:12:25.160]  哪有人這麼傻的
[00:12:25.160 --> 00:12:26.640]  如果他是一個正常人
[00:12:26.640 --> 00:12:28.280]  如果他是一個有理性的人
[00:12:28.280 --> 00:12:30.080]  如果他是一個有思想的人
[00:12:30.080 --> 00:12:36.200]  他應該停下來想想多問幾條問題
[00:12:36.200 --> 00:12:37.080]  但是第四節說
[00:12:37.080 --> 00:12:42.880]  阿伯蘭就遵照耶和華的吩咐去了
[00:12:42.880 --> 00:12:46.680]  為什麼阿伯蘭這麼傻
[00:12:46.680 --> 00:12:49.000]  為什麼阿伯蘭
[00:12:49.000 --> 00:12:51.400]  上帝叫他去
[00:12:51.400 --> 00:12:54.000]  他就去
[00:12:54.000 --> 00:12:55.600]  可能我們當中有些很sharp的人
[00:12:55.600 --> 00:12:56.800]  他馬上會說
[00:12:56.800 --> 00:13:00.200]  吳牧師很簡單的答案就在第二節
[00:13:00.200 --> 00:13:01.720]  因為上帝跟他說
[00:13:01.720 --> 00:13:04.040]  我必使你成為大國
[00:13:04.040 --> 00:13:06.000]  必賜福給你
[00:13:06.000 --> 00:13:08.080]  必使你的名為大
[00:13:08.080 --> 00:13:11.200]  你要使別人不福
[00:13:11.200 --> 00:13:14.920]  上帝給了他三個黃金的大應許
[00:13:14.920 --> 00:13:16.640]  他說你要成為大國
[00:13:16.640 --> 00:13:19.440]  你要有大的福氣
[00:13:19.440 --> 00:13:24.840]  你的名會成為大
[00:13:24.840 --> 00:13:28.560]  於是開始的時候很不願意
[00:13:28.560 --> 00:13:31.200]  接著在猶豫
[00:13:31.200 --> 00:13:32.360]  在盤算
[00:13:32.360 --> 00:13:34.480]  接著就去
[00:13:34.480 --> 00:13:35.720]  紅燈
[00:13:35.720 --> 00:13:37.360]  黃燈
[00:13:37.360 --> 00:13:39.720]  最後綠燈
[00:13:39.720 --> 00:13:42.400]  所以吳牧師每個人都有一個價格
[00:13:42.400 --> 00:13:44.920]  要上帝出得起錢
[00:13:44.920 --> 00:13:47.040]  我們就肯動
[00:13:47.040 --> 00:13:49.840]  阿伯蘭為什麼會去
[00:13:49.840 --> 00:13:50.480]  很簡單
[00:13:50.480 --> 00:13:52.080]  因為上帝出得起錢
[00:13:52.080 --> 00:13:55.560]  上帝給了他大大的應許
[00:13:55.560 --> 00:13:57.920]  於是他為著那些大大的應許
[00:13:57.920 --> 00:13:58.560]  他就去
[00:13:58.560 --> 00:13:59.480]  是不是這樣
[00:13:59.480 --> 00:14:02.560]  我們是不是這樣去明白這個故事
[00:14:02.560 --> 00:14:04.880]  如果我們這樣去明白這個故事的話
[00:14:04.880 --> 00:14:07.080]  那麼阿伯蘭不單是信心之父
[00:14:07.080 --> 00:14:12.520]  他簡直是貪心之父
[00:14:12.520 --> 00:14:16.120]  我們應該怎樣去明白這個故事
[00:14:16.120 --> 00:14:21.800]  為什麼阿伯蘭想都不想就去
[00:14:21.800 --> 00:14:23.520]  我想帶大家去看另外一段聖經
[00:14:23.520 --> 00:14:25.000]  不在《創世紀》裡面
[00:14:25.000 --> 00:14:28.480]  但是對於我們明白阿伯蘭的故事是非常重要
[00:14:28.480 --> 00:14:30.640]  這段聖經是在
[00:14:30.640 --> 00:14:35.040]  《約書亞記》第24章第二節和第三節
[00:14:35.040 --> 00:14:35.840]  約書亞這麼說
[00:14:35.840 --> 00:14:42.160]  「古時你們的列祖就是阿伯拉罕的父親他拉
[00:14:42.160 --> 00:14:44.880]  住在大河那邊侍奉必臣
[00:14:44.880 --> 00:14:48.800]  我將你們的祖宗阿伯拉罕
[00:14:48.800 --> 00:14:53.160]  從大河那邊帶出來」
[00:14:53.160 --> 00:14:54.600]  這些聖經很重要
[00:14:54.600 --> 00:14:56.480]  這兩節聖經告訴我們
[00:14:56.480 --> 00:15:01.080]  阿伯蘭之所以離家的前因後果
[00:15:01.080 --> 00:15:02.880]  我想你留意
[00:15:02.880 --> 00:15:05.600]  當上帝去呼召阿伯蘭的時候
[00:15:05.600 --> 00:15:07.440]  阿伯蘭在哪裡
[00:15:07.440 --> 00:15:09.880]  在做什麼
[00:15:09.880 --> 00:15:11.200]  《約書亞記》告訴我們
[00:15:11.200 --> 00:15:14.040]  他在大河的另外一邊
[00:15:14.040 --> 00:15:16.000]  你不要管他在哪一邊
[00:15:16.000 --> 00:15:17.240]  但是他在做什麼
[00:15:17.240 --> 00:15:20.800]  他跟著他的父親他拉
[00:15:20.800 --> 00:15:23.200]  他在做什麼
[00:15:23.200 --> 00:15:25.000]  侍奉必臣
[00:15:25.000 --> 00:15:27.040]  他是在拜偶像
[00:15:27.040 --> 00:15:28.560]  在拜假神
[00:15:28.560 --> 00:15:29.840]  你知不知道
[00:15:29.840 --> 00:15:35.640]  然後上帝自己啟示他自己給阿伯蘭
[00:15:35.640 --> 00:15:41.720]  於是阿伯蘭悔改
[00:15:41.720 --> 00:15:43.960]  他相信上帝
[00:15:43.960 --> 00:15:47.280]  他成為一個真正的敬拜神
[00:15:47.280 --> 00:15:48.400]  聖經沒有告訴我們
[00:15:48.400 --> 00:15:51.440]  上帝怎樣去啟示他自己給他
[00:15:51.440 --> 00:15:52.600]  是不是好像摩西一樣
[00:15:52.600 --> 00:15:54.480]  Burning Bush
[00:15:54.480 --> 00:15:57.160]  還是在夢中上帝跟他啟示
[00:15:57.160 --> 00:15:59.280]  告訴他你要敬拜我
[00:15:59.280 --> 00:16:00.200]  不要敬拜其他假神
[00:16:00.200 --> 00:16:01.240]  我們不知道
[00:16:01.240 --> 00:16:05.240]  但是很明顯上帝呼召他
[00:16:05.240 --> 00:16:07.680]  叫他悔改
[00:16:07.680 --> 00:16:11.320]  而阿伯蘭用一個信心的回應
[00:16:11.320 --> 00:16:12.600]  什麼叫信心的回應
[00:16:12.600 --> 00:16:20.680]  他成為一個敬拜獨一真神的人
[00:16:20.680 --> 00:16:22.120]  阿伯蘭悔轉
[00:16:22.120 --> 00:16:27.440]  他再不拜周圍別人拜的假神
[00:16:27.440 --> 00:16:33.640]  他單單敬拜那個獨一的真神
[00:16:33.640 --> 00:16:35.680]  這是一個離家的呼召
[00:16:35.680 --> 00:16:36.800]  但是有沒有想過
[00:16:36.800 --> 00:16:39.440]  其實這是一個回家的呼召
[00:16:39.440 --> 00:16:41.120]  因為上帝正在呼召他
[00:16:41.120 --> 00:16:43.800]  要離開他的本地本國
[00:16:43.800 --> 00:16:44.320]  附加
[00:16:44.320 --> 00:16:44.920]  去哪裡
[00:16:44.920 --> 00:16:47.080]  去上帝那裡
[00:16:47.080 --> 00:16:52.560]  上帝正在呼召他回家
[00:16:52.560 --> 00:16:54.480]  讓我問你一個問題
[00:16:54.480 --> 00:16:55.480]  如果我問你
[00:16:55.480 --> 00:16:57.400]  你猜在大河那邊
[00:16:57.400 --> 00:17:00.320]  當上帝呼召阿伯拉罕的時候
[00:17:00.320 --> 00:17:04.960]  還有多少人是敬拜耶和華的呢
[00:17:04.960 --> 00:17:07.120]  還有多少人除了阿伯拉罕以後
[00:17:07.120 --> 00:17:09.720]  還有多少人是認識耶和華
[00:17:09.720 --> 00:17:12.640]  敬拜耶和華的呢
[00:17:12.640 --> 00:17:13.960]  答案是
[00:17:13.960 --> 00:17:17.720]  一個也沒有
[00:17:17.720 --> 00:17:20.280]  阿伯蘭是一個孤獨的敬拜者
[00:17:20.280 --> 00:17:22.640]  他有一個很小的家庭
[00:17:22.640 --> 00:17:23.680]  就是他的老婆
[00:17:23.680 --> 00:17:24.920]  兒子也沒有
[00:17:24.920 --> 00:17:27.520]  然後可能有一個兒孫
[00:17:27.520 --> 00:17:28.320]  還聽一下他
[00:17:28.320 --> 00:17:29.000]  叫羅德
[00:17:29.000 --> 00:17:30.560]  只有這麼多
[00:17:30.560 --> 00:17:34.760]  沒有其他人和他一起去敬拜這個真神
[00:17:34.760 --> 00:17:36.840]  所有其他人在拜什麼
[00:17:36.840 --> 00:17:40.240]  都是在侍奉必神
[00:17:40.240 --> 00:17:42.480]  如果我今天去拍一套戲
[00:17:42.480 --> 00:17:44.720]  阿伯蘭的呼召的時候
[00:17:44.720 --> 00:17:47.680]  我會拍攝他受苦
[00:17:47.680 --> 00:17:50.320]  我會拍攝他困惑
[00:17:50.320 --> 00:17:55.840]  我會拍攝他感到窒息
[00:17:55.840 --> 00:18:00.280]  因為當他認識了獨一真神的時候
[00:18:00.280 --> 00:18:03.320]  其他人做了什麼
[00:18:03.320 --> 00:18:05.560]  燒香拜佛
[00:18:05.560 --> 00:18:09.040]  在敬拜假神
[00:18:09.040 --> 00:18:10.120]  我不知道你有沒有機會
[00:18:10.120 --> 00:18:11.720]  有時候去機場的時候
[00:18:11.720 --> 00:18:14.640]  現在的機場不讓人抽煙的
[00:18:14.640 --> 00:18:17.680]  但是有一個抽煙區的
[00:18:17.680 --> 00:18:19.760]  那個房間就厲害了
[00:18:19.760 --> 00:18:21.080]  你在外面看
[00:18:21.080 --> 00:18:21.960]  你不去
[00:18:21.960 --> 00:18:22.840]  走近去聞
[00:18:22.840 --> 00:18:25.920]  你已經看到煙一直去
[00:18:25.920 --> 00:18:27.680]  你想象
[00:18:27.680 --> 00:18:31.400]  你是其中一個抽煙的人士
[00:18:31.400 --> 00:18:32.400]  你一去到機場
[00:18:32.400 --> 00:18:36.360]  其中一個地方你就是去到那個地方了
[00:18:36.360 --> 00:18:37.640]  但是有一天
[00:18:37.640 --> 00:18:40.760]  抽著抽著的時候
[00:18:40.760 --> 00:18:42.400]  突然不知道為什麼
[00:18:42.400 --> 00:18:44.640]  不想再抽了
[00:18:44.640 --> 00:18:49.680]  接著不僅不想抽煙
[00:18:49.680 --> 00:18:51.920]  那些煙都攻鼻了
[00:18:51.920 --> 00:18:53.120]  這是阿伯蘭的故事
[00:18:53.120 --> 00:18:54.400]  你明白嗎
[00:18:54.400 --> 00:18:56.240]  他本來和他們一起在抽煙
[00:18:56.240 --> 00:18:57.880]  抽著抽著突然
[00:18:57.880 --> 00:19:00.840]  不知為何沒有人了
[00:19:00.840 --> 00:19:02.640]  然後被困在煙房裡
[00:19:02.640 --> 00:19:05.320]  他不知如何是好
[00:19:05.320 --> 00:19:06.960]  在這個時候上帝呼召他
[00:19:06.960 --> 00:19:09.680]  你要離開本地本族父家
[00:19:09.680 --> 00:19:13.240]  到我指示你去的地方
[00:19:13.240 --> 00:19:17.200]  你現在明白為什麼他要離開了嗎
[00:19:17.200 --> 00:19:19.120]  因為他處於紅燈的狀態
[00:19:19.120 --> 00:19:20.200]  當上帝呼召他
[00:19:20.200 --> 00:19:21.320]  他馬上變成黃燈
[00:19:21.320 --> 00:19:22.400]  接著他說
[00:19:22.400 --> 00:19:24.080]  Ready set go
[00:19:24.080 --> 00:19:27.120]  I'm going
[00:19:27.120 --> 00:19:30.800]  因為他在尋找上帝為他預備的地方
[00:19:30.800 --> 00:19:33.600]  整個故事是一個回家的故事
[00:19:33.600 --> 00:19:35.480]  是一個回家的呼召
[00:19:35.480 --> 00:19:37.000]  不是一個離家的呼召
[00:19:37.000 --> 00:19:39.200]  是一個回家的呼召
[00:19:39.200 --> 00:19:42.560]  這是阿伯蘭的故事
[00:19:42.560 --> 00:19:43.240]  我不知道你知不知道
[00:19:43.240 --> 00:19:45.880]  這也是創世紀的故事
