
[00:00:00.000 --> 00:00:01.320]  (主席) 大家早晨
[00:11:18.760 --> 00:11:22.520]  接著說他穿的衣服的情況
[00:11:22.520 --> 00:11:26.120]  我們一起讀一讀他的裝備
[00:11:36.120 --> 00:11:39.120]  兩肩之中背負銅裙
[00:11:39.120 --> 00:11:43.120]  槍桿粗如機軸
[00:11:43.120 --> 00:11:47.120]  鐵槍頭重四射克勒
[00:11:47.120 --> 00:11:51.960]  那些數字要和大家對一對
[00:11:51.960 --> 00:11:53.560]  五千射克勒
[00:11:53.560 --> 00:11:58.240]  其實一個射克勒就等於11.4克
[00:11:58.240 --> 00:12:00.120]  如果要乘一乘
[00:12:00.120 --> 00:12:01.280]  才知道有多重
[00:12:01.280 --> 00:12:03.920]  不過我和大家計算過了
[00:12:03.920 --> 00:12:11.680]  他穿的盔甲其實重一百二十五磅
[00:12:11.680 --> 00:12:15.760]  如果一個人背著一百二十五磅在身
[00:12:15.760 --> 00:12:19.040]  會怎樣
[00:12:19.040 --> 00:12:21.240]  他的槍有多重呢
[00:12:21.240 --> 00:12:22.480]  十五磅
[00:12:22.480 --> 00:12:27.160]  那個頭
[00:12:27.160 --> 00:12:31.360]  所以其實是很重型的盔甲
[00:12:31.360 --> 00:12:36.600]  他戴起來應該保護得很好
[00:12:36.600 --> 00:12:38.240]  還有很重手
[00:12:38.240 --> 00:12:40.680]  他也是很高大
[00:12:40.680 --> 00:12:45.480]  接著我們看看素羅的裝備
[00:12:45.480 --> 00:12:48.040]  素羅聖經描述
[00:12:48.040 --> 00:12:49.680]  也是差不多
[00:12:49.680 --> 00:12:52.760]  不過沒有說重量
[00:12:52.760 --> 00:12:55.320]  他也是有
[00:12:55.320 --> 00:12:59.640]  其實這個過程這裡要交代一點
[00:12:59.640 --> 00:13:04.160]  素羅起初不太敢讓大衛上戰場
[00:13:04.160 --> 00:13:07.520]  他見他一個牧羊人 一個年輕人
[00:13:07.520 --> 00:13:09.560]  所以大衛無垂自薦
[00:13:09.560 --> 00:13:11.920]  就說我要上戰場
[00:13:11.920 --> 00:13:15.760]  素羅起初擔心
[00:13:15.760 --> 00:13:20.040]  不過大衛就說他自己的記錄
[00:13:20.040 --> 00:13:23.000]  他有什麼記錄呢
[00:13:23.000 --> 00:13:24.600]  就是他做牧羊人的時候
[00:13:24.600 --> 00:13:28.280]  打死一個獅子 打死一個熊
[00:13:28.280 --> 00:13:32.160]  所以用這些說服了素羅
[00:13:32.160 --> 00:13:35.000]  就讓他上戰場
[00:13:35.000 --> 00:13:38.280]  但是他這樣
[00:13:38.280 --> 00:13:40.920]  牧羊人的打扮就上戰場
[00:13:40.920 --> 00:13:43.120]  就不是很講得通
[00:13:43.120 --> 00:13:47.360]  所以素羅就很想將自己那套
[00:13:47.360 --> 00:13:50.160]  就讓他穿
[00:13:50.160 --> 00:13:52.080]  這裡的描述就是這樣
[00:13:52.080 --> 00:13:56.040]  其實都是一般的戰士的裝束
[00:13:56.040 --> 00:14:06.040]  都有頭盔 有鎧甲 有刀 有戰衣
[00:14:06.040 --> 00:14:09.000]  但是對於大衛來講
[00:14:09.000 --> 00:14:12.080]  他就穿上身
[00:14:12.080 --> 00:14:14.680]  就不是很習慣
[00:14:14.680 --> 00:14:17.040]  就脫下了
[00:14:17.040 --> 00:14:20.720]  就用回自己的裝備
[00:14:20.720 --> 00:14:25.120]  他有什麼裝備呢
[00:14:25.120 --> 00:14:27.680]  他的裝備就是這樣
[00:14:27.680 --> 00:14:30.360]  不如我們一起讀一讀他的裝備
[00:14:30.360 --> 00:14:31.760]  開始
[00:14:31.760 --> 00:14:33.440]  他手中拿著
[00:14:33.440 --> 00:14:37.400]  又在溪中挑選了五塊光滑的石子
[00:14:37.400 --> 00:14:38.800]  放在袋裡
[00:14:38.800 --> 00:14:41.280]  就是牧羊帶的狼女
[00:14:41.280 --> 00:14:43.920]  手中拿著脫石的基然
[00:14:43.920 --> 00:14:49.600]  就去迎那非理士人
[00:14:49.600 --> 00:14:50.800]  很小的東西
[00:14:50.800 --> 00:14:55.240]  有支杖 拿著支杖
[00:14:55.240 --> 00:14:57.520]  撿了五粒石
[00:14:57.520 --> 00:14:58.200]  為什麼要五粒
[00:14:58.200 --> 00:15:00.880]  待會大家一起考慮一下
[00:15:00.880 --> 00:15:05.040]  那些石子放在自己的袋裡
[00:15:05.040 --> 00:15:08.560]  然後就拿著這粒石的基源
[00:15:08.560 --> 00:15:11.080]  就這樣上去了
[00:15:11.080 --> 00:15:17.080]  那你來看看兩個裝備比較的話
[00:15:17.080 --> 00:15:20.920]  其實哥利亞是否一定會贏呢
[00:15:20.920 --> 00:15:24.160]  看上去都很懸殊
[00:15:24.160 --> 00:15:25.160]  一個這麼高大
[00:15:25.160 --> 00:15:26.640]  一個這麼小
[00:15:26.640 --> 00:15:29.280]  一個全身鐵甲
[00:15:29.280 --> 00:15:32.400]  一個就空空的
[00:15:32.400 --> 00:15:35.880]  拿著支棍就上去了
[00:15:35.880 --> 00:15:39.360]  其實我們看一看
[00:15:39.360 --> 00:15:45.360]  哥利亞都有他脆弱的地方
[00:15:45.360 --> 00:15:48.320]  大家知道預告下的戰事
[00:15:48.320 --> 00:15:50.040]  他用他的脫石的基源
[00:15:50.040 --> 00:15:53.600]  一甩就中了他的前額
[00:15:53.600 --> 00:15:56.240]  他就跌下來
[00:15:56.240 --> 00:15:59.320]  我們看一看
[00:15:59.320 --> 00:16:02.120]  其實你帶著頭盔和鎧甲
[00:16:02.120 --> 00:16:04.800]  其實都有弱點的
[00:16:04.800 --> 00:16:06.680]  就是這個位置
[00:16:06.680 --> 00:16:09.280]  中了這個位置
[00:16:09.280 --> 00:16:12.800]  另外有一個有趣的地方
[00:16:12.800 --> 00:16:18.800]  就是原來哥利亞都有他自己的盲點
[00:16:18.800 --> 00:16:23.960]  如果我們一會看一看第四十三節
[00:16:23.960 --> 00:16:30.720]  「菲律賓人對大衛說:你拿杖到我這裡來,我豈是狗呢?」
[00:16:30.720 --> 00:16:35.920]  這個就是哥利亞和大衛面對面的時候
[00:16:35.920 --> 00:16:38.040]  見到他拿著一支杖
[00:16:38.040 --> 00:16:41.680]  就在取笑他
[00:16:41.680 --> 00:16:45.920]  「你是不是來打的?拿著一支杖」
[00:16:45.920 --> 00:16:48.600]  「你當杖是……」
[00:16:48.600 --> 00:16:51.400]  「牧羊人的杖可能是趕野獸的」
[00:16:51.400 --> 00:16:54.560]  「你是不是當我是狗呢?」
[00:16:54.560 --> 00:16:59.240]  就在挑戰
[00:16:59.240 --> 00:17:02.480]  「大衛有沒有搞錯?你這麼藐視我」
[00:17:02.480 --> 00:17:07.400]  「這樣就來應戰?」
[00:17:07.400 --> 00:17:11.040]  但其實在我們細心的觀察
[00:17:11.040 --> 00:17:15.960]  這裡可能大家過往沒有留意到
[00:17:15.960 --> 00:17:19.840]  其實大衛手上拿著什麼?
[00:17:19.840 --> 00:17:22.320]  除了杖還有什麼?
[00:17:22.320 --> 00:17:25.640]  有脫石的機緣
[00:17:25.640 --> 00:17:35.360]  那為什麼哥利亞看不到他拿著一支很厲害的武器呢?
[00:17:35.360 --> 00:17:38.240]  還有如果你細心的觀察
[00:17:38.240 --> 00:17:41.680]  在第41節他走上去之前
[00:17:41.680 --> 00:17:48.600]  這裡說「菲律賓人漸漸走近大衛,拿盾牌的人在他前面」
[00:17:48.600 --> 00:17:52.000]  原來打仗一般都會這樣
[00:17:52.000 --> 00:17:57.120]  其實那個勇士前面有一個人引路
[00:17:57.120 --> 00:18:00.040]  可能先幫他拿著盾牌
[00:18:00.040 --> 00:18:06.160]  還沒打之前有人做事幫忙
[00:18:06.160 --> 00:18:09.040]  但聖經很強調
[00:18:09.040 --> 00:18:17.160]  有一個人拿著一件東西在他前面引路
[00:18:17.160 --> 00:18:18.760]  Malcolm Gladwell
[00:18:18.760 --> 00:18:22.440]  是一位很出名的記者
[00:18:22.440 --> 00:18:25.520]  還有寫了幾本很出名的書
[00:18:25.520 --> 00:18:29.800]  有一本叫Tipping Points的書
[00:18:29.800 --> 00:18:33.320]  他很有興趣研究大衛和哥利亞
[00:18:33.320 --> 00:18:35.680]  如果大家有興趣看Ted Talks
[00:18:35.680 --> 00:18:43.600]  其實他在那裡也有把他那本書的主要內容跟我們分享了
[00:18:43.600 --> 00:18:47.760]  他提出了一個觀點
[00:18:47.760 --> 00:18:49.680]  他說哥利亞這麼高
[00:18:49.680 --> 00:18:52.680]  為什麼會這麼高呢?
[00:18:52.680 --> 00:18:55.560]  其實是一些巨人症
[00:18:55.560 --> 00:18:59.200]  巨人症就是他的腦下垂體
[00:18:59.200 --> 00:19:02.920]  可能周邊有些腫瘤
[00:19:02.920 --> 00:19:08.720]  壓著他所以那些增長荷爾蒙
[00:19:08.720 --> 00:19:13.120]  就是那些令人成長得快的分泌就多了
[00:19:13.120 --> 00:19:15.600]  所以令到他這麼高
[00:19:15.600 --> 00:19:21.640]  而這些巨人症通常有一個情況就是
[00:19:21.640 --> 00:19:31.480]  有個腫瘤其實也壓著視力的神經
[00:19:31.480 --> 00:19:36.120]  所以一般巨人症有一個病徵
[00:19:36.120 --> 00:19:40.760]  就是他看東西很模糊
[00:19:40.760 --> 00:19:44.080]  所以他去打仗之前要有人引路
[00:19:44.080 --> 00:19:45.200]  他不可以自己去的
[00:19:45.200 --> 00:19:46.680]  因為看不清楚
[00:19:46.680 --> 00:19:51.240]  他走到很近才看到大衛的樣子
[00:19:51.240 --> 00:19:55.640]  所以基本上他只看到他手拿著的仗
[00:19:55.640 --> 00:19:59.720]  看不到他拿著的垃圾機源
[00:19:59.720 --> 00:20:05.640]  似乎我們那些以色列人在山上看著下面
[00:20:05.640 --> 00:20:09.720]  山谷對陣的時候只看到一個很巨大的人
[00:20:09.720 --> 00:20:14.960]  原來看不到哥利亞也有他很脆弱的地方
[00:20:14.960 --> 00:20:18.920]  他脆弱的地方在哪裡呢?
[00:20:18.920 --> 00:20:24.120]  頭盔這裡的額和他的視力
[00:20:24.120 --> 00:20:27.280]  視力很差
[00:20:27.280 --> 00:20:32.280]  所以其實在我們面對一些視縫的挑戰的時候
[00:20:32.280 --> 00:20:33.360]  有時候我們也會很害怕
[00:20:33.360 --> 00:20:35.880]  說我們的對手很強勁
[00:20:35.880 --> 00:20:40.000]  其實如果我們看清楚
[00:20:40.000 --> 00:20:42.480]  用神的眼光來看
[00:20:42.480 --> 00:20:47.240]  是不是真的我們的敵人這麼巨大呢?
[00:20:47.240 --> 00:20:52.880]  還是我們後面的神是我們最大的後盾呢?
[00:20:52.880 --> 00:20:59.320]  另外想和大家有一個小小的分享
[00:20:59.320 --> 00:21:03.880]  我覺得這個故事有很多地方值得我們去反思
[00:21:03.880 --> 00:21:08.440]  譬如你上面一個領袖
[00:21:08.440 --> 00:21:09.680]  譬如蘇羅
[00:21:09.680 --> 00:21:13.880]  他也有很多恐懼
[00:21:13.880 --> 00:21:15.680]  面對不到哥利亞
[00:21:15.680 --> 00:21:19.000]  所以把棒要交給另外一個人
[00:21:19.000 --> 00:21:20.760]  交棒的過程
[00:21:20.760 --> 00:21:24.680]  其實很多時候也會把上一手
[00:21:24.680 --> 00:21:28.000]  他覺得有用、有效的東西
[00:21:28.000 --> 00:21:29.520]  交給下一手
[00:21:29.520 --> 00:21:35.120]  好像無論是侍奉或是做職員
[00:21:35.120 --> 00:21:39.480]  上一手團長也會交一些東西給下一手
[00:21:39.480 --> 00:21:42.480]  在這個交接的過程裡
[00:21:42.480 --> 00:21:45.680]  其實很多時候我們也要想一下
[00:21:45.680 --> 00:21:47.880]  我自己擅長些什麼
[00:21:47.880 --> 00:21:51.520]  我可不可以照著上面那套
[00:21:51.520 --> 00:21:55.480]  照板、主腕用在我這個人身上呢?
[00:21:55.480 --> 00:21:56.920]  其實每個人都很獨特
[00:21:56.920 --> 00:22:01.400]  有你自己的才幹、恩賜所在
[00:22:01.400 --> 00:22:09.400]  不過我是相當欣賞大衛很謙卑的反應
[00:22:09.400 --> 00:22:13.840]  我們一起看看第38節
[00:22:13.840 --> 00:22:18.120]  這裡說蘇羅把自己的戰衣給大衛穿上
[00:22:18.120 --> 00:22:19.640]  將銅盔給他戴上
[00:22:19.640 --> 00:22:21.160]  又給他穿上海甲
[00:22:21.160 --> 00:22:23.400]  大衛把刀誇在戰衣外
[00:22:23.400 --> 00:22:25.840]  是是能走不能走
[00:22:25.840 --> 00:22:27.920]  因為蘇羅沒有穿慣
[00:22:27.920 --> 00:22:29.760]  就對蘇羅說
[00:22:29.760 --> 00:22:31.680]  我穿戴這些不能走
[00:22:31.680 --> 00:22:33.800]  因為蘇羅沒有穿慣
[00:22:33.800 --> 00:22:37.400]  於是擲脫了
[00:22:37.400 --> 00:22:41.680]  其實是一個很謙卑
[00:22:41.680 --> 00:22:45.480]  很有人際技巧
[00:22:45.480 --> 00:22:48.000]  很有智慧的做法
[00:22:48.000 --> 00:22:50.080]  可能大衛一看已經覺得不行
[00:22:50.080 --> 00:22:52.920]  不過他照穿上先
[00:22:52.920 --> 00:22:54.440]  穿了上去
[00:22:54.440 --> 00:22:56.480]  走著走著讓你看看
[00:22:56.480 --> 00:22:57.600]  原來不可行的
[00:22:57.600 --> 00:23:00.680]  就告訴你我不習慣
[00:23:00.680 --> 00:23:02.400]  不是你這套不好
[00:23:02.400 --> 00:23:04.960]  是我不習慣而已
[00:23:04.960 --> 00:23:08.640]  其實我們要去接一些新的任命
[00:23:08.640 --> 00:23:09.640]  新的工作的時候
[00:23:09.640 --> 00:23:12.560]  可能我們也有自己的
[00:23:12.560 --> 00:23:14.760]  才幹、特點、看法
[00:23:14.760 --> 00:23:17.800]  上一手肯定是很想有些東西交給你
[00:23:17.800 --> 00:23:20.120]  這樣就可行了
[00:23:20.120 --> 00:23:22.400]  你照做吧
[00:23:22.400 --> 00:23:26.200]  對於一個新上任的人來說
[00:23:26.200 --> 00:23:27.920]  承接上一手給我們
[00:23:27.920 --> 00:23:28.920]  承傳
[00:23:28.920 --> 00:23:31.000]  有些東西能夠承傳是好的
[00:23:31.000 --> 00:23:33.360]  但不是所有東西都能夠承傳
[00:23:33.360 --> 00:23:40.240]  所以你應該先試試別人之前做的事
[00:23:40.240 --> 00:23:43.040]  如果真的不行的時候
[00:23:43.040 --> 00:23:45.480]  你自然出聲
[00:23:45.480 --> 00:23:47.240]  我覺得是一個挺好的
[00:23:47.240 --> 00:23:49.480]  挺有智慧的做法
[00:23:49.480 --> 00:23:52.560]  難怪在聖經裡面
[00:23:52.560 --> 00:23:56.040]  大衛真是一個很出色的領袖
[00:23:56.040 --> 00:23:59.560]  他在戰事上
[00:23:59.560 --> 00:24:05.800]  在很多調遣將領的過程裡面
[00:24:05.800 --> 00:24:08.000]  其實都是很有智慧
[00:24:08.000 --> 00:24:10.160]  在這裡我們也能夠看到
[00:24:10.160 --> 00:24:17.120]  少少他這些我們可以學習的地方
[00:24:17.120 --> 00:24:20.360]  反而如果他穿了他的衣服上戰場
[00:24:20.360 --> 00:24:26.080]  隨時是一場災難
