
[00:00:00.000 --> 00:00:07.200]  在生活上怎樣去體會我們去愛我們四周圍的朋友
[00:03:28.000 --> 00:03:30.000]  我們又會看到
[00:03:30.000 --> 00:03:31.960]  在一些處境裡面
[00:03:31.960 --> 00:03:33.160]  人與人之間的關係
[00:03:33.160 --> 00:03:35.400]  當我們自身受到利益的時候
[00:03:35.400 --> 00:03:38.600]  我們就會狙擊反抗
[00:03:38.600 --> 00:03:40.920]  問事來問耶穌
[00:03:40.920 --> 00:03:43.880]  誡命第一條要緊的是什麼?
[00:03:43.880 --> 00:03:45.120]  其實一些新的翻譯
[00:03:45.120 --> 00:03:49.840]  就不再要緊這個字
[00:03:49.840 --> 00:03:52.600]  和合本的修庭本或者新譯本
[00:03:52.600 --> 00:03:54.080]  就已經不再要緊
[00:03:54.080 --> 00:03:56.400]  其實在這個誡命裡面
[00:03:56.400 --> 00:03:59.360]  沒有所謂一個優先
[00:03:59.360 --> 00:04:02.120]  或者是哪個最重要
[00:04:02.120 --> 00:04:04.480]  有些漢語聖經譯本
[00:04:04.480 --> 00:04:06.160]  甚至是講到第二條
[00:04:06.160 --> 00:04:08.920]  都是同等重要
[00:04:08.920 --> 00:04:13.320]  認為都是在律法誡命裡面
[00:04:13.320 --> 00:04:14.560]  作為一個總綱
[00:04:14.560 --> 00:04:17.120]  耶穌就答民事
[00:04:17.120 --> 00:04:18.760]  祂怎樣去回答呢?
[00:04:18.760 --> 00:04:22.080]  二十九節
[00:04:22.080 --> 00:04:23.160]  第一要緊的就是
[00:04:23.160 --> 00:04:25.240]  以色列你要聽主
[00:04:25.240 --> 00:04:28.400]  我們神是獨一的
[00:04:28.400 --> 00:04:31.600]  你和我都愛神
[00:04:31.600 --> 00:04:32.880]  我猜我們不愛神
[00:04:32.880 --> 00:04:34.120]  我們不會坐在這裡
[00:04:34.120 --> 00:04:37.040]  因為神喜悅我們去敬拜祂
[00:04:37.040 --> 00:04:39.240]  喜悅我們回教會
[00:04:39.240 --> 00:04:45.400]  馬可在引用耶穌基督的回答裡面
[00:04:45.400 --> 00:04:47.160]  縱然我們看
[00:04:47.160 --> 00:04:48.240]  傳出的聖經
[00:04:48.240 --> 00:04:51.960]  我們知道是引用了《生命記》的六章
[00:04:51.960 --> 00:04:53.760]  第四節、第五節
[00:04:53.760 --> 00:04:56.840]  那裡沒有講到盡義
[00:04:56.840 --> 00:04:59.080]  第三十節
[00:04:59.080 --> 00:05:01.160]  你要盡心、盡性、盡義
[00:05:01.160 --> 00:05:03.400]  盡力愛主你的神
[00:05:03.400 --> 00:05:06.080]  就沒有譯到盡義
[00:05:06.080 --> 00:05:07.880]  甚至有些翻譯就不用盡
[00:05:07.880 --> 00:05:10.600]  而是「全」整個人
[00:05:10.600 --> 00:05:15.320]  全心、全性、全義、全力愛主你的神
[00:05:15.320 --> 00:05:18.640]  這個翻譯包括了現代中文
[00:05:18.640 --> 00:05:20.640]  聖經譯本、新譯本
[00:05:20.640 --> 00:05:24.280]  詩歌譯本、呂鎮忠譯本都用「全」
[00:05:24.280 --> 00:05:25.400]  弟兄姊妹
[00:05:25.400 --> 00:05:29.040]  在這個表達上要講的是什麼呢?
[00:05:29.040 --> 00:05:31.920]  是要傳人愛我們的主
[00:05:31.920 --> 00:05:34.520]  愛我們的神
[00:05:34.520 --> 00:05:43.600]  內心的動機、情緒、盡性、你的性情
[00:05:43.600 --> 00:05:46.640]  義是理性的思維、你的思辨、力
[00:05:46.640 --> 00:05:50.760]  如果看希臘文的翻譯是dynamite
[00:05:50.760 --> 00:05:55.960]  就是power、力量、盡力去愛主你的神
[00:05:55.960 --> 00:06:01.240]  今天你和我是不是盡了一百分的力呢?
[00:06:01.240 --> 00:06:04.720]  要快餐店我是一百分的快餐
[00:06:04.720 --> 00:06:05.840]  今天我們信耶穌
[00:06:05.840 --> 00:06:07.440]  我們愛神
[00:06:07.440 --> 00:06:10.560]  我們是不是全人的去愛呢?
[00:06:10.560 --> 00:06:15.160]  耶穌當他提愛人己之前
[00:06:15.160 --> 00:06:19.400]  就說我們要盡心、性、義、力去愛主
[00:06:19.400 --> 00:06:22.840]  就在不同的層面、不同的角度
[00:06:22.840 --> 00:06:24.800]  去演繹我們的生命
[00:06:24.800 --> 00:06:27.160]  我們應該怎樣去愛神
[00:06:27.160 --> 00:06:28.920]  愛神很簡單
[00:06:28.920 --> 00:06:31.600]  如果你問我,聽他
[00:06:31.600 --> 00:06:34.640]  聽從主的吩咐
[00:06:34.640 --> 00:06:36.000]  有時候我們做父母
[00:06:36.000 --> 00:06:38.600]  子女不聽話很難搞
[00:06:38.600 --> 00:06:40.560]  不聽話就教
[00:06:40.560 --> 00:06:42.120]  教得多他又不聽
[00:06:42.120 --> 00:06:45.080]  重複其實是重要的意思
[00:06:45.080 --> 00:06:47.600]  你看聖經神重複一次、兩次、三次
[00:06:47.600 --> 00:06:50.280]  講同樣的東西其實是重要
[00:06:50.280 --> 00:06:53.400]  但父母重複又說我會回帶
[00:06:53.400 --> 00:06:55.600]  最近我女兒有一招
[00:06:55.600 --> 00:06:57.000]  當我講得多的時候
[00:06:57.000 --> 00:06:58.040]  I love you
[00:06:58.040 --> 00:06:59.560]  接著就說我愛你
[00:06:59.560 --> 00:07:02.960]  喂,愛我,那不要講他了
[00:07:02.960 --> 00:07:04.320]  不是的
[00:07:04.320 --> 00:07:06.160]  其實講到他不能講的時候
[00:07:06.160 --> 00:07:08.480]  他就說I love you
[00:07:08.480 --> 00:07:10.200]  做父母都心軟的
[00:07:10.200 --> 00:07:10.920]  弟兄姊妹
[00:07:10.920 --> 00:07:12.440]  我們做基督徒
[00:07:12.440 --> 00:07:13.840]  當神責罵你
[00:07:13.840 --> 00:07:14.960]  看聖經的時候
[00:07:14.960 --> 00:07:17.160]  神責備你
[00:07:17.160 --> 00:07:20.160]  你怎樣去表達I love you呢?
[00:07:20.160 --> 00:07:22.760]  很簡單,就是信佛
[00:07:22.760 --> 00:07:24.600]  聽從神的話
[00:07:24.600 --> 00:07:25.640]  聖經怎樣說
[00:07:25.640 --> 00:07:28.240]  我們就按祂的吩咐
[00:07:28.240 --> 00:07:32.080]  耶穌去表達愛人而己之前
[00:07:32.080 --> 00:07:35.320]  就是說我們要盡我們的能力愛神
[00:07:35.320 --> 00:07:38.440]  聽從主的差遣
[00:07:38.440 --> 00:07:40.640]  我們行事為人去思想
[00:07:40.640 --> 00:07:42.560]  我們要想神的心意
[00:07:42.560 --> 00:07:45.280]  你是怎樣的?
[00:07:45.280 --> 00:07:48.240]  以前在古代
[00:07:48.240 --> 00:07:51.120]  近東、埃及也好
[00:07:51.120 --> 00:07:53.600]  中國也好
[00:07:53.600 --> 00:07:58.280]  皇帝旁邊就有太監
[00:07:58.280 --> 00:08:01.560]  還有些大太監
[00:08:01.560 --> 00:08:06.520]  太監又或者一些官
[00:08:06.520 --> 00:08:09.040]  要知道皇帝的心意
[00:08:09.040 --> 00:08:12.880]  就要揣摩上意
[00:08:12.880 --> 00:08:15.200]  有時候做皇帝他不講實
[00:08:15.200 --> 00:08:17.560]  做太監或者側巾的人
[00:08:17.560 --> 00:08:23.560]  就揣摩究竟皇帝的心意是怎樣
[00:08:23.560 --> 00:08:27.880]  面對一個極權的政治
[00:08:27.880 --> 00:08:30.360]  一個管治的王的時候
[00:08:30.360 --> 00:08:32.800]  跟隨的人
[00:08:32.800 --> 00:08:35.720]  上面的人不講清楚就要揣摩
[00:08:35.720 --> 00:08:39.520]  揣摩之餘就出了千奇百怪的人
[00:08:39.520 --> 00:08:41.400]  今天我們做基督徒
[00:08:41.400 --> 00:08:43.000]  我們看聖經
[00:08:43.000 --> 00:08:47.680]  我們怎樣去體察神的心意呢?
[00:08:47.680 --> 00:08:48.960]  我們不是揣摩上意
[00:08:48.960 --> 00:08:50.360]  我們都是揣摩上意
[00:08:50.360 --> 00:08:51.160]  我們有思想
[00:08:51.160 --> 00:08:52.040]  我們去想
[00:08:52.040 --> 00:08:52.960]  我們藉著聖經
[00:08:52.960 --> 00:08:54.320]  我們藉著禱告
[00:08:54.320 --> 00:08:57.680]  去思想神究竟要我們怎樣做
[00:08:57.680 --> 00:08:58.320]  弟兄姊妹
[00:08:58.320 --> 00:09:01.760]  其實神已經講得很清楚
[00:09:01.760 --> 00:09:02.400]  愛主
[00:09:02.400 --> 00:09:05.240]  你的神要愛人而己
[00:09:05.240 --> 00:09:06.240]  一樣
[00:09:06.240 --> 00:09:08.400]  我們就要信服神
[00:09:08.400 --> 00:09:11.840]  在我們身上要我們所作
[00:09:11.840 --> 00:09:14.240]  今天你和我坐在這裡
[00:09:14.240 --> 00:09:15.760]  我們每個人都不一樣
[00:09:15.760 --> 00:09:16.960]  在我們的生命裏面
[00:09:16.960 --> 00:09:18.320]  我們就思想
[00:09:18.320 --> 00:09:20.960]  神究竟要我來到這個世界上
[00:09:20.960 --> 00:09:22.360]  我和其他人有什麼不同
[00:09:22.360 --> 00:09:24.160]  我究竟要行神
[00:09:24.160 --> 00:09:26.400]  要我行的旨意是什麼?
[00:09:26.400 --> 00:09:29.160]  神指引我前面的道路
[00:09:29.160 --> 00:09:30.800]  是應該怎樣走
[00:09:30.800 --> 00:09:32.600]  和其他人有什麼不同
[00:09:32.600 --> 00:09:34.720]  所以這就是一個很重要的基礎
[00:09:34.720 --> 00:09:37.000]  我們愛人之先
[00:09:37.000 --> 00:09:42.000]  我們就要懂得怎樣去愛神
[00:09:42.000 --> 00:09:44.200]  信服
[00:09:44.200 --> 00:09:45.680]  愛祂
[00:09:45.680 --> 00:09:47.240]  所以弟兄姊妹
[00:09:47.240 --> 00:09:49.360]  當我們信了耶穌之後
[00:09:49.360 --> 00:09:52.080]  聖靈在我們生命裏面做引導幫助
[00:09:52.080 --> 00:09:53.920]  安慰
[00:09:53.920 --> 00:09:56.920]  我常常提點
[00:09:56.920 --> 00:10:00.240]  你信服神的心意
[00:10:00.240 --> 00:10:02.600]  神的靈感動你的時候
[00:10:02.600 --> 00:10:06.280]  你在那一刻就要做
[00:10:06.280 --> 00:10:07.880]  你可能停一停下來
[00:10:07.880 --> 00:10:09.360]  有個祈禱
[00:10:09.360 --> 00:10:10.880]  你可能停一停下來
[00:10:10.880 --> 00:10:13.640]  打個慰問的電話
[00:10:13.640 --> 00:10:16.240]  可能你停一停你手頭的工作
[00:10:16.240 --> 00:10:18.280]  去關心
[00:10:18.280 --> 00:10:20.880]  旁邊一個人
[00:10:20.880 --> 00:10:24.920]  這是我們愛神的一個表達
[00:10:24.920 --> 00:10:29.960]  當我們去體會神的誡命和吩咐的時候
[00:10:29.960 --> 00:10:32.440]  我們就會明白
[00:10:32.440 --> 00:10:37.280]  當彼得約翰面對權力的時間
[00:10:37.280 --> 00:10:41.200]  在《仕途行傳》第四章第十九節
[00:10:41.200 --> 00:10:43.440]  他就說
[00:10:43.440 --> 00:10:45.400]  聽你不聽神
[00:10:45.400 --> 00:10:50.000]  你說應該不應該
[00:10:50.000 --> 00:10:51.880]  他們都明白
[00:10:51.880 --> 00:10:54.360]  作為有信仰的人
[00:10:54.360 --> 00:10:55.640]  我不應該聽人
[00:10:55.640 --> 00:10:59.160]  我是聽神
[00:10:59.160 --> 00:11:04.520]  接著到五章第二十九節
[00:11:04.520 --> 00:11:06.040]  他就說出一個答案
[00:11:06.040 --> 00:11:07.800]  信從神
[00:11:07.800 --> 00:11:09.760]  不信從人
[00:11:09.760 --> 00:11:11.000]  是應當的
[00:11:11.000 --> 00:11:12.480]  原來當我們說愛神
[00:11:12.480 --> 00:11:16.280]  我們要愛我們的主的時候
[00:11:16.280 --> 00:11:17.920]  聽從神的吩咐
[00:11:17.920 --> 00:11:20.640]  就成為我們愛神
[00:11:20.640 --> 00:11:25.000]  一個很重要的表現來表達
[00:11:25.000 --> 00:11:27.280]  主耶穌的回答
[00:11:27.280 --> 00:11:32.600]  就總結了十誡的精髓
[00:11:32.600 --> 00:11:34.320]  頭四誡是對神
[00:11:34.320 --> 00:11:38.800]  後六誡是對人的時候
[00:11:38.800 --> 00:11:42.880]  就表達了愛神和愛人的一個精髓的時候
[00:11:42.880 --> 00:11:45.880]  今天我們都要去體會和領受
[00:11:45.880 --> 00:11:47.600]  所以作為一年的開始
[00:11:47.600 --> 00:11:49.960]  今年我們有一個十誡的系列
[00:11:49.960 --> 00:11:51.160]  我想起十誡的系列
[00:11:51.160 --> 00:11:53.560]  我自己都覺得很精彩
[00:11:53.560 --> 00:12:00.880]  因為超過三千多年前的一個吩咐
[00:12:00.880 --> 00:12:02.560]  活在我們這個世代
[00:12:02.560 --> 00:12:04.920]  要去實踐出來
[00:12:04.920 --> 00:12:07.040]  就有很大的挑戰
[00:12:07.040 --> 00:12:10.520]  這個挑戰就給我們
[00:12:10.520 --> 00:12:14.080]  在我們的信仰裡面有很多的反省
[00:12:14.080 --> 00:12:16.520]  接著在第三十一節
[00:12:16.520 --> 00:12:17.960]  他說你要愛人如己
[00:12:17.960 --> 00:12:21.000]  有很多翻譯已經將愛人這個人字
[00:12:21.000 --> 00:12:25.840]  是說愛鄰舍如同自己
[00:12:25.840 --> 00:12:28.400]  愛鄰舍如同自己
[00:12:28.400 --> 00:12:29.800]  兄弟姐妹
[00:12:29.800 --> 00:12:30.840]  上年我已經說了
[00:12:30.840 --> 00:12:33.480]  我們作主門徒彼此相愛的時候
[00:12:33.480 --> 00:12:35.920]  我們要曉得愛自己
[00:12:35.920 --> 00:12:37.920]  假設大家都曉得愛自己
[00:12:37.920 --> 00:12:39.920]  有沒有人不曉得愛自己的?
[00:12:39.920 --> 00:12:42.360]  有的,這個世代
[00:12:42.360 --> 00:12:44.840]  這個世代有的
[00:12:44.840 --> 00:12:47.520]  不開心、反叛
[00:12:47.520 --> 00:12:51.120]  這個身體是我的,戒手
[00:12:51.120 --> 00:12:54.040]  這些就不是愛自己
[00:12:54.040 --> 00:12:56.680]  晚上應該休息了
[00:12:56.680 --> 00:12:59.520]  八個小時的睡眠
[00:12:59.520 --> 00:13:02.320]  十二點、一點
[00:13:02.320 --> 00:13:06.280]  還在對著電腦屏幕
[00:13:06.280 --> 00:13:10.680]  這些就不是愛自己
[00:13:10.680 --> 00:13:14.600]  政府都已經告訴我們要三二一
[00:13:14.600 --> 00:13:18.240]  一份肉
[00:13:18.240 --> 00:13:20.760]  兩份蔬果
[00:13:20.760 --> 00:13:21.760]  三份澱粉
[00:13:21.760 --> 00:13:23.360]  對不對?
[00:13:23.360 --> 00:13:24.600]  我沒有記錯
[00:13:24.600 --> 00:13:28.080]  你按這個營養的指標
[00:13:28.080 --> 00:13:29.120]  身體就好了
[00:13:29.120 --> 00:13:32.880]  這些就是愛自己
[00:13:32.880 --> 00:13:36.120]  我們都有人戴著口罩感冒
[00:13:36.120 --> 00:13:37.480]  這段時間特別高
[00:13:37.480 --> 00:13:38.960]  快要高空期了
[00:13:38.960 --> 00:13:44.960]  還沒有打流感針就要去打了
[00:13:44.960 --> 00:13:47.120]  病就要休息
[00:13:47.120 --> 00:13:49.000]  多喝點水
[00:13:49.000 --> 00:13:50.200]  不要太勞氣
[00:13:50.200 --> 00:13:52.200]  這些就是愛自己
[00:13:52.200 --> 00:13:54.720]  假設我們懂得愛自己的時候
[00:13:54.720 --> 00:13:55.960]  然後我們去問
[00:13:55.960 --> 00:13:57.760]  我們怎樣愛人
[00:13:57.760 --> 00:14:00.280]  推己及人
[00:14:00.280 --> 00:14:01.720]  又或者
[00:14:01.720 --> 00:14:02.520]  一句說話說
[00:14:02.520 --> 00:14:04.880]  己所不欲勿施於人
[00:14:04.880 --> 00:14:06.200]  自己你不想的
[00:14:06.200 --> 00:14:11.800]  你就不要對人同樣做別人不喜歡的事
[00:14:11.800 --> 00:14:12.680]  弟兄姊妹
[00:14:12.680 --> 00:14:14.400]  今天我們愛自己
[00:14:14.400 --> 00:14:16.440]  我們要曉得保重身體
[00:14:16.440 --> 00:14:17.600]  我們愛自己
[00:14:17.600 --> 00:14:19.880]  怎樣曉得在我們生活裏
[00:14:19.880 --> 00:14:23.080]  無論我們吃的、穿的、享受的、遊玩的
[00:14:23.080 --> 00:14:24.600]  都是神給我們的時候
[00:14:24.600 --> 00:14:25.960]  我們感恩之餘
[00:14:25.960 --> 00:14:28.480]  可能這是我們愛我們自己的表達
[00:14:28.480 --> 00:14:31.680]  但是
[00:14:31.680 --> 00:14:33.920]  當一些處境
[00:14:33.920 --> 00:14:36.040]  我們看到別人
[00:14:36.040 --> 00:14:37.640]  在一個困苦裏
[00:14:37.640 --> 00:14:41.040]  我願不願意捨棄一些
[00:14:41.040 --> 00:14:42.840]  我們可以有的享受
[00:14:42.840 --> 00:14:46.280]  而叫人得到幫助
[00:14:46.280 --> 00:14:48.160]  對人而同對自己一樣好
[00:14:48.160 --> 00:14:49.760]  這個表達是很艱難的
[00:14:49.760 --> 00:14:51.640]  因為我們是一個「I」世代
[00:14:51.640 --> 00:14:52.320]  都說「I」
[00:14:52.320 --> 00:14:54.880]  「I」的意思是我
[00:14:54.880 --> 00:14:57.080]  「我」即是我很自我
[00:14:57.080 --> 00:14:59.960]  人其實都是自我
[00:14:59.960 --> 00:15:01.920]  在這個資本主義社會裏
[00:15:01.920 --> 00:15:05.920]  人的自我就造成很多的傷害
[00:15:05.920 --> 00:15:07.320]  或許是權利
[00:15:07.320 --> 00:15:08.760]  或許是利益
[00:15:08.760 --> 00:15:10.280]  或許是高位
[00:15:10.280 --> 00:15:13.920]  或許是工作上的升遷
[00:15:13.920 --> 00:15:15.720]  就看自己
[00:15:15.720 --> 00:15:18.840]  但是
[00:15:18.840 --> 00:15:19.960]  聖經這裏說
[00:15:19.960 --> 00:15:22.840]  愛人如己
[00:15:22.840 --> 00:15:26.080]  再沒有比這兩條界面更大
[00:15:26.080 --> 00:15:26.840]  弟兄姊妹
[00:15:26.840 --> 00:15:28.360]  當我們要去實踐的時候
[00:15:28.360 --> 00:15:33.040]  就成為我們一個很重要要去學的功課
[00:15:33.040 --> 00:15:34.680]  保羅怎樣「益」呢?
[00:15:34.680 --> 00:15:36.520]  在《羅馬書》
[00:15:36.520 --> 00:15:38.000]  其實較早的時候
[00:15:38.000 --> 00:15:40.080]  在十二章他已經說
[00:15:40.080 --> 00:15:42.080]  愛弟兄不可虛假
[00:15:42.080 --> 00:15:45.240]  然後說九個層面的名詞
[00:15:45.240 --> 00:15:47.640]  就是要說怎樣去愛
[00:15:47.640 --> 00:15:48.880]  我解釋給大家聽
[00:15:48.880 --> 00:15:52.520]  今天你在教會裏都懂得去愛
[00:15:52.520 --> 00:15:55.120]  你一定是感受到愛你才坐在這裏
[00:15:55.120 --> 00:15:56.680]  你如果受了傷害
[00:15:56.680 --> 00:16:00.000]  然後有人還在你的傷口裏面
[00:16:00.000 --> 00:16:01.000]  灑了很多鹽
[00:16:01.000 --> 00:16:02.120]  你走不走?
[00:16:02.120 --> 00:16:03.560]  人人都走
[00:16:03.560 --> 00:16:05.240]  因為看不到這裏有愛
[00:16:05.240 --> 00:16:07.880]  所以我今天坐在這裏
[00:16:07.880 --> 00:16:10.320]  都感受到不單是神的愛
[00:16:10.320 --> 00:16:13.720]  亦都感受到弟兄姊妹彼此之間的愛
[00:16:13.720 --> 00:16:15.720]  但是這裏
[00:16:15.720 --> 00:16:17.040]  《羅馬書》
[00:16:17.040 --> 00:16:18.080]  保羅怎樣說呢?
[00:16:18.080 --> 00:16:19.760]  凡事都不可虧欠人
[00:16:19.760 --> 00:16:20.960]  唯有彼此相愛
[00:16:20.960 --> 00:16:24.120]  這裏很多時候聖經都說彼此是門徒
[00:16:24.120 --> 00:16:27.400]  但是這裏多些是說人與人之間
[00:16:27.400 --> 00:16:30.200]  我們常以為虧欠
[00:16:30.200 --> 00:16:33.720]  因為愛人就完全了律法
[00:16:33.720 --> 00:16:36.040]  常以為虧欠
[00:16:36.040 --> 00:16:39.680]  弟兄姊妹我們有些時候都會虧欠別人
[00:16:39.680 --> 00:16:41.400]  有沒有欠過別人?
[00:16:41.400 --> 00:16:42.560]  我都有
[00:16:42.560 --> 00:16:43.680]  我欠別人錢
[00:16:43.680 --> 00:16:44.280]  欠哪裏錢?
[00:16:44.280 --> 00:16:45.200]  欠銀行
[00:16:45.200 --> 00:16:46.160]  為什麼欠錢?
[00:16:46.160 --> 00:16:47.600]  案揭中
[00:16:47.600 --> 00:16:49.160]  所以欠錢
[00:16:49.160 --> 00:16:50.480]  所以欠別人錢
[00:16:50.480 --> 00:16:51.720]  都不是很爽
[00:16:51.720 --> 00:16:54.280]  現在想著何時公甩
[00:16:54.280 --> 00:16:56.320]  我就自由了
[00:16:56.320 --> 00:16:58.120]  都可以不公的
[00:16:58.120 --> 00:16:59.000]  住天橋
[00:16:59.000 --> 00:16:59.520]  都可以的
[00:16:59.520 --> 00:17:03.400]  天橋抵呀
[00:17:03.400 --> 00:17:05.360]  這些就是虧欠
[00:17:05.360 --> 00:17:07.160]  除了物質金錢的虧欠之外
[00:17:07.160 --> 00:17:08.480]  其實人的感情
[00:17:08.480 --> 00:17:10.440]  我們都可能欠了別人
[00:17:10.440 --> 00:17:12.240]  但是這裏保羅說
[00:17:12.240 --> 00:17:18.280]  凡事都不可虧欠人
[00:17:18.280 --> 00:17:19.720]  唯有彼此相愛
[00:17:19.720 --> 00:17:21.440]  常以為虧欠
[00:17:21.440 --> 00:17:22.440]  唯一可以虧欠的
[00:17:22.440 --> 00:17:25.520]  常常都覺得自己做得不足夠
[00:17:25.520 --> 00:17:29.720]  常常都體會自己愛心不足
[00:17:29.720 --> 00:17:32.160]  丁子梅有沒有我們當中
[00:17:32.160 --> 00:17:36.080]  你自己覺得你愛心爆棚?
[00:17:36.080 --> 00:17:37.120]  沒有
[00:17:37.120 --> 00:17:39.400]  你都很欠
[00:17:39.400 --> 00:17:42.240]  常常都覺得不夠
[00:17:42.240 --> 00:17:43.520]  丁子梅在教會裏面
[00:17:43.520 --> 00:17:44.600]  你回來
[00:17:44.600 --> 00:17:46.120]  一定要感受到
[00:17:46.120 --> 00:17:48.000]  我們彼此之間那種相愛
[00:17:48.000 --> 00:17:51.840]  然後我們願意去分享
[00:17:51.840 --> 00:17:53.600]  上年的平安夜
[00:17:53.600 --> 00:17:54.640]  我們去探訪
[00:17:54.640 --> 00:17:55.640]  我們在社區裏面
[00:17:55.640 --> 00:17:57.960]  其實做了很多工作
[00:17:57.960 --> 00:17:59.440]  我們有老人中心
[00:17:59.440 --> 00:18:03.120]  有綜合服務中心
