
[00:00:00.000 --> 00:00:06.000]  親愛的兄弟妹妹們,平安!請我們一起低頭祈禱!
[00:06:49.000 --> 00:06:54.000]  換句話說,要成為彌賽亞的其中一項資格,
[00:06:54.000 --> 00:07:00.000]  就是那個人一定要是大衛的後裔。
[00:07:00.000 --> 00:07:05.000]  接著,耶穌引用了詩篇一百一十一章,
[00:07:05.000 --> 00:07:07.000]  一百一十篇的第一節:
[00:07:07.000 --> 00:07:12.000]  「主對我主說,你坐在我的右邊,
[00:07:12.000 --> 00:07:17.000]  讓我把你的仇敵放在你腳下。」
[00:07:17.000 --> 00:07:20.000]  我想大家留意一開始四個字,
[00:07:20.000 --> 00:07:25.000]  「主對我主」其實牽涉到兩位人物,
[00:07:25.000 --> 00:07:30.000]  一位是「主」,另一位是「我主」。
[00:07:30.000 --> 00:07:40.000]  而接下去的代名詞,就是「你」字指「我主」,
[00:07:40.000 --> 00:07:44.000]  「我主」也就是「彌賽亞」。
[00:07:44.000 --> 00:07:50.000]  然後耶穌問:大衛親自稱他為「主」?
[00:07:50.000 --> 00:07:55.000]  他怎麼又是大衛的後裔呢?
[00:07:55.000 --> 00:07:58.000]  這些文章無法解釋為何,
[00:07:58.000 --> 00:08:03.000]  基督同時是大衛的主,也是大衛的兒子。
[00:08:03.000 --> 00:08:06.000]  這個問題對我們現代基督徒來說,
[00:08:06.000 --> 00:08:09.000]  其實是很容易解釋的。
[00:08:09.000 --> 00:08:13.000]  當大衛受聖靈感動作詩的時候,
[00:08:13.000 --> 00:08:17.000]  基督還未曾成為肉身來到世上,
[00:08:17.000 --> 00:08:22.000]  但是祂已經存在在天上,
[00:08:22.000 --> 00:08:25.000]  上帝是三位一體,
[00:08:25.000 --> 00:08:29.000]  是從創世之前就已經是三位一體。
[00:08:29.000 --> 00:08:36.000]  所以基督是大衛在天上的主。
[00:08:36.000 --> 00:08:41.000]  後來基督成了肉身來到世上,
[00:08:41.000 --> 00:08:44.000]  按照人的族譜來說,
[00:08:44.000 --> 00:08:49.000]  祂就是大衛的後裔,大衛的子孫。
[00:08:49.000 --> 00:08:54.000]  我們繼續看十二章三十八至四十說:
[00:08:54.000 --> 00:08:57.000]  耶穌又批評民事,
[00:08:57.000 --> 00:08:59.000]  他們是很熟悉聖經的人,
[00:08:59.000 --> 00:09:01.000]  或者我們現代基督徒的術語,
[00:09:01.000 --> 00:09:04.000]  會形容他們是「很熟靈」,
[00:09:04.000 --> 00:09:06.000]  他們是「很虔誠」的。
[00:09:06.000 --> 00:09:10.000]  主耶穌批評他們,批評什麼呢?
[00:09:10.000 --> 00:09:17.000]  在三十八至四十節提到民事喜歡的三件事,
[00:09:17.000 --> 00:09:22.000]  他們所做的事都反映出他們是喜歡面子,
[00:09:22.000 --> 00:09:24.000]  喜歡受人敬重,
[00:09:24.000 --> 00:09:27.000]  他們很努力學習聖經,
[00:09:27.000 --> 00:09:31.000]  不是為了認識上帝,更愛上帝,
[00:09:31.000 --> 00:09:36.000]  他們教導人也不是純粹為了讓別人認識上帝,
[00:09:36.000 --> 00:09:39.000]  他們只是為了自己的榮譽,
[00:09:39.000 --> 00:09:43.000]  而努力鑽研聖經。
[00:09:43.000 --> 00:09:46.000]  第二件事就是貪財,
[00:09:46.000 --> 00:09:51.000]  耶穌說他們吞沒了寡婦的家產,
[00:09:51.000 --> 00:09:53.000]  為了貪財,
[00:09:53.000 --> 00:09:56.000]  他們竟然埋沒良知,
[00:09:56.000 --> 00:10:02.000]  用方法去吞沒寡婦的家產。
[00:10:02.000 --> 00:10:07.000]  寡婦在那個時代失去了丈夫,
[00:10:07.000 --> 00:10:11.000]  失去了物質上的依靠,
[00:10:11.000 --> 00:10:15.000]  假如那位寡婦有成年的兒子還好一點,
[00:10:15.000 --> 00:10:17.000]  如果沒有的話,
[00:10:17.000 --> 00:10:20.000]  他的生活就會甚淒涼。
[00:10:20.000 --> 00:10:24.000]  很可惜這些經學教師,
[00:10:24.000 --> 00:10:26.000]  這些問事,
[00:10:26.000 --> 00:10:28.000]  他們埋沒良知,
[00:10:28.000 --> 00:10:32.000]  連寡婦的家產也都侵佔。
[00:10:32.000 --> 00:10:37.000]  最後,耶穌批評他們假意做很長的禱告,
[00:10:37.000 --> 00:10:41.000]  宴中版翻譯得更加誠實,
[00:10:41.000 --> 00:10:46.000]  那裡說是「表演長篇的禱告」。
[00:10:46.000 --> 00:10:52.000]  宴中版聖經譯作「表演」的字,
[00:10:52.000 --> 00:10:55.000]  在希臘文其實由兩個字組成,
[00:10:55.000 --> 00:10:59.000]  後半部分的字有「表現」的意思,
[00:10:59.000 --> 00:11:05.000]  似乎這個表現比後半的「假意」也全神。
[00:11:05.000 --> 00:11:07.000]  無論如何,
[00:11:07.000 --> 00:11:11.000]  這些問事經學教師做長篇禱告,
[00:11:11.000 --> 00:11:16.000]  都不是真心向上帝祈禱,
[00:11:16.000 --> 00:11:21.000]  他們只不過想得到別人的稱讚。
[00:11:21.000 --> 00:11:28.000]  耶穌說他們一定要受到更嚴厲的懲罰,
[00:11:28.000 --> 00:11:33.000]  最後一段經文在41節至44節,
[00:11:33.000 --> 00:11:39.000]  我們看到主耶穌表揚一位窮寡婦的奉獻,
[00:11:39.000 --> 00:11:42.000]  耶穌似乎是有意坐在那裡,
[00:11:42.000 --> 00:11:45.000]  將一個很重要的功夫教導門徒,
[00:11:45.000 --> 00:11:51.000]  就是有關全心全意愛上帝的表現,
[00:11:51.000 --> 00:11:54.000]  這位窮寡婦的小小奉獻,
[00:11:54.000 --> 00:12:01.000]  和民事虛偽的宗教行為可以說是成為強烈的對比。
[00:12:01.000 --> 00:12:05.000]  耶穌看見很多有錢人奉獻很多錢,
[00:12:05.000 --> 00:12:07.000]  但是祂沒有讚賞他們,
[00:12:07.000 --> 00:12:14.000]  反而是讚賞表揚那位奉獻兩個小童版的寡婦,
[00:12:15.980 --> 00:12:18.980]  以耶穌對窮寡婦的讚賞來說
[00:12:18.980 --> 00:12:21.980]  我們看到上帝體重的
[00:12:21.980 --> 00:12:24.980]  不是我們奉獻的數目
[00:12:24.980 --> 00:12:30.980]  而是我們奉獻所顯示出來的信心和愛心
[00:12:30.980 --> 00:12:37.980]  有錢的人從他們的財富當中的剩餘部分
[00:12:37.980 --> 00:12:40.980]  獻出一些
[00:12:40.980 --> 00:12:44.980]  而窮寡婦是不惜一切
[00:12:45.980 --> 00:12:48.980]  把自己所有的捐獻出來
[00:12:48.980 --> 00:12:56.980]  耶穌說她把自己全部的生活費用都獻上了
[00:12:56.980 --> 00:13:00.980]  窮寡婦的奉獻表現出
[00:13:00.980 --> 00:13:07.980]  她對自己生活的需要
[00:13:07.980 --> 00:13:09.980]  是完全不放在心上
[00:13:10.980 --> 00:13:16.980]  她只是仰望那位供應萬物給我們享用的上帝
[00:13:16.980 --> 00:13:18.980]  全心依靠她
[00:13:18.980 --> 00:13:22.980]  她的信心就令我想起了
[00:13:22.980 --> 00:13:25.980]  詩篇二十三章一節裡說
[00:13:25.980 --> 00:13:31.980]  「而我是我的目者,我必不自厥乏。」
[00:13:31.980 --> 00:13:34.980]  從今天的經文
[00:13:34.980 --> 00:13:36.980]  我想和大家分享一下
[00:13:36.980 --> 00:13:39.980]  什麼是真的虔誠
[00:13:40.980 --> 00:13:47.980]  一般人可能以為那些文士、法理賽人很虔誠
[00:13:47.980 --> 00:13:53.980]  但是在十二章三十八節四十節的經文
[00:13:53.980 --> 00:13:54.980]  給我們看到
[00:13:54.980 --> 00:13:58.980]  他們其實是利用宗教
[00:13:58.980 --> 00:14:02.980]  去獲得世上的權力和財富
[00:14:02.980 --> 00:14:07.980]  正如保羅在提摩太前書六章五節裡說
[00:14:07.980 --> 00:14:14.980]  「在他們的心中,宗教不過是發財的門徑罷了。」
[00:14:14.980 --> 00:14:20.980]  在十二章三十八節四十節
[00:14:20.980 --> 00:14:24.980]  主耶穌再次指出當時宗教領袖的虛偽
[00:14:24.980 --> 00:14:29.980]  所以真正的虔誠不是在做戲
[00:14:29.980 --> 00:14:33.980]  不是外表要讓人覺得自己很虔誠
[00:14:33.980 --> 00:14:38.980]  而實際上他只是單單去講道而不行道
[00:14:38.980 --> 00:14:43.980]  今天我們自稱是基督徒的人
[00:14:43.980 --> 00:14:47.980]  有沒有認真去實行主導呢?
[00:14:47.980 --> 00:14:51.980]  要說像那些文士或法理賽人
[00:14:51.980 --> 00:14:53.980]  有敬虔的外貌
[00:14:53.980 --> 00:14:56.980]  卻是沒有敬虔的實質
[00:14:56.980 --> 00:14:58.980]  如俗語所謂
[00:14:58.980 --> 00:15:02.980]  是有之勢無實際的呢?
[00:15:02.980 --> 00:15:04.980]  聖經鼓勵我們
[00:15:04.980 --> 00:15:08.980]  要活出敬虔的生活
[00:15:08.980 --> 00:15:13.980]  保羅在提摩太前書六章三至四節裡說
[00:15:13.980 --> 00:15:15.980]  「若有人傳別的教義
[00:15:15.980 --> 00:15:17.980]  不符合我們主耶穌基督
[00:15:17.980 --> 00:15:21.980]  純正地說要合乎敬虔的教導
[00:15:21.980 --> 00:15:24.980]  他事至高至大一無所知。」
[00:15:24.980 --> 00:15:30.980]  我們基督徒要怎樣活出虔誠的生活呢?
[00:15:30.980 --> 00:15:32.980]  從今天的經文
[00:15:32.980 --> 00:15:35.980]  我想和大家分享兩點
[00:15:35.980 --> 00:15:37.980]  第一,很簡單的
[00:15:37.980 --> 00:15:39.980]  要行道
[00:15:39.980 --> 00:15:42.980]  雅各書一章二十二節裡說
[00:15:42.980 --> 00:15:47.980]  「你們要作行道的人
[00:15:47.980 --> 00:15:50.980]  不要只作聽道的人
[00:15:50.980 --> 00:15:54.980]  自己欺騙自己。」
[00:15:54.980 --> 00:15:57.980]  我們看見主耶穌的榜樣
[00:15:57.980 --> 00:16:02.980]  他是一位切實遵行主導的典範
[00:16:02.980 --> 00:16:05.980]  舊約聖經上對他的預言
[00:16:05.980 --> 00:16:08.980]  他都是配合遵行的
[00:16:08.980 --> 00:16:10.980]  並且在今天的經文中
[00:16:10.980 --> 00:16:16.980]  我們看見他指責那些虛偽的民事
[00:16:16.980 --> 00:16:21.980]  老實說,我在我的牧師生涯當中
[00:16:21.980 --> 00:16:24.980]  真的見過不少基督徒
[00:16:24.980 --> 00:16:30.980]  講究天下無敵,做就有心無力
[00:16:30.980 --> 00:16:33.980]  當然,我們有心行動的話
[00:16:33.980 --> 00:16:37.980]  我們首先要追求明白主導
[00:16:37.980 --> 00:16:39.980]  今天的經文當中
[00:16:39.980 --> 00:16:42.980]  我們也看到主對聖經的形式
[00:16:42.980 --> 00:16:45.980]  真的可以說是很通透的
[00:16:45.980 --> 00:16:49.980]  聖經是一本很古老的經典
[00:16:49.980 --> 00:16:52.980]  有時有些經文是不容易明白的
[00:16:52.980 --> 00:16:55.980]  所以我鼓勵大兄姊妹
[00:16:55.980 --> 00:16:59.980]  不要自己查考聖經
[00:16:59.980 --> 00:17:02.980]  自己查考當然重要
[00:17:02.980 --> 00:17:06.980]  但是你也要參加查經文和聖經講座
[00:17:06.980 --> 00:17:13.980]  要認認真真地學習明白聖經的真道
[00:17:13.980 --> 00:17:16.980]  不要亂解聖經、解錯聖經
[00:17:16.980 --> 00:17:21.980]  此外,我還要參加團慨彼此鼓勵
[00:17:21.980 --> 00:17:26.980]  可以討論生活中遇到的問題
[00:17:26.980 --> 00:17:28.980]  遇到甚麼問題的時候
[00:17:28.980 --> 00:17:32.980]  我們怎樣可以按照聖經教導去處理呢?
[00:17:32.980 --> 00:17:35.980]  很簡單,例如老闆要求你做假象
[00:17:35.980 --> 00:17:38.980]  或者要求你講個大話
[00:17:38.980 --> 00:17:40.980]  我們怎樣應對呢?
[00:17:40.980 --> 00:17:45.980]  在團慨裡面,我們就可以有很多討論分享
[00:17:45.980 --> 00:17:51.980]  究竟怎樣做才是很確切的進行聖經教導
[00:17:51.980 --> 00:17:58.980]  第二點,我們要做財富的好管家
[00:17:58.980 --> 00:18:02.980]  今天經文也提到奉獻的問題
[00:18:02.980 --> 00:18:07.980]  窮寡婦獻上她一切養生
[00:18:07.980 --> 00:18:12.980]  那是她對上帝充滿信心的表現
[00:18:12.980 --> 00:18:16.980]  她知道那位看顧小麻將的上帝
[00:18:16.980 --> 00:18:21.980]  也必然會看顧她的
[00:18:21.980 --> 00:18:25.980]  但問題來了,我們要不要孝化她呢?
[00:18:25.980 --> 00:18:28.980]  要不要把我們所有的錢財奉獻給教會
[00:18:28.980 --> 00:18:35.980]  而單單仰望天父供應我們日常生活的需要呢?
[00:18:35.980 --> 00:18:39.980]  在這裡,我們要留意
[00:18:39.980 --> 00:18:44.980]  要注意主耶穌誇讚那位寡婦的奉獻
[00:18:44.980 --> 00:18:50.980]  但她又沒有吩咐門徒要奉獻她們所擁有的一切
[00:18:50.980 --> 00:18:55.980]  我知道有些大師傅或很熟悉聖經的人會記得
[00:18:55.980 --> 00:18:57.980]  主耶穌曾經說過
[00:18:57.980 --> 00:19:01.980]  你們無論什麼人,若不辨下一切所有的
[00:19:01.980 --> 00:19:04.980]  就不能作我的門徒
[00:19:04.980 --> 00:19:09.980]  在《路教法》14章33節
[00:19:09.980 --> 00:19:13.980]  我想在這裡解經
[00:19:13.980 --> 00:19:16.980]  解釋一下什麼是「撇下」
[00:19:16.980 --> 00:19:21.980]  這裡提到「撇下」並不是叫人奉獻一切
[00:19:21.980 --> 00:19:25.980]  綜合聖經很多其他經文的教訓
[00:19:25.980 --> 00:19:29.980]  我理解「撇下一切所有的」是說
[00:19:29.980 --> 00:19:34.980]  我們要放棄對物質的主權
[00:19:34.980 --> 00:19:37.980]  我們要認識生命的本質
[00:19:37.980 --> 00:19:42.980]  本來就是借來的時間,借來的空間
[00:19:42.980 --> 00:19:46.980]  在世間上一般人都只是活幾十年
[00:19:46.980 --> 00:19:48.980]  以後都要離開
[00:19:48.980 --> 00:19:53.980]  保羅告訴我們在提摩大前書6章7節
[00:19:53.980 --> 00:19:57.980]  我們沒有帶什麼到世上來
[00:19:57.980 --> 00:20:00.980]  也不能帶什麼去
[00:20:00.980 --> 00:20:03.980]  所以我們所擁有的東西
[00:20:03.980 --> 00:20:08.980]  我們千萬不要說全部是我的
[00:20:08.980 --> 00:20:12.980]  而是我們要有一個管家的心態
[00:20:12.980 --> 00:20:16.980]  知道我們所擁有的一切
[00:20:16.980 --> 00:20:20.980]  是屬於上主的
[00:20:20.980 --> 00:20:25.980]  上主才是一切財物的主人
[00:20:25.980 --> 00:20:28.980]  我們要怎樣用錢呢?
[00:20:28.980 --> 00:20:31.980]  我們應該尋求主的意思
[00:20:31.980 --> 00:20:36.980]  如果聖靈感動我們
[00:20:36.980 --> 00:20:42.980]  要將一切奉獻給教會或者某個機構
[00:20:42.980 --> 00:20:45.980]  我們應該遵行
[00:20:45.980 --> 00:20:49.980]  但如果我們沒有聖靈特別的感動
[00:20:49.980 --> 00:20:54.980]  我們就聽聽保羅的教訓
[00:20:54.980 --> 00:20:59.980]  記在提摩大前書6章17至19節
[00:20:59.980 --> 00:21:03.980]  至於那些今世富足的人
[00:21:03.980 --> 00:21:07.980]  你要祝福他們不要自高
[00:21:07.980 --> 00:21:12.980]  也不要依賴靠不著的錢財
[00:21:12.980 --> 00:21:19.980]  要依靠那厚刺萬物給我們享受的上帝
[00:21:19.980 --> 00:21:25.980]  又要祝福他們行善在好事上付諸
[00:21:25.980 --> 00:21:29.980]  甘心施捨樂意分享
[00:21:29.980 --> 00:21:33.980]  為自己積存財富
[00:21:33.980 --> 00:21:37.980]  而為將來打美好的根基
[00:21:37.980 --> 00:21:42.980]  好使他們能把握那真正的生命
[00:21:42.980 --> 00:21:49.980]  上帝給我們的錢財不是要我們成為財富的奴隸
[00:21:49.980 --> 00:21:54.980]  很多人很不自覺地斤斤計較
[00:21:54.980 --> 00:21:57.980]  像一個守財奴似的
[00:21:57.980 --> 00:22:01.980]  但上帝給我們錢財
[00:22:01.980 --> 00:22:05.980]  其實是給我們機會去行善
[00:22:05.980 --> 00:22:08.980]  給我們跟別人分享上主的恩典
[00:22:08.980 --> 00:22:14.980]  所以求上帝幫助我們看清聖經的教導
[00:22:14.980 --> 00:22:19.980]  聖經沒有特別是保羅的經文
[00:22:19.980 --> 00:22:21.980]  特別是針對富足的人說的
[00:22:21.980 --> 00:22:24.980]  他並沒有說你們富足的人
[00:22:24.980 --> 00:22:27.980]  快把存在奉獻給教會
[00:22:27.980 --> 00:22:28.980]  他沒有
[00:22:28.980 --> 00:22:31.980]  反而鼓勵他們好好用子
[00:22:31.980 --> 00:22:34.980]  你要好好善用上帝給你的錢
[00:22:34.980 --> 00:22:39.980]  善用機會去甘心施捨去樂意奉獻
[00:22:39.980 --> 00:22:41.980]  當然我們不是說
[00:22:41.980 --> 00:22:44.980]  大英寺會不應該奉獻給教會
[00:22:44.980 --> 00:22:46.980]  千萬不要聽錯
[00:22:46.980 --> 00:22:50.980]  聖經教導我們應該學習好好奉獻
[00:22:50.980 --> 00:22:53.980]  最低限度是十一奉獻
[00:22:53.980 --> 00:22:56.980]  這不是絕對的標準
[00:22:56.980 --> 00:22:58.980]  是一個最低的標準
[00:22:58.980 --> 00:23:03.980]  如果你有能力是可以奉獻的
[00:23:03.980 --> 00:23:08.980]  你應該奉獻最少十分之一給教會
[00:23:08.980 --> 00:23:11.980]  如果你生活很艱難
[00:23:11.980 --> 00:23:12.980]  沒有能力奉獻
[00:23:12.980 --> 00:23:14.980]  你不需要有罪疚感
[00:23:14.980 --> 00:23:16.980]  上帝知道的
[00:23:16.980 --> 00:23:18.980]  你已經盡力就可以了
[00:23:18.980 --> 00:23:21.980]  上帝不是看你錢多錢少
[00:23:21.980 --> 00:23:22.980]  好像窮寡婦那樣
[00:23:22.980 --> 00:23:25.980]  她奉獻兩個小銅板
[00:23:25.980 --> 00:23:27.980]  有和沒有分別
[00:23:27.980 --> 00:23:28.980]  你奉獻一元給教會
[00:23:28.980 --> 00:23:30.980]  你奉獻兩元給教會
[00:23:30.980 --> 00:23:32.980]  教會不差在你那一兩元
[00:23:32.980 --> 00:23:34.980]  所以大家要留心
[00:23:34.980 --> 00:23:40.980]  有能力我們應該最少的奉獻給教會是十分之一
[00:23:40.980 --> 00:23:42.980]  如果你有更多能力
[00:23:42.980 --> 00:23:46.980]  你可以捐獻給其他的慈善機構也好
[00:23:46.980 --> 00:23:50.980]  但千萬不要做受財奴
[00:23:50.980 --> 00:23:53.980]  更加不要以為自己是財富的主人
[00:23:53.980 --> 00:23:56.980]  好,求主幫助我們一起學習
[00:23:56.980 --> 00:23:58.980]  活出經營的生活
[00:23:58.980 --> 00:24:01.980]  來做上帝的見證人和好管家
[00:24:01.980 --> 00:24:03.980]  我們一起同心祈禱
[00:24:03.980 --> 00:24:08.980]  親愛的天父
[00:24:08.980 --> 00:24:11.980]  感謝你藉著今天的經文提醒我們
[00:24:11.980 --> 00:24:14.980]  你是會按行為來審判我們
[00:24:14.980 --> 00:24:18.980]  而不是按我們的學識和外表的虔誠
[00:24:18.980 --> 00:24:20.980]  求你幫助我們學習
[00:24:20.980 --> 00:24:22.980]  活得敬潔
[00:24:22.980 --> 00:24:25.980]  時時帶著感謝信靠的心
[00:24:25.980 --> 00:24:27.980]  度過在世的日子
[00:24:27.980 --> 00:24:29.980]  奉耶穌基督的名祈禱
[00:24:29.980 --> 00:24:31.980]  下回見
