
[00:00:00.000 --> 00:00:02.760]  請祈禱平安!我們一同祈禱!
[00:04:53.000 --> 00:05:06.000]  記載了雅各,由於他怕被哥哥殺害,就要離開家鄉,獨自一個人,一個人要走很遠的路去哈蘭。
[00:05:06.000 --> 00:05:15.000]  那個時候我想他都會有點徬徨,不知道前路會是怎樣。
[00:05:15.000 --> 00:05:19.000]  結果上帝就在夢中向他講話,
[00:05:19.000 --> 00:05:27.000]  告訴他:我是和你祖父阿伯蘭的上帝,以撒的上帝,
[00:05:27.000 --> 00:05:32.000]  你現在躺在我之地,我將他賜給你和你的後裔。
[00:05:32.000 --> 00:05:40.000]  我必與你同在,無論你往哪裏去,我必保佑你,領你歸回這地。
[00:05:40.000 --> 00:05:46.000]  我從不離棄你,直到我實現了對你所說的話。
[00:05:46.000 --> 00:05:53.000]  另外一個人在《約伯記》裏面,約伯無端端受了很多苦,
[00:05:53.000 --> 00:05:57.000]  他的三位朋友還指責他說他犯了罪。
[00:05:57.000 --> 00:06:02.000]  哇!那麼悽慘的時候,他很想很想上帝和他說話,
[00:06:02.000 --> 00:06:08.000]  他就和上帝說:只讓你呼叫,這裏是指上帝。
[00:06:08.000 --> 00:06:12.000]  我就回答,或是你讓我說話,你就回答我。
[00:06:12.000 --> 00:06:20.000]  人生遇到重大苦難的時候,都很想上帝和我們說話。
[00:06:20.000 --> 00:06:25.000]  在我們這個時代,上帝是不會事實上和我們說話的,
[00:06:25.000 --> 00:06:28.000]  而是藉著聖經和我們說話。
[00:06:28.000 --> 00:06:32.000]  我怕我講得不清楚,我再講一次。
[00:06:32.000 --> 00:06:38.000]  上帝是會和我們說話,不過不是事實上直接和我們說話,
[00:06:38.000 --> 00:06:43.000]  而是藉著聖經和我們說話。
[00:06:43.000 --> 00:06:49.000]  我不知道大家今天處在一個什麼樣的光景,什麼樣的情況,
[00:06:49.000 --> 00:06:56.000]  但我想大家知道聖經的本質和聖經會和我們說些什麼話,
[00:06:56.000 --> 00:07:03.000]  讓我們一起思想一下今天保羅向提摩太講的話,
[00:07:03.000 --> 00:07:08.000]  讓我們認識聖經的本質和功能。
[00:07:08.000 --> 00:07:14.000]  經文很短,只有四節,但仍然可以分為兩部分來思考。
[00:07:14.000 --> 00:07:21.000]  我們先看第一部分,就是頭兩節,十四節和十五節。
[00:07:21.000 --> 00:07:25.000]  在十四節,保羅勸勉提摩太:
[00:07:25.000 --> 00:07:33.000]  「要持守所學習的和所確信的,因為你知道是跟隨學的。」
[00:07:33.000 --> 00:07:39.000]  「持守」這個字在希臘文的文法裏面是一個命令的語態,
[00:07:39.000 --> 00:07:41.000]  你一定要這樣做的。
[00:07:41.000 --> 00:07:46.000]  保羅用命令式的口氣來吩咐提摩太,
[00:07:46.000 --> 00:07:51.000]  因為保羅以一個師父的身份對她說話。
[00:07:51.000 --> 00:07:55.000]  那「持守」的含義是什麼呢?
[00:07:55.000 --> 00:08:01.000]  「持守」大概不是像我們看足球的守龍門那樣,
[00:08:01.000 --> 00:08:07.000]  只需要保住龍門有球踢過來的時候攔住它,就叫做「持守」。
[00:08:07.000 --> 00:08:10.000]  不是這樣「持守」。
[00:08:10.000 --> 00:08:14.000]  由於夏文提到「學習」和「確信」,
[00:08:14.000 --> 00:08:23.000]  所以我們知道「持守」更重要的意思是在生活上我們要實踐一個我們所相信的東西,
[00:08:23.000 --> 00:08:26.000]  或者可以說是我們的信仰。
[00:08:26.000 --> 00:08:31.000]  此外我們也可以留意到這裡提到「學習」。
[00:08:31.000 --> 00:08:36.000]  我們的信仰是需要學習的。
[00:08:36.000 --> 00:08:40.000]  需要學習就包含了要有師父,
[00:08:40.000 --> 00:08:43.000]  沒有師父怎麼學習呢?
[00:08:43.000 --> 00:08:47.000]  所以最後一句就是「知道是跟隨學的」。
[00:08:47.000 --> 00:08:50.000]  在保羅寫這封信的時代,
[00:08:50.000 --> 00:08:52.000]  師父是很重要的,
[00:08:52.000 --> 00:08:55.000]  因為當時根本沒有印出來的聖經,
[00:08:55.000 --> 00:08:58.000]  也沒有識經書,
[00:08:58.000 --> 00:09:00.000]  你怎麼學習呢?
[00:09:00.000 --> 00:09:02.000]  如果我們跟隨了師父,
[00:09:02.000 --> 00:09:06.000]  是一位按正義來解釋真理的人,
[00:09:06.000 --> 00:09:09.000]  我們實踐所學習的信仰的時候,
[00:09:09.000 --> 00:09:14.000]  我們就會發現原來上帝說的是真的,
[00:09:14.000 --> 00:09:18.000]  正如詩人所說的「秘密甘田」。
[00:09:18.000 --> 00:09:21.000]  但是如果我們跟隨了師父,
[00:09:21.000 --> 00:09:23.000]  跟隨了什麼人學呢?
[00:09:23.000 --> 00:09:27.000]  或者那些法利在人,
[00:09:27.000 --> 00:09:28.000]  那些祭司,
[00:09:28.000 --> 00:09:31.000]  就會發覺是浪費生命,
[00:09:31.000 --> 00:09:33.000]  信錯了。
[00:09:33.000 --> 00:09:38.000]  基督教有一位很有名的神學家叫奧古斯丁,
[00:09:38.000 --> 00:09:41.000]  他的生命裡頭幾十年,
[00:09:41.000 --> 00:09:43.000]  他真的花了很多時間,
[00:09:43.000 --> 00:09:46.000]  找一些不同的哲學思想,
[00:09:46.000 --> 00:09:49.000]  希望尋找生命的意義,
[00:09:49.000 --> 00:09:52.000]  結果他都浪費了,
[00:09:52.000 --> 00:09:54.000]  直到他找到基督,
[00:09:54.000 --> 00:09:57.000]  他才感覺到滿足。
[00:09:57.000 --> 00:10:01.000]  保羅對提摩太的吩咐,
[00:10:01.000 --> 00:10:04.000]  對我們來說都一樣有效,
[00:10:04.000 --> 00:10:08.000]  雖然今天我們已經有了聖經,
[00:10:08.000 --> 00:10:13.000]  但是一般人如果就這樣拿一本聖經來讀的時候,
[00:10:13.000 --> 00:10:17.000]  其實會不容易明白,
[00:10:17.000 --> 00:10:18.000]  很難明白。
[00:10:18.000 --> 00:10:20.000]  我曾經試過一次,
[00:10:20.000 --> 00:10:24.000]  認識一位從中國來的一位醫生,
[00:10:24.000 --> 00:10:26.000]  我跟他建立了友誼之後,
[00:10:26.000 --> 00:10:29.000]  有機會就跟他分享一下信仰,
[00:10:29.000 --> 00:10:31.000]  還借了一本聖經給他看,
[00:10:31.000 --> 00:10:35.000]  他兩個星期之後就還了一本聖經給我,
[00:10:35.000 --> 00:10:37.000]  然後跟我說,
[00:10:37.000 --> 00:10:40.000]  裡面每個字我都懂,
[00:10:40.000 --> 00:10:43.000]  但是我都不明白他說什麼。
[00:10:43.000 --> 00:10:46.000]  因此雖然我們有了印刷版的聖經,
[00:10:46.000 --> 00:10:48.000]  甚至電子版的聖經,
[00:10:48.000 --> 00:10:52.000]  但是如果我們要認真明白聖經的意思,
[00:10:52.000 --> 00:10:56.000]  最好都是要認真的學習。
[00:10:56.000 --> 00:10:59.000]  我們在主日有茶經組,
[00:10:59.000 --> 00:11:01.000]  我們歡迎大家參加,
[00:11:01.000 --> 00:11:04.000]  崇拜也是會講解聖經的。
[00:11:04.000 --> 00:11:07.000]  如果我們留心聽到,
[00:11:07.000 --> 00:11:09.000]  不是輕了就亡,
[00:11:09.000 --> 00:11:11.000]  可以入又已出的話,
[00:11:11.000 --> 00:11:15.000]  也都一定會幫助我們明白聖經的。
[00:11:15.000 --> 00:11:18.000]  師父也是很重要,
[00:11:18.000 --> 00:11:23.000]  因此如果有些教會請牧師,
[00:11:23.000 --> 00:11:25.000]  請他們來講一次道,
[00:11:25.000 --> 00:11:27.000]  那就決定請不請他們。
[00:11:27.000 --> 00:11:30.000]  其實我們要留意請牧師的時候,
[00:11:30.000 --> 00:11:32.000]  我們要留意他什麼呢?
[00:11:32.000 --> 00:11:34.000]  他在哪一間神學院畢業?
[00:11:34.000 --> 00:11:36.000]  這個其實很重要,
[00:11:36.000 --> 00:11:38.000]  因為有些自由派的神學院,
[00:11:38.000 --> 00:11:41.000]  他們不相信聖經所記載的神蹟,
[00:11:41.000 --> 00:11:45.000]  甚至不相信耶穌是從精女所生,
[00:11:45.000 --> 00:11:47.000]  從死裡復活這些。
[00:11:47.000 --> 00:11:49.000]  假如你請了這樣的牧師,
[00:11:49.000 --> 00:11:53.000]  大家可以想想後果會是怎樣。
[00:11:53.000 --> 00:11:57.000]  此外,保羅吩咐提醒我們要持守信仰,
[00:11:57.000 --> 00:11:59.000]  實踐信仰。
[00:11:59.000 --> 00:12:02.000]  這個對我們來講當然是非常重要,
[00:12:02.000 --> 00:12:07.000]  我們不單止對聖經作一個學術性的研究,
[00:12:07.000 --> 00:12:11.000]  而是要相信並且要以聖經的教導,
[00:12:11.000 --> 00:12:16.000]  作為我們行事為人的標準和指引。
[00:12:16.000 --> 00:12:18.000]  為了這樣,
[00:12:18.000 --> 00:12:25.000]  我們才能獲得主耶穌所應許的豐盛生命。
[00:12:25.000 --> 00:12:29.000]  在第十五節,保羅繼續說:
[00:12:29.000 --> 00:12:34.000]  「這聖經能使你因在基督耶穌裡的信,
[00:12:34.000 --> 00:12:37.000]  有得救的智慧。」
[00:12:37.000 --> 00:12:40.000]  首先我們要了解這裡提到的聖經,
[00:12:40.000 --> 00:12:42.000]  這兩個字「聖經」,
[00:12:42.000 --> 00:12:48.000]  是不包括新約的二十七卷書。
[00:12:48.000 --> 00:12:55.000]  其實我們知道聖經最後一本書的啟示錄,
[00:12:55.000 --> 00:12:58.000]  大概是主後九十年才寫成,
[00:12:58.000 --> 00:13:03.000]  而最後被教會公認為新約的正典,
[00:13:03.000 --> 00:13:07.000]  要在主後四百年左右才決定。
[00:13:07.000 --> 00:13:09.000]  換句話說,
[00:13:09.000 --> 00:13:12.000]  在這裡提到的聖經,
[00:13:12.000 --> 00:13:16.000]  只是指舊約聖經。
[00:13:16.000 --> 00:13:20.000]  如果一個人不是帶著偏見去讀舊約,
[00:13:20.000 --> 00:13:25.000]  並且用舊約去對比耶穌基督的生平事蹟,
[00:13:25.000 --> 00:13:30.000]  我們的確會藉著信耶穌而得救。
[00:13:30.000 --> 00:13:35.000]  因此上一節提到跟隨學習是很重要的。
[00:13:35.000 --> 00:13:41.000]  但如果你在古老時代跟隨祭司、法利塞人去學習,
[00:13:41.000 --> 00:13:44.000]  他們死都不肯相信耶穌是微塞,
[00:13:44.000 --> 00:13:49.000]  跟隨他們學習都不會有得救的智慧。
[00:13:49.000 --> 00:13:54.000]  但如果一個人跟隨尼哥德姆或保羅去學習,
[00:13:54.000 --> 00:13:55.000]  那就真的不同了,
[00:13:55.000 --> 00:13:58.000]  那就會認證耶穌是微塞,
[00:13:58.000 --> 00:14:00.000]  那就會得救。
[00:14:00.000 --> 00:14:03.000]  其實曾經有兩位門徒,
[00:14:03.000 --> 00:14:08.000]  主耶穌親自從舊約聖經裡教導他們,
[00:14:08.000 --> 00:14:11.000]  相信耶穌會受苦和復活。
[00:14:11.000 --> 00:14:15.000]  記著在《路加福音》24章25至27節,
[00:14:15.000 --> 00:14:17.000]  耶穌對他們說:
[00:14:17.000 --> 00:14:20.000]  「無知的人,先知所說的一切話,
[00:14:20.000 --> 00:14:23.000]  你們的信心信得太遲鈍了!
[00:14:23.000 --> 00:14:25.000]  基督那時必須受這些苦,
[00:14:25.000 --> 00:14:27.000]  然後進入祂的榮耀嗎?
[00:14:27.000 --> 00:14:31.000]  於是祂從摩西和眾先之起,
[00:14:31.000 --> 00:14:33.000]  凡經上所指著自己的話,
[00:14:33.000 --> 00:14:35.000]  都給他們作了解釋。」
[00:14:35.000 --> 00:14:38.000]  這兩個人很有福氣!
[00:14:38.000 --> 00:14:41.000]  在以萬五師路上的兩個門徒,
[00:14:41.000 --> 00:14:43.000]  得到耶穌親自的指點,
[00:14:43.000 --> 00:14:45.000]  當然是得救了!
[00:14:45.000 --> 00:14:49.000]  那是不是我們沒有他們這麼好的福氣呢?
[00:14:49.000 --> 00:14:50.000]  不是的!
[00:14:50.000 --> 00:14:52.000]  大家不要以為他們比我們有福氣!
[00:14:52.000 --> 00:14:54.000]  其實我們活在這個時代,
[00:14:54.000 --> 00:14:56.000]  是比他們更加有福氣!
[00:14:56.000 --> 00:15:00.000]  因為我們有了全部舊約和新約,
[00:15:00.000 --> 00:15:04.000]  再加上還有聖靈的幫助!
[00:15:04.000 --> 00:15:06.000]  讓我們不單止有得救的智慧,
[00:15:06.000 --> 00:15:08.000]  並且神的話,
[00:15:08.000 --> 00:15:12.000]  是會成為我們隨時的幫助、
[00:15:12.000 --> 00:15:17.000]  鼓勵、指引和安慰!
[00:15:17.000 --> 00:15:19.000]  今天這段經文的第二部分,
[00:15:19.000 --> 00:15:21.000]  就是十六、十七節,
[00:15:21.000 --> 00:15:24.000]  就提到聖經的本質和功能了!
[00:15:24.000 --> 00:15:26.000]  聖經說:
[00:15:26.000 --> 00:15:28.000]  「聖經都是上帝所默示的教訓,
[00:15:28.000 --> 00:15:35.000]  上帝的人都要完全預備行各樣的善事。」
[00:15:35.000 --> 00:15:36.000]  再說一下,
[00:15:36.000 --> 00:15:38.000]  這裏提到聖經都是指舊約,
[00:15:38.000 --> 00:15:41.000]  不包括新約!
[00:15:41.000 --> 00:15:45.000]  聖經是上帝所默示的意思,
[00:15:45.000 --> 00:15:48.000]  就不是「聽舍」,
[00:15:48.000 --> 00:15:50.000]  不像我們以前在學校那樣,
[00:15:50.000 --> 00:15:51.000]  老師讀的東西出來,
[00:15:51.000 --> 00:15:53.000]  你就負責寫下來,
[00:15:53.000 --> 00:15:55.000]  看看你聽得懂不懂,
[00:15:55.000 --> 00:15:56.000]  懂不懂寫字,
[00:15:56.000 --> 00:15:59.000]  不是這樣,不是「聽舍」!
[00:15:59.000 --> 00:16:01.000]  不是上帝一面說話,
[00:16:01.000 --> 00:16:02.000]  然後有些文字,
[00:16:02.000 --> 00:16:05.000]  才馬上寫下來!
[00:16:05.000 --> 00:16:08.000]  希臘文原文默示的意思,
[00:16:08.000 --> 00:16:11.000]  是有上帝呼氣的意思,
[00:16:11.000 --> 00:16:16.000]  所以這裏可以說是用了一個類比,
[00:16:16.000 --> 00:16:18.000]  我們說話的時候,
[00:16:18.000 --> 00:16:20.000]  都是會呼氣的,
[00:16:20.000 --> 00:16:21.000]  很多時候呼氣,
[00:16:21.000 --> 00:16:23.000]  很少吸氣!
[00:16:23.000 --> 00:16:27.000]  但實際上是怎樣運作的呢?
[00:16:27.000 --> 00:16:32.000]  我相信是上帝給先知一個主要的信息,
[00:16:32.000 --> 00:16:35.000]  然後先知收到信息,
[00:16:35.000 --> 00:16:40.000]  就會按照他的學識、性格寫下來,
[00:16:40.000 --> 00:16:43.000]  最後還要有人編輯,
[00:16:43.000 --> 00:16:47.000]  而成為今天我們所讀的聖經。
[00:16:47.000 --> 00:16:49.000]  我舉一兩個例子,
[00:16:49.000 --> 00:16:50.000]  在詩篇裏面,
[00:16:50.000 --> 00:16:53.000]  詩人可以用《大自然》當中,
[00:16:53.000 --> 00:16:56.000]  得到靈感而寫出一篇詩,
[00:16:56.000 --> 00:17:00.000]  沒有聽到上帝直接說話,
[00:17:00.000 --> 00:17:03.000]  在詩篇十九篇一至三節他這樣說:
[00:17:03.000 --> 00:17:05.000]  「諸天術說上帝的榮耀,
[00:17:05.000 --> 00:17:08.000]  窮莊傳揚他手的作為,
[00:17:08.000 --> 00:17:10.000]  這日到那日發出言語,
[00:17:10.000 --> 00:17:12.000]  這日到那日傳出智識,
[00:17:12.000 --> 00:17:15.000]  無言無語也無聲音可聽。」
[00:17:15.000 --> 00:17:17.000]  我明明聽不到,
[00:17:17.000 --> 00:17:21.000]  上帝為何呼氣感動他呢?
[00:17:21.000 --> 00:17:23.000]  詩人聽不到,
[00:17:23.000 --> 00:17:26.000]  但又能夠寫出這篇詩,
[00:17:26.000 --> 00:17:29.000]  其實就受了聖靈的感動,
[00:17:29.000 --> 00:17:32.000]  他看到大自然的美麗,
[00:17:32.000 --> 00:17:34.000]  就寫出了這篇詩。
[00:17:34.000 --> 00:17:38.000]  其實整本的詩篇有150篇,
[00:17:38.000 --> 00:17:39.000]  分為五卷,
[00:17:39.000 --> 00:17:41.000]  如果我們想清楚一點,
[00:17:41.000 --> 00:17:45.000]  其實很明顯是有後人編輯過的,
[00:17:45.000 --> 00:17:47.000]  收集了這些詩,
[00:17:47.000 --> 00:17:49.000]  成為了150篇,
[00:17:49.000 --> 00:17:52.000]  還分成五卷。
[00:17:52.000 --> 00:17:54.000]  另外一個例子,
[00:17:54.000 --> 00:17:55.000]  我不讀經文,
[00:17:55.000 --> 00:17:56.000]  也挺長的,
[00:17:56.000 --> 00:17:59.000]  就是如果你熟悉大衛犯罪之後,
[00:17:59.000 --> 00:18:04.000]  上帝就派了拿丹先知去責備他。
[00:18:04.000 --> 00:18:09.000]  拿丹先知不是一見到大衛就開口跟他說:
[00:18:09.000 --> 00:18:11.000]  「要我認識你的上帝,
[00:18:11.000 --> 00:18:15.000]  認識你的上帝如此說,
[00:18:15.000 --> 00:18:18.000]  我告你作以色列的王,
[00:18:18.000 --> 00:18:22.000]  我救你出來蘇羅的手。」
[00:18:22.000 --> 00:18:25.000]  你為什麼藐視堯華的命令,
[00:18:25.000 --> 00:18:29.000]  從他眼中看為惡的事呢?
[00:18:29.000 --> 00:18:31.000]  拿丹先知是有說的,
[00:18:31.000 --> 00:18:34.000]  但不是一開始就說這些話。
[00:18:34.000 --> 00:18:35.000]  拿丹先知見到大衛的時候,
[00:18:35.000 --> 00:18:38.000]  一開始就跟他講一個故事,
[00:18:38.000 --> 00:18:44.000]  然後再引述上帝怎樣說話。
[00:18:44.000 --> 00:18:49.000]  我相信拿丹是用了自己的智慧,
[00:18:49.000 --> 00:18:51.000]  去跟大衛說話,
[00:18:51.000 --> 00:18:53.000]  因為大衛是王來的,
[00:18:53.000 --> 00:18:55.000]  要預備他的心,
[00:18:55.000 --> 00:18:58.000]  接受上帝的話語,
[00:18:58.000 --> 00:19:00.000]  他就作了一個故事,
[00:19:00.000 --> 00:19:02.000]  去跟大衛講。
[00:19:02.000 --> 00:19:05.000]  這個故事未必是上帝直接跟他講,
[00:19:05.000 --> 00:19:09.000]  或者上帝有講,但聖經沒有記載。
[00:19:09.000 --> 00:19:11.000]  但這句就有記載,講明了,
[00:19:11.000 --> 00:19:15.000]  「認識你的上帝如此說。」
[00:19:15.000 --> 00:19:22.000]  這肯定是上帝說的。
[00:19:22.000 --> 00:19:25.000]  聖經,這個就是上帝,
[00:19:25.000 --> 00:19:28.000]  聖經也是上帝默示的意思,
[00:19:28.000 --> 00:19:30.000]  也是聖經的本質。
[00:19:30.000 --> 00:19:33.000]  想講的是聖經不是每一個字,
[00:19:33.000 --> 00:19:36.000]  每一句話都是上帝的話。
[00:19:36.000 --> 00:19:39.000]  有時聖經甚至記載了撒旦的話,
[00:19:39.000 --> 00:19:41.000]  不要常常拿來「這個是上帝的話」,
[00:19:41.000 --> 00:19:46.000]  裡面連撒旦的話都有記載的。
[00:19:46.000 --> 00:19:50.000]  但是聖經是上帝的聖靈,
[00:19:50.000 --> 00:19:55.000]  感動人將重要的事件記載下來。
[00:19:55.000 --> 00:19:57.000]  那為什麼要寫下聖經呢?
[00:19:57.000 --> 00:19:59.000]  聖經有什麼功用呢?
[00:19:59.000 --> 00:20:02.000]  保羅在這裡提到四種功能,
[00:20:02.000 --> 00:20:05.000]  其實這四種功能我們細心去想的時候,
[00:20:05.000 --> 00:20:09.000]  我覺得有些好像教小孩子的方式,
[00:20:09.000 --> 00:20:12.000]  是逐漸嚴厲的。
[00:20:12.000 --> 00:20:14.000]  第一步是教導,
[00:20:14.000 --> 00:20:18.000]  告訴他應該做什麼。
[00:20:18.000 --> 00:20:21.000]  做錯了怎麼辦呢?
[00:20:21.000 --> 00:20:23.000]  第二步就是篤責,
[00:20:23.000 --> 00:20:26.000]  就是責備的意思。
[00:20:26.000 --> 00:20:30.000]  責備之後當然希望他歸正改過自新,
[00:20:30.000 --> 00:20:35.000]  下次不要再犯同樣的錯誤。
[00:20:35.000 --> 00:20:38.000]  這樣就是使人歸植。
[00:20:38.000 --> 00:20:42.000]  最後就是教導人學義。
[00:20:42.000 --> 00:20:46.000]  教導人學義其實這個翻譯不是最好的,
[00:20:46.000 --> 00:20:50.000]  其實那個字是有管教的意思的。
[00:20:50.000 --> 00:20:52.000]  讓我舉一個例子,
[00:20:52.000 --> 00:20:57.000]  或者我們可以容易明白這四方面的關係。
[00:20:57.000 --> 00:20:59.000]  假如我教一個小朋友,
[00:20:59.000 --> 00:21:01.000]  學寫自己的中文名字,
[00:21:01.000 --> 00:21:03.000]  假如有三個字,
[00:21:03.000 --> 00:21:06.000]  我要逐個字來教一個小朋友怎麼寫,
[00:21:06.000 --> 00:21:08.000]  看看你的名字符合多不多,
[00:21:08.000 --> 00:21:09.000]  我記得蘇永俊的書,
[00:21:09.000 --> 00:21:14.000]  每個字都十七字,十七字很長,很難寫。
[00:21:14.000 --> 00:21:16.000]  我第一步要教他寫,
[00:21:16.000 --> 00:21:19.000]  每一個字教他怎麼寫。
[00:21:19.000 --> 00:21:20.000]  教了他之後,
[00:21:20.000 --> 00:21:21.000]  你現在自己寫,
[00:21:21.000 --> 00:21:23.000]  看看會不會寫出來,
[00:21:23.000 --> 00:21:25.000]  寫出來拿給我看,
[00:21:25.000 --> 00:21:28.000]  看到這裡寫錯了,
[00:21:28.000 --> 00:21:30.000]  寫錯了一些東西,多了一些東西,
[00:21:30.000 --> 00:21:32.000]  那你要篤窄他了,
[00:21:32.000 --> 00:21:34.000]  這是第二步篤窄。
[00:21:34.000 --> 00:21:35.000]  指出他的錯誤之後,
[00:21:35.000 --> 00:21:37.000]  回去再寫一次,
[00:21:37.000 --> 00:21:38.000]  再寫一次之後,
[00:21:38.000 --> 00:21:41.000]  再來看,再來給我看,
[00:21:41.000 --> 00:21:43.000]  重寫之後還是要看。
[00:21:43.000 --> 00:21:45.000]  還是寫到不行,
[00:21:45.000 --> 00:21:47.000]  要罰,你都不留心的,
[00:21:47.000 --> 00:21:49.000]  逐個字給我寫十次,
[00:21:49.000 --> 00:21:50.000]  還沒寫完之後,
[00:21:50.000 --> 00:21:52.000]  不用吃雪糕了,
[00:21:52.000 --> 00:21:55.000]  沒有甜品吃了。
[00:21:55.000 --> 00:21:59.000]  這個就是第四步的意思。
[00:21:59.000 --> 00:22:03.000]  第四步的意思,
[00:22:03.000 --> 00:22:05.000]  就是所謂教導人學,
[00:22:05.000 --> 00:22:06.000]  也是管教。
[00:22:06.000 --> 00:22:08.000]  這兩節聖經,
[00:22:08.000 --> 00:22:10.000]  我參考一個新一點的譯本,
[00:22:10.000 --> 00:22:11.000]  新漢譯本,
[00:22:11.000 --> 00:22:13.000]  我覺得是清楚很多。
[00:22:13.000 --> 00:22:18.000]  聖經全都市神所默示的,
[00:22:18.000 --> 00:22:20.000]  對於教導責備糾正,
[00:22:20.000 --> 00:22:22.000]  訓練人行事,
[00:22:22.000 --> 00:22:25.000]  益做訓練是好一點的,
[00:22:25.000 --> 00:22:26.000]  不要前面有教訓,
[00:22:26.000 --> 00:22:27.000]  後面有教導,
[00:22:27.000 --> 00:22:28.000]  那究竟怎樣呢?
[00:22:28.000 --> 00:22:29.000]  什麼叫教導教訓?
[00:22:29.000 --> 00:22:30.000]  有什麼分別呢?
[00:22:30.000 --> 00:22:31.000]  有分別的,
[00:22:31.000 --> 00:22:33.000]  其實是加重訓練、管教,
[00:22:33.000 --> 00:22:35.000]  都是有益的,
[00:22:35.000 --> 00:22:38.000]  還要讓屬神的人得到充分的裝備,
[00:22:38.000 --> 00:22:42.000]  裝備他去做各樣的事情。
[00:22:42.000 --> 00:22:44.000]  我們又想問,
[00:22:44.000 --> 00:22:48.000]  聖經不是只有這四種功能嗎?
[00:22:48.000 --> 00:22:50.000]  我相信不是,
[00:22:50.000 --> 00:22:52.000]  因為從我開始講的時候,
[00:22:52.000 --> 00:22:56.000]  我找了三個聖經中的例子,
