
[00:00:00.000 --> 00:00:03.320]  好,神師伯,讓我們在聆聽主的說話
[00:01:33.640 --> 00:01:35.960]  將所有自己的絕招
[00:01:35.960 --> 00:01:39.000]  都教給他自己的徒弟
[00:01:39.000 --> 00:01:42.000]  於是有一天徒弟不長進的話
[00:01:42.000 --> 00:01:46.000]  就反過來用你教的絕招
[00:01:46.000 --> 00:01:49.200]  來攻打你、攻擊你
[00:01:49.200 --> 00:01:51.760]  奪取你做師父的遺憾
[00:01:51.760 --> 00:01:53.600]  講得文雅一點
[00:01:53.600 --> 00:01:55.520]  叫做「倒戈雙向」
[00:01:55.520 --> 00:01:56.560]  所以這個所謂
[00:01:56.560 --> 00:01:59.400]  「教曉徒弟無師父」這句說話
[00:01:59.400 --> 00:02:01.960]  其實是一種自保的態度
[00:02:01.960 --> 00:02:08.280]  後來這種觀念可以說是發揚光大
[00:02:08.280 --> 00:02:13.080]  在不同的人物生活裡面
[00:02:13.080 --> 00:02:17.040]  都可以說是天天都在運用
[00:02:17.040 --> 00:02:19.320]  因為很多時候很多人害怕
[00:02:19.320 --> 00:02:22.320]  如果我將所有所識的東西
[00:02:22.320 --> 00:02:26.000]  所曉得做一門的手藝的竅門
[00:02:26.000 --> 00:02:28.280]  講了給你聽的話
[00:02:28.280 --> 00:02:32.320]  結局可能我連我自己的生意都沒有了
[00:02:32.320 --> 00:02:34.920]  我很記得以前有一個
[00:02:34.920 --> 00:02:38.040]  就是我住中西區在香港
[00:02:38.040 --> 00:02:39.120]  在香港的時候
[00:02:39.120 --> 00:02:41.560]  中西區有很多傳統工業
[00:02:41.560 --> 00:02:44.160]  其中一個傳統工業
[00:02:44.160 --> 00:02:49.400]  就是那些積藤的山貨舖
[00:02:49.400 --> 00:02:51.360]  知不知道什麼叫山貨舖
[00:02:51.360 --> 00:02:54.800]  山貨舖專賣那些鍋
[00:02:54.800 --> 00:02:57.880]  沙煲烤餐
[00:02:57.880 --> 00:03:02.280]  那些蒸籠等等那些東西
[00:03:02.280 --> 00:03:05.480]  以前就不是像現在那樣
[00:03:05.480 --> 00:03:08.240]  我們這個世界現在就浪費得很厲害
[00:03:08.240 --> 00:03:10.360]  就扔掉
[00:03:10.360 --> 00:03:11.960]  不合適就去淘寶
[00:03:11.960 --> 00:03:15.520]  去貓那些就買過
[00:03:15.520 --> 00:03:17.160]  很便宜的
[00:03:17.160 --> 00:03:18.720]  以前不是的
[00:03:18.720 --> 00:03:20.600]  我還記得我那個年代
[00:03:20.600 --> 00:03:21.920]  如果家裡
[00:03:21.920 --> 00:03:24.360]  因為我家裡是做工場的
[00:03:24.360 --> 00:03:29.240]  我們做工場就是要用很多大的篩
[00:03:29.240 --> 00:03:30.760]  那些篩是穿洞的
[00:03:30.760 --> 00:03:33.000]  是用藤積的
[00:03:33.000 --> 00:03:34.320]  那些篩穿了
[00:03:34.320 --> 00:03:35.400]  很容易穿的
[00:03:35.400 --> 00:03:36.400]  因為藤積
[00:03:36.400 --> 00:03:38.400]  我們要放進焗爐
[00:03:38.400 --> 00:03:39.080]  不是焗爐
[00:03:39.080 --> 00:03:41.040]  一個乾櫃那裡吹乾它
[00:03:41.040 --> 00:03:45.040]  那些篩就很容易過一段時間就會穿的
[00:03:45.040 --> 00:03:47.280]  因為乾了就斷了
[00:03:47.280 --> 00:03:50.560]  最初我們不懂怎麼弄
[00:03:50.560 --> 00:03:52.400]  就拿回去那些山貨舖
[00:03:52.400 --> 00:03:54.400]  有一個專門的店舖
[00:03:54.400 --> 00:03:56.400]  專門做篩的
[00:03:56.400 --> 00:03:57.960]  做蒸籠的
[00:03:57.960 --> 00:04:03.400]  那個人就在那裡幫你補篩
[00:04:03.400 --> 00:04:06.400]  因為那些篩都很貴的
[00:04:06.400 --> 00:04:09.240]  但是通常我媽媽當然是交託我這個
[00:04:09.240 --> 00:04:11.080]  這麼重要的使命
[00:04:11.080 --> 00:04:12.320]  就說阿權
[00:04:12.320 --> 00:04:15.480]  那你就立刻拿篩去找人弄一弄它
[00:04:15.480 --> 00:04:17.080]  補回它
[00:04:17.080 --> 00:04:18.080]  我給你幾塊錢
[00:04:18.080 --> 00:04:18.960]  那你就搞定它
[00:04:18.960 --> 00:04:22.600]  那通常我就去到篩 弄篩的舖
[00:04:22.600 --> 00:04:24.800]  那山貨舖那個人就
[00:04:24.800 --> 00:04:26.160]  哎 靚仔 做什麼事
[00:04:26.160 --> 00:04:28.480]  那我就說老闆來補篩
[00:04:28.480 --> 00:04:30.240]  那篩穿了
[00:04:30.240 --> 00:04:31.200]  那他說
[00:04:31.200 --> 00:04:33.920]  行 你轉頭回來
[00:04:33.920 --> 00:04:35.920]  通常他都是叫你轉頭回來的
[00:04:35.920 --> 00:04:37.160]  那我就
[00:04:37.160 --> 00:04:38.720]  通常就不會
[00:04:38.720 --> 00:04:40.160]  不會到處走的
[00:04:40.160 --> 00:04:42.400]  我不是那些喜歡到處走的人
[00:04:42.400 --> 00:04:43.240]  那我就站
[00:04:43.240 --> 00:04:45.480]  我說老闆我站在那裡等你行不行
[00:04:45.480 --> 00:04:47.520]  他說 站遠一點
[00:04:47.520 --> 00:04:49.040]  那我說為什麼要站遠一點
[00:04:49.040 --> 00:04:49.920]  我最初都不明白
[00:04:49.920 --> 00:04:51.920]  那他叫我站遠一點
[00:04:51.920 --> 00:04:53.760]  那我就站遠兩尺
[00:04:53.760 --> 00:04:54.840]  那接著轉過頭
[00:04:54.840 --> 00:04:55.840]  接著就看看
[00:04:55.840 --> 00:04:56.960]  啊 看看他怎麼弄
[00:04:56.960 --> 00:04:58.560]  補回那篩
[00:04:58.560 --> 00:05:00.720]  因為為什麼我的心這麼想
[00:05:00.720 --> 00:05:02.840]  第二天如果那篩穿了
[00:05:02.840 --> 00:05:04.040]  我會和我媽媽說
[00:05:04.040 --> 00:05:05.840]  媽 不如讓我幫你補篩
[00:05:05.840 --> 00:05:07.520]  不要給錢人賺
[00:05:07.520 --> 00:05:08.560]  OK
[00:05:08.560 --> 00:05:10.520]  那這張心態我仍然都有
[00:05:10.520 --> 00:05:12.280]  上次來到加拿大也是
[00:05:12.280 --> 00:05:13.360]  那個剪草機壞了
[00:05:13.360 --> 00:05:15.640]  又自己拆了 又弄過它
[00:05:15.640 --> 00:05:17.240]  就不要給錢人賺
[00:05:17.240 --> 00:05:19.160]  就是已經全世界的人都說
[00:05:19.160 --> 00:05:21.280]  那個剪草機都用了十幾年了
[00:05:21.280 --> 00:05:22.920]  什麼都本都歸了
[00:05:22.920 --> 00:05:25.880]  我說不是啦 弄弄它
[00:05:25.880 --> 00:05:27.640]  那老闆就說
[00:05:27.640 --> 00:05:29.400]  帥哥想偷師啊
[00:05:29.400 --> 00:05:32.600]  學補篩
[00:05:32.600 --> 00:05:35.920]  因為他不想你學會了他的門手藝
[00:05:35.920 --> 00:05:37.240]  連生意都沒有了
[00:05:37.240 --> 00:05:41.760]  就好像我心裡所想的東西
[00:05:41.760 --> 00:05:43.760]  究竟人生
[00:05:43.760 --> 00:05:46.160]  是不是真的要活在一種這樣的狀態裡面
[00:05:46.160 --> 00:05:49.240]  我經常都會問一條這樣的問題
[00:05:49.240 --> 00:05:51.680]  後來當我自己
[00:05:51.680 --> 00:05:54.520]  開始年紀大一點 年長一點
[00:05:54.520 --> 00:05:55.840]  很多時候就
[00:05:55.840 --> 00:05:57.360]  因為我讀中學的時候
[00:05:57.360 --> 00:05:58.400]  我的數就很漂亮
[00:05:58.400 --> 00:05:59.280]  我雖然讀文科
[00:05:59.280 --> 00:06:02.800]  但是我的數學是很好的
[00:06:02.800 --> 00:06:04.400]  因為我的數學是自修的
[00:06:04.400 --> 00:06:08.280]  加上我的師兄有時候也很教我
[00:06:08.280 --> 00:06:10.440]  那我就學會了一件事
[00:06:10.440 --> 00:06:14.680]  每逢自己學會一樣的手藝也好
[00:06:14.680 --> 00:06:16.600]  每一個學識也好
[00:06:16.600 --> 00:06:17.760]  如果有人問到我
[00:06:17.760 --> 00:06:21.160]  我一定會將最好的告訴你
[00:06:21.160 --> 00:06:26.560]  我不會說怕我講完那個竅門技術
[00:06:26.560 --> 00:06:29.960]  然後我怕你學會了之後
[00:06:29.960 --> 00:06:33.560]  就會反過來以後威脅我
[00:06:33.560 --> 00:06:34.200]  我不會這樣的
[00:06:34.200 --> 00:06:36.440]  為什麼
[00:06:36.440 --> 00:06:38.920]  因為我有一個特性
[00:06:38.920 --> 00:06:41.000]  就是我很喜歡學新的東西
[00:06:41.000 --> 00:06:44.440]  就算在同一個學問的裡面
[00:06:44.440 --> 00:06:49.440]  我會經常重複去重溫
[00:06:49.440 --> 00:06:51.640]  重溫的目的不是使得它更加熟悉
[00:06:51.640 --> 00:06:53.600]  而是我想看看有沒有一些辦法
[00:06:53.600 --> 00:06:55.640]  可以使得它更加的進步
[00:06:55.640 --> 00:06:57.960]  而天國的子民
[00:06:57.960 --> 00:07:00.920]  其實就應該是有這種的
[00:07:00.920 --> 00:07:04.040]  屬靈生命在它裡面
[00:07:04.040 --> 00:07:06.600]  所以當我做牧者的時候
[00:07:06.600 --> 00:07:08.760]  有些的弟兄姊妹就會說
[00:07:08.760 --> 00:07:09.800]  為什麼牧師
[00:07:09.800 --> 00:07:10.760]  我聽你講道
[00:07:10.760 --> 00:07:12.880]  跟其他牧師講同一段講道
[00:07:12.880 --> 00:07:14.680]  為什麼這麼不同呢
[00:07:14.680 --> 00:07:17.240]  我說這麼不同的地方不是最重要
[00:07:17.240 --> 00:07:21.640]  最重要的是不是都可以在聖經裡面找到
[00:07:21.640 --> 00:07:23.720]  因為我在同一段的聖經裡面
[00:07:23.720 --> 00:07:26.880]  會不斷地去學習
[00:07:26.880 --> 00:07:28.880]  最簡單的例子
[00:07:28.880 --> 00:07:30.200]  如果大家熟悉我的
[00:07:30.200 --> 00:07:33.600]  我是很喜歡講舊約聖經的約拿書
[00:07:33.600 --> 00:07:36.400]  約拿書我自己大大話話
[00:07:36.400 --> 00:07:39.000]  我可以重複講了四次了
[00:07:39.000 --> 00:07:40.920]  整卷書
[00:07:40.920 --> 00:07:45.000]  每次講我都有些新的東西去學到
[00:07:45.000 --> 00:07:48.640]  因為每一次都會有一個更深入的發言
[00:07:48.640 --> 00:07:51.480]  對上帝的說話又有多一重的了解
[00:07:51.480 --> 00:07:55.800]  上帝的子民是有一種心智
[00:07:55.800 --> 00:07:58.400]  不是說將一些東西收起來
[00:07:58.400 --> 00:08:01.520]  以防止其他人去盜取
[00:08:01.520 --> 00:08:04.760]  或者自保自己那種的優越地位
[00:08:04.760 --> 00:08:06.760]  反而是會有一個
[00:08:06.760 --> 00:08:10.240]  願意將最好的向人分享
[00:08:10.240 --> 00:08:15.480]  而傳福音的動機也是因此而去推動
[00:08:15.480 --> 00:08:18.080]  因此今天我跟大家一起去看這段聖經
[00:08:18.080 --> 00:08:19.200]  給了一個題目給它
[00:08:19.200 --> 00:08:24.640]  叫做《全情投入天國 作出傾囊相授》
[00:08:24.640 --> 00:08:27.680]  文字就比較文雅一點
[00:08:27.680 --> 00:08:30.760]  什麼叫做傾囊相授
[00:08:30.760 --> 00:08:32.680]  就是將你所有的東西
[00:08:32.680 --> 00:08:34.480]  袋在袋子裡面的東西
[00:08:34.480 --> 00:08:35.840]  都將它提出來
[00:08:35.840 --> 00:08:37.520]  去教授給別人認識
[00:08:37.520 --> 00:08:41.840]  不是收起來一兩招怕某時某月
[00:08:41.840 --> 00:08:44.840]  你的徒弟會過來反咬你一口
[00:08:44.840 --> 00:08:46.240]  而這段的經文
[00:08:46.240 --> 00:08:49.760]  《馬太福音》第十三章四十四至五十二節
[00:08:49.760 --> 00:08:52.080]  就是要總括
[00:08:52.080 --> 00:08:54.760]  可以說是總括整個《馬太福音》
[00:08:54.760 --> 00:08:58.400]  來到這段聖經的比喻篇的完結點
[00:08:58.400 --> 00:09:04.400]  也都是講比喻耶穌最後要門徒明白的重點
[00:09:04.400 --> 00:09:07.560]  如果大家回到之前
[00:09:07.560 --> 00:09:09.440]  看看從第十三章裡面
[00:09:09.440 --> 00:09:16.400]  我們已經從殺好種的人的比喻開始
[00:09:16.400 --> 00:09:21.320]  到上個星期我們所看到的敗子
[00:09:21.320 --> 00:09:24.360]  或者殺好種的人的原主
[00:09:24.360 --> 00:09:28.680]  對敗子存留的比喻的意義
[00:09:28.680 --> 00:09:31.440]  今天我們來到最後的一部分
[00:09:31.440 --> 00:09:36.480]  在這部分總共有三個的比喻
[00:09:36.480 --> 00:09:38.360]  組合在一起
[00:09:38.360 --> 00:09:39.280]  做什麼呢?
[00:09:39.280 --> 00:09:40.960]  其實是連接上文
[00:09:40.960 --> 00:09:43.760]  從之前我們所講到的
[00:09:43.760 --> 00:09:48.320]  一個有屬天智慧的人
[00:09:48.320 --> 00:09:50.120]  或者屬靈人
[00:09:50.120 --> 00:09:54.040]  因為當他們能夠準確去藉著聖靈
[00:09:54.040 --> 00:09:57.080]  明白上帝的心思意念之後
[00:09:57.080 --> 00:10:01.040]  他們會去做一些合乎上主心意的事
[00:10:01.040 --> 00:10:03.920]  但是做的事是怎樣去做呢?
[00:10:03.920 --> 00:10:07.480]  這就是今天這段聖經要講的東西
[00:10:07.480 --> 00:10:09.320]  很多時候我們作為基督
[00:10:09.320 --> 00:10:10.920]  我們要愛主
[00:10:10.920 --> 00:10:14.520]  愛上帝喜悅祂的話
[00:10:14.520 --> 00:10:17.240]  那怎樣做呢?
[00:10:17.240 --> 00:10:18.000]  我們明白了
[00:10:18.000 --> 00:10:20.680]  我們要明白上帝的心思意念
[00:10:20.680 --> 00:10:24.280]  給屬靈的VPN虛擬網絡
[00:10:24.280 --> 00:10:25.760]  能夠打通經密
[00:10:25.760 --> 00:10:28.040]  明白上帝心思意念
[00:10:28.040 --> 00:10:30.200]  看得明白上帝的教導
[00:10:30.200 --> 00:10:31.760]  但怎樣實踐呢?
[00:10:31.760 --> 00:10:36.840]  今天這三個連著的比喻
[00:10:36.840 --> 00:10:41.400]  其實是會讓我們作為神的子民
[00:10:41.400 --> 00:10:44.200]  去學會怎樣去實踐
[00:10:44.200 --> 00:10:48.200]  而這三個連續的比喻
[00:10:48.200 --> 00:10:53.080]  也是回應先前所講到的
[00:10:53.080 --> 00:10:55.240]  脈子的比喻
[00:10:55.240 --> 00:10:59.400]  或者是芥菜樹的比喻
[00:10:59.400 --> 00:11:05.440]  和烤的比喻的一個互相呼應的結構
[00:11:05.440 --> 00:11:09.400]  所以第十三章是一個很嚴密的結構
[00:11:09.400 --> 00:11:13.080]  如果我沒有機會和大家查經
[00:11:13.080 --> 00:11:13.760]  如果有查經
[00:11:13.760 --> 00:11:16.000]  我可以和大家畫一幅圖畫
[00:11:16.000 --> 00:11:18.400]  把整段經文拆開一件件
[00:11:18.400 --> 00:11:20.160]  然後去組合起來
[00:11:20.160 --> 00:11:23.560]  原來它是這樣互相呼應的
[00:11:23.560 --> 00:11:25.640]  前者我們可以看見的
[00:11:25.640 --> 00:11:28.360]  就是脈子的比喻
[00:11:28.360 --> 00:11:31.120]  薩好種的比喻
[00:11:31.120 --> 00:11:32.840]  芥菜樹種的比喻
[00:11:32.840 --> 00:11:33.880]  和烤的比喻
[00:11:33.880 --> 00:11:36.280]  其實都集中於去講到
[00:11:36.280 --> 00:11:38.000]  當一個人存著
[00:11:38.000 --> 00:11:42.240]  順量、順存的心思意念
[00:11:42.240 --> 00:11:44.520]  在主的裡面的話
[00:11:44.520 --> 00:11:46.520]  很多時候我們看上去
[00:11:46.520 --> 00:11:49.680]  我們是好像沒什麼力量的人
[00:11:49.680 --> 00:11:50.800]  微不足道的人
[00:11:50.800 --> 00:11:53.000]  但是原來當我們願意
[00:11:53.000 --> 00:11:55.560]  擺在原主的手上
[00:11:55.560 --> 00:11:58.200]  或者用我們淑靈一點的說法
[00:11:58.200 --> 00:12:01.600]  把我們擺在上帝的手上的時候
[00:12:01.600 --> 00:12:03.320]  上帝就會將我們的恩賜
[00:12:03.320 --> 00:12:05.560]  全面地發揮
[00:12:05.560 --> 00:12:09.240]  顯出一個應有的二人的生命力
[00:12:09.240 --> 00:12:11.680]  就好像在第十三章
[00:12:11.680 --> 00:12:14.480]  第四十三節最後尾所說
[00:12:14.480 --> 00:12:17.000]  我們有二人的生命
[00:12:17.000 --> 00:12:19.120]  就好像光一樣
[00:12:19.120 --> 00:12:20.960]  像太陽一樣
[00:12:20.960 --> 00:12:23.480]  顯露在這個世界裡面
[00:12:23.480 --> 00:12:24.720]  而這個顯露的過程
[00:12:24.720 --> 00:12:26.920]  是上帝所安排的
[00:12:26.920 --> 00:12:29.320]  好了 在這樣的情況之下
[00:12:29.320 --> 00:12:31.160]  怎樣顯露? 怎樣做?
[00:12:31.160 --> 00:12:34.280]  今天我們就會去看看這段聖經
[00:12:34.280 --> 00:12:36.240]  這段聖經我們分為兩個的部份
[00:12:36.240 --> 00:12:37.920]  一起去看
[00:12:37.920 --> 00:12:39.560]  第一個部份
[00:12:39.560 --> 00:12:42.480]  我們會一連串去看看
[00:12:42.480 --> 00:12:45.480]  原來屬神的子民有一個特色
[00:12:45.480 --> 00:12:51.440]  他們就是會積極主動地去尋找自保
[00:12:51.440 --> 00:12:55.240]  天國的子民有一種積極主動的態度
[00:12:55.240 --> 00:13:00.560]  去尋找天國的自保
[00:13:00.560 --> 00:13:01.560]  而第二個部份
[00:13:01.560 --> 00:13:05.240]  就會是說到屬於天國的人
[00:13:05.240 --> 00:13:08.920]  他們在當中怎樣去服侍上帝的時候
[00:13:08.920 --> 00:13:11.120]  會發生一個新的面貌
[00:13:11.120 --> 00:13:12.520]  我們分這兩部份去看
[00:13:12.520 --> 00:13:14.280]  第一部份我們會去
[00:13:14.280 --> 00:13:15.680]  從第四十四節
[00:13:15.680 --> 00:13:17.720]  至到第五十節去看看
[00:13:17.720 --> 00:13:18.800]  不如我們讀讀看吧
[00:13:18.800 --> 00:13:21.960]  這段聖經又不是很長
[00:13:21.960 --> 00:13:23.480]  Joe雖然讀了一次
[00:13:23.480 --> 00:13:25.280]  我相信大家讀多一次
[00:13:25.280 --> 00:13:28.040]  都可以幫助我們明白
[00:13:28.040 --> 00:13:29.640]  我們一起打開聖經
[00:13:29.640 --> 00:13:33.240]  馬太福音 Matthew Chapter 13
[00:13:33.240 --> 00:13:34.680]  馬太福音第十三章
[00:13:34.680 --> 00:13:37.680]  可以從第四十四節讀到第五十節
[00:13:37.680 --> 00:13:39.960]  我們一起讀吧
[00:13:39.960 --> 00:13:44.600]  天保障寶貝藏在地裡
[00:13:44.600 --> 00:13:48.120]  人遇見了就把他藏起來
[00:13:48.120 --> 00:13:52.360]  歡歡喜喜地去變賣一切所有的
[00:13:52.360 --> 00:13:54.520]  買這塊地
[00:13:54.520 --> 00:13:57.040]  天國又好像買賣人
[00:13:57.040 --> 00:13:59.560]  尋找好株子
[00:13:59.560 --> 00:14:02.920]  遇見一落我寵嫁的株子
[00:14:02.920 --> 00:14:06.240]  就去變賣他一切所有的
[00:14:06.240 --> 00:14:08.920]  買了這顆株子
[00:14:08.920 --> 00:14:12.800]  天國又好像撒網在海裡
[00:14:12.800 --> 00:14:15.240]  聚攏各樣水族
[00:14:15.240 --> 00:14:19.160]  網既滿了人就拉上岸內
[00:14:19.160 --> 00:14:23.400]  坐下揀好的收在器具裡
[00:14:23.400 --> 00:14:26.080]  將不好的丟掉了
[00:14:26.080 --> 00:14:29.120]  世界的無聊也要這樣
[00:14:29.120 --> 00:14:30.600]  天使要出來
[00:14:30.600 --> 00:14:34.480]  從異人中把惡人分別出來
[00:14:34.480 --> 00:14:36.320]  丟在火爐裡
[00:14:36.320 --> 00:14:40.400]  在那裡必要哀哭切齒了
[00:14:40.400 --> 00:14:43.240]  在這裡連續三個的比喻
[00:14:43.240 --> 00:14:46.160]  都有一個同樣的開頭
[00:14:46.160 --> 00:14:53.040]  說這三個比喻都是天國好象
[00:14:53.040 --> 00:14:58.760]  這句說話其實是很重要的一句說話
[00:14:58.760 --> 00:15:01.880]  就是說將來我們每一個屬神的子民
[00:15:01.880 --> 00:15:05.960]  我們期望的進入的永恆的國度
[00:15:05.960 --> 00:15:07.920]  是怎樣活的
[00:15:07.920 --> 00:15:09.320]  怎樣運作的
[00:15:09.320 --> 00:15:13.040]  在那裡大家的心態是怎樣的
[00:15:13.040 --> 00:15:16.640]  像 像怎樣呢
[00:15:16.640 --> 00:15:20.280]  現在給一些預告給大家看
[00:15:20.280 --> 00:15:23.720]  在這裡原來在天國裡面
[00:15:23.720 --> 00:15:28.000]  有三種不同的狀態
[00:15:28.000 --> 00:15:29.680]  是表納了出來的
[00:15:29.680 --> 00:15:33.240]  我們分別看看這三個不同的狀態
[00:15:33.240 --> 00:15:36.080]  第一個狀態是說到
[00:15:36.080 --> 00:15:43.040]  在一片地土裡面隱藏了一些寶貝
[00:15:43.040 --> 00:15:49.920]  原文聖經的字眼是有一個寶藏
[00:15:49.920 --> 00:15:57.800]  天國好像有一個寶貝藏在地裡面
[00:15:57.800 --> 00:15:59.840]  我們就要問了
[00:15:59.840 --> 00:16:04.440]  誰擺在那裡
[00:16:04.440 --> 00:16:06.400]  不是大家突然走去山頭
[00:16:06.400 --> 00:16:07.640]  然後挖挖挖
[00:16:07.640 --> 00:16:08.760]  哎呀 有黃金
[00:16:08.760 --> 00:16:09.920]  不是
[00:16:09.920 --> 00:16:12.880]  留意聖經的說話
[00:16:12.880 --> 00:16:16.200]  是有一個寶貝藏在地裡
[00:16:16.200 --> 00:16:21.680]  是有一個人是刻意地藏了寶貝
[00:16:21.680 --> 00:16:24.960]  擺在裡面
[00:16:24.960 --> 00:16:27.600]  就是有一個寶盒
[00:16:27.600 --> 00:16:29.280]  有些珠寶
[00:16:29.280 --> 00:16:30.400]  我用一個簡單例子
[00:16:30.400 --> 00:16:32.600]  最珍貴的東西
[00:16:32.600 --> 00:16:35.600]  有一個人刻意擺在那裡
[00:16:35.600 --> 00:16:38.800]  就說了一件事給我們知道
[00:16:38.800 --> 00:16:45.080]  原來有一個人是想你用時間去找
[00:16:45.080 --> 00:16:47.880]  你要用時間去找
[00:16:47.880 --> 00:16:50.200]  我們繼續看
[00:16:50.200 --> 00:16:53.560]  人遇見了就把它藏起來
[00:16:53.560 --> 00:17:00.040]  黃合本這裡說到好像很萬不經意
[00:17:00.040 --> 00:17:03.440]  英文有一個字眼叫hit
[00:17:03.440 --> 00:17:06.800]  Hit you on the street
[00:17:06.800 --> 00:17:08.880]  我碰見你是不是這個意思
[00:17:08.880 --> 00:17:09.440]  不是
[00:17:09.440 --> 00:17:13.640]  我們如果看回英文的聖經的時候
[00:17:13.640 --> 00:17:14.360]  我們就會
[00:17:14.360 --> 00:17:16.040]  因為你沒有原文黃合本
[00:17:16.040 --> 00:17:17.600]  即是不原文希臘文
[00:17:17.600 --> 00:17:20.280]  我只能夠用英文跟大家說
[00:17:20.280 --> 00:17:21.800]  你如果看回英文聖經
[00:17:21.800 --> 00:17:24.560]  A person found
[00:17:24.560 --> 00:17:26.640]  他是一個主動的尋找
[00:17:26.640 --> 00:17:28.760]  在希臘文裡面
[00:17:28.760 --> 00:17:30.760]  是用一個主動詞
[00:17:30.760 --> 00:17:33.640]  我們叫做indecative mood
[00:17:33.640 --> 00:17:35.160]  indecative mood是甚麼意思
[00:17:35.160 --> 00:17:37.760]  一個人是主動去找的
[00:17:37.760 --> 00:17:41.040]  不是偶然碰見
[00:17:41.040 --> 00:17:42.800]  不是這個意思
[00:17:42.800 --> 00:17:44.880]  而且是怎樣
[00:17:44.880 --> 00:17:46.360]  他是持續到去
[00:17:46.360 --> 00:17:52.960]  以找寶藏為他生活的一部份
[00:17:52.960 --> 00:17:54.200]  他是不是有空去找
[00:17:54.200 --> 00:17:55.240]  沒有空就去找
[00:17:55.240 --> 00:17:56.800]  不是這樣的
[00:17:56.800 --> 00:18:00.120]  他是主動去找的
[00:18:00.120 --> 00:18:01.120]  這個人怎樣
[00:18:01.120 --> 00:18:02.320]  主動去找
[00:18:02.320 --> 00:18:06.560]  他終於被他找到這個寶藏
[00:18:06.560 --> 00:18:08.520]  找到之後做甚麼
[00:18:08.520 --> 00:18:11.640]  同樣馬上他的行動就是
[00:18:11.640 --> 00:18:14.960]  把這個寶藏收好
[00:18:14.960 --> 00:18:16.720]  收好
[00:18:16.720 --> 00:18:17.440]  保持
[00:18:17.440 --> 00:18:19.080]  讓別人找不到的
[00:18:19.080 --> 00:18:20.240]  原狀
[00:18:20.240 --> 00:18:21.360]  如果別人想找的
[00:18:21.360 --> 00:18:23.520]  他又要刻意去找的
[00:18:23.520 --> 00:18:24.720]  所以換句話來說
[00:18:24.720 --> 00:18:27.400]  天國裡面最珍貴的東西
[00:18:27.400 --> 00:18:31.760]  就不是碰著哪一位街頭
[00:18:31.760 --> 00:18:33.960]  有個基督徒走過
[00:18:33.960 --> 00:18:35.160]  你信不信耶穌
[00:18:35.160 --> 00:18:36.320]  信了就祈禱
[00:18:36.320 --> 00:18:37.320]  信了主
[00:18:37.320 --> 00:18:38.840]  是不是這樣
[00:18:38.840 --> 00:18:40.560]  不是這樣的
[00:18:40.560 --> 00:18:43.640]  信主的過程
[00:18:43.640 --> 00:18:45.520]  是一個信徒
[00:18:45.520 --> 00:18:46.320]  一個人
[00:18:46.320 --> 00:18:49.800]  是真的對真理有一個沉溯
[00:18:49.800 --> 00:18:51.680]  你說我還沒信主
[00:18:51.680 --> 00:18:54.000]  怎麼會有一個沉溯真理的
