
[00:00:00.000 --> 00:00:05.140]  講了一點之後,我想回到我們今年這個「合一主人」
[00:02:01.100 --> 00:02:03.000]  在教會裏面出現,教會以外都在出現
[00:02:03.000 --> 00:02:05.500]  這種撕裂,事實上是
[00:02:05.500 --> 00:02:09.000]  我自己大概在去年跟你們說
[00:02:09.000 --> 00:02:11.800]  我們回教會不是因為政治立場
[00:02:11.800 --> 00:02:14.000]  回教會是因為信耶穌
[00:02:14.000 --> 00:02:15.700]  大家都明白我這個說話
[00:02:15.700 --> 00:02:17.700]  但是你們要明白
[00:02:17.700 --> 00:02:20.900]  當我們回教會是因為信耶穌的時候
[00:02:20.900 --> 00:02:23.700]  政見不同,有多奇怪呢?
[00:02:23.700 --> 00:02:25.200]  就好像我們今天回來教會
[00:02:25.200 --> 00:02:26.500]  信耶穌提醒我們要去崇拜
[00:02:26.500 --> 00:02:28.500]  然後我們選擇去喝茶
[00:02:28.500 --> 00:02:30.200]  有人選擇去吃燒味
[00:02:30.200 --> 00:02:33.100]  有人選擇不同的自己喜好的食物
[00:02:33.100 --> 00:02:37.900]  其實不是很稀奇的一件事情
[00:02:37.900 --> 00:02:40.000]  所以我們說信耶穌回教會
[00:02:40.000 --> 00:02:41.800]  然後我們帶著很多的價值觀
[00:02:41.800 --> 00:02:43.500]  那些價值觀不同
[00:02:43.500 --> 00:02:45.100]  事實上並不稀奇
[00:02:45.100 --> 00:02:46.900]  亦都不應該覺得奇怪
[00:02:46.900 --> 00:02:48.900]  但我覺得重要的地方就是
[00:02:48.900 --> 00:02:50.300]  教會合一
[00:02:50.300 --> 00:02:51.500]  只是因為我們不同
[00:02:51.500 --> 00:02:52.800]  我們坐在一起
[00:02:52.800 --> 00:02:55.400]  我們不同,我們都可以聊天
[00:02:55.400 --> 00:02:59.100]  這個才是合一最寶貴,最珍貴的地方
[00:02:59.100 --> 00:03:00.600]  不同意見
[00:03:00.600 --> 00:03:03.600]  坐在一起是不容易的
[00:03:03.600 --> 00:03:04.800]  同一個意見
[00:03:04.800 --> 00:03:07.700]  我們說嘴形夾嘴形的時候
[00:03:07.700 --> 00:03:08.500]  說就很容易
[00:03:08.500 --> 00:03:10.700]  我們很容易可以聊天
[00:03:10.700 --> 00:03:12.100]  但是很容易的
[00:03:12.100 --> 00:03:15.500]  大家的政見、想法相同的時候
[00:03:15.500 --> 00:03:17.900]  事實上坐在一起是不難的一件事情
[00:03:17.900 --> 00:03:19.000]  很容易的
[00:03:19.000 --> 00:03:21.900]  但是不同意見仍然能夠坐在一起
[00:03:21.900 --> 00:03:25.600]  去聊天、祈禱、唱詩歌
[00:03:25.600 --> 00:03:27.600]  我覺得這個才是最困難的地方
[00:03:27.600 --> 00:03:30.300]  亦都是我們教會裏面最寶貴的地方
[00:03:30.300 --> 00:03:32.200]  這個才是基督教裏面
[00:03:32.200 --> 00:03:34.600]  基督徒裏面一個合一的見證
[00:03:34.600 --> 00:03:36.200]  不知道大家是否明白這個說話
[00:03:36.200 --> 00:03:37.400]  這個才是我們合一的見證
[00:03:37.400 --> 00:03:38.400]  我們要做的事情
[00:03:38.400 --> 00:03:39.700]  只是因為我們不同
[00:03:39.700 --> 00:03:40.700]  我們坐在一起
[00:03:40.700 --> 00:03:42.000]  不是因為我們不同
[00:03:42.000 --> 00:03:43.500]  所以我們走開
[00:03:43.500 --> 00:03:45.300]  這個是教會的合一見證
[00:03:45.300 --> 00:03:47.600]  今天我想用《以創下書》講一下
[00:03:47.600 --> 00:03:49.700]  這個合一是甚麼呢
[00:03:49.700 --> 00:03:51.200]  《以創下書》的材料裏面
[00:03:51.200 --> 00:03:54.100]  究竟它有甚麼想講合一的呢
[00:03:54.100 --> 00:03:55.700]  它在追求甚麼事情呢
[00:03:55.700 --> 00:03:57.900]  特別我們今天在這個社會氣氛
[00:03:57.900 --> 00:04:00.700]  人與人的關係的撕裂當中
[00:04:00.700 --> 00:04:02.100]  我們怎樣講合一
[00:04:02.100 --> 00:04:04.300]  今天我們講《以創下書》開始的時候
[00:04:04.300 --> 00:04:08.200]  我想講一點《以創下書》的背景
[00:04:08.200 --> 00:04:11.500]  都很詳細可能交給童工在主學裏面教導大家
[00:04:11.500 --> 00:04:13.200]  可以明白更加多
[00:04:13.200 --> 00:04:18.000]  當我們掌握到這本《以創下書》的背景
[00:04:18.000 --> 00:04:21.900]  我們才能夠讀出《以創下書》這段經文的味道
[00:04:21.900 --> 00:04:24.800]  也能夠掌握信息多一點
[00:04:24.800 --> 00:04:27.400]  《以創下書》是講受苦僕人的
[00:04:27.400 --> 00:04:29.400]  後面這個階段是講受苦僕人
[00:04:29.400 --> 00:04:31.200]  42章開始
[00:04:31.200 --> 00:04:33.200]  接著我們今天讀的49章
[00:04:33.200 --> 00:04:34.500]  接著去到50章
[00:04:34.500 --> 00:04:35.900]  52到53章
[00:04:35.900 --> 00:04:39.600]  都不斷地出現受苦僕人的角色
[00:04:39.600 --> 00:04:41.100]  有時那些學者就說
[00:04:41.100 --> 00:04:42.900]  粗略地去劃分
[00:04:42.900 --> 00:04:45.800]  基本上《以創下書》一到三十九章
[00:04:45.800 --> 00:04:47.600]  是講亞述時期的
[00:04:47.600 --> 00:04:51.300]  亞述時期就是最早期被人攻打的時間
[00:04:51.300 --> 00:04:53.100]  講以色列人覆亡的時候
[00:04:53.100 --> 00:04:55.200]  一到三十九章所講的內容
[00:04:55.200 --> 00:04:57.700]  接著去到
[00:04:57.700 --> 00:04:59.500]  剛才講的亞述時期
[00:04:59.500 --> 00:05:00.600]  大概是公元前
[00:05:00.600 --> 00:05:03.300]  公元之前721年的時間
[00:05:03.300 --> 00:05:04.700]  721年的時候
[00:05:04.700 --> 00:05:06.300]  然後去到40到66章
[00:05:06.300 --> 00:05:07.600]  這是一個很粗疏的分野
[00:05:07.600 --> 00:05:11.000]  40到66章就去到波斯時期
[00:05:11.000 --> 00:05:12.400]  就是講回歸
[00:05:12.400 --> 00:05:13.500]  要回鄉下了
[00:05:13.500 --> 00:05:15.300]  可以回歸故國了
[00:05:15.300 --> 00:05:16.200]  是什麼時間呢?
[00:05:16.200 --> 00:05:19.500]  大概是公元前450年
[00:05:19.500 --> 00:05:20.400]  剛才我說
[00:05:20.400 --> 00:05:21.700]  謝牧師你在講
[00:05:21.700 --> 00:05:23.200]  《以創下書》一到三十九章
[00:05:23.200 --> 00:05:25.300]  在講公元前721年
[00:05:25.300 --> 00:05:27.300]  今天去到40章的時候
[00:05:27.300 --> 00:05:28.900]  在講公元前450年
[00:05:28.900 --> 00:05:30.400]  真的在玩什麼呢?
[00:05:30.400 --> 00:05:32.000]  整捐《以創下書》
[00:05:32.000 --> 00:05:33.000]  很簡單地劃分
[00:05:33.000 --> 00:05:36.400]  基本上是涉及到270年的歷史
[00:05:36.400 --> 00:05:37.200]  整個猶太歷史
[00:05:37.200 --> 00:05:37.800]  所以我要問
[00:05:37.800 --> 00:05:39.800]  究竟有沒有一個以創下出現的呢?
[00:05:39.800 --> 00:05:41.500]  能夠有270歲
[00:05:41.500 --> 00:05:45.200]  記錄著從亞述、巴比倫
[00:05:45.200 --> 00:05:47.900]  到波斯時期
[00:05:47.900 --> 00:05:50.600]  幾百年的時間呢?
[00:05:50.600 --> 00:05:51.400]  所以
[00:05:51.400 --> 00:05:53.600]  我們就將這些問題交給聖經學者
[00:05:53.600 --> 00:05:54.800]  但是我想講的時候
[00:05:54.800 --> 00:05:57.100]  是在講這位以創下出現
[00:05:57.100 --> 00:05:59.200]  其實是一個很特別的地方
[00:05:59.200 --> 00:06:00.400]  今天的信息
[00:06:00.400 --> 00:06:01.600]  49章
[00:06:01.600 --> 00:06:04.300]  正正是在座落他們回歸
[00:06:04.300 --> 00:06:05.800]  準備回鄉下
[00:06:05.800 --> 00:06:07.500]  上帝說你們可以回鄉下的時間
[00:06:07.500 --> 00:06:10.100]  回到耶路撒冷的時間
[00:06:10.100 --> 00:06:12.300]  由波斯回到耶路撒冷的時間
[00:06:12.300 --> 00:06:13.700]  他們盼望回歸
[00:06:13.700 --> 00:06:15.200]  但是就在問問題
[00:06:15.200 --> 00:06:17.300]  究竟是誰帶我們回去的?
[00:06:17.300 --> 00:06:18.900]  究竟是誰帶我們回去的?
[00:06:18.900 --> 00:06:21.700]  他們期待著一個領袖的出現
[00:06:21.700 --> 00:06:23.000]  期待著一個領袖的出現
[00:06:23.000 --> 00:06:24.900]  這個正正是聖經所說的受苦僕人
[00:06:24.900 --> 00:06:26.000]  和他一起去受苦
[00:06:26.000 --> 00:06:28.300]  然後這個僕人會帶領他們離開這個地方
[00:06:28.300 --> 00:06:30.500]  這個重要的領袖
[00:06:30.500 --> 00:06:31.300]  很快就實現了
[00:06:31.300 --> 00:06:32.600]  這個回歸的時候
[00:06:32.600 --> 00:06:34.400]  怎麼再一次凝聚他們呢?
[00:06:34.400 --> 00:06:35.900]  怎麼再一次凝聚他們呢?
[00:06:35.900 --> 00:06:37.300]  就好像
[00:06:37.300 --> 00:06:40.900]  今天我直觀是潮州汕頭
[00:06:40.900 --> 00:06:42.800]  早幾年我爸爸過世
[00:06:42.800 --> 00:06:43.900]  我回了鄉下
[00:06:43.900 --> 00:06:47.700]  如果你突然有一天
[00:06:47.700 --> 00:06:48.700]  就跟你說
[00:06:48.700 --> 00:06:50.300]  我們弟兄姊妹
[00:06:50.300 --> 00:06:52.500]  明天我們回鄉下了
[00:06:52.500 --> 00:06:54.200]  你就問我搭什麼車?
[00:06:54.200 --> 00:06:54.900]  高鐵?
[00:06:54.900 --> 00:06:56.200]  或者我搭旅遊巴?
[00:06:56.200 --> 00:06:57.900]  或者我搭火車回去?
[00:06:57.900 --> 00:06:58.900]  我怎麼回去?
[00:06:58.900 --> 00:07:00.000]  你可能不知道
[00:07:00.000 --> 00:07:03.300]  在外地270年的時間
[00:07:03.300 --> 00:07:04.600]  回鄉下
[00:07:04.600 --> 00:07:05.900]  是一件不容易的事情
[00:07:05.900 --> 00:07:07.200]  剛才我說
[00:07:07.200 --> 00:07:08.400]  你說我回潮州
[00:07:08.400 --> 00:07:10.100]  雖然我很喜歡行山
[00:07:10.100 --> 00:07:10.900]  我喜歡看地圖
[00:07:10.900 --> 00:07:12.300]  到處走
[00:07:12.300 --> 00:07:13.700]  大概知道方向
[00:07:13.700 --> 00:07:14.200]  你都問我
[00:07:14.200 --> 00:07:15.300]  我都問
[00:07:15.300 --> 00:07:16.800]  我怎麼回鄉下?
[00:07:16.800 --> 00:07:17.900]  究竟潮州在哪邊?
[00:07:17.900 --> 00:07:19.200]  我要走什麼山路?
[00:07:19.200 --> 00:07:21.200]  有什麼資源的補給?
[00:07:21.200 --> 00:07:22.400]  怎麼走?
[00:07:22.400 --> 00:07:23.600]  很多這些問題
[00:07:23.600 --> 00:07:25.300]  實際上是出現在你的腦袋裡
[00:07:25.300 --> 00:07:26.600]  這個回歸的旅程
[00:07:26.600 --> 00:07:27.800]  盼望了很久
[00:07:27.800 --> 00:07:29.000]  來到身邊了
[00:07:29.000 --> 00:07:30.500]  究竟怎麼樣呢?
[00:07:30.500 --> 00:07:34.500]  他們期望回歸的時候會怎麼樣呢?
[00:07:34.500 --> 00:07:37.600]  再一次這個領袖出現的時候
[00:07:37.600 --> 00:07:39.500]  回歸一方面出現的時候
[00:07:39.500 --> 00:07:41.200]  這個領袖是帶來什麼呢?
[00:07:41.200 --> 00:07:43.100]  是不是再次帶來
[00:07:43.100 --> 00:07:44.200]  順利的懲罰
[00:07:44.200 --> 00:07:45.400]  繼續在某個地方
[00:07:45.400 --> 00:07:46.400]  去罰站呢?
[00:07:46.400 --> 00:07:47.800]  站在外邦的地方呢?
[00:07:47.800 --> 00:07:48.700]  還是
[00:07:48.700 --> 00:07:51.000]  有什麼可能性呢?
[00:07:51.000 --> 00:07:53.300]  上帝說這個受苦僕人是怎麼樣呢?
[00:07:53.300 --> 00:07:55.800]  這個受苦僕人不會再去懲罰他們
[00:07:55.800 --> 00:07:56.900]  而是帶他們回鄉
[00:07:56.900 --> 00:07:58.700]  他明白他們的需要
[00:07:58.700 --> 00:07:59.700]  然後
[00:07:59.700 --> 00:08:01.200]  這個受苦僕人是帶來一個什麼?
[00:08:01.200 --> 00:08:03.100]  一個回歸的訊息
[00:08:03.100 --> 00:08:04.500]  回鄉的訊息
[00:08:04.500 --> 00:08:08.200]  不是再一次進一步地去懲罰
[00:08:08.200 --> 00:08:09.400]  而是在說
[00:08:09.400 --> 00:08:11.900]  上帝的公義要彰顯出來
[00:08:11.900 --> 00:08:13.100]  什麼叫做上帝的公義呢?
[00:08:13.100 --> 00:08:15.300]  就是說他們錯了會受罰的
[00:08:15.300 --> 00:08:16.300]  但是呢
[00:08:16.300 --> 00:08:17.300]  有挽回的
[00:08:17.300 --> 00:08:18.300]  有恢復的
[00:08:18.300 --> 00:08:19.800]  這個才是上帝的公義
[00:08:19.800 --> 00:08:22.200]  當然雖然要踏上這個回歸路程
[00:08:22.200 --> 00:08:23.000]  是啊
[00:08:23.000 --> 00:08:25.300]  一方面是萬眾期待的
[00:08:25.300 --> 00:08:27.200]  真是開心一件事情
[00:08:27.200 --> 00:08:27.800]  是不是?
[00:08:27.800 --> 00:08:29.600]  恢復我們民族的身份
[00:08:29.600 --> 00:08:30.800]  但是一方面呢
[00:08:30.800 --> 00:08:32.500]  是戰戰兢兢的
[00:08:32.900 --> 00:08:33.900]  好像我剛才說
[00:08:33.900 --> 00:08:35.300]  你今天要我回潮州的時候
[00:08:35.300 --> 00:08:36.500]  我怎麼辦呢?
[00:08:36.500 --> 00:08:37.900]  我坐飛機坐什麼呢?
[00:08:37.900 --> 00:08:39.200]  很多戰戰兢兢會出現
[00:08:39.200 --> 00:08:40.000]  更加是
[00:08:40.000 --> 00:08:41.200]  270年的時間
[00:08:41.200 --> 00:08:44.000]  這群人可能還沒經歷過曠野的
[00:08:44.000 --> 00:08:45.900]  可能是在外邦出生的
[00:08:45.900 --> 00:08:47.100]  怎麼辦呢?
[00:08:47.100 --> 00:08:49.100]  秘魯之後出生的時候
[00:08:49.100 --> 00:08:51.100]  他們怎麼能夠回到鄉下
[00:08:51.100 --> 00:08:52.800]  究竟鄉下是怎麼樣的
[00:08:52.800 --> 00:08:55.100]  面孔的地方是怎麼樣的
[00:08:55.100 --> 00:08:56.700]  好像我回來觀塘的時候
[00:08:56.700 --> 00:08:58.100]  我也覺得全改變了
[00:08:58.100 --> 00:09:00.000]  可能幾十年的時候已經全改變了
[00:09:00.000 --> 00:09:01.100]  怎麼辦呢?
[00:09:01.100 --> 00:09:02.300]  這個回歸路程
[00:09:02.900 --> 00:09:03.900]  怎麼辦呢?
[00:09:03.900 --> 00:09:05.000]  是很期望的
[00:09:05.000 --> 00:09:07.200]  但是心情是戰戰兢兢的
[00:09:07.200 --> 00:09:08.600]  還沒踏足曠野
[00:09:08.600 --> 00:09:09.600]  這條路怎麼辦呢?
[00:09:09.600 --> 00:09:10.900]  他們需要領袖的
[00:09:10.900 --> 00:09:12.700]  更加需要同心
[00:09:12.700 --> 00:09:14.700]  需要領袖更加需要同心
[00:09:14.700 --> 00:09:18.000]  更加一方面需要一個明白他們秘魯的生活
[00:09:18.000 --> 00:09:19.400]  去到外邦的生活
[00:09:19.400 --> 00:09:22.300]  明白他們需要回鄉下重建整個民族
[00:09:22.300 --> 00:09:23.300]  但是呢
[00:09:23.300 --> 00:09:24.500]  更加重要的
[00:09:24.500 --> 00:09:26.300]  他們自己給予時間的同心
[00:09:26.300 --> 00:09:27.900]  不只是看領袖的
[00:09:27.900 --> 00:09:29.600]  不只是說領袖多麼厲害
[00:09:29.600 --> 00:09:30.300]  多麼明白他們
[00:09:30.300 --> 00:09:32.600]  更加重要的就是他們要同心
[00:09:32.600 --> 00:09:34.700]  在這條路程當中要正在學習
[00:09:34.700 --> 00:09:36.400]  怎麼去重建他們的民族
[00:09:36.400 --> 00:09:37.100]  怎麼樣呢?
[00:09:37.100 --> 00:09:39.200]  明白對方能夠多一點
[00:09:39.200 --> 00:09:41.200]  能夠明白對方的需要
[00:09:41.200 --> 00:09:42.300]  能夠互相支持
[00:09:42.300 --> 00:09:44.300]  去踏上這個回歸路程
[00:09:44.300 --> 00:09:46.200]  這是一個很重要的地方
[00:09:46.200 --> 00:09:46.900]  同心
[00:09:46.900 --> 00:09:50.200]  所以到了49章1到5節那裡
[00:09:50.200 --> 00:09:51.200]  他想表達什麼呢?
[00:09:51.200 --> 00:09:52.200]  他在說
[00:09:52.200 --> 00:09:54.600]  這個僕人
[00:09:54.600 --> 00:09:57.100]  已經由開始被上帝選召了
[00:09:57.100 --> 00:10:00.700]  由一出世已經被上帝選召了出來
[00:10:00.700 --> 00:10:02.400]  他在說一個什麼形容詞呢?
[00:10:02.400 --> 00:10:04.600]  就好像箭袋的箭
[00:10:04.600 --> 00:10:05.900]  箭袋的箭
[00:10:05.900 --> 00:10:07.800]  一早已經預備好了
[00:10:07.800 --> 00:10:08.800]  等機會
[00:10:08.800 --> 00:10:10.300]  箭袋的箭就是這樣子
[00:10:10.300 --> 00:10:11.300]  你插在箭袋的時候
[00:10:11.300 --> 00:10:12.300]  你就準備出發
[00:10:12.300 --> 00:10:14.100]  然後你不是在磨箭
[00:10:14.100 --> 00:10:16.600]  你放在箭袋你就在準備出發
[00:10:16.600 --> 00:10:17.800]  去打仗
[00:10:17.800 --> 00:10:20.400]  或者出去使用這把箭的時間
[00:10:20.400 --> 00:10:21.600]  等機會
[00:10:21.600 --> 00:10:23.100]  就好像先知的宣告
[00:10:23.100 --> 00:10:24.700]  他在等這個機會
[00:10:24.700 --> 00:10:26.500]  回歸的時候來到的時間
[00:10:26.500 --> 00:10:29.100]  這個宣告甚至在說
[00:10:29.100 --> 00:10:30.800]  不只是對於撕裂人
[00:10:31.000 --> 00:10:33.100]  也是對於縱海島
[00:10:33.100 --> 00:10:34.800]  基本上說的是縱海島
[00:10:34.800 --> 00:10:36.900]  在說遠方的民眾
[00:10:36.900 --> 00:10:38.700]  在地域裡面說得很遠的
[00:10:38.700 --> 00:10:39.800]  不只是以色列人
[00:10:39.800 --> 00:10:41.800]  是所有所有的人
[00:10:41.800 --> 00:10:45.300]  當然上帝的呼召就好像一樣
[00:10:45.300 --> 00:10:46.100]  每個人都一樣
[00:10:46.100 --> 00:10:46.900]  他在說什麼呢?
[00:10:46.900 --> 00:10:47.400]  他說
[00:10:47.400 --> 00:10:49.500]  我勞碌是徒然的
[00:10:49.500 --> 00:10:51.900]  我盡力是虛無虛空的
[00:10:51.900 --> 00:10:54.100]  耶和華承認以公平待我
[00:10:54.100 --> 00:10:56.300]  我的賞賜在我上帝那裡
[00:10:56.300 --> 00:10:59.900]  一方面在說一個好像放諸四海皆準的道理
[00:10:59.900 --> 00:11:02.800]  耶和華你又公平又有賞賜
[00:11:02.800 --> 00:11:04.800]  但是另一方面有一個重點就是在說
[00:11:04.800 --> 00:11:06.100]  他覺得自己沒用
[00:11:06.100 --> 00:11:08.300]  覺得自己不行
[00:11:08.300 --> 00:11:09.700]  我徒勞無功
[00:11:09.700 --> 00:11:11.600]  到了第五節
[00:11:11.600 --> 00:11:13.300]  突然間好像又想起來了
[00:11:13.300 --> 00:11:14.200]  想起了什麼呢?
[00:11:14.200 --> 00:11:17.200]  原來早已經被上帝訓練
[00:11:17.200 --> 00:11:18.000]  準備好
[00:11:18.000 --> 00:11:19.300]  好像這個箭袋的箭一樣
[00:11:19.300 --> 00:11:21.500]  準備好成為他的僕人
[00:11:21.500 --> 00:11:22.600]  頂姐妹
[00:11:22.600 --> 00:11:27.900]  當然這個二賽亞先知要帶來合一回歸信息的時間
[00:11:27.900 --> 00:11:29.700]  他可能會覺得
[00:11:30.200 --> 00:11:32.500]  一直以來好像很多事情都徒勞無功
[00:11:32.500 --> 00:11:35.200]  教會合一會都會覺得這樣
[00:11:35.200 --> 00:11:38.200]  有時候覺得這種感覺都會出現
[00:11:38.200 --> 00:11:40.000]  好像做了很多事情
[00:11:40.000 --> 00:11:41.600]  都是不夠合一的
[00:11:41.600 --> 00:11:42.700]  經常都會出現
[00:11:42.700 --> 00:11:44.200]  我們都不夠合一的
[00:11:44.200 --> 00:11:45.800]  堂會裡面都會覺得
[00:11:45.800 --> 00:11:46.300]  有時候會這樣
[00:11:46.300 --> 00:11:47.000]  會不會是這樣
[00:11:47.000 --> 00:11:49.400]  都會覺得好像做很多事情的時候
[00:11:49.400 --> 00:11:51.400]  好像很多事情都是徒勞無功
[00:11:51.400 --> 00:11:55.000]  我自己在教會裡面
[00:11:55.000 --> 00:11:56.400]  我都跟一些掌募分享
[00:11:56.400 --> 00:12:01.600]  我對小堂會感覺到比較多的負擔
[00:12:01.600 --> 00:12:03.100]  對小堂會比較多的負擔
[00:12:03.100 --> 00:12:04.900]  所以前年的暑假
[00:12:04.900 --> 00:12:08.100]  我又不是透過整個巡迴會議的架構
[00:12:08.100 --> 00:12:09.500]  因為我們的架構都在這裡
[00:12:09.500 --> 00:12:10.500]  我又不是透過架構
[00:12:10.500 --> 00:12:14.300]  我就找幾間100人以下的堂會
[00:12:14.300 --> 00:12:16.300]  不如我們嘗試搞一個青少年工作
[00:12:16.300 --> 00:12:18.500]  不如嘗試搞一個暑假Camp
[00:12:18.500 --> 00:12:20.500]  感恩有些同工跟我瘋了
[00:12:20.500 --> 00:12:21.500]  那就一起
[00:12:21.500 --> 00:12:23.100]  不如我們嘗試想一想
[00:12:23.100 --> 00:12:26.500]  我們嘗試夾幾間100人以下的小堂會
[00:12:26.500 --> 00:12:28.700]  搞一個青少年的暑假Camp
[00:12:28.700 --> 00:12:29.700]  實際上你知道
[00:12:29.700 --> 00:12:31.300]  青年人都喜歡熱鬧的
[00:12:31.300 --> 00:12:32.800]  多幾個就開心一點
[00:12:32.800 --> 00:12:36.300]  這個營會完結的時候
[00:12:36.300 --> 00:12:39.200]  我沒有統計過有多少人因為這樣回教會
[00:12:39.200 --> 00:12:40.900]  但是我自己知道
[00:12:40.900 --> 00:12:43.200]  籌備那50個年輕人
[00:12:43.200 --> 00:12:45.300]  由當年的中五、中六
[00:12:45.300 --> 00:12:48.200]  到初出來工作的那些年輕人
[00:12:48.200 --> 00:12:50.600]  他覺得這個營會對他很大的鼓勵
[00:12:50.600 --> 00:12:52.400]  原來我們可以有很多的合作
[00:12:52.400 --> 00:12:53.300]  很多的空間
[00:12:53.300 --> 00:12:55.100]  能夠彼此一起去努力
[00:12:55.100 --> 00:12:56.600]  一起去成長
[00:12:56.600 --> 00:12:58.200]  我覺得這個很寶貴的地方
[00:12:58.200 --> 00:12:59.600]  正正是很寶貴的地方
[00:12:59.600 --> 00:13:02.500]  是不是在一起的時候就沒有困難呢?
[00:13:02.500 --> 00:13:03.600]  不是的
[00:13:03.600 --> 00:13:05.300]  我們有很多技術的東西要考慮的
[00:13:05.300 --> 00:13:08.200]  究竟收那些營費我們怎樣收?
[00:13:08.200 --> 00:13:09.600]  怎樣去計劃那些聚會
[00:13:09.600 --> 00:13:10.800]  誰扶我大?
[00:13:10.800 --> 00:13:12.300]  誰先出場?
[00:13:12.300 --> 00:13:14.100]  然後彼此去配搭
[00:13:14.100 --> 00:13:15.900]  怎樣約開會?
[00:13:15.900 --> 00:13:17.700]  很多東西我們要面對的實際上
[00:13:17.700 --> 00:13:19.500]  很多問題要面對的
[00:13:19.500 --> 00:13:20.800]  我想說的時候
[00:13:20.800 --> 00:13:23.800]  這個突破不是最後的結果
[00:13:23.800 --> 00:13:26.200]  這個突破是大家的關係
[00:13:26.200 --> 00:13:27.400]  我看到他們的成長
[00:13:27.400 --> 00:13:28.500]  我覺得很感恩
[00:13:28.500 --> 00:13:29.800]  這班頂尖的成長很感恩
[00:13:29.800 --> 00:13:31.000]  突然間好像長大了
[00:13:31.000 --> 00:13:32.400]  出來的時候
[00:13:32.400 --> 00:13:35.900]  在營裡帶著200多人去一個營會
[00:13:35.900 --> 00:13:37.200]  我回到堂會
[00:13:37.200 --> 00:13:39.300]  帶一個小眾開始覺得沒什麼問題
[00:13:39.300 --> 00:13:41.000]  那種被激勵
[00:13:41.000 --> 00:13:42.500]  在過程當中
[00:13:42.500 --> 00:13:44.500]  他覺得原來有些東西要學習
[00:13:44.500 --> 00:13:46.500]  然後去欣賞對方
[00:13:46.500 --> 00:13:48.000]  自己有些地方也可以
[00:13:48.000 --> 00:13:49.500]  原來都挺出眾的
[00:13:49.500 --> 00:13:50.700]  被肯定
[00:13:50.700 --> 00:13:53.300]  所以我覺得這個過程很重要
[00:13:53.300 --> 00:13:55.300]  是不是有時候
[00:13:55.300 --> 00:13:56.400]  徒勞無功的呢?
[00:13:56.400 --> 00:13:57.600]  可能真的有時候覺得
[00:13:57.600 --> 00:13:58.600]  徒勞無功的
[00:13:58.600 --> 00:14:01.000]  有個電影金句就是說
