
[00:00:00.000 --> 00:00:05.600]  如果問大家呢,你覺得香港最近最多人討論,最熱議的新聞是甚麼呢?
[00:09:59.200 --> 00:10:03.200]  就是因為米菲波切跌了一跌
[00:10:03.200 --> 00:10:07.000]  這個失腳就讓一個可能性
[00:10:07.000 --> 00:10:09.000]  變為沒有可能
[00:10:09.000 --> 00:10:10.200]  所以他知道
[00:10:10.200 --> 00:10:12.200]  他知道他自己是一條死狗
[00:10:12.200 --> 00:10:16.400]  並不是一個好的名稱來叫自己
[00:10:16.400 --> 00:10:18.400]  丁小梅
[00:10:18.400 --> 00:10:19.600]  丁小梅
[00:10:19.600 --> 00:10:23.000]  你從來沒有想過自己是一條死狗
[00:10:23.000 --> 00:10:26.400]  你從來沒有想過自己是一條死狗
[00:10:26.600 --> 00:10:29.400]  剛剛過去的星期二
[00:10:29.400 --> 00:10:32.600]  大家知道我是教英文班
[00:10:32.600 --> 00:10:34.800]  用簡單英語來學
[00:10:34.800 --> 00:10:36.600]  來看《聖經》
[00:10:36.600 --> 00:10:38.400]  來做一個外展的工作
[00:10:38.400 --> 00:10:39.800]  在上個星期的時候
[00:10:39.800 --> 00:10:42.400]  我們先說到一個英文字
[00:10:42.400 --> 00:10:45.600]  我就跟那些學生說
[00:10:45.600 --> 00:10:48.000]  大家覺不覺得我是一個罪人?
[00:10:48.000 --> 00:10:50.800]  因為每個人看著我
[00:10:50.800 --> 00:10:52.200]  其中有一個就這樣回答
[00:10:52.200 --> 00:10:55.600]  牧師你應該不是一個罪人
[00:10:55.800 --> 00:10:58.000]  我感謝他對我這麼高評價
[00:10:58.000 --> 00:10:59.600]  但是我跟他們說
[00:10:59.600 --> 00:11:02.600]  無論我自己覺得自己多麼好
[00:11:02.600 --> 00:11:04.200]  在神的眼中
[00:11:04.200 --> 00:11:06.000]  照我本相
[00:11:06.000 --> 00:11:07.600]  我是一個罪人
[00:11:07.600 --> 00:11:09.200]  接著我豪不客氣地
[00:11:09.200 --> 00:11:10.600]  主要是每一個人說
[00:11:10.600 --> 00:11:12.400]  無論你們喜不喜歡
[00:11:12.400 --> 00:11:15.600]  你們在神面前都是一個罪人
[00:11:15.600 --> 00:11:20.600]  同樣如果死狗是代表著沒有希望
[00:11:20.600 --> 00:11:21.400]  沒有價值
[00:11:21.400 --> 00:11:22.600]  沒有生命的時候
[00:11:22.600 --> 00:11:25.200]  我們每一個人在神面前
[00:11:25.400 --> 00:11:27.200]  都是一條死狗
[00:11:27.200 --> 00:11:30.200]  對米非波切來說
[00:11:30.200 --> 00:11:32.200]  他這個失腳
[00:11:32.200 --> 00:11:35.200]  拿走他所有的東西
[00:11:35.200 --> 00:11:37.200]  讓他原本應該有的榮耀
[00:11:37.200 --> 00:11:39.200]  變為羞辱
[00:11:39.200 --> 00:11:42.200]  同樣在人類的始祖亞當
[00:11:42.200 --> 00:11:46.200]  當他吃第一口禁果的時候
[00:11:46.200 --> 00:11:48.200]  當他用吃禁果來表達
[00:11:48.200 --> 00:11:54.200]  對神的叛逆的時候
[00:11:54.400 --> 00:11:56.200]  這個失腳
[00:11:56.200 --> 00:11:59.200]  這個咬蘋果的一口
[00:11:59.200 --> 00:12:02.200]  代表著整個人類的失腳
[00:12:02.200 --> 00:12:05.200]  這個失腳取代了神
[00:12:05.200 --> 00:12:08.200]  原本完美的創造
[00:12:08.200 --> 00:12:11.200]  成為了一個被罪所核製
[00:12:11.200 --> 00:12:13.200]  被罪所污染的創造
[00:12:13.200 --> 00:12:17.200]  將榮耀變為羞辱
[00:12:17.200 --> 00:12:20.200]  我們再看下去
[00:12:20.400 --> 00:12:26.200]  當米非波切見到大衛的時候
[00:12:26.200 --> 00:12:27.200]  剛才都看過
[00:12:27.200 --> 00:12:28.200]  我想大家想一想
[00:12:28.200 --> 00:12:30.200]  如果你是米非波切
[00:12:30.200 --> 00:12:32.200]  你覺得你當時見到大衛
[00:12:32.200 --> 00:12:34.200]  那個心情是怎樣的
[00:12:34.200 --> 00:12:37.200]  你的心情會是怎樣的
[00:12:37.200 --> 00:12:39.200]  我在想
[00:12:39.200 --> 00:12:41.200]  如果我是米非波切
[00:12:41.200 --> 00:12:42.200]  我見到大衛的時候
[00:12:42.200 --> 00:12:44.200]  一定恐懼
[00:12:44.200 --> 00:12:45.200]  不單止恐懼
[00:12:45.200 --> 00:12:46.200]  只是怕得要死
[00:12:46.200 --> 00:12:47.200]  為什麼
[00:12:47.200 --> 00:12:48.200]  因為很明顯
[00:12:48.400 --> 00:12:51.200]  很大的死亡在等著我
[00:12:51.200 --> 00:12:54.200]  一把刀就銬在我的頸上
[00:12:54.200 --> 00:12:56.200]  怕得要死
[00:12:56.200 --> 00:12:57.200]  聖經告訴我們
[00:12:57.200 --> 00:13:00.200]  當米非波切遇到大衛的時候
[00:13:00.200 --> 00:13:01.200]  他怎樣
[00:13:01.200 --> 00:13:07.200]  伏地叩拜
[00:13:07.200 --> 00:13:10.200]  稱自己為大衛的僕人
[00:13:10.200 --> 00:13:13.200]  他根本沒辦法抬頭面對大衛
[00:13:13.200 --> 00:13:14.200]  我在想
[00:13:14.400 --> 00:13:18.200]  如果當時走得近一點的話
[00:13:18.200 --> 00:13:20.200]  大衛大概聽到米非波切
[00:13:20.200 --> 00:13:24.200]  心跳砰砰聲都聽得到
[00:13:24.200 --> 00:13:25.200]  不過其實很有趣
[00:13:25.200 --> 00:13:26.200]  你看看經文
[00:13:26.200 --> 00:13:30.200]  大衛從來都沒有傷害米非波切的動機
[00:13:30.200 --> 00:13:33.200]  反而是希望私恩給他
[00:13:33.200 --> 00:13:34.200]  所以很明顯大衛知道
[00:13:34.200 --> 00:13:36.200]  明白他的恐懼
[00:13:36.200 --> 00:13:38.200]  所以你看第七節的時候
[00:13:38.200 --> 00:13:42.200]  大衛說你不要懼怕
[00:13:42.200 --> 00:13:43.200]  不單止不用怕
[00:13:43.400 --> 00:13:45.200]  我還會將你以前的財富
[00:13:45.200 --> 00:13:47.200]  以前的身份都會給你
[00:13:47.200 --> 00:13:48.200]  如果我在想
[00:13:48.200 --> 00:13:53.200]  如果我是米非波切的時候
[00:13:53.200 --> 00:13:54.200]  我大概覺得
[00:13:54.200 --> 00:13:55.200]  我有沒有聽錯
[00:13:55.200 --> 00:13:56.200]  我有沒有聽錯
[00:13:56.200 --> 00:13:57.200]  我不是在做夢
[00:13:57.200 --> 00:13:58.200]  馬上咬自己的舌頭
[00:13:58.200 --> 00:13:59.200]  撕掉自己的大腿
[00:13:59.200 --> 00:14:00.200]  是否活在現實當中
[00:14:00.200 --> 00:14:02.200]  還是在做夢
[00:14:02.200 --> 00:14:04.200]  不是
[00:14:04.200 --> 00:14:07.200]  我真的在新的世界裡面
[00:14:07.200 --> 00:14:09.200]  怎能如此
[00:14:09.200 --> 00:14:11.200]  為什麼會這樣的事情發生
[00:14:11.200 --> 00:14:12.200]  不單止這個大衛
[00:14:12.400 --> 00:14:14.200]  應該殺我而沒有殺我
[00:14:14.200 --> 00:14:17.200]  而且他還將我應該
[00:14:17.200 --> 00:14:20.200]  以前有的財富與身份
[00:14:20.200 --> 00:14:21.200]  還給我
[00:14:21.200 --> 00:14:23.200]  為什麼會這樣
[00:14:23.200 --> 00:14:25.200]  有人說什麼
[00:14:25.200 --> 00:14:29.200]  有人說如果有一件事情
[00:14:29.200 --> 00:14:32.200]  好到難以置信的時候
[00:14:32.200 --> 00:14:35.200]  大概這件事情都真的不會是真的
[00:14:35.200 --> 00:14:36.200]  是不是
[00:14:36.200 --> 00:14:40.200]  我估計這一句話
[00:14:40.200 --> 00:14:42.200]  在現實上面
[00:14:42.400 --> 00:14:45.200]  大部分時間都是對的
[00:14:45.200 --> 00:14:47.200]  特別我們這個
[00:14:47.200 --> 00:14:50.200]  充滿網騙電騙的年代
[00:14:50.200 --> 00:14:51.200]  有時候你收到電話
[00:14:51.200 --> 00:14:53.200]  都不知道是誰打來的
[00:14:53.200 --> 00:14:55.200]  很多時候都不接這個電話
[00:14:55.200 --> 00:14:57.200]  我記得很多年之前
[00:14:57.200 --> 00:14:59.200]  我在一間教會裡面做執事
[00:14:59.200 --> 00:15:03.200]  執事會就收到一個電郵
[00:15:03.200 --> 00:15:04.200]  那個電郵就說
[00:15:04.200 --> 00:15:06.200]  我現在有個遺產
[00:15:06.200 --> 00:15:09.200]  我想找一個愛神的教會
[00:15:09.200 --> 00:15:11.200]  將我所有的遺產給了他們
[00:15:11.400 --> 00:15:14.200]  我在網上找到你這個教會
[00:15:14.200 --> 00:15:16.200]  是一個很愛神的教會
[00:15:16.200 --> 00:15:19.200]  好了 我現在想將我的遺產
[00:15:19.200 --> 00:15:20.200]  給了你的教會
[00:15:20.200 --> 00:15:26.200]  當時的我年少無知
[00:15:26.200 --> 00:15:28.200]  我看到這個電郵
[00:15:28.200 --> 00:15:31.200]  千所難逢的機會
[00:15:31.200 --> 00:15:32.200]  我就跟執事會說
[00:15:32.200 --> 00:15:34.200]  我們馬上討論
[00:15:34.200 --> 00:15:35.200]  看看怎麼拿這筆遺產
[00:15:35.200 --> 00:15:39.200]  年少氣盛
[00:15:39.200 --> 00:15:40.200]  年少無知
[00:15:40.400 --> 00:15:42.200]  兩天都沒有人回覆我
[00:15:42.200 --> 00:15:43.200]  人們都不知道怎麼回覆我
[00:15:43.200 --> 00:15:44.200]  這個傻子
[00:15:44.200 --> 00:15:48.200]  他有一個很有智慧的執事
[00:15:48.200 --> 00:15:51.200]  就說我相信這個是一個騙局
[00:15:51.200 --> 00:15:53.200]  我很感謝他
[00:15:53.200 --> 00:15:55.200]  他在維護我的感受
[00:15:55.200 --> 00:15:56.200]  如果是我 我會說
[00:15:56.200 --> 00:15:57.200]  這個騙局 你這個傻子
[00:15:57.200 --> 00:16:02.200]  騙局
[00:16:02.200 --> 00:16:06.200]  為什麼人會下疊的呢
[00:16:06.200 --> 00:16:08.200]  為什麼人會下疊的呢
[00:16:08.200 --> 00:16:09.200]  我在想
[00:16:09.400 --> 00:16:12.200]  很多時候騙局人下疊的原因是什麼
[00:16:12.200 --> 00:16:17.200]  因為人看到這個事件的好處
[00:16:17.200 --> 00:16:20.200]  而沒有看到事件背後
[00:16:20.200 --> 00:16:22.200]  所要承擔的風險
[00:16:22.200 --> 00:16:25.200]  代價和被騙的可能性
[00:16:25.200 --> 00:16:26.200]  你看到好的東西
[00:16:26.200 --> 00:16:29.200]  就看不到其他不好的東西
[00:16:29.200 --> 00:16:31.200]  不過我想大家留意
[00:16:31.200 --> 00:16:35.200]  發生在米菲波切身上的這件事情
[00:16:35.200 --> 00:16:37.200]  它是完全不同的
[00:16:37.400 --> 00:16:41.200]  怎麼不同呢
[00:16:41.200 --> 00:16:43.200]  你無論橫看 直看
[00:16:43.200 --> 00:16:45.200]  怎麼看都好
[00:16:45.200 --> 00:16:49.200]  大衛不可能在米菲波切身上
[00:16:49.200 --> 00:16:51.200]  拿到任何的好處
[00:16:51.200 --> 00:16:52.200]  是不是
[00:16:52.200 --> 00:16:54.200]  他們沒錢 沒權 沒勢
[00:16:54.200 --> 00:16:55.200]  沒跟隨者 什麼都沒有
[00:16:55.200 --> 00:16:57.200]  我們叫做白武
[00:16:57.200 --> 00:16:58.200]  是不是
[00:16:58.200 --> 00:17:00.200]  相反
[00:17:00.200 --> 00:17:05.200]  當大衛將米菲波切留在自己身邊的時候
[00:17:05.400 --> 00:17:07.200]  很大危險
[00:17:07.200 --> 00:17:08.200]  為什麼
[00:17:08.200 --> 00:17:10.200]  我怎麼知道這個米菲波切
[00:17:10.200 --> 00:17:12.200]  會不會進了皇宮之後
[00:17:12.200 --> 00:17:13.200]  密謀造反
[00:17:13.200 --> 00:17:15.200]  造反的時候我怎麼搞
[00:17:15.200 --> 00:17:17.200]  而事實上當我們想清楚的時候
[00:17:17.200 --> 00:17:21.200]  大衛根本沒有需要這樣做
[00:17:21.200 --> 00:17:22.200]  是不是
[00:17:22.200 --> 00:17:24.200]  大衛根本沒有需要這樣做
[00:17:24.200 --> 00:17:29.200]  他沒有責任要將米菲波切
[00:17:29.200 --> 00:17:32.200]  重新給他財富與身份
[00:17:32.200 --> 00:17:33.200]  沒有必要的
[00:17:33.200 --> 00:17:34.200]  那我問大家
[00:17:34.400 --> 00:17:36.200]  為什麼大衛要這樣做呢
[00:17:36.200 --> 00:17:38.200]  為什麼大衛要這樣做呢
[00:17:38.200 --> 00:17:41.200]  大衛這樣做的原因
[00:17:41.200 --> 00:17:46.200]  就是因為一個的承諾
[00:17:46.200 --> 00:17:48.200]  一個的承諾
[00:17:48.200 --> 00:17:56.200]  當有一次大衛和米菲波切的父親約拿丹
[00:17:56.200 --> 00:17:59.200]  在對話的時候
[00:17:59.200 --> 00:18:01.200]  約拿丹就跟大衛說
[00:18:01.200 --> 00:18:03.200]  願耶和華以你的神為證
[00:18:03.400 --> 00:18:06.200]  你要朝耶和華的慈愛恩待我
[00:18:06.200 --> 00:18:08.200]  不但我活著的時候
[00:18:08.200 --> 00:18:10.200]  免我於死
[00:18:10.200 --> 00:18:12.200]  就是我死後
[00:18:12.200 --> 00:18:15.200]  耶和華從地上剪除你仇敵的時候
[00:18:15.200 --> 00:18:20.200]  你也不可向我家絕了恩惠
[00:18:20.200 --> 00:18:21.200]  他們做了這樣的承諾
[00:18:21.200 --> 00:18:23.200]  不單只是這樣
[00:18:23.200 --> 00:18:26.200]  當幾次大衛可以殺素羅
[00:18:26.200 --> 00:18:28.200]  他都沒有殺到的時候
[00:18:28.200 --> 00:18:30.200]  素羅就跟大衛說
[00:18:30.200 --> 00:18:32.200]  哎呀 哪有這麼傻的
[00:18:32.400 --> 00:18:34.200]  哪會有人遇到仇敵
[00:18:34.200 --> 00:18:37.200]  可以讓他平安無事地去呢
[00:18:37.200 --> 00:18:39.200]  但是大衛你這樣對我的時候
[00:18:39.200 --> 00:18:43.200]  願耶和華因你今日向我所行的
[00:18:43.200 --> 00:18:45.200]  以善報你
[00:18:45.200 --> 00:18:48.200]  我也知道你將來必定做王
[00:18:48.200 --> 00:18:51.200]  以色列的國必堅立在你手裡
[00:18:51.200 --> 00:18:53.200]  所以現在你要指著耶和華
[00:18:53.200 --> 00:18:56.200]  向我素羅來起誓
[00:18:56.200 --> 00:18:58.200]  不剪除我的後裔
[00:18:58.200 --> 00:19:02.200]  在我父家不滅沒我的名
[00:19:02.400 --> 00:19:07.200]  大衛就這樣來向素羅起誓
[00:19:07.200 --> 00:19:11.200]  從客觀的環境去看的時候
[00:19:11.200 --> 00:19:13.200]  這兩個的承諾
[00:19:13.200 --> 00:19:16.200]  很多年 幾十年前做的
[00:19:16.200 --> 00:19:18.200]  哪有人記得呢
[00:19:18.200 --> 00:19:19.200]  就算有人記得
