
[00:00:00.000 --> 00:00:03.500]  《羅馬書》第31章
[00:01:41.500 --> 00:01:43.400]  有很多人都和我說過
[00:01:43.400 --> 00:01:45.800]  牧師我很喜歡聽你的講道
[00:01:45.800 --> 00:01:48.800]  但是你的講道只有一個教字
[00:01:48.800 --> 00:01:51.800]  很少實用的東西
[00:01:51.800 --> 00:01:55.300]  很少教我們怎樣實踐
[00:01:55.300 --> 00:01:57.300]  但是我可以告訴你
[00:01:57.300 --> 00:02:00.300]  這個正是保羅的模式
[00:02:00.300 --> 00:02:02.300]  如果我們要走得出來
[00:02:02.300 --> 00:02:03.600]  我們首先要怎樣?
[00:02:03.600 --> 00:02:05.300]  要明白道理
[00:02:05.300 --> 00:02:07.600]  要明白教義
[00:02:07.600 --> 00:02:08.800]  如果不是的話
[00:02:08.800 --> 00:02:10.800]  怎樣能夠走得出來?
[00:02:10.800 --> 00:02:12.400]  沒有可能
[00:02:12.400 --> 00:02:15.200]  所以保羅吩咐提摩太
[00:02:15.200 --> 00:02:17.800]  在提摩太前書的四章六節
[00:02:17.800 --> 00:02:21.500]  他說你要服從真道
[00:02:21.500 --> 00:02:23.800]  在提多書的一章九節
[00:02:23.800 --> 00:02:25.800]  他又提醒提多
[00:02:25.800 --> 00:02:29.300]  他說你要堅守所教的道理
[00:02:29.300 --> 00:02:34.300]  其實這個正是保羅寫作的作風
[00:02:34.300 --> 00:02:36.300]  你看到保羅在迦拉太書
[00:02:36.300 --> 00:02:38.600]  講了四章的教義
[00:02:38.600 --> 00:02:40.600]  然後在第五章的一節
[00:02:40.600 --> 00:02:43.300]  他說基督釋放了我們
[00:02:43.300 --> 00:02:45.100]  叫我們得以自由
[00:02:45.100 --> 00:02:47.100]  所以要站立得穩
[00:02:47.100 --> 00:02:51.600]  不要再被奴僕的欺騙夾制
[00:02:51.600 --> 00:02:53.100]  保羅說什麼?
[00:02:53.100 --> 00:02:55.100]  你們現在明白道理
[00:02:55.100 --> 00:02:56.100]  明白教義了
[00:02:56.100 --> 00:02:58.100]  你要走得正站得正
[00:02:58.100 --> 00:03:00.100]  你要走出來
[00:03:00.100 --> 00:03:01.100]  在已不鎖書
[00:03:01.100 --> 00:03:04.600]  保羅用了三章的經文講教義
[00:03:04.600 --> 00:03:06.600]  然後在四章的一節
[00:03:06.600 --> 00:03:09.600]  他說我為主被困的勸你們
[00:03:09.600 --> 00:03:12.600]  既然蒙召行事為人
[00:03:12.600 --> 00:03:15.600]  就當與蒙召的恩相稱
[00:03:15.600 --> 00:03:16.600]  有沒有看到?
[00:03:16.600 --> 00:03:17.600]  行事為人
[00:03:17.600 --> 00:03:19.600]  你們要走出來
[00:03:19.600 --> 00:03:23.100]  你們不只是知道真理
[00:03:23.100 --> 00:03:25.100]  而在哥羅西書
[00:03:25.100 --> 00:03:28.600]  保羅用了兩章的經文講教義
[00:03:28.600 --> 00:03:31.600]  然後在三章的一節到二節
[00:03:31.600 --> 00:03:35.100]  他說所以你們若與基督一同復活
[00:03:35.100 --> 00:03:37.600]  就當求上面的事業
[00:03:37.600 --> 00:03:40.600]  不要思念地上的事
[00:03:40.600 --> 00:03:44.600]  你們現在知道了應該怎樣做就怎樣
[00:03:44.600 --> 00:03:47.100]  要活出美好的見證
[00:03:47.100 --> 00:03:49.100]  不要再想著地上的事
[00:03:49.100 --> 00:03:52.100]  你們要思念天上的事
[00:03:52.100 --> 00:03:54.100]  在肥納比書
[00:03:54.100 --> 00:03:57.100]  保羅用了一章的經文講教義
[00:03:57.100 --> 00:04:00.100]  然後在二章的一節到二節
[00:04:00.100 --> 00:04:04.100]  說所以在基督裡若有什麼勸勉
[00:04:04.100 --> 00:04:06.100]  愛心有什麼安慰
[00:04:06.100 --> 00:04:08.100]  聖靈有什麼交通
[00:04:08.100 --> 00:04:11.100]  心中有什麼慈悲憐憫
[00:04:11.100 --> 00:04:13.100]  你們就要意念相同
[00:04:13.100 --> 00:04:15.100]  愛心相同
[00:04:15.100 --> 00:04:17.100]  有一樣的心思
[00:04:17.100 --> 00:04:19.100]  有一樣的意念
[00:04:19.100 --> 00:04:22.100]  你們現在知道了這麼多的教導
[00:04:22.100 --> 00:04:23.100]  應該怎樣?
[00:04:23.100 --> 00:04:26.100]  同心合力一起來為主作供
[00:04:26.100 --> 00:04:28.100]  你們要走出來
[00:04:28.100 --> 00:04:34.100]  這個模式不單止在保羅的書信
[00:04:34.100 --> 00:04:38.100]  在其他聖經的書本都是一樣
[00:04:38.100 --> 00:04:41.100]  在約翰福音的十三章十七節
[00:04:41.100 --> 00:04:44.100]  約翰說你們既知道這事
[00:04:44.100 --> 00:04:48.100]  又怎樣說若是去行就有福了
[00:04:48.100 --> 00:04:52.100]  你們走出來就會得到神的祝福
[00:04:52.100 --> 00:04:54.100]  雅各書的一章二十二節
[00:04:54.100 --> 00:04:56.100]  我們很熟悉的經文
[00:04:56.100 --> 00:04:57.100]  雅各說
[00:04:57.100 --> 00:04:59.100]  只是你們要行道
[00:04:59.100 --> 00:05:02.100]  不是單單聽道
[00:05:02.100 --> 00:05:05.100]  自己棄控自己
[00:05:05.100 --> 00:05:07.100]  我時時都說很多基督徒
[00:05:07.100 --> 00:05:09.100]  頭大身小
[00:05:09.100 --> 00:05:11.100]  兩隻腳就小到不得了
[00:05:11.100 --> 00:05:14.100]  頭大聽了很多很多的知識教義
[00:05:14.100 --> 00:05:17.100]  但是走不出來
[00:05:17.100 --> 00:05:19.100]  雅各說
[00:05:19.100 --> 00:05:21.100]  不要做一個聽道的人
[00:05:21.100 --> 00:05:23.100]  要做一個行道的人
[00:05:23.100 --> 00:05:29.100]  所以保羅經過了十一章的經文講教義之後
[00:05:29.100 --> 00:05:33.100]  在羅馬書的十二章一至二節說
[00:05:33.100 --> 00:05:35.100]  所以弟兄們
[00:05:35.100 --> 00:05:37.100]  我以神的慈悲勸你們
[00:05:37.100 --> 00:05:41.100]  將身體獻上當作活祭
[00:05:41.100 --> 00:05:42.100]  是聖潔的
[00:05:42.100 --> 00:05:44.100]  是神所喜悅的
[00:05:44.100 --> 00:05:47.100]  你們如此侍奉乃是理所當然的
[00:05:47.100 --> 00:05:49.100]  不要效法這個世界
[00:05:49.100 --> 00:05:52.100]  只要心意根深而變化
[00:05:52.100 --> 00:05:55.100]  叫你們明白神那善良
[00:05:55.100 --> 00:05:58.100]  純全可喜悅的旨意
[00:05:58.100 --> 00:06:00.100]  有沒有看到
[00:06:00.100 --> 00:06:02.100]  要我們走出來了
[00:06:02.100 --> 00:06:05.100]  要我們去侍奉祂了
[00:06:05.100 --> 00:06:07.100]  一會兒你們就會看到
[00:06:07.100 --> 00:06:08.100]  其實在聖經裡面
[00:06:08.100 --> 00:06:13.100]  侍奉這個字和敬拜這個字是同一個字類
[00:06:13.100 --> 00:06:16.100]  所以這裡不單止是告訴我們
[00:06:16.100 --> 00:06:19.100]  最高侍奉的境界是怎樣
[00:06:19.100 --> 00:06:25.100]  甚至告訴我們最高敬拜的境界是怎樣
[00:06:25.100 --> 00:06:30.100]  就是將我們自己獻上當作活祭
[00:06:30.100 --> 00:06:35.100]  就是最高的侍奉最高的敬拜
[00:06:35.100 --> 00:06:38.100]  有很多人
[00:06:38.100 --> 00:06:42.100]  他們都尋求屬靈敬拜的方式
[00:06:42.100 --> 00:06:47.100]  他們會去參加靈恩派的聚會
[00:06:47.100 --> 00:06:49.100]  想經歷一下神
[00:06:49.100 --> 00:06:51.100]  經歷一下他們的氣氛
[00:06:51.100 --> 00:06:58.100]  又會去參加那些有神跡依字的教會的敬拜
[00:06:58.100 --> 00:07:01.100]  看到牧師一手拍在人的頭上
[00:07:01.100 --> 00:07:04.100]  整個人馬上躺在地上
[00:07:04.100 --> 00:07:08.100]  又說會依字又說會趕鬼
[00:07:08.100 --> 00:07:12.100]  一時間真的好像挺動人
[00:07:12.100 --> 00:07:15.100]  真的一時間可能令你覺得很屬靈
[00:07:15.100 --> 00:07:18.100]  但是長此以往你會發覺
[00:07:18.100 --> 00:07:20.100]  很多這些都不是真的
[00:07:20.100 --> 00:07:23.100]  很多時候你會慢慢慢慢看看
[00:07:23.100 --> 00:07:29.100]  不過如是其實最高屬靈的敬拜
[00:07:29.100 --> 00:07:34.100]  不是在神的身上你希望得到任何的經驗
[00:07:34.100 --> 00:07:35.100]  不是這樣的
[00:07:35.100 --> 00:07:37.100]  最高的敬拜是什麼
[00:07:37.100 --> 00:07:40.100]  你能夠付出多少
[00:07:40.100 --> 00:07:42.100]  不是你能夠得到多少
[00:07:42.100 --> 00:07:46.100]  這個才是真正屬靈的敬拜
[00:07:46.100 --> 00:07:49.100]  現在教會的問題是什麼
[00:07:49.100 --> 00:07:53.100]  希望在神的身上得到更多的經驗
[00:07:53.100 --> 00:07:55.100]  得到更多的東西
[00:07:55.100 --> 00:07:57.100]  得到更多的恩賜
[00:07:57.100 --> 00:08:00.100]  甚至可以是依字趕鬼
[00:08:00.100 --> 00:08:05.100]  但是問題不是在神的身上我們希望得到什麼
[00:08:05.100 --> 00:08:08.100]  而是我們怎樣付出我們所有
[00:08:08.100 --> 00:08:14.100]  這個才是真真正正屬靈的敬拜
[00:08:14.100 --> 00:08:20.100]  保羅用了十一章的經文讓我們看到
[00:08:20.100 --> 00:08:23.100]  什麼是恩信稱義的教義
[00:08:23.100 --> 00:08:24.100]  神的愛是怎樣
[00:08:24.100 --> 00:08:26.100]  神的憐憫是怎樣
[00:08:26.100 --> 00:08:28.100]  然後保羅說什麼
[00:08:28.100 --> 00:08:31.100]  他不是說你們還需要什麼
[00:08:31.100 --> 00:08:33.100]  問神拿吧
[00:08:33.100 --> 00:08:34.100]  他是不是這樣說
[00:08:34.100 --> 00:08:35.100]  不是
[00:08:35.100 --> 00:08:39.100]  他說你們現在要將自己獻上當作活祭
[00:08:39.100 --> 00:08:45.100]  有力的生命不是在乎從神的身上能夠得到什麼
[00:08:45.100 --> 00:08:47.100]  或者得到更多的東西
[00:08:47.100 --> 00:08:51.100]  而是怎樣我們能夠將我們所有獻給神
[00:08:51.100 --> 00:08:55.100]  這個才是真真正正有力的生命
[00:08:55.100 --> 00:09:00.100]  很可惜現在基督教有一個錯誤的觀點
[00:09:00.100 --> 00:09:02.100]  令人很沮喪
[00:09:02.100 --> 00:09:05.100]  就是什麼是成功的生命
[00:09:05.100 --> 00:09:08.100]  這個人就是得到神的祝福
[00:09:08.100 --> 00:09:10.100]  神祝福他有錢
[00:09:10.100 --> 00:09:12.100]  神給他有更多的東西
[00:09:12.100 --> 00:09:15.100]  這就是成功的生命
[00:09:15.100 --> 00:09:20.100]  這個也是原因為什麼現在成功神學這麼流行
[00:09:20.100 --> 00:09:24.100]  成功神學的教會這麼多人
[00:09:24.100 --> 00:09:29.100]  為什麼個個希望從神的身上得到更多的東西
[00:09:29.100 --> 00:09:30.100]  不是
[00:09:30.100 --> 00:09:33.100]  真正的敬拜真正的侍奉
[00:09:33.100 --> 00:09:35.100]  是將你所有獻出
[00:09:35.100 --> 00:09:40.100]  而不是希望在神的身上得到更多
[00:09:40.100 --> 00:09:44.100]  我們見到在約翰福音第四章
[00:09:44.100 --> 00:09:48.100]  耶穌基督告訴我們什麼是真正的敬拜
[00:09:48.100 --> 00:09:53.100]  耶穌說那真正拜父的要用心靈和誠實拜他
[00:09:53.100 --> 00:09:56.100]  因為父要這樣的人拜他
[00:09:56.100 --> 00:09:58.100]  神救贖了我們
[00:09:58.100 --> 00:10:00.100]  是要我們榮耀他
[00:10:00.100 --> 00:10:03.100]  是要我們將我們自己獻給他
[00:10:03.100 --> 00:10:07.100]  保羅在菲勒比書的三章三節
[00:10:07.100 --> 00:10:10.100]  他給基督徒的定義是什麼
[00:10:10.100 --> 00:10:13.100]  基督徒是以神的靈敬拜
[00:10:13.100 --> 00:10:15.100]  在基督耶穌裡誇口
[00:10:15.100 --> 00:10:17.100]  不靠著肉體的
[00:10:17.100 --> 00:10:19.100]  這個才是一個敬拜者
[00:10:19.100 --> 00:10:23.100]  這個才是一個真正的侍奉者
[00:10:23.100 --> 00:10:26.100]  彼得在彼得前書的二章五節
[00:10:26.100 --> 00:10:30.100]  他說你們來主的面前也就像活石
[00:10:30.100 --> 00:10:33.100]  被建造成為靈宮
[00:10:33.100 --> 00:10:35.100]  做聖傑的祭司
[00:10:35.100 --> 00:10:40.100]  藉著耶穌基督奉獻神所閱納的靈祭
[00:10:40.100 --> 00:10:43.100]  有沒有見到一個真正的敬拜者
[00:10:43.100 --> 00:10:45.100]  一個真正的侍奉者是怎樣的
[00:10:45.100 --> 00:10:48.100]  是以神的靈來敬拜
[00:10:48.100 --> 00:10:52.100]  是將自己獻上成為神閱納的靈祭
[00:10:52.100 --> 00:10:56.100]  這個才是一個真正的敬拜者
[00:10:56.100 --> 00:11:02.100]  那你說在舊約好像不是這樣的
[00:11:02.100 --> 00:11:07.100]  在舊約你就帶一隻動物去獻給神
[00:11:07.100 --> 00:11:12.100]  的確舊約的人帶著他們的羔羊班鳩
[00:11:12.100 --> 00:11:16.100]  去到聖所然後交給祭司
[00:11:16.100 --> 00:11:22.100]  祭司就宰殺了然後放在祭壇上獻給神
[00:11:22.100 --> 00:11:28.100]  但是現在這種這樣獻祭的方式已經結束了
[00:11:28.100 --> 00:11:33.100]  神不再希望人帶任何的動物來獻給他
[00:11:33.100 --> 00:11:35.100]  不是死的生畜
[00:11:35.100 --> 00:11:37.100]  神是要活祭
[00:11:37.100 --> 00:11:39.100]  不是死了的動物
[00:11:39.100 --> 00:11:41.100]  是活著的
[00:11:41.100 --> 00:11:42.100]  代表什麼
[00:11:42.100 --> 00:11:45.100]  是出自我們的內心
[00:11:45.100 --> 00:11:47.100]  是從我們的心
[00:11:47.100 --> 00:11:48.100]  是從我們的思想
[00:11:48.100 --> 00:11:51.100]  將我們的心我們的思想來獻給神
[00:11:51.100 --> 00:11:55.100]  當作活祭這個才是重要
[00:11:55.100 --> 00:11:58.100]  那你說舊約好像不是這樣的
[00:11:58.100 --> 00:12:01.100]  聖經是不是不同了
[00:12:01.100 --> 00:12:02.100]  不是的
[00:12:02.100 --> 00:12:05.100]  在舊約已經有一樣的教導
[00:12:05.100 --> 00:12:09.100]  在《述撒姆》以上的十五章二十二節
[00:12:09.100 --> 00:12:10.100]  經文講什麼
[00:12:10.100 --> 00:12:14.100]  耶和華喜悅凡濟和平安濟
[00:12:14.100 --> 00:12:17.100]  喜如喜悅人聽從他的話
[00:12:17.100 --> 00:12:23.100]  聽命聖於憲制順從聖於公羊的知由
[00:12:23.100 --> 00:12:24.100]  有沒有看到
[00:12:24.100 --> 00:12:27.100]  在舊約獻祭的目的是什麼
[00:12:27.100 --> 00:12:30.100]  不是獻一隻死了的動物給神
[00:12:30.100 --> 00:12:32.100]  你死好過我死
[00:12:32.100 --> 00:12:34.100]  我就將你獻給神
[00:12:34.100 --> 00:12:36.100]  那我自己就沒事
[00:12:36.100 --> 00:12:39.100]  不是找一隻動物來代替自己
[00:12:39.100 --> 00:12:40.100]  是什麼
[00:12:40.100 --> 00:12:45.100]  用一隻動物來代表自己服從的心
[00:12:45.100 --> 00:12:47.100]  是活著的不是死的
[00:12:47.100 --> 00:12:50.100]  在舊約已經是這樣
[00:12:50.100 --> 00:12:54.100]  大衛在詩篇的五十一篇十六至十七節
[00:12:54.100 --> 00:12:56.100]  他說你本不喜愛濟民
[00:12:56.100 --> 00:12:59.100]  若喜愛我就獻上
[00:12:59.100 --> 00:13:01.100]  凡濟你也不喜悅
[00:13:01.100 --> 00:13:04.100]  神所要的濟就是憂傷的靈
[00:13:04.100 --> 00:13:09.100]  神啊憂傷痛悔的心你必不輕看
[00:13:09.100 --> 00:13:11.100]  經文講什麼
[00:13:11.100 --> 00:13:14.100]  神不是在乎外在的憲制
[00:13:14.100 --> 00:13:17.100]  外在的憲制已經停止了
[00:13:17.100 --> 00:13:19.100]  他要的是內在
[00:13:19.100 --> 00:13:23.100]  從心從我們思想發出的活濟
[00:13:23.100 --> 00:13:25.100]  這個才是他想得到的
[00:13:25.100 --> 00:13:28.100]  他是呼籲我們要為他擺上
[00:13:28.100 --> 00:13:31.100]  呼籲我們要為他付出
[00:13:31.100 --> 00:13:33.100]  這個才是活濟
[00:13:33.100 --> 00:13:38.100]  在聖經裡面有很多屬靈的濟
[00:13:38.100 --> 00:13:41.100]  聖經告訴我們我們是君尊的濟師
[00:13:41.100 --> 00:13:42.100]  我們是濟師
[00:13:42.100 --> 00:13:45.100]  我們都要獻上屬靈的濟
[00:13:45.100 --> 00:13:47.100]  你說有什麼濟
[00:13:47.100 --> 00:13:51.100]  例如在希伯來書十三章十五節
[00:13:51.100 --> 00:13:53.100]  講到咀唇的濟
[00:13:53.100 --> 00:13:57.100]  經文說我們應當靠著耶穌上上
[00:13:57.100 --> 00:14:00.100]  以頌讚為濟獻吸神
[00:14:00.100 --> 00:14:06.100]  這就是那承認主名之人的咀唇的果子
[00:14:06.100 --> 00:14:08.100]  聖經講得很清楚
[00:14:08.100 --> 00:14:11.100]  我們要在人的面前來承認神
[00:14:11.100 --> 00:14:14.100]  這就是我們咀唇的濟
[00:14:14.100 --> 00:14:16.100]  是咀唇的果子
[00:14:16.100 --> 00:14:18.100]  還有兩個濟很相似
[00:14:18.100 --> 00:14:20.100]  一個是輕香的濟
[00:14:20.100 --> 00:14:24.100]  一個是酒濟或者是電濟
[00:14:24.100 --> 00:14:26.100]  我們先講什麼是輕香的濟
[00:14:26.100 --> 00:14:29.100]  在少爾畢所書的五章二節
[00:14:29.100 --> 00:14:31.100]  說也要憑愛心行事
[00:14:31.100 --> 00:14:33.100]  正如基督愛我們
[00:14:33.100 --> 00:14:35.100]  為我們寫了自己
[00:14:35.100 --> 00:14:40.100]  作輕香的供物和濟物獻於神
[00:14:40.100 --> 00:14:42.100]  在舊約我們知道
[00:14:42.100 --> 00:14:46.100]  是有凡濟、平安濟和素濟
[00:14:46.100 --> 00:14:48.100]  都是怎樣獻給神的
[00:14:48.100 --> 00:14:50.100]  是燒了
[00:14:50.100 --> 00:14:53.100]  一燒的時候有一股輕香的氣味
[00:14:53.100 --> 00:14:55.100]  為神所喜悅
[00:14:55.100 --> 00:14:58.100]  以畢所書的五章二節
[00:14:58.100 --> 00:15:01.100]  為耶穌基督將祂自己為我們犧牲
[00:15:01.100 --> 00:15:03.100]  將祂自己寫了命
[00:15:03.100 --> 00:15:06.100]  成為輕香的濟獻給神
[00:15:06.100 --> 00:15:09.100]  而酒濟或者電濟呢
[00:15:09.100 --> 00:15:12.100]  我剛剛才講完大胃傳
[00:15:12.100 --> 00:15:14.100]  又是被我們看到了
[00:15:14.100 --> 00:15:17.100]  舊約和新約都是一致的
[00:15:17.100 --> 00:15:21.100]  大胃將勇士拿給他的那杯水
[00:15:21.100 --> 00:15:22.100]  曉出來
[00:15:22.100 --> 00:15:26.100]  當是酒濟或者電濟獻給神
[00:15:26.100 --> 00:15:29.100]  其實在舊約獻濟的時候
[00:15:29.100 --> 00:15:31.100]  那些濟物燒得很熱
[00:15:31.100 --> 00:15:34.100]  濟師就會倒一些酒上去
[00:15:34.100 --> 00:15:37.100]  那些酒立刻蒸發
[00:15:37.100 --> 00:15:40.100]  升起又是去到神那裡
[00:15:40.100 --> 00:15:43.100]  和輕香的濟是很相似
[00:15:43.100 --> 00:15:46.100]  保羅在菲勒比書的二章十七節
[00:15:46.100 --> 00:15:50.100]  將自己獻上當作酒濟或者電濟
[00:15:50.100 --> 00:15:51.100]  而耶穌基督呢
[00:15:51.100 --> 00:15:54.100]  將自己獻上當作輕香的濟
[00:15:54.100 --> 00:15:57.100]  我們都很需要學習
[00:15:57.100 --> 00:15:59.100]  現在我講了半天
[00:15:59.100 --> 00:16:01.100]  才講到主題
[00:16:01.100 --> 00:16:03.100]  就是我們要怎樣
[00:16:03.100 --> 00:16:07.100]  才能夠將自己獻上當作活濟
[00:16:07.100 --> 00:16:10.100]  今天的大綱一共有四點
[00:16:10.100 --> 00:16:14.100]  第一點就是要將自己的靈魂獻上
[00:16:14.100 --> 00:16:18.100]  第二點就是要將自己的身體獻上
[00:16:18.100 --> 00:16:22.100]  第三點就是要將自己的思想獻上
[00:16:22.100 --> 00:16:27.100]  第四點就是要將自己的意志獻上
[00:16:27.100 --> 00:16:31.100]  我們先講將靈魂獻上
[00:16:31.100 --> 00:16:35.100]  除非我們的靈魂是屬於神
[00:16:35.100 --> 00:16:38.100]  除非我們是有重新的靈
[00:16:38.100 --> 00:16:41.100]  我們根本不能夠敬拜神
[00:16:41.100 --> 00:16:44.100]  不能夠將我們的靈獻給他
[00:16:44.100 --> 00:16:47.100]  聖經叫我們的靈做裡面的人
[00:16:47.100 --> 00:16:50.100]  我們要知道我們的靈是已經被救贖
[00:16:50.100 --> 00:16:54.100]  但我們的身體還未被救贖
[00:16:54.100 --> 00:16:56.100]  在羅馬書的八章八節說
[00:16:56.100 --> 00:17:01.100]  而且屬肉體的人不能得神的喜悅
[00:17:01.100 --> 00:17:04.100]  如果不是我們有重新的靈
[00:17:04.100 --> 00:17:06.100]  已經被救贖的靈
[00:17:06.100 --> 00:17:08.100]  或者我們有生命改變的靈
[00:17:08.100 --> 00:17:13.100]  我們根本不能夠明白神的訊息
[00:17:13.100 --> 00:17:15.100]  不能夠明白神的旨意
[00:17:15.100 --> 00:17:18.100]  除非一個人真的得救
[00:17:18.100 --> 00:17:21.100]  我們才能夠獻出我們的靈
[00:17:21.100 --> 00:17:24.100]  如果不是的話我們根本不能夠獻
[00:17:24.100 --> 00:17:27.100]  我剛才說我們有四樣東西要獻給神
[00:17:27.100 --> 00:17:30.100]  當作活祭有四樣東西
[00:17:30.100 --> 00:17:32.100]  如果我們不是真正得救的人
[00:17:32.100 --> 00:17:34.100]  我們不能夠獻我們的靈魂
[00:17:34.100 --> 00:17:36.100]  我們不能夠獻我們的身體
[00:17:36.100 --> 00:17:38.100]  不能夠獻上我們的思想
[00:17:38.100 --> 00:17:41.100]  更加不能夠獻上我們的意志
[00:17:41.100 --> 00:17:46.100]  甚至我們連神的話語都不能夠明白
[00:17:46.100 --> 00:17:49.100]  就好像哥倫多前書的二章說
[00:17:49.100 --> 00:17:53.100]  屬血氣的人不能夠明白神的事
[00:17:53.100 --> 00:17:55.100]  不能夠明白屬靈的事
[00:17:55.100 --> 00:17:59.100]  這一切對他們來說都是愚蠢的
[00:17:59.100 --> 00:18:01.100]  你說耶穌基督釘十字架
[00:18:01.100 --> 00:18:05.100]  對一個未信的人聽起來覺得愚蠢
[00:18:05.100 --> 00:18:09.100]  我自己未信的時候我也覺得是愚蠢
[00:18:09.100 --> 00:18:13.100]  所以神絕對不會叫一個未重新得救的人
[00:18:13.100 --> 00:18:17.100]  將自己的靈魂獻給他
[00:18:17.100 --> 00:18:23.100]  所以一個人要獻上自己當作活祭
[00:18:23.100 --> 00:18:27.100]  他的靈魂一定要是已經被救贖
[00:18:27.100 --> 00:18:31.100]  所以保羅在羅馬書的十二章一節說
[00:18:31.100 --> 00:18:34.100]  弟兄們我以神的慈悲勸你們
[00:18:34.100 --> 00:18:37.100]  將身體獻上當作活祭
[00:18:37.100 --> 00:18:40.100]  有沒有看到保羅叫他們做什麼?
[00:18:40.100 --> 00:18:44.100]  弟兄就是已經得救的人
[00:18:44.100 --> 00:18:46.100]  是靈裡面得救的人
[00:18:46.100 --> 00:18:49.100]  所以保羅才能夠勸他們
[00:18:49.100 --> 00:18:51.100]  如果不是的話勸不勸得到?
[00:18:51.100 --> 00:18:52.100]  勸不到
[00:18:52.100 --> 00:18:56.100]  我們不能夠將自己獻給神
[00:18:56.100 --> 00:19:00.100]  保羅說我們要回應神
[00:19:00.100 --> 00:19:04.100]  因為神首先憐憫了我們
[00:19:04.100 --> 00:19:06.100]  羅馬書的一章至十一章
[00:19:06.100 --> 00:19:09.100]  保羅說出神的憐憫
[00:19:09.100 --> 00:19:11.100]  對我們有很大的恩典
[00:19:11.100 --> 00:19:15.100]  然後在十二章叫我們將自己獻上
[00:19:15.100 --> 00:19:17.100]  是不是很過份?
[00:19:17.100 --> 00:19:19.100]  當然不是
[00:19:19.100 --> 00:19:21.100]  神給了我們這麼大的恩惠
[00:19:21.100 --> 00:19:23.100]  現在叫我們獻上自己
[00:19:23.100 --> 00:19:25.100]  是很應該的事
[00:19:25.100 --> 00:19:29.100]  那你說神給我們有什麼憐憫?
[00:19:29.100 --> 00:19:33.100]  我跟大家說羅馬書的時候說得很清楚
[00:19:33.100 --> 00:19:36.100]  羅馬書的五章十節說什麼?
[00:19:36.100 --> 00:19:38.100]  我們能夠與神和好
[00:19:38.100 --> 00:19:40.100]  透過耶穌基督
[00:19:40.100 --> 00:19:42.100]  這個是神的憐憫
[00:19:42.100 --> 00:19:45.100]  五章二十一節羅馬書說
[00:19:45.100 --> 00:19:47.100]  我們得到永生
[00:19:47.100 --> 00:19:49.100]  我們配不配得到永生?
[00:19:49.100 --> 00:19:51.100]  當然不配
[00:19:51.100 --> 00:19:53.100]  這個就是神的憐憫
[00:19:53.100 --> 00:19:55.100]  羅馬書的第六章和第七章
[00:19:55.100 --> 00:19:59.100]  說我們得到主內的自由
[00:19:59.100 --> 00:20:01.100]  在羅馬書的第八章
[00:20:01.100 --> 00:20:03.100]  說我們有兒女的名份
[00:20:03.100 --> 00:20:07.100]  而且永遠不能夠和神的愛分開
[00:20:07.100 --> 00:20:09.100]  這一切都是神的憐憫
[00:20:09.100 --> 00:20:12.100]  所以保羅現在勸我們
