
[00:00:00.000 --> 00:00:02.360]  喜大利兄姊妹 早安
[00:02:28.480 --> 00:02:31.560]  我們覺得我們現在就是要看的東西
[00:02:31.560 --> 00:02:33.400]  同時間在信仰上
[00:02:33.400 --> 00:02:35.320]  其實我們也有時候會
[00:02:35.320 --> 00:02:38.360]  聚焦在一些我們想聚焦的東西
[00:02:38.360 --> 00:02:42.160]  而忽略了其他都是很重要的事物
[00:02:42.160 --> 00:02:46.520]  即使是我們本身的眼在視線範圍之內
[00:02:46.520 --> 00:02:49.200]  其實應該要看到的東西
[00:02:49.200 --> 00:02:50.880]  可能我們也會忽略了
[00:02:50.880 --> 00:02:53.120]  所以求主今日去光照我們
[00:02:53.120 --> 00:02:57.520]  讓我們能夠看得到我們應該要看到的事
[00:02:57.520 --> 00:02:58.880]  我們一起祈禱吧
[00:02:58.880 --> 00:03:06.080]  真是主多謝你設下你寶貴的華語
[00:03:06.080 --> 00:03:07.600]  主我求你的華語
[00:03:07.600 --> 00:03:10.640]  真是今日去光照我們生命裏面
[00:03:10.640 --> 00:03:11.840]  黑暗的地方
[00:03:11.840 --> 00:03:16.800]  求你讓我們今日單單去學悟神理
[00:03:16.800 --> 00:03:18.760]  去充滿我們的生命
[00:03:18.760 --> 00:03:22.280]  主多謝你祈禱 奉主明求 阿門
[00:03:22.280 --> 00:03:26.040]  今日的經文選擇了《約翰福音》
[00:03:26.040 --> 00:03:29.000]  《約翰福音》不像其他福音書
[00:03:29.000 --> 00:03:33.000]  其他福音書可能記錄至少十幾件神蹟
[00:03:33.000 --> 00:03:37.840]  但《約翰福音》只是精選地記錄了七件神蹟
[00:03:37.840 --> 00:03:40.200]  而今日我們會看的就是其中一件
[00:03:40.200 --> 00:03:43.920]  就是醫治身內黑眼的神蹟
[00:03:43.920 --> 00:03:46.720]  由於今日的經文比較長
[00:03:46.720 --> 00:03:50.200]  由一到第四十一節整個的第九章
[00:03:50.200 --> 00:03:57.080]  所以剛才邀請主席讀的只是第三十五到第四十一節
[00:03:57.080 --> 00:04:02.560]  是整章經文的最後一個結局或結論
[00:04:02.560 --> 00:04:04.960]  剛才讀的經文如果大家有印象
[00:04:04.960 --> 00:04:06.960]  就是它提到「他」
[00:04:06.960 --> 00:04:09.000]  究竟這個「他」是誰呢?
[00:04:09.000 --> 00:04:13.720]  剛才讀的經文一開始是發生甚麼事呢?
[00:04:13.720 --> 00:04:17.840]  其實整個第九章大概可以分為三段
[00:04:17.840 --> 00:04:21.560]  第一到第十二節就是醫治的故事
[00:04:21.560 --> 00:04:24.480]  是整個罪事的起點
[00:04:24.480 --> 00:04:25.880]  當耶穌向前行
[00:04:25.880 --> 00:04:28.520]  祂在聖殿繼續走的時候
[00:04:28.520 --> 00:04:30.920]  祂見到一個失明的人
[00:04:30.920 --> 00:04:32.600]  門徒問耶穌
[00:04:32.600 --> 00:04:38.200]  這個人身內失明是他犯罪還是他的父母呢?
[00:04:38.200 --> 00:04:39.640]  耶穌回答
[00:04:39.640 --> 00:04:41.160]  不是這個人犯罪
[00:04:41.160 --> 00:04:43.520]  也不是他的父母
[00:04:43.520 --> 00:04:47.800]  而是要在他身上顯出神的作為
[00:04:47.800 --> 00:04:51.440]  於是耶穌沒有像其他神跡事件那樣
[00:04:51.440 --> 00:04:53.680]  問這個人要不要痊癒
[00:04:53.680 --> 00:04:56.640]  也沒有跟他有對話
[00:04:56.640 --> 00:05:00.960]  反而直接套唾沫在地上
[00:05:00.960 --> 00:05:05.760]  然後用唾沫和泥抹在盲人的眼睛上
[00:05:05.760 --> 00:05:09.400]  然後再叫他去西洛亞池子裡洗
[00:05:09.400 --> 00:05:12.320]  於是盲子就看見了
[00:05:12.320 --> 00:05:17.320]  這就是第一到第十二節所交代的事情
[00:05:17.320 --> 00:05:20.720]  是整個大故事的起點
[00:05:20.720 --> 00:05:27.600]  亦一切是源於耶穌醫治了這個身內黑眼的人
[00:05:27.600 --> 00:05:32.160]  第二段是第十三到三十四節
[00:05:32.160 --> 00:05:39.320]  就是交代了因為盲子去開眼的這件事
[00:05:39.320 --> 00:05:45.440]  而在整個群體和整個社區所引發的紛爭
[00:05:45.440 --> 00:05:47.880]  就是法利塞人不滿
[00:05:47.880 --> 00:05:53.160]  原來耶穌去開盒子的眼的那天是安息日
[00:05:53.160 --> 00:05:57.120]  所以觸動了法利塞人的神經
[00:05:57.120 --> 00:06:00.040]  於是他們就找這個盒子
[00:06:00.040 --> 00:06:02.520]  去問清楚發生了什麼事
[00:06:02.520 --> 00:06:05.440]  問清楚來龍去脈
[00:06:05.440 --> 00:06:09.280]  法利塞人先後兩次去找這個盒子
[00:06:09.280 --> 00:06:13.160]  而這兩次找這個盒子去傾談之間
[00:06:13.160 --> 00:06:17.240]  就是找了盒子的父母去盤問
[00:06:17.240 --> 00:06:20.400]  而這一段第十三到第三十四節
[00:06:20.400 --> 00:06:24.360]  會是我們今天最主要看的經文
[00:06:24.360 --> 00:06:28.920]  這段經文我們會看到不同的人之間的討論
[00:06:28.920 --> 00:06:32.000]  他們溝通 甚至爭吵
[00:06:32.000 --> 00:06:36.320]  讓我們透過這段經文去檢視自己的生命
[00:06:36.320 --> 00:06:39.320]  今天就好像做一個視力測試一樣
[00:06:39.320 --> 00:06:41.080]  我們去檢視一下
[00:06:41.080 --> 00:06:44.600]  自己有沒有開始看得有點模糊
[00:06:44.600 --> 00:06:46.120]  有點不清晰
[00:06:46.120 --> 00:06:49.880]  求神去光照我們生命不清晰的地方
[00:06:49.880 --> 00:06:52.040]  那些黑暗的地方
[00:06:52.040 --> 00:06:54.840]  首先不如我們一起讀這段經文
[00:06:54.840 --> 00:06:56.280]  一二三起
[00:07:06.320 --> 00:07:09.440]  你那種善作者 徒難的養家
[00:07:09.440 --> 00:07:13.080]  又有的是自罵 又有的說是不是
[00:07:13.080 --> 00:07:17.080]  就算你長大 他們的說是謊
[00:07:17.080 --> 00:07:21.120]  這幾節的經文就講到
[00:07:21.120 --> 00:07:24.520]  那些群眾平時跟這個盒子
[00:07:24.520 --> 00:07:27.320]  經常在一起 或者是他身邊的鄰舍
[00:07:27.320 --> 00:07:31.560]  就在討論究竟這個盒子是誰
[00:07:31.560 --> 00:07:34.120]  他們認不出是不是之前那個人
[00:07:34.120 --> 00:07:36.640]  他們覺得是 又好像不是
[00:07:36.640 --> 00:07:38.120]  難道那個盒子
[00:07:38.120 --> 00:07:41.080]  就是去那個池子洗完之後
[00:07:41.080 --> 00:07:43.560]  他整個樣子就改變了
[00:07:43.560 --> 00:07:47.400]  似乎其實不是一個外觀的問題
[00:07:47.400 --> 00:07:50.600]  而是他們對於盒子開眼
[00:07:50.600 --> 00:07:53.320]  這件這麼奇蹟神蹟的事
[00:07:53.320 --> 00:07:56.320]  他們很詫異 他們不太相信
[00:07:56.320 --> 00:07:59.040]  所以既然覺得沒可能發生的話
[00:07:59.040 --> 00:08:02.960]  就會想會不會其實根本就不是同一個人呢
[00:08:02.960 --> 00:08:06.480]  這樣才能解釋根本就沒有發生過這個神蹟
[00:08:06.480 --> 00:08:09.280]  不知道大家遇到一些很神奇
[00:08:09.280 --> 00:08:14.200]  或者很奇妙的事的反應會是怎樣
[00:08:14.200 --> 00:08:19.280]  我就想起自己在高小初中的時候
[00:08:19.280 --> 00:08:21.920]  其實我是有這個脊柱 即是彎症的
[00:08:21.920 --> 00:08:25.960]  我想問大家有沒有聽過這個病症
[00:08:25.960 --> 00:08:29.040]  或者聽過 或者大概知道
[00:08:29.040 --> 00:08:34.200]  簡單來說 就是我的脊柱左右彎了
[00:08:34.200 --> 00:08:35.880]  或者有少許扭曲
[00:08:35.880 --> 00:08:38.680]  總之脊柱不是很直
[00:08:38.680 --> 00:08:39.880]  簡單來說
[00:08:39.880 --> 00:08:44.800]  當時我大概每三個月都要覆診一次
[00:08:44.800 --> 00:08:48.480]  而且一次比一次更加嚴重
[00:08:48.480 --> 00:08:52.280]  我的脊柱就越來越彎
[00:08:52.280 --> 00:08:57.400]  去到一次就已經去到臨界點
[00:08:57.400 --> 00:08:59.560]  甚麼叫臨界點呢
[00:08:59.560 --> 00:09:02.800]  就是醫生說如果我再彎多一點
[00:09:02.800 --> 00:09:05.120]  度數再增加的話
[00:09:05.120 --> 00:09:07.280]  我就要去戴一個箍
[00:09:07.280 --> 00:09:10.200]  讓我可以矯正 不要再彎下去
[00:09:10.200 --> 00:09:13.080]  又或者是甚至乎要做手術
[00:09:13.080 --> 00:09:16.320]  因為做手術才可以真正矯正問題
[00:09:16.320 --> 00:09:19.960]  醫生就說下一次覆診再看看怎樣
[00:09:19.960 --> 00:09:23.600]  再看看是否真的過了那個度數
[00:09:23.600 --> 00:09:27.840]  剛好在下一次的覆診之前
[00:09:27.840 --> 00:09:29.600]  就是Alpha的時候
[00:09:29.600 --> 00:09:31.880]  即是我們今週都開始Alpha
[00:09:31.880 --> 00:09:37.440]  而那個星期剛好是講醫治的那一課
[00:09:37.440 --> 00:09:39.360]  如果大家有上過Alpha
[00:09:39.360 --> 00:09:40.720]  或者經歷過醫治那一課
[00:09:40.720 --> 00:09:43.160]  真的會去為你醫治討告
[00:09:43.160 --> 00:09:45.840]  於是我真的走到台前
[00:09:45.840 --> 00:09:48.520]  求一個醫治的討告
[00:09:48.520 --> 00:09:51.400]  到下一次覆診的時候
[00:09:51.400 --> 00:09:54.600]  醫生就幫我量度我的脊柱
[00:09:54.600 --> 00:09:58.720]  然後就發現不單止沒有惡化
[00:09:58.720 --> 00:10:00.480]  還是有進步
[00:10:00.480 --> 00:10:03.720]  我的脊柱竟然變直了
[00:10:03.720 --> 00:10:06.120]  但是我當時的第一反應
[00:10:06.120 --> 00:10:08.560]  就是想 啊?真的嗎?
[00:10:08.560 --> 00:10:10.080]  我覺得每個醫生
[00:10:10.080 --> 00:10:13.120]  因為當時量度的方法是很人手的
[00:10:13.120 --> 00:10:16.440]  每個醫生量度的方法都有點不同
[00:10:16.440 --> 00:10:18.800]  而且我又覺得
[00:10:18.800 --> 00:10:21.960]  這個醫生是這樣 又不是我上一次覆診的醫生
[00:10:21.960 --> 00:10:23.440]  每次都不同
[00:10:23.440 --> 00:10:25.680]  就會想了很多想法
[00:10:25.680 --> 00:10:29.520]  去想應該不是的 不相信
[00:10:29.520 --> 00:10:34.000]  但是我會繼續覆診
[00:10:34.000 --> 00:10:35.920]  之後那幾次覆診
[00:10:35.920 --> 00:10:40.320]  仍然都是保持在一個進步了的度數
[00:10:40.320 --> 00:10:42.720]  總之是不同的醫生去量度
[00:10:42.720 --> 00:10:46.840]  接著去到最後一次覆診的時候
[00:10:46.840 --> 00:10:50.440]  醫生都說你的病情已經穩定了
[00:10:50.440 --> 00:10:51.600]  也沒有再彎下去
[00:10:51.600 --> 00:10:55.440]  也不需要任何其他帶箍 做手術等等
[00:10:55.440 --> 00:10:57.720]  於是我才真的相信
[00:10:57.720 --> 00:11:01.600]  原來我真的被治好了
[00:11:01.600 --> 00:11:04.120]  不知道大家遇到一些很驚奇
[00:11:04.120 --> 00:11:06.800]  或者神蹟的事的時候
[00:11:06.800 --> 00:11:08.720]  你的反應是怎樣
[00:11:08.720 --> 00:11:11.000]  第一下的反應是怎樣
[00:11:11.000 --> 00:11:12.760]  我們要小心自己
[00:11:12.760 --> 00:11:14.920]  會不會經常去懷疑
[00:11:14.920 --> 00:11:18.240]  明明祈禱了 神也聽了
[00:11:18.240 --> 00:11:19.680]  發生在你面前了
[00:11:19.680 --> 00:11:21.280]  但是你也去懷疑
[00:11:21.280 --> 00:11:23.680]  究竟是不是神的工作
[00:11:23.680 --> 00:11:24.560]  我們要小心
[00:11:24.560 --> 00:11:26.760]  不要讓自己去到一個地步
[00:11:26.760 --> 00:11:30.520]  就是事情已經發生在你的眼前
[00:11:30.520 --> 00:11:32.160]  你還是懷疑
[00:11:32.160 --> 00:11:33.560]  因為我們要小心
[00:11:33.560 --> 00:11:36.640]  這是一個初期眼瞎的症狀
[00:11:36.640 --> 00:11:39.040]  我們要小心這是其中一個病徵
[00:11:39.040 --> 00:11:39.960]  我們去懷疑的時候
[00:11:39.960 --> 00:11:42.160]  其實也是一個眼瞎的病徵
[00:11:42.160 --> 00:11:46.760]  我們要不要讓這個病情繼續惡化下去
[00:11:46.760 --> 00:11:48.840]  而另一個眼瞎的病徵
[00:11:48.840 --> 00:11:51.000]  就是對人的冷漠
[00:11:51.000 --> 00:11:53.480]  今天我們看的經文裡面
[00:11:53.480 --> 00:11:56.640]  看到因為瞎子去開眼
[00:11:56.640 --> 00:11:58.600]  不單是對於他自己
[00:11:58.600 --> 00:12:01.640]  這個瞎子的生命帶來改變
[00:12:01.640 --> 00:12:05.600]  甚至是為他周遭的環境
[00:12:05.600 --> 00:12:09.080]  都帶來一些翻天覆地的改變
[00:12:09.080 --> 00:12:13.000]  可能甚至是帶來紛爭、混亂
[00:12:13.000 --> 00:12:15.600]  剛才所說這些群眾之間的
[00:12:15.600 --> 00:12:17.240]  都是一些小紛爭
[00:12:17.240 --> 00:12:19.680]  只是討論究竟是不是他
[00:12:19.680 --> 00:12:22.920]  但是接下來由第十三節開始
[00:12:22.920 --> 00:12:24.920]  就會交代一個更大的紛爭
[00:12:24.920 --> 00:12:27.720]  就是法理財人之間的不滿
[00:12:27.720 --> 00:12:30.960]  不如我們一起讀第十三到第十七節
[00:12:30.960 --> 00:12:32.320]  一二三起
[00:12:39.120 --> 00:12:42.720]  法理財人男子的大恩典是講識人
[00:12:42.720 --> 00:12:46.880]  法理財人就問他自求多福放棄你
[00:12:46.880 --> 00:12:48.600]  他對他本說
[00:12:48.600 --> 00:12:51.440]  他那來活在我的眼中
[00:12:51.440 --> 00:12:54.000]  我一世就放棄了
[00:12:54.000 --> 00:12:57.760]  於是法理財人終究的說
[00:12:57.760 --> 00:13:00.720]  這個人不是從上到下的
[00:13:00.720 --> 00:13:03.080]  因為他不受我識人
[00:13:03.080 --> 00:13:04.480]  你有的說
[00:13:04.480 --> 00:13:08.160]  一個罪人怎能談得上極的神識呢
[00:13:08.160 --> 00:13:11.520]  他們之間就產生了分裂
[00:13:11.520 --> 00:13:14.560]  於是他們又對他談一說
[00:13:14.560 --> 00:13:16.720]  他可以理你的感性
[00:13:16.720 --> 00:13:19.400]  你說他是怎樣的人呢
[00:13:19.400 --> 00:13:22.520]  他自我殲滅
[00:13:22.520 --> 00:13:25.440]  第十六節說到
[00:13:25.440 --> 00:13:28.560]  他們之間就產生了分裂
[00:13:28.560 --> 00:13:30.920]  他們的意見不同的原因
[00:13:30.920 --> 00:13:34.240]  是源於為何耶穌能夠行神蹟呢?
[00:13:34.240 --> 00:13:35.800]  到底祂是誰呢?
[00:13:35.800 --> 00:13:39.280]  矛盾是他們覺得
[00:13:39.280 --> 00:13:41.080]  耶穌無守到安息日
[00:13:41.080 --> 00:13:42.920]  所以不是從上到下
[00:13:42.920 --> 00:13:44.080]  但另一方面
[00:13:44.080 --> 00:13:46.840]  耶穌又真的行了神蹟
[00:13:46.840 --> 00:13:49.280]  難道罪人也會行神蹟嗎?
[00:13:49.280 --> 00:13:50.800]  他們想不通
[00:13:50.800 --> 00:13:53.080]  為何他們會有這個矛盾呢?
[00:13:53.080 --> 00:13:55.800]  因為他們跳不出一個框框
[00:13:55.800 --> 00:13:58.520]  耶穌真的在安息日裏
[00:13:58.520 --> 00:14:00.920]  行了醫治的工作
[00:14:00.920 --> 00:14:05.160]  但到底耶穌是否真的無守安息日呢?
[00:14:05.160 --> 00:14:08.080]  到底安息日的意義是什麼呢?
[00:14:08.080 --> 00:14:10.920]  在《馬可福音》第二章二十七節說到
[00:14:10.920 --> 00:14:13.200]  安息日是為人設立的
[00:14:13.200 --> 00:14:15.560]  人不是為安息日設立的
[00:14:15.560 --> 00:14:17.800]  對於當時的猶太人來說
[00:14:17.800 --> 00:14:19.320]  安息日是很重要的
[00:14:19.320 --> 00:14:22.280]  守安息日是十誡之一
[00:14:22.280 --> 00:14:23.840]  是摩西的律法
[00:14:23.840 --> 00:14:25.320]  同時守安息日
[00:14:25.320 --> 00:14:27.400]  對於他們的歷史上
[00:14:27.400 --> 00:14:29.560]  他們在秘魯的處境裏
[00:14:29.560 --> 00:14:32.360]  其實都是一個身份的象徵
[00:14:32.360 --> 00:14:35.440]  他們表達了他們很獨有的身份
[00:14:35.440 --> 00:14:39.640]  也是在見證神的恩惠和救贖
[00:14:39.640 --> 00:14:42.400]  所以他們很努力地守安息日
[00:14:42.400 --> 00:14:46.360]  當然安息日的重要律例是無庸置疑的
[00:14:46.360 --> 00:14:49.000]  但原來也不是不能改變的
[00:14:49.000 --> 00:14:52.320]  在猶太人的歷史上
[00:14:52.320 --> 00:14:53.640]  在兩日之間
[00:14:53.640 --> 00:14:56.960]  當猶太人起義要抵抗希臘人的時候
[00:14:56.960 --> 00:14:59.200]  他們的生命受到威脅的時候
[00:14:59.200 --> 00:15:03.200]  都可以違反安息日不能作供的規定
[00:15:03.200 --> 00:15:04.800]  他們的經典裏面
[00:15:04.800 --> 00:15:06.800]  都有提及到臨盆
[00:15:06.800 --> 00:15:08.680]  即是生孩子或是救火
[00:15:08.680 --> 00:15:11.960]  其實都不受安息日所限
[00:15:11.960 --> 00:15:15.000]  於是你可能會想
[00:15:15.000 --> 00:15:20.080]  「醫好萬人」是否與性命有關呢?
[00:15:20.080 --> 00:15:22.320]  以下的說話我都不想說出口
[00:15:22.320 --> 00:15:24.560]  不過容許我直接一點
[00:15:24.560 --> 00:15:28.080]  當我們有這個想法
[00:15:28.080 --> 00:15:30.840]  「醫好萬人」是否與性命有關
[00:15:30.840 --> 00:15:32.920]  出現在我們腦海的時候
[00:15:32.920 --> 00:15:36.080]  其實會否等同說
[00:15:36.080 --> 00:15:39.240]  「反正他都是由出世就盲」
[00:15:39.240 --> 00:15:42.520]  「多等一日都無所謂」
[00:15:42.520 --> 00:15:45.080]  原來有時候我們一些想法
[00:15:45.080 --> 00:15:49.080]  對於其他人來說是很冷血或很刻薄的
[00:15:49.080 --> 00:15:51.920]  安息日是為人所設立的
[00:15:51.920 --> 00:15:54.160]  不是規矩不重要
[00:15:54.160 --> 00:15:59.120]  而是我們是否真的明白規矩背後的意思呢?
[00:15:59.120 --> 00:16:04.840]  安息日本來就是讓人可以與神相遇
[00:16:04.840 --> 00:16:07.480]  可以很專注地去敬拜神
[00:16:07.480 --> 00:16:12.320]  甚至不單只是社會上某一些階層
[00:16:12.320 --> 00:16:14.920]  更加是勞工、瀑婢
[00:16:14.920 --> 00:16:17.840]  都可以與神相遇
[00:16:17.840 --> 00:16:19.320]  而回到今日的經文
[00:16:19.320 --> 00:16:23.000]  就是耶穌靠近這個盒子
[00:16:23.000 --> 00:16:24.240]  並且醫治他
[00:16:24.240 --> 00:16:29.600]  為的正正是讓他可以與神相遇
[00:16:29.600 --> 00:16:31.480]  之前我看到一個新聞
[00:16:31.480 --> 00:16:37.440]  有一個的士司機接載了一個手脫臼的病人
[00:16:37.440 --> 00:16:38.880]  去急症室
[00:16:38.880 --> 00:16:41.840]  其實乘客由上車的時候
[00:16:41.840 --> 00:16:44.160]  已經痛到臉青了
[00:16:44.160 --> 00:16:48.320]  所以司機希望很近急症室門口
[00:16:48.320 --> 00:16:50.720]  可以讓他下車方便一點
[00:16:50.720 --> 00:16:52.920]  讓乘客可以直接方便一點
[00:16:52.920 --> 00:16:54.600]  進入急症室
[00:16:54.600 --> 00:16:59.360]  誰知去到急症室門口的時候
[00:16:59.360 --> 00:17:02.720]  已經被保安截停了
[00:17:02.720 --> 00:17:05.400]  司機對保安說
[00:17:05.400 --> 00:17:07.680]  「我的乘客的手斷了」
[00:17:07.680 --> 00:17:11.280]  「我放下他 我下完客就走了」
[00:17:11.280 --> 00:17:15.040]  誰知保安竟然說
[00:17:15.040 --> 00:17:16.520]  「他的手斷了而已」
[00:17:16.520 --> 00:17:18.760]  「不是他的腳斷了」
[00:17:18.760 --> 00:17:21.200]  「他可以走過去的」
[00:17:21.200 --> 00:17:24.800]  但是有另一個的保安
[00:17:24.800 --> 00:17:25.840]  看到這個情況之後
[00:17:25.840 --> 00:17:27.360]  叫司機「你快一點」
[00:17:27.360 --> 00:17:30.760]  下車就完事了
[00:17:30.760 --> 00:17:33.440]  今天我們要反思的是
[00:17:33.440 --> 00:17:39.000]  我們有時候會否放大了一些規矩的形式
[00:17:39.000 --> 00:17:42.760]  甚至忘記了規矩背後的意思
[00:17:42.760 --> 00:17:46.960]  以至於我們展現不了鄰舍之間的愛
[00:17:46.960 --> 00:17:53.200]  甚至乎阻礙了人與神去相遇呢?
[00:17:53.200 --> 00:17:57.600]  接下來讓我們讀第十八到第二十三節
[00:17:57.600 --> 00:17:59.280]  一二三起
[00:18:16.960 --> 00:18:24.960]  (國語)
[00:18:46.960 --> 00:18:56.960]  (國語)
[00:18:56.960 --> 00:19:00.800]  這幾節的經文作者用「猶太人」這個字
[00:19:00.800 --> 00:19:03.320]  其實都等同「法理賽人」
[00:19:03.320 --> 00:19:07.320]  「法理賽人」他們不太滿意核子的回答
[00:19:07.320 --> 00:19:10.920]  於是他們因為剛才第十八節說到
[00:19:10.920 --> 00:19:13.560]  他們不相信它以前是生命
[00:19:13.560 --> 00:19:16.600]  於是他們就去找核子的父母
[00:19:16.600 --> 00:19:19.480]  希望聽到另一個故事
[00:19:19.480 --> 00:19:22.080]  其實我們有時候會否都是這樣呢?
[00:19:22.080 --> 00:19:25.240]  我們去問其他人的意見
[00:19:25.240 --> 00:19:28.920]  是為了去想聽一些自己想聽的東西
[00:19:28.920 --> 00:19:33.840]  譬如與好姐妹去逛街 去買衣服
[00:19:33.840 --> 00:19:37.120]  你就會問「哪件衣服比較漂亮?」
[00:19:37.120 --> 00:19:38.960]  可能你的朋友就會回答
[00:19:38.960 --> 00:19:41.720]  「藍色這件吧 藍色很適合你」
[00:19:41.720 --> 00:19:45.320]  然後你就會說「藍色很抑鬱」
[00:19:45.320 --> 00:19:48.960]  你的朋友就會說「那你買紅色吧」
[00:19:48.960 --> 00:19:53.160]  然後你就會說「是的 我也覺得紅色是好的」
[00:19:53.160 --> 00:19:56.280]  原來有時候我們去問別人意見
[00:19:56.280 --> 00:19:59.720]  或者去聽別人說話 或者去問別人的事
[00:19:59.720 --> 00:20:03.120]  其實是想從第三方的口中
[00:20:03.120 --> 00:20:05.520]  聽到自己想聽的東西
[00:20:05.520 --> 00:20:08.280]  就好像經文中的猶太人
[00:20:08.280 --> 00:20:12.080]  他們其實是帶著一個前設去問
[00:20:12.080 --> 00:20:18.960]  並不是很中立地去查探答案是甚麼
[00:20:18.960 --> 00:20:21.400]  如果我們太看重自己
[00:20:21.400 --> 00:20:25.120]  其實這也是一個眼核的病徵
[00:20:25.120 --> 00:20:29.800]  當我們去看東西完全主觀的時候
[00:20:29.800 --> 00:20:31.040]  其實我們看的東西
[00:20:31.040 --> 00:20:34.760]  都只是一些我們想看到的東西
[00:20:34.760 --> 00:20:39.040]  我們要留意我們有沒有這個眼核的徵狀
[00:20:39.040 --> 00:20:41.560]  而剛才那幾節的經文
[00:20:41.560 --> 00:20:46.400]  其實核子的父母的回應都是很奇怪的
[00:20:46.400 --> 00:20:48.120]  剛才讀的幾節裡面
[00:20:48.120 --> 00:20:52.800]  他們完全顯示出那種事不關己的冷漠
[00:20:52.800 --> 00:20:56.480]  就說「我不知道的 他是大人來的」
[00:20:56.480 --> 00:20:58.000]  「你問他吧」
[00:20:58.000 --> 00:21:00.520]  他們的情緒 或者他們的回應
[00:21:00.520 --> 00:21:04.320]  就是有一點不合情理
[00:21:04.320 --> 00:21:06.240]  我在讀神學之前
[00:21:06.240 --> 00:21:09.080]  我是一個兒科的職業治療師
