
[00:00:00.000 --> 00:00:04.800]  我們今天來繼續看《四行傳》第九章最後一個段落
[00:04:42.000 --> 00:04:49.000]  他們都能夠接受神為全世界人類所預備的救恩
[00:04:49.000 --> 00:04:51.000]  所以我們在這裡看到
[00:04:51.000 --> 00:04:56.000]  剛好講到這裡的時候配合我們十月份
[00:04:56.000 --> 00:04:58.000]  就是我們猜傳年會
[00:04:58.000 --> 00:05:01.000]  我們十月份是我們猜傳的月份
[00:05:01.000 --> 00:05:04.000]  我們看到神真的希望教會
[00:05:04.000 --> 00:05:06.000]  不單止停在本地的地區
[00:05:06.000 --> 00:05:09.000]  不單止停在次文化的地區
[00:05:09.000 --> 00:05:14.000]  更加要去到超越邊境
[00:05:14.000 --> 00:05:15.000]  超越文化
[00:05:15.000 --> 00:05:20.000]  跨越這個地域的一種福音的使命
[00:05:20.000 --> 00:05:23.000]  所以今天我們看到福音從本地到外地
[00:05:23.000 --> 00:05:26.000]  從本處直到地極
[00:05:26.000 --> 00:05:27.000]  這個是神的心意
[00:05:27.000 --> 00:05:30.000]  因為神要萬人得救
[00:05:30.000 --> 00:05:32.000]  所以我們看到在這裡剛剛好
[00:05:32.000 --> 00:05:34.000]  我們今天看到這個新的階段
[00:05:34.000 --> 00:05:36.000]  也提醒我們教會
[00:05:36.000 --> 00:05:40.000]  我們每一位大影子媒都有這個心志
[00:05:40.000 --> 00:05:44.000]  就是希望福音傳到世界各地的地方
[00:05:44.000 --> 00:05:45.000]  從我們本地開始
[00:05:45.000 --> 00:05:46.000]  從我們自己周圍的開始
[00:05:46.000 --> 00:05:52.000]  我們都掛念胸懷這個世界讓福音傳到萬邦
[00:05:52.000 --> 00:05:56.000]  其實最自然第九章下來應該是保羅
[00:05:56.000 --> 00:05:58.000]  保羅信了主
[00:05:58.000 --> 00:06:02.000]  後來我們知道他真的領受了
[00:06:02.000 --> 00:06:07.000]  向外邦人傳福音試圖的積分
[00:06:07.000 --> 00:06:09.000]  所以後來當我們看第二十二章
[00:06:09.000 --> 00:06:12.000]  將他講返他自己信主蒙恩
[00:06:12.000 --> 00:06:14.000]  被神改變他生命的記載的時候
[00:06:14.000 --> 00:06:16.000]  神已經很清楚地告訴他
[00:06:16.000 --> 00:06:21.000]  他說你將來要在君王和外邦人面前為我做見證
[00:06:21.000 --> 00:06:25.000]  所以保羅是一個很清楚領受福音使命
[00:06:25.000 --> 00:06:27.000]  向自己本族的猶太人
[00:06:27.000 --> 00:06:29.000]  因為他自己很愛猶太人
[00:06:29.000 --> 00:06:33.000]  同時間也是將福音傳到外邦的使徒
[00:06:33.000 --> 00:06:35.000]  因為這是神託付給他
[00:06:35.000 --> 00:06:40.000]  這個外邦人的使徒的身份和積分
[00:06:40.000 --> 00:06:43.000]  所以他本來是很自然的
[00:06:43.000 --> 00:06:47.000]  第九章應該就是講保羅開始去傳福音
[00:06:47.000 --> 00:06:49.000]  但是為什麼聖經又下來
[00:06:49.000 --> 00:06:57.000]  從第九章到第十一章這個轉捩的階段
[00:06:57.000 --> 00:06:59.000]  他用了彼得
[00:06:59.000 --> 00:07:02.000]  為什麼要用彼得呢
[00:07:02.000 --> 00:07:04.000]  原來一個很重要的原因就是
[00:07:04.000 --> 00:07:11.000]  因為彼得就是耶路撒冷教會最大的一個領袖
[00:07:11.000 --> 00:07:14.000]  猶太人始終有一種心態
[00:07:14.000 --> 00:07:18.000]  認為福音只是給我們猶太人
[00:07:18.000 --> 00:07:23.000]  神咎約的應許是給我們夢簡選的這些神的子民
[00:07:23.000 --> 00:07:27.000]  不會是外邦人有份的
[00:07:27.000 --> 00:07:31.000]  所以如果要這個觀念突破
[00:07:31.000 --> 00:07:33.000]  就是說今天我們認為我們傳福音
[00:07:33.000 --> 00:07:35.000]  只是給我們自己認識的人
[00:07:35.000 --> 00:07:37.000]  我們不會想到那些不認識的人
[00:07:37.000 --> 00:07:40.000]  不會想到那些遠方的人
[00:07:40.000 --> 00:07:44.000]  那麼彼得就是一個關鍵人物
[00:07:44.000 --> 00:07:47.000]  因為將這個觀念打破了
[00:07:47.000 --> 00:07:51.000]  將這個觀念帶回給耶路撒冷猶太人的教會
[00:07:51.000 --> 00:07:53.000]  讓他們知道
[00:07:53.000 --> 00:07:54.000]  讓我們今天知道
[00:07:54.000 --> 00:07:58.000]  福音是要給每一個無論種族
[00:07:58.000 --> 00:08:02.000]  無論地域不同的人都能夠有份
[00:08:02.000 --> 00:08:06.000]  所以神就不再下次用保羅
[00:08:06.000 --> 00:08:11.000]  他先透過彼得作為一個轉接的一個階段
[00:08:11.000 --> 00:08:14.000]  所以我們看到後來的確
[00:08:14.000 --> 00:08:17.000]  彼得就預備了一條道路
[00:08:17.000 --> 00:08:21.000]  以至到保羅再被差派
[00:08:21.000 --> 00:08:25.000]  特別是去到一個外邦人的教會
[00:08:25.000 --> 00:08:27.000]  安提可教會
[00:08:27.000 --> 00:08:30.000]  我們到第四章十一章十二章十三章
[00:08:30.000 --> 00:08:36.000]  我們看到保羅就是全部的記載
[00:08:36.000 --> 00:08:40.000]  就是講到保羅怎樣在那三次宣教旅程裏面
[00:08:40.000 --> 00:08:44.000]  將福音帶給這些外邦的地方
[00:08:44.000 --> 00:08:46.000]  那麼在未進到那個階段之前
[00:08:46.000 --> 00:08:49.000]  這個轉捩點
[00:08:49.000 --> 00:08:53.000]  聖經在這裏就記載了彼得三件事
[00:08:53.000 --> 00:08:55.000]  在這個彼得
[00:08:55.000 --> 00:08:59.000]  我們說他是一個福音的拓展者
[00:08:59.000 --> 00:09:01.000]  他就是透過這三個事情
[00:09:01.000 --> 00:09:05.000]  去顯出他怎樣拓展
[00:09:05.000 --> 00:09:10.000]  他怎樣從一些半猶太半外邦人開始
[00:09:10.000 --> 00:09:13.000]  然後打破了律法主義
[00:09:13.000 --> 00:09:20.000]  以至去到第九章十一章就真的去到一個
[00:09:20.000 --> 00:09:22.000]  意大利的百夫長
[00:09:22.000 --> 00:09:24.000]  那個叫做戈利留
[00:09:24.000 --> 00:09:28.000]  那個純粹是外邦人是羅馬的官
[00:09:28.000 --> 00:09:30.000]  所以在這個階段裏面
[00:09:30.000 --> 00:09:34.000]  逐漸有不同的方面去鋪路
[00:09:34.000 --> 00:09:36.000]  漸進地帶進去
[00:09:36.000 --> 00:09:42.000]  將來保羅完全成為外邦人的使命的
[00:09:42.000 --> 00:09:44.000]  一個宣導者的時候
[00:09:44.000 --> 00:09:47.000]  彼得就是這個拓展者
[00:09:47.000 --> 00:09:51.000]  讓這個階段可以順利地進展
[00:09:51.000 --> 00:09:53.000]  所以今天我們來看看
[00:09:53.000 --> 00:09:56.000]  這三件事裏面其中兩件
[00:09:56.000 --> 00:09:58.000]  下個星期我們講第三件
[00:09:58.000 --> 00:10:00.000]  我們看看這兩件事
[00:10:00.000 --> 00:10:07.000]  怎樣去體會到彼得被使用成為福音的拓展者
[00:10:07.000 --> 00:10:11.000]  焦點並不是在彼得那裏
[00:10:11.000 --> 00:10:14.000]  彼得只不過是一個媒介
[00:10:14.000 --> 00:10:16.000]  彼得只不過是一個工人
[00:10:16.000 --> 00:10:19.000]  所以今天我們都是焦點不在我們那裏
[00:10:19.000 --> 00:10:21.000]  焦點在耶穌那裏
[00:10:21.000 --> 00:10:23.000]  所以耶穌使用我們
[00:10:23.000 --> 00:10:25.000]  耶穌幫助我們
[00:10:25.000 --> 00:10:27.000]  使用祂的權能
[00:10:27.000 --> 00:10:31.000]  見證出我們所作的福音
[00:10:31.000 --> 00:10:33.000]  能夠可以傳開
[00:10:33.000 --> 00:10:38.000]  第一件事我們今天來看的是
[00:10:38.000 --> 00:10:42.000]  彼得他彰顯了耶穌醫治的能力
[00:10:42.000 --> 00:10:45.000]  這是第一個關乎一件事
[00:10:45.000 --> 00:10:49.000]  就是發生在以尼亞這個人身上
[00:10:49.000 --> 00:10:50.000]  我們讀一讀這些經文
[00:10:50.000 --> 00:10:52.000]  只有四節
[00:10:52.000 --> 00:10:55.000]  剛才我們看完三十一節
[00:10:55.000 --> 00:10:56.000]  現在我們看三十二節
[00:10:56.000 --> 00:10:58.000]  三十二到三十五節
[00:10:58.000 --> 00:11:01.000]  我們一起讀出這四節的經文
[00:11:01.000 --> 00:11:02.000]  請讀
[00:11:02.000 --> 00:11:05.000]  彼得周流四方的時候
[00:11:05.000 --> 00:11:10.000]  也到了居住女大的聖徒那裏
[00:11:10.000 --> 00:11:14.000]  遇見一個人名叫以尼亞
[00:11:14.000 --> 00:11:16.000]  得了癱瘓
[00:11:16.000 --> 00:11:20.000]  在玉紙上躺臥八年
[00:11:20.000 --> 00:11:22.000]  彼得對他說
[00:11:22.000 --> 00:11:26.000]  以尼亞 耶穌基督醫好你了
[00:11:26.000 --> 00:11:29.000]  起來 收拾你的玉紙
[00:11:29.000 --> 00:11:32.000]  他就立刻起來了
[00:11:32.000 --> 00:11:36.000]  凡住女大和沙崙的人
[00:11:36.000 --> 00:11:40.000]  都看見了他 就歸復主
[00:11:40.000 --> 00:11:42.000]  所以只有四節記載
[00:11:42.000 --> 00:11:45.000]  但是它是第一件很重要的事
[00:11:45.000 --> 00:11:47.000]  彼得周流四方
[00:11:47.000 --> 00:11:50.000]  去到那裏呢
[00:11:50.000 --> 00:11:52.000]  為何叫他周流四方呢
[00:11:52.000 --> 00:11:55.000]  我們接上去看第八章就知道了
[00:11:55.000 --> 00:12:00.000]  當時彼得和約翰去到蓋薩利亞
[00:12:00.000 --> 00:12:05.000]  看這個在薩瑪利亞區裏面
[00:12:05.000 --> 00:12:07.000]  所做的事工
[00:12:07.000 --> 00:12:09.000]  所以他就去到薩瑪利亞
[00:12:09.000 --> 00:12:11.000]  後來看見了
[00:12:11.000 --> 00:12:12.000]  兼顧了信徒
[00:12:12.000 --> 00:12:15.000]  他就回去耶路撒冷
[00:12:15.000 --> 00:12:18.000]  原來他經沿途的薩瑪利亞村莊
[00:12:18.000 --> 00:12:21.000]  一直在沿海西面的地方
[00:12:21.000 --> 00:12:23.000]  在那裏周流四方
[00:12:23.000 --> 00:12:24.000]  所以我們看到
[00:12:24.000 --> 00:12:27.000]  這裏首先是交代了那個地方
[00:12:27.000 --> 00:12:30.000]  他說到了居住哪裏
[00:12:30.000 --> 00:12:33.000]  這個地方叫做女大
[00:12:33.000 --> 00:12:34.000]  在女大那裏
[00:12:34.000 --> 00:12:36.000]  有聖徒在那裏
[00:12:36.000 --> 00:12:37.000]  為何會有聖徒呢
[00:12:37.000 --> 00:12:40.000]  相信可能有兩個原因
[00:12:40.000 --> 00:12:41.000]  第一個就是
[00:12:41.000 --> 00:12:45.000]  當時耶路撒冷教會開始的時候
[00:12:45.000 --> 00:12:48.000]  有很多人從不同的地方來
[00:12:48.000 --> 00:12:50.000]  那些人在那裏信了主之後
[00:12:50.000 --> 00:12:51.000]  就回去守完節之後
[00:12:51.000 --> 00:12:53.000]  就回去原本他們的地方
[00:12:53.000 --> 00:12:56.000]  所以有些可能就是從女大這個地方來的
[00:12:56.000 --> 00:12:57.000]  就回去那邊
[00:12:57.000 --> 00:13:01.000]  後來在那裏再繼續信靠主
[00:13:01.000 --> 00:13:04.000]  建立教會或者是家庭的教會
[00:13:04.000 --> 00:13:05.000]  第二個可能就是
[00:13:05.000 --> 00:13:09.000]  當時這個肥吏在那裏大傳福音
[00:13:09.000 --> 00:13:13.000]  後來肥吏都回去海撒利亞
[00:13:13.000 --> 00:13:15.000]  或者是蓋撒利亞那個地方
[00:13:15.000 --> 00:13:16.000]  這裏就近那個地方
[00:13:16.000 --> 00:13:20.000]  在地圖裏面我們就可以看到這個位置
[00:13:20.000 --> 00:13:25.000]  所以我們看到這裏就是女大
[00:13:25.000 --> 00:13:28.000]  耶路撒冷在這裏
[00:13:28.000 --> 00:13:31.000]  大概距離有四十多英里
[00:13:31.000 --> 00:13:34.000]  所以當時耶路撒冷教會
[00:13:34.000 --> 00:13:38.000]  去到撒瑪利亞就是肥吏的地方
[00:13:38.000 --> 00:13:42.000]  然後肥吏建立了在撒瑪利亞
[00:13:42.000 --> 00:13:44.000]  這個猶大傳帝撒瑪利亞
[00:13:44.000 --> 00:13:48.000]  然後他們就有些分散
[00:13:48.000 --> 00:13:53.000]  然後有些人可能去了女大這裏建立了教會
[00:13:53.000 --> 00:13:54.000]  所以有聖徒在那裏
[00:13:54.000 --> 00:13:57.000]  那彼得原諒完之後
[00:13:57.000 --> 00:13:59.000]  就在這個地方一帶
[00:13:59.000 --> 00:14:01.000]  這裏就是撒倫平原
[00:14:01.000 --> 00:14:03.000]  這裏就是海撒利亞
[00:14:03.000 --> 00:14:04.000]  所以後來你見到
[00:14:04.000 --> 00:14:07.000]  肥吏最終就去了海撒利亞定居
[00:14:07.000 --> 00:14:10.000]  這個如果大家記得好幾個禮拜之前
[00:14:10.000 --> 00:14:14.000]  我秀過我們的影子妹去過的照片
[00:14:14.000 --> 00:14:16.000]  就是這個海邊那裏
[00:14:16.000 --> 00:14:18.000]  所以這個我們就在海撒利亞
[00:14:18.000 --> 00:14:21.000]  後來這個肥吏就在那裏
[00:14:21.000 --> 00:14:24.000]  所以距離耶路撒教會有一段
[00:14:24.000 --> 00:14:26.000]  這個周流四方就是
[00:14:26.000 --> 00:14:30.000]  當時彼得盤旋在這裏傳道的地方
[00:14:30.000 --> 00:14:31.000]  就去到女大
[00:14:31.000 --> 00:14:35.000]  一會我們看到有約柏這個海邊的地方
[00:14:35.000 --> 00:14:38.000]  現在先說女大這個地方
[00:14:38.000 --> 00:14:40.000]  所以這個女大這個地方
[00:14:40.000 --> 00:14:41.000]  我們見到有一個人
[00:14:41.000 --> 00:14:44.000]  那個人叫什麽名字
[00:14:44.000 --> 00:14:46.000]  伊利亞
[00:14:46.000 --> 00:14:48.000]  伊利亞是什麽人
[00:14:48.000 --> 00:14:50.000]  他是一個病人
[00:14:50.000 --> 00:14:52.000]  他得了什麽病
[00:14:52.000 --> 00:14:53.000]  癱瘓病
[00:14:53.000 --> 00:14:54.000]  得了多久
[00:14:54.000 --> 00:14:56.000]  有八年之久
[00:14:56.000 --> 00:14:59.000]  就是說是一個很長的時間
[00:14:59.000 --> 00:15:00.000]  不能醫治
[00:15:00.000 --> 00:15:04.000]  所以他不是那些錢的病
[00:15:04.000 --> 00:15:06.000]  又或者病了很短
[00:15:06.000 --> 00:15:07.000]  後來痊癒
[00:15:07.000 --> 00:15:10.000]  很明顯這個病已經是根深蒂固
[00:15:10.000 --> 00:15:12.000]  也是不淺的病
[00:15:12.000 --> 00:15:13.000]  但是很奇妙
[00:15:13.000 --> 00:15:15.000]  當彼得遇見他的時候
[00:15:15.000 --> 00:15:17.000]  就醫治他
[00:15:17.000 --> 00:15:20.000]  請問彼得怎樣醫治他
[00:15:20.000 --> 00:15:23.000]  他是憑著耶穌基督的名
[00:15:23.000 --> 00:15:26.000]  所以他說耶穌基督醫好你了
[00:15:26.000 --> 00:15:30.000]  結果這個病人就立刻起來
[00:15:30.000 --> 00:15:33.000]  正常了傳言
[00:15:33.000 --> 00:15:37.000]  所以凡住在沙崙
[00:15:37.000 --> 00:15:40.000]  和裏大這個地方
[00:15:40.000 --> 00:15:42.000]  裏大和沙崙
[00:15:42.000 --> 00:15:45.000]  一帶的地方都知道這件事
[00:15:45.000 --> 00:15:46.000]  為什麽會知道呢
[00:15:46.000 --> 00:15:47.000]  因為他有八年這麽長
[00:15:47.000 --> 00:15:49.000]  這個人挺出名的
[00:15:49.000 --> 00:15:54.000]  所以後來他痊癒之後
[00:15:54.000 --> 00:15:57.000]  相信彼得仍住在裏大一段時間
[00:15:57.000 --> 00:15:59.000]  兼顧門徒
[00:15:59.000 --> 00:16:01.000]  然後消息就慢慢傳
[00:16:01.000 --> 00:16:04.000]  傳到整個沙崙和裏大的地方
[00:16:04.000 --> 00:16:06.000]  所以我們看到
[00:16:06.000 --> 00:16:09.000]  聖經就說凡住在裏大和沙崙的人
[00:16:09.000 --> 00:16:11.000]  都看見了他
[00:16:11.000 --> 00:16:12.000]  看見這個以利亞
[00:16:12.000 --> 00:16:14.000]  就歸伏了主
[00:16:14.000 --> 00:16:16.000]  所以我們看到
[00:16:16.000 --> 00:16:19.000]  這個就是當時一個背景
[00:16:19.000 --> 00:16:21.000]  讓我們知道原來
[00:16:21.000 --> 00:16:23.000]  第一
[00:16:23.000 --> 00:16:25.000]  彼得透過這件事
[00:16:25.000 --> 00:16:28.000]  彰顯耶穌基督醫治的大能
[00:16:28.000 --> 00:16:30.000]  耶穌基督的名
[00:16:30.000 --> 00:16:32.000]  他的能力被顯出來
[00:16:32.000 --> 00:16:35.000]  所以這是當時所發生的事
[00:16:35.000 --> 00:16:37.000]  那為什麽我們說
[00:16:37.000 --> 00:16:40.000]  和這個轉折點有關呢
[00:16:40.000 --> 00:16:41.000]  原來我們知道
[00:16:41.000 --> 00:16:43.000]  以利亞是一個什麽人呢
[00:16:43.000 --> 00:16:46.000]  有聖經學者研究他的背景
[00:16:46.000 --> 00:16:48.000]  因為這個以利亞
[00:16:48.000 --> 00:16:51.000]  這個名字是我們很少聽到的
[00:16:51.000 --> 00:16:54.000]  不像猶太人的名字
[00:16:54.000 --> 00:16:55.000]  事實上這個名字
[00:16:55.000 --> 00:16:58.000]  原來是一個希臘的名字
[00:16:58.000 --> 00:17:01.000]  他們是按著羅馬的傳統
[00:17:01.000 --> 00:17:03.000]  甚至他們有一些祖宗
[00:17:03.000 --> 00:17:04.000]  都是叫這個名字的
[00:17:04.000 --> 00:17:06.000]  這些羅馬人的祖宗
[00:17:06.000 --> 00:17:08.000]  所以這個名字是很出名的
[00:17:08.000 --> 00:17:09.000]  今天如果我們說
[00:17:09.000 --> 00:17:12.000]  我們改我們的兒子叫做孫中山
[00:17:12.000 --> 00:17:14.000]  是很出名的
[00:17:14.000 --> 00:17:16.000]  所以我們知道這個
[00:17:16.000 --> 00:17:18.000]  他是一個
[00:17:18.000 --> 00:17:20.000]  希臘化的一個人
[00:17:20.000 --> 00:17:22.000]  他會不會是猶太人呢
[00:17:22.000 --> 00:17:23.000]  很可能是
[00:17:23.000 --> 00:17:25.000]  所以他已經是
[00:17:25.000 --> 00:17:26.000]  可能幾代以來
[00:17:26.000 --> 00:17:28.000]  已經是希臘化
[00:17:28.000 --> 00:17:30.000]  就是我們來了美國第三第四代
[00:17:30.000 --> 00:17:32.000]  就是不太會講中文
[00:17:32.000 --> 00:17:34.000]  所以他就是講希臘話
[00:17:34.000 --> 00:17:37.000]  而且他是希臘化的人
[00:17:37.000 --> 00:17:40.000]  雖然他可能未必是完全的外邦人
[00:17:40.000 --> 00:17:42.000]  但是他已經成為了希臘化的人
[00:17:42.000 --> 00:17:44.000]  就好像我們的美國人
[00:17:44.000 --> 00:17:45.000]  ABC這樣
[00:17:45.000 --> 00:17:46.000]  雖然好像中國人
[00:17:46.000 --> 00:17:49.000]  不過已經好像美國化了
[00:17:49.000 --> 00:17:51.000]  所以這個就轉折了
[00:17:51.000 --> 00:17:56.000]  全部變成去美國本土的人 白人這樣
[00:17:56.000 --> 00:17:58.000]  經過一些ABC
[00:17:58.000 --> 00:18:00.000]  將福音再傳給
[00:18:00.000 --> 00:18:02.000]  那些講純粹英文的人
[00:18:02.000 --> 00:18:04.000]  那些半中文半英文的人
[00:18:04.000 --> 00:18:06.000]  成為一個轉捩點
[00:18:06.000 --> 00:18:08.000]  或者轉接點
[00:18:08.000 --> 00:18:09.000]  所以我們看見
[00:18:09.000 --> 00:18:11.000]  以利亞這件事
[00:18:11.000 --> 00:18:13.000]  是神的一個安排
[00:18:13.000 --> 00:18:16.000]  讓這個福音從這個
[00:18:16.000 --> 00:18:18.000]  我們看見從這個撒馬尼亞的地方
[00:18:18.000 --> 00:18:23.000]  一直向這些
[00:18:23.000 --> 00:18:27.000]  半猶太半外邦的地方一直進展
[00:18:27.000 --> 00:18:28.000]  所以我們看見
[00:18:28.000 --> 00:18:33.000]  這是一個神的能力彰顯
[00:18:33.000 --> 00:18:36.000]  以致彼得奉耶穌基督的名
[00:18:36.000 --> 00:18:39.000]  讓這些希臘化的外邦人
[00:18:39.000 --> 00:18:42.000]  他們能夠見證到
[00:18:42.000 --> 00:18:45.000]  這個福音的能力
[00:18:45.000 --> 00:18:47.000]  耶穌的真神的能力
[00:18:47.000 --> 00:18:49.000]  所以當時就說
[00:18:49.000 --> 00:18:53.000]  裏大沙崙一帶的地方
[00:18:53.000 --> 00:18:56.000]  那些人看見這個以利亞
[00:18:56.000 --> 00:18:58.000]  都歸復了主
[00:18:58.000 --> 00:19:02.000]  所以看見福音就被人接受
[00:19:02.000 --> 00:19:03.000]  順帶一提
[00:19:03.000 --> 00:19:06.000]  其實彼得和保羅有人研究
[00:19:06.000 --> 00:19:08.000]  有很多相似的地方
[00:19:08.000 --> 00:19:09.000]  我們順便看一看
[00:19:09.000 --> 00:19:12.000]  彼得和保羅在復仕裏面
[00:19:12.000 --> 00:19:13.000]  在《侍堂傳》記載
[00:19:13.000 --> 00:19:14.000]  有很多相似
[00:19:14.000 --> 00:19:16.000]  第一個相似就是兩個人
[00:19:16.000 --> 00:19:19.000]  都曾經依治過坦子
[00:19:19.000 --> 00:19:21.000]  我們知道其實彼得
[00:19:21.000 --> 00:19:23.000]  第一次在聖殿的尾門
[00:19:23.000 --> 00:19:24.000]  大家記得嗎
[00:19:24.000 --> 00:19:26.000]  在《侍堂傳》第三章
[00:19:26.000 --> 00:19:29.000]  依治過那個渠腿的人
[00:19:29.000 --> 00:19:32.000]  後來現在依治坦子
[00:19:32.000 --> 00:19:33.000]  保羅也是
[00:19:33.000 --> 00:19:36.000]  他曾經依治過這些坦子
[00:19:36.000 --> 00:19:40.000]  叫他們經歷耶穌基督的依治大能
[00:19:40.000 --> 00:19:42.000]  然後我們看見兩個人
[00:19:42.000 --> 00:19:46.000]  都曾經被捕到監獄裏面
[00:19:46.000 --> 00:19:48.000]  又奇蹟地被神拯救
[00:19:48.000 --> 00:19:50.000]  在監獄裏面被放出來
