
[00:00:00.000 --> 00:00:03.000]  我們過去我們看羅馬書第七章對不對
[00:01:41.000 --> 00:01:43.000]  他降世為人
[00:01:43.000 --> 00:01:47.000]  在世界上活了33年之後
[00:01:47.000 --> 00:01:50.000]  他到最後因為沒有罪被判死刑
[00:01:50.000 --> 00:01:52.000]  然後被釘死在十字架上
[00:01:52.000 --> 00:01:55.000]  死了以後在十字架上
[00:01:55.000 --> 00:01:58.000]  他不需要冰釘把他的腿打斷
[00:01:58.000 --> 00:02:00.000]  冰釘把他的腿打斷
[00:02:00.000 --> 00:02:01.000]  把那些犯人的腿打斷
[00:02:01.000 --> 00:02:03.000]  就是要make sure他死掉了
[00:02:03.000 --> 00:02:05.000]  但是主耶穌在這個之前
[00:02:05.000 --> 00:02:06.000]  他已經死掉
[00:02:06.000 --> 00:02:09.000]  他已經把他的靈魂交給神了
[00:02:09.000 --> 00:02:13.000]  他說你接收我的靈魂
[00:02:13.000 --> 00:02:16.000]  他死了之後被放在墳墓裡面
[00:02:16.000 --> 00:02:18.000]  三天以後從死裡復活
[00:02:18.000 --> 00:02:20.000]  被神接回天上
[00:02:20.000 --> 00:02:22.000]  他回到天上之後
[00:02:22.000 --> 00:02:27.000]  神所應許的跟他所要求的聖靈吃下來
[00:02:27.000 --> 00:02:29.000]  住在我們信主耶穌人的心裡
[00:02:29.000 --> 00:02:34.000]  讓我們和神還有跟這個律法
[00:02:34.000 --> 00:02:35.000]  有一個新的關係
[00:02:35.000 --> 00:02:37.000]  這個律法就是當年
[00:02:37.000 --> 00:02:39.000]  神界的摩西所頒布的
[00:02:39.000 --> 00:02:41.000]  當然最主要的就是十界
[00:02:41.000 --> 00:02:45.000]  那麼所頒布的律法有一個新的關係
[00:02:45.000 --> 00:02:48.000]  所以保羅他從這些事情他就發現
[00:02:48.000 --> 00:02:51.000]  他說我們不需要再掙扎了
[00:02:51.000 --> 00:02:53.000]  我們不需要再被定罪了
[00:02:53.000 --> 00:02:57.000]  因為主耶穌已經替我們擔當了這一切
[00:02:57.000 --> 00:02:58.000]  那麼他也告訴我們
[00:02:58.000 --> 00:03:00.000]  我們不再是欠肉體的債
[00:03:00.000 --> 00:03:02.000]  而活在這個世界上
[00:03:02.000 --> 00:03:04.000]  我們不再是欠律法的債
[00:03:04.000 --> 00:03:05.000]  而活在這個世界上
[00:03:05.000 --> 00:03:07.000]  因為聖靈住在我們裡面
[00:03:07.000 --> 00:03:10.000]  讓我們裡面有一個新的律
[00:03:10.000 --> 00:03:13.000]  我只要順從聖靈
[00:03:13.000 --> 00:03:15.000]  接下去他在羅馬書第八章
[00:03:15.000 --> 00:03:18.000]  從十二節開始一直到第十六節
[00:03:18.000 --> 00:03:19.000]  他就告訴我們
[00:03:19.000 --> 00:03:23.000]  他說聖靈又保證我們是神的兒女
[00:03:23.000 --> 00:03:25.000]  所以當我們從第八章
[00:03:25.000 --> 00:03:27.000]  一路看下來的話
[00:03:27.000 --> 00:03:28.000]  都是正面的
[00:03:28.000 --> 00:03:30.000]  都是幫助我們
[00:03:30.000 --> 00:03:33.000]  讓我們能夠過一個得勝的生活
[00:03:33.000 --> 00:03:36.000]  那麼我們上次看到第十七節
[00:03:36.000 --> 00:03:37.000]  我們今天再念一遍
[00:03:37.000 --> 00:03:39.000]  第十七節我們一起來念
[00:03:39.000 --> 00:03:42.000]  既是兒女便是後世
[00:03:42.000 --> 00:03:46.000]  就是神的後世和基督同作後世
[00:03:46.000 --> 00:03:48.000]  如果我們和祂一同受苦
[00:03:48.000 --> 00:03:53.000]  也必和祂一同得榮耀
[00:03:53.000 --> 00:03:56.000]  那麼保羅就告訴我們
[00:03:56.000 --> 00:03:59.000]  既然我們是和耶穌連結了
[00:03:59.000 --> 00:04:01.000]  我們與主耶穌聯合
[00:04:01.000 --> 00:04:05.000]  那麼我們與祂一同做後世
[00:04:05.000 --> 00:04:08.000]  我們一定會得榮耀
[00:04:08.000 --> 00:04:12.000]  這是保羅他很清楚地告訴我們
[00:04:12.000 --> 00:04:14.000]  但是在這裡很有意思的
[00:04:14.000 --> 00:04:16.000]  他好像加了一個insert一樣
[00:04:16.000 --> 00:04:20.000]  他就告訴我們在得榮耀之先
[00:04:20.000 --> 00:04:25.000]  我們一定要受苦才會有榮耀
[00:04:25.000 --> 00:04:27.000]  我們從彼得前書那邊我們就曉得
[00:04:27.000 --> 00:04:30.000]  基督祂是先受苦然後得榮耀
[00:04:30.000 --> 00:04:31.000]  所以弟兄姊妹
[00:04:31.000 --> 00:04:33.000]  當我們從保羅的書信
[00:04:33.000 --> 00:04:35.000]  保羅的特別是羅馬書第八章
[00:04:35.000 --> 00:04:36.000]  我們看起來的話
[00:04:36.000 --> 00:04:39.000]  suffering我們用英文講
[00:04:39.000 --> 00:04:41.000]  受苦是必須的
[00:04:41.000 --> 00:04:50.000]  而且好像是一個做主耶穌的門徒的一個記號
[00:04:50.000 --> 00:04:52.000]  記得我們在這裡
[00:04:52.000 --> 00:04:54.000]  上一次我們曾經講過
[00:04:54.000 --> 00:04:56.000]  主耶穌對馬可福音那邊
[00:04:56.000 --> 00:04:58.000]  主耶穌對跟隨他的人說
[00:04:58.000 --> 00:05:00.000]  當時有許多的人跟在他的旁邊
[00:05:00.000 --> 00:05:01.000]  對不對
[00:05:01.000 --> 00:05:03.000]  那麼主耶穌就對他們講
[00:05:03.000 --> 00:05:05.000]  他說若有人要跟隨他
[00:05:05.000 --> 00:05:07.000]  主耶穌他說若有人要跟隨我
[00:05:07.000 --> 00:05:09.000]  第一件事情是要做什麼
[00:05:09.000 --> 00:05:11.000]  捨棘對不對
[00:05:11.000 --> 00:05:13.000]  第二件事情呢
[00:05:13.000 --> 00:05:15.000]  是要背起他的十字架
[00:05:15.000 --> 00:05:17.000]  第三件事情呢
[00:05:17.000 --> 00:05:18.000]  要跟從他
[00:05:18.000 --> 00:05:20.000]  你知道這是主耶穌
[00:05:20.000 --> 00:05:21.000]  我們從這裡我們看見
[00:05:21.000 --> 00:05:24.000]  其實十字架
[00:05:24.000 --> 00:05:26.000]  背十字架或者是十字架
[00:05:26.000 --> 00:05:32.000]  是成為一個門徒的一個記號
[00:05:32.000 --> 00:05:34.000]  你知道這是現代的
[00:05:34.000 --> 00:05:36.000]  現代我們常常在
[00:05:36.000 --> 00:05:37.000]  一般來講
[00:05:37.000 --> 00:05:40.000]  我們常常在教會裡面唱一些所謂的現代詩歌
[00:05:40.000 --> 00:05:42.000]  你知道這個背起十字架
[00:05:42.000 --> 00:05:44.000]  受苦這件事情
[00:05:44.000 --> 00:05:47.000]  其實是現代的詩歌很少唱的
[00:05:47.000 --> 00:05:50.000]  我覺得這是一個很缺乏的地方
[00:05:50.000 --> 00:05:51.000]  我們中間如果有弟兄姊妹
[00:05:51.000 --> 00:05:53.000]  你很喜歡創作詩歌
[00:05:53.000 --> 00:05:55.000]  你喜歡做現代的詩歌
[00:05:55.000 --> 00:05:57.000]  多寫一些關於背十字架
[00:05:57.000 --> 00:06:01.000]  因為這是門徒的記號
[00:06:01.000 --> 00:06:05.000]  也是一個
[00:06:05.000 --> 00:06:07.000]  不是掛在
[00:06:07.000 --> 00:06:09.000]  不是我們有的時候看到一些人
[00:06:09.000 --> 00:06:10.000]  掛一個小小的十字架
[00:06:10.000 --> 00:06:11.000]  在我們的胸前
[00:06:11.000 --> 00:06:13.000]  在脖子上
[00:06:13.000 --> 00:06:15.000]  但是是真正的經歷
[00:06:15.000 --> 00:06:18.000]  基督耶穌他所受的苦
[00:06:18.000 --> 00:06:19.000]  那麼接下去
[00:06:19.000 --> 00:06:21.000]  保羅在第十八節
[00:06:21.000 --> 00:06:22.000]  我們看一下
[00:06:22.000 --> 00:06:23.000]  他又讓我們看見
[00:06:23.000 --> 00:06:25.000]  他說我想現在的苦楚
[00:06:25.000 --> 00:06:26.000]  如果比起將來
[00:06:26.000 --> 00:06:28.000]  要顯於我們的榮耀
[00:06:28.000 --> 00:06:29.000]  就不足介意了
[00:06:29.000 --> 00:06:30.000]  在這裡呢
[00:06:30.000 --> 00:06:31.000]  那麼原文呢
[00:06:31.000 --> 00:06:32.000]  保羅他的意思是
[00:06:32.000 --> 00:06:36.000]  他就是好像用一個天秤在那邊比
[00:06:36.000 --> 00:06:38.000]  用一個天秤在那邊比
[00:06:38.000 --> 00:06:40.000]  那麼等一下我們會慢慢看到這件事情
[00:06:40.000 --> 00:06:43.000]  但是保羅他就讓我們看見
[00:06:43.000 --> 00:06:46.000]  我們現在的榮耀在一邊
[00:06:46.000 --> 00:06:48.000]  現在的苦楚在一邊
[00:06:48.000 --> 00:06:50.000]  那麼將來神要顯於我們的榮耀
[00:06:50.000 --> 00:06:55.000]  在另外一邊
[00:06:55.000 --> 00:06:59.000]  這個是保羅他讓我們看見的
[00:06:59.000 --> 00:07:00.000]  他告訴我們
[00:07:00.000 --> 00:07:03.000]  我們在得榮耀之先
[00:07:03.000 --> 00:07:04.000]  一定會要受苦
[00:07:04.000 --> 00:07:05.000]  所以我們今天
[00:07:05.000 --> 00:07:06.000]  我們花一點時間來
[00:07:06.000 --> 00:07:11.000]  談談到底苦難是什麼
[00:07:11.000 --> 00:07:13.000]  我們從使徒行傳裡面看
[00:07:13.000 --> 00:07:19.000]  保羅其實保羅很明白
[00:07:19.000 --> 00:07:21.000]  一件事情是什麼事情呢
[00:07:21.000 --> 00:07:24.000]  就是只要一個人一做主的門徒
[00:07:24.000 --> 00:07:27.000]  他一定要經歷苦難
[00:07:27.000 --> 00:07:28.000]  保羅他在聖經裡面
[00:07:28.000 --> 00:07:31.000]  我們知道他在第八章的時候出現
[00:07:31.000 --> 00:07:33.000]  第七章第八章那邊開始
[00:07:33.000 --> 00:07:34.000]  我們就看到他的名
[00:07:34.000 --> 00:07:35.000]  那麼保羅呢
[00:07:35.000 --> 00:07:36.000]  剛開始的時候
[00:07:36.000 --> 00:07:38.000]  他把苦難加給門徒
[00:07:38.000 --> 00:07:40.000]  因為他到處去
[00:07:40.000 --> 00:07:42.000]  得到祭司長的許可
[00:07:42.000 --> 00:07:43.000]  然後他就到處去
[00:07:43.000 --> 00:07:45.000]  把這些基督徒搞在一堆
[00:07:45.000 --> 00:07:46.000]  然後去迫害他們
[00:07:46.000 --> 00:07:47.000]  那個時候還不叫基督徒
[00:07:47.000 --> 00:07:51.000]  那個時候就叫做跟隨主耶穌的
[00:07:51.000 --> 00:07:53.000]  拿色勒人黨派的
[00:07:53.000 --> 00:07:54.000]  這是當時他們被稱呼的
[00:07:54.000 --> 00:07:56.000]  一直到第十三章
[00:07:56.000 --> 00:07:58.000]  使徒行傳第十三章的時候
[00:07:58.000 --> 00:08:00.000]  門徒才開始被稱為基督徒
[00:08:00.000 --> 00:08:02.000]  是從安提亞那邊開始
[00:08:02.000 --> 00:08:03.000]  但是保羅呢
[00:08:03.000 --> 00:08:05.000]  他很明白
[00:08:05.000 --> 00:08:07.000]  保羅是一個非常非常聰明的人
[00:08:07.000 --> 00:08:09.000]  我覺得我每次
[00:08:09.000 --> 00:08:12.000]  慢慢越對保羅越來越欣賞
[00:08:12.000 --> 00:08:16.000]  那麼他很清楚的知道
[00:08:16.000 --> 00:08:18.000]  只要一個人決心
[00:08:18.000 --> 00:08:20.000]  要跟隨主耶穌做門徒
[00:08:20.000 --> 00:08:22.000]  他一定要受苦
[00:08:22.000 --> 00:08:23.000]  保羅看見
[00:08:23.000 --> 00:08:26.000]  他把苦難加給這些門徒
[00:08:26.000 --> 00:08:29.000]  然後後來主親自向他顯現
[00:08:29.000 --> 00:08:31.000]  然後他自己成了門徒
[00:08:31.000 --> 00:08:32.000]  他自己後來怎麼樣
[00:08:32.000 --> 00:08:33.000]  也受苦
[00:08:33.000 --> 00:08:37.000]  他所受的苦不但是
[00:08:37.000 --> 00:08:40.000]  我覺得他所受的苦是超過了
[00:08:40.000 --> 00:08:43.000]  他把那些苦加在門徒身上的
[00:08:43.000 --> 00:08:44.000]  那麼當然
[00:08:44.000 --> 00:08:46.000]  這是我們從使徒行傳裡面
[00:08:46.000 --> 00:08:47.000]  看第一世紀裡面
[00:08:47.000 --> 00:08:49.000]  但是對我們來講
[00:08:49.000 --> 00:08:51.000]  也許現在不太一樣
[00:08:51.000 --> 00:08:53.000]  不過到目前為止
[00:08:53.000 --> 00:08:54.000]  在整個地球上面
[00:08:54.000 --> 00:08:56.000]  仍然還是有基督徒
[00:08:56.000 --> 00:08:57.000]  有神的兒女
[00:08:57.000 --> 00:08:58.000]  有神的門徒
[00:08:58.000 --> 00:09:01.000]  因為跟隨主而受苦
[00:09:01.000 --> 00:09:02.000]  這就是我們所說的
[00:09:02.000 --> 00:09:05.000]  這就是我們所說的
[00:09:05.000 --> 00:09:08.000]  這就是我們所說的
[00:09:08.000 --> 00:09:11.000]  為主而受逼迫受苦難
[00:09:11.000 --> 00:09:12.000]  這個對我們來講
[00:09:12.000 --> 00:09:15.000]  現在好像比較不是那麼
[00:09:15.000 --> 00:09:17.000]  能夠容易看得見
[00:09:17.000 --> 00:09:18.000]  比較不是那麼容易看得見
[00:09:18.000 --> 00:09:19.000]  但是我們知道
[00:09:19.000 --> 00:09:22.000]  今天在世界上仍然有人
[00:09:22.000 --> 00:09:23.000]  因為這件事情
[00:09:23.000 --> 00:09:27.000]  因為跟隨主而受逼迫
[00:09:27.000 --> 00:09:30.000]  我自己在思想這個問題的時候
[00:09:30.000 --> 00:09:31.000]  我就去看了
[00:09:31.000 --> 00:09:33.000]  哥林多後書第一章
[00:09:33.000 --> 00:09:35.000]  從第三節到第七節那邊
[00:09:35.000 --> 00:09:36.000]  哥林多後書第一章
[00:09:36.000 --> 00:09:37.000]  第三節到第七節那邊
[00:09:37.000 --> 00:09:38.000]  最有名的
[00:09:38.000 --> 00:09:40.000]  就是讓我們的感覺就是說
[00:09:40.000 --> 00:09:42.000]  神當我們在各樣的患難之中的時候
[00:09:42.000 --> 00:09:45.000]  祂就把各樣的安慰來安慰我們
[00:09:45.000 --> 00:09:47.000]  所以我們可以安慰別人
[00:09:47.000 --> 00:09:49.000]  不過我自己在讀這段經文的時候
[00:09:49.000 --> 00:09:50.000]  我就想到說
[00:09:50.000 --> 00:09:52.000]  各樣的患難中
[00:09:52.000 --> 00:09:54.000]  我就開始去查這個字
[00:09:54.000 --> 00:09:57.000]  到底它在聖經裡面是怎麼用的
[00:09:57.000 --> 00:09:59.000]  我自己發現在新約聖經裡面
[00:09:59.000 --> 00:10:01.000]  特別是在新約聖經裡面
[00:10:01.000 --> 00:10:03.000]  它有六種不同的翻譯
[00:10:03.000 --> 00:10:04.000]  六種不同的用法
[00:10:04.000 --> 00:10:07.000]  第一個英文叫做Tribulation
[00:10:07.000 --> 00:10:12.000]  中文我們可以翻譯成磨難
[00:10:12.000 --> 00:10:15.000]  第二種就是麻煩
[00:10:15.000 --> 00:10:17.000]  英文就叫做Trouble
[00:10:17.000 --> 00:10:21.000]  第三個就是有困擾
[00:10:21.000 --> 00:10:24.000]  英文我們可以說它是Affliction
[00:10:24.000 --> 00:10:26.000]  第四個就是煩悶
[00:10:26.000 --> 00:10:28.000]  心裡面煩悶
[00:10:28.000 --> 00:10:30.000]  不知道什麼事情
[00:10:30.000 --> 00:10:32.000]  但是會讓我們心裡面煩悶
[00:10:32.000 --> 00:10:34.000]  英文叫做Anguish
[00:10:34.000 --> 00:10:40.000]  下面第五個就是講到迫害
[00:10:40.000 --> 00:10:41.000]  或者是受逼迫
[00:10:41.000 --> 00:10:43.000]  就是我們剛才所提到的那個字
[00:10:43.000 --> 00:10:44.000]  Persecution
[00:10:44.000 --> 00:10:47.000]  最後一個就是重擔
[00:10:47.000 --> 00:10:48.000]  就是很多的事件
[00:10:48.000 --> 00:10:50.000]  我們在這個世界上活著的時候
[00:10:50.000 --> 00:10:52.000]  有很多的事情加在我們身上
[00:10:52.000 --> 00:10:53.000]  讓我們成為
[00:10:53.000 --> 00:10:55.000]  在我們身上成為一個重擔
[00:10:55.000 --> 00:10:56.000]  成為一個Burden
[00:10:56.000 --> 00:10:58.000]  這就是這一個字它的用法
[00:10:58.000 --> 00:11:00.000]  所以當我們看了這個時候
[00:11:00.000 --> 00:11:02.000]  我們真的是會想到
[00:11:02.000 --> 00:11:03.000]  其實我們從聖經上面看
[00:11:03.000 --> 00:11:06.000]  也許我們沒有辦法像其他地方的人
[00:11:06.000 --> 00:11:08.000]  因為跟隨主而受逼迫
[00:11:08.000 --> 00:11:09.000]  甚至死掉
[00:11:09.000 --> 00:11:12.000]  甚至為了主耶穌的緣故被殺死
[00:11:12.000 --> 00:11:15.000]  但是我們在這邊可能不太一樣
[00:11:15.000 --> 00:11:16.000]  可是我們仍然
[00:11:16.000 --> 00:11:18.000]  如果從聖經上面看弟兄姊妹
[00:11:18.000 --> 00:11:21.000]  你仍然會經歷這些苦難
[00:11:21.000 --> 00:11:23.000]  那麼這些苦難有的時候
[00:11:23.000 --> 00:11:25.000]  是因為別人的罪
[00:11:25.000 --> 00:11:27.000]  別人所做的事情
[00:11:27.000 --> 00:11:29.000]  加在我們身上
[00:11:29.000 --> 00:11:32.000]  有的是我們叫做自己的罪
[00:11:32.000 --> 00:11:35.000]  所引起來的
[00:11:35.000 --> 00:11:37.000]  當然
[00:11:37.000 --> 00:11:39.000]  當我們在談這些苦難的時候
[00:11:39.000 --> 00:11:42.000]  也有的是因為自然災害
[00:11:42.000 --> 00:11:43.000]  比方講說
[00:11:43.000 --> 00:11:45.000]  我們講說有些基督徒
[00:11:45.000 --> 00:11:47.000]  那個Tsunami並不是說
[00:11:47.000 --> 00:11:50.000]  基督徒通通都滅了
[00:11:50.000 --> 00:11:52.000]  印尼就有一個教會的人
[00:11:52.000 --> 00:11:54.000]  裡面很多人通通都被水捲去了
[00:11:54.000 --> 00:11:56.000]  都不見了
[00:11:56.000 --> 00:11:58.000]  所以那麼有些災害
[00:11:58.000 --> 00:12:01.000]  有些的這個苦難
[00:12:01.000 --> 00:12:04.000]  不是因為我們的罪
[00:12:04.000 --> 00:12:06.000]  不是因為我自己的罪
[00:12:06.000 --> 00:12:08.000]  也不是因為別人的罪
[00:12:08.000 --> 00:12:10.000]  乃至這個自然界
[00:12:10.000 --> 00:12:11.000]  一些發生的事情
[00:12:11.000 --> 00:12:13.000]  加在我們身上了
[00:12:13.000 --> 00:12:16.000]  這個我們以後講到
[00:12:16.000 --> 00:12:17.000]  下面一段
[00:12:17.000 --> 00:12:19.000]  從第十九節開始
[00:12:19.000 --> 00:12:20.000]  我們在那個時候
[00:12:20.000 --> 00:12:22.000]  我們再多講
[00:12:22.000 --> 00:12:23.000]  那麼所以我們明白的
[00:12:23.000 --> 00:12:25.000]  就是在我們現在這個環境裡
[00:12:25.000 --> 00:12:27.000]  特別是我們說在美國
[00:12:27.000 --> 00:12:28.000]  那麼我們會覺得說
[00:12:28.000 --> 00:12:29.000]  我們作為基督徒
[00:12:29.000 --> 00:12:31.000]  我們可能不一定會像
[00:12:31.000 --> 00:12:32.000]  使徒時代
[00:12:32.000 --> 00:12:34.000]  或者是保羅那個時代
[00:12:34.000 --> 00:12:37.000]  因為做主的門徒而受逼迫
[00:12:37.000 --> 00:12:39.000]  當然最起碼
[00:12:39.000 --> 00:12:41.000]  現在我們還沒有看見
[00:12:41.000 --> 00:12:43.000]  還沒有到那個地步
[00:12:43.000 --> 00:12:46.000]  但是我們不知道
[00:12:46.000 --> 00:12:48.000]  我們不知道
[00:12:48.000 --> 00:12:50.000]  當然我們在這個地界上
[00:12:50.000 --> 00:12:53.000]  所以可能那個時候還沒有到
[00:12:53.000 --> 00:12:55.000]  但是有很多人
[00:12:55.000 --> 00:12:58.000]  有很多這個年紀大的一些
[00:12:58.000 --> 00:12:59.000]  一些傳道人
[00:12:59.000 --> 00:13:00.000]  他們會看見
[00:13:00.000 --> 00:13:02.000]  他們說將來有一天
[00:13:02.000 --> 00:13:04.000]  我們因為做主的門徒
[00:13:04.000 --> 00:13:06.000]  會受到逼迫的
[00:13:06.000 --> 00:13:09.000]  有的時候我們很難想像
[00:13:09.000 --> 00:13:10.000]  我們以為說在美國
[00:13:10.000 --> 00:13:12.000]  你開玩笑的
[00:13:12.000 --> 00:13:14.000]  各位姐妹
[00:13:14.000 --> 00:13:15.000]  我們要仰望神
[00:13:15.000 --> 00:13:17.000]  那麼當然除了這些之外
[00:13:17.000 --> 00:13:18.000]  我們也能夠看見
[00:13:18.000 --> 00:13:19.000]  我們所受的苦難
[00:13:19.000 --> 00:13:21.000]  也有不同的形式
[00:13:21.000 --> 00:13:23.000]  我們不講迫害
[00:13:23.000 --> 00:13:24.000]  我們就講說
[00:13:24.000 --> 00:13:26.000]  我們現在所碰到的這些苦難
[00:13:26.000 --> 00:13:28.000]  比方講說像失去了親人
[00:13:28.000 --> 00:13:29.000]  對不對
[00:13:29.000 --> 00:13:31.000]  有的時候對於失去了親人
[00:13:31.000 --> 00:13:32.000]  對我們來講
[00:13:32.000 --> 00:13:34.000]  也是一個苦難
[00:13:34.000 --> 00:13:35.000]  也是一個困境
[00:13:35.000 --> 00:13:38.000]  那麼有的時候我們失去了兒女
[00:13:38.000 --> 00:13:39.000]  咱們中國人講說
[00:13:39.000 --> 00:13:41.000]  白髮人仗黑髮人
[00:13:41.000 --> 00:13:43.000]  這是讓人最難過的一件事情
[00:13:43.000 --> 00:13:44.000]  對不對
[00:13:44.000 --> 00:13:45.000]  那麼也有
[00:13:45.000 --> 00:13:48.000]  我們因為我們的子女不聽話
[00:13:48.000 --> 00:13:50.000]  而給我們帶來的苦
[00:13:50.000 --> 00:13:53.000]  那麼有的時候有人傷害我們
[00:13:53.000 --> 00:13:55.000]  有的時候我們被人瞧不起
[00:13:55.000 --> 00:13:56.000]  比方說在工作的單位
[00:13:56.000 --> 00:13:59.000]  我們總覺得說種族歧視
[00:13:59.000 --> 00:14:03.000]  那麼還有就是生重病
[00:14:03.000 --> 00:14:06.000]  那麼我們中間有很多人有生重病
[00:14:06.000 --> 00:14:08.000]  被醫生判決是有癌症的
[00:14:08.000 --> 00:14:09.000]  那麼有很多時候
[00:14:09.000 --> 00:14:11.000]  這些弟兄姊妹他們就告訴我
[00:14:11.000 --> 00:14:16.000]  他說被判這個病的時候
[00:14:16.000 --> 00:14:19.000]  好像是被判死刑一樣
[00:14:19.000 --> 00:14:21.000]  這是一種苦難
[00:14:21.000 --> 00:14:24.000]  那麼再加上經過了這些療程
[00:14:24.000 --> 00:14:26.000]  那麼經過了這些治療的過程當中
[00:14:26.000 --> 00:14:29.000]  也是一個苦難
[00:14:29.000 --> 00:14:31.000]  那麼當然現在我們所看到的
[00:14:31.000 --> 00:14:33.000]  很多的就是戰爭
[00:14:33.000 --> 00:14:35.000]  那麼我們在中東這邊我們看到
[00:14:35.000 --> 00:14:38.000]  所以每次現在我們看見中東
[00:14:38.000 --> 00:14:41.000]  因為中東這些戰爭的事情
[00:14:41.000 --> 00:14:43.000]  我們真的是在新聞上面
[00:14:43.000 --> 00:14:47.000]  有時候看到好多好多的難民
[00:14:47.000 --> 00:14:50.000]  這是一種苦難
[00:14:50.000 --> 00:14:52.000]  有的時候我們看到那些小孩子
[00:14:52.000 --> 00:14:53.000]  我們常常會覺得
[00:14:53.000 --> 00:14:55.000]  我自己常常會覺得說
[00:14:55.000 --> 00:14:57.000]  我們真的是比他們幸福
[00:14:57.000 --> 00:14:59.000]  我們真的是比他們蒙福的
[00:14:59.000 --> 00:15:00.000]  那麼那些小孩子
[00:15:00.000 --> 00:15:01.000]  碰到的事情
[00:15:01.000 --> 00:15:03.000]  有的時候我們是沒辦法想像
[00:15:03.000 --> 00:15:08.000]  然後貧窮也會給我們帶來苦難
[00:15:08.000 --> 00:15:11.000]  那麼當然弟兄姊妹
[00:15:11.000 --> 00:15:15.000]  財富有時候也會給你帶來苦難
[00:15:15.000 --> 00:15:18.000]  那麼在我們當中也有做學生的
[00:15:18.000 --> 00:15:22.000]  我們念書也是苦
[00:15:22.000 --> 00:15:24.000]  考試也是苦
[00:15:24.000 --> 00:15:27.000]  寫論文也是苦
[00:15:27.000 --> 00:15:30.000]  然後論文寫完了還要答辯對不對
[00:15:30.000 --> 00:15:32.000]  答辯完了之後還要找工作
[00:15:32.000 --> 00:15:35.000]  找工作了之後還要換工作
[00:15:35.000 --> 00:15:39.000]  那換工作之後還要談婚嫁
[00:15:39.000 --> 00:15:42.000]  那麼然後還要生養小孩
[00:15:42.000 --> 00:15:43.000]  那我們從生計上面看
[00:15:43.000 --> 00:15:46.000]  這些都會給我們帶來苦難
[00:15:46.000 --> 00:15:48.000]  說實在話有的時候我在想
[00:15:48.000 --> 00:15:50.000]  我們常常單身的時候
[00:15:50.000 --> 00:15:52.000]  我們覺得說沒有結婚很苦啊
[00:15:52.000 --> 00:15:53.000]  是不是
[00:15:53.000 --> 00:15:55.000]  然後結了婚的人又發現
[00:15:55.000 --> 00:15:58.000]  還是滿苦的
[00:15:58.000 --> 00:16:00.000]  種種的原因
[00:16:00.000 --> 00:16:01.000]  你知道弟兄姊妹
[00:16:01.000 --> 00:16:03.000]  當你在想這些事情的時候
