
[00:00:00.000 --> 00:00:05.520]  昨晚團契裏面是一個詩歌分享週
[00:08:20.180 --> 00:08:25.180]  彼得說:我整晚下網都得不到什麼
[00:08:25.180 --> 00:08:27.180]  因著你的說話
[00:08:27.180 --> 00:08:30.180]  我就依你的說話去做
[00:08:30.180 --> 00:08:33.180]  其後結果網了很多魚
[00:08:33.180 --> 00:08:36.180]  那個魚網幾乎要裂開
[00:08:36.180 --> 00:08:40.180]  有兩隻船都被裝滿魚
[00:08:40.180 --> 00:08:45.180]  所以當時彼得和同在的人都很驚訝
[00:08:45.180 --> 00:08:51.180]  主耶穌說:西門,不需要怕
[00:08:51.180 --> 00:08:55.180]  他說:從今以後你要得人了
[00:08:55.180 --> 00:08:58.180]  就是不要怕這三個字
[00:08:58.180 --> 00:09:05.180]  在當晚似乎對我都是一個很好的安慰的心
[00:09:05.180 --> 00:09:07.180]  不要怕
[00:09:07.180 --> 00:09:10.180]  縱然發生什麼事情
[00:09:10.180 --> 00:09:12.180]  有重病
[00:09:12.180 --> 00:09:14.180]  我都不需要去害怕
[00:09:14.180 --> 00:09:17.180]  因為神和我同在
[00:09:17.180 --> 00:09:19.180]  真的很感謝神
[00:09:19.180 --> 00:09:21.180]  就是這三個字
[00:09:21.180 --> 00:09:23.180]  直到今天
[00:09:23.180 --> 00:09:26.180]  內心一直都有平安
[00:09:26.180 --> 00:09:28.180]  沒有怕
[00:09:28.180 --> 00:09:31.180]  反而有執事提醒我
[00:09:31.180 --> 00:09:34.180]  你快點說一下你的近況
[00:09:34.180 --> 00:09:36.180]  讓執事同工替你代禱
[00:09:36.180 --> 00:09:39.180]  好,因為我還沒有覆診
[00:09:39.180 --> 00:09:41.180]  所以我打算覆診
[00:09:41.180 --> 00:09:45.180]  只要知道情況我就寫
[00:09:45.180 --> 00:09:47.180]  其實很感謝執事同工
[00:09:47.180 --> 00:09:51.180]  頂姐妹的關心代禱
[00:09:51.180 --> 00:09:56.180]  因為內心當然有時都會想想
[00:09:56.180 --> 00:09:58.180]  有些慘戚
[00:09:58.180 --> 00:10:01.180]  有些擔心、憂慮
[00:10:01.180 --> 00:10:05.180]  但真的很感謝神話語的真實
[00:10:05.180 --> 00:10:06.180]  不要怕
[00:10:06.180 --> 00:10:11.180]  讓我內心有這份平安
[00:10:11.180 --> 00:10:14.180]  其實神真的有很多恩典
[00:10:14.180 --> 00:10:16.180]  分別很快
[00:10:16.180 --> 00:10:20.180]  其實我3月17號覆診
[00:10:20.180 --> 00:10:26.180]  3月18號想預約下面一個骨科醫生來看
[00:10:26.180 --> 00:10:29.180]  打算訪孫回來再看
[00:10:29.180 --> 00:10:31.180]  訪孫是3號之後
[00:10:31.180 --> 00:10:33.180]  打算預約4月1號、8號
[00:10:33.180 --> 00:10:35.180]  他星期三來
[00:10:35.180 --> 00:10:38.180]  原來他不行,要做手術
[00:10:38.180 --> 00:10:40.180]  他問我當晚行不行
[00:10:40.180 --> 00:10:42.180]  所以就看了他
[00:10:42.180 --> 00:10:46.180]  其後也要多找一個醫生
[00:10:46.180 --> 00:10:51.180]  想多拿個意見
[00:10:51.180 --> 00:10:55.180]  妹妹又介紹了一個醫生
[00:10:55.180 --> 00:10:57.180]  原來是一個基督徒醫生
[00:10:57.180 --> 00:11:00.180]  又說是顧問醫生,很好的醫生
[00:11:00.180 --> 00:11:04.180]  所以分別在3月18號、4月2號
[00:11:04.180 --> 00:11:07.180]  都看了兩個骨科醫生
[00:11:07.180 --> 00:11:09.180]  他們都有同一個意見
[00:11:09.180 --> 00:11:13.180]  建議我去做一個靜電子掃描
[00:11:13.180 --> 00:11:15.180]  其實這間醫院未有報告
[00:11:15.180 --> 00:11:17.180]  因為覆診而知道
[00:11:17.180 --> 00:11:21.180]  所以都是交託給神
[00:11:21.180 --> 00:11:26.180]  另外其實也想過需不需要做手術
[00:11:26.180 --> 00:11:28.180]  其實我也不知道
[00:11:28.180 --> 00:11:31.180]  是不是這兩個醫生可以幫忙做手術
[00:11:31.180 --> 00:11:35.180]  但竟然有另外一個姐妹介紹我
[00:11:35.180 --> 00:11:39.180]  她說我知道有一個醫生
[00:11:39.180 --> 00:11:43.180]  在做手術手指方面做得很好
[00:11:43.180 --> 00:11:45.180]  我未想到那一步
[00:11:45.180 --> 00:11:47.180]  神已經為我預備
[00:11:47.180 --> 00:11:51.180]  所以一直都很感恩
[00:11:51.180 --> 00:11:56.180]  在昨天的智慧人生365
[00:11:56.180 --> 00:11:58.180]  那個靈修小品裏面
[00:11:58.180 --> 00:12:00.180]  提到一些說話
[00:12:00.180 --> 00:12:05.180]  祂使用「祂」是神
[00:12:05.180 --> 00:12:10.180]  神使用各樣的困境來磨練我們
[00:12:10.180 --> 00:12:14.180]  使我們能夠長得更強壯
[00:12:14.180 --> 00:12:18.180]  因為在困境當中
[00:12:18.180 --> 00:12:22.180]  前進是成長的踏腳石
[00:12:22.180 --> 00:12:27.180]  神如果保護我們免受各樣的困難
[00:12:27.180 --> 00:12:31.180]  這樣祂就不會愛我們的天父
[00:12:31.180 --> 00:12:37.180]  正如愛錫兒女的父母一樣
[00:12:37.180 --> 00:12:41.180]  祂不會為兒女做所有的事情
[00:12:41.180 --> 00:12:43.180]  或者為她擔心太多的事
[00:12:43.180 --> 00:12:50.180]  讓兒女學習獨立去經歷去成長
[00:12:50.180 --> 00:12:58.180]  這個正正是神給我們一個栽培、操練
[00:12:58.180 --> 00:13:01.180]  自己都知道這次的經歷
[00:13:01.180 --> 00:13:09.180]  都是神很想讓我在信心裏學習去依靠祂
[00:13:09.180 --> 00:13:14.180]  第二方面我們讚美神的創造
[00:13:14.180 --> 00:13:18.180]  在6至12節提到
[00:13:18.180 --> 00:13:22.180]  兩者都是神自己的計劃
[00:13:22.180 --> 00:13:26.180]  第6節說:「諸天藉耶和華的命而造
[00:13:26.180 --> 00:13:31.180]  萬象藉他口中的氣而成」
[00:13:31.180 --> 00:13:36.180]  創造世界是藉著神的說話來造成
[00:13:36.180 --> 00:13:41.180]  神的說話是多麼有力、多麼強大
[00:13:41.180 --> 00:13:48.180]  顯出神的大能、神的慈愛
[00:13:48.180 --> 00:13:52.180]  當我們抬頭去望天上的星星
[00:13:52.180 --> 00:13:56.180]  其實有時真的覺得距離很遠
[00:13:56.180 --> 00:13:59.180]  但是神竟然做我們雙眼
[00:13:59.180 --> 00:14:05.180]  是可以望到星星分別有些光、有些大
[00:14:05.180 --> 00:14:12.180]  有些是小一點的
[00:14:12.180 --> 00:14:17.180]  讓我們可以欣賞神創造大自然的美
[00:14:17.180 --> 00:14:21.180]  神的創造實在很奇妙
[00:14:21.180 --> 00:14:25.180]  祂口中的氣和祂的說話相同
[00:14:25.180 --> 00:14:29.180]  就是講到神自己的靈來運行
[00:14:29.180 --> 00:14:36.180]  在人的內心裡工作
[00:14:36.180 --> 00:14:40.180]  因為氣可以譯為靈
[00:14:40.180 --> 00:14:45.180]  我想大家看看有幾幅圖片
[00:14:45.180 --> 00:14:50.180]  萬象是講到日月升神
[00:14:50.180 --> 00:14:54.180]  聚集海水好似雷
[00:14:54.180 --> 00:14:59.180]  就講到神用海水來蒸發
[00:14:59.180 --> 00:15:02.180]  變成雲霧
[00:15:02.180 --> 00:15:06.180]  然後降下成為雨水
[00:15:06.180 --> 00:15:09.180]  去供應萬物的需要
[00:15:09.180 --> 00:15:17.180]  有時我們放假休息
[00:15:17.180 --> 00:15:19.180]  或者疲倦的時候
[00:15:19.180 --> 00:15:22.180]  很喜歡出去郊外
[00:15:22.180 --> 00:15:24.180]  或者去旅行
[00:15:24.180 --> 00:15:27.180]  去欣賞神所做的萬物
[00:15:27.180 --> 00:15:31.180]  因為神的創造真是很美
[00:15:31.180 --> 00:15:35.180]  讓我們的心靈、我們的疲乏
[00:15:35.180 --> 00:15:39.180]  得著治療、得著休息
[00:15:39.180 --> 00:15:41.180]  而且看到神的創造
[00:15:41.180 --> 00:15:44.180]  真是令我們很開心快樂
[00:15:44.180 --> 00:15:50.180]  繼續還有兩張
[00:15:50.180 --> 00:15:54.180]  有時內心可能有些鬱結
[00:15:54.180 --> 00:15:56.180]  不開心
[00:15:56.180 --> 00:15:59.180]  當我們看到神自己的創造
[00:15:59.180 --> 00:16:02.180]  真是讓我們開我們的眼界
[00:16:02.180 --> 00:16:05.180]  讓我們能夠豁然開朗
[00:16:05.180 --> 00:16:07.180]  望下高山
[00:16:07.180 --> 00:16:10.180]  望下海洋、瀑布
[00:16:10.180 --> 00:16:12.180]  百花齊放
[00:16:12.180 --> 00:16:17.180]  很驚嘆造物主的奇妙作為
[00:16:17.180 --> 00:16:20.180]  讓我們真的去欣賞
[00:16:20.180 --> 00:16:23.180]  我們的主手所做的工作
[00:16:23.180 --> 00:16:26.180]  在經文的十至十二節
[00:16:26.180 --> 00:16:29.180]  是說到神以他的恩典
[00:16:29.180 --> 00:16:33.180]  去對待那些敬畏他的人
[00:16:33.180 --> 00:16:37.180]  大家可以看第十節至十二節
[00:16:37.180 --> 00:16:43.180]  提到使列國的受算歸於無有
[00:16:43.180 --> 00:16:47.180]  使眾民的思念無有功效
[00:16:47.180 --> 00:16:51.180]  耶華的酬算永遠立定
[00:16:51.180 --> 00:16:56.180]  他心中的思念萬代常存
[00:16:56.180 --> 00:16:58.180]  以耶華為神的
[00:16:58.180 --> 00:17:01.180]  那國是有福的
[00:17:01.180 --> 00:17:04.180]  他所揀選為自己產業的
[00:17:04.180 --> 00:17:07.180]  那民是有福的
[00:17:07.180 --> 00:17:11.180]  這裡是說到神的祝福的應許
[00:17:11.180 --> 00:17:15.180]  臨到順靠仰望他的人
[00:17:15.180 --> 00:17:20.180]  萬國的人的酬算
[00:17:20.180 --> 00:17:24.180]  都不及這位造物主
[00:17:24.180 --> 00:17:26.180]  與主相比
[00:17:26.180 --> 00:17:29.180]  人的計劃、酬算
[00:17:29.180 --> 00:17:32.180]  都沒有什麼果效、作為
[00:17:32.180 --> 00:17:35.180]  神會眷顧順靠他的人
[00:17:35.180 --> 00:17:39.180]  讓他們成為他永遠的產業
[00:17:39.180 --> 00:17:42.180]  他們在神的眼中捍衛寶貴
[00:17:42.180 --> 00:17:45.180]  既然成為神的兒女
[00:17:45.180 --> 00:17:48.180]  我們與世界的價值觀
[00:17:48.180 --> 00:17:52.180]  真是需要有分別
[00:17:52.180 --> 00:17:56.180]  神說我們是有君尊的祭祀
[00:17:56.180 --> 00:18:00.180]  我們願意樂意親近這位主
[00:18:00.180 --> 00:18:03.180]  將自己獻給他
[00:18:03.180 --> 00:18:09.180]  用恩賜來服侍我們的神
[00:18:09.180 --> 00:18:12.180]  將一些未認識神的人
[00:18:12.180 --> 00:18:15.180]  引薦到神的面前
[00:18:15.180 --> 00:18:18.180]  用主的眼光來行事
[00:18:18.180 --> 00:18:24.180]  以愛來作為動機生活
[00:18:24.180 --> 00:18:28.180]  但是近日有電台
[00:18:28.180 --> 00:18:31.180]  一些管理層混亂
[00:18:31.180 --> 00:18:34.180]  混淆視聽
[00:18:34.180 --> 00:18:37.180]  妨礙了收購的程序
[00:18:37.180 --> 00:18:41.180]  仍然未保證日後他的方向
[00:18:41.180 --> 00:18:45.180]  對於員工的傷害很大
[00:18:45.180 --> 00:18:48.180]  勞資的信任已經破產
[00:18:48.180 --> 00:18:51.180]  不少的員工都會憂慮
[00:18:51.180 --> 00:18:56.180]  到底繼續是否沒有薪金呢?
[00:18:56.180 --> 00:19:01.180]  這些都是在顯示管理層不當的做法
[00:19:01.180 --> 00:19:07.180]  未能顧及員工的福利
[00:19:07.180 --> 00:19:11.180]  第三方面我們去讚美神的看顧
[00:19:11.180 --> 00:19:15.180]  在經文的十三至十九節
[00:19:15.180 --> 00:19:18.180]  又說在高天之上
[00:19:18.180 --> 00:19:21.180]  察看地上一切
[00:19:21.180 --> 00:19:24.180]  祂能夠統管萬有
[00:19:24.180 --> 00:19:27.180]  萬物都在祂的眼中
[00:19:27.180 --> 00:19:31.180]  祂有安排和祂的看顧
[00:19:31.180 --> 00:19:33.180]  祂無所不知
[00:19:33.180 --> 00:19:35.180]  洞察一切
[00:19:35.180 --> 00:19:39.180]  祂留意世人的作為
[00:19:39.180 --> 00:19:41.180]  在詩篇十四篇說到
[00:19:41.180 --> 00:19:45.180]  從天上垂看世人
[00:19:45.180 --> 00:19:48.180]  這位主監察
[00:19:48.180 --> 00:19:50.180]  看到我們每一個
[00:19:50.180 --> 00:19:53.180]  知道我們的心思意念
[00:19:53.180 --> 00:19:55.180]  我們的行動
[00:19:55.180 --> 00:19:58.180]  祂都知道
[00:19:58.180 --> 00:20:02.180]  祂向祂的選民有特別的看顧
[00:20:02.180 --> 00:20:05.180]  保護和管教
[00:20:05.180 --> 00:20:09.180]  被神這樣注重、注意的人
[00:20:09.180 --> 00:20:12.180]  我們真的很有福氣
[00:20:12.180 --> 00:20:16.180]  但是那些得罪神、犯罪的人
[00:20:16.180 --> 00:20:20.180]  有一天神要審判他們
[00:20:20.180 --> 00:20:23.180]  在十六、十七節提到
[00:20:23.180 --> 00:20:26.180]  君王不能因兵多得勝
[00:20:26.180 --> 00:20:31.180]  勇士不能因力大得救
[00:20:31.180 --> 00:20:35.180]  靠馬得救是枉然的
[00:20:35.180 --> 00:20:39.180]  馬也不能因力大救人
[00:20:39.180 --> 00:20:43.180]  當基澱率領以色列的軍隊
[00:20:43.180 --> 00:20:48.180]  來對抗米顛人的時候
[00:20:48.180 --> 00:20:51.180]  對他們說:這裡太多人了
[00:20:51.180 --> 00:20:54.180]  不需要那麼多人
[00:20:54.180 --> 00:20:59.180]  我不能將米顛人交在他們的手中
[00:20:59.180 --> 00:21:01.180]  原來當時
[00:21:01.180 --> 00:21:06.180]  基澱和他們一起有三萬二千人
[00:21:06.180 --> 00:21:10.180]  祂減了二萬二千人
[00:21:10.180 --> 00:21:12.180]  剩下一萬人
[00:21:12.180 --> 00:21:17.180]  主耶穌說:神說:仍然是太多人
[00:21:17.180 --> 00:21:21.180]  最後留下三百人
[00:21:21.180 --> 00:21:23.180]  有主的同在
[00:21:23.180 --> 00:21:25.180]  有主的帶領
[00:21:25.180 --> 00:21:29.180]  他們就可以得勝米顛人
[00:21:29.180 --> 00:21:31.180]  人一切的籌劃
[00:21:31.180 --> 00:21:35.180]  都在神的掌管之中
[00:21:35.180 --> 00:21:39.180]  這樣滿有能力和恩典的神
[00:21:39.180 --> 00:21:45.180]  是否很值得我們去讚美祂呢?
[00:21:45.180 --> 00:21:47.180]  在十八、十九節
[00:21:47.180 --> 00:21:52.180]  經文說:神的眼目看顧敬畏祂的人
[00:21:52.180 --> 00:21:55.180]  和仰望祂慈愛的人
[00:21:55.180 --> 00:21:59.180]  要救他們的命脫離死亡
[00:21:59.180 --> 00:22:04.180]  並使他們在饑荒中存活
[00:22:04.180 --> 00:22:07.180]  神的慈愛遍及大地
[00:22:07.180 --> 00:22:13.180]  祂透過祂的兒女去彰顯祂的美善大能
[00:22:13.180 --> 00:22:17.180]  最近有機會看一齣電影
[00:22:17.180 --> 00:22:19.180]  可能很多人都看過
[00:22:19.180 --> 00:22:21.180]  如果你沒看過
[00:22:21.180 --> 00:22:23.180]  我都鼓勵你去看
[00:22:23.180 --> 00:22:27.180]  這齣電影非常感動
[00:22:27.180 --> 00:22:32.180]  是講到新界一間小學
[00:22:32.180 --> 00:22:35.180]  剩下五個窮學生
[00:22:35.180 --> 00:22:37.180]  幾個月之後
[00:22:37.180 --> 00:22:41.180]  如果學生的人數不再加增
[00:22:41.180 --> 00:22:43.180]  就要結束
[00:22:43.180 --> 00:22:46.180]  很多人都不看好這間學校
[00:22:46.180 --> 00:22:49.180]  甚至想它快點結束
[00:22:49.180 --> 00:22:51.180]  可以用這塊地
[00:22:51.180 --> 00:22:54.180]  靈作用途
[00:22:54.180 --> 00:22:58.180]  讓他們可以從中取利
[00:22:58.180 --> 00:23:01.180]  神使用一個有理想
[00:23:01.180 --> 00:23:04.180]  有愛心的聖女校長
[00:23:04.180 --> 00:23:07.180]  事實上她本身也是女的
[00:23:07.180 --> 00:23:11.180]  竟然用低薪四千五百元
[00:23:11.180 --> 00:23:16.180]  去做這幾位學生的校長老師
[00:23:16.180 --> 00:23:22.180]  包括一些清潔的工作
[00:23:22.180 --> 00:23:24.180]  經過幾個月的努力
[00:23:24.180 --> 00:23:30.180]  這位老師個別來關心每一個學生
[00:23:30.180 --> 00:23:33.180]  探訪他們的家庭
[00:23:33.180 --> 00:23:38.180]  看到這些學生原本是畏縮恐懼
[00:23:38.180 --> 00:23:42.180]  慢慢他們更加有自信
[00:23:42.180 --> 00:23:47.180]  可以發揮他們的潛質
[00:23:47.180 --> 00:23:52.180]  這位校長很愛這些學生
[00:23:52.180 --> 00:23:54.180]  甚至他們的家庭
[00:23:54.180 --> 00:23:59.180]  讓這五個家庭都很開心
[00:23:59.180 --> 00:24:03.180]  改變了他們的生命
[00:24:03.180 --> 00:24:08.180]  最後這間學校不需要結束
[00:24:08.180 --> 00:24:14.180]  吸引了其他的學生來就讀
[00:24:14.180 --> 00:24:20.180]  我們看到神使用這位校長
[00:24:20.180 --> 00:24:26.180]  因為原來她也是一位跟隨主的信徒
[00:24:26.180 --> 00:24:33.180]  她見證了主的美善、慈愛、對人的憐憫
[00:24:33.180 --> 00:24:36.180]  在二十節到二十二節是一個結束
[00:24:36.180 --> 00:24:39.180]  詩人向神的表白
[00:24:39.180 --> 00:24:43.180]  神是我們的幫助和保護
[00:24:43.180 --> 00:24:48.180]  倚靠祂的就會享受神而來的喜樂
[00:24:48.180 --> 00:24:52.180]  深信神會向我們施慈愛
[00:24:52.180 --> 00:24:56.180]  詩人去呼籲敬畏神的人
[00:24:56.180 --> 00:24:59.180]  多多去讚美耶和華
[00:24:59.180 --> 00:25:01.180]  祂是自有永有
[00:25:01.180 --> 00:25:07.180]  讓我們讚美神的信實、祂的說話
[00:25:07.180 --> 00:25:11.180]  祂是很真實、很有力的
[00:25:11.180 --> 00:25:12.180]  神的話語
[00:25:12.180 --> 00:25:17.180]  神本身是偉大的創造主
[00:25:17.180 --> 00:25:21.180]  讚美祂的看顧、祂的慈愛
[00:25:21.180 --> 00:25:24.180]  我們靠著這位真神
[00:25:24.180 --> 00:25:28.180]  可以歡喜快樂來生活
[00:25:28.180 --> 00:25:31.180]  我們一起禱告
