
[00:00:00.000 --> 00:00:02.000]  今日仍是新年頭
[00:04:23.600 --> 00:04:25.600]  在這段經文記載
[00:04:25.600 --> 00:04:30.600]  當然這個主角就是關乎利未的改變
[00:04:30.600 --> 00:04:33.600]  利未從一個舊人變成一個新人
[00:04:33.600 --> 00:04:35.600]  所以我們第一方面看到
[00:04:35.600 --> 00:04:38.600]  新人的新方向
[00:04:38.600 --> 00:04:40.600]  這裡第十二節
[00:04:40.600 --> 00:04:42.600]  第十三節開始我們看到
[00:04:42.600 --> 00:04:46.600]  耶穌來到海邊眾人就去了他那裡
[00:04:46.600 --> 00:04:50.600]  留意是因為耶穌教訓他們
[00:04:50.600 --> 00:04:52.600]  所以耶穌將天國道理
[00:04:52.600 --> 00:04:53.600]  將福音
[00:04:53.600 --> 00:04:54.600]  悔改的道
[00:04:54.600 --> 00:04:58.600]  和神的救恩的道理
[00:04:58.600 --> 00:05:01.600]  講解教導
[00:05:01.600 --> 00:05:02.600]  耶穌經過的時候
[00:05:02.600 --> 00:05:05.600]  看見阿肋肥的兒子利未坐在水關上
[00:05:05.600 --> 00:05:08.600]  就對他說:你跟從何來?
[00:05:08.600 --> 00:05:11.600]  這裡就看到利未的反應
[00:05:11.600 --> 00:05:14.600]  他就起來跟從了耶穌
[00:05:14.600 --> 00:05:15.600]  然後還不止
[00:05:15.600 --> 00:05:18.600]  我們看到下面
[00:05:18.600 --> 00:05:22.600]  當然多數是利未邀請耶穌到他的家裡
[00:05:22.600 --> 00:05:24.600]  和他一同坐寂
[00:05:24.600 --> 00:05:27.600]  當時有很多瑞利和利未一樣的人
[00:05:27.600 --> 00:05:30.600]  和這些罪人與耶穌並門徒
[00:05:30.600 --> 00:05:32.600]  一同坐寂
[00:05:32.600 --> 00:05:34.600]  這裡講到當時有很多人
[00:05:34.600 --> 00:05:36.600]  他們同樣的
[00:05:36.600 --> 00:05:40.600]  他們也跟從跟隨耶穌
[00:05:40.600 --> 00:05:43.600]  利未這個人
[00:05:43.600 --> 00:05:47.600]  其實就是新約馬太福音的作者
[00:05:47.600 --> 00:05:51.600]  利未是希伯來的名字
[00:05:51.600 --> 00:05:54.600]  而馬太就是當時希臘的名字
[00:05:54.600 --> 00:05:56.600]  同時是一個人
[00:05:56.600 --> 00:05:58.600]  馬太或者利未
[00:05:58.600 --> 00:06:00.600]  他們的職業是甚麼?
[00:06:00.600 --> 00:06:01.600]  瑞利
[00:06:01.600 --> 00:06:02.600]  瑞利是做甚麼的?
[00:06:02.600 --> 00:06:03.600]  收稅
[00:06:03.600 --> 00:06:05.600]  幫誰收呢?
[00:06:05.600 --> 00:06:07.600]  幫羅馬政府收
[00:06:07.600 --> 00:06:08.600]  向誰收?
[00:06:08.600 --> 00:06:09.600]  向猶太人收
[00:06:09.600 --> 00:06:10.600]  向猶太人收
[00:06:10.600 --> 00:06:12.600]  你們的聖經很熟悉
[00:06:12.600 --> 00:06:15.600]  果然上了很多主的學
[00:06:15.600 --> 00:06:17.600]  非常好
[00:06:17.600 --> 00:06:18.600]  當時我們知道
[00:06:18.600 --> 00:06:21.600]  這些羅馬管轄的猶太區
[00:06:21.600 --> 00:06:23.600]  他們找自己的猶太人
[00:06:23.600 --> 00:06:25.600]  向自己的同胞收稅
[00:06:25.600 --> 00:06:27.600]  當然這個代表著
[00:06:27.600 --> 00:06:33.600]  有種欺壓自己同胞的感覺
[00:06:33.600 --> 00:06:37.600]  因為當時這些是賺錢投回來的職位
[00:06:37.600 --> 00:06:39.600]  有甚麼好處呢?
[00:06:39.600 --> 00:06:40.600]  就是他們收稅的時候
[00:06:40.600 --> 00:06:42.600]  可以收多一點
[00:06:42.600 --> 00:06:43.600]  收少一點
[00:06:43.600 --> 00:06:47.600]  以及用羅馬政府的條例
[00:06:47.600 --> 00:06:50.600]  向同胞施壓力
[00:06:50.600 --> 00:06:53.600]  所以當中一定有好處
[00:06:53.600 --> 00:06:57.600]  就是在利益上得益
[00:06:57.600 --> 00:07:00.600]  但是良心上卻是難過的
[00:07:00.600 --> 00:07:02.600]  因為好像賣國賊那樣
[00:07:02.600 --> 00:07:06.600]  幫助羅馬政府收自己同胞的稅
[00:07:06.600 --> 00:07:08.600]  有少許欺壓他們
[00:07:08.600 --> 00:07:13.600]  也有少許像站在別人那邊
[00:07:13.600 --> 00:07:15.600]  來對付自己人那樣
[00:07:15.600 --> 00:07:18.600]  所以這種心態
[00:07:18.600 --> 00:07:22.600]  其實如果良心比較清潔
[00:07:22.600 --> 00:07:25.600]  就感覺到好像很不安樂
[00:07:25.600 --> 00:07:26.600]  沒有良心的那些
[00:07:26.600 --> 00:07:28.600]  為錢而活的那些
[00:07:28.600 --> 00:07:31.600]  就覺得管你那麼多
[00:07:31.600 --> 00:07:34.600]  所以當一個人被這些錢
[00:07:34.600 --> 00:07:39.600]  被這些所謂錯誤的道德觀念蒙蔽的時候
[00:07:39.600 --> 00:07:42.600]  他良心就好像有點被埋沒
[00:07:42.600 --> 00:07:44.600]  沒有那麼清醒
[00:07:44.600 --> 00:07:47.600]  但是心底裏可能仍然久不久
[00:07:47.600 --> 00:07:49.600]  聽到某些人的怨聲
[00:07:49.600 --> 00:07:52.600]  發出來對自己的控訴
[00:07:52.600 --> 00:07:55.600]  這班走狗賣國賊
[00:07:55.600 --> 00:08:01.600]  向我們這些同胞為自己的利益施壓
[00:08:01.600 --> 00:08:05.600]  所以其實有了錢 有了勢 有了權
[00:08:05.600 --> 00:08:08.600]  但是內心卻是空虛的
[00:08:08.600 --> 00:08:10.600]  內心卻不是真正的
[00:08:10.600 --> 00:08:12.600]  能夠有一種和平
[00:08:12.600 --> 00:08:14.600]  有一種平安
[00:08:14.600 --> 00:08:16.600]  留意這裏
[00:08:16.600 --> 00:08:18.600]  《聖經》裏面說
[00:08:18.600 --> 00:08:21.600]  稅吏和那些人說的差不多
[00:08:21.600 --> 00:08:23.600]  和那等人的就是罪人
[00:08:23.600 --> 00:08:26.600]  稅吏和罪人其實差不多是通用的
[00:08:26.600 --> 00:08:31.600]  這班人給人看是一班道德敗壞的
[00:08:31.600 --> 00:08:33.600]  不顧良心的人
[00:08:33.600 --> 00:08:37.600]  雖然他們不是違反當時的法律
[00:08:37.600 --> 00:08:39.600]  在法律底下他們是可以的
[00:08:39.600 --> 00:08:41.600]  就好像我們有很多人這樣說
[00:08:41.600 --> 00:08:44.600]  我沒有犯法 為什麼說我是犯罪呢
[00:08:44.600 --> 00:08:47.600]  但其實我們知道有很多東西
[00:08:47.600 --> 00:08:51.600]  未必是人間的法律告訴我們是犯罪與否
[00:08:51.600 --> 00:08:53.600]  是我們的良知知道
[00:08:53.600 --> 00:08:56.600]  有些事情在道德上 在暗地裏面做的事情
[00:08:56.600 --> 00:09:01.600]  或者我們有時與人相處 操守上
[00:09:01.600 --> 00:09:05.600]  有些地方我們知道有虧欠
[00:09:05.600 --> 00:09:07.600]  如果再去到神的面前
[00:09:07.600 --> 00:09:09.600]  神的標準那裏
[00:09:09.600 --> 00:09:12.600]  這些猶太人他們是熟讀神的律法的
[00:09:12.600 --> 00:09:14.600]  在神的律法底下
[00:09:14.600 --> 00:09:16.600]  更加感受到那種
[00:09:16.600 --> 00:09:19.600]  好像遠離神那種標準
[00:09:19.600 --> 00:09:21.600]  或者神的吩咐
[00:09:21.600 --> 00:09:27.600]  這種是一種罪的表現
[00:09:27.600 --> 00:09:29.600]  亦都是神看罪人
[00:09:29.600 --> 00:09:32.600]  未必是這個罪利所做的事
[00:09:32.600 --> 00:09:34.600]  而是他背後或者心底裏面
[00:09:34.600 --> 00:09:37.600]  或者他當時那種情況裏面
[00:09:37.600 --> 00:09:39.600]  已經很清楚他們是
[00:09:39.600 --> 00:09:42.600]  在神的眼中是有罪的人
[00:09:42.600 --> 00:09:44.600]  今日我們都同樣的
[00:09:44.600 --> 00:09:46.600]  其實我們可能在法律上
[00:09:46.600 --> 00:09:47.600]  未必是犯法
[00:09:47.600 --> 00:09:49.600]  但我們知道我們的內心
[00:09:49.600 --> 00:09:51.600]  或者我們所行所作的
[00:09:51.600 --> 00:09:52.600]  在我們人生裏面
[00:09:52.600 --> 00:09:54.600]  在我們良心的心底那處
[00:09:54.600 --> 00:09:57.600]  我們知道我們是得罪了神
[00:09:57.600 --> 00:09:59.600]  或者遠離了祂的標準
[00:09:59.600 --> 00:10:03.600]  這個就正是罪的意思
[00:10:03.600 --> 00:10:05.600]  但當時這班人
[00:10:05.600 --> 00:10:07.600]  他們聽到耶穌的教導
[00:10:07.600 --> 00:10:09.600]  知道天國的福音
[00:10:09.600 --> 00:10:10.600]  悔改的道理
[00:10:10.600 --> 00:10:11.600]  神的恩典
[00:10:11.600 --> 00:10:13.600]  上帝的國臨到
[00:10:13.600 --> 00:10:16.600]  所以他們的心裏面就被提醒
[00:10:16.600 --> 00:10:18.600]  他們的靈做一次甦醒
[00:10:18.600 --> 00:10:20.600]  來被蠱動
[00:10:20.600 --> 00:10:21.600]  再一次體會到
[00:10:21.600 --> 00:10:23.600]  上帝才是各位聖潔真實的
[00:10:23.600 --> 00:10:27.600]  我們應該追求人生最終的目標
[00:10:27.600 --> 00:10:30.600]  當耶穌呼召他們的時候
[00:10:30.600 --> 00:10:33.600]  有人就來到起來悔改
[00:10:33.600 --> 00:10:36.600]  耶穌特別的去到利美那裏
[00:10:36.600 --> 00:10:39.600]  在他們還在收稅的期間
[00:10:39.600 --> 00:10:40.600]  耶穌說
[00:10:40.600 --> 00:10:43.600]  不如你放下這些跟從我
[00:10:43.600 --> 00:10:46.600]  所以這個不單止代表
[00:10:46.600 --> 00:10:48.600]  他放下他當時所做的事
[00:10:48.600 --> 00:10:51.600]  而是一種人生的新方向
[00:10:51.600 --> 00:10:55.600]  他聽到耶穌說悔改歸向我
[00:10:55.600 --> 00:10:58.600]  所以他就起來
[00:10:58.600 --> 00:11:00.600]  就跟隨了耶穌
[00:11:00.600 --> 00:11:01.600]  那個新的人生
[00:11:01.600 --> 00:11:03.600]  走一個新的方向
[00:11:03.600 --> 00:11:07.600]  這個真是一個新做的人
[00:11:07.600 --> 00:11:09.600]  所以感謝主
[00:11:09.600 --> 00:11:12.600]  相信一定是聖靈的感動
[00:11:12.600 --> 00:11:14.600]  透過上帝的話語
[00:11:14.600 --> 00:11:16.600]  在人的心裏面
[00:11:16.600 --> 00:11:19.600]  來做這個改變的工作
[00:11:19.600 --> 00:11:20.600]  今天我們很巴不得
[00:11:20.600 --> 00:11:22.600]  我們不只是投了知識
[00:11:22.600 --> 00:11:25.600]  我們乃是被聖靈的感動
[00:11:25.600 --> 00:11:28.600]  被聖靈去改變我們的生命
[00:11:28.600 --> 00:11:30.600]  被聖靈去翻轉我們
[00:11:30.600 --> 00:11:32.600]  成為一個新做的人
[00:11:32.600 --> 00:11:36.600]  這是耶穌基督的救恩給我們的恩典
[00:11:36.600 --> 00:11:38.600]  所以現在他決心跟隨了耶穌
[00:11:38.600 --> 00:11:40.600]  得著新的生命
[00:11:40.600 --> 00:11:42.600]  有新的方向
[00:11:42.600 --> 00:11:46.600]  所以無論你和我過往有什麼失敗
[00:11:46.600 --> 00:11:50.600]  或者有什麼地方我們有失落
[00:11:50.600 --> 00:11:52.600]  我們靠著主的恩典
[00:11:52.600 --> 00:11:54.600]  我們都可以成為新做的人
[00:11:54.600 --> 00:11:57.600]  因為我們在基督耶穌裏面
[00:11:57.600 --> 00:12:00.600]  我們信靠耶穌的救恩
[00:12:00.600 --> 00:12:01.600]  今天我們守聖餐
[00:12:01.600 --> 00:12:04.600]  紀念到我們傳賴主的恩典
[00:12:04.600 --> 00:12:07.600]  我們可以成為新做的人
[00:12:07.600 --> 00:12:09.600]  我們可以有新的開始
[00:12:09.600 --> 00:12:17.600]  這正是新年帶給我們一個新鮮的感覺
[00:12:17.600 --> 00:12:19.600]  從前他只為世俗
[00:12:19.600 --> 00:12:20.600]  為利益
[00:12:20.600 --> 00:12:22.600]  不過道德良心
[00:12:22.600 --> 00:12:23.600]  現在悔改信主
[00:12:23.600 --> 00:12:25.600]  行人生的新方向
[00:12:25.600 --> 00:12:26.600]  決心跟隨耶穌
[00:12:26.600 --> 00:12:29.600]  所以我要為耶穌而活
[00:12:29.600 --> 00:12:31.600]  我的人生就是為了敬拜耶穌
[00:12:31.600 --> 00:12:35.600]  為祂而活
[00:12:35.600 --> 00:12:36.600]  所以他就開始想
[00:12:36.600 --> 00:12:39.600]  我有什麼可以為耶穌所做
[00:12:39.600 --> 00:12:42.600]  我要怎樣來服侍祂
[00:12:42.600 --> 00:12:44.600]  怎樣來見證祂
[00:12:44.600 --> 00:12:49.600]  怎樣用我的生命來叫人認識祂
[00:12:49.600 --> 00:12:52.600]  所以當時他和這群
[00:12:52.600 --> 00:12:54.600]  可以說是三甲九流的
[00:12:54.600 --> 00:13:01.600]  所認識的稅吏和罪人
[00:13:01.600 --> 00:13:03.600]  他在家裏可能整天都是招呼這些人
[00:13:03.600 --> 00:13:06.600]  做什麼呢?
[00:13:06.600 --> 00:13:07.600]  可能是飲飲食食
[00:13:07.600 --> 00:13:08.600]  賭賭
[00:13:08.600 --> 00:13:12.600]  或者是放蕩
[00:13:12.600 --> 00:13:18.600]  或者是一些很無聊的生活
[00:13:18.600 --> 00:13:22.600]  這群可以說是他的豬朋狗友
[00:13:22.600 --> 00:13:24.600]  但同時在同一個地方
[00:13:24.600 --> 00:13:25.600]  今天不同了
[00:13:25.600 --> 00:13:27.600]  他邀請耶穌進入
[00:13:27.600 --> 00:13:28.600]  所以我們感謝主
[00:13:28.600 --> 00:13:30.600]  讓耶穌進入我們的家
[00:13:30.600 --> 00:13:31.600]  讓耶穌進入我們的心
[00:13:31.600 --> 00:13:34.600]  讓耶穌進入我們的社交圈子
[00:13:34.600 --> 00:13:37.600]  讓我帶著耶穌基督
[00:13:37.600 --> 00:13:39.600]  再一次回到我本來
[00:13:39.600 --> 00:13:43.600]  這個世界我們所生活的地方
[00:13:43.600 --> 00:13:46.600]  但是有主與我們同在
[00:13:46.600 --> 00:13:47.600]  他邀請耶穌和他的門徒
[00:13:47.600 --> 00:13:49.600]  去到他的家裏
[00:13:49.600 --> 00:13:51.600]  當然這是一個很重要的因素
[00:13:51.600 --> 00:13:54.600]  就是他要講述他的見證
[00:13:54.600 --> 00:13:56.600]  他再不是以往
[00:13:56.600 --> 00:14:00.600]  為了這些錢的利益來生活
[00:14:00.600 --> 00:14:04.600]  不是為了這些放蕩的享受
[00:14:04.600 --> 00:14:06.600]  來過他的日子
[00:14:06.600 --> 00:14:07.600]  他邀請這群人
[00:14:07.600 --> 00:14:09.600]  他希望現在我改變了
[00:14:09.600 --> 00:14:12.600]  我以後再不做這些事
[00:14:12.600 --> 00:14:14.600]  我現在轉向跟隨主耶穌
[00:14:14.600 --> 00:14:16.600]  走他所起的道路
[00:14:16.600 --> 00:14:17.600]  做他的見證
[00:14:17.600 --> 00:14:21.600]  所以這個家就變成一個什麼地方呢?
[00:14:21.600 --> 00:14:23.600]  變成一個家庭小組
[00:14:23.600 --> 00:14:25.600]  家庭團契
[00:14:25.600 --> 00:14:27.600]  可能他們是開幸福小組
[00:14:27.600 --> 00:14:31.600]  在家裏先是他講他的見證
[00:14:31.600 --> 00:14:36.600]  然後請耶穌講訊息
[00:14:36.600 --> 00:14:40.600]  所以這個就帶來一個很大的改變
[00:14:40.600 --> 00:14:43.600]  同時間是一個同樣的環境
[00:14:43.600 --> 00:14:46.600]  但是因為有主的生命的改變
[00:14:46.600 --> 00:14:50.600]  其他的東西就開始改變、轉變
[00:14:50.600 --> 00:14:51.600]  今天我們都是
[00:14:51.600 --> 00:14:54.600]  耶穌說我們相信耶穌不是脫離了我們的現實
[00:14:54.600 --> 00:14:56.600]  我們可能都同樣那份工作
[00:14:56.600 --> 00:14:58.600]  如果不是極恰道德
[00:14:58.600 --> 00:15:00.600]  就應該離開它
[00:15:00.600 --> 00:15:01.600]  但是可能都是一樣
[00:15:01.600 --> 00:15:02.600]  都是我們的環境
[00:15:02.600 --> 00:15:04.600]  都是那個工作的場所
[00:15:04.600 --> 00:15:06.600]  都是那群人
[00:15:06.600 --> 00:15:07.600]  都是那些親戚
[00:15:07.600 --> 00:15:10.600]  但是改變就從我們開始
[00:15:10.600 --> 00:15:12.600]  我們的生命開始改變
[00:15:12.600 --> 00:15:14.600]  我們承認我們自己是基督徒
[00:15:14.600 --> 00:15:17.600]  我們告訴別人我們人生的方向
[00:15:17.600 --> 00:15:19.600]  我們的價值觀念
[00:15:19.600 --> 00:15:21.600]  開始慢慢轉變
[00:15:21.600 --> 00:15:22.600]  然後勸導他們
[00:15:22.600 --> 00:15:23.600]  希望你都跟我一樣
[00:15:23.600 --> 00:15:26.600]  我們要認識這位教主
[00:15:26.600 --> 00:15:29.600]  這裡有一句話
[00:15:29.600 --> 00:15:31.600]  中文的畫本
[00:15:31.600 --> 00:15:33.600]  甚至其他的幾個頁本
[00:15:33.600 --> 00:15:37.600]  都翻得不是最明白
[00:15:37.600 --> 00:15:39.600]  其實意思是
[00:15:39.600 --> 00:15:41.600]  有些英文頁本翻出來
[00:15:41.600 --> 00:15:43.600]  原文是一個imperfect tense
[00:15:43.600 --> 00:15:45.600]  即是形容那件事發生的情況
[00:15:45.600 --> 00:15:47.600]  所以這裡說
[00:15:47.600 --> 00:15:48.600]  最後一句
[00:15:48.600 --> 00:15:50.600]  因為這樣的人多
[00:15:50.600 --> 00:15:53.600]  他們也跟隨耶穌
[00:15:53.600 --> 00:15:55.600]  有些英文聖經
[00:15:55.600 --> 00:15:57.600]  就將它翻成for
[00:15:57.600 --> 00:16:01.600]  For there were many who followed him
[00:16:01.600 --> 00:16:02.600]  這個for字
[00:16:02.600 --> 00:16:04.600]  當然中文翻成因為
[00:16:04.600 --> 00:16:05.600]  因為for可以是因為
[00:16:05.600 --> 00:16:08.600]  但其實如果更加清楚一點
[00:16:08.600 --> 00:16:11.600]  可以說是因著這樣的情況
[00:16:11.600 --> 00:16:12.600]  因著這樣的情況
[00:16:12.600 --> 00:16:15.600]  許多人就跟隨了耶穌
[00:16:15.600 --> 00:16:16.600]  是這個意思
[00:16:16.600 --> 00:16:17.600]  所以因著什麼呢?
[00:16:17.600 --> 00:16:22.600]  一定是因著了馬太利美的改變
[00:16:22.600 --> 00:16:24.600]  因著了耶穌親自來到那裡
[00:16:24.600 --> 00:16:26.600]  因著了耶穌的教訓
[00:16:26.600 --> 00:16:30.600]  以及看見利美的人不同了
[00:16:30.600 --> 00:16:33.600]  因此同時間
[00:16:33.600 --> 00:16:35.600]  就是因為這些原因
[00:16:35.600 --> 00:16:38.600]  就好像利美自己所經歷的一樣
[00:16:38.600 --> 00:16:40.600]  她接受了耶穌做救主
[00:16:40.600 --> 00:16:41.600]  其他這些人
[00:16:41.600 --> 00:16:43.600]  都是這樣接受耶穌做救主
[00:16:43.600 --> 00:16:45.600]  所以這裡很寶貴
[00:16:45.600 --> 00:16:47.600]  這兩節經文下的拼排
[00:16:47.600 --> 00:16:51.600]  就跟隨了耶穌
[00:16:51.600 --> 00:16:52.600]  還有感謝神
[00:16:52.600 --> 00:16:54.600]  這就是左總的影響力
[00:16:54.600 --> 00:16:55.600]  我們再說
[00:16:55.600 --> 00:16:58.600]  當我們人生賦予新的意義的時候
[00:16:58.600 --> 00:17:01.600]  我們從離開神
[00:17:01.600 --> 00:17:02.600]  在罪的那邊
[00:17:02.600 --> 00:17:04.600]  歸向這位聖潔的主
[00:17:04.600 --> 00:17:06.600]  靠著祂的恩典過新的人生
[00:17:06.600 --> 00:17:09.600]  我們就有了人生新的方向
[00:17:09.600 --> 00:17:11.600]  我相信有很多弟兄姊妹
[00:17:11.600 --> 00:17:12.600]  你也經歷過
[00:17:12.600 --> 00:17:13.600]  在網上的人
[00:17:13.600 --> 00:17:14.600]  如果你還沒有信耶穌
[00:17:14.600 --> 00:17:17.600]  希望你能夠像這樣
[00:17:17.600 --> 00:17:19.600]  一同在新的一年裡
[00:17:19.600 --> 00:17:21.600]  我們能夠有一個新人
[00:17:21.600 --> 00:17:23.600]  新方向
[00:17:23.600 --> 00:17:26.600]  在早年代
[00:17:26.600 --> 00:17:27.600]  有一群人
[00:17:27.600 --> 00:17:28.600]  大概七十年代
[00:17:28.600 --> 00:17:31.600]  這群人叫做
[00:17:31.600 --> 00:17:34.600]  Angels from the Hell
[00:17:34.600 --> 00:17:37.600]  大家不知道
[00:17:37.600 --> 00:17:39.600]  看美國歷史
[00:17:39.600 --> 00:17:40.600]  可能都看見
[00:17:40.600 --> 00:17:42.600]  今天有些人都學校這種情況
[00:17:42.600 --> 00:17:45.600]  不過不是所有開電單車的人都是壞的
[00:17:45.600 --> 00:17:46.600]  這群人
[00:17:46.600 --> 00:17:48.600]  他稱自己為Psycho-Psycho
[00:17:48.600 --> 00:17:51.600]  什麼叫做Psycho-Psycho呢?
[00:17:51.600 --> 00:17:52.600]  就是一群瘋狂的
[00:17:52.600 --> 00:17:54.600]  開摩托車的人
[00:17:54.600 --> 00:17:58.600]  一群像幫派的人
[00:17:58.600 --> 00:17:59.600]  這些人
[00:17:59.600 --> 00:18:01.600]  他們當時有男有女
[00:18:01.600 --> 00:18:02.600]  男的比較多
[00:18:02.600 --> 00:18:05.600]  穿著黑色的皮衣
[00:18:05.600 --> 00:18:10.600]  配戴軍隊的勳章
[00:18:10.600 --> 00:18:13.600]  他們很多時候擾亂公安
[00:18:13.600 --> 00:18:16.600]  因為連群結隊
[00:18:16.600 --> 00:18:18.600]  警察都不知道捉到誰
[00:18:18.600 --> 00:18:20.600]  經常打鬥
[00:18:20.600 --> 00:18:22.600]  破壞秩序
[00:18:22.600 --> 00:18:25.600]  這些一群人
[00:18:25.600 --> 00:18:28.600]  其中有一位
