
[00:00:00.000 --> 00:00:02.440]  很感恩每個星期的崇拜
[00:02:45.160 --> 00:02:46.840]  我不是很習慣
[00:02:46.840 --> 00:02:51.760]  也不是很喜歡在教會一群人當中去敬拜
[00:02:51.760 --> 00:02:55.360]  因為我唱歌走音不好聽
[00:02:55.360 --> 00:02:57.360]  而且不知為什麼我每一次唱歌的時候
[00:02:57.360 --> 00:02:59.360]  神都很感動我會哭
[00:02:59.360 --> 00:03:01.760]  哭起來真的哭到很污
[00:03:01.760 --> 00:03:02.960]  樣子很醜
[00:03:02.960 --> 00:03:05.960]  很不想被人看到
[00:03:05.960 --> 00:03:08.360]  再有和一些肢體去分享的時候
[00:03:08.360 --> 00:03:09.760]  她又問我們
[00:03:09.760 --> 00:03:13.440]  為什麼我們要回來教會敬拜神
[00:03:13.440 --> 00:03:15.840]  我們敬拜在家裡也可以
[00:03:15.840 --> 00:03:17.440]  家裡又有CD
[00:03:17.440 --> 00:03:18.640]  又有Youtube
[00:03:18.640 --> 00:03:20.440]  還有現在電視台
[00:03:20.440 --> 00:03:24.640]  世界各地很多教會的崇拜都可以直播
[00:03:24.640 --> 00:03:29.440]  我在家裡敬拜神不是也可以嗎?
[00:03:29.440 --> 00:03:33.040]  讓我們去想想究竟敬拜是一件什麼的一回事
[00:03:33.040 --> 00:03:37.040]  是不是我們在崇拜之前的一個例行公事
[00:03:37.040 --> 00:03:41.240]  還是我們只是崇拜之前唱一唱詩
[00:03:41.240 --> 00:03:46.440]  希望可以等齊人我們才開始講道呢?
[00:03:46.440 --> 00:03:48.440]  我們嘗試從啟示錄裡面
[00:03:48.440 --> 00:03:52.440]  聖靈將使徒約翰提升到天上
[00:03:52.440 --> 00:03:55.040]  讓他見到一個天上的敬拜
[00:03:55.040 --> 00:04:00.440]  成為了我們在地上去學習敬拜的一個藍本
[00:04:00.440 --> 00:04:04.840]  我也曾經在小組裡和組員一起聊天的時候
[00:04:04.840 --> 00:04:11.840]  都聊天永生和天上將來在天堂可以做什麼
[00:04:11.840 --> 00:04:14.640]  聊天的時候大家都說
[00:04:14.640 --> 00:04:17.040]  其實他們大部分的人
[00:04:17.040 --> 00:04:19.840]  我想包括在座各位都應該相信
[00:04:19.840 --> 00:04:23.040]  天堂應該是一個挺好的地方
[00:04:23.040 --> 00:04:24.440]  也不錯的
[00:04:24.440 --> 00:04:26.640]  但是越聊下去
[00:04:26.640 --> 00:04:31.240]  發覺他們好像去到天堂不是太過興奮
[00:04:31.240 --> 00:04:32.440]  再問深一點
[00:04:32.440 --> 00:04:35.040]  原來他告訴我們
[00:04:35.040 --> 00:04:38.040]  都在想究竟天堂可以做什麼
[00:04:38.040 --> 00:04:40.440]  去到天堂又不可以玩遊戲機
[00:04:40.440 --> 00:04:42.840]  又不能看韓劇
[00:04:42.840 --> 00:04:45.240]  最糟糕的不僅如此
[00:04:45.240 --> 00:04:46.840]  其他什麼都不能做
[00:04:46.840 --> 00:04:49.840]  聽聞去到天堂就只有敬拜
[00:04:49.840 --> 00:04:52.440]  我是一個不太喜歡敬拜的人
[00:04:52.440 --> 00:04:56.640]  將來去到天堂豈不是悶到發慌
[00:04:56.640 --> 00:04:59.240]  究竟上帝是不是作弄我們呢?
[00:04:59.240 --> 00:05:05.240]  要我們去到天堂悶到只剩下敬拜
[00:05:05.240 --> 00:05:07.640]  還是我們可以從另一個角度去想
[00:05:07.640 --> 00:05:09.440]  在一個永恆的角度裡面
[00:05:09.440 --> 00:05:12.640]  我們面對我們這個獨一的真神
[00:05:12.640 --> 00:05:14.240]  救贖我們的耶穌基督
[00:05:14.240 --> 00:05:18.040]  我們要將我們從心裡面對祂的感恩讚美榮耀
[00:05:18.040 --> 00:05:19.640]  都歸給祂呢?
[00:05:19.640 --> 00:05:22.440]  我想請弟兄姊妹首先起立
[00:05:22.440 --> 00:05:28.440]  我們現在已經過了十五分鐘教會關門的時間
[00:05:28.440 --> 00:05:30.040]  我們已經坐在這裡
[00:05:30.040 --> 00:05:32.240]  所以無論你喜歡也好,不喜歡也好
[00:05:32.240 --> 00:05:34.040]  我們一起用以下一首詩歌
[00:05:34.040 --> 00:05:37.240]  我們一起敬拜我們的主,Amen
[00:05:37.240 --> 00:05:41.040]  主,我們求祢親自閱覽我們從心的敬拜
[00:05:41.040 --> 00:05:42.440]  從心的擺上
[00:05:42.440 --> 00:05:44.040]  祢是那位彌賽亞
[00:05:44.040 --> 00:05:46.040]  是那位我們在來的君王
[00:05:46.040 --> 00:05:47.640]  我們的救贖主
[00:05:47.640 --> 00:05:49.640]  求祢親自臨在我們當中
[00:05:49.640 --> 00:05:52.040]  祢的靈智在我們當中運行
[00:05:52.040 --> 00:05:56.040]  讓祢在我們的敬拜當中
[00:05:56.040 --> 00:05:59.040]  祢就坐著為王,親自掌管我們的心
[00:05:59.040 --> 00:06:01.640]  我們感謝祢,聽我們祈禱
[00:06:01.640 --> 00:06:04.640]  奉靠救主耶穌基督的名,Amen
[00:06:04.640 --> 00:06:06.640]  請坐
[00:06:06.640 --> 00:06:08.640]  其實呢
[00:06:08.640 --> 00:06:11.640]  如果讓我和大家一起敬拜
[00:06:11.640 --> 00:06:13.640]  一直敬拜到十二點半
[00:06:13.640 --> 00:06:16.640]  然後就祝福,結束祈禱
[00:06:16.640 --> 00:06:18.640]  你說多好呢
[00:06:18.640 --> 00:06:23.040]  不過,這是天上的敬拜將來會發生的事
[00:06:23.040 --> 00:06:26.640]  因為去到天上,我們就是單單敬拜我們的主
[00:06:26.640 --> 00:06:28.640]  因為神已經在我們面前
[00:06:28.640 --> 00:06:30.640]  其實也不需要講道
[00:06:30.640 --> 00:06:32.640]  神會直接將祂的話語
[00:06:32.640 --> 00:06:34.640]  和我們每一個人去講
[00:06:34.640 --> 00:06:36.640]  但我們始終現在在地上
[00:06:36.640 --> 00:06:38.640]  所以在接下來三十多分鐘
[00:06:38.640 --> 00:06:41.640]  你仍然要聽我分享這個信息
[00:06:41.640 --> 00:06:45.640]  啟示錄成書的時間是主後的九十多年
[00:06:45.640 --> 00:06:47.640]  大概就是我們
[00:06:47.640 --> 00:06:50.640]  上一個禮拜我們紀念耶穌復活
[00:06:50.640 --> 00:06:52.640]  然後耶穌在地上四十天
[00:06:52.640 --> 00:06:54.640]  接著升天
[00:06:54.640 --> 00:06:56.640]  之後過了六十多年的時間
[00:06:56.640 --> 00:06:59.640]  而啟示錄的作者使徒約翰
[00:06:59.640 --> 00:07:02.640]  就在年輕的時候和耶穌基督同行
[00:07:02.640 --> 00:07:04.640]  經歷了耶穌基督的生平
[00:07:04.640 --> 00:07:06.640]  經歷了祂的死亡
[00:07:06.640 --> 00:07:08.640]  祂的復活,祂的升天
[00:07:08.640 --> 00:07:10.640]  然後在接著的六十多年時間
[00:07:10.640 --> 00:07:12.640]  他就和其他的使徒
[00:07:12.640 --> 00:07:17.640]  一起奉主的名去建立教會
[00:07:17.640 --> 00:07:19.640]  但不是一帆風順
[00:07:19.640 --> 00:07:21.640]  當然大家都知道
[00:07:21.640 --> 00:07:26.640]  教會面對很大的迫害
[00:07:26.640 --> 00:07:28.640]  而到了主後九十多年的時候
[00:07:28.640 --> 00:07:31.640]  使徒約翰也是被當時的羅馬政府
[00:07:31.640 --> 00:07:34.640]  放逐到一個叫拔摩島的地方
[00:07:34.640 --> 00:07:37.640]  將他和一些他的會眾
[00:07:37.640 --> 00:07:40.640]  他的信徒隔離
[00:07:40.640 --> 00:07:42.640]  而當時整體的基督徒
[00:07:42.640 --> 00:07:44.640]  都受著很大的迫害
[00:07:44.640 --> 00:07:46.640]  因為羅馬政府要迫他們
[00:07:46.640 --> 00:07:49.640]  要放棄信主的信仰
[00:07:49.640 --> 00:07:52.640]  要他們放棄去承認
[00:07:52.640 --> 00:07:54.640]  耶穌基督是主
[00:07:54.640 --> 00:07:57.640]  而當時羅馬帝國的皇帝
[00:07:57.640 --> 00:07:59.640]  叫做竇米先
[00:07:59.640 --> 00:08:02.640]  他更加自己稱自己為神
[00:08:02.640 --> 00:08:07.640]  他要基督徒不認耶穌
[00:08:07.640 --> 00:08:09.640]  要去跪拜他
[00:08:09.640 --> 00:08:11.640]  就在這個背景下
[00:08:11.640 --> 00:08:15.640]  耶穌就親自去啟示使徒約翰
[00:08:15.640 --> 00:08:16.640]  主耶穌基督自己
[00:08:16.640 --> 00:08:19.640]  才是永遠的王永遠的神
[00:08:19.640 --> 00:08:22.640]  他配受一切的尊貴和榮耀
[00:08:22.640 --> 00:08:24.640]  這個就是啟示錄的背景
[00:08:24.640 --> 00:08:26.640]  我們就先從第一章
[00:08:26.640 --> 00:08:28.640]  我們看一下以下的經文
[00:08:28.640 --> 00:08:30.640]  我們一起讀出
[00:08:30.640 --> 00:08:32.640]  耶穌基督的啟示
[00:08:32.640 --> 00:08:33.640]  僕人約翰
[00:08:33.640 --> 00:08:35.640]  約翰便將神的道理
[00:08:35.640 --> 00:08:37.640]  和基督耶穌的見證
[00:08:37.640 --> 00:08:55.640]  所以你要把所看見的
[00:08:55.640 --> 00:08:56.640]  現在的事
[00:08:56.640 --> 00:09:00.640]  並將來必成的事都寫出來
[00:09:00.640 --> 00:09:02.640]  啟示錄有一個重要的目的
[00:09:02.640 --> 00:09:04.640]  就是要安慰當時
[00:09:04.640 --> 00:09:08.640]  畏著真理畏著信仰去堅持
[00:09:08.640 --> 00:09:11.640]  但是受著很大逼迫的信徒
[00:09:11.640 --> 00:09:13.640]  讓他們滿有盼望地迎接
[00:09:13.640 --> 00:09:16.640]  主耶穌基督的再回來
[00:09:16.640 --> 00:09:18.640]  作為耶穌基督的門徒
[00:09:18.640 --> 00:09:19.640]  約翰在這裡提到
[00:09:19.640 --> 00:09:21.640]  他所見到的
[00:09:21.640 --> 00:09:23.640]  就是他和耶穌同行的時候
[00:09:23.640 --> 00:09:25.640]  所經歷的耶穌的生平
[00:09:25.640 --> 00:09:28.640]  他受死耶穌的復活
[00:09:28.640 --> 00:09:30.640]  而現在的事
[00:09:30.640 --> 00:09:35.640]  就是他和信徒說起初期教會的情況
[00:09:35.640 --> 00:09:38.640]  到了啟示錄第四章開始的時候
[00:09:38.640 --> 00:09:40.640]  神將約翰提到天上
[00:09:40.640 --> 00:09:42.640]  耶穌親自跟他說
[00:09:42.640 --> 00:09:44.640]  他說你上到我這裡來
[00:09:44.640 --> 00:09:47.640]  我要將以後必成就的事
[00:09:47.640 --> 00:09:49.640]  去指示你
[00:09:49.640 --> 00:09:51.640]  所謂由以後必成就的事
[00:09:51.640 --> 00:09:53.640]  就是由第四章的開始
[00:09:53.640 --> 00:09:55.640]  而啟示錄第四章
[00:09:55.640 --> 00:09:59.640]  內容就是由天上敬拜的開始
[00:09:59.640 --> 00:10:02.640]  我們很多時候都很想
[00:10:02.640 --> 00:10:04.640]  人都很想知道
[00:10:04.640 --> 00:10:06.640]  將來將會發生什麼事
[00:10:06.640 --> 00:10:10.640]  特別當我們要離開這個世上的時候
[00:10:10.640 --> 00:10:14.640]  我們在地上的終結之後會怎麼樣
[00:10:14.640 --> 00:10:16.640]  未信主的人
[00:10:16.640 --> 00:10:18.640]  會覺得人死如燈滅
[00:10:18.640 --> 00:10:20.640]  但我相信在座各位
[00:10:20.640 --> 00:10:22.640]  當我們信了耶穌的救贖
[00:10:22.640 --> 00:10:24.640]  我們知道有永恆的國度
[00:10:24.640 --> 00:10:27.640]  我們知道將來會在天下和耶穌一起
[00:10:27.640 --> 00:10:30.640]  如果我們知道將來的天家
[00:10:30.640 --> 00:10:32.640]  我們在天上
[00:10:32.640 --> 00:10:34.640]  是一個天上的敬拜
[00:10:34.640 --> 00:10:37.640]  就是一個將來必成就的事的開始的時候
[00:10:37.640 --> 00:10:41.640]  我們就一定要好好地預備我們自己
[00:10:41.640 --> 00:10:43.640]  約翰被提到天上
[00:10:43.640 --> 00:10:45.640]  就是見到天上有一個寶座
[00:10:45.640 --> 00:10:47.640]  而啟示錄第四章
[00:10:47.640 --> 00:10:49.640]  就是一個寶座前的敬拜
[00:10:49.640 --> 00:10:50.640]  而在第五章
[00:10:50.640 --> 00:10:53.640]  也是對一個羔羊的敬拜
[00:10:53.640 --> 00:10:56.640]  當我們很細心地看啟示錄的時候
[00:10:56.640 --> 00:10:59.640]  其實我想告訴大家
[00:10:59.640 --> 00:11:02.640]  天上的敬拜不是那麼悶
[00:11:02.640 --> 00:11:04.640]  但卻充滿著榮耀
[00:11:04.640 --> 00:11:08.640]  充滿著很多很精彩的場景在裡面
[00:11:08.640 --> 00:11:11.640]  我們嘗試用三個方面去看看
[00:11:11.640 --> 00:11:13.640]  這兩段經文
[00:11:13.640 --> 00:11:16.640]  天上的敬拜的內容
[00:11:16.640 --> 00:11:19.640]  第一我們要看看在敬拜當中
[00:11:19.640 --> 00:11:22.640]  我們敬拜的對象是誰
[00:11:22.640 --> 00:11:24.640]  敬拜當然大家都知道
[00:11:24.640 --> 00:11:26.640]  我們敬拜的獨一對象
[00:11:26.640 --> 00:11:29.640]  就是我們三位一體的真神
[00:11:29.640 --> 00:11:31.640]  在啟示錄第四章一開始第二節
[00:11:31.640 --> 00:11:35.640]  他說有一位坐在寶座上面
[00:11:35.640 --> 00:11:37.640]  在當時來說
[00:11:37.640 --> 00:11:40.640]  寶座他們會想起羅馬帝國
[00:11:40.640 --> 00:11:42.640]  羅馬的皇帝
[00:11:42.640 --> 00:11:44.640]  對他們對信徒來說
[00:11:44.640 --> 00:11:46.640]  是一個禍患
[00:11:46.640 --> 00:11:47.640]  是一個逼迫
[00:11:47.640 --> 00:11:49.640]  聽到都害怕
[00:11:49.640 --> 00:11:51.640]  但是約翰要揭示的是
[00:11:51.640 --> 00:11:55.640]  在天上面有一個高於一切的寶座
[00:11:55.640 --> 00:11:57.640]  而坐在寶座上面的那位
[00:11:57.640 --> 00:12:00.640]  是高於一切地上的皇權
[00:12:00.640 --> 00:12:04.640]  在這裡他為受逼迫的信徒
[00:12:04.640 --> 00:12:06.640]  帶來很大的安慰
[00:12:06.640 --> 00:12:08.640]  帶來很大的鼓勵
[00:12:08.640 --> 00:12:10.640]  因為他知道他們要受的
[00:12:10.640 --> 00:12:12.640]  是自暫自輕
[00:12:12.640 --> 00:12:14.640]  將來的在神的面前
[00:12:14.640 --> 00:12:18.640]  神會去掌管他們
[00:12:18.640 --> 00:12:20.640]  天上敬拜是圍繞著寶座
[00:12:20.640 --> 00:12:23.640]  敬拜的對象當然就是神
[00:12:23.640 --> 00:12:26.640]  而在第五章也提到
[00:12:26.640 --> 00:12:29.640]  他們天上敬拜的對象
[00:12:29.640 --> 00:12:32.640]  就是那位救贖世人的耶穌基督
[00:12:32.640 --> 00:12:34.640]  而經文裡面用了
[00:12:34.640 --> 00:12:36.640]  猶大的獅子
[00:12:36.640 --> 00:12:37.640]  大衛的根
[00:12:37.640 --> 00:12:39.640]  和曾被殺的羔羊
[00:12:39.640 --> 00:12:40.640]  這三個形容
[00:12:40.640 --> 00:12:43.640]  去形容我們的救贖主耶穌基督
[00:12:43.640 --> 00:12:46.640]  我們的耶穌是那位約翰看到的
[00:12:46.640 --> 00:12:48.640]  是那位已經復活
[00:12:48.640 --> 00:12:52.640]  已經成就了救恩的耶穌
[00:12:52.640 --> 00:12:55.640]  而猶大的獅子
[00:12:55.640 --> 00:12:57.640]  對於當時的猶太人
[00:12:57.640 --> 00:12:58.640]  或者對我們來說
[00:12:58.640 --> 00:13:00.640]  都不會陌生
[00:13:00.640 --> 00:13:03.640]  因為是代表著一個得勝者
[00:13:03.640 --> 00:13:04.640]  是一個尼塞亞
[00:13:04.640 --> 00:13:07.640]  是救贖者再來的君王
[00:13:07.640 --> 00:13:09.640]  在《創世紀》49章9至10節
[00:13:09.640 --> 00:13:11.640]  我們一起讀這段聖經
[00:13:11.640 --> 00:13:13.640]  猶大是個小獅子
[00:13:13.640 --> 00:13:15.640]  象必不離開他兩腳之間
[00:13:15.640 --> 00:13:18.640]  直到西洛賜平安者來到
[00:13:18.640 --> 00:13:20.640]  萬民都必歸順
[00:13:20.640 --> 00:13:24.640]  就是將再來的救贖主來到的時候
[00:13:24.640 --> 00:13:26.640]  萬民都會歸順他
[00:13:26.640 --> 00:13:28.640]  而另外大衛的根
[00:13:28.640 --> 00:13:31.640]  對我們和對當時的猶太人
[00:13:31.640 --> 00:13:32.640]  都會陌生
[00:13:32.640 --> 00:13:36.640]  因為大衛是猶大國的第二個王
[00:13:36.640 --> 00:13:39.640]  是一個猶太人很尊敬的君王
[00:13:39.640 --> 00:13:41.640]  而他的後裔
[00:13:41.640 --> 00:13:43.640]  亦都預表著尼塞亞
[00:13:43.640 --> 00:13:46.640]  是由耶和華的靈去高沒的
[00:13:46.640 --> 00:13:49.640]  在《耳塞亞書》11章
[00:13:49.640 --> 00:13:50.640]  他這樣說
[00:13:50.640 --> 00:13:52.640]  在耶西的本必發一條
[00:13:52.640 --> 00:13:54.640]  耶西就是大衛的父親
[00:13:54.640 --> 00:13:58.640]  從他根生的子子必結果子
[00:13:58.640 --> 00:14:01.640]  耶和華的靈必住在他身上
[00:14:01.640 --> 00:14:04.640]  約翰在這裡看到的
[00:14:04.640 --> 00:14:06.640]  去形容我們的救贖主
[00:14:06.640 --> 00:14:08.640]  是一個強壯的獅子
[00:14:08.640 --> 00:14:12.640]  是一個偉大的君王的後裔
[00:14:12.640 --> 00:14:15.640]  但是第三樣他看到的
[00:14:15.640 --> 00:14:17.640]  卻是一個軟弱無助
[00:14:17.640 --> 00:14:19.640]  曾被殺的羔羊
[00:14:19.640 --> 00:14:23.640]  我們約翰所看到的
[00:14:23.640 --> 00:14:25.640]  確實是那位德性的主
[00:14:25.640 --> 00:14:27.640]  但我們很清楚知道
[00:14:27.640 --> 00:14:29.640]  我們耶穌基督的德性
[00:14:29.640 --> 00:14:32.640]  不在於他有強大的力量
[00:14:32.640 --> 00:14:34.640]  他不是靠著強權
[00:14:34.640 --> 00:14:37.640]  他不是靠著一個很大的王國的君王
[00:14:37.640 --> 00:14:39.640]  或者是一個很大的民族的領袖
[00:14:39.640 --> 00:14:42.640]  乃是他願意以自己的死亡
[00:14:42.640 --> 00:14:45.640]  去代替了世人的罪
[00:14:45.640 --> 00:14:47.640]  他也不是依靠勢力
[00:14:47.640 --> 00:14:49.640]  而是他以自己的犧牲
[00:14:49.640 --> 00:14:54.640]  去成就了這個救恩
[00:14:54.640 --> 00:14:56.640]  第三 約翰所看到的
[00:14:56.640 --> 00:15:00.640]  是聖靈在天上的敬拜中間運行
[00:15:00.640 --> 00:15:02.640]  也是在歷世歷代的教會裡
[00:15:02.640 --> 00:15:04.640]  運行的聖靈
[00:15:04.640 --> 00:15:07.640]  是形容為七盞的火燈
[00:15:07.640 --> 00:15:09.640]  七隻角 七隻眼
[00:15:09.640 --> 00:15:11.640]  也是神的七靈
[00:15:11.640 --> 00:15:14.640]  七在聖經裡是一個完美的數字
[00:15:14.640 --> 00:15:16.640]  也代表神的完全
[00:15:16.640 --> 00:15:18.640]  而約翰福音四章裡說
[00:15:18.640 --> 00:15:20.640]  神是一個靈
[00:15:20.640 --> 00:15:22.640]  所以聖靈本身就是神
[00:15:22.640 --> 00:15:26.640]  聖靈就在天上的敬拜當中運行
[00:15:26.640 --> 00:15:28.640]  而在撒加利亞書裡
[00:15:28.640 --> 00:15:31.640]  也用了同樣的解說
[00:15:31.640 --> 00:15:34.640]  用燈台 用燈
[00:15:34.640 --> 00:15:38.640]  也用眼睛去形容耶和華的眼
[00:15:38.640 --> 00:15:40.640]  去遍滿全地
[00:15:40.640 --> 00:15:42.640]  也就是說我們不需要靠勢力
[00:15:42.640 --> 00:15:43.640]  不要靠才能
[00:15:43.640 --> 00:15:45.640]  是靠著神的靈
[00:15:45.640 --> 00:15:47.640]  方能成事
[00:15:47.640 --> 00:15:49.640]  約翰就在這裡看到
[00:15:49.640 --> 00:15:52.640]  天上的敬拜的中心對象
[00:15:52.640 --> 00:15:55.640]  就是那位坐在寶座上的全能者
[00:15:55.640 --> 00:15:58.640]  和那位曾被殺的羔羊
[00:15:58.640 --> 00:15:59.640]  而聖靈的工作
[00:15:59.640 --> 00:16:02.640]  就是將信徒帶到寶座前去敬拜
[00:16:02.640 --> 00:16:04.640]  我們這位三位一體的全能者
[00:16:04.640 --> 00:16:06.640]  羔羊和神的靈
[00:16:06.640 --> 00:16:10.640]  是不分彼此 同尊同榮
[00:16:10.640 --> 00:16:13.640]  當約翰揭示了天上的敬拜
[00:16:13.640 --> 00:16:16.640]  給當時的信徒去看的時候
[00:16:16.640 --> 00:16:18.640]  為他們帶來很大的安慰
[00:16:18.640 --> 00:16:20.640]  為他們帶來很大的盼望
[00:16:20.640 --> 00:16:22.640]  在碧白裡他們知道
[00:16:22.640 --> 00:16:25.640]  神在掌管 神在掌管
[00:16:25.640 --> 00:16:28.640]  也為他們帶來將來的盼望
[00:16:28.640 --> 00:16:32.640]  也對我們成為了一個思考
[00:16:32.640 --> 00:16:33.640]  究竟如果我們知道
[00:16:33.640 --> 00:16:35.640]  我們所敬拜的對象
[00:16:35.640 --> 00:16:37.640]  是一個這麼偉大
[00:16:37.640 --> 00:16:41.640]  又救贖我們 又願意和我們同住
[00:16:41.640 --> 00:16:43.640]  在我們當中運行的聖靈的時候
[00:16:43.640 --> 00:16:46.640]  究竟有什麼阻礙了我們
[00:16:46.640 --> 00:16:49.640]  能夠全然地將我們的困難
[00:16:49.640 --> 00:16:52.640]  或者將我們的生命交給他呢
[00:16:52.640 --> 00:16:53.640]  為什麼我們的信仰
[00:16:53.640 --> 00:16:56.640]  很多時候都是凡事留一線呢
[00:16:56.640 --> 00:17:00.640]  有時候我們就落在一個矛盾裡面
[00:17:00.640 --> 00:17:01.640]  我經常說
[00:17:01.640 --> 00:17:04.640]  我們又信主 又說自己信主
[00:17:04.640 --> 00:17:06.640]  但是又不信主
[00:17:06.640 --> 00:17:08.640]  有時候有些事情
[00:17:08.640 --> 00:17:11.640]  它靈的時候我們就跟它
[00:17:11.640 --> 00:17:13.640]  它不靈的時候
[00:17:13.640 --> 00:17:15.640]  我們就教自己
[00:17:15.640 --> 00:17:16.640]  為什麼我們會落在
[00:17:16.640 --> 00:17:20.640]  這樣的想法裡面呢
[00:17:20.640 --> 00:17:24.640]  所以也對我們有一個反省
[00:17:24.640 --> 00:17:27.640]  究竟我們的信仰
[00:17:27.640 --> 00:17:29.640]  究竟我們所敬拜的對象
[00:17:29.640 --> 00:17:32.640]  是以什麼為中心的呢
[00:17:32.640 --> 00:17:33.640]  我們是不是就是專注在
[00:17:33.640 --> 00:17:35.640]  我們那個偉大的神
[00:17:35.640 --> 00:17:37.640]  我們的救贖主聖靈當中
[00:17:37.640 --> 00:17:40.640]  還是當我們來到敬拜神的時候
[00:17:40.640 --> 00:17:42.640]  我們說我們自己敬拜神
[00:17:42.640 --> 00:17:43.640]  但是我們心裡面
[00:17:43.640 --> 00:17:46.640]  還是在想很多地上的事情呢
[00:17:46.640 --> 00:17:48.640]  包括想著我們的工作
[00:17:48.640 --> 00:17:50.640]  或者想著我們的成就
[00:17:50.640 --> 00:17:51.640]  我們的權力
[00:17:51.640 --> 00:17:53.640]  或者想著我們的金錢
[00:17:53.640 --> 00:17:54.640]  我們的投資
[00:17:54.640 --> 00:17:55.640]  是不是在想著我們呢
[00:17:55.640 --> 00:17:56.640]  明天開市的時候
[00:17:56.640 --> 00:17:59.640]  會不會再升多一千點呢
