
[00:00:00.000 --> 00:00:05.000]  多謝主席說一說聖經與聖地系列
[00:05:42.000 --> 00:05:44.000]  這裡就扮回當時
[00:05:44.000 --> 00:05:46.000]  耶穌時代的一個
[00:05:46.000 --> 00:05:48.000]  就是怎麼樣
[00:05:48.000 --> 00:05:50.000]  什麼叫木匠
[00:05:50.000 --> 00:05:51.000]  木匠其實
[00:05:51.000 --> 00:05:52.000]  又是石匠
[00:05:52.000 --> 00:05:53.000]  又是鐵匠
[00:05:53.000 --> 00:05:55.000]  所以不只是鬥木的
[00:05:55.000 --> 00:05:57.000]  它就會解釋
[00:05:57.000 --> 00:05:59.000]  有很多背景等等
[00:05:59.000 --> 00:06:00.000]  怎樣織網
[00:06:00.000 --> 00:06:02.000]  怎樣種葡萄
[00:06:02.000 --> 00:06:04.000]  怎樣養羊
[00:06:04.000 --> 00:06:05.000]  其中一個值得
[00:06:05.000 --> 00:06:06.000]  highlight的
[00:06:06.000 --> 00:06:07.000]  就是這裡
[00:06:07.000 --> 00:06:10.000]  這個是耶穌在會堂裏面
[00:06:10.000 --> 00:06:11.000]  會堂是怎樣
[00:06:11.000 --> 00:06:13.000]  當然我們去聖地
[00:06:13.000 --> 00:06:15.000]  這些會堂是假的
[00:06:15.000 --> 00:06:18.000]  我們就看到真的會堂
[00:06:18.000 --> 00:06:20.000]  當然是一些考古遺跡
[00:06:20.000 --> 00:06:21.000]  有機會再講
[00:06:21.000 --> 00:06:23.000]  但是從這些去體會
[00:06:23.000 --> 00:06:24.000]  耶穌的時代
[00:06:24.000 --> 00:06:25.000]  是面對著一個
[00:06:25.000 --> 00:06:27.000]  怎樣的背景等等
[00:06:27.000 --> 00:06:28.000]  你會
[00:06:28.000 --> 00:06:29.000]  始終都會visualize
[00:06:29.000 --> 00:06:30.000]  3D在當中
[00:06:30.000 --> 00:06:33.000]  你看到以色列這個地圖
[00:06:33.000 --> 00:06:34.000]  以後我講到
[00:06:34.000 --> 00:06:36.000]  多數都會弄出來
[00:06:36.000 --> 00:06:37.000]  大家自己都可以
[00:06:37.000 --> 00:06:38.000]  回家Google
[00:06:38.000 --> 00:06:40.000]  這個就整把
[00:06:40.000 --> 00:06:42.000]  好像關刀那樣
[00:06:42.000 --> 00:06:43.000]  那個柄那樣
[00:06:43.000 --> 00:06:46.000]  現在以色列那個地方
[00:06:46.000 --> 00:06:47.000]  是這樣的
[00:06:47.000 --> 00:06:48.000]  那撒冷在哪呢
[00:06:48.000 --> 00:06:50.000]  這個加利里海
[00:06:50.000 --> 00:06:51.000]  這個就是地中海
[00:06:51.000 --> 00:06:53.000]  中間那麼上下
[00:06:53.000 --> 00:06:54.000]  在山那裏
[00:06:54.000 --> 00:06:56.000]  我們那個trip
[00:06:56.000 --> 00:06:58.000]  二十幾人去那個
[00:06:58.000 --> 00:06:59.000]  就沒有去到那個地方
[00:06:59.000 --> 00:07:00.000]  因為為什麼呢
[00:07:00.000 --> 00:07:01.000]  就是我們的團
[00:07:01.000 --> 00:07:03.000]  是比較多那些考古
[00:07:03.000 --> 00:07:05.000]  那撒冷沒有什麼考古
[00:07:05.000 --> 00:07:06.000]  就是沒有什麼
[00:07:06.000 --> 00:07:07.000]  是耶穌時代的考古
[00:07:07.000 --> 00:07:09.000]  是確實真的在那裏
[00:07:09.000 --> 00:07:10.000]  那你會發覺去到聖地
[00:07:10.000 --> 00:07:11.000]  很多時候
[00:07:11.000 --> 00:07:13.000]  有些地方是傳說的
[00:07:13.000 --> 00:07:15.000]  大概是那裏
[00:07:15.000 --> 00:07:16.000]  但是因為撒冷
[00:07:16.000 --> 00:07:17.000]  為什麼呢
[00:07:17.000 --> 00:07:18.000]  很make sense
[00:07:18.000 --> 00:07:19.000]  因為撒冷只有那一百幾人
[00:07:19.000 --> 00:07:20.000]  幾百人
[00:07:20.000 --> 00:07:21.000]  或者一百幾人村莊
[00:07:21.000 --> 00:07:22.000]  根本是很難找到
[00:07:22.000 --> 00:07:23.000]  那些古蹟出來
[00:07:23.000 --> 00:07:24.000]  所以那些古蹟
[00:07:24.000 --> 00:07:25.000]  一會兒看那些教堂
[00:07:25.000 --> 00:07:27.000]  都是後來興建
[00:07:27.000 --> 00:07:29.000]  跟著的古蹟
[00:07:29.000 --> 00:07:31.000]  那大家又再看
[00:07:31.000 --> 00:07:32.000]  如果中文
[00:07:32.000 --> 00:07:34.000]  那這裏就是撒冷
[00:07:34.000 --> 00:07:36.000]  大家有個概念
[00:07:36.000 --> 00:07:37.000]  所以其實耶穌
[00:07:37.000 --> 00:07:38.000]  傳到的地方
[00:07:38.000 --> 00:07:41.000]  很主要在加利里那邊的
[00:07:41.000 --> 00:07:42.000]  有幾個城
[00:07:42.000 --> 00:07:43.000]  伯塞大
[00:07:43.000 --> 00:07:44.000]  哥拉信
[00:07:44.000 --> 00:07:45.000]  加伯郎等等
[00:07:45.000 --> 00:07:46.000]  但是撒冷
[00:07:46.000 --> 00:07:47.000]  他的家鄉
[00:07:47.000 --> 00:07:50.000]  要走去都一段時間的
[00:07:50.000 --> 00:07:52.000]  就是有條路那樣
[00:07:52.000 --> 00:07:53.000]  那我不詳細講這裏了
[00:07:53.000 --> 00:07:55.000]  給大家有些概念
[00:07:55.000 --> 00:07:57.000]  有機會revisit
[00:07:57.000 --> 00:07:58.000]  那這個就
[00:07:58.000 --> 00:08:00.000]  第二個去看的地方
[00:08:00.000 --> 00:08:02.000]  就是撒冷的報喜堂
[00:08:02.000 --> 00:08:04.000]  那亦都有另外一個名字
[00:08:04.000 --> 00:08:06.000]  叫做聖母領報堂
[00:08:06.000 --> 00:08:08.000]  天使報喜
[00:08:08.000 --> 00:08:10.000]  或者是聖母
[00:08:10.000 --> 00:08:11.000]  就是當然我們知道
[00:08:11.000 --> 00:08:13.000]  我們的概念
[00:08:13.000 --> 00:08:14.000]  不是聖母
[00:08:14.000 --> 00:08:15.000]  是耶穌母親兒兒
[00:08:15.000 --> 00:08:18.000]  但是聖母領報堂
[00:08:18.000 --> 00:08:21.000]  就是領受這個天使的宣佈
[00:08:21.000 --> 00:08:23.000]  所以有兩個中文的型名
[00:08:23.000 --> 00:08:26.000]  就是Church of Annunciation
[00:08:26.000 --> 00:08:28.000]  那你會見到
[00:08:28.000 --> 00:08:29.000]  這個堂
[00:08:29.000 --> 00:08:30.000]  為什麼這麼出名呢
[00:08:30.000 --> 00:08:32.000]  當然剛才講了
[00:08:32.000 --> 00:08:33.000]  耶穌的家鄉
[00:08:33.000 --> 00:08:34.000]  是其中一個那撒冷
[00:08:34.000 --> 00:08:35.000]  那你說耶穌的家鄉
[00:08:35.000 --> 00:08:36.000]  不是伯利恆嗎
[00:08:36.000 --> 00:08:37.000]  想一想
[00:08:37.000 --> 00:08:38.000]  先有個懸念
[00:08:38.000 --> 00:08:39.000]  但是你看到
[00:08:39.000 --> 00:08:41.000]  它出名的地方
[00:08:41.000 --> 00:08:42.000]  就是這個教堂漂亮嗎
[00:08:42.000 --> 00:08:44.000]  1969年建好的
[00:08:44.000 --> 00:08:47.000]  就是這個是第五個
[00:08:47.000 --> 00:08:49.000]  在當中的教堂
[00:08:49.000 --> 00:08:50.000]  前面有四個
[00:08:50.000 --> 00:08:51.000]  倒塌了
[00:08:51.000 --> 00:08:53.000]  怎麼倒塌呢
[00:08:53.000 --> 00:08:57.000]  就是在大概四世紀
[00:08:57.000 --> 00:08:58.000]  已經是第一個
[00:08:58.000 --> 00:08:59.000]  小一點
[00:08:59.000 --> 00:09:00.000]  然後一直這樣
[00:09:00.000 --> 00:09:04.000]  又被一些曾經被伊斯蘭教的
[00:09:04.000 --> 00:09:05.000]  來去佔領
[00:09:05.000 --> 00:09:06.000]  十字軍又起來
[00:09:06.000 --> 00:09:08.000]  第五個了
[00:09:08.000 --> 00:09:10.000]  而它是全個以色列
[00:09:10.000 --> 00:09:12.000]  最大的教堂
[00:09:12.000 --> 00:09:13.000]  很漂亮的
[00:09:13.000 --> 00:09:14.000]  怎麼漂亮呢
[00:09:14.000 --> 00:09:16.000]  除了外觀之外
[00:09:16.000 --> 00:09:17.000]  你會看到
[00:09:17.000 --> 00:09:18.000]  整個是這麼大
[00:09:18.000 --> 00:09:19.000]  那麼快
[00:09:19.000 --> 00:09:20.000]  你見到裡面
[00:09:20.000 --> 00:09:21.000]  這個是上面
[00:09:21.000 --> 00:09:22.000]  它有兩層的
[00:09:22.000 --> 00:09:26.000]  上面就是代表耶穌的榮耀
[00:09:26.000 --> 00:09:28.000]  而如果你看深一點
[00:09:28.000 --> 00:09:29.000]  當然有很多圖畫
[00:09:29.000 --> 00:09:31.000]  尤其是你見到
[00:09:31.000 --> 00:09:32.000]  你要留意
[00:09:32.000 --> 00:09:33.000]  它的主題是什麼呢
[00:09:33.000 --> 00:09:35.000]  就是聖母瑪利亞
[00:09:35.000 --> 00:09:36.000]  或者瑪利亞
[00:09:36.000 --> 00:09:37.000]  為什麼呢
[00:09:37.000 --> 00:09:38.000]  又有個原點
[00:09:38.000 --> 00:09:39.000]  繼續看下去
[00:09:39.000 --> 00:09:41.000]  一個前一個後
[00:09:41.000 --> 00:09:42.000]  很漂亮的
[00:09:42.000 --> 00:09:43.000]  很大的
[00:09:43.000 --> 00:09:45.000]  但是不說不知的
[00:09:45.000 --> 00:09:46.000]  你會見到
[00:09:46.000 --> 00:09:47.000]  其實它的主題
[00:09:47.000 --> 00:09:48.000]  這個這樣
[00:09:48.000 --> 00:09:50.000]  這個設計很漂亮
[00:09:50.000 --> 00:09:51.000]  你就這樣看
[00:09:51.000 --> 00:09:53.000]  為什麼這樣三角形
[00:09:53.000 --> 00:09:54.000]  又倒轉又這樣
[00:09:54.000 --> 00:09:56.000]  原來拉丁文
[00:09:56.000 --> 00:09:57.000]  就是聖母瑪利亞
[00:09:57.000 --> 00:09:58.000]  主要有幾個字的
[00:09:58.000 --> 00:09:59.000]  A字
[00:09:59.000 --> 00:10:00.000]  V字
[00:10:00.000 --> 00:10:02.000]  M字
[00:10:02.000 --> 00:10:03.000]  你看久一點
[00:10:03.000 --> 00:10:04.000]  看不看得到
[00:10:04.000 --> 00:10:05.000]  很多這些
[00:10:05.000 --> 00:10:06.000]  原來它的設計
[00:10:06.000 --> 00:10:07.000]  全部你是
[00:10:07.000 --> 00:10:08.000]  就是看到這些
[00:10:08.000 --> 00:10:09.000]  A V M
[00:10:09.000 --> 00:10:12.000]  你就會聯想到瑪利亞
[00:10:12.000 --> 00:10:14.000]  真的很厲害
[00:10:14.000 --> 00:10:16.000]  這個意大利的建築師
[00:10:16.000 --> 00:10:19.000]  我們見到下面
[00:10:19.000 --> 00:10:20.000]  剛才跳過了
[00:10:20.000 --> 00:10:21.000]  有上有下
[00:10:21.000 --> 00:10:22.000]  這裡是上面
[00:10:22.000 --> 00:10:23.000]  講耶穌平饒
[00:10:23.000 --> 00:10:25.000]  下面這個洞通過來
[00:10:25.000 --> 00:10:27.000]  下面很多古蹟
[00:10:27.000 --> 00:10:29.000]  這個位就是
[00:10:29.000 --> 00:10:31.000]  第一間的教堂
[00:10:31.000 --> 00:10:32.000]  是什麼呢
[00:10:32.000 --> 00:10:34.000]  為什麼要在那裡再建呢
[00:10:34.000 --> 00:10:36.000]  當然是師母
[00:10:36.000 --> 00:10:38.000]  大家認得
[00:10:38.000 --> 00:10:39.000]  這個位
[00:10:39.000 --> 00:10:41.000]  不是經常讓人進去的
[00:10:41.000 --> 00:10:44.000]  這個位是什麼位呢
[00:10:44.000 --> 00:10:46.000]  原來相傳
[00:10:46.000 --> 00:10:48.000]  就是瑪利亞
[00:10:48.000 --> 00:10:50.000]  它出世的地方
[00:10:50.000 --> 00:10:51.000]  或者同年的地方
[00:10:51.000 --> 00:10:53.000]  因為這裡
[00:10:53.000 --> 00:10:55.000]  你看那個洞
[00:10:55.000 --> 00:10:56.000]  那個地方
[00:10:56.000 --> 00:10:58.000]  主要是Limestone
[00:10:58.000 --> 00:11:00.000]  Limestone有一個特點
[00:11:00.000 --> 00:11:02.000]  它是很硬淨
[00:11:02.000 --> 00:11:03.000]  但是也很脆
[00:11:03.000 --> 00:11:04.000]  你可以挖挖挖挖挖
[00:11:04.000 --> 00:11:05.000]  但是可以住人的
[00:11:05.000 --> 00:11:08.000]  所以他們找到這個地方
[00:11:08.000 --> 00:11:10.000]  你講回第四世紀
[00:11:10.000 --> 00:11:12.000]  很久的時間
[00:11:12.000 --> 00:11:14.000]  這裡就寫了一個字
[00:11:14.000 --> 00:11:15.000]  拉丁文來的
[00:11:15.000 --> 00:11:18.000]  就是道成了肉身
[00:11:18.000 --> 00:11:20.000]  所以耶穌的鄉下
[00:11:20.000 --> 00:11:21.000]  其實你可以說有兩個
[00:11:21.000 --> 00:11:23.000]  一個就是伯利恆
[00:11:23.000 --> 00:11:24.000]  報名上冊
[00:11:24.000 --> 00:11:27.000]  那個鄉下是誰的鄉下
[00:11:27.000 --> 00:11:28.000]  是他爸爸
[00:11:28.000 --> 00:11:29.000]  約瑟的鄉下
[00:11:29.000 --> 00:11:31.000]  但是這個拿撒勒
[00:11:31.000 --> 00:11:33.000]  就是瑪利亞那個的鄉下
[00:11:33.000 --> 00:11:34.000]  行不行
[00:11:34.000 --> 00:11:36.000]  所以瑪利亞主題
[00:11:36.000 --> 00:11:37.000]  大家明白整件事
[00:11:37.000 --> 00:11:38.000]  當然了
[00:11:38.000 --> 00:11:39.000]  他們相信
[00:11:39.000 --> 00:11:41.000]  天使就在這個地方
[00:11:41.000 --> 00:11:43.000]  去報信給瑪利亞聽
[00:11:43.000 --> 00:11:46.000]  你將會懷孕生子
[00:11:46.000 --> 00:11:47.000]  這一個就是
[00:11:47.000 --> 00:11:49.000]  九世主耶穌基督
[00:11:49.000 --> 00:11:51.000]  所以這個主題就是這樣
[00:11:51.000 --> 00:11:53.000]  很多東西講的
[00:11:53.000 --> 00:11:56.000]  但是我們就看回經文
[00:11:56.000 --> 00:11:57.000]  還有如果大家
[00:11:57.000 --> 00:12:00.000]  有些背景我再講多些
[00:12:00.000 --> 00:12:01.000]  就在之前那一段講到
[00:12:01.000 --> 00:12:02.000]  我不重複了
[00:12:02.000 --> 00:12:03.000]  我現在已經盡快
[00:12:03.000 --> 00:12:04.000]  講了一堆東西
[00:12:04.000 --> 00:12:06.000]  但是你會見到
[00:12:06.000 --> 00:12:08.000]  在盧家福音
[00:12:08.000 --> 00:12:09.000]  或者約翰福音這兩節
[00:12:09.000 --> 00:12:11.000]  來看拿撒勒
[00:12:11.000 --> 00:12:14.000]  耶穌實在是在那裡
[00:12:14.000 --> 00:12:15.000]  去生活過
[00:12:15.000 --> 00:12:16.000]  但是你見到
[00:12:16.000 --> 00:12:17.000]  拿彈頁
[00:12:17.000 --> 00:12:20.000]  拿撒勒能夠出什麼好東西呢
[00:12:20.000 --> 00:12:21.000]  我們上次的結論就是
[00:12:21.000 --> 00:12:23.000]  拿撒勒耶穌代表著
[00:12:23.000 --> 00:12:26.000]  出身寒微謙卑的耶穌
[00:12:26.000 --> 00:12:28.000]  降生他來這個世界
[00:12:28.000 --> 00:12:29.000]  本鄉被厭棄
[00:12:29.000 --> 00:12:30.000]  今天我們特別講
[00:12:30.000 --> 00:12:32.000]  但是他一早已經被厭棄
[00:12:32.000 --> 00:12:34.000]  在盧家福音
[00:12:34.000 --> 00:12:35.000]  我們講第四章的時候
[00:12:35.000 --> 00:12:36.000]  他出來宣告
[00:12:36.000 --> 00:12:38.000]  在拿撒勒的家鄉
[00:12:38.000 --> 00:12:40.000]  在會堂讀經
[00:12:40.000 --> 00:12:42.000]  宣言
[00:12:42.000 --> 00:12:43.000]  被魯德釋放
[00:12:43.000 --> 00:12:44.000]  大家記得
[00:12:44.000 --> 00:12:45.000]  彌賽亞宣言
[00:12:45.000 --> 00:12:47.000]  但是那些本鄉的人
[00:12:47.000 --> 00:12:48.000]  就是這樣厭棄他
[00:12:48.000 --> 00:12:50.000]  今次是第二次厭棄
[00:12:50.000 --> 00:12:52.000]  我要講馬可福音
[00:12:52.000 --> 00:12:53.000]  第六章的經文
[00:12:53.000 --> 00:12:55.000]  這是諷刺的罪狀
[00:12:55.000 --> 00:12:57.000]  但是也能夠代表
[00:12:57.000 --> 00:13:00.000]  神所建立的救主和君王
[00:13:00.000 --> 00:13:02.000]  我們可以引以為傲的名字
[00:13:02.000 --> 00:13:04.000]  就是拿撒勒
[00:13:04.000 --> 00:13:06.000]  拿撒勒因為耶穌
[00:13:06.000 --> 00:13:08.000]  而改變了他的名字
[00:13:08.000 --> 00:13:10.000]  石遺國
[00:13:10.000 --> 00:13:11.000]  已經變成了一個
[00:13:11.000 --> 00:13:12.000]  很榮耀的名字
[00:13:12.000 --> 00:13:14.000]  就是這樣的意思
[00:13:14.000 --> 00:13:16.000]  這是上次的結論
[00:13:16.000 --> 00:13:18.000]  今天我們看
[00:13:18.000 --> 00:13:20.000]  馬可福音
[00:13:20.000 --> 00:13:22.000]  第六章
[00:13:22.000 --> 00:13:24.000]  第一章第六節
[00:13:24.000 --> 00:13:26.000]  主席已經讀出
[00:13:26.000 --> 00:13:28.000]  我剛才再講
[00:13:28.000 --> 00:13:30.000]  就是盧家福音
[00:13:30.000 --> 00:13:32.000]  第四章講宣言的時候
[00:13:32.000 --> 00:13:33.000]  很清楚的
[00:13:33.000 --> 00:13:34.000]  第十六節
[00:13:34.000 --> 00:13:36.000]  這裏寫了
[00:13:36.000 --> 00:13:37.000]  耶穌來到拿撒勒
[00:13:37.000 --> 00:13:38.000]  是他長大的地方
[00:13:38.000 --> 00:13:40.000]  就是說其實耶穌
[00:13:40.000 --> 00:13:42.000]  他家鄉在伯利恒
[00:13:42.000 --> 00:13:44.000]  當然他家鄉也有拿撒勒
[00:13:44.000 --> 00:13:46.000]  拿撒勒的確是他長大的地方
[00:13:46.000 --> 00:13:49.000]  拿撒勒是一個很小的村莊
[00:13:49.000 --> 00:13:52.000]  那些家人
[00:13:52.000 --> 00:13:53.000]  你們明白嗎
