
[00:00:00.000 --> 00:00:02.920]  今日想同大家思想呢個題目
[00:17:49.120 --> 00:17:50.120]  在當中裏面
[00:17:50.120 --> 00:17:53.120]  是祭司的
[00:17:53.120 --> 00:17:54.120]  分別為聖
[00:17:54.120 --> 00:17:57.120]  表示是尊屬於神
[00:17:57.120 --> 00:17:58.120]  在這裏
[00:17:58.120 --> 00:17:59.120]  其實
[00:17:59.120 --> 00:18:02.120]  大衛非常之清楚
[00:18:02.120 --> 00:18:03.120]  神
[00:18:03.120 --> 00:18:06.120]  是否越立我們金錢的獻賞呢?
[00:18:06.120 --> 00:18:07.120]  絕對
[00:18:07.120 --> 00:18:08.120]  神
[00:18:08.120 --> 00:18:09.120]  是越立的
[00:18:09.120 --> 00:18:10.120]  不過
[00:18:10.120 --> 00:18:13.120]  大衛心裏面更加知道
[00:18:13.120 --> 00:18:15.120]  除了金錢
[00:18:15.120 --> 00:18:18.120]  神更加喜悅一件事
[00:18:18.120 --> 00:18:20.120]  就是越立的
[00:18:20.120 --> 00:18:22.120]  是我們獻賞自己
[00:18:22.120 --> 00:18:23.120]  所以他會問
[00:18:23.120 --> 00:18:27.120]  今天有誰樂意將自己獻給耶和華?
[00:18:27.120 --> 00:18:29.120]  是真的將自己獻上
[00:18:29.120 --> 00:18:33.120]  保羅其實仍然在說同一個道理
[00:18:33.120 --> 00:18:34.120]  他說
[00:18:34.120 --> 00:18:36.120]  親愛的弟兄
[00:18:36.120 --> 00:18:39.120]  我以神的慈悲勸你們
[00:18:39.120 --> 00:18:41.120]  將身體獻上
[00:18:41.120 --> 00:18:43.120]  當作活祭
[00:18:43.120 --> 00:18:45.120]  是聖潔的
[00:18:45.120 --> 00:18:47.120]  是神所喜悅的
[00:18:47.120 --> 00:18:48.120]  所以在這裏
[00:18:48.120 --> 00:18:50.120]  大衛已經摸到神的心
[00:18:50.120 --> 00:18:53.120]  不單止是金錢
[00:18:53.120 --> 00:18:54.120]  大衛說
[00:18:54.120 --> 00:18:55.120]  奉獻金錢
[00:18:55.120 --> 00:18:57.120]  其實我們要將自己獻上
[00:18:57.120 --> 00:18:59.120]  更能討神的喜悅
[00:18:59.120 --> 00:19:00.120]  因為
[00:19:00.120 --> 00:19:01.120]  將自己獻上
[00:19:01.120 --> 00:19:03.120]  表達了什麼呢?
[00:19:03.120 --> 00:19:04.120]  將自己獻上
[00:19:04.120 --> 00:19:05.120]  就是說
[00:19:05.120 --> 00:19:07.120]  我們將自己的主權
[00:19:07.120 --> 00:19:09.120]  交了給神
[00:19:09.120 --> 00:19:12.120]  完全由祂來掌權
[00:19:12.120 --> 00:19:13.120]  所以在神的眼裏
[00:19:13.120 --> 00:19:15.120]  大衛看到一件事
[00:19:15.120 --> 00:19:16.120]  大衛看透神的心
