
[00:00:00.000 --> 00:00:01.760]  我們一起讀一節聖經
[00:02:30.760 --> 00:02:32.440]  他說:耶和華
[00:02:32.440 --> 00:02:34.640]  求祢在這些年間
[00:02:34.640 --> 00:02:37.240]  復興祢的作為來
[00:02:37.240 --> 00:02:39.880]  在這些年間顯明出來
[00:02:39.880 --> 00:02:41.840]  在發怒的時候
[00:02:41.840 --> 00:02:44.400]  以憐憫為念
[00:02:44.400 --> 00:02:45.440]  換句話說
[00:02:45.440 --> 00:02:48.240]  他是在向神說:神啊
[00:02:48.240 --> 00:02:52.360]  我們曾經聽見過祢古時的作為
[00:02:52.360 --> 00:02:54.440]  曾經看見過
[00:02:54.440 --> 00:02:58.760]  祢自己的工作在別的地方的工作
[00:02:58.760 --> 00:03:02.440]  但是我們求祢來憐憫我們
[00:03:02.440 --> 00:03:06.440]  甚至在現今在祢發怒的時刻
[00:03:06.440 --> 00:03:08.720]  求祢憐憫我們
[00:03:08.720 --> 00:03:11.920]  也讓我們能夠在這些年間
[00:03:11.920 --> 00:03:14.480]  意思就是現在
[00:03:14.480 --> 00:03:16.760]  在我們中間
[00:03:16.760 --> 00:03:19.960]  讓我們能夠經歷到祢的作為
[00:03:19.960 --> 00:03:23.320]  讓我們能夠經歷祢復興的作為
[00:03:23.320 --> 00:03:26.400]  像以前一樣
[00:03:26.400 --> 00:03:28.560]  我深深地相信弟兄姊妹
[00:03:28.560 --> 00:03:30.800]  這個禱告跟呼求
[00:03:30.800 --> 00:03:32.920]  也是此時此刻
[00:03:32.920 --> 00:03:37.280]  我們需要向神所發出的呼求
[00:03:37.280 --> 00:03:38.720]  所以三方面來講這件事情
[00:03:38.720 --> 00:03:40.000]  第一個
[00:03:40.000 --> 00:03:42.680]  我們要求復興神的作為
[00:03:42.680 --> 00:03:47.120]  跟你們一樣說要求復興神的作為
[00:03:47.120 --> 00:03:49.400]  哈巴谷在這裡特別提到說
[00:03:49.400 --> 00:03:54.040]  要呼求神來復興祂的作為
[00:03:54.040 --> 00:03:56.520]  我們看見今天這個世代
[00:03:56.520 --> 00:04:00.600]  不但我們需要聽見神的話
[00:04:00.600 --> 00:04:04.760]  這個世代更需要看見神的作為
[00:04:04.760 --> 00:04:06.160]  Martin Lloyd-Jones博士
[00:04:06.160 --> 00:04:09.720]  在他所寫的《復興的真義》這本書裡面
[00:04:09.720 --> 00:04:13.680]  他提到今天我們為什麼要呼求復興呢?
[00:04:13.680 --> 00:04:15.320]  兩個原因
[00:04:15.320 --> 00:04:16.520]  第一個
[00:04:16.520 --> 00:04:19.280]  為了要使神的百姓認識
[00:04:19.280 --> 00:04:22.440]  我們有為非凡的神
[00:04:22.440 --> 00:04:24.240]  第二個原因
[00:04:24.240 --> 00:04:29.520]  為了要叫世人知道我們的神大有能力
[00:04:29.520 --> 00:04:33.120]  換句話說就是要叫神的百姓跟世人
[00:04:33.120 --> 00:04:37.200]  都能夠看見神的作為來嘛
[00:04:37.200 --> 00:04:39.200]  你說在現今的世代
[00:04:39.200 --> 00:04:42.560]  我們有可能看見神的作為嗎?
[00:04:42.560 --> 00:04:44.800]  當然是有可能
[00:04:44.800 --> 00:04:46.640]  事實上從整本聖經當中
[00:04:46.640 --> 00:04:50.040]  你就可以看見神是何等樂意
[00:04:50.040 --> 00:04:54.680]  降下復興在祂的百姓中間的
[00:04:54.680 --> 00:04:57.640]  當你看見以色列人的歷史
[00:04:57.640 --> 00:05:01.600]  你就發現神的心意就是一次又一次
[00:05:01.600 --> 00:05:06.080]  要將復興降臨在祂的百姓裡面
[00:05:06.080 --> 00:05:07.480]  在舊約時代
[00:05:07.480 --> 00:05:10.920]  當以色列人在埃及地被奴隸的時候
[00:05:10.920 --> 00:05:12.680]  不得自由
[00:05:12.680 --> 00:05:16.480]  神就藉著摩西以大能的作為
[00:05:16.480 --> 00:05:21.120]  將以色列人從埃及地拯救出來
[00:05:21.120 --> 00:05:22.440]  在約書要記我們看見
[00:05:22.440 --> 00:05:24.920]  當以色列人面對約旦河的時候
[00:05:24.920 --> 00:05:27.440]  神再一次復興他的作為
[00:05:27.440 --> 00:05:28.920]  打開約旦河
[00:05:28.920 --> 00:05:31.080]  讓以色列人過了約旦河
[00:05:31.080 --> 00:05:32.880]  進入神應許之地
[00:05:32.880 --> 00:05:35.880]  得地為業
[00:05:35.880 --> 00:05:37.240]  在世世紀我們看見
[00:05:37.240 --> 00:05:39.640]  雖然以色列人一次又一次的悖逆
[00:05:39.640 --> 00:05:41.680]  就像今天這個世代一樣
[00:05:41.680 --> 00:05:45.520]  但當神的百姓一次一次呼求神的時候
[00:05:45.520 --> 00:05:49.240]  神就是為他的百姓能夠降下復興
[00:05:49.240 --> 00:05:52.800]  拯救他們脫離仇敵的手
[00:05:52.800 --> 00:05:54.640]  在列王紀的時代
[00:05:54.640 --> 00:06:00.480]  神興起伊莉莎復興神的作為
[00:06:00.480 --> 00:06:02.560]  一直來到新約時代
[00:06:02.560 --> 00:06:04.640]  耶穌基督在地上的工作
[00:06:04.640 --> 00:06:07.920]  難道不是一個最偉大的神跡復興嗎
[00:06:07.920 --> 00:06:11.800]  本來我們人是死在罪惡過犯當中的
[00:06:11.800 --> 00:06:14.600]  但是因著耶穌基督的救恩
[00:06:14.600 --> 00:06:17.080]  他不但為我們的罪死在十字架上
[00:06:17.080 --> 00:06:20.080]  而且第三天從死裡復活
[00:06:20.080 --> 00:06:25.240]  以大能的作為證明他是神的兒子
[00:06:25.240 --> 00:06:30.040]  到了五旬節那更是另外一個偉大的復興
[00:06:30.040 --> 00:06:33.080]  神降下聖靈在他的百姓中間
[00:06:33.080 --> 00:06:36.280]  聖經說在五旬之後聖靈如風吹來
[00:06:36.280 --> 00:06:38.560]  使他們都被聖靈充滿
[00:06:38.560 --> 00:06:41.280]  而且口說方言
[00:06:41.280 --> 00:06:45.080]  讓當時人看見都吸起神的作為
[00:06:45.080 --> 00:06:50.360]  神再一次用大能來印證教會的開始
[00:06:50.360 --> 00:06:54.360]  但第二你們神的復興並沒有停留在聖經裡面而已
[00:06:54.360 --> 00:06:56.680]  雖然有人以為是如此
[00:06:56.680 --> 00:07:00.040]  他們說神的復興已經停止了
[00:07:00.040 --> 00:07:03.040]  尤其是當教會被逼迫
[00:07:03.040 --> 00:07:05.720]  後來從耶路撒冷四散到各地之後
[00:07:05.720 --> 00:07:10.600]  有人說五旬節的復興好像徹底失敗了
[00:07:10.600 --> 00:07:13.360]  但真的是失敗了嗎?
[00:07:13.360 --> 00:07:17.480]  其實神的作為是像波浪一樣的
[00:07:17.480 --> 00:07:20.280]  一波又一波的湧來
[00:07:20.280 --> 00:07:23.160]  一波比一波更廣
[00:07:23.160 --> 00:07:26.680]  一波比一波更深遠
[00:07:26.680 --> 00:07:28.960]  在整個教會歷史裡面我們看見
[00:07:28.960 --> 00:07:36.720]  神繼續不斷的能夠藉著他僕人降下復興在他的百姓中間
[00:07:36.720 --> 00:07:40.000]  從聖奧古斯丁到馬丁路德
[00:07:40.000 --> 00:07:44.000]  到約翰威斯理到約拿丹愛德華
[00:07:44.000 --> 00:07:49.720]  神一次一次用大能顯明他復興的作為來
[00:07:49.720 --> 00:07:51.760]  甚至到二十世紀
[00:07:51.760 --> 00:07:55.200]  我們看見在南加州有阿蘇薩大復興
[00:07:55.200 --> 00:07:58.360]  也有在阿根廷的大復興
[00:07:58.360 --> 00:08:03.480]  我們就看見神復興的新意從來沒有停止過
[00:08:03.480 --> 00:08:05.800]  神復興的浪潮
[00:08:05.800 --> 00:08:12.600]  好像一股無法阻擋的水流不斷的向前湧流
[00:08:12.600 --> 00:08:14.600]  所以如果你問我
[00:08:14.600 --> 00:08:19.720]  今天神仍然能夠降下復興在我們中間嗎?
[00:08:19.720 --> 00:08:23.600]  我的答案絕對是肯定的
[00:08:23.600 --> 00:08:27.160]  無論這個世界如何的改變
[00:08:27.160 --> 00:08:30.600]  無論我們所面對的環境有多麼的艱難
[00:08:30.600 --> 00:08:38.480]  神今天仍然樂意賜下復興在他的百姓中間
[00:08:38.480 --> 00:08:40.480]  但問題是
[00:08:40.480 --> 00:08:46.160]  我們是不是渴望能夠看見神復興的作為呢?
[00:08:46.160 --> 00:08:52.640]  第二點你曾經呼求神來復興他的作為嗎?
[00:08:52.640 --> 00:08:58.280]  你要知道在生命成長的過程當中有一個很基本的原則
[00:08:58.280 --> 00:09:02.840]  那就是你所熱切尋求的是什麼
[00:09:02.840 --> 00:09:06.880]  那你所得著的也就是什麼
[00:09:06.880 --> 00:09:09.680]  你所熱切尋求是什麼
[00:09:09.680 --> 00:09:12.680]  你得著就是什麼
[00:09:12.680 --> 00:09:14.560]  想想看在人生的道路當中
[00:09:14.560 --> 00:09:18.360]  你曾經渴慕尋求的是什麼呢?
[00:09:18.360 --> 00:09:19.880]  是學位
[00:09:19.880 --> 00:09:21.280]  是工作
[00:09:21.280 --> 00:09:22.880]  美好的家庭
[00:09:22.880 --> 00:09:25.160]  生活的保障
[00:09:25.160 --> 00:09:30.880]  回頭看一下難道你所尋求的你不都是得著了嗎?
[00:09:30.880 --> 00:09:32.280]  但你有沒有想到過
[00:09:32.280 --> 00:09:38.640]  為什麼你還沒有經歷過神復興的作為呢?
[00:09:38.640 --> 00:09:40.360]  我還記得有一次
[00:09:40.360 --> 00:09:43.240]  我跟愛德華米勒牧師在談話的時候
[00:09:43.240 --> 00:09:45.320]  愛德華米勒牧師他是一位
[00:09:45.320 --> 00:09:50.320]  在阿根廷大復興的時候被神所用的器皿
[00:09:50.320 --> 00:09:54.040]  後來神差派他到美國來建立教會
[00:09:54.040 --> 00:09:56.720]  他也在華人教會當中
[00:09:56.720 --> 00:10:00.000]  很多時候點燃那個復興的火
[00:10:00.000 --> 00:10:01.800]  有一次當我在跟他談話的時候
[00:10:01.800 --> 00:10:02.920]  他告訴我
[00:10:02.920 --> 00:10:09.120]  他的一生就是渴慕看見神復興的作為
[00:10:09.120 --> 00:10:11.800]  他就開始跟我講述
[00:10:11.800 --> 00:10:19.040]  他一生當中所經歷過的七個神的大復興
[00:10:19.040 --> 00:10:21.920]  我告訴你那個時候我一邊聽
[00:10:21.920 --> 00:10:24.240]  一邊流淚
[00:10:24.240 --> 00:10:26.000]  我說主啊
[00:10:26.000 --> 00:10:28.280]  我們也要
[00:10:28.280 --> 00:10:30.680]  我們也要
[00:10:30.680 --> 00:10:35.960]  我不再滿足於主祢古時的作為
[00:10:35.960 --> 00:10:41.400]  我不再滿足於只是聽見別人的經驗
[00:10:41.400 --> 00:10:44.240]  主求祢現在
[00:10:44.240 --> 00:10:50.840]  在我們中間復興祢的作為來
[00:10:50.840 --> 00:10:54.520]  聽到沒有我們今天需要這種渴慕
[00:10:54.520 --> 00:10:56.440]  我看見很多人好像對神的作為
[00:10:56.440 --> 00:10:58.920]  好像常常呈一種觀望的態度
[00:10:58.920 --> 00:11:02.800]  有也好沒有也沒有關係
[00:11:02.800 --> 00:11:08.520]  我告訴你難怪我們無法經歷神的作為
[00:11:08.520 --> 00:11:12.040]  你要知道如果你只是尋求觀望
[00:11:12.040 --> 00:11:15.640]  那你所得到的永遠只是觀望而已
[00:11:15.640 --> 00:11:19.760]  那你要存渴慕的心來到神裡向神呼求
[00:11:19.760 --> 00:11:23.080]  主啊求祢在這些年間
[00:11:23.080 --> 00:11:27.280]  就是現在在我們中間
[00:11:27.280 --> 00:11:30.000]  復興祢的作為來
[00:11:30.000 --> 00:11:34.800]  好教世人看見就敬畏祢
[00:11:34.800 --> 00:11:37.880]  將榮耀歸給祢
[00:11:37.880 --> 00:11:39.840]  你們
[00:11:39.840 --> 00:11:41.920]  第二要求復興我們的生命
[00:11:41.920 --> 00:11:46.200]  我跟你們說要求復興我們的生命
[00:11:46.200 --> 00:11:50.880]  今天我們一方面是渴望神的復興降臨
[00:11:50.880 --> 00:11:53.680]  但另一方面我們需要明白
[00:11:53.680 --> 00:11:56.760]  復興的藍主是什麼
[00:11:56.760 --> 00:11:59.640]  我告訴你復興的藍主不是神
[00:11:59.640 --> 00:12:03.240]  因為神很樂意降下復興的
[00:12:03.240 --> 00:12:06.200]  復興的藍主也不在於這個黑暗的世代
[00:12:06.200 --> 00:12:08.000]  事實上越是黑暗的世代
[00:12:08.000 --> 00:12:11.520]  越是復興要降臨的時刻
[00:12:11.520 --> 00:12:14.040]  復興的藍主
[00:12:14.040 --> 00:12:17.800]  其實真的是在於我們
[00:12:17.800 --> 00:12:19.440]  這為什麼Martin Lloyd-Jones
[00:12:19.440 --> 00:12:23.560]  他講到復興有個階段性
[00:12:23.560 --> 00:12:25.400]  第一個階段
[00:12:25.400 --> 00:12:27.400]  復興的第一個階段永遠是
[00:12:27.400 --> 00:12:33.160]  神的百姓有一個屬靈的覺醒
[00:12:33.160 --> 00:12:36.600]  一定要從神的百姓有一個覺醒
[00:12:36.600 --> 00:12:41.040]  除非我們對自己的屬靈的貧窮
[00:12:41.040 --> 00:12:45.560]  厭惡到不可忍受的地步
[00:12:45.560 --> 00:12:50.360]  否則我們不可能回轉來尋求神
[00:12:50.360 --> 00:12:53.960]  因為我們總覺得我們還可以
[00:12:53.960 --> 00:12:56.840]  我們還有辦法
[00:12:56.840 --> 00:12:59.880]  我們還可以解決
[00:12:59.880 --> 00:13:02.520]  特別是我們在北美的基督徒
[00:13:02.520 --> 00:13:05.200]  看見神給我們這麼多的恩典
[00:13:05.200 --> 00:13:09.760]  讓我們在各方面都風足有餘
[00:13:09.760 --> 00:13:11.800]  我也要說
[00:13:11.800 --> 00:13:14.960]  今天復興最大的藍主
[00:13:14.960 --> 00:13:20.560]  就是我們依靠自己的風足過於依靠神
[00:13:20.560 --> 00:13:25.360]  多少說我們以世界的道路來代替神的道路
[00:13:25.360 --> 00:13:27.320]  我們還自以為很聰明
[00:13:27.320 --> 00:13:31.520]  好大意啊 廣東話說
[00:13:31.520 --> 00:13:33.880]  覺得神祝福我們
[00:13:33.880 --> 00:13:38.680]  我們還覺得自己蠻有復興的能力
[00:13:38.680 --> 00:13:43.280]  多少說我們用家庭孩子來取代神的地位
[00:13:43.280 --> 00:13:44.680]  我們也覺得理所當然
[00:13:44.680 --> 00:13:47.760]  應該是這樣的
[00:13:47.760 --> 00:13:53.520]  多少說我們甚至用神所給我們的恩典來取代神自己
[00:13:53.520 --> 00:13:55.600]  就好像以色列人出埃及的時候
[00:13:55.600 --> 00:13:57.400]  你記得嗎
[00:13:57.400 --> 00:13:59.120]  本來以色列人在埃及是奴隸
[00:13:59.120 --> 00:14:00.000]  是一貧如洗
[00:14:00.000 --> 00:14:01.680]  什麼都沒有
[00:14:01.680 --> 00:14:03.800]  可是他們離開埃及的時候
[00:14:03.800 --> 00:14:07.160]  埃及人巴不得他們趕快離開
[00:14:07.160 --> 00:14:10.400]  就把金子銀子都給他們好
[00:14:10.400 --> 00:14:12.800]  快快打發他們走
[00:14:12.800 --> 00:14:15.160]  出埃及經歷十二到三十五節怎麼說呢
[00:14:15.160 --> 00:14:17.720]  這裡說以色列人造的摩西的化形
[00:14:17.720 --> 00:14:21.320]  像埃及人要金器銀器和衣裳
[00:14:21.320 --> 00:14:25.080]  三十六節耶華叫百姓在埃及人眼前蒙恩
[00:14:25.080 --> 00:14:27.800]  以至埃及人給他們所要的
[00:14:27.800 --> 00:14:30.720]  他們就把埃及人的財物怎麼樣
[00:14:30.720 --> 00:14:32.400]  奪去了
[00:14:32.400 --> 00:14:35.320]  所以你要知道以色列人離開埃及的時候
[00:14:35.320 --> 00:14:38.120]  他們是蠻富有的
[00:14:38.120 --> 00:14:40.280]  他們真的從神那裡得到一個
[00:14:40.280 --> 00:14:44.200]  意想不到的恩典
[00:14:44.200 --> 00:14:45.720]  可是他們在曠野的時候
[00:14:45.720 --> 00:14:47.960]  竟然做一件事情
[00:14:47.960 --> 00:14:52.320]  他們把神界的埃及人給他們金子拿出來
[00:14:52.320 --> 00:14:54.200]  做了一個金牛犢
[00:14:54.200 --> 00:14:56.040]  然後拜這個金牛犢說
[00:14:56.040 --> 00:14:59.560]  這就是領我們出埃及的神
[00:14:59.560 --> 00:15:03.320]  他們竟然是用神所給他們的恩典
[00:15:03.320 --> 00:15:06.600]  取代了神之際
[00:15:06.600 --> 00:15:09.160]  歐丁尼爾你不要笑他們
[00:15:09.160 --> 00:15:11.920]  很多時候我們不也是這樣嗎
[00:15:11.920 --> 00:15:14.000]  我們生活在北美
[00:15:14.000 --> 00:15:16.840]  神給我們這麼多的恩典
[00:15:16.840 --> 00:15:19.800]  可我們卻常常用神的恩典
[00:15:19.800 --> 00:15:22.480]  代替了神之際
[00:15:22.480 --> 00:15:26.000]  我們追求世界過於我們追求神
[00:15:26.000 --> 00:15:30.440]  我們依靠自己的努力跟才幹過於依靠神
[00:15:30.440 --> 00:15:32.360]  事實上我發現很多時候我們做基督徒
[00:15:32.360 --> 00:15:36.560]  我們根本不覺得我們需要依靠神
[00:15:36.560 --> 00:15:39.960]  難怪我們經歷不到神的作為
[00:15:39.960 --> 00:15:43.920]  今天我們就要重新謙卑我們自己
[00:15:43.920 --> 00:15:45.960]  回轉到神的面前
[00:15:45.960 --> 00:15:52.040]  求神用他聖靈的火重新來燃燒我們
[00:15:52.040 --> 00:15:53.960]  就好像主耶穌進聖殿
[00:15:53.960 --> 00:15:56.120]  潔淨聖殿你還記得嗎
[00:15:56.120 --> 00:15:57.480]  耶穌進入聖殿
[00:15:57.480 --> 00:16:01.680]  趕出買賣流羊的人一樣
[00:16:01.680 --> 00:16:03.880]  其實你要知道本來
[00:16:03.880 --> 00:16:06.760]  在耶穌還沒有進入聖殿以前
[00:16:06.760 --> 00:16:10.000]  其實也沒有人覺得不好
[00:16:10.000 --> 00:16:11.800]  買賣流羊
[00:16:11.800 --> 00:16:12.840]  兌換銀錢
[00:16:12.840 --> 00:16:14.360]  有什麼不好
[00:16:14.360 --> 00:16:18.280]  雖然祭司跟很多商人後面有很多幕後的交易
[00:16:18.280 --> 00:16:21.440]  但表面上一團和氣
[00:16:21.440 --> 00:16:23.200]  不是嗎
[00:16:23.200 --> 00:16:25.280]  可是忽然間
[00:16:25.280 --> 00:16:27.200]  耶穌一來
[00:16:27.200 --> 00:16:30.800]  他就潔淨聖殿不但推翻他們的桌子
[00:16:30.800 --> 00:16:33.400]  把他們趕出聖殿
[00:16:33.400 --> 00:16:35.120]  我告訴你同樣聖靈的火
[00:16:35.120 --> 00:16:37.600]  今天在我們身上的工作也是如此
[00:16:37.600 --> 00:16:40.280]  聖靈的火要忽然臨到在我們身上
[00:16:40.280 --> 00:16:42.440]  光照我們潔淨我們
[00:16:42.440 --> 00:16:46.280]  讓我們看見在我們的屬靈的黑暗與貧窮
[00:16:46.280 --> 00:16:48.000]  好讓我們重新回轉
[00:16:48.000 --> 00:16:49.960]  承認我們需要神
[00:16:49.960 --> 00:16:54.520]  我們真的需要神
[00:16:54.520 --> 00:16:58.320]  我最記得愛德華米勒牧師常常講到
[00:16:58.320 --> 00:17:01.160]  阿根廷大復興的時候他特別提到
[00:17:01.160 --> 00:17:04.240]  他父親的一個見證
[00:17:04.240 --> 00:17:07.720]  當時他父親是一位靜心會的牧師
[00:17:07.720 --> 00:17:12.840]  當時一位奮心步道家到他們城市帶領特會
[00:17:12.840 --> 00:17:15.320]  他就在城市裡面搭了一個臨時的帳篷
[00:17:15.320 --> 00:17:19.280]  每天晚上邀請人來參加聚會
[00:17:19.280 --> 00:17:22.200]  結果很多人去參加他的聚會
[00:17:22.200 --> 00:17:27.720]  很多人在呼召的時候走到台前來淚流滿面
[00:17:27.720 --> 00:17:30.160]  認罪悔改
[00:17:30.160 --> 00:17:34.760]  這是這麼多年他牧會從來沒有見過的現象
[00:17:34.760 --> 00:17:38.160]  所以他就很奇怪怎麼會有這樣的現象
[00:17:38.160 --> 00:17:41.840]  所以他就聯絡了其他幾位牧者說
[00:17:41.840 --> 00:17:44.880]  我們去看看到底怎麼回事
[00:17:44.880 --> 00:17:47.760]  是不是有人在幕後操縱這些情緒
[00:17:47.760 --> 00:17:51.080]  怎麼會這樣痛哭成這個樣子
[00:17:51.080 --> 00:17:53.320]  雖然他們幾個就商量了
[00:17:53.320 --> 00:17:55.680]  那天晚上到了會場
[00:17:55.680 --> 00:17:57.720]  他們還提前去到會場
[00:17:57.720 --> 00:18:01.200]  看看到底有什麼特別的事情沒有
[00:18:01.200 --> 00:18:05.480]  那是非常平常很簡陋的帳篷會場
[00:18:05.480 --> 00:18:07.280]  沒有什麼特別
[00:18:07.280 --> 00:18:10.120]  他們就選擇第一排坐在第一排
[00:18:10.120 --> 00:18:11.680]  目的就是看看
[00:18:11.680 --> 00:18:14.840]  看看這蔣元到底搞什麼花樣
[00:18:14.840 --> 00:18:17.000]  那天蔣元上台
[00:18:17.000 --> 00:18:19.800]  他講的是非常平常的一篇道
[00:18:19.800 --> 00:18:23.280]  講到耶穌為愛主人來到這個世界
[00:18:23.280 --> 00:18:24.880]  為我們釘在十字架上
[00:18:24.880 --> 00:18:28.440]  留下薄靴洗我們的罪
[00:18:28.440 --> 00:18:32.640]  講完道他就呼召罪人走到台前
[00:18:32.640 --> 00:18:35.440]  來歸向耶穌基督
[00:18:35.440 --> 00:18:37.760]  沒想到就在這個時刻
[00:18:37.760 --> 00:18:40.360]  他的父親站立起來
[00:18:40.360 --> 00:18:41.800]  往前走
[00:18:41.800 --> 00:18:45.000]  他幾個牧師的朋友在旁邊拉著他
[00:18:45.000 --> 00:18:47.120]  不是在叫你啦
[00:18:47.120 --> 00:18:51.600]  他在呼召罪人不是你啦
[00:18:51.600 --> 00:18:54.920]  但他父親淚流滿面
[00:18:54.920 --> 00:18:56.680]  他說沒錯
[00:18:56.680 --> 00:18:58.600]  我就是罪人
[00:18:58.600 --> 00:19:01.600]  我需要耶穌
[00:19:01.600 --> 00:19:03.360]  從那天開始
[00:19:03.360 --> 00:19:07.160]  他的生命完全被神翻轉過來
[00:19:07.160 --> 00:19:11.600]  弟兄姊今天我們也需要聖靈的火來燃燒我們了
[00:19:11.600 --> 00:19:16.160]  求聖靈的火來除去在我們裡面一切的自以為是
[00:19:16.160 --> 00:19:18.000]  自以為亦
[00:19:18.000 --> 00:19:20.880]  自以為有的東西
[00:19:20.880 --> 00:19:26.880]  好讓我們心再次謙卑回來全然來歸向神
[00:19:26.880 --> 00:19:30.040]  你知道在英文裡面有一個字
[00:19:30.040 --> 00:19:34.680]  是形容一個人一去不回頭的
[00:19:34.680 --> 00:19:37.240]  那就是Goner
[00:19:37.240 --> 00:19:38.840]  我們說一個人一去不回頭的
[00:19:38.840 --> 00:19:40.520]  He is a goner
[00:19:40.520 --> 00:19:41.640]  他不會回來的
[00:19:41.640 --> 00:19:43.920]  不會回頭了
[00:19:43.920 --> 00:19:47.520]  我告訴你一旦你被聖靈的火所點燃
[00:19:47.520 --> 00:19:51.000]  你的生命就是個Goner
[00:19:51.000 --> 00:19:58.120]  你不會想再回到以前那個走在世界道路上的樣子
[00:19:58.120 --> 00:20:04.680]  你不會再回去想要尋求世界所給你的安全保障
[00:20:04.680 --> 00:20:06.560]  你也不願意再回去
[00:20:06.560 --> 00:20:09.720]  好像過去依靠自己的才幹能力
[00:20:09.720 --> 00:20:14.920]  那種絞盡腦汁想盡自己辦法的生活
[00:20:14.920 --> 00:20:17.880]  一旦你被聖靈的火所點燃
[00:20:17.880 --> 00:20:21.360]  你心中就是火熱快跑來跟隨神
[00:20:21.360 --> 00:20:26.440]  直到主的旨意成就在你身上
[00:20:26.440 --> 00:20:29.840]  就像救援的摩西一樣
