
[00:00:00.000 --> 00:00:01.240]  請節省們大家平安
[00:03:07.600 --> 00:03:09.080]  或者是使徒保內
[00:03:09.080 --> 00:03:10.320]  剛才我們所讀的
[00:03:10.320 --> 00:03:11.640]  原來都是
[00:03:11.640 --> 00:03:14.280]  他們在這個大地上
[00:03:14.280 --> 00:03:15.800]  對於當時的人
[00:03:15.800 --> 00:03:17.600]  最後一句話
[00:03:17.600 --> 00:03:20.200]  所以在這樣的情況下
[00:03:20.200 --> 00:03:22.880]  顯得好像特別重要一樣
[00:03:22.880 --> 00:03:24.680]  今天的題目叫什麼名字
[00:03:25.280 --> 00:03:30.840]  「福音托福之,無要傳道」
[00:03:30.840 --> 00:03:32.720]  我們就不禁問一個問題
[00:03:32.720 --> 00:03:35.240]  輪到說「無要傳道」
[00:03:35.240 --> 00:03:37.000]  那跟「傳福音」
[00:03:37.000 --> 00:03:39.000]  有沒有直接的關係呢
[00:03:39.000 --> 00:03:41.600]  所以和修版我們都很喜歡它的
[00:03:41.600 --> 00:03:43.600]  大家來看這一段聖經
[00:03:43.600 --> 00:03:46.520]  我們剛才已經讀了第一節和第二節
[00:03:46.520 --> 00:03:48.560]  我們來看第五節
[00:03:48.560 --> 00:03:50.120]  使徒保內怎麼說呢
[00:03:50.120 --> 00:03:51.800]  他說至於你
[00:03:51.800 --> 00:03:53.720]  凡事要謹慎
[00:03:54.160 --> 00:03:55.480]  忍受苦難
[00:03:55.480 --> 00:03:58.560]  做「傳福音」的工作
[00:03:58.560 --> 00:04:00.360]  大英子民們
[00:04:00.360 --> 00:04:01.840]  輪到「無要傳道」
[00:04:01.840 --> 00:04:03.600]  使徒保內所說的
[00:04:03.600 --> 00:04:05.920]  會不會包括「福音」呢
[00:04:05.920 --> 00:04:07.120]  剛才所看的
[00:04:07.120 --> 00:04:08.560]  是提摩大學書第四章
[00:04:08.560 --> 00:04:10.880]  提摩大學書第二章
[00:04:10.880 --> 00:04:12.920]  這段聖經我估計
[00:04:12.920 --> 00:04:14.280]  在疫情期間
[00:04:14.280 --> 00:04:16.120]  特別多的牧者
[00:04:16.120 --> 00:04:17.440]  特別多的教會
[00:04:17.440 --> 00:04:19.320]  我們時時都重複的
[00:04:19.320 --> 00:04:20.040]  在第九節
[00:04:20.040 --> 00:04:20.920]  這裡怎麼說呢
[00:04:20.920 --> 00:04:23.520]  他說我為這「福音」受苦難
[00:04:23.680 --> 00:04:26.160]  甚至上犯人一樣被捆綁
[00:04:26.160 --> 00:04:27.160]  然而
[00:04:27.160 --> 00:04:29.840]  神的道沒有被捆綁
[00:04:29.840 --> 00:04:30.640]  然而
[00:04:30.640 --> 00:04:34.200]  神的道不被捆綁
[00:04:34.200 --> 00:04:35.880]  使徒保內說
[00:04:35.880 --> 00:04:38.680]  他說神的道不被捆綁
[00:04:38.680 --> 00:04:41.520]  而在同一節的聖經當中
[00:04:41.520 --> 00:04:42.360]  保內說
[00:04:42.360 --> 00:04:44.920]  我是為這個「福音」受苦難的
[00:04:44.920 --> 00:04:47.640]  神的道不被捆綁
[00:04:47.640 --> 00:04:50.320]  如果再更加仔細一點
[00:04:50.320 --> 00:04:52.440]  保內要說些什麼呢
[00:04:52.800 --> 00:04:54.320]  正所謂「上聞下理」
[00:04:54.320 --> 00:04:55.480]  我們再看看
[00:04:55.480 --> 00:04:57.520]  在剛才所看的第九節當中
[00:04:57.520 --> 00:04:59.200]  保內要說些什麼呢
[00:04:59.200 --> 00:04:59.840]  第八節
[00:04:59.840 --> 00:05:02.040]  要記得耶穌基督
[00:05:02.040 --> 00:05:04.000]  祂是大衛的後裔
[00:05:04.000 --> 00:05:06.160]  從死人中復活
[00:05:06.160 --> 00:05:08.520]  這就是我所傳的
[00:05:08.520 --> 00:05:10.000]  「福音」
[00:05:10.000 --> 00:05:11.200]  第十節
[00:05:11.200 --> 00:05:12.680]  所以
[00:05:12.680 --> 00:05:15.040]  我為了選民事事忍耐
[00:05:15.040 --> 00:05:18.600]  為使他們也能得到那在基督耶穌裡的
[00:05:18.600 --> 00:05:19.560]  救恩
[00:05:19.560 --> 00:05:22.000]  和永遠的榮耀
[00:05:22.920 --> 00:05:23.680]  弟兄姐妹們
[00:05:23.680 --> 00:05:25.800]  我們怎樣去理解「福音」呢
[00:05:25.800 --> 00:05:28.800]  根據剛才所看的聖經
[00:05:28.800 --> 00:05:29.520]  原來
[00:05:29.520 --> 00:05:30.400]  「福音」
[00:05:30.400 --> 00:05:33.720]  是被包括在神的道裡面
[00:05:33.720 --> 00:05:35.760]  「福音」
[00:05:35.760 --> 00:05:38.480]  也是神的說話
[00:05:38.480 --> 00:05:40.400]  今天的題目
[00:05:40.400 --> 00:05:42.400]  讓我們再一次背誦多一次好不好
[00:05:42.400 --> 00:05:48.680]  「福音托乎之,無要傳道」
[00:05:48.680 --> 00:05:51.080]  那應該我們大家都很清楚了
[00:05:51.520 --> 00:05:53.240]  說到「福音托乎」
[00:05:53.240 --> 00:05:56.440]  那麼我們的態度應該是怎樣呢
[00:05:56.440 --> 00:05:59.080]  首先這段聖經雖然我們說我們熟悉
[00:05:59.080 --> 00:06:01.320]  但讓我們認識到一件事
[00:06:01.320 --> 00:06:03.840]  報導的處境的多樣化
[00:06:03.840 --> 00:06:06.800]  和報導心智的堅毅度
[00:06:06.800 --> 00:06:08.320]  剛才聖經怎樣說呢
[00:06:08.320 --> 00:06:12.120]  它說「無要傳道,無論得時不得時」
[00:06:12.120 --> 00:06:13.480]  弟兄姐妹們
[00:06:13.480 --> 00:06:15.320]  這是不是我們的信念呢
[00:06:15.320 --> 00:06:17.320]  讓我再問多一次
[00:06:17.320 --> 00:06:18.440]  請問
[00:06:18.440 --> 00:06:20.960]  得時的時候我們要不要傳「福音」
[00:06:21.880 --> 00:06:22.400]  要
[00:06:22.400 --> 00:06:23.280]  請問
[00:06:23.280 --> 00:06:26.120]  不得時的時候我們要不要傳「福音」
[00:06:26.120 --> 00:06:27.440]  要
[00:06:27.440 --> 00:06:30.000]  論到「得時不得時」
[00:06:30.000 --> 00:06:32.120]  通常我們的理解是怎樣的呢
[00:06:32.120 --> 00:06:35.160]  很多時候是指環境而言
[00:06:35.160 --> 00:06:38.720]  甚麼叫做「環境得時不得時」
[00:06:38.720 --> 00:06:40.360]  其中包括
[00:06:40.360 --> 00:06:45.080]  究竟當時有沒有相當的人權
[00:06:45.080 --> 00:06:47.440]  大家說言論自由是否重要
[00:06:47.440 --> 00:06:49.760]  好不好的其實言論自由
[00:06:51.960 --> 00:06:54.440]  說句話而已對不對
[00:06:54.440 --> 00:06:56.200]  如果是不傷害人的
[00:06:56.200 --> 00:06:57.880]  在我誠誠實實之下
[00:06:57.880 --> 00:06:59.480]  我想表達意見的
[00:06:59.480 --> 00:07:01.760]  其實言論自由是好的
[00:07:01.760 --> 00:07:02.880]  對不對
[00:07:02.880 --> 00:07:07.760]  即是人生在世應該是身而平等的
[00:07:07.760 --> 00:07:08.480]  對不對
[00:07:08.480 --> 00:07:12.960]  在那個人人可以享有自由的環境之下
[00:07:12.960 --> 00:07:14.200]  我們可以敬拜
[00:07:14.200 --> 00:07:16.880]  我們可以學習神的說話
[00:07:16.880 --> 00:07:19.240]  真是好事來的對不對
[00:07:20.520 --> 00:07:22.160]  「得時」要不要傳「福音」
[00:07:22.160 --> 00:07:22.960]  要
[00:07:22.960 --> 00:07:25.280]  但是使徒保樂同樣提醒我們
[00:07:25.280 --> 00:07:27.440]  他說「不得時」的時候
[00:07:27.440 --> 00:07:29.640]  我們都要「總要傳道」
[00:07:29.640 --> 00:07:30.600]  並且
[00:07:30.600 --> 00:07:32.080]  在這句說話
[00:07:32.080 --> 00:07:34.160]  論到「得時不得時」的時候
[00:07:34.160 --> 00:07:37.520]  它很有可能不只是單單說到環境
[00:07:37.520 --> 00:07:39.640]  它還牽涉到甚麼呢
[00:07:39.640 --> 00:07:42.760]  是人的心靈接受與否
[00:07:42.760 --> 00:07:44.800]  那種狀態來講的
[00:07:44.800 --> 00:07:47.000]  所以
[00:07:47.960 --> 00:07:50.760]  剛才所說的「不論得時不得時」的時候
[00:07:50.760 --> 00:07:53.000]  其實有多少個選項呢
[00:07:53.000 --> 00:07:54.680]  大概是四個選項而已
[00:07:54.680 --> 00:07:56.520]  「不論得時不得時」
[00:07:56.520 --> 00:07:58.480]  大家來看看這個表
[00:07:58.480 --> 00:08:01.800]  這裡當中不同的選項
[00:08:01.800 --> 00:08:03.160]  不同的選擇
[00:08:03.160 --> 00:08:04.840]  就是代表著你和我
[00:08:04.840 --> 00:08:06.800]  我相信這個表
[00:08:06.800 --> 00:08:08.560]  已經包括了我們教會當中
[00:08:08.560 --> 00:08:10.640]  所有信徒的態度
[00:08:10.640 --> 00:08:12.240]  肯定包括了
[00:08:12.240 --> 00:08:13.960]  信不信
[00:08:13.960 --> 00:08:16.720]  現在即場來做示範
[00:08:17.600 --> 00:08:18.440]  如果你看得到
[00:08:18.440 --> 00:08:22.920]  「哦!這個正正就是我一直以來存放的態度來的」
[00:08:22.920 --> 00:08:25.800]  「壞一、壞二、壞三、壞四」
[00:08:25.800 --> 00:08:27.280]  「請舉手!」
[00:08:27.280 --> 00:08:28.520]  現在進行了
[00:08:28.520 --> 00:08:31.360]  但有人跟我說這件事
[00:08:31.360 --> 00:08:33.240]  彭牧師是很尷尬的
[00:08:33.240 --> 00:08:35.600]  是不是?還要誠實面對自己
[00:08:35.600 --> 00:08:37.200]  所以
[00:08:37.200 --> 00:08:38.320]  算了好不好
[00:08:38.320 --> 00:08:40.640]  情義兩心之
[00:08:40.640 --> 00:08:41.640]  你說
[00:08:41.640 --> 00:08:43.720]  我是這樣的情況
[00:08:43.720 --> 00:08:45.480]  剛才雖然我也大聲說
[00:08:45.480 --> 00:08:47.400]  「不論得時不得時」要怎樣說
[00:08:48.280 --> 00:08:49.960]  「無要存道」
[00:08:49.960 --> 00:08:51.920]  但是原來很多時候
[00:08:51.920 --> 00:08:53.360]  我們的理念
[00:08:53.360 --> 00:08:55.000]  和我們的實際行動
[00:08:55.000 --> 00:08:58.120]  不少時候都有相當的距離
[00:08:58.120 --> 00:08:59.720]  但是大家請問一下
[00:08:59.720 --> 00:09:02.080]  究竟我們過去
[00:09:02.080 --> 00:09:03.040]  直到現在
[00:09:03.040 --> 00:09:04.600]  我們存道
[00:09:04.600 --> 00:09:06.880]  我們的心智
[00:09:06.880 --> 00:09:09.440]  那個堅毅度有多強呢?
[00:09:09.440 --> 00:09:11.240]  我期盼的就是怎樣呢?
[00:09:11.240 --> 00:09:12.760]  在這四種當中
[00:09:12.760 --> 00:09:13.440]  盼望
[00:09:13.440 --> 00:09:15.000]  第二種
[00:09:15.000 --> 00:09:16.200]  或者是第四種
[00:09:16.680 --> 00:09:18.480]  千萬千萬不要是
[00:09:18.480 --> 00:09:20.000]  你和我的光景來的
[00:09:20.000 --> 00:09:20.720]  對不對?
[00:09:20.720 --> 00:09:24.200]  就是第二種和第四種這種情況
[00:09:24.200 --> 00:09:25.640]  不是使徒保羅在當中
[00:09:25.640 --> 00:09:26.760]  祝福我們的
[00:09:26.760 --> 00:09:28.840]  使徒保羅說得很清楚
[00:09:28.840 --> 00:09:32.080]  「無論得時不得時」
[00:09:32.080 --> 00:09:33.760]  「無要存道」
[00:09:33.760 --> 00:09:35.240]  剛才我們說
[00:09:35.240 --> 00:09:37.200]  在當中我們思想到的時候
[00:09:37.200 --> 00:09:39.600]  這個可能是指環境上高的
[00:09:39.600 --> 00:09:40.400]  不過
[00:09:40.400 --> 00:09:42.040]  當我們再揣摩的時候
[00:09:42.040 --> 00:09:43.280]  我們就發現了一件事
[00:09:43.280 --> 00:09:45.520]  說是聖經學者
[00:09:45.920 --> 00:09:47.840]  或者是那些翻譯聖經的
[00:09:47.840 --> 00:09:50.120]  詮釋學者、宣教士等等
[00:09:50.120 --> 00:09:52.200]  他們就發現不是
[00:09:52.200 --> 00:09:53.440]  環境
[00:09:53.440 --> 00:09:54.680]  「得時不得時」
[00:09:54.680 --> 00:09:55.680]  「順或逆」
[00:09:55.680 --> 00:09:57.280]  「故自然」有因素了
[00:09:57.280 --> 00:09:59.400]  但是人的心靈
[00:09:59.400 --> 00:10:01.440]  是拒絕
[00:10:01.440 --> 00:10:03.000]  或者是開放的
[00:10:03.000 --> 00:10:06.400]  原來同樣都應該包括在裡面
[00:10:06.400 --> 00:10:08.440]  所以請看這個英文版本
[00:10:08.440 --> 00:10:09.480]  這裡怎麼說呢?
[00:10:09.480 --> 00:10:10.640]  它說
[00:10:10.640 --> 00:10:12.640]  「Preach the word of God」
[00:10:12.640 --> 00:10:15.520]  「Preach it when it is easy」
[00:10:16.080 --> 00:10:17.960]  「And people want to listen」
[00:10:17.960 --> 00:10:20.080]  「And when it is hard」
[00:10:20.080 --> 00:10:22.800]  「And people do not want to listen」
[00:10:22.800 --> 00:10:25.760]  你和我的態度
[00:10:25.760 --> 00:10:27.320]  不管什麼情況都好
[00:10:27.320 --> 00:10:27.840]  都是
[00:10:27.840 --> 00:10:30.000]  「Preach it all the time」
[00:10:30.000 --> 00:10:31.880]  所以可見得一件事
[00:10:31.880 --> 00:10:33.640]  如果是這樣的話
[00:10:33.640 --> 00:10:35.040]  其實時至今日
[00:10:35.040 --> 00:10:36.040]  我們傳福音
[00:10:36.040 --> 00:10:37.360]  我們面對的情況
[00:10:37.360 --> 00:10:38.760]  可以怎樣呢?
[00:10:38.760 --> 00:10:42.120]  那個多樣化是我們需要了解的
[00:10:42.120 --> 00:10:44.200]  回到思想這個問題
[00:10:44.560 --> 00:10:46.640]  其實弟兄姐妹們你們覺得傳福音
[00:10:46.640 --> 00:10:47.760]  老老實實
[00:10:47.760 --> 00:10:49.400]  難不難的?
[00:10:49.400 --> 00:10:51.960]  難不難的?
[00:10:51.960 --> 00:10:54.200]  多謝你們這麼坦白
[00:10:54.200 --> 00:10:55.560]  難的
[00:10:55.560 --> 00:10:57.800]  所以既然是難
[00:10:57.800 --> 00:10:59.000]  還說到無論
[00:10:59.000 --> 00:11:00.200]  「得時」
[00:11:00.200 --> 00:11:01.680]  特別是「不得時」
[00:11:01.680 --> 00:11:03.560]  都沒有要傳到
[00:11:03.560 --> 00:11:05.360]  真的很難的
[00:11:05.360 --> 00:11:06.200]  對不對?
[00:11:06.200 --> 00:11:09.680]  但是求主開我們的眼睛
[00:11:09.680 --> 00:11:11.800]  原來很多時候我們說主啊
[00:11:11.800 --> 00:11:13.880]  求你開那些福音對象的眼睛
[00:11:14.240 --> 00:11:15.720]  對!這個土櫃是必須的
[00:11:15.720 --> 00:11:17.480]  但是與此同時
[00:11:17.480 --> 00:11:18.760]  土櫃同樣求主開
[00:11:18.760 --> 00:11:21.200]  每一個屬於他的人的眼睛
[00:11:21.200 --> 00:11:23.160]  很多時候我們不傳福音
[00:11:23.160 --> 00:11:24.240]  為什麼呢?
[00:11:24.240 --> 00:11:26.160]  不外乎都是以下理由
[00:11:26.160 --> 00:11:28.400]  很難的
[00:11:28.400 --> 00:11:30.800]  人家不聽的
[00:11:30.800 --> 00:11:33.240]  甚至乎人家會罵鬼你
[00:11:33.240 --> 00:11:34.240]  真的嗎?
[00:11:34.240 --> 00:11:36.280]  請留心這個報告
[00:11:36.280 --> 00:11:38.400]  這個報告它是怎樣說的呢?
[00:11:38.400 --> 00:11:41.280]  如果今日基督徒願意
[00:11:41.280 --> 00:11:42.200]  跟人家
[00:11:42.480 --> 00:11:44.200]  打開一個福音話題
[00:11:44.200 --> 00:11:46.640]  having a gospel conversation
[00:11:46.640 --> 00:11:48.360]  having a gospel talk
[00:11:48.360 --> 00:11:50.880]  結果顯示的是什麼呢?
[00:11:50.880 --> 00:11:53.800]  原來有七十九個百分比的人
[00:11:53.800 --> 00:11:55.840]  願意停下來聽你的說話
[00:11:55.840 --> 00:11:58.080]  如果換成
[00:11:58.080 --> 00:12:00.480]  多少成的話
[00:12:00.480 --> 00:12:02.560]  即是有多少成的人願意聽你的說話
[00:12:02.560 --> 00:12:04.360]  八成
[00:12:04.360 --> 00:12:07.160]  所以那個情況是怎樣呢?
[00:12:07.160 --> 00:12:08.520]  那些人不聽的
[00:12:08.520 --> 00:12:09.400]  你說得對
[00:12:09.400 --> 00:12:11.160]  請問有多少人不聽?
[00:12:12.240 --> 00:12:12.880]  兩成
[00:12:12.880 --> 00:12:15.160]  多少人願意聽話?
[00:12:15.160 --> 00:12:16.520]  八成
[00:12:16.520 --> 00:12:18.880]  你說有多準確呢?
[00:12:18.880 --> 00:12:21.000]  讓我在這裡再一次表明
[00:12:21.000 --> 00:12:22.440]  多謝大家的愛戴
[00:12:22.440 --> 00:12:24.560]  千萬不要說我是報道大師
[00:12:24.560 --> 00:12:25.440]  不是吧
[00:12:25.440 --> 00:12:26.640]  不過我可以跟大家
[00:12:26.640 --> 00:12:28.200]  去報道一下是怎樣的呢
[00:12:28.200 --> 00:12:29.320]  時至於今天
[00:12:29.320 --> 00:12:30.680]  我們北美的情況
[00:12:30.680 --> 00:12:32.080]  感謝神啊
[00:12:32.080 --> 00:12:33.000]  聽眾們
[00:12:33.000 --> 00:12:34.640]  我們經常出去做報道
[00:12:34.640 --> 00:12:35.840]  我們發現到這些研究
[00:12:35.840 --> 00:12:37.240]  準確的
[00:12:37.240 --> 00:12:38.720]  我們發現到
[00:12:38.720 --> 00:12:41.760]  說是每十戶的商戶
[00:12:42.040 --> 00:12:44.360]  又或者說是每十間的房屋
[00:12:44.360 --> 00:12:47.280]  如果我們去拍門去探訪他們的話
[00:12:47.280 --> 00:12:48.720]  有沒有人不聽?
[00:12:48.720 --> 00:12:49.480]  有
[00:12:49.480 --> 00:12:51.280]  大概是兩至三戶左右
[00:12:51.280 --> 00:12:52.560]  但是你問
[00:12:52.560 --> 00:12:53.880]  有多少人願意聽?
[00:12:53.880 --> 00:12:56.480]  七至八戶的
[00:12:56.480 --> 00:12:58.720]  所以如果基督徒
[00:12:58.720 --> 00:12:59.680]  我們說
[00:12:59.680 --> 00:13:01.320]  我們不傳福音啊
[00:13:01.320 --> 00:13:02.520]  是因為
[00:13:02.520 --> 00:13:03.680]  那些人不聽的
[00:13:03.680 --> 00:13:06.240]  意思是怎樣呢?
[00:13:06.240 --> 00:13:09.120]  當時我們的眼目就是
[00:13:09.120 --> 00:13:10.760]  我們太過放縱
[00:13:10.760 --> 00:13:12.040]  有兩成的人
[00:13:12.040 --> 00:13:13.920]  或者三成左右不願意聽
[00:13:13.920 --> 00:13:15.520]  但是我們忽視了
[00:13:15.520 --> 00:13:18.440]  原來有七成至八成的人願意聽
[00:13:18.440 --> 00:13:20.840]  時至於今天教會的態度又是怎樣呢?
[00:13:20.840 --> 00:13:22.440]  在這些研究裡面告訴大家
[00:13:22.440 --> 00:13:23.640]  但是在今天
[00:13:23.640 --> 00:13:25.840]  又肯去傳福音的信徒
[00:13:25.840 --> 00:13:28.160]  大概只是有三十九個百分比而已
[00:13:28.160 --> 00:13:31.160]  如果比對以前來說
[00:13:31.160 --> 00:13:33.440]  以前是六成的
[00:13:33.440 --> 00:13:34.360]  那麼請問
[00:13:34.360 --> 00:13:36.680]  在這個情況之下教會跌了多少?
[00:13:36.680 --> 00:13:39.280]  大概是兩成的基督徒
[00:13:39.680 --> 00:13:41.200]  跌了兩成的基督徒
[00:13:41.200 --> 00:13:43.200]  就不肯去傳廣福音了
[00:13:43.200 --> 00:13:44.520]  所以
[00:13:44.520 --> 00:13:46.240]  我們就發現了一件事
[00:13:46.240 --> 00:13:48.240]  一個人會不會傳福音?
[00:13:48.240 --> 00:13:49.920]  信徒會不會傳福音?
[00:13:49.920 --> 00:13:51.040]  原來那個
[00:13:51.040 --> 00:13:53.320]  intentionality是很重要的
[00:13:53.320 --> 00:13:55.680]  就是你有沒有那個intention啊?
[00:13:55.680 --> 00:13:58.000]  求主幫助我們
[00:13:58.000 --> 00:13:59.920]  言語實在太重要了
[00:13:59.920 --> 00:14:01.360]  我
[00:14:01.360 --> 00:14:03.600]  我不是想偷聽的
[00:14:03.600 --> 00:14:06.440]  不過我的意志真是很好的
[00:14:09.080 --> 00:14:11.960]  我很多次離遠聽到別人說
[00:14:11.960 --> 00:14:15.440]  「彭牧師、彭師母他們傳福音很aggressive」
[00:14:15.440 --> 00:14:17.560]  我就不禁在想這個問題
[00:14:17.560 --> 00:14:20.080]  你說我傳福音很aggressive
[00:14:20.080 --> 00:14:21.360]  這個是一個形容詞
[00:14:21.360 --> 00:14:22.920]  但是為什麼你又不說
[00:14:22.920 --> 00:14:25.400]  「彭牧師、彭師母他們傳福音很active」呢?
[00:14:25.400 --> 00:14:27.840]  對不對?
[00:14:27.840 --> 00:14:28.880]  我
[00:14:28.880 --> 00:14:31.800]  如果你說我們很aggressive
[00:14:31.800 --> 00:14:33.520]  那是什麼情況呢?
[00:14:33.520 --> 00:14:36.160]  你說我們這些是合乎中度的
[00:14:36.160 --> 00:14:37.400]  是modern rate
[00:14:37.600 --> 00:14:39.440]  有這樣的東西嗎?
[00:14:39.440 --> 00:14:41.720]  我也很想在當中學習一下
[00:14:41.720 --> 00:14:44.040]  但是弟兄姐妹們
[00:14:44.040 --> 00:14:44.920]  要緊的
[00:14:44.920 --> 00:14:46.720]  你們不是跟我們學習
[00:14:46.720 --> 00:14:48.240]  我想告訴你
[00:14:48.240 --> 00:14:50.200]  你知不知道我的老師是誰?
[00:14:50.200 --> 00:14:51.960]  一直以來教我的報道
[00:14:51.960 --> 00:14:54.200]  你知不知道是誰?
[00:14:54.200 --> 00:14:55.680]  說得對
[00:14:55.680 --> 00:14:57.600]  是耶穌基督
[00:14:57.600 --> 00:15:00.280]  如果今天
[00:15:00.280 --> 00:15:02.360]  耶穌基督也好
[00:15:02.360 --> 00:15:03.760]  使徒保羅也好
[00:15:03.760 --> 00:15:04.760]  我告訴你
[00:15:04.760 --> 00:15:07.240]  我們在他們兩位面前
[00:15:07.400 --> 00:15:08.360]  我們的報道
[00:15:08.360 --> 00:15:11.440]  原來還是有一段相當的距離
