
[00:00:00.000 --> 00:00:02.000]  今天我們要來分享
[00:00:55.000 --> 00:00:56.000]  來守護我們這個城市
[00:00:56.000 --> 00:00:57.000]  來改變
[00:00:57.000 --> 00:00:59.000]  所以請你翻開以賽亞書
[00:00:59.000 --> 00:01:01.000]  我們要看第62章
[00:01:01.000 --> 00:01:03.000]  六到七節
[00:01:03.000 --> 00:01:08.000]  以賽亞書62章六到七節
[00:01:08.000 --> 00:01:12.000]  在舊約873頁
[00:01:12.000 --> 00:01:19.000]  我們找到
[00:01:19.000 --> 00:01:20.000]  我們一起來讀
[00:01:20.000 --> 00:01:24.000]  從以賽亞書62章第六節來
[00:01:24.000 --> 00:01:28.000]  耶路撒冷啊我在你城上設立守望的
[00:01:28.000 --> 00:01:30.000]  他們晝夜必不靜默
[00:01:30.000 --> 00:01:31.000]  呼籲耶華的
[00:01:31.000 --> 00:01:33.000]  你們不要歇息
[00:01:33.000 --> 00:01:35.000]  也不要使他歇息
[00:01:35.000 --> 00:01:37.000]  只肯他建立耶路撒冷
[00:01:37.000 --> 00:01:41.000]  使耶路撒冷在基上成為可讚美的
[00:01:41.000 --> 00:01:42.000]  我們再讀一遍
[00:01:42.000 --> 00:01:46.000]  耶路撒冷啊我在你城上設立守望的
[00:01:46.000 --> 00:01:48.000]  他們晝夜必不靜默
[00:01:48.000 --> 00:01:49.000]  呼籲耶華的
[00:01:49.000 --> 00:01:51.000]  你們不要歇息
[00:01:51.000 --> 00:01:53.000]  也不要使他歇息
[00:01:53.000 --> 00:01:55.000]  只肯他建立耶路撒冷
[00:01:55.000 --> 00:01:59.000]  使耶路撒冷在基上成為可讚美的
[00:01:59.000 --> 00:02:02.000]  我們一起低頭來告告
[00:02:02.000 --> 00:02:04.000]  主耶穌我們再次來回應你
[00:02:04.000 --> 00:02:06.000]  主剛你幫助我們
[00:02:06.000 --> 00:02:08.000]  來進入你的恩典
[00:02:08.000 --> 00:02:10.000]  跟你的心意裡面
[00:02:10.000 --> 00:02:12.000]  主就讓我們明白
[00:02:12.000 --> 00:02:15.000]  主我們怎麼樣跟你貼近心意
[00:02:15.000 --> 00:02:18.000]  主我們怎麼樣遵照你的意識型
[00:02:18.000 --> 00:02:21.000]  求你繼續來使我們明白你聖經的話語
[00:02:21.000 --> 00:02:22.000]  求你聖靈來工作
[00:02:22.000 --> 00:02:26.000]  讓我們進入真理的啟示智慧跟自由當中
[00:02:26.000 --> 00:02:27.000]  以示我們明白
[00:02:27.000 --> 00:02:30.000]  主你要向我們所說的話
[00:02:30.000 --> 00:02:32.000]  也謝謝你恩待我們
[00:02:32.000 --> 00:02:34.000]  我們一起來敬拜
[00:02:34.000 --> 00:02:36.000]  一起來服事
[00:02:36.000 --> 00:02:37.000]  一起來回應你
[00:02:37.000 --> 00:02:40.000]  主這是你良給我們奇妙的恩典
[00:02:40.000 --> 00:02:41.000]  讚美主
[00:02:41.000 --> 00:02:43.000]  奉耶穌基督的名禱告
[00:02:43.000 --> 00:02:44.000]  阿門
[00:02:44.000 --> 00:02:49.000]  這一期到上帝說
[00:02:49.000 --> 00:02:50.000]  他說耶路撒冷啊
[00:02:50.000 --> 00:02:53.000]  我在你城上設立守望閣
[00:02:53.000 --> 00:02:55.000]  那我就想到
[00:02:55.000 --> 00:02:57.000]  第一次我去耶路撒冷的時候
[00:02:57.000 --> 00:02:59.000]  有一個地點我很感動
[00:02:59.000 --> 00:03:01.000]  就是在橄欖山上
[00:03:01.000 --> 00:03:04.000]  那橄欖山上就是有一個地方
[00:03:04.000 --> 00:03:07.000]  他們就是說耶穌在這裡
[00:03:07.000 --> 00:03:10.000]  站在這裡然後看著耶路撒冷的時候
[00:03:10.000 --> 00:03:12.000]  他就對耶路撒冷禱告
[00:03:12.000 --> 00:03:14.000]  他說耶路撒冷啊
[00:03:14.000 --> 00:03:18.000]  就是我巴不得你知道幕後的情況
[00:03:18.000 --> 00:03:22.000]  所以他對耶路撒冷哀哭
[00:03:22.000 --> 00:03:23.000]  那我那一次就站在那裡的時候
[00:03:23.000 --> 00:03:27.000]  我就覺得我裡頭好像
[00:03:27.000 --> 00:03:28.000]  就想到這件事
[00:03:28.000 --> 00:03:30.000]  我裡頭就覺得
[00:03:30.000 --> 00:03:34.000]  我也好像要為耶路撒冷哀哭
[00:03:34.000 --> 00:03:36.000]  就是同一個靈就進來
[00:03:36.000 --> 00:03:38.000]  那我覺得我可以為這個城市
[00:03:38.000 --> 00:03:41.000]  來禱告來回應主
[00:03:41.000 --> 00:03:44.000]  雖然耶穌是兩千年發生的事
[00:03:44.000 --> 00:03:46.000]  但是我覺得特別站在那裡
[00:03:46.000 --> 00:03:50.000]  有特別一個深刻的感動跟影響
[00:03:50.000 --> 00:03:53.000]  所以剛那一次回到台灣以後
[00:03:53.000 --> 00:03:57.000]  我就對城市禱告更有一些概念
[00:03:57.000 --> 00:03:59.000]  也更有一些感動跟想法
[00:03:59.000 --> 00:04:00.000]  所以後來就明白
[00:04:00.000 --> 00:04:02.000]  真的是每一個城市
[00:04:02.000 --> 00:04:04.000]  神都要幫助我們
[00:04:04.000 --> 00:04:07.000]  讓我們可以成為這城市的守望的人
[00:04:07.000 --> 00:04:09.000]  所以誰要成為城市守望的人呢
[00:04:09.000 --> 00:04:12.000]  其實我們每一個人都可以
[00:04:12.000 --> 00:04:16.000]  神一直在尋找那些為他的國家
[00:04:16.000 --> 00:04:18.000]  為他的國度來帶導
[00:04:18.000 --> 00:04:20.000]  神一直在尋找一些人
[00:04:20.000 --> 00:04:23.000]  他們懂得知道神的心意
[00:04:23.000 --> 00:04:25.000]  為他們所居住的城市禱告的人
[00:04:25.000 --> 00:04:26.000]  所以神說我要尋找那些
[00:04:26.000 --> 00:04:29.000]  願意為我大發熱心
[00:04:29.000 --> 00:04:32.000]  願意為我站在城牆上禱告
[00:04:32.000 --> 00:04:35.000]  願意為我守住那個城牆
[00:04:35.000 --> 00:04:37.000]  堵住那破口的人
[00:04:37.000 --> 00:04:39.000]  神說我要再尋找那些人
[00:04:39.000 --> 00:04:40.000]  所以誰是可以回應呢
[00:04:40.000 --> 00:04:42.000]  其實聖經說是我們
[00:04:42.000 --> 00:04:43.000]  所以每一個基督
[00:04:43.000 --> 00:04:46.000]  你都可以成為城市的守望者
[00:04:46.000 --> 00:04:48.000]  你說我的心沒有那麼大啊
[00:04:48.000 --> 00:04:52.000]  不是 因為你會發現其實你有的
[00:04:52.000 --> 00:04:53.000]  我們天然人裡面
[00:04:53.000 --> 00:04:56.000]  我們常常在為我們所居住的地方
[00:04:56.000 --> 00:05:01.000]  我們在那裡想要改變
[00:05:01.000 --> 00:05:02.000]  我問一下好了
[00:05:02.000 --> 00:05:03.000]  你喜歡住一個
[00:05:03.000 --> 00:05:08.000]  你覺得那個社區是很有文化氣息的嗎
[00:05:08.000 --> 00:05:10.000]  你一定說好
[00:05:10.000 --> 00:05:12.000]  你喜歡住一個社區
[00:05:12.000 --> 00:05:14.000]  你住在一個附近
[00:05:14.000 --> 00:05:16.000]  那個人都很友善的嗎
[00:05:16.000 --> 00:05:18.000]  你一定是這樣
[00:05:18.000 --> 00:05:20.000]  你一直想找一個社區裡面
[00:05:20.000 --> 00:05:24.000]  你覺得那個社區住起來很舒適的
[00:05:24.000 --> 00:05:27.000]  或是你覺得那個社區感受到很好的
[00:05:27.000 --> 00:05:29.000]  或是你生活很便利的
[00:05:29.000 --> 00:05:32.000]  我們都是這樣來尋找我們的環境
[00:05:32.000 --> 00:05:35.000]  我們很渴望我們這個可以改變
[00:05:35.000 --> 00:05:36.000]  我們不太喜歡
[00:05:36.000 --> 00:05:39.000]  我們社區旁邊有一些亂七八糟的事
[00:05:39.000 --> 00:05:42.000]  你覺得我住在這裡怎麼可以這樣子呢
[00:05:42.000 --> 00:05:43.000]  所以我住在這裡
[00:05:43.000 --> 00:05:45.000]  我希望我旁邊能夠是很好的
[00:05:45.000 --> 00:05:49.000]  那其實那是你對你住所居住的社區
[00:05:49.000 --> 00:05:50.000]  你有一些感覺
[00:05:50.000 --> 00:05:52.000]  因為你進你出
[00:05:52.000 --> 00:05:54.000]  你都會對社區有感覺
[00:05:54.000 --> 00:05:55.000]  你很渴望這個社區
[00:05:55.000 --> 00:06:00.000]  可以有一些更好更棒的地方
[00:06:00.000 --> 00:06:02.000]  我們現在是世界村
[00:06:02.000 --> 00:06:04.000]  所以你會發現一件事情
[00:06:04.000 --> 00:06:06.000]  全世界因為世界村
[00:06:06.000 --> 00:06:08.000]  所以現在世界就來評比
[00:06:08.000 --> 00:06:11.000]  它不比評語國家還評比城市
[00:06:11.000 --> 00:06:14.000]  它說哪一個城市是最適合居住的城市
[00:06:14.000 --> 00:06:19.000]  你就看到機油沒有
[00:06:19.000 --> 00:06:20.000]  很難看到
[00:06:20.000 --> 00:06:22.000]  有時候連台北都沒有
[00:06:22.000 --> 00:06:24.000]  他們有很多指標
[00:06:24.000 --> 00:06:27.000]  就是他們來說這個城市是怎麼樣的
[00:06:27.000 --> 00:06:29.000]  你會發現常常我們所居住的地方
[00:06:29.000 --> 00:06:31.000]  好像都掛不上
[00:06:31.000 --> 00:06:32.000]  不好的有
[00:06:32.000 --> 00:06:35.000]  好的好像排不上名
[00:06:35.000 --> 00:06:36.000]  那為什麼要評比
[00:06:36.000 --> 00:06:37.000]  因為他覺得
[00:06:37.000 --> 00:06:46.000]  現在很渴望我們住的城市很好
[00:06:46.000 --> 00:06:48.000]  如果在這個城市裡面
[00:06:48.000 --> 00:06:49.000]  如果這個城市很友善
[00:06:49.000 --> 00:06:51.000]  你就覺得住在這個城市很棒
[00:06:51.000 --> 00:06:52.000]  如果交通設施很好
[00:06:52.000 --> 00:06:55.000]  你就覺得我很適宜住在這裡
[00:06:55.000 --> 00:06:56.000]  所以這是什麼
[00:06:56.000 --> 00:06:57.000]  這是我們的心
[00:06:57.000 --> 00:06:59.000]  所以其實我們有一個心
[00:06:59.000 --> 00:07:03.000]  就是如果你願意來對你的城市付上代價
[00:07:03.000 --> 00:07:05.000]  我們願意來愛我們自己的城市
[00:07:05.000 --> 00:07:07.000]  那就不一樣了
[00:07:07.000 --> 00:07:12.000]  你就很有資格可以成為城市的首望
[00:07:12.000 --> 00:07:15.000]  你說我不太會搞告
[00:07:15.000 --> 00:07:21.000]  跟隔壁說這又有什麼關係呢
[00:07:21.000 --> 00:07:23.000]  等一下我們會來跟你分享
[00:07:23.000 --> 00:07:25.000]  你說我每次搞告
[00:07:25.000 --> 00:07:27.000]  二十分鐘就差不多了
[00:07:27.000 --> 00:07:28.000]  我就不知道要搞到什麼了
[00:07:28.000 --> 00:07:29.000]  搞告自己的事情
[00:07:29.000 --> 00:07:31.000]  可以搞告一小時沒關係
[00:07:31.000 --> 00:07:32.000]  搞告別人的事情
[00:07:32.000 --> 00:07:33.000]  二十分鐘就差不多了
[00:07:33.000 --> 00:07:34.000]  搞告國家
[00:07:34.000 --> 00:07:36.000]  怎麼會國家搞告
[00:07:36.000 --> 00:07:38.000]  不知道怎麼搞告
[00:07:38.000 --> 00:07:39.000]  所以沒關係
[00:07:39.000 --> 00:07:40.000]  我們就來看看
[00:07:40.000 --> 00:07:41.000]  到底神是怎麼說的
[00:07:41.000 --> 00:07:43.000]  但是要愛
[00:07:43.000 --> 00:07:45.000]  這禮拜我們
[00:07:45.000 --> 00:07:51.000]  上個禮拜天青少年在基隆銀行有一個聚集
[00:07:51.000 --> 00:07:53.000]  就是大概這一年多來
[00:07:53.000 --> 00:07:55.000]  我們就是基隆市的一些青少年
[00:07:55.000 --> 00:07:57.000]  他們就聚集在這裡
[00:07:57.000 --> 00:07:59.000]  每一季有一次的搞告會
[00:07:59.000 --> 00:08:03.000]  就在不同的教會聚集起來一起搞告
[00:08:03.000 --> 00:08:07.000]  大概都是一百多或兩百多個青少年
[00:08:07.000 --> 00:08:09.000]  他們就聚集在一起搞告
[00:08:09.000 --> 00:08:11.000]  那這次我們去也是很好玩
[00:08:11.000 --> 00:08:16.000]  他們就請一個牧師來分享來講道
[00:08:16.000 --> 00:08:18.000]  這牧師我覺得很好
[00:08:18.000 --> 00:08:21.000]  一進去就在罵人
[00:08:21.000 --> 00:08:23.000]  所謂罵人也不是
[00:08:23.000 --> 00:08:27.000]  他就在針對某一些現象來提醒
[00:08:27.000 --> 00:08:29.000]  他就挑戰年輕人
[00:08:29.000 --> 00:08:32.000]  他說你們來搞告會是要來幹嘛
[00:08:32.000 --> 00:08:34.000]  來Party嗎
[00:08:34.000 --> 00:08:40.000]  你們來搞告會是要來看看有什麼漂亮的異性嗎
[00:08:40.000 --> 00:08:43.000]  他說以前我也是這樣做
[00:08:43.000 --> 00:08:45.000]  他說幹嘛
[00:08:45.000 --> 00:08:46.000]  他說你們來搞告對不對
[00:08:46.000 --> 00:08:48.000]  我知道你們說這是搞告會
[00:08:48.000 --> 00:08:50.000]  那我要先問你們一個問題
[00:08:50.000 --> 00:08:54.000]  如果你來這個搞告會是為城市的搞告會
[00:08:54.000 --> 00:08:56.000]  但是你若來這個城市的搞告會
[00:08:56.000 --> 00:08:58.000]  為城市守望的搞告會
[00:08:58.000 --> 00:09:00.000]  你若不愛這個城市
[00:09:00.000 --> 00:09:03.000]  我請你回去
[00:09:03.000 --> 00:09:06.000]  其實我講的還蠻文雅的
[00:09:06.000 --> 00:09:10.000]  他說請回去
[00:09:10.000 --> 00:09:12.000]  那你不愛這個城市
[00:09:12.000 --> 00:09:15.000]  你說你要搞告你要搞到什麼
[00:09:15.000 --> 00:09:18.000]  我覺得有一個很大的提醒
[00:09:18.000 --> 00:09:22.000]  其實若我們願意為我們的城市來守望
[00:09:22.000 --> 00:09:25.000]  其實我們就被檢選了
[00:09:25.000 --> 00:09:32.000]  所以其實神是為他每一個城市設立守望的人
[00:09:32.000 --> 00:09:37.000]  這裡說神我在你城上設立守望的
[00:09:37.000 --> 00:09:40.000]  誰設立的神自己設立的
[00:09:40.000 --> 00:09:42.000]  那個什麼意思呢
[00:09:42.000 --> 00:09:45.000]  那個意思就是說神會檢選人
[00:09:45.000 --> 00:09:49.000]  神會找那個願意回應的人說你可以
[00:09:49.000 --> 00:09:54.000]  所以在美國有一個城市叫水泉市
[00:09:54.000 --> 00:09:56.000]  這個水泉市在幾十年前
[00:09:56.000 --> 00:09:58.000]  這個水泉市是很糟糕的城市
[00:09:58.000 --> 00:10:01.000]  所謂糟糕就是因為裡頭有很多巫術
[00:10:01.000 --> 00:10:02.000]  有很多黑暗的地方
[00:10:02.000 --> 00:10:05.000]  所以教會在那裡大概都長不大
[00:10:05.000 --> 00:10:09.000]  然後很多牧者去那裡要服侍的時候
[00:10:09.000 --> 00:10:12.000]  常常服侍了一兩年就走了
[00:10:12.000 --> 00:10:16.000]  因為很多問題有時候會生病有時候會怎麼樣
[00:10:16.000 --> 00:10:19.000]  所以大家對這個城市就覺得這個城市很糟糕
[00:10:19.000 --> 00:10:23.000]  所以很多人就是會離開這個城市
[00:10:23.000 --> 00:10:26.000]  或很多的基督教他們就乾脆離開這個城市
[00:10:26.000 --> 00:10:28.000]  但是還是不斷的有人
[00:10:28.000 --> 00:10:31.000]  就是有些牧者會來這個城市
[00:10:31.000 --> 00:10:34.000]  他說神就告訴我要來這個城市
[00:10:34.000 --> 00:10:36.000]  然後他們就來的時候
[00:10:36.000 --> 00:10:38.000]  他們說只好征戰 怎麼征戰
[00:10:38.000 --> 00:10:42.000]  他們就說那我們就禱告
[00:10:42.000 --> 00:10:45.000]  教會有幾場的禱告會就幾場的禱告會
[00:10:45.000 --> 00:10:49.000]  如果可以每一天禱告12小時就禱告12小時
[00:10:49.000 --> 00:10:51.000]  如果是他們禱告
[00:10:51.000 --> 00:10:55.000]  有些教會就說那我們就去街頭行軍禱告
[00:10:55.000 --> 00:10:56.000]  我們為這個城市來守望
[00:10:56.000 --> 00:10:59.000]  所以可能早上去走可能晚上去走
[00:10:59.000 --> 00:11:03.000]  我還看過一個報告他們半夜去走半夜去禱告
[00:11:03.000 --> 00:11:06.000]  那還有一些教會說那我們怎麼禱告
[00:11:06.000 --> 00:11:08.000]  既然這個城市要來禱告
[00:11:08.000 --> 00:11:12.000]  他們就把那個建劃簿拿出來
[00:11:12.000 --> 00:11:14.000]  然後每人發一張
[00:11:14.000 --> 00:11:16.000]  說那你就負責
[00:11:16.000 --> 00:11:20.000]  這一年就負責為這張上個名單來禱告
[00:11:20.000 --> 00:11:22.000]  真的改變
[00:11:22.000 --> 00:11:24.000]  後來這個城市就改變了
[00:11:24.000 --> 00:11:26.000]  所以現在這個城市呢
[00:11:26.000 --> 00:11:31.000]  成為很多基督教團體的總部都設在那裡
[00:11:31.000 --> 00:11:33.000]  很多地方都搬去那裡了
[00:11:33.000 --> 00:11:35.000]  很多在那裡有好幾個禱告中心
[00:11:35.000 --> 00:11:36.000]  有好幾個教會
[00:11:36.000 --> 00:11:40.000]  這城市屬於空氣轉變開始不一樣
[00:11:40.000 --> 00:11:45.000]  可是後來發現原來有很多人是從外地來的
[00:11:45.000 --> 00:11:49.000]  他們被神呼召進到這個城市裡面來守望
[00:11:49.000 --> 00:11:50.000]  只要有愛就可以了
[00:11:50.000 --> 00:11:54.000]  所以你跟隔壁說只要有愛就可以了
[00:11:54.000 --> 00:11:56.000]  神要設定一個城市的守望者
[00:11:56.000 --> 00:11:57.000]  誰是呢
[00:11:57.000 --> 00:11:59.000]  就是你越愛這個城市的人
[00:11:59.000 --> 00:12:02.000]  就成為這個城市的守望的人
[00:12:02.000 --> 00:12:05.000]  我們很渴望你的家改變
[00:12:05.000 --> 00:12:08.000]  也很渴望你居住的環境改變
[00:12:08.000 --> 00:12:12.000]  我們很渴望這個城市幸福指數越來越好
[00:12:12.000 --> 00:12:16.000]  我們很渴望我們可以居住在這個很美好的城市裡面
[00:12:16.000 --> 00:12:18.000]  所以神要做的一件事
[00:12:18.000 --> 00:12:21.000]  神會興起許多的人
[00:12:21.000 --> 00:12:24.000]  進到這個城市當中來成為守望的人
[00:12:24.000 --> 00:12:26.000]  誰可以我們可以
[00:12:26.000 --> 00:12:28.000]  這一群人是怎麼樣的人呢
[00:12:28.000 --> 00:12:31.000]  他說耶路撒冷我在你的城上設立守望的
[00:12:31.000 --> 00:12:34.000]  我看晝夜必不靜默
[00:12:34.000 --> 00:12:35.000]  這裡提到一件事
[00:12:35.000 --> 00:12:39.000]  這一群人會成為晝夜禱告的人
[00:12:39.000 --> 00:12:40.000]  我在思想的時候
[00:12:40.000 --> 00:12:44.000]  這就是一個很大的困難了
[00:12:44.000 --> 00:12:46.000]  要成為守望的人
[00:12:46.000 --> 00:12:47.000]  他要晝夜禱告
[00:12:47.000 --> 00:12:50.000]  所以他要24小時禱告
[00:12:50.000 --> 00:12:52.000]  我想說誰可以撐那麼久
[00:12:52.000 --> 00:12:55.000]  如果可以晝夜不靜默
[00:12:55.000 --> 00:12:57.000]  我看很難
[00:12:57.000 --> 00:12:59.000]  你可以禱告多久
[00:12:59.000 --> 00:13:00.000]  你可以一個人撐多久
[00:13:00.000 --> 00:13:04.000]  所以我在思想的時候其實就發現不是了
[00:13:04.000 --> 00:13:06.000]  是什麼
[00:13:06.000 --> 00:13:08.000]  是集體
[00:13:08.000 --> 00:13:11.000]  跟隔壁說是集體
[00:13:11.000 --> 00:13:16.000]  原來這些晝夜不斷的呼求是集體的侍奉
[00:13:16.000 --> 00:13:19.000]  一個人沒有辦法完成24小時
[00:13:19.000 --> 00:13:23.000]  一群人就可以了
[00:13:23.000 --> 00:13:27.000]  所以你會發現原來他的那個條件不高
[00:13:27.000 --> 00:13:29.000]  如果我可以自己禱告呢
[00:13:29.000 --> 00:13:33.000]  我可以禱告30分鐘
[00:13:33.000 --> 00:13:34.000]  那我要湊一個小時
[00:13:34.000 --> 00:13:35.000]  我就找兩個人
[00:13:35.000 --> 00:13:37.000]  我就你禱告30分鐘
[00:13:37.000 --> 00:13:38.000]  我禱告30分鐘
[00:13:38.000 --> 00:13:41.000]  我們就完成一小時了
[00:13:41.000 --> 00:13:42.000]  但是那是分開的
[00:13:42.000 --> 00:13:44.000]  如果是聚集在一起
[00:13:44.000 --> 00:13:46.000]  兩個人就可以變一小時了
[00:13:46.000 --> 00:13:48.000]  甚至變兩小時
[00:13:48.000 --> 00:13:49.000]  這很特別的
[00:13:49.000 --> 00:13:51.000]  就是我們一個人可以禱告多久
[00:13:51.000 --> 00:13:53.000]  可是你跟別人在一起的時候
[00:13:53.000 --> 00:13:56.000]  你禱告的長度好像可以增長
[00:13:56.000 --> 00:13:58.000]  然後你禱告的量可以增大
[00:13:58.000 --> 00:14:03.000]  所以這裡所說的晝夜呼求是一個現象
[00:14:03.000 --> 00:14:05.000]  而這個現象是要誰來完成
[00:14:05.000 --> 00:14:06.000]  要人來完成
[00:14:06.000 --> 00:14:07.000]  那人怎麼完整
[00:14:07.000 --> 00:14:08.000]  就是要集體來完成
[00:14:08.000 --> 00:14:10.000]  是集體的侍奉
[00:14:10.000 --> 00:14:14.000]  其實所有教會的侍奉都要集體的侍奉
[00:14:14.000 --> 00:14:17.000]  那我記得就是我們第一年
[00:14:17.000 --> 00:14:24.000]  去到四川去幫助那些災區的人的時候
[00:14:24.000 --> 00:14:25.000]  那我們去到那裡
[00:14:25.000 --> 00:14:27.000]  他們住在那個組合屋裡面
[00:14:27.000 --> 00:14:29.000]  那你會發現進到房間裡面
[00:14:29.000 --> 00:14:30.000]  進到屋子裡面就看見
[00:14:30.000 --> 00:14:32.000]  那個傢俱都是搶
[00:14:32.000 --> 00:14:34.000]  有的時候是搶救出來的
[00:14:34.000 --> 00:14:35.000]  有的根是沒有什麼傢俱
[00:14:35.000 --> 00:14:37.000]  有的就是堆在一起
[00:14:37.000 --> 00:14:40.000]  那個床鋪可能就是全家人住在一大床
[00:14:40.000 --> 00:14:41.000]  或是怎麼樣
[00:14:41.000 --> 00:14:44.000]  就是外面就是有廚房有什麼
[00:14:44.000 --> 00:14:45.000]  那廚房都是露天的
[00:14:45.000 --> 00:14:50.000]  然後上面蓋個塑膠布就算了
[00:14:50.000 --> 00:14:51.000]  就是類似這樣
[00:14:51.000 --> 00:14:52.000]  然後有水嗎?有
[00:14:52.000 --> 00:14:53.000]  不是每一家都有水
[00:14:53.000 --> 00:14:56.000]  所以你都要去中間的地方去提水
[00:14:56.000 --> 00:14:58.000]  是很困難的
[00:14:58.000 --> 00:15:00.000]  然後我們去幫助那些孩子
[00:15:00.000 --> 00:15:02.000]  就覺得他們的孩子也很可憐
[00:15:02.000 --> 00:15:04.000]  這些孩子他們就也不知道要做什麼
[00:15:04.000 --> 00:15:05.000]  也沒有學校念
[00:15:05.000 --> 00:15:07.000]  然後爸媽媽也只能在那邊
[00:15:07.000 --> 00:15:09.000]  可能是抱怨可能是做什麼
[00:15:09.000 --> 00:15:10.000]  所以就招去這些孩子
[00:15:10.000 --> 00:15:13.000]  我們就來幫助他們做一些品格的教育
[00:15:13.000 --> 00:15:14.000]  正向的教育
[00:15:14.000 --> 00:15:16.000]  讓他們可以學習
[00:15:16.000 --> 00:15:18.000]  而且讓他們明白說
[00:15:18.000 --> 00:15:20.000]  其實有一些人願意來愛他們
[00:15:20.000 --> 00:15:21.000]  關心他們
[00:15:21.000 --> 00:15:22.000]  那其實我們去的時候
[00:15:22.000 --> 00:15:24.000]  我們就發現這些孩子真的好可憐喔
[00:15:24.000 --> 00:15:27.000]  有個孩子是只要經過卡車經過
[00:15:27.000 --> 00:15:29.000]  他就怕
[00:15:29.000 --> 00:15:31.000]  因為他覺得地震又來了
[00:15:31.000 --> 00:15:33.000]  就是他裡頭已經很深的傷害
[00:15:33.000 --> 00:15:34.000]  只要震動一下
[00:15:34.000 --> 00:15:36.000]  他就覺得這好恐怖這樣
[00:15:36.000 --> 00:15:39.000]  但是我們在他最後要離開的時候
[00:15:39.000 --> 00:15:41.000]  大家也很難過
[00:15:41.000 --> 00:15:42.000]  就覺得相處那麼久
[00:15:42.000 --> 00:15:44.000]  然後覺得這些孩子很好
[00:15:44.000 --> 00:15:47.000]  而且就是那個感情已經建立起來
[00:15:47.000 --> 00:15:49.000]  所以我們當中就有人說
[00:15:49.000 --> 00:15:51.000]  好捨不得離開
[00:15:51.000 --> 00:15:55.000]  但是心中好捨不得離開
[00:15:55.000 --> 00:15:57.000]  但是還是要回家
[00:15:57.000 --> 00:15:58.000]  家裡
[00:15:58.000 --> 00:16:00.000]  所以我就說很直接
[00:16:00.000 --> 00:16:02.000]  我捨不得離開
[00:16:02.000 --> 00:16:04.000]  我很愛他們
[00:16:04.000 --> 00:16:05.000]  可是很捨不得離開
[00:16:05.000 --> 00:16:07.000]  我說不然留下來好了
[00:16:07.000 --> 00:16:10.000]  沒有一個人敢說可以
[00:16:10.000 --> 00:16:12.000]  然後就想說
[00:16:12.000 --> 00:16:15.000]  又幫助我說一個思想
[00:16:15.000 --> 00:16:16.000]  對啊
[00:16:16.000 --> 00:16:18.000]  愛真的有限
[00:16:18.000 --> 00:16:19.000]  我很愛他們
[00:16:19.000 --> 00:16:22.000]  可是沒有辦法
[00:16:22.000 --> 00:16:24.000]  但是後來就發現
[00:16:24.000 --> 00:16:27.000]  原來愛可以連續的
[00:16:27.000 --> 00:16:29.000]  所以原來不只我們這群人
[00:16:29.000 --> 00:16:31.000]  後面還有三四十個人要來
[00:16:31.000 --> 00:16:33.000]  再接下來還有三四十個人要來
[00:16:33.000 --> 00:16:35.000]  再接下來還有三四十個人要來
[00:16:35.000 --> 00:16:39.000]  所以其實那個愛一連串一串起來的時候
[00:16:39.000 --> 00:16:41.000]  就覺得在耶穌基督的愛
[00:16:41.000 --> 00:16:43.000]  可以永恆的原因是因為
[00:16:43.000 --> 00:16:46.000]  每個基督徒都願意建立起來
