
[00:00:00.000 --> 00:00:02.380]  OK 大家姐妹早安
[00:04:46.760 --> 00:04:48.760]  重新remind他們
[00:04:48.760 --> 00:04:53.760]  我才是教會的authority
[00:04:53.760 --> 00:04:55.760]  今天活因教會也是
[00:04:55.760 --> 00:04:57.760]  我們有很多leaders在
[00:04:57.760 --> 00:04:58.760]  我們有很多傳道
[00:04:58.760 --> 00:05:00.760]  我們有很多領導
[00:05:00.760 --> 00:05:01.760]  很多能幹的人
[00:05:01.760 --> 00:05:03.760]  但我們要重新記起
[00:05:03.760 --> 00:05:05.760]  教會最終的權力
[00:05:05.760 --> 00:05:08.760]  在耶穌的腳下
[00:05:08.760 --> 00:05:10.760]  耶穌也是用這個身份
[00:05:10.760 --> 00:05:14.760]  去和已忽所教會的使者宣告
[00:05:14.760 --> 00:05:15.760]  首先
[00:05:15.760 --> 00:05:17.760]  主耶穌給教會一個讚
[00:05:17.760 --> 00:05:19.760]  給已忽所教會一個like
[00:05:19.760 --> 00:05:20.760]  祂說
[00:05:20.760 --> 00:05:22.760]  我知道你所做的事
[00:05:22.760 --> 00:05:23.760]  你很辛苦
[00:05:23.760 --> 00:05:24.760]  你很厲害
[00:05:24.760 --> 00:05:25.760]  很堅忍
[00:05:25.760 --> 00:05:29.760]  我也知道你們不可以容忍壞人
[00:05:29.760 --> 00:05:31.760]  你也知道何謂真信徒
[00:05:31.760 --> 00:05:33.760]  何謂假信徒
[00:05:33.760 --> 00:05:35.760]  在這件事上你做得很厲害
[00:05:35.760 --> 00:05:38.760]  我還知道你堅忍不拔
[00:05:38.760 --> 00:05:41.760]  曾為我的名含身如虎
[00:05:41.760 --> 00:05:43.760]  並不困倦
[00:05:43.760 --> 00:05:44.760]  簡單來說
[00:05:44.760 --> 00:05:46.760]  主耶穌給他們一個like
[00:05:46.760 --> 00:05:48.760]  就是說你們很愛真理
[00:05:48.760 --> 00:05:50.760]  讀聖經讀得很厲害
[00:05:50.760 --> 00:05:52.760]  今天早上我們有一群姐妹
[00:05:52.760 --> 00:05:55.760]  8點45分來到讀聖經
[00:05:55.760 --> 00:05:56.760]  很厲害
[00:05:56.760 --> 00:05:58.760]  給你們一個讚
[00:05:58.760 --> 00:06:00.760]  一早下著大雨來讀聖經
[00:06:00.760 --> 00:06:01.760]  很厲害
[00:06:01.760 --> 00:06:02.760]  但是
[00:06:02.760 --> 00:06:04.760]  但是了
[00:06:04.760 --> 00:06:06.760]  但是又怎樣
[00:06:06.760 --> 00:06:09.760]  你們平時和子女說話
[00:06:09.760 --> 00:06:11.760]  會不會讚完他們一輪之後
[00:06:11.760 --> 00:06:13.760]  接著就來個但是
[00:06:13.760 --> 00:06:14.760]  但是
[00:06:14.760 --> 00:06:16.760]  但是我要指責你
[00:06:16.760 --> 00:06:18.760]  主耶穌說我要指責你
[00:06:18.760 --> 00:06:20.760]  我們要豎起耳朵聽
[00:06:20.760 --> 00:06:22.760]  主耶穌指責他們什麼
[00:06:22.760 --> 00:06:27.760]  因為你們已經丟棄了起初的愛
[00:06:27.760 --> 00:06:28.760]  在說什麼
[00:06:28.760 --> 00:06:30.760]  你們讀聖經讀得很厲害
[00:06:30.760 --> 00:06:33.760]  不過你丟棄了起初的愛
[00:06:33.760 --> 00:06:35.760]  我知道我們回恩教會開始之後
[00:06:35.760 --> 00:06:38.760]  我們很多弟兄姊妹對聖經很有興趣
[00:06:38.760 --> 00:06:39.760]  很有火
[00:06:39.760 --> 00:06:42.760]  但是我們也要在這個時候
[00:06:42.760 --> 00:06:44.760]  有個警覺的心
[00:06:44.760 --> 00:06:46.760]  我們不要丟棄起初的愛
[00:06:46.760 --> 00:06:47.760]  我們第二堂
[00:06:47.760 --> 00:06:50.760]  所以我們有這個信仰加油站
[00:06:50.760 --> 00:06:52.760]  今天是第幾個禮拜
[00:06:52.760 --> 00:06:53.760]  第一個禮拜
[00:06:53.760 --> 00:06:56.760]  我們逢一三有小組的時間
[00:06:56.760 --> 00:06:59.760]  二四就有言經的時間
[00:06:59.760 --> 00:07:01.760]  為什麼有這樣的安排
[00:07:01.760 --> 00:07:03.760]  我們不可以永遠言經言經言經
[00:07:03.760 --> 00:07:06.760]  但是我們要有時間預留給弟兄姊妹
[00:07:06.760 --> 00:07:09.760]  在小組內激發彼此的愛心
[00:07:09.760 --> 00:07:11.760]  要鍛鍊愛心
[00:07:11.760 --> 00:07:13.760]  愛心是要鍛鍊的
[00:07:13.760 --> 00:07:16.760]  一定要用力才可以鍛鍊愛心
[00:07:16.760 --> 00:07:18.760]  所以願意我們今年
[00:07:18.760 --> 00:07:20.760]  不單止我們有言經的時間
[00:07:20.760 --> 00:07:26.760]  我們在聖經內也懂得留時間去鍛鍊愛心
[00:07:26.760 --> 00:07:28.760]  鍛鍊愛心
[00:07:28.760 --> 00:07:30.760]  接著說起初的愛
[00:07:30.760 --> 00:07:32.760]  其實指的是什麼
[00:07:32.760 --> 00:07:39.760]  起初的愛原來是指他們丟棄了對神的愛
[00:07:39.760 --> 00:07:41.760]  是不是很特別
[00:07:41.760 --> 00:07:43.760]  這班弟兄姊妹
[00:07:43.760 --> 00:07:45.760]  很愛神的話語
[00:07:45.760 --> 00:07:47.760]  但原來不夠愛神
[00:07:47.760 --> 00:07:49.760]  有沒有這樣的可能
[00:07:49.760 --> 00:07:52.760]  你們有沒有見過那些人很愛神的話語
[00:07:52.760 --> 00:07:58.760]  卻在愛神這件事上有所欠缺
[00:07:58.760 --> 00:08:00.760]  主耶穌說有
[00:08:00.760 --> 00:08:02.760]  你不可以和主耶穌爭辯
[00:08:02.760 --> 00:08:04.760]  你不可以說主耶穌我愛你
[00:08:04.760 --> 00:08:06.760]  主耶穌說不,你只是讀聖經
[00:08:06.760 --> 00:08:07.760]  你沒有愛我
[00:08:07.760 --> 00:08:09.760]  有一天我們要面對主的時候
[00:08:09.760 --> 00:08:11.760]  我們不能和祂爭辯
[00:08:11.760 --> 00:08:14.760]  我們不可以說神明明很愛你
[00:08:14.760 --> 00:08:16.760]  但是神是看到我們的心
[00:08:16.760 --> 00:08:19.760]  祂知道我們愛不愛神
[00:08:19.760 --> 00:08:20.760]  怎樣才算愛神呢
[00:08:20.760 --> 00:08:22.760]  我們遲些再說
[00:08:22.760 --> 00:08:26.760]  所以我們概括一下
[00:08:26.760 --> 00:08:28.760]  有什麼人喜歡讀聖經
[00:08:28.760 --> 00:08:33.760]  卻在愛神這件事上有所虧欠呢
[00:08:33.760 --> 00:08:38.760]  今天我總結了四個症狀
[00:08:38.760 --> 00:08:42.760]  大家試試自己去反思一下
[00:08:42.760 --> 00:08:45.760]  有些人很喜歡讀聖經
[00:08:45.760 --> 00:08:48.760]  但他很難去欣賞別人
[00:08:48.760 --> 00:08:49.760]  我不知道你有沒有
[00:08:49.760 --> 00:08:51.760]  很難去欣賞別人
[00:08:51.760 --> 00:08:54.760]  可能他會覺得你是很好的
[00:08:54.760 --> 00:08:59.760]  但他又很喜歡批評別人不好的地方
[00:08:59.760 --> 00:09:01.760]  但反過來
[00:09:01.760 --> 00:09:06.760]  因為聖經教我們要看別人比自己強
[00:09:06.760 --> 00:09:09.760]  這個頭腦的知識我們是知道的
[00:09:09.760 --> 00:09:11.760]  我們要看別人比自己強
[00:09:11.760 --> 00:09:14.760]  但實質上在小祖
[00:09:14.760 --> 00:09:17.760]  在我們活出這個話語的時候
[00:09:17.760 --> 00:09:19.760]  我們有沒有做得到呢
[00:09:19.760 --> 00:09:21.760]  我們有沒有困難去欣賞別人呢
[00:09:21.760 --> 00:09:23.760]  我們欣賞自己沒有什麼困難
[00:09:23.760 --> 00:09:25.760]  我們很欣賞自己
[00:09:25.760 --> 00:09:28.760]  但我們在欣賞別人這件事上
[00:09:28.760 --> 00:09:30.760]  有沒有難了呢
[00:09:30.760 --> 00:09:32.760]  如果有的時候我們要反省
[00:09:32.760 --> 00:09:34.760]  因為律法的總綱
[00:09:34.760 --> 00:09:35.760]  整本聖經的總綱
[00:09:35.760 --> 00:09:37.760]  The Great Commandment教我們什麼
[00:09:37.760 --> 00:09:40.760]  兩個大誡命是什麼
[00:09:40.760 --> 00:09:42.760]  第一是愛神
[00:09:42.760 --> 00:09:44.760]  第二是愛人
[00:09:44.760 --> 00:09:48.760]  如果我們在愛人這件事上有難了
[00:09:48.760 --> 00:09:50.760]  反過來想
[00:09:50.760 --> 00:09:53.760]  其實我們在愛神這件事上
[00:09:53.760 --> 00:09:55.760]  都要加點功夫
[00:09:55.760 --> 00:09:57.760]  如果我們做不到愛人的時候
[00:09:57.760 --> 00:09:59.760]  可能我們在愛神這件事上
[00:09:59.760 --> 00:10:01.760]  是有些虧欠
[00:10:01.760 --> 00:10:03.760]  看看第二個徵狀
[00:10:03.760 --> 00:10:05.760]  第二個徵狀就是
[00:10:05.760 --> 00:10:09.760]  不可以用愛心說誠實話
[00:10:09.760 --> 00:10:12.760]  以弗所教會的弟兄姊妹很厲害
[00:10:12.760 --> 00:10:15.760]  他們知道什麼是對什麼是錯
[00:10:15.760 --> 00:10:18.760]  They have no problem saying the truth
[00:10:18.760 --> 00:10:20.760]  他們用誠實話是說得很厲害
[00:10:20.760 --> 00:10:22.760]  但問題是什麼
[00:10:22.760 --> 00:10:24.760]  不可以用愛心說出來
[00:10:24.760 --> 00:10:27.760]  我們廣東人的口頭禪是什麼
[00:10:27.760 --> 00:10:29.760]  你評一下你
[00:10:29.760 --> 00:10:30.760]  我有說錯嗎
[00:10:30.760 --> 00:10:31.760]  對不對
[00:10:31.760 --> 00:10:33.760]  我們是不是經常這樣說
[00:10:33.760 --> 00:10:36.760]  但神說原來
[00:10:36.760 --> 00:10:39.760]  對和錯不是最重要的事
[00:10:39.760 --> 00:10:40.760]  都是重要
[00:10:40.760 --> 00:10:42.760]  真理是重要
[00:10:42.760 --> 00:10:43.760]  充充滿滿的
[00:10:43.760 --> 00:10:45.760]  主耶穌來到我們當中
[00:10:45.760 --> 00:10:46.760]  充充滿滿的
[00:10:46.760 --> 00:10:49.760]  有恩典有真理
[00:10:49.760 --> 00:10:51.760]  有真理
[00:10:51.760 --> 00:10:52.760]  誠實的話是很重要的
[00:10:52.760 --> 00:10:54.760]  我們不可以說謊
[00:10:54.760 --> 00:10:56.760]  但同時間重要的是
[00:10:56.760 --> 00:11:00.760]  我們要用愛心去說誠實話
[00:11:00.760 --> 00:11:02.760]  和我們的子女相處
[00:11:02.760 --> 00:11:04.760]  或者和別人相處
[00:11:04.760 --> 00:11:07.760]  你大概會知道什麼時間
[00:11:07.760 --> 00:11:09.760]  你說那句話
[00:11:09.760 --> 00:11:11.760]  那個人能夠吸收
[00:11:11.760 --> 00:11:12.760]  在什麼時間
[00:11:12.760 --> 00:11:13.760]  你說那句話
[00:11:13.760 --> 00:11:15.760]  那個人是不能夠吸收
[00:11:15.760 --> 00:11:18.760]  如果我們說要愛人的時候
[00:11:18.760 --> 00:11:20.760]  我們都要花點心思
[00:11:20.760 --> 00:11:22.760]  花點時間
[00:11:22.760 --> 00:11:24.760]  去看一下
[00:11:24.760 --> 00:11:26.760]  在什麼時間說這句話
[00:11:26.760 --> 00:11:28.760]  那個人能夠吸收
[00:11:28.760 --> 00:11:29.760]  這是愛
[00:11:29.760 --> 00:11:31.760]  如果我們做不到的話
[00:11:31.760 --> 00:11:32.760]  我們一天到晚就說
[00:11:32.760 --> 00:11:33.760]  我有什麼說錯
[00:11:33.760 --> 00:11:34.760]  你評一下你
[00:11:34.760 --> 00:11:38.760]  這個就不是神要我們做的事
[00:11:38.760 --> 00:11:39.760]  第三件事
[00:11:39.760 --> 00:11:42.760]  就是看不到自己的盲點
[00:11:42.760 --> 00:11:46.760]  所有事你都會覺得是他錯的
[00:11:46.760 --> 00:11:48.760]  我們又沒有呢
[00:11:48.760 --> 00:11:53.760]  其實人的肉體
[00:11:53.760 --> 00:11:56.760]  是很幫助我們自己欣賞自己
[00:11:56.760 --> 00:12:00.760]  很幫助我們自己看到自己的好處
[00:12:00.760 --> 00:12:03.760]  當我們看不到自己盲點的時候
[00:12:03.760 --> 00:12:06.760]  我們就是丟棄了起初的愛
[00:12:06.760 --> 00:12:07.760]  因為聖經說
[00:12:07.760 --> 00:12:10.760]  心靈貧窮的人才有福
[00:12:10.760 --> 00:12:12.760]  什麼叫做心靈貧窮呢
[00:12:12.760 --> 00:12:15.760]  就是看到自己盲點的人就有福了
[00:12:15.760 --> 00:12:17.760]  看到自己盲點的人
[00:12:17.760 --> 00:12:19.760]  才可以領受神的恩典
[00:12:19.760 --> 00:12:21.760]  看不到自己盲點的人
[00:12:21.760 --> 00:12:23.760]  領受不了神的恩典
[00:12:23.760 --> 00:12:25.760]  你就活出不了神的恩典
[00:12:25.760 --> 00:12:27.760]  第四個症狀
[00:12:27.760 --> 00:12:29.760]  就是容易妒忌
[00:12:29.760 --> 00:12:31.760]  比較
[00:12:31.760 --> 00:12:34.760]  有些人讀聖經很厲害
[00:12:34.760 --> 00:12:36.760]  厲害到一個層面
[00:12:36.760 --> 00:12:37.760]  有時候見到另外一個人
[00:12:37.760 --> 00:12:40.760]  認識得更多的時候
[00:12:40.760 --> 00:12:42.760]  你就會起了妒忌心
[00:12:42.760 --> 00:12:45.760]  然後你就會有比較
[00:12:45.760 --> 00:12:47.760]  他使徒行尊熟過我
[00:12:47.760 --> 00:12:49.760]  我若行福音可能熟過他
[00:12:49.760 --> 00:12:51.760]  然後你有比較的時候
[00:12:51.760 --> 00:12:53.760]  就會產生焦慮
[00:12:53.760 --> 00:12:55.760]  在我們日常生活當中
[00:12:55.760 --> 00:12:58.760]  焦慮是怎樣產生出來的
[00:12:58.760 --> 00:13:01.760]  很多時候就是比較
[00:13:01.760 --> 00:13:03.760]  你身邊的人過得好過你的時候
[00:13:03.760 --> 00:13:04.760]  你一比較
[00:13:04.760 --> 00:13:06.760]  你就焦慮了
[00:13:06.760 --> 00:13:08.760]  在公路上開車好好的
[00:13:08.760 --> 00:13:09.760]  70米沒什麼
[00:13:09.760 --> 00:13:10.760]  65米
[00:13:10.760 --> 00:13:12.760]  當有人快過你的時候
[00:13:12.760 --> 00:13:14.760]  你可能就會產生焦慮
[00:13:14.760 --> 00:13:18.760]  所以律法的總綱
[00:13:18.760 --> 00:13:20.760]  是愛神愛人
[00:13:20.760 --> 00:13:22.760]  如果我們在愛人這件事上
[00:13:22.760 --> 00:13:24.760]  有難了
[00:13:24.760 --> 00:13:26.760]  我們就要反省
[00:13:26.760 --> 00:13:28.760]  我們和神的關係
[00:13:28.760 --> 00:13:30.760]  我們繼續下去
[00:13:30.760 --> 00:13:32.760]  看一看
[00:13:32.760 --> 00:13:34.760]  我們說2026年
[00:13:34.760 --> 00:13:37.760]  我們要非凡人生活出主因
[00:13:37.760 --> 00:13:39.760]  我們走出這個世界
[00:13:39.760 --> 00:13:41.760]  我的禱告是
[00:13:41.760 --> 00:13:44.760]  這個不是一個口號
[00:13:44.760 --> 00:13:46.760]  這個不是一個口號
[00:13:46.760 --> 00:13:48.760]  如果我們不好好的
[00:13:48.760 --> 00:13:51.760]  在愛神這件事上下功夫的時候
[00:13:51.760 --> 00:13:53.760]  我們拿著這個口號
[00:13:53.760 --> 00:13:55.760]  我們走出去是沒有重量的
[00:13:55.760 --> 00:13:57.760]  是沒有重量的
[00:13:57.760 --> 00:13:59.760]  所以願意我們1至3月份的時間
[00:13:59.760 --> 00:14:01.760]  我們在愛神這件事上
[00:14:01.760 --> 00:14:02.760]  我們下功夫
[00:14:02.760 --> 00:14:04.760]  以至於我們走出去的時候
[00:14:04.760 --> 00:14:06.760]  我們去面對這個社區的時候
[00:14:06.760 --> 00:14:08.760]  我們那份愛是帶著重量的
[00:14:08.760 --> 00:14:10.760]  好不好
[00:14:10.760 --> 00:14:12.760]  接下來
[00:14:12.760 --> 00:14:14.760]  經文這樣說
[00:14:14.760 --> 00:14:16.760]  所以你要回想
[00:14:16.760 --> 00:14:18.760]  你在哪裡跌倒
[00:14:18.760 --> 00:14:20.760]  哪裡這個字
[00:14:20.760 --> 00:14:22.760]  在原文裡面是一個單數
[00:14:22.760 --> 00:14:24.760]  就是說
[00:14:24.760 --> 00:14:26.760]  你在這個地方跌倒
[00:14:26.760 --> 00:14:28.760]  你在這個地方跌倒的時候
[00:14:28.760 --> 00:14:30.760]  你在愛神這個地方跌倒的時候
[00:14:30.760 --> 00:14:32.760]  你就要悔改
[00:14:32.760 --> 00:14:34.760]  跌倒不要緊
[00:14:34.760 --> 00:14:36.760]  悔改
[00:14:36.760 --> 00:14:38.760]  然後你才去做
[00:14:38.760 --> 00:14:40.760]  你起初所做的事
[00:14:40.760 --> 00:14:42.760]  這裡所做的事是雙數
[00:14:42.760 --> 00:14:44.760]  就是說
[00:14:44.760 --> 00:14:46.760]  你在愛神這件事上跌倒
[00:14:46.760 --> 00:14:48.760]  你就什麼都不要做
[00:14:48.760 --> 00:14:50.760]  你就什麼都不要做
[00:14:50.760 --> 00:14:52.760]  停下來悔改
[00:14:52.760 --> 00:14:54.760]  然後你才去做
[00:14:54.760 --> 00:14:56.760]  你其他的行動
[00:14:56.760 --> 00:14:58.760]  除非你悔改
[00:14:58.760 --> 00:15:00.760]  這是一個很嚴重的警告
[00:15:00.760 --> 00:15:02.760]  否則我就要離你這裡
[00:15:02.760 --> 00:15:04.760]  將你的燈台從原處移走
[00:15:04.760 --> 00:15:06.760]  什麼叫做燈台
[00:15:06.760 --> 00:15:08.760]  教會沒有燈台就不是教會
[00:15:08.760 --> 00:15:10.760]  燈台就是
[00:15:10.760 --> 00:15:12.760]  要影響這個世界
[00:15:12.760 --> 00:15:14.760]  要有影響力的
[00:15:14.760 --> 00:15:16.760]  才是教會
[00:15:16.760 --> 00:15:18.760]  如果我們不悔改的時候
[00:15:18.760 --> 00:15:20.760]  神說要滅我們燈
[00:15:20.760 --> 00:15:22.760]  滅我們燈的時候
[00:15:22.760 --> 00:15:24.760]  神不在我們當中
[00:15:24.760 --> 00:15:26.760]  我們繼續聚會的時候
[00:15:26.760 --> 00:15:28.760]  神不在我們當中
[00:15:28.760 --> 00:15:30.760]  這個就已經不是教會
[00:15:30.760 --> 00:15:32.760]  所以2026年一開始的時候
[00:15:32.760 --> 00:15:34.760]  我們要願意
[00:15:34.760 --> 00:15:36.760]  不要在愛神這件事上跌倒
[00:15:36.760 --> 00:15:38.760]  好嗎
[00:15:38.760 --> 00:15:40.760]  不過又讚回他們
[00:15:40.760 --> 00:15:42.760]  開頭讚完
[00:15:42.760 --> 00:15:44.760]  然後罵他們又讚回他們
[00:15:44.760 --> 00:15:46.760]  你還是有可取之處的
[00:15:46.760 --> 00:15:48.760]  就是你很討厭
[00:15:48.760 --> 00:15:50.760]  尼哥拉黨所做的事
[00:15:50.760 --> 00:15:52.760]  這個也是我所討厭的
[00:15:52.760 --> 00:15:54.760]  誰是尼哥拉黨呢
[00:15:54.760 --> 00:15:56.760]  在歷史上沒有交代
[00:15:56.760 --> 00:15:58.760]  誰是尼哥拉黨
[00:15:58.760 --> 00:16:00.760]  但是根據上文下理
[00:16:00.760 --> 00:16:02.760]  我們不難去判斷
[00:16:02.760 --> 00:16:04.760]  尼哥拉黨
[00:16:04.760 --> 00:16:06.760]  就是一些將恩典扭曲
[00:16:06.760 --> 00:16:08.760]  成為放縱
[00:16:08.760 --> 00:16:10.760]  不愛真理
[00:16:10.760 --> 00:16:12.760]  不愛神的人
[00:16:12.760 --> 00:16:14.760]  就是以弗所教會
