
[00:00:00.000 --> 00:00:03.300]  有一個新開張的婚姻介紹所
[00:02:22.000 --> 00:02:24.000]  裡面空無一物
[00:02:24.000 --> 00:02:25.000]  對不對
[00:02:25.000 --> 00:02:26.000]  Hallelujah
[00:02:26.000 --> 00:02:28.000]  您就知道
[00:02:28.000 --> 00:02:31.000]  我們有的時候開玩笑說
[00:02:31.000 --> 00:02:34.000]  嬤嬤小姐的眼睛長在哪裡
[00:02:34.000 --> 00:02:35.000]  頭頂上面
[00:02:35.000 --> 00:02:37.000]  是的
[00:02:37.000 --> 00:02:39.000]  要換上我
[00:02:39.000 --> 00:02:42.000]  我在停車場就已經找好了
[00:02:42.000 --> 00:02:44.000]  不用到一樓了
[00:02:44.000 --> 00:02:45.000]  站不住
[00:02:45.000 --> 00:02:48.000]  但是這位姑娘
[00:02:48.000 --> 00:02:52.000]  因為您知道交友擇偶這件事情
[00:02:52.000 --> 00:02:56.000]  比我們想的都要嚴肅多了
[00:02:56.000 --> 00:02:57.000]  那我這樣問
[00:02:57.000 --> 00:03:00.000]  您覺得年輕人容易交偶
[00:03:00.000 --> 00:03:03.000]  擇偶結婚還是年長
[00:03:03.000 --> 00:03:04.000]  年輕人
[00:03:04.000 --> 00:03:06.000]  為什麼
[00:03:06.000 --> 00:03:08.000]  這個
[00:03:08.000 --> 00:03:11.000]  健保有
[00:03:11.000 --> 00:03:15.000]  因為年輕人都這麼想
[00:03:15.000 --> 00:03:17.000]  大不了再來一次就是了
[00:03:17.000 --> 00:03:19.000]  年輕人敢於闖
[00:03:19.000 --> 00:03:20.000]  我都這麼想
[00:03:20.000 --> 00:03:22.000]  Stand on me
[00:03:22.000 --> 00:03:25.000]  但是真正交友擇偶
[00:03:25.000 --> 00:03:27.000]  比我們想的
[00:03:27.000 --> 00:03:30.000]  這些都要嚴肅得多了
[00:03:30.000 --> 00:03:32.000]  您知道嗎
[00:03:32.000 --> 00:03:35.000]  你如果去看神造的萬物
[00:03:35.000 --> 00:03:39.000]  神造動物
[00:03:39.000 --> 00:03:40.000]  主動求偶的
[00:03:40.000 --> 00:03:42.000]  主動交友擇偶的
[00:03:42.000 --> 00:03:43.000]  都是怎麼樣
[00:03:43.000 --> 00:03:45.000]  雄性
[00:03:45.000 --> 00:03:47.000]  都是男士
[00:03:47.000 --> 00:03:50.000]  譬如說你看孔雀
[00:03:50.000 --> 00:03:51.000]  那個越漂亮的
[00:03:51.000 --> 00:03:54.000]  那都是公的
[00:03:54.000 --> 00:03:55.000]  那個一張開屏
[00:03:55.000 --> 00:03:58.000]  他就要來吸引那個女生的
[00:03:58.000 --> 00:03:59.000]  是不是
[00:03:59.000 --> 00:04:02.000]  所以主動求偶的
[00:04:02.000 --> 00:04:04.000]  這個我們叫做君子好求
[00:04:04.000 --> 00:04:05.000]  不是嗎
[00:04:05.000 --> 00:04:08.000]  英文叫做making dance
[00:04:08.000 --> 00:04:11.000]  就是為了要一清芳澤
[00:04:11.000 --> 00:04:13.000]  這是男士是如此
[00:04:13.000 --> 00:04:16.000]  但是卻憑中選的
[00:04:16.000 --> 00:04:18.000]  是由此性
[00:04:18.000 --> 00:04:23.000]  是由女性來做最終的決定
[00:04:23.000 --> 00:04:25.000]  換句話說
[00:04:25.000 --> 00:04:27.000]  俗稱叫做
[00:04:27.000 --> 00:04:29.000]  郎有情妾有意
[00:04:29.000 --> 00:04:31.000]  這才能夠一拍即合
[00:04:31.000 --> 00:04:33.000]  是不是
[00:04:33.000 --> 00:04:35.000]  但是你有沒有想過
[00:04:35.000 --> 00:04:39.000]  中間的激勵有多少
[00:04:39.000 --> 00:04:44.000]  如果跟遇上你的愛人
[00:04:44.000 --> 00:04:46.000]  你的另一半
[00:04:46.000 --> 00:04:49.000]  你知道那個激勵有多少嗎
[00:04:49.000 --> 00:04:51.000]  我們用今天來算
[00:04:51.000 --> 00:04:54.000]  世界上有七十億人
[00:04:54.000 --> 00:04:56.000]  假如一半是女性
[00:04:56.000 --> 00:04:57.000]  對於我來講
[00:04:57.000 --> 00:05:03.000]  我只有三十五億分之一的機會
[00:05:03.000 --> 00:05:06.000]  能夠跟我的太太結合
[00:05:06.000 --> 00:05:09.000]  真的不可能的事情
[00:05:09.000 --> 00:05:13.000]  如果想我當初在四十多年前
[00:05:13.000 --> 00:05:15.000]  如果不是因為我去
[00:05:15.000 --> 00:05:18.000]  參加一個郊遊活動
[00:05:18.000 --> 00:05:21.000]  我可能就永遠碰不到我太太
[00:05:21.000 --> 00:05:24.000]  三十五億分之一的機會
[00:05:24.000 --> 00:05:27.000]  就在那麼一剎那
[00:05:27.000 --> 00:05:29.000]  就發生了
[00:05:29.000 --> 00:05:31.000]  如果她沒去
[00:05:31.000 --> 00:05:33.000]  或者是我已經
[00:05:33.000 --> 00:05:34.000]  心有什麼人的話
[00:05:34.000 --> 00:05:36.000]  這個事情就不可能發生
[00:05:36.000 --> 00:05:40.000]  所以神很巧妙的
[00:05:40.000 --> 00:05:44.000]  讓我們原來毫不相關的人
[00:05:44.000 --> 00:05:47.000]  能夠錯合在一起
[00:05:47.000 --> 00:05:50.000]  不管你覺得是怎麼樣
[00:05:50.000 --> 00:05:52.000]  好也罷壞也罷
[00:05:52.000 --> 00:05:58.000]  因為我們說郎有情妾有意
[00:05:58.000 --> 00:06:00.000]  結果到底如何呢
[00:06:00.000 --> 00:06:02.000]  是郎才女貌呢
[00:06:02.000 --> 00:06:04.000]  還是豺狼虎豹呢
[00:06:04.000 --> 00:06:06.000]  你就是想想看
[00:06:06.000 --> 00:06:10.000]  你都不知道結果會怎麼樣
[00:06:10.000 --> 00:06:14.000]  但是神很顧念我們
[00:06:14.000 --> 00:06:17.000]  祂讓我們在這一切的事情上面
[00:06:17.000 --> 00:06:21.000]  祂都給我們安排好
[00:06:21.000 --> 00:06:23.000]  我們剛才讀的經文
[00:06:23.000 --> 00:06:25.000]  它講說
[00:06:25.000 --> 00:06:29.000]  神到了亞當
[00:06:29.000 --> 00:06:32.000]  在亞當的鼻孔吹了一口氣
[00:06:32.000 --> 00:06:36.000]  亞當就成了有靈的活人
[00:06:36.000 --> 00:06:38.000]  所以那個畫面就是
[00:06:38.000 --> 00:06:40.000]  假如我是亞當
[00:06:40.000 --> 00:06:42.000]  天下第一美男子
[00:06:42.000 --> 00:06:46.000]  第一嘛就他一個
[00:06:46.000 --> 00:06:48.000]  我成了有靈的活人一睜開眼
[00:06:48.000 --> 00:06:50.000]  神在跟我親嘴
[00:06:50.000 --> 00:06:52.000]  所以這是我的第一個印象
[00:06:52.000 --> 00:06:54.000]  祂是愛我
[00:06:54.000 --> 00:06:56.000]  然後神把亞當帶來說
[00:06:56.000 --> 00:06:59.000]  叫地上所有的活物
[00:06:59.000 --> 00:07:01.000]  從他面前經過
[00:07:01.000 --> 00:07:03.000]  叫他為他們取靈智
[00:07:03.000 --> 00:07:05.000]  這是由亞當來做
[00:07:05.000 --> 00:07:06.000]  您知道嗎
[00:07:06.000 --> 00:07:08.000]  一個動物一個動物過去
[00:07:08.000 --> 00:07:10.000]  這個是媽媽
[00:07:10.000 --> 00:07:11.000]  這個是喵咪
[00:07:11.000 --> 00:07:12.000]  這是狗狗
[00:07:12.000 --> 00:07:13.000]  通通去啊
[00:07:13.000 --> 00:07:15.000]  但是有一句話就很有意思
[00:07:15.000 --> 00:07:16.000]  他說
[00:07:16.000 --> 00:07:20.000]  但是沒有配偶來幫助他
[00:07:20.000 --> 00:07:22.000]  換句話說有人說
[00:07:22.000 --> 00:07:25.000]  如果你自己去選
[00:07:25.000 --> 00:07:28.000]  你搞不好選的是禽獸
[00:07:28.000 --> 00:07:30.000]  甚至禽獸不如
[00:07:30.000 --> 00:07:32.000]  如果你沒有神的幫助
[00:07:32.000 --> 00:07:35.000]  沒有神為你來配對
[00:07:35.000 --> 00:07:38.000]  你的結果是貪慮
[00:07:38.000 --> 00:07:41.000]  結果神他沒有配偶來幫助
[00:07:41.000 --> 00:07:42.000]  就趁他睡著了
[00:07:42.000 --> 00:07:44.000]  取了他一個肋骨來
[00:07:44.000 --> 00:07:47.000]  為他造了一個女人
[00:07:47.000 --> 00:07:49.000]  所以亞當醒起來一看
[00:07:49.000 --> 00:07:51.000]  這是我的骨中骨
[00:07:51.000 --> 00:07:53.000]  我的肉中肉
[00:07:53.000 --> 00:07:55.000]  稱他為女人
[00:07:55.000 --> 00:07:57.000]  這是神所磨合的
[00:07:57.000 --> 00:08:00.000]  婚姻介紹者第一對的配對
[00:08:00.000 --> 00:08:03.000]  您知道他那個配對的機率是多少嗎
[00:08:03.000 --> 00:08:05.000]  百分之百
[00:08:05.000 --> 00:08:06.000]  天下第一美男子
[00:08:06.000 --> 00:08:08.000]  天下第一美女人
[00:08:08.000 --> 00:08:10.000]  而且別無選擇
[00:08:10.000 --> 00:08:12.000]  是不是
[00:08:12.000 --> 00:08:15.000]  但是不管怎麼樣
[00:08:15.000 --> 00:08:18.000]  我們交女朋友
[00:08:18.000 --> 00:08:20.000]  我們走
[00:08:20.000 --> 00:08:22.000]  我們做夫妻
[00:08:22.000 --> 00:08:24.000]  但是年輕人比較容易
[00:08:24.000 --> 00:08:26.000]  因為年輕人比較衝動
[00:08:26.000 --> 00:08:28.000]  年輕人行事也快
[00:08:28.000 --> 00:08:33.000]  年紀小小考慮就多了
[00:08:33.000 --> 00:08:35.000]  如果說你今天重新再考慮
[00:08:35.000 --> 00:08:38.000]  可能你會選擇不一樣的結果
[00:08:38.000 --> 00:08:41.000]  但是這就是Beauty
[00:08:41.000 --> 00:08:44.000]  就是神造人的美的地方
[00:08:44.000 --> 00:08:47.000]  我們每人都能夠活一次
[00:08:47.000 --> 00:08:49.000]  今天我要第三禮拜
[00:08:49.000 --> 00:08:52.000]  跟各位講人生方面的
[00:08:52.000 --> 00:08:55.000]  包括婚姻兒女
[00:08:55.000 --> 00:08:57.000]  包括我們過生活
[00:08:57.000 --> 00:08:59.000]  包括我們交友等
[00:08:59.000 --> 00:09:01.000]  我們的工作等
[00:09:01.000 --> 00:09:04.000]  神很公平
[00:09:04.000 --> 00:09:08.000]  神只能讓我們來這個世界上一次
[00:09:08.000 --> 00:09:09.000]  如果我講說
[00:09:09.000 --> 00:09:11.000]  神如果讓我來把我以前事情做的事情
[00:09:11.000 --> 00:09:13.000]  我重做一次的話
[00:09:13.000 --> 00:09:15.000]  各位想想看
[00:09:15.000 --> 00:09:17.000]  假如你這麼多年來
[00:09:17.000 --> 00:09:19.000]  你做錯許多事情
[00:09:19.000 --> 00:09:20.000]  神說有一件事情
[00:09:20.000 --> 00:09:23.000]  我讓你重來
[00:09:23.000 --> 00:09:26.000]  你會選擇哪一樣事情
[00:09:26.000 --> 00:09:27.000]  有可能你會說
[00:09:27.000 --> 00:09:30.000]  我要選擇另外一個愛人
[00:09:30.000 --> 00:09:34.000]  或者說我要選擇另外一個行業
[00:09:34.000 --> 00:09:35.000]  或者是什麼
[00:09:35.000 --> 00:09:37.000]  但是我怎麼想
[00:09:37.000 --> 00:09:40.000]  我都說我唯一的選擇
[00:09:40.000 --> 00:09:44.000]  就是讓我能夠早一點信耶穌基督
[00:09:44.000 --> 00:09:46.000]  早一點信他
[00:09:46.000 --> 00:09:49.000]  因為得著他
[00:09:49.000 --> 00:09:52.000]  就得著一切
[00:09:52.000 --> 00:09:54.000]  你再愛其他的事情
[00:09:54.000 --> 00:09:59.000]  都不過是過眼雲煙
[00:09:59.000 --> 00:10:02.000]  我們人生充滿了無奈
[00:10:02.000 --> 00:10:04.000]  不是說神不好
[00:10:04.000 --> 00:10:07.000]  而是說撒旦魔鬼在作怪
[00:10:07.000 --> 00:10:10.000]  而是說我們自己有破口
[00:10:10.000 --> 00:10:12.000]  讓撒旦魔鬼進來
[00:10:12.000 --> 00:10:15.000]  攪亂攪局
[00:10:15.000 --> 00:10:17.000]  神不是不知道
[00:10:17.000 --> 00:10:18.000]  神將這個機會
[00:10:18.000 --> 00:10:21.000]  看看你有多少忍耐
[00:10:21.000 --> 00:10:25.000]  能夠經歷多少磨練
[00:10:25.000 --> 00:10:27.000]  然後當你通過了這個的時候
[00:10:27.000 --> 00:10:29.000]  你再站起來的時候
[00:10:29.000 --> 00:10:31.000]  你是更堅強
[00:10:31.000 --> 00:10:33.000]  你跟神的信心是更堅強
[00:10:33.000 --> 00:10:36.000]  你跟他更靠近
[00:10:36.000 --> 00:10:39.000]  這樣像一對夫妻
[00:10:39.000 --> 00:10:43.000]  夫妻沒有不吵架的
[00:10:43.000 --> 00:10:46.000]  不會做夫妻的
[00:10:46.000 --> 00:10:50.000]  但是我們再怎麼樣
[00:10:50.000 --> 00:10:54.000]  如果夫妻經過了大事情
[00:10:54.000 --> 00:10:57.000]  他能夠度過那個大事情的話
[00:10:57.000 --> 00:11:01.000]  他的感情就更進一步更好
[00:11:01.000 --> 00:11:02.000]  如果這一對夫妻
[00:11:02.000 --> 00:11:04.000]  從來沒有發生什麼事情
[00:11:04.000 --> 00:11:06.000]  他的感情就是一直維持這樣
[00:11:06.000 --> 00:11:08.000]  不會變
[00:11:08.000 --> 00:11:10.000]  但是越經過事情
[00:11:10.000 --> 00:11:12.000]  他感情就越來越好
[00:11:12.000 --> 00:11:14.000]  神也是如此
[00:11:14.000 --> 00:11:17.000]  神容許事情發生
[00:11:17.000 --> 00:11:20.000]  神容許我們交到不好的朋友
[00:11:20.000 --> 00:11:21.000]  神容許我們在我們的生命中
[00:11:21.000 --> 00:11:23.000]  有不好的婚姻
[00:11:23.000 --> 00:11:24.000]  神容許我們被人騙了
[00:11:24.000 --> 00:11:27.000]  神容許我們被人欺負了
[00:11:27.000 --> 00:11:30.000]  神要讓你站起來
[00:11:30.000 --> 00:11:31.000]  經過了磨練
[00:11:31.000 --> 00:11:33.000]  你是更剛強
[00:11:33.000 --> 00:11:36.000]  而當你在困苦患難中的時候
[00:11:36.000 --> 00:11:39.000]  當你向他來禱告的時候
[00:11:39.000 --> 00:11:41.000]  果然就發生了
[00:11:41.000 --> 00:11:44.000]  你跟他的信心不就更好了嗎
[00:11:44.000 --> 00:11:48.000]  你就更信他了不是嗎
[00:11:48.000 --> 00:11:52.000]  我看了太多這樣的例子
[00:11:52.000 --> 00:11:55.000]  總之
[00:11:55.000 --> 00:12:00.000]  亞當夏娃配對是百分之百的機遇
[00:12:00.000 --> 00:12:05.000]  我們今天是三十五億分之一
[00:12:05.000 --> 00:12:07.000]  我們來看一下
[00:12:07.000 --> 00:12:11.000]  聖經上面有一對婚姻
[00:12:11.000 --> 00:12:14.000]  是路德跟波阿斯的婚姻
[00:12:14.000 --> 00:12:17.000]  這在路德記裡面第一章他講的
[00:12:17.000 --> 00:12:20.000]  他說伊利米勒
[00:12:20.000 --> 00:12:23.000]  還有帶著兩個兒子
[00:12:23.000 --> 00:12:25.000]  馬倫跟基連
[00:12:25.000 --> 00:12:30.000]  還有帶著妻子奈歐米
[00:12:30.000 --> 00:12:32.000]  本來在佛利恆處
[00:12:32.000 --> 00:12:33.000]  結果發生饑荒
[00:12:33.000 --> 00:12:38.000]  結果他們就來到摩押地
[00:12:38.000 --> 00:12:41.000]  祝福變成了咒詛
[00:12:41.000 --> 00:12:43.000]  來到摩押地
[00:12:43.000 --> 00:12:45.000]  聖經上面說
[00:12:45.000 --> 00:12:50.000]  摩押人是永遠不得進耶和華的殿
[00:12:50.000 --> 00:12:53.000]  神這麼討厭這些人的
[00:12:53.000 --> 00:12:56.000]  因為他們中間發生
[00:12:56.000 --> 00:13:01.000]  他們是不正當的方式得來的摩押人
[00:13:01.000 --> 00:13:06.000]  而且是許許多多的惡行惡果的
[00:13:06.000 --> 00:13:08.000]  來到摩押地
[00:13:08.000 --> 00:13:10.000]  結果先生死了兩個兒子
[00:13:10.000 --> 00:13:15.000]  娶了兩個摩押婦女
[00:13:15.000 --> 00:13:18.000]  馬倫娶了爾巴
[00:13:18.000 --> 00:13:20.000]  老大娶了一個大媳婦
[00:13:20.000 --> 00:13:23.000]  基連娶了路德
[00:13:23.000 --> 00:13:26.000]  結果兩個兒子也先後死了
[00:13:26.000 --> 00:13:31.000]  一家三個寡婦
[00:13:31.000 --> 00:13:35.000]  結果摩押地也發生了饑荒
[00:13:35.000 --> 00:13:37.000]  這個奈歐米說
[00:13:37.000 --> 00:13:39.000]  媳婦們你們走吧
[00:13:39.000 --> 00:13:41.000]  回你們娘家去吧
[00:13:41.000 --> 00:13:43.000]  討生活去吧
[00:13:43.000 --> 00:13:48.000]  我自己都照顧不了我自己了
[00:13:48.000 --> 00:13:53.000]  所以這個大媳婦爾巴就走了
[00:13:53.000 --> 00:13:58.000]  然後路德說什麼不走
[00:13:58.000 --> 00:14:02.000]  路德說
[00:14:02.000 --> 00:14:06.000]  你的神就是我的神
[00:14:06.000 --> 00:14:07.000]  你在哪裡死
[00:14:07.000 --> 00:14:09.000]  我就在哪裡死
[00:14:09.000 --> 00:14:12.000]  我永遠跟著你
[00:14:12.000 --> 00:14:14.000]  這個路德就跟著奈歐米
[00:14:14.000 --> 00:14:17.000]  又回到伯利恆去
[00:14:17.000 --> 00:14:18.000]  你們知道嗎
[00:14:18.000 --> 00:14:22.000]  伯利恆的意思是糧倉之家
[00:14:22.000 --> 00:14:24.000]  連糧倉之家都會有饑荒發生
[00:14:24.000 --> 00:14:26.000]  你就知道我們人生
[00:14:26.000 --> 00:14:29.000]  總有旦夕禍福的
[00:14:29.000 --> 00:14:31.000]  來到了摩押地
[00:14:31.000 --> 00:14:34.000]  祝福變成了咒詛
[00:14:34.000 --> 00:14:36.000]  路德原本是一個摩押的婦人
[00:14:36.000 --> 00:14:39.000]  是永不得進耶和華的殿
[00:14:39.000 --> 00:14:43.000]  但他接受了耶和華上帝
[00:14:43.000 --> 00:14:47.000]  他跟著他的婆婆回到伯利恆的時候
[00:14:47.000 --> 00:14:48.000]  長話短說
[00:14:48.000 --> 00:14:51.000]  他認識了伯拉斯
[00:14:51.000 --> 00:14:52.000]  長話短說
[00:14:52.000 --> 00:14:54.000]  伯拉斯後來生了大胃王
[00:14:54.000 --> 00:14:56.000]  大胃王後來生了耶穌基督
[00:14:56.000 --> 00:14:58.000]  所以你看耶穌基督的家譜裡面
[00:14:58.000 --> 00:15:01.000]  居然有路德
[00:15:01.000 --> 00:15:04.000]  一個永不得進耶和華殿的人
[00:15:04.000 --> 00:15:08.000]  咒詛變成了祝福
[00:15:08.000 --> 00:15:10.000]  只要你願意
[00:15:10.000 --> 00:15:14.000]  如果說我們交友擇偶
[00:15:14.000 --> 00:15:18.000]  結果並不如預期所想的
[00:15:18.000 --> 00:15:23.000]  怎麼當初的妹妹今天變成惡婆了
[00:15:23.000 --> 00:15:25.000]  怎麼當初的帥哥
[00:15:25.000 --> 00:15:28.000]  今天變成了又笨又懶的
[00:15:28.000 --> 00:15:32.000]  又髒又臭的一個人呢
[00:15:32.000 --> 00:15:34.000]  我問你
[00:15:34.000 --> 00:15:38.000]  婚姻是祝福還是咒詛
[00:15:38.000 --> 00:15:40.000]  佛家說是咒詛
[00:15:40.000 --> 00:15:42.000]  婚姻是密約的
[00:15:42.000 --> 00:15:44.000]  兒女是討債的
[00:15:44.000 --> 00:15:48.000]  但是我們基督教是說婚姻是神的祝福
[00:15:48.000 --> 00:15:53.000]  兒女是神的產業
[00:15:53.000 --> 00:15:59.000]  所以我們要把祝福掌握住
[00:15:59.000 --> 00:16:05.000]  要把咒詛變成我們的祝福
[00:16:05.000 --> 00:16:07.000]  所以我們交友擇偶
[00:16:07.000 --> 00:16:12.000]  是一個非常嚴肅的問題
[00:16:12.000 --> 00:16:15.000]  我們交友擇偶其實上基本上兩個方式
[00:16:15.000 --> 00:16:17.000]  第一個就是世俗的方式
[00:16:17.000 --> 00:16:19.000]  世界的方式
[00:16:19.000 --> 00:16:21.000]  有的人說這叫做Hollywood style
[00:16:21.000 --> 00:16:24.000]  好萊塢的方式
[00:16:24.000 --> 00:16:28.000]  就是說挑選群女嘛
[00:16:28.000 --> 00:16:29.000]  怎麼挑啊
[00:16:29.000 --> 00:16:33.000]  按照什麼挑啊
[00:16:33.000 --> 00:16:36.000]  按照貌美
[00:16:36.000 --> 00:16:40.000]  所以外貌美麗一般是比較吃香
[00:16:40.000 --> 00:16:43.000]  找工作也好找啊
[00:16:43.000 --> 00:16:45.000]  我看到我們在座有好幾位
[00:16:45.000 --> 00:16:50.000]  都是比較吃香的
[00:16:50.000 --> 00:16:54.000]  所以Hollywood style就是說
[00:16:54.000 --> 00:16:58.000]  憑著外貌去找一個情侶
[00:16:58.000 --> 00:16:59.000]  然後呢
[00:16:59.000 --> 00:17:01.000]  然後就同居嘛
[00:17:01.000 --> 00:17:03.000]  然後呢
[00:17:03.000 --> 00:17:05.000]  然後就是
[00:17:05.000 --> 00:17:08.000]  希望把自己的夢想加在對方的身上
[00:17:08.000 --> 00:17:10.000]  希望把自己的期待加在對方身上
[00:17:10.000 --> 00:17:12.000]  這句話怎麼講
[00:17:12.000 --> 00:17:16.000]  我到人家家去幫他們處理婚姻的關係
[00:17:16.000 --> 00:17:19.000]  或者是幫他們解決問題的時候
[00:17:19.000 --> 00:17:21.000]  家裡面出了問題的時候
[00:17:21.000 --> 00:17:23.000]  最常見的
[00:17:23.000 --> 00:17:26.000]  不是太太就是先生說
[00:17:26.000 --> 00:17:31.000]  我一直禱告求神改改他
[00:17:31.000 --> 00:17:35.000]  就把自己的期望跟自己的夢想
[00:17:35.000 --> 00:17:37.000]  加在對方身上
[00:17:37.000 --> 00:17:41.000]  神啊神啊求你把我的太太改好一點啊
[00:17:41.000 --> 00:17:44.000]  我看Hilly Road有一個年輕人就來
[00:17:44.000 --> 00:17:45.000]  要我們為他禱告
[00:17:45.000 --> 00:17:47.000]  他就是這樣子說
[00:17:47.000 --> 00:17:49.000]  然後我靜不住就笑
[00:17:49.000 --> 00:17:50.000]  他說你笑什麼
[00:17:50.000 --> 00:17:53.000]  我說我們總是希望對方改
[00:17:53.000 --> 00:17:54.000]  你知道嗎
[00:17:54.000 --> 00:17:57.000]  最重要是自己先改
[00:17:57.000 --> 00:17:58.000]  你知道嗎
[00:17:58.000 --> 00:18:00.000]  其實在教會也是一樣
[00:18:00.000 --> 00:18:03.000]  我們都希望別人先改
[00:18:03.000 --> 00:18:07.000]  所以別人講你什麼你都聽不下去
[00:18:07.000 --> 00:18:08.000]  不好意思這麼講
[00:18:08.000 --> 00:18:10.000]  但是總要有一個人說了算
[00:18:10.000 --> 00:18:13.000]  在我們教會基本上應該是牧師
[00:18:13.000 --> 00:18:15.000]  你可能會說牧師啊
[00:18:15.000 --> 00:18:17.000]  你不知道
[00:18:17.000 --> 00:18:21.000]  我直接聽神的
[00:18:21.000 --> 00:18:22.000]  我跟你講
[00:18:22.000 --> 00:18:24.000]  你的靈敏有這麼高啊
[00:18:24.000 --> 00:18:26.000]  我倒也服了你
[00:18:26.000 --> 00:18:29.000]  總之呢
[00:18:29.000 --> 00:18:35.000]  我們總是把自己的期望跟自己的夢想
[00:18:35.000 --> 00:18:37.000]  就加在對方身上
[00:18:37.000 --> 00:18:40.000]  甚至加在你的孩子身上
[00:18:40.000 --> 00:18:44.000]  這是我們一般Hollywood Style
[00:18:44.000 --> 00:18:46.000]  這個不適合就怎麼樣
[00:18:46.000 --> 00:18:48.000]  分道揚鑣啊
[00:18:48.000 --> 00:18:51.000]  樹倒就湖春散
[00:18:51.000 --> 00:18:52.000]  是不是
[00:18:52.000 --> 00:18:55.000]  當初的什麼海市山盟
[00:18:55.000 --> 00:19:04.000]  所以從頭再來就又回到1了嘛
[00:19:04.000 --> 00:19:07.000]  再去找一個夢中情人
[00:19:07.000 --> 00:19:09.000]  再去找一個收妹
[00:19:09.000 --> 00:19:12.000]  再去找一個什麼什麼的
[00:19:12.000 --> 00:19:16.000]  心中有責有關就不一樣
[00:19:16.000 --> 00:19:18.000]  第一
[00:19:18.000 --> 00:19:20.000]  不要把自己的希望跟期待
[00:19:20.000 --> 00:19:23.000]  或者是夢想加在對方身上
[00:19:23.000 --> 00:19:26.000]  倒是希望把自己改成
[00:19:26.000 --> 00:19:28.000]  更和基督的樣式
[00:19:28.000 --> 00:19:32.000]  更能夠跟他一起再走
[00:19:32.000 --> 00:19:34.000]  走在一起的樣子
