
[00:00:00.000 --> 00:00:05.000]  保羅在哥倫多宣教一年六個月
[00:06:16.000 --> 00:06:18.000]  就是為了他們不要遷就人
[00:06:18.000 --> 00:06:21.000]  來改變了上帝的說話
[00:06:21.000 --> 00:06:26.000]  我們傳福音仍然是不需要人來花錢的
[00:06:26.000 --> 00:06:30.000]  保羅在這個時間仍然是一個跡象棚的工人
[00:06:30.000 --> 00:06:36.000]  他只是在安息日的時候去會堂宣講他的說話
[00:06:36.000 --> 00:06:38.000]  當保羅這樣做的時候
[00:06:38.000 --> 00:06:43.000]  他自己會不會害怕自己的利益會受到影響呢
[00:06:43.000 --> 00:06:46.000]  表面看來應該沒有什麼關係
[00:06:46.000 --> 00:06:49.000]  跡象棚和他去做宣教工作
[00:06:49.000 --> 00:06:51.000]  和他去傳福音
[00:06:51.000 --> 00:06:56.000]  和他在安息日在會堂講話
[00:06:56.000 --> 00:06:58.000]  按道理是沒有什麼影響
[00:06:58.000 --> 00:07:02.000]  但是我們想深一層也可能會有危險
[00:07:02.000 --> 00:07:08.000]  因為要看看保羅跡象棚的光顧者是什麼人
[00:07:08.000 --> 00:07:14.000]  我們知道跡象棚不是今天所謂露營用的那些跡象棚
[00:07:14.000 --> 00:07:21.000]  今天的露營帳幕只是一個娛樂的工具
[00:07:21.000 --> 00:07:26.000]  但是2000年前跡象棚主要的作用
[00:07:26.000 --> 00:07:28.000]  就是真是一個居住的地方
[00:07:28.000 --> 00:07:32.000]  特別遊牧民族是一個居住的地方
[00:07:32.000 --> 00:07:35.000]  所以你今天去到蒙古的地方
[00:07:35.000 --> 00:07:37.000]  你說做蒙古包
[00:07:37.000 --> 00:07:41.000]  那個感覺就不是我們今天在香港賣帳幕的那種感覺
[00:07:41.000 --> 00:07:43.000]  就真的等於蓋房子
[00:07:43.000 --> 00:07:45.000]  因為蒙古人住蒙古包
[00:07:45.000 --> 00:07:48.000]  你負責做蒙古包就是幫他們蓋房子
[00:07:48.000 --> 00:07:51.000]  不過蒙古包拆了又可以在別的地方裝
[00:07:51.000 --> 00:07:54.000]  我們今天就沒有這樣的房子
[00:07:54.000 --> 00:07:59.000]  但是基本上你可以說保羅是做建築的
[00:07:59.000 --> 00:08:01.000]  他的跡象棚是給人住的
[00:08:01.000 --> 00:08:03.000]  不是給人玩的
[00:08:03.000 --> 00:08:06.000]  所以都是有些關係的
[00:08:06.000 --> 00:08:08.000]  耶穌做木匠也是和建築有些關係
[00:08:08.000 --> 00:08:10.000]  都是那一行的
[00:08:10.000 --> 00:08:11.000]  三行那一行的
[00:08:11.000 --> 00:08:14.000]  但是保羅如果他真的是做跡象棚的話
[00:08:14.000 --> 00:08:19.000]  而當時是什麼人多數來買帳棚呢?
[00:08:19.000 --> 00:08:22.000]  我們估計猶太人的機會比較大
[00:08:22.000 --> 00:08:23.000]  因為猶太人是遊牧民族
[00:08:23.000 --> 00:08:26.000]  他們可能還是有些人在做這些東西
[00:08:26.000 --> 00:08:28.000]  在住這些地方
[00:08:28.000 --> 00:08:31.000]  所以如果保羅在這個安息日
[00:08:31.000 --> 00:08:33.000]  在這個會堂講的那些東西
[00:08:33.000 --> 00:08:35.000]  是猶太人越來越不喜歡聽的
[00:08:35.000 --> 00:08:36.000]  事實都是這樣
[00:08:36.000 --> 00:08:41.000]  我們就會猜測他會不會擔心他的生計有問題呢?
[00:08:41.000 --> 00:08:44.000]  會不會那些猶太人因為不喜歡他
[00:08:44.000 --> 00:08:46.000]  叫其他猶太人不要光顧他
[00:08:46.000 --> 00:08:48.000]  不要給他訂單
[00:08:48.000 --> 00:08:49.000]  不要給他合約
[00:08:49.000 --> 00:08:52.000]  以致他做的事情會減少呢?
[00:08:52.000 --> 00:08:55.000]  今天當我們做基督徒的時候
[00:08:55.000 --> 00:08:57.000]  當我們跟從耶穌基督
[00:08:57.000 --> 00:09:00.000]  按耶穌基督的心意去行事為人的時候
[00:09:00.000 --> 00:09:05.000]  會不會有些時候我們都擔心我們的利益會受影響呢?
[00:09:05.000 --> 00:09:08.000]  在香港我們就不會很表面上
[00:09:08.000 --> 00:09:11.000]  覺得你信耶穌你會失去一份工作
[00:09:11.000 --> 00:09:13.000]  你信耶穌有些工作沒得做
[00:09:13.000 --> 00:09:14.000]  很少會這樣發生的
[00:09:14.000 --> 00:09:16.000]  我們從來都沒有人聽過
[00:09:16.000 --> 00:09:18.000]  那些人因為信了耶穌被人解僱了
[00:09:18.000 --> 00:09:22.000]  但是我們仍然除了一些很特殊的工作
[00:09:22.000 --> 00:09:26.000]  可能你以前在黃大仙做廟祝的
[00:09:26.000 --> 00:09:28.000]  跟別人解籤你信了耶穌
[00:09:28.000 --> 00:09:29.000]  你都應該解僱自己
[00:09:29.000 --> 00:09:30.000]  你不被人解僱
[00:09:30.000 --> 00:09:32.000]  這些很特殊的例子之外
[00:09:32.000 --> 00:09:34.000]  大部分情況都不會發生的
[00:09:34.000 --> 00:09:39.000]  但是當我們真正要去實行聖經的教導的時候
[00:09:39.000 --> 00:09:41.000]  可能我們會覺得有影響的
[00:09:41.000 --> 00:09:47.000]  可能我們會覺得對於我們的前途有影響的
[00:09:47.000 --> 00:09:51.000]  當我們在公司裡面要按照聖經教導而行的時候
[00:09:51.000 --> 00:09:52.000]  我們會覺得
[00:09:52.000 --> 00:09:54.000]  特別我們的老闆不是基督徒的時候
[00:09:54.000 --> 00:09:55.000]  他會怎麼看我們呢?
[00:09:55.000 --> 00:09:59.000]  他會不會覺得我們是不合作的人呢?
[00:09:59.000 --> 00:10:04.000]  是跟公司的政策和利益不符合的人呢?
[00:10:04.000 --> 00:10:08.000]  因為公司基本上大部分
[00:10:08.000 --> 00:10:09.000]  我不敢說全部公司
[00:10:09.000 --> 00:10:13.000]  都是為自己的利益去做事的
[00:10:13.000 --> 00:10:15.000]  但是如果我們說我們是跟耶穌的
[00:10:15.000 --> 00:10:18.000]  你跟我們有些不是很協調
[00:10:18.000 --> 00:10:20.000]  你都不是為公司利益做事的
[00:10:20.000 --> 00:10:21.000]  你為耶穌利益做事的
[00:10:21.000 --> 00:10:22.000]  那怎麼請你呢?
[00:10:22.000 --> 00:10:24.000]  怎麼可以讓你升職呢?
[00:10:24.000 --> 00:10:27.000]  我們在香港可能
[00:10:27.000 --> 00:10:29.000]  這個是個別的情況下
[00:10:29.000 --> 00:10:32.000]  個人自己要面對的
[00:10:32.000 --> 00:10:33.000]  但是你知道
[00:10:33.000 --> 00:10:35.000]  在中國大陸仍然有這種問題
[00:10:35.000 --> 00:10:38.000]  很多年輕人不願意信耶穌
[00:10:38.000 --> 00:10:40.000]  或者不敢公開信耶穌
[00:10:40.000 --> 00:10:41.000]  其中一個原因
[00:10:41.000 --> 00:10:45.000]  如果他們在很多的工作上要升遷的話
[00:10:45.000 --> 00:10:47.000]  他們要做到很高級的話
[00:10:47.000 --> 00:10:50.000]  他們都必須要是共產黨員
[00:10:50.000 --> 00:10:51.000]  如果他是一個公開的基督徒
[00:10:51.000 --> 00:10:53.000]  他是不可以入黨的
[00:10:53.000 --> 00:10:56.000]  因為共產黨黨章寫明
[00:10:56.000 --> 00:10:58.000]  是無神論的
[00:10:58.000 --> 00:10:59.000]  你說你是基督徒
[00:10:59.000 --> 00:11:01.000]  你說你是基督徒又或者無神論
[00:11:01.000 --> 00:11:03.000]  你說什麼呢?
[00:11:03.000 --> 00:11:04.000]  所以我真的聽過
[00:11:04.000 --> 00:11:06.000]  在大陸有很多年輕人
[00:11:06.000 --> 00:11:10.000]  在這方面是會有一個考慮
[00:11:10.000 --> 00:11:13.000]  當然現在如果他幫外國打工就無所謂了
[00:11:13.000 --> 00:11:14.000]  幫外資公司
[00:11:14.000 --> 00:11:16.000]  或者自己打工那些無所謂了
[00:11:16.000 --> 00:11:18.000]  但是如果他們想加入政府
[00:11:18.000 --> 00:11:20.000]  想著在政府裡面去升遷
[00:11:20.000 --> 00:11:24.000]  他們就不會公開說自己是基督徒
[00:11:24.000 --> 00:11:26.000]  是會有這個問題
[00:11:26.000 --> 00:11:28.000]  我們會不會有這種擔心呢?
[00:11:28.000 --> 00:11:32.000]  就是當我們真的去遵行耶穌的心意的時候
[00:11:32.000 --> 00:11:35.000]  我們的利益會受損呢?
[00:11:35.000 --> 00:11:37.000]  我們可能覺得生存是很重要的
[00:11:37.000 --> 00:11:39.000]  有時候教會也會有這種擔心的
[00:11:39.000 --> 00:11:42.000]  教會也是覺得我們做一些決定
[00:11:42.000 --> 00:11:44.000]  要為教會著想的
[00:11:44.000 --> 00:11:47.000]  我們要令教會能夠生存下去的
[00:11:47.000 --> 00:11:49.000]  如果我們為教會做一個決定
[00:11:49.000 --> 00:11:51.000]  令到教會倒閉的
[00:11:51.000 --> 00:11:53.000]  那怎麼搞? 搞不定的
[00:11:53.000 --> 00:11:57.000]  但是這個是不是上帝要我們做的
[00:11:57.000 --> 00:11:59.000]  想的方法呢?
[00:11:59.000 --> 00:12:01.000]  耶穌跟保羅說
[00:12:01.000 --> 00:12:03.000]  不要怕只管說
[00:12:03.000 --> 00:12:05.000]  不要閉口
[00:12:05.000 --> 00:12:07.000]  保羅很清楚知道
[00:12:07.000 --> 00:12:09.000]  傳講耶穌基督的福音
[00:12:09.000 --> 00:12:11.000]  是他要做的事
[00:12:11.000 --> 00:12:13.000]  神對他說你不用怕
[00:12:13.000 --> 00:12:15.000]  不用怕你的利益會受損
[00:12:15.000 --> 00:12:20.000]  不用怕你不能夠生存在這個世界
[00:12:20.000 --> 00:12:26.000]  生活和生存都不是我們在這個世界最重要的東西
[00:12:26.000 --> 00:12:29.000]  耶穌接受的試探第一樣就是這樣
[00:12:29.000 --> 00:12:30.000]  你要吃東西
[00:12:30.000 --> 00:12:32.000]  耶穌說什麼人活著不是單靠食物
[00:12:32.000 --> 00:12:35.000]  是靠神口裡的話
[00:12:35.000 --> 00:12:38.000]  如果我們覺得生存是最重要的
[00:12:38.000 --> 00:12:41.000]  我們在這些問題上就會害怕
[00:12:41.000 --> 00:12:44.000]  我們害怕遵行神的命令
[00:12:44.000 --> 00:12:46.000]  會令我們生存不了
[00:12:46.000 --> 00:12:48.000]  或者生活不了
[00:12:48.000 --> 00:12:50.000]  但是聖經說生活不是最重要
[00:12:50.000 --> 00:12:52.000]  最重要只管說
[00:12:52.000 --> 00:12:54.000]  說的意思就是
[00:12:54.000 --> 00:12:56.000]  你去完成上帝給你的使命
[00:12:56.000 --> 00:12:58.000]  才是生命最重要的東西
[00:12:58.000 --> 00:13:03.000]  如果我們生存又不能夠完成上帝給我們的使命的話
[00:13:03.000 --> 00:13:05.000]  我們生存下去做什麼呢?
[00:13:05.000 --> 00:13:07.000]  我們可能利益是沒有受損的
[00:13:07.000 --> 00:13:09.000]  我們可以生活得很好
[00:13:09.000 --> 00:13:10.000]  那又怎樣呢?
[00:13:10.000 --> 00:13:12.000]  人活著是不是就是靠食物呢?
[00:13:12.000 --> 00:13:14.000]  人活著是不是就是為了生存呢?
[00:13:14.000 --> 00:13:16.000]  如果活著是為了生存
[00:13:16.000 --> 00:13:18.000]  那生存又為了什麼呢?
[00:13:18.000 --> 00:13:21.000]  所以聖經提醒我們不用害怕
[00:13:21.000 --> 00:13:24.000]  因為真正令我們活著的
[00:13:24.000 --> 00:13:26.000]  其實是上帝自己
[00:13:26.000 --> 00:13:30.000]  正如我們剛才的詩歌
[00:13:30.000 --> 00:13:32.000]  也有唱過的
[00:13:32.000 --> 00:13:34.000]  先看一下
[00:13:34.000 --> 00:13:37.000]  不是剛才詩歌唱的
[00:13:37.000 --> 00:13:39.000]  是施班賢詩唱的
[00:13:39.000 --> 00:13:41.000]  記得吧?
[00:13:41.000 --> 00:13:43.000]  你記得自己唱什麼嗎?
[00:13:43.000 --> 00:13:46.000]  但那位養活麻雀者
[00:13:46.000 --> 00:13:48.000]  他必然也看顧我
[00:13:48.000 --> 00:13:51.000]  能夠令我們生存的不是老闆
[00:13:51.000 --> 00:13:53.000]  不是政府
[00:13:53.000 --> 00:13:55.000]  不是這個社會的制度
[00:13:55.000 --> 00:13:59.000]  能夠令我們生存的是我們的天父
[00:13:59.000 --> 00:14:02.000]  是我們的天父養活我們
[00:14:02.000 --> 00:14:05.000]  我們怎樣適應這個社會
[00:14:05.000 --> 00:14:07.000]  我們怎樣適應這個世界
[00:14:07.000 --> 00:14:10.000]  我們都不保證我們能夠生存
[00:14:10.000 --> 00:14:13.000]  我們怎樣擦老闆的鞋
[00:14:13.000 --> 00:14:15.000]  不保證我們有積星
[00:14:15.000 --> 00:14:17.000]  老闆是覺得你不妥
[00:14:17.000 --> 00:14:19.000]  就覺得你不妥
[00:14:19.000 --> 00:14:20.000]  你多聰明
[00:14:20.000 --> 00:14:21.000]  與他無關
[00:14:21.000 --> 00:14:22.000]  他有很多人可以升
[00:14:22.000 --> 00:14:24.000]  所以我們要相信
[00:14:24.000 --> 00:14:27.000]  是耶穌基督來幫助我們
[00:14:27.000 --> 00:14:31.000]  我們以為一定要靠自己的努力
[00:14:31.000 --> 00:14:33.000]  其實是不一定的
[00:14:33.000 --> 00:14:35.000]  有時老闆
[00:14:35.000 --> 00:14:37.000]  有些老闆很奇怪
[00:14:37.000 --> 00:14:39.000]  有些老闆是最喜歡那些頂嘴
[00:14:39.000 --> 00:14:43.000]  最喜歡那些不會賣他帳
[00:14:43.000 --> 00:14:44.000]  你不奇怪
[00:14:44.000 --> 00:14:46.000]  是有些這樣的老闆
[00:14:46.000 --> 00:14:47.000]  或者如果你是老闆
[00:14:47.000 --> 00:14:49.000]  可能你是這樣的老闆
[00:14:49.000 --> 00:14:52.000]  有時你不是一定甚麼都說自己好
[00:14:52.000 --> 00:14:53.000]  就是最好
[00:14:53.000 --> 00:14:55.000]  我們認為這樣是生存之道
[00:14:55.000 --> 00:14:57.000]  有時人就是這樣
[00:14:57.000 --> 00:14:59.000]  特別有些人
[00:14:59.000 --> 00:15:01.000]  他們擁有很多
[00:15:01.000 --> 00:15:02.000]  他們都很聰明
[00:15:02.000 --> 00:15:06.000]  他們未必喜歡每個人都很聽話
[00:15:06.000 --> 00:15:08.000]  因為太多這樣的人
[00:15:08.000 --> 00:15:11.000]  是喜歡有人跟他說真心話
[00:15:11.000 --> 00:15:12.000]  雖然這個是沒有風險的
[00:15:12.000 --> 00:15:14.000]  不是每個人都喜歡
[00:15:14.000 --> 00:15:16.000]  有時你說又會擔心
[00:15:16.000 --> 00:15:18.000]  但如果我們為自己的生存
[00:15:18.000 --> 00:15:21.000]  去太過憂慮的話
[00:15:21.000 --> 00:15:23.000]  我們就真的有很多事情害怕
[00:15:23.000 --> 00:15:24.000]  我們有很多事情不敢做
[00:15:24.000 --> 00:15:26.000]  教會有很多事情不敢做
[00:15:26.000 --> 00:15:28.000]  我們怕社會不接受
[00:15:28.000 --> 00:15:30.000]  我們不知道這樣說好不好
[00:15:30.000 --> 00:15:32.000]  如果一個講道的人
[00:15:32.000 --> 00:15:34.000]  很介意聽的人
[00:15:34.000 --> 00:15:36.000]  究竟喜不喜歡聽
[00:15:36.000 --> 00:15:38.000]  我們有很多事情不敢說
[00:15:38.000 --> 00:15:40.000]  敢說又怕得罪這個
[00:15:40.000 --> 00:15:41.000]  敢說又怕得罪那個
[00:15:41.000 --> 00:15:44.000]  特別你很熟悉那些人的時候
[00:15:44.000 --> 00:15:47.000]  駐台目標很難做
[00:15:47.000 --> 00:15:48.000]  外面請一個講員來很容易
[00:15:48.000 --> 00:15:49.000]  我都不認識你
[00:15:49.000 --> 00:15:50.000]  我照樣甚麼都說
[00:15:50.000 --> 00:15:53.000]  我經常說如有類同實屬巧合
[00:15:53.000 --> 00:15:55.000]  但如果一個跟你們很熟悉的人
[00:15:55.000 --> 00:15:57.000]  說這些話
[00:15:57.000 --> 00:15:59.000]  那就沒得巧合
[00:15:59.000 --> 00:16:00.000]  你知道的
[00:16:00.000 --> 00:16:01.000]  你不要說你沒想過
[00:16:01.000 --> 00:16:03.000]  你不要說你不是針對我
[00:16:03.000 --> 00:16:05.000]  你明知的話
[00:16:05.000 --> 00:16:07.000]  甚麼都不能說
[00:16:07.000 --> 00:16:08.000]  每一個問題
[00:16:08.000 --> 00:16:09.000]  每一個挑戰
[00:16:09.000 --> 00:16:10.000]  聖經每一句說話
[00:16:10.000 --> 00:16:12.000]  都可能針對某些人
[00:16:12.000 --> 00:16:14.000]  所以就不說最好
[00:16:14.000 --> 00:16:16.000]  我們不是為我們的生存努力
[00:16:16.000 --> 00:16:19.000]  我們相信是上帝幫助我們
[00:16:19.000 --> 00:16:21.000]  所以我們不用怕
[00:16:21.000 --> 00:16:23.000]  因為聖經說
[00:16:23.000 --> 00:16:25.000]  有我與你同在
[00:16:25.000 --> 00:16:26.000]  有上帝與我們同在
[00:16:26.000 --> 00:16:28.000]  上帝是創造這個世界
[00:16:28.000 --> 00:16:30.000]  上帝是供應一切的
[00:16:30.000 --> 00:16:32.000]  如果有這個創造主
[00:16:32.000 --> 00:16:33.000]  我們同在
[00:16:33.000 --> 00:16:35.000]  我們擔心甚麼呢
[00:16:35.000 --> 00:16:36.000]  我們的利益呢
[00:16:36.000 --> 00:16:37.000]  世界都是上帝的
[00:16:37.000 --> 00:16:38.000]  上帝要給我們
[00:16:38.000 --> 00:16:40.000]  有甚麼是給不到我們呢
[00:16:40.000 --> 00:16:42.000]  有甚麼不是祂的
[00:16:42.000 --> 00:16:43.000]  所以祂給不到我們
[00:16:43.000 --> 00:16:44.000]  不是祂的
[00:16:44.000 --> 00:16:45.000]  當然是給不到我們
[00:16:45.000 --> 00:16:46.000]  所有東西都是上帝的
[00:16:46.000 --> 00:16:47.000]  所以所有東西
[00:16:47.000 --> 00:16:48.000]  祂如果要給
[00:16:48.000 --> 00:16:50.000]  都可以給我們
[00:16:50.000 --> 00:16:53.000]  如果我們不為自己的利益擔心
[00:16:53.000 --> 00:16:55.000]  我們就去為上帝工作
[00:16:55.000 --> 00:16:56.000]  我們努力去做
[00:16:56.000 --> 00:16:59.000]  我們努力去執行聖經的教導
[00:16:59.000 --> 00:17:01.000]  我們會有一個期望
[00:17:01.000 --> 00:17:03.000]  我們希望我們做的事
[00:17:03.000 --> 00:17:06.000]  是會有些成果會發生的
[00:17:06.000 --> 00:17:08.000]  我們做得好
[00:17:08.000 --> 00:17:10.000]  我們忠心
[00:17:10.000 --> 00:17:12.000]  我們行公義好憐憫
[00:17:12.000 --> 00:17:14.000]  至少有人稱讚我們
[00:17:14.000 --> 00:17:16.000]  但不一定的
[00:17:16.000 --> 00:17:19.000]  當保羅他不怕得罪猶太人
[00:17:19.000 --> 00:17:21.000]  他可能不理他的生意
[00:17:21.000 --> 00:17:23.000]  不計較生意受損失
[00:17:23.000 --> 00:17:25.000]  來到他講的時候
[00:17:25.000 --> 00:17:27.000]  原來那些猶太人又不接受
[00:17:27.000 --> 00:17:29.000]  聖經說第六節說
[00:17:29.000 --> 00:17:31.000]  撞他甚至誹謗
[00:17:31.000 --> 00:17:33.000]  以至保羅說
[00:17:33.000 --> 00:17:37.000]  我現在就要去轉到外邦人那裡去
[00:17:37.000 --> 00:17:43.000]  保羅是很努力去幫助猶太人信耶穌
[00:17:43.000 --> 00:17:45.000]  保羅是不是很不喜歡猶太人呢
[00:17:45.000 --> 00:17:48.000]  後來保羅就幫很多外邦人信耶穌
[00:17:48.000 --> 00:17:50.000]  我們知道不是的
[00:17:50.000 --> 00:17:51.000]  保羅在羅馬書講
