
[00:00:00.000 --> 00:00:03.520]  弟兄姊妹、朋友,平安!
[00:02:12.240 --> 00:02:15.880]  我們自己也會不會有時有這樣的感覺?
[00:02:15.880 --> 00:02:18.520]  究竟什麼是神的恩典?
[00:02:18.520 --> 00:02:21.160]  我很希望藉著今天短短十一節的經文,
[00:02:21.160 --> 00:02:28.040]  幫我們去對神的恩典和祂的愛有更深刻的體會,
[00:02:28.040 --> 00:02:32.360]  以致我們真的能夠感受到神是有恩典給我們的,
[00:02:32.360 --> 00:02:34.960]  神是愛我們的。
[00:02:34.960 --> 00:02:40.720]  然後我們就真的能夠在生命裡面活出一個以神為樂的生命,
[00:02:40.720 --> 00:02:43.000]  去榮耀祂,好嗎?
[00:02:43.000 --> 00:02:46.440]  我們一起去禱告。
[00:02:46.440 --> 00:02:54.280]  親愛的天父,我們要感謝你,實在是感謝你的愛。
[00:02:54.280 --> 00:02:59.480]  願我們每一個人在你面前低頭的人,
[00:02:59.480 --> 00:03:05.320]  我們心裡面都和應天使天君的歌唱。
[00:03:05.320 --> 00:03:10.280]  願在至高之處榮耀歸於你,
[00:03:10.280 --> 00:03:16.000]  願你的平安賜給地上每一個你喜悅的人。
[00:03:16.000 --> 00:03:19.800]  今天是張霖奇最後一個的主日。
[00:03:19.800 --> 00:03:25.240]  天父,當人在世上普天同慶的時候,
[00:03:25.240 --> 00:03:27.880]  我們求你幫助我們,
[00:03:27.880 --> 00:03:30.000]  藉著你的說話,
[00:03:30.000 --> 00:03:35.960]  讓我們再去思想,再去體會你對我們的愛。
[00:03:35.960 --> 00:03:38.720]  我們恭敬將以下的時間交托,
[00:03:38.720 --> 00:03:41.200]  求聖靈幫助我們,
[00:03:41.200 --> 00:03:48.360]  讓我們不是單單用頭腦去聽,幫助我們用心去聆聽,去領受。
[00:03:48.360 --> 00:03:51.520]  我們這樣去禱告、交托,奉靠著耶穌基督的名。
[00:03:51.520 --> 00:03:53.840]  阿們。
[00:03:53.840 --> 00:03:58.200]  今天的經文一開始其實是羅馬書的第五章。
[00:03:58.200 --> 00:04:00.440]  其實在上文第四章,
[00:04:00.440 --> 00:04:06.480]  保羅已經很清楚地解釋了人得救不是憑著守律法,
[00:04:06.480 --> 00:04:11.120]  是要靠信心,還要藉著耶穌基督。
[00:04:11.120 --> 00:04:14.040]  因此在第四章二十一至二十五節,
[00:04:14.040 --> 00:04:17.600]  他已經將「恩信清義」解釋了。
[00:04:17.600 --> 00:04:20.080]  按照我們現在的理解,
[00:04:20.080 --> 00:04:23.920]  我們知道「恩信」就是只要憑著信心。
[00:04:23.920 --> 00:04:26.880]  「清義」就是說神會判我們無罪,
[00:04:26.880 --> 00:04:29.920]  在祂的眼中當我們沒有罪。
[00:04:29.920 --> 00:04:33.720]  所以「恩信清義」就是指一個罪人能夠得救,
[00:04:33.720 --> 00:04:37.640]  是唯獨出於神的恩典。
[00:04:37.640 --> 00:04:44.880]  亦都是憑著信心,單單依靠著耶穌基督才能得到的,
[00:04:44.880 --> 00:04:49.840]  而不是靠我們個人的行為或成就任何的條件。
[00:04:49.840 --> 00:04:56.920]  保羅很清楚地在第四章解釋了「恩信清義」的意思。
[00:04:56.920 --> 00:05:00.720]  所以第五章一開始就說我們既「恩信清義」,
[00:05:00.720 --> 00:05:04.040]  即是我們每個人都是這類人,
[00:05:04.040 --> 00:05:07.880]  我們都是有救恩得救的人來了,那怎樣呢?
[00:05:07.880 --> 00:05:10.720]  他在第一到第五節就告訴我們,
[00:05:10.720 --> 00:05:15.800]  藉著救恩,我們得到三種福氣。
[00:05:15.800 --> 00:05:17.960]  這三種福氣就是,
[00:05:17.960 --> 00:05:22.480]  第一節所說的「我們能夠與神相和」,
[00:05:22.480 --> 00:05:27.200]  即是我們不再跟神好像是敵人一樣,
[00:05:27.200 --> 00:05:30.560]  大家有沒有深刻地去想一想,
[00:05:30.560 --> 00:05:35.600]  與神是敵人是多麼可怕的事呢?
[00:05:35.600 --> 00:05:39.680]  但是,得到救恩之後,我們是與神相和了,
[00:05:39.680 --> 00:05:44.480]  關係變好了,還可以越來越好的。
[00:05:44.480 --> 00:05:49.520]  所以,我們變成能夠在地上生活,有真正的平安。
[00:05:49.520 --> 00:05:52.280]  想想,如果你是神的敵人,
[00:05:52.280 --> 00:05:55.680]  要去為敵,你會不會有這種平安呢?
[00:05:55.680 --> 00:05:57.160]  不可能。
[00:05:57.160 --> 00:06:00.000]  所以我們在地上生活是會有真正的平安,
[00:06:00.000 --> 00:06:05.280]  也有神與我們同在,不僅僅是直到永遠。
[00:06:05.280 --> 00:06:08.680]  第二個福氣就是,我們能夠活在恩典裡,
[00:06:08.680 --> 00:06:11.360]  是有盼望的日子的。
[00:06:11.360 --> 00:06:13.880]  今天的生活,我們是活在神的恩典,
[00:06:13.880 --> 00:06:16.680]  而且是充滿盼望的日子。
[00:06:16.680 --> 00:06:17.720]  為什麼會有呢?
[00:06:17.720 --> 00:06:22.680]  因為聖靈去幫助我們,打開我們的屬靈眼睛,
[00:06:22.680 --> 00:06:24.800]  看到人人都在地上生活,
[00:06:24.800 --> 00:06:28.760]  不過你和我會看到不同的東西,
[00:06:28.760 --> 00:06:31.840]  就是我們不僅有地上今生的生活,
[00:06:31.840 --> 00:06:34.160]  我們還有永恆。
[00:06:34.160 --> 00:06:37.200]  就是這個看見令我們今天的生活,
[00:06:37.200 --> 00:06:45.000]  可以重新調校到對著更有意義、更有價值的方向去生活。
[00:06:45.000 --> 00:06:47.200]  是不是不同呢?
[00:06:47.200 --> 00:06:50.000]  最後一個福氣是在這裡提到的就是,
[00:06:50.000 --> 00:06:53.560]  患難中我們都可以喜喜樂樂的。
[00:06:53.560 --> 00:06:56.920]  在常人來看,真的覺得很奇怪。
[00:06:56.920 --> 00:06:59.480]  不過我們又是因為聖靈幫助我們,
[00:06:59.480 --> 00:07:02.000]  有新的眼光,
[00:07:02.000 --> 00:07:08.560]  去看我們所經歷的任何挑戰、困難、苦難的事情,
[00:07:08.560 --> 00:07:11.600]  在後面有神的意思,
[00:07:11.600 --> 00:07:14.160]  祂要操練我們的生命,
[00:07:14.160 --> 00:07:17.280]  祂要鍛鍊我們有美好的品格,
[00:07:17.280 --> 00:07:21.560]  好像經文所說的,忍耐、勞煉,
[00:07:21.560 --> 00:07:24.080]  全部都是美好的品格。
[00:07:24.080 --> 00:07:27.480]  不過我們是需要有聖靈幫助我們改變的眼光,
[00:07:27.480 --> 00:07:31.160]  才能夠看得通這件事。
[00:07:31.160 --> 00:07:36.960]  所以這些過程我們一直去操練的時候,
[00:07:36.960 --> 00:07:39.640]  最珍貴的是我們得到什麼?
[00:07:39.640 --> 00:07:46.080]  就是在過程中學會找尋神的應許。
[00:07:46.080 --> 00:07:52.320]  神的應許成為了我們繼續生活中的盼望的基礎。
[00:07:52.320 --> 00:07:54.080]  這就非常之寶貴了,
[00:07:54.080 --> 00:07:55.560]  因為經文所說的,
[00:07:55.560 --> 00:07:59.920]  這些盼望是不至於落空的。
[00:07:59.920 --> 00:08:02.120]  是的,我們在世上生活的時候,
[00:08:02.120 --> 00:08:06.400]  我們盼望的東西如果是有神的應許作為基礎,
[00:08:06.400 --> 00:08:10.720]  是一定成就的,不會落空的。
[00:08:10.720 --> 00:08:11.600]  是不是很寶貴呢?
[00:08:11.600 --> 00:08:14.080]  在整個過程中你經歷的時候,
[00:08:14.080 --> 00:08:18.200]  就學會找尋神的應許,
[00:08:18.200 --> 00:08:20.280]  以致我們有不落空、
[00:08:20.280 --> 00:08:24.520]  不叫我們失望的盼望在我們的生命裡面。
[00:08:24.520 --> 00:08:27.000]  這三種的福氣如果你們看回聖經,
[00:08:27.000 --> 00:08:28.920]  我沒有把它打出來螢幕,
[00:08:28.920 --> 00:08:33.400]  看回聖經短短一到五節裡面提了三次的,
[00:08:33.400 --> 00:08:35.320]  要憑信心、
[00:08:35.320 --> 00:08:36.600]  因信,
[00:08:36.600 --> 00:08:42.240]  又要靠耶穌才能得到。
[00:08:42.240 --> 00:08:46.440]  回頭看回我剛才提到的那位弟兄,
[00:08:46.440 --> 00:08:48.800]  他很坦白地分享他五名神,
[00:08:48.800 --> 00:08:52.240]  究竟你們所說的「因典」是什麼呢?
[00:08:52.240 --> 00:08:54.400]  其實他是信了主的,
[00:08:54.400 --> 00:08:57.760]  他是「因信清義」的人,
[00:08:57.760 --> 00:09:01.560]  為什麼他會有這樣的感受呢?
[00:09:01.560 --> 00:09:05.120]  我們自己也會不會簡單有這樣的感覺?
[00:09:05.120 --> 00:09:07.280]  我們是不是真的因信清義之後,
[00:09:07.280 --> 00:09:09.200]  好像保羅說得那麼清楚,
[00:09:09.200 --> 00:09:13.560]  我們有這幾種的福氣在我們生命裡面呢?
[00:09:13.560 --> 00:09:15.680]  為什麼有些人說有,
[00:09:15.680 --> 00:09:16.560]  有些人說沒有,
[00:09:16.560 --> 00:09:17.960]  有些人說我不是很清楚,
[00:09:17.960 --> 00:09:19.520]  我也不是很肯定,
[00:09:19.520 --> 00:09:21.000]  我有時有,我有時沒有,
[00:09:21.000 --> 00:09:24.040]  為什麼會有這樣的答案呢?
[00:09:24.040 --> 00:09:28.520]  我們在第五節的經文可以幫我們去理解,
[00:09:28.520 --> 00:09:33.160]  剛才我們一起讀的那一節經文,
[00:09:33.160 --> 00:09:36.160]  經文就說「因為所賜給我們的聖靈,
[00:09:36.160 --> 00:09:40.480]  將神的愛曉冠在我們心裡面」,
[00:09:40.480 --> 00:09:43.480]  曉冠的原文意思就是有一些東西傾倒了,
[00:09:43.480 --> 00:09:46.000]  倒下來之後都填滿滿的,
[00:09:46.000 --> 00:09:48.120]  那就是我們平時很喜歡說的,
[00:09:48.120 --> 00:09:52.320]  充滿,完全的充滿的意思,
[00:09:52.320 --> 00:09:57.160]  聖靈將神的愛充滿在我們的心裡,
[00:09:57.160 --> 00:09:58.960]  為什麼呢?
[00:09:58.960 --> 00:10:04.400]  要我們去感受到被神愛,
[00:10:04.400 --> 00:10:06.320]  要我們能夠去領會到,
[00:10:06.320 --> 00:10:09.400]  去感受到神真的愛我們,
[00:10:09.400 --> 00:10:12.760]  而事實上如果我們連神愛我們,
[00:10:12.760 --> 00:10:15.120]  我們都感受不到的話,
[00:10:15.120 --> 00:10:19.840]  試問我們怎麼可以說神你真的對我有恩典?
[00:10:19.840 --> 00:10:22.200]  可以嗎?
[00:10:22.200 --> 00:10:25.000]  我們要感受到神的愛,
[00:10:25.000 --> 00:10:25.920]  神就是愛,
[00:10:25.920 --> 00:10:30.200]  神對我們所做的一切都是去因為愛世人,
[00:10:30.200 --> 00:10:33.160]  我們由第六到第八節經文很快就看到,
[00:10:33.160 --> 00:10:35.600]  寶羅馬上就解釋給我們聽,
[00:10:35.600 --> 00:10:39.520]  神的愛去向人表達的愛是怎樣的,
[00:10:39.520 --> 00:10:43.960]  在這個段落裡面我們看到三樣東西,
[00:10:43.960 --> 00:10:50.600]  寶羅說神的愛是很主動、很無條件的去愛不敬虔的人,
[00:10:50.600 --> 00:10:56.200]  事實上你和我在尾信耶穌之前我們真的是不敬虔的,
[00:10:56.200 --> 00:10:57.880]  不過經文也說,
[00:10:57.880 --> 00:11:04.520]  基督是已經按鎖定的日期為這些不敬虔的人死的,
[00:11:04.520 --> 00:11:07.720]  就是說神是一早已經有計劃,
[00:11:07.720 --> 00:11:09.920]  我們是不敬虔,我們還沒有認識祂,
[00:11:09.920 --> 00:11:13.400]  祂一早已經有計劃去拯救我們,
[00:11:13.400 --> 00:11:15.280]  計劃是有日期的,
[00:11:15.280 --> 00:11:17.320]  按日期發生的,
[00:11:17.320 --> 00:11:19.200]  而且是藉著耶穌基督,
[00:11:19.200 --> 00:11:21.760]  所以是有方法的了,
[00:11:21.760 --> 00:11:22.960]  計劃了的了,
[00:11:22.960 --> 00:11:25.040]  日期有方法有,
[00:11:25.040 --> 00:11:27.600]  是等時候到了就要發生,
[00:11:27.600 --> 00:11:29.760]  這樣來拯救我們,
[00:11:29.760 --> 00:11:35.600]  不過我們那時候還是沒有認識神的,
[00:11:35.600 --> 00:11:37.040]  神就是要這樣來拯救我們,
[00:11:37.040 --> 00:11:40.040]  以致我們不在世上迷失,
[00:11:40.040 --> 00:11:41.960]  而錯失神,
[00:11:41.960 --> 00:11:45.600]  已經預備給我們的種種福氣,
[00:11:45.600 --> 00:11:48.160]  我很記得當我兩個兒子進入,
[00:11:48.160 --> 00:11:49.960]  我兩個兒子差八歲,
[00:11:49.960 --> 00:11:52.600]  他們進入反叛期,
[00:11:52.600 --> 00:11:53.880]  是不同時候,
[00:11:53.880 --> 00:11:55.160]  他們不是差一兩歲,
[00:11:55.160 --> 00:11:56.480]  一起反叛期,
[00:11:56.480 --> 00:11:57.200]  差八歲,
[00:11:57.200 --> 00:12:00.840]  所以一個完了之後又到一個,
[00:12:00.840 --> 00:12:03.160]  到他們反叛期的時候,
[00:12:03.160 --> 00:12:06.280]  其實我是很多時候被他們氣到,
[00:12:06.280 --> 00:12:09.360]  剛才在閣語堂我們說痛心,
[00:12:09.360 --> 00:12:11.640]  我們廣東話應該是心痛,
[00:12:11.640 --> 00:12:13.880]  反過來說,
[00:12:13.880 --> 00:12:15.760]  真的被他們氣到心痛,
[00:12:15.760 --> 00:12:17.360]  當我說心痛的時候,
[00:12:17.360 --> 00:12:21.560]  你不要以為我用一個形容詞來形容心痛,
[00:12:21.560 --> 00:12:22.800]  不是,
[00:12:22.800 --> 00:12:24.840]  是真的在裡面痛,
[00:12:24.840 --> 00:12:26.560]  我不知道你們有沒有這種感受,
[00:12:26.560 --> 00:12:29.040]  被子女氣的時候,
[00:12:29.040 --> 00:12:32.160]  心痛,
[00:12:32.160 --> 00:12:34.080]  但是多痛也好,
[00:12:34.080 --> 00:12:35.320]  氣過了,
[00:12:35.320 --> 00:12:36.600]  一樣這麼愛他們,
[00:12:36.600 --> 00:12:37.600]  一樣這麼疼他們,
[00:12:37.600 --> 00:12:40.720]  一樣這麼關心他們,
[00:12:40.720 --> 00:12:44.640]  不過這個痛到入心的感受,
[00:12:44.640 --> 00:12:47.240]  你知不知道是同時,
[00:12:47.240 --> 00:12:49.760]  讓我很深刻去感受,
[00:12:49.760 --> 00:12:52.600]  從前我父母對我的付出,
[00:12:52.600 --> 00:12:54.320]  對我的愛,
[00:12:54.320 --> 00:12:58.320]  我不知道你們會不會這樣做父母,
[00:12:58.320 --> 00:13:01.760]  也同時這種痛到入心的感受,
[00:13:01.760 --> 00:13:04.480]  讓我去領會到,
[00:13:04.480 --> 00:13:07.080]  神真的很愛我,
[00:13:07.080 --> 00:13:11.320]  神真的為我做了很大的犧牲,
[00:13:11.320 --> 00:13:12.200]  所以很有趣,
[00:13:12.200 --> 00:13:13.680]  這個心,
[00:13:13.680 --> 00:13:16.200]  明明是被子女氣的,
[00:13:16.200 --> 00:13:17.720]  生氣也是因為他們的,
[00:13:17.720 --> 00:13:19.280]  氣也是因為他們的,
[00:13:19.280 --> 00:13:21.680]  但是同樣這個心,
[00:13:21.680 --> 00:13:23.200]  幫我去體會到,
[00:13:23.200 --> 00:13:26.200]  我父母對我的愛,
[00:13:26.200 --> 00:13:29.120]  體會神對我的愛,
[00:13:29.120 --> 00:13:32.080]  這個心是最重要的,
[00:13:32.080 --> 00:13:34.040]  保羅還告訴我們在經文裡面,
[00:13:34.040 --> 00:13:36.800]  說神的愛非常偉大,
[00:13:36.800 --> 00:13:39.960]  他經文說為二人死是少有的,
[00:13:39.960 --> 00:13:41.280]  為人人死,
[00:13:41.280 --> 00:13:42.480]  或者有感作的,
[00:13:42.480 --> 00:13:46.240]  唯有基督在我們還作罪人的時候為我們死,
[00:13:46.240 --> 00:13:50.200]  神的愛就在此向我們顯明了,
[00:13:50.200 --> 00:13:53.880]  究竟二人和人人有什麼分別呢?
[00:13:53.880 --> 00:13:56.800]  看原文都是指正直的人,
[00:13:56.800 --> 00:13:58.240]  好人,
[00:13:58.240 --> 00:14:00.480]  不過如果真的要去分的話,
[00:14:00.480 --> 00:14:04.920]  二人比較是偏向指那些守律法的人,
[00:14:04.920 --> 00:14:09.440]  而人人就是指一般奉公守法的人,
[00:14:09.440 --> 00:14:13.680]  所以兩者其實都是在說好人,
[00:14:13.680 --> 00:14:18.240]  如果我們看到一個好人在火場裡被困,
[00:14:18.240 --> 00:14:22.640]  我相信你和我都未必有勇氣即時進去救他,
[00:14:22.640 --> 00:14:25.680]  因為我們都可能會有生命危險,
[00:14:25.680 --> 00:14:29.800]  但是如果我們知道困在火場裡的是一個殺人犯,
[00:14:29.800 --> 00:14:31.120]  連環殺人犯,
[00:14:31.120 --> 00:14:33.640]  是一個通緝犯的時候,
[00:14:33.640 --> 00:14:36.840]  我想我們一般的想法可能有例外,
[00:14:36.840 --> 00:14:43.800]  一般的想法就會覺得更加不值得自己這麼危險進去救他,
[00:14:43.800 --> 00:14:52.560]  但是神的愛就是會連一個供應不應該救不值得救的人都救,
[00:14:52.560 --> 00:14:57.440]  甚至用他的兒子的性命去救,
[00:14:57.440 --> 00:15:00.240]  那麼神對人這一份這麼偉大的愛,
[00:15:00.240 --> 00:15:02.920]  我們明不明白呢?
[00:15:02.920 --> 00:15:04.200]  明,
[00:15:04.200 --> 00:15:07.000]  當然明白,我們聽了幾十年了,
[00:15:07.000 --> 00:15:09.000]  好像那個弟兄所說,
[00:15:09.000 --> 00:15:11.120]  他明,信不信?
[00:15:11.120 --> 00:15:13.240]  信,我都信,
[00:15:13.240 --> 00:15:17.160]  但是我們感受到嗎?
[00:15:17.160 --> 00:15:22.080]  這個弟兄究竟是什麼原因感受不到呢?
[00:15:22.080 --> 00:15:26.880]  為什麼有時候我們都未必感受到神那份犧牲的愛呢?
[00:15:26.880 --> 00:15:28.280]  這麼偉大的愛呢?
[00:15:28.280 --> 00:15:31.200]  問題在哪裡呢?
[00:15:31.200 --> 00:15:33.760]  原來忘記了用我們的心,
[00:15:33.760 --> 00:15:36.720]  忘記了用我們的心。
[00:15:36.720 --> 00:15:40.440]  在林前第二章裡面有一節經文這麼說,
[00:15:40.440 --> 00:15:43.840]  我們所領受的並不是世上的靈,
[00:15:43.840 --> 00:15:46.240]  乃是從神來的靈,
[00:15:46.240 --> 00:15:51.640]  要我們能知道神開恩賜給我們的事。
[00:15:51.640 --> 00:15:55.000]  剛才在羅馬書五章五節我們用了那一節經文,
[00:15:55.000 --> 00:15:56.200]  幫我們知道,
[00:15:56.200 --> 00:16:00.120]  聖靈將神的愛充滿我們的心,
[00:16:00.120 --> 00:16:04.160]  幫助我們讓我們能夠領受、感受神的愛。
[00:16:04.160 --> 00:16:06.440]  而這節經文就告訴我們,
[00:16:06.440 --> 00:16:09.920]  聖靈幫助我們去分辨、明白那個字,
[00:16:09.920 --> 00:16:13.560]  原文是分辨、去明白,
[00:16:13.560 --> 00:16:17.240]  知道,分辨、明白那個意思。
[00:16:17.240 --> 00:16:22.600]  聖靈原來也幫助我們去分辨、明白,
[00:16:22.600 --> 00:16:27.200]  究竟什麼是神給我們的恩典。
[00:16:27.200 --> 00:16:30.080]  所以如果我們將兩個經文放在一起看,
[00:16:30.080 --> 00:16:31.280]  我們可以看到,
[00:16:31.280 --> 00:16:36.880]  一方面聖靈幫助我們去分辨,
[00:16:36.880 --> 00:16:38.840]  發生在我們生命裡面的事,
[00:16:38.840 --> 00:16:42.520]  有哪些是神的恩典。
[00:16:42.520 --> 00:16:45.760]  但另一方面他又將神的愛充滿我們的心,
[00:16:45.760 --> 00:16:49.800]  讓我們可以感受神的愛。
[00:16:49.800 --> 00:16:52.520]  當這兩件事情,
[00:16:52.520 --> 00:16:55.320]  一起發生在我們的心裡面的時候,
[00:16:55.320 --> 00:16:57.040]  我們會是一個怎樣的人呢?
[00:16:57.040 --> 00:16:59.640]  一個怎樣的信徒呢?
[00:16:59.640 --> 00:17:02.440]  我們不會身在福中不知福。
[00:17:02.440 --> 00:17:04.040]  聖靈會幫我們做這些事,
[00:17:04.040 --> 00:17:07.200]  在我們的心裡面去工作。
[00:17:07.200 --> 00:17:08.640]  他會幫我們成為,
[00:17:08.640 --> 00:17:11.440]  我們不會身在恩典裡面,
[00:17:11.440 --> 00:17:13.760]  不知恩典。
[00:17:13.760 --> 00:17:16.960]  他會幫助我們有一個新的眼光,
[00:17:16.960 --> 00:17:18.120]  一個不同的眼光。
[00:17:18.120 --> 00:17:19.160]  不過,記得,
[00:17:19.160 --> 00:17:20.680]  雖然是新,雖然是不同,
[00:17:20.680 --> 00:17:24.320]  最重要是正確的眼光。
[00:17:24.320 --> 00:17:27.240]  去看發生在我們身上的事情,
[00:17:27.240 --> 00:17:33.360]  好像剛才我所說的苦難、困難、艱難的日子,
[00:17:33.360 --> 00:17:36.040]  我們是怎樣去看那些事情。
[00:17:36.040 --> 00:17:38.560]  原來神讓我去經歷,
[00:17:38.560 --> 00:17:42.360]  以致我操練到忍耐、努力。
[00:17:42.360 --> 00:17:44.560]  神讓我在經歷裡面,
[00:17:44.560 --> 00:17:47.960]  明白祂的應許是多麼重要。
[00:17:47.960 --> 00:17:51.040]  我要學會抓緊這些應許,
[00:17:51.040 --> 00:17:52.440]  去生活,
[00:17:52.440 --> 00:17:57.200]  去度過黑暗、困難、低谷的日子。
[00:17:57.200 --> 00:18:01.200]  這就成為我們生命的盼望。
[00:18:01.200 --> 00:18:03.200]  這些事情怎樣可以去領受到,
[00:18:03.200 --> 00:18:05.800]  是聖靈幫助我們改變眼光,
[00:18:05.800 --> 00:18:07.160]  一個不同,
[00:18:07.160 --> 00:18:11.720]  但最重要是正確的眼光去看這些事情。
[00:18:11.720 --> 00:18:13.400]  於是乎我們跟別人看就不同了,
[00:18:13.400 --> 00:18:14.960]  別人就會覺得,
[00:18:14.960 --> 00:18:16.520]  哇,你要這樣去忍嗎?
[00:18:16.520 --> 00:18:19.080]  你要這樣去捱嗎?
[00:18:19.080 --> 00:18:22.440]  你沒有能力才要這樣去捱嗎?
[00:18:22.440 --> 00:18:24.440]  他們真的會這樣看,
[00:18:24.440 --> 00:18:28.000]  但我們有一個更正確的眼光去看,
[00:18:28.000 --> 00:18:32.040]  當聖靈去幫助我們,
[00:18:32.040 --> 00:18:34.400]  去分辨到因典,
[00:18:34.400 --> 00:18:36.000]  明白因典,
[00:18:36.000 --> 00:18:38.240]  又將神的愛填滿我們的心,
[00:18:38.240 --> 00:18:40.800]  兩樣東西在我們的心裡面發生的時候,
[00:18:40.800 --> 00:18:44.680]  我們就有這一種的眼光。
[00:18:44.680 --> 00:18:46.360]  所以在基督教的信仰裡面,
[00:18:46.360 --> 00:18:47.840]  我們除了要用理智,
[00:18:47.840 --> 00:18:50.520]  去明白神的因典,神的愛,
[00:18:50.520 --> 00:18:52.720]  我們同時一定要做的一件事,
[00:18:52.720 --> 00:18:57.600]  就是要向神交出我們的心。
[00:18:57.600 --> 00:19:02.760]  我們的心是聖靈工作的地方。
[00:19:02.760 --> 00:19:03.720]  我再說一次,
[00:19:03.720 --> 00:19:08.320]  我們的心是聖靈工作的地方。
[00:19:08.320 --> 00:19:13.520]  讓聖靈幫助我們明白什麼是神的因典,
[00:19:13.520 --> 00:19:16.880]  感受神給我們的一份愛,
[00:19:16.880 --> 00:19:20.160]  我們是被愛的,
[00:19:20.160 --> 00:19:25.200]  我們才有能力說要愛神,
[00:19:25.200 --> 00:19:29.640]  說要去愛人。
[00:19:29.640 --> 00:19:33.760]  如果我們是經常懷著一個封閉的心,
[00:19:33.760 --> 00:19:35.200]  要去交個朋友,
[00:19:35.200 --> 00:19:36.560]  難不難?
[00:19:36.560 --> 00:19:38.080]  都難的。
[00:19:38.080 --> 00:19:41.080]  更何況說要去感受人家給你的關懷,
[00:19:41.080 --> 00:19:42.280]  給你的愛,
[00:19:42.280 --> 00:19:44.480]  難上加難。
[00:19:44.480 --> 00:19:47.880]  所以對神和對聖靈,
[00:19:47.880 --> 00:19:50.040]  我們要闖開我們的心,
[00:19:50.040 --> 00:19:55.640]  讓我們的心成為一個給他去工作的地方。
[00:19:55.640 --> 00:19:57.600]  我們這樣去認識神,
[00:19:57.600 --> 00:20:01.400]  我們這樣去親近神。
[00:20:01.400 --> 00:20:04.520]  神曾經對祂的子民說過一句話,
[00:20:04.520 --> 00:20:09.240]  「我要永遠的愛去愛你。」
[00:20:09.240 --> 00:20:11.800]  我們相不相信呢?
[00:20:11.800 --> 00:20:16.000]  上上聖經說的,神的說話,
[00:20:16.000 --> 00:20:19.200]  我們有沒有感受到呢?
[00:20:19.200 --> 00:20:21.880]  闖開你的心,
[00:20:21.880 --> 00:20:24.520]  將你的心交出來給神,
[00:20:24.520 --> 00:20:29.880]  在信徒能夠去明白這個因典,
[00:20:29.880 --> 00:20:31.440]  分辨因典,
[00:20:31.440 --> 00:20:34.320]  感受神的愛的渠道。
[00:20:34.320 --> 00:20:36.280]  所以恩存家每一個成員,
