
[00:00:00.000 --> 00:00:03.740]  給大兄姊妹早晨
[00:17:07.140 --> 00:17:10.440]  而唯有是順靠和順服聖靈
[00:17:10.440 --> 00:17:14.840]  你和我才能夠從聖靈
[00:17:14.840 --> 00:17:21.640]  產生出一個真正屬靈的生命
[00:17:21.640 --> 00:17:23.940]  所以主耶穌接著指出
[00:17:23.940 --> 00:17:27.640]  風隨著自己的意思來吹
[00:17:27.640 --> 00:17:30.440]  你聽得見風的聲音
[00:17:30.440 --> 00:17:34.040]  卻是不知道它從哪裡來
[00:17:34.040 --> 00:17:36.740]  要去哪裡
[00:17:36.740 --> 00:17:42.240]  凡從聖靈生的都是要這樣
[00:17:42.240 --> 00:17:46.340]  這裡提到風又提到聖靈
[00:17:46.340 --> 00:17:51.040]  其實這兩個字在原文是同一個字
[00:17:51.040 --> 00:17:53.640]  這個字可以有靈
[00:17:53.640 --> 00:17:55.140]  有風
[00:17:55.140 --> 00:17:56.240]  有氣
[00:17:56.240 --> 00:17:59.240]  這三個很不同的意思
[00:17:59.240 --> 00:18:02.240]  不過主耶穌在這裡要強調的
[00:18:02.240 --> 00:18:07.740]  就是聖靈的工作
[00:18:07.740 --> 00:18:11.540]  就好像風的運作一樣
[00:18:11.540 --> 00:18:17.840]  是絕對不能夠由人來主導
[00:18:17.840 --> 00:18:19.940]  由人來操控
[00:18:19.940 --> 00:18:23.840]  由人來駕馭
[00:18:23.840 --> 00:18:27.040]  正因為主耶穌是無所不知
[00:18:27.040 --> 00:18:30.640]  祂清楚知道尼哥底姆心底裡
[00:18:30.640 --> 00:18:33.240]  最大的關注
[00:18:33.240 --> 00:18:39.040]  所以耶穌就針對這關注作出回應
[00:18:39.040 --> 00:18:43.940]  目的是要幫祂重新調整祂人生的焦點
[00:18:43.940 --> 00:18:46.940]  不是人的工作
[00:18:46.940 --> 00:18:50.340]  而是神的工作
[00:18:50.340 --> 00:18:51.440]  不過來到這裡
[00:18:51.440 --> 00:18:54.540]  我猜大家心裡都會有另一個疑問
[00:18:54.540 --> 00:18:57.440]  是 耶穌祂是神的兒子
[00:18:57.440 --> 00:18:59.840]  當然是無所不知
[00:18:59.840 --> 00:19:02.440]  不過我們不是
[00:19:02.440 --> 00:19:04.440]  我們怎會無所不知
[00:19:04.440 --> 00:19:06.640]  我們怎能夠動悉人心
[00:19:06.640 --> 00:19:09.940]  我們怎能夠按照人裡面最大的渴望
[00:19:09.940 --> 00:19:15.340]  需要回應人的關注
[00:19:15.340 --> 00:19:18.540]  其實只要我們願意
[00:19:18.540 --> 00:19:21.140]  願意效法主耶穌
[00:19:21.140 --> 00:19:22.740]  去跟人交往
[00:19:22.740 --> 00:19:25.440]  去服侍其他人
[00:19:25.440 --> 00:19:28.640]  當我們用心聆聽
[00:19:28.640 --> 00:19:31.440]  留意聖靈的工作
[00:19:31.440 --> 00:19:33.140]  敏銳聖靈的工作
[00:19:33.140 --> 00:19:37.440]  原來聖靈是會幫助我們
[00:19:37.440 --> 00:19:42.040]  明白人心裡面這些的關注
[00:19:42.040 --> 00:19:45.440]  以致帶領我們怎麼樣
[00:19:45.440 --> 00:19:51.440]  去回應這些個別不同的需要
[00:19:51.440 --> 00:19:54.040]  而我們需要做的
[00:19:54.040 --> 00:19:56.440]  就是順應著聖靈的帶領
[00:19:56.440 --> 00:20:01.440]  配合神祂自己的工作
[00:20:01.440 --> 00:20:04.240]  我們的生命 很老實地說
[00:20:04.240 --> 00:20:09.740]  應該要好像一隻紙鑰一樣
[00:20:09.740 --> 00:20:14.140]  要將自己傳言的交托
[00:20:14.140 --> 00:20:16.340]  傳言的交放
[00:20:16.340 --> 00:20:18.340]  在神祂自己的手裡面
[00:20:18.340 --> 00:20:21.340]  讓神來隨自己的意思
[00:20:21.340 --> 00:20:25.040]  來牽引人
[00:20:25.040 --> 00:20:26.140]  而同時
[00:20:26.140 --> 00:20:33.240]  我們也需要順應著聖靈的風的帶動
[00:20:33.240 --> 00:20:35.140]  來起半空中
[00:20:35.140 --> 00:20:42.240]  隨風的飄揚飛舞
[00:20:42.240 --> 00:20:44.640]  Bless這本書
[00:20:44.640 --> 00:20:47.440]  就是我們這次講道系列
[00:20:47.440 --> 00:20:50.540]  所參考的這本書裡面
[00:20:50.540 --> 00:20:53.540]  有一個這樣的生命故事
[00:20:53.540 --> 00:20:58.040]  故事裡面講到有一位基督徒朋友
[00:20:58.040 --> 00:21:00.040]  叫做Louis
[00:21:00.040 --> 00:21:02.640]  他有一次行魔的時候
[00:21:02.640 --> 00:21:04.440]  留意到有一個男人
[00:21:04.440 --> 00:21:09.940]  他坐在旁邊一張長椅子的上面
[00:21:09.940 --> 00:21:15.740]  當時他心裡面有一把聲音對他說
[00:21:15.740 --> 00:21:17.440]  你去告訴他
[00:21:17.440 --> 00:21:21.040]  神很愛他
[00:21:21.040 --> 00:21:23.840]  Louis 覺得不是吧
[00:21:23.840 --> 00:21:26.140]  這麼唐突
[00:21:26.140 --> 00:21:27.440]  這麼不自然
[00:21:27.440 --> 00:21:30.240]  誰會跟一個生不息七的人
[00:21:30.240 --> 00:21:33.040]  說一些這麼肉麻的話呢
[00:21:33.040 --> 00:21:36.640]  結果他就像大部分人一樣
[00:21:36.640 --> 00:21:41.240]  沒有理會到這個內在聲音的催逼
[00:21:41.240 --> 00:21:44.140]  決定繼續行魔
[00:21:44.140 --> 00:21:45.940]  不過過了不久
[00:21:45.940 --> 00:21:49.940]  他又再次遇到這個男人
[00:21:49.940 --> 00:21:54.340]  從自己的身邊又擦身而過
[00:21:54.340 --> 00:21:57.140]  而Louis 也再一次感受到
[00:21:57.140 --> 00:21:59.740]  內心的那份的催逼
[00:21:59.740 --> 00:22:02.240]  不過他仍然選擇
[00:22:02.240 --> 00:22:06.840]  繼續自誅不理
[00:22:06.840 --> 00:22:08.340]  直到第三次
[00:22:08.340 --> 00:22:11.140]  他再遇到這個男人
[00:22:11.140 --> 00:22:14.040]  Louis 心裡面雖然很不明白
[00:22:14.040 --> 00:22:17.240]  為什麼仍然有這份的感動
[00:22:17.240 --> 00:22:20.440]  不過他這次就順應著
[00:22:20.440 --> 00:22:22.840]  聖靈的這份的感動
[00:22:22.840 --> 00:22:27.240]  走到那個男人的面前對他說
[00:22:27.240 --> 00:22:27.840]  對不起
[00:22:27.840 --> 00:22:30.640]  雖然我自己也不知道自己在做什麼
[00:22:30.640 --> 00:22:32.340]  我不是很明白
[00:22:32.340 --> 00:22:35.440]  不過我內心似乎有一種的感動
[00:22:35.440 --> 00:22:36.340]  告訴我
[00:22:36.340 --> 00:22:38.840]  是我要跟你說
[00:22:38.840 --> 00:22:42.940]  神其實真的很愛你
[00:22:42.940 --> 00:22:44.640]  突然之間這個男人
[00:22:44.640 --> 00:22:50.340]  他眼裡就充滿著淚水
[00:22:50.340 --> 00:22:52.140]  就對Louis 這樣說
[00:22:52.140 --> 00:22:54.140]  其實今早
[00:22:54.140 --> 00:22:58.140]  我覺得我的人生已經走投無路
[00:22:58.140 --> 00:22:59.440]  於是我就向一個
[00:22:59.440 --> 00:23:03.940]  我不是很明白冥冥中的這個神
[00:23:03.940 --> 00:23:06.140]  做了一個這樣的祈禱對神說
[00:23:06.140 --> 00:23:08.540]  如果你是真的話
[00:23:08.540 --> 00:23:12.140]  你讓我知道你愛我
[00:23:12.140 --> 00:23:14.640]  雖然我不知道你是誰
[00:23:14.640 --> 00:23:16.540]  不過我很想告訴你知道
[00:23:16.540 --> 00:23:18.140]  今天在這個魔裡面
[00:23:18.140 --> 00:23:20.940]  你已經是第三個人
[00:23:20.940 --> 00:23:23.540]  跟我說這番話
[00:23:23.540 --> 00:23:24.640]  嘿
[00:23:24.640 --> 00:23:26.440]  雖然我不認識你
[00:23:26.440 --> 00:23:31.140]  不過神真的很愛你
[00:23:31.140 --> 00:23:34.840]  這個故事就令我聯想起
[00:23:34.840 --> 00:23:38.140]  一個給他自己的同事Rose
[00:23:38.140 --> 00:23:41.940]  稱讚他有人格魅力的Roxane
[00:23:41.940 --> 00:23:46.440]  因為她順應著聖靈的感動和帶領
[00:23:46.440 --> 00:23:48.640]  同幾位其實她都不認識的
[00:23:48.640 --> 00:23:51.140]  是Rose 身邊的Gilto
[00:23:51.140 --> 00:23:53.840]  包括Rose 的一些舊同事
[00:23:53.840 --> 00:23:55.640]  和隔離論社
[00:23:55.640 --> 00:23:57.040]  不謀而合的
[00:23:57.040 --> 00:23:57.840]  沒有談過
[00:23:57.840 --> 00:23:59.140]  沒有加入過的
[00:23:59.140 --> 00:24:00.240]  去關心Rose
[00:24:00.240 --> 00:24:04.440]  和她那位有腦癌的先生
[00:24:04.440 --> 00:24:06.540]  去回應他們生命裡面
[00:24:06.540 --> 00:24:09.440]  那些不同的關注
[00:24:09.440 --> 00:24:13.140]  結果就給他們有機會接觸信仰
[00:24:13.140 --> 00:24:14.940]  認識耶穌
[00:24:14.940 --> 00:24:17.640]  甚至乎是接受主耶穌基督
[00:24:17.640 --> 00:24:20.940]  成為他們生命的主
