
[00:00:00.000 --> 00:00:02.140]  各位弟兄姊妹,母親節快樂!
[00:03:25.060 --> 00:03:27.380]  「人到時先擺上好酒」
[00:03:27.380 --> 00:03:29.020]  「等客喝足了才擺上似的」
[00:03:29.020 --> 00:03:31.020]  「你倒把好酒留到如今」
[00:03:31.020 --> 00:03:33.220]  好,給你三個選擇選擇
[00:03:33.220 --> 00:03:35.860]  因為聖經裡面是沒有說到語氣的
[00:03:35.860 --> 00:03:36.660]  三個選擇
[00:03:36.660 --> 00:03:39.660]  你感受一下究竟是哪一種語氣
[00:03:39.660 --> 00:03:41.020]  第一種語氣
[00:03:41.020 --> 00:03:42.740]  「平鋪食術」
[00:03:42.740 --> 00:03:43.900]  「新聞報道式」
[00:03:43.900 --> 00:03:45.020]  沒有感情的
[00:03:45.020 --> 00:03:45.780]  打不滿了
[00:03:45.780 --> 00:03:47.260]  人家到時擺上好的
[00:03:47.260 --> 00:03:47.820]  沒有語氣的
[00:03:47.820 --> 00:03:48.420]  OK,第一種
[00:03:48.420 --> 00:03:49.540]  平的,OK?
[00:03:49.540 --> 00:03:50.580]  第二種
[00:03:50.580 --> 00:03:52.420]  「欣賞兼讚美」
[00:03:52.420 --> 00:03:54.780]  「嘩,真是聰明,好酒留到如今」
[00:03:54.780 --> 00:03:56.660]  「這麼厲害,明白嗎?」
[00:03:56.660 --> 00:03:58.540]  第二種是「欣賞兼讚美」
[00:03:58.540 --> 00:04:00.740]  第三種就是
[00:04:00.740 --> 00:04:02.660]  我這樣描述,我不應該這樣說
[00:04:02.660 --> 00:04:04.220]  不過,似乎是
[00:04:04.220 --> 00:04:08.140]  「寸寸工,兼甲多多埋怨」
[00:04:08.140 --> 00:04:09.420]  人家都是這樣
[00:04:09.420 --> 00:04:10.660]  你為什麼會這樣?
[00:04:10.660 --> 00:04:12.940]  人家到時先擺上好酒
[00:04:12.940 --> 00:04:14.580]  你現在才拿出來的
[00:04:14.580 --> 00:04:18.020]  這就是「寸寸地,兼甲埋怨多多」
[00:04:18.020 --> 00:04:20.100]  好,A、B、C
[00:04:20.100 --> 00:04:21.460]  你選擇哪一種?
[00:04:23.420 --> 00:04:24.540]  「祖堂」
[00:04:24.540 --> 00:04:26.780]  「祖堂」,大哥,很爽的
[00:04:26.780 --> 00:04:27.500]  (C)
[00:04:27.500 --> 00:04:28.580]  對,C,對吧?
[00:04:28.580 --> 00:04:30.180]  有人選擇B的嗎?
[00:04:30.180 --> 00:04:31.460]  也有些人選擇B的
[00:04:31.460 --> 00:04:33.100]  B,有人選擇A的嗎?
[00:04:33.100 --> 00:04:34.420]  沒有語氣,沒有人選擇A的
[00:04:34.420 --> 00:04:36.340]  好,B呢?
[00:04:36.340 --> 00:04:37.540]  先揭曉答案
[00:04:37.540 --> 00:04:39.700]  我看了不少識經書解釋
[00:04:39.700 --> 00:04:41.060]  C為主
[00:04:41.060 --> 00:04:42.020]  OK,有些人不解釋
[00:04:42.020 --> 00:04:43.900]  不過C是最主流的
[00:04:43.900 --> 00:04:45.580]  我也覺得它是C
[00:04:45.580 --> 00:04:46.340]  但我先...
[00:04:46.340 --> 00:04:48.380]  你解錯了,不要難過
[00:04:48.380 --> 00:04:50.020]  代表你心地好
[00:04:50.020 --> 00:04:51.140]  你是一個好心的人
[00:04:51.140 --> 00:04:52.860]  你想不到那些人那麼壞
[00:04:52.860 --> 00:04:53.660]  總之它...
[00:04:53.660 --> 00:04:55.900]  這是埋怨語氣
[00:04:55.900 --> 00:04:58.020]  是埋怨模式
[00:04:58.020 --> 00:04:58.900]  但我想說回頭
[00:04:58.900 --> 00:05:00.980]  這豈不是有兩個奇怪點
[00:05:00.980 --> 00:05:02.620]  第一個奇怪點就是
[00:05:02.620 --> 00:05:03.620]  誰是管...
[00:05:03.620 --> 00:05:05.060]  這好像是倒轉了一樣
[00:05:05.060 --> 00:05:07.860]  管賢直的人去責怪新郎
[00:05:07.860 --> 00:05:11.540]  喂,你是管賢直的人
[00:05:11.540 --> 00:05:12.540]  收到嗎?
[00:05:12.540 --> 00:05:13.380]  感不感覺得到?
[00:05:13.380 --> 00:05:14.860]  你惡人先告狀
[00:05:14.860 --> 00:05:15.780]  這個你管得不好
[00:05:15.780 --> 00:05:16.620]  怎麼搞成這樣?
[00:05:16.620 --> 00:05:17.940]  你現在去怪責
[00:05:17.940 --> 00:05:20.860]  給你錢當新郎
[00:05:20.860 --> 00:05:22.660]  感不感到奇怪?
[00:05:22.660 --> 00:05:23.420]  不過又這樣說
[00:05:23.420 --> 00:05:24.700]  平時你沒見過嗎?
[00:05:24.700 --> 00:05:26.180]  平時到處都是
[00:05:26.180 --> 00:05:27.860]  那個人交不到Deadline給你
[00:05:27.860 --> 00:05:30.860]  然後你本來想追他
[00:05:30.860 --> 00:05:33.180]  喂,你Deadline未交的東西
[00:05:33.180 --> 00:05:35.140]  他先發制人惡過你
[00:05:35.140 --> 00:05:36.700]  喂,你不早點提醒我?
[00:05:36.700 --> 00:05:38.700]  你早一個星期前提醒我才行
[00:05:38.700 --> 00:05:39.380]  現在才來提醒
[00:05:39.380 --> 00:05:40.860]  那當然沒有,明白嗎?
[00:05:40.860 --> 00:05:43.140]  有沒有見過?
[00:05:43.140 --> 00:05:45.140]  不少在地球上
[00:05:45.140 --> 00:05:46.020]  他惡過你
[00:05:46.020 --> 00:05:48.060]  他好像是你做錯事
[00:05:48.060 --> 00:05:49.580]  你給他一塊東西
[00:05:49.580 --> 00:05:51.060]  我怎麼交給你?
[00:05:51.060 --> 00:05:53.060]  明明他沒有交代
[00:05:53.060 --> 00:05:54.940]  他怎麼管你?
[00:05:54.940 --> 00:05:56.500]  這個很明顯
[00:05:56.500 --> 00:05:57.260]  我想說
[00:05:57.260 --> 00:05:59.300]  因為上帝恩典的足跡
[00:05:59.300 --> 00:06:00.540]  他發現不到之餘
[00:06:00.540 --> 00:06:01.820]  還要多多埋怨
[00:06:01.820 --> 00:06:03.540]  其實有沒有這樣的人呢?
[00:06:03.540 --> 00:06:05.300]  經常我都有時見到
[00:06:05.300 --> 00:06:06.740]  我有時去探望一個婆婆
[00:06:06.740 --> 00:06:07.940]  就是媽媽
[00:06:07.940 --> 00:06:09.140]  對不起,今天母親節
[00:06:09.140 --> 00:06:10.580]  不可以說媽媽不好
[00:06:10.580 --> 00:06:11.340]  但是也要說一下
[00:06:11.340 --> 00:06:12.380]  有時媽媽
[00:06:12.380 --> 00:06:13.820]  很多恩典在她生命當中
[00:06:13.820 --> 00:06:15.660]  她一點也感受不到
[00:06:15.660 --> 00:06:16.300]  那個婆婆
[00:06:16.300 --> 00:06:18.820]  我去探望她的四個兒子
[00:06:18.820 --> 00:06:19.740]  我走過去她說
[00:06:19.740 --> 00:06:21.260]  嘩,你很蒙福
[00:06:21.260 --> 00:06:22.620]  四個兒子
[00:06:22.620 --> 00:06:25.180]  以前婆婆不是全都疼愛你嗎?
[00:06:25.180 --> 00:06:25.540]  明白嗎?
[00:06:25.540 --> 00:06:27.100]  以前的人生四個兒子
[00:06:27.100 --> 00:06:27.700]  生四個女兒
[00:06:27.700 --> 00:06:29.100]  被婆婆罵
[00:06:29.100 --> 00:06:29.900]  生四個兒子
[00:06:29.900 --> 00:06:31.460]  不是全都疼愛你嗎?
[00:06:31.460 --> 00:06:32.660]  嘩
[00:06:32.660 --> 00:06:34.300]  臭的時候你不知道
[00:06:34.300 --> 00:06:35.780]  嘩,真的明白嗎?
[00:06:35.780 --> 00:06:39.260]  嘩,她的兒子也挺好的
[00:06:39.260 --> 00:06:40.300]  買一間大屋給他住
[00:06:40.300 --> 00:06:41.540]  挺漂亮的
[00:06:41.540 --> 00:06:42.380]  我去探望她
[00:06:42.380 --> 00:06:43.580]  嘩,你兒子也挺疼愛你
[00:06:43.580 --> 00:06:45.780]  買一間大屋給你
[00:06:45.780 --> 00:06:48.220]  唉,經常不見人的
[00:06:48.220 --> 00:06:50.500]  不知道去哪裡做生意
[00:06:50.500 --> 00:06:51.340]  經常不見人
[00:06:51.340 --> 00:06:52.860]  好日子也見不到她
[00:06:52.860 --> 00:06:56.340]  但她有個二兒子跟她同住
[00:06:56.340 --> 00:06:58.940]  二哥哥經常跟她同住
[00:06:58.940 --> 00:07:00.380]  一起照顧她
[00:07:00.380 --> 00:07:02.060]  她賺不到錢而已
[00:07:02.060 --> 00:07:05.860]  嘩,真是寸寸貢獻
[00:07:05.860 --> 00:07:08.380]  但我說三兒子也不錯
[00:07:08.380 --> 00:07:09.620]  三兒子好像也…
[00:07:09.620 --> 00:07:13.020]  回教會養得不錯
[00:07:13.020 --> 00:07:14.340]  唉,叫了她很多年
[00:07:14.340 --> 00:07:16.260]  也不肯結婚
[00:07:16.260 --> 00:07:20.020]  嘩,四兒子好像…
[00:07:20.020 --> 00:07:22.420]  她買酒也請我去
[00:07:22.420 --> 00:07:24.580]  四兒子就結婚
[00:07:24.580 --> 00:07:27.300]  很久之前結了婚一段時間
[00:07:27.300 --> 00:07:28.700]  那時候她結婚
[00:07:28.700 --> 00:07:31.020]  我又去四兒子那裡喝
[00:07:31.020 --> 00:07:31.780]  唉,叫了她很多年
[00:07:31.780 --> 00:07:34.780]  也不肯生孩子
[00:07:34.780 --> 00:07:36.220]  嘩,一個這麼蒙福的婦人
[00:07:36.220 --> 00:07:37.500]  四個兒子
[00:07:37.500 --> 00:07:38.940]  樣樣你都覺得不好
[00:07:38.940 --> 00:07:40.940]  我真是沒辦法
[00:07:40.940 --> 00:07:42.180]  感不感受到?
[00:07:42.180 --> 00:07:44.580]  有沒有見過?
[00:07:44.580 --> 00:07:46.260]  上帝恩典的足跡
[00:07:46.260 --> 00:07:47.340]  她發現不到
[00:07:47.340 --> 00:07:48.180]  我覺得很可惜
[00:07:48.180 --> 00:07:49.300]  我讀了一段經文
[00:07:49.300 --> 00:07:50.420]  第十一節那裡說
[00:07:50.420 --> 00:07:51.340]  「這是耶穌所行
[00:07:51.340 --> 00:07:51.860]  投為見神
[00:07:51.860 --> 00:07:53.860]  即是作加勵你的加難行的
[00:07:53.860 --> 00:07:56.460]  顯出祂的榮耀來
[00:07:56.460 --> 00:07:57.540]  祂的門徒
[00:07:57.540 --> 00:08:00.260]  和管賢直的就信他了」
[00:08:00.260 --> 00:08:01.780]  我有沒有讀多一套東西?
[00:08:01.780 --> 00:08:03.500]  有沒有讀多一套東西?
[00:08:03.500 --> 00:08:06.340]  讀多了哪一套?
[00:08:06.340 --> 00:08:07.540]  剛才是沒有的
[00:08:07.540 --> 00:08:08.420]  聖經是沒有的
[00:08:08.420 --> 00:08:09.260]  但我想說
[00:08:09.260 --> 00:08:10.460]  剛才我這樣讀
[00:08:10.460 --> 00:08:12.420]  是否發生得到?
[00:08:12.420 --> 00:08:13.340]  再說一次
[00:08:13.340 --> 00:08:15.580]  是否發生得到?
[00:08:15.580 --> 00:08:16.420]  不過沒有發生
[00:08:16.420 --> 00:08:16.940]  「到」
[00:08:16.940 --> 00:08:18.620]  行不行?
[00:08:18.620 --> 00:08:19.820]  管賢直的人
[00:08:19.820 --> 00:08:20.700]  其實有可能
[00:08:20.700 --> 00:08:21.900]  在這件事情上
[00:08:21.900 --> 00:08:23.860]  他可以最早就發現到
[00:08:23.860 --> 00:08:25.980]  耶穌基督的神跡
[00:08:25.980 --> 00:08:28.340]  分享到主耶穌的榮耀
[00:08:28.340 --> 00:08:29.260]  可以和門徒
[00:08:29.260 --> 00:08:30.860]  第一時間就信他
[00:08:30.860 --> 00:08:32.060]  不過他和耶穌
[00:08:32.060 --> 00:08:33.540]  擦身而過
[00:08:33.540 --> 00:08:34.500]  今天我想和你講
[00:08:34.500 --> 00:08:35.140]  第一件事
[00:08:35.140 --> 00:08:36.860]  我真是感謝主
[00:08:36.860 --> 00:08:38.340]  今天天父帶領你
[00:08:38.340 --> 00:08:39.220]  回到我們教會
[00:08:39.220 --> 00:08:39.860]  一起崇拜
[00:08:39.860 --> 00:08:41.420]  一起敬拜主
[00:08:41.420 --> 00:08:42.620]  但是希望你發現到
[00:08:42.620 --> 00:08:44.100]  上帝的恩典的足跡
[00:08:44.100 --> 00:08:45.660]  在你身邊
[00:08:45.660 --> 00:08:47.940]  回應上主的恩典
[00:08:47.940 --> 00:08:50.260]  神有很多恩典在你身上
[00:08:50.260 --> 00:08:51.660]  神要帶領你
[00:08:51.660 --> 00:08:52.420]  第一個
[00:08:52.420 --> 00:08:53.300]  第一組人
[00:08:53.300 --> 00:08:54.220]  這個管賢直的人
[00:08:54.220 --> 00:08:55.420]  我覺得非常可惜
[00:08:55.420 --> 00:08:57.820]  他和主的恩典擦身而過
[00:08:57.820 --> 00:08:58.860]  我們再看下去
[00:08:58.860 --> 00:09:00.420]  第二組人是誰?
[00:09:00.420 --> 00:09:01.980]  耶穌的媽媽
[00:09:01.980 --> 00:09:03.860]  耶穌的母親在哪裡?
[00:09:03.860 --> 00:09:04.820]  第二節
[00:09:04.820 --> 00:09:05.340]  第二節
[00:09:05.340 --> 00:09:06.340]  耶穌和他的門徒
[00:09:06.340 --> 00:09:07.900]  也被請去父職
[00:09:07.900 --> 00:09:09.060]  走用盡了
[00:09:09.060 --> 00:09:10.260]  耶穌的母親對他說
[00:09:10.260 --> 00:09:11.860]  他們沒有走了
[00:09:11.860 --> 00:09:12.700]  耶穌的母親
[00:09:12.700 --> 00:09:14.540]  上帝給他一個特別的
[00:09:14.540 --> 00:09:16.780]  一個特別的
[00:09:16.780 --> 00:09:18.740]  叫做敏銳的觸覺
[00:09:18.740 --> 00:09:20.460]  其實上帝給我們很多人
[00:09:20.460 --> 00:09:22.020]  都有不同的敏銳的觸覺
[00:09:22.020 --> 00:09:23.020]  譬如可能
[00:09:23.020 --> 00:09:25.260]  Fabio的音樂很敏銳
[00:09:25.260 --> 00:09:26.740]  誰唱走音
[00:09:26.740 --> 00:09:27.860]  聽得到吧
[00:09:27.860 --> 00:09:29.300]  有些人對錢很敏銳
[00:09:29.300 --> 00:09:30.340]  有弟兄和我說
[00:09:30.340 --> 00:09:31.380]  牧師我沒有什麼厲害的
[00:09:31.380 --> 00:09:32.180]  只懂得賺錢
[00:09:32.180 --> 00:09:33.860]  哇!我夠了
[00:09:33.860 --> 00:09:39.660]  有些人對那些人拍拖很敏銳的團契
[00:09:39.660 --> 00:09:41.860]  誰在追誰?是嗎?
[00:09:41.860 --> 00:09:42.460]  不覺得
[00:09:42.460 --> 00:09:43.940]  他們坐開了
[00:09:43.940 --> 00:09:44.660]  你不知道
[00:09:44.660 --> 00:09:46.140]  這就是記號
[00:09:46.140 --> 00:09:49.180]  他們很敏銳的
[00:09:49.180 --> 00:09:50.980]  有些人對我說
[00:09:50.980 --> 00:09:51.940]  耶穌的母親
[00:09:51.940 --> 00:09:54.020]  也有很多母親有一種敏銳的
[00:09:54.020 --> 00:09:55.900]  神給他們敏銳的觸覺
[00:09:55.900 --> 00:09:58.500]  發現到人的需要
[00:09:58.500 --> 00:10:00.460]  這是一個很特別的功能
[00:10:00.460 --> 00:10:01.540]  他們發現到
[00:10:01.540 --> 00:10:02.980]  為什麼我這樣說呢?
[00:10:02.980 --> 00:10:04.380]  事實證實
[00:10:04.380 --> 00:10:06.860]  因為耶穌在這個婚宴裡
[00:10:06.860 --> 00:10:07.980]  走用盡了
[00:10:07.980 --> 00:10:09.300]  最先發現的是誰呢?
[00:10:09.300 --> 00:10:10.580]  並不是管賢席的人
[00:10:10.580 --> 00:10:12.340]  又不是新郎是誰
[00:10:12.340 --> 00:10:13.380]  耶穌的母親發現
[00:10:13.380 --> 00:10:15.460]  他們沒有走了
[00:10:15.460 --> 00:10:16.980]  厲害嗎?
[00:10:16.980 --> 00:10:17.980]  是祂發現的
[00:10:17.980 --> 00:10:19.740]  管賢席的人都不知道
[00:10:19.740 --> 00:10:21.700]  走去打點一切
[00:10:21.700 --> 00:10:24.020]  叫那個韜水用人怎樣怎樣怎樣
[00:10:24.020 --> 00:10:24.580]  這樣叫出來
[00:10:24.580 --> 00:10:25.340]  厲害嗎?
[00:10:25.340 --> 00:10:26.860]  我想說這裡有兩件事情
[00:10:26.860 --> 00:10:27.780]  第一件事
[00:10:27.780 --> 00:10:28.980]  神給我們有些人
[00:10:28.980 --> 00:10:30.460]  是有這種敏銳的觸覺
[00:10:30.460 --> 00:10:32.460]  見到人的需要
[00:10:32.460 --> 00:10:33.380]  就是有些人不開心
[00:10:33.380 --> 00:10:34.500]  會感受到的
[00:10:34.500 --> 00:10:36.900]  有些人這陣子不開心
[00:10:36.900 --> 00:10:38.620]  就是感受到的
[00:10:38.620 --> 00:10:40.980]  當你有這種敏銳的觸覺的時候
[00:10:40.980 --> 00:10:42.180]  我求天父保守你
[00:10:42.180 --> 00:10:43.580]  你有了這種敏銳的觸覺
[00:10:43.580 --> 00:10:46.140]  有兩個可能性可以出現
[00:10:46.140 --> 00:10:47.020]  兩種可能性
[00:10:47.020 --> 00:10:47.860]  第一種可能性就是
[00:10:47.860 --> 00:10:49.060]  神感動了你
[00:10:49.060 --> 00:10:50.740]  親身幫他
[00:10:50.740 --> 00:10:52.500]  就是感受到他不開心
[00:10:52.500 --> 00:10:53.620]  這陣子情緒低落
[00:10:53.620 --> 00:10:54.620]  平時他很活躍
[00:10:54.620 --> 00:10:55.340]  很活潑
[00:10:55.340 --> 00:10:56.580]  突然間不開心
[00:10:56.580 --> 00:10:57.300]  神感動你
[00:10:57.300 --> 00:10:59.060]  感受到他這個需要
[00:10:59.060 --> 00:11:00.020]  你關心他
[00:11:00.020 --> 00:11:00.740]  問候他
[00:11:00.740 --> 00:11:01.820]  了解他的需要
[00:11:01.820 --> 00:11:02.420]  鼓勵他
[00:11:02.420 --> 00:11:02.820]  扶持他
[00:11:02.820 --> 00:11:03.460]  和他同行
[00:11:03.460 --> 00:11:04.220]  神感動你
[00:11:04.220 --> 00:11:05.220]  親自出手
[00:11:05.220 --> 00:11:06.940]  No.1
[00:11:06.940 --> 00:11:11.460]  原來他這陣子工作不太好
[00:11:11.460 --> 00:11:12.500]  被人解僱
[00:11:12.500 --> 00:11:13.300]  沒有工作
[00:11:13.300 --> 00:11:14.140]  所以不傷心
[00:11:14.140 --> 00:11:15.780]  你最先發現
[00:11:15.780 --> 00:11:17.420]  發現得比他老婆快
[00:11:17.420 --> 00:11:18.940]  他老婆也不知道他沒事做
[00:11:18.940 --> 00:11:21.460]  原來他自己在公園裡工作
[00:11:21.460 --> 00:11:24.780]  然後神感動你了解他的需要
[00:11:24.780 --> 00:11:27.340]  可能你原來有很多朋友做 HR
[00:11:27.340 --> 00:11:28.460]  可以幫他找一份工作
[00:11:28.460 --> 00:11:29.060]  行不行
[00:11:29.060 --> 00:11:30.460]  神保守你
[00:11:30.460 --> 00:11:31.940]  賜給你這種敏銳的觸覺
[00:11:31.940 --> 00:11:33.540]  親身去幫助他
[00:11:33.540 --> 00:11:34.260]  可不可以
[00:11:34.260 --> 00:11:34.940]  OK
[00:11:34.940 --> 00:11:36.260]  不過這個不多
[00:11:36.260 --> 00:11:37.580]  有時候我們也未必有這樣的能力
[00:11:37.580 --> 00:11:38.500]  但是有第二種
[00:11:38.500 --> 00:11:39.500]  你是一定做得到的
[00:11:39.500 --> 00:11:40.980]  瑪麗亞和你示範
[00:11:40.980 --> 00:11:42.940]  第二種的回應方式
[00:11:42.940 --> 00:11:44.260]  是你一定做得到的
[00:11:44.260 --> 00:11:47.020]  第二種方式是什麼
[00:11:47.020 --> 00:11:48.540]  你又不懂得做 HR
[00:11:48.540 --> 00:11:51.340]  你又什麼都沒有
[00:11:51.340 --> 00:11:53.500]  第二種方式
[00:11:53.500 --> 00:11:55.340]  告訴主耶穌
[00:11:55.340 --> 00:11:57.300]  是我們個個都做得到的
[00:11:57.300 --> 00:12:00.300]  神既然給我們有敏銳的觸覺
[00:12:00.300 --> 00:12:01.580]  我們看到他的需要
[00:12:01.580 --> 00:12:02.620]  了解他的需要
[00:12:02.620 --> 00:12:03.420]  把他的需要
[00:12:03.420 --> 00:12:05.620]  呈現在主耶穌面前
[00:12:05.620 --> 00:12:07.300]  就告訴耶穌
[00:12:07.300 --> 00:12:09.980]  他們沒有走了
[00:12:09.980 --> 00:12:11.060]  很 straightforward
[00:12:11.060 --> 00:12:12.180]  直說而已
[00:12:12.180 --> 00:12:13.140]  沒有加嚴加措
[00:12:13.140 --> 00:12:14.020]  他都沒有說耶穌
[00:12:14.020 --> 00:12:15.540]  你應該怎麼做
[00:12:15.540 --> 00:12:17.860]  這祈禱很特別
[00:12:17.860 --> 00:12:18.620]  我們平時祈禱
[00:12:18.620 --> 00:12:19.700]  有時候也會加上
[00:12:19.700 --> 00:12:20.820]  天父說最好你給他
[00:12:20.820 --> 00:12:22.660]  幾時幾月就找到工作
[00:12:22.660 --> 00:12:25.060]  這個沒有加的
[00:12:25.060 --> 00:12:26.420]  純粹告訴主耶穌
[00:12:26.420 --> 00:12:27.020]  他的需要
[00:12:27.020 --> 00:12:27.780]  說完了
[00:12:27.780 --> 00:12:29.220]  不過我不詳細地繼續說下去
[00:12:29.220 --> 00:12:32.700]  不過接著一定要很詳盡地說第二件事情
[00:12:32.700 --> 00:12:33.580]  因為這件事
