
[00:00:00.000 --> 00:00:02.860]  在一個半月之前曾經說過一篇道
[00:01:46.860 --> 00:01:48.340]  於是停止了下來
[00:01:48.340 --> 00:01:52.500]  但卻是種下了亞利爾和約拿
[00:01:52.500 --> 00:01:54.540]  兩個人的仇恨
[00:01:54.540 --> 00:01:55.820]  是非常深的
[00:01:56.100 --> 00:01:57.220]  是沒辦法
[00:01:57.220 --> 00:01:58.940]  尼達去解怨的
[00:01:58.940 --> 00:02:00.540]  好了
[00:02:00.540 --> 00:02:03.220]  伊斯波切是一個傀儡皇帝
[00:02:03.220 --> 00:02:06.380]  亞利爾很專橫
[00:02:06.380 --> 00:02:09.940]  甚至竟然跟蘇羅的妃嬪
[00:02:09.940 --> 00:02:11.180]  發生關係
[00:02:11.180 --> 00:02:12.660]  伊斯波切就罵他
[00:02:12.660 --> 00:02:14.940]  為什麼你跟我爸爸的妃嬪發生關係?
[00:02:14.940 --> 00:02:18.300]  但是亞利爾立刻很生氣
[00:02:18.300 --> 00:02:20.180]  現在是我扶你做皇的
[00:02:20.180 --> 00:02:21.060]  你想怎樣?
[00:02:21.060 --> 00:02:23.940]  於是他立刻去尼達轉變
[00:02:24.260 --> 00:02:25.860]  去預備帶兵
[00:02:25.860 --> 00:02:28.260]  然後去投靠大衛
[00:02:28.260 --> 00:02:29.820]  他跑去見大衛
[00:02:29.820 --> 00:02:32.580]  他說我願意來投靠你
[00:02:32.580 --> 00:02:34.380]  大衛絕對樂意
[00:02:34.380 --> 00:02:36.220]  因為這樣就可以統一天下
[00:02:36.220 --> 00:02:38.780]  但是他就說有一個原則
[00:02:38.780 --> 00:02:40.220]  你一定要先做一件事
[00:02:40.220 --> 00:02:42.820]  就是先將我的妻子拿回來
[00:02:42.820 --> 00:02:48.180]  原來大衛娶了蘇羅的女兒做妻子
[00:02:48.180 --> 00:02:52.180]  但是後來蘇羅逼他女兒改嫁
[00:02:52.860 --> 00:02:56.780]  大衛當時已經有幾個妻子有他的妃嬪
[00:02:56.780 --> 00:03:00.420]  他是不是真的這麼愛這個女士呢?
[00:03:00.420 --> 00:03:02.780]  是不是真的這麼愛蘇羅的女兒呢?
[00:03:02.780 --> 00:03:03.700]  不是
[00:03:03.700 --> 00:03:05.860]  他只是一個政治的目的
[00:03:05.860 --> 00:03:08.500]  因為他拿回這個女兒的時候
[00:03:08.500 --> 00:03:09.620]  就是拿回他太太
[00:03:09.620 --> 00:03:11.620]  他就是皇位的繼承人
[00:03:11.620 --> 00:03:13.180]  是一個合法的繼承人
[00:03:13.180 --> 00:03:15.140]  他絕對不是愛她
[00:03:15.140 --> 00:03:17.580]  只不過是面子和政治因素
[00:03:17.580 --> 00:03:20.660]  好了,這就是我上一次說
[00:03:20.660 --> 00:03:22.660]  魏政裡面的大綱
[00:03:23.060 --> 00:03:24.900]  如果大家沒有聽的時候
[00:03:24.900 --> 00:03:27.220]  你可以上教會的網站聽
[00:03:27.220 --> 00:03:30.540]  今天我們會看這件事繼續延續下去
[00:03:30.540 --> 00:03:31.380]  就是正毅了
[00:03:31.380 --> 00:03:32.620]  好了
[00:03:32.620 --> 00:03:36.580]  約克他帶兵出去打仗回來的時候
[00:03:36.580 --> 00:03:38.260]  他指控大衛
[00:03:38.260 --> 00:03:39.900]  因為有人跟他說
[00:03:39.900 --> 00:03:42.420]  厄尼爾又見到王
[00:03:42.420 --> 00:03:43.860]  他們聯盟了
[00:03:43.860 --> 00:03:46.980]  於是約克就很生氣
[00:03:46.980 --> 00:03:51.060]  好了,我們先看《十五議記》第三章第22節
[00:03:51.060 --> 00:03:52.900]  我們一起去讀出
[00:03:52.900 --> 00:04:11.380]  夠了
[00:04:11.380 --> 00:04:13.180]  我們先按一按第22節
[00:04:13.180 --> 00:04:15.180]  就會出現一些顏色
[00:04:20.140 --> 00:04:22.700]  這裡讓我看到一件事是什麼呢?
[00:04:22.700 --> 00:04:26.060]  就是約克他來攻擊敵人
[00:04:26.060 --> 00:04:30.020]  你留意攻擊敵軍這裡不是真的兩國對峙
[00:04:30.020 --> 00:04:33.300]  而是愚民的意思就是去搶劣別人的東西
[00:04:33.300 --> 00:04:34.500]  你說這樣也可以?
[00:04:34.500 --> 00:04:37.060]  但是不要忘記大衛剛剛立國而已
[00:04:37.060 --> 00:04:41.900]  他經過很多年的東奔西躲
[00:04:41.900 --> 00:04:44.460]  其實他的國勢不是很穩固
[00:04:44.460 --> 00:04:47.220]  他們的國家不是很多的財富
[00:04:47.500 --> 00:04:52.340]  所以約克就會帶隊出去攻擊一些弱小的民族
[00:04:52.340 --> 00:04:54.340]  然後搶劣他們的東西
[00:04:54.340 --> 00:04:57.540]  以致豐富他們自己的國富
[00:04:57.540 --> 00:05:00.980]  好了,當約克回來的時候聽到
[00:05:00.980 --> 00:05:05.660]  大衛跟厄尼爾有交往
[00:05:05.660 --> 00:05:07.180]  他就很生氣
[00:05:07.180 --> 00:05:10.420]  勃然大怒的質問大衛
[00:05:10.420 --> 00:05:12.820]  我們一起再讀第24節
[00:05:13.820 --> 00:05:18.340]  "約克去見王說,你這是做什麼呢?
[00:05:18.340 --> 00:05:22.260]  厄尼爾來見你,你為何送他去?
[00:05:22.260 --> 00:05:24.780]  他就仍不見了呢?"
[00:05:24.780 --> 00:05:26.700]  這裡讓我們看到
[00:05:26.700 --> 00:05:31.460]  大衛視厄尼爾為上賓
[00:05:31.460 --> 00:05:33.620]  親自送他走
[00:05:33.620 --> 00:05:36.860]  請大家記得在我們教會裡面你也是上賓
[00:05:36.860 --> 00:05:40.180]  待會我會站在外面逐個逐個送你們走
[00:05:40.180 --> 00:05:41.460]  跟你們握手
[00:05:41.460 --> 00:05:42.500]  好了
[00:05:42.780 --> 00:05:44.100]  去重視他們
[00:05:44.100 --> 00:05:47.500]  但是約克就很生氣
[00:05:47.500 --> 00:05:50.020]  接著他就來指責他
[00:05:50.020 --> 00:05:52.260]  第25節我們一起再讀
[00:05:52.260 --> 00:05:57.540]  "你當曉得尼爾的兒子厄尼爾來事
[00:05:57.540 --> 00:05:59.140]  要看控你
[00:05:59.140 --> 00:06:03.580]  要知道你的出入和你一切所行的事"
[00:06:03.580 --> 00:06:05.780]  約克這個指控
[00:06:05.780 --> 00:06:08.740]  表面上好像不是沒有根據
[00:06:08.740 --> 00:06:12.140]  他說別人來是來刺探軍情
[00:06:12.140 --> 00:06:15.140]  知道你出入地時了解了一些事情之後
[00:06:15.140 --> 00:06:17.780]  就來攻擊你
[00:06:17.780 --> 00:06:19.460]  甚至來追殺你
[00:06:19.460 --> 00:06:22.460]  但是以約克的政治智慧
[00:06:22.460 --> 00:06:25.780]  其實他知道這個說法是不對的
[00:06:25.780 --> 00:06:27.780]  他絕對相信
[00:06:27.780 --> 00:06:31.220]  厄尼爾是真正投靠大衛的
[00:06:31.220 --> 00:06:33.700]  因為北面的局勢日衰
[00:06:33.700 --> 00:06:36.660]  但是他為了自己的利益
[00:06:36.660 --> 00:06:39.940]  他一定要誣衊厄尼爾
[00:06:39.940 --> 00:06:41.500]  因為不要忘記
[00:06:41.500 --> 00:06:44.460]  現在他是大衛手下的盲將
[00:06:44.460 --> 00:06:46.420]  他執掌軍權
[00:06:46.420 --> 00:06:50.580]  但是如果厄尼爾帶兵投靠他的時候
[00:06:50.580 --> 00:06:53.100]  大衛一定會縱容他的
[00:06:53.100 --> 00:06:55.820]  怎麼也要有些政治利益給他
[00:06:55.820 --> 00:06:57.060]  大家看到嗎?
[00:06:57.060 --> 00:07:00.020]  這次行政會議裡面是什麼成員?
[00:07:00.020 --> 00:07:02.540]  是羅范、昭芬、李國章
[00:07:02.540 --> 00:07:04.500]  就是說全部都是
[00:07:04.500 --> 00:07:08.500]  梁粉那些中心的擁護者
[00:07:08.500 --> 00:07:10.100]  是CY的擁護者
[00:07:10.380 --> 00:07:12.780]  於是支持過他的時候
[00:07:12.780 --> 00:07:14.260]  就可以怎麼樣呢?
[00:07:14.260 --> 00:07:16.420]  有政治的分贓
[00:07:16.420 --> 00:07:18.700]  所以約克很清楚知道
[00:07:18.700 --> 00:07:21.940]  如果厄尼爾真的投誠的時候
[00:07:21.940 --> 00:07:24.060]  他自己的權力
[00:07:24.060 --> 00:07:25.380]  他的勢力
[00:07:25.380 --> 00:07:26.500]  他的地位
[00:07:26.500 --> 00:07:28.220]  將會被分剝
[00:07:28.220 --> 00:07:32.340]  所以他一定不可以容讓厄尼爾的出現
[00:07:32.340 --> 00:07:34.340]  他就說
[00:07:34.340 --> 00:07:35.860]  既然他投靠你的時候
[00:07:35.860 --> 00:07:37.260]  他跑來的時候一個人
[00:07:37.260 --> 00:07:39.340]  你就抓了他,將他殺了
[00:07:39.700 --> 00:07:42.140]  這時候你就可以統一天下了
[00:07:42.140 --> 00:07:43.900]  怎麼大好機會
[00:07:43.900 --> 00:07:45.460]  你會放過他呢?
[00:07:45.460 --> 00:07:47.460]  所以你看到
[00:07:47.460 --> 00:07:51.820]  對厄尼爾充滿了敵意和恨意
[00:07:51.820 --> 00:07:53.740]  更加不要忘記
[00:07:53.740 --> 00:07:57.220]  因為厄尼爾殺了他的弟弟阿薩克
[00:07:57.220 --> 00:08:01.260]  大家有沒有留意到大衛面對下屬
[00:08:01.260 --> 00:08:03.180]  那種的責罵
[00:08:03.180 --> 00:08:04.580]  挑戰
[00:08:04.580 --> 00:08:05.980]  他有什麼反應?
[00:08:05.980 --> 00:08:08.780]  他沒有反應
[00:08:09.380 --> 00:08:10.860]  他是投鼠忌器
[00:08:10.860 --> 00:08:12.900]  就好像伊斯波切
[00:08:12.900 --> 00:08:14.220]  怕厄尼爾一樣
[00:08:14.220 --> 00:08:17.620]  因為約克是執掌軍權
[00:08:17.620 --> 00:08:20.700]  雖然約克是他的下屬
[00:08:20.700 --> 00:08:23.780]  雖然約克是他的後輩
[00:08:23.780 --> 00:08:25.500]  但他也不敢說
[00:08:25.500 --> 00:08:28.740]  這就是大衛的悲哀
[00:08:28.740 --> 00:08:33.220]  我們一起看看《十六義記》第三章39節
[00:08:33.220 --> 00:08:35.540]  看到大衛自己的剖白
[00:08:37.300 --> 00:08:45.260]  (大衛的剖白)
[00:08:45.260 --> 00:08:47.180]  大衛也很清楚地說
[00:08:47.180 --> 00:08:48.340]  雖然我做王
[00:08:48.340 --> 00:08:49.460]  但我軟弱
[00:08:49.460 --> 00:08:51.860]  因為他們兩兄弟執掌軍權
[00:08:51.860 --> 00:08:53.700]  我不可以做什麼
[00:08:53.700 --> 00:08:55.020]  好了
[00:08:55.020 --> 00:08:57.380]  約克不僅是罵王
[00:08:57.380 --> 00:09:01.260]  接著他就要派人去刺殺厄尼爾
[00:09:01.260 --> 00:09:04.820]  約克立刻派人去追回厄尼爾
[00:09:04.820 --> 00:09:06.660]  然後騙他跟他說
[00:09:06.900 --> 00:09:09.460]  我們的王有些秘密的事情
[00:09:09.460 --> 00:09:11.220]  要跟你們說
[00:09:11.220 --> 00:09:15.020]  我們一起帶大家去看第三章27節
[00:09:15.020 --> 00:09:16.100]  我們一起讀出
[00:09:16.100 --> 00:09:18.900]  「厄尼爾回到希伯倫
[00:09:18.900 --> 00:09:22.620]  約克令他到城門的貢洞
[00:09:22.620 --> 00:09:25.940]  假作要與他說機密話
[00:09:25.940 --> 00:09:29.100]  就在那裡刺透他的風
[00:09:29.100 --> 00:09:30.620]  他便死了
[00:09:30.620 --> 00:09:34.100]  這是捕殺他兄弟厄薩克的仇」
[00:09:34.100 --> 00:09:35.700]  什麼叫做「甕洞」呢?
[00:09:35.700 --> 00:09:37.940]  「甕中足別」就是這個甕字
[00:09:37.940 --> 00:09:40.500]  原來每一個城門的門口
[00:09:40.500 --> 00:09:42.180]  牆的後面
[00:09:42.180 --> 00:09:44.460]  是有一個小的凹位
[00:09:44.460 --> 00:09:47.380]  這個凹位可以站兩三個人
[00:09:47.380 --> 00:09:48.340]  但不多
[00:09:48.340 --> 00:09:50.500]  這個凹位是有作用的
[00:09:50.500 --> 00:09:53.700]  如果有敵人進來城的時候
[00:09:53.700 --> 00:09:54.980]  他可以躲在這裡
[00:09:54.980 --> 00:09:56.980]  然後在後面伏擊他
[00:09:56.980 --> 00:09:59.580]  然後他就派人叫厄尼爾回來
[00:09:59.580 --> 00:10:00.420]  然後跟他說
[00:10:00.420 --> 00:10:01.780]  王有些事情
[00:10:01.780 --> 00:10:02.980]  要跟你們說
[00:10:03.300 --> 00:10:04.620]  機密話
[00:10:04.620 --> 00:10:07.220]  是包含了一些政治的色彩
[00:10:07.220 --> 00:10:10.220]  這個袁帥厄尼爾
[00:10:10.220 --> 00:10:12.780]  他想著大衛已經和他結盟
[00:10:12.780 --> 00:10:14.340]  親自送我出去
[00:10:14.340 --> 00:10:16.660]  所以他完全沒有防範到
[00:10:16.660 --> 00:10:17.460]  虐壓
[00:10:17.460 --> 00:10:19.700]  出鬼債的方法引他回來
[00:10:19.700 --> 00:10:20.900]  然後就說
[00:10:20.900 --> 00:10:22.100]  噓噓噓
[00:10:22.100 --> 00:10:22.780]  過來
[00:10:22.780 --> 00:10:24.700]  有些事情靜悄悄地跟你說
[00:10:24.700 --> 00:10:25.460]  那裡
[00:10:25.460 --> 00:10:26.740]  躲在那裡
[00:10:26.740 --> 00:10:28.300]  於是進了這個凹位
[00:10:28.300 --> 00:10:29.700]  跟他說的時候
[00:10:29.700 --> 00:10:30.780]  可能是箍著說
[00:10:30.780 --> 00:10:31.660]  躲過來一點
[00:10:31.660 --> 00:10:33.380]  然後就一刀將他怎麼樣呢?
[00:10:33.380 --> 00:10:34.660]  捅死了
[00:10:34.660 --> 00:10:36.980]  但是聖經很清楚地說
[00:10:36.980 --> 00:10:38.780]  他說厄尼爾
[00:10:38.780 --> 00:10:39.700]  他的被殺
[00:10:39.700 --> 00:10:40.700]  原來是為什麼呢?
[00:10:40.700 --> 00:10:42.980]  因為虐壓要報仇
[00:10:42.980 --> 00:10:46.700]  報他殺他弟弟阿薩克的仇
[00:10:46.700 --> 00:10:48.140]  其實
[00:10:48.140 --> 00:10:52.180]  虐壓為公為私為己
[00:10:52.180 --> 00:10:53.380]  也是要這麼做的
[00:10:53.380 --> 00:10:56.300]  他要保護自己的國度
[00:10:56.300 --> 00:10:58.700]  他要為自己的弟弟報仇
[00:10:58.940 --> 00:11:01.860]  他更加要保護自己的權勢
[00:11:01.860 --> 00:11:03.460]  不會被分割
[00:11:03.460 --> 00:11:06.580]  但是其實虐壓這一次的行動
[00:11:06.580 --> 00:11:08.500]  是絕對不合法的
[00:11:08.500 --> 00:11:10.020]  喏
[00:11:10.020 --> 00:11:12.700]  厄尼爾殺阿薩克
[00:11:12.700 --> 00:11:14.180]  反而是合法的
[00:11:14.180 --> 00:11:16.100]  因為在戰爭裡面
[00:11:16.100 --> 00:11:18.100]  你殺你的敵人
[00:11:18.100 --> 00:11:19.420]  是沒有問題的
[00:11:19.420 --> 00:11:21.060]  不是犯謀殺罪
[00:11:21.060 --> 00:11:24.420]  但是現在在一個和平的情況裡面
[00:11:24.420 --> 00:11:27.140]  你用鬼炸來殺死對方
[00:11:27.380 --> 00:11:29.820]  其實這就是謀殺的罪
[00:11:29.820 --> 00:11:31.340]  好了
[00:11:31.340 --> 00:11:33.300]  厄尼爾死了
[00:11:33.300 --> 00:11:34.940]  但是我們在這件事情上看到
[00:11:34.940 --> 00:11:37.020]  政治上的虛偽
[00:11:37.020 --> 00:11:38.100]  就是正義
[00:11:38.100 --> 00:11:41.380]  大衛一得悉這件事情之後
[00:11:41.380 --> 00:11:42.980]  他非常的氣憤
[00:11:42.980 --> 00:11:46.980]  但是在那一刻他又不能夠動弱思好
[00:11:46.980 --> 00:11:49.060]  於是他怎麼做呢?
[00:11:49.060 --> 00:11:53.220]  他立刻跟厄尼爾劃清界線
[00:11:53.220 --> 00:11:55.460]  免得自己受連累
[00:11:55.780 --> 00:11:59.940]  你看到這完全是政治人物裡面會做的事情
[00:11:59.940 --> 00:12:01.860]  我們一起來讀
[00:12:01.860 --> 00:12:04.780]  《撒布爾記》第三章第28節
[00:12:04.780 --> 00:12:08.060]  大衛聽見了就說
[00:12:08.060 --> 00:12:09.860]  劉尼爾的兒子
[00:12:09.860 --> 00:12:11.300]  阿尼爾的血
[00:12:11.300 --> 00:12:13.660]  這罪在耶和華面前
[00:12:13.660 --> 00:12:15.300]  必永不歸我王國
[00:12:15.300 --> 00:12:17.060]  他很清楚地說
[00:12:17.060 --> 00:12:19.380]  劉阿尼爾的血
[00:12:19.380 --> 00:12:21.100]  跟我完全無關
[00:12:21.100 --> 00:12:22.380]  永遠不歸我
[00:12:22.380 --> 00:12:24.380]  政治就是這樣
[00:12:24.980 --> 00:12:25.980]  大家記不記得
[00:12:25.980 --> 00:12:30.180]  CY一個最忠實的捧場者
[00:12:30.180 --> 00:12:32.740]  他現在都落得一個很悲慘的下場
[00:12:32.740 --> 00:12:33.780]  是誰呢?大家知不知道?
[00:12:33.780 --> 00:12:36.700]  Dream Bear劉夢熊嘛
[00:12:36.700 --> 00:12:37.780]  記不記得?
[00:12:37.780 --> 00:12:39.180]  一直來支持他
[00:12:39.180 --> 00:12:41.380]  唐英年有事開車
[00:12:41.380 --> 00:12:44.340]  竟然去唐營門口叫他下台
[00:12:44.340 --> 00:12:45.980]  來被選了是不是?
[00:12:45.980 --> 00:12:49.900]  他甚至很努力地維繫鄉事派的人
[00:12:49.900 --> 00:12:52.660]  然後有小桃園事件是不是?
[00:12:52.780 --> 00:12:55.460]  他還約上海人來帶他去說
[00:12:55.460 --> 00:12:57.180]  誰知道被記者拍了照
[00:12:57.180 --> 00:12:58.260]  就很害怕了
[00:12:58.260 --> 00:13:00.020]  為什麼黑社會的人物出現呢?
[00:13:00.020 --> 00:13:01.860]  這豈不是黑金政治?
[00:13:01.860 --> 00:13:03.780]  接著你有沒有留意到
[00:13:03.780 --> 00:13:08.340]  CY就立刻跟劉夢熊劃清界線
[00:13:08.340 --> 00:13:10.180]  記得唐英年怎麼說的嗎?
[00:13:10.180 --> 00:13:11.300]  什麼都不關你的事
[00:13:11.300 --> 00:13:13.580]  連劉夢熊你都說得好像不認識似的
[00:13:13.580 --> 00:13:16.380]  這就是政治上的現實
[00:13:16.380 --> 00:13:18.420]  容易被你連累了
[00:13:18.420 --> 00:13:20.340]  好了,現在
[00:13:20.340 --> 00:13:21.900]  他家裡有僭建明報
[00:13:21.900 --> 00:13:22.780]  很清楚了
[00:13:22.780 --> 00:13:23.980]  他說謊
[00:13:23.980 --> 00:13:26.740]  因為買了這間屋子之後才建這個棚
[00:13:26.740 --> 00:13:28.340]  但是你有沒有留意到
[00:13:28.340 --> 00:13:29.260]  很偉大
[00:13:29.260 --> 00:13:30.780]  好像很公義
[00:13:30.780 --> 00:13:33.820]  陳婉嫻
[00:13:33.820 --> 00:13:34.980]  工聯會的
[00:13:34.980 --> 00:13:35.860]  立刻怎麼說呢?
[00:13:35.860 --> 00:13:37.820]  我懷疑她的誠信
[00:13:37.820 --> 00:13:39.380]  她很有問題
[00:13:39.380 --> 00:13:40.580]  她讓我失望
[00:13:40.580 --> 00:13:42.260]  她要向我們交代
[00:13:42.260 --> 00:13:45.140]  你覺不覺得陳婉嫻說得義正嚴詞?
[00:13:45.140 --> 00:13:47.020]  但是很奇怪
[00:13:47.020 --> 00:13:48.900]  同樣是工聯會的頭兒
[00:13:48.900 --> 00:13:50.020]  鄭耀棠
[00:13:50.020 --> 00:13:51.340]  前幾天也說
[00:13:51.580 --> 00:13:53.460]  她應該是無心之失而已
[00:13:53.460 --> 00:13:55.220]  為什麼兩個人
[00:13:55.220 --> 00:13:57.380]  同一個政黨有不同的體會?
[00:13:57.380 --> 00:13:58.740]  大家懂不懂得分析?
[00:13:58.740 --> 00:14:01.700]  因為陳婉嫻要出來競選
[00:14:01.700 --> 00:14:03.300]  超級區議會議席
[00:14:03.300 --> 00:14:04.740]  她要參與直選
[00:14:04.740 --> 00:14:06.580]  所以要立刻跟你分割
[00:14:06.580 --> 00:14:08.820]  表明我是公正的
[00:14:08.820 --> 00:14:11.020]  為什麼鄭耀棠不用呢?
[00:14:11.020 --> 00:14:13.780]  因為她根本就被別人招攬了
[00:14:13.780 --> 00:14:16.620]  繼續可以留在行政會議裡面
[00:14:16.620 --> 00:14:18.500]  她不需要面對群眾
[00:14:18.500 --> 00:14:20.500]  所以何必去
[00:14:20.580 --> 00:14:22.620]  李大爺說這麼正義的話
[00:14:22.620 --> 00:14:25.020]  原來很多表面正義的事情
[00:14:25.020 --> 00:14:26.820]  原來都有她的私心在當中
[00:14:26.820 --> 00:14:28.420]  但至少我們看到
[00:14:28.420 --> 00:14:29.860]  如果你一旦失敗的時候
[00:14:29.860 --> 00:14:30.860]  政治是這麼現實
[00:14:30.860 --> 00:14:32.100]  我就跟你分割了
[00:14:32.100 --> 00:14:33.700]  所以你留意到
[00:14:33.700 --> 00:14:36.020]  大衛立刻來跟她劃清界線
[00:14:36.020 --> 00:14:37.580]  留亞尼爾的血
[00:14:37.580 --> 00:14:39.860]  不會歸到我和我家人的身上
[00:14:39.860 --> 00:14:41.500]  只有歸到她身上
[00:14:41.500 --> 00:14:43.900]  徐織那句話更恐怖
[00:14:43.900 --> 00:14:45.780]  是咒詛她
[00:14:45.780 --> 00:14:47.780]  我們一起去看
[00:14:47.780 --> 00:14:50.180]  《十會記下》第三章的二十九節
[00:14:51.180 --> 00:14:54.900]  "願留他血的罪歸到弱額頭上
[00:14:54.900 --> 00:14:56.780]  和他父的全家
[00:14:56.780 --> 00:15:00.500]  又願弱額家不斷有患流症的
[00:15:00.500 --> 00:15:02.180]  長大麻風的
[00:15:02.180 --> 00:15:04.060]  假拐兒行的
[00:15:04.060 --> 00:15:05.820]  被刀殺死的
[00:15:05.820 --> 00:15:06.900]  缺乏食物"
[00:15:06.900 --> 00:15:08.900]  你讀完這段經文
[00:15:08.900 --> 00:15:10.900]  是不是覺得她比
[00:15:10.900 --> 00:15:14.140]  鵝頸橋下面打小人的阿嬸更毒呢?
[00:15:14.140 --> 00:15:17.060]  哇!這麼毒的東西你都說出來了
[00:15:17.060 --> 00:15:18.740]  這個呢
[00:15:19.060 --> 00:15:20.460]  是咒詛
[00:15:20.460 --> 00:15:23.460]  如果你看看詩篇裡面有七篇咒詛詩
[00:15:23.460 --> 00:15:24.620]  是咒罵人的
[00:15:24.620 --> 00:15:27.220]  其中大部分都是大衛所寫的
[00:15:27.220 --> 00:15:31.020]  但原來咒詛詩背後有什麼背景呢?
[00:15:31.020 --> 00:15:32.460]  就是那個人
[00:15:32.460 --> 00:15:35.580]  他可能在一個很無奈的境況裡面
[00:15:35.580 --> 00:15:37.220]  他改變不了環境
[00:15:37.220 --> 00:15:38.420]  他被人欺壓
[00:15:38.420 --> 00:15:40.980]  於是他就向神申訴
[00:15:40.980 --> 00:15:44.060]  或者他放棄了自己的權利
[00:15:44.060 --> 00:15:45.980]  讓神為他申冤
[00:15:46.180 --> 00:15:48.460]  但是寫這些詩的背景
[00:15:48.460 --> 00:15:51.620]  一定是內心裡面非常不開心的
[00:15:51.620 --> 00:15:54.180]  於是就將那種不滿的情緒
[00:15:54.180 --> 00:15:55.820]  來傾注出來
[00:15:55.820 --> 00:15:58.540]  如果你留意這一段的咒詛
[00:15:58.540 --> 00:16:00.300]  其實是很嚴厲的
[00:16:00.300 --> 00:16:01.700]  留症
[00:16:01.700 --> 00:16:03.500]  是給女性的
[00:16:03.500 --> 00:16:08.620]  就是女性的經血不斷地不停地流
[00:16:08.620 --> 00:16:10.140]  是無法停止的
[00:16:10.140 --> 00:16:12.700]  所以對女性的健康
[00:16:12.700 --> 00:16:14.900]  是非常受影響的
[00:16:15.260 --> 00:16:17.860]  但是也在律法上
[00:16:17.860 --> 00:16:20.140]  這個時候是被視為不潔
[00:16:20.140 --> 00:16:22.140]  她不可以來親近神
[00:16:22.140 --> 00:16:26.100]  長大麻風是一個很嚴重的皮膚病
[00:16:26.100 --> 00:16:27.620]  是會傳染的
[00:16:27.620 --> 00:16:29.460]  於是就要被隔離
[00:16:29.460 --> 00:16:31.380]  不准跟家人一起住
[00:16:31.380 --> 00:16:33.660]  更加不可以去敬拜神
[00:16:33.660 --> 00:16:35.260]  因為你是不潔的
[00:16:35.260 --> 00:16:38.780]  所以留症和麻風
[00:16:38.780 --> 00:16:40.900]  在希伯來人裡面來說
[00:16:40.900 --> 00:16:44.660]  就是一個你犯罪而引致的結果
[00:16:44.860 --> 00:16:47.460]  是一個很嚴厲的問題
[00:16:47.460 --> 00:16:49.420]  嫁拐而行
[00:16:49.420 --> 00:16:52.220]  就是說你行動不便
[00:16:52.220 --> 00:16:54.660]  你家裡有傷殘人士
[00:16:54.660 --> 00:16:56.340]  被刀殺
[00:16:56.340 --> 00:17:00.340]  就是指你在戰爭裡面
[00:17:00.340 --> 00:17:03.260]  你將會被殺
